,Nation,iso_code3,Year,nemomod_entc_capital_cost_pp_nuclear_mm_usd_per_gw
3998,Malawi,MWI,2029,5153.583333333334
3999,Malawi,MWI,2030,5153.583333333334
4000,Malawi,MWI,2031,5153.583333333334
4001,Malawi,MWI,2032,5153.583333333334
4002,Malawi,MWI,2033,5153.583333333334
4003,Malawi,MWI,2034,5153.583333333334
4004,Malawi,MWI,2035,5153.583333333334
4005,Malawi,MWI,2036,5153.583333333334
4006,Malawi,MWI,2037,5153.583333333334
4007,Malawi,MWI,2038,5153.583333333334
4008,Malawi,MWI,2039,5153.583333333334
4009,Malawi,MWI,2040,5153.583333333334
4010,Malawi,MWI,2041,5153.583333333334
4011,Malawi,MWI,2042,5153.583333333334
4012,Malawi,MWI,2043,5153.583333333334
4013,Malawi,MWI,2044,5153.583333333334
4014,Malawi,MWI,2045,5153.583333333334
4015,Malawi,MWI,2046,5153.583333333334
4016,Malawi,MWI,2047,5153.583333333334
4017,Malawi,MWI,2048,5153.583333333334
4018,Malawi,MWI,2049,5153.583333333334
4019,Malawi,MWI,2050,5153.583333333334
4020,Malaysia,MYS,2021,4050.5
4021,Malaysia,MYS,2022,4050.5
4022,Malaysia,MYS,2023,4050.5
4023,Malaysia,MYS,2024,4050.5
4024,Malaysia,MYS,2025,4050.5
4025,Malaysia,MYS,2026,4050.5
4026,Malaysia,MYS,2027,4050.5
4027,Malaysia,MYS,2028,4050.5
4028,Malaysia,MYS,2029,4050.5
4029,Malaysia,MYS,2030,4050.5
4030,Malaysia,MYS,2031,4050.5
4031,Malaysia,MYS,2032,4050.5
4032,Malaysia,MYS,2033,4050.5
4033,Malaysia,MYS,2034,4050.5
4034,Malaysia,MYS,2035,4050.5
4035,Malaysia,MYS,2036,4050.5
4036,Malaysia,MYS,2037,4050.5
4037,Malaysia,MYS,2038,4050.5
4038,Malaysia,MYS,2039,4050.5
4039,Malaysia,MYS,2040,4050.5
4040,Malaysia,MYS,2041,4050.5
4041,Malaysia,MYS,2042,4050.5
4042,Malaysia,MYS,2043,4050.5
4043,Malaysia,MYS,2044,4050.5
4044,Malaysia,MYS,2045,4050.5
4045,Malaysia,MYS,2046,4050.5
4046,Malaysia,MYS,2047,4050.5
4047,Malaysia,MYS,2048,4050.5
4048,Malaysia,MYS,2049,4050.5
4049,Malaysia,MYS,2050,4050.5
4050,Maldives,MDV,2021,4050.5
4051,Maldives,MDV,2022,4050.5
4052,Maldives,MDV,2023,4050.5
4053,Maldives,MDV,2024,4050.5
4054,Maldives,MDV,2025,4050.5
4055,Maldives,MDV,2026,4050.5
4056,Maldives,MDV,2027,4050.5
4057,Maldives,MDV,2028,4050.5
4058,Maldives,MDV,2029,4050.5
4059,Maldives,MDV,2030,4050.5
4060,Maldives,MDV,2031,4050.5
4061,Maldives,MDV,2032,4050.5
4062,Maldives,MDV,2033,4050.5
4063,Maldives,MDV,2034,4050.5
4064,Maldives,MDV,2035,4050.5
4065,Maldives,MDV,2036,4050.5
4066,Maldives,MDV,2037,4050.5
4067,Maldives,MDV,2038,4050.5
4068,Maldives,MDV,2039,4050.5
4069,Maldives,MDV,2040,4050.5
4070,Maldives,MDV,2041,4050.5
4071,Maldives,MDV,2042,4050.5
4072,Maldives,MDV,2043,4050.5
4073,Maldives,MDV,2044,4050.5
4074,Maldives,MDV,2045,4050.5
4075,Maldives,MDV,2046,4050.5
4076,Maldives,MDV,2047,4050.5
4077,Maldives,MDV,2048,4050.5
4078,Maldives,MDV,2049,4050.5
4079,Maldives,MDV,2050,4050.5
4080,Mali,MLI,2021,5153.583333333334
4081,Mali,MLI,2022,5153.583333333334
4082,Mali,MLI,2023,5153.583333333334
4083,Mali,MLI,2024,5153.583333333334
4084,Mali,MLI,2025,5153.583333333334
4085,Mali,MLI,2026,5153.583333333334
4086,Mali,MLI,2027,5153.583333333334
4087,Mali,MLI,2028,5153.583333333334
4088,Mali,MLI,2029,5153.583333333334
4089,Mali,MLI,2030,5153.583333333334
4090,Mali,MLI,2031,5153.583333333334
4091,Mali,MLI,2032,5153.583333333334
4092,Mali,MLI,2033,5153.583333333334
4093,Mali,MLI,2034,5153.583333333334
4094,Mali,MLI,2035,5153.583333333334
4095,Mali,MLI,2036,5153.583333333334
4096,Mali,MLI,2037,5153.583333333334
4097,Mali,MLI,2038,5153.583333333334
4098,Mali,MLI,2039,5153.583333333334
4099,Mali,MLI,2040,5153.583333333334
4100,Mali,MLI,2041,5153.583333333334
4101,Mali,MLI,2042,5153.583333333334
4102,Mali,MLI,2043,5153.583333333334
4103,Mali,MLI,2044,5153.583333333334
4104,Mali,MLI,2045,5153.583333333334
4105,Mali,MLI,2046,5153.583333333334
4106,Mali,MLI,2047,5153.583333333334
4107,Mali,MLI,2048,5153.583333333334
4108,Mali,MLI,2049,5153.583333333334
4109,Mali,MLI,2050,5153.583333333334
4110,Malta,MLT,2021,6256.666666666667
4111,Malta,MLT,2022,6256.666666666667
4112,Malta,MLT,2023,6256.666666666667
4113,Malta,MLT,2024,6256.666666666667
4114,Malta,MLT,2025,6256.666666666667
4115,Malta,MLT,2026,6256.666666666667
4116,Malta,MLT,2027,6256.666666666667
4117,Malta,MLT,2028,6256.666666666667
4118,Malta,MLT,2029,6256.666666666667
4119,Malta,MLT,2030,6256.666666666667
4120,Malta,MLT,2031,6256.666666666667
4121,Malta,MLT,2032,6256.666666666667
4122,Malta,MLT,2033,6256.666666666667
4123,Malta,MLT,2034,6256.666666666667
4124,Malta,MLT,2035,6256.666666666667
4125,Malta,MLT,2036,6256.666666666667
4126,Malta,MLT,2037,6256.666666666667
4127,Malta,MLT,2038,6256.666666666667
4128,Malta,MLT,2039,6256.666666666667
4129,Malta,MLT,2040,6256.666666666667
4130,Malta,MLT,2041,6256.666666666667
4131,Malta,MLT,2042,6256.666666666667
4132,Malta,MLT,2043,6256.666666666667
4133,Malta,MLT,2044,6256.666666666667
4134,Malta,MLT,2045,6256.666666666667
4135,Malta,MLT,2046,6256.666666666667
4136,Malta,MLT,2047,6256.666666666667
4137,Malta,MLT,2048,6256.666666666667
4138,Malta,MLT,2049,6256.666666666667
4139,Malta,MLT,2050,6256.666666666667
4140,Marshall Islands,MHL,2021,5153.583333333334
4141,Marshall Islands,MHL,2022,5153.583333333334
4142,Marshall Islands,MHL,2023,5153.583333333334
4143,Marshall Islands,MHL,2024,5153.583333333334
4144,Marshall Islands,MHL,2025,5153.583333333334
4145,Marshall Islands,MHL,2026,5153.583333333334
4146,Marshall Islands,MHL,2027,5153.583333333334
4147,Marshall Islands,MHL,2028,5153.583333333334
4148,Marshall Islands,MHL,2029,5153.583333333334
4149,Marshall Islands,MHL,2030,5153.583333333334
4150,Marshall Islands,MHL,2031,5153.583333333334
4151,Marshall Islands,MHL,2032,5153.583333333334
4152,Marshall Islands,MHL,2033,5153.583333333334
4153,Marshall Islands,MHL,2034,5153.583333333334
4154,Marshall Islands,MHL,2035,5153.583333333334
4155,Marshall Islands,MHL,2036,5153.583333333334
4156,Marshall Islands,MHL,2037,5153.583333333334
4157,Marshall Islands,MHL,2038,5153.583333333334
4158,Marshall Islands,MHL,2039,5153.583333333334
4159,Marshall Islands,MHL,2040,5153.583333333334
4160,Marshall Islands,MHL,2041,5153.583333333334
4161,Marshall Islands,MHL,2042,5153.583333333334
4162,Marshall Islands,MHL,2043,5153.583333333334
4163,Marshall Islands,MHL,2044,5153.583333333334
4164,Marshall Islands,MHL,2045,5153.583333333334
4165,Marshall Islands,MHL,2046,5153.583333333334
4166,Marshall Islands,MHL,2047,5153.583333333334
4167,Marshall Islands,MHL,2048,5153.583333333334
4168,Marshall Islands,MHL,2049,5153.583333333334
4169,Marshall Islands,MHL,2050,5153.583333333334
4170,Martinique,MTQ,2021,5153.583333333334
4171,Martinique,MTQ,2022,5153.583333333334
4172,Martinique,MTQ,2023,5153.583333333334
4173,Martinique,MTQ,2024,5153.583333333334
4174,Martinique,MTQ,2025,5153.583333333334
4175,Martinique,MTQ,2026,5153.583333333334
4176,Martinique,MTQ,2027,5153.583333333334
4177,Martinique,MTQ,2028,5153.583333333334
4178,Martinique,MTQ,2029,5153.583333333334
4179,Martinique,MTQ,2030,5153.583333333334
4180,Martinique,MTQ,2031,5153.583333333334
4181,Martinique,MTQ,2032,5153.583333333334
4182,Martinique,MTQ,2033,5153.583333333334
4183,Martinique,MTQ,2034,5153.583333333334
4184,Martinique,MTQ,2035,5153.583333333334
4185,Martinique,MTQ,2036,5153.583333333334
4186,Martinique,MTQ,2037,5153.583333333334
4187,Martinique,MTQ,2038,5153.583333333334
4188,Martinique,MTQ,2039,5153.583333333334
4189,Martinique,MTQ,2040,5153.583333333334
4190,Martinique,MTQ,2041,5153.583333333334
4191,Martinique,MTQ,2042,5153.583333333334
4192,Martinique,MTQ,2043,5153.583333333334
4193,Martinique,MTQ,2044,5153.583333333334
4194,Martinique,MTQ,2045,5153.583333333334
4195,Martinique,MTQ,2046,5153.583333333334
4196,Martinique,MTQ,2047,5153.583333333334
4197,Martinique,MTQ,2048,5153.583333333334
4198,Martinique,MTQ,2049,5153.583333333334
4199,Martinique,MTQ,2050,5153.583333333334
4200,Mauritania,MRT,2021,5153.583333333334
4201,Mauritania,MRT,2022,5153.583333333334
4202,Mauritania,MRT,2023,5153.583333333334
4203,Mauritania,MRT,2024,5153.583333333334
4204,Mauritania,MRT,2025,5153.583333333334
4205,Mauritania,MRT,2026,5153.583333333334
4206,Mauritania,MRT,2027,5153.583333333334
4207,Mauritania,MRT,2028,5153.583333333334
4208,Mauritania,MRT,2029,5153.583333333334
4209,Mauritania,MRT,2030,5153.583333333334
4210,Mauritania,MRT,2031,5153.583333333334
4211,Mauritania,MRT,2032,5153.583333333334
4212,Mauritania,MRT,2033,5153.583333333334
4213,Mauritania,MRT,2034,5153.583333333334
4214,Mauritania,MRT,2035,5153.583333333334
4215,Mauritania,MRT,2036,5153.583333333334
4216,Mauritania,MRT,2037,5153.583333333334
4217,Mauritania,MRT,2038,5153.583333333334
4218,Mauritania,MRT,2039,5153.583333333334
4219,Mauritania,MRT,2040,5153.583333333334
4220,Mauritania,MRT,2041,5153.583333333334
4221,Mauritania,MRT,2042,5153.583333333334
4222,Mauritania,MRT,2043,5153.583333333334
4223,Mauritania,MRT,2044,5153.583333333334
4224,Mauritania,MRT,2045,5153.583333333334
4225,Mauritania,MRT,2046,5153.583333333334
4226,Mauritania,MRT,2047,5153.583333333334
4227,Mauritania,MRT,2048,5153.583333333334
4228,Mauritania,MRT,2049,5153.583333333334
4229,Mauritania,MRT,2050,5153.583333333334
4230,Mauritius,MUS,2021,5153.583333333334
4231,Mauritius,MUS,2022,5153.583333333334
4232,Mauritius,MUS,2023,5153.583333333334
4233,Mauritius,MUS,2024,5153.583333333334
4234,Mauritius,MUS,2025,5153.583333333334
4235,Mauritius,MUS,2026,5153.583333333334
4236,Mauritius,MUS,2027,5153.583333333334
4237,Mauritius,MUS,2028,5153.583333333334
4238,Mauritius,MUS,2029,5153.583333333334
4239,Mauritius,MUS,2030,5153.583333333334
4240,Mauritius,MUS,2031,5153.583333333334
4241,Mauritius,MUS,2032,5153.583333333334
4242,Mauritius,MUS,2033,5153.583333333334
4243,Mauritius,MUS,2034,5153.583333333334
4244,Mauritius,MUS,2035,5153.583333333334
4245,Mauritius,MUS,2036,5153.583333333334
4246,Mauritius,MUS,2037,5153.583333333334
4247,Mauritius,MUS,2038,5153.583333333334
4248,Mauritius,MUS,2039,5153.583333333334
4249,Mauritius,MUS,2040,5153.583333333334
4250,Mauritius,MUS,2041,5153.583333333334
4251,Mauritius,MUS,2042,5153.583333333334
4252,Mauritius,MUS,2043,5153.583333333334
4253,Mauritius,MUS,2044,5153.583333333334
4254,Mauritius,MUS,2045,5153.583333333334
4255,Mauritius,MUS,2046,5153.583333333334
4256,Mauritius,MUS,2047,5153.583333333334
4257,Mauritius,MUS,2048,5153.583333333334
4258,Mauritius,MUS,2049,5153.583333333334
4259,Mauritius,MUS,2050,5153.583333333334
4260,Mayotte,MYT,2021,5153.583333333334
4261,Mayotte,MYT,2022,5153.583333333334
4262,Mayotte,MYT,2023,5153.583333333334
4263,Mayotte,MYT,2024,5153.583333333334
4264,Mayotte,MYT,2025,5153.583333333334
4265,Mayotte,MYT,2026,5153.583333333334
4266,Mayotte,MYT,2027,5153.583333333334
4267,Mayotte,MYT,2028,5153.583333333334
4268,Mayotte,MYT,2029,5153.583333333334
4269,Mayotte,MYT,2030,5153.583333333334
4270,Mayotte,MYT,2031,5153.583333333334
4271,Mayotte,MYT,2032,5153.583333333334
4272,Mayotte,MYT,2033,5153.583333333334
4273,Mayotte,MYT,2034,5153.583333333334
4274,Mayotte,MYT,2035,5153.583333333334
4275,Mayotte,MYT,2036,5153.583333333334
4276,Mayotte,MYT,2037,5153.583333333334
4277,Mayotte,MYT,2038,5153.583333333334
4278,Mayotte,MYT,2039,5153.583333333334
4279,Mayotte,MYT,2040,5153.583333333334
4280,Mayotte,MYT,2041,5153.583333333334
4281,Mayotte,MYT,2042,5153.583333333334
4282,Mayotte,MYT,2043,5153.583333333334
4283,Mayotte,MYT,2044,5153.583333333334
4284,Mayotte,MYT,2045,5153.583333333334
4285,Mayotte,MYT,2046,5153.583333333334
4286,Mayotte,MYT,2047,5153.583333333334
4287,Mayotte,MYT,2048,5153.583333333334
4288,Mayotte,MYT,2049,5153.583333333334
4289,Mayotte,MYT,2050,5153.583333333334
4290,Mexico,MEX,2021,5153.583333333334
4291,Mexico,MEX,2022,5153.583333333334
4292,Mexico,MEX,2023,5153.583333333334
4293,Mexico,MEX,2024,5153.583333333334
4294,Mexico,MEX,2025,5153.583333333334
4295,Mexico,MEX,2026,5153.583333333334
4296,Mexico,MEX,2027,5153.583333333334
4297,Mexico,MEX,2028,5153.583333333334
4298,Mexico,MEX,2029,5153.583333333334
4299,Mexico,MEX,2030,5153.583333333334
4300,Mexico,MEX,2031,5153.583333333334
4301,Mexico,MEX,2032,5153.583333333334
4302,Mexico,MEX,2033,5153.583333333334
4303,Mexico,MEX,2034,5153.583333333334
4304,Mexico,MEX,2035,5153.583333333334
4305,Mexico,MEX,2036,5153.583333333334
4306,Mexico,MEX,2037,5153.583333333334
4307,Mexico,MEX,2038,5153.583333333334
4308,Mexico,MEX,2039,5153.583333333334
4309,Mexico,MEX,2040,5153.583333333334
4310,Mexico,MEX,2041,5153.583333333334
4311,Mexico,MEX,2042,5153.583333333334
4312,Mexico,MEX,2043,5153.583333333334
4313,Mexico,MEX,2044,5153.583333333334
4314,Mexico,MEX,2045,5153.583333333334
4315,Mexico,MEX,2046,5153.583333333334
4316,Mexico,MEX,2047,5153.583333333334
4317,Mexico,MEX,2048,5153.583333333334
4318,Mexico,MEX,2049,5153.583333333334
4319,Mexico,MEX,2050,5153.583333333334
4320,"Micronesia, Federated States of",FSM,2021,5153.583333333334
4321,"Micronesia, Federated States of",FSM,2022,5153.583333333334
4322,"Micronesia, Federated States of",FSM,2023,5153.583333333334
4323,"Micronesia, Federated States of",FSM,2024,5153.583333333334
4324,"Micronesia, Federated States of",FSM,2025,5153.583333333334
4325,"Micronesia, Federated States of",FSM,2026,5153.583333333334
4326,"Micronesia, Federated States of",FSM,2027,5153.583333333334
4327,"Micronesia, Federated States of",FSM,2028,5153.583333333334
4328,"Micronesia, Federated States of",FSM,2029,5153.583333333334
4329,"Micronesia, Federated States of",FSM,2030,5153.583333333334
4330,"Micronesia, Federated States of",FSM,2031,5153.583333333334
4331,"Micronesia, Federated States of",FSM,2032,5153.583333333334
4332,"Micronesia, Federated States of",FSM,2033,5153.583333333334
4333,"Micronesia, Federated States of",FSM,2034,5153.583333333334
4334,"Micronesia, Federated States of",FSM,2035,5153.583333333334
4335,"Micronesia, Federated States of",FSM,2036,5153.583333333334
4336,"Micronesia, Federated States of",FSM,2037,5153.583333333334
4337,"Micronesia, Federated States of",FSM,2038,5153.583333333334
4338,"Micronesia, Federated States of",FSM,2039,5153.583333333334
4339,"Micronesia, Federated States of",FSM,2040,5153.583333333334
4340,"Micronesia, Federated States of",FSM,2041,5153.583333333334
4341,"Micronesia, Federated States of",FSM,2042,5153.583333333334
4342,"Micronesia, Federated States of",FSM,2043,5153.583333333334
4343,"Micronesia, Federated States of",FSM,2044,5153.583333333334
4344,"Micronesia, Federated States of",FSM,2045,5153.583333333334
4345,"Micronesia, Federated States of",FSM,2046,5153.583333333334
4346,"Micronesia, Federated States of",FSM,2047,5153.583333333334
4347,"Micronesia, Federated States of",FSM,2048,5153.583333333334
4348,"Micronesia, Federated States of",FSM,2049,5153.583333333334
4349,"Micronesia, Federated States of",FSM,2050,5153.583333333334
4350,"Moldova, Republic of",MDA,2021,6256.666666666667
4351,"Moldova, Republic of",MDA,2022,6256.666666666667
4352,"Moldova, Republic of",MDA,2023,6256.666666666667
4353,"Moldova, Republic of",MDA,2024,6256.666666666667
4354,"Moldova, Republic of",MDA,2025,6256.666666666667
4355,"Moldova, Republic of",MDA,2026,6256.666666666667
4356,"Moldova, Republic of",MDA,2027,6256.666666666667
4357,"Moldova, Republic of",MDA,2028,6256.666666666667
4358,"Moldova, Republic of",MDA,2029,6256.666666666667
4359,"Moldova, Republic of",MDA,2030,6256.666666666667
4360,"Moldova, Republic of",MDA,2031,6256.666666666667
4361,"Moldova, Republic of",MDA,2032,6256.666666666667
4362,"Moldova, Republic of",MDA,2033,6256.666666666667
4363,"Moldova, Republic of",MDA,2034,6256.666666666667
4364,"Moldova, Republic of",MDA,2035,6256.666666666667
4365,"Moldova, Republic of",MDA,2036,6256.666666666667
4366,"Moldova, Republic of",MDA,2037,6256.666666666667
4367,"Moldova, Republic of",MDA,2038,6256.666666666667
4368,"Moldova, Republic of",MDA,2039,6256.666666666667
4369,"Moldova, Republic of",MDA,2040,6256.666666666667
4370,"Moldova, Republic of",MDA,2041,6256.666666666667
4371,"Moldova, Republic of",MDA,2042,6256.666666666667
4372,"Moldova, Republic of",MDA,2043,6256.666666666667
4373,"Moldova, Republic of",MDA,2044,6256.666666666667
4374,"Moldova, Republic of",MDA,2045,6256.666666666667
4375,"Moldova, Republic of",MDA,2046,6256.666666666667
4376,"Moldova, Republic of",MDA,2047,6256.666666666667
4377,"Moldova, Republic of",MDA,2048,6256.666666666667
4378,"Moldova, Republic of",MDA,2049,6256.666666666667
4379,"Moldova, Republic of",MDA,2050,6256.666666666667
4380,Monaco,MCO,2021,6256.666666666667
4381,Monaco,MCO,2022,6256.666666666667
4382,Monaco,MCO,2023,6256.666666666667
4383,Monaco,MCO,2024,6256.666666666667
4384,Monaco,MCO,2025,6256.666666666667
4385,Monaco,MCO,2026,6256.666666666667
4386,Monaco,MCO,2027,6256.666666666667
4387,Monaco,MCO,2028,6256.666666666667
4388,Monaco,MCO,2029,6256.666666666667
4389,Monaco,MCO,2030,6256.666666666667
4390,Monaco,MCO,2031,6256.666666666667
4391,Monaco,MCO,2032,6256.666666666667
4392,Monaco,MCO,2033,6256.666666666667
4393,Monaco,MCO,2034,6256.666666666667
4394,Monaco,MCO,2035,6256.666666666667
4395,Monaco,MCO,2036,6256.666666666667
4396,Monaco,MCO,2037,6256.666666666667
4397,Monaco,MCO,2038,6256.666666666667
4398,Monaco,MCO,2039,6256.666666666667
4399,Monaco,MCO,2040,6256.666666666667
4400,Monaco,MCO,2041,6256.666666666667
4401,Monaco,MCO,2042,6256.666666666667
4402,Monaco,MCO,2043,6256.666666666667
4403,Monaco,MCO,2044,6256.666666666667
4404,Monaco,MCO,2045,6256.666666666667
4405,Monaco,MCO,2046,6256.666666666667
4406,Monaco,MCO,2047,6256.666666666667
4407,Monaco,MCO,2048,6256.666666666667
4408,Monaco,MCO,2049,6256.666666666667
4409,Monaco,MCO,2050,6256.666666666667
4410,Mongolia,MNG,2021,4050.5
4411,Mongolia,MNG,2022,4050.5
4412,Mongolia,MNG,2023,4050.5
4413,Mongolia,MNG,2024,4050.5
4414,Mongolia,MNG,2025,4050.5
4415,Mongolia,MNG,2026,4050.5
4416,Mongolia,MNG,2027,4050.5
4417,Mongolia,MNG,2028,4050.5
4418,Mongolia,MNG,2029,4050.5
4419,Mongolia,MNG,2030,4050.5
4420,Mongolia,MNG,2031,4050.5
4421,Mongolia,MNG,2032,4050.5
4422,Mongolia,MNG,2033,4050.5
4423,Mongolia,MNG,2034,4050.5
4424,Mongolia,MNG,2035,4050.5
4425,Mongolia,MNG,2036,4050.5
4426,Mongolia,MNG,2037,4050.5
4427,Mongolia,MNG,2038,4050.5
4428,Mongolia,MNG,2039,4050.5
4429,Mongolia,MNG,2040,4050.5
4430,Mongolia,MNG,2041,4050.5
4431,Mongolia,MNG,2042,4050.5
4432,Mongolia,MNG,2043,4050.5
4433,Mongolia,MNG,2044,4050.5
4434,Mongolia,MNG,2045,4050.5
4435,Mongolia,MNG,2046,4050.5
4436,Mongolia,MNG,2047,4050.5
4437,Mongolia,MNG,2048,4050.5
4438,Mongolia,MNG,2049,4050.5
4439,Mongolia,MNG,2050,4050.5
4440,Montenegro,MNE,2021,6256.666666666667
4441,Montenegro,MNE,2022,6256.666666666667
4442,Montenegro,MNE,2023,6256.666666666667
4443,Montenegro,MNE,2024,6256.666666666667
4444,Montenegro,MNE,2025,6256.666666666667
4445,Montenegro,MNE,2026,6256.666666666667
4446,Montenegro,MNE,2027,6256.666666666667
4447,Montenegro,MNE,2028,6256.666666666667
4448,Montenegro,MNE,2029,6256.666666666667
4449,Montenegro,MNE,2030,6256.666666666667
4450,Montenegro,MNE,2031,6256.666666666667
4451,Montenegro,MNE,2032,6256.666666666667
4452,Montenegro,MNE,2033,6256.666666666667
4453,Montenegro,MNE,2034,6256.666666666667
4454,Montenegro,MNE,2035,6256.666666666667
4455,Montenegro,MNE,2036,6256.666666666667
4456,Montenegro,MNE,2037,6256.666666666667
4457,Montenegro,MNE,2038,6256.666666666667
4458,Montenegro,MNE,2039,6256.666666666667
4459,Montenegro,MNE,2040,6256.666666666667
4460,Montenegro,MNE,2041,6256.666666666667
4461,Montenegro,MNE,2042,6256.666666666667
4462,Montenegro,MNE,2043,6256.666666666667
4463,Montenegro,MNE,2044,6256.666666666667
4464,Montenegro,MNE,2045,6256.666666666667
4465,Montenegro,MNE,2046,6256.666666666667
4466,Montenegro,MNE,2047,6256.666666666667
4467,Montenegro,MNE,2048,6256.666666666667
4468,Montenegro,MNE,2049,6256.666666666667
4469,Montenegro,MNE,2050,6256.666666666667
4470,Montserrat,MSR,2021,5153.583333333334
4471,Montserrat,MSR,2022,5153.583333333334
4472,Montserrat,MSR,2023,5153.583333333334
4473,Montserrat,MSR,2024,5153.583333333334
4474,Montserrat,MSR,2025,5153.583333333334
4475,Montserrat,MSR,2026,5153.583333333334
4476,Montserrat,MSR,2027,5153.583333333334
4477,Montserrat,MSR,2028,5153.583333333334
4478,Montserrat,MSR,2029,5153.583333333334
4479,Montserrat,MSR,2030,5153.583333333334
4480,Montserrat,MSR,2031,5153.583333333334
4481,Montserrat,MSR,2032,5153.583333333334
4482,Montserrat,MSR,2033,5153.583333333334
4483,Montserrat,MSR,2034,5153.583333333334
4484,Montserrat,MSR,2035,5153.583333333334
4485,Montserrat,MSR,2036,5153.583333333334
4486,Montserrat,MSR,2037,5153.583333333334
4487,Montserrat,MSR,2038,5153.583333333334
4488,Montserrat,MSR,2039,5153.583333333334
4489,Montserrat,MSR,2040,5153.583333333334
4490,Montserrat,MSR,2041,5153.583333333334
4491,Montserrat,MSR,2042,5153.583333333334
4492,Montserrat,MSR,2043,5153.583333333334
4493,Montserrat,MSR,2044,5153.583333333334
4494,Montserrat,MSR,2045,5153.583333333334
4495,Montserrat,MSR,2046,5153.583333333334
4496,Montserrat,MSR,2047,5153.583333333334
4497,Montserrat,MSR,2048,5153.583333333334
4498,Montserrat,MSR,2049,5153.583333333334
4499,Montserrat,MSR,2050,5153.583333333334
4500,Morocco,MAR,2021,5153.583333333334
4501,Morocco,MAR,2022,5153.583333333334
4502,Morocco,MAR,2023,5153.583333333334
4503,Morocco,MAR,2024,5153.583333333334
4504,Morocco,MAR,2025,5153.583333333334
4505,Morocco,MAR,2026,5153.583333333334
4506,Morocco,MAR,2027,5153.583333333334
4507,Morocco,MAR,2028,5153.583333333334
4508,Morocco,MAR,2029,5153.583333333334
4509,Morocco,MAR,2030,5153.583333333334
4510,Morocco,MAR,2031,5153.583333333334
4511,Morocco,MAR,2032,5153.583333333334
4512,Morocco,MAR,2033,5153.583333333334
