Year,iso_code3,cost_enfu_fuel_electricity_usd_per_mmbtu
2033,ISR,38.326275646229966
2034,ISR,38.326275646229966
2035,ISR,38.326275646229966
2036,ISR,38.326275646229966
2037,ISR,38.326275646229966
2038,ISR,38.326275646229966
2039,ISR,38.326275646229966
2040,ISR,38.326275646229966
2041,ISR,38.326275646229966
2042,ISR,38.326275646229966
2043,ISR,38.326275646229966
2044,ISR,38.326275646229966
2045,ISR,38.326275646229966
2046,ISR,38.326275646229966
2047,ISR,38.326275646229966
2048,ISR,38.326275646229966
2049,ISR,38.326275646229966
2050,ISR,38.326275646229966
2021,ITA,81.14479021541575
2022,ITA,81.14479021541575
2023,ITA,81.14479021541575
2024,ITA,81.14479021541575
2025,ITA,81.14479021541575
2026,ITA,81.14479021541575
2027,ITA,81.14479021541575
2028,ITA,81.14479021541575
2029,ITA,81.14479021541575
2030,ITA,81.14479021541575
2031,ITA,81.14479021541575
2032,ITA,81.14479021541575
2033,ITA,81.14479021541575
2034,ITA,81.14479021541575
2035,ITA,81.14479021541575
2036,ITA,81.14479021541575
2037,ITA,81.14479021541575
2038,ITA,81.14479021541575
2039,ITA,81.14479021541575
2040,ITA,81.14479021541575
2041,ITA,81.14479021541575
2042,ITA,81.14479021541575
2043,ITA,81.14479021541575
2044,ITA,81.14479021541575
2045,ITA,81.14479021541575
2046,ITA,81.14479021541575
2047,ITA,81.14479021541575
2048,ITA,81.14479021541575
2049,ITA,81.14479021541575
2050,ITA,81.14479021541575
2021,JAM,60.6868329613944
2022,JAM,60.6868329613944
2023,JAM,60.6868329613944
2024,JAM,60.6868329613944
2025,JAM,60.6868329613944
2026,JAM,60.6868329613944
2027,JAM,60.6868329613944
2028,JAM,60.6868329613944
2029,JAM,60.6868329613944
2030,JAM,60.6868329613944
2031,JAM,60.6868329613944
2032,JAM,60.6868329613944
2033,JAM,60.6868329613944
2034,JAM,60.6868329613944
2035,JAM,60.6868329613944
2036,JAM,60.6868329613944
2037,JAM,60.6868329613944
2038,JAM,60.6868329613944
2039,JAM,60.6868329613944
2040,JAM,60.6868329613944
2041,JAM,60.6868329613944
2042,JAM,60.6868329613944
2043,JAM,60.6868329613944
2044,JAM,60.6868329613944
2045,JAM,60.6868329613944
2046,JAM,60.6868329613944
2047,JAM,60.6868329613944
2048,JAM,60.6868329613944
2049,JAM,60.6868329613944
2050,JAM,60.6868329613944
2021,JOR,63.63008245921075
2022,JOR,63.63008245921075
2023,JOR,63.63008245921075
2024,JOR,63.63008245921075
2025,JOR,63.63008245921075
2026,JOR,63.63008245921075
2027,JOR,63.63008245921075
2028,JOR,63.63008245921075
2029,JOR,63.63008245921075
2030,JOR,63.63008245921075
2031,JOR,63.63008245921075
2032,JOR,63.63008245921075
2033,JOR,63.63008245921075
2034,JOR,63.63008245921075
2035,JOR,63.63008245921075
2036,JOR,63.63008245921075
2037,JOR,63.63008245921075
2038,JOR,63.63008245921075
2039,JOR,63.63008245921075
2040,JOR,63.63008245921075
2041,JOR,63.63008245921075
2042,JOR,63.63008245921075
2043,JOR,63.63008245921075
2044,JOR,63.63008245921075
2045,JOR,63.63008245921075
2046,JOR,63.63008245921075
2047,JOR,63.63008245921075
2048,JOR,63.63008245921075
2049,JOR,63.63008245921075
2050,JOR,63.63008245921075
2021,JPN,58.41808605891136
2022,JPN,58.41808605891136
2023,JPN,58.41808605891136
2024,JPN,58.41808605891136
2025,JPN,58.41808605891136
2026,JPN,58.41808605891136
2027,JPN,58.41808605891136
2028,JPN,58.41808605891136
2029,JPN,58.41808605891136
2030,JPN,58.41808605891136
2031,JPN,58.41808605891136
2032,JPN,58.41808605891136
2033,JPN,58.41808605891136
2034,JPN,58.41808605891136
2035,JPN,58.41808605891136
2036,JPN,58.41808605891136
2037,JPN,58.41808605891136
2038,JPN,58.41808605891136
2039,JPN,58.41808605891136
2040,JPN,58.41808605891136
2041,JPN,58.41808605891136
2042,JPN,58.41808605891136
2043,JPN,58.41808605891136
2044,JPN,58.41808605891136
2045,JPN,58.41808605891136
2046,JPN,58.41808605891136
2047,JPN,58.41808605891136
2048,JPN,58.41808605891136
2049,JPN,58.41808605891136
2050,JPN,58.41808605891136
2021,KAZ,37.25513154954066
2022,KAZ,37.25513154954066
2023,KAZ,37.25513154954066
2024,KAZ,37.25513154954066
2025,KAZ,37.25513154954066
2026,KAZ,37.25513154954066
2027,KAZ,37.25513154954066
2028,KAZ,37.25513154954066
2029,KAZ,37.25513154954066
2030,KAZ,37.25513154954066
2031,KAZ,37.25513154954066
2032,KAZ,37.25513154954066
2033,KAZ,37.25513154954066
2034,KAZ,37.25513154954066
2035,KAZ,37.25513154954066
2036,KAZ,37.25513154954066
2037,KAZ,37.25513154954066
2038,KAZ,37.25513154954066
2039,KAZ,37.25513154954066
2040,KAZ,37.25513154954066
2041,KAZ,37.25513154954066
2042,KAZ,37.25513154954066
2043,KAZ,37.25513154954066
2044,KAZ,37.25513154954066
2045,KAZ,37.25513154954066
2046,KAZ,37.25513154954066
2047,KAZ,37.25513154954066
2048,KAZ,37.25513154954066
2049,KAZ,37.25513154954066
2050,KAZ,37.25513154954066
2021,KEN,107.07812313688493
2022,KEN,107.07812313688493
2023,KEN,107.07812313688493
2024,KEN,107.07812313688493
2025,KEN,107.07812313688493
2026,KEN,107.07812313688493
2027,KEN,107.07812313688493
2028,KEN,107.07812313688493
2029,KEN,107.07812313688493
2030,KEN,107.07812313688493
2031,KEN,107.07812313688493
2032,KEN,107.07812313688493
2033,KEN,107.07812313688493
2034,KEN,107.07812313688493
2035,KEN,107.07812313688493
2036,KEN,107.07812313688493
2037,KEN,107.07812313688493
2038,KEN,107.07812313688493
2039,KEN,107.07812313688493
2040,KEN,107.07812313688493
2041,KEN,107.07812313688493
2042,KEN,107.07812313688493
2043,KEN,107.07812313688493
2044,KEN,107.07812313688493
2045,KEN,107.07812313688493
2046,KEN,107.07812313688493
2047,KEN,107.07812313688493
2048,KEN,107.07812313688493
2049,KEN,107.07812313688493
2050,KEN,107.07812313688493
2021,KGZ,11.615708189887425
2022,KGZ,11.615708189887425
2023,KGZ,11.615708189887425
2024,KGZ,11.615708189887425
2025,KGZ,11.615708189887425
2026,KGZ,11.615708189887425
2027,KGZ,11.615708189887425
2028,KGZ,11.615708189887425
2029,KGZ,11.615708189887425
2030,KGZ,11.615708189887425
2031,KGZ,11.615708189887425
2032,KGZ,11.615708189887425
2033,KGZ,11.615708189887425
2034,KGZ,11.615708189887425
2035,KGZ,11.615708189887425
2036,KGZ,11.615708189887425
2037,KGZ,11.615708189887425
2038,KGZ,11.615708189887425
2039,KGZ,11.615708189887425
2040,KGZ,11.615708189887425
2041,KGZ,11.615708189887425
2042,KGZ,11.615708189887425
2043,KGZ,11.615708189887425
2044,KGZ,11.615708189887425
2045,KGZ,11.615708189887425
2046,KGZ,11.615708189887425
2047,KGZ,11.615708189887425
2048,KGZ,11.615708189887425
2049,KGZ,11.615708189887425
2050,KGZ,11.615708189887425
2021,KHM,60.6868329613944
2022,KHM,60.6868329613944
2023,KHM,60.6868329613944
2024,KHM,60.6868329613944
2025,KHM,60.6868329613944
2026,KHM,60.6868329613944
2027,KHM,60.6868329613944
2028,KHM,60.6868329613944
2029,KHM,60.6868329613944
2030,KHM,60.6868329613944
2031,KHM,60.6868329613944
2032,KHM,60.6868329613944
2033,KHM,60.6868329613944
2034,KHM,60.6868329613944
2035,KHM,60.6868329613944
2036,KHM,60.6868329613944
2037,KHM,60.6868329613944
2038,KHM,60.6868329613944
2039,KHM,60.6868329613944
2040,KHM,60.6868329613944
2041,KHM,60.6868329613944
2042,KHM,60.6868329613944
2043,KHM,60.6868329613944
2044,KHM,60.6868329613944
2045,KHM,60.6868329613944
2046,KHM,60.6868329613944
2047,KHM,60.6868329613944
2048,KHM,60.6868329613944
2049,KHM,60.6868329613944
2050,KHM,60.6868329613944
2021,KIR,60.6868329613944
2022,KIR,60.6868329613944
2023,KIR,60.6868329613944
2024,KIR,60.6868329613944
2025,KIR,60.6868329613944
2026,KIR,60.6868329613944
2027,KIR,60.6868329613944
2028,KIR,60.6868329613944
2029,KIR,60.6868329613944
2030,KIR,60.6868329613944
2031,KIR,60.6868329613944
2032,KIR,60.6868329613944
2033,KIR,60.6868329613944
2034,KIR,60.6868329613944
2035,KIR,60.6868329613944
2036,KIR,60.6868329613944
2037,KIR,60.6868329613944
2038,KIR,60.6868329613944
2039,KIR,60.6868329613944
2040,KIR,60.6868329613944
2041,KIR,60.6868329613944
2042,KIR,60.6868329613944
2043,KIR,60.6868329613944
2044,KIR,60.6868329613944
2045,KIR,60.6868329613944
2046,KIR,60.6868329613944
2047,KIR,60.6868329613944
2048,KIR,60.6868329613944
2049,KIR,60.6868329613944
2050,KIR,60.6868329613944
2021,KNA,60.6868329613944
2022,KNA,60.6868329613944
2023,KNA,60.6868329613944
2024,KNA,60.6868329613944
2025,KNA,60.6868329613944
2026,KNA,60.6868329613944
2027,KNA,60.6868329613944
2028,KNA,60.6868329613944
2029,KNA,60.6868329613944
2030,KNA,60.6868329613944
2031,KNA,60.6868329613944
2032,KNA,60.6868329613944
2033,KNA,60.6868329613944
2034,KNA,60.6868329613944
2035,KNA,60.6868329613944
2036,KNA,60.6868329613944
2037,KNA,60.6868329613944
2038,KNA,60.6868329613944
2039,KNA,60.6868329613944
2040,KNA,60.6868329613944
2041,KNA,60.6868329613944
2042,KNA,60.6868329613944
2043,KNA,60.6868329613944
2044,KNA,60.6868329613944
2045,KNA,60.6868329613944
2046,KNA,60.6868329613944
2047,KNA,60.6868329613944
2048,KNA,60.6868329613944
2049,KNA,60.6868329613944
2050,KNA,60.6868329613944
2021,KOR,41.72359325934124
2022,KOR,41.72359325934124
2023,KOR,41.72359325934124
2024,KOR,41.72359325934124
2025,KOR,41.72359325934124
2026,KOR,41.72359325934124
2027,KOR,41.72359325934124
2028,KOR,41.72359325934124
2029,KOR,41.72359325934124
2030,KOR,41.72359325934124
2031,KOR,41.72359325934124
2032,KOR,41.72359325934124
2033,KOR,41.72359325934124
2034,KOR,41.72359325934124
2035,KOR,41.72359325934124
2036,KOR,41.72359325934124
2037,KOR,41.72359325934124
2038,KOR,41.72359325934124
2039,KOR,41.72359325934124
2040,KOR,41.72359325934124
2041,KOR,41.72359325934124
2042,KOR,41.72359325934124
2043,KOR,41.72359325934124
2044,KOR,41.72359325934124
2045,KOR,41.72359325934124
2046,KOR,41.72359325934124
2047,KOR,41.72359325934124
2048,KOR,41.72359325934124
2049,KOR,41.72359325934124
2050,KOR,41.72359325934124
2021,KWT,60.6868329613944
2022,KWT,60.6868329613944
2023,KWT,60.6868329613944
2024,KWT,60.6868329613944
2025,KWT,60.6868329613944
2026,KWT,60.6868329613944
2027,KWT,60.6868329613944
2028,KWT,60.6868329613944
2029,KWT,60.6868329613944
2030,KWT,60.6868329613944
2031,KWT,60.6868329613944
2032,KWT,60.6868329613944
2033,KWT,60.6868329613944
2034,KWT,60.6868329613944
2035,KWT,60.6868329613944
2036,KWT,60.6868329613944
2037,KWT,60.6868329613944
2038,KWT,60.6868329613944
2039,KWT,60.6868329613944
2040,KWT,60.6868329613944
2041,KWT,60.6868329613944
2042,KWT,60.6868329613944
2043,KWT,60.6868329613944
2044,KWT,60.6868329613944
2045,KWT,60.6868329613944
2046,KWT,60.6868329613944
2047,KWT,60.6868329613944
2048,KWT,60.6868329613944
2049,KWT,60.6868329613944
2050,KWT,60.6868329613944
2021,LAO,60.6868329613944
2022,LAO,60.6868329613944
2023,LAO,60.6868329613944
2024,LAO,60.6868329613944
2025,LAO,60.6868329613944
2026,LAO,60.6868329613944
2027,LAO,60.6868329613944
2028,LAO,60.6868329613944
2029,LAO,60.6868329613944
2030,LAO,60.6868329613944
2031,LAO,60.6868329613944
2032,LAO,60.6868329613944
2033,LAO,60.6868329613944
2034,LAO,60.6868329613944
2035,LAO,60.6868329613944
2036,LAO,60.6868329613944
2037,LAO,60.6868329613944
2038,LAO,60.6868329613944
2039,LAO,60.6868329613944
2040,LAO,60.6868329613944
2041,LAO,60.6868329613944
2042,LAO,60.6868329613944
2043,LAO,60.6868329613944
2044,LAO,60.6868329613944
2045,LAO,60.6868329613944
2046,LAO,60.6868329613944
2047,LAO,60.6868329613944
2048,LAO,60.6868329613944
2049,LAO,60.6868329613944
2050,LAO,60.6868329613944
2021,LBN,60.6868329613944
2022,LBN,60.6868329613944
2023,LBN,60.6868329613944
2024,LBN,60.6868329613944
2025,LBN,60.6868329613944
2026,LBN,60.6868329613944
2027,LBN,60.6868329613944
2028,LBN,60.6868329613944
2029,LBN,60.6868329613944
2030,LBN,60.6868329613944
2031,LBN,60.6868329613944
2032,LBN,60.6868329613944
2033,LBN,60.6868329613944
2034,LBN,60.6868329613944
2035,LBN,60.6868329613944
2036,LBN,60.6868329613944
2037,LBN,60.6868329613944
2038,LBN,60.6868329613944
2039,LBN,60.6868329613944
2040,LBN,60.6868329613944
2041,LBN,60.6868329613944
2042,LBN,60.6868329613944
2043,LBN,60.6868329613944
2044,LBN,60.6868329613944
2045,LBN,60.6868329613944
2046,LBN,60.6868329613944
2047,LBN,60.6868329613944
2048,LBN,60.6868329613944
2049,LBN,60.6868329613944
2050,LBN,60.6868329613944
2021,LBR,60.6868329613944
2022,LBR,60.6868329613944
2023,LBR,60.6868329613944
2024,LBR,60.6868329613944
2025,LBR,60.6868329613944
2026,LBR,60.6868329613944
2027,LBR,60.6868329613944
2028,LBR,60.6868329613944
2029,LBR,60.6868329613944
2030,LBR,60.6868329613944
2031,LBR,60.6868329613944
2032,LBR,60.6868329613944
2033,LBR,60.6868329613944
2034,LBR,60.6868329613944
2035,LBR,60.6868329613944
2036,LBR,60.6868329613944
2037,LBR,60.6868329613944
2038,LBR,60.6868329613944
2039,LBR,60.6868329613944
2040,LBR,60.6868329613944
2041,LBR,60.6868329613944
2042,LBR,60.6868329613944
2043,LBR,60.6868329613944
2044,LBR,60.6868329613944
2045,LBR,60.6868329613944
2046,LBR,60.6868329613944
2047,LBR,60.6868329613944
2048,LBR,60.6868329613944
2049,LBR,60.6868329613944
2050,LBR,60.6868329613944
2021,LBY,60.6868329613944
2022,LBY,60.6868329613944
2023,LBY,60.6868329613944
2024,LBY,60.6868329613944
2025,LBY,60.6868329613944
2026,LBY,60.6868329613944
2027,LBY,60.6868329613944
2028,LBY,60.6868329613944
2029,LBY,60.6868329613944
2030,LBY,60.6868329613944
2031,LBY,60.6868329613944
2032,LBY,60.6868329613944
2033,LBY,60.6868329613944
2034,LBY,60.6868329613944
2035,LBY,60.6868329613944
2036,LBY,60.6868329613944
2037,LBY,60.6868329613944
2038,LBY,60.6868329613944
2039,LBY,60.6868329613944
2040,LBY,60.6868329613944
2041,LBY,60.6868329613944
2042,LBY,60.6868329613944
2043,LBY,60.6868329613944
2044,LBY,60.6868329613944
2045,LBY,60.6868329613944
2046,LBY,60.6868329613944
2047,LBY,60.6868329613944
2048,LBY,60.6868329613944
2049,LBY,60.6868329613944
2050,LBY,60.6868329613944
2021,LCA,60.6868329613944
2022,LCA,60.6868329613944
2023,LCA,60.6868329613944
2024,LCA,60.6868329613944
2025,LCA,60.6868329613944
2026,LCA,60.6868329613944
2027,LCA,60.6868329613944
2028,LCA,60.6868329613944
2029,LCA,60.6868329613944
2030,LCA,60.6868329613944
2031,LCA,60.6868329613944
2032,LCA,60.6868329613944
2033,LCA,60.6868329613944
2034,LCA,60.6868329613944
2035,LCA,60.6868329613944
2036,LCA,60.6868329613944
2037,LCA,60.6868329613944
2038,LCA,60.6868329613944
2039,LCA,60.6868329613944
2040,LCA,60.6868329613944
2041,LCA,60.6868329613944
2042,LCA,60.6868329613944
2043,LCA,60.6868329613944
2044,LCA,60.6868329613944
2045,LCA,60.6868329613944
2046,LCA,60.6868329613944
2047,LCA,60.6868329613944
2048,LCA,60.6868329613944
2049,LCA,60.6868329613944
2050,LCA,60.6868329613944
2021,LIE,60.6868329613944
2022,LIE,60.6868329613944
2023,LIE,60.6868329613944
2024,LIE,60.6868329613944
2025,LIE,60.6868329613944
2026,LIE,60.6868329613944
2027,LIE,60.6868329613944
2028,LIE,60.6868329613944
2029,LIE,60.6868329613944
2030,LIE,60.6868329613944
2031,LIE,60.6868329613944
2032,LIE,60.6868329613944
2033,LIE,60.6868329613944
2034,LIE,60.6868329613944
2035,LIE,60.6868329613944
2036,LIE,60.6868329613944
2037,LIE,60.6868329613944
2038,LIE,60.6868329613944
2039,LIE,60.6868329613944
2040,LIE,60.6868329613944
2041,LIE,60.6868329613944
2042,LIE,60.6868329613944
2043,LIE,60.6868329613944
2044,LIE,60.6868329613944
2045,LIE,60.6868329613944
2046,LIE,60.6868329613944
2047,LIE,60.6868329613944
2048,LIE,60.6868329613944
2049,LIE,60.6868329613944
2050,LIE,60.6868329613944
2021,LKA,60.6868329613944
2022,LKA,60.6868329613944
2023,LKA,60.6868329613944
2024,LKA,60.6868329613944
2025,LKA,60.6868329613944
2026,LKA,60.6868329613944
2027,LKA,60.6868329613944
2028,LKA,60.6868329613944
2029,LKA,60.6868329613944
2030,LKA,60.6868329613944
2031,LKA,60.6868329613944
2032,LKA,60.6868329613944
2033,LKA,60.6868329613944
2034,LKA,60.6868329613944
2035,LKA,60.6868329613944
2036,LKA,60.6868329613944
2037,LKA,60.6868329613944
2038,LKA,60.6868329613944
2039,LKA,60.6868329613944
2040,LKA,60.6868329613944
2041,LKA,60.6868329613944
2042,LKA,60.6868329613944
2043,LKA,60.6868329613944
2044,LKA,60.6868329613944
2045,LKA,60.6868329613944
2046,LKA,60.6868329613944
2047,LKA,60.6868329613944
2048,LKA,60.6868329613944
2049,LKA,60.6868329613944
2050,LKA,60.6868329613944
2021,LSO,60.6868329613944
2022,LSO,60.6868329613944
2023,LSO,60.6868329613944
2024,LSO,60.6868329613944
2025,LSO,60.6868329613944
2026,LSO,60.6868329613944
2027,LSO,60.6868329613944
2028,LSO,60.6868329613944
2029,LSO,60.6868329613944
2030,LSO,60.6868329613944
2031,LSO,60.6868329613944
2032,LSO,60.6868329613944
2033,LSO,60.6868329613944
2034,LSO,60.6868329613944
2035,LSO,60.6868329613944
2036,LSO,60.6868329613944
2037,LSO,60.6868329613944
2038,LSO,60.6868329613944
2039,LSO,60.6868329613944
2040,LSO,60.6868329613944
2041,LSO,60.6868329613944
2042,LSO,60.6868329613944
2043,LSO,60.6868329613944
2044,LSO,60.6868329613944
2045,LSO,60.6868329613944
2046,LSO,60.6868329613944
2047,LSO,60.6868329613944
2048,LSO,60.6868329613944
2049,LSO,60.6868329613944
2050,LSO,60.6868329613944
2021,LTU,246.4944633000925
2022,LTU,246.4944633000925
2023,LTU,246.4944633000925
2024,LTU,246.4944633000925
2025,LTU,246.4944633000925
2026,LTU,246.4944633000925
2027,LTU,246.4944633000925
2028,LTU,246.4944633000925
2029,LTU,246.4944633000925
2030,LTU,246.4944633000925
2031,LTU,246.4944633000925
2032,LTU,246.4944633000925
2033,LTU,246.4944633000925
2034,LTU,246.4944633000925
2035,LTU,246.4944633000925
2036,LTU,246.4944633000925
2037,LTU,246.4944633000925
2038,LTU,246.4944633000925
2039,LTU,246.4944633000925
2040,LTU,246.4944633000925
2041,LTU,246.4944633000925
2042,LTU,246.4944633000925
2043,LTU,246.4944633000925
2044,LTU,246.4944633000925
2045,LTU,246.4944633000925
2046,LTU,246.4944633000925
2047,LTU,246.4944633000925
2048,LTU,246.4944633000925
2049,LTU,246.4944633000925
2050,LTU,246.4944633000925
2021,LUX,39.92460081116178
2022,LUX,39.92460081116178
2023,LUX,39.92460081116178
2024,LUX,39.92460081116178
2025,LUX,39.92460081116178
2026,LUX,39.92460081116178
2027,LUX,39.92460081116178
2028,LUX,39.92460081116178
2029,LUX,39.92460081116178
2030,LUX,39.92460081116178
2031,LUX,39.92460081116178
2032,LUX,39.92460081116178
2033,LUX,39.92460081116178
2034,LUX,39.92460081116178
2035,LUX,39.92460081116178
2036,LUX,39.92460081116178
2037,LUX,39.92460081116178
2038,LUX,39.92460081116178
2039,LUX,39.92460081116178
2040,LUX,39.92460081116178
2041,LUX,39.92460081116178
2042,LUX,39.92460081116178
2043,LUX,39.92460081116178
2044,LUX,39.92460081116178
2045,LUX,39.92460081116178
2046,LUX,39.92460081116178
2047,LUX,39.92460081116178
2048,LUX,39.92460081116178
2049,LUX,39.92460081116178
2050,LUX,39.92460081116178
2021,LVA,50.84894640917099
2022,LVA,50.84894640917099
2023,LVA,50.84894640917099
2024,LVA,50.84894640917099
2025,LVA,50.84894640917099
2026,LVA,50.84894640917099
2027,LVA,50.84894640917099
2028,LVA,50.84894640917099
2029,LVA,50.84894640917099
2030,LVA,50.84894640917099
2031,LVA,50.84894640917099
2032,LVA,50.84894640917099
2033,LVA,50.84894640917099
2034,LVA,50.84894640917099
2035,LVA,50.84894640917099
2036,LVA,50.84894640917099
2037,LVA,50.84894640917099
2038,LVA,50.84894640917099
2039,LVA,50.84894640917099
2040,LVA,50.84894640917099
2041,LVA,50.84894640917099
2042,LVA,50.84894640917099
2043,LVA,50.84894640917099
2044,LVA,50.84894640917099
2045,LVA,50.84894640917099
2046,LVA,50.84894640917099
2047,LVA,50.84894640917099
2048,LVA,50.84894640917099
2049,LVA,50.84894640917099
2050,LVA,50.84894640917099
2021,MAC,60.6868329613944
2022,MAC,60.6868329613944
2023,MAC,60.6868329613944
2024,MAC,60.6868329613944
2025,MAC,60.6868329613944
2026,MAC,60.6868329613944
2027,MAC,60.6868329613944
2028,MAC,60.6868329613944
2029,MAC,60.6868329613944
2030,MAC,60.6868329613944
2031,MAC,60.6868329613944
2032,MAC,60.6868329613944
2033,MAC,60.6868329613944
2034,MAC,60.6868329613944
2035,MAC,60.6868329613944
2036,MAC,60.6868329613944
2037,MAC,60.6868329613944
2038,MAC,60.6868329613944
2039,MAC,60.6868329613944
2040,MAC,60.6868329613944
2041,MAC,60.6868329613944
2042,MAC,60.6868329613944
2043,MAC,60.6868329613944
2044,MAC,60.6868329613944
2045,MAC,60.6868329613944
2046,MAC,60.6868329613944
2047,MAC,60.6868329613944
2048,MAC,60.6868329613944
2049,MAC,60.6868329613944
2050,MAC,60.6868329613944
2021,MAF,60.6868329613944
2022,MAF,60.6868329613944
2023,MAF,60.6868329613944
2024,MAF,60.6868329613944
2025,MAF,60.6868329613944
2026,MAF,60.6868329613944
2027,MAF,60.6868329613944
2028,MAF,60.6868329613944
2029,MAF,60.6868329613944
2030,MAF,60.6868329613944
2031,MAF,60.6868329613944
2032,MAF,60.6868329613944
2033,MAF,60.6868329613944
2034,MAF,60.6868329613944
2035,MAF,60.6868329613944
2036,MAF,60.6868329613944
2037,MAF,60.6868329613944
2038,MAF,60.6868329613944
2039,MAF,60.6868329613944
2040,MAF,60.6868329613944
2041,MAF,60.6868329613944
2042,MAF,60.6868329613944
2043,MAF,60.6868329613944
2044,MAF,60.6868329613944
2045,MAF,60.6868329613944
2046,MAF,60.6868329613944
2047,MAF,60.6868329613944
2048,MAF,60.6868329613944
2049,MAF,60.6868329613944
2050,MAF,60.6868329613944
2021,MAR,76.80962402403506
2022,MAR,76.80962402403506
2023,MAR,76.80962402403506
2024,MAR,76.80962402403506
2025,MAR,76.80962402403506
2026,MAR,76.80962402403506
2027,MAR,76.80962402403506
2028,MAR,76.80962402403506
2029,MAR,76.80962402403506
2030,MAR,76.80962402403506
2031,MAR,76.80962402403506
2032,MAR,76.80962402403506
2033,MAR,76.80962402403506
2034,MAR,76.80962402403506
2035,MAR,76.80962402403506
2036,MAR,76.80962402403506
2037,MAR,76.80962402403506
2038,MAR,76.80962402403506
2039,MAR,76.80962402403506
2040,MAR,76.80962402403506
2041,MAR,76.80962402403506
2042,MAR,76.80962402403506
2043,MAR,76.80962402403506
2044,MAR,76.80962402403506
2045,MAR,76.80962402403506
2046,MAR,76.80962402403506
2047,MAR,76.80962402403506
2048,MAR,76.80962402403506
2049,MAR,76.80962402403506
2050,MAR,76.80962402403506
2021,MCO,60.6868329613944
2022,MCO,60.6868329613944
2023,MCO,60.6868329613944
2024,MCO,60.6868329613944
2025,MCO,60.6868329613944
2026,MCO,60.6868329613944
2027,MCO,60.6868329613944
2028,MCO,60.6868329613944
2029,MCO,60.6868329613944
2030,MCO,60.6868329613944
2031,MCO,60.6868329613944
2032,MCO,60.6868329613944
2033,MCO,60.6868329613944
2034,MCO,60.6868329613944
2035,MCO,60.6868329613944
2036,MCO,60.6868329613944
2037,MCO,60.6868329613944
2038,MCO,60.6868329613944
2039,MCO,60.6868329613944
2040,MCO,60.6868329613944
2041,MCO,60.6868329613944
2042,MCO,60.6868329613944
2043,MCO,60.6868329613944
2044,MCO,60.6868329613944
2045,MCO,60.6868329613944
2046,MCO,60.6868329613944
2047,MCO,60.6868329613944
2048,MCO,60.6868329613944
2049,MCO,60.6868329613944
2050,MCO,60.6868329613944
2021,MDA,82.1598667824974
2022,MDA,82.1598667824974
2023,MDA,82.1598667824974
2024,MDA,82.1598667824974
2025,MDA,82.1598667824974
2026,MDA,82.1598667824974
2027,MDA,82.1598667824974
2028,MDA,82.1598667824974
2029,MDA,82.1598667824974
2030,MDA,82.1598667824974
2031,MDA,82.1598667824974
2032,MDA,82.1598667824974
2033,MDA,82.1598667824974
2034,MDA,82.1598667824974
2035,MDA,82.1598667824974
2036,MDA,82.1598667824974
2037,MDA,82.1598667824974
2038,MDA,82.1598667824974
2039,MDA,82.1598667824974
2040,MDA,82.1598667824974
2041,MDA,82.1598667824974
2042,MDA,82.1598667824974
2043,MDA,82.1598667824974
2044,MDA,82.1598667824974
2045,MDA,82.1598667824974
2046,MDA,82.1598667824974
2047,MDA,82.1598667824974
2048,MDA,82.1598667824974
2049,MDA,82.1598667824974
2050,MDA,82.1598667824974
2021,MDG,60.6868329613944
2022,MDG,60.6868329613944
2023,MDG,60.6868329613944
2024,MDG,60.6868329613944
2025,MDG,60.6868329613944
2026,MDG,60.6868329613944
2027,MDG,60.6868329613944
2028,MDG,60.6868329613944
2029,MDG,60.6868329613944
2030,MDG,60.6868329613944
2031,MDG,60.6868329613944
2032,MDG,60.6868329613944
2033,MDG,60.6868329613944
2034,MDG,60.6868329613944
2035,MDG,60.6868329613944
2036,MDG,60.6868329613944
2037,MDG,60.6868329613944
2038,MDG,60.6868329613944
2039,MDG,60.6868329613944
2040,MDG,60.6868329613944
2041,MDG,60.6868329613944
2042,MDG,60.6868329613944
2043,MDG,60.6868329613944
2044,MDG,60.6868329613944
2045,MDG,60.6868329613944
2046,MDG,60.6868329613944
2047,MDG,60.6868329613944
2048,MDG,60.6868329613944
2049,MDG,60.6868329613944
2050,MDG,60.6868329613944
2021,MDV,60.6868329613944
2022,MDV,60.6868329613944
2023,MDV,60.6868329613944
2024,MDV,60.6868329613944
2025,MDV,60.6868329613944
2026,MDV,60.6868329613944
2027,MDV,60.6868329613944
2028,MDV,60.6868329613944
2029,MDV,60.6868329613944
2030,MDV,60.6868329613944
2031,MDV,60.6868329613944
2032,MDV,60.6868329613944
2033,MDV,60.6868329613944
2034,MDV,60.6868329613944
2035,MDV,60.6868329613944
2036,MDV,60.6868329613944
2037,MDV,60.6868329613944
2038,MDV,60.6868329613944
2039,MDV,60.6868329613944
2040,MDV,60.6868329613944
2041,MDV,60.6868329613944
2042,MDV,60.6868329613944
2043,MDV,60.6868329613944
2044,MDV,60.6868329613944
2045,MDV,60.6868329613944
2046,MDV,60.6868329613944
2047,MDV,60.6868329613944
2048,MDV,60.6868329613944
2049,MDV,60.6868329613944
2050,MDV,60.6868329613944
2021,MEX,51.45871980156713
2022,MEX,51.45871980156713
2023,MEX,51.45871980156713
2024,MEX,51.45871980156713
2025,MEX,51.45871980156713
2026,MEX,51.45871980156713
2027,MEX,51.45871980156713
2028,MEX,51.45871980156713
2029,MEX,51.45871980156713
