,Nation,iso_code3,Year,frac_trns_mtkm_dem_freight_water_borne
7899,Togo,TGO,2028,0.09697775308733297
7900,Togo,TGO,2029,0.09697775308733297
7901,Togo,TGO,2030,0.09697775308733297
7902,Togo,TGO,2031,0.09697775308733297
7903,Togo,TGO,2032,0.09697775308733297
7904,Togo,TGO,2033,0.09697775308733297
7905,Togo,TGO,2034,0.09697775308733297
7906,Togo,TGO,2035,0.09697775308733297
7907,Togo,TGO,2036,0.09697775308733297
7908,Togo,TGO,2037,0.09697775308733297
7909,Togo,TGO,2038,0.09697775308733297
7910,Togo,TGO,2039,0.09697775308733297
7911,Togo,TGO,2040,0.09697775308733297
7912,Togo,TGO,2041,0.09697775308733297
7913,Togo,TGO,2042,0.09697775308733297
7914,Togo,TGO,2043,0.09697775308733297
7915,Togo,TGO,2044,0.09697775308733297
7916,Togo,TGO,2045,0.09697775308733297
7917,Togo,TGO,2046,0.09697775308733297
7918,Togo,TGO,2047,0.09697775308733297
7919,Togo,TGO,2048,0.09697775308733297
7920,Togo,TGO,2049,0.09697775308733297
7921,Togo,TGO,2050,0.09697775308733297
7922,Thailand,THA,2017,0.09697775308733297
7923,Thailand,THA,2018,0.09697775308733297
7924,Thailand,THA,2019,0.09697775308733297
7925,Thailand,THA,2020,0.09697775308733297
7926,Thailand,THA,2021,0.09697775308733297
7927,Thailand,THA,2022,0.09697775308733297
7928,Thailand,THA,2023,0.09697775308733297
7929,Thailand,THA,2024,0.09697775308733297
7930,Thailand,THA,2025,0.09697775308733297
7931,Thailand,THA,2026,0.09697775308733297
7932,Thailand,THA,2027,0.09697775308733297
7933,Thailand,THA,2028,0.09697775308733297
7934,Thailand,THA,2029,0.09697775308733297
7935,Thailand,THA,2030,0.09697775308733297
7936,Thailand,THA,2031,0.09697775308733297
7937,Thailand,THA,2032,0.09697775308733297
7938,Thailand,THA,2033,0.09697775308733297
7939,Thailand,THA,2034,0.09697775308733297
7940,Thailand,THA,2035,0.09697775308733297
7941,Thailand,THA,2036,0.09697775308733297
7942,Thailand,THA,2037,0.09697775308733297
7943,Thailand,THA,2038,0.09697775308733297
7944,Thailand,THA,2039,0.09697775308733297
7945,Thailand,THA,2040,0.09697775308733297
7946,Thailand,THA,2041,0.09697775308733297
7947,Thailand,THA,2042,0.09697775308733297
7948,Thailand,THA,2043,0.09697775308733297
7949,Thailand,THA,2044,0.09697775308733297
7950,Thailand,THA,2045,0.09697775308733297
7951,Thailand,THA,2046,0.09697775308733297
7952,Thailand,THA,2047,0.09697775308733297
7953,Thailand,THA,2048,0.09697775308733297
7954,Thailand,THA,2049,0.09697775308733297
7955,Thailand,THA,2050,0.09697775308733297
7956,Tajikistan,TJK,2017,0.09697775308733297
7957,Tajikistan,TJK,2018,0.09697775308733297
7958,Tajikistan,TJK,2019,0.09697775308733297
7959,Tajikistan,TJK,2020,0.09697775308733297
7960,Tajikistan,TJK,2021,0.09697775308733297
7961,Tajikistan,TJK,2022,0.09697775308733297
7962,Tajikistan,TJK,2023,0.09697775308733297
7963,Tajikistan,TJK,2024,0.09697775308733297
7964,Tajikistan,TJK,2025,0.09697775308733297
7965,Tajikistan,TJK,2026,0.09697775308733297
7966,Tajikistan,TJK,2027,0.09697775308733297
7967,Tajikistan,TJK,2028,0.09697775308733297
7968,Tajikistan,TJK,2029,0.09697775308733297
7969,Tajikistan,TJK,2030,0.09697775308733297
7970,Tajikistan,TJK,2031,0.09697775308733297
7971,Tajikistan,TJK,2032,0.09697775308733297
7972,Tajikistan,TJK,2033,0.09697775308733297
7973,Tajikistan,TJK,2034,0.09697775308733297
7974,Tajikistan,TJK,2035,0.09697775308733297
7975,Tajikistan,TJK,2036,0.09697775308733297
7976,Tajikistan,TJK,2037,0.09697775308733297
7977,Tajikistan,TJK,2038,0.09697775308733297
7978,Tajikistan,TJK,2039,0.09697775308733297
7979,Tajikistan,TJK,2040,0.09697775308733297
7980,Tajikistan,TJK,2041,0.09697775308733297
7981,Tajikistan,TJK,2042,0.09697775308733297
7982,Tajikistan,TJK,2043,0.09697775308733297
7983,Tajikistan,TJK,2044,0.09697775308733297
7984,Tajikistan,TJK,2045,0.09697775308733297
7985,Tajikistan,TJK,2046,0.09697775308733297
7986,Tajikistan,TJK,2047,0.09697775308733297
7987,Tajikistan,TJK,2048,0.09697775308733297
7988,Tajikistan,TJK,2049,0.09697775308733297
7989,Tajikistan,TJK,2050,0.09697775308733297
7990,Turkmenistan,TKM,2017,0.09697775308733297
7991,Turkmenistan,TKM,2018,0.09697775308733297
7992,Turkmenistan,TKM,2019,0.09697775308733297
7993,Turkmenistan,TKM,2020,0.09697775308733297
7994,Turkmenistan,TKM,2021,0.09697775308733297
7995,Turkmenistan,TKM,2022,0.09697775308733297
7996,Turkmenistan,TKM,2023,0.09697775308733297
7997,Turkmenistan,TKM,2024,0.09697775308733297
7998,Turkmenistan,TKM,2025,0.09697775308733297
7999,Turkmenistan,TKM,2026,0.09697775308733297
8000,Turkmenistan,TKM,2027,0.09697775308733297
8001,Turkmenistan,TKM,2028,0.09697775308733297
8002,Turkmenistan,TKM,2029,0.09697775308733297
8003,Turkmenistan,TKM,2030,0.09697775308733297
8004,Turkmenistan,TKM,2031,0.09697775308733297
8005,Turkmenistan,TKM,2032,0.09697775308733297
8006,Turkmenistan,TKM,2033,0.09697775308733297
8007,Turkmenistan,TKM,2034,0.09697775308733297
8008,Turkmenistan,TKM,2035,0.09697775308733297
8009,Turkmenistan,TKM,2036,0.09697775308733297
8010,Turkmenistan,TKM,2037,0.09697775308733297
8011,Turkmenistan,TKM,2038,0.09697775308733297
8012,Turkmenistan,TKM,2039,0.09697775308733297
8013,Turkmenistan,TKM,2040,0.09697775308733297
8014,Turkmenistan,TKM,2041,0.09697775308733297
8015,Turkmenistan,TKM,2042,0.09697775308733297
8016,Turkmenistan,TKM,2043,0.09697775308733297
8017,Turkmenistan,TKM,2044,0.09697775308733297
8018,Turkmenistan,TKM,2045,0.09697775308733297
8019,Turkmenistan,TKM,2046,0.09697775308733297
8020,Turkmenistan,TKM,2047,0.09697775308733297
8021,Turkmenistan,TKM,2048,0.09697775308733297
8022,Turkmenistan,TKM,2049,0.09697775308733297
8023,Turkmenistan,TKM,2050,0.09697775308733297
8024,Latin America & the Caribbean (IDA & IBRD countries),TLA,2017,0.09697775308733297
8025,Latin America & the Caribbean (IDA & IBRD countries),TLA,2018,0.09697775308733297
8026,Latin America & the Caribbean (IDA & IBRD countries),TLA,2019,0.09697775308733297
8027,Latin America & the Caribbean (IDA & IBRD countries),TLA,2020,0.09697775308733297
8028,Latin America & the Caribbean (IDA & IBRD countries),TLA,2021,0.09697775308733297
8029,Latin America & the Caribbean (IDA & IBRD countries),TLA,2022,0.09697775308733297
8030,Latin America & the Caribbean (IDA & IBRD countries),TLA,2023,0.09697775308733297
8031,Latin America & the Caribbean (IDA & IBRD countries),TLA,2024,0.09697775308733297
8032,Latin America & the Caribbean (IDA & IBRD countries),TLA,2025,0.09697775308733297
8033,Latin America & the Caribbean (IDA & IBRD countries),TLA,2026,0.09697775308733297
8034,Latin America & the Caribbean (IDA & IBRD countries),TLA,2027,0.09697775308733297
8035,Latin America & the Caribbean (IDA & IBRD countries),TLA,2028,0.09697775308733297
8036,Latin America & the Caribbean (IDA & IBRD countries),TLA,2029,0.09697775308733297
8037,Latin America & the Caribbean (IDA & IBRD countries),TLA,2030,0.09697775308733297
8038,Latin America & the Caribbean (IDA & IBRD countries),TLA,2031,0.09697775308733297
8039,Latin America & the Caribbean (IDA & IBRD countries),TLA,2032,0.09697775308733297
8040,Latin America & the Caribbean (IDA & IBRD countries),TLA,2033,0.09697775308733297
8041,Latin America & the Caribbean (IDA & IBRD countries),TLA,2034,0.09697775308733297
8042,Latin America & the Caribbean (IDA & IBRD countries),TLA,2035,0.09697775308733297
8043,Latin America & the Caribbean (IDA & IBRD countries),TLA,2036,0.09697775308733297
8044,Latin America & the Caribbean (IDA & IBRD countries),TLA,2037,0.09697775308733297
8045,Latin America & the Caribbean (IDA & IBRD countries),TLA,2038,0.09697775308733297
8046,Latin America & the Caribbean (IDA & IBRD countries),TLA,2039,0.09697775308733297
8047,Latin America & the Caribbean (IDA & IBRD countries),TLA,2040,0.09697775308733297
8048,Latin America & the Caribbean (IDA & IBRD countries),TLA,2041,0.09697775308733297
8049,Latin America & the Caribbean (IDA & IBRD countries),TLA,2042,0.09697775308733297
8050,Latin America & the Caribbean (IDA & IBRD countries),TLA,2043,0.09697775308733297
8051,Latin America & the Caribbean (IDA & IBRD countries),TLA,2044,0.09697775308733297
8052,Latin America & the Caribbean (IDA & IBRD countries),TLA,2045,0.09697775308733297
8053,Latin America & the Caribbean (IDA & IBRD countries),TLA,2046,0.09697775308733297
8054,Latin America & the Caribbean (IDA & IBRD countries),TLA,2047,0.09697775308733297
8055,Latin America & the Caribbean (IDA & IBRD countries),TLA,2048,0.09697775308733297
8056,Latin America & the Caribbean (IDA & IBRD countries),TLA,2049,0.09697775308733297
8057,Latin America & the Caribbean (IDA & IBRD countries),TLA,2050,0.09697775308733297
8058,Timor-Leste,TLS,2017,0.09697775308733297
8059,Timor-Leste,TLS,2018,0.09697775308733297
8060,Timor-Leste,TLS,2019,0.09697775308733297
8061,Timor-Leste,TLS,2020,0.09697775308733297
8062,Timor-Leste,TLS,2021,0.09697775308733297
8063,Timor-Leste,TLS,2022,0.09697775308733297
8064,Timor-Leste,TLS,2023,0.09697775308733297
8065,Timor-Leste,TLS,2024,0.09697775308733297
8066,Timor-Leste,TLS,2025,0.09697775308733297
8067,Timor-Leste,TLS,2026,0.09697775308733297
8068,Timor-Leste,TLS,2027,0.09697775308733297
8069,Timor-Leste,TLS,2028,0.09697775308733297
8070,Timor-Leste,TLS,2029,0.09697775308733297
8071,Timor-Leste,TLS,2030,0.09697775308733297
8072,Timor-Leste,TLS,2031,0.09697775308733297
8073,Timor-Leste,TLS,2032,0.09697775308733297
8074,Timor-Leste,TLS,2033,0.09697775308733297
8075,Timor-Leste,TLS,2034,0.09697775308733297
8076,Timor-Leste,TLS,2035,0.09697775308733297
8077,Timor-Leste,TLS,2036,0.09697775308733297
8078,Timor-Leste,TLS,2037,0.09697775308733297
8079,Timor-Leste,TLS,2038,0.09697775308733297
8080,Timor-Leste,TLS,2039,0.09697775308733297
8081,Timor-Leste,TLS,2040,0.09697775308733297
8082,Timor-Leste,TLS,2041,0.09697775308733297
8083,Timor-Leste,TLS,2042,0.09697775308733297
8084,Timor-Leste,TLS,2043,0.09697775308733297
8085,Timor-Leste,TLS,2044,0.09697775308733297
8086,Timor-Leste,TLS,2045,0.09697775308733297
8087,Timor-Leste,TLS,2046,0.09697775308733297
8088,Timor-Leste,TLS,2047,0.09697775308733297
8089,Timor-Leste,TLS,2048,0.09697775308733297
8090,Timor-Leste,TLS,2049,0.09697775308733297
8091,Timor-Leste,TLS,2050,0.09697775308733297
8092,Middle East & North Africa (IDA & IBRD countries),TMN,2017,0.09697775308733297
8093,Middle East & North Africa (IDA & IBRD countries),TMN,2018,0.09697775308733297
8094,Middle East & North Africa (IDA & IBRD countries),TMN,2019,0.09697775308733297
8095,Middle East & North Africa (IDA & IBRD countries),TMN,2020,0.09697775308733297
8096,Middle East & North Africa (IDA & IBRD countries),TMN,2021,0.09697775308733297
8097,Middle East & North Africa (IDA & IBRD countries),TMN,2022,0.09697775308733297
8098,Middle East & North Africa (IDA & IBRD countries),TMN,2023,0.09697775308733297
8099,Middle East & North Africa (IDA & IBRD countries),TMN,2024,0.09697775308733297
8100,Middle East & North Africa (IDA & IBRD countries),TMN,2025,0.09697775308733297
8101,Middle East & North Africa (IDA & IBRD countries),TMN,2026,0.09697775308733297
8102,Middle East & North Africa (IDA & IBRD countries),TMN,2027,0.09697775308733297
8103,Middle East & North Africa (IDA & IBRD countries),TMN,2028,0.09697775308733297
8104,Middle East & North Africa (IDA & IBRD countries),TMN,2029,0.09697775308733297
8105,Middle East & North Africa (IDA & IBRD countries),TMN,2030,0.09697775308733297
8106,Middle East & North Africa (IDA & IBRD countries),TMN,2031,0.09697775308733297
8107,Middle East & North Africa (IDA & IBRD countries),TMN,2032,0.09697775308733297
8108,Middle East & North Africa (IDA & IBRD countries),TMN,2033,0.09697775308733297
8109,Middle East & North Africa (IDA & IBRD countries),TMN,2034,0.09697775308733297
8110,Middle East & North Africa (IDA & IBRD countries),TMN,2035,0.09697775308733297
8111,Middle East & North Africa (IDA & IBRD countries),TMN,2036,0.09697775308733297
8112,Middle East & North Africa (IDA & IBRD countries),TMN,2037,0.09697775308733297
8113,Middle East & North Africa (IDA & IBRD countries),TMN,2038,0.09697775308733297
8114,Middle East & North Africa (IDA & IBRD countries),TMN,2039,0.09697775308733297
8115,Middle East & North Africa (IDA & IBRD countries),TMN,2040,0.09697775308733297
8116,Middle East & North Africa (IDA & IBRD countries),TMN,2041,0.09697775308733297
8117,Middle East & North Africa (IDA & IBRD countries),TMN,2042,0.09697775308733297
8118,Middle East & North Africa (IDA & IBRD countries),TMN,2043,0.09697775308733297
8119,Middle East & North Africa (IDA & IBRD countries),TMN,2044,0.09697775308733297
8120,Middle East & North Africa (IDA & IBRD countries),TMN,2045,0.09697775308733297
8121,Middle East & North Africa (IDA & IBRD countries),TMN,2046,0.09697775308733297
8122,Middle East & North Africa (IDA & IBRD countries),TMN,2047,0.09697775308733297
8123,Middle East & North Africa (IDA & IBRD countries),TMN,2048,0.09697775308733297
8124,Middle East & North Africa (IDA & IBRD countries),TMN,2049,0.09697775308733297
8125,Middle East & North Africa (IDA & IBRD countries),TMN,2050,0.09697775308733297
8126,Tonga,TON,2017,0.09697775308733297
8127,Tonga,TON,2018,0.09697775308733297
8128,Tonga,TON,2019,0.09697775308733297
8129,Tonga,TON,2020,0.09697775308733297
8130,Tonga,TON,2021,0.09697775308733297
8131,Tonga,TON,2022,0.09697775308733297
8132,Tonga,TON,2023,0.09697775308733297
8133,Tonga,TON,2024,0.09697775308733297
8134,Tonga,TON,2025,0.09697775308733297
8135,Tonga,TON,2026,0.09697775308733297
8136,Tonga,TON,2027,0.09697775308733297
8137,Tonga,TON,2028,0.09697775308733297
8138,Tonga,TON,2029,0.09697775308733297
8139,Tonga,TON,2030,0.09697775308733297
8140,Tonga,TON,2031,0.09697775308733297
8141,Tonga,TON,2032,0.09697775308733297
8142,Tonga,TON,2033,0.09697775308733297
8143,Tonga,TON,2034,0.09697775308733297
8144,Tonga,TON,2035,0.09697775308733297
8145,Tonga,TON,2036,0.09697775308733297
8146,Tonga,TON,2037,0.09697775308733297
8147,Tonga,TON,2038,0.09697775308733297
8148,Tonga,TON,2039,0.09697775308733297
8149,Tonga,TON,2040,0.09697775308733297
8150,Tonga,TON,2041,0.09697775308733297
8151,Tonga,TON,2042,0.09697775308733297
8152,Tonga,TON,2043,0.09697775308733297
8153,Tonga,TON,2044,0.09697775308733297
8154,Tonga,TON,2045,0.09697775308733297
8155,Tonga,TON,2046,0.09697775308733297
8156,Tonga,TON,2047,0.09697775308733297
8157,Tonga,TON,2048,0.09697775308733297
8158,Tonga,TON,2049,0.09697775308733297
8159,Tonga,TON,2050,0.09697775308733297
8160,South Asia (IDA & IBRD),TSA,2017,0.09697775308733297
8161,South Asia (IDA & IBRD),TSA,2018,0.09697775308733297
8162,South Asia (IDA & IBRD),TSA,2019,0.09697775308733297
8163,South Asia (IDA & IBRD),TSA,2020,0.09697775308733297
8164,South Asia (IDA & IBRD),TSA,2021,0.09697775308733297
8165,South Asia (IDA & IBRD),TSA,2022,0.09697775308733297
8166,South Asia (IDA & IBRD),TSA,2023,0.09697775308733297
8167,South Asia (IDA & IBRD),TSA,2024,0.09697775308733297
8168,South Asia (IDA & IBRD),TSA,2025,0.09697775308733297
8169,South Asia (IDA & IBRD),TSA,2026,0.09697775308733297
8170,South Asia (IDA & IBRD),TSA,2027,0.09697775308733297
8171,South Asia (IDA & IBRD),TSA,2028,0.09697775308733297
8172,South Asia (IDA & IBRD),TSA,2029,0.09697775308733297
8173,South Asia (IDA & IBRD),TSA,2030,0.09697775308733297
8174,South Asia (IDA & IBRD),TSA,2031,0.09697775308733297
8175,South Asia (IDA & IBRD),TSA,2032,0.09697775308733297
8176,South Asia (IDA & IBRD),TSA,2033,0.09697775308733297
8177,South Asia (IDA & IBRD),TSA,2034,0.09697775308733297
8178,South Asia (IDA & IBRD),TSA,2035,0.09697775308733297
8179,South Asia (IDA & IBRD),TSA,2036,0.09697775308733297
8180,South Asia (IDA & IBRD),TSA,2037,0.09697775308733297
8181,South Asia (IDA & IBRD),TSA,2038,0.09697775308733297
8182,South Asia (IDA & IBRD),TSA,2039,0.09697775308733297
8183,South Asia (IDA & IBRD),TSA,2040,0.09697775308733297
8184,South Asia (IDA & IBRD),TSA,2041,0.09697775308733297
8185,South Asia (IDA & IBRD),TSA,2042,0.09697775308733297
8186,South Asia (IDA & IBRD),TSA,2043,0.09697775308733297
8187,South Asia (IDA & IBRD),TSA,2044,0.09697775308733297
8188,South Asia (IDA & IBRD),TSA,2045,0.09697775308733297
8189,South Asia (IDA & IBRD),TSA,2046,0.09697775308733297
8190,South Asia (IDA & IBRD),TSA,2047,0.09697775308733297
8191,South Asia (IDA & IBRD),TSA,2048,0.09697775308733297
8192,South Asia (IDA & IBRD),TSA,2049,0.09697775308733297
8193,South Asia (IDA & IBRD),TSA,2050,0.09697775308733297
8194,Sub-Saharan Africa (IDA & IBRD countries),TSS,2017,0.09697775308733297
8195,Sub-Saharan Africa (IDA & IBRD countries),TSS,2018,0.09697775308733297
8196,Sub-Saharan Africa (IDA & IBRD countries),TSS,2019,0.09697775308733297
8197,Sub-Saharan Africa (IDA & IBRD countries),TSS,2020,0.09697775308733297
8198,Sub-Saharan Africa (IDA & IBRD countries),TSS,2021,0.09697775308733297
8199,Sub-Saharan Africa (IDA & IBRD countries),TSS,2022,0.09697775308733297
8200,Sub-Saharan Africa (IDA & IBRD countries),TSS,2023,0.09697775308733297
8201,Sub-Saharan Africa (IDA & IBRD countries),TSS,2024,0.09697775308733297
8202,Sub-Saharan Africa (IDA & IBRD countries),TSS,2025,0.09697775308733297
8203,Sub-Saharan Africa (IDA & IBRD countries),TSS,2026,0.09697775308733297
8204,Sub-Saharan Africa (IDA & IBRD countries),TSS,2027,0.09697775308733297
8205,Sub-Saharan Africa (IDA & IBRD countries),TSS,2028,0.09697775308733297
8206,Sub-Saharan Africa (IDA & IBRD countries),TSS,2029,0.09697775308733297
8207,Sub-Saharan Africa (IDA & IBRD countries),TSS,2030,0.09697775308733297
8208,Sub-Saharan Africa (IDA & IBRD countries),TSS,2031,0.09697775308733297
8209,Sub-Saharan Africa (IDA & IBRD countries),TSS,2032,0.09697775308733297
8210,Sub-Saharan Africa (IDA & IBRD countries),TSS,2033,0.09697775308733297
8211,Sub-Saharan Africa (IDA & IBRD countries),TSS,2034,0.09697775308733297
8212,Sub-Saharan Africa (IDA & IBRD countries),TSS,2035,0.09697775308733297
8213,Sub-Saharan Africa (IDA & IBRD countries),TSS,2036,0.09697775308733297
8214,Sub-Saharan Africa (IDA & IBRD countries),TSS,2037,0.09697775308733297
8215,Sub-Saharan Africa (IDA & IBRD countries),TSS,2038,0.09697775308733297
8216,Sub-Saharan Africa (IDA & IBRD countries),TSS,2039,0.09697775308733297
8217,Sub-Saharan Africa (IDA & IBRD countries),TSS,2040,0.09697775308733297
8218,Sub-Saharan Africa (IDA & IBRD countries),TSS,2041,0.09697775308733297
8219,Sub-Saharan Africa (IDA & IBRD countries),TSS,2042,0.09697775308733297
8220,Sub-Saharan Africa (IDA & IBRD countries),TSS,2043,0.09697775308733297
8221,Sub-Saharan Africa (IDA & IBRD countries),TSS,2044,0.09697775308733297
8222,Sub-Saharan Africa (IDA & IBRD countries),TSS,2045,0.09697775308733297
8223,Sub-Saharan Africa (IDA & IBRD countries),TSS,2046,0.09697775308733297
8224,Sub-Saharan Africa (IDA & IBRD countries),TSS,2047,0.09697775308733297
8225,Sub-Saharan Africa (IDA & IBRD countries),TSS,2048,0.09697775308733297
8226,Sub-Saharan Africa (IDA & IBRD countries),TSS,2049,0.09697775308733297
8227,Sub-Saharan Africa (IDA & IBRD countries),TSS,2050,0.09697775308733297
8228,Trinidad and Tobago,TTO,2017,0.09697775308733297
8229,Trinidad and Tobago,TTO,2018,0.09697775308733297
8230,Trinidad and Tobago,TTO,2019,0.09697775308733297
8231,Trinidad and Tobago,TTO,2020,0.09697775308733297
8232,Trinidad and Tobago,TTO,2021,0.09697775308733297
8233,Trinidad and Tobago,TTO,2022,0.09697775308733297
8234,Trinidad and Tobago,TTO,2023,0.09697775308733297
8235,Trinidad and Tobago,TTO,2024,0.09697775308733297
8236,Trinidad and Tobago,TTO,2025,0.09697775308733297
8237,Trinidad and Tobago,TTO,2026,0.09697775308733297
8238,Trinidad and Tobago,TTO,2027,0.09697775308733297
8239,Trinidad and Tobago,TTO,2028,0.09697775308733297
8240,Trinidad and Tobago,TTO,2029,0.09697775308733297
8241,Trinidad and Tobago,TTO,2030,0.09697775308733297
8242,Trinidad and Tobago,TTO,2031,0.09697775308733297
8243,Trinidad and Tobago,TTO,2032,0.09697775308733297
8244,Trinidad and Tobago,TTO,2033,0.09697775308733297
8245,Trinidad and Tobago,TTO,2034,0.09697775308733297
8246,Trinidad and Tobago,TTO,2035,0.09697775308733297
