,Nation,iso_code3,Year,cost_enfu_fuel_oil_usd_per_m3
4070,Low & middle income,LMY,2032.0,445.9649123840332
4071,Low & middle income,LMY,2033.0,445.9649123840332
4072,Low & middle income,LMY,2034.0,445.9649123840332
4073,Low & middle income,LMY,2035.0,445.9649123840332
4074,Low & middle income,LMY,2036.0,445.9649123840332
4075,Low & middle income,LMY,2037.0,445.9649123840332
4076,Low & middle income,LMY,2038.0,445.9649123840332
4077,Low & middle income,LMY,2039.0,445.9649123840332
4078,Low & middle income,LMY,2040.0,445.9649123840332
4079,Low & middle income,LMY,2041.0,445.9649123840332
4080,Low & middle income,LMY,2042.0,445.9649123840332
4081,Low & middle income,LMY,2043.0,445.9649123840332
4082,Low & middle income,LMY,2044.0,445.9649123840332
4083,Low & middle income,LMY,2045.0,445.9649123840332
4084,Low & middle income,LMY,2046.0,445.9649123840332
4085,Low & middle income,LMY,2047.0,445.9649123840332
4086,Low & middle income,LMY,2048.0,445.9649123840332
4087,Low & middle income,LMY,2049.0,445.9649123840332
4088,Low & middle income,LMY,2050.0,445.9649123840332
4089,Lesotho,LSO,2022.0,445.9649123840332
4090,Lesotho,LSO,2023.0,445.9649123840332
4091,Lesotho,LSO,2024.0,445.9649123840332
4092,Lesotho,LSO,2025.0,445.9649123840332
4093,Lesotho,LSO,2026.0,445.9649123840332
4094,Lesotho,LSO,2027.0,445.9649123840332
4095,Lesotho,LSO,2028.0,445.9649123840332
4096,Lesotho,LSO,2029.0,445.9649123840332
4097,Lesotho,LSO,2030.0,445.9649123840332
4098,Lesotho,LSO,2031.0,445.9649123840332
4099,Lesotho,LSO,2032.0,445.9649123840332
4100,Lesotho,LSO,2033.0,445.9649123840332
4101,Lesotho,LSO,2034.0,445.9649123840332
4102,Lesotho,LSO,2035.0,445.9649123840332
4103,Lesotho,LSO,2036.0,445.9649123840332
4104,Lesotho,LSO,2037.0,445.9649123840332
4105,Lesotho,LSO,2038.0,445.9649123840332
4106,Lesotho,LSO,2039.0,445.9649123840332
4107,Lesotho,LSO,2040.0,445.9649123840332
4108,Lesotho,LSO,2041.0,445.9649123840332
4109,Lesotho,LSO,2042.0,445.9649123840332
4110,Lesotho,LSO,2043.0,445.9649123840332
4111,Lesotho,LSO,2044.0,445.9649123840332
4112,Lesotho,LSO,2045.0,445.9649123840332
4113,Lesotho,LSO,2046.0,445.9649123840332
4114,Lesotho,LSO,2047.0,445.9649123840332
4115,Lesotho,LSO,2048.0,445.9649123840332
4116,Lesotho,LSO,2049.0,445.9649123840332
4117,Lesotho,LSO,2050.0,445.9649123840332
4118,Late-demographic dividend,LTE,2022.0,445.9649123840332
4119,Late-demographic dividend,LTE,2023.0,445.9649123840332
4120,Late-demographic dividend,LTE,2024.0,445.9649123840332
4121,Late-demographic dividend,LTE,2025.0,445.9649123840332
4122,Late-demographic dividend,LTE,2026.0,445.9649123840332
4123,Late-demographic dividend,LTE,2027.0,445.9649123840332
4124,Late-demographic dividend,LTE,2028.0,445.9649123840332
4125,Late-demographic dividend,LTE,2029.0,445.9649123840332
4126,Late-demographic dividend,LTE,2030.0,445.9649123840332
4127,Late-demographic dividend,LTE,2031.0,445.9649123840332
4128,Late-demographic dividend,LTE,2032.0,445.9649123840332
4129,Late-demographic dividend,LTE,2033.0,445.9649123840332
4130,Late-demographic dividend,LTE,2034.0,445.9649123840332
4131,Late-demographic dividend,LTE,2035.0,445.9649123840332
4132,Late-demographic dividend,LTE,2036.0,445.9649123840332
4133,Late-demographic dividend,LTE,2037.0,445.9649123840332
4134,Late-demographic dividend,LTE,2038.0,445.9649123840332
4135,Late-demographic dividend,LTE,2039.0,445.9649123840332
4136,Late-demographic dividend,LTE,2040.0,445.9649123840332
4137,Late-demographic dividend,LTE,2041.0,445.9649123840332
4138,Late-demographic dividend,LTE,2042.0,445.9649123840332
4139,Late-demographic dividend,LTE,2043.0,445.9649123840332
4140,Late-demographic dividend,LTE,2044.0,445.9649123840332
4141,Late-demographic dividend,LTE,2045.0,445.9649123840332
4142,Late-demographic dividend,LTE,2046.0,445.9649123840332
4143,Late-demographic dividend,LTE,2047.0,445.9649123840332
4144,Late-demographic dividend,LTE,2048.0,445.9649123840332
4145,Late-demographic dividend,LTE,2049.0,445.9649123840332
4146,Late-demographic dividend,LTE,2050.0,445.9649123840332
4147,Lithuania,LTU,2022.0,445.9649123840332
4148,Lithuania,LTU,2023.0,445.9649123840332
4149,Lithuania,LTU,2024.0,445.9649123840332
4150,Lithuania,LTU,2025.0,445.9649123840332
4151,Lithuania,LTU,2026.0,445.9649123840332
4152,Lithuania,LTU,2027.0,445.9649123840332
4153,Lithuania,LTU,2028.0,445.9649123840332
4154,Lithuania,LTU,2029.0,445.9649123840332
4155,Lithuania,LTU,2030.0,445.9649123840332
4156,Lithuania,LTU,2031.0,445.9649123840332
4157,Lithuania,LTU,2032.0,445.9649123840332
4158,Lithuania,LTU,2033.0,445.9649123840332
4159,Lithuania,LTU,2034.0,445.9649123840332
4160,Lithuania,LTU,2035.0,445.9649123840332
4161,Lithuania,LTU,2036.0,445.9649123840332
4162,Lithuania,LTU,2037.0,445.9649123840332
4163,Lithuania,LTU,2038.0,445.9649123840332
4164,Lithuania,LTU,2039.0,445.9649123840332
4165,Lithuania,LTU,2040.0,445.9649123840332
4166,Lithuania,LTU,2041.0,445.9649123840332
4167,Lithuania,LTU,2042.0,445.9649123840332
4168,Lithuania,LTU,2043.0,445.9649123840332
4169,Lithuania,LTU,2044.0,445.9649123840332
4170,Lithuania,LTU,2045.0,445.9649123840332
4171,Lithuania,LTU,2046.0,445.9649123840332
4172,Lithuania,LTU,2047.0,445.9649123840332
4173,Lithuania,LTU,2048.0,445.9649123840332
4174,Lithuania,LTU,2049.0,445.9649123840332
4175,Lithuania,LTU,2050.0,445.9649123840332
4176,Luxembourg,LUX,2022.0,445.9649123840332
4177,Luxembourg,LUX,2023.0,445.9649123840332
4178,Luxembourg,LUX,2024.0,445.9649123840332
4179,Luxembourg,LUX,2025.0,445.9649123840332
4180,Luxembourg,LUX,2026.0,445.9649123840332
4181,Luxembourg,LUX,2027.0,445.9649123840332
4182,Luxembourg,LUX,2028.0,445.9649123840332
4183,Luxembourg,LUX,2029.0,445.9649123840332
4184,Luxembourg,LUX,2030.0,445.9649123840332
4185,Luxembourg,LUX,2031.0,445.9649123840332
4186,Luxembourg,LUX,2032.0,445.9649123840332
4187,Luxembourg,LUX,2033.0,445.9649123840332
4188,Luxembourg,LUX,2034.0,445.9649123840332
4189,Luxembourg,LUX,2035.0,445.9649123840332
4190,Luxembourg,LUX,2036.0,445.9649123840332
4191,Luxembourg,LUX,2037.0,445.9649123840332
4192,Luxembourg,LUX,2038.0,445.9649123840332
4193,Luxembourg,LUX,2039.0,445.9649123840332
4194,Luxembourg,LUX,2040.0,445.9649123840332
4195,Luxembourg,LUX,2041.0,445.9649123840332
4196,Luxembourg,LUX,2042.0,445.9649123840332
4197,Luxembourg,LUX,2043.0,445.9649123840332
4198,Luxembourg,LUX,2044.0,445.9649123840332
4199,Luxembourg,LUX,2045.0,445.9649123840332
4200,Luxembourg,LUX,2046.0,445.9649123840332
4201,Luxembourg,LUX,2047.0,445.9649123840332
4202,Luxembourg,LUX,2048.0,445.9649123840332
4203,Luxembourg,LUX,2049.0,445.9649123840332
4204,Luxembourg,LUX,2050.0,445.9649123840332
4205,Latvia,LVA,2022.0,445.9649123840332
4206,Latvia,LVA,2023.0,445.9649123840332
4207,Latvia,LVA,2024.0,445.9649123840332
4208,Latvia,LVA,2025.0,445.9649123840332
4209,Latvia,LVA,2026.0,445.9649123840332
4210,Latvia,LVA,2027.0,445.9649123840332
4211,Latvia,LVA,2028.0,445.9649123840332
4212,Latvia,LVA,2029.0,445.9649123840332
4213,Latvia,LVA,2030.0,445.9649123840332
4214,Latvia,LVA,2031.0,445.9649123840332
4215,Latvia,LVA,2032.0,445.9649123840332
4216,Latvia,LVA,2033.0,445.9649123840332
4217,Latvia,LVA,2034.0,445.9649123840332
4218,Latvia,LVA,2035.0,445.9649123840332
4219,Latvia,LVA,2036.0,445.9649123840332
4220,Latvia,LVA,2037.0,445.9649123840332
4221,Latvia,LVA,2038.0,445.9649123840332
4222,Latvia,LVA,2039.0,445.9649123840332
4223,Latvia,LVA,2040.0,445.9649123840332
4224,Latvia,LVA,2041.0,445.9649123840332
4225,Latvia,LVA,2042.0,445.9649123840332
4226,Latvia,LVA,2043.0,445.9649123840332
4227,Latvia,LVA,2044.0,445.9649123840332
4228,Latvia,LVA,2045.0,445.9649123840332
4229,Latvia,LVA,2046.0,445.9649123840332
4230,Latvia,LVA,2047.0,445.9649123840332
4231,Latvia,LVA,2048.0,445.9649123840332
4232,Latvia,LVA,2049.0,445.9649123840332
4233,Latvia,LVA,2050.0,445.9649123840332
4234,"Macao SAR, China",MAC,2022.0,445.9649123840332
4235,"Macao SAR, China",MAC,2023.0,445.9649123840332
4236,"Macao SAR, China",MAC,2024.0,445.9649123840332
4237,"Macao SAR, China",MAC,2025.0,445.9649123840332
4238,"Macao SAR, China",MAC,2026.0,445.9649123840332
4239,"Macao SAR, China",MAC,2027.0,445.9649123840332
4240,"Macao SAR, China",MAC,2028.0,445.9649123840332
4241,"Macao SAR, China",MAC,2029.0,445.9649123840332
4242,"Macao SAR, China",MAC,2030.0,445.9649123840332
4243,"Macao SAR, China",MAC,2031.0,445.9649123840332
4244,"Macao SAR, China",MAC,2032.0,445.9649123840332
4245,"Macao SAR, China",MAC,2033.0,445.9649123840332
4246,"Macao SAR, China",MAC,2034.0,445.9649123840332
4247,"Macao SAR, China",MAC,2035.0,445.9649123840332
4248,"Macao SAR, China",MAC,2036.0,445.9649123840332
4249,"Macao SAR, China",MAC,2037.0,445.9649123840332
4250,"Macao SAR, China",MAC,2038.0,445.9649123840332
4251,"Macao SAR, China",MAC,2039.0,445.9649123840332
4252,"Macao SAR, China",MAC,2040.0,445.9649123840332
4253,"Macao SAR, China",MAC,2041.0,445.9649123840332
4254,"Macao SAR, China",MAC,2042.0,445.9649123840332
4255,"Macao SAR, China",MAC,2043.0,445.9649123840332
4256,"Macao SAR, China",MAC,2044.0,445.9649123840332
4257,"Macao SAR, China",MAC,2045.0,445.9649123840332
4258,"Macao SAR, China",MAC,2046.0,445.9649123840332
4259,"Macao SAR, China",MAC,2047.0,445.9649123840332
4260,"Macao SAR, China",MAC,2048.0,445.9649123840332
4261,"Macao SAR, China",MAC,2049.0,445.9649123840332
4262,"Macao SAR, China",MAC,2050.0,445.9649123840332
4263,St. Martin (French part),MAF,2022.0,445.9649123840332
4264,St. Martin (French part),MAF,2023.0,445.9649123840332
4265,St. Martin (French part),MAF,2024.0,445.9649123840332
4266,St. Martin (French part),MAF,2025.0,445.9649123840332
4267,St. Martin (French part),MAF,2026.0,445.9649123840332
4268,St. Martin (French part),MAF,2027.0,445.9649123840332
4269,St. Martin (French part),MAF,2028.0,445.9649123840332
4270,St. Martin (French part),MAF,2029.0,445.9649123840332
4271,St. Martin (French part),MAF,2030.0,445.9649123840332
4272,St. Martin (French part),MAF,2031.0,445.9649123840332
4273,St. Martin (French part),MAF,2032.0,445.9649123840332
4274,St. Martin (French part),MAF,2033.0,445.9649123840332
4275,St. Martin (French part),MAF,2034.0,445.9649123840332
4276,St. Martin (French part),MAF,2035.0,445.9649123840332
4277,St. Martin (French part),MAF,2036.0,445.9649123840332
4278,St. Martin (French part),MAF,2037.0,445.9649123840332
4279,St. Martin (French part),MAF,2038.0,445.9649123840332
4280,St. Martin (French part),MAF,2039.0,445.9649123840332
4281,St. Martin (French part),MAF,2040.0,445.9649123840332
4282,St. Martin (French part),MAF,2041.0,445.9649123840332
4283,St. Martin (French part),MAF,2042.0,445.9649123840332
4284,St. Martin (French part),MAF,2043.0,445.9649123840332
4285,St. Martin (French part),MAF,2044.0,445.9649123840332
4286,St. Martin (French part),MAF,2045.0,445.9649123840332
4287,St. Martin (French part),MAF,2046.0,445.9649123840332
4288,St. Martin (French part),MAF,2047.0,445.9649123840332
4289,St. Martin (French part),MAF,2048.0,445.9649123840332
4290,St. Martin (French part),MAF,2049.0,445.9649123840332
4291,St. Martin (French part),MAF,2050.0,445.9649123840332
4292,Morocco,MAR,2022.0,445.9649123840332
4293,Morocco,MAR,2023.0,445.9649123840332
4294,Morocco,MAR,2024.0,445.9649123840332
4295,Morocco,MAR,2025.0,445.9649123840332
4296,Morocco,MAR,2026.0,445.9649123840332
4297,Morocco,MAR,2027.0,445.9649123840332
4298,Morocco,MAR,2028.0,445.9649123840332
4299,Morocco,MAR,2029.0,445.9649123840332
4300,Morocco,MAR,2030.0,445.9649123840332
4301,Morocco,MAR,2031.0,445.9649123840332
4302,Morocco,MAR,2032.0,445.9649123840332
4303,Morocco,MAR,2033.0,445.9649123840332
4304,Morocco,MAR,2034.0,445.9649123840332
4305,Morocco,MAR,2035.0,445.9649123840332
4306,Morocco,MAR,2036.0,445.9649123840332
4307,Morocco,MAR,2037.0,445.9649123840332
4308,Morocco,MAR,2038.0,445.9649123840332
4309,Morocco,MAR,2039.0,445.9649123840332
4310,Morocco,MAR,2040.0,445.9649123840332
4311,Morocco,MAR,2041.0,445.9649123840332
4312,Morocco,MAR,2042.0,445.9649123840332
4313,Morocco,MAR,2043.0,445.9649123840332
4314,Morocco,MAR,2044.0,445.9649123840332
4315,Morocco,MAR,2045.0,445.9649123840332
4316,Morocco,MAR,2046.0,445.9649123840332
4317,Morocco,MAR,2047.0,445.9649123840332
4318,Morocco,MAR,2048.0,445.9649123840332
4319,Morocco,MAR,2049.0,445.9649123840332
4320,Morocco,MAR,2050.0,445.9649123840332
4321,Monaco,MCO,2022.0,445.9649123840332
4322,Monaco,MCO,2023.0,445.9649123840332
4323,Monaco,MCO,2024.0,445.9649123840332
4324,Monaco,MCO,2025.0,445.9649123840332
4325,Monaco,MCO,2026.0,445.9649123840332
4326,Monaco,MCO,2027.0,445.9649123840332
4327,Monaco,MCO,2028.0,445.9649123840332
4328,Monaco,MCO,2029.0,445.9649123840332
4329,Monaco,MCO,2030.0,445.9649123840332
4330,Monaco,MCO,2031.0,445.9649123840332
4331,Monaco,MCO,2032.0,445.9649123840332
4332,Monaco,MCO,2033.0,445.9649123840332
4333,Monaco,MCO,2034.0,445.9649123840332
4334,Monaco,MCO,2035.0,445.9649123840332
4335,Monaco,MCO,2036.0,445.9649123840332
4336,Monaco,MCO,2037.0,445.9649123840332
4337,Monaco,MCO,2038.0,445.9649123840332
4338,Monaco,MCO,2039.0,445.9649123840332
4339,Monaco,MCO,2040.0,445.9649123840332
4340,Monaco,MCO,2041.0,445.9649123840332
4341,Monaco,MCO,2042.0,445.9649123840332
4342,Monaco,MCO,2043.0,445.9649123840332
4343,Monaco,MCO,2044.0,445.9649123840332
4344,Monaco,MCO,2045.0,445.9649123840332
4345,Monaco,MCO,2046.0,445.9649123840332
4346,Monaco,MCO,2047.0,445.9649123840332
4347,Monaco,MCO,2048.0,445.9649123840332
4348,Monaco,MCO,2049.0,445.9649123840332
4349,Monaco,MCO,2050.0,445.9649123840332
4350,Moldova,MDA,2022.0,445.9649123840332
4351,Moldova,MDA,2023.0,445.9649123840332
4352,Moldova,MDA,2024.0,445.9649123840332
4353,Moldova,MDA,2025.0,445.9649123840332
4354,Moldova,MDA,2026.0,445.9649123840332
4355,Moldova,MDA,2027.0,445.9649123840332
4356,Moldova,MDA,2028.0,445.9649123840332
4357,Moldova,MDA,2029.0,445.9649123840332
4358,Moldova,MDA,2030.0,445.9649123840332
4359,Moldova,MDA,2031.0,445.9649123840332
4360,Moldova,MDA,2032.0,445.9649123840332
4361,Moldova,MDA,2033.0,445.9649123840332
4362,Moldova,MDA,2034.0,445.9649123840332
4363,Moldova,MDA,2035.0,445.9649123840332
4364,Moldova,MDA,2036.0,445.9649123840332
4365,Moldova,MDA,2037.0,445.9649123840332
4366,Moldova,MDA,2038.0,445.9649123840332
4367,Moldova,MDA,2039.0,445.9649123840332
4368,Moldova,MDA,2040.0,445.9649123840332
4369,Moldova,MDA,2041.0,445.9649123840332
4370,Moldova,MDA,2042.0,445.9649123840332
4371,Moldova,MDA,2043.0,445.9649123840332
4372,Moldova,MDA,2044.0,445.9649123840332
4373,Moldova,MDA,2045.0,445.9649123840332
4374,Moldova,MDA,2046.0,445.9649123840332
4375,Moldova,MDA,2047.0,445.9649123840332
4376,Moldova,MDA,2048.0,445.9649123840332
4377,Moldova,MDA,2049.0,445.9649123840332
4378,Moldova,MDA,2050.0,445.9649123840332
4379,Madagascar,MDG,2022.0,445.9649123840332
4380,Madagascar,MDG,2023.0,445.9649123840332
4381,Madagascar,MDG,2024.0,445.9649123840332
4382,Madagascar,MDG,2025.0,445.9649123840332
4383,Madagascar,MDG,2026.0,445.9649123840332
4384,Madagascar,MDG,2027.0,445.9649123840332
4385,Madagascar,MDG,2028.0,445.9649123840332
4386,Madagascar,MDG,2029.0,445.9649123840332
4387,Madagascar,MDG,2030.0,445.9649123840332
4388,Madagascar,MDG,2031.0,445.9649123840332
4389,Madagascar,MDG,2032.0,445.9649123840332
4390,Madagascar,MDG,2033.0,445.9649123840332
4391,Madagascar,MDG,2034.0,445.9649123840332
4392,Madagascar,MDG,2035.0,445.9649123840332
4393,Madagascar,MDG,2036.0,445.9649123840332
4394,Madagascar,MDG,2037.0,445.9649123840332
4395,Madagascar,MDG,2038.0,445.9649123840332
4396,Madagascar,MDG,2039.0,445.9649123840332
4397,Madagascar,MDG,2040.0,445.9649123840332
4398,Madagascar,MDG,2041.0,445.9649123840332
4399,Madagascar,MDG,2042.0,445.9649123840332
4400,Madagascar,MDG,2043.0,445.9649123840332
4401,Madagascar,MDG,2044.0,445.9649123840332
4402,Madagascar,MDG,2045.0,445.9649123840332
4403,Madagascar,MDG,2046.0,445.9649123840332
4404,Madagascar,MDG,2047.0,445.9649123840332
4405,Madagascar,MDG,2048.0,445.9649123840332
4406,Madagascar,MDG,2049.0,445.9649123840332
4407,Madagascar,MDG,2050.0,445.9649123840332
4408,Maldives,MDV,2022.0,445.9649123840332
4409,Maldives,MDV,2023.0,445.9649123840332
4410,Maldives,MDV,2024.0,445.9649123840332
4411,Maldives,MDV,2025.0,445.9649123840332
4412,Maldives,MDV,2026.0,445.9649123840332
4413,Maldives,MDV,2027.0,445.9649123840332
4414,Maldives,MDV,2028.0,445.9649123840332
4415,Maldives,MDV,2029.0,445.9649123840332
4416,Maldives,MDV,2030.0,445.9649123840332
4417,Maldives,MDV,2031.0,445.9649123840332
4418,Maldives,MDV,2032.0,445.9649123840332
4419,Maldives,MDV,2033.0,445.9649123840332
4420,Maldives,MDV,2034.0,445.9649123840332
4421,Maldives,MDV,2035.0,445.9649123840332
4422,Maldives,MDV,2036.0,445.9649123840332
4423,Maldives,MDV,2037.0,445.9649123840332
4424,Maldives,MDV,2038.0,445.9649123840332
4425,Maldives,MDV,2039.0,445.9649123840332
4426,Maldives,MDV,2040.0,445.9649123840332
4427,Maldives,MDV,2041.0,445.9649123840332
4428,Maldives,MDV,2042.0,445.9649123840332
4429,Maldives,MDV,2043.0,445.9649123840332
4430,Maldives,MDV,2044.0,445.9649123840332
4431,Maldives,MDV,2045.0,445.9649123840332
4432,Maldives,MDV,2046.0,445.9649123840332
4433,Maldives,MDV,2047.0,445.9649123840332
4434,Maldives,MDV,2048.0,445.9649123840332
4435,Maldives,MDV,2049.0,445.9649123840332
4436,Maldives,MDV,2050.0,445.9649123840332
4437,Middle East & North Africa,MEA,2022.0,445.9649123840332
4438,Middle East & North Africa,MEA,2023.0,445.9649123840332
4439,Middle East & North Africa,MEA,2024.0,445.9649123840332
4440,Middle East & North Africa,MEA,2025.0,445.9649123840332
4441,Middle East & North Africa,MEA,2026.0,445.9649123840332
4442,Middle East & North Africa,MEA,2027.0,445.9649123840332
4443,Middle East & North Africa,MEA,2028.0,445.9649123840332
4444,Middle East & North Africa,MEA,2029.0,445.9649123840332
4445,Middle East & North Africa,MEA,2030.0,445.9649123840332
4446,Middle East & North Africa,MEA,2031.0,445.9649123840332
4447,Middle East & North Africa,MEA,2032.0,445.9649123840332
4448,Middle East & North Africa,MEA,2033.0,445.9649123840332
4449,Middle East & North Africa,MEA,2034.0,445.9649123840332
4450,Middle East & North Africa,MEA,2035.0,445.9649123840332
4451,Middle East & North Africa,MEA,2036.0,445.9649123840332
4452,Middle East & North Africa,MEA,2037.0,445.9649123840332
4453,Middle East & North Africa,MEA,2038.0,445.9649123840332
4454,Middle East & North Africa,MEA,2039.0,445.9649123840332
4455,Middle East & North Africa,MEA,2040.0,445.9649123840332
4456,Middle East & North Africa,MEA,2041.0,445.9649123840332
4457,Middle East & North Africa,MEA,2042.0,445.9649123840332
4458,Middle East & North Africa,MEA,2043.0,445.9649123840332
4459,Middle East & North Africa,MEA,2044.0,445.9649123840332
4460,Middle East & North Africa,MEA,2045.0,445.9649123840332
4461,Middle East & North Africa,MEA,2046.0,445.9649123840332
4462,Middle East & North Africa,MEA,2047.0,445.9649123840332
4463,Middle East & North Africa,MEA,2048.0,445.9649123840332
4464,Middle East & North Africa,MEA,2049.0,445.9649123840332
4465,Middle East & North Africa,MEA,2050.0,445.9649123840332
4466,Mexico,MEX,2022.0,445.9649123840332
4467,Mexico,MEX,2023.0,445.9649123840332
4468,Mexico,MEX,2024.0,445.9649123840332
4469,Mexico,MEX,2025.0,445.9649123840332
4470,Mexico,MEX,2026.0,445.9649123840332
4471,Mexico,MEX,2027.0,445.9649123840332
4472,Mexico,MEX,2028.0,445.9649123840332
4473,Mexico,MEX,2029.0,445.9649123840332
4474,Mexico,MEX,2030.0,445.9649123840332
4475,Mexico,MEX,2031.0,445.9649123840332
4476,Mexico,MEX,2032.0,445.9649123840332
4477,Mexico,MEX,2033.0,445.9649123840332
4478,Mexico,MEX,2034.0,445.9649123840332
4479,Mexico,MEX,2035.0,445.9649123840332
4480,Mexico,MEX,2036.0,445.9649123840332
4481,Mexico,MEX,2037.0,445.9649123840332
4482,Mexico,MEX,2038.0,445.9649123840332
4483,Mexico,MEX,2039.0,445.9649123840332
4484,Mexico,MEX,2040.0,445.9649123840332
4485,Mexico,MEX,2041.0,445.9649123840332
4486,Mexico,MEX,2042.0,445.9649123840332
4487,Mexico,MEX,2043.0,445.9649123840332
4488,Mexico,MEX,2044.0,445.9649123840332
4489,Mexico,MEX,2045.0,445.9649123840332
4490,Mexico,MEX,2046.0,445.9649123840332
