,Nation,iso_code3,Year,nemomod_entc_capital_cost_pp_geothermal_mm_usd_per_gw
3852,Angola,LCA,2033,8615.352558942997
3853,Angola,LCA,2034,8418.57763454664
3854,Angola,LCA,2035,8226.297055634843
3855,Angola,LCA,2036,8038.408171214874
3856,Angola,LCA,2037,7854.810674845911
3857,Angola,LCA,2038,7675.406551089408
3858,Angola,LCA,2039,7500.100023182531
3859,Angola,LCA,2040,7328.797501906729
3860,Angola,LCA,2041,7161.407535624159
3861,Angola,LCA,2042,6997.840761455275
3862,Angola,LCA,2043,6838.0098575715165
3863,Angola,LCA,2044,6681.829496577646
3864,Angola,LCA,2045,6529.216299958826
3865,Angola,LCA,2046,6380.08879356813
3866,Angola,LCA,2047,6234.3673641307205
3867,Angola,LCA,2048,6091.974216741468
3868,Angola,LCA,2049,5952.833333333333
3869,Angola,LCA,2050,5816.870432094327
3870,Angola,LIE,2021,11368.025855622782
3871,Angola,LIE,2022,11108.37978624005
3872,Angola,LIE,2023,10854.664041277943
3873,Angola,LIE,2024,10606.743171939499
3874,Angola,LIE,2025,10364.484823082554
3875,Angola,LIE,2026,10127.759662560571
3876,Angola,LIE,2027,9896.441312177316
3877,Angola,LIE,2028,9670.406280218554
3878,Angola,LIE,2029,9449.533895524697
3879,Angola,LIE,2030,9233.70624306925
3880,Angola,LIE,2031,9022.808101008648
3881,Angola,LIE,2032,8816.72687916987
3882,Angola,LIE,2033,8615.352558942997
3883,Angola,LIE,2034,8418.57763454664
3884,Angola,LIE,2035,8226.297055634843
3885,Angola,LIE,2036,8038.408171214874
3886,Angola,LIE,2037,7854.810674845911
3887,Angola,LIE,2038,7675.406551089408
3888,Angola,LIE,2039,7500.100023182531
3889,Angola,LIE,2040,7328.797501906729
3890,Angola,LIE,2041,7161.407535624159
3891,Angola,LIE,2042,6997.840761455275
3892,Angola,LIE,2043,6838.0098575715165
3893,Angola,LIE,2044,6681.829496577646
3894,Angola,LIE,2045,6529.216299958826
3895,Angola,LIE,2046,6380.08879356813
3896,Angola,LIE,2047,6234.3673641307205
3897,Angola,LIE,2048,6091.974216741468
3898,Angola,LIE,2049,5952.833333333333
3899,Angola,LIE,2050,5816.870432094327
3900,Angola,LKA,2021,11368.025855622782
3901,Angola,LKA,2022,11108.37978624005
3902,Angola,LKA,2023,10854.664041277943
3903,Angola,LKA,2024,10606.743171939499
3904,Angola,LKA,2025,10364.484823082554
3905,Angola,LKA,2026,10127.759662560571
3906,Angola,LKA,2027,9896.441312177316
3907,Angola,LKA,2028,9670.406280218554
3908,Angola,LKA,2029,9449.533895524697
3909,Angola,LKA,2030,9233.70624306925
3910,Angola,LKA,2031,9022.808101008648
3911,Angola,LKA,2032,8816.72687916987
3912,Angola,LKA,2033,8615.352558942997
3913,Angola,LKA,2034,8418.57763454664
3914,Angola,LKA,2035,8226.297055634843
3915,Angola,LKA,2036,8038.408171214874
3916,Angola,LKA,2037,7854.810674845911
3917,Angola,LKA,2038,7675.406551089408
3918,Angola,LKA,2039,7500.100023182531
3919,Angola,LKA,2040,7328.797501906729
3920,Angola,LKA,2041,7161.407535624159
3921,Angola,LKA,2042,6997.840761455275
3922,Angola,LKA,2043,6838.0098575715165
3923,Angola,LKA,2044,6681.829496577646
3924,Angola,LKA,2045,6529.216299958826
3925,Angola,LKA,2046,6380.08879356813
3926,Angola,LKA,2047,6234.3673641307205
3927,Angola,LKA,2048,6091.974216741468
3928,Angola,LKA,2049,5952.833333333333
3929,Angola,LKA,2050,5816.870432094327
3930,Angola,LSO,2021,11368.025855622782
3931,Angola,LSO,2022,11108.37978624005
3932,Angola,LSO,2023,10854.664041277943
3933,Angola,LSO,2024,10606.743171939499
3934,Angola,LSO,2025,10364.484823082554
3935,Angola,LSO,2026,10127.759662560571
3936,Angola,LSO,2027,9896.441312177316
3937,Angola,LSO,2028,9670.406280218554
3938,Angola,LSO,2029,9449.533895524697
3939,Angola,LSO,2030,9233.70624306925
3940,Angola,LSO,2031,9022.808101008648
3941,Angola,LSO,2032,8816.72687916987
3942,Angola,LSO,2033,8615.352558942997
3943,Angola,LSO,2034,8418.57763454664
3944,Angola,LSO,2035,8226.297055634843
3945,Angola,LSO,2036,8038.408171214874
3946,Angola,LSO,2037,7854.810674845911
3947,Angola,LSO,2038,7675.406551089408
3948,Angola,LSO,2039,7500.100023182531
3949,Angola,LSO,2040,7328.797501906729
3950,Angola,LSO,2041,7161.407535624159
3951,Angola,LSO,2042,6997.840761455275
3952,Angola,LSO,2043,6838.0098575715165
3953,Angola,LSO,2044,6681.829496577646
3954,Angola,LSO,2045,6529.216299958826
3955,Angola,LSO,2046,6380.08879356813
3956,Angola,LSO,2047,6234.3673641307205
3957,Angola,LSO,2048,6091.974216741468
3958,Angola,LSO,2049,5952.833333333333
3959,Angola,LSO,2050,5816.870432094327
3960,Angola,LTU,2021,11368.025855622782
3961,Angola,LTU,2022,11108.37978624005
3962,Angola,LTU,2023,10854.664041277943
3963,Angola,LTU,2024,10606.743171939499
3964,Angola,LTU,2025,10364.484823082554
3965,Angola,LTU,2026,10127.759662560571
3966,Angola,LTU,2027,9896.441312177316
3967,Angola,LTU,2028,9670.406280218554
3968,Angola,LTU,2029,9449.533895524697
3969,Angola,LTU,2030,9233.70624306925
3970,Angola,LTU,2031,9022.808101008648
3971,Angola,LTU,2032,8816.72687916987
3972,Angola,LTU,2033,8615.352558942997
3973,Angola,LTU,2034,8418.57763454664
3974,Angola,LTU,2035,8226.297055634843
3975,Angola,LTU,2036,8038.408171214874
3976,Angola,LTU,2037,7854.810674845911
3977,Angola,LTU,2038,7675.406551089408
3978,Angola,LTU,2039,7500.100023182531
3979,Angola,LTU,2040,7328.797501906729
3980,Angola,LTU,2041,7161.407535624159
3981,Angola,LTU,2042,6997.840761455275
3982,Angola,LTU,2043,6838.0098575715165
3983,Angola,LTU,2044,6681.829496577646
3984,Angola,LTU,2045,6529.216299958826
3985,Angola,LTU,2046,6380.08879356813
3986,Angola,LTU,2047,6234.3673641307205
3987,Angola,LTU,2048,6091.974216741468
3988,Angola,LTU,2049,5952.833333333333
3989,Angola,LTU,2050,5816.870432094327
3990,Angola,LUX,2021,11368.025855622782
3991,Angola,LUX,2022,11108.37978624005
3992,Angola,LUX,2023,10854.664041277943
3993,Angola,LUX,2024,10606.743171939499
3994,Angola,LUX,2025,10364.484823082554
3995,Angola,LUX,2026,10127.759662560571
3996,Angola,LUX,2027,9896.441312177316
3997,Angola,LUX,2028,9670.406280218554
3998,Angola,LUX,2029,9449.533895524697
3999,Angola,LUX,2030,9233.70624306925
4000,Angola,LUX,2031,9022.808101008648
4001,Angola,LUX,2032,8816.72687916987
4002,Angola,LUX,2033,8615.352558942997
4003,Angola,LUX,2034,8418.57763454664
4004,Angola,LUX,2035,8226.297055634843
4005,Angola,LUX,2036,8038.408171214874
4006,Angola,LUX,2037,7854.810674845911
4007,Angola,LUX,2038,7675.406551089408
4008,Angola,LUX,2039,7500.100023182531
4009,Angola,LUX,2040,7328.797501906729
4010,Angola,LUX,2041,7161.407535624159
4011,Angola,LUX,2042,6997.840761455275
4012,Angola,LUX,2043,6838.0098575715165
4013,Angola,LUX,2044,6681.829496577646
4014,Angola,LUX,2045,6529.216299958826
4015,Angola,LUX,2046,6380.08879356813
4016,Angola,LUX,2047,6234.3673641307205
4017,Angola,LUX,2048,6091.974216741468
4018,Angola,LUX,2049,5952.833333333333
4019,Angola,LUX,2050,5816.870432094327
4020,Angola,LVA,2021,11368.025855622782
4021,Angola,LVA,2022,11108.37978624005
4022,Angola,LVA,2023,10854.664041277943
4023,Angola,LVA,2024,10606.743171939499
4024,Angola,LVA,2025,10364.484823082554
4025,Angola,LVA,2026,10127.759662560571
4026,Angola,LVA,2027,9896.441312177316
4027,Angola,LVA,2028,9670.406280218554
4028,Angola,LVA,2029,9449.533895524697
4029,Angola,LVA,2030,9233.70624306925
4030,Angola,LVA,2031,9022.808101008648
4031,Angola,LVA,2032,8816.72687916987
4032,Angola,LVA,2033,8615.352558942997
4033,Angola,LVA,2034,8418.57763454664
4034,Angola,LVA,2035,8226.297055634843
4035,Angola,LVA,2036,8038.408171214874
4036,Angola,LVA,2037,7854.810674845911
4037,Angola,LVA,2038,7675.406551089408
4038,Angola,LVA,2039,7500.100023182531
4039,Angola,LVA,2040,7328.797501906729
4040,Angola,LVA,2041,7161.407535624159
4041,Angola,LVA,2042,6997.840761455275
4042,Angola,LVA,2043,6838.0098575715165
4043,Angola,LVA,2044,6681.829496577646
4044,Angola,LVA,2045,6529.216299958826
4045,Angola,LVA,2046,6380.08879356813
4046,Angola,LVA,2047,6234.3673641307205
4047,Angola,LVA,2048,6091.974216741468
4048,Angola,LVA,2049,5952.833333333333
4049,Angola,LVA,2050,5816.870432094327
4050,Angola,MAC,2021,11368.025855622782
4051,Angola,MAC,2022,11108.37978624005
4052,Angola,MAC,2023,10854.664041277943
4053,Angola,MAC,2024,10606.743171939499
4054,Angola,MAC,2025,10364.484823082554
4055,Angola,MAC,2026,10127.759662560571
4056,Angola,MAC,2027,9896.441312177316
4057,Angola,MAC,2028,9670.406280218554
4058,Angola,MAC,2029,9449.533895524697
4059,Angola,MAC,2030,9233.70624306925
4060,Angola,MAC,2031,9022.808101008648
4061,Angola,MAC,2032,8816.72687916987
4062,Angola,MAC,2033,8615.352558942997
4063,Angola,MAC,2034,8418.57763454664
4064,Angola,MAC,2035,8226.297055634843
4065,Angola,MAC,2036,8038.408171214874
4066,Angola,MAC,2037,7854.810674845911
4067,Angola,MAC,2038,7675.406551089408
4068,Angola,MAC,2039,7500.100023182531
4069,Angola,MAC,2040,7328.797501906729
4070,Angola,MAC,2041,7161.407535624159
4071,Angola,MAC,2042,6997.840761455275
4072,Angola,MAC,2043,6838.0098575715165
4073,Angola,MAC,2044,6681.829496577646
4074,Angola,MAC,2045,6529.216299958826
4075,Angola,MAC,2046,6380.08879356813
4076,Angola,MAC,2047,6234.3673641307205
4077,Angola,MAC,2048,6091.974216741468
4078,Angola,MAC,2049,5952.833333333333
4079,Angola,MAC,2050,5816.870432094327
4080,Angola,MAF,2021,11368.025855622782
4081,Angola,MAF,2022,11108.37978624005
4082,Angola,MAF,2023,10854.664041277943
4083,Angola,MAF,2024,10606.743171939499
4084,Angola,MAF,2025,10364.484823082554
4085,Angola,MAF,2026,10127.759662560571
4086,Angola,MAF,2027,9896.441312177316
4087,Angola,MAF,2028,9670.406280218554
4088,Angola,MAF,2029,9449.533895524697
4089,Angola,MAF,2030,9233.70624306925
4090,Angola,MAF,2031,9022.808101008648
4091,Angola,MAF,2032,8816.72687916987
4092,Angola,MAF,2033,8615.352558942997
4093,Angola,MAF,2034,8418.57763454664
4094,Angola,MAF,2035,8226.297055634843
4095,Angola,MAF,2036,8038.408171214874
4096,Angola,MAF,2037,7854.810674845911
4097,Angola,MAF,2038,7675.406551089408
4098,Angola,MAF,2039,7500.100023182531
4099,Angola,MAF,2040,7328.797501906729
4100,Angola,MAF,2041,7161.407535624159
4101,Angola,MAF,2042,6997.840761455275
4102,Angola,MAF,2043,6838.0098575715165
4103,Angola,MAF,2044,6681.829496577646
4104,Angola,MAF,2045,6529.216299958826
4105,Angola,MAF,2046,6380.08879356813
4106,Angola,MAF,2047,6234.3673641307205
4107,Angola,MAF,2048,6091.974216741468
4108,Angola,MAF,2049,5952.833333333333
4109,Angola,MAF,2050,5816.870432094327
4110,Angola,MAR,2021,11368.025855622782
4111,Angola,MAR,2022,11108.37978624005
4112,Angola,MAR,2023,10854.664041277943
4113,Angola,MAR,2024,10606.743171939499
4114,Angola,MAR,2025,10364.484823082554
4115,Angola,MAR,2026,10127.759662560571
4116,Angola,MAR,2027,9896.441312177316
4117,Angola,MAR,2028,9670.406280218554
4118,Angola,MAR,2029,9449.533895524697
4119,Angola,MAR,2030,9233.70624306925
4120,Angola,MAR,2031,9022.808101008648
4121,Angola,MAR,2032,8816.72687916987
4122,Angola,MAR,2033,8615.352558942997
4123,Angola,MAR,2034,8418.57763454664
4124,Angola,MAR,2035,8226.297055634843
4125,Angola,MAR,2036,8038.408171214874
4126,Angola,MAR,2037,7854.810674845911
4127,Angola,MAR,2038,7675.406551089408
4128,Angola,MAR,2039,7500.100023182531
4129,Angola,MAR,2040,7328.797501906729
4130,Angola,MAR,2041,7161.407535624159
4131,Angola,MAR,2042,6997.840761455275
4132,Angola,MAR,2043,6838.0098575715165
4133,Angola,MAR,2044,6681.829496577646
4134,Angola,MAR,2045,6529.216299958826
4135,Angola,MAR,2046,6380.08879356813
4136,Angola,MAR,2047,6234.3673641307205
4137,Angola,MAR,2048,6091.974216741468
4138,Angola,MAR,2049,5952.833333333333
4139,Angola,MAR,2050,5816.870432094327
4140,Angola,MCO,2021,11368.025855622782
4141,Angola,MCO,2022,11108.37978624005
4142,Angola,MCO,2023,10854.664041277943
4143,Angola,MCO,2024,10606.743171939499
4144,Angola,MCO,2025,10364.484823082554
4145,Angola,MCO,2026,10127.759662560571
4146,Angola,MCO,2027,9896.441312177316
4147,Angola,MCO,2028,9670.406280218554
4148,Angola,MCO,2029,9449.533895524697
4149,Angola,MCO,2030,9233.70624306925
4150,Angola,MCO,2031,9022.808101008648
4151,Angola,MCO,2032,8816.72687916987
4152,Angola,MCO,2033,8615.352558942997
4153,Angola,MCO,2034,8418.57763454664
4154,Angola,MCO,2035,8226.297055634843
4155,Angola,MCO,2036,8038.408171214874
4156,Angola,MCO,2037,7854.810674845911
4157,Angola,MCO,2038,7675.406551089408
4158,Angola,MCO,2039,7500.100023182531
4159,Angola,MCO,2040,7328.797501906729
4160,Angola,MCO,2041,7161.407535624159
4161,Angola,MCO,2042,6997.840761455275
4162,Angola,MCO,2043,6838.0098575715165
4163,Angola,MCO,2044,6681.829496577646
4164,Angola,MCO,2045,6529.216299958826
4165,Angola,MCO,2046,6380.08879356813
4166,Angola,MCO,2047,6234.3673641307205
4167,Angola,MCO,2048,6091.974216741468
4168,Angola,MCO,2049,5952.833333333333
4169,Angola,MCO,2050,5816.870432094327
4170,Angola,MDA,2021,11368.025855622782
4171,Angola,MDA,2022,11108.37978624005
4172,Angola,MDA,2023,10854.664041277943
4173,Angola,MDA,2024,10606.743171939499
4174,Angola,MDA,2025,10364.484823082554
4175,Angola,MDA,2026,10127.759662560571
4176,Angola,MDA,2027,9896.441312177316
4177,Angola,MDA,2028,9670.406280218554
4178,Angola,MDA,2029,9449.533895524697
4179,Angola,MDA,2030,9233.70624306925
4180,Angola,MDA,2031,9022.808101008648
4181,Angola,MDA,2032,8816.72687916987
4182,Angola,MDA,2033,8615.352558942997
4183,Angola,MDA,2034,8418.57763454664
4184,Angola,MDA,2035,8226.297055634843
4185,Angola,MDA,2036,8038.408171214874
4186,Angola,MDA,2037,7854.810674845911
4187,Angola,MDA,2038,7675.406551089408
4188,Angola,MDA,2039,7500.100023182531
4189,Angola,MDA,2040,7328.797501906729
4190,Angola,MDA,2041,7161.407535624159
4191,Angola,MDA,2042,6997.840761455275
4192,Angola,MDA,2043,6838.0098575715165
4193,Angola,MDA,2044,6681.829496577646
4194,Angola,MDA,2045,6529.216299958826
4195,Angola,MDA,2046,6380.08879356813
4196,Angola,MDA,2047,6234.3673641307205
4197,Angola,MDA,2048,6091.974216741468
4198,Angola,MDA,2049,5952.833333333333
4199,Angola,MDA,2050,5816.870432094327
4200,Angola,MDG,2021,11368.025855622782
4201,Angola,MDG,2022,11108.37978624005
4202,Angola,MDG,2023,10854.664041277943
4203,Angola,MDG,2024,10606.743171939499
4204,Angola,MDG,2025,10364.484823082554
4205,Angola,MDG,2026,10127.759662560571
4206,Angola,MDG,2027,9896.441312177316
4207,Angola,MDG,2028,9670.406280218554
4208,Angola,MDG,2029,9449.533895524697
4209,Angola,MDG,2030,9233.70624306925
4210,Angola,MDG,2031,9022.808101008648
4211,Angola,MDG,2032,8816.72687916987
4212,Angola,MDG,2033,8615.352558942997
4213,Angola,MDG,2034,8418.57763454664
4214,Angola,MDG,2035,8226.297055634843
4215,Angola,MDG,2036,8038.408171214874
4216,Angola,MDG,2037,7854.810674845911
4217,Angola,MDG,2038,7675.406551089408
4218,Angola,MDG,2039,7500.100023182531
4219,Angola,MDG,2040,7328.797501906729
4220,Angola,MDG,2041,7161.407535624159
4221,Angola,MDG,2042,6997.840761455275
4222,Angola,MDG,2043,6838.0098575715165
4223,Angola,MDG,2044,6681.829496577646
4224,Angola,MDG,2045,6529.216299958826
4225,Angola,MDG,2046,6380.08879356813
4226,Angola,MDG,2047,6234.3673641307205
4227,Angola,MDG,2048,6091.974216741468
4228,Angola,MDG,2049,5952.833333333333
4229,Angola,MDG,2050,5816.870432094327
4230,Angola,MDV,2021,11368.025855622782
4231,Angola,MDV,2022,11108.37978624005
4232,Angola,MDV,2023,10854.664041277943
4233,Angola,MDV,2024,10606.743171939499
4234,Angola,MDV,2025,10364.484823082554
4235,Angola,MDV,2026,10127.759662560571
4236,Angola,MDV,2027,9896.441312177316
4237,Angola,MDV,2028,9670.406280218554
4238,Angola,MDV,2029,9449.533895524697
4239,Angola,MDV,2030,9233.70624306925
4240,Angola,MDV,2031,9022.808101008648
4241,Angola,MDV,2032,8816.72687916987
4242,Angola,MDV,2033,8615.352558942997
4243,Angola,MDV,2034,8418.57763454664
4244,Angola,MDV,2035,8226.297055634843
4245,Angola,MDV,2036,8038.408171214874
4246,Angola,MDV,2037,7854.810674845911
4247,Angola,MDV,2038,7675.406551089408
4248,Angola,MDV,2039,7500.100023182531
4249,Angola,MDV,2040,7328.797501906729
4250,Angola,MDV,2041,7161.407535624159
4251,Angola,MDV,2042,6997.840761455275
4252,Angola,MDV,2043,6838.0098575715165
4253,Angola,MDV,2044,6681.829496577646
4254,Angola,MDV,2045,6529.216299958826
4255,Angola,MDV,2046,6380.08879356813
4256,Angola,MDV,2047,6234.3673641307205
4257,Angola,MDV,2048,6091.974216741468
4258,Angola,MDV,2049,5952.833333333333
4259,Angola,MDV,2050,5816.870432094327
4260,Angola,MEX,2021,11368.025855622782
4261,Angola,MEX,2022,11108.37978624005
4262,Angola,MEX,2023,10854.664041277943
4263,Angola,MEX,2024,10606.743171939499
4264,Angola,MEX,2025,10364.484823082554
4265,Angola,MEX,2026,10127.759662560571
4266,Angola,MEX,2027,9896.441312177316
4267,Angola,MEX,2028,9670.406280218554
4268,Angola,MEX,2029,9449.533895524697
4269,Angola,MEX,2030,9233.70624306925
4270,Angola,MEX,2031,9022.808101008648
4271,Angola,MEX,2032,8816.72687916987
4272,Angola,MEX,2033,8615.352558942997
4273,Angola,MEX,2034,8418.57763454664
4274,Angola,MEX,2035,8226.297055634843
4275,Angola,MEX,2036,8038.408171214874
4276,Angola,MEX,2037,7854.810674845911
4277,Angola,MEX,2038,7675.406551089408
4278,Angola,MEX,2039,7500.100023182531
4279,Angola,MEX,2040,7328.797501906729
4280,Angola,MEX,2041,7161.407535624159
4281,Angola,MEX,2042,6997.840761455275
4282,Angola,MEX,2043,6838.0098575715165
4283,Angola,MEX,2044,6681.829496577646
4284,Angola,MEX,2045,6529.216299958826
4285,Angola,MEX,2046,6380.08879356813
4286,Angola,MEX,2047,6234.3673641307205
4287,Angola,MEX,2048,6091.974216741468
4288,Angola,MEX,2049,5952.833333333333
4289,Angola,MEX,2050,5816.870432094327
4290,Angola,MHL,2021,11368.025855622782
4291,Angola,MHL,2022,11108.37978624005
4292,Angola,MHL,2023,10854.664041277943
4293,Angola,MHL,2024,10606.743171939499
4294,Angola,MHL,2025,10364.484823082554
4295,Angola,MHL,2026,10127.759662560571
4296,Angola,MHL,2027,9896.441312177316
4297,Angola,MHL,2028,9670.406280218554
4298,Angola,MHL,2029,9449.533895524697
4299,Angola,MHL,2030,9233.70624306925
4300,Angola,MHL,2031,9022.808101008648
4301,Angola,MHL,2032,8816.72687916987
4302,Angola,MHL,2033,8615.352558942997
4303,Angola,MHL,2034,8418.57763454664
4304,Angola,MHL,2035,8226.297055634843
4305,Angola,MHL,2036,8038.408171214874
4306,Angola,MHL,2037,7854.810674845911
4307,Angola,MHL,2038,7675.406551089408
4308,Angola,MHL,2039,7500.100023182531
4309,Angola,MHL,2040,7328.797501906729
4310,Angola,MHL,2041,7161.407535624159
4311,Angola,MHL,2042,6997.840761455275
4312,Angola,MHL,2043,6838.0098575715165
4313,Angola,MHL,2044,6681.829496577646
4314,Angola,MHL,2045,6529.216299958826
4315,Angola,MHL,2046,6380.08879356813
4316,Angola,MHL,2047,6234.3673641307205
4317,Angola,MHL,2048,6091.974216741468
4318,Angola,MHL,2049,5952.833333333333
4319,Angola,MHL,2050,5816.870432094327
4320,Angola,MKD,2021,11368.025855622782
4321,Angola,MKD,2022,11108.37978624005
4322,Angola,MKD,2023,10854.664041277943
4323,Angola,MKD,2024,10606.743171939499
4324,Angola,MKD,2025,10364.484823082554
4325,Angola,MKD,2026,10127.759662560571
4326,Angola,MKD,2027,9896.441312177316
4327,Angola,MKD,2028,9670.406280218554
4328,Angola,MKD,2029,9449.533895524697
4329,Angola,MKD,2030,9233.70624306925
4330,Angola,MKD,2031,9022.808101008648
4331,Angola,MKD,2032,8816.72687916987
4332,Angola,MKD,2033,8615.352558942997
4333,Angola,MKD,2034,8418.57763454664
4334,Angola,MKD,2035,8226.297055634843
4335,Angola,MKD,2036,8038.408171214874
4336,Angola,MKD,2037,7854.810674845911
4337,Angola,MKD,2038,7675.406551089408
4338,Angola,MKD,2039,7500.100023182531
4339,Angola,MKD,2040,7328.797501906729
4340,Angola,MKD,2041,7161.407535624159
4341,Angola,MKD,2042,6997.840761455275
4342,Angola,MKD,2043,6838.0098575715165
4343,Angola,MKD,2044,6681.829496577646
4344,Angola,MKD,2045,6529.216299958826
4345,Angola,MKD,2046,6380.08879356813
4346,Angola,MKD,2047,6234.3673641307205
4347,Angola,MKD,2048,6091.974216741468
4348,Angola,MKD,2049,5952.833333333333
4349,Angola,MKD,2050,5816.870432094327
4350,Angola,MLI,2021,11368.025855622782
4351,Angola,MLI,2022,11108.37978624005
4352,Angola,MLI,2023,10854.664041277943
4353,Angola,MLI,2024,10606.743171939499
4354,Angola,MLI,2025,10364.484823082554
4355,Angola,MLI,2026,10127.759662560571
4356,Angola,MLI,2027,9896.441312177316
4357,Angola,MLI,2028,9670.406280218554
4358,Angola,MLI,2029,9449.533895524697
4359,Angola,MLI,2030,9233.70624306925
4360,Angola,MLI,2031,9022.808101008648
4361,Angola,MLI,2032,8816.72687916987
4362,Angola,MLI,2033,8615.352558942997
4363,Angola,MLI,2034,8418.57763454664
4364,Angola,MLI,2035,8226.297055634843
4365,Angola,MLI,2036,8038.408171214874
4366,Angola,MLI,2037,7854.810674845911
4367,Angola,MLI,2038,7675.406551089408
4368,Angola,MLI,2039,7500.100023182531
4369,Angola,MLI,2040,7328.797501906729
4370,Angola,MLI,2041,7161.407535624159
4371,Angola,MLI,2042,6997.840761455275
4372,Angola,MLI,2043,6838.0098575715165
4373,Angola,MLI,2044,6681.829496577646
4374,Angola,MLI,2045,6529.216299958826
4375,Angola,MLI,2046,6380.08879356813
4376,Angola,MLI,2047,6234.3673641307205
4377,Angola,MLI,2048,6091.974216741468
4378,Angola,MLI,2049,5952.833333333333
4379,Angola,MLI,2050,5816.870432094327
4380,Angola,MLT,2021,11368.025855622782
4381,Angola,MLT,2022,11108.37978624005
4382,Angola,MLT,2023,10854.664041277943
4383,Angola,MLT,2024,10606.743171939499
4384,Angola,MLT,2025,10364.484823082554
4385,Angola,MLT,2026,10127.759662560571
