Year,prodinit_ippu_glass_tonne,iso_code3
2050,1396.06355862442,"TCD"
2021,4055.57,"TGO"
2022,9001.98780519907,"TGO"
2023,19981.3551350249,"TGO"
2024,44351.8211390373,"TGO"
2025,98445.9775153639,"TGO"
2026,218516.629983999,"TGO"
2027,485032.692901161,"TGO"
2028,1076607.82248096,"TGO"
2029,2389703.66408558,"TGO"
2030,5304330.40044628,"TGO"
2031,11773811.7156316,"TGO"
2032,26133862.6838707,"TGO"
2033,58008298.0155568,"TGO"
2034,128758717.353269,"TGO"
2035,285800615.801773,"TGO"
2036,634380286.412501,"TGO"
2037,1408108749.73038,"TGO"
2038,3125523118.44376,"TGO"
2039,6937599646.18994,"TGO"
2040,15399114652.7751,"TGO"
2041,34180803762.5153,"TGO"
2042,75869773827.6161,"TGO"
2043,168405126475.295,"TGO"
2044,373802176972.315,"TGO"
2045,829713859867.206,"TGO"
2046,1841682931950.19,"TGO"
2047,4087910526623.61,"TGO"
2048,9073772788883.1,"TGO"
2049,20140693414901.7,"TGO"
2050,44705497996384.8,"TGO"
2021,196862.5,"THA"
2022,198877.152633675,"THA"
2023,200912.42283156,"THA"
2024,202968.521589809,"THA"
2025,205045.662063865,"THA"
2026,207144.059590569,"THA"
2027,209263.931710471,"THA"
2028,211405.498190393,"THA"
2029,213568.981046207,"THA"
2030,215754.604565852,"THA"
2031,217962.595332585,"THA"
2032,220193.182248475,"THA"
2033,222446.596558129,"THA"
2034,224723.071872665,"THA"
2035,227022.844193934,"THA"
2036,229346.151938983,"THA"
2037,231693.235964773,"THA"
2038,234064.339593149,"THA"
2039,236459.708636063,"THA"
2040,238879.591421061,"THA"
2041,241324.238817024,"THA"
2042,243793.904260175,"THA"
2043,246288.843780356,"THA"
2044,248809.316027568,"THA"
2045,251355.582298787,"THA"
2046,253927.90656505,"THA"
2047,256526.555498823,"THA"
2048,259151.798501646,"THA"
2049,261803.907732063,"THA"
2050,264483.158133835,"THA"
2021,3782.626,"TJK"
2022,3755.13611581617,"TJK"
2023,3727.84601182008,"TJK"
2024,3700.75423612772,"TJK"
2025,3673.8593474065,"TJK"
2026,3647.1599147986,"TJK"
2027,3620.65451784481,"TJK"
2028,3594.34174640898,"TJK"
2029,3568.220200603,"TJK"
2030,3542.28849071231,"TJK"
2031,3516.54523712197,"TJK"
2032,3490.98907024327,"TJK"
2033,3465.61863044087,"TJK"
2034,3440.43256796043,"TJK"
2035,3415.42954285683,"TJK"
2036,3390.60822492289,"TJK"
2037,3365.96729361859,"TJK"
2038,3341.50543800079,"TJK"
2039,3317.22135665352,"TJK"
2040,3293.11375761874,"TJK"
2041,3269.18135832758,"TJK"
2042,3245.42288553213,"TJK"
2043,3221.83707523768,"TJK"
2044,3198.4226726355,"TJK"
2045,3175.17843203606,"TJK"
2046,3152.10311680277,"TJK"
2047,3129.19549928615,"TJK"
2048,3106.45436075859,"TJK"
2049,3083.87849134945,"TJK"
2050,3061.46668998072,"TJK"
2021,6325.612,"TKM"
2022,6782.92711677348,"TKM"
2023,7273.30419119304,"TKM"
2024,7799.13346360566,"TKM"
2025,8362.97797867246,"TKM"
2026,8967.58607839319,"TKM"
2027,9615.90479832363,"TKM"
2028,10311.0942322832,"TKM"
2029,11056.5429355706,"TKM"
2030,11855.8844417666,"TKM"
2031,12713.0149736328,"TKM"
2032,13632.1124344334,"TKM"
2033,14617.6567722496,"TKM"
2034,15674.4518165483,"TKM"
2035,16807.6486934425,"TKM"
2036,18022.7709337774,"TKM"
2037,19325.7413964239,"TKM"
2038,20722.9111380141,"TKM"
2039,22221.0903698366,"TKM"
2040,23827.5816527854,"TKM"
2041,25550.215492163,"TKM"
2042,27397.3885058391,"TKM"
2043,29378.1043518057,"TKM"
2044,31502.0176146219,"TKM"
2045,33779.4808646649,"TKM"
2046,36221.5951195658,"TKM"
2047,38840.2639537949,"TKM"
2048,41648.2515201431,"TKM"
2049,44659.2447659105,"TKM"
2050,47887.9201470654,"TKM"
2021,290.0899,"TLS"
2022,363.477672472087,"TLS"
2023,455.431293491175,"TLS"
2024,570.647604515443,"TLS"
2025,715.011667386714,"TLS"
2026,895.897363721071,"TLS"
2027,1122.54404079292,"TLS"
2028,1406.5284423719,"TLS"
2029,1762.35602997253,"TLS"
2030,2208.20189824452,"TLS"
2031,2766.83912925739,"TLS"
2032,3466.80200450679,"TLS"
2033,4343.8434896206,"TLS"
2034,5442.76143771405,"TLS"
2035,6819.68679089183,"TLS"
2036,8544.95065750997,"TLS"
2037,10706.6767108422,"TLS"
2038,13415.2824030345,"TLS"
2039,16809.1189090372,"TLS"
2040,21061.5378796828,"TLS"
2041,26389.7459621649,"TLS"
2042,33065.8993624299,"TLS"
2043,41431.0051416898,"TLS"
2044,51912.3393026798,"TLS"
2045,65045.2713531885,"TLS"
2046,81500.6101100806,"TLS"
2047,102118.867523023,"TLS"
2048,127953.190658323,"TLS"
2049,160323.154738805,"TLS"
2050,200882.164900754,"TLS"
2021,33.61888,"TON"
2022,35.2908622185203,"TON"
2023,37.0459978478338,"TON"
2024,38.8884223922838,"TON"
2025,40.8224770290297,"TON"
2026,42.8527188368618,"TON"
2027,44.9839315337299,"TON"
2028,47.2211367482858,"TON"
2029,49.5696058519992,"TON"
2030,52.0348723797242,"TON"
2031,54.6227450679836,"TON"
2032,57.3393215416923,"TON"
2033,60.1910026815675,"TON"
2034,63.1845077060801,"TON"
2035,66.3268900034834,"TON"
2036,69.625553751222,"TON"
2037,73.0882713618822,"TON"
2038,76.7232017967882,"TON"
2039,80.538909790397,"TON"
2040,84.5443860307879,"TON"
2041,88.7490683437975,"TON"
2042,93.1628639307139,"TON"
2043,97.7961727119279,"TON"
2044,102.659911831544,"TON"
2045,107.76554138069,"TON"
2046,113.125091400136,"TON"
2047,118.75119022584,"TON"
2048,124.657094244229,"TON"
2049,130.856719127294,"TON"
2050,137.364672621126,"TON"
2021,17473.76,"TUN"
2022,17352.3668414567,"TUN"
2023,17231.8170216648,"TUN"
2024,17112.1046818078,"TUN"
2025,16993.2240037712,"TUN"
2026,16875.1692098601,"TUN"
2027,16757.9345625182,"TUN"
2028,16641.5143640488,"TUN"
2029,16525.9029563383,"TUN"
2030,16411.0947205807,"TUN"
2031,16297.0840770052,"TUN"
2032,16183.8654846042,"TUN"
2033,16071.4334408645,"TUN"
2034,15959.7824815,"TUN"
2035,15848.9071801857,"TUN"
2036,15738.8021482943,"TUN"
2037,15629.4620346342,"TUN"
2038,15520.8815251893,"TUN"
2039,15413.0553428611,"TUN"
2040,15305.9782472118,"TUN"
2041,15199.6450342099,"TUN"
2042,15094.0505359772,"TUN"
2043,14989.1896205374,"TUN"
2044,14885.0571915672,"TUN"
2045,14781.6481881483,"TUN"
2046,14678.9575845212,"TUN"
2047,14576.9803898413,"TUN"
2048,14475.7116479365,"TUN"
2049,14375.1464370658,"TUN"
2050,14275.2798696803,"TUN"
2021,383420.2,"TUR"
2022,376488.162392556,"TUR"
2023,369681.452416236,"TUR"
2024,362997.804212715,"TUR"
2025,356434.992889206,"TUR"
2026,349990.833777826,"TUR"
2027,343663.181708351,"TUR"
2028,337449.930294116,"TUR"
2029,331349.011230833,"TUR"
2030,325358.393608074,"TUR"
2031,319476.08323322,"TUR"
2032,313700.121967612,"TUR"
2033,308028.587074722,"TUR"
2034,302459.590580093,"TUR"
2035,296991.278642868,"TUR"
2036,291621.830938664,"TUR"
2037,286349.460053619,"TUR"
2038,281172.410889378,"TUR"
2039,276088.960078855,"TUR"
2040,271097.415412542,"TUR"
2041,266196.115275198,"TUR"
2042,261383.42809272,"TUR"
2043,256657.751789016,"TUR"
2044,252017.513252696,"TUR"
2045,247461.167813405,"TUR"
2046,242987.198727623,"TUR"
2047,238594.116673763,"TUR"
2048,234280.459256398,"TUR"
2049,230044.79051945,"TUR"
2050,225885.700468176,"TUR"
2021,47884.92,"TZA"
2022,58332.379113195,"TZA"
2023,71059.2489870613,"TZA"
2024,86562.847999165,"TZA"
2025,105448.998695313,"TZA"
2026,128455.701064172,"TZA"
2027,156481.970810989,"TZA"
2028,190622.969522065,"TZA"
2029,232212.799475161,"TZA"
2030,282876.63535663,"TZA"
2031,344594.229997419,"TZA"
2032,419777.27569408,"TZA"
2033,511363.64410531,"TZA"
2034,622932.187265967,"TZA"
2035,758842.585711957,"TZA"
2036,924405.708456588,"TZA"
2037,1126091.14184782,"TZA"
2038,1371779.99675634,"TZA"
2039,1671072.872852,"TZA"
2040,2035665.01405826,"TZA"
2041,2479803.3148539,"TZA"
2042,3020843.03551547,"TZA"
2043,3679925.98064575,"TZA"
2044,4482806.64166347,"TZA"
2045,5460858.5858066,"TZA"
2046,6652300.41755977,"TZA"
2047,8103689.21848386,"TZA"
2048,9871739.82347912,"TZA"
2049,12025541.0239802,"TZA"
2050,14649255.2989979,"TZA"
2021,4992.02,"UGA"
2022,5236.61170860921,"UGA"
2023,5493.18756470187,"UGA"
2024,5762.33475004192,"UGA"
2025,6044.66921626821,"UGA"
2026,6340.8370945188,"UGA"
2027,6651.51617412204,"UGA"
2028,6977.41745373836,"UGA"
2029,7319.28676850264,"UGA"
2030,7677.9064968909,"UGA"
2031,8054.09735121766,"UGA"
2032,8448.72025586131,"UGA"
2033,8862.67831751617,"UGA"
2034,9296.91889198003,"UGA"
2035,9752.43575220707,"UGA"
2036,10230.271362588,"UGA"
2037,10731.5192646619,"UGA"
2038,11257.32657972,"UGA"
2039,11808.8966340278,"UGA"
2040,12387.4917126746,"UGA"
2041,12994.4359483518,"UGA"
2042,13631.1183516716,"UGA"
2043,14298.9959899602,"UGA"
2044,14999.5973218019,"UGA"
2045,15734.5256949634,"UGA"
2046,16505.4630157046,"UGA"
2047,17314.1735978732,"UGA"
2048,18162.5082005912,"UGA"
2049,19052.4082637743,"UGA"
2050,19985.9103511771,"UGA"
2021,79185.57,"UKR"
2022,82240.6596356918,"UKR"
2023,85413.618886796,"UKR"
2024,88708.9953273265,"UKR"
2025,92131.5119830397,"UKR"
2026,95686.0741006073,"UKR"
2027,99377.776177953,"UKR"
2028,103211.90926583,"UKR"
2029,107193.968551101,"UKR"
2030,111329.661232597,"UKR"
2031,115624.914700834,"UKR"
2032,120085.885033311,"UKR"
2033,124718.965817577,"UKR"
2034,129530.797314698,"UKR"
2035,134528.275976265,"UKR"
2036,139718.564328582,"UKR"
2037,145109.101238198,"UKR"
2038,150707.6125735,"UKR"
2039,156522.122277644,"UKR"
2040,162560.963868692,"UKR"
2041,168832.79238345,"UKR"
2042,175346.596782099,"UKR"
2043,182111.712831435,"UKR"
2044,189137.836485144,"UKR"
2045,196435.037780316,"UKR"
2046,204013.775270106,"UKR"
2047,211884.911013222,"UKR"
2048,220059.726141736,"UKR"
2049,228549.937029512,"UKR"
2050,237367.712084448,"UKR"
2021,11706.16,"URY"
2022,11634.5842544761,"URY"
2023,11563.4461492498,"URY"
2024,11492.7430084283,"URY"
2025,11422.4721724802,"URY"
2026,11352.630998135,"URY"
2027,11283.2168582848,"URY"
2028,11214.2271418842,"URY"
2029,11145.659253853,"URY"
2030,11077.5106149782,"URY"
2031,11009.7786618171,"URY"
2032,10942.4608466007,"URY"
2033,10875.5546371382,"URY"
2034,10809.0575167213,"URY"
2035,10742.9669840299,"URY"
2036,10677.2805530379,"URY"
2037,10611.9957529197,"URY"
2038,10547.1101279571,"URY"
2039,10482.6212374472,"URY"
2040,10418.5266556103,"URY"
2041,10354.823971499,"URY"
2042,10291.5107889072,"URY"
2043,10228.58472628,"URY"
2044,10166.0434166244,"URY"
2045,10103.8845074198,"URY"
2046,10042.1056605301,"URY"
2047,9980.70455211518,"URY"
2048,9919.67887254375,"URY"
2049,9859.02632630652,"URY"
2050,9798.74463192974,"URY"
2021,6785441,"USA"
2022,6922032.36906221,"USA"
2023,7061373.33127574,"USA"
2024,7203519.23612972,"USA"
2025,7348526.54730212,"USA"
2026,7496452.86508839,"USA"
2027,7647356.9492817,"USA"
2028,7801298.74251368,"USA"
2029,7958339.39406503,"USA"
2030,8118541.28415545,"USA"
2031,8281968.04872254,"USA"
2032,8448684.60469944,"USA"
2033,8618757.17580141,"USA"
2034,8792253.31883138,"USA"
2035,8969241.95051515,"USA"
2036,9149793.37487667,"USA"
2037,9333979.31116449,"USA"
2038,9521872.92234028,"USA"
2039,9713548.84414092,"USA"
2040,9909083.21472551,"USA"
2041,10108553.7049193,"USA"
2042,10312039.5490661,"USA"
2043,10519621.5765026,"USA"
2044,10731382.243665,"USA"
2045,10947405.6668429,"USA"
2046,11167777.6555926,"USA"
2047,11392585.746822,"USA"
2048,11621919.2395628,"USA"
2049,11855869.2304422,"USA"
2050,12094528.6498681,"USA"
2021,21346.4,"UZB"
2022,23301.905090497,"UZB"
2023,25436.5504650214,"UZB"
2024,27766.7468409458,"UZB"
2025,30310.4082917765,"UZB"
2026,33087.0899668886,"UZB"
2027,36118.1384275182,"UZB"
2028,39426.8557547626,"UZB"
2029,43038.678691217,"UZB"
2030,46981.3741934535,"UZB"
2031,51285.252898708,"UZB"
2032,55983.4021468646,"UZB"
2033,61111.9403491628,"UZB"
2034,66710.2946591607,"UZB"
2035,72821.5040806344,"UZB"
2036,79492.5503426425,"UZB"
2037,86774.7190854577,"UZB"
2038,94723.9941340871,"UZB"
2039,103401.487890478,"UZB"
2040,112873.911153173,"UZB"
2041,123214.085976297,"UZB"
2042,134501.505510626,"UZB"
2043,146822.945130681,"UZB"
2044,160273.129546077,"UZB"
2045,174955.461025729,"UZB"
2046,190982.814333363,"UZB"
2047,208478.404485629,"UZB"
2048,227576.734003972,"UZB"
2049,248424.626942522,"UZB"
2050,271182.357641418,"UZB"
2021,36173.24,"VEN"
2022,37327.7272944327,"VEN"
2023,38519.0606361922,"VEN"
2024,39748.41598556,"VEN"
2025,41017.0068341861,"VEN"
2026,42326.0854029216,"VEN"
2027,43676.9438778811,"VEN"
2028,45070.9156859543,"VEN"
2029,46509.3768110257,"VEN"
2030,47993.7471522037,"VEN"
2031,49525.491925396,"VEN"
2032,51106.1231096195,"VEN"
2033,52737.2009394674,"VEN"
2034,54420.3354452113,"VEN"
2035,56157.1880420553,"VEN"
2036,57949.4731701119,"VEN"
2037,59798.9599867189,"VEN"
2038,61707.4741127677,"VEN"
2039,63676.8994347661,"VEN"
2040,65709.1799644146,"VEN"
2041,67806.3217575332,"VEN"
2042,69970.3948942299,"VEN"
2043,72203.5355222695,"VEN"
2044,74507.9479656552,"VEN"
2045,76885.9069005087,"VEN"
2046,79339.7596003933,"VEN"
2047,81871.9282532979,"VEN"
2048,84484.9123525695,"VEN"
2049,87181.2911641524,"VEN"
2050,89963.7262725709,"VEN"
2021,191929.6,"VNM"
2022,208449.860573251,"VNM"
2023,226392.095711177,"VNM"
2024,245878.7012836,"VNM"
2025,267042.608333986,"VNM"
2026,290028.18989013,"VNM"
2027,314992.24582821,"VNM"
2028,342105.072508595,"VNM"
2029,371551.624480115,"VNM"
2030,403532.776177541,"VNM"
2031,438266.692219154,"VNM"
2032,475990.315652107,"VNM"
2033,516960.984297886,"VNM"
2034,561458.186224037,"VNM"
2035,609785.466317395,"VNM"
2036,662272.496964804,"VNM"
2037,719277.326966826,"VNM"
2038,781188.824025767,"VNM"
2039,848429.327469828,"VNM"
2040,921457.529309408,"VNM"
2041,1000771.60327911,"VNM"
2042,1086912.60321076,"VNM"
2043,1180468.15391994,"VNM"
2044,1282076.45978408,"VNM"
2045,1392430.65835723,"VNM"
2046,1512283.54872039,"VNM"
2047,1642452.72682268,"VNM"
2048,1783826.16284483,"VNM"
2049,1937368.25863193,"VNM"
2050,2104126.42651716,"VNM"
2021,147.4881,"VUT"
2022,154.565366491715,"VUT"
2023,161.982238015935,"VUT"
2024,169.755010635307,"VUT"
2025,177.900762384566,"VUT"
2026,186.437390793738,"VUT"
2027,195.383652211895,"VUT"
2028,204.759203017879,"VUT"
2029,214.584642808538,"VUT"
2030,224.881559659358,"VUT"
2031,235.672577556949,"VUT"
2032,246.98140610759,"VUT"
2033,258.832892631058,"VUT"
2034,271.253076754193,"VUT"
2035,284.269247624162,"VUT"
2036,297.910003867109,"VUT"
2037,312.205316423954,"VUT"
2038,327.186594401381,"VUT"
2039,342.886754082705,"VUT"
2040,359.340291250262,"VUT"
2041,376.583356978198,"VUT"
2042,394.653837062214,"VUT"
2043,413.59143526076,"VUT"
2044,433.437760530603,"VUT"
2045,454.236418448409,"VUT"
2046,476.033107019225,"VUT"
2047,498.87571708237,"VUT"
2048,522.814437535323,"VUT"
2049,547.901865606831,"VUT"
2050,574.193122421497,"VUT"
2021,224.0432,"WSM"
2022,240.198041526235,"WSM"
2023,257.517742797098,"WSM"
2024,276.086297098593,"WSM"
2025,295.993754130062,"WSM"
2026,317.336656707451,"WSM"
2027,340.218508955473,"WSM"
2028,364.750278259194,"WSM"
2029,391.050933409305,"WSM"
2030,419.248021550849,"WSM"
2031,449.478286733373,"WSM"
2032,481.888333062211,"WSM"
2033,516.635335666894,"WSM"
2034,553.887802934598,"WSM"
2035,593.826393705141,"WSM"
2036,636.644793390567,"WSM"
2037,682.550653268158,"WSM"
2038,731.766597502016,"WSM"
2039,784.531302776879,"WSM"
2040,841.10065577992,"WSM"
2041,901.748994143845,"WSM"
2042,966.770436869335,"WSM"
2043,1036.48031067882,"WSM"
2044,1111.21667921881,"WSM"
2045,1191.34198252678,"WSM"
2046,1277.24479471332,"WSM"
2047,1369.34170838355,"WSM"
2048,1468.07935493653,"WSM"
2049,1573.9365705402,"WSM"
2050,1687.42671828592,"WSM"
2021,8225.98,"YEM"
2022,9122.05572565484,"YEM"
2023,10115.7431287156,"YEM"
2024,11217.6752832555,"YEM"
2025,12439.6435496023,"YEM"
2026,13794.7237492378,"YEM"
2027,15297.4160842309,"YEM"
2028,16963.8002984305,"YEM"
2029,18811.7077407389,"YEM"
2030,20860.9121716504,"YEM"
2031,23133.3413548034,"YEM"
2032,25653.3116977081,"YEM"
2033,28447.7884524502,"YEM"
2034,31546.6742606828,"YEM"
2035,34983.1291305145,"YEM"
2036,38793.9252692485,"YEM"
2037,43019.8405689017,"YEM"
2038,47706.0949550459,"YEM"
2039,52902.8342681735,"YEM"
2040,58665.6668554217,"YEM"
2041,65056.2586145188,"YEM"
2042,72142.9928572952,"YEM"
2043,80001.7020537086,"YEM"
2044,88716.4792865003,"YEM"
2045,98380.5780995528,"YEM"
2046,109097.410368887,"YEM"
2047,120981.652874141,"YEM"
2048,134160.474411528,"YEM"
2049,148774.896579162,"YEM"
2050,164981.302795977,"YEM"
2021,89711.5,"ZAF"
2022,86443.1391187079,"ZAF"
2023,83293.8508518561,"ZAF"
2024,80259.2971572196,"ZAF"
2025,77335.2980357173,"ZAF"
2026,74517.8257735992,"ZAF"
2027,71802.9993944018,"ZAF"
2028,69187.0793130287,"ZAF"
2029,66666.4621845941,"ZAF"
2030,64237.6759409323,"ZAF"
2031,61897.3750079364,"ZAF"
2032,59642.3356971389,"ZAF"
2033,57469.4517651857,"ZAF"
2034,55375.7301350866,"ZAF"
2035,53358.2867733492,"ZAF"
2036,51414.3427173165,"ZAF"
2037,49541.220247236,"ZAF"
2038,47736.3391977882,"ZAF"
2039,45997.213403992,"ZAF"
2040,44321.4472765942,"ZAF"
2041,42706.7325022222,"ZAF"
2042,41150.8448637582,"ZAF"
2043,39651.6411765517,"ZAF"
2044,38207.0563362528,"ZAF"
2045,36815.100474198,"ZAF"
2046,35473.8562164305,"ZAF"
2047,34181.4760425803,"ZAF"
2048,32936.1797409646,"ZAF"
2049,31736.2519564044,"ZAF"
2050,30580.0398273781,"ZAF"
2021,3036.078,"ZMB"
2022,3137.94910510899,"ZMB"
2023,3243.23834442143,"ZMB"
2024,3352.06040837303,"ZMB"
2025,3464.53383566741,"ZMB"
2026,3580.78114239897,"ZMB"
2027,3700.92895550839,"ZMB"
2028,3825.10815071599,"ZMB"
2029,3953.45399508324,"ZMB"
2030,4086.10629435773,"ZMB"
2031,4223.20954526203,"ZMB"
2032,4364.91309289245,"ZMB"
2033,4511.37129339904,"ZMB"
2034,4662.74368212408,"ZMB"
2035,4819.19514738221,"ZMB"
2036,4980.89611007148,"ZMB"
2037,5148.02270931104,"ZMB"
2038,5320.75699430757,"ZMB"
2039,5499.28712265951,"ZMB"
2040,5683.80756531512,"ZMB"
2041,5874.5193184076,"ZMB"
2042,6071.63012219798,"ZMB"
2043,6275.35468736441,"ZMB"
2044,6485.91492888412,"ZMB"
2045,6703.5402077631,"ZMB"
2046,6928.4675808765,"ZMB"
2047,7160.94205919218,"ZMB"
2048,7401.2168746585,"ZMB"
2049,7649.55375604718,"ZMB"
2050,7906.2232140516,"ZMB"
2021,4039.422,"ZWE"
2022,4354.05255857501,"ZWE"
2023,4693.18968972134,"ZWE"
2024,5058.74221024915,"ZWE"
2025,5452.7676147,"ZWE"
2026,5877.48365585459,"ZWE"
2027,6335.28082724619,"ZWE"
2028,6828.73581793693,"ZWE"
2029,7360.62601528661,"ZWE"
2030,7933.94513734203,"ZWE"
2031,8551.92008283309,"ZWE"
2032,9218.02909361497,"ZWE"
2033,9936.02133178289,"ZWE"
2034,10709.9379816482,"ZWE"
2035,11544.134995347,"ZWE"
2036,12443.3076101051,"ZWE"
2037,13412.516775151,"ZWE"
2038,14457.2176370224,"ZWE"
2039,15583.2902435926,"ZWE"
2040,16797.0726396329,"ZWE"
2041,18105.3965401891,"ZWE"
2042,19515.6257825564,"ZWE"
2043,21035.6977732785,"ZWE"
2044,22674.1681634535,"ZWE"
2045,24440.2590037992,"ZWE"
2046,26343.9106505158,"ZWE"
2047,28395.8377140961,"ZWE"
2048,30607.5893659887,"ZWE"
2049,32991.6143425461,"ZWE"
2050,35561.3310121307,"ZWE"
