Year,iso_code3,ef_frst_sequestration_secondary_kt_co2_ha
2020,SWZ,0.004548798776508972
2021,SWZ,0.004548798776508972
2022,SWZ,0.004548798776508972
2023,SWZ,0.004548798776508972
2024,SWZ,0.004548798776508972
2025,SWZ,0.004548798776508972
2026,SWZ,0.004548798776508972
2027,SWZ,0.004548798776508972
2028,SWZ,0.004548798776508972
2029,SWZ,0.004548798776508972
2030,SWZ,0.004548798776508972
2031,SWZ,0.004548798776508972
2032,SWZ,0.004548798776508972
2033,SWZ,0.004548798776508972
2034,SWZ,0.004548798776508972
2035,SWZ,0.004548798776508972
2036,SWZ,0.004548798776508972
2037,SWZ,0.004548798776508972
2038,SWZ,0.004548798776508972
2039,SWZ,0.004548798776508972
2040,SWZ,0.004548798776508972
2041,SWZ,0.004548798776508972
2042,SWZ,0.004548798776508972
2043,SWZ,0.004548798776508972
2044,SWZ,0.004548798776508972
2045,SWZ,0.004548798776508972
2046,SWZ,0.004548798776508972
2047,SWZ,0.004548798776508972
2048,SWZ,0.004548798776508972
2049,SWZ,0.004548798776508972
2050,SWZ,0.004548798776508972
2020,SYR,0.005419862768496419
2021,SYR,0.005419862768496419
2022,SYR,0.005419862768496419
2023,SYR,0.005419862768496419
2024,SYR,0.005419862768496419
2025,SYR,0.005419862768496419
2026,SYR,0.005419862768496419
2027,SYR,0.005419862768496419
2028,SYR,0.005419862768496419
2029,SYR,0.005419862768496419
2030,SYR,0.005419862768496419
2031,SYR,0.005419862768496419
2032,SYR,0.005419862768496419
2033,SYR,0.005419862768496419
2034,SYR,0.005419862768496419
2035,SYR,0.005419862768496419
2036,SYR,0.005419862768496419
2037,SYR,0.005419862768496419
2038,SYR,0.005419862768496419
2039,SYR,0.005419862768496419
2040,SYR,0.005419862768496419
2041,SYR,0.005419862768496419
2042,SYR,0.005419862768496419
2043,SYR,0.005419862768496419
2044,SYR,0.005419862768496419
2045,SYR,0.005419862768496419
2046,SYR,0.005419862768496419
2047,SYR,0.005419862768496419
2048,SYR,0.005419862768496419
2049,SYR,0.005419862768496419
2050,SYR,0.005419862768496419
2020,TCD,0.00605949650638438
2021,TCD,0.00605949650638438
2022,TCD,0.00605949650638438
2023,TCD,0.00605949650638438
2024,TCD,0.00605949650638438
2025,TCD,0.00605949650638438
2026,TCD,0.00605949650638438
2027,TCD,0.00605949650638438
2028,TCD,0.00605949650638438
2029,TCD,0.00605949650638438
2030,TCD,0.00605949650638438
2031,TCD,0.00605949650638438
2032,TCD,0.00605949650638438
2033,TCD,0.00605949650638438
2034,TCD,0.00605949650638438
2035,TCD,0.00605949650638438
2036,TCD,0.00605949650638438
2037,TCD,0.00605949650638438
2038,TCD,0.00605949650638438
2039,TCD,0.00605949650638438
2040,TCD,0.00605949650638438
2041,TCD,0.00605949650638438
2042,TCD,0.00605949650638438
2043,TCD,0.00605949650638438
2044,TCD,0.00605949650638438
2045,TCD,0.00605949650638438
2046,TCD,0.00605949650638438
2047,TCD,0.00605949650638438
2048,TCD,0.00605949650638438
2049,TCD,0.00605949650638438
2050,TCD,0.00605949650638438
2020,TGO,0.0011668971350417504
2021,TGO,0.0011668971350417504
2022,TGO,0.0011668971350417504
2023,TGO,0.0011668971350417504
2024,TGO,0.0011668971350417504
2025,TGO,0.0011668971350417504
2026,TGO,0.0011668971350417504
2027,TGO,0.0011668971350417504
2028,TGO,0.0011668971350417504
2029,TGO,0.0011668971350417504
2030,TGO,0.0011668971350417504
2031,TGO,0.0011668971350417504
2032,TGO,0.0011668971350417504
2033,TGO,0.0011668971350417504
2034,TGO,0.0011668971350417504
2035,TGO,0.0011668971350417504
2036,TGO,0.0011668971350417504
2037,TGO,0.0011668971350417504
2038,TGO,0.0011668971350417504
2039,TGO,0.0011668971350417504
2040,TGO,0.0011668971350417504
2041,TGO,0.0011668971350417504
2042,TGO,0.0011668971350417504
2043,TGO,0.0011668971350417504
2044,TGO,0.0011668971350417504
2045,TGO,0.0011668971350417504
2046,TGO,0.0011668971350417504
2047,TGO,0.0011668971350417504
2048,TGO,0.0011668971350417504
2049,TGO,0.0011668971350417504
2050,TGO,0.0011668971350417504
2020,THA,0.003840086788963281
2021,THA,0.003840086788963281
2022,THA,0.003840086788963281
2023,THA,0.003840086788963281
2024,THA,0.003840086788963281
2025,THA,0.003840086788963281
2026,THA,0.003840086788963281
2027,THA,0.003840086788963281
2028,THA,0.003840086788963281
2029,THA,0.003840086788963281
2030,THA,0.003840086788963281
2031,THA,0.003840086788963281
2032,THA,0.003840086788963281
2033,THA,0.003840086788963281
2034,THA,0.003840086788963281
2035,THA,0.003840086788963281
2036,THA,0.003840086788963281
2037,THA,0.003840086788963281
2038,THA,0.003840086788963281
2039,THA,0.003840086788963281
2040,THA,0.003840086788963281
2041,THA,0.003840086788963281
2042,THA,0.003840086788963281
2043,THA,0.003840086788963281
2044,THA,0.003840086788963281
2045,THA,0.003840086788963281
2046,THA,0.003840086788963281
2047,THA,0.003840086788963281
2048,THA,0.003840086788963281
2049,THA,0.003840086788963281
2050,THA,0.003840086788963281
2020,TKM,0.004363107621440536
2021,TKM,0.004363107621440536
2022,TKM,0.004363107621440536
2023,TKM,0.004363107621440536
2024,TKM,0.004363107621440536
2025,TKM,0.004363107621440536
2026,TKM,0.004363107621440536
2027,TKM,0.004363107621440536
2028,TKM,0.004363107621440536
2029,TKM,0.004363107621440536
2030,TKM,0.004363107621440536
2031,TKM,0.004363107621440536
2032,TKM,0.004363107621440536
2033,TKM,0.004363107621440536
2034,TKM,0.004363107621440536
2035,TKM,0.004363107621440536
2036,TKM,0.004363107621440536
2037,TKM,0.004363107621440536
2038,TKM,0.004363107621440536
2039,TKM,0.004363107621440536
2040,TKM,0.004363107621440536
2041,TKM,0.004363107621440536
2042,TKM,0.004363107621440536
2043,TKM,0.004363107621440536
2044,TKM,0.004363107621440536
2045,TKM,0.004363107621440536
2046,TKM,0.004363107621440536
2047,TKM,0.004363107621440536
2048,TKM,0.004363107621440536
2049,TKM,0.004363107621440536
2050,TKM,0.004363107621440536
2020,TUN,0.00387894668905257
2021,TUN,0.00387894668905257
2022,TUN,0.00387894668905257
2023,TUN,0.00387894668905257
2024,TUN,0.00387894668905257
2025,TUN,0.00387894668905257
2026,TUN,0.00387894668905257
2027,TUN,0.00387894668905257
2028,TUN,0.00387894668905257
2029,TUN,0.00387894668905257
2030,TUN,0.00387894668905257
2031,TUN,0.00387894668905257
2032,TUN,0.00387894668905257
2033,TUN,0.00387894668905257
2034,TUN,0.00387894668905257
2035,TUN,0.00387894668905257
2036,TUN,0.00387894668905257
2037,TUN,0.00387894668905257
2038,TUN,0.00387894668905257
2039,TUN,0.00387894668905257
2040,TUN,0.00387894668905257
2041,TUN,0.00387894668905257
2042,TUN,0.00387894668905257
2043,TUN,0.00387894668905257
2044,TUN,0.00387894668905257
2045,TUN,0.00387894668905257
2046,TUN,0.00387894668905257
2047,TUN,0.00387894668905257
2048,TUN,0.00387894668905257
2049,TUN,0.00387894668905257
2050,TUN,0.00387894668905257
2020,TUR,0.006744841069101996
2021,TUR,0.006744841069101996
2022,TUR,0.006744841069101996
2023,TUR,0.006744841069101996
2024,TUR,0.006744841069101996
2025,TUR,0.006744841069101996
2026,TUR,0.006744841069101996
2027,TUR,0.006744841069101996
2028,TUR,0.006744841069101996
2029,TUR,0.006744841069101996
2030,TUR,0.006744841069101996
2031,TUR,0.006744841069101996
2032,TUR,0.006744841069101996
2033,TUR,0.006744841069101996
2034,TUR,0.006744841069101996
2035,TUR,0.006744841069101996
2036,TUR,0.006744841069101996
2037,TUR,0.006744841069101996
2038,TUR,0.006744841069101996
2039,TUR,0.006744841069101996
2040,TUR,0.006744841069101996
2041,TUR,0.006744841069101996
2042,TUR,0.006744841069101996
2043,TUR,0.006744841069101996
2044,TUR,0.006744841069101996
2045,TUR,0.006744841069101996
2046,TUR,0.006744841069101996
2047,TUR,0.006744841069101996
2048,TUR,0.006744841069101996
2049,TUR,0.006744841069101996
2050,TUR,0.006744841069101996
2020,TZA,0.0016271673507635227
2021,TZA,0.0016271673507635227
2022,TZA,0.0016271673507635227
2023,TZA,0.0016271673507635227
2024,TZA,0.0016271673507635227
2025,TZA,0.0016271673507635227
2026,TZA,0.0016271673507635227
2027,TZA,0.0016271673507635227
2028,TZA,0.0016271673507635227
2029,TZA,0.0016271673507635227
2030,TZA,0.0016271673507635227
2031,TZA,0.0016271673507635227
2032,TZA,0.0016271673507635227
2033,TZA,0.0016271673507635227
2034,TZA,0.0016271673507635227
2035,TZA,0.0016271673507635227
2036,TZA,0.0016271673507635227
2037,TZA,0.0016271673507635227
2038,TZA,0.0016271673507635227
2039,TZA,0.0016271673507635227
2040,TZA,0.0016271673507635227
2041,TZA,0.0016271673507635227
2042,TZA,0.0016271673507635227
2043,TZA,0.0016271673507635227
2044,TZA,0.0016271673507635227
2045,TZA,0.0016271673507635227
2046,TZA,0.0016271673507635227
2047,TZA,0.0016271673507635227
2048,TZA,0.0016271673507635227
2049,TZA,0.0016271673507635227
2050,TZA,0.0016271673507635227
2020,UGA,0.0016223587038137204
2021,UGA,0.0016223587038137204
2022,UGA,0.0016223587038137204
2023,UGA,0.0016223587038137204
2024,UGA,0.0016223587038137204
2025,UGA,0.0016223587038137204
2026,UGA,0.0016223587038137204
2027,UGA,0.0016223587038137204
2028,UGA,0.0016223587038137204
2029,UGA,0.0016223587038137204
2030,UGA,0.0016223587038137204
2031,UGA,0.0016223587038137204
2032,UGA,0.0016223587038137204
2033,UGA,0.0016223587038137204
2034,UGA,0.0016223587038137204
2035,UGA,0.0016223587038137204
2036,UGA,0.0016223587038137204
2037,UGA,0.0016223587038137204
2038,UGA,0.0016223587038137204
2039,UGA,0.0016223587038137204
2040,UGA,0.0016223587038137204
2041,UGA,0.0016223587038137204
2042,UGA,0.0016223587038137204
2043,UGA,0.0016223587038137204
2044,UGA,0.0016223587038137204
2045,UGA,0.0016223587038137204
2046,UGA,0.0016223587038137204
2047,UGA,0.0016223587038137204
2048,UGA,0.0016223587038137204
2049,UGA,0.0016223587038137204
2050,UGA,0.0016223587038137204
2020,UKR,0.001850214385658673
2021,UKR,0.001850214385658673
2022,UKR,0.001850214385658673
2023,UKR,0.001850214385658673
2024,UKR,0.001850214385658673
2025,UKR,0.001850214385658673
2026,UKR,0.001850214385658673
2027,UKR,0.001850214385658673
2028,UKR,0.001850214385658673
2029,UKR,0.001850214385658673
2030,UKR,0.001850214385658673
2031,UKR,0.001850214385658673
2032,UKR,0.001850214385658673
2033,UKR,0.001850214385658673
2034,UKR,0.001850214385658673
2035,UKR,0.001850214385658673
2036,UKR,0.001850214385658673
2037,UKR,0.001850214385658673
2038,UKR,0.001850214385658673
2039,UKR,0.001850214385658673
2040,UKR,0.001850214385658673
2041,UKR,0.001850214385658673
2042,UKR,0.001850214385658673
2043,UKR,0.001850214385658673
2044,UKR,0.001850214385658673
2045,UKR,0.001850214385658673
2046,UKR,0.001850214385658673
2047,UKR,0.001850214385658673
2048,UKR,0.001850214385658673
2049,UKR,0.001850214385658673
2050,UKR,0.001850214385658673
2020,USA,0.0026392759405070017
2021,USA,0.0026392759405070017
2022,USA,0.0026392759405070017
2023,USA,0.0026392759405070017
2024,USA,0.0026392759405070017
2025,USA,0.0026392759405070017
2026,USA,0.0026392759405070017
2027,USA,0.0026392759405070017
2028,USA,0.0026392759405070017
2029,USA,0.0026392759405070017
2030,USA,0.0026392759405070017
2031,USA,0.0026392759405070017
2032,USA,0.0026392759405070017
2033,USA,0.0026392759405070017
2034,USA,0.0026392759405070017
2035,USA,0.0026392759405070017
2036,USA,0.0026392759405070017
2037,USA,0.0026392759405070017
2038,USA,0.0026392759405070017
2039,USA,0.0026392759405070017
2040,USA,0.0026392759405070017
2041,USA,0.0026392759405070017
2042,USA,0.0026392759405070017
2043,USA,0.0026392759405070017
2044,USA,0.0026392759405070017
2045,USA,0.0026392759405070017
2046,USA,0.0026392759405070017
2047,USA,0.0026392759405070017
2048,USA,0.0026392759405070017
2049,USA,0.0026392759405070017
2050,USA,0.0026392759405070017
2020,UZB,0.0012282551470588234
2021,UZB,0.0012282551470588234
2022,UZB,0.0012282551470588234
2023,UZB,0.0012282551470588234
2024,UZB,0.0012282551470588234
2025,UZB,0.0012282551470588234
2026,UZB,0.0012282551470588234
2027,UZB,0.0012282551470588234
2028,UZB,0.0012282551470588234
2029,UZB,0.0012282551470588234
2030,UZB,0.0012282551470588234
2031,UZB,0.0012282551470588234
2032,UZB,0.0012282551470588234
2033,UZB,0.0012282551470588234
2034,UZB,0.0012282551470588234
2035,UZB,0.0012282551470588234
2036,UZB,0.0012282551470588234
2037,UZB,0.0012282551470588234
2038,UZB,0.0012282551470588234
2039,UZB,0.0012282551470588234
2040,UZB,0.0012282551470588234
2041,UZB,0.0012282551470588234
2042,UZB,0.0012282551470588234
2043,UZB,0.0012282551470588234
2044,UZB,0.0012282551470588234
2045,UZB,0.0012282551470588234
2046,UZB,0.0012282551470588234
2047,UZB,0.0012282551470588234
2048,UZB,0.0012282551470588234
2049,UZB,0.0012282551470588234
2050,UZB,0.0012282551470588234
2020,VEN,0.006234987006749227
2021,VEN,0.006234987006749227
2022,VEN,0.006234987006749227
2023,VEN,0.006234987006749227
2024,VEN,0.006234987006749227
2025,VEN,0.006234987006749227
2026,VEN,0.006234987006749227
2027,VEN,0.006234987006749227
2028,VEN,0.006234987006749227
2029,VEN,0.006234987006749227
2030,VEN,0.006234987006749227
2031,VEN,0.006234987006749227
2032,VEN,0.006234987006749227
2033,VEN,0.006234987006749227
2034,VEN,0.006234987006749227
2035,VEN,0.006234987006749227
2036,VEN,0.006234987006749227
2037,VEN,0.006234987006749227
2038,VEN,0.006234987006749227
2039,VEN,0.006234987006749227
2040,VEN,0.006234987006749227
2041,VEN,0.006234987006749227
2042,VEN,0.006234987006749227
2043,VEN,0.006234987006749227
2044,VEN,0.006234987006749227
2045,VEN,0.006234987006749227
2046,VEN,0.006234987006749227
2047,VEN,0.006234987006749227
2048,VEN,0.006234987006749227
2049,VEN,0.006234987006749227
2050,VEN,0.006234987006749227
2020,VIR,0.004336253258845437
2021,VIR,0.004336253258845437
2022,VIR,0.004336253258845437
2023,VIR,0.004336253258845437
2024,VIR,0.004336253258845437
2025,VIR,0.004336253258845437
2026,VIR,0.004336253258845437
2027,VIR,0.004336253258845437
2028,VIR,0.004336253258845437
2029,VIR,0.004336253258845437
2030,VIR,0.004336253258845437
2031,VIR,0.004336253258845437
2032,VIR,0.004336253258845437
2033,VIR,0.004336253258845437
2034,VIR,0.004336253258845437
2035,VIR,0.004336253258845437
2036,VIR,0.004336253258845437
2037,VIR,0.004336253258845437
2038,VIR,0.004336253258845437
2039,VIR,0.004336253258845437
2040,VIR,0.004336253258845437
2041,VIR,0.004336253258845437
2042,VIR,0.004336253258845437
2043,VIR,0.004336253258845437
2044,VIR,0.004336253258845437
2045,VIR,0.004336253258845437
2046,VIR,0.004336253258845437
2047,VIR,0.004336253258845437
2048,VIR,0.004336253258845437
2049,VIR,0.004336253258845437
2050,VIR,0.004336253258845437
2020,VNM,0.0031697140597524874
2021,VNM,0.0031697140597524874
2022,VNM,0.0031697140597524874
2023,VNM,0.0031697140597524874
2024,VNM,0.0031697140597524874
2025,VNM,0.0031697140597524874
2026,VNM,0.0031697140597524874
2027,VNM,0.0031697140597524874
2028,VNM,0.0031697140597524874
2029,VNM,0.0031697140597524874
2030,VNM,0.0031697140597524874
2031,VNM,0.0031697140597524874
2032,VNM,0.0031697140597524874
2033,VNM,0.0031697140597524874
2034,VNM,0.0031697140597524874
2035,VNM,0.0031697140597524874
2036,VNM,0.0031697140597524874
2037,VNM,0.0031697140597524874
2038,VNM,0.0031697140597524874
2039,VNM,0.0031697140597524874
2040,VNM,0.0031697140597524874
2041,VNM,0.0031697140597524874
2042,VNM,0.0031697140597524874
2043,VNM,0.0031697140597524874
2044,VNM,0.0031697140597524874
2045,VNM,0.0031697140597524874
2046,VNM,0.0031697140597524874
2047,VNM,0.0031697140597524874
2048,VNM,0.0031697140597524874
2049,VNM,0.0031697140597524874
2050,VNM,0.0031697140597524874
2020,ZAF,0.004466654790431747
2021,ZAF,0.004466654790431747
2022,ZAF,0.004466654790431747
2023,ZAF,0.004466654790431747
2024,ZAF,0.004466654790431747
2025,ZAF,0.004466654790431747
2026,ZAF,0.004466654790431747
2027,ZAF,0.004466654790431747
2028,ZAF,0.004466654790431747
2029,ZAF,0.004466654790431747
2030,ZAF,0.004466654790431747
2031,ZAF,0.004466654790431747
2032,ZAF,0.004466654790431747
2033,ZAF,0.004466654790431747
2034,ZAF,0.004466654790431747
2035,ZAF,0.004466654790431747
2036,ZAF,0.004466654790431747
2037,ZAF,0.004466654790431747
2038,ZAF,0.004466654790431747
2039,ZAF,0.004466654790431747
2040,ZAF,0.004466654790431747
2041,ZAF,0.004466654790431747
2042,ZAF,0.004466654790431747
2043,ZAF,0.004466654790431747
2044,ZAF,0.004466654790431747
2045,ZAF,0.004466654790431747
2046,ZAF,0.004466654790431747
2047,ZAF,0.004466654790431747
2048,ZAF,0.004466654790431747
2049,ZAF,0.004466654790431747
2050,ZAF,0.004466654790431747
2020,ZMB,0.0027122620682265724
2021,ZMB,0.0027122620682265724
2022,ZMB,0.0027122620682265724
2023,ZMB,0.0027122620682265724
2024,ZMB,0.0027122620682265724
2025,ZMB,0.0027122620682265724
2026,ZMB,0.0027122620682265724
2027,ZMB,0.0027122620682265724
2028,ZMB,0.0027122620682265724
2029,ZMB,0.0027122620682265724
2030,ZMB,0.0027122620682265724
2031,ZMB,0.0027122620682265724
2032,ZMB,0.0027122620682265724
2033,ZMB,0.0027122620682265724
2034,ZMB,0.0027122620682265724
2035,ZMB,0.0027122620682265724
2036,ZMB,0.0027122620682265724
2037,ZMB,0.0027122620682265724
2038,ZMB,0.0027122620682265724
2039,ZMB,0.0027122620682265724
2040,ZMB,0.0027122620682265724
2041,ZMB,0.0027122620682265724
2042,ZMB,0.0027122620682265724
2043,ZMB,0.0027122620682265724
2044,ZMB,0.0027122620682265724
2045,ZMB,0.0027122620682265724
2046,ZMB,0.0027122620682265724
2047,ZMB,0.0027122620682265724
2048,ZMB,0.0027122620682265724
2049,ZMB,0.0027122620682265724
2050,ZMB,0.0027122620682265724
2020,ZWE,0.00431438535498831
2021,ZWE,0.00431438535498831
2022,ZWE,0.00431438535498831
2023,ZWE,0.00431438535498831
2024,ZWE,0.00431438535498831
2025,ZWE,0.00431438535498831
2026,ZWE,0.00431438535498831
2027,ZWE,0.00431438535498831
2028,ZWE,0.00431438535498831
2029,ZWE,0.00431438535498831
2030,ZWE,0.00431438535498831
2031,ZWE,0.00431438535498831
2032,ZWE,0.00431438535498831
2033,ZWE,0.00431438535498831
2034,ZWE,0.00431438535498831
2035,ZWE,0.00431438535498831
2036,ZWE,0.00431438535498831
2037,ZWE,0.00431438535498831
2038,ZWE,0.00431438535498831
2039,ZWE,0.00431438535498831
2040,ZWE,0.00431438535498831
2041,ZWE,0.00431438535498831
2042,ZWE,0.00431438535498831
2043,ZWE,0.00431438535498831
2044,ZWE,0.00431438535498831
2045,ZWE,0.00431438535498831
2046,ZWE,0.00431438535498831
2047,ZWE,0.00431438535498831
2048,ZWE,0.00431438535498831
2049,ZWE,0.00431438535498831
2050,ZWE,0.00431438535498831
2020,ABW,0.008084681159420288
2021,ABW,0.008084681159420288
2022,ABW,0.008084681159420288
2023,ABW,0.008084681159420288
2024,ABW,0.008084681159420288
2025,ABW,0.008084681159420288
2026,ABW,0.008084681159420288
2027,ABW,0.008084681159420288
2028,ABW,0.008084681159420288
2029,ABW,0.008084681159420288
2030,ABW,0.008084681159420288
2031,ABW,0.008084681159420288
2032,ABW,0.008084681159420288
2033,ABW,0.008084681159420288
2034,ABW,0.008084681159420288
2035,ABW,0.008084681159420288
2036,ABW,0.008084681159420288
2037,ABW,0.008084681159420288
2038,ABW,0.008084681159420288
2039,ABW,0.008084681159420288
2040,ABW,0.008084681159420288
2041,ABW,0.008084681159420288
2042,ABW,0.008084681159420288
2043,ABW,0.008084681159420288
2044,ABW,0.008084681159420288
2045,ABW,0.008084681159420288
2046,ABW,0.008084681159420288
2047,ABW,0.008084681159420288
2048,ABW,0.008084681159420288
2049,ABW,0.008084681159420288
2050,ABW,0.008084681159420288
2020,AND,0.004027700809042507
2021,AND,0.004027700809042507
2022,AND,0.004027700809042507
2023,AND,0.004027700809042507
2024,AND,0.004027700809042507
2025,AND,0.004027700809042507
2026,AND,0.004027700809042507
2027,AND,0.004027700809042507
2028,AND,0.004027700809042507
2029,AND,0.004027700809042507
2030,AND,0.004027700809042507
2031,AND,0.004027700809042507
2032,AND,0.004027700809042507
2033,AND,0.004027700809042507
2034,AND,0.004027700809042507
2035,AND,0.004027700809042507
2036,AND,0.004027700809042507
2037,AND,0.004027700809042507
2038,AND,0.004027700809042507
2039,AND,0.004027700809042507
2040,AND,0.004027700809042507
2041,AND,0.004027700809042507
2042,AND,0.004027700809042507
2043,AND,0.004027700809042507
2044,AND,0.004027700809042507
2045,AND,0.004027700809042507
2046,AND,0.004027700809042507
2047,AND,0.004027700809042507
2048,AND,0.004027700809042507
2049,AND,0.004027700809042507
2050,AND,0.004027700809042507
2020,ARE,0.006384443268267309
2021,ARE,0.006384443268267309
2022,ARE,0.006384443268267309
2023,ARE,0.006384443268267309
2024,ARE,0.006384443268267309
2025,ARE,0.006384443268267309
2026,ARE,0.006384443268267309
2027,ARE,0.006384443268267309
2028,ARE,0.006384443268267309
2029,ARE,0.006384443268267309
2030,ARE,0.006384443268267309
2031,ARE,0.006384443268267309
2032,ARE,0.006384443268267309
2033,ARE,0.006384443268267309
2034,ARE,0.006384443268267309
2035,ARE,0.006384443268267309
2036,ARE,0.006384443268267309
2037,ARE,0.006384443268267309
2038,ARE,0.006384443268267309
2039,ARE,0.006384443268267309
2040,ARE,0.006384443268267309
2041,ARE,0.006384443268267309
2042,ARE,0.006384443268267309
2043,ARE,0.006384443268267309
2044,ARE,0.006384443268267309
2045,ARE,0.006384443268267309
2046,ARE,0.006384443268267309
2047,ARE,0.006384443268267309
2048,ARE,0.006384443268267309
2049,ARE,0.006384443268267309
2050,ARE,0.006384443268267309
2020,ARM,0.0016854388320545607
2021,ARM,0.0016854388320545607
2022,ARM,0.0016854388320545607
2023,ARM,0.0016854388320545607
2024,ARM,0.0016854388320545607
2025,ARM,0.0016854388320545607
2026,ARM,0.0016854388320545607
2027,ARM,0.0016854388320545607
2028,ARM,0.0016854388320545607
2029,ARM,0.0016854388320545607
2030,ARM,0.0016854388320545607
2031,ARM,0.0016854388320545607
2032,ARM,0.0016854388320545607
2033,ARM,0.0016854388320545607
2034,ARM,0.0016854388320545607
2035,ARM,0.0016854388320545607
2036,ARM,0.0016854388320545607
2037,ARM,0.0016854388320545607
2038,ARM,0.0016854388320545607
2039,ARM,0.0016854388320545607
2040,ARM,0.0016854388320545607
2041,ARM,0.0016854388320545607
2042,ARM,0.0016854388320545607
2043,ARM,0.0016854388320545607
2044,ARM,0.0016854388320545607
2045,ARM,0.0016854388320545607
2046,ARM,0.0016854388320545607
2047,ARM,0.0016854388320545607
2048,ARM,0.0016854388320545607
2049,ARM,0.0016854388320545607
2050,ARM,0.0016854388320545607
2020,ASM,0.00446893776878514
2021,ASM,0.00446893776878514
2022,ASM,0.00446893776878514
2023,ASM,0.00446893776878514
2024,ASM,0.00446893776878514
2025,ASM,0.00446893776878514
2026,ASM,0.00446893776878514
2027,ASM,0.00446893776878514
2028,ASM,0.00446893776878514
2029,ASM,0.00446893776878514
2030,ASM,0.00446893776878514
2031,ASM,0.00446893776878514
2032,ASM,0.00446893776878514
2033,ASM,0.00446893776878514
2034,ASM,0.00446893776878514
2035,ASM,0.00446893776878514
2036,ASM,0.00446893776878514
2037,ASM,0.00446893776878514
2038,ASM,0.00446893776878514
2039,ASM,0.00446893776878514
2040,ASM,0.00446893776878514
2041,ASM,0.00446893776878514
2042,ASM,0.00446893776878514
2043,ASM,0.00446893776878514
2044,ASM,0.00446893776878514
2045,ASM,0.00446893776878514
2046,ASM,0.00446893776878514
2047,ASM,0.00446893776878514
2048,ASM,0.00446893776878514
2049,ASM,0.00446893776878514
2050,ASM,0.00446893776878514
2020,ATG,0.004336253258845437
2021,ATG,0.004336253258845437
2022,ATG,0.004336253258845437
2023,ATG,0.004336253258845437
2024,ATG,0.004336253258845437
2025,ATG,0.004336253258845437
2026,ATG,0.004336253258845437
2027,ATG,0.004336253258845437
2028,ATG,0.004336253258845437
2029,ATG,0.004336253258845437
2030,ATG,0.004336253258845437
2031,ATG,0.004336253258845437
2032,ATG,0.004336253258845437
2033,ATG,0.004336253258845437
2034,ATG,0.004336253258845437
2035,ATG,0.004336253258845437
2036,ATG,0.004336253258845437
2037,ATG,0.004336253258845437
2038,ATG,0.004336253258845437
2039,ATG,0.004336253258845437
2040,ATG,0.004336253258845437
2041,ATG,0.004336253258845437
2042,ATG,0.004336253258845437
2043,ATG,0.004336253258845437
2044,ATG,0.004336253258845437
2045,ATG,0.004336253258845437
2046,ATG,0.004336253258845437
2047,ATG,0.004336253258845437
2048,ATG,0.004336253258845437
2049,ATG,0.004336253258845437
2050,ATG,0.004336253258845437
2020,BHR,0.006384443268267309
2021,BHR,0.006384443268267309
2022,BHR,0.006384443268267309
2023,BHR,0.006384443268267309
2024,BHR,0.006384443268267309
2025,BHR,0.006384443268267309
2026,BHR,0.006384443268267309
2027,BHR,0.006384443268267309
2028,BHR,0.006384443268267309
2029,BHR,0.006384443268267309
2030,BHR,0.006384443268267309
2031,BHR,0.006384443268267309
2032,BHR,0.006384443268267309
2033,BHR,0.006384443268267309
2034,BHR,0.006384443268267309
2035,BHR,0.006384443268267309
2036,BHR,0.006384443268267309
2037,BHR,0.006384443268267309
2038,BHR,0.006384443268267309
2039,BHR,0.006384443268267309
2040,BHR,0.006384443268267309
2041,BHR,0.006384443268267309
2042,BHR,0.006384443268267309
2043,BHR,0.006384443268267309
2044,BHR,0.006384443268267309
2045,BHR,0.006384443268267309
2046,BHR,0.006384443268267309
2047,BHR,0.006384443268267309
2048,BHR,0.006384443268267309
2049,BHR,0.006384443268267309
2050,BHR,0.006384443268267309
2020,BLR,0.0039636666666666666
2021,BLR,0.0039636666666666666
2022,BLR,0.0039636666666666666
2023,BLR,0.0039636666666666666
2024,BLR,0.0039636666666666666
2025,BLR,0.0039636666666666666
2026,BLR,0.0039636666666666666
2027,BLR,0.0039636666666666666
2028,BLR,0.0039636666666666666
2029,BLR,0.0039636666666666666
2030,BLR,0.0039636666666666666
2031,BLR,0.0039636666666666666
2032,BLR,0.0039636666666666666
2033,BLR,0.0039636666666666666
2034,BLR,0.0039636666666666666
2035,BLR,0.0039636666666666666
2036,BLR,0.0039636666666666666
2037,BLR,0.0039636666666666666
2038,BLR,0.0039636666666666666
2039,BLR,0.0039636666666666666
2040,BLR,0.0039636666666666666
2041,BLR,0.0039636666666666666
2042,BLR,0.0039636666666666666
2043,BLR,0.0039636666666666666
2044,BLR,0.0039636666666666666
2045,BLR,0.0039636666666666666
2046,BLR,0.0039636666666666666
2047,BLR,0.0039636666666666666
2048,BLR,0.0039636666666666666
2049,BLR,0.0039636666666666666
2050,BLR,0.0039636666666666666
2020,BLZ,0.005670987387001107
2021,BLZ,0.005670987387001107
2022,BLZ,0.005670987387001107
2023,BLZ,0.005670987387001107
2024,BLZ,0.005670987387001107
2025,BLZ,0.005670987387001107
2026,BLZ,0.005670987387001107
2027,BLZ,0.005670987387001107
2028,BLZ,0.005670987387001107
2029,BLZ,0.005670987387001107
2030,BLZ,0.005670987387001107
2031,BLZ,0.005670987387001107
2032,BLZ,0.005670987387001107
2033,BLZ,0.005670987387001107
2034,BLZ,0.005670987387001107
