,Nation,iso_code3,Year,nemomod_entc_capital_cost_pp_solar_mm_usd_per_gw
854,Åland Islands,BLR,2035,680.0738760541418
855,Åland Islands,BLR,2036,664.5409672580205
856,Åland Islands,BLR,2037,649.3628305891107
857,Åland Islands,BLR,2038,634.5313630408278
858,Åland Islands,BLR,2039,620.0386466795145
859,Åland Islands,BLR,2040,605.876944417367
860,Åland Islands,BLR,2041,592.0386958819116
861,Åland Islands,BLR,2042,578.5165133798209
862,Åland Islands,BLR,2043,565.3031779529159
863,Åland Islands,BLR,2044,552.3916355242502
864,Åland Islands,BLR,2045,539.7749931322179
865,Åland Islands,BLR,2046,527.4465152506732
866,Åland Islands,BLR,2047,515.3996201931009
867,Åland Islands,BLR,2048,503.6278765989129
868,Åland Islands,BLR,2049,492.125
869,Åland Islands,BLR,2050,480.8848494657033
870,Åland Islands,BLZ,2021,939.8028486488274
871,Åland Islands,BLZ,2022,918.3377219201027
872,Åland Islands,BLZ,2023,897.362859363425
873,Åland Islands,BLZ,2024,876.8670633296289
874,Åland Islands,BLZ,2025,856.8393919242102
875,Åland Islands,BLZ,2026,837.2691531658797
876,Åland Islands,BLZ,2027,818.1458992785389
877,Åland Islands,BLZ,2028,799.4594211136249
878,Åland Islands,BLZ,2029,781.1997426998503
879,Åland Islands,BLZ,2030,763.3571159174267
880,Åland Islands,BLZ,2031,745.9220152939297
881,Åland Islands,BLZ,2032,728.8851329190255
882,Åland Islands,BLZ,2033,712.2373734753461
883,Åland Islands,BLZ,2034,695.9698493828595
884,Åland Islands,BLZ,2035,680.0738760541418
885,Åland Islands,BLZ,2036,664.5409672580205
886,Åland Islands,BLZ,2037,649.3628305891107
887,Åland Islands,BLZ,2038,634.5313630408278
888,Åland Islands,BLZ,2039,620.0386466795145
889,Åland Islands,BLZ,2040,605.876944417367
890,Åland Islands,BLZ,2041,592.0386958819116
891,Åland Islands,BLZ,2042,578.5165133798209
892,Åland Islands,BLZ,2043,565.3031779529159
893,Åland Islands,BLZ,2044,552.3916355242502
894,Åland Islands,BLZ,2045,539.7749931322179
895,Åland Islands,BLZ,2046,527.4465152506732
896,Åland Islands,BLZ,2047,515.3996201931009
897,Åland Islands,BLZ,2048,503.6278765989129
898,Åland Islands,BLZ,2049,492.125
899,Åland Islands,BLZ,2050,480.8848494657033
900,Åland Islands,BMU,2021,939.8028486488274
901,Åland Islands,BMU,2022,918.3377219201027
902,Åland Islands,BMU,2023,897.362859363425
903,Åland Islands,BMU,2024,876.8670633296289
904,Åland Islands,BMU,2025,856.8393919242102
905,Åland Islands,BMU,2026,837.2691531658797
906,Åland Islands,BMU,2027,818.1458992785389
907,Åland Islands,BMU,2028,799.4594211136249
908,Åland Islands,BMU,2029,781.1997426998503
909,Åland Islands,BMU,2030,763.3571159174267
910,Åland Islands,BMU,2031,745.9220152939297
911,Åland Islands,BMU,2032,728.8851329190255
912,Åland Islands,BMU,2033,712.2373734753461
913,Åland Islands,BMU,2034,695.9698493828595
914,Åland Islands,BMU,2035,680.0738760541418
915,Åland Islands,BMU,2036,664.5409672580205
916,Åland Islands,BMU,2037,649.3628305891107
917,Åland Islands,BMU,2038,634.5313630408278
918,Åland Islands,BMU,2039,620.0386466795145
919,Åland Islands,BMU,2040,605.876944417367
920,Åland Islands,BMU,2041,592.0386958819116
921,Åland Islands,BMU,2042,578.5165133798209
922,Åland Islands,BMU,2043,565.3031779529159
923,Åland Islands,BMU,2044,552.3916355242502
924,Åland Islands,BMU,2045,539.7749931322179
925,Åland Islands,BMU,2046,527.4465152506732
926,Åland Islands,BMU,2047,515.3996201931009
927,Åland Islands,BMU,2048,503.6278765989129
928,Åland Islands,BMU,2049,492.125
929,Åland Islands,BMU,2050,480.8848494657033
930,Åland Islands,BOL,2021,939.8028486488274
931,Åland Islands,BOL,2022,918.3377219201027
932,Åland Islands,BOL,2023,897.362859363425
933,Åland Islands,BOL,2024,876.8670633296289
934,Åland Islands,BOL,2025,856.8393919242102
935,Åland Islands,BOL,2026,837.2691531658797
936,Åland Islands,BOL,2027,818.1458992785389
937,Åland Islands,BOL,2028,799.4594211136249
938,Åland Islands,BOL,2029,781.1997426998503
939,Åland Islands,BOL,2030,763.3571159174267
940,Åland Islands,BOL,2031,745.9220152939297
941,Åland Islands,BOL,2032,728.8851329190255
942,Åland Islands,BOL,2033,712.2373734753461
943,Åland Islands,BOL,2034,695.9698493828595
944,Åland Islands,BOL,2035,680.0738760541418
945,Åland Islands,BOL,2036,664.5409672580205
946,Åland Islands,BOL,2037,649.3628305891107
947,Åland Islands,BOL,2038,634.5313630408278
948,Åland Islands,BOL,2039,620.0386466795145
949,Åland Islands,BOL,2040,605.876944417367
950,Åland Islands,BOL,2041,592.0386958819116
951,Åland Islands,BOL,2042,578.5165133798209
952,Åland Islands,BOL,2043,565.3031779529159
953,Åland Islands,BOL,2044,552.3916355242502
954,Åland Islands,BOL,2045,539.7749931322179
955,Åland Islands,BOL,2046,527.4465152506732
956,Åland Islands,BOL,2047,515.3996201931009
957,Åland Islands,BOL,2048,503.6278765989129
958,Åland Islands,BOL,2049,492.125
959,Åland Islands,BOL,2050,480.8848494657033
960,Åland Islands,BRA,2021,939.8028486488274
961,Åland Islands,BRA,2022,918.3377219201027
962,Åland Islands,BRA,2023,897.362859363425
963,Åland Islands,BRA,2024,876.8670633296289
964,Åland Islands,BRA,2025,856.8393919242102
965,Åland Islands,BRA,2026,837.2691531658797
966,Åland Islands,BRA,2027,818.1458992785389
967,Åland Islands,BRA,2028,799.4594211136249
968,Åland Islands,BRA,2029,781.1997426998503
969,Åland Islands,BRA,2030,763.3571159174267
970,Åland Islands,BRA,2031,745.9220152939297
971,Åland Islands,BRA,2032,728.8851329190255
972,Åland Islands,BRA,2033,712.2373734753461
973,Åland Islands,BRA,2034,695.9698493828595
974,Åland Islands,BRA,2035,680.0738760541418
975,Åland Islands,BRA,2036,664.5409672580205
976,Åland Islands,BRA,2037,649.3628305891107
977,Åland Islands,BRA,2038,634.5313630408278
978,Åland Islands,BRA,2039,620.0386466795145
979,Åland Islands,BRA,2040,605.876944417367
980,Åland Islands,BRA,2041,592.0386958819116
981,Åland Islands,BRA,2042,578.5165133798209
982,Åland Islands,BRA,2043,565.3031779529159
983,Åland Islands,BRA,2044,552.3916355242502
984,Åland Islands,BRA,2045,539.7749931322179
985,Åland Islands,BRA,2046,527.4465152506732
986,Åland Islands,BRA,2047,515.3996201931009
987,Åland Islands,BRA,2048,503.6278765989129
988,Åland Islands,BRA,2049,492.125
989,Åland Islands,BRA,2050,480.8848494657033
990,Åland Islands,BRB,2021,939.8028486488274
991,Åland Islands,BRB,2022,918.3377219201027
992,Åland Islands,BRB,2023,897.362859363425
993,Åland Islands,BRB,2024,876.8670633296289
994,Åland Islands,BRB,2025,856.8393919242102
995,Åland Islands,BRB,2026,837.2691531658797
996,Åland Islands,BRB,2027,818.1458992785389
997,Åland Islands,BRB,2028,799.4594211136249
998,Åland Islands,BRB,2029,781.1997426998503
999,Åland Islands,BRB,2030,763.3571159174267
1000,Åland Islands,BRB,2031,745.9220152939297
1001,Åland Islands,BRB,2032,728.8851329190255
1002,Åland Islands,BRB,2033,712.2373734753461
1003,Åland Islands,BRB,2034,695.9698493828595
1004,Åland Islands,BRB,2035,680.0738760541418
1005,Åland Islands,BRB,2036,664.5409672580205
1006,Åland Islands,BRB,2037,649.3628305891107
1007,Åland Islands,BRB,2038,634.5313630408278
1008,Åland Islands,BRB,2039,620.0386466795145
1009,Åland Islands,BRB,2040,605.876944417367
1010,Åland Islands,BRB,2041,592.0386958819116
1011,Åland Islands,BRB,2042,578.5165133798209
1012,Åland Islands,BRB,2043,565.3031779529159
1013,Åland Islands,BRB,2044,552.3916355242502
1014,Åland Islands,BRB,2045,539.7749931322179
1015,Åland Islands,BRB,2046,527.4465152506732
1016,Åland Islands,BRB,2047,515.3996201931009
1017,Åland Islands,BRB,2048,503.6278765989129
1018,Åland Islands,BRB,2049,492.125
1019,Åland Islands,BRB,2050,480.8848494657033
1020,Åland Islands,BRN,2021,939.8028486488274
1021,Åland Islands,BRN,2022,918.3377219201027
1022,Åland Islands,BRN,2023,897.362859363425
1023,Åland Islands,BRN,2024,876.8670633296289
1024,Åland Islands,BRN,2025,856.8393919242102
