,Nation,iso_code3,Year,deminit_trde_freight_mt_km
3078,New Caledonia,NCL,2039,32127.071228933997
3079,New Caledonia,NCL,2040,32127.071228933997
3080,New Caledonia,NCL,2041,32127.071228933997
3081,New Caledonia,NCL,2042,32127.071228933997
3082,New Caledonia,NCL,2043,32127.071228933997
3083,New Caledonia,NCL,2044,32127.071228933997
3084,New Caledonia,NCL,2045,32127.071228933997
3085,New Caledonia,NCL,2046,32127.071228933997
3086,New Caledonia,NCL,2047,32127.071228933997
3087,New Caledonia,NCL,2048,32127.071228933997
3088,New Caledonia,NCL,2049,32127.071228933997
3089,New Caledonia,NCL,2050,32127.071228933997
3090,Niger,NER,2021,74641.60544251
3091,Niger,NER,2022,74641.60544251
3092,Niger,NER,2023,74641.60544251
3093,Niger,NER,2024,74641.60544251
3094,Niger,NER,2025,74641.60544251
3095,Niger,NER,2026,74641.60544251
3096,Niger,NER,2027,74641.60544251
3097,Niger,NER,2028,74641.60544251
3098,Niger,NER,2029,74641.60544251
3099,Niger,NER,2030,74641.60544251
3100,Niger,NER,2031,74641.60544251
3101,Niger,NER,2032,74641.60544251
3102,Niger,NER,2033,74641.60544251
3103,Niger,NER,2034,74641.60544251
3104,Niger,NER,2035,74641.60544251
3105,Niger,NER,2036,74641.60544251
3106,Niger,NER,2037,74641.60544251
3107,Niger,NER,2038,74641.60544251
3108,Niger,NER,2039,74641.60544251
3109,Niger,NER,2040,74641.60544251
3110,Niger,NER,2041,74641.60544251
3111,Niger,NER,2042,74641.60544251
3112,Niger,NER,2043,74641.60544251
3113,Niger,NER,2044,74641.60544251
3114,Niger,NER,2045,74641.60544251
3115,Niger,NER,2046,74641.60544251
3116,Niger,NER,2047,74641.60544251
3117,Niger,NER,2048,74641.60544251
3118,Niger,NER,2049,74641.60544251
3119,Niger,NER,2050,74641.60544251
3120,Nigeria,NGA,2021,1521444.0431300001
3121,Nigeria,NGA,2022,1521444.0431300001
3122,Nigeria,NGA,2023,1521444.0431300001
3123,Nigeria,NGA,2024,1521444.0431300001
3124,Nigeria,NGA,2025,1521444.0431300001
3125,Nigeria,NGA,2026,1521444.0431300001
3126,Nigeria,NGA,2027,1521444.0431300001
3127,Nigeria,NGA,2028,1521444.0431300001
3128,Nigeria,NGA,2029,1521444.0431300001
3129,Nigeria,NGA,2030,1521444.0431300001
3130,Nigeria,NGA,2031,1521444.0431300001
3131,Nigeria,NGA,2032,1521444.0431300001
3132,Nigeria,NGA,2033,1521444.0431300001
3133,Nigeria,NGA,2034,1521444.0431300001
3134,Nigeria,NGA,2035,1521444.0431300001
3135,Nigeria,NGA,2036,1521444.0431300001
3136,Nigeria,NGA,2037,1521444.0431300001
3137,Nigeria,NGA,2038,1521444.0431300001
3138,Nigeria,NGA,2039,1521444.0431300001
3139,Nigeria,NGA,2040,1521444.0431300001
3140,Nigeria,NGA,2041,1521444.0431300001
3141,Nigeria,NGA,2042,1521444.0431300001
3142,Nigeria,NGA,2043,1521444.0431300001
3143,Nigeria,NGA,2044,1521444.0431300001
3144,Nigeria,NGA,2045,1521444.0431300001
3145,Nigeria,NGA,2046,1521444.0431300001
3146,Nigeria,NGA,2047,1521444.0431300001
3147,Nigeria,NGA,2048,1521444.0431300001
3148,Nigeria,NGA,2049,1521444.0431300001
3149,Nigeria,NGA,2050,1521444.0431300001
3150,Nicaragua,NIC,2021,74473.59720200853
3151,Nicaragua,NIC,2022,74473.59720200853
3152,Nicaragua,NIC,2023,74473.59720200853
3153,Nicaragua,NIC,2024,74473.59720200853
3154,Nicaragua,NIC,2025,74473.59720200853
3155,Nicaragua,NIC,2026,74473.59720200853
3156,Nicaragua,NIC,2027,74473.59720200853
3157,Nicaragua,NIC,2028,74473.59720200853
3158,Nicaragua,NIC,2029,74473.59720200853
3159,Nicaragua,NIC,2030,74473.59720200853
3160,Nicaragua,NIC,2031,74473.59720200853
3161,Nicaragua,NIC,2032,74473.59720200853
3162,Nicaragua,NIC,2033,74473.59720200853
3163,Nicaragua,NIC,2034,74473.59720200853
3164,Nicaragua,NIC,2035,74473.59720200853
3165,Nicaragua,NIC,2036,74473.59720200853
3166,Nicaragua,NIC,2037,74473.59720200853
3167,Nicaragua,NIC,2038,74473.59720200853
3168,Nicaragua,NIC,2039,74473.59720200853
3169,Nicaragua,NIC,2040,74473.59720200853
3170,Nicaragua,NIC,2041,74473.59720200853
3171,Nicaragua,NIC,2042,74473.59720200853
3172,Nicaragua,NIC,2043,74473.59720200853
3173,Nicaragua,NIC,2044,74473.59720200853
3174,Nicaragua,NIC,2045,74473.59720200853
3175,Nicaragua,NIC,2046,74473.59720200853
3176,Nicaragua,NIC,2047,74473.59720200853
3177,Nicaragua,NIC,2048,74473.59720200853
3178,Nicaragua,NIC,2049,74473.59720200853
3179,Nicaragua,NIC,2050,74473.59720200853
3180,Netherlands,NLD,2021,183041.10327
3181,Netherlands,NLD,2022,183041.10327
3182,Netherlands,NLD,2023,183041.10327
3183,Netherlands,NLD,2024,183041.10327
3184,Netherlands,NLD,2025,183041.10327
3185,Netherlands,NLD,2026,183041.10327
3186,Netherlands,NLD,2027,183041.10327
3187,Netherlands,NLD,2028,183041.10327
3188,Netherlands,NLD,2029,183041.10327
3189,Netherlands,NLD,2030,183041.10327
3190,Netherlands,NLD,2031,183041.10327
3191,Netherlands,NLD,2032,183041.10327
3192,Netherlands,NLD,2033,183041.10327
3193,Netherlands,NLD,2034,183041.10327
3194,Netherlands,NLD,2035,183041.10327
3195,Netherlands,NLD,2036,183041.10327
3196,Netherlands,NLD,2037,183041.10327
3197,Netherlands,NLD,2038,183041.10327
3198,Netherlands,NLD,2039,183041.10327
3199,Netherlands,NLD,2040,183041.10327
3200,Netherlands,NLD,2041,183041.10327
3201,Netherlands,NLD,2042,183041.10327
3202,Netherlands,NLD,2043,183041.10327
3203,Netherlands,NLD,2044,183041.10327
3204,Netherlands,NLD,2045,183041.10327
3205,Netherlands,NLD,2046,183041.10327
3206,Netherlands,NLD,2047,183041.10327
3207,Netherlands,NLD,2048,183041.10327
3208,Netherlands,NLD,2049,183041.10327
3209,Netherlands,NLD,2050,183041.10327
3210,Norway,NOR,2021,77779.41849663695
3211,Norway,NOR,2022,77779.41849663695
3212,Norway,NOR,2023,77779.41849663695
3213,Norway,NOR,2024,77779.41849663695
3214,Norway,NOR,2025,77779.41849663695
3215,Norway,NOR,2026,77779.41849663695
3216,Norway,NOR,2027,77779.41849663695
3217,Norway,NOR,2028,77779.41849663695
3218,Norway,NOR,2029,77779.41849663695
3219,Norway,NOR,2030,77779.41849663695
3220,Norway,NOR,2031,77779.41849663695
3221,Norway,NOR,2032,77779.41849663695
3222,Norway,NOR,2033,77779.41849663695
3223,Norway,NOR,2034,77779.41849663695
3224,Norway,NOR,2035,77779.41849663695
3225,Norway,NOR,2036,77779.41849663695
3226,Norway,NOR,2037,77779.41849663695
3227,Norway,NOR,2038,77779.41849663695
3228,Norway,NOR,2039,77779.41849663695
3229,Norway,NOR,2040,77779.41849663695
3230,Norway,NOR,2041,77779.41849663695
3231,Norway,NOR,2042,77779.41849663695
3232,Norway,NOR,2043,77779.41849663695
3233,Norway,NOR,2044,77779.41849663695
3234,Norway,NOR,2045,77779.41849663695
3235,Norway,NOR,2046,77779.41849663695
3236,Norway,NOR,2047,77779.41849663695
3237,Norway,NOR,2048,77779.41849663695
3238,Norway,NOR,2049,77779.41849663695
3239,Norway,NOR,2050,77779.41849663695
3240,Nepal,NPL,2021,81607.317106
3241,Nepal,NPL,2022,81607.317106
3242,Nepal,NPL,2023,81607.317106
3243,Nepal,NPL,2024,81607.317106
3244,Nepal,NPL,2025,81607.317106
3245,Nepal,NPL,2026,81607.317106
3246,Nepal,NPL,2027,81607.317106
3247,Nepal,NPL,2028,81607.317106
3248,Nepal,NPL,2029,81607.317106
3249,Nepal,NPL,2030,81607.317106
3250,Nepal,NPL,2031,81607.317106
3251,Nepal,NPL,2032,81607.317106
3252,Nepal,NPL,2033,81607.317106
3253,Nepal,NPL,2034,81607.317106
3254,Nepal,NPL,2035,81607.317106
3255,Nepal,NPL,2036,81607.317106
3256,Nepal,NPL,2037,81607.317106
3257,Nepal,NPL,2038,81607.317106
3258,Nepal,NPL,2039,81607.317106
3259,Nepal,NPL,2040,81607.317106
3260,Nepal,NPL,2041,81607.317106
3261,Nepal,NPL,2042,81607.317106
3262,Nepal,NPL,2043,81607.317106
3263,Nepal,NPL,2044,81607.317106
3264,Nepal,NPL,2045,81607.317106
3265,Nepal,NPL,2046,81607.317106
3266,Nepal,NPL,2047,81607.317106
3267,Nepal,NPL,2048,81607.317106
3268,Nepal,NPL,2049,81607.317106
3269,Nepal,NPL,2050,81607.317106
3270,New Zealand,NZL,2021,73530.819135823
3271,New Zealand,NZL,2022,73530.819135823
3272,New Zealand,NZL,2023,73530.819135823
3273,New Zealand,NZL,2024,73530.819135823
3274,New Zealand,NZL,2025,73530.819135823
3275,New Zealand,NZL,2026,73530.819135823
3276,New Zealand,NZL,2027,73530.819135823
3277,New Zealand,NZL,2028,73530.819135823
3278,New Zealand,NZL,2029,73530.819135823
3279,New Zealand,NZL,2030,73530.819135823
3280,New Zealand,NZL,2031,73530.819135823
3281,New Zealand,NZL,2032,73530.819135823
3282,New Zealand,NZL,2033,73530.819135823
3283,New Zealand,NZL,2034,73530.819135823
3284,New Zealand,NZL,2035,73530.819135823
3285,New Zealand,NZL,2036,73530.819135823
3286,New Zealand,NZL,2037,73530.819135823
3287,New Zealand,NZL,2038,73530.819135823
3288,New Zealand,NZL,2039,73530.819135823
3289,New Zealand,NZL,2040,73530.819135823
3290,New Zealand,NZL,2041,73530.819135823
3291,New Zealand,NZL,2042,73530.819135823
3292,New Zealand,NZL,2043,73530.819135823
3293,New Zealand,NZL,2044,73530.819135823
3294,New Zealand,NZL,2045,73530.819135823
3295,New Zealand,NZL,2046,73530.819135823
3296,New Zealand,NZL,2047,73530.819135823
3297,New Zealand,NZL,2048,73530.819135823
3298,New Zealand,NZL,2049,73530.819135823
3299,New Zealand,NZL,2050,73530.819135823
3300,Oman,OMN,2021,177989.378477
3301,Oman,OMN,2022,177989.378477
3302,Oman,OMN,2023,177989.378477
3303,Oman,OMN,2024,177989.378477
3304,Oman,OMN,2025,177989.378477
3305,Oman,OMN,2026,177989.378477
3306,Oman,OMN,2027,177989.378477
3307,Oman,OMN,2028,177989.378477
3308,Oman,OMN,2029,177989.378477
3309,Oman,OMN,2030,177989.378477
3310,Oman,OMN,2031,177989.378477
3311,Oman,OMN,2032,177989.378477
3312,Oman,OMN,2033,177989.378477
3313,Oman,OMN,2034,177989.378477
3314,Oman,OMN,2035,177989.378477
3315,Oman,OMN,2036,177989.378477
3316,Oman,OMN,2037,177989.378477
3317,Oman,OMN,2038,177989.378477
3318,Oman,OMN,2039,177989.378477
3319,Oman,OMN,2040,177989.378477
3320,Oman,OMN,2041,177989.378477
3321,Oman,OMN,2042,177989.378477
3322,Oman,OMN,2043,177989.378477
3323,Oman,OMN,2044,177989.378477
3324,Oman,OMN,2045,177989.378477
3325,Oman,OMN,2046,177989.378477
3326,Oman,OMN,2047,177989.378477
3327,Oman,OMN,2048,177989.378477
3328,Oman,OMN,2049,177989.378477
3329,Oman,OMN,2050,177989.378477
3330,Pakistan,PAK,2021,866592.54655
3331,Pakistan,PAK,2022,866592.54655
3332,Pakistan,PAK,2023,866592.54655
3333,Pakistan,PAK,2024,866592.54655
3334,Pakistan,PAK,2025,866592.54655
3335,Pakistan,PAK,2026,866592.54655
3336,Pakistan,PAK,2027,866592.54655
3337,Pakistan,PAK,2028,866592.54655
3338,Pakistan,PAK,2029,866592.54655
3339,Pakistan,PAK,2030,866592.54655
3340,Pakistan,PAK,2031,866592.54655
3341,Pakistan,PAK,2032,866592.54655
3342,Pakistan,PAK,2033,866592.54655
3343,Pakistan,PAK,2034,866592.54655
3344,Pakistan,PAK,2035,866592.54655
3345,Pakistan,PAK,2036,866592.54655
3346,Pakistan,PAK,2037,866592.54655
3347,Pakistan,PAK,2038,866592.54655
3348,Pakistan,PAK,2039,866592.54655
3349,Pakistan,PAK,2040,866592.54655
3350,Pakistan,PAK,2041,866592.54655
3351,Pakistan,PAK,2042,866592.54655
3352,Pakistan,PAK,2043,866592.54655
3353,Pakistan,PAK,2044,866592.54655
3354,Pakistan,PAK,2045,866592.54655
3355,Pakistan,PAK,2046,866592.54655
3356,Pakistan,PAK,2047,866592.54655
3357,Pakistan,PAK,2048,866592.54655
3358,Pakistan,PAK,2049,866592.54655
3359,Pakistan,PAK,2050,866592.54655
3360,Panama,PAN,2021,104149.841202
3361,Panama,PAN,2022,104149.841202
3362,Panama,PAN,2023,104149.841202
3363,Panama,PAN,2024,104149.841202
3364,Panama,PAN,2025,104149.841202
3365,Panama,PAN,2026,104149.841202
3366,Panama,PAN,2027,104149.841202
3367,Panama,PAN,2028,104149.841202
3368,Panama,PAN,2029,104149.841202
3369,Panama,PAN,2030,104149.841202
3370,Panama,PAN,2031,104149.841202
3371,Panama,PAN,2032,104149.841202
3372,Panama,PAN,2033,104149.841202
3373,Panama,PAN,2034,104149.841202
3374,Panama,PAN,2035,104149.841202
3375,Panama,PAN,2036,104149.841202
3376,Panama,PAN,2037,104149.841202
3377,Panama,PAN,2038,104149.841202
3378,Panama,PAN,2039,104149.841202
3379,Panama,PAN,2040,104149.841202
3380,Panama,PAN,2041,104149.841202
3381,Panama,PAN,2042,104149.841202
3382,Panama,PAN,2043,104149.841202
3383,Panama,PAN,2044,104149.841202
3384,Panama,PAN,2045,104149.841202
3385,Panama,PAN,2046,104149.841202
3386,Panama,PAN,2047,104149.841202
3387,Panama,PAN,2048,104149.841202
3388,Panama,PAN,2049,104149.841202
3389,Panama,PAN,2050,104149.841202
3390,Peru,PER,2021,448777.452108
3391,Peru,PER,2022,448777.452108
3392,Peru,PER,2023,448777.452108
3393,Peru,PER,2024,448777.452108
3394,Peru,PER,2025,448777.452108
3395,Peru,PER,2026,448777.452108
3396,Peru,PER,2027,448777.452108
3397,Peru,PER,2028,448777.452108
3398,Peru,PER,2029,448777.452108
3399,Peru,PER,2030,448777.452108
3400,Peru,PER,2031,448777.452108
3401,Peru,PER,2032,448777.452108
3402,Peru,PER,2033,448777.452108
3403,Peru,PER,2034,448777.452108
3404,Peru,PER,2035,448777.452108
3405,Peru,PER,2036,448777.452108
3406,Peru,PER,2037,448777.452108
3407,Peru,PER,2038,448777.452108
3408,Peru,PER,2039,448777.452108
3409,Peru,PER,2040,448777.452108
3410,Peru,PER,2041,448777.452108
3411,Peru,PER,2042,448777.452108
3412,Peru,PER,2043,448777.452108
3413,Peru,PER,2044,448777.452108
3414,Peru,PER,2045,448777.452108
3415,Peru,PER,2046,448777.452108
3416,Peru,PER,2047,448777.452108
3417,Peru,PER,2048,448777.452108
3418,Peru,PER,2049,448777.452108
3419,Peru,PER,2050,448777.452108
3420,Philippines,PHL,2021,626745.882330889
3421,Philippines,PHL,2022,626745.882330889
3422,Philippines,PHL,2023,626745.882330889
3423,Philippines,PHL,2024,626745.882330889
3424,Philippines,PHL,2025,626745.882330889
3425,Philippines,PHL,2026,626745.882330889
3426,Philippines,PHL,2027,626745.882330889
3427,Philippines,PHL,2028,626745.882330889
3428,Philippines,PHL,2029,626745.882330889
3429,Philippines,PHL,2030,626745.882330889
3430,Philippines,PHL,2031,626745.882330889
3431,Philippines,PHL,2032,626745.882330889
3432,Philippines,PHL,2033,626745.882330889
3433,Philippines,PHL,2034,626745.882330889
3434,Philippines,PHL,2035,626745.882330889
3435,Philippines,PHL,2036,626745.882330889
3436,Philippines,PHL,2037,626745.882330889
3437,Philippines,PHL,2038,626745.882330889
3438,Philippines,PHL,2039,626745.882330889
3439,Philippines,PHL,2040,626745.882330889
3440,Philippines,PHL,2041,626745.882330889
3441,Philippines,PHL,2042,626745.882330889
3442,Philippines,PHL,2043,626745.882330889
3443,Philippines,PHL,2044,626745.882330889
3444,Philippines,PHL,2045,626745.882330889
3445,Philippines,PHL,2046,626745.882330889
3446,Philippines,PHL,2047,626745.882330889
3447,Philippines,PHL,2048,626745.882330889
3448,Philippines,PHL,2049,626745.882330889
3449,Philippines,PHL,2050,626745.882330889
3450,Papua New Guinea,PNG,2021,85097.06243268799
3451,Papua New Guinea,PNG,2022,85097.06243268799
3452,Papua New Guinea,PNG,2023,85097.06243268799
3453,Papua New Guinea,PNG,2024,85097.06243268799
3454,Papua New Guinea,PNG,2025,85097.06243268799
3455,Papua New Guinea,PNG,2026,85097.06243268799
3456,Papua New Guinea,PNG,2027,85097.06243268799
3457,Papua New Guinea,PNG,2028,85097.06243268799
3458,Papua New Guinea,PNG,2029,85097.06243268799
3459,Papua New Guinea,PNG,2030,85097.06243268799
3460,Papua New Guinea,PNG,2031,85097.06243268799
3461,Papua New Guinea,PNG,2032,85097.06243268799
3462,Papua New Guinea,PNG,2033,85097.06243268799
3463,Papua New Guinea,PNG,2034,85097.06243268799
3464,Papua New Guinea,PNG,2035,85097.06243268799
3465,Papua New Guinea,PNG,2036,85097.06243268799
3466,Papua New Guinea,PNG,2037,85097.06243268799
3467,Papua New Guinea,PNG,2038,85097.06243268799
3468,Papua New Guinea,PNG,2039,85097.06243268799
3469,Papua New Guinea,PNG,2040,85097.06243268799
3470,Papua New Guinea,PNG,2041,85097.06243268799
3471,Papua New Guinea,PNG,2042,85097.06243268799
3472,Papua New Guinea,PNG,2043,85097.06243268799
3473,Papua New Guinea,PNG,2044,85097.06243268799
3474,Papua New Guinea,PNG,2045,85097.06243268799
3475,Papua New Guinea,PNG,2046,85097.06243268799
3476,Papua New Guinea,PNG,2047,85097.06243268799
3477,Papua New Guinea,PNG,2048,85097.06243268799
3478,Papua New Guinea,PNG,2049,85097.06243268799
3479,Papua New Guinea,PNG,2050,85097.06243268799
3480,Poland,POL,2021,1203394.756639
3481,Poland,POL,2022,1203394.756639
3482,Poland,POL,2023,1203394.756639
3483,Poland,POL,2024,1203394.756639
3484,Poland,POL,2025,1203394.756639
3485,Poland,POL,2026,1203394.756639
3486,Poland,POL,2027,1203394.756639
3487,Poland,POL,2028,1203394.756639
3488,Poland,POL,2029,1203394.756639
3489,Poland,POL,2030,1203394.756639
3490,Poland,POL,2031,1203394.756639
3491,Poland,POL,2032,1203394.756639
3492,Poland,POL,2033,1203394.756639
3493,Poland,POL,2034,1203394.756639
3494,Poland,POL,2035,1203394.756639
3495,Poland,POL,2036,1203394.756639
3496,Poland,POL,2037,1203394.756639
3497,Poland,POL,2038,1203394.756639
3498,Poland,POL,2039,1203394.756639
3499,Poland,POL,2040,1203394.756639
3500,Poland,POL,2041,1203394.756639
3501,Poland,POL,2042,1203394.756639
3502,Poland,POL,2043,1203394.756639
3503,Poland,POL,2044,1203394.756639
3504,Poland,POL,2045,1203394.756639
3505,Poland,POL,2046,1203394.756639
3506,Poland,POL,2047,1203394.756639
3507,Poland,POL,2048,1203394.756639
3508,Poland,POL,2049,1203394.756639
3509,Poland,POL,2050,1203394.756639
3510,Puerto Rico,PRI,2021,173071.37087178213
3511,Puerto Rico,PRI,2022,173071.37087178213
3512,Puerto Rico,PRI,2023,173071.37087178213
3513,Puerto Rico,PRI,2024,173071.37087178213
3514,Puerto Rico,PRI,2025,173071.37087178213
3515,Puerto Rico,PRI,2026,173071.37087178213
3516,Puerto Rico,PRI,2027,173071.37087178213
3517,Puerto Rico,PRI,2028,173071.37087178213
3518,Puerto Rico,PRI,2029,173071.37087178213
3519,Puerto Rico,PRI,2030,173071.37087178213
3520,Puerto Rico,PRI,2031,173071.37087178213
3521,Puerto Rico,PRI,2032,173071.37087178213
3522,Puerto Rico,PRI,2033,173071.37087178213
3523,Puerto Rico,PRI,2034,173071.37087178213
3524,Puerto Rico,PRI,2035,173071.37087178213
3525,Puerto Rico,PRI,2036,173071.37087178213
3526,Puerto Rico,PRI,2037,173071.37087178213
3527,Puerto Rico,PRI,2038,173071.37087178213
3528,Puerto Rico,PRI,2039,173071.37087178213
3529,Puerto Rico,PRI,2040,173071.37087178213
3530,Puerto Rico,PRI,2041,173071.37087178213
3531,Puerto Rico,PRI,2042,173071.37087178213
3532,Puerto Rico,PRI,2043,173071.37087178213
3533,Puerto Rico,PRI,2044,173071.37087178213
3534,Puerto Rico,PRI,2045,173071.37087178213
3535,Puerto Rico,PRI,2046,173071.37087178213
3536,Puerto Rico,PRI,2047,173071.37087178213
3537,Puerto Rico,PRI,2048,173071.37087178213
3538,Puerto Rico,PRI,2049,173071.37087178213
3539,Puerto Rico,PRI,2050,173071.37087178213
3540,Portugal,PRT,2021,61836.553726636
3541,Portugal,PRT,2022,61836.553726636
3542,Portugal,PRT,2023,61836.553726636
3543,Portugal,PRT,2024,61836.553726636
3544,Portugal,PRT,2025,61836.553726636
3545,Portugal,PRT,2026,61836.553726636
3546,Portugal,PRT,2027,61836.553726636
3547,Portugal,PRT,2028,61836.553726636
3548,Portugal,PRT,2029,61836.553726636
3549,Portugal,PRT,2030,61836.553726636
3550,Portugal,PRT,2031,61836.553726636
3551,Portugal,PRT,2032,61836.553726636
3552,Portugal,PRT,2033,61836.553726636
3553,Portugal,PRT,2034,61836.553726636
3554,Portugal,PRT,2035,61836.553726636
3555,Portugal,PRT,2036,61836.553726636
3556,Portugal,PRT,2037,61836.553726636
3557,Portugal,PRT,2038,61836.553726636
3558,Portugal,PRT,2039,61836.553726636
3559,Portugal,PRT,2040,61836.553726636
3560,Portugal,PRT,2041,61836.553726636
3561,Portugal,PRT,2042,61836.553726636
3562,Portugal,PRT,2043,61836.553726636
3563,Portugal,PRT,2044,61836.553726636
3564,Portugal,PRT,2045,61836.553726636
3565,Portugal,PRT,2046,61836.553726636
3566,Portugal,PRT,2047,61836.553726636
3567,Portugal,PRT,2048,61836.553726636
3568,Portugal,PRT,2049,61836.553726636
3569,Portugal,PRT,2050,61836.553726636
3570,Paraguay,PRY,2021,80586.819934
3571,Paraguay,PRY,2022,80586.819934
3572,Paraguay,PRY,2023,80586.819934
3573,Paraguay,PRY,2024,80586.819934
3574,Paraguay,PRY,2025,80586.819934
3575,Paraguay,PRY,2026,80586.819934
3576,Paraguay,PRY,2027,80586.819934
3577,Paraguay,PRY,2028,80586.819934
3578,Paraguay,PRY,2029,80586.819934
3579,Paraguay,PRY,2030,80586.819934
3580,Paraguay,PRY,2031,80586.819934
3581,Paraguay,PRY,2032,80586.819934
3582,Paraguay,PRY,2033,80586.819934
3583,Paraguay,PRY,2034,80586.819934
3584,Paraguay,PRY,2035,80586.819934
3585,Paraguay,PRY,2036,80586.819934
3586,Paraguay,PRY,2037,80586.819934
3587,Paraguay,PRY,2038,80586.819934
3588,Paraguay,PRY,2039,80586.819934
3589,Paraguay,PRY,2040,80586.819934
3590,Paraguay,PRY,2041,80586.819934
3591,Paraguay,PRY,2042,80586.819934
3592,Paraguay,PRY,2043,80586.819934
3593,Paraguay,PRY,2044,80586.819934
3594,Paraguay,PRY,2045,80586.819934
3595,Paraguay,PRY,2046,80586.819934
3596,Paraguay,PRY,2047,80586.819934
3597,Paraguay,PRY,2048,80586.819934
3598,Paraguay,PRY,2049,80586.819934
3599,Paraguay,PRY,2050,80586.819934
3600,French Polynesia,PYF,2021,81364.16279225529
3601,French Polynesia,PYF,2022,81364.16279225529
3602,French Polynesia,PYF,2023,81364.16279225529
3603,French Polynesia,PYF,2024,81364.16279225529
3604,French Polynesia,PYF,2025,81364.16279225529
3605,French Polynesia,PYF,2026,81364.16279225529
3606,French Polynesia,PYF,2027,81364.16279225529
3607,French Polynesia,PYF,2028,81364.16279225529
3608,French Polynesia,PYF,2029,81364.16279225529
3609,French Polynesia,PYF,2030,81364.16279225529
3610,French Polynesia,PYF,2031,81364.16279225529
3611,French Polynesia,PYF,2032,81364.16279225529
3612,French Polynesia,PYF,2033,81364.16279225529
3613,French Polynesia,PYF,2034,81364.16279225529
3614,French Polynesia,PYF,2035,81364.16279225529
