Year,iso_code3,pij_lndu_forests_mangroves_to_forests_mangroves
2040,GNQ,0.98723585499827
2041,GNQ,0.98723585499827
2042,GNQ,0.98723585499827
2043,GNQ,0.98723585499827
2044,GNQ,0.98723585499827
2045,GNQ,0.98723585499827
2046,GNQ,0.98723585499827
2047,GNQ,0.98723585499827
2048,GNQ,0.98723585499827
2049,GNQ,0.98723585499827
2050,GNQ,0.98723585499827
2019,GRC,0.990353942998704
2020,GRC,0.9904055834527052
2021,GRC,0.9904055834527052
2022,GRC,0.9904055834527052
2023,GRC,0.9904055834527052
2024,GRC,0.9904055834527052
2025,GRC,0.9904055834527052
2026,GRC,0.9904055834527052
2027,GRC,0.9904055834527052
2028,GRC,0.9904055834527052
2029,GRC,0.9904055834527052
2030,GRC,0.9904055834527052
2031,GRC,0.9904055834527052
2032,GRC,0.9904055834527052
2033,GRC,0.9904055834527052
2034,GRC,0.9904055834527052
2035,GRC,0.9904055834527052
2036,GRC,0.9904055834527052
2037,GRC,0.9904055834527052
2038,GRC,0.9904055834527052
2039,GRC,0.9904055834527052
2040,GRC,0.9904055834527052
2041,GRC,0.9904055834527052
2042,GRC,0.9904055834527052
2043,GRC,0.9904055834527052
2044,GRC,0.9904055834527052
2045,GRC,0.9904055834527052
2046,GRC,0.9904055834527052
2047,GRC,0.9904055834527052
2048,GRC,0.9904055834527052
2049,GRC,0.9904055834527052
2050,GRC,0.9904055834527052
2019,GRL,0.9900004396840512
2020,GRL,0.9893495057856422
2021,GRL,0.9893495057856422
2022,GRL,0.9893495057856422
2023,GRL,0.9893495057856422
2024,GRL,0.9893495057856422
2025,GRL,0.9893495057856422
2026,GRL,0.9893495057856422
2027,GRL,0.9893495057856422
2028,GRL,0.9893495057856422
2029,GRL,0.9893495057856422
2030,GRL,0.9893495057856422
2031,GRL,0.9893495057856422
2032,GRL,0.9893495057856422
2033,GRL,0.9893495057856422
2034,GRL,0.9893495057856422
2035,GRL,0.9893495057856422
2036,GRL,0.9893495057856422
2037,GRL,0.9893495057856422
2038,GRL,0.9893495057856422
2039,GRL,0.9893495057856422
2040,GRL,0.9893495057856422
2041,GRL,0.9893495057856422
2042,GRL,0.9893495057856422
2043,GRL,0.9893495057856422
2044,GRL,0.9893495057856422
2045,GRL,0.9893495057856422
2046,GRL,0.9893495057856422
2047,GRL,0.9893495057856422
2048,GRL,0.9893495057856422
2049,GRL,0.9893495057856422
2050,GRL,0.9893495057856422
2019,GTM,0.9891461976890812
2020,GTM,0.9889336221698932
2021,GTM,0.9889336221698932
2022,GTM,0.9889336221698932
2023,GTM,0.9889336221698932
2024,GTM,0.9889336221698932
2025,GTM,0.9889336221698932
2026,GTM,0.9889336221698932
2027,GTM,0.9889336221698932
2028,GTM,0.9889336221698932
2029,GTM,0.9889336221698932
2030,GTM,0.9889336221698932
2031,GTM,0.9889336221698932
2032,GTM,0.9889336221698932
2033,GTM,0.9889336221698932
2034,GTM,0.9889336221698932
2035,GTM,0.9889336221698932
2036,GTM,0.9889336221698932
2037,GTM,0.9889336221698932
2038,GTM,0.9889336221698932
2039,GTM,0.9889336221698932
2040,GTM,0.9889336221698932
2041,GTM,0.9889336221698932
2042,GTM,0.9889336221698932
2043,GTM,0.9889336221698932
2044,GTM,0.9889336221698932
2045,GTM,0.9889336221698932
2046,GTM,0.9889336221698932
2047,GTM,0.9889336221698932
2048,GTM,0.9889336221698932
2049,GTM,0.9889336221698932
2050,GTM,0.9889336221698932
2019,GUY,0.9923262329460056
2020,GUY,0.992104669061186
2021,GUY,0.992104669061186
2022,GUY,0.992104669061186
2023,GUY,0.992104669061186
2024,GUY,0.992104669061186
2025,GUY,0.992104669061186
2026,GUY,0.992104669061186
2027,GUY,0.992104669061186
2028,GUY,0.992104669061186
2029,GUY,0.992104669061186
2030,GUY,0.992104669061186
2031,GUY,0.992104669061186
2032,GUY,0.992104669061186
2033,GUY,0.992104669061186
2034,GUY,0.992104669061186
2035,GUY,0.992104669061186
2036,GUY,0.992104669061186
2037,GUY,0.992104669061186
2038,GUY,0.992104669061186
2039,GUY,0.992104669061186
2040,GUY,0.992104669061186
2041,GUY,0.992104669061186
2042,GUY,0.992104669061186
2043,GUY,0.992104669061186
2044,GUY,0.992104669061186
2045,GUY,0.992104669061186
2046,GUY,0.992104669061186
2047,GUY,0.992104669061186
2048,GUY,0.992104669061186
2049,GUY,0.992104669061186
2050,GUY,0.992104669061186
2019,HKG,0.9891404754767168
2020,HKG,0.9891729763677674
2021,HKG,0.9891729763677674
2022,HKG,0.9891729763677674
2023,HKG,0.9891729763677674
2024,HKG,0.9891729763677674
2025,HKG,0.9891729763677674
2026,HKG,0.9891729763677674
2027,HKG,0.9891729763677674
2028,HKG,0.9891729763677674
2029,HKG,0.9891729763677674
2030,HKG,0.9891729763677674
2031,HKG,0.9891729763677674
2032,HKG,0.9891729763677674
2033,HKG,0.9891729763677674
2034,HKG,0.9891729763677674
2035,HKG,0.9891729763677674
2036,HKG,0.9891729763677674
2037,HKG,0.9891729763677674
2038,HKG,0.9891729763677674
2039,HKG,0.9891729763677674
2040,HKG,0.9891729763677674
2041,HKG,0.9891729763677674
2042,HKG,0.9891729763677674
2043,HKG,0.9891729763677674
2044,HKG,0.9891729763677674
2045,HKG,0.9891729763677674
2046,HKG,0.9891729763677674
2047,HKG,0.9891729763677674
2048,HKG,0.9891729763677674
2049,HKG,0.9891729763677674
2050,HKG,0.9891729763677674
2019,HND,0.9915409330851728
2020,HND,0.9922609323515008
2021,HND,0.9922609323515008
2022,HND,0.9922609323515008
2023,HND,0.9922609323515008
2024,HND,0.9922609323515008
2025,HND,0.9922609323515008
2026,HND,0.9922609323515008
2027,HND,0.9922609323515008
2028,HND,0.9922609323515008
2029,HND,0.9922609323515008
2030,HND,0.9922609323515008
2031,HND,0.9922609323515008
2032,HND,0.9922609323515008
2033,HND,0.9922609323515008
2034,HND,0.9922609323515008
2035,HND,0.9922609323515008
2036,HND,0.9922609323515008
2037,HND,0.9922609323515008
2038,HND,0.9922609323515008
2039,HND,0.9922609323515008
2040,HND,0.9922609323515008
2041,HND,0.9922609323515008
2042,HND,0.9922609323515008
2043,HND,0.9922609323515008
2044,HND,0.9922609323515008
2045,HND,0.9922609323515008
2046,HND,0.9922609323515008
2047,HND,0.9922609323515008
2048,HND,0.9922609323515008
2049,HND,0.9922609323515008
2050,HND,0.9922609323515008
2019,HRV,0.990387364032919
2020,HRV,0.9904167554863708
2021,HRV,0.9904167554863708
2022,HRV,0.9904167554863708
2023,HRV,0.9904167554863708
2024,HRV,0.9904167554863708
2025,HRV,0.9904167554863708
2026,HRV,0.9904167554863708
2027,HRV,0.9904167554863708
2028,HRV,0.9904167554863708
2029,HRV,0.9904167554863708
2030,HRV,0.9904167554863708
2031,HRV,0.9904167554863708
2032,HRV,0.9904167554863708
2033,HRV,0.9904167554863708
2034,HRV,0.9904167554863708
2035,HRV,0.9904167554863708
2036,HRV,0.9904167554863708
2037,HRV,0.9904167554863708
2038,HRV,0.9904167554863708
2039,HRV,0.9904167554863708
2040,HRV,0.9904167554863708
2041,HRV,0.9904167554863708
2042,HRV,0.9904167554863708
2043,HRV,0.9904167554863708
2044,HRV,0.9904167554863708
2045,HRV,0.9904167554863708
2046,HRV,0.9904167554863708
2047,HRV,0.9904167554863708
2048,HRV,0.9904167554863708
2049,HRV,0.9904167554863708
2050,HRV,0.9904167554863708
2019,HTI,0.9900050985766002
2020,HTI,0.9900054833989343
2021,HTI,0.9900054833989343
2022,HTI,0.9900054833989343
2023,HTI,0.9900054833989343
2024,HTI,0.9900054833989343
2025,HTI,0.9900054833989343
2026,HTI,0.9900054833989343
2027,HTI,0.9900054833989343
2028,HTI,0.9900054833989343
2029,HTI,0.9900054833989343
2030,HTI,0.9900054833989343
2031,HTI,0.9900054833989343
2032,HTI,0.9900054833989343
2033,HTI,0.9900054833989343
2034,HTI,0.9900054833989343
2035,HTI,0.9900054833989343
2036,HTI,0.9900054833989343
2037,HTI,0.9900054833989343
2038,HTI,0.9900054833989343
2039,HTI,0.9900054833989343
2040,HTI,0.9900054833989343
2041,HTI,0.9900054833989343
2042,HTI,0.9900054833989343
2043,HTI,0.9900054833989343
2044,HTI,0.9900054833989343
2045,HTI,0.9900054833989343
2046,HTI,0.9900054833989343
2047,HTI,0.9900054833989343
2048,HTI,0.9900054833989343
2049,HTI,0.9900054833989343
2050,HTI,0.9900054833989343
2019,HUN,0.9903717457196392
2020,HUN,0.9904062417653728
2021,HUN,0.9904062417653728
2022,HUN,0.9904062417653728
2023,HUN,0.9904062417653728
2024,HUN,0.9904062417653728
2025,HUN,0.9904062417653728
2026,HUN,0.9904062417653728
2027,HUN,0.9904062417653728
2028,HUN,0.9904062417653728
2029,HUN,0.9904062417653728
2030,HUN,0.9904062417653728
2031,HUN,0.9904062417653728
2032,HUN,0.9904062417653728
2033,HUN,0.9904062417653728
2034,HUN,0.9904062417653728
2035,HUN,0.9904062417653728
2036,HUN,0.9904062417653728
2037,HUN,0.9904062417653728
2038,HUN,0.9904062417653728
2039,HUN,0.9904062417653728
2040,HUN,0.9904062417653728
2041,HUN,0.9904062417653728
2042,HUN,0.9904062417653728
2043,HUN,0.9904062417653728
2044,HUN,0.9904062417653728
2045,HUN,0.9904062417653728
2046,HUN,0.9904062417653728
2047,HUN,0.9904062417653728
2048,HUN,0.9904062417653728
2049,HUN,0.9904062417653728
2050,HUN,0.9904062417653728
2019,IDN,0.976603430531092
2020,IDN,0.9767399788232686
2021,IDN,0.9767399788232686
2022,IDN,0.9767399788232686
2023,IDN,0.9767399788232686
2024,IDN,0.9767399788232686
2025,IDN,0.9767399788232686
2026,IDN,0.9767399788232686
2027,IDN,0.9767399788232686
2028,IDN,0.9767399788232686
2029,IDN,0.9767399788232686
2030,IDN,0.9767399788232686
2031,IDN,0.9767399788232686
2032,IDN,0.9767399788232686
2033,IDN,0.9767399788232686
2034,IDN,0.9767399788232686
2035,IDN,0.9767399788232686
2036,IDN,0.9767399788232686
2037,IDN,0.9767399788232686
2038,IDN,0.9767399788232686
2039,IDN,0.9767399788232686
2040,IDN,0.9767399788232686
2041,IDN,0.9767399788232686
2042,IDN,0.9767399788232686
2043,IDN,0.9767399788232686
2044,IDN,0.9767399788232686
2045,IDN,0.9767399788232686
2046,IDN,0.9767399788232686
2047,IDN,0.9767399788232686
2048,IDN,0.9767399788232686
2049,IDN,0.9767399788232686
2050,IDN,0.9767399788232686
2019,IND,0.9698121940581916
2020,IND,0.9698121940581916
2021,IND,0.9698121940581916
2022,IND,0.9698121940581916
2023,IND,0.9698121940581916
2024,IND,0.9698121940581916
2025,IND,0.9698121940581916
2026,IND,0.9698121940581916
2027,IND,0.9698121940581916
2028,IND,0.9698121940581916
2029,IND,0.9698121940581916
2030,IND,0.9698121940581916
2031,IND,0.9698121940581916
2032,IND,0.9698121940581916
2033,IND,0.9698121940581916
2034,IND,0.9698121940581916
2035,IND,0.9698121940581916
2036,IND,0.9698121940581916
2037,IND,0.9698121940581916
2038,IND,0.9698121940581916
2039,IND,0.9698121940581916
2040,IND,0.9698121940581916
2041,IND,0.9698121940581916
2042,IND,0.9698121940581916
2043,IND,0.9698121940581916
2044,IND,0.9698121940581916
2045,IND,0.9698121940581916
2046,IND,0.9698121940581916
2047,IND,0.9698121940581916
2048,IND,0.9698121940581916
2049,IND,0.9698121940581916
2050,IND,0.9698121940581916
2019,IRL,0.9903302175331564
2020,IRL,0.9903958930676096
2021,IRL,0.9903958930676096
2022,IRL,0.9903958930676096
2023,IRL,0.9903958930676096
2024,IRL,0.9903958930676096
2025,IRL,0.9903958930676096
2026,IRL,0.9903958930676096
2027,IRL,0.9903958930676096
2028,IRL,0.9903958930676096
2029,IRL,0.9903958930676096
2030,IRL,0.9903958930676096
2031,IRL,0.9903958930676096
2032,IRL,0.9903958930676096
2033,IRL,0.9903958930676096
2034,IRL,0.9903958930676096
2035,IRL,0.9903958930676096
2036,IRL,0.9903958930676096
2037,IRL,0.9903958930676096
2038,IRL,0.9903958930676096
2039,IRL,0.9903958930676096
2040,IRL,0.9903958930676096
2041,IRL,0.9903958930676096
2042,IRL,0.9903958930676096
2043,IRL,0.9903958930676096
2044,IRL,0.9903958930676096
2045,IRL,0.9903958930676096
2046,IRL,0.9903958930676096
2047,IRL,0.9903958930676096
2048,IRL,0.9903958930676096
2049,IRL,0.9903958930676096
2050,IRL,0.9903958930676096
2019,IRN,0.9919756017651272
2020,IRN,0.992734972642388
2021,IRN,0.992734972642388
2022,IRN,0.992734972642388
2023,IRN,0.992734972642388
2024,IRN,0.992734972642388
2025,IRN,0.992734972642388
2026,IRN,0.992734972642388
2027,IRN,0.992734972642388
2028,IRN,0.992734972642388
2029,IRN,0.992734972642388
2030,IRN,0.992734972642388
2031,IRN,0.992734972642388
2032,IRN,0.992734972642388
2033,IRN,0.992734972642388
2034,IRN,0.992734972642388
2035,IRN,0.992734972642388
2036,IRN,0.992734972642388
2037,IRN,0.992734972642388
2038,IRN,0.992734972642388
2039,IRN,0.992734972642388
2040,IRN,0.992734972642388
2041,IRN,0.992734972642388
2042,IRN,0.992734972642388
2043,IRN,0.992734972642388
2044,IRN,0.992734972642388
2045,IRN,0.992734972642388
2046,IRN,0.992734972642388
2047,IRN,0.992734972642388
2048,IRN,0.992734972642388
2049,IRN,0.992734972642388
2050,IRN,0.992734972642388
2019,IRQ,0.9903549816294392
2020,IRQ,0.9904127249063228
2021,IRQ,0.9904127249063228
2022,IRQ,0.9904127249063228
2023,IRQ,0.9904127249063228
2024,IRQ,0.9904127249063228
2025,IRQ,0.9904127249063228
2026,IRQ,0.9904127249063228
2027,IRQ,0.9904127249063228
2028,IRQ,0.9904127249063228
2029,IRQ,0.9904127249063228
2030,IRQ,0.9904127249063228
2031,IRQ,0.9904127249063228
2032,IRQ,0.9904127249063228
2033,IRQ,0.9904127249063228
2034,IRQ,0.9904127249063228
2035,IRQ,0.9904127249063228
2036,IRQ,0.9904127249063228
2037,IRQ,0.9904127249063228
2038,IRQ,0.9904127249063228
2039,IRQ,0.9904127249063228
2040,IRQ,0.9904127249063228
2041,IRQ,0.9904127249063228
2042,IRQ,0.9904127249063228
2043,IRQ,0.9904127249063228
2044,IRQ,0.9904127249063228
2045,IRQ,0.9904127249063228
2046,IRQ,0.9904127249063228
2047,IRQ,0.9904127249063228
2048,IRQ,0.9904127249063228
2049,IRQ,0.9904127249063228
2050,IRQ,0.9904127249063228
2019,ISL,0.9903361054523474
2020,ISL,0.9904024958498304
2021,ISL,0.9904024958498304
2022,ISL,0.9904024958498304
2023,ISL,0.9904024958498304
2024,ISL,0.9904024958498304
2025,ISL,0.9904024958498304
2026,ISL,0.9904024958498304
2027,ISL,0.9904024958498304
2028,ISL,0.9904024958498304
2029,ISL,0.9904024958498304
2030,ISL,0.9904024958498304
2031,ISL,0.9904024958498304
2032,ISL,0.9904024958498304
2033,ISL,0.9904024958498304
2034,ISL,0.9904024958498304
2035,ISL,0.9904024958498304
2036,ISL,0.9904024958498304
2037,ISL,0.9904024958498304
2038,ISL,0.9904024958498304
2039,ISL,0.9904024958498304
2040,ISL,0.9904024958498304
2041,ISL,0.9904024958498304
2042,ISL,0.9904024958498304
2043,ISL,0.9904024958498304
2044,ISL,0.9904024958498304
2045,ISL,0.9904024958498304
2046,ISL,0.9904024958498304
2047,ISL,0.9904024958498304
2048,ISL,0.9904024958498304
2049,ISL,0.9904024958498304
2050,ISL,0.9904024958498304
2019,ITA,0.9903582693652354
2020,ITA,0.990403537383002
2021,ITA,0.990403537383002
2022,ITA,0.990403537383002
2023,ITA,0.990403537383002
2024,ITA,0.990403537383002
2025,ITA,0.990403537383002
2026,ITA,0.990403537383002
2027,ITA,0.990403537383002
2028,ITA,0.990403537383002
2029,ITA,0.990403537383002
2030,ITA,0.990403537383002
2031,ITA,0.990403537383002
2032,ITA,0.990403537383002
2033,ITA,0.990403537383002
2034,ITA,0.990403537383002
2035,ITA,0.990403537383002
2036,ITA,0.990403537383002
2037,ITA,0.990403537383002
2038,ITA,0.990403537383002
2039,ITA,0.990403537383002
2040,ITA,0.990403537383002
2041,ITA,0.990403537383002
2042,ITA,0.990403537383002
2043,ITA,0.990403537383002
2044,ITA,0.990403537383002
2045,ITA,0.990403537383002
2046,ITA,0.990403537383002
2047,ITA,0.990403537383002
2048,ITA,0.990403537383002
2049,ITA,0.990403537383002
2050,ITA,0.990403537383002
2019,JAM,0.9931736636021858
2020,JAM,0.989370679755357
2021,JAM,0.989370679755357
2022,JAM,0.989370679755357
2023,JAM,0.989370679755357
2024,JAM,0.989370679755357
2025,JAM,0.989370679755357
2026,JAM,0.989370679755357
2027,JAM,0.989370679755357
2028,JAM,0.989370679755357
2029,JAM,0.989370679755357
2030,JAM,0.989370679755357
2031,JAM,0.989370679755357
2032,JAM,0.989370679755357
2033,JAM,0.989370679755357
2034,JAM,0.989370679755357
2035,JAM,0.989370679755357
2036,JAM,0.989370679755357
2037,JAM,0.989370679755357
2038,JAM,0.989370679755357
2039,JAM,0.989370679755357
2040,JAM,0.989370679755357
2041,JAM,0.989370679755357
2042,JAM,0.989370679755357
2043,JAM,0.989370679755357
2044,JAM,0.989370679755357
2045,JAM,0.989370679755357
2046,JAM,0.989370679755357
2047,JAM,0.989370679755357
2048,JAM,0.989370679755357
2049,JAM,0.989370679755357
2050,JAM,0.989370679755357
2019,JOR,0.9903679077181768
2020,JOR,0.99040630027955
2021,JOR,0.99040630027955
2022,JOR,0.99040630027955
2023,JOR,0.99040630027955
2024,JOR,0.99040630027955
2025,JOR,0.99040630027955
2026,JOR,0.99040630027955
2027,JOR,0.99040630027955
2028,JOR,0.99040630027955
2029,JOR,0.99040630027955
2030,JOR,0.99040630027955
2031,JOR,0.99040630027955
2032,JOR,0.99040630027955
2033,JOR,0.99040630027955
2034,JOR,0.99040630027955
2035,JOR,0.99040630027955
2036,JOR,0.99040630027955
2037,JOR,0.99040630027955
2038,JOR,0.99040630027955
2039,JOR,0.99040630027955
2040,JOR,0.99040630027955
2041,JOR,0.99040630027955
2042,JOR,0.99040630027955
2043,JOR,0.99040630027955
2044,JOR,0.99040630027955
2045,JOR,0.99040630027955
2046,JOR,0.99040630027955
2047,JOR,0.99040630027955
2048,JOR,0.99040630027955
2049,JOR,0.99040630027955
2050,JOR,0.99040630027955
2019,JPN,0.9903384679990788
2020,JPN,0.990384489957124
2021,JPN,0.990384489957124
2022,JPN,0.990384489957124
2023,JPN,0.990384489957124
2024,JPN,0.990384489957124
2025,JPN,0.990384489957124
2026,JPN,0.990384489957124
2027,JPN,0.990384489957124
2028,JPN,0.990384489957124
2029,JPN,0.990384489957124
2030,JPN,0.990384489957124
2031,JPN,0.990384489957124
2032,JPN,0.990384489957124
2033,JPN,0.990384489957124
2034,JPN,0.990384489957124
2035,JPN,0.990384489957124
2036,JPN,0.990384489957124
2037,JPN,0.990384489957124
2038,JPN,0.990384489957124
2039,JPN,0.990384489957124
2040,JPN,0.990384489957124
2041,JPN,0.990384489957124
2042,JPN,0.990384489957124
2043,JPN,0.990384489957124
2044,JPN,0.990384489957124
2045,JPN,0.990384489957124
2046,JPN,0.990384489957124
2047,JPN,0.990384489957124
2048,JPN,0.990384489957124
2049,JPN,0.990384489957124
2050,JPN,0.990384489957124
2019,KAZ,0.9903679848902994
2020,KAZ,0.9904088369626488
2021,KAZ,0.9904088369626488
2022,KAZ,0.9904088369626488
2023,KAZ,0.9904088369626488
2024,KAZ,0.9904088369626488
2025,KAZ,0.9904088369626488
2026,KAZ,0.9904088369626488
2027,KAZ,0.9904088369626488
2028,KAZ,0.9904088369626488
2029,KAZ,0.9904088369626488
2030,KAZ,0.9904088369626488
2031,KAZ,0.9904088369626488
2032,KAZ,0.9904088369626488
2033,KAZ,0.9904088369626488
2034,KAZ,0.9904088369626488
2035,KAZ,0.9904088369626488
2036,KAZ,0.9904088369626488
2037,KAZ,0.9904088369626488
2038,KAZ,0.9904088369626488
2039,KAZ,0.9904088369626488
2040,KAZ,0.9904088369626488
2041,KAZ,0.9904088369626488
2042,KAZ,0.9904088369626488
2043,KAZ,0.9904088369626488
2044,KAZ,0.9904088369626488
2045,KAZ,0.9904088369626488
2046,KAZ,0.9904088369626488
2047,KAZ,0.9904088369626488
2048,KAZ,0.9904088369626488
2049,KAZ,0.9904088369626488
2050,KAZ,0.9904088369626488
2019,KEN,0.9914521817365384
2020,KEN,0.9915326867656086
2021,KEN,0.9915326867656086
2022,KEN,0.9915326867656086
2023,KEN,0.9915326867656086
2024,KEN,0.9915326867656086
2025,KEN,0.9915326867656086
2026,KEN,0.9915326867656086
2027,KEN,0.9915326867656086
2028,KEN,0.9915326867656086
2029,KEN,0.9915326867656086
2030,KEN,0.9915326867656086
2031,KEN,0.9915326867656086
2032,KEN,0.9915326867656086
2033,KEN,0.9915326867656086
2034,KEN,0.9915326867656086
2035,KEN,0.9915326867656086
2036,KEN,0.9915326867656086
2037,KEN,0.9915326867656086
2038,KEN,0.9915326867656086
2039,KEN,0.9915326867656086
2040,KEN,0.9915326867656086
2041,KEN,0.9915326867656086
2042,KEN,0.9915326867656086
2043,KEN,0.9915326867656086
2044,KEN,0.9915326867656086
2045,KEN,0.9915326867656086
2046,KEN,0.9915326867656086
2047,KEN,0.9915326867656086
2048,KEN,0.9915326867656086
2049,KEN,0.9915326867656086
2050,KEN,0.9915326867656086
2019,KGZ,0.990345159926435
2020,KGZ,0.9904132927718636
2021,KGZ,0.9904132927718636
2022,KGZ,0.9904132927718636
2023,KGZ,0.9904132927718636
2024,KGZ,0.9904132927718636
2025,KGZ,0.9904132927718636
2026,KGZ,0.9904132927718636
2027,KGZ,0.9904132927718636
2028,KGZ,0.9904132927718636
2029,KGZ,0.9904132927718636
2030,KGZ,0.9904132927718636
2031,KGZ,0.9904132927718636
2032,KGZ,0.9904132927718636
2033,KGZ,0.9904132927718636
2034,KGZ,0.9904132927718636
2035,KGZ,0.9904132927718636
2036,KGZ,0.9904132927718636
2037,KGZ,0.9904132927718636
2038,KGZ,0.9904132927718636
2039,KGZ,0.9904132927718636
2040,KGZ,0.9904132927718636
2041,KGZ,0.9904132927718636
2042,KGZ,0.9904132927718636
2043,KGZ,0.9904132927718636
2044,KGZ,0.9904132927718636
2045,KGZ,0.9904132927718636
2046,KGZ,0.9904132927718636
2047,KGZ,0.9904132927718636
2048,KGZ,0.9904132927718636
2049,KGZ,0.9904132927718636
2050,KGZ,0.9904132927718636
2019,KHM,0.9339354621357524
2020,KHM,0.9339354621357524
2021,KHM,0.9339354621357524
2022,KHM,0.9339354621357524
2023,KHM,0.9339354621357524
2024,KHM,0.9339354621357524
2025,KHM,0.9339354621357524
2026,KHM,0.9339354621357524
2027,KHM,0.9339354621357524
2028,KHM,0.9339354621357524
2029,KHM,0.9339354621357524
2030,KHM,0.9339354621357524
2031,KHM,0.9339354621357524
2032,KHM,0.9339354621357524
2033,KHM,0.9339354621357524
2034,KHM,0.9339354621357524
2035,KHM,0.9339354621357524
2036,KHM,0.9339354621357524
2037,KHM,0.9339354621357524
2038,KHM,0.9339354621357524
2039,KHM,0.9339354621357524
2040,KHM,0.9339354621357524
2041,KHM,0.9339354621357524
2042,KHM,0.9339354621357524
2043,KHM,0.9339354621357524
2044,KHM,0.9339354621357524
2045,KHM,0.9339354621357524
2046,KHM,0.9339354621357524
2047,KHM,0.9339354621357524
2048,KHM,0.9339354621357524
2049,KHM,0.9339354621357524
2050,KHM,0.9339354621357524
2019,KOR,0.9903423751090008
2020,KOR,0.9903949589562884
2021,KOR,0.9903949589562884
2022,KOR,0.9903949589562884
2023,KOR,0.9903949589562884
2024,KOR,0.9903949589562884
2025,KOR,0.9903949589562884
2026,KOR,0.9903949589562884
2027,KOR,0.9903949589562884
2028,KOR,0.9903949589562884
2029,KOR,0.9903949589562884
2030,KOR,0.9903949589562884
2031,KOR,0.9903949589562884
2032,KOR,0.9903949589562884
2033,KOR,0.9903949589562884
2034,KOR,0.9903949589562884
2035,KOR,0.9903949589562884
2036,KOR,0.9903949589562884
2037,KOR,0.9903949589562884
2038,KOR,0.9903949589562884
2039,KOR,0.9903949589562884
2040,KOR,0.9903949589562884
2041,KOR,0.9903949589562884
2042,KOR,0.9903949589562884
2043,KOR,0.9903949589562884
2044,KOR,0.9903949589562884
2045,KOR,0.9903949589562884
2046,KOR,0.9903949589562884
2047,KOR,0.9903949589562884
2048,KOR,0.9903949589562884
2049,KOR,0.9903949589562884
2050,KOR,0.9903949589562884
2019,LAO,0.990342863361422
2020,LAO,0.990400050536294
2021,LAO,0.990400050536294
2022,LAO,0.990400050536294
2023,LAO,0.990400050536294
2024,LAO,0.990400050536294
2025,LAO,0.990400050536294
2026,LAO,0.990400050536294
2027,LAO,0.990400050536294
2028,LAO,0.990400050536294
2029,LAO,0.990400050536294
2030,LAO,0.990400050536294
2031,LAO,0.990400050536294
2032,LAO,0.990400050536294
2033,LAO,0.990400050536294
2034,LAO,0.990400050536294
2035,LAO,0.990400050536294
2036,LAO,0.990400050536294
2037,LAO,0.990400050536294
2038,LAO,0.990400050536294
2039,LAO,0.990400050536294
2040,LAO,0.990400050536294
2041,LAO,0.990400050536294
2042,LAO,0.990400050536294
2043,LAO,0.990400050536294
2044,LAO,0.990400050536294
2045,LAO,0.990400050536294
2046,LAO,0.990400050536294
2047,LAO,0.990400050536294
2048,LAO,0.990400050536294
2049,LAO,0.990400050536294
2050,LAO,0.990400050536294
2019,LBR,0.9896221253649496
2020,LBR,0.9896221253649496
2021,LBR,0.9896221253649496
2022,LBR,0.9896221253649496
2023,LBR,0.9896221253649496
2024,LBR,0.9896221253649496
2025,LBR,0.9896221253649496
2026,LBR,0.9896221253649496
2027,LBR,0.9896221253649496
2028,LBR,0.9896221253649496
2029,LBR,0.9896221253649496
2030,LBR,0.9896221253649496
2031,LBR,0.9896221253649496
2032,LBR,0.9896221253649496
2033,LBR,0.9896221253649496
2034,LBR,0.9896221253649496
2035,LBR,0.9896221253649496
2036,LBR,0.9896221253649496
2037,LBR,0.9896221253649496
2038,LBR,0.9896221253649496
2039,LBR,0.9896221253649496
2040,LBR,0.9896221253649496
2041,LBR,0.9896221253649496
2042,LBR,0.9896221253649496
2043,LBR,0.9896221253649496
2044,LBR,0.9896221253649496
2045,LBR,0.9896221253649496
2046,LBR,0.9896221253649496
2047,LBR,0.9896221253649496
2048,LBR,0.9896221253649496
2049,LBR,0.9896221253649496
2050,LBR,0.9896221253649496
2019,LBY,0.9903506494814632
2020,LBY,0.9903919392648448
2021,LBY,0.9903919392648448
2022,LBY,0.9903919392648448
2023,LBY,0.9903919392648448
2024,LBY,0.9903919392648448
2025,LBY,0.9903919392648448
2026,LBY,0.9903919392648448
2027,LBY,0.9903919392648448
2028,LBY,0.9903919392648448
2029,LBY,0.9903919392648448
2030,LBY,0.9903919392648448
2031,LBY,0.9903919392648448
2032,LBY,0.9903919392648448
2033,LBY,0.9903919392648448
2034,LBY,0.9903919392648448
2035,LBY,0.9903919392648448
2036,LBY,0.9903919392648448
2037,LBY,0.9903919392648448
2038,LBY,0.9903919392648448
2039,LBY,0.9903919392648448
2040,LBY,0.9903919392648448
2041,LBY,0.9903919392648448
2042,LBY,0.9903919392648448
2043,LBY,0.9903919392648448
2044,LBY,0.9903919392648448
2045,LBY,0.9903919392648448
2046,LBY,0.9903919392648448
2047,LBY,0.9903919392648448
2048,LBY,0.9903919392648448
2049,LBY,0.9903919392648448
2050,LBY,0.9903919392648448
2019,LKA,0.8769752424514474
2020,LKA,0.8768718530402753
2021,LKA,0.8768718530402753
2022,LKA,0.8768718530402753
2023,LKA,0.8768718530402753
2024,LKA,0.8768718530402753
2025,LKA,0.8768718530402753
2026,LKA,0.8768718530402753
2027,LKA,0.8768718530402753
