iso_code3,Nation,pop_lvst_initial_cattle_nondairy,Year
VCT,Saint Vincent and the Grenadines,2261,2035
VCT,Saint Vincent and the Grenadines,2261,2036
VCT,Saint Vincent and the Grenadines,2261,2037
VCT,Saint Vincent and the Grenadines,2261,2038
VCT,Saint Vincent and the Grenadines,2261,2039
VCT,Saint Vincent and the Grenadines,2261,2040
VCT,Saint Vincent and the Grenadines,2261,2041
VCT,Saint Vincent and the Grenadines,2261,2042
VCT,Saint Vincent and the Grenadines,2261,2043
VCT,Saint Vincent and the Grenadines,2261,2044
VCT,Saint Vincent and the Grenadines,2261,2045
VCT,Saint Vincent and the Grenadines,2261,2046
VCT,Saint Vincent and the Grenadines,2261,2047
VCT,Saint Vincent and the Grenadines,2261,2048
VCT,Saint Vincent and the Grenadines,2261,2049
VCT,Saint Vincent and the Grenadines,2261,2050
WSM,Samoa,42029,2023
WSM,Samoa,42029,2024
WSM,Samoa,42029,2025
WSM,Samoa,42029,2026
WSM,Samoa,42029,2027
WSM,Samoa,42029,2028
WSM,Samoa,42029,2029
WSM,Samoa,42029,2030
WSM,Samoa,42029,2031
WSM,Samoa,42029,2032
WSM,Samoa,42029,2033
WSM,Samoa,42029,2034
WSM,Samoa,42029,2035
WSM,Samoa,42029,2036
WSM,Samoa,42029,2037
WSM,Samoa,42029,2038
WSM,Samoa,42029,2039
WSM,Samoa,42029,2040
WSM,Samoa,42029,2041
WSM,Samoa,42029,2042
WSM,Samoa,42029,2043
WSM,Samoa,42029,2044
WSM,Samoa,42029,2045
WSM,Samoa,42029,2046
WSM,Samoa,42029,2047
WSM,Samoa,42029,2048
WSM,Samoa,42029,2049
WSM,Samoa,42029,2050
STP,Sao Tome and Principe,1387,2023
STP,Sao Tome and Principe,1387,2024
STP,Sao Tome and Principe,1387,2025
STP,Sao Tome and Principe,1387,2026
STP,Sao Tome and Principe,1387,2027
STP,Sao Tome and Principe,1387,2028
STP,Sao Tome and Principe,1387,2029
STP,Sao Tome and Principe,1387,2030
STP,Sao Tome and Principe,1387,2031
STP,Sao Tome and Principe,1387,2032
STP,Sao Tome and Principe,1387,2033
STP,Sao Tome and Principe,1387,2034
STP,Sao Tome and Principe,1387,2035
STP,Sao Tome and Principe,1387,2036
STP,Sao Tome and Principe,1387,2037
STP,Sao Tome and Principe,1387,2038
STP,Sao Tome and Principe,1387,2039
STP,Sao Tome and Principe,1387,2040
STP,Sao Tome and Principe,1387,2041
STP,Sao Tome and Principe,1387,2042
STP,Sao Tome and Principe,1387,2043
STP,Sao Tome and Principe,1387,2044
STP,Sao Tome and Principe,1387,2045
STP,Sao Tome and Principe,1387,2046
STP,Sao Tome and Principe,1387,2047
STP,Sao Tome and Principe,1387,2048
STP,Sao Tome and Principe,1387,2049
STP,Sao Tome and Principe,1387,2050
SAU,Saudi Arabia,655680,2023
SAU,Saudi Arabia,655680,2024
SAU,Saudi Arabia,655680,2025
SAU,Saudi Arabia,655680,2026
SAU,Saudi Arabia,655680,2027
SAU,Saudi Arabia,655680,2028
SAU,Saudi Arabia,655680,2029
SAU,Saudi Arabia,655680,2030
SAU,Saudi Arabia,655680,2031
SAU,Saudi Arabia,655680,2032
SAU,Saudi Arabia,655680,2033
SAU,Saudi Arabia,655680,2034
SAU,Saudi Arabia,655680,2035
SAU,Saudi Arabia,655680,2036
SAU,Saudi Arabia,655680,2037
SAU,Saudi Arabia,655680,2038
SAU,Saudi Arabia,655680,2039
SAU,Saudi Arabia,655680,2040
SAU,Saudi Arabia,655680,2041
SAU,Saudi Arabia,655680,2042
SAU,Saudi Arabia,655680,2043
SAU,Saudi Arabia,655680,2044
SAU,Saudi Arabia,655680,2045
SAU,Saudi Arabia,655680,2046
SAU,Saudi Arabia,655680,2047
SAU,Saudi Arabia,655680,2048
SAU,Saudi Arabia,655680,2049
SAU,Saudi Arabia,655680,2050
SEN,Senegal,3725851,2023
SEN,Senegal,3725851,2024
SEN,Senegal,3725851,2025
SEN,Senegal,3725851,2026
SEN,Senegal,3725851,2027
SEN,Senegal,3725851,2028
SEN,Senegal,3725851,2029
SEN,Senegal,3725851,2030
SEN,Senegal,3725851,2031
SEN,Senegal,3725851,2032
SEN,Senegal,3725851,2033
SEN,Senegal,3725851,2034
SEN,Senegal,3725851,2035
SEN,Senegal,3725851,2036
SEN,Senegal,3725851,2037
SEN,Senegal,3725851,2038
SEN,Senegal,3725851,2039
SEN,Senegal,3725851,2040
SEN,Senegal,3725851,2041
SEN,Senegal,3725851,2042
SEN,Senegal,3725851,2043
SEN,Senegal,3725851,2044
SEN,Senegal,3725851,2045
SEN,Senegal,3725851,2046
SEN,Senegal,3725851,2047
SEN,Senegal,3725851,2048
SEN,Senegal,3725851,2049
SEN,Senegal,3725851,2050
SRB,Serbia,799844,2023
SRB,Serbia,799844,2024
SRB,Serbia,799844,2025
SRB,Serbia,799844,2026
SRB,Serbia,799844,2027
SRB,Serbia,799844,2028
SRB,Serbia,799844,2029
SRB,Serbia,799844,2030
SRB,Serbia,799844,2031
SRB,Serbia,799844,2032
SRB,Serbia,799844,2033
SRB,Serbia,799844,2034
SRB,Serbia,799844,2035
SRB,Serbia,799844,2036
SRB,Serbia,799844,2037
SRB,Serbia,799844,2038
SRB,Serbia,799844,2039
SRB,Serbia,799844,2040
SRB,Serbia,799844,2041
SRB,Serbia,799844,2042
SRB,Serbia,799844,2043
SRB,Serbia,799844,2044
SRB,Serbia,799844,2045
SRB,Serbia,799844,2046
SRB,Serbia,799844,2047
SRB,Serbia,799844,2048
SRB,Serbia,799844,2049
SRB,Serbia,799844,2050
SYC,Seychelles,631,2023
SYC,Seychelles,631,2024
SYC,Seychelles,631,2025
SYC,Seychelles,631,2026
SYC,Seychelles,631,2027
SYC,Seychelles,631,2028
SYC,Seychelles,631,2029
SYC,Seychelles,631,2030
SYC,Seychelles,631,2031
SYC,Seychelles,631,2032
SYC,Seychelles,631,2033
SYC,Seychelles,631,2034
SYC,Seychelles,631,2035
SYC,Seychelles,631,2036
SYC,Seychelles,631,2037
SYC,Seychelles,631,2038
SYC,Seychelles,631,2039
SYC,Seychelles,631,2040
SYC,Seychelles,631,2041
SYC,Seychelles,631,2042
SYC,Seychelles,631,2043
SYC,Seychelles,631,2044
SYC,Seychelles,631,2045
SYC,Seychelles,631,2046
SYC,Seychelles,631,2047
SYC,Seychelles,631,2048
SYC,Seychelles,631,2049
SYC,Seychelles,631,2050
SLE,Sierra Leone,646230,2023
SLE,Sierra Leone,646230,2024
SLE,Sierra Leone,646230,2025
SLE,Sierra Leone,646230,2026
SLE,Sierra Leone,646230,2027
SLE,Sierra Leone,646230,2028
SLE,Sierra Leone,646230,2029
SLE,Sierra Leone,646230,2030
SLE,Sierra Leone,646230,2031
SLE,Sierra Leone,646230,2032
SLE,Sierra Leone,646230,2033
SLE,Sierra Leone,646230,2034
SLE,Sierra Leone,646230,2035
SLE,Sierra Leone,646230,2036
SLE,Sierra Leone,646230,2037
SLE,Sierra Leone,646230,2038
SLE,Sierra Leone,646230,2039
SLE,Sierra Leone,646230,2040
SLE,Sierra Leone,646230,2041
SLE,Sierra Leone,646230,2042
SLE,Sierra Leone,646230,2043
SLE,Sierra Leone,646230,2044
SLE,Sierra Leone,646230,2045
SLE,Sierra Leone,646230,2046
SLE,Sierra Leone,646230,2047
SLE,Sierra Leone,646230,2048
SLE,Sierra Leone,646230,2049
SLE,Sierra Leone,646230,2050
SGP,Singapore,182,2023
SGP,Singapore,182,2024
SGP,Singapore,182,2025
SGP,Singapore,182,2026
SGP,Singapore,182,2027
SGP,Singapore,182,2028
SGP,Singapore,182,2029
SGP,Singapore,182,2030
SGP,Singapore,182,2031
SGP,Singapore,182,2032
SGP,Singapore,182,2033
SGP,Singapore,182,2034
SGP,Singapore,182,2035
SGP,Singapore,182,2036
SGP,Singapore,182,2037
SGP,Singapore,182,2038
SGP,Singapore,182,2039
SGP,Singapore,182,2040
SGP,Singapore,182,2041
SGP,Singapore,182,2042
SGP,Singapore,182,2043
SGP,Singapore,182,2044
SGP,Singapore,182,2045
SGP,Singapore,182,2046
SGP,Singapore,182,2047
SGP,Singapore,182,2048
SGP,Singapore,182,2049
SGP,Singapore,182,2050
SVK,Slovakia,433180,2023
SVK,Slovakia,433180,2024
SVK,Slovakia,433180,2025
SVK,Slovakia,433180,2026
SVK,Slovakia,433180,2027
SVK,Slovakia,433180,2028
SVK,Slovakia,433180,2029
SVK,Slovakia,433180,2030
SVK,Slovakia,433180,2031
SVK,Slovakia,433180,2032
SVK,Slovakia,433180,2033
SVK,Slovakia,433180,2034
SVK,Slovakia,433180,2035
SVK,Slovakia,433180,2036
SVK,Slovakia,433180,2037
SVK,Slovakia,433180,2038
SVK,Slovakia,433180,2039
SVK,Slovakia,433180,2040
SVK,Slovakia,433180,2041
SVK,Slovakia,433180,2042
SVK,Slovakia,433180,2043
SVK,Slovakia,433180,2044
SVK,Slovakia,433180,2045
SVK,Slovakia,433180,2046
SVK,Slovakia,433180,2047
SVK,Slovakia,433180,2048
SVK,Slovakia,433180,2049
SVK,Slovakia,433180,2050
SVN,Slovenia,464910,2023
SVN,Slovenia,464910,2024
SVN,Slovenia,464910,2025
SVN,Slovenia,464910,2026
SVN,Slovenia,464910,2027
SVN,Slovenia,464910,2028
SVN,Slovenia,464910,2029
SVN,Slovenia,464910,2030
SVN,Slovenia,464910,2031
SVN,Slovenia,464910,2032
SVN,Slovenia,464910,2033
SVN,Slovenia,464910,2034
SVN,Slovenia,464910,2035
SVN,Slovenia,464910,2036
SVN,Slovenia,464910,2037
SVN,Slovenia,464910,2038
SVN,Slovenia,464910,2039
SVN,Slovenia,464910,2040
SVN,Slovenia,464910,2041
SVN,Slovenia,464910,2042
SVN,Slovenia,464910,2043
SVN,Slovenia,464910,2044
SVN,Slovenia,464910,2045
SVN,Slovenia,464910,2046
SVN,Slovenia,464910,2047
SVN,Slovenia,464910,2048
SVN,Slovenia,464910,2049
SVN,Slovenia,464910,2050
SLB,Solomon Islands,15277,2023
SLB,Solomon Islands,15277,2024
SLB,Solomon Islands,15277,2025
SLB,Solomon Islands,15277,2026
SLB,Solomon Islands,15277,2027
SLB,Solomon Islands,15277,2028
SLB,Solomon Islands,15277,2029
SLB,Solomon Islands,15277,2030
SLB,Solomon Islands,15277,2031
SLB,Solomon Islands,15277,2032
SLB,Solomon Islands,15277,2033
SLB,Solomon Islands,15277,2034
SLB,Solomon Islands,15277,2035
SLB,Solomon Islands,15277,2036
SLB,Solomon Islands,15277,2037
SLB,Solomon Islands,15277,2038
SLB,Solomon Islands,15277,2039
SLB,Solomon Islands,15277,2040
SLB,Solomon Islands,15277,2041
SLB,Solomon Islands,15277,2042
SLB,Solomon Islands,15277,2043
SLB,Solomon Islands,15277,2044
SLB,Solomon Islands,15277,2045
SLB,Solomon Islands,15277,2046
SLB,Solomon Islands,15277,2047
SLB,Solomon Islands,15277,2048
SLB,Solomon Islands,15277,2049
SLB,Solomon Islands,15277,2050
SOM,Somalia,4535919,2023
SOM,Somalia,4535919,2024
SOM,Somalia,4535919,2025
SOM,Somalia,4535919,2026
SOM,Somalia,4535919,2027
SOM,Somalia,4535919,2028
SOM,Somalia,4535919,2029
SOM,Somalia,4535919,2030
SOM,Somalia,4535919,2031
SOM,Somalia,4535919,2032
SOM,Somalia,4535919,2033
SOM,Somalia,4535919,2034
SOM,Somalia,4535919,2035
SOM,Somalia,4535919,2036
SOM,Somalia,4535919,2037
SOM,Somalia,4535919,2038
SOM,Somalia,4535919,2039
SOM,Somalia,4535919,2040
SOM,Somalia,4535919,2041
SOM,Somalia,4535919,2042
SOM,Somalia,4535919,2043
SOM,Somalia,4535919,2044
SOM,Somalia,4535919,2045
SOM,Somalia,4535919,2046
SOM,Somalia,4535919,2047
SOM,Somalia,4535919,2048
SOM,Somalia,4535919,2049
SOM,Somalia,4535919,2050
ZAF,South Africa,12196802,2023
ZAF,South Africa,12196802,2024
ZAF,South Africa,12196802,2025
ZAF,South Africa,12196802,2026
ZAF,South Africa,12196802,2027
ZAF,South Africa,12196802,2028
ZAF,South Africa,12196802,2029
ZAF,South Africa,12196802,2030
ZAF,South Africa,12196802,2031
ZAF,South Africa,12196802,2032
ZAF,South Africa,12196802,2033
ZAF,South Africa,12196802,2034
ZAF,South Africa,12196802,2035
ZAF,South Africa,12196802,2036
ZAF,South Africa,12196802,2037
ZAF,South Africa,12196802,2038
ZAF,South Africa,12196802,2039
ZAF,South Africa,12196802,2040
ZAF,South Africa,12196802,2041
ZAF,South Africa,12196802,2042
ZAF,South Africa,12196802,2043
ZAF,South Africa,12196802,2044
ZAF,South Africa,12196802,2045
ZAF,South Africa,12196802,2046
ZAF,South Africa,12196802,2047
ZAF,South Africa,12196802,2048
ZAF,South Africa,12196802,2049
ZAF,South Africa,12196802,2050
SSD,South Sudan,13646686,2023
SSD,South Sudan,13646686,2024
SSD,South Sudan,13646686,2025
SSD,South Sudan,13646686,2026
SSD,South Sudan,13646686,2027
SSD,South Sudan,13646686,2028
SSD,South Sudan,13646686,2029
SSD,South Sudan,13646686,2030
SSD,South Sudan,13646686,2031
SSD,South Sudan,13646686,2032
SSD,South Sudan,13646686,2033
SSD,South Sudan,13646686,2034
SSD,South Sudan,13646686,2035
SSD,South Sudan,13646686,2036
SSD,South Sudan,13646686,2037
SSD,South Sudan,13646686,2038
SSD,South Sudan,13646686,2039
SSD,South Sudan,13646686,2040
SSD,South Sudan,13646686,2041
SSD,South Sudan,13646686,2042
SSD,South Sudan,13646686,2043
SSD,South Sudan,13646686,2044
SSD,South Sudan,13646686,2045
SSD,South Sudan,13646686,2046
SSD,South Sudan,13646686,2047
SSD,South Sudan,13646686,2048
SSD,South Sudan,13646686,2049
SSD,South Sudan,13646686,2050
ESP,Spain,6455130,2023
ESP,Spain,6455130,2024
ESP,Spain,6455130,2025
ESP,Spain,6455130,2026
ESP,Spain,6455130,2027
ESP,Spain,6455130,2028
ESP,Spain,6455130,2029
ESP,Spain,6455130,2030
ESP,Spain,6455130,2031
ESP,Spain,6455130,2032
ESP,Spain,6455130,2033
ESP,Spain,6455130,2034
ESP,Spain,6455130,2035
ESP,Spain,6455130,2036
ESP,Spain,6455130,2037
ESP,Spain,6455130,2038
ESP,Spain,6455130,2039
ESP,Spain,6455130,2040
ESP,Spain,6455130,2041
ESP,Spain,6455130,2042
ESP,Spain,6455130,2043
ESP,Spain,6455130,2044
ESP,Spain,6455130,2045
ESP,Spain,6455130,2046
ESP,Spain,6455130,2047
ESP,Spain,6455130,2048
ESP,Spain,6455130,2049
ESP,Spain,6455130,2050
LKA,Sri Lanka,1127630,2023
LKA,Sri Lanka,1127630,2024
LKA,Sri Lanka,1127630,2025
LKA,Sri Lanka,1127630,2026
LKA,Sri Lanka,1127630,2027
LKA,Sri Lanka,1127630,2028
LKA,Sri Lanka,1127630,2029
LKA,Sri Lanka,1127630,2030
LKA,Sri Lanka,1127630,2031
LKA,Sri Lanka,1127630,2032
LKA,Sri Lanka,1127630,2033
LKA,Sri Lanka,1127630,2034
LKA,Sri Lanka,1127630,2035
LKA,Sri Lanka,1127630,2036
LKA,Sri Lanka,1127630,2037
LKA,Sri Lanka,1127630,2038
LKA,Sri Lanka,1127630,2039
LKA,Sri Lanka,1127630,2040
LKA,Sri Lanka,1127630,2041
LKA,Sri Lanka,1127630,2042
LKA,Sri Lanka,1127630,2043
LKA,Sri Lanka,1127630,2044
LKA,Sri Lanka,1127630,2045
LKA,Sri Lanka,1127630,2046
LKA,Sri Lanka,1127630,2047
LKA,Sri Lanka,1127630,2048
LKA,Sri Lanka,1127630,2049
LKA,Sri Lanka,1127630,2050
SDN,Sudan,32318770,2023
SDN,Sudan,32318770,2024
SDN,Sudan,32318770,2025
SDN,Sudan,32318770,2026
SDN,Sudan,32318770,2027
SDN,Sudan,32318770,2028
SDN,Sudan,32318770,2029
SDN,Sudan,32318770,2030
SDN,Sudan,32318770,2031
SDN,Sudan,32318770,2032
SDN,Sudan,32318770,2033
SDN,Sudan,32318770,2034
SDN,Sudan,32318770,2035
SDN,Sudan,32318770,2036
SDN,Sudan,32318770,2037
SDN,Sudan,32318770,2038
SDN,Sudan,32318770,2039
SDN,Sudan,32318770,2040
SDN,Sudan,32318770,2041
SDN,Sudan,32318770,2042
SDN,Sudan,32318770,2043
SDN,Sudan,32318770,2044
SDN,Sudan,32318770,2045
SDN,Sudan,32318770,2046
SDN,Sudan,32318770,2047
SDN,Sudan,32318770,2048
SDN,Sudan,32318770,2049
SDN,Sudan,32318770,2050
SUR,Suriname,34361,2023
SUR,Suriname,34361,2024
SUR,Suriname,34361,2025
SUR,Suriname,34361,2026
SUR,Suriname,34361,2027
SUR,Suriname,34361,2028
SUR,Suriname,34361,2029
SUR,Suriname,34361,2030
SUR,Suriname,34361,2031
SUR,Suriname,34361,2032
SUR,Suriname,34361,2033
SUR,Suriname,34361,2034
SUR,Suriname,34361,2035
SUR,Suriname,34361,2036
SUR,Suriname,34361,2037
SUR,Suriname,34361,2038
SUR,Suriname,34361,2039
SUR,Suriname,34361,2040
SUR,Suriname,34361,2041
SUR,Suriname,34361,2042
SUR,Suriname,34361,2043
SUR,Suriname,34361,2044
SUR,Suriname,34361,2045
SUR,Suriname,34361,2046
SUR,Suriname,34361,2047
SUR,Suriname,34361,2048
SUR,Suriname,34361,2049
SUR,Suriname,34361,2050
SWE,Sweden,1390550,2023
SWE,Sweden,1390550,2024
SWE,Sweden,1390550,2025
SWE,Sweden,1390550,2026
SWE,Sweden,1390550,2027
SWE,Sweden,1390550,2028
SWE,Sweden,1390550,2029
SWE,Sweden,1390550,2030
SWE,Sweden,1390550,2031
SWE,Sweden,1390550,2032
SWE,Sweden,1390550,2033
SWE,Sweden,1390550,2034
SWE,Sweden,1390550,2035
SWE,Sweden,1390550,2036
SWE,Sweden,1390550,2037
SWE,Sweden,1390550,2038
SWE,Sweden,1390550,2039
SWE,Sweden,1390550,2040
SWE,Sweden,1390550,2041
SWE,Sweden,1390550,2042
SWE,Sweden,1390550,2043
SWE,Sweden,1390550,2044
SWE,Sweden,1390550,2045
SWE,Sweden,1390550,2046
SWE,Sweden,1390550,2047
SWE,Sweden,1390550,2048
SWE,Sweden,1390550,2049
SWE,Sweden,1390550,2050
CHE,Switzerland,1525270,2023
CHE,Switzerland,1525270,2024
CHE,Switzerland,1525270,2025
CHE,Switzerland,1525270,2026
CHE,Switzerland,1525270,2027
CHE,Switzerland,1525270,2028
CHE,Switzerland,1525270,2029
CHE,Switzerland,1525270,2030
CHE,Switzerland,1525270,2031
CHE,Switzerland,1525270,2032
CHE,Switzerland,1525270,2033
CHE,Switzerland,1525270,2034
CHE,Switzerland,1525270,2035
CHE,Switzerland,1525270,2036
CHE,Switzerland,1525270,2037
CHE,Switzerland,1525270,2038
CHE,Switzerland,1525270,2039
CHE,Switzerland,1525270,2040
CHE,Switzerland,1525270,2041
CHE,Switzerland,1525270,2042
CHE,Switzerland,1525270,2043
CHE,Switzerland,1525270,2044
CHE,Switzerland,1525270,2045
CHE,Switzerland,1525270,2046
CHE,Switzerland,1525270,2047
CHE,Switzerland,1525270,2048
CHE,Switzerland,1525270,2049
CHE,Switzerland,1525270,2050
SYR,Syrian Arab Republic,852719,2023
SYR,Syrian Arab Republic,852719,2024
SYR,Syrian Arab Republic,852719,2025
SYR,Syrian Arab Republic,852719,2026
SYR,Syrian Arab Republic,852719,2027
SYR,Syrian Arab Republic,852719,2028
SYR,Syrian Arab Republic,852719,2029
SYR,Syrian Arab Republic,852719,2030
SYR,Syrian Arab Republic,852719,2031
SYR,Syrian Arab Republic,852719,2032
SYR,Syrian Arab Republic,852719,2033
SYR,Syrian Arab Republic,852719,2034
SYR,Syrian Arab Republic,852719,2035
SYR,Syrian Arab Republic,852719,2036
SYR,Syrian Arab Republic,852719,2037
SYR,Syrian Arab Republic,852719,2038
SYR,Syrian Arab Republic,852719,2039
SYR,Syrian Arab Republic,852719,2040
SYR,Syrian Arab Republic,852719,2041
SYR,Syrian Arab Republic,852719,2042
SYR,Syrian Arab Republic,852719,2043
SYR,Syrian Arab Republic,852719,2044
SYR,Syrian Arab Republic,852719,2045
SYR,Syrian Arab Republic,852719,2046
SYR,Syrian Arab Republic,852719,2047
SYR,Syrian Arab Republic,852719,2048
SYR,Syrian Arab Republic,852719,2049
SYR,Syrian Arab Republic,852719,2050
TJK,Tajikistan,2512412,2023
TJK,Tajikistan,2512412,2024
TJK,Tajikistan,2512412,2025
TJK,Tajikistan,2512412,2026
TJK,Tajikistan,2512412,2027
TJK,Tajikistan,2512412,2028
TJK,Tajikistan,2512412,2029
TJK,Tajikistan,2512412,2030
TJK,Tajikistan,2512412,2031
TJK,Tajikistan,2512412,2032
TJK,Tajikistan,2512412,2033
TJK,Tajikistan,2512412,2034
TJK,Tajikistan,2512412,2035
TJK,Tajikistan,2512412,2036
TJK,Tajikistan,2512412,2037
TJK,Tajikistan,2512412,2038
TJK,Tajikistan,2512412,2039
TJK,Tajikistan,2512412,2040
TJK,Tajikistan,2512412,2041
TJK,Tajikistan,2512412,2042
TJK,Tajikistan,2512412,2043
TJK,Tajikistan,2512412,2044
TJK,Tajikistan,2512412,2045
TJK,Tajikistan,2512412,2046
TJK,Tajikistan,2512412,2047
TJK,Tajikistan,2512412,2048
TJK,Tajikistan,2512412,2049
TJK,Tajikistan,2512412,2050
THA,Thailand,4623099,2023
THA,Thailand,4623099,2024
THA,Thailand,4623099,2025
THA,Thailand,4623099,2026
THA,Thailand,4623099,2027
THA,Thailand,4623099,2028
THA,Thailand,4623099,2029
THA,Thailand,4623099,2030
THA,Thailand,4623099,2031
THA,Thailand,4623099,2032
THA,Thailand,4623099,2033
THA,Thailand,4623099,2034
THA,Thailand,4623099,2035
THA,Thailand,4623099,2036
THA,Thailand,4623099,2037
THA,Thailand,4623099,2038
THA,Thailand,4623099,2039
THA,Thailand,4623099,2040
THA,Thailand,4623099,2041
THA,Thailand,4623099,2042
THA,Thailand,4623099,2043
THA,Thailand,4623099,2044
THA,Thailand,4623099,2045
THA,Thailand,4623099,2046
THA,Thailand,4623099,2047
THA,Thailand,4623099,2048
THA,Thailand,4623099,2049
THA,Thailand,4623099,2050
TLS,Timor-Leste,234726,2023
TLS,Timor-Leste,234726,2024
TLS,Timor-Leste,234726,2025
TLS,Timor-Leste,234726,2026
TLS,Timor-Leste,234726,2027
TLS,Timor-Leste,234726,2028
TLS,Timor-Leste,234726,2029
TLS,Timor-Leste,234726,2030
TLS,Timor-Leste,234726,2031
TLS,Timor-Leste,234726,2032
TLS,Timor-Leste,234726,2033
TLS,Timor-Leste,234726,2034
TLS,Timor-Leste,234726,2035
TLS,Timor-Leste,234726,2036
TLS,Timor-Leste,234726,2037
TLS,Timor-Leste,234726,2038
TLS,Timor-Leste,234726,2039
TLS,Timor-Leste,234726,2040
TLS,Timor-Leste,234726,2041
TLS,Timor-Leste,234726,2042
TLS,Timor-Leste,234726,2043
TLS,Timor-Leste,234726,2044
TLS,Timor-Leste,234726,2045
TLS,Timor-Leste,234726,2046
TLS,Timor-Leste,234726,2047
TLS,Timor-Leste,234726,2048
TLS,Timor-Leste,234726,2049
TLS,Timor-Leste,234726,2050
TGO,Togo,473632,2023
TGO,Togo,473632,2024
TGO,Togo,473632,2025
TGO,Togo,473632,2026
TGO,Togo,473632,2027
TGO,Togo,473632,2028
TGO,Togo,473632,2029
TGO,Togo,473632,2030
TGO,Togo,473632,2031
TGO,Togo,473632,2032
TGO,Togo,473632,2033
TGO,Togo,473632,2034
TGO,Togo,473632,2035
TGO,Togo,473632,2036
TGO,Togo,473632,2037
TGO,Togo,473632,2038
TGO,Togo,473632,2039
TGO,Togo,473632,2040
TGO,Togo,473632,2041
TGO,Togo,473632,2042
TGO,Togo,473632,2043
TGO,Togo,473632,2044
TGO,Togo,473632,2045
TGO,Togo,473632,2046
TGO,Togo,473632,2047
TGO,Togo,473632,2048
TGO,Togo,473632,2049
TGO,Togo,473632,2050
TON,Tonga,12169,2023
TON,Tonga,12169,2024
TON,Tonga,12169,2025
TON,Tonga,12169,2026
TON,Tonga,12169,2027
TON,Tonga,12169,2028
TON,Tonga,12169,2029
TON,Tonga,12169,2030
TON,Tonga,12169,2031
TON,Tonga,12169,2032
TON,Tonga,12169,2033
TON,Tonga,12169,2034
TON,Tonga,12169,2035
TON,Tonga,12169,2036
TON,Tonga,12169,2037
TON,Tonga,12169,2038
TON,Tonga,12169,2039
TON,Tonga,12169,2040
TON,Tonga,12169,2041
TON,Tonga,12169,2042
TON,Tonga,12169,2043
TON,Tonga,12169,2044
TON,Tonga,12169,2045
TON,Tonga,12169,2046
TON,Tonga,12169,2047
TON,Tonga,12169,2048
TON,Tonga,12169,2049
TON,Tonga,12169,2050
TTO,Trinidad and Tobago,36207,2023
TTO,Trinidad and Tobago,36207,2024
TTO,Trinidad and Tobago,36207,2025
TTO,Trinidad and Tobago,36207,2026
TTO,Trinidad and Tobago,36207,2027
TTO,Trinidad and Tobago,36207,2028
TTO,Trinidad and Tobago,36207,2029
TTO,Trinidad and Tobago,36207,2030
TTO,Trinidad and Tobago,36207,2031
TTO,Trinidad and Tobago,36207,2032
TTO,Trinidad and Tobago,36207,2033
TTO,Trinidad and Tobago,36207,2034
TTO,Trinidad and Tobago,36207,2035
TTO,Trinidad and Tobago,36207,2036
TTO,Trinidad and Tobago,36207,2037
TTO,Trinidad and Tobago,36207,2038
TTO,Trinidad and Tobago,36207,2039
TTO,Trinidad and Tobago,36207,2040
TTO,Trinidad and Tobago,36207,2041
TTO,Trinidad and Tobago,36207,2042
TTO,Trinidad and Tobago,36207,2043
TTO,Trinidad and Tobago,36207,2044
TTO,Trinidad and Tobago,36207,2045
TTO,Trinidad and Tobago,36207,2046
TTO,Trinidad and Tobago,36207,2047
TTO,Trinidad and Tobago,36207,2048
TTO,Trinidad and Tobago,36207,2049
TTO,Trinidad and Tobago,36207,2050
TUN,Tunisia,580301,2023
TUN,Tunisia,580301,2024
TUN,Tunisia,580301,2025
TUN,Tunisia,580301,2026
TUN,Tunisia,580301,2027
TUN,Tunisia,580301,2028
TUN,Tunisia,580301,2029
TUN,Tunisia,580301,2030
TUN,Tunisia,580301,2031
TUN,Tunisia,580301,2032
TUN,Tunisia,580301,2033
TUN,Tunisia,580301,2034
TUN,Tunisia,580301,2035
TUN,Tunisia,580301,2036
TUN,Tunisia,580301,2037
TUN,Tunisia,580301,2038
TUN,Tunisia,580301,2039
TUN,Tunisia,580301,2040
TUN,Tunisia,580301,2041
TUN,Tunisia,580301,2042
TUN,Tunisia,580301,2043
TUN,Tunisia,580301,2044
TUN,Tunisia,580301,2045
TUN,Tunisia,580301,2046
TUN,Tunisia,580301,2047
TUN,Tunisia,580301,2048
TUN,Tunisia,580301,2049
TUN,Tunisia,580301,2050
TUR,Türkiye,16851956,2023
TUR,Türkiye,16851956,2024
TUR,Türkiye,16851956,2025
TUR,Türkiye,16851956,2026
TUR,Türkiye,16851956,2027
TUR,Türkiye,16851956,2028
TUR,Türkiye,16851956,2029
TUR,Türkiye,16851956,2030
TUR,Türkiye,16851956,2031
TUR,Türkiye,16851956,2032
TUR,Türkiye,16851956,2033
TUR,Türkiye,16851956,2034
TUR,Türkiye,16851956,2035
TUR,Türkiye,16851956,2036
TUR,Türkiye,16851956,2037
TUR,Türkiye,16851956,2038
TUR,Türkiye,16851956,2039
TUR,Türkiye,16851956,2040
TUR,Türkiye,16851956,2041
TUR,Türkiye,16851956,2042
TUR,Türkiye,16851956,2043
TUR,Türkiye,16851956,2044
TUR,Türkiye,16851956,2045
TUR,Türkiye,16851956,2046
TUR,Türkiye,16851956,2047
TUR,Türkiye,16851956,2048
TUR,Türkiye,16851956,2049
TUR,Türkiye,16851956,2050
