"iso_code3","frac_waso_initial_composition_mun_paper","Year"
"SVK",0.25,2032
"SVK",0.25,2033
"SVK",0.25,2034
"SVK",0.25,2035
"SVK",0.25,2036
"SVK",0.25,2037
"SVK",0.25,2038
"SVK",0.25,2039
"SVK",0.25,2040
"SVK",0.25,2041
"SVK",0.25,2042
"SVK",0.25,2043
"SVK",0.25,2044
"SVK",0.25,2045
"SVK",0.25,2046
"SVK",0.25,2047
"SVK",0.25,2048
"SVK",0.25,2049
"SVK",0.25,2050
"SVN",0.184454642006511,2021
"SVN",0.184454642006511,2022
"SVN",0.184454642006511,2023
"SVN",0.184454642006511,2024
"SVN",0.184454642006511,2025
"SVN",0.184454642006511,2026
"SVN",0.184454642006511,2027
"SVN",0.184454642006511,2028
"SVN",0.184454642006511,2029
"SVN",0.184454642006511,2030
"SVN",0.184454642006511,2031
"SVN",0.184454642006511,2032
"SVN",0.184454642006511,2033
"SVN",0.184454642006511,2034
"SVN",0.184454642006511,2035
"SVN",0.184454642006511,2036
"SVN",0.184454642006511,2037
"SVN",0.184454642006511,2038
"SVN",0.184454642006511,2039
"SVN",0.184454642006511,2040
"SVN",0.184454642006511,2041
"SVN",0.184454642006511,2042
"SVN",0.184454642006511,2043
"SVN",0.184454642006511,2044
"SVN",0.184454642006511,2045
"SVN",0.184454642006511,2046
"SVN",0.184454642006511,2047
"SVN",0.184454642006511,2048
"SVN",0.184454642006511,2049
"SVN",0.184454642006511,2050
"SWE",0.364,2021
"SWE",0.364,2022
"SWE",0.364,2023
"SWE",0.364,2024
"SWE",0.364,2025
"SWE",0.364,2026
"SWE",0.364,2027
"SWE",0.364,2028
"SWE",0.364,2029
"SWE",0.364,2030
"SWE",0.364,2031
"SWE",0.364,2032
"SWE",0.364,2033
"SWE",0.364,2034
"SWE",0.364,2035
"SWE",0.364,2036
"SWE",0.364,2037
"SWE",0.364,2038
"SWE",0.364,2039
"SWE",0.364,2040
"SWE",0.364,2041
"SWE",0.364,2042
"SWE",0.364,2043
"SWE",0.364,2044
"SWE",0.364,2045
"SWE",0.364,2046
"SWE",0.364,2047
"SWE",0.364,2048
"SWE",0.364,2049
"SWE",0.364,2050
"SWZ",0.114638438620878,2021
"SWZ",0.114638438620878,2022
"SWZ",0.114638438620878,2023
"SWZ",0.114638438620878,2024
"SWZ",0.114638438620878,2025
"SWZ",0.114638438620878,2026
"SWZ",0.114638438620878,2027
"SWZ",0.114638438620878,2028
"SWZ",0.114638438620878,2029
"SWZ",0.114638438620878,2030
"SWZ",0.114638438620878,2031
"SWZ",0.114638438620878,2032
"SWZ",0.114638438620878,2033
"SWZ",0.114638438620878,2034
"SWZ",0.114638438620878,2035
"SWZ",0.114638438620878,2036
"SWZ",0.114638438620878,2037
"SWZ",0.114638438620878,2038
"SWZ",0.114638438620878,2039
"SWZ",0.114638438620878,2040
"SWZ",0.114638438620878,2041
"SWZ",0.114638438620878,2042
"SWZ",0.114638438620878,2043
"SWZ",0.114638438620878,2044
"SWZ",0.114638438620878,2045
"SWZ",0.114638438620878,2046
"SWZ",0.114638438620878,2047
"SWZ",0.114638438620878,2048
"SWZ",0.114638438620878,2049
"SWZ",0.114638438620878,2050
"SXM",0.15,2021
"SXM",0.15,2022
"SXM",0.15,2023
"SXM",0.15,2024
"SXM",0.15,2025
"SXM",0.15,2026
"SXM",0.15,2027
"SXM",0.15,2028
"SXM",0.15,2029
"SXM",0.15,2030
"SXM",0.15,2031
"SXM",0.15,2032
"SXM",0.15,2033
"SXM",0.15,2034
"SXM",0.15,2035
"SXM",0.15,2036
"SXM",0.15,2037
"SXM",0.15,2038
"SXM",0.15,2039
"SXM",0.15,2040
"SXM",0.15,2041
"SXM",0.15,2042
"SXM",0.15,2043
"SXM",0.15,2044
"SXM",0.15,2045
"SXM",0.15,2046
"SXM",0.15,2047
"SXM",0.15,2048
"SXM",0.15,2049
"SXM",0.15,2050
"SYC",0.059,2021
"SYC",0.059,2022
"SYC",0.059,2023
"SYC",0.059,2024
"SYC",0.059,2025
"SYC",0.059,2026
"SYC",0.059,2027
"SYC",0.059,2028
"SYC",0.059,2029
"SYC",0.059,2030
"SYC",0.059,2031
"SYC",0.059,2032
"SYC",0.059,2033
"SYC",0.059,2034
"SYC",0.059,2035
"SYC",0.059,2036
"SYC",0.059,2037
"SYC",0.059,2038
"SYC",0.059,2039
"SYC",0.059,2040
"SYC",0.059,2041
"SYC",0.059,2042
"SYC",0.059,2043
"SYC",0.059,2044
"SYC",0.059,2045
"SYC",0.059,2046
"SYC",0.059,2047
"SYC",0.059,2048
"SYC",0.059,2049
"SYC",0.059,2050
"SYR",0.07,2021
"SYR",0.07,2022
"SYR",0.07,2023
"SYR",0.07,2024
"SYR",0.07,2025
"SYR",0.07,2026
"SYR",0.07,2027
"SYR",0.07,2028
"SYR",0.07,2029
"SYR",0.07,2030
"SYR",0.07,2031
"SYR",0.07,2032
"SYR",0.07,2033
"SYR",0.07,2034
"SYR",0.07,2035
"SYR",0.07,2036
"SYR",0.07,2037
"SYR",0.07,2038
"SYR",0.07,2039
"SYR",0.07,2040
"SYR",0.07,2041
"SYR",0.07,2042
"SYR",0.07,2043
"SYR",0.07,2044
"SYR",0.07,2045
"SYR",0.07,2046
"SYR",0.07,2047
"SYR",0.07,2048
"SYR",0.07,2049
"SYR",0.07,2050
"TCA",0.315,2021
"TCA",0.315,2022
"TCA",0.315,2023
"TCA",0.315,2024
"TCA",0.315,2025
"TCA",0.315,2026
"TCA",0.315,2027
"TCA",0.315,2028
"TCA",0.315,2029
"TCA",0.315,2030
"TCA",0.315,2031
"TCA",0.315,2032
"TCA",0.315,2033
"TCA",0.315,2034
"TCA",0.315,2035
"TCA",0.315,2036
"TCA",0.315,2037
"TCA",0.315,2038
"TCA",0.315,2039
"TCA",0.315,2040
"TCA",0.315,2041
"TCA",0.315,2042
"TCA",0.315,2043
"TCA",0.315,2044
"TCA",0.315,2045
"TCA",0.315,2046
"TCA",0.315,2047
"TCA",0.315,2048
"TCA",0.315,2049
"TCA",0.315,2050
"TCD",0.03,2021
"TCD",0.03,2022
"TCD",0.03,2023
"TCD",0.03,2024
"TCD",0.03,2025
"TCD",0.03,2026
"TCD",0.03,2027
"TCD",0.03,2028
"TCD",0.03,2029
"TCD",0.03,2030
"TCD",0.03,2031
"TCD",0.03,2032
"TCD",0.03,2033
"TCD",0.03,2034
"TCD",0.03,2035
"TCD",0.03,2036
"TCD",0.03,2037
"TCD",0.03,2038
"TCD",0.03,2039
"TCD",0.03,2040
"TCD",0.03,2041
"TCD",0.03,2042
"TCD",0.03,2043
"TCD",0.03,2044
"TCD",0.03,2045
"TCD",0.03,2046
"TCD",0.03,2047
"TCD",0.03,2048
"TCD",0.03,2049
"TCD",0.03,2050
"TGO",0.04,2021
"TGO",0.04,2022
"TGO",0.04,2023
"TGO",0.04,2024
"TGO",0.04,2025
"TGO",0.04,2026
"TGO",0.04,2027
"TGO",0.04,2028
"TGO",0.04,2029
"TGO",0.04,2030
"TGO",0.04,2031
"TGO",0.04,2032
"TGO",0.04,2033
"TGO",0.04,2034
"TGO",0.04,2035
"TGO",0.04,2036
"TGO",0.04,2037
"TGO",0.04,2038
"TGO",0.04,2039
"TGO",0.04,2040
"TGO",0.04,2041
"TGO",0.04,2042
"TGO",0.04,2043
"TGO",0.04,2044
"TGO",0.04,2045
"TGO",0.04,2046
"TGO",0.04,2047
"TGO",0.04,2048
"TGO",0.04,2049
"TGO",0.04,2050
"THA",0.076,2021
"THA",0.076,2022
"THA",0.076,2023
"THA",0.076,2024
"THA",0.076,2025
"THA",0.076,2026
"THA",0.076,2027
"THA",0.076,2028
"THA",0.076,2029
"THA",0.076,2030
"THA",0.076,2031
"THA",0.076,2032
"THA",0.076,2033
"THA",0.076,2034
"THA",0.076,2035
"THA",0.076,2036
"THA",0.076,2037
"THA",0.076,2038
"THA",0.076,2039
"THA",0.076,2040
"THA",0.076,2041
"THA",0.076,2042
"THA",0.076,2043
"THA",0.076,2044
"THA",0.076,2045
"THA",0.076,2046
"THA",0.076,2047
"THA",0.076,2048
"THA",0.076,2049
"THA",0.076,2050
"TJK",0.101571206623357,2021
"TJK",0.101571206623357,2022
"TJK",0.101571206623357,2023
"TJK",0.101571206623357,2024
"TJK",0.101571206623357,2025
"TJK",0.101571206623357,2026
"TJK",0.101571206623357,2027
"TJK",0.101571206623357,2028
"TJK",0.101571206623357,2029
"TJK",0.101571206623357,2030
"TJK",0.101571206623357,2031
"TJK",0.101571206623357,2032
"TJK",0.101571206623357,2033
"TJK",0.101571206623357,2034
"TJK",0.101571206623357,2035
"TJK",0.101571206623357,2036
"TJK",0.101571206623357,2037
"TJK",0.101571206623357,2038
"TJK",0.101571206623357,2039
"TJK",0.101571206623357,2040
"TJK",0.101571206623357,2041
"TJK",0.101571206623357,2042
"TJK",0.101571206623357,2043
"TJK",0.101571206623357,2044
"TJK",0.101571206623357,2045
"TJK",0.101571206623357,2046
"TJK",0.101571206623357,2047
"TJK",0.101571206623357,2048
"TJK",0.101571206623357,2049
"TJK",0.101571206623357,2050
"TKM",0.121740973806234,2021
"TKM",0.121740973806234,2022
"TKM",0.121740973806234,2023
"TKM",0.121740973806234,2024
"TKM",0.121740973806234,2025
"TKM",0.121740973806234,2026
"TKM",0.121740973806234,2027
"TKM",0.121740973806234,2028
"TKM",0.121740973806234,2029
"TKM",0.121740973806234,2030
"TKM",0.121740973806234,2031
"TKM",0.121740973806234,2032
"TKM",0.121740973806234,2033
"TKM",0.121740973806234,2034
"TKM",0.121740973806234,2035
"TKM",0.121740973806234,2036
"TKM",0.121740973806234,2037
"TKM",0.121740973806234,2038
"TKM",0.121740973806234,2039
"TKM",0.121740973806234,2040
"TKM",0.121740973806234,2041
"TKM",0.121740973806234,2042
"TKM",0.121740973806234,2043
"TKM",0.121740973806234,2044
"TKM",0.121740973806234,2045
"TKM",0.121740973806234,2046
"TKM",0.121740973806234,2047
"TKM",0.121740973806234,2048
"TKM",0.121740973806234,2049
"TKM",0.121740973806234,2050
"TLS",0.109,2021
"TLS",0.109,2022
"TLS",0.109,2023
"TLS",0.109,2024
"TLS",0.109,2025
"TLS",0.109,2026
"TLS",0.109,2027
"TLS",0.109,2028
"TLS",0.109,2029
"TLS",0.109,2030
"TLS",0.109,2031
"TLS",0.109,2032
"TLS",0.109,2033
"TLS",0.109,2034
"TLS",0.109,2035
"TLS",0.109,2036
"TLS",0.109,2037
"TLS",0.109,2038
"TLS",0.109,2039
"TLS",0.109,2040
"TLS",0.109,2041
"TLS",0.109,2042
"TLS",0.109,2043
"TLS",0.109,2044
"TLS",0.109,2045
"TLS",0.109,2046
"TLS",0.109,2047
"TLS",0.109,2048
"TLS",0.109,2049
"TLS",0.109,2050
"TON",0.074,2021
"TON",0.074,2022
"TON",0.074,2023
"TON",0.074,2024
"TON",0.074,2025
"TON",0.074,2026
"TON",0.074,2027
"TON",0.074,2028
"TON",0.074,2029
"TON",0.074,2030
"TON",0.074,2031
"TON",0.074,2032
"TON",0.074,2033
"TON",0.074,2034
"TON",0.074,2035
"TON",0.074,2036
"TON",0.074,2037
"TON",0.074,2038
"TON",0.074,2039
"TON",0.074,2040
"TON",0.074,2041
"TON",0.074,2042
"TON",0.074,2043
"TON",0.074,2044
"TON",0.074,2045
"TON",0.074,2046
"TON",0.074,2047
"TON",0.074,2048
"TON",0.074,2049
"TON",0.074,2050
"TTO",0.226,2021
"TTO",0.226,2022
"TTO",0.226,2023
"TTO",0.226,2024
"TTO",0.226,2025
"TTO",0.226,2026
"TTO",0.226,2027
"TTO",0.226,2028
"TTO",0.226,2029
"TTO",0.226,2030
"TTO",0.226,2031
"TTO",0.226,2032
"TTO",0.226,2033
"TTO",0.226,2034
"TTO",0.226,2035
"TTO",0.226,2036
"TTO",0.226,2037
"TTO",0.226,2038
"TTO",0.226,2039
"TTO",0.226,2040
"TTO",0.226,2041
"TTO",0.226,2042
"TTO",0.226,2043
"TTO",0.226,2044
"TTO",0.226,2045
"TTO",0.226,2046
"TTO",0.226,2047
"TTO",0.226,2048
"TTO",0.226,2049
"TTO",0.226,2050
"TUN",0.1,2021
"TUN",0.1,2022
"TUN",0.1,2023
"TUN",0.1,2024
"TUN",0.1,2025
"TUN",0.1,2026
"TUN",0.1,2027
"TUN",0.1,2028
"TUN",0.1,2029
"TUN",0.1,2030
"TUN",0.1,2031
"TUN",0.1,2032
"TUN",0.1,2033
"TUN",0.1,2034
"TUN",0.1,2035
"TUN",0.1,2036
"TUN",0.1,2037
"TUN",0.1,2038
"TUN",0.1,2039
"TUN",0.1,2040
"TUN",0.1,2041
"TUN",0.1,2042
"TUN",0.1,2043
"TUN",0.1,2044
"TUN",0.1,2045
"TUN",0.1,2046
"TUN",0.1,2047
"TUN",0.1,2048
"TUN",0.1,2049
"TUN",0.1,2050
"TUR",0.06,2021
"TUR",0.06,2022
"TUR",0.06,2023
"TUR",0.06,2024
"TUR",0.06,2025
"TUR",0.06,2026
"TUR",0.06,2027
"TUR",0.06,2028
"TUR",0.06,2029
"TUR",0.06,2030
"TUR",0.06,2031
"TUR",0.06,2032
"TUR",0.06,2033
"TUR",0.06,2034
"TUR",0.06,2035
"TUR",0.06,2036
"TUR",0.06,2037
"TUR",0.06,2038
"TUR",0.06,2039
"TUR",0.06,2040
"TUR",0.06,2041
"TUR",0.06,2042
"TUR",0.06,2043
"TUR",0.06,2044
"TUR",0.06,2045
"TUR",0.06,2046
"TUR",0.06,2047
"TUR",0.06,2048
"TUR",0.06,2049
"TUR",0.06,2050
"TUV",0.109,2021
"TUV",0.109,2022
"TUV",0.109,2023
"TUV",0.109,2024
"TUV",0.109,2025
"TUV",0.109,2026
"TUV",0.109,2027
"TUV",0.109,2028
"TUV",0.109,2029
"TUV",0.109,2030
"TUV",0.109,2031
"TUV",0.109,2032
"TUV",0.109,2033
"TUV",0.109,2034
"TUV",0.109,2035
"TUV",0.109,2036
"TUV",0.109,2037
"TUV",0.109,2038
"TUV",0.109,2039
"TUV",0.109,2040
"TUV",0.109,2041
"TUV",0.109,2042
"TUV",0.109,2043
"TUV",0.109,2044
"TUV",0.109,2045
"TUV",0.109,2046
"TUV",0.109,2047
"TUV",0.109,2048
"TUV",0.109,2049
"TUV",0.109,2050
"TWN",0.3001,2021
"TWN",0.3001,2022
"TWN",0.3001,2023
"TWN",0.3001,2024
"TWN",0.3001,2025
"TWN",0.3001,2026
"TWN",0.3001,2027
"TWN",0.3001,2028
"TWN",0.3001,2029
"TWN",0.3001,2030
"TWN",0.3001,2031
"TWN",0.3001,2032
"TWN",0.3001,2033
"TWN",0.3001,2034
"TWN",0.3001,2035
"TWN",0.3001,2036
"TWN",0.3001,2037
"TWN",0.3001,2038
"TWN",0.3001,2039
"TWN",0.3001,2040
"TWN",0.3001,2041
"TWN",0.3001,2042
"TWN",0.3001,2043
"TWN",0.3001,2044
"TWN",0.3001,2045
"TWN",0.3001,2046
"TWN",0.3001,2047
"TWN",0.3001,2048
"TWN",0.3001,2049
"TWN",0.3001,2050
"TZA",0.0998684387813778,2021
"TZA",0.0998684387813778,2022
"TZA",0.0998684387813778,2023
"TZA",0.0998684387813778,2024
"TZA",0.0998684387813778,2025
"TZA",0.0998684387813778,2026
"TZA",0.0998684387813778,2027
"TZA",0.0998684387813778,2028
"TZA",0.0998684387813778,2029
"TZA",0.0998684387813778,2030
"TZA",0.0998684387813778,2031
"TZA",0.0998684387813778,2032
"TZA",0.0998684387813778,2033
"TZA",0.0998684387813778,2034
"TZA",0.0998684387813778,2035
"TZA",0.0998684387813778,2036
"TZA",0.0998684387813778,2037
"TZA",0.0998684387813778,2038
"TZA",0.0998684387813778,2039
"TZA",0.0998684387813778,2040
"TZA",0.0998684387813778,2041
"TZA",0.0998684387813778,2042
"TZA",0.0998684387813778,2043
"TZA",0.0998684387813778,2044
"TZA",0.0998684387813778,2045
"TZA",0.0998684387813778,2046
"TZA",0.0998684387813778,2047
"TZA",0.0998684387813778,2048
"TZA",0.0998684387813778,2049
"TZA",0.0998684387813778,2050
"UGA",0.06,2021
"UGA",0.06,2022
"UGA",0.06,2023
"UGA",0.06,2024
"UGA",0.06,2025
"UGA",0.06,2026
"UGA",0.06,2027
"UGA",0.06,2028
"UGA",0.06,2029
"UGA",0.06,2030
"UGA",0.06,2031
"UGA",0.06,2032
"UGA",0.06,2033
"UGA",0.06,2034
"UGA",0.06,2035
"UGA",0.06,2036
"UGA",0.06,2037
"UGA",0.06,2038
"UGA",0.06,2039
"UGA",0.06,2040
"UGA",0.06,2041
"UGA",0.06,2042
"UGA",0.06,2043
"UGA",0.06,2044
"UGA",0.06,2045
"UGA",0.06,2046
"UGA",0.06,2047
"UGA",0.06,2048
"UGA",0.06,2049
"UGA",0.06,2050
"UKR",0.25,2021
"UKR",0.25,2022
"UKR",0.25,2023
"UKR",0.25,2024
"UKR",0.25,2025
"UKR",0.25,2026
"UKR",0.25,2027
"UKR",0.25,2028
"UKR",0.25,2029
"UKR",0.25,2030
"UKR",0.25,2031
"UKR",0.25,2032
"UKR",0.25,2033
"UKR",0.25,2034
"UKR",0.25,2035
"UKR",0.25,2036
"UKR",0.25,2037
"UKR",0.25,2038
"UKR",0.25,2039
"UKR",0.25,2040
"UKR",0.25,2041
"UKR",0.25,2042
"UKR",0.25,2043
"UKR",0.25,2044
"UKR",0.25,2045
"UKR",0.25,2046
"UKR",0.25,2047
"UKR",0.25,2048
"UKR",0.25,2049
"UKR",0.25,2050
"URY",0.2,2021
"URY",0.2,2022
"URY",0.2,2023
"URY",0.2,2024
"URY",0.2,2025
"URY",0.2,2026
"URY",0.2,2027
"URY",0.2,2028
"URY",0.2,2029
"URY",0.2,2030
"URY",0.2,2031
"URY",0.2,2032
"URY",0.2,2033
"URY",0.2,2034
"URY",0.2,2035
"URY",0.2,2036
"URY",0.2,2037
"URY",0.2,2038
"URY",0.2,2039
"URY",0.2,2040
"URY",0.2,2041
"URY",0.2,2042
"URY",0.2,2043
"URY",0.2,2044
"URY",0.2,2045
"URY",0.2,2046
"URY",0.2,2047
"URY",0.2,2048
"URY",0.2,2049
"URY",0.2,2050
"USA",0.266,2021
"USA",0.266,2022
"USA",0.266,2023
"USA",0.266,2024
"USA",0.266,2025
"USA",0.266,2026
"USA",0.266,2027
"USA",0.266,2028
"USA",0.266,2029
"USA",0.266,2030
"USA",0.266,2031
"USA",0.266,2032
"USA",0.266,2033
"USA",0.266,2034
"USA",0.266,2035
"USA",0.266,2036
"USA",0.266,2037
"USA",0.266,2038
"USA",0.266,2039
"USA",0.266,2040
"USA",0.266,2041
"USA",0.266,2042
"USA",0.266,2043
"USA",0.266,2044
"USA",0.266,2045
"USA",0.266,2046
"USA",0.266,2047
"USA",0.266,2048
"USA",0.266,2049
"USA",0.266,2050
"UZB",0.175,2021
"UZB",0.175,2022
"UZB",0.175,2023
"UZB",0.175,2024
"UZB",0.175,2025
"UZB",0.175,2026
"UZB",0.175,2027
"UZB",0.175,2028
"UZB",0.175,2029
"UZB",0.175,2030
"UZB",0.175,2031
"UZB",0.175,2032
"UZB",0.175,2033
"UZB",0.175,2034
"UZB",0.175,2035
"UZB",0.175,2036
"UZB",0.175,2037
"UZB",0.175,2038
"UZB",0.175,2039
"UZB",0.175,2040
"UZB",0.175,2041
"UZB",0.175,2042
"UZB",0.175,2043
"UZB",0.175,2044
"UZB",0.175,2045
"UZB",0.175,2046
"UZB",0.175,2047
"UZB",0.175,2048
"UZB",0.175,2049
"UZB",0.175,2050
"VCT",0.221,2021
"VCT",0.221,2022
"VCT",0.221,2023
"VCT",0.221,2024
"VCT",0.221,2025
"VCT",0.221,2026
"VCT",0.221,2027
"VCT",0.221,2028
"VCT",0.221,2029
"VCT",0.221,2030
"VCT",0.221,2031
"VCT",0.221,2032
"VCT",0.221,2033
"VCT",0.221,2034
"VCT",0.221,2035
"VCT",0.221,2036
"VCT",0.221,2037
"VCT",0.221,2038
"VCT",0.221,2039
"VCT",0.221,2040
"VCT",0.221,2041
"VCT",0.221,2042
"VCT",0.221,2043
"VCT",0.221,2044
"VCT",0.221,2045
"VCT",0.221,2046
"VCT",0.221,2047
"VCT",0.221,2048
"VCT",0.221,2049
"VCT",0.221,2050
"VEN",0.127746710239709,2021
"VEN",0.127746710239709,2022
"VEN",0.127746710239709,2023
"VEN",0.127746710239709,2024
"VEN",0.127746710239709,2025
"VEN",0.127746710239709,2026
"VEN",0.127746710239709,2027
"VEN",0.127746710239709,2028
"VEN",0.127746710239709,2029
"VEN",0.127746710239709,2030
"VEN",0.127746710239709,2031
"VEN",0.127746710239709,2032
"VEN",0.127746710239709,2033
"VEN",0.127746710239709,2034
"VEN",0.127746710239709,2035
"VEN",0.127746710239709,2036
"VEN",0.127746710239709,2037
"VEN",0.127746710239709,2038
"VEN",0.127746710239709,2039
"VEN",0.127746710239709,2040
"VEN",0.127746710239709,2041
"VEN",0.127746710239709,2042
"VEN",0.127746710239709,2043
"VEN",0.127746710239709,2044
"VEN",0.127746710239709,2045
"VEN",0.127746710239709,2046
"VEN",0.127746710239709,2047
"VEN",0.127746710239709,2048
"VEN",0.127746710239709,2049
"VEN",0.127746710239709,2050
"VGB",0.335,2021
"VGB",0.335,2022
"VGB",0.335,2023
"VGB",0.335,2024
"VGB",0.335,2025
"VGB",0.335,2026
"VGB",0.335,2027
"VGB",0.335,2028
"VGB",0.335,2029
"VGB",0.335,2030
"VGB",0.335,2031
"VGB",0.335,2032
"VGB",0.335,2033
"VGB",0.335,2034
"VGB",0.335,2035
"VGB",0.335,2036
"VGB",0.335,2037
"VGB",0.335,2038
"VGB",0.335,2039
"VGB",0.335,2040
"VGB",0.335,2041
"VGB",0.335,2042
"VGB",0.335,2043
"VGB",0.335,2044
"VGB",0.335,2045
"VGB",0.335,2046
"VGB",0.335,2047
"VGB",0.335,2048
"VGB",0.335,2049
"VGB",0.335,2050
"VIR",0.15,2021
"VIR",0.15,2022
"VIR",0.15,2023
"VIR",0.15,2024
"VIR",0.15,2025
"VIR",0.15,2026
"VIR",0.15,2027
"VIR",0.15,2028
"VIR",0.15,2029
"VIR",0.15,2030
"VIR",0.15,2031
"VIR",0.15,2032
"VIR",0.15,2033
"VIR",0.15,2034
"VIR",0.15,2035
"VIR",0.15,2036
"VIR",0.15,2037
"VIR",0.15,2038
"VIR",0.15,2039
"VIR",0.15,2040
"VIR",0.15,2041
"VIR",0.15,2042
"VIR",0.15,2043
"VIR",0.15,2044
"VIR",0.15,2045
"VIR",0.15,2046
"VIR",0.15,2047
"VIR",0.15,2048
"VIR",0.15,2049
"VIR",0.15,2050
"VNM",0.052,2021
"VNM",0.052,2022
"VNM",0.052,2023
"VNM",0.052,2024
"VNM",0.052,2025
"VNM",0.052,2026
"VNM",0.052,2027
"VNM",0.052,2028
"VNM",0.052,2029
"VNM",0.052,2030
"VNM",0.052,2031
"VNM",0.052,2032
"VNM",0.052,2033
"VNM",0.052,2034
"VNM",0.052,2035
"VNM",0.052,2036
"VNM",0.052,2037
"VNM",0.052,2038
"VNM",0.052,2039
"VNM",0.052,2040
"VNM",0.052,2041
"VNM",0.052,2042
"VNM",0.052,2043
"VNM",0.052,2044
"VNM",0.052,2045
"VNM",0.052,2046
"VNM",0.052,2047
"VNM",0.052,2048
"VNM",0.052,2049
"VNM",0.052,2050
"VUT",0.0405,2021
"VUT",0.0405,2022
"VUT",0.0405,2023
"VUT",0.0405,2024
"VUT",0.0405,2025
"VUT",0.0405,2026
"VUT",0.0405,2027
"VUT",0.0405,2028
"VUT",0.0405,2029
"VUT",0.0405,2030
"VUT",0.0405,2031
"VUT",0.0405,2032
"VUT",0.0405,2033
"VUT",0.0405,2034
"VUT",0.0405,2035
"VUT",0.0405,2036
"VUT",0.0405,2037
"VUT",0.0405,2038
"VUT",0.0405,2039
"VUT",0.0405,2040
"VUT",0.0405,2041
"VUT",0.0405,2042
"VUT",0.0405,2043
"VUT",0.0405,2044
"VUT",0.0405,2045
"VUT",0.0405,2046
"VUT",0.0405,2047
"VUT",0.0405,2048
"VUT",0.0405,2049
"VUT",0.0405,2050
"WSM",0.072,2021
"WSM",0.072,2022
"WSM",0.072,2023
"WSM",0.072,2024
"WSM",0.072,2025
"WSM",0.072,2026
"WSM",0.072,2027
"WSM",0.072,2028
"WSM",0.072,2029
"WSM",0.072,2030
"WSM",0.072,2031
"WSM",0.072,2032
"WSM",0.072,2033
"WSM",0.072,2034
"WSM",0.072,2035
"WSM",0.072,2036
"WSM",0.072,2037
"WSM",0.072,2038
"WSM",0.072,2039
"WSM",0.072,2040
"WSM",0.072,2041
"WSM",0.072,2042
"WSM",0.072,2043
"WSM",0.072,2044
"WSM",0.072,2045
"WSM",0.072,2046
"WSM",0.072,2047
"WSM",0.072,2048
"WSM",0.072,2049
"WSM",0.072,2050
"XKX",0.08,2021
"XKX",0.08,2022
"XKX",0.08,2023
"XKX",0.08,2024
"XKX",0.08,2025
"XKX",0.08,2026
"XKX",0.08,2027
"XKX",0.08,2028
"XKX",0.08,2029
"XKX",0.08,2030
"XKX",0.08,2031
"XKX",0.08,2032
"XKX",0.08,2033
"XKX",0.08,2034
"XKX",0.08,2035
"XKX",0.08,2036
"XKX",0.08,2037
"XKX",0.08,2038
"XKX",0.08,2039
"XKX",0.08,2040
"XKX",0.08,2041
"XKX",0.08,2042
"XKX",0.08,2043
"XKX",0.08,2044
"XKX",0.08,2045
"XKX",0.08,2046
"XKX",0.08,2047
"XKX",0.08,2048
"XKX",0.08,2049
"XKX",0.08,2050
"YEM",0.07,2021
"YEM",0.07,2022
"YEM",0.07,2023
"YEM",0.07,2024
"YEM",0.07,2025
"YEM",0.07,2026
"YEM",0.07,2027
"YEM",0.07,2028
"YEM",0.07,2029
"YEM",0.07,2030
"YEM",0.07,2031
"YEM",0.07,2032
"YEM",0.07,2033
"YEM",0.07,2034
"YEM",0.07,2035
"YEM",0.07,2036
"YEM",0.07,2037
"YEM",0.07,2038
"YEM",0.07,2039
"YEM",0.07,2040
"YEM",0.07,2041
"YEM",0.07,2042
"YEM",0.07,2043
"YEM",0.07,2044
"YEM",0.07,2045
"YEM",0.07,2046
"YEM",0.07,2047
"YEM",0.07,2048
"YEM",0.07,2049
"YEM",0.07,2050
"ZAF",0.0939691823779427,2021
"ZAF",0.0939691823779427,2022
"ZAF",0.0939691823779427,2023
"ZAF",0.0939691823779427,2024
"ZAF",0.0939691823779427,2025
"ZAF",0.0939691823779427,2026
"ZAF",0.0939691823779427,2027
"ZAF",0.0939691823779427,2028
"ZAF",0.0939691823779427,2029
"ZAF",0.0939691823779427,2030
"ZAF",0.0939691823779427,2031
"ZAF",0.0939691823779427,2032
"ZAF",0.0939691823779427,2033
"ZAF",0.0939691823779427,2034
"ZAF",0.0939691823779427,2035
"ZAF",0.0939691823779427,2036
"ZAF",0.0939691823779427,2037
"ZAF",0.0939691823779427,2038
"ZAF",0.0939691823779427,2039
"ZAF",0.0939691823779427,2040
"ZAF",0.0939691823779427,2041
"ZAF",0.0939691823779427,2042
"ZAF",0.0939691823779427,2043
"ZAF",0.0939691823779427,2044
"ZAF",0.0939691823779427,2045
"ZAF",0.0939691823779427,2046
"ZAF",0.0939691823779427,2047
"ZAF",0.0939691823779427,2048
"ZAF",0.0939691823779427,2049
"ZAF",0.0939691823779427,2050
"ZMB",0.102812302711062,2021
"ZMB",0.102812302711062,2022
"ZMB",0.102812302711062,2023
"ZMB",0.102812302711062,2024
"ZMB",0.102812302711062,2025
"ZMB",0.102812302711062,2026
"ZMB",0.102812302711062,2027
"ZMB",0.102812302711062,2028
"ZMB",0.102812302711062,2029
"ZMB",0.102812302711062,2030
"ZMB",0.102812302711062,2031
"ZMB",0.102812302711062,2032
"ZMB",0.102812302711062,2033
"ZMB",0.102812302711062,2034
