Nation,iso_code3,Year,nemomod_entc_variable_cost_pp_solar_mm_usd_per_mwh
Argentina,SYC,2044,0.704906166
Argentina,SYC,2045,0.688806087
Argentina,SYC,2046,0.673073734
Argentina,SYC,2047,0.657700709
Argentina,SYC,2048,0.642678804
Argentina,SYC,2049,0.628
Argentina,SYC,2050,0.61365646
Argentina,SYR,2021,1.199281055
Argentina,SYR,2022,1.171889437
Argentina,SYR,2023,1.145123446
Argentina,SYR,2024,1.11896879
Argentina,SYR,2025,1.093411507
Argentina,SYR,2026,1.068437954
Argentina,SYR,2027,1.044034798
Argentina,SYR,2028,1.02018901
Argentina,SYR,2029,0.996887861
Argentina,SYR,2030,0.97411891
Argentina,SYR,2031,0.951870004
Argentina,SYR,2032,0.930129263
Argentina,SYR,2033,0.908885081
Argentina,SYR,2034,0.888126117
Argentina,SYR,2035,0.867841289
Argentina,SYR,2036,0.848019766
Argentina,SYR,2037,0.828650968
Argentina,SYR,2038,0.809724554
Argentina,SYR,2039,0.791230419
Argentina,SYR,2040,0.773158692
Argentina,SYR,2041,0.755499723
Argentina,SYR,2042,0.738244085
Argentina,SYR,2043,0.721382567
Argentina,SYR,2044,0.704906166
Argentina,SYR,2045,0.688806087
Argentina,SYR,2046,0.673073734
Argentina,SYR,2047,0.657700709
Argentina,SYR,2048,0.642678804
Argentina,SYR,2049,0.628
Argentina,SYR,2050,0.61365646
Argentina,TCA,2021,1.199281055
Argentina,TCA,2022,1.171889437
Argentina,TCA,2023,1.145123446
Argentina,TCA,2024,1.11896879
Argentina,TCA,2025,1.093411507
Argentina,TCA,2026,1.068437954
Argentina,TCA,2027,1.044034798
Argentina,TCA,2028,1.02018901
Argentina,TCA,2029,0.996887861
Argentina,TCA,2030,0.97411891
Argentina,TCA,2031,0.951870004
Argentina,TCA,2032,0.930129263
Argentina,TCA,2033,0.908885081
Argentina,TCA,2034,0.888126117
Argentina,TCA,2035,0.867841289
Argentina,TCA,2036,0.848019766
Argentina,TCA,2037,0.828650968
Argentina,TCA,2038,0.809724554
Argentina,TCA,2039,0.791230419
Argentina,TCA,2040,0.773158692
Argentina,TCA,2041,0.755499723
Argentina,TCA,2042,0.738244085
Argentina,TCA,2043,0.721382567
Argentina,TCA,2044,0.704906166
Argentina,TCA,2045,0.688806087
Argentina,TCA,2046,0.673073734
Argentina,TCA,2047,0.657700709
Argentina,TCA,2048,0.642678804
Argentina,TCA,2049,0.628
Argentina,TCA,2050,0.61365646
Argentina,TCD,2021,1.199281055
Argentina,TCD,2022,1.171889437
Argentina,TCD,2023,1.145123446
Argentina,TCD,2024,1.11896879
Argentina,TCD,2025,1.093411507
Argentina,TCD,2026,1.068437954
Argentina,TCD,2027,1.044034798
Argentina,TCD,2028,1.02018901
Argentina,TCD,2029,0.996887861
Argentina,TCD,2030,0.97411891
Argentina,TCD,2031,0.951870004
Argentina,TCD,2032,0.930129263
Argentina,TCD,2033,0.908885081
Argentina,TCD,2034,0.888126117
Argentina,TCD,2035,0.867841289
Argentina,TCD,2036,0.848019766
Argentina,TCD,2037,0.828650968
Argentina,TCD,2038,0.809724554
Argentina,TCD,2039,0.791230419
Argentina,TCD,2040,0.773158692
Argentina,TCD,2041,0.755499723
Argentina,TCD,2042,0.738244085
Argentina,TCD,2043,0.721382567
Argentina,TCD,2044,0.704906166
Argentina,TCD,2045,0.688806087
Argentina,TCD,2046,0.673073734
Argentina,TCD,2047,0.657700709
Argentina,TCD,2048,0.642678804
Argentina,TCD,2049,0.628
Argentina,TCD,2050,0.61365646
Argentina,TGO,2021,1.199281055
Argentina,TGO,2022,1.171889437
Argentina,TGO,2023,1.145123446
Argentina,TGO,2024,1.11896879
Argentina,TGO,2025,1.093411507
Argentina,TGO,2026,1.068437954
Argentina,TGO,2027,1.044034798
Argentina,TGO,2028,1.02018901
Argentina,TGO,2029,0.996887861
Argentina,TGO,2030,0.97411891
Argentina,TGO,2031,0.951870004
Argentina,TGO,2032,0.930129263
Argentina,TGO,2033,0.908885081
Argentina,TGO,2034,0.888126117
Argentina,TGO,2035,0.867841289
Argentina,TGO,2036,0.848019766
Argentina,TGO,2037,0.828650968
Argentina,TGO,2038,0.809724554
Argentina,TGO,2039,0.791230419
Argentina,TGO,2040,0.773158692
Argentina,TGO,2041,0.755499723
Argentina,TGO,2042,0.738244085
Argentina,TGO,2043,0.721382567
Argentina,TGO,2044,0.704906166
Argentina,TGO,2045,0.688806087
Argentina,TGO,2046,0.673073734
Argentina,TGO,2047,0.657700709
Argentina,TGO,2048,0.642678804
Argentina,TGO,2049,0.628
Argentina,TGO,2050,0.61365646
Argentina,THA,2021,1.199281055
Argentina,THA,2022,1.171889437
Argentina,THA,2023,1.145123446
Argentina,THA,2024,1.11896879
Argentina,THA,2025,1.093411507
Argentina,THA,2026,1.068437954
Argentina,THA,2027,1.044034798
Argentina,THA,2028,1.02018901
Argentina,THA,2029,0.996887861
Argentina,THA,2030,0.97411891
Argentina,THA,2031,0.951870004
Argentina,THA,2032,0.930129263
Argentina,THA,2033,0.908885081
Argentina,THA,2034,0.888126117
Argentina,THA,2035,0.867841289
Argentina,THA,2036,0.848019766
Argentina,THA,2037,0.828650968
Argentina,THA,2038,0.809724554
Argentina,THA,2039,0.791230419
Argentina,THA,2040,0.773158692
Argentina,THA,2041,0.755499723
Argentina,THA,2042,0.738244085
Argentina,THA,2043,0.721382567
Argentina,THA,2044,0.704906166
Argentina,THA,2045,0.688806087
Argentina,THA,2046,0.673073734
Argentina,THA,2047,0.657700709
Argentina,THA,2048,0.642678804
Argentina,THA,2049,0.628
Argentina,THA,2050,0.61365646
Argentina,TJK,2021,1.199281055
Argentina,TJK,2022,1.171889437
Argentina,TJK,2023,1.145123446
Argentina,TJK,2024,1.11896879
Argentina,TJK,2025,1.093411507
Argentina,TJK,2026,1.068437954
Argentina,TJK,2027,1.044034798
Argentina,TJK,2028,1.02018901
Argentina,TJK,2029,0.996887861
Argentina,TJK,2030,0.97411891
Argentina,TJK,2031,0.951870004
Argentina,TJK,2032,0.930129263
Argentina,TJK,2033,0.908885081
Argentina,TJK,2034,0.888126117
Argentina,TJK,2035,0.867841289
Argentina,TJK,2036,0.848019766
Argentina,TJK,2037,0.828650968
Argentina,TJK,2038,0.809724554
Argentina,TJK,2039,0.791230419
Argentina,TJK,2040,0.773158692
Argentina,TJK,2041,0.755499723
Argentina,TJK,2042,0.738244085
Argentina,TJK,2043,0.721382567
Argentina,TJK,2044,0.704906166
Argentina,TJK,2045,0.688806087
Argentina,TJK,2046,0.673073734
Argentina,TJK,2047,0.657700709
Argentina,TJK,2048,0.642678804
Argentina,TJK,2049,0.628
Argentina,TJK,2050,0.61365646
Argentina,TKL,2021,1.199281055
Argentina,TKL,2022,1.171889437
Argentina,TKL,2023,1.145123446
Argentina,TKL,2024,1.11896879
Argentina,TKL,2025,1.093411507
Argentina,TKL,2026,1.068437954
Argentina,TKL,2027,1.044034798
Argentina,TKL,2028,1.02018901
Argentina,TKL,2029,0.996887861
Argentina,TKL,2030,0.97411891
Argentina,TKL,2031,0.951870004
Argentina,TKL,2032,0.930129263
Argentina,TKL,2033,0.908885081
Argentina,TKL,2034,0.888126117
Argentina,TKL,2035,0.867841289
Argentina,TKL,2036,0.848019766
Argentina,TKL,2037,0.828650968
Argentina,TKL,2038,0.809724554
Argentina,TKL,2039,0.791230419
Argentina,TKL,2040,0.773158692
Argentina,TKL,2041,0.755499723
Argentina,TKL,2042,0.738244085
Argentina,TKL,2043,0.721382567
Argentina,TKL,2044,0.704906166
Argentina,TKL,2045,0.688806087
Argentina,TKL,2046,0.673073734
Argentina,TKL,2047,0.657700709
Argentina,TKL,2048,0.642678804
Argentina,TKL,2049,0.628
Argentina,TKL,2050,0.61365646
Argentina,TKM,2021,1.199281055
Argentina,TKM,2022,1.171889437
Argentina,TKM,2023,1.145123446
Argentina,TKM,2024,1.11896879
Argentina,TKM,2025,1.093411507
Argentina,TKM,2026,1.068437954
Argentina,TKM,2027,1.044034798
Argentina,TKM,2028,1.02018901
Argentina,TKM,2029,0.996887861
Argentina,TKM,2030,0.97411891
Argentina,TKM,2031,0.951870004
Argentina,TKM,2032,0.930129263
Argentina,TKM,2033,0.908885081
Argentina,TKM,2034,0.888126117
Argentina,TKM,2035,0.867841289
Argentina,TKM,2036,0.848019766
Argentina,TKM,2037,0.828650968
Argentina,TKM,2038,0.809724554
Argentina,TKM,2039,0.791230419
Argentina,TKM,2040,0.773158692
Argentina,TKM,2041,0.755499723
Argentina,TKM,2042,0.738244085
Argentina,TKM,2043,0.721382567
Argentina,TKM,2044,0.704906166
Argentina,TKM,2045,0.688806087
Argentina,TKM,2046,0.673073734
Argentina,TKM,2047,0.657700709
Argentina,TKM,2048,0.642678804
Argentina,TKM,2049,0.628
Argentina,TKM,2050,0.61365646
Argentina,TLS,2021,1.199281055
Argentina,TLS,2022,1.171889437
Argentina,TLS,2023,1.145123446
Argentina,TLS,2024,1.11896879
Argentina,TLS,2025,1.093411507
Argentina,TLS,2026,1.068437954
Argentina,TLS,2027,1.044034798
Argentina,TLS,2028,1.02018901
Argentina,TLS,2029,0.996887861
Argentina,TLS,2030,0.97411891
Argentina,TLS,2031,0.951870004
Argentina,TLS,2032,0.930129263
Argentina,TLS,2033,0.908885081
Argentina,TLS,2034,0.888126117
Argentina,TLS,2035,0.867841289
Argentina,TLS,2036,0.848019766
Argentina,TLS,2037,0.828650968
Argentina,TLS,2038,0.809724554
Argentina,TLS,2039,0.791230419
Argentina,TLS,2040,0.773158692
Argentina,TLS,2041,0.755499723
Argentina,TLS,2042,0.738244085
Argentina,TLS,2043,0.721382567
Argentina,TLS,2044,0.704906166
Argentina,TLS,2045,0.688806087
Argentina,TLS,2046,0.673073734
Argentina,TLS,2047,0.657700709
Argentina,TLS,2048,0.642678804
Argentina,TLS,2049,0.628
Argentina,TLS,2050,0.61365646
Argentina,TON,2021,1.199281055
Argentina,TON,2022,1.171889437
Argentina,TON,2023,1.145123446
Argentina,TON,2024,1.11896879
Argentina,TON,2025,1.093411507
Argentina,TON,2026,1.068437954
Argentina,TON,2027,1.044034798
Argentina,TON,2028,1.02018901
Argentina,TON,2029,0.996887861
Argentina,TON,2030,0.97411891
Argentina,TON,2031,0.951870004
Argentina,TON,2032,0.930129263
Argentina,TON,2033,0.908885081
Argentina,TON,2034,0.888126117
Argentina,TON,2035,0.867841289
Argentina,TON,2036,0.848019766
Argentina,TON,2037,0.828650968
Argentina,TON,2038,0.809724554
Argentina,TON,2039,0.791230419
Argentina,TON,2040,0.773158692
Argentina,TON,2041,0.755499723
Argentina,TON,2042,0.738244085
Argentina,TON,2043,0.721382567
Argentina,TON,2044,0.704906166
Argentina,TON,2045,0.688806087
Argentina,TON,2046,0.673073734
Argentina,TON,2047,0.657700709
Argentina,TON,2048,0.642678804
Argentina,TON,2049,0.628
Argentina,TON,2050,0.61365646
Argentina,TTO,2021,1.199281055
Argentina,TTO,2022,1.171889437
Argentina,TTO,2023,1.145123446
Argentina,TTO,2024,1.11896879
Argentina,TTO,2025,1.093411507
Argentina,TTO,2026,1.068437954
Argentina,TTO,2027,1.044034798
Argentina,TTO,2028,1.02018901
Argentina,TTO,2029,0.996887861
Argentina,TTO,2030,0.97411891
Argentina,TTO,2031,0.951870004
Argentina,TTO,2032,0.930129263
Argentina,TTO,2033,0.908885081
Argentina,TTO,2034,0.888126117
Argentina,TTO,2035,0.867841289
Argentina,TTO,2036,0.848019766
Argentina,TTO,2037,0.828650968
Argentina,TTO,2038,0.809724554
Argentina,TTO,2039,0.791230419
Argentina,TTO,2040,0.773158692
Argentina,TTO,2041,0.755499723
Argentina,TTO,2042,0.738244085
Argentina,TTO,2043,0.721382567
Argentina,TTO,2044,0.704906166
Argentina,TTO,2045,0.688806087
Argentina,TTO,2046,0.673073734
Argentina,TTO,2047,0.657700709
Argentina,TTO,2048,0.642678804
Argentina,TTO,2049,0.628
Argentina,TTO,2050,0.61365646
Argentina,TUN,2021,1.199281055
Argentina,TUN,2022,1.171889437
Argentina,TUN,2023,1.145123446
Argentina,TUN,2024,1.11896879
Argentina,TUN,2025,1.093411507
Argentina,TUN,2026,1.068437954
Argentina,TUN,2027,1.044034798
Argentina,TUN,2028,1.02018901
Argentina,TUN,2029,0.996887861
Argentina,TUN,2030,0.97411891
Argentina,TUN,2031,0.951870004
Argentina,TUN,2032,0.930129263
Argentina,TUN,2033,0.908885081
Argentina,TUN,2034,0.888126117
Argentina,TUN,2035,0.867841289
Argentina,TUN,2036,0.848019766
Argentina,TUN,2037,0.828650968
Argentina,TUN,2038,0.809724554
Argentina,TUN,2039,0.791230419
Argentina,TUN,2040,0.773158692
Argentina,TUN,2041,0.755499723
Argentina,TUN,2042,0.738244085
Argentina,TUN,2043,0.721382567
Argentina,TUN,2044,0.704906166
Argentina,TUN,2045,0.688806087
Argentina,TUN,2046,0.673073734
Argentina,TUN,2047,0.657700709
Argentina,TUN,2048,0.642678804
Argentina,TUN,2049,0.628
Argentina,TUN,2050,0.61365646
Argentina,TUR,2021,1.199281055
Argentina,TUR,2022,1.171889437
Argentina,TUR,2023,1.145123446
Argentina,TUR,2024,1.11896879
Argentina,TUR,2025,1.093411507
Argentina,TUR,2026,1.068437954
Argentina,TUR,2027,1.044034798
Argentina,TUR,2028,1.02018901
Argentina,TUR,2029,0.996887861
Argentina,TUR,2030,0.97411891
Argentina,TUR,2031,0.951870004
Argentina,TUR,2032,0.930129263
Argentina,TUR,2033,0.908885081
Argentina,TUR,2034,0.888126117
Argentina,TUR,2035,0.867841289
Argentina,TUR,2036,0.848019766
Argentina,TUR,2037,0.828650968
Argentina,TUR,2038,0.809724554
Argentina,TUR,2039,0.791230419
Argentina,TUR,2040,0.773158692
Argentina,TUR,2041,0.755499723
Argentina,TUR,2042,0.738244085
Argentina,TUR,2043,0.721382567
Argentina,TUR,2044,0.704906166
Argentina,TUR,2045,0.688806087
Argentina,TUR,2046,0.673073734
Argentina,TUR,2047,0.657700709
Argentina,TUR,2048,0.642678804
Argentina,TUR,2049,0.628
Argentina,TUR,2050,0.61365646
Argentina,TUV,2021,1.199281055
Argentina,TUV,2022,1.171889437
Argentina,TUV,2023,1.145123446
Argentina,TUV,2024,1.11896879
Argentina,TUV,2025,1.093411507
Argentina,TUV,2026,1.068437954
Argentina,TUV,2027,1.044034798
Argentina,TUV,2028,1.02018901
Argentina,TUV,2029,0.996887861
Argentina,TUV,2030,0.97411891
Argentina,TUV,2031,0.951870004
Argentina,TUV,2032,0.930129263
Argentina,TUV,2033,0.908885081
Argentina,TUV,2034,0.888126117
Argentina,TUV,2035,0.867841289
Argentina,TUV,2036,0.848019766
Argentina,TUV,2037,0.828650968
Argentina,TUV,2038,0.809724554
Argentina,TUV,2039,0.791230419
Argentina,TUV,2040,0.773158692
Argentina,TUV,2041,0.755499723
Argentina,TUV,2042,0.738244085
Argentina,TUV,2043,0.721382567
Argentina,TUV,2044,0.704906166
Argentina,TUV,2045,0.688806087
Argentina,TUV,2046,0.673073734
Argentina,TUV,2047,0.657700709
Argentina,TUV,2048,0.642678804
Argentina,TUV,2049,0.628
Argentina,TUV,2050,0.61365646
Argentina,TWN,2021,1.199281055
Argentina,TWN,2022,1.171889437
Argentina,TWN,2023,1.145123446
Argentina,TWN,2024,1.11896879
Argentina,TWN,2025,1.093411507
Argentina,TWN,2026,1.068437954
Argentina,TWN,2027,1.044034798
Argentina,TWN,2028,1.02018901
Argentina,TWN,2029,0.996887861
Argentina,TWN,2030,0.97411891
Argentina,TWN,2031,0.951870004
Argentina,TWN,2032,0.930129263
Argentina,TWN,2033,0.908885081
Argentina,TWN,2034,0.888126117
Argentina,TWN,2035,0.867841289
Argentina,TWN,2036,0.848019766
Argentina,TWN,2037,0.828650968
Argentina,TWN,2038,0.809724554
Argentina,TWN,2039,0.791230419
Argentina,TWN,2040,0.773158692
Argentina,TWN,2041,0.755499723
Argentina,TWN,2042,0.738244085
Argentina,TWN,2043,0.721382567
Argentina,TWN,2044,0.704906166
Argentina,TWN,2045,0.688806087
Argentina,TWN,2046,0.673073734
Argentina,TWN,2047,0.657700709
Argentina,TWN,2048,0.642678804
Argentina,TWN,2049,0.628
Argentina,TWN,2050,0.61365646
Argentina,TZA,2021,1.199281055
Argentina,TZA,2022,1.171889437
Argentina,TZA,2023,1.145123446
Argentina,TZA,2024,1.11896879
Argentina,TZA,2025,1.093411507
Argentina,TZA,2026,1.068437954
Argentina,TZA,2027,1.044034798
Argentina,TZA,2028,1.02018901
Argentina,TZA,2029,0.996887861
Argentina,TZA,2030,0.97411891
Argentina,TZA,2031,0.951870004
Argentina,TZA,2032,0.930129263
Argentina,TZA,2033,0.908885081
Argentina,TZA,2034,0.888126117
Argentina,TZA,2035,0.867841289
Argentina,TZA,2036,0.848019766
Argentina,TZA,2037,0.828650968
Argentina,TZA,2038,0.809724554
Argentina,TZA,2039,0.791230419
Argentina,TZA,2040,0.773158692
Argentina,TZA,2041,0.755499723
Argentina,TZA,2042,0.738244085
Argentina,TZA,2043,0.721382567
Argentina,TZA,2044,0.704906166
Argentina,TZA,2045,0.688806087
Argentina,TZA,2046,0.673073734
Argentina,TZA,2047,0.657700709
Argentina,TZA,2048,0.642678804
Argentina,TZA,2049,0.628
Argentina,TZA,2050,0.61365646
Argentina,UGA,2021,1.199281055
Argentina,UGA,2022,1.171889437
Argentina,UGA,2023,1.145123446
Argentina,UGA,2024,1.11896879
Argentina,UGA,2025,1.093411507
Argentina,UGA,2026,1.068437954
Argentina,UGA,2027,1.044034798
Argentina,UGA,2028,1.02018901
Argentina,UGA,2029,0.996887861
Argentina,UGA,2030,0.97411891
Argentina,UGA,2031,0.951870004
Argentina,UGA,2032,0.930129263
Argentina,UGA,2033,0.908885081
Argentina,UGA,2034,0.888126117
Argentina,UGA,2035,0.867841289
Argentina,UGA,2036,0.848019766
Argentina,UGA,2037,0.828650968
Argentina,UGA,2038,0.809724554
Argentina,UGA,2039,0.791230419
Argentina,UGA,2040,0.773158692
Argentina,UGA,2041,0.755499723
Argentina,UGA,2042,0.738244085
Argentina,UGA,2043,0.721382567
Argentina,UGA,2044,0.704906166
Argentina,UGA,2045,0.688806087
Argentina,UGA,2046,0.673073734
Argentina,UGA,2047,0.657700709
Argentina,UGA,2048,0.642678804
Argentina,UGA,2049,0.628
Argentina,UGA,2050,0.61365646
Armenia,UKR,2021,0.680324643
Armenia,UKR,2022,0.664786006
Armenia,UKR,2023,0.649602273
Armenia,UKR,2024,0.634765337
Armenia,UKR,2025,0.620267276
Armenia,UKR,2026,0.606100352
Armenia,UKR,2027,0.592257001
Armenia,UKR,2028,0.578729832
Armenia,UKR,2029,0.565511625
Armenia,UKR,2030,0.552595321
Armenia,UKR,2031,0.539974027
Armenia,UKR,2032,0.527641003
Armenia,UKR,2033,0.515589666
Armenia,UKR,2034,0.503813582
Armenia,UKR,2035,0.492306463
Armenia,UKR,2036,0.481062168
Armenia,UKR,2037,0.470074693
Armenia,UKR,2038,0.459338172
Armenia,UKR,2039,0.448846874
Armenia,UKR,2040,0.438595197
Armenia,UKR,2041,0.428577669
Armenia,UKR,2042,0.418788942
Armenia,UKR,2043,0.409223789
Armenia,UKR,2044,0.399877105
Armenia,UKR,2045,0.390743899
Armenia,UKR,2046,0.381819296
Armenia,UKR,2047,0.373098531
Armenia,UKR,2048,0.364576949
Armenia,UKR,2049,0.35625
Armenia,UKR,2050,0.348113239
Armenia,UMI,2021,0.680324643
Armenia,UMI,2022,0.664786006
Armenia,UMI,2023,0.649602273
Armenia,UMI,2024,0.634765337
Armenia,UMI,2025,0.620267276
Armenia,UMI,2026,0.606100352
Armenia,UMI,2027,0.592257001
Armenia,UMI,2028,0.578729832
Armenia,UMI,2029,0.565511625
Armenia,UMI,2030,0.552595321
Armenia,UMI,2031,0.539974027
Armenia,UMI,2032,0.527641003
Armenia,UMI,2033,0.515589666
Armenia,UMI,2034,0.503813582
Armenia,UMI,2035,0.492306463
Armenia,UMI,2036,0.481062168
Armenia,UMI,2037,0.470074693
Armenia,UMI,2038,0.459338172
Armenia,UMI,2039,0.448846874
Armenia,UMI,2040,0.438595197
Armenia,UMI,2041,0.428577669
Armenia,UMI,2042,0.418788942
Armenia,UMI,2043,0.409223789
Armenia,UMI,2044,0.399877105
Armenia,UMI,2045,0.390743899
Armenia,UMI,2046,0.381819296
Armenia,UMI,2047,0.373098531
Armenia,UMI,2048,0.364576949
Armenia,UMI,2049,0.35625
Armenia,UMI,2050,0.348113239
Armenia,URY,2021,0.680324643
Armenia,URY,2022,0.664786006
Armenia,URY,2023,0.649602273
Armenia,URY,2024,0.634765337
Armenia,URY,2025,0.620267276
Armenia,URY,2026,0.606100352
Armenia,URY,2027,0.592257001
Armenia,URY,2028,0.578729832
Armenia,URY,2029,0.565511625
Armenia,URY,2030,0.552595321
Armenia,URY,2031,0.539974027
Armenia,URY,2032,0.527641003
Armenia,URY,2033,0.515589666
Armenia,URY,2034,0.503813582
Armenia,URY,2035,0.492306463
Armenia,URY,2036,0.481062168
Armenia,URY,2037,0.470074693
Armenia,URY,2038,0.459338172
Armenia,URY,2039,0.448846874
Armenia,URY,2040,0.438595197
Armenia,URY,2041,0.428577669
Armenia,URY,2042,0.418788942
Armenia,URY,2043,0.409223789
Armenia,URY,2044,0.399877105
Armenia,URY,2045,0.390743899
Armenia,URY,2046,0.381819296
Armenia,URY,2047,0.373098531
Armenia,URY,2048,0.364576949
Armenia,URY,2049,0.35625
Armenia,URY,2050,0.348113239
Armenia,USA,2021,0.680324643
Armenia,USA,2022,0.664786006
Armenia,USA,2023,0.649602273
Armenia,USA,2024,0.634765337
Armenia,USA,2025,0.620267276
Armenia,USA,2026,0.606100352
Armenia,USA,2027,0.592257001
Armenia,USA,2028,0.578729832
Armenia,USA,2029,0.565511625
Armenia,USA,2030,0.552595321
Armenia,USA,2031,0.539974027
Armenia,USA,2032,0.527641003
Armenia,USA,2033,0.515589666
Armenia,USA,2034,0.503813582
Armenia,USA,2035,0.492306463
Armenia,USA,2036,0.481062168
Armenia,USA,2037,0.470074693
Armenia,USA,2038,0.459338172
Armenia,USA,2039,0.448846874
Armenia,USA,2040,0.438595197
Armenia,USA,2041,0.428577669
Armenia,USA,2042,0.418788942
Armenia,USA,2043,0.409223789
Armenia,USA,2044,0.399877105
Armenia,USA,2045,0.390743899
Armenia,USA,2046,0.381819296
Armenia,USA,2047,0.373098531
Armenia,USA,2048,0.364576949
Armenia,USA,2049,0.35625
Armenia,USA,2050,0.348113239
Armenia,UZB,2021,0.680324643
Armenia,UZB,2022,0.664786006
Armenia,UZB,2023,0.649602273
Armenia,UZB,2024,0.634765337
Armenia,UZB,2025,0.620267276
Armenia,UZB,2026,0.606100352
Armenia,UZB,2027,0.592257001
Armenia,UZB,2028,0.578729832
Armenia,UZB,2029,0.565511625
Armenia,UZB,2030,0.552595321
Armenia,UZB,2031,0.539974027
Armenia,UZB,2032,0.527641003
Armenia,UZB,2033,0.515589666
Armenia,UZB,2034,0.503813582
Armenia,UZB,2035,0.492306463
Armenia,UZB,2036,0.481062168
Armenia,UZB,2037,0.470074693
Armenia,UZB,2038,0.459338172
Armenia,UZB,2039,0.448846874
Armenia,UZB,2040,0.438595197
Armenia,UZB,2041,0.428577669
Armenia,UZB,2042,0.418788942
Armenia,UZB,2043,0.409223789
Armenia,UZB,2044,0.399877105
Armenia,UZB,2045,0.390743899
Armenia,UZB,2046,0.381819296
Armenia,UZB,2047,0.373098531
Armenia,UZB,2048,0.364576949
Armenia,UZB,2049,0.35625
Armenia,UZB,2050,0.348113239
Armenia,VAT,2021,0.680324643
Armenia,VAT,2022,0.664786006
Armenia,VAT,2023,0.649602273
Armenia,VAT,2024,0.634765337
Armenia,VAT,2025,0.620267276
Armenia,VAT,2026,0.606100352
Armenia,VAT,2027,0.592257001
Armenia,VAT,2028,0.578729832
Armenia,VAT,2029,0.565511625
Armenia,VAT,2030,0.552595321
Armenia,VAT,2031,0.539974027
Armenia,VAT,2032,0.527641003
Armenia,VAT,2033,0.515589666
Armenia,VAT,2034,0.503813582
Armenia,VAT,2035,0.492306463
Armenia,VAT,2036,0.481062168
Armenia,VAT,2037,0.470074693
Armenia,VAT,2038,0.459338172
Armenia,VAT,2039,0.448846874
Armenia,VAT,2040,0.438595197
Armenia,VAT,2041,0.428577669
Armenia,VAT,2042,0.418788942
Armenia,VAT,2043,0.409223789
Armenia,VAT,2044,0.399877105
Armenia,VAT,2045,0.390743899
Armenia,VAT,2046,0.381819296
Armenia,VAT,2047,0.373098531
Armenia,VAT,2048,0.364576949
Armenia,VAT,2049,0.35625
Armenia,VAT,2050,0.348113239
Armenia,VCT,2021,0.680324643
Armenia,VCT,2022,0.664786006
Armenia,VCT,2023,0.649602273
Armenia,VCT,2024,0.634765337
Armenia,VCT,2025,0.620267276
Armenia,VCT,2026,0.606100352
Armenia,VCT,2027,0.592257001
