,Nation,iso_code3,Year,nemomod_entc_capital_cost_pp_hydropower_mm_usd_per_gw
4134,Angola,MAR,2045,2132.211003478052
4135,Angola,MAR,2046,2083.5112368537652
4136,Angola,MAR,2047,2035.923774436422
4137,Angola,MAR,2048,1989.423211162825
4138,Angola,MAR,2049,1943.9847222222222
4139,Angola,MAR,2050,1899.584049803323
4140,Angola,MCO,2021,3712.3949802880243
4141,Angola,MCO,2022,3627.603761753699
4142,Angola,MCO,2023,3544.7491773271963
4143,Angola,MCO,2024,3463.7869942243624
4144,Angola,MCO,2025,3384.67398993923
4145,Angola,MCO,2026,3307.367929169231
4146,Angola,MCO,2027,3231.8275412674434
4147,Angola,MCO,2028,3158.012498209822
4148,Angola,MCO,2029,3085.8833930656638
4149,Angola,MCO,2030,3015.4017189598076
4150,Angola,MCO,2031,2946.5298485153367
4151,Angola,MCO,2032,2879.23101376581
4152,Angola,MCO,2033,2813.469286526301
4153,Angola,MCO,2034,2749.2095592127607
4154,Angola,MCO,2035,2686.417526099468
4155,Angola,MCO,2036,2625.059665004562
4156,Angola,MCO,2037,2565.10321939387
4157,Angola,MCO,2038,2506.5161808934963
4158,Angola,MCO,2039,2449.2672722018156
4159,Angola,MCO,2040,2393.325930391758
4160,Angola,MCO,2041,2338.6622905944723
4161,Angola,MCO,2042,2285.247170055656
4162,Angola,MCO,2043,2233.052052556035
4163,Angola,MCO,2044,2182.049073187683
4164,Angola,MCO,2045,2132.211003478052
4165,Angola,MCO,2046,2083.5112368537652
4166,Angola,MCO,2047,2035.923774436422
4167,Angola,MCO,2048,1989.423211162825
4168,Angola,MCO,2049,1943.9847222222222
4169,Angola,MCO,2050,1899.584049803323
4170,Angola,MDA,2021,3712.3949802880243
4171,Angola,MDA,2022,3627.603761753699
4172,Angola,MDA,2023,3544.7491773271963
4173,Angola,MDA,2024,3463.7869942243624
4174,Angola,MDA,2025,3384.67398993923
4175,Angola,MDA,2026,3307.367929169231
4176,Angola,MDA,2027,3231.8275412674434
4177,Angola,MDA,2028,3158.012498209822
4178,Angola,MDA,2029,3085.8833930656638
4179,Angola,MDA,2030,3015.4017189598076
4180,Angola,MDA,2031,2946.5298485153367
4181,Angola,MDA,2032,2879.23101376581
4182,Angola,MDA,2033,2813.469286526301
4183,Angola,MDA,2034,2749.2095592127607
4184,Angola,MDA,2035,2686.417526099468
4185,Angola,MDA,2036,2625.059665004562
4186,Angola,MDA,2037,2565.10321939387
4187,Angola,MDA,2038,2506.5161808934963
4188,Angola,MDA,2039,2449.2672722018156
4189,Angola,MDA,2040,2393.325930391758
4190,Angola,MDA,2041,2338.6622905944723
4191,Angola,MDA,2042,2285.247170055656
4192,Angola,MDA,2043,2233.052052556035
4193,Angola,MDA,2044,2182.049073187683
4194,Angola,MDA,2045,2132.211003478052
4195,Angola,MDA,2046,2083.5112368537652
4196,Angola,MDA,2047,2035.923774436422
4197,Angola,MDA,2048,1989.423211162825
4198,Angola,MDA,2049,1943.9847222222222
4199,Angola,MDA,2050,1899.584049803323
4200,Angola,MDG,2021,3712.3949802880243
4201,Angola,MDG,2022,3627.603761753699
4202,Angola,MDG,2023,3544.7491773271963
4203,Angola,MDG,2024,3463.7869942243624
4204,Angola,MDG,2025,3384.67398993923
4205,Angola,MDG,2026,3307.367929169231
4206,Angola,MDG,2027,3231.8275412674434
4207,Angola,MDG,2028,3158.012498209822
4208,Angola,MDG,2029,3085.8833930656638
4209,Angola,MDG,2030,3015.4017189598076
4210,Angola,MDG,2031,2946.5298485153367
4211,Angola,MDG,2032,2879.23101376581
4212,Angola,MDG,2033,2813.469286526301
4213,Angola,MDG,2034,2749.2095592127607
4214,Angola,MDG,2035,2686.417526099468
4215,Angola,MDG,2036,2625.059665004562
4216,Angola,MDG,2037,2565.10321939387
4217,Angola,MDG,2038,2506.5161808934963
4218,Angola,MDG,2039,2449.2672722018156
4219,Angola,MDG,2040,2393.325930391758
4220,Angola,MDG,2041,2338.6622905944723
4221,Angola,MDG,2042,2285.247170055656
4222,Angola,MDG,2043,2233.052052556035
4223,Angola,MDG,2044,2182.049073187683
4224,Angola,MDG,2045,2132.211003478052
4225,Angola,MDG,2046,2083.5112368537652
4226,Angola,MDG,2047,2035.923774436422
4227,Angola,MDG,2048,1989.423211162825
4228,Angola,MDG,2049,1943.9847222222222
4229,Angola,MDG,2050,1899.584049803323
4230,Angola,MDV,2021,3712.3949802880243
4231,Angola,MDV,2022,3627.603761753699
4232,Angola,MDV,2023,3544.7491773271963
4233,Angola,MDV,2024,3463.7869942243624
4234,Angola,MDV,2025,3384.67398993923
4235,Angola,MDV,2026,3307.367929169231
4236,Angola,MDV,2027,3231.8275412674434
4237,Angola,MDV,2028,3158.012498209822
4238,Angola,MDV,2029,3085.8833930656638
4239,Angola,MDV,2030,3015.4017189598076
4240,Angola,MDV,2031,2946.5298485153367
4241,Angola,MDV,2032,2879.23101376581
4242,Angola,MDV,2033,2813.469286526301
4243,Angola,MDV,2034,2749.2095592127607
4244,Angola,MDV,2035,2686.417526099468
4245,Angola,MDV,2036,2625.059665004562
4246,Angola,MDV,2037,2565.10321939387
4247,Angola,MDV,2038,2506.5161808934963
4248,Angola,MDV,2039,2449.2672722018156
4249,Angola,MDV,2040,2393.325930391758
4250,Angola,MDV,2041,2338.6622905944723
4251,Angola,MDV,2042,2285.247170055656
4252,Angola,MDV,2043,2233.052052556035
4253,Angola,MDV,2044,2182.049073187683
4254,Angola,MDV,2045,2132.211003478052
4255,Angola,MDV,2046,2083.5112368537652
4256,Angola,MDV,2047,2035.923774436422
4257,Angola,MDV,2048,1989.423211162825
4258,Angola,MDV,2049,1943.9847222222222
4259,Angola,MDV,2050,1899.584049803323
4260,Angola,MEX,2021,3712.3949802880243
4261,Angola,MEX,2022,3627.603761753699
4262,Angola,MEX,2023,3544.7491773271963
4263,Angola,MEX,2024,3463.7869942243624
4264,Angola,MEX,2025,3384.67398993923
4265,Angola,MEX,2026,3307.367929169231
4266,Angola,MEX,2027,3231.8275412674434
4267,Angola,MEX,2028,3158.012498209822
4268,Angola,MEX,2029,3085.8833930656638
4269,Angola,MEX,2030,3015.4017189598076
4270,Angola,MEX,2031,2946.5298485153367
4271,Angola,MEX,2032,2879.23101376581
4272,Angola,MEX,2033,2813.469286526301
4273,Angola,MEX,2034,2749.2095592127607
4274,Angola,MEX,2035,2686.417526099468
4275,Angola,MEX,2036,2625.059665004562
4276,Angola,MEX,2037,2565.10321939387
4277,Angola,MEX,2038,2506.5161808934963
4278,Angola,MEX,2039,2449.2672722018156
4279,Angola,MEX,2040,2393.325930391758
4280,Angola,MEX,2041,2338.6622905944723
4281,Angola,MEX,2042,2285.247170055656
4282,Angola,MEX,2043,2233.052052556035
4283,Angola,MEX,2044,2182.049073187683
4284,Angola,MEX,2045,2132.211003478052
4285,Angola,MEX,2046,2083.5112368537652
4286,Angola,MEX,2047,2035.923774436422
4287,Angola,MEX,2048,1989.423211162825
4288,Angola,MEX,2049,1943.9847222222222
4289,Angola,MEX,2050,1899.584049803323
4290,Angola,MHL,2021,3712.3949802880243
4291,Angola,MHL,2022,3627.603761753699
4292,Angola,MHL,2023,3544.7491773271963
4293,Angola,MHL,2024,3463.7869942243624
4294,Angola,MHL,2025,3384.67398993923
4295,Angola,MHL,2026,3307.367929169231
4296,Angola,MHL,2027,3231.8275412674434
4297,Angola,MHL,2028,3158.012498209822
4298,Angola,MHL,2029,3085.8833930656638
4299,Angola,MHL,2030,3015.4017189598076
4300,Angola,MHL,2031,2946.5298485153367
4301,Angola,MHL,2032,2879.23101376581
4302,Angola,MHL,2033,2813.469286526301
4303,Angola,MHL,2034,2749.2095592127607
4304,Angola,MHL,2035,2686.417526099468
4305,Angola,MHL,2036,2625.059665004562
4306,Angola,MHL,2037,2565.10321939387
4307,Angola,MHL,2038,2506.5161808934963
4308,Angola,MHL,2039,2449.2672722018156
4309,Angola,MHL,2040,2393.325930391758
4310,Angola,MHL,2041,2338.6622905944723
4311,Angola,MHL,2042,2285.247170055656
4312,Angola,MHL,2043,2233.052052556035
4313,Angola,MHL,2044,2182.049073187683
4314,Angola,MHL,2045,2132.211003478052
4315,Angola,MHL,2046,2083.5112368537652
4316,Angola,MHL,2047,2035.923774436422
4317,Angola,MHL,2048,1989.423211162825
4318,Angola,MHL,2049,1943.9847222222222
4319,Angola,MHL,2050,1899.584049803323
4320,Angola,MKD,2021,3712.3949802880243
4321,Angola,MKD,2022,3627.603761753699
4322,Angola,MKD,2023,3544.7491773271963
4323,Angola,MKD,2024,3463.7869942243624
4324,Angola,MKD,2025,3384.67398993923
4325,Angola,MKD,2026,3307.367929169231
4326,Angola,MKD,2027,3231.8275412674434
4327,Angola,MKD,2028,3158.012498209822
4328,Angola,MKD,2029,3085.8833930656638
4329,Angola,MKD,2030,3015.4017189598076
4330,Angola,MKD,2031,2946.5298485153367
4331,Angola,MKD,2032,2879.23101376581
4332,Angola,MKD,2033,2813.469286526301
4333,Angola,MKD,2034,2749.2095592127607
4334,Angola,MKD,2035,2686.417526099468
4335,Angola,MKD,2036,2625.059665004562
4336,Angola,MKD,2037,2565.10321939387
4337,Angola,MKD,2038,2506.5161808934963
4338,Angola,MKD,2039,2449.2672722018156
4339,Angola,MKD,2040,2393.325930391758
4340,Angola,MKD,2041,2338.6622905944723
4341,Angola,MKD,2042,2285.247170055656
4342,Angola,MKD,2043,2233.052052556035
4343,Angola,MKD,2044,2182.049073187683
4344,Angola,MKD,2045,2132.211003478052
4345,Angola,MKD,2046,2083.5112368537652
4346,Angola,MKD,2047,2035.923774436422
4347,Angola,MKD,2048,1989.423211162825
4348,Angola,MKD,2049,1943.9847222222222
4349,Angola,MKD,2050,1899.584049803323
4350,Angola,MLI,2021,3712.3949802880243
4351,Angola,MLI,2022,3627.603761753699
4352,Angola,MLI,2023,3544.7491773271963
4353,Angola,MLI,2024,3463.7869942243624
4354,Angola,MLI,2025,3384.67398993923
4355,Angola,MLI,2026,3307.367929169231
4356,Angola,MLI,2027,3231.8275412674434
4357,Angola,MLI,2028,3158.012498209822
4358,Angola,MLI,2029,3085.8833930656638
4359,Angola,MLI,2030,3015.4017189598076
4360,Angola,MLI,2031,2946.5298485153367
4361,Angola,MLI,2032,2879.23101376581
4362,Angola,MLI,2033,2813.469286526301
4363,Angola,MLI,2034,2749.2095592127607
4364,Angola,MLI,2035,2686.417526099468
4365,Angola,MLI,2036,2625.059665004562
4366,Angola,MLI,2037,2565.10321939387
4367,Angola,MLI,2038,2506.5161808934963
4368,Angola,MLI,2039,2449.2672722018156
4369,Angola,MLI,2040,2393.325930391758
4370,Angola,MLI,2041,2338.6622905944723
4371,Angola,MLI,2042,2285.247170055656
4372,Angola,MLI,2043,2233.052052556035
4373,Angola,MLI,2044,2182.049073187683
4374,Angola,MLI,2045,2132.211003478052
4375,Angola,MLI,2046,2083.5112368537652
4376,Angola,MLI,2047,2035.923774436422
4377,Angola,MLI,2048,1989.423211162825
4378,Angola,MLI,2049,1943.9847222222222
4379,Angola,MLI,2050,1899.584049803323
4380,Angola,MLT,2021,3712.3949802880243
4381,Angola,MLT,2022,3627.603761753699
4382,Angola,MLT,2023,3544.7491773271963
4383,Angola,MLT,2024,3463.7869942243624
4384,Angola,MLT,2025,3384.67398993923
4385,Angola,MLT,2026,3307.367929169231
4386,Angola,MLT,2027,3231.8275412674434
4387,Angola,MLT,2028,3158.012498209822
4388,Angola,MLT,2029,3085.8833930656638
4389,Angola,MLT,2030,3015.4017189598076
4390,Angola,MLT,2031,2946.5298485153367
4391,Angola,MLT,2032,2879.23101376581
4392,Angola,MLT,2033,2813.469286526301
4393,Angola,MLT,2034,2749.2095592127607
4394,Angola,MLT,2035,2686.417526099468
4395,Angola,MLT,2036,2625.059665004562
4396,Angola,MLT,2037,2565.10321939387
4397,Angola,MLT,2038,2506.5161808934963
4398,Angola,MLT,2039,2449.2672722018156
4399,Angola,MLT,2040,2393.325930391758
4400,Angola,MLT,2041,2338.6622905944723
4401,Angola,MLT,2042,2285.247170055656
4402,Angola,MLT,2043,2233.052052556035
4403,Angola,MLT,2044,2182.049073187683
4404,Angola,MLT,2045,2132.211003478052
4405,Angola,MLT,2046,2083.5112368537652
4406,Angola,MLT,2047,2035.923774436422
4407,Angola,MLT,2048,1989.423211162825
4408,Angola,MLT,2049,1943.9847222222222
4409,Angola,MLT,2050,1899.584049803323
4410,Anguilla,MMR,2021,3712.3949802880243
4411,Anguilla,MMR,2022,3627.603761753699
4412,Anguilla,MMR,2023,3544.7491773271963
4413,Anguilla,MMR,2024,3463.7869942243624
4414,Anguilla,MMR,2025,3384.67398993923
4415,Anguilla,MMR,2026,3307.367929169231
4416,Anguilla,MMR,2027,3231.8275412674434
4417,Anguilla,MMR,2028,3158.012498209822
4418,Anguilla,MMR,2029,3085.8833930656638
4419,Anguilla,MMR,2030,3015.4017189598076
4420,Anguilla,MMR,2031,2946.5298485153367
4421,Anguilla,MMR,2032,2879.23101376581
4422,Anguilla,MMR,2033,2813.469286526301
4423,Anguilla,MMR,2034,2749.2095592127607
4424,Anguilla,MMR,2035,2686.417526099468
4425,Anguilla,MMR,2036,2625.059665004562
4426,Anguilla,MMR,2037,2565.10321939387
4427,Anguilla,MMR,2038,2506.5161808934963
4428,Anguilla,MMR,2039,2449.2672722018156
4429,Anguilla,MMR,2040,2393.325930391758
4430,Anguilla,MMR,2041,2338.6622905944723
4431,Anguilla,MMR,2042,2285.247170055656
4432,Anguilla,MMR,2043,2233.052052556035
4433,Anguilla,MMR,2044,2182.049073187683
4434,Anguilla,MMR,2045,2132.211003478052
4435,Anguilla,MMR,2046,2083.5112368537652
4436,Anguilla,MMR,2047,2035.923774436422
4437,Anguilla,MMR,2048,1989.423211162825
4438,Anguilla,MMR,2049,1943.9847222222222
4439,Anguilla,MMR,2050,1899.584049803323
4440,Anguilla,MNE,2021,3712.3949802880243
4441,Anguilla,MNE,2022,3627.603761753699
4442,Anguilla,MNE,2023,3544.7491773271963
4443,Anguilla,MNE,2024,3463.7869942243624
4444,Anguilla,MNE,2025,3384.67398993923
4445,Anguilla,MNE,2026,3307.367929169231
4446,Anguilla,MNE,2027,3231.8275412674434
4447,Anguilla,MNE,2028,3158.012498209822
4448,Anguilla,MNE,2029,3085.8833930656638
4449,Anguilla,MNE,2030,3015.4017189598076
4450,Anguilla,MNE,2031,2946.5298485153367
4451,Anguilla,MNE,2032,2879.23101376581
4452,Anguilla,MNE,2033,2813.469286526301
4453,Anguilla,MNE,2034,2749.2095592127607
4454,Anguilla,MNE,2035,2686.417526099468
4455,Anguilla,MNE,2036,2625.059665004562
4456,Anguilla,MNE,2037,2565.10321939387
4457,Anguilla,MNE,2038,2506.5161808934963
4458,Anguilla,MNE,2039,2449.2672722018156
4459,Anguilla,MNE,2040,2393.325930391758
4460,Anguilla,MNE,2041,2338.6622905944723
4461,Anguilla,MNE,2042,2285.247170055656
4462,Anguilla,MNE,2043,2233.052052556035
4463,Anguilla,MNE,2044,2182.049073187683
4464,Anguilla,MNE,2045,2132.211003478052
4465,Anguilla,MNE,2046,2083.5112368537652
4466,Anguilla,MNE,2047,2035.923774436422
4467,Anguilla,MNE,2048,1989.423211162825
4468,Anguilla,MNE,2049,1943.9847222222222
4469,Anguilla,MNE,2050,1899.584049803323
4470,Anguilla,MNG,2021,3712.3949802880243
4471,Anguilla,MNG,2022,3627.603761753699
4472,Anguilla,MNG,2023,3544.7491773271963
4473,Anguilla,MNG,2024,3463.7869942243624
4474,Anguilla,MNG,2025,3384.67398993923
4475,Anguilla,MNG,2026,3307.367929169231
4476,Anguilla,MNG,2027,3231.8275412674434
4477,Anguilla,MNG,2028,3158.012498209822
4478,Anguilla,MNG,2029,3085.8833930656638
4479,Anguilla,MNG,2030,3015.4017189598076
4480,Anguilla,MNG,2031,2946.5298485153367
4481,Anguilla,MNG,2032,2879.23101376581
4482,Anguilla,MNG,2033,2813.469286526301
4483,Anguilla,MNG,2034,2749.2095592127607
4484,Anguilla,MNG,2035,2686.417526099468
4485,Anguilla,MNG,2036,2625.059665004562
4486,Anguilla,MNG,2037,2565.10321939387
4487,Anguilla,MNG,2038,2506.5161808934963
4488,Anguilla,MNG,2039,2449.2672722018156
4489,Anguilla,MNG,2040,2393.325930391758
4490,Anguilla,MNG,2041,2338.6622905944723
4491,Anguilla,MNG,2042,2285.247170055656
4492,Anguilla,MNG,2043,2233.052052556035
4493,Anguilla,MNG,2044,2182.049073187683
4494,Anguilla,MNG,2045,2132.211003478052
4495,Anguilla,MNG,2046,2083.5112368537652
4496,Anguilla,MNG,2047,2035.923774436422
4497,Anguilla,MNG,2048,1989.423211162825
4498,Anguilla,MNG,2049,1943.9847222222222
4499,Anguilla,MNG,2050,1899.584049803323
4500,Anguilla,MNP,2021,3712.3949802880243
4501,Anguilla,MNP,2022,3627.603761753699
4502,Anguilla,MNP,2023,3544.7491773271963
4503,Anguilla,MNP,2024,3463.7869942243624
4504,Anguilla,MNP,2025,3384.67398993923
4505,Anguilla,MNP,2026,3307.367929169231
4506,Anguilla,MNP,2027,3231.8275412674434
4507,Anguilla,MNP,2028,3158.012498209822
4508,Anguilla,MNP,2029,3085.8833930656638
4509,Anguilla,MNP,2030,3015.4017189598076
4510,Anguilla,MNP,2031,2946.5298485153367
4511,Anguilla,MNP,2032,2879.23101376581
4512,Anguilla,MNP,2033,2813.469286526301
4513,Anguilla,MNP,2034,2749.2095592127607
4514,Anguilla,MNP,2035,2686.417526099468
4515,Anguilla,MNP,2036,2625.059665004562
4516,Anguilla,MNP,2037,2565.10321939387
4517,Anguilla,MNP,2038,2506.5161808934963
4518,Anguilla,MNP,2039,2449.2672722018156
4519,Anguilla,MNP,2040,2393.325930391758
4520,Anguilla,MNP,2041,2338.6622905944723
4521,Anguilla,MNP,2042,2285.247170055656
4522,Anguilla,MNP,2043,2233.052052556035
4523,Anguilla,MNP,2044,2182.049073187683
4524,Anguilla,MNP,2045,2132.211003478052
4525,Anguilla,MNP,2046,2083.5112368537652
4526,Anguilla,MNP,2047,2035.923774436422
4527,Anguilla,MNP,2048,1989.423211162825
4528,Anguilla,MNP,2049,1943.9847222222222
4529,Anguilla,MNP,2050,1899.584049803323
4530,Anguilla,MOZ,2021,3712.3949802880243
4531,Anguilla,MOZ,2022,3627.603761753699
4532,Anguilla,MOZ,2023,3544.7491773271963
4533,Anguilla,MOZ,2024,3463.7869942243624
4534,Anguilla,MOZ,2025,3384.67398993923
4535,Anguilla,MOZ,2026,3307.367929169231
4536,Anguilla,MOZ,2027,3231.8275412674434
4537,Anguilla,MOZ,2028,3158.012498209822
4538,Anguilla,MOZ,2029,3085.8833930656638
4539,Anguilla,MOZ,2030,3015.4017189598076
4540,Anguilla,MOZ,2031,2946.5298485153367
4541,Anguilla,MOZ,2032,2879.23101376581
4542,Anguilla,MOZ,2033,2813.469286526301
4543,Anguilla,MOZ,2034,2749.2095592127607
4544,Anguilla,MOZ,2035,2686.417526099468
4545,Anguilla,MOZ,2036,2625.059665004562
4546,Anguilla,MOZ,2037,2565.10321939387
4547,Anguilla,MOZ,2038,2506.5161808934963
4548,Anguilla,MOZ,2039,2449.2672722018156
4549,Anguilla,MOZ,2040,2393.325930391758
4550,Anguilla,MOZ,2041,2338.6622905944723
4551,Anguilla,MOZ,2042,2285.247170055656
4552,Anguilla,MOZ,2043,2233.052052556035
4553,Anguilla,MOZ,2044,2182.049073187683
4554,Anguilla,MOZ,2045,2132.211003478052
4555,Anguilla,MOZ,2046,2083.5112368537652
4556,Anguilla,MOZ,2047,2035.923774436422
4557,Anguilla,MOZ,2048,1989.423211162825
4558,Anguilla,MOZ,2049,1943.9847222222222
4559,Anguilla,MOZ,2050,1899.584049803323
4560,Anguilla,MRT,2021,3712.3949802880243
4561,Anguilla,MRT,2022,3627.603761753699
4562,Anguilla,MRT,2023,3544.7491773271963
4563,Anguilla,MRT,2024,3463.7869942243624
4564,Anguilla,MRT,2025,3384.67398993923
4565,Anguilla,MRT,2026,3307.367929169231
4566,Anguilla,MRT,2027,3231.8275412674434
4567,Anguilla,MRT,2028,3158.012498209822
4568,Anguilla,MRT,2029,3085.8833930656638
4569,Anguilla,MRT,2030,3015.4017189598076
4570,Anguilla,MRT,2031,2946.5298485153367
4571,Anguilla,MRT,2032,2879.23101376581
4572,Anguilla,MRT,2033,2813.469286526301
4573,Anguilla,MRT,2034,2749.2095592127607
4574,Anguilla,MRT,2035,2686.417526099468
4575,Anguilla,MRT,2036,2625.059665004562
4576,Anguilla,MRT,2037,2565.10321939387
4577,Anguilla,MRT,2038,2506.5161808934963
4578,Anguilla,MRT,2039,2449.2672722018156
4579,Anguilla,MRT,2040,2393.325930391758
4580,Anguilla,MRT,2041,2338.6622905944723
4581,Anguilla,MRT,2042,2285.247170055656
4582,Anguilla,MRT,2043,2233.052052556035
4583,Anguilla,MRT,2044,2182.049073187683
4584,Anguilla,MRT,2045,2132.211003478052
4585,Anguilla,MRT,2046,2083.5112368537652
4586,Anguilla,MRT,2047,2035.923774436422
4587,Anguilla,MRT,2048,1989.423211162825
4588,Anguilla,MRT,2049,1943.9847222222222
4589,Anguilla,MRT,2050,1899.584049803323
4590,Anguilla,MSR,2021,3712.3949802880243
4591,Anguilla,MSR,2022,3627.603761753699
4592,Anguilla,MSR,2023,3544.7491773271963
4593,Anguilla,MSR,2024,3463.7869942243624
4594,Anguilla,MSR,2025,3384.67398993923
4595,Anguilla,MSR,2026,3307.367929169231
4596,Anguilla,MSR,2027,3231.8275412674434
4597,Anguilla,MSR,2028,3158.012498209822
4598,Anguilla,MSR,2029,3085.8833930656638
4599,Anguilla,MSR,2030,3015.4017189598076
4600,Anguilla,MSR,2031,2946.5298485153367
4601,Anguilla,MSR,2032,2879.23101376581
4602,Anguilla,MSR,2033,2813.469286526301
4603,Anguilla,MSR,2034,2749.2095592127607
4604,Anguilla,MSR,2035,2686.417526099468
4605,Anguilla,MSR,2036,2625.059665004562
4606,Anguilla,MSR,2037,2565.10321939387
4607,Anguilla,MSR,2038,2506.5161808934963
4608,Anguilla,MSR,2039,2449.2672722018156
4609,Anguilla,MSR,2040,2393.325930391758
4610,Anguilla,MSR,2041,2338.6622905944723
4611,Anguilla,MSR,2042,2285.247170055656
4612,Anguilla,MSR,2043,2233.052052556035
4613,Anguilla,MSR,2044,2182.049073187683
4614,Anguilla,MSR,2045,2132.211003478052
4615,Anguilla,MSR,2046,2083.5112368537652
4616,Anguilla,MSR,2047,2035.923774436422
4617,Anguilla,MSR,2048,1989.423211162825
4618,Anguilla,MSR,2049,1943.9847222222222
4619,Anguilla,MSR,2050,1899.584049803323
4620,Anguilla,MTQ,2021,3712.3949802880243
4621,Anguilla,MTQ,2022,3627.603761753699
4622,Anguilla,MTQ,2023,3544.7491773271963
4623,Anguilla,MTQ,2024,3463.7869942243624
4624,Anguilla,MTQ,2025,3384.67398993923
4625,Anguilla,MTQ,2026,3307.367929169231
4626,Anguilla,MTQ,2027,3231.8275412674434
4627,Anguilla,MTQ,2028,3158.012498209822
4628,Anguilla,MTQ,2029,3085.8833930656638
4629,Anguilla,MTQ,2030,3015.4017189598076
4630,Anguilla,MTQ,2031,2946.5298485153367
4631,Anguilla,MTQ,2032,2879.23101376581
4632,Anguilla,MTQ,2033,2813.469286526301
4633,Anguilla,MTQ,2034,2749.2095592127607
4634,Anguilla,MTQ,2035,2686.417526099468
4635,Anguilla,MTQ,2036,2625.059665004562
4636,Anguilla,MTQ,2037,2565.10321939387
4637,Anguilla,MTQ,2038,2506.5161808934963
4638,Anguilla,MTQ,2039,2449.2672722018156
4639,Anguilla,MTQ,2040,2393.325930391758
4640,Anguilla,MTQ,2041,2338.6622905944723
4641,Anguilla,MTQ,2042,2285.247170055656
4642,Anguilla,MTQ,2043,2233.052052556035
4643,Anguilla,MTQ,2044,2182.049073187683
4644,Anguilla,MTQ,2045,2132.211003478052
4645,Anguilla,MTQ,2046,2083.5112368537652
4646,Anguilla,MTQ,2047,2035.923774436422
4647,Anguilla,MTQ,2048,1989.423211162825
4648,Anguilla,MTQ,2049,1943.9847222222222
4649,Anguilla,MTQ,2050,1899.584049803323
4650,Anguilla,MUS,2021,3712.3949802880243
4651,Anguilla,MUS,2022,3627.603761753699
