Year,iso_code3,frac_lndu_initial_other
1996,SXM,0.059826048650149385
1997,SXM,0.06006770711346872
1998,SXM,0.0603427128547329
1999,SXM,0.06153350166197824
2000,SXM,0.06026125660302202
2001,SXM,0.060362376292562636
2002,SXM,0.06011093883895897
2003,SXM,0.06085697873323218
2004,SXM,0.06021289764981894
2005,SXM,0.061010429181357545
2006,SXM,0.06337343840275016
2007,SXM,0.06284921543184868
2008,SXM,0.06237177475269323
2009,SXM,0.061118686568286514
2010,SXM,0.06218936821234529
2011,SXM,0.06093804348676531
2012,SXM,0.062292676383031494
2013,SXM,0.061923664670944546
2014,SXM,0.06262388527851455
2019,SXM,0.06389253102825865
2020,SXM,0.0653392868177892
2021,SXM,0.0653392868177892
2022,SXM,0.0653392868177892
2023,SXM,0.0653392868177892
2024,SXM,0.0653392868177892
2025,SXM,0.0653392868177892
2026,SXM,0.0653392868177892
2027,SXM,0.0653392868177892
2028,SXM,0.0653392868177892
2029,SXM,0.0653392868177892
2030,SXM,0.0653392868177892
2031,SXM,0.0653392868177892
2032,SXM,0.0653392868177892
2033,SXM,0.0653392868177892
2034,SXM,0.0653392868177892
2035,SXM,0.0653392868177892
2036,SXM,0.0653392868177892
2037,SXM,0.0653392868177892
2038,SXM,0.0653392868177892
2039,SXM,0.0653392868177892
2040,SXM,0.0653392868177892
2041,SXM,0.0653392868177892
2042,SXM,0.0653392868177892
2043,SXM,0.0653392868177892
2044,SXM,0.0653392868177892
2045,SXM,0.0653392868177892
2046,SXM,0.0653392868177892
2047,SXM,0.0653392868177892
2048,SXM,0.0653392868177892
2049,SXM,0.0653392868177892
2050,SXM,0.0653392868177892
1992,SYC,0.03111621726283036
1993,SYC,0.03144974321565828
1994,SYC,0.023978510558726317
1995,SYC,0.01997099929288596
1996,SYC,0.01945691639778436
1997,SYC,0.020180379553113553
1998,SYC,0.02131979162152713
1999,SYC,0.023007577480839394
2000,SYC,0.022266117161538757
2001,SYC,0.02412116025130201
2002,SYC,0.023231224146695092
2003,SYC,0.024052844671100332
2004,SYC,0.030527829280201604
2005,SYC,0.03267626645975625
2006,SYC,0.0343079462096239
2007,SYC,0.035484367729889096
2008,SYC,0.03370917898226965
2009,SYC,0.036247650478431856
2010,SYC,0.038589778830296385
2011,SYC,0.03688935532610655
2012,SYC,0.04086943822374314
2013,SYC,0.04184439809604389
2014,SYC,0.042070170850370736
2019,SYC,0.03604024228110801
2020,SYC,0.036833022097474195
2021,SYC,0.036833022097474195
2022,SYC,0.036833022097474195
2023,SYC,0.036833022097474195
2024,SYC,0.036833022097474195
2025,SYC,0.036833022097474195
2026,SYC,0.036833022097474195
2027,SYC,0.036833022097474195
2028,SYC,0.036833022097474195
2029,SYC,0.036833022097474195
2030,SYC,0.036833022097474195
2031,SYC,0.036833022097474195
2032,SYC,0.036833022097474195
2033,SYC,0.036833022097474195
2034,SYC,0.036833022097474195
2035,SYC,0.036833022097474195
2036,SYC,0.036833022097474195
2037,SYC,0.036833022097474195
2038,SYC,0.036833022097474195
2039,SYC,0.036833022097474195
2040,SYC,0.036833022097474195
2041,SYC,0.036833022097474195
2042,SYC,0.036833022097474195
2043,SYC,0.036833022097474195
2044,SYC,0.036833022097474195
2045,SYC,0.036833022097474195
2046,SYC,0.036833022097474195
2047,SYC,0.036833022097474195
2048,SYC,0.036833022097474195
2049,SYC,0.036833022097474195
2050,SYC,0.036833022097474195
1992,SYR,0.5135278561435885
1993,SYR,0.5237246139054701
1994,SYR,0.5305389557684934
1995,SYR,0.5181916454775546
1996,SYR,0.5361488665769563
1997,SYR,0.5245268275036218
1998,SYR,0.522582689794984
1999,SYR,0.5382527246731514
2000,SYR,0.5345759189907192
2001,SYR,0.5336251117290601
2002,SYR,0.5389529691378634
2003,SYR,0.5324381744671582
2004,SYR,0.525443473030537
2005,SYR,0.5204922629839028
2006,SYR,0.5279302603823435
2007,SYR,0.5275586117748291
2008,SYR,0.5333669939385494
2009,SYR,0.5459524282888903
2010,SYR,0.5234541562693918
2011,SYR,0.5348889124954461
2012,SYR,0.54022766398655
2013,SYR,0.5607841648477886
2014,SYR,0.5660797126962032
2019,SYR,0.5483721914762794
2020,SYR,0.5454818359913007
2021,SYR,0.5454818359913007
2022,SYR,0.5454818359913007
2023,SYR,0.5454818359913007
2024,SYR,0.5454818359913007
2025,SYR,0.5454818359913007
2026,SYR,0.5454818359913007
2027,SYR,0.5454818359913007
2028,SYR,0.5454818359913007
2029,SYR,0.5454818359913007
2030,SYR,0.5454818359913007
2031,SYR,0.5454818359913007
2032,SYR,0.5454818359913007
2033,SYR,0.5454818359913007
2034,SYR,0.5454818359913007
2035,SYR,0.5454818359913007
2036,SYR,0.5454818359913007
2037,SYR,0.5454818359913007
2038,SYR,0.5454818359913007
2039,SYR,0.5454818359913007
2040,SYR,0.5454818359913007
2041,SYR,0.5454818359913007
2042,SYR,0.5454818359913007
2043,SYR,0.5454818359913007
2044,SYR,0.5454818359913007
2045,SYR,0.5454818359913007
2046,SYR,0.5454818359913007
2047,SYR,0.5454818359913007
2048,SYR,0.5454818359913007
2049,SYR,0.5454818359913007
2050,SYR,0.5454818359913007
1992,TCA,0.06052085847728138
1993,TCA,0.061728544608861124
1994,TCA,0.06083506913766858
1995,TCA,0.06045560379868231
1996,TCA,0.059826048650149385
1997,TCA,0.06006770711346872
1998,TCA,0.0603427128547329
1999,TCA,0.06153350166197824
2000,TCA,0.06026125660302202
2001,TCA,0.060362376292562636
2002,TCA,0.06011093883895897
2003,TCA,0.06085697873323218
2004,TCA,0.06021289764981894
2005,TCA,0.061010429181357545
2006,TCA,0.06337343840275016
2007,TCA,0.06284921543184868
2008,TCA,0.06237177475269323
2009,TCA,0.061118686568286514
2010,TCA,0.06218936821234529
2011,TCA,0.06093804348676531
2012,TCA,0.062292676383031494
2013,TCA,0.061923664670944546
2014,TCA,0.06262388527851455
2019,TCA,0.06389253102825865
2020,TCA,0.0653392868177892
2021,TCA,0.0653392868177892
2022,TCA,0.0653392868177892
2023,TCA,0.0653392868177892
2024,TCA,0.0653392868177892
2025,TCA,0.0653392868177892
2026,TCA,0.0653392868177892
2027,TCA,0.0653392868177892
2028,TCA,0.0653392868177892
2029,TCA,0.0653392868177892
2030,TCA,0.0653392868177892
2031,TCA,0.0653392868177892
2032,TCA,0.0653392868177892
2033,TCA,0.0653392868177892
2034,TCA,0.0653392868177892
2035,TCA,0.0653392868177892
2036,TCA,0.0653392868177892
2037,TCA,0.0653392868177892
2038,TCA,0.0653392868177892
2039,TCA,0.0653392868177892
2040,TCA,0.0653392868177892
2041,TCA,0.0653392868177892
2042,TCA,0.0653392868177892
2043,TCA,0.0653392868177892
2044,TCA,0.0653392868177892
2045,TCA,0.0653392868177892
2046,TCA,0.0653392868177892
2047,TCA,0.0653392868177892
2048,TCA,0.0653392868177892
2049,TCA,0.0653392868177892
2050,TCA,0.0653392868177892
1992,TCD,0.6377496878791523
1993,TCD,0.6408112963950776
1994,TCD,0.6348273579060615
1995,TCD,0.6349350194024426
1996,TCD,0.6351851051526664
1997,TCD,0.6276639316827013
1998,TCD,0.627263444658661
1999,TCD,0.630772010865447
2000,TCD,0.6362357578876726
2001,TCD,0.6307232545981097
2002,TCD,0.639253747528211
2003,TCD,0.6374637221812529
2004,TCD,0.6419015148040955
2005,TCD,0.6306359131430008
2006,TCD,0.6318235350651831
2007,TCD,0.6353793649563247
2008,TCD,0.6345009748519187
2009,TCD,0.6335479313974145
2010,TCD,0.6020932414811982
2011,TCD,0.6310493164315232
2012,TCD,0.6157713340088264
2013,TCD,0.6188600317442321
2014,TCD,0.617000677152186
2019,TCD,0.624597396262943
2020,TCD,0.625504753158875
2021,TCD,0.625504753158875
2022,TCD,0.625504753158875
2023,TCD,0.625504753158875
2024,TCD,0.625504753158875
2025,TCD,0.625504753158875
2026,TCD,0.625504753158875
2027,TCD,0.625504753158875
2028,TCD,0.625504753158875
2029,TCD,0.625504753158875
2030,TCD,0.625504753158875
2031,TCD,0.625504753158875
2032,TCD,0.625504753158875
2033,TCD,0.625504753158875
2034,TCD,0.625504753158875
2035,TCD,0.625504753158875
2036,TCD,0.625504753158875
2037,TCD,0.625504753158875
2038,TCD,0.625504753158875
2039,TCD,0.625504753158875
2040,TCD,0.625504753158875
2041,TCD,0.625504753158875
2042,TCD,0.625504753158875
2043,TCD,0.625504753158875
2044,TCD,0.625504753158875
2045,TCD,0.625504753158875
2046,TCD,0.625504753158875
2047,TCD,0.625504753158875
2048,TCD,0.625504753158875
2049,TCD,0.625504753158875
2050,TCD,0.625504753158875
1992,TGO,0.014759903408359329
1993,TGO,0.0012680667887837386
1994,TGO,0.0011909322027131594
1995,TGO,0.0012720544346870512
1996,TGO,0.0010977855054187804
1997,TGO,0.001135807650053036
1998,TGO,0.0010998286675819452
1999,TGO,0.00014576794853995515
2000,TGO,0.00016446706026253152
2001,TGO,0.00014505418865638434
2002,TGO,0.0001489620383209092
2003,TGO,0.0001599354622597692
2004,TGO,0.0001716735930652126
2005,TGO,0.00019343010983927922
2006,TGO,0.0002737888570953788
2007,TGO,0.00031973082285551805
2008,TGO,0.0003366866807165799
2009,TGO,0.0003633481168518951
2010,TGO,0.0003511120689955349
2011,TGO,0.0003449796345000842
2012,TGO,0.00028788716697893645
2013,TGO,0.0002812555263442826
2014,TGO,0.0002663751528543824
2019,TGO,0.0002481065899509663
2020,TGO,0.0002645818489968867
2021,TGO,0.0002645818489968867
2022,TGO,0.0002645818489968867
2023,TGO,0.0002645818489968867
2024,TGO,0.0002645818489968867
2025,TGO,0.0002645818489968867
2026,TGO,0.0002645818489968867
2027,TGO,0.0002645818489968867
2028,TGO,0.0002645818489968867
2029,TGO,0.0002645818489968867
2030,TGO,0.0002645818489968867
2031,TGO,0.0002645818489968867
2032,TGO,0.0002645818489968867
2033,TGO,0.0002645818489968867
2034,TGO,0.0002645818489968867
2035,TGO,0.0002645818489968867
2036,TGO,0.0002645818489968867
2037,TGO,0.0002645818489968867
2038,TGO,0.0002645818489968867
2039,TGO,0.0002645818489968867
2040,TGO,0.0002645818489968867
2041,TGO,0.0002645818489968867
2042,TGO,0.0002645818489968867
2043,TGO,0.0002645818489968867
2044,TGO,0.0002645818489968867
2045,TGO,0.0002645818489968867
2046,TGO,0.0002645818489968867
2047,TGO,0.0002645818489968867
2048,TGO,0.0002645818489968867
2049,TGO,0.0002645818489968867
2050,TGO,0.0002645818489968867
1992,THA,0.00013298737291959458
1993,THA,0.0001382966530521871
1994,THA,0.00013927588632603008
1995,THA,0.00014157605876195174
1996,THA,0.000126003088340264
1997,THA,0.00010188185228186978
1998,THA,0.00011970763791645632
1999,THA,0.00010267594894737638
2000,THA,8.832269393183548e-05
2001,THA,7.009157891578764e-05
2002,THA,9.204944970821668e-05
2003,THA,4.473591963443886e-05
2004,THA,4.616291533105079e-05
2005,THA,2.9980460863337616e-05
2006,THA,3.1245711795683236e-05
2007,THA,-1.9314802612198462e-05
2008,THA,-3.51215505206739e-05
2009,THA,-7.268342069796764e-05
2010,THA,-0.00012729082965139696
2011,THA,-0.00013877851850023552
2012,THA,-0.00015215445036943076
2013,THA,-0.0001332327231539896
2014,THA,-8.811567052404977e-05
2019,THA,-6.527956604193954e-05
2020,THA,-0.000127659032701864
2021,THA,-0.000127659032701864
2022,THA,-0.000127659032701864
2023,THA,-0.000127659032701864
2024,THA,-0.000127659032701864
2025,THA,-0.000127659032701864
2026,THA,-0.000127659032701864
2027,THA,-0.000127659032701864
2028,THA,-0.000127659032701864
2029,THA,-0.000127659032701864
2030,THA,-0.000127659032701864
2031,THA,-0.000127659032701864
2032,THA,-0.000127659032701864
2033,THA,-0.000127659032701864
2034,THA,-0.000127659032701864
2035,THA,-0.000127659032701864
2036,THA,-0.000127659032701864
2037,THA,-0.000127659032701864
2038,THA,-0.000127659032701864
2039,THA,-0.000127659032701864
2040,THA,-0.000127659032701864
2041,THA,-0.000127659032701864
2042,THA,-0.000127659032701864
2043,THA,-0.000127659032701864
2044,THA,-0.000127659032701864
2045,THA,-0.000127659032701864
2046,THA,-0.000127659032701864
2047,THA,-0.000127659032701864
2048,THA,-0.000127659032701864
2049,THA,-0.000127659032701864
2050,THA,-0.000127659032701864
1992,TJK,0.2950693907008358
1993,TJK,0.2965008337801166
1994,TJK,0.29726259563483703
1995,TJK,0.29809595678481887
1996,TJK,0.2968111308923255
1997,TJK,0.2943310314131592
1998,TJK,0.29078855984352703
1999,TJK,0.29046257243465223
2000,TJK,0.2889844509307501
2001,TJK,0.2927157156727321
2002,TJK,0.28829553975173533
2003,TJK,0.2819495789907277
2004,TJK,0.2798645917059563
2005,TJK,0.2788771358053502
2006,TJK,0.2835830738005043
2007,TJK,0.28677632970250566
2008,TJK,0.286097289859406
2009,TJK,0.2935760183251878
2010,TJK,0.2946152898946123
2011,TJK,0.29100375046338506
2012,TJK,0.29077033004487146
2013,TJK,0.29038368083532323
2014,TJK,0.2951626294551844
2019,TJK,0.29956977349360275
2020,TJK,0.29775007303796125
2021,TJK,0.29775007303796125
2022,TJK,0.29775007303796125
2023,TJK,0.29775007303796125
2024,TJK,0.29775007303796125
2025,TJK,0.29775007303796125
2026,TJK,0.29775007303796125
2027,TJK,0.29775007303796125
2028,TJK,0.29775007303796125
2029,TJK,0.29775007303796125
2030,TJK,0.29775007303796125
2031,TJK,0.29775007303796125
2032,TJK,0.29775007303796125
2033,TJK,0.29775007303796125
2034,TJK,0.29775007303796125
2035,TJK,0.29775007303796125
2036,TJK,0.29775007303796125
2037,TJK,0.29775007303796125
2038,TJK,0.29775007303796125
2039,TJK,0.29775007303796125
2040,TJK,0.29775007303796125
2041,TJK,0.29775007303796125
2042,TJK,0.29775007303796125
2043,TJK,0.29775007303796125
2044,TJK,0.29775007303796125
2045,TJK,0.29775007303796125
2046,TJK,0.29775007303796125
2047,TJK,0.29775007303796125
2048,TJK,0.29775007303796125
2049,TJK,0.29775007303796125
2050,TJK,0.29775007303796125
1992,TKM,0.5732662439513041
1993,TKM,0.570205158135515
1994,TKM,0.5709782619810173
1995,TKM,0.5626894702622163
1996,TKM,0.567521466482678
1997,TKM,0.5651616236856679
1998,TKM,0.5664609364415456
1999,TKM,0.5653380712807541
2000,TKM,0.5600982328317753
2001,TKM,0.5641534230528964
2002,TKM,0.5626228959022959
2003,TKM,0.560473225384286
2004,TKM,0.558007738047036
2005,TKM,0.5527374079874287
2006,TKM,0.552095753791708
2007,TKM,0.5541443141157868
2008,TKM,0.555778317889509
2009,TKM,0.5570228866997741
2010,TKM,0.5569403986436481
2011,TKM,0.5571961323035435
2012,TKM,0.5574988998284829
2013,TKM,0.5556257565575908
2014,TKM,0.5599422812611902
2019,TKM,0.558395290015568
2020,TKM,0.5560155990406856
2021,TKM,0.5560155990406856
2022,TKM,0.5560155990406856
2023,TKM,0.5560155990406856
2024,TKM,0.5560155990406856
2025,TKM,0.5560155990406856
2026,TKM,0.5560155990406856
2027,TKM,0.5560155990406856
2028,TKM,0.5560155990406856
2029,TKM,0.5560155990406856
2030,TKM,0.5560155990406856
2031,TKM,0.5560155990406856
2032,TKM,0.5560155990406856
2033,TKM,0.5560155990406856
2034,TKM,0.5560155990406856
2035,TKM,0.5560155990406856
2036,TKM,0.5560155990406856
2037,TKM,0.5560155990406856
2038,TKM,0.5560155990406856
2039,TKM,0.5560155990406856
2040,TKM,0.5560155990406856
2041,TKM,0.5560155990406856
2042,TKM,0.5560155990406856
2043,TKM,0.5560155990406856
2044,TKM,0.5560155990406856
2045,TKM,0.5560155990406856
2046,TKM,0.5560155990406856
2047,TKM,0.5560155990406856
2048,TKM,0.5560155990406856
2049,TKM,0.5560155990406856
2050,TKM,0.5560155990406856
1992,TLS,0.02491439717185942
1993,TLS,0.025053957451922074
1994,TLS,0.02530930425438325
1995,TLS,0.0261429443813119
1996,TLS,0.02704818450756333
1997,TLS,0.025881812239294193
1998,TLS,0.04718346781549202
1999,TLS,0.03272613806247083
2000,TLS,0.031881281233036365
2001,TLS,0.0183178139129896
2002,TLS,0.01992933271752951
2003,TLS,0.020306625918236704
2004,TLS,0.02744733498831962
2005,TLS,0.016913609249629827
2006,TLS,0.00967701694071195
2007,TLS,0.016310109326460317
2008,TLS,0.009866724392159265
2009,TLS,0.014553890510761112
2010,TLS,0.02072162421482766
2011,TLS,0.04599531986139873
2012,TLS,0.04257231851096853
2013,TLS,0.051433088903551354
2014,TLS,0.052663586105809714
2019,TLS,0.06592439149003358
2020,TLS,0.06566646526489847
2021,TLS,0.06566646526489847
2022,TLS,0.06566646526489847
2023,TLS,0.06566646526489847
2024,TLS,0.06566646526489847
2025,TLS,0.06566646526489847
2026,TLS,0.06566646526489847
2027,TLS,0.06566646526489847
2028,TLS,0.06566646526489847
2029,TLS,0.06566646526489847
2030,TLS,0.06566646526489847
2031,TLS,0.06566646526489847
2032,TLS,0.06566646526489847
2033,TLS,0.06566646526489847
2034,TLS,0.06566646526489847
2035,TLS,0.06566646526489847
2036,TLS,0.06566646526489847
2037,TLS,0.06566646526489847
2038,TLS,0.06566646526489847
2039,TLS,0.06566646526489847
2040,TLS,0.06566646526489847
2041,TLS,0.06566646526489847
2042,TLS,0.06566646526489847
2043,TLS,0.06566646526489847
2044,TLS,0.06566646526489847
2045,TLS,0.06566646526489847
2046,TLS,0.06566646526489847
2047,TLS,0.06566646526489847
2048,TLS,0.06566646526489847
2049,TLS,0.06566646526489847
2050,TLS,0.06566646526489847
1992,TON,0.004111897185037127
1993,TON,0.0036060988753538496
1994,TON,0.00382341336756262
1995,TON,0.00400873948138407
1996,TON,0.004010587569862054
1997,TON,0.003965685100681893
1998,TON,0.003940654750477833
1999,TON,0.003724847950590461
2000,TON,0.003701998373441643
2001,TON,0.0037425546304215847
2002,TON,0.003699189042069893
2003,TON,0.0037199520122530717
2004,TON,0.0037227337671271086
2005,TON,0.003797724962810772
2006,TON,0.0033902434021285096
2007,TON,0.0033193395337749285
2008,TON,0.003326339475333999
2009,TON,0.0032349564014043392
2010,TON,0.003216600398653018
2011,TON,0.003268394863598416
2012,TON,0.0033126642561155705
2013,TON,0.003355264000268247
2014,TON,0.0039380134409327475
2019,TON,0.004162825088918821
2020,TON,0.003918043008754078
2021,TON,0.003918043008754078
2022,TON,0.003918043008754078
2023,TON,0.003918043008754078
2024,TON,0.003918043008754078
2025,TON,0.003918043008754078
2026,TON,0.003918043008754078
2027,TON,0.003918043008754078
2028,TON,0.003918043008754078
2029,TON,0.003918043008754078
2030,TON,0.003918043008754078
2031,TON,0.003918043008754078
2032,TON,0.003918043008754078
2033,TON,0.003918043008754078
2034,TON,0.003918043008754078
2035,TON,0.003918043008754078
2036,TON,0.003918043008754078
2037,TON,0.003918043008754078
2038,TON,0.003918043008754078
2039,TON,0.003918043008754078
2040,TON,0.003918043008754078
2041,TON,0.003918043008754078
2042,TON,0.003918043008754078
2043,TON,0.003918043008754078
2044,TON,0.003918043008754078
2045,TON,0.003918043008754078
2046,TON,0.003918043008754078
2047,TON,0.003918043008754078
2048,TON,0.003918043008754078
2049,TON,0.003918043008754078
2050,TON,0.003918043008754078
1992,TTO,0.009943350134071757
1993,TTO,0.009774031377542349
1994,TTO,0.009854369196128749
1995,TTO,0.009982564124597538
1996,TTO,0.010173784682041827
1997,TTO,0.010411038213559142
1998,TTO,0.010845114108757985
1999,TTO,0.011082425175656743
2000,TTO,0.010600276931662714
2001,TTO,0.01168800924673003
2002,TTO,0.010419204828433445
2003,TTO,0.011516972632998128
2004,TTO,0.011571248581626552
2005,TTO,0.011439378836868295
2006,TTO,0.009759624943245344
2007,TTO,0.009805816464510397
2008,TTO,0.02599728513043706
2009,TTO,0.03373201341107795
2010,TTO,0.039403429631530575
2011,TTO,0.0437694640835075
2012,TTO,0.04468650800801158
2013,TTO,0.03959052338176894
2014,TTO,0.03464891529178388
2019,TTO,0.02491164174438652
2020,TTO,0.032056073388707244
2021,TTO,0.032056073388707244
2022,TTO,0.032056073388707244
2023,TTO,0.032056073388707244
2024,TTO,0.032056073388707244
2025,TTO,0.032056073388707244
2026,TTO,0.032056073388707244
2027,TTO,0.032056073388707244
2028,TTO,0.032056073388707244
2029,TTO,0.032056073388707244
2030,TTO,0.032056073388707244
2031,TTO,0.032056073388707244
2032,TTO,0.032056073388707244
2033,TTO,0.032056073388707244
2034,TTO,0.032056073388707244
2035,TTO,0.032056073388707244
2036,TTO,0.032056073388707244
2037,TTO,0.032056073388707244
2038,TTO,0.032056073388707244
2039,TTO,0.032056073388707244
2040,TTO,0.032056073388707244
2041,TTO,0.032056073388707244
2042,TTO,0.032056073388707244
2043,TTO,0.032056073388707244
2044,TTO,0.032056073388707244
2045,TTO,0.032056073388707244
2046,TTO,0.032056073388707244
2047,TTO,0.032056073388707244
2048,TTO,0.032056073388707244
2049,TTO,0.032056073388707244
2050,TTO,0.032056073388707244
1992,TUN,0.5568289585596432
1993,TUN,0.5437466440184187
1994,TUN,0.6088129291257914
1995,TUN,0.6164265257567224
1996,TUN,0.508924733068212
1997,TUN,0.6006866153905722
1998,TUN,0.5697986405507401
1999,TUN,0.5460636966608622
2000,TUN,0.5771416390083072
2001,TUN,0.601974538286593
2002,TUN,0.6313451176006226
2003,TUN,0.5361173503393758
