Year,prodinit_ippu_rubber_and_leather_tonne,iso_code3
2024,5639.39229807379,"TGO"
2025,6821.01935340223,"TGO"
2026,8250.2338124942,"TGO"
2027,9978.91289179117,"TGO"
2028,12069.8036886122,"TGO"
2029,14598.8007572926,"TGO"
2030,17657.7009079451,"TGO"
2031,21357.5352207401,"TGO"
2032,25832.5992202026,"TGO"
2033,31245.3274956365,"TGO"
2034,37792.1897052494,"TGO"
2035,45710.8219754464,"TGO"
2036,55288.6525487757,"TGO"
2037,66873.3347718233,"TGO"
2038,80885.3661166568,"TGO"
2039,97833.3512774396,"TGO"
2040,118332.463357718,"TGO"
2041,143126.77324726,"TGO"
2042,173116.257693765,"TGO"
2043,209389.466400673,"TGO"
2044,253263.033892038,"TGO"
2045,306329.470334775,"TGO"
2046,370514.966015867,"TGO"
2047,448149.307644837,"TGO"
2048,542050.444283393,"TGO"
2049,655626.772452091,"TGO"
2050,793000.853129483,"TGO"
2021,347729.2,"THA"
2022,364608.842639398,"THA"
2023,382307.865232028,"THA"
2024,400866.042524438,"THA"
2025,420325.080028571,"THA"
2026,440728.707745939,"THA"
2027,462122.778441397,"THA"
2028,484555.370687364,"THA"
2029,508076.896910079,"THA"
2030,532740.216680683,"THA"
2031,558600.755505737,"THA"
2032,585716.62938413,"THA"
2033,614148.775410281,"THA"
2034,643961.088717157,"THA"
2035,675220.566066839,"THA"
2036,707997.456411337,"THA"
2037,742365.418761999,"THA"
2038,778401.687722298,"THA"
2039,816187.247055987,"THA"
2040,855807.011680698,"THA"
2041,897350.018495946,"THA"
2042,940909.626474421,"THA"
2043,986583.726466188,"THA"
2044,1034474.96118733,"THA"
2045,1084690.95588736,"THA"
2046,1137344.56021385,"THA"
2047,1192554.1018177,"THA"
2048,1250443.65226911,"THA"
2049,1311143.30588177,"THA"
2050,1374789.47207179,"THA"
2021,1684.077,"TJK"
2022,1842.63345733339,"TJK"
2023,2016.11806234774,"TJK"
2024,2205.93630553479,"TJK"
2025,2413.62600482331,"TJK"
2026,2640.86976425504,"TJK"
2027,2889.50860564956,"TJK"
2028,3161.55688369512,"TJK"
2029,3459.21860530089,"TJK"
2030,3784.90528542197,"TJK"
2031,4141.25548401676,"TJK"
2032,4531.15618241604,"TJK"
2033,4957.76617228478,"TJK"
2034,5424.54164666321,"TJK"
2035,5935.26420041363,"TJK"
2036,6494.07146691942,"TJK"
2037,7105.49063924028,"TJK"
2038,7774.47514729632,"TJK"
2039,8506.44478822235,"TJK"
2040,9307.32963500941,"TJK"
2041,10183.6180791608,"TJK"
2042,11142.4093965816,"TJK"
2043,12191.4712625653,"TJK"
2044,13339.3026818378,"TJK"
2045,14595.2028434871,"TJK"
2046,15969.3464586102,"TJK"
2047,17472.8661910254,"TJK"
2048,19117.9428488679,"TJK"
2049,20917.9040677544,"TJK"
2050,22887.332285005,"TJK"
2021,1811.148,"TKM"
2022,2005.2165331142,"TKM"
2023,2220.07994083009,"TKM"
2024,2457.96644017369,"TKM"
2025,2721.34300657712,"TKM"
2026,3012.94095737242,"TKM"
2027,3335.78427661356,"TKM"
2028,3693.2209749661,"TKM"
2029,4088.9578098787,"TKM"
2030,4527.09872609814,"TKM"
2031,5012.18741517105,"TKM"
2032,5549.25443529073,"TKM"
2033,6143.86938014026,"TKM"
2034,6802.19863774321,"TKM"
2035,7531.06933830343,"TKM"
2036,8338.04015419803,"TKM"
2037,9231.47968634699,"TKM"
2038,10220.6532498564,"TKM"
2039,11315.8189589362,"TKM"
2040,12528.3341075307,"TKM"
2041,13870.7729488695,"TKM"
2042,15357.0570953596,"TKM"
2043,17002.5998911154,"TKM"
2044,18824.4662543261,"TKM"
2045,20841.5496470885,"TKM"
2046,23074.7680079498,"TKM"
2047,25547.2806790586,"TKM"
2048,28284.7285775416,"TKM"
2049,31315.5001017775,"TKM"
2050,34671.0255301188,"TKM"
2021,163.4276,"TLS"
2022,209.075960572492,"TLS"
2023,267.474755116702,"TLS"
2024,342.185416385707,"TLS"
2025,437.764151371861,"TLS"
2026,560.039800206782,"TLS"
2027,716.469306206905,"TLS"
2028,916.592475297415,"TLS"
2029,1172.61375817993,"TLS"
2030,1500.14653505276,"TLS"
2031,1919.1652928615,"TLS"
2032,2455.22376332031,"TLS"
2033,3141.01330948141,"TLS"
2034,4018.35659858438,"TLS"
2035,5140.75814471878,"TLS"
2036,6576.66726536976,"TLS"
2037,8413.65244226097,"TLS"
2038,10763.7416586232,"TLS"
2039,13770.2543917355,"TLS"
2040,17616.5419077297,"TLS"
2041,22537.1688828825,"TLS"
2042,28832.2182591749,"TLS"
2043,36885.5917113924,"TLS"
2044,47188.4217741932,"TLS"
2045,60369.0234106072,"TLS"
2046,77231.2116092752,"TLS"
2047,98803.3217974604,"TLS"
2048,126400.922564837,"TLS"
2049,161707.045214471,"TLS"
2050,206874.822915805,"TLS"
2021,13.04383,"TON"
2022,14.1650502230176,"TON"
2023,15.3826481808341,"TON"
2024,16.7049083010531,"TON"
2025,18.1408271232697,"TON"
2026,19.7001745107223,"TON"
2027,21.3935601235674,"TON"
2028,23.2325056060588,"TON"
2029,25.2295229787845,"TON"
2030,27.398199769336,"TON"
2031,29.7532914606303,"TON"
2032,32.310821885896,"TON"
2033,35.0881922534019,"TON"
2034,38.1042995427213,"TON"
2035,41.3796650780907,"TON"
2036,44.936574153665,"TON"
2037,48.7992276606654,"TON"
2038,52.9939067480788,"TON"
2039,57.549151637245,"TON"
2040,62.4959558069699,"TON"
2041,67.8679768703835,"TON"
2042,73.701765578329,"TON"
2043,80.0370145074029,"TON"
2044,86.9168281246955,"TON"
2045,94.3880160667301,"TON"
2046,102.501411628043,"TON"
2047,111.312217626374,"TON"
2048,120.880381997699,"TON"
2049,131.271005676627,"TON"
2050,142.554785537334,"TON"
2021,10179.2,"TUN"
2022,10173.1677500944,"TUN"
2023,10167.1390749333,"TUN"
2024,10161.1139723982,"TUN"
2025,10155.092440372,"TUN"
2026,10149.0744767389,"TUN"
2027,10143.060079384,"TUN"
2028,10137.0492461942,"TUN"
2029,10131.0419750571,"TUN"
2030,10125.0382638619,"TUN"
2031,10119.0381104991,"TUN"
2032,10113.0415128601,"TUN"
2033,10107.0484688378,"TUN"
2034,10101.0589763264,"TUN"
2035,10095.0730332212,"TUN"
2036,10089.0906374189,"TUN"
2037,10083.1117868171,"TUN"
2038,10077.1364793151,"TUN"
2039,10071.1647128132,"TUN"
2040,10065.196485213,"TUN"
2041,10059.2317944173,"TUN"
2042,10053.2706383302,"TUN"
2043,10047.3130148569,"TUN"
2044,10041.3589219041,"TUN"
2045,10035.4083573795,"TUN"
2046,10029.4613191922,"TUN"
2047,10023.5178052524,"TUN"
2048,10017.5778134716,"TUN"
2049,10011.6413417627,"TUN"
2050,10005.7083880395,"TUN"
2021,185678.4,"TUR"
2022,185398.192318068,"TUR"
2023,185118.407498164,"TUR"
2024,184839.044902148,"TUR"
2025,184560.103892841,"TUR"
2026,184281.583834024,"TUR"
2027,184003.48409044,"TUR"
2028,183725.804027792,"TUR"
2029,183448.543012737,"TUR"
2030,183171.700412889,"TUR"
2031,182895.275596818,"TUR"
2032,182619.267934046,"TUR"
2033,182343.676795044,"TUR"
2034,182068.501551237,"TUR"
2035,181793.741574995,"TUR"
2036,181519.396239638,"TUR"
2037,181245.46491943,"TUR"
2038,180971.94698958,"TUR"
2039,180698.84182624,"TUR"
2040,180426.148806502,"TUR"
2041,180153.867308401,"TUR"
2042,179881.996710907,"TUR"
2043,179610.53639393,"TUR"
2044,179339.485738315,"TUR"
2045,179068.844125841,"TUR"
2046,178798.610939219,"TUR"
2047,178528.785562094,"TUR"
2048,178259.367379038,"TUR"
2049,177990.355775556,"TUR"
2050,177721.750138076,"TUR"
2021,18058.42,"TZA"
2022,20182.4561169878,"TZA"
2023,22556.3219215269,"TZA"
2024,25209.4024472721,"TZA"
2025,28174.5390032768,"TZA"
2026,31488.4357020158,"TZA"
2027,35192.1138033409,"TZA"
2028,39331.4194984926,"TZA"
2029,43957.5914198012,"TZA"
2030,49127.8949010278,"TZA"
2031,54906.3308395742,"TZA"
2032,61364.4279352525,"TZA"
2033,68582.1281123872,"TZA"
2034,76648.7760854988,"TZA"
2035,85664.2253179627,"TZA"
2036,95740.0740638185,"TZA"
2037,107001.04679314,"TZA"
2038,119586.538101025,"TZA"
2039,133652.338211562,"TZA"
2040,149372.561436032,"TZA"
2041,166941.801456871,"TZA"
2042,186577.540116698,"TZA"
2043,208522.839529748,"TZA"
2044,233049.350840153,"TZA"
2045,260460.676871171,"TZA"
2046,291096.130290101,"TZA"
2047,325334.933809543,"TZA"
2048,363600.914417443,"TZA"
2049,406367.749743703,"TZA"
2050,454164.831505823,"TZA"
2021,4678.672,"UGA"
2022,5147.07388471843,"UGA"
2023,5662.36948748502,"UGA"
2024,6229.25353917963,"UGA"
2025,6852.89078029008,"UGA"
2026,7538.96301558622,"UGA"
2027,8293.72087963891,"UGA"
2028,9124.04078480677,"UGA"
2029,10037.4875705296,"UGA"
2030,11042.3834247108,"UGA"
2031,12147.8837051148,"UGA"
2032,13364.0603515683,"UGA"
2033,14701.9936489154,"UGA"
2034,16173.8731767538,"UGA"
2035,17793.1088656818,"UGA"
2036,19574.4531718622,"UGA"
2037,21534.1354830037,"UGA"
2038,23690.0099803014,"UGA"
2039,26061.7183034691,"UGA"
2040,28670.868500864,"UGA"
2041,31541.2318950748,"UGA"
2042,34698.9596575669,"UGA"
2043,38172.8210655419,"UGA"
2044,41994.4656117121,"UGA"
2045,46198.7113550062,"UGA"
2046,50823.8621392988,"UGA"
2047,55912.056570265,"UGA"
2048,61509.651929802,"UGA"
2049,67667.6465257673,"UGA"
2050,74442.144324957,"UGA"
2021,30526.21,"UKR"
2022,31619.3760443379,"UKR"
2023,32751.6891691845,"UKR"
2024,33924.5512603011,"UKR"
2025,35139.4144060097,"UKR"
2026,36397.782694984,"UKR"
2027,37701.2140784196,"UKR"
2028,39051.3222988913,"UKR"
2029,40449.7788882827,"UKR"
2030,41898.3152372643,"UKR"
2031,43398.724738881,"UKR"
2032,44952.8650089018,"UKR"
2033,46562.660185684,"UKR"
2034,48230.1033123949,"UKR"
2035,49957.2588045448,"UKR"
2036,51746.2650058823,"UKR"
2037,53599.3368358194,"UKR"
2038,55518.768531662,"UKR"
2039,57506.9364890426,"UKR"
2040,59566.3022040698,"UKR"
2041,61699.4153208393,"UKR"
2042,63908.9167880783,"UKR"
2043,66197.5421288313,"UKR"
2044,68568.124827236,"UKR"
2045,71023.5998365823,"UKR"
2046,73567.0072129974,"UKR"
2047,76201.4958792555,"UKR"
2048,78930.3275233725,"UKR"
2049,81756.8806368124,"UKR"
2050,84684.6546973051,"UKR"
2021,9656.661,"URY"
2022,9026.13616947465,"URY"
2023,8436.78101052719,"URY"
2024,7885.90737865358,"URY"
2025,7371.0026498385,"URY"
2026,6889.71826006947,"URY"
2027,6439.8589931554,"URY"
2028,6019.3729679893,"URY"
2029,5626.34227958569,"URY"
2030,5258.97425120472,"URY"
2031,4915.59325766274,"URY"
2032,4594.63308253395,"URY"
2033,4294.62977438314,"URY"
2034,4014.21496944569,"URY"
2035,3752.10965029841,"URY"
2036,3507.11831205355,"URY"
2037,3278.12350946704,"URY"
2038,3064.08076008939,"URY"
2039,2864.01378021184,"URY"
2040,2677.01003187788,"URY"
2041,2502.21656064963,"URY"
2042,2338.83610514422,"URY"
2043,2186.12346059528,"URY"
2044,2043.38207985308,"URY"
2045,1909.96089631998,"URY"
2046,1785.25135433003,"URY"
2047,1668.68463342784,"URY"
2048,1559.72905388618,"URY"
2049,1457.8876516285,"URY"
2050,1362.69591149513,"URY"
2021,3771910,"USA"
2022,3903894.31652187,"USA"
2023,4040496.94573087,"USA"
2024,4181879.4887372,"USA"
2025,4328209.20129603,"USA"
2026,4479659.19167139,"USA"
2027,4636408.62542343,"USA"
2028,4798642.93736157,"USA"
2029,4966554.05091416,"USA"
2030,5140340.60517416,"USA"
2031,5320208.18988947,"USA"
2032,5506369.58867592,"USA"
2033,5699045.0307406,"USA"
2034,5898462.45141332,"USA"
2035,6104857.76179445,"USA"
2036,6318475.12783809,"USA"
2037,6539567.25920075,"USA"
2038,6768395.70819725,"USA"
2039,7005231.17921749,"USA"
2040,7250353.84897014,"USA"
2041,7504053.69793207,"USA"
2042,7766630.85339574,"USA"
2043,8038395.94452015,"USA"
2044,8319670.46980566,"USA"
2045,8610787.17742712,"USA"
2046,8912090.4588755,"USA"
2047,9223936.75637352,"USA"
2048,9546694.98454728,"USA"
2049,9880746.96685285,"USA"
2050,10226487.887274,"USA"
2021,9405.279,"UZB"
2022,10115.9862431195,"UZB"
2023,10880.3978777219,"UZB"
2024,11702.5720609352,"UZB"
2025,12586.8736033811,"UZB"
2026,13537.9971413593,"UZB"
2027,14560.9920600315,"UZB"
2028,15661.2892999188,"UZB"
2029,16844.7301890239,"UZB"
2030,18117.5974536454,"UZB"
2031,19486.6485725148,"UZB"
2032,20959.1516513293,"UZB"
2033,22542.9240081343,"UZB"
2034,24246.3736743986,"UZB"
2035,26078.5440321069,"UZB"
2036,28049.1618238415,"UZB"
2037,30168.6887907326,"UZB"
2038,32448.3772124148,"UZB"
2039,34900.3296438456,"UZB"
2040,37537.5631661194,"UZB"
2041,40374.0784923756,"UZB"
2042,43424.9342956755,"UZB"
2043,46706.3271534443,"UZB"
2044,50235.6775328919,"UZB"
2045,54031.7222738974,"UZB"
2046,58114.6140603375,"UZB"
2047,62506.0284079368,"UZB"
2048,67229.2787366247,"UZB"
2049,72309.4401383031,"UZB"
2050,77773.4824970895,"UZB"
2021,27918.91,"VEN"
2022,28456.7604110145,"VEN"
2023,29004.9723678282,"VEN"
2024,29563.7454828783,"VEN"
2025,30133.2832140825,"VEN"
2026,30713.7929389217,"VEN"
2027,31305.486029949,"VEN"
2028,31908.5779317539,"VEN"
2029,32523.2882394085,"VEN"
2030,33149.8407784263,"VEN"
2031,33788.4636862598,"VEN"
2032,34439.3894953693,"VEN"
2033,35102.8552178912,"VEN"
2034,35779.1024319381,"VEN"
2035,36468.377369561,"VEN"
2036,37170.9310064061,"VEN"
2037,37887.019153099,"VEN"
2038,38616.9025483895,"VEN"
2039,39360.8469540901,"VEN"
2040,40119.1232518445,"VEN"
2041,40892.0075417593,"VEN"
2042,41679.7812429369,"VEN"
2043,42482.731195944,"VEN"
2044,43301.1497672549,"VEN"
2045,44135.3349557068,"VEN"
2046,44985.5905010053,"VEN"
2047,45852.2259943213,"VEN"
2048,46735.5569910177,"VEN"
2049,47635.9051255477,"VEN"
2050,48553.5982285673,"VEN"
2021,138328.5,"VNM"
2022,145970.25078024,"VNM"
2023,154034.158635756,"VNM"
2024,162543.545001822,"VNM"
2025,171523.019671471,"VNM"
2026,180998.55196889,"VNM"
2027,190997.545854681,"VNM"
2028,201548.919180199,"VNM"
2029,212683.187320183,"VNM"
2030,224432.55142554,"VNM"
2031,236830.991551525,"VNM"
2032,249914.364930647,"VNM"
2033,263720.509674513,"VNM"
2034,278289.35420453,"VNM"
2035,293663.032727936,"VNM"
2036,309886.007093134,"VNM"
2037,327005.195376744,"VNM"
2038,345070.10757425,"VNM"
2039,364132.988786675,"VNM"
2040,384248.970317391,"VNM"
2041,405476.229116043,"VNM"
2042,427876.156030715,"VNM"
2043,451513.533354938,"VNM"
2044,476456.72218301,"VNM"
2045,502777.860115486,"VNM"
2046,530553.069886609,"VNM"
2047,559862.679517052,"VNM"
2048,590791.454628663,"VNM"
2049,623428.843593104,"VNM"
2050,657869.23622334,"VNM"
2021,76.92616,"VUT"
2022,84.9746864797049,"VUT"
2023,93.8653033288565,"VUT"
2024,103.686115642481,"VUT"
2025,114.534446656615,"VUT"
2026,126.517802211528,"VUT"
2027,139.754936123497,"VUT"
2028,154.377027022866,"VUT"
2029,170.52897832073,"VUT"
2030,188.370854186774,"VUT"
2031,208.079465768671,"VUT"
2032,229.8501233723,"VUT"
2033,253.898571966711,"VUT"
2034,280.463129194491,"VUT"
2035,309.807047074998,"VUT"
2036,342.221120804693,"VUT"
2037,378.02657050751,"VUT"
2038,417.578224493121,"VUT"
2039,461.268035568847,"VUT"
2040,509.528965251511,"VUT"
2041,562.839274371366,"VUT"
2042,621.727262587544,"VUT"
2043,686.776503783131,"VUT"
2044,758.631629222093,"VUT"
2045,838.004715778549,"VUT"
2046,925.682342545064,"VUT"
2047,1022.53338575025,"VUT"
2048,1129.51762923249,"VUT"
2049,1247.69527579864,"VUT"
2050,1378.23745372443,"VUT"
2021,82.12101,"WSM"
2022,92.1607440845671,"WSM"
2023,103.427889528162,"WSM"
2024,116.072503954978,"WSM"
2025,130.262990338887,"WSM"
2026,146.188339820864,"WSM"
2027,164.060648722883,"WSM"
2028,184.11794328026,"WSM"
2029,206.627349712685,"WSM"
2030,231.888651853443,"WSM"
2031,260.238283717899,"WSM"
2032,292.053810184899,"WSM"
2033,327.758955465517,"WSM"
2034,367.829246329076,"WSM"
2035,412.798345243843,"WSM"
2036,463.265157778145,"WSM"
2037,519.901808919401,"WSM"
2038,583.462594540963,"WSM"
2039,654.7940272338,"WSM"
2040,734.846110295006,"WSM"
2041,824.684990021891,"WSM"
2042,925.507154816913,"WSM"
2043,1038.65537020937,"WSM"
2044,1165.63656201899,"WSM"
2045,1308.14188583222,"WSM"
2046,1468.06925007968,"WSM"
2047,1647.54859268068,"WSM"
2048,1848.97024789311,"WSM"
2049,2075.01678116301,"WSM"
2050,2328.69871595523,"WSM"
2021,4112.371,"YEM"
2022,4623.32692120247,"YEM"
2023,5197.76834831184,"YEM"
2024,5843.58326010086,"YEM"
2025,6569.63970485941,"YEM"
2026,7385.90757256024,"YEM"
2027,8303.59549703345,"YEM"
2028,9335.3047680305,"YEM"
2029,10495.2023666311,"YEM"
2030,11799.2155000396,"YEM"
2031,13265.2503070377,"YEM"
2032,14913.4377372607,"YEM"
2033,16766.4099806059,"YEM"
2034,18849.6112425783,"YEM"
2035,21191.6471330075,"YEM"
2036,23824.6774657871,"YEM"
2037,26784.857863393,"YEM"
2038,30112.8362300986,"YEM"
2039,33854.3109112422,"YEM"
2040,38060.6582029453,"YEM"
2041,42789.6378289708,"YEM"
2042,48106.1860720213,"YEM"
2043,54083.3074504104,"YEM"
2044,60803.0771842211,"YEM"
2045,68357.7682163795,"YEM"
2046,76851.1182644042,"YEM"
2047,86399.7543014321,"YEM"
2048,97134.794026874,"YEM"
2049,109203.646317393,"YEM"
2050,122772.035381213,"YEM"
2021,70288.79,"ZAF"
2022,69551.3941418779,"ZAF"
2023,68821.7342634416,"ZAF"
2024,68099.7292069505,"ZAF"
2025,67385.2986660856,"ZAF"
2026,66678.363177017,"ZAF"
2027,65978.8441095656,"ZAF"
2028,65286.663658457,"ZAF"
2029,64601.744834668,"ZAF"
2030,63924.0114568628,"ZAF"
2031,63253.3881429198,"ZAF"
2032,62589.8003015475,"ZAF"
2033,61933.174123987,"ZAF"
2034,61283.4365758036,"ZAF"
2035,60640.5153887625,"ZAF"
2036,60004.3390527911,"ZAF"
2037,59374.8368080252,"ZAF"
2038,58751.9386369383,"ZAF"
2039,58135.575256554,"ZAF"
2040,57525.6781107399,"ZAF"
2041,56922.1793625822,"ZAF"
2042,56325.0118868403,"ZAF"
2043,55734.1092624811,"ZAF"
2044,55149.4057652908,"ZAF"
2045,54570.8363605647,"ZAF"
2046,53998.3366958737,"ZAF"
2047,53431.8430939065,"ZAF"
2048,52871.2925453869,"ZAF"
2049,52316.6227020659,"ZAF"
2050,51767.7718697861,"ZAF"
2021,3592.77,"ZMB"
2022,3786.50863304683,"ZMB"
2023,3990.69454157606,"ZMB"
2024,4205.89109058766,"ZMB"
2025,4432.69202430574,"ZMB"
2026,4671.72310436558,"ZMB"
2027,4923.64383633927,"ZMB"
2028,5189.14928936349,"ZMB"
2029,5468.97201389004,"ZMB"
2030,5763.88406285016,"ZMB"
2031,6074.69912180941,"ZMB"
2032,6402.27475399019,"ZMB"
2033,6747.51476635623,"ZMB"
2034,7111.37170328712,"ZMB"
2035,7494.8494747233,"ZMB"
2036,7899.00612603265,"ZMB"
2037,8324.95675724092,"ZMB"
2038,8773.87659968056,"ZMB"
2039,9247.00425854648,"ZMB"
2040,9745.64513030534,"ZMB"
2041,10271.1750043871,"ZMB"
2042,10825.0438590967,"ZMB"
2043,11408.7798622178,"ZMB"
2044,12023.9935873486,"ZMB"
2045,12672.3824576011,"ZMB"
2046,13355.7354289247,"ZMB"
2047,14075.9379259771,"ZMB"
2048,14834.9770441591,"ZMB"
2049,15634.9470321674,"ZMB"
2050,16478.0550701915,"ZMB"
2021,3368.809,"ZWE"
2022,3739.9670306331,"ZWE"
2023,4152.01734210001,"ZWE"
2024,4609.4652353609,"ZWE"
2025,5117.3123822393,"ZWE"
2026,5681.11151300817,"ZWE"
2027,6307.02712917256,"ZWE"
2028,7001.90290527421,"ZWE"
2029,7773.33651667984,"ZWE"
2030,8629.7627115099,"ZWE"
2031,9580.54553500479,"ZWE"
2032,10636.0807146968,"ZWE"
2033,11807.9093258533,"ZWE"
2034,13108.8439799931,"ZWE"
2035,14553.1089162038,"ZWE"
2036,16156.4955269992,"ZWE"
2037,17936.5350192155,"ZWE"
2038,19912.6900977948,"ZWE"
2039,22106.5677683023,"ZWE"
2040,24542.1555849284,"ZWE"
2041,27246.0839270793,"ZWE"
2042,30247.9171722526,"ZWE"
2043,33580.4769488403,"ZWE"
2044,37280.2010032618,"ZWE"
2045,41387.5416052303,"ZWE"
2046,45947.4078472591,"ZWE"
2047,51009.6566744513,"ZWE"
2048,56629.6380134231,"ZWE"
2049,62868.7999607248,"ZWE"
2050,69795.3606478071,"ZWE"
