,Nation,iso_code3,Year,fuelefficiency_trns_public_biofuels_km_per_litre
4103,"Macao SAR, China",MAC,2038,1.874884
4104,"Macao SAR, China",MAC,2039,1.874884
4105,"Macao SAR, China",MAC,2040,1.874884
4106,"Macao SAR, China",MAC,2041,1.874884
4107,"Macao SAR, China",MAC,2042,1.874884
4108,"Macao SAR, China",MAC,2043,1.874884
4109,"Macao SAR, China",MAC,2044,1.874884
4110,"Macao SAR, China",MAC,2045,1.874884
4111,"Macao SAR, China",MAC,2046,1.874884
4112,"Macao SAR, China",MAC,2047,1.874884
4113,"Macao SAR, China",MAC,2048,1.874884
4114,"Macao SAR, China",MAC,2049,1.874884
4115,"Macao SAR, China",MAC,2050,1.874884
4116,St. Martin (French part),MAF,2023,1.874884
4117,St. Martin (French part),MAF,2024,1.874884
4118,St. Martin (French part),MAF,2025,1.874884
4119,St. Martin (French part),MAF,2026,1.874884
4120,St. Martin (French part),MAF,2027,1.874884
4121,St. Martin (French part),MAF,2028,1.874884
4122,St. Martin (French part),MAF,2029,1.874884
4123,St. Martin (French part),MAF,2030,1.874884
4124,St. Martin (French part),MAF,2031,1.874884
4125,St. Martin (French part),MAF,2032,1.874884
4126,St. Martin (French part),MAF,2033,1.874884
4127,St. Martin (French part),MAF,2034,1.874884
4128,St. Martin (French part),MAF,2035,1.874884
4129,St. Martin (French part),MAF,2036,1.874884
4130,St. Martin (French part),MAF,2037,1.874884
4131,St. Martin (French part),MAF,2038,1.874884
4132,St. Martin (French part),MAF,2039,1.874884
4133,St. Martin (French part),MAF,2040,1.874884
4134,St. Martin (French part),MAF,2041,1.874884
4135,St. Martin (French part),MAF,2042,1.874884
4136,St. Martin (French part),MAF,2043,1.874884
4137,St. Martin (French part),MAF,2044,1.874884
4138,St. Martin (French part),MAF,2045,1.874884
4139,St. Martin (French part),MAF,2046,1.874884
4140,St. Martin (French part),MAF,2047,1.874884
4141,St. Martin (French part),MAF,2048,1.874884
4142,St. Martin (French part),MAF,2049,1.874884
4143,St. Martin (French part),MAF,2050,1.874884
4144,Morocco,MAR,2023,1.874884
4145,Morocco,MAR,2024,1.874884
4146,Morocco,MAR,2025,1.874884
4147,Morocco,MAR,2026,1.874884
4148,Morocco,MAR,2027,1.874884
4149,Morocco,MAR,2028,1.874884
4150,Morocco,MAR,2029,1.874884
4151,Morocco,MAR,2030,1.874884
4152,Morocco,MAR,2031,1.874884
4153,Morocco,MAR,2032,1.874884
4154,Morocco,MAR,2033,1.874884
4155,Morocco,MAR,2034,1.874884
4156,Morocco,MAR,2035,1.874884
4157,Morocco,MAR,2036,1.874884
4158,Morocco,MAR,2037,1.874884
4159,Morocco,MAR,2038,1.874884
4160,Morocco,MAR,2039,1.874884
4161,Morocco,MAR,2040,1.874884
4162,Morocco,MAR,2041,1.874884
4163,Morocco,MAR,2042,1.874884
4164,Morocco,MAR,2043,1.874884
4165,Morocco,MAR,2044,1.874884
4166,Morocco,MAR,2045,1.874884
4167,Morocco,MAR,2046,1.874884
4168,Morocco,MAR,2047,1.874884
4169,Morocco,MAR,2048,1.874884
4170,Morocco,MAR,2049,1.874884
4171,Morocco,MAR,2050,1.874884
4172,Monaco,MCO,2023,1.874884
4173,Monaco,MCO,2024,1.874884
4174,Monaco,MCO,2025,1.874884
4175,Monaco,MCO,2026,1.874884
4176,Monaco,MCO,2027,1.874884
4177,Monaco,MCO,2028,1.874884
4178,Monaco,MCO,2029,1.874884
4179,Monaco,MCO,2030,1.874884
4180,Monaco,MCO,2031,1.874884
4181,Monaco,MCO,2032,1.874884
4182,Monaco,MCO,2033,1.874884
4183,Monaco,MCO,2034,1.874884
4184,Monaco,MCO,2035,1.874884
4185,Monaco,MCO,2036,1.874884
4186,Monaco,MCO,2037,1.874884
4187,Monaco,MCO,2038,1.874884
4188,Monaco,MCO,2039,1.874884
4189,Monaco,MCO,2040,1.874884
4190,Monaco,MCO,2041,1.874884
4191,Monaco,MCO,2042,1.874884
4192,Monaco,MCO,2043,1.874884
4193,Monaco,MCO,2044,1.874884
4194,Monaco,MCO,2045,1.874884
4195,Monaco,MCO,2046,1.874884
4196,Monaco,MCO,2047,1.874884
4197,Monaco,MCO,2048,1.874884
4198,Monaco,MCO,2049,1.874884
4199,Monaco,MCO,2050,1.874884
4200,Moldova,MDA,2023,1.874884
4201,Moldova,MDA,2024,1.874884
4202,Moldova,MDA,2025,1.874884
4203,Moldova,MDA,2026,1.874884
4204,Moldova,MDA,2027,1.874884
4205,Moldova,MDA,2028,1.874884
4206,Moldova,MDA,2029,1.874884
4207,Moldova,MDA,2030,1.874884
4208,Moldova,MDA,2031,1.874884
4209,Moldova,MDA,2032,1.874884
4210,Moldova,MDA,2033,1.874884
4211,Moldova,MDA,2034,1.874884
4212,Moldova,MDA,2035,1.874884
4213,Moldova,MDA,2036,1.874884
4214,Moldova,MDA,2037,1.874884
4215,Moldova,MDA,2038,1.874884
4216,Moldova,MDA,2039,1.874884
4217,Moldova,MDA,2040,1.874884
4218,Moldova,MDA,2041,1.874884
4219,Moldova,MDA,2042,1.874884
4220,Moldova,MDA,2043,1.874884
4221,Moldova,MDA,2044,1.874884
4222,Moldova,MDA,2045,1.874884
4223,Moldova,MDA,2046,1.874884
4224,Moldova,MDA,2047,1.874884
4225,Moldova,MDA,2048,1.874884
4226,Moldova,MDA,2049,1.874884
4227,Moldova,MDA,2050,1.874884
4228,Madagascar,MDG,2023,1.874884
4229,Madagascar,MDG,2024,1.874884
4230,Madagascar,MDG,2025,1.874884
4231,Madagascar,MDG,2026,1.874884
4232,Madagascar,MDG,2027,1.874884
4233,Madagascar,MDG,2028,1.874884
4234,Madagascar,MDG,2029,1.874884
4235,Madagascar,MDG,2030,1.874884
4236,Madagascar,MDG,2031,1.874884
4237,Madagascar,MDG,2032,1.874884
4238,Madagascar,MDG,2033,1.874884
4239,Madagascar,MDG,2034,1.874884
4240,Madagascar,MDG,2035,1.874884
4241,Madagascar,MDG,2036,1.874884
4242,Madagascar,MDG,2037,1.874884
4243,Madagascar,MDG,2038,1.874884
4244,Madagascar,MDG,2039,1.874884
4245,Madagascar,MDG,2040,1.874884
4246,Madagascar,MDG,2041,1.874884
4247,Madagascar,MDG,2042,1.874884
4248,Madagascar,MDG,2043,1.874884
4249,Madagascar,MDG,2044,1.874884
4250,Madagascar,MDG,2045,1.874884
4251,Madagascar,MDG,2046,1.874884
4252,Madagascar,MDG,2047,1.874884
4253,Madagascar,MDG,2048,1.874884
4254,Madagascar,MDG,2049,1.874884
4255,Madagascar,MDG,2050,1.874884
4256,Maldives,MDV,2023,1.874884
4257,Maldives,MDV,2024,1.874884
4258,Maldives,MDV,2025,1.874884
4259,Maldives,MDV,2026,1.874884
4260,Maldives,MDV,2027,1.874884
4261,Maldives,MDV,2028,1.874884
4262,Maldives,MDV,2029,1.874884
4263,Maldives,MDV,2030,1.874884
4264,Maldives,MDV,2031,1.874884
4265,Maldives,MDV,2032,1.874884
4266,Maldives,MDV,2033,1.874884
4267,Maldives,MDV,2034,1.874884
4268,Maldives,MDV,2035,1.874884
4269,Maldives,MDV,2036,1.874884
4270,Maldives,MDV,2037,1.874884
4271,Maldives,MDV,2038,1.874884
4272,Maldives,MDV,2039,1.874884
4273,Maldives,MDV,2040,1.874884
4274,Maldives,MDV,2041,1.874884
4275,Maldives,MDV,2042,1.874884
4276,Maldives,MDV,2043,1.874884
4277,Maldives,MDV,2044,1.874884
4278,Maldives,MDV,2045,1.874884
4279,Maldives,MDV,2046,1.874884
4280,Maldives,MDV,2047,1.874884
4281,Maldives,MDV,2048,1.874884
4282,Maldives,MDV,2049,1.874884
4283,Maldives,MDV,2050,1.874884
4284,Middle East & North Africa,MEA,2023,1.874884
4285,Middle East & North Africa,MEA,2024,1.874884
4286,Middle East & North Africa,MEA,2025,1.874884
4287,Middle East & North Africa,MEA,2026,1.874884
4288,Middle East & North Africa,MEA,2027,1.874884
4289,Middle East & North Africa,MEA,2028,1.874884
4290,Middle East & North Africa,MEA,2029,1.874884
4291,Middle East & North Africa,MEA,2030,1.874884
4292,Middle East & North Africa,MEA,2031,1.874884
4293,Middle East & North Africa,MEA,2032,1.874884
4294,Middle East & North Africa,MEA,2033,1.874884
4295,Middle East & North Africa,MEA,2034,1.874884
4296,Middle East & North Africa,MEA,2035,1.874884
4297,Middle East & North Africa,MEA,2036,1.874884
4298,Middle East & North Africa,MEA,2037,1.874884
4299,Middle East & North Africa,MEA,2038,1.874884
4300,Middle East & North Africa,MEA,2039,1.874884
4301,Middle East & North Africa,MEA,2040,1.874884
4302,Middle East & North Africa,MEA,2041,1.874884
4303,Middle East & North Africa,MEA,2042,1.874884
4304,Middle East & North Africa,MEA,2043,1.874884
4305,Middle East & North Africa,MEA,2044,1.874884
4306,Middle East & North Africa,MEA,2045,1.874884
4307,Middle East & North Africa,MEA,2046,1.874884
4308,Middle East & North Africa,MEA,2047,1.874884
4309,Middle East & North Africa,MEA,2048,1.874884
4310,Middle East & North Africa,MEA,2049,1.874884
4311,Middle East & North Africa,MEA,2050,1.874884
4312,Mexico,MEX,2023,1.874884
4313,Mexico,MEX,2024,1.874884
4314,Mexico,MEX,2025,1.874884
4315,Mexico,MEX,2026,1.874884
4316,Mexico,MEX,2027,1.874884
4317,Mexico,MEX,2028,1.874884
4318,Mexico,MEX,2029,1.874884
4319,Mexico,MEX,2030,1.874884
4320,Mexico,MEX,2031,1.874884
4321,Mexico,MEX,2032,1.874884
4322,Mexico,MEX,2033,1.874884
4323,Mexico,MEX,2034,1.874884
4324,Mexico,MEX,2035,1.874884
4325,Mexico,MEX,2036,1.874884
4326,Mexico,MEX,2037,1.874884
4327,Mexico,MEX,2038,1.874884
4328,Mexico,MEX,2039,1.874884
4329,Mexico,MEX,2040,1.874884
4330,Mexico,MEX,2041,1.874884
4331,Mexico,MEX,2042,1.874884
4332,Mexico,MEX,2043,1.874884
4333,Mexico,MEX,2044,1.874884
4334,Mexico,MEX,2045,1.874884
4335,Mexico,MEX,2046,1.874884
4336,Mexico,MEX,2047,1.874884
4337,Mexico,MEX,2048,1.874884
4338,Mexico,MEX,2049,1.874884
4339,Mexico,MEX,2050,1.874884
4340,Marshall Islands,MHL,2023,1.874884
4341,Marshall Islands,MHL,2024,1.874884
4342,Marshall Islands,MHL,2025,1.874884
4343,Marshall Islands,MHL,2026,1.874884
4344,Marshall Islands,MHL,2027,1.874884
4345,Marshall Islands,MHL,2028,1.874884
4346,Marshall Islands,MHL,2029,1.874884
4347,Marshall Islands,MHL,2030,1.874884
4348,Marshall Islands,MHL,2031,1.874884
4349,Marshall Islands,MHL,2032,1.874884
4350,Marshall Islands,MHL,2033,1.874884
4351,Marshall Islands,MHL,2034,1.874884
4352,Marshall Islands,MHL,2035,1.874884
4353,Marshall Islands,MHL,2036,1.874884
4354,Marshall Islands,MHL,2037,1.874884
4355,Marshall Islands,MHL,2038,1.874884
4356,Marshall Islands,MHL,2039,1.874884
4357,Marshall Islands,MHL,2040,1.874884
4358,Marshall Islands,MHL,2041,1.874884
4359,Marshall Islands,MHL,2042,1.874884
4360,Marshall Islands,MHL,2043,1.874884
4361,Marshall Islands,MHL,2044,1.874884
4362,Marshall Islands,MHL,2045,1.874884
4363,Marshall Islands,MHL,2046,1.874884
4364,Marshall Islands,MHL,2047,1.874884
4365,Marshall Islands,MHL,2048,1.874884
4366,Marshall Islands,MHL,2049,1.874884
4367,Marshall Islands,MHL,2050,1.874884
4368,Middle income,MIC,2023,1.874884
4369,Middle income,MIC,2024,1.874884
4370,Middle income,MIC,2025,1.874884
4371,Middle income,MIC,2026,1.874884
4372,Middle income,MIC,2027,1.874884
4373,Middle income,MIC,2028,1.874884
4374,Middle income,MIC,2029,1.874884
4375,Middle income,MIC,2030,1.874884
4376,Middle income,MIC,2031,1.874884
4377,Middle income,MIC,2032,1.874884
4378,Middle income,MIC,2033,1.874884
4379,Middle income,MIC,2034,1.874884
4380,Middle income,MIC,2035,1.874884
4381,Middle income,MIC,2036,1.874884
4382,Middle income,MIC,2037,1.874884
4383,Middle income,MIC,2038,1.874884
4384,Middle income,MIC,2039,1.874884
4385,Middle income,MIC,2040,1.874884
4386,Middle income,MIC,2041,1.874884
4387,Middle income,MIC,2042,1.874884
4388,Middle income,MIC,2043,1.874884
4389,Middle income,MIC,2044,1.874884
4390,Middle income,MIC,2045,1.874884
4391,Middle income,MIC,2046,1.874884
4392,Middle income,MIC,2047,1.874884
4393,Middle income,MIC,2048,1.874884
4394,Middle income,MIC,2049,1.874884
4395,Middle income,MIC,2050,1.874884
4396,North Macedonia,MKD,2023,1.874884
4397,North Macedonia,MKD,2024,1.874884
4398,North Macedonia,MKD,2025,1.874884
4399,North Macedonia,MKD,2026,1.874884
4400,North Macedonia,MKD,2027,1.874884
4401,North Macedonia,MKD,2028,1.874884
4402,North Macedonia,MKD,2029,1.874884
4403,North Macedonia,MKD,2030,1.874884
4404,North Macedonia,MKD,2031,1.874884
4405,North Macedonia,MKD,2032,1.874884
4406,North Macedonia,MKD,2033,1.874884
4407,North Macedonia,MKD,2034,1.874884
4408,North Macedonia,MKD,2035,1.874884
4409,North Macedonia,MKD,2036,1.874884
4410,North Macedonia,MKD,2037,1.874884
4411,North Macedonia,MKD,2038,1.874884
4412,North Macedonia,MKD,2039,1.874884
4413,North Macedonia,MKD,2040,1.874884
4414,North Macedonia,MKD,2041,1.874884
4415,North Macedonia,MKD,2042,1.874884
4416,North Macedonia,MKD,2043,1.874884
4417,North Macedonia,MKD,2044,1.874884
4418,North Macedonia,MKD,2045,1.874884
4419,North Macedonia,MKD,2046,1.874884
4420,North Macedonia,MKD,2047,1.874884
4421,North Macedonia,MKD,2048,1.874884
4422,North Macedonia,MKD,2049,1.874884
4423,North Macedonia,MKD,2050,1.874884
4424,Mali,MLI,2023,1.874884
4425,Mali,MLI,2024,1.874884
4426,Mali,MLI,2025,1.874884
4427,Mali,MLI,2026,1.874884
4428,Mali,MLI,2027,1.874884
4429,Mali,MLI,2028,1.874884
4430,Mali,MLI,2029,1.874884
4431,Mali,MLI,2030,1.874884
4432,Mali,MLI,2031,1.874884
4433,Mali,MLI,2032,1.874884
4434,Mali,MLI,2033,1.874884
4435,Mali,MLI,2034,1.874884
4436,Mali,MLI,2035,1.874884
4437,Mali,MLI,2036,1.874884
4438,Mali,MLI,2037,1.874884
4439,Mali,MLI,2038,1.874884
4440,Mali,MLI,2039,1.874884
4441,Mali,MLI,2040,1.874884
4442,Mali,MLI,2041,1.874884
4443,Mali,MLI,2042,1.874884
4444,Mali,MLI,2043,1.874884
4445,Mali,MLI,2044,1.874884
4446,Mali,MLI,2045,1.874884
4447,Mali,MLI,2046,1.874884
4448,Mali,MLI,2047,1.874884
4449,Mali,MLI,2048,1.874884
4450,Mali,MLI,2049,1.874884
4451,Mali,MLI,2050,1.874884
4452,Malta,MLT,2023,1.874884
4453,Malta,MLT,2024,1.874884
4454,Malta,MLT,2025,1.874884
4455,Malta,MLT,2026,1.874884
4456,Malta,MLT,2027,1.874884
4457,Malta,MLT,2028,1.874884
4458,Malta,MLT,2029,1.874884
4459,Malta,MLT,2030,1.874884
4460,Malta,MLT,2031,1.874884
4461,Malta,MLT,2032,1.874884
4462,Malta,MLT,2033,1.874884
4463,Malta,MLT,2034,1.874884
4464,Malta,MLT,2035,1.874884
4465,Malta,MLT,2036,1.874884
4466,Malta,MLT,2037,1.874884
4467,Malta,MLT,2038,1.874884
4468,Malta,MLT,2039,1.874884
4469,Malta,MLT,2040,1.874884
4470,Malta,MLT,2041,1.874884
4471,Malta,MLT,2042,1.874884
4472,Malta,MLT,2043,1.874884
4473,Malta,MLT,2044,1.874884
4474,Malta,MLT,2045,1.874884
4475,Malta,MLT,2046,1.874884
4476,Malta,MLT,2047,1.874884
4477,Malta,MLT,2048,1.874884
4478,Malta,MLT,2049,1.874884
4479,Malta,MLT,2050,1.874884
4480,Myanmar,MMR,2023,1.874884
4481,Myanmar,MMR,2024,1.874884
4482,Myanmar,MMR,2025,1.874884
4483,Myanmar,MMR,2026,1.874884
4484,Myanmar,MMR,2027,1.874884
4485,Myanmar,MMR,2028,1.874884
4486,Myanmar,MMR,2029,1.874884
4487,Myanmar,MMR,2030,1.874884
4488,Myanmar,MMR,2031,1.874884
4489,Myanmar,MMR,2032,1.874884
4490,Myanmar,MMR,2033,1.874884
4491,Myanmar,MMR,2034,1.874884
4492,Myanmar,MMR,2035,1.874884
4493,Myanmar,MMR,2036,1.874884
4494,Myanmar,MMR,2037,1.874884
4495,Myanmar,MMR,2038,1.874884
4496,Myanmar,MMR,2039,1.874884
4497,Myanmar,MMR,2040,1.874884
4498,Myanmar,MMR,2041,1.874884
4499,Myanmar,MMR,2042,1.874884
4500,Myanmar,MMR,2043,1.874884
4501,Myanmar,MMR,2044,1.874884
4502,Myanmar,MMR,2045,1.874884
4503,Myanmar,MMR,2046,1.874884
4504,Myanmar,MMR,2047,1.874884
4505,Myanmar,MMR,2048,1.874884
4506,Myanmar,MMR,2049,1.874884
4507,Myanmar,MMR,2050,1.874884
4508,Middle East & North Africa (excluding high income),MNA,2023,1.874884
4509,Middle East & North Africa (excluding high income),MNA,2024,1.874884
4510,Middle East & North Africa (excluding high income),MNA,2025,1.874884
4511,Middle East & North Africa (excluding high income),MNA,2026,1.874884
4512,Middle East & North Africa (excluding high income),MNA,2027,1.874884
4513,Middle East & North Africa (excluding high income),MNA,2028,1.874884
4514,Middle East & North Africa (excluding high income),MNA,2029,1.874884
4515,Middle East & North Africa (excluding high income),MNA,2030,1.874884
4516,Middle East & North Africa (excluding high income),MNA,2031,1.874884
4517,Middle East & North Africa (excluding high income),MNA,2032,1.874884
4518,Middle East & North Africa (excluding high income),MNA,2033,1.874884
4519,Middle East & North Africa (excluding high income),MNA,2034,1.874884
4520,Middle East & North Africa (excluding high income),MNA,2035,1.874884
4521,Middle East & North Africa (excluding high income),MNA,2036,1.874884
4522,Middle East & North Africa (excluding high income),MNA,2037,1.874884
4523,Middle East & North Africa (excluding high income),MNA,2038,1.874884
4524,Middle East & North Africa (excluding high income),MNA,2039,1.874884
4525,Middle East & North Africa (excluding high income),MNA,2040,1.874884
4526,Middle East & North Africa (excluding high income),MNA,2041,1.874884
4527,Middle East & North Africa (excluding high income),MNA,2042,1.874884
4528,Middle East & North Africa (excluding high income),MNA,2043,1.874884
4529,Middle East & North Africa (excluding high income),MNA,2044,1.874884
4530,Middle East & North Africa (excluding high income),MNA,2045,1.874884
4531,Middle East & North Africa (excluding high income),MNA,2046,1.874884
4532,Middle East & North Africa (excluding high income),MNA,2047,1.874884
4533,Middle East & North Africa (excluding high income),MNA,2048,1.874884
4534,Middle East & North Africa (excluding high income),MNA,2049,1.874884
4535,Middle East & North Africa (excluding high income),MNA,2050,1.874884
4536,Montenegro,MNE,2023,1.874884
4537,Montenegro,MNE,2024,1.874884
4538,Montenegro,MNE,2025,1.874884
4539,Montenegro,MNE,2026,1.874884
4540,Montenegro,MNE,2027,1.874884
4541,Montenegro,MNE,2028,1.874884
4542,Montenegro,MNE,2029,1.874884
4543,Montenegro,MNE,2030,1.874884
4544,Montenegro,MNE,2031,1.874884
4545,Montenegro,MNE,2032,1.874884
4546,Montenegro,MNE,2033,1.874884
4547,Montenegro,MNE,2034,1.874884
4548,Montenegro,MNE,2035,1.874884
4549,Montenegro,MNE,2036,1.874884
4550,Montenegro,MNE,2037,1.874884
4551,Montenegro,MNE,2038,1.874884
4552,Montenegro,MNE,2039,1.874884
4553,Montenegro,MNE,2040,1.874884
4554,Montenegro,MNE,2041,1.874884
4555,Montenegro,MNE,2042,1.874884
4556,Montenegro,MNE,2043,1.874884
4557,Montenegro,MNE,2044,1.874884
4558,Montenegro,MNE,2045,1.874884
4559,Montenegro,MNE,2046,1.874884
4560,Montenegro,MNE,2047,1.874884
4561,Montenegro,MNE,2048,1.874884
4562,Montenegro,MNE,2049,1.874884
4563,Montenegro,MNE,2050,1.874884
4564,Mongolia,MNG,2023,1.874884
4565,Mongolia,MNG,2024,1.874884
4566,Mongolia,MNG,2025,1.874884
4567,Mongolia,MNG,2026,1.874884
4568,Mongolia,MNG,2027,1.874884
4569,Mongolia,MNG,2028,1.874884
4570,Mongolia,MNG,2029,1.874884
4571,Mongolia,MNG,2030,1.874884
4572,Mongolia,MNG,2031,1.874884
4573,Mongolia,MNG,2032,1.874884
4574,Mongolia,MNG,2033,1.874884
4575,Mongolia,MNG,2034,1.874884
4576,Mongolia,MNG,2035,1.874884
4577,Mongolia,MNG,2036,1.874884
4578,Mongolia,MNG,2037,1.874884
4579,Mongolia,MNG,2038,1.874884
4580,Mongolia,MNG,2039,1.874884
4581,Mongolia,MNG,2040,1.874884
4582,Mongolia,MNG,2041,1.874884
4583,Mongolia,MNG,2042,1.874884
4584,Mongolia,MNG,2043,1.874884
4585,Mongolia,MNG,2044,1.874884
4586,Mongolia,MNG,2045,1.874884
4587,Mongolia,MNG,2046,1.874884
4588,Mongolia,MNG,2047,1.874884
4589,Mongolia,MNG,2048,1.874884
4590,Mongolia,MNG,2049,1.874884
4591,Mongolia,MNG,2050,1.874884
4592,Northern Mariana Islands,MNP,2023,1.874884
4593,Northern Mariana Islands,MNP,2024,1.874884
4594,Northern Mariana Islands,MNP,2025,1.874884
4595,Northern Mariana Islands,MNP,2026,1.874884
4596,Northern Mariana Islands,MNP,2027,1.874884
4597,Northern Mariana Islands,MNP,2028,1.874884
4598,Northern Mariana Islands,MNP,2029,1.874884
4599,Northern Mariana Islands,MNP,2030,1.874884
4600,Northern Mariana Islands,MNP,2031,1.874884
4601,Northern Mariana Islands,MNP,2032,1.874884
4602,Northern Mariana Islands,MNP,2033,1.874884
4603,Northern Mariana Islands,MNP,2034,1.874884
4604,Northern Mariana Islands,MNP,2035,1.874884
4605,Northern Mariana Islands,MNP,2036,1.874884
4606,Northern Mariana Islands,MNP,2037,1.874884
4607,Northern Mariana Islands,MNP,2038,1.874884
4608,Northern Mariana Islands,MNP,2039,1.874884
4609,Northern Mariana Islands,MNP,2040,1.874884
4610,Northern Mariana Islands,MNP,2041,1.874884
4611,Northern Mariana Islands,MNP,2042,1.874884
4612,Northern Mariana Islands,MNP,2043,1.874884
4613,Northern Mariana Islands,MNP,2044,1.874884
4614,Northern Mariana Islands,MNP,2045,1.874884
4615,Northern Mariana Islands,MNP,2046,1.874884
4616,Northern Mariana Islands,MNP,2047,1.874884
4617,Northern Mariana Islands,MNP,2048,1.874884
4618,Northern Mariana Islands,MNP,2049,1.874884
4619,Northern Mariana Islands,MNP,2050,1.874884
4620,Mozambique,MOZ,2023,1.874884
4621,Mozambique,MOZ,2024,1.874884
4622,Mozambique,MOZ,2025,1.874884
4623,Mozambique,MOZ,2026,1.874884
4624,Mozambique,MOZ,2027,1.874884
4625,Mozambique,MOZ,2028,1.874884
4626,Mozambique,MOZ,2029,1.874884
4627,Mozambique,MOZ,2030,1.874884
4628,Mozambique,MOZ,2031,1.874884
4629,Mozambique,MOZ,2032,1.874884
4630,Mozambique,MOZ,2033,1.874884
4631,Mozambique,MOZ,2034,1.874884
4632,Mozambique,MOZ,2035,1.874884
4633,Mozambique,MOZ,2036,1.874884
4634,Mozambique,MOZ,2037,1.874884
4635,Mozambique,MOZ,2038,1.874884
4636,Mozambique,MOZ,2039,1.874884
4637,Mozambique,MOZ,2040,1.874884
4638,Mozambique,MOZ,2041,1.874884
4639,Mozambique,MOZ,2042,1.874884
4640,Mozambique,MOZ,2043,1.874884
4641,Mozambique,MOZ,2044,1.874884
4642,Mozambique,MOZ,2045,1.874884
4643,Mozambique,MOZ,2046,1.874884
4644,Mozambique,MOZ,2047,1.874884
4645,Mozambique,MOZ,2048,1.874884
4646,Mozambique,MOZ,2049,1.874884
4647,Mozambique,MOZ,2050,1.874884
4648,Mauritania,MRT,2023,1.874884
4649,Mauritania,MRT,2024,1.874884
4650,Mauritania,MRT,2025,1.874884
4651,Mauritania,MRT,2026,1.874884
4652,Mauritania,MRT,2027,1.874884
4653,Mauritania,MRT,2028,1.874884
4654,Mauritania,MRT,2029,1.874884
4655,Mauritania,MRT,2030,1.874884
4656,Mauritania,MRT,2031,1.874884
4657,Mauritania,MRT,2032,1.874884
4658,Mauritania,MRT,2033,1.874884
4659,Mauritania,MRT,2034,1.874884
4660,Mauritania,MRT,2035,1.874884
4661,Mauritania,MRT,2036,1.874884
4662,Mauritania,MRT,2037,1.874884
4663,Mauritania,MRT,2038,1.874884
4664,Mauritania,MRT,2039,1.874884
4665,Mauritania,MRT,2040,1.874884
4666,Mauritania,MRT,2041,1.874884
4667,Mauritania,MRT,2042,1.874884
