"Nation","iso_code3","Year","nemomod_entc_variable_cost_pp_hydropower_mm_usd_per_gw"
"Argentina","UGA",2044,1.67190722095681
"Argentina","UGA",2045,1.63372080725515
"Argentina","UGA",2046,1.59640657244781
"Argentina","UGA",2047,1.55994459594132
"Argentina","UGA",2048,1.5243154121292
"Argentina","UGA",2049,1.4895
"Argentina","UGA",2050,1.45547977298281
"Armenia","UKR",2021,5.05493145110175
"Armenia","UKR",2022,4.93947665719586
"Armenia","UKR",2023,4.8266588544272
"Armenia","UKR",2024,4.71641781383496
"Armenia","UKR",2025,4.60869468208968
"Armenia","UKR",2026,4.50343195007383
"Armenia","UKR",2027,4.40057342217992
"Armenia","UKR",2028,4.30006418630991
"Armenia","UKR",2029,4.20185058455982
"Armenia","UKR",2030,4.1058801845739
"Armenia","UKR",2031,4.01210175155302
"Armenia","UKR",2032,3.92046522090254
"Armenia","UKR",2033,3.83092167150468
"Armenia","UKR",2034,3.74342329960158
"Armenia","UKR",2035,3.6579233932747
"Armenia","UKR",2036,3.5743763075072
"Armenia","UKR",2037,3.49273743981585
"Armenia","UKR",2038,3.41296320643957
"Armenia","UKR",2039,3.33501101907173
"Armenia","UKR",2040,3.25883926212399
"Armenia","UKR",2041,3.18440727050936
"Armenia","UKR",2042,3.11167530793271
"Armenia","UKR",2043,3.04060454567715
"Armenia","UKR",2044,2.97115704187491
"Armenia","UKR",2045,2.90329572125168
"Armenia","UKR",2046,2.83698435533357
"Armenia","UKR",2047,2.7721875431062
"Armenia","UKR",2048,2.70887069211546
"Armenia","UKR",2049,2.647
"Armenia","UKR",2050,2.58654243644545
"Armenia","UMI",2021,5.05493145110175
"Armenia","UMI",2022,4.93947665719586
"Armenia","UMI",2023,4.8266588544272
"Armenia","UMI",2024,4.71641781383496
"Armenia","UMI",2025,4.60869468208968
"Armenia","UMI",2026,4.50343195007383
"Armenia","UMI",2027,4.40057342217992
"Armenia","UMI",2028,4.30006418630991
"Armenia","UMI",2029,4.20185058455982
"Armenia","UMI",2030,4.1058801845739
"Armenia","UMI",2031,4.01210175155302
"Armenia","UMI",2032,3.92046522090254
"Armenia","UMI",2033,3.83092167150468
"Armenia","UMI",2034,3.74342329960158
"Armenia","UMI",2035,3.6579233932747
"Armenia","UMI",2036,3.5743763075072
"Armenia","UMI",2037,3.49273743981585
"Armenia","UMI",2038,3.41296320643957
"Armenia","UMI",2039,3.33501101907173
"Armenia","UMI",2040,3.25883926212399
"Armenia","UMI",2041,3.18440727050936
"Armenia","UMI",2042,3.11167530793271
"Armenia","UMI",2043,3.04060454567715
"Armenia","UMI",2044,2.97115704187491
"Armenia","UMI",2045,2.90329572125168
"Armenia","UMI",2046,2.83698435533357
"Armenia","UMI",2047,2.7721875431062
"Armenia","UMI",2048,2.70887069211546
"Armenia","UMI",2049,2.647
"Armenia","UMI",2050,2.58654243644545
"Armenia","URY",2021,5.05493145110175
"Armenia","URY",2022,4.93947665719586
"Armenia","URY",2023,4.8266588544272
"Armenia","URY",2024,4.71641781383496
"Armenia","URY",2025,4.60869468208968
"Armenia","URY",2026,4.50343195007383
"Armenia","URY",2027,4.40057342217992
"Armenia","URY",2028,4.30006418630991
"Armenia","URY",2029,4.20185058455982
"Armenia","URY",2030,4.1058801845739
"Armenia","URY",2031,4.01210175155302
"Armenia","URY",2032,3.92046522090254
"Armenia","URY",2033,3.83092167150468
"Armenia","URY",2034,3.74342329960158
"Armenia","URY",2035,3.6579233932747
"Armenia","URY",2036,3.5743763075072
"Armenia","URY",2037,3.49273743981585
"Armenia","URY",2038,3.41296320643957
"Armenia","URY",2039,3.33501101907173
"Armenia","URY",2040,3.25883926212399
"Armenia","URY",2041,3.18440727050936
"Armenia","URY",2042,3.11167530793271
"Armenia","URY",2043,3.04060454567715
"Armenia","URY",2044,2.97115704187491
"Armenia","URY",2045,2.90329572125168
"Armenia","URY",2046,2.83698435533357
"Armenia","URY",2047,2.7721875431062
"Armenia","URY",2048,2.70887069211546
"Armenia","URY",2049,2.647
"Armenia","URY",2050,2.58654243644545
"Armenia","USA",2021,5.05493145110175
"Armenia","USA",2022,4.93947665719586
"Armenia","USA",2023,4.8266588544272
"Armenia","USA",2024,4.71641781383496
"Armenia","USA",2025,4.60869468208968
"Armenia","USA",2026,4.50343195007383
"Armenia","USA",2027,4.40057342217992
"Armenia","USA",2028,4.30006418630991
"Armenia","USA",2029,4.20185058455982
"Armenia","USA",2030,4.1058801845739
"Armenia","USA",2031,4.01210175155302
"Armenia","USA",2032,3.92046522090254
"Armenia","USA",2033,3.83092167150468
"Armenia","USA",2034,3.74342329960158
"Armenia","USA",2035,3.6579233932747
"Armenia","USA",2036,3.5743763075072
"Armenia","USA",2037,3.49273743981585
"Armenia","USA",2038,3.41296320643957
"Armenia","USA",2039,3.33501101907173
"Armenia","USA",2040,3.25883926212399
"Armenia","USA",2041,3.18440727050936
"Armenia","USA",2042,3.11167530793271
"Armenia","USA",2043,3.04060454567715
"Armenia","USA",2044,2.97115704187491
"Armenia","USA",2045,2.90329572125168
"Armenia","USA",2046,2.83698435533357
"Armenia","USA",2047,2.7721875431062
"Armenia","USA",2048,2.70887069211546
"Armenia","USA",2049,2.647
"Armenia","USA",2050,2.58654243644545
"Armenia","UZB",2021,5.05493145110175
"Armenia","UZB",2022,4.93947665719586
"Armenia","UZB",2023,4.8266588544272
"Armenia","UZB",2024,4.71641781383496
"Armenia","UZB",2025,4.60869468208968
"Armenia","UZB",2026,4.50343195007383
"Armenia","UZB",2027,4.40057342217992
"Armenia","UZB",2028,4.30006418630991
"Armenia","UZB",2029,4.20185058455982
"Armenia","UZB",2030,4.1058801845739
"Armenia","UZB",2031,4.01210175155302
"Armenia","UZB",2032,3.92046522090254
"Armenia","UZB",2033,3.83092167150468
"Armenia","UZB",2034,3.74342329960158
"Armenia","UZB",2035,3.6579233932747
"Armenia","UZB",2036,3.5743763075072
"Armenia","UZB",2037,3.49273743981585
"Armenia","UZB",2038,3.41296320643957
"Armenia","UZB",2039,3.33501101907173
"Armenia","UZB",2040,3.25883926212399
"Armenia","UZB",2041,3.18440727050936
"Armenia","UZB",2042,3.11167530793271
"Armenia","UZB",2043,3.04060454567715
"Armenia","UZB",2044,2.97115704187491
"Armenia","UZB",2045,2.90329572125168
"Armenia","UZB",2046,2.83698435533357
"Armenia","UZB",2047,2.7721875431062
"Armenia","UZB",2048,2.70887069211546
"Armenia","UZB",2049,2.647
"Armenia","UZB",2050,2.58654243644545
"Armenia","VAT",2021,5.05493145110175
"Armenia","VAT",2022,4.93947665719586
"Armenia","VAT",2023,4.8266588544272
"Armenia","VAT",2024,4.71641781383496
"Armenia","VAT",2025,4.60869468208968
"Armenia","VAT",2026,4.50343195007383
"Armenia","VAT",2027,4.40057342217992
"Armenia","VAT",2028,4.30006418630991
"Armenia","VAT",2029,4.20185058455982
"Armenia","VAT",2030,4.1058801845739
"Armenia","VAT",2031,4.01210175155302
"Armenia","VAT",2032,3.92046522090254
"Armenia","VAT",2033,3.83092167150468
"Armenia","VAT",2034,3.74342329960158
"Armenia","VAT",2035,3.6579233932747
"Armenia","VAT",2036,3.5743763075072
"Armenia","VAT",2037,3.49273743981585
"Armenia","VAT",2038,3.41296320643957
"Armenia","VAT",2039,3.33501101907173
"Armenia","VAT",2040,3.25883926212399
"Armenia","VAT",2041,3.18440727050936
"Armenia","VAT",2042,3.11167530793271
"Armenia","VAT",2043,3.04060454567715
"Armenia","VAT",2044,2.97115704187491
"Armenia","VAT",2045,2.90329572125168
"Armenia","VAT",2046,2.83698435533357
"Armenia","VAT",2047,2.7721875431062
"Armenia","VAT",2048,2.70887069211546
"Armenia","VAT",2049,2.647
"Armenia","VAT",2050,2.58654243644545
"Armenia","VCT",2021,5.05493145110175
"Armenia","VCT",2022,4.93947665719586
"Armenia","VCT",2023,4.8266588544272
"Armenia","VCT",2024,4.71641781383496
"Armenia","VCT",2025,4.60869468208968
"Armenia","VCT",2026,4.50343195007383
"Armenia","VCT",2027,4.40057342217992
"Armenia","VCT",2028,4.30006418630991
"Armenia","VCT",2029,4.20185058455982
"Armenia","VCT",2030,4.1058801845739
"Armenia","VCT",2031,4.01210175155302
"Armenia","VCT",2032,3.92046522090254
"Armenia","VCT",2033,3.83092167150468
"Armenia","VCT",2034,3.74342329960158
"Armenia","VCT",2035,3.6579233932747
"Armenia","VCT",2036,3.5743763075072
"Armenia","VCT",2037,3.49273743981585
"Armenia","VCT",2038,3.41296320643957
"Armenia","VCT",2039,3.33501101907173
"Armenia","VCT",2040,3.25883926212399
"Armenia","VCT",2041,3.18440727050936
"Armenia","VCT",2042,3.11167530793271
"Armenia","VCT",2043,3.04060454567715
"Armenia","VCT",2044,2.97115704187491
"Armenia","VCT",2045,2.90329572125168
"Armenia","VCT",2046,2.83698435533357
"Armenia","VCT",2047,2.7721875431062
"Armenia","VCT",2048,2.70887069211546
"Armenia","VCT",2049,2.647
"Armenia","VCT",2050,2.58654243644545
"Armenia","VEN",2021,5.05493145110175
"Armenia","VEN",2022,4.93947665719586
"Armenia","VEN",2023,4.8266588544272
"Armenia","VEN",2024,4.71641781383496
"Armenia","VEN",2025,4.60869468208968
"Armenia","VEN",2026,4.50343195007383
"Armenia","VEN",2027,4.40057342217992
"Armenia","VEN",2028,4.30006418630991
"Armenia","VEN",2029,4.20185058455982
"Armenia","VEN",2030,4.1058801845739
"Armenia","VEN",2031,4.01210175155302
"Armenia","VEN",2032,3.92046522090254
"Armenia","VEN",2033,3.83092167150468
"Armenia","VEN",2034,3.74342329960158
"Armenia","VEN",2035,3.6579233932747
"Armenia","VEN",2036,3.5743763075072
"Armenia","VEN",2037,3.49273743981585
"Armenia","VEN",2038,3.41296320643957
"Armenia","VEN",2039,3.33501101907173
"Armenia","VEN",2040,3.25883926212399
"Armenia","VEN",2041,3.18440727050936
"Armenia","VEN",2042,3.11167530793271
"Armenia","VEN",2043,3.04060454567715
"Armenia","VEN",2044,2.97115704187491
"Armenia","VEN",2045,2.90329572125168
"Armenia","VEN",2046,2.83698435533357
"Armenia","VEN",2047,2.7721875431062
"Armenia","VEN",2048,2.70887069211546
"Armenia","VEN",2049,2.647
"Armenia","VEN",2050,2.58654243644545
"Armenia","VGB",2021,5.05493145110175
"Armenia","VGB",2022,4.93947665719586
"Armenia","VGB",2023,4.8266588544272
"Armenia","VGB",2024,4.71641781383496
"Armenia","VGB",2025,4.60869468208968
"Armenia","VGB",2026,4.50343195007383
"Armenia","VGB",2027,4.40057342217992
"Armenia","VGB",2028,4.30006418630991
"Armenia","VGB",2029,4.20185058455982
"Armenia","VGB",2030,4.1058801845739
"Armenia","VGB",2031,4.01210175155302
"Armenia","VGB",2032,3.92046522090254
"Armenia","VGB",2033,3.83092167150468
"Armenia","VGB",2034,3.74342329960158
"Armenia","VGB",2035,3.6579233932747
"Armenia","VGB",2036,3.5743763075072
"Armenia","VGB",2037,3.49273743981585
"Armenia","VGB",2038,3.41296320643957
"Armenia","VGB",2039,3.33501101907173
"Armenia","VGB",2040,3.25883926212399
"Armenia","VGB",2041,3.18440727050936
"Armenia","VGB",2042,3.11167530793271
"Armenia","VGB",2043,3.04060454567715
"Armenia","VGB",2044,2.97115704187491
"Armenia","VGB",2045,2.90329572125168
"Armenia","VGB",2046,2.83698435533357
"Armenia","VGB",2047,2.7721875431062
"Armenia","VGB",2048,2.70887069211546
"Armenia","VGB",2049,2.647
"Armenia","VGB",2050,2.58654243644545
"Armenia","VIR",2021,5.05493145110175
"Armenia","VIR",2022,4.93947665719586
"Armenia","VIR",2023,4.8266588544272
"Armenia","VIR",2024,4.71641781383496
"Armenia","VIR",2025,4.60869468208968
"Armenia","VIR",2026,4.50343195007383
"Armenia","VIR",2027,4.40057342217992
"Armenia","VIR",2028,4.30006418630991
"Armenia","VIR",2029,4.20185058455982
"Armenia","VIR",2030,4.1058801845739
"Armenia","VIR",2031,4.01210175155302
"Armenia","VIR",2032,3.92046522090254
"Armenia","VIR",2033,3.83092167150468
"Armenia","VIR",2034,3.74342329960158
"Armenia","VIR",2035,3.6579233932747
"Armenia","VIR",2036,3.5743763075072
"Armenia","VIR",2037,3.49273743981585
"Armenia","VIR",2038,3.41296320643957
"Armenia","VIR",2039,3.33501101907173
"Armenia","VIR",2040,3.25883926212399
"Armenia","VIR",2041,3.18440727050936
"Armenia","VIR",2042,3.11167530793271
"Armenia","VIR",2043,3.04060454567715
"Armenia","VIR",2044,2.97115704187491
"Armenia","VIR",2045,2.90329572125168
"Armenia","VIR",2046,2.83698435533357
"Armenia","VIR",2047,2.7721875431062
"Armenia","VIR",2048,2.70887069211546
"Armenia","VIR",2049,2.647
"Armenia","VIR",2050,2.58654243644545
"Armenia","VNM",2021,5.05493145110175
"Armenia","VNM",2022,4.93947665719586
"Armenia","VNM",2023,4.8266588544272
"Armenia","VNM",2024,4.71641781383496
"Armenia","VNM",2025,4.60869468208968
"Armenia","VNM",2026,4.50343195007383
"Armenia","VNM",2027,4.40057342217992
"Armenia","VNM",2028,4.30006418630991
"Armenia","VNM",2029,4.20185058455982
"Armenia","VNM",2030,4.1058801845739
"Armenia","VNM",2031,4.01210175155302
"Armenia","VNM",2032,3.92046522090254
"Armenia","VNM",2033,3.83092167150468
"Armenia","VNM",2034,3.74342329960158
"Armenia","VNM",2035,3.6579233932747
"Armenia","VNM",2036,3.5743763075072
"Armenia","VNM",2037,3.49273743981585
"Armenia","VNM",2038,3.41296320643957
"Armenia","VNM",2039,3.33501101907173
"Armenia","VNM",2040,3.25883926212399
"Armenia","VNM",2041,3.18440727050936
"Armenia","VNM",2042,3.11167530793271
"Armenia","VNM",2043,3.04060454567715
"Armenia","VNM",2044,2.97115704187491
"Armenia","VNM",2045,2.90329572125168
"Armenia","VNM",2046,2.83698435533357
"Armenia","VNM",2047,2.7721875431062
"Armenia","VNM",2048,2.70887069211546
"Armenia","VNM",2049,2.647
"Armenia","VNM",2050,2.58654243644545
"Armenia","VUT",2021,5.05493145110175
"Armenia","VUT",2022,4.93947665719586
"Armenia","VUT",2023,4.8266588544272
"Armenia","VUT",2024,4.71641781383496
"Armenia","VUT",2025,4.60869468208968
"Armenia","VUT",2026,4.50343195007383
"Armenia","VUT",2027,4.40057342217992
"Armenia","VUT",2028,4.30006418630991
"Armenia","VUT",2029,4.20185058455982
"Armenia","VUT",2030,4.1058801845739
"Armenia","VUT",2031,4.01210175155302
"Armenia","VUT",2032,3.92046522090254
"Armenia","VUT",2033,3.83092167150468
"Armenia","VUT",2034,3.74342329960158
"Armenia","VUT",2035,3.6579233932747
"Armenia","VUT",2036,3.5743763075072
"Armenia","VUT",2037,3.49273743981585
"Armenia","VUT",2038,3.41296320643957
"Armenia","VUT",2039,3.33501101907173
"Armenia","VUT",2040,3.25883926212399
"Armenia","VUT",2041,3.18440727050936
"Armenia","VUT",2042,3.11167530793271
"Armenia","VUT",2043,3.04060454567715
"Armenia","VUT",2044,2.97115704187491
"Armenia","VUT",2045,2.90329572125168
"Armenia","VUT",2046,2.83698435533357
"Armenia","VUT",2047,2.7721875431062
"Armenia","VUT",2048,2.70887069211546
"Armenia","VUT",2049,2.647
"Armenia","VUT",2050,2.58654243644545
"Armenia","WLF",2021,5.05493145110175
"Armenia","WLF",2022,4.93947665719586
"Armenia","WLF",2023,4.8266588544272
"Armenia","WLF",2024,4.71641781383496
"Armenia","WLF",2025,4.60869468208968
"Armenia","WLF",2026,4.50343195007383
"Armenia","WLF",2027,4.40057342217992
"Armenia","WLF",2028,4.30006418630991
"Armenia","WLF",2029,4.20185058455982
"Armenia","WLF",2030,4.1058801845739
"Armenia","WLF",2031,4.01210175155302
"Armenia","WLF",2032,3.92046522090254
"Armenia","WLF",2033,3.83092167150468
"Armenia","WLF",2034,3.74342329960158
"Armenia","WLF",2035,3.6579233932747
"Armenia","WLF",2036,3.5743763075072
"Armenia","WLF",2037,3.49273743981585
"Armenia","WLF",2038,3.41296320643957
"Armenia","WLF",2039,3.33501101907173
"Armenia","WLF",2040,3.25883926212399
"Armenia","WLF",2041,3.18440727050936
"Armenia","WLF",2042,3.11167530793271
"Armenia","WLF",2043,3.04060454567715
"Armenia","WLF",2044,2.97115704187491
"Armenia","WLF",2045,2.90329572125168
"Armenia","WLF",2046,2.83698435533357
"Armenia","WLF",2047,2.7721875431062
"Armenia","WLF",2048,2.70887069211546
"Armenia","WLF",2049,2.647
"Armenia","WLF",2050,2.58654243644545
"Armenia","WSM",2021,5.05493145110175
"Armenia","WSM",2022,4.93947665719586
"Armenia","WSM",2023,4.8266588544272
"Armenia","WSM",2024,4.71641781383496
"Armenia","WSM",2025,4.60869468208968
"Armenia","WSM",2026,4.50343195007383
"Armenia","WSM",2027,4.40057342217992
"Armenia","WSM",2028,4.30006418630991
"Armenia","WSM",2029,4.20185058455982
"Armenia","WSM",2030,4.1058801845739
"Armenia","WSM",2031,4.01210175155302
"Armenia","WSM",2032,3.92046522090254
"Armenia","WSM",2033,3.83092167150468
"Armenia","WSM",2034,3.74342329960158
"Armenia","WSM",2035,3.6579233932747
"Armenia","WSM",2036,3.5743763075072
"Armenia","WSM",2037,3.49273743981585
"Armenia","WSM",2038,3.41296320643957
"Armenia","WSM",2039,3.33501101907173
"Armenia","WSM",2040,3.25883926212399
"Armenia","WSM",2041,3.18440727050936
"Armenia","WSM",2042,3.11167530793271
"Armenia","WSM",2043,3.04060454567715
"Armenia","WSM",2044,2.97115704187491
"Armenia","WSM",2045,2.90329572125168
"Armenia","WSM",2046,2.83698435533357
"Armenia","WSM",2047,2.7721875431062
"Armenia","WSM",2048,2.70887069211546
"Armenia","WSM",2049,2.647
"Armenia","WSM",2050,2.58654243644545
"Armenia","YEM",2021,5.05493145110175
"Armenia","YEM",2022,4.93947665719586
"Armenia","YEM",2023,4.8266588544272
"Armenia","YEM",2024,4.71641781383496
"Armenia","YEM",2025,4.60869468208968
"Armenia","YEM",2026,4.50343195007383
"Armenia","YEM",2027,4.40057342217992
"Armenia","YEM",2028,4.30006418630991
"Armenia","YEM",2029,4.20185058455982
"Armenia","YEM",2030,4.1058801845739
"Armenia","YEM",2031,4.01210175155302
"Armenia","YEM",2032,3.92046522090254
"Armenia","YEM",2033,3.83092167150468
"Armenia","YEM",2034,3.74342329960158
"Armenia","YEM",2035,3.6579233932747
"Armenia","YEM",2036,3.5743763075072
"Armenia","YEM",2037,3.49273743981585
"Armenia","YEM",2038,3.41296320643957
"Armenia","YEM",2039,3.33501101907173
"Armenia","YEM",2040,3.25883926212399
"Armenia","YEM",2041,3.18440727050936
"Armenia","YEM",2042,3.11167530793271
"Armenia","YEM",2043,3.04060454567715
"Armenia","YEM",2044,2.97115704187491
"Armenia","YEM",2045,2.90329572125168
"Armenia","YEM",2046,2.83698435533357
"Armenia","YEM",2047,2.7721875431062
"Armenia","YEM",2048,2.70887069211546
"Armenia","YEM",2049,2.647
"Armenia","YEM",2050,2.58654243644545
"Armenia","ZAF",2021,5.05493145110175
"Armenia","ZAF",2022,4.93947665719586
"Armenia","ZAF",2023,4.8266588544272
"Armenia","ZAF",2024,4.71641781383496
"Armenia","ZAF",2025,4.60869468208968
"Armenia","ZAF",2026,4.50343195007383
"Armenia","ZAF",2027,4.40057342217992
"Armenia","ZAF",2028,4.30006418630991
"Armenia","ZAF",2029,4.20185058455982
"Armenia","ZAF",2030,4.1058801845739
"Armenia","ZAF",2031,4.01210175155302
"Armenia","ZAF",2032,3.92046522090254
"Armenia","ZAF",2033,3.83092167150468
"Armenia","ZAF",2034,3.74342329960158
"Armenia","ZAF",2035,3.6579233932747
"Armenia","ZAF",2036,3.5743763075072
"Armenia","ZAF",2037,3.49273743981585
"Armenia","ZAF",2038,3.41296320643957
"Armenia","ZAF",2039,3.33501101907173
"Armenia","ZAF",2040,3.25883926212399
"Armenia","ZAF",2041,3.18440727050936
"Armenia","ZAF",2042,3.11167530793271
"Armenia","ZAF",2043,3.04060454567715
"Armenia","ZAF",2044,2.97115704187491
"Armenia","ZAF",2045,2.90329572125168
"Armenia","ZAF",2046,2.83698435533357
"Armenia","ZAF",2047,2.7721875431062
"Armenia","ZAF",2048,2.70887069211546
"Armenia","ZAF",2049,2.647
"Armenia","ZAF",2050,2.58654243644545
"Armenia","ZMB",2021,5.05493145110175
"Armenia","ZMB",2022,4.93947665719586
"Armenia","ZMB",2023,4.8266588544272
"Armenia","ZMB",2024,4.71641781383496
"Armenia","ZMB",2025,4.60869468208968
"Armenia","ZMB",2026,4.50343195007383
"Armenia","ZMB",2027,4.40057342217992
"Armenia","ZMB",2028,4.30006418630991
"Armenia","ZMB",2029,4.20185058455982
