Year,iso_code3,cost_enfu_fuel_hydrogen_usd_per_mmbtu
2045,MNP,120.89914942397824
2046,MNP,120.89914942397824
2047,MNP,120.89914942397824
2048,MNP,120.89914942397824
2049,MNP,120.89914942397824
2050,MNP,120.89914942397824
2021,MOZ,120.89914942397824
2022,MOZ,120.89914942397824
2023,MOZ,120.89914942397824
2024,MOZ,120.89914942397824
2025,MOZ,120.89914942397824
2026,MOZ,120.89914942397824
2027,MOZ,120.89914942397824
2028,MOZ,120.89914942397824
2029,MOZ,120.89914942397824
2030,MOZ,120.89914942397824
2031,MOZ,120.89914942397824
2032,MOZ,120.89914942397824
2033,MOZ,120.89914942397824
2034,MOZ,120.89914942397824
2035,MOZ,120.89914942397824
2036,MOZ,120.89914942397824
2037,MOZ,120.89914942397824
2038,MOZ,120.89914942397824
2039,MOZ,120.89914942397824
2040,MOZ,120.89914942397824
2041,MOZ,120.89914942397824
2042,MOZ,120.89914942397824
2043,MOZ,120.89914942397824
2044,MOZ,120.89914942397824
2045,MOZ,120.89914942397824
2046,MOZ,120.89914942397824
2047,MOZ,120.89914942397824
2048,MOZ,120.89914942397824
2049,MOZ,120.89914942397824
2050,MOZ,120.89914942397824
2021,MRT,120.89914942397824
2022,MRT,120.89914942397824
2023,MRT,120.89914942397824
2024,MRT,120.89914942397824
2025,MRT,120.89914942397824
2026,MRT,120.89914942397824
2027,MRT,120.89914942397824
2028,MRT,120.89914942397824
2029,MRT,120.89914942397824
2030,MRT,120.89914942397824
2031,MRT,120.89914942397824
2032,MRT,120.89914942397824
2033,MRT,120.89914942397824
2034,MRT,120.89914942397824
2035,MRT,120.89914942397824
2036,MRT,120.89914942397824
2037,MRT,120.89914942397824
2038,MRT,120.89914942397824
2039,MRT,120.89914942397824
2040,MRT,120.89914942397824
2041,MRT,120.89914942397824
2042,MRT,120.89914942397824
2043,MRT,120.89914942397824
2044,MRT,120.89914942397824
2045,MRT,120.89914942397824
2046,MRT,120.89914942397824
2047,MRT,120.89914942397824
2048,MRT,120.89914942397824
2049,MRT,120.89914942397824
2050,MRT,120.89914942397824
2021,MUS,170.859559
2022,MUS,170.859559
2023,MUS,170.859559
2024,MUS,170.859559
2025,MUS,170.859559
2026,MUS,170.859559
2027,MUS,170.859559
2028,MUS,170.859559
2029,MUS,170.859559
2030,MUS,170.859559
2031,MUS,170.859559
2032,MUS,170.859559
2033,MUS,170.859559
2034,MUS,170.859559
2035,MUS,170.859559
2036,MUS,170.859559
2037,MUS,170.859559
2038,MUS,170.859559
2039,MUS,170.859559
2040,MUS,170.859559
2041,MUS,170.859559
2042,MUS,170.859559
2043,MUS,170.859559
2044,MUS,170.859559
2045,MUS,170.859559
2046,MUS,170.859559
2047,MUS,170.859559
2048,MUS,170.859559
2049,MUS,170.859559
2050,MUS,170.859559
2021,MWI,120.89914942397824
2022,MWI,120.89914942397824
2023,MWI,120.89914942397824
2024,MWI,120.89914942397824
2025,MWI,120.89914942397824
2026,MWI,120.89914942397824
2027,MWI,120.89914942397824
2028,MWI,120.89914942397824
2029,MWI,120.89914942397824
2030,MWI,120.89914942397824
2031,MWI,120.89914942397824
2032,MWI,120.89914942397824
2033,MWI,120.89914942397824
2034,MWI,120.89914942397824
2035,MWI,120.89914942397824
2036,MWI,120.89914942397824
2037,MWI,120.89914942397824
2038,MWI,120.89914942397824
2039,MWI,120.89914942397824
2040,MWI,120.89914942397824
2041,MWI,120.89914942397824
2042,MWI,120.89914942397824
2043,MWI,120.89914942397824
2044,MWI,120.89914942397824
2045,MWI,120.89914942397824
2046,MWI,120.89914942397824
2047,MWI,120.89914942397824
2048,MWI,120.89914942397824
2049,MWI,120.89914942397824
2050,MWI,120.89914942397824
2021,MYS,84.99338938
2022,MYS,84.99338938
2023,MYS,84.99338938
2024,MYS,84.99338938
2025,MYS,84.99338938
2026,MYS,84.99338938
2027,MYS,84.99338938
2028,MYS,84.99338938
2029,MYS,84.99338938
2030,MYS,84.99338938
2031,MYS,84.99338938
2032,MYS,84.99338938
2033,MYS,84.99338938
2034,MYS,84.99338938
2035,MYS,84.99338938
2036,MYS,84.99338938
2037,MYS,84.99338938
2038,MYS,84.99338938
2039,MYS,84.99338938
2040,MYS,84.99338938
2041,MYS,84.99338938
2042,MYS,84.99338938
2043,MYS,84.99338938
2044,MYS,84.99338938
2045,MYS,84.99338938
2046,MYS,84.99338938
2047,MYS,84.99338938
2048,MYS,84.99338938
2049,MYS,84.99338938
2050,MYS,84.99338938
2021,NAM,120.89914942397824
2022,NAM,120.89914942397824
2023,NAM,120.89914942397824
2024,NAM,120.89914942397824
2025,NAM,120.89914942397824
2026,NAM,120.89914942397824
2027,NAM,120.89914942397824
2028,NAM,120.89914942397824
2029,NAM,120.89914942397824
2030,NAM,120.89914942397824
2031,NAM,120.89914942397824
2032,NAM,120.89914942397824
2033,NAM,120.89914942397824
2034,NAM,120.89914942397824
2035,NAM,120.89914942397824
2036,NAM,120.89914942397824
2037,NAM,120.89914942397824
2038,NAM,120.89914942397824
2039,NAM,120.89914942397824
2040,NAM,120.89914942397824
2041,NAM,120.89914942397824
2042,NAM,120.89914942397824
2043,NAM,120.89914942397824
2044,NAM,120.89914942397824
2045,NAM,120.89914942397824
2046,NAM,120.89914942397824
2047,NAM,120.89914942397824
2048,NAM,120.89914942397824
2049,NAM,120.89914942397824
2050,NAM,120.89914942397824
2021,NCL,120.89914942397824
2022,NCL,120.89914942397824
2023,NCL,120.89914942397824
2024,NCL,120.89914942397824
2025,NCL,120.89914942397824
2026,NCL,120.89914942397824
2027,NCL,120.89914942397824
2028,NCL,120.89914942397824
2029,NCL,120.89914942397824
2030,NCL,120.89914942397824
2031,NCL,120.89914942397824
2032,NCL,120.89914942397824
2033,NCL,120.89914942397824
2034,NCL,120.89914942397824
2035,NCL,120.89914942397824
2036,NCL,120.89914942397824
2037,NCL,120.89914942397824
2038,NCL,120.89914942397824
2039,NCL,120.89914942397824
2040,NCL,120.89914942397824
2041,NCL,120.89914942397824
2042,NCL,120.89914942397824
2043,NCL,120.89914942397824
2044,NCL,120.89914942397824
2045,NCL,120.89914942397824
2046,NCL,120.89914942397824
2047,NCL,120.89914942397824
2048,NCL,120.89914942397824
2049,NCL,120.89914942397824
2050,NCL,120.89914942397824
2021,NER,120.89914942397824
2022,NER,120.89914942397824
2023,NER,120.89914942397824
2024,NER,120.89914942397824
2025,NER,120.89914942397824
2026,NER,120.89914942397824
2027,NER,120.89914942397824
2028,NER,120.89914942397824
2029,NER,120.89914942397824
2030,NER,120.89914942397824
2031,NER,120.89914942397824
2032,NER,120.89914942397824
2033,NER,120.89914942397824
2034,NER,120.89914942397824
2035,NER,120.89914942397824
2036,NER,120.89914942397824
2037,NER,120.89914942397824
2038,NER,120.89914942397824
2039,NER,120.89914942397824
2040,NER,120.89914942397824
2041,NER,120.89914942397824
2042,NER,120.89914942397824
2043,NER,120.89914942397824
2044,NER,120.89914942397824
2045,NER,120.89914942397824
2046,NER,120.89914942397824
2047,NER,120.89914942397824
2048,NER,120.89914942397824
2049,NER,120.89914942397824
2050,NER,120.89914942397824
2021,NGA,76.50303495
2022,NGA,76.50303495
2023,NGA,76.50303495
2024,NGA,76.50303495
2025,NGA,76.50303495
2026,NGA,76.50303495
2027,NGA,76.50303495
2028,NGA,76.50303495
2029,NGA,76.50303495
2030,NGA,76.50303495
2031,NGA,76.50303495
2032,NGA,76.50303495
2033,NGA,76.50303495
2034,NGA,76.50303495
2035,NGA,76.50303495
2036,NGA,76.50303495
2037,NGA,76.50303495
2038,NGA,76.50303495
2039,NGA,76.50303495
2040,NGA,76.50303495
2041,NGA,76.50303495
2042,NGA,76.50303495
2043,NGA,76.50303495
2044,NGA,76.50303495
2045,NGA,76.50303495
2046,NGA,76.50303495
2047,NGA,76.50303495
2048,NGA,76.50303495
2049,NGA,76.50303495
2050,NGA,76.50303495
2021,NIC,168.3567334
2022,NIC,168.3567334
2023,NIC,168.3567334
2024,NIC,168.3567334
2025,NIC,168.3567334
2026,NIC,168.3567334
2027,NIC,168.3567334
2028,NIC,168.3567334
2029,NIC,168.3567334
2030,NIC,168.3567334
2031,NIC,168.3567334
2032,NIC,168.3567334
2033,NIC,168.3567334
2034,NIC,168.3567334
2035,NIC,168.3567334
2036,NIC,168.3567334
2037,NIC,168.3567334
2038,NIC,168.3567334
2039,NIC,168.3567334
2040,NIC,168.3567334
2041,NIC,168.3567334
2042,NIC,168.3567334
2043,NIC,168.3567334
2044,NIC,168.3567334
2045,NIC,168.3567334
2046,NIC,168.3567334
2047,NIC,168.3567334
2048,NIC,168.3567334
2049,NIC,168.3567334
2050,NIC,168.3567334
2021,NLD,115.1925469
2022,NLD,115.1925469
2023,NLD,115.1925469
2024,NLD,115.1925469
2025,NLD,115.1925469
2026,NLD,115.1925469
2027,NLD,115.1925469
2028,NLD,115.1925469
2029,NLD,115.1925469
2030,NLD,115.1925469
2031,NLD,115.1925469
2032,NLD,115.1925469
2033,NLD,115.1925469
2034,NLD,115.1925469
2035,NLD,115.1925469
2036,NLD,115.1925469
2037,NLD,115.1925469
2038,NLD,115.1925469
2039,NLD,115.1925469
2040,NLD,115.1925469
2041,NLD,115.1925469
2042,NLD,115.1925469
2043,NLD,115.1925469
2044,NLD,115.1925469
2045,NLD,115.1925469
2046,NLD,115.1925469
2047,NLD,115.1925469
2048,NLD,115.1925469
2049,NLD,115.1925469
2050,NLD,115.1925469
2021,NOR,88.34215833
2022,NOR,88.34215833
2023,NOR,88.34215833
2024,NOR,88.34215833
2025,NOR,88.34215833
2026,NOR,88.34215833
2027,NOR,88.34215833
2028,NOR,88.34215833
2029,NOR,88.34215833
2030,NOR,88.34215833
2031,NOR,88.34215833
2032,NOR,88.34215833
2033,NOR,88.34215833
2034,NOR,88.34215833
2035,NOR,88.34215833
2036,NOR,88.34215833
2037,NOR,88.34215833
2038,NOR,88.34215833
2039,NOR,88.34215833
2040,NOR,88.34215833
2041,NOR,88.34215833
2042,NOR,88.34215833
2043,NOR,88.34215833
2044,NOR,88.34215833
2045,NOR,88.34215833
2046,NOR,88.34215833
2047,NOR,88.34215833
2048,NOR,88.34215833
2049,NOR,88.34215833
2050,NOR,88.34215833
2021,NPL,120.89914942397824
2022,NPL,120.89914942397824
2023,NPL,120.89914942397824
2024,NPL,120.89914942397824
2025,NPL,120.89914942397824
2026,NPL,120.89914942397824
2027,NPL,120.89914942397824
2028,NPL,120.89914942397824
2029,NPL,120.89914942397824
2030,NPL,120.89914942397824
2031,NPL,120.89914942397824
2032,NPL,120.89914942397824
2033,NPL,120.89914942397824
2034,NPL,120.89914942397824
2035,NPL,120.89914942397824
2036,NPL,120.89914942397824
2037,NPL,120.89914942397824
2038,NPL,120.89914942397824
2039,NPL,120.89914942397824
2040,NPL,120.89914942397824
2041,NPL,120.89914942397824
2042,NPL,120.89914942397824
2043,NPL,120.89914942397824
2044,NPL,120.89914942397824
2045,NPL,120.89914942397824
2046,NPL,120.89914942397824
2047,NPL,120.89914942397824
2048,NPL,120.89914942397824
2049,NPL,120.89914942397824
2050,NPL,120.89914942397824
2021,NRU,120.89914942397824
2022,NRU,120.89914942397824
2023,NRU,120.89914942397824
2024,NRU,120.89914942397824
2025,NRU,120.89914942397824
2026,NRU,120.89914942397824
2027,NRU,120.89914942397824
2028,NRU,120.89914942397824
2029,NRU,120.89914942397824
2030,NRU,120.89914942397824
2031,NRU,120.89914942397824
2032,NRU,120.89914942397824
2033,NRU,120.89914942397824
2034,NRU,120.89914942397824
2035,NRU,120.89914942397824
2036,NRU,120.89914942397824
2037,NRU,120.89914942397824
2038,NRU,120.89914942397824
2039,NRU,120.89914942397824
2040,NRU,120.89914942397824
2041,NRU,120.89914942397824
2042,NRU,120.89914942397824
2043,NRU,120.89914942397824
2044,NRU,120.89914942397824
2045,NRU,120.89914942397824
2046,NRU,120.89914942397824
2047,NRU,120.89914942397824
2048,NRU,120.89914942397824
2049,NRU,120.89914942397824
2050,NRU,120.89914942397824
2021,NZL,80.44498522
2022,NZL,80.44498522
2023,NZL,80.44498522
2024,NZL,80.44498522
2025,NZL,80.44498522
2026,NZL,80.44498522
2027,NZL,80.44498522
2028,NZL,80.44498522
2029,NZL,80.44498522
2030,NZL,80.44498522
2031,NZL,80.44498522
2032,NZL,80.44498522
2033,NZL,80.44498522
2034,NZL,80.44498522
2035,NZL,80.44498522
2036,NZL,80.44498522
2037,NZL,80.44498522
2038,NZL,80.44498522
2039,NZL,80.44498522
2040,NZL,80.44498522
2041,NZL,80.44498522
2042,NZL,80.44498522
2043,NZL,80.44498522
2044,NZL,80.44498522
2045,NZL,80.44498522
2046,NZL,80.44498522
2047,NZL,80.44498522
2048,NZL,80.44498522
2049,NZL,80.44498522
2050,NZL,80.44498522
2021,OMN,120.46214
2022,OMN,120.46214
2023,OMN,120.46214
2024,OMN,120.46214
2025,OMN,120.46214
2026,OMN,120.46214
2027,OMN,120.46214
2028,OMN,120.46214
2029,OMN,120.46214
2030,OMN,120.46214
2031,OMN,120.46214
2032,OMN,120.46214
2033,OMN,120.46214
2034,OMN,120.46214
2035,OMN,120.46214
2036,OMN,120.46214
2037,OMN,120.46214
2038,OMN,120.46214
2039,OMN,120.46214
2040,OMN,120.46214
2041,OMN,120.46214
2042,OMN,120.46214
2043,OMN,120.46214
2044,OMN,120.46214
2045,OMN,120.46214
2046,OMN,120.46214
2047,OMN,120.46214
2048,OMN,120.46214
2049,OMN,120.46214
2050,OMN,120.46214
2021,PAK,203.4241006
2022,PAK,203.4241006
2023,PAK,203.4241006
2024,PAK,203.4241006
2025,PAK,203.4241006
2026,PAK,203.4241006
2027,PAK,203.4241006
2028,PAK,203.4241006
2029,PAK,203.4241006
2030,PAK,203.4241006
2031,PAK,203.4241006
2032,PAK,203.4241006
2033,PAK,203.4241006
2034,PAK,203.4241006
2035,PAK,203.4241006
2036,PAK,203.4241006
2037,PAK,203.4241006
2038,PAK,203.4241006
2039,PAK,203.4241006
2040,PAK,203.4241006
2041,PAK,203.4241006
2042,PAK,203.4241006
2043,PAK,203.4241006
2044,PAK,203.4241006
2045,PAK,203.4241006
2046,PAK,203.4241006
2047,PAK,203.4241006
2048,PAK,203.4241006
2049,PAK,203.4241006
2050,PAK,203.4241006
2021,PAN,93.60567635
2022,PAN,93.60567635
2023,PAN,93.60567635
2024,PAN,93.60567635
2025,PAN,93.60567635
2026,PAN,93.60567635
2027,PAN,93.60567635
2028,PAN,93.60567635
2029,PAN,93.60567635
2030,PAN,93.60567635
2031,PAN,93.60567635
2032,PAN,93.60567635
2033,PAN,93.60567635
2034,PAN,93.60567635
2035,PAN,93.60567635
2036,PAN,93.60567635
2037,PAN,93.60567635
2038,PAN,93.60567635
2039,PAN,93.60567635
2040,PAN,93.60567635
2041,PAN,93.60567635
2042,PAN,93.60567635
2043,PAN,93.60567635
2044,PAN,93.60567635
2045,PAN,93.60567635
2046,PAN,93.60567635
2047,PAN,93.60567635
2048,PAN,93.60567635
2049,PAN,93.60567635
2050,PAN,93.60567635
2021,PER,144.7523073
2022,PER,144.7523073
2023,PER,144.7523073
2024,PER,144.7523073
2025,PER,144.7523073
2026,PER,144.7523073
2027,PER,144.7523073
2028,PER,144.7523073
2029,PER,144.7523073
2030,PER,144.7523073
2031,PER,144.7523073
2032,PER,144.7523073
2033,PER,144.7523073
2034,PER,144.7523073
2035,PER,144.7523073
2036,PER,144.7523073
2037,PER,144.7523073
2038,PER,144.7523073
2039,PER,144.7523073
2040,PER,144.7523073
2041,PER,144.7523073
2042,PER,144.7523073
2043,PER,144.7523073
2044,PER,144.7523073
2045,PER,144.7523073
2046,PER,144.7523073
2047,PER,144.7523073
2048,PER,144.7523073
2049,PER,144.7523073
2050,PER,144.7523073
2021,PHL,148.3990169
2022,PHL,148.3990169
2023,PHL,148.3990169
2024,PHL,148.3990169
2025,PHL,148.3990169
2026,PHL,148.3990169
2027,PHL,148.3990169
2028,PHL,148.3990169
2029,PHL,148.3990169
2030,PHL,148.3990169
2031,PHL,148.3990169
2032,PHL,148.3990169
2033,PHL,148.3990169
2034,PHL,148.3990169
2035,PHL,148.3990169
2036,PHL,148.3990169
2037,PHL,148.3990169
2038,PHL,148.3990169
2039,PHL,148.3990169
2040,PHL,148.3990169
2041,PHL,148.3990169
2042,PHL,148.3990169
2043,PHL,148.3990169
2044,PHL,148.3990169
2045,PHL,148.3990169
2046,PHL,148.3990169
2047,PHL,148.3990169
2048,PHL,148.3990169
2049,PHL,148.3990169
2050,PHL,148.3990169
2021,PLW,120.89914942397824
2022,PLW,120.89914942397824
2023,PLW,120.89914942397824
2024,PLW,120.89914942397824
2025,PLW,120.89914942397824
2026,PLW,120.89914942397824
2027,PLW,120.89914942397824
2028,PLW,120.89914942397824
2029,PLW,120.89914942397824
2030,PLW,120.89914942397824
2031,PLW,120.89914942397824
2032,PLW,120.89914942397824
2033,PLW,120.89914942397824
2034,PLW,120.89914942397824
2035,PLW,120.89914942397824
2036,PLW,120.89914942397824
2037,PLW,120.89914942397824
2038,PLW,120.89914942397824
2039,PLW,120.89914942397824
2040,PLW,120.89914942397824
2041,PLW,120.89914942397824
2042,PLW,120.89914942397824
2043,PLW,120.89914942397824
2044,PLW,120.89914942397824
2045,PLW,120.89914942397824
2046,PLW,120.89914942397824
2047,PLW,120.89914942397824
2048,PLW,120.89914942397824
2049,PLW,120.89914942397824
2050,PLW,120.89914942397824
2021,PNG,120.89914942397824
2022,PNG,120.89914942397824
2023,PNG,120.89914942397824
2024,PNG,120.89914942397824
2025,PNG,120.89914942397824
2026,PNG,120.89914942397824
2027,PNG,120.89914942397824
2028,PNG,120.89914942397824
2029,PNG,120.89914942397824
2030,PNG,120.89914942397824
2031,PNG,120.89914942397824
2032,PNG,120.89914942397824
2033,PNG,120.89914942397824
2034,PNG,120.89914942397824
2035,PNG,120.89914942397824
2036,PNG,120.89914942397824
2037,PNG,120.89914942397824
2038,PNG,120.89914942397824
2039,PNG,120.89914942397824
2040,PNG,120.89914942397824
2041,PNG,120.89914942397824
2042,PNG,120.89914942397824
2043,PNG,120.89914942397824
2044,PNG,120.89914942397824
2045,PNG,120.89914942397824
2046,PNG,120.89914942397824
2047,PNG,120.89914942397824
2048,PNG,120.89914942397824
2049,PNG,120.89914942397824
2050,PNG,120.89914942397824
2021,POL,166.9853935
2022,POL,166.9853935
2023,POL,166.9853935
2024,POL,166.9853935
2025,POL,166.9853935
2026,POL,166.9853935
2027,POL,166.9853935
2028,POL,166.9853935
2029,POL,166.9853935
2030,POL,166.9853935
2031,POL,166.9853935
2032,POL,166.9853935
2033,POL,166.9853935
2034,POL,166.9853935
2035,POL,166.9853935
2036,POL,166.9853935
2037,POL,166.9853935
2038,POL,166.9853935
2039,POL,166.9853935
2040,POL,166.9853935
2041,POL,166.9853935
2042,POL,166.9853935
2043,POL,166.9853935
2044,POL,166.9853935
2045,POL,166.9853935
2046,POL,166.9853935
2047,POL,166.9853935
2048,POL,166.9853935
2049,POL,166.9853935
2050,POL,166.9853935
2021,PRI,120.89914942397824
2022,PRI,120.89914942397824
2023,PRI,120.89914942397824
2024,PRI,120.89914942397824
2025,PRI,120.89914942397824
2026,PRI,120.89914942397824
2027,PRI,120.89914942397824
2028,PRI,120.89914942397824
2029,PRI,120.89914942397824
2030,PRI,120.89914942397824
2031,PRI,120.89914942397824
2032,PRI,120.89914942397824
2033,PRI,120.89914942397824
2034,PRI,120.89914942397824
2035,PRI,120.89914942397824
2036,PRI,120.89914942397824
2037,PRI,120.89914942397824
2038,PRI,120.89914942397824
2039,PRI,120.89914942397824
2040,PRI,120.89914942397824
2041,PRI,120.89914942397824
2042,PRI,120.89914942397824
2043,PRI,120.89914942397824
2044,PRI,120.89914942397824
2045,PRI,120.89914942397824
2046,PRI,120.89914942397824
2047,PRI,120.89914942397824
2048,PRI,120.89914942397824
2049,PRI,120.89914942397824
2050,PRI,120.89914942397824
2021,PRK,120.89914942397824
2022,PRK,120.89914942397824
2023,PRK,120.89914942397824
2024,PRK,120.89914942397824
2025,PRK,120.89914942397824
2026,PRK,120.89914942397824
2027,PRK,120.89914942397824
2028,PRK,120.89914942397824
2029,PRK,120.89914942397824
2030,PRK,120.89914942397824
2031,PRK,120.89914942397824
2032,PRK,120.89914942397824
2033,PRK,120.89914942397824
2034,PRK,120.89914942397824
2035,PRK,120.89914942397824
2036,PRK,120.89914942397824
2037,PRK,120.89914942397824
2038,PRK,120.89914942397824
2039,PRK,120.89914942397824
2040,PRK,120.89914942397824
2041,PRK,120.89914942397824
2042,PRK,120.89914942397824
2043,PRK,120.89914942397824
2044,PRK,120.89914942397824
2045,PRK,120.89914942397824
2046,PRK,120.89914942397824
2047,PRK,120.89914942397824
2048,PRK,120.89914942397824
2049,PRK,120.89914942397824
2050,PRK,120.89914942397824
2021,PRT,149.8671095
2022,PRT,149.8671095
2023,PRT,149.8671095
2024,PRT,149.8671095
2025,PRT,149.8671095
2026,PRT,149.8671095
2027,PRT,149.8671095
2028,PRT,149.8671095
2029,PRT,149.8671095
2030,PRT,149.8671095
2031,PRT,149.8671095
2032,PRT,149.8671095
2033,PRT,149.8671095
2034,PRT,149.8671095
2035,PRT,149.8671095
2036,PRT,149.8671095
2037,PRT,149.8671095
2038,PRT,149.8671095
2039,PRT,149.8671095
2040,PRT,149.8671095
2041,PRT,149.8671095
2042,PRT,149.8671095
2043,PRT,149.8671095
2044,PRT,149.8671095
2045,PRT,149.8671095
2046,PRT,149.8671095
2047,PRT,149.8671095
2048,PRT,149.8671095
2049,PRT,149.8671095
2050,PRT,149.8671095
2021,PRY,120.46214
2022,PRY,120.46214
2023,PRY,120.46214
2024,PRY,120.46214
2025,PRY,120.46214
2026,PRY,120.46214
2027,PRY,120.46214
2028,PRY,120.46214
2029,PRY,120.46214
2030,PRY,120.46214
2031,PRY,120.46214
2032,PRY,120.46214
2033,PRY,120.46214
2034,PRY,120.46214
2035,PRY,120.46214
2036,PRY,120.46214
2037,PRY,120.46214
2038,PRY,120.46214
2039,PRY,120.46214
2040,PRY,120.46214
2041,PRY,120.46214
2042,PRY,120.46214
2043,PRY,120.46214
2044,PRY,120.46214
2045,PRY,120.46214
2046,PRY,120.46214
2047,PRY,120.46214
2048,PRY,120.46214
2049,PRY,120.46214
2050,PRY,120.46214
2021,PYF,120.89914942397824
2022,PYF,120.89914942397824
2023,PYF,120.89914942397824
2024,PYF,120.89914942397824
2025,PYF,120.89914942397824
2026,PYF,120.89914942397824
2027,PYF,120.89914942397824
2028,PYF,120.89914942397824
2029,PYF,120.89914942397824
2030,PYF,120.89914942397824
2031,PYF,120.89914942397824
2032,PYF,120.89914942397824
2033,PYF,120.89914942397824
2034,PYF,120.89914942397824
2035,PYF,120.89914942397824
2036,PYF,120.89914942397824
2037,PYF,120.89914942397824
2038,PYF,120.89914942397824
2039,PYF,120.89914942397824
2040,PYF,120.89914942397824
2041,PYF,120.89914942397824
2042,PYF,120.89914942397824
2043,PYF,120.89914942397824
2044,PYF,120.89914942397824
2045,PYF,120.89914942397824
2046,PYF,120.89914942397824
2047,PYF,120.89914942397824
2048,PYF,120.89914942397824
2049,PYF,120.89914942397824
2050,PYF,120.89914942397824
2021,QAT,47.01140697
2022,QAT,47.01140697
2023,QAT,47.01140697
2024,QAT,47.01140697
2025,QAT,47.01140697
2026,QAT,47.01140697
2027,QAT,47.01140697
2028,QAT,47.01140697
2029,QAT,47.01140697
2030,QAT,47.01140697
2031,QAT,47.01140697
2032,QAT,47.01140697
2033,QAT,47.01140697
2034,QAT,47.01140697
2035,QAT,47.01140697
2036,QAT,47.01140697
2037,QAT,47.01140697
2038,QAT,47.01140697
2039,QAT,47.01140697
2040,QAT,47.01140697
2041,QAT,47.01140697
2042,QAT,47.01140697
2043,QAT,47.01140697
2044,QAT,47.01140697
2045,QAT,47.01140697
2046,QAT,47.01140697
2047,QAT,47.01140697
2048,QAT,47.01140697
2049,QAT,47.01140697
2050,QAT,47.01140697
2021,ROU,193.3015616
2022,ROU,193.3015616
2023,ROU,193.3015616
2024,ROU,193.3015616
2025,ROU,193.3015616
2026,ROU,193.3015616
2027,ROU,193.3015616
2028,ROU,193.3015616
2029,ROU,193.3015616
2030,ROU,193.3015616
2031,ROU,193.3015616
2032,ROU,193.3015616
2033,ROU,193.3015616
2034,ROU,193.3015616
2035,ROU,193.3015616
2036,ROU,193.3015616
2037,ROU,193.3015616
2038,ROU,193.3015616
2039,ROU,193.3015616
2040,ROU,193.3015616
2041,ROU,193.3015616
2042,ROU,193.3015616
2043,ROU,193.3015616
2044,ROU,193.3015616
2045,ROU,193.3015616
2046,ROU,193.3015616
2047,ROU,193.3015616
2048,ROU,193.3015616
2049,ROU,193.3015616
2050,ROU,193.3015616
2021,RUS,88.85030776
2022,RUS,88.85030776
2023,RUS,88.85030776
2024,RUS,88.85030776
2025,RUS,88.85030776
2026,RUS,88.85030776
2027,RUS,88.85030776
2028,RUS,88.85030776
2029,RUS,88.85030776
2030,RUS,88.85030776
2031,RUS,88.85030776
2032,RUS,88.85030776
2033,RUS,88.85030776
2034,RUS,88.85030776
2035,RUS,88.85030776
2036,RUS,88.85030776
2037,RUS,88.85030776
2038,RUS,88.85030776
2039,RUS,88.85030776
2040,RUS,88.85030776
2041,RUS,88.85030776
2042,RUS,88.85030776
2043,RUS,88.85030776
2044,RUS,88.85030776
2045,RUS,88.85030776
2046,RUS,88.85030776
2047,RUS,88.85030776
2048,RUS,88.85030776
2049,RUS,88.85030776
2050,RUS,88.85030776
2021,RWA,120.89914942397824
2022,RWA,120.89914942397824
2023,RWA,120.89914942397824
2024,RWA,120.89914942397824
2025,RWA,120.89914942397824
2026,RWA,120.89914942397824
2027,RWA,120.89914942397824
2028,RWA,120.89914942397824
2029,RWA,120.89914942397824
2030,RWA,120.89914942397824
2031,RWA,120.89914942397824
2032,RWA,120.89914942397824
2033,RWA,120.89914942397824
2034,RWA,120.89914942397824
2035,RWA,120.89914942397824
2036,RWA,120.89914942397824
2037,RWA,120.89914942397824
2038,RWA,120.89914942397824
2039,RWA,120.89914942397824
2040,RWA,120.89914942397824
2041,RWA,120.89914942397824
2042,RWA,120.89914942397824
2043,RWA,120.89914942397824
2044,RWA,120.89914942397824
2045,RWA,120.89914942397824
2046,RWA,120.89914942397824
2047,RWA,120.89914942397824
2048,RWA,120.89914942397824
2049,RWA,120.89914942397824
2050,RWA,120.89914942397824
2021,SAU,20.3980284
2022,SAU,20.3980284
2023,SAU,20.3980284
2024,SAU,20.3980284
2025,SAU,20.3980284
2026,SAU,20.3980284
2027,SAU,20.3980284
2028,SAU,20.3980284
2029,SAU,20.3980284
2030,SAU,20.3980284
2031,SAU,20.3980284
2032,SAU,20.3980284
2033,SAU,20.3980284
2034,SAU,20.3980284
2035,SAU,20.3980284
2036,SAU,20.3980284
2037,SAU,20.3980284
2038,SAU,20.3980284
2039,SAU,20.3980284
2040,SAU,20.3980284
2041,SAU,20.3980284
2042,SAU,20.3980284
2043,SAU,20.3980284
2044,SAU,20.3980284
2045,SAU,20.3980284
2046,SAU,20.3980284
2047,SAU,20.3980284
2048,SAU,20.3980284
2049,SAU,20.3980284
2050,SAU,20.3980284
2021,SDN,120.89914942397824
2022,SDN,120.89914942397824
2023,SDN,120.89914942397824
2024,SDN,120.89914942397824
2025,SDN,120.89914942397824
2026,SDN,120.89914942397824
2027,SDN,120.89914942397824
2028,SDN,120.89914942397824
2029,SDN,120.89914942397824
2030,SDN,120.89914942397824
2031,SDN,120.89914942397824
2032,SDN,120.89914942397824
2033,SDN,120.89914942397824
2034,SDN,120.89914942397824
2035,SDN,120.89914942397824
2036,SDN,120.89914942397824
2037,SDN,120.89914942397824
2038,SDN,120.89914942397824
2039,SDN,120.89914942397824
2040,SDN,120.89914942397824
