"iso_code3","frac_waso_initial_composition_mun_other","Year"
"KIR",0.0186,2044
"KIR",0.0186,2045
"KIR",0.0186,2046
"KIR",0.0186,2047
"KIR",0.0186,2048
"KIR",0.0186,2049
"KIR",0.0186,2050
"KNA",0.0244,2021
"KNA",0.0244,2022
"KNA",0.0244,2023
"KNA",0.0244,2024
"KNA",0.0244,2025
"KNA",0.0244,2026
"KNA",0.0244,2027
"KNA",0.0244,2028
"KNA",0.0244,2029
"KNA",0.0244,2030
"KNA",0.0244,2031
"KNA",0.0244,2032
"KNA",0.0244,2033
"KNA",0.0244,2034
"KNA",0.0244,2035
"KNA",0.0244,2036
"KNA",0.0244,2037
"KNA",0.0244,2038
"KNA",0.0244,2039
"KNA",0.0244,2040
"KNA",0.0244,2041
"KNA",0.0244,2042
"KNA",0.0244,2043
"KNA",0.0244,2044
"KNA",0.0244,2045
"KNA",0.0244,2046
"KNA",0.0244,2047
"KNA",0.0244,2048
"KNA",0.0244,2049
"KNA",0.0244,2050
"KOR",0.0351516002901992,2021
"KOR",0.0351516002901992,2022
"KOR",0.0351516002901992,2023
"KOR",0.0351516002901992,2024
"KOR",0.0351516002901992,2025
"KOR",0.0351516002901992,2026
"KOR",0.0351516002901992,2027
"KOR",0.0351516002901992,2028
"KOR",0.0351516002901992,2029
"KOR",0.0351516002901992,2030
"KOR",0.0351516002901992,2031
"KOR",0.0351516002901992,2032
"KOR",0.0351516002901992,2033
"KOR",0.0351516002901992,2034
"KOR",0.0351516002901992,2035
"KOR",0.0351516002901992,2036
"KOR",0.0351516002901992,2037
"KOR",0.0351516002901992,2038
"KOR",0.0351516002901992,2039
"KOR",0.0351516002901992,2040
"KOR",0.0351516002901992,2041
"KOR",0.0351516002901992,2042
"KOR",0.0351516002901992,2043
"KOR",0.0351516002901992,2044
"KOR",0.0351516002901992,2045
"KOR",0.0351516002901992,2046
"KOR",0.0351516002901992,2047
"KOR",0.0351516002901992,2048
"KOR",0.0351516002901992,2049
"KOR",0.0351516002901992,2050
"KWT",0.016,2021
"KWT",0.016,2022
"KWT",0.016,2023
"KWT",0.016,2024
"KWT",0.016,2025
"KWT",0.016,2026
"KWT",0.016,2027
"KWT",0.016,2028
"KWT",0.016,2029
"KWT",0.016,2030
"KWT",0.016,2031
"KWT",0.016,2032
"KWT",0.016,2033
"KWT",0.016,2034
"KWT",0.016,2035
"KWT",0.016,2036
"KWT",0.016,2037
"KWT",0.016,2038
"KWT",0.016,2039
"KWT",0.016,2040
"KWT",0.016,2041
"KWT",0.016,2042
"KWT",0.016,2043
"KWT",0.016,2044
"KWT",0.016,2045
"KWT",0.016,2046
"KWT",0.016,2047
"KWT",0.016,2048
"KWT",0.016,2049
"KWT",0.016,2050
"LAO",0.0406,2021
"LAO",0.0406,2022
"LAO",0.0406,2023
"LAO",0.0406,2024
"LAO",0.0406,2025
"LAO",0.0406,2026
"LAO",0.0406,2027
"LAO",0.0406,2028
"LAO",0.0406,2029
"LAO",0.0406,2030
"LAO",0.0406,2031
"LAO",0.0406,2032
"LAO",0.0406,2033
"LAO",0.0406,2034
"LAO",0.0406,2035
"LAO",0.0406,2036
"LAO",0.0406,2037
"LAO",0.0406,2038
"LAO",0.0406,2039
"LAO",0.0406,2040
"LAO",0.0406,2041
"LAO",0.0406,2042
"LAO",0.0406,2043
"LAO",0.0406,2044
"LAO",0.0406,2045
"LAO",0.0406,2046
"LAO",0.0406,2047
"LAO",0.0406,2048
"LAO",0.0406,2049
"LAO",0.0406,2050
"LBN",0.022,2021
"LBN",0.022,2022
"LBN",0.022,2023
"LBN",0.022,2024
"LBN",0.022,2025
"LBN",0.022,2026
"LBN",0.022,2027
"LBN",0.022,2028
"LBN",0.022,2029
"LBN",0.022,2030
"LBN",0.022,2031
"LBN",0.022,2032
"LBN",0.022,2033
"LBN",0.022,2034
"LBN",0.022,2035
"LBN",0.022,2036
"LBN",0.022,2037
"LBN",0.022,2038
"LBN",0.022,2039
"LBN",0.022,2040
"LBN",0.022,2041
"LBN",0.022,2042
"LBN",0.022,2043
"LBN",0.022,2044
"LBN",0.022,2045
"LBN",0.022,2046
"LBN",0.022,2047
"LBN",0.022,2048
"LBN",0.022,2049
"LBN",0.022,2050
"LBR",0.0392652921924592,2021
"LBR",0.0392652921924592,2022
"LBR",0.0392652921924592,2023
"LBR",0.0392652921924592,2024
"LBR",0.0392652921924592,2025
"LBR",0.0392652921924592,2026
"LBR",0.0392652921924592,2027
"LBR",0.0392652921924592,2028
"LBR",0.0392652921924592,2029
"LBR",0.0392652921924592,2030
"LBR",0.0392652921924592,2031
"LBR",0.0392652921924592,2032
"LBR",0.0392652921924592,2033
"LBR",0.0392652921924592,2034
"LBR",0.0392652921924592,2035
"LBR",0.0392652921924592,2036
"LBR",0.0392652921924592,2037
"LBR",0.0392652921924592,2038
"LBR",0.0392652921924592,2039
"LBR",0.0392652921924592,2040
"LBR",0.0392652921924592,2041
"LBR",0.0392652921924592,2042
"LBR",0.0392652921924592,2043
"LBR",0.0392652921924592,2044
"LBR",0.0392652921924592,2045
"LBR",0.0392652921924592,2046
"LBR",0.0392652921924592,2047
"LBR",0.0392652921924592,2048
"LBR",0.0392652921924592,2049
"LBR",0.0392652921924592,2050
"LBY",0.0076,2021
"LBY",0.0076,2022
"LBY",0.0076,2023
"LBY",0.0076,2024
"LBY",0.0076,2025
"LBY",0.0076,2026
"LBY",0.0076,2027
"LBY",0.0076,2028
"LBY",0.0076,2029
"LBY",0.0076,2030
"LBY",0.0076,2031
"LBY",0.0076,2032
"LBY",0.0076,2033
"LBY",0.0076,2034
"LBY",0.0076,2035
"LBY",0.0076,2036
"LBY",0.0076,2037
"LBY",0.0076,2038
"LBY",0.0076,2039
"LBY",0.0076,2040
"LBY",0.0076,2041
"LBY",0.0076,2042
"LBY",0.0076,2043
"LBY",0.0076,2044
"LBY",0.0076,2045
"LBY",0.0076,2046
"LBY",0.0076,2047
"LBY",0.0076,2048
"LBY",0.0076,2049
"LBY",0.0076,2050
"LCA",0.022,2021
"LCA",0.022,2022
"LCA",0.022,2023
"LCA",0.022,2024
"LCA",0.022,2025
"LCA",0.022,2026
"LCA",0.022,2027
"LCA",0.022,2028
"LCA",0.022,2029
"LCA",0.022,2030
"LCA",0.022,2031
"LCA",0.022,2032
"LCA",0.022,2033
"LCA",0.022,2034
"LCA",0.022,2035
"LCA",0.022,2036
"LCA",0.022,2037
"LCA",0.022,2038
"LCA",0.022,2039
"LCA",0.022,2040
"LCA",0.022,2041
"LCA",0.022,2042
"LCA",0.022,2043
"LCA",0.022,2044
"LCA",0.022,2045
"LCA",0.022,2046
"LCA",0.022,2047
"LCA",0.022,2048
"LCA",0.022,2049
"LCA",0.022,2050
"LIE",0.0182,2021
"LIE",0.0182,2022
"LIE",0.0182,2023
"LIE",0.0182,2024
"LIE",0.0182,2025
"LIE",0.0182,2026
"LIE",0.0182,2027
"LIE",0.0182,2028
"LIE",0.0182,2029
"LIE",0.0182,2030
"LIE",0.0182,2031
"LIE",0.0182,2032
"LIE",0.0182,2033
"LIE",0.0182,2034
"LIE",0.0182,2035
"LIE",0.0182,2036
"LIE",0.0182,2037
"LIE",0.0182,2038
"LIE",0.0182,2039
"LIE",0.0182,2040
"LIE",0.0182,2041
"LIE",0.0182,2042
"LIE",0.0182,2043
"LIE",0.0182,2044
"LIE",0.0182,2045
"LIE",0.0182,2046
"LIE",0.0182,2047
"LIE",0.0182,2048
"LIE",0.0182,2049
"LIE",0.0182,2050
"LKA",0.026,2021
"LKA",0.026,2022
"LKA",0.026,2023
"LKA",0.026,2024
"LKA",0.026,2025
"LKA",0.026,2026
"LKA",0.026,2027
"LKA",0.026,2028
"LKA",0.026,2029
"LKA",0.026,2030
"LKA",0.026,2031
"LKA",0.026,2032
"LKA",0.026,2033
"LKA",0.026,2034
"LKA",0.026,2035
"LKA",0.026,2036
"LKA",0.026,2037
"LKA",0.026,2038
"LKA",0.026,2039
"LKA",0.026,2040
"LKA",0.026,2041
"LKA",0.026,2042
"LKA",0.026,2043
"LKA",0.026,2044
"LKA",0.026,2045
"LKA",0.026,2046
"LKA",0.026,2047
"LKA",0.026,2048
"LKA",0.026,2049
"LKA",0.026,2050
"LSO",0.0392466436832569,2021
"LSO",0.0392466436832569,2022
"LSO",0.0392466436832569,2023
"LSO",0.0392466436832569,2024
"LSO",0.0392466436832569,2025
"LSO",0.0392466436832569,2026
"LSO",0.0392466436832569,2027
"LSO",0.0392466436832569,2028
"LSO",0.0392466436832569,2029
"LSO",0.0392466436832569,2030
"LSO",0.0392466436832569,2031
"LSO",0.0392466436832569,2032
"LSO",0.0392466436832569,2033
"LSO",0.0392466436832569,2034
"LSO",0.0392466436832569,2035
"LSO",0.0392466436832569,2036
"LSO",0.0392466436832569,2037
"LSO",0.0392466436832569,2038
"LSO",0.0392466436832569,2039
"LSO",0.0392466436832569,2040
"LSO",0.0392466436832569,2041
"LSO",0.0392466436832569,2042
"LSO",0.0392466436832569,2043
"LSO",0.0392466436832569,2044
"LSO",0.0392466436832569,2045
"LSO",0.0392466436832569,2046
"LSO",0.0392466436832569,2047
"LSO",0.0392466436832569,2048
"LSO",0.0392466436832569,2049
"LSO",0.0392466436832569,2050
"LTU",0.0881,2021
"LTU",0.0881,2022
"LTU",0.0881,2023
"LTU",0.0881,2024
"LTU",0.0881,2025
"LTU",0.0881,2026
"LTU",0.0881,2027
"LTU",0.0881,2028
"LTU",0.0881,2029
"LTU",0.0881,2030
"LTU",0.0881,2031
"LTU",0.0881,2032
"LTU",0.0881,2033
"LTU",0.0881,2034
"LTU",0.0881,2035
"LTU",0.0881,2036
"LTU",0.0881,2037
"LTU",0.0881,2038
"LTU",0.0881,2039
"LTU",0.0881,2040
"LTU",0.0881,2041
"LTU",0.0881,2042
"LTU",0.0881,2043
"LTU",0.0881,2044
"LTU",0.0881,2045
"LTU",0.0881,2046
"LTU",0.0881,2047
"LTU",0.0881,2048
"LTU",0.0881,2049
"LTU",0.0881,2050
"LUX",0.054,2021
"LUX",0.054,2022
"LUX",0.054,2023
"LUX",0.054,2024
"LUX",0.054,2025
"LUX",0.054,2026
"LUX",0.054,2027
"LUX",0.054,2028
"LUX",0.054,2029
"LUX",0.054,2030
"LUX",0.054,2031
"LUX",0.054,2032
"LUX",0.054,2033
"LUX",0.054,2034
"LUX",0.054,2035
"LUX",0.054,2036
"LUX",0.054,2037
"LUX",0.054,2038
"LUX",0.054,2039
"LUX",0.054,2040
"LUX",0.054,2041
"LUX",0.054,2042
"LUX",0.054,2043
"LUX",0.054,2044
"LUX",0.054,2045
"LUX",0.054,2046
"LUX",0.054,2047
"LUX",0.054,2048
"LUX",0.054,2049
"LUX",0.054,2050
"LVA",0.0194,2021
"LVA",0.0194,2022
"LVA",0.0194,2023
"LVA",0.0194,2024
"LVA",0.0194,2025
"LVA",0.0194,2026
"LVA",0.0194,2027
"LVA",0.0194,2028
"LVA",0.0194,2029
"LVA",0.0194,2030
"LVA",0.0194,2031
"LVA",0.0194,2032
"LVA",0.0194,2033
"LVA",0.0194,2034
"LVA",0.0194,2035
"LVA",0.0194,2036
"LVA",0.0194,2037
"LVA",0.0194,2038
"LVA",0.0194,2039
"LVA",0.0194,2040
"LVA",0.0194,2041
"LVA",0.0194,2042
"LVA",0.0194,2043
"LVA",0.0194,2044
"LVA",0.0194,2045
"LVA",0.0194,2046
"LVA",0.0194,2047
"LVA",0.0194,2048
"LVA",0.0194,2049
"LVA",0.0194,2050
"MAC",0.0062,2021
"MAC",0.0062,2022
"MAC",0.0062,2023
"MAC",0.0062,2024
"MAC",0.0062,2025
"MAC",0.0062,2026
"MAC",0.0062,2027
"MAC",0.0062,2028
"MAC",0.0062,2029
"MAC",0.0062,2030
"MAC",0.0062,2031
"MAC",0.0062,2032
"MAC",0.0062,2033
"MAC",0.0062,2034
"MAC",0.0062,2035
"MAC",0.0062,2036
"MAC",0.0062,2037
"MAC",0.0062,2038
"MAC",0.0062,2039
"MAC",0.0062,2040
"MAC",0.0062,2041
"MAC",0.0062,2042
"MAC",0.0062,2043
"MAC",0.0062,2044
"MAC",0.0062,2045
"MAC",0.0062,2046
"MAC",0.0062,2047
"MAC",0.0062,2048
"MAC",0.0062,2049
"MAC",0.0062,2050
"MAF",0.037093668655271,2021
"MAF",0.037093668655271,2022
"MAF",0.037093668655271,2023
"MAF",0.037093668655271,2024
"MAF",0.037093668655271,2025
"MAF",0.037093668655271,2026
"MAF",0.037093668655271,2027
"MAF",0.037093668655271,2028
"MAF",0.037093668655271,2029
"MAF",0.037093668655271,2030
"MAF",0.037093668655271,2031
"MAF",0.037093668655271,2032
"MAF",0.037093668655271,2033
"MAF",0.037093668655271,2034
"MAF",0.037093668655271,2035
"MAF",0.037093668655271,2036
"MAF",0.037093668655271,2037
"MAF",0.037093668655271,2038
"MAF",0.037093668655271,2039
"MAF",0.037093668655271,2040
"MAF",0.037093668655271,2041
"MAF",0.037093668655271,2042
"MAF",0.037093668655271,2043
"MAF",0.037093668655271,2044
"MAF",0.037093668655271,2045
"MAF",0.037093668655271,2046
"MAF",0.037093668655271,2047
"MAF",0.037093668655271,2048
"MAF",0.037093668655271,2049
"MAF",0.037093668655271,2050
"MAR",0.012,2021
"MAR",0.012,2022
"MAR",0.012,2023
"MAR",0.012,2024
"MAR",0.012,2025
"MAR",0.012,2026
"MAR",0.012,2027
"MAR",0.012,2028
"MAR",0.012,2029
"MAR",0.012,2030
"MAR",0.012,2031
"MAR",0.012,2032
"MAR",0.012,2033
"MAR",0.012,2034
"MAR",0.012,2035
"MAR",0.012,2036
"MAR",0.012,2037
"MAR",0.012,2038
"MAR",0.012,2039
"MAR",0.012,2040
"MAR",0.012,2041
"MAR",0.012,2042
"MAR",0.012,2043
"MAR",0.012,2044
"MAR",0.012,2045
"MAR",0.012,2046
"MAR",0.012,2047
"MAR",0.012,2048
"MAR",0.012,2049
"MAR",0.012,2050
"MCO",0.0360653050045106,2021
"MCO",0.0360653050045106,2022
"MCO",0.0360653050045106,2023
"MCO",0.0360653050045106,2024
"MCO",0.0360653050045106,2025
"MCO",0.0360653050045106,2026
"MCO",0.0360653050045106,2027
"MCO",0.0360653050045106,2028
"MCO",0.0360653050045106,2029
"MCO",0.0360653050045106,2030
"MCO",0.0360653050045106,2031
"MCO",0.0360653050045106,2032
"MCO",0.0360653050045106,2033
"MCO",0.0360653050045106,2034
"MCO",0.0360653050045106,2035
"MCO",0.0360653050045106,2036
"MCO",0.0360653050045106,2037
"MCO",0.0360653050045106,2038
"MCO",0.0360653050045106,2039
"MCO",0.0360653050045106,2040
"MCO",0.0360653050045106,2041
"MCO",0.0360653050045106,2042
"MCO",0.0360653050045106,2043
"MCO",0.0360653050045106,2044
"MCO",0.0360653050045106,2045
"MCO",0.0360653050045106,2046
"MCO",0.0360653050045106,2047
"MCO",0.0360653050045106,2048
"MCO",0.0360653050045106,2049
"MCO",0.0360653050045106,2050
"MDA",0.046,2021
"MDA",0.046,2022
"MDA",0.046,2023
"MDA",0.046,2024
"MDA",0.046,2025
"MDA",0.046,2026
"MDA",0.046,2027
"MDA",0.046,2028
"MDA",0.046,2029
"MDA",0.046,2030
"MDA",0.046,2031
"MDA",0.046,2032
"MDA",0.046,2033
"MDA",0.046,2034
"MDA",0.046,2035
"MDA",0.046,2036
"MDA",0.046,2037
"MDA",0.046,2038
"MDA",0.046,2039
"MDA",0.046,2040
"MDA",0.046,2041
"MDA",0.046,2042
"MDA",0.046,2043
"MDA",0.046,2044
"MDA",0.046,2045
"MDA",0.046,2046
"MDA",0.046,2047
"MDA",0.046,2048
"MDA",0.046,2049
"MDA",0.046,2050
"MDG",0.0388171177560343,2021
"MDG",0.0388171177560343,2022
"MDG",0.0388171177560343,2023
"MDG",0.0388171177560343,2024
"MDG",0.0388171177560343,2025
"MDG",0.0388171177560343,2026
"MDG",0.0388171177560343,2027
"MDG",0.0388171177560343,2028
"MDG",0.0388171177560343,2029
"MDG",0.0388171177560343,2030
"MDG",0.0388171177560343,2031
"MDG",0.0388171177560343,2032
"MDG",0.0388171177560343,2033
"MDG",0.0388171177560343,2034
"MDG",0.0388171177560343,2035
"MDG",0.0388171177560343,2036
"MDG",0.0388171177560343,2037
"MDG",0.0388171177560343,2038
"MDG",0.0388171177560343,2039
"MDG",0.0388171177560343,2040
"MDG",0.0388171177560343,2041
"MDG",0.0388171177560343,2042
"MDG",0.0388171177560343,2043
"MDG",0.0388171177560343,2044
"MDG",0.0388171177560343,2045
"MDG",0.0388171177560343,2046
"MDG",0.0388171177560343,2047
"MDG",0.0388171177560343,2048
"MDG",0.0388171177560343,2049
"MDG",0.0388171177560343,2050
"MDV",0.002,2021
"MDV",0.002,2022
"MDV",0.002,2023
"MDV",0.002,2024
"MDV",0.002,2025
"MDV",0.002,2026
"MDV",0.002,2027
"MDV",0.002,2028
"MDV",0.002,2029
"MDV",0.002,2030
"MDV",0.002,2031
"MDV",0.002,2032
"MDV",0.002,2033
"MDV",0.002,2034
"MDV",0.002,2035
"MDV",0.002,2036
"MDV",0.002,2037
"MDV",0.002,2038
"MDV",0.002,2039
"MDV",0.002,2040
"MDV",0.002,2041
"MDV",0.002,2042
"MDV",0.002,2043
"MDV",0.002,2044
"MDV",0.002,2045
"MDV",0.002,2046
"MDV",0.002,2047
"MDV",0.002,2048
"MDV",0.002,2049
"MDV",0.002,2050
"MEX",0.0242,2021
"MEX",0.0242,2022
"MEX",0.0242,2023
"MEX",0.0242,2024
"MEX",0.0242,2025
"MEX",0.0242,2026
"MEX",0.0242,2027
"MEX",0.0242,2028
"MEX",0.0242,2029
"MEX",0.0242,2030
"MEX",0.0242,2031
"MEX",0.0242,2032
"MEX",0.0242,2033
"MEX",0.0242,2034
"MEX",0.0242,2035
"MEX",0.0242,2036
"MEX",0.0242,2037
"MEX",0.0242,2038
"MEX",0.0242,2039
"MEX",0.0242,2040
"MEX",0.0242,2041
"MEX",0.0242,2042
"MEX",0.0242,2043
"MEX",0.0242,2044
"MEX",0.0242,2045
"MEX",0.0242,2046
"MEX",0.0242,2047
"MEX",0.0242,2048
"MEX",0.0242,2049
"MEX",0.0242,2050
"MHL",0.062,2021
"MHL",0.062,2022
"MHL",0.062,2023
"MHL",0.062,2024
"MHL",0.062,2025
"MHL",0.062,2026
"MHL",0.062,2027
"MHL",0.062,2028
"MHL",0.062,2029
"MHL",0.062,2030
"MHL",0.062,2031
"MHL",0.062,2032
"MHL",0.062,2033
"MHL",0.062,2034
"MHL",0.062,2035
"MHL",0.062,2036
"MHL",0.062,2037
"MHL",0.062,2038
"MHL",0.062,2039
"MHL",0.062,2040
"MHL",0.062,2041
"MHL",0.062,2042
"MHL",0.062,2043
"MHL",0.062,2044
"MHL",0.062,2045
"MHL",0.062,2046
"MHL",0.062,2047
"MHL",0.062,2048
"MHL",0.062,2049
"MHL",0.062,2050
"MKD",0.0396,2021
"MKD",0.0396,2022
"MKD",0.0396,2023
"MKD",0.0396,2024
"MKD",0.0396,2025
"MKD",0.0396,2026
"MKD",0.0396,2027
"MKD",0.0396,2028
"MKD",0.0396,2029
"MKD",0.0396,2030
"MKD",0.0396,2031
"MKD",0.0396,2032
"MKD",0.0396,2033
"MKD",0.0396,2034
"MKD",0.0396,2035
"MKD",0.0396,2036
"MKD",0.0396,2037
"MKD",0.0396,2038
"MKD",0.0396,2039
"MKD",0.0396,2040
"MKD",0.0396,2041
"MKD",0.0396,2042
"MKD",0.0396,2043
"MKD",0.0396,2044
"MKD",0.0396,2045
"MKD",0.0396,2046
"MKD",0.0396,2047
"MKD",0.0396,2048
"MKD",0.0396,2049
"MKD",0.0396,2050
"MLI",0.145,2021
"MLI",0.145,2022
"MLI",0.145,2023
"MLI",0.145,2024
"MLI",0.145,2025
"MLI",0.145,2026
"MLI",0.145,2027
"MLI",0.145,2028
"MLI",0.145,2029
"MLI",0.145,2030
"MLI",0.145,2031
"MLI",0.145,2032
"MLI",0.145,2033
"MLI",0.145,2034
"MLI",0.145,2035
"MLI",0.145,2036
"MLI",0.145,2037
"MLI",0.145,2038
"MLI",0.145,2039
"MLI",0.145,2040
"MLI",0.145,2041
"MLI",0.145,2042
"MLI",0.145,2043
"MLI",0.145,2044
"MLI",0.145,2045
"MLI",0.145,2046
"MLI",0.145,2047
"MLI",0.145,2048
"MLI",0.145,2049
"MLI",0.145,2050
"MLT",0.019,2021
"MLT",0.019,2022
"MLT",0.019,2023
"MLT",0.019,2024
"MLT",0.019,2025
"MLT",0.019,2026
"MLT",0.019,2027
"MLT",0.019,2028
"MLT",0.019,2029
"MLT",0.019,2030
"MLT",0.019,2031
"MLT",0.019,2032
"MLT",0.019,2033
"MLT",0.019,2034
"MLT",0.019,2035
"MLT",0.019,2036
"MLT",0.019,2037
"MLT",0.019,2038
"MLT",0.019,2039
"MLT",0.019,2040
"MLT",0.019,2041
"MLT",0.019,2042
"MLT",0.019,2043
"MLT",0.019,2044
"MLT",0.019,2045
"MLT",0.019,2046
"MLT",0.019,2047
"MLT",0.019,2048
"MLT",0.019,2049
"MLT",0.019,2050
"MMR",0.0384269405163554,2021
"MMR",0.0384269405163554,2022
"MMR",0.0384269405163554,2023
"MMR",0.0384269405163554,2024
"MMR",0.0384269405163554,2025
"MMR",0.0384269405163554,2026
"MMR",0.0384269405163554,2027
"MMR",0.0384269405163554,2028
"MMR",0.0384269405163554,2029
"MMR",0.0384269405163554,2030
"MMR",0.0384269405163554,2031
"MMR",0.0384269405163554,2032
"MMR",0.0384269405163554,2033
"MMR",0.0384269405163554,2034
"MMR",0.0384269405163554,2035
"MMR",0.0384269405163554,2036
"MMR",0.0384269405163554,2037
"MMR",0.0384269405163554,2038
"MMR",0.0384269405163554,2039
"MMR",0.0384269405163554,2040
"MMR",0.0384269405163554,2041
"MMR",0.0384269405163554,2042
"MMR",0.0384269405163554,2043
"MMR",0.0384269405163554,2044
"MMR",0.0384269405163554,2045
"MMR",0.0384269405163554,2046
"MMR",0.0384269405163554,2047
"MMR",0.0384269405163554,2048
"MMR",0.0384269405163554,2049
"MMR",0.0384269405163554,2050
"MNE",0.03892,2021
"MNE",0.03892,2022
"MNE",0.03892,2023
"MNE",0.03892,2024
"MNE",0.03892,2025
"MNE",0.03892,2026
"MNE",0.03892,2027
"MNE",0.03892,2028
"MNE",0.03892,2029
"MNE",0.03892,2030
"MNE",0.03892,2031
"MNE",0.03892,2032
"MNE",0.03892,2033
"MNE",0.03892,2034
"MNE",0.03892,2035
"MNE",0.03892,2036
"MNE",0.03892,2037
"MNE",0.03892,2038
"MNE",0.03892,2039
"MNE",0.03892,2040
"MNE",0.03892,2041
"MNE",0.03892,2042
"MNE",0.03892,2043
"MNE",0.03892,2044
"MNE",0.03892,2045
"MNE",0.03892,2046
"MNE",0.03892,2047
"MNE",0.03892,2048
"MNE",0.03892,2049
"MNE",0.03892,2050
"MNG",0.1002,2021
"MNG",0.1002,2022
"MNG",0.1002,2023
"MNG",0.1002,2024
"MNG",0.1002,2025
"MNG",0.1002,2026
"MNG",0.1002,2027
"MNG",0.1002,2028
"MNG",0.1002,2029
"MNG",0.1002,2030
"MNG",0.1002,2031
"MNG",0.1002,2032
"MNG",0.1002,2033
"MNG",0.1002,2034
"MNG",0.1002,2035
"MNG",0.1002,2036
"MNG",0.1002,2037
"MNG",0.1002,2038
"MNG",0.1002,2039
"MNG",0.1002,2040
"MNG",0.1002,2041
"MNG",0.1002,2042
"MNG",0.1002,2043
"MNG",0.1002,2044
"MNG",0.1002,2045
"MNG",0.1002,2046
"MNG",0.1002,2047
"MNG",0.1002,2048
"MNG",0.1002,2049
"MNG",0.1002,2050
"MNP",0.0186,2021
"MNP",0.0186,2022
"MNP",0.0186,2023
"MNP",0.0186,2024
"MNP",0.0186,2025
"MNP",0.0186,2026
"MNP",0.0186,2027
"MNP",0.0186,2028
"MNP",0.0186,2029
"MNP",0.0186,2030
"MNP",0.0186,2031
"MNP",0.0186,2032
"MNP",0.0186,2033
"MNP",0.0186,2034
"MNP",0.0186,2035
"MNP",0.0186,2036
"MNP",0.0186,2037
"MNP",0.0186,2038
"MNP",0.0186,2039
"MNP",0.0186,2040
"MNP",0.0186,2041
"MNP",0.0186,2042
"MNP",0.0186,2043
"MNP",0.0186,2044
"MNP",0.0186,2045
"MNP",0.0186,2046
"MNP",0.0186,2047
"MNP",0.0186,2048
"MNP",0.0186,2049
"MNP",0.0186,2050
"MOZ",0.03,2021
"MOZ",0.03,2022
"MOZ",0.03,2023
"MOZ",0.03,2024
"MOZ",0.03,2025
"MOZ",0.03,2026
"MOZ",0.03,2027
"MOZ",0.03,2028
"MOZ",0.03,2029
"MOZ",0.03,2030
"MOZ",0.03,2031
"MOZ",0.03,2032
"MOZ",0.03,2033
"MOZ",0.03,2034
"MOZ",0.03,2035
"MOZ",0.03,2036
"MOZ",0.03,2037
"MOZ",0.03,2038
"MOZ",0.03,2039
"MOZ",0.03,2040
"MOZ",0.03,2041
"MOZ",0.03,2042
"MOZ",0.03,2043
"MOZ",0.03,2044
"MOZ",0.03,2045
"MOZ",0.03,2046
"MOZ",0.03,2047
"MOZ",0.03,2048
"MOZ",0.03,2049
"MOZ",0.03,2050
"MRT",0.1194,2021
"MRT",0.1194,2022
"MRT",0.1194,2023
"MRT",0.1194,2024
"MRT",0.1194,2025
"MRT",0.1194,2026
"MRT",0.1194,2027
"MRT",0.1194,2028
"MRT",0.1194,2029
"MRT",0.1194,2030
"MRT",0.1194,2031
"MRT",0.1194,2032
"MRT",0.1194,2033
"MRT",0.1194,2034
"MRT",0.1194,2035
"MRT",0.1194,2036
"MRT",0.1194,2037
"MRT",0.1194,2038
"MRT",0.1194,2039
"MRT",0.1194,2040
"MRT",0.1194,2041
"MRT",0.1194,2042
"MRT",0.1194,2043
"MRT",0.1194,2044
"MRT",0.1194,2045
"MRT",0.1194,2046
"MRT",0.1194,2047
"MRT",0.1194,2048
"MRT",0.1194,2049
"MRT",0.1194,2050
"MUS",0.016,2021
"MUS",0.016,2022
"MUS",0.016,2023
"MUS",0.016,2024
"MUS",0.016,2025
"MUS",0.016,2026
"MUS",0.016,2027
"MUS",0.016,2028
"MUS",0.016,2029
"MUS",0.016,2030
"MUS",0.016,2031
"MUS",0.016,2032
"MUS",0.016,2033
"MUS",0.016,2034
"MUS",0.016,2035
"MUS",0.016,2036
"MUS",0.016,2037
"MUS",0.016,2038
"MUS",0.016,2039
"MUS",0.016,2040
"MUS",0.016,2041
"MUS",0.016,2042
"MUS",0.016,2043
"MUS",0.016,2044
"MUS",0.016,2045
"MUS",0.016,2046
"MUS",0.016,2047
"MUS",0.016,2048
"MUS",0.016,2049
"MUS",0.016,2050
"MWI",0.0390281851973449,2021
"MWI",0.0390281851973449,2022
"MWI",0.0390281851973449,2023
"MWI",0.0390281851973449,2024
"MWI",0.0390281851973449,2025
"MWI",0.0390281851973449,2026
"MWI",0.0390281851973449,2027
"MWI",0.0390281851973449,2028
"MWI",0.0390281851973449,2029
"MWI",0.0390281851973449,2030
"MWI",0.0390281851973449,2031
"MWI",0.0390281851973449,2032
"MWI",0.0390281851973449,2033
"MWI",0.0390281851973449,2034
"MWI",0.0390281851973449,2035
"MWI",0.0390281851973449,2036
"MWI",0.0390281851973449,2037
"MWI",0.0390281851973449,2038
"MWI",0.0390281851973449,2039
"MWI",0.0390281851973449,2040
"MWI",0.0390281851973449,2041
"MWI",0.0390281851973449,2042
"MWI",0.0390281851973449,2043
"MWI",0.0390281851973449,2044
"MWI",0.0390281851973449,2045
"MWI",0.0390281851973449,2046
"MWI",0.0390281851973449,2047
"MWI",0.0390281851973449,2048
"MWI",0.0390281851973449,2049
"MWI",0.0390281851973449,2050
"MYS",0.018,2021
"MYS",0.018,2022
"MYS",0.018,2023
"MYS",0.018,2024
