,Nation,iso_code3,Year,consumpinit_scoe_gj_per_hh_residential_elec_appliances
794,Bolivia,BOL,2045,30.523167652011285
795,Bolivia,BOL,2046,31.750056384615743
796,Bolivia,BOL,2047,32.97694497938162
797,Bolivia,BOL,2048,34.20383343809173
798,Bolivia,BOL,2049,34.20383343809173
799,Bolivia,BOL,2050,34.20383343809173
809,Bosnia and Herzegovina,BIH,2020,69.8103017388072
810,Bosnia and Herzegovina,BIH,2021,71.81627410383986
811,Bosnia and Herzegovina,BIH,2022,73.82231214228403
812,Bosnia and Herzegovina,BIH,2023,75.8282842315182
813,Bosnia and Herzegovina,BIH,2024,78.53601342562362
814,Bosnia and Herzegovina,BIH,2025,81.24374135276766
815,Bosnia and Herzegovina,BIH,2026,83.95154470790426
816,Bosnia and Herzegovina,BIH,2027,86.65927275460287
817,Bosnia and Herzegovina,BIH,2028,89.36699951815189
818,Bosnia and Herzegovina,BIH,2029,92.05206029979405
819,Bosnia and Herzegovina,BIH,2030,94.73703579332808
820,Bosnia and Herzegovina,BIH,2031,97.42209847291846
821,Bosnia and Herzegovina,BIH,2032,100.10707027980335
822,Bosnia and Herzegovina,BIH,2033,102.79213487769952
823,Bosnia and Herzegovina,BIH,2034,105.39546505549384
824,Bosnia and Herzegovina,BIH,2035,107.99889515972961
825,Bosnia and Herzegovina,BIH,2036,110.602224412434
826,Bosnia and Herzegovina,BIH,2037,113.20555173043164
827,Bosnia and Herzegovina,BIH,2038,115.80898775968227
828,Bosnia and Herzegovina,BIH,2039,118.11101060210991
829,Bosnia and Herzegovina,BIH,2040,120.41303118719577
830,Bosnia and Herzegovina,BIH,2041,122.71516860232397
831,Bosnia and Herzegovina,BIH,2042,125.01718744159741
832,Bosnia and Herzegovina,BIH,2043,127.31932885182344
833,Bosnia and Herzegovina,BIH,2044,129.19660318234793
834,Bosnia and Herzegovina,BIH,2045,131.07387681938312
835,Bosnia and Herzegovina,BIH,2046,132.95114975049628
836,Bosnia and Herzegovina,BIH,2047,134.82842196295599
837,Bosnia and Herzegovina,BIH,2048,136.7056934437226
838,Bosnia and Herzegovina,BIH,2049,136.7056934437226
839,Bosnia and Herzegovina,BIH,2050,136.7056934437226
849,Botswana,BWA,2020,6.50052101323371
850,Botswana,BWA,2021,6.722987227975286
851,Botswana,BWA,2022,6.945453531895214
852,Botswana,BWA,2023,7.167907600533829
853,Botswana,BWA,2024,7.39224757122673
854,Botswana,BWA,2025,7.616587531656285
855,Botswana,BWA,2026,7.840927482049558
856,Botswana,BWA,2027,8.065267422626974
857,Botswana,BWA,2028,8.289607353602538
858,Botswana,BWA,2029,8.51236497486767
859,Botswana,BWA,2030,8.735122606462404
860,Botswana,BWA,2031,8.957880248180263
861,Botswana,BWA,2032,9.180637899820237
862,Botswana,BWA,2033,9.403395561186612
863,Botswana,BWA,2034,9.643684313103654
864,Botswana,BWA,2035,9.88397310216172
865,Botswana,BWA,2036,10.12426192768178
866,Botswana,BWA,2037,10.364550789001113
867,Botswana,BWA,2038,10.604839685473106
868,Botswana,BWA,2039,10.859887029249071
869,Botswana,BWA,2040,11.114917526753855
870,Botswana,BWA,2041,11.369965031139674
871,Botswana,BWA,2042,11.62501275986806
872,Botswana,BWA,2043,11.880042765196292
873,Botswana,BWA,2044,12.149923813511927
874,Botswana,BWA,2045,12.419804782501393
875,Botswana,BWA,2046,12.689704531841782
876,Botswana,BWA,2047,12.959585644283422
877,Botswana,BWA,2048,13.229466677981094
878,Botswana,BWA,2049,13.229466677981094
879,Botswana,BWA,2050,13.229466677981094
889,Brazil,BRA,2020,18.45333249457457
890,Brazil,BRA,2021,18.745954675375433
891,Brazil,BRA,2022,19.038576855196116
892,Brazil,BRA,2023,19.3311990340545
893,Brazil,BRA,2024,19.845218770366714
894,Brazil,BRA,2025,20.35923850856432
895,Brazil,BRA,2026,20.873258248619738
896,Brazil,BRA,2027,21.38727799050564
897,Brazil,BRA,2028,21.90129773419551
898,Brazil,BRA,2029,22.39398433142346
899,Brazil,BRA,2030,22.88667092841984
900,Brazil,BRA,2031,23.379357525187313
901,Brazil,BRA,2032,23.872044121728166
902,Brazil,BRA,2033,24.364730718044974
903,Brazil,BRA,2034,24.87241580227973
904,Brazil,BRA,2035,25.380100887326485
905,Brazil,BRA,2036,25.887785973179167
906,Brazil,BRA,2037,26.395471059831443
907,Brazil,BRA,2038,26.90315614727737
908,Brazil,BRA,2039,27.414698168141072
909,Brazil,BRA,2040,27.926240614475095
910,Brazil,BRA,2041,28.43778306371095
911,Brazil,BRA,2042,28.94932551583615
912,Brazil,BRA,2043,29.460867970837796
913,Brazil,BRA,2044,29.96497598361005
914,Brazil,BRA,2045,30.469083993899776
915,Brazil,BRA,2046,30.973192001709283
916,Brazil,BRA,2047,31.47730000704043
917,Brazil,BRA,2048,31.981408009895542
918,Brazil,BRA,2049,31.981408009895542
919,Brazil,BRA,2050,31.981408009895542
929,Brunei Darussalam,BRN,2020,3.368557399383361
930,Brunei Darussalam,BRN,2021,3.4474671357862237
931,Brunei Darussalam,BRN,2022,3.526347187429766
932,Brunei Darussalam,BRN,2023,3.60525725648813
933,Brunei Darussalam,BRN,2024,3.7238876294706316
934,Brunei Darussalam,BRN,2025,3.8425489394465893
935,Brunei Darussalam,BRN,2026,3.961178746059463
936,Brunei Darussalam,BRN,2027,4.079840708207844
937,Brunei Darussalam,BRN,2028,4.198469972749278
938,Brunei Darussalam,BRN,2029,4.322491671663436
939,Brunei Darussalam,BRN,2030,4.446547486799059
940,Brunei Darussalam,BRN,2031,4.570568942675802
941,Brunei Darussalam,BRN,2032,4.694589982048709
942,Brunei Darussalam,BRN,2033,4.818646939785422
943,Brunei Darussalam,BRN,2034,4.9466314521511245
944,Brunei Darussalam,BRN,2035,5.074652815048644
945,Brunei Darussalam,BRN,2036,5.202636537736318
946,Brunei Darussalam,BRN,2037,5.33065832552556
947,Brunei Darussalam,BRN,2038,5.458680610406297
948,Brunei Darussalam,BRN,2039,5.590195797571185
949,Brunei Darussalam,BRN,2040,5.721750971217835
950,Brunei Darussalam,BRN,2041,5.85326565239647
951,Brunei Darussalam,BRN,2042,5.984779792392031
952,Brunei Darussalam,BRN,2043,6.116335711781473
953,Brunei Darussalam,BRN,2044,6.254325188380759
954,Brunei Darussalam,BRN,2045,6.392271447121434
955,Brunei Darussalam,BRN,2046,6.53026100101459
956,Brunei Darussalam,BRN,2047,6.668250899580231
957,Brunei Darussalam,BRN,2048,6.806241135405086
958,Brunei Darussalam,BRN,2049,6.806241135405086
959,Brunei Darussalam,BRN,2050,6.806241135405086
969,Bulgaria,BGR,2020,33.1158157923374
970,Bulgaria,BGR,2021,34.01208781869825
971,Bulgaria,BGR,2022,34.90834695534095
972,Bulgaria,BGR,2023,35.8046191168726
973,Bulgaria,BGR,2024,36.963423079722126
974,Bulgaria,BGR,2025,38.12221298006603
975,Bulgaria,BGR,2026,39.28101744154315
976,Bulgaria,BGR,2027,40.43980683048499
977,Bulgaria,BGR,2028,41.59861179918108
978,Bulgaria,BGR,2029,42.705307433863084
979,Bulgaria,BGR,2030,43.81201932957498
980,Bulgaria,BGR,2031,44.91873139147369
981,Bulgaria,BGR,2032,46.025443621504564
982,Bulgaria,BGR,2033,47.132156021643546
983,Bulgaria,BGR,2034,48.16553331614361
984,Bulgaria,BGR,2035,49.19891064773786
985,Bulgaria,BGR,2036,50.232288016814095
986,Bulgaria,BGR,2037,51.265665423765455
987,Bulgaria,BGR,2038,52.29904286899075
988,Bulgaria,BGR,2039,53.23733074746734
989,Bulgaria,BGR,2040,54.175640052484816
990,Bulgaria,BGR,2041,55.11392745350142
991,Bulgaria,BGR,2042,56.05223717911276
992,Bulgaria,BGR,2043,56.990524096312946
993,Bulgaria,BGR,2044,57.868884464232295
994,Bulgaria,BGR,2045,58.747244743622645
995,Bulgaria,BGR,2046,59.62560493366664
996,Bulgaria,BGR,2047,60.50399002041076
997,Bulgaria,BGR,2048,61.38235047049071
998,Bulgaria,BGR,2049,61.38235047049071
999,Bulgaria,BGR,2050,61.38235047049071
1009,Burkina Faso,BFA,2020,7.772084072080177
1010,Burkina Faso,BFA,2021,8.136403460209152
1011,Burkina Faso,BFA,2022,8.50072498815394
1012,Burkina Faso,BFA,2023,8.865044337652572
1013,Burkina Faso,BFA,2024,9.557088329402841
1014,Burkina Faso,BFA,2025,10.24913233406596
1015,Burkina Faso,BFA,2026,10.941176350777216
1016,Burkina Faso,BFA,2027,11.63322037874754
1017,Burkina Faso,BFA,2028,12.32526441725518
1018,Burkina Faso,BFA,2029,13.225269363958903
1019,Burkina Faso,BFA,2030,14.125277259486637
1020,Burkina Faso,BFA,2031,15.025282173164957
1021,Burkina Faso,BFA,2032,15.925287008450008
1022,Burkina Faso,BFA,2033,16.82529517058991
1023,Burkina Faso,BFA,2034,18.042096937727898
1024,Burkina Faso,BFA,2035,19.258902182030596
1025,Burkina Faso,BFA,2036,20.475707498653783
1026,Burkina Faso,BFA,2037,21.692512883725826
1027,Burkina Faso,BFA,2038,22.909314109185054
1028,Burkina Faso,BFA,2039,24.544243011296825
1029,Burkina Faso,BFA,2040,26.179171952468142
1030,Burkina Faso,BFA,2041,27.814100930820526
1031,Burkina Faso,BFA,2042,29.44902994459404
1032,Burkina Faso,BFA,2043,31.083958992138115
1033,Burkina Faso,BFA,2044,33.250855996185
1034,Burkina Faso,BFA,2045,35.41775300566749
1035,Burkina Faso,BFA,2046,37.58465002035295
1036,Burkina Faso,BFA,2047,39.75154704002182
1037,Burkina Faso,BFA,2048,41.91844406446673
1038,Burkina Faso,BFA,2049,41.91844406446673
1039,Burkina Faso,BFA,2050,41.91844406446673
1049,Burundi,BDI,2020,0.9374095106166607
1050,Burundi,BDI,2021,0.9552935788622393
1051,Burundi,BDI,2022,0.9731776468716643
1052,Burundi,BDI,2023,0.9910613193243766
1053,Burundi,BDI,2024,1.0851695831342159
1054,Burundi,BDI,2025,1.1792778513210174
1055,Burundi,BDI,2026,1.2733861236673722
1056,Burundi,BDI,2027,1.3674943999700657
1057,Burundi,BDI,2028,1.4616026800388806
1058,Burundi,BDI,2029,1.5909743550131348
1059,Burundi,BDI,2030,1.7203460485832511
1060,Burundi,BDI,2031,1.8497171109559134
1061,Burundi,BDI,2032,1.979088803928272
1062,Burundi,BDI,2033,2.1084605141935295
1063,Burundi,BDI,2034,2.2899558484409783
1064,Burundi,BDI,2035,2.471451962606131
1065,Burundi,BDI,2036,2.6529472670489054
1066,Burundi,BDI,2037,2.8344425333381045
1067,Burundi,BDI,2038,3.0159387247715066
1068,Burundi,BDI,2039,3.262379005625887
1069,Burundi,BDI,2040,3.508820290704318
1070,Burundi,BDI,2041,3.755261616688989
1071,Burundi,BDI,2042,4.001701765290881
1072,Burundi,BDI,2043,4.248143108777021
1073,Burundi,BDI,2044,4.573229679807535
1074,Burundi,BDI,2045,4.89831491444907
1075,Burundi,BDI,2046,5.223400091471598
1076,Burundi,BDI,2047,5.548486813409008
1077,Burundi,BDI,2048,5.873571957267108
1078,Burundi,BDI,2049,5.873571957267108
1079,Burundi,BDI,2050,5.873571957267108
1089,Cabo Verde,CPV,2020,0.4775936827027738
1090,Cabo Verde,CPV,2021,0.4990330787923084
1091,Cabo Verde,CPV,2022,0.5204685592107245
1092,Cabo Verde,CPV,2023,0.5419079730505754
1093,Cabo Verde,CPV,2024,0.5633497355330874
1094,Cabo Verde,CPV,2025,0.5847915914065723
1095,Cabo Verde,CPV,2026,0.6062289662383562
1096,Cabo Verde,CPV,2027,0.6276708631494479
1097,Cabo Verde,CPV,2028,0.6491128512038218
1098,Cabo Verde,CPV,2029,0.6723996385945039
1099,Cabo Verde,CPV,2030,0.695686281293008
1100,Cabo Verde,CPV,2031,0.7189781135020012
1101,Cabo Verde,CPV,2032,0.7422646274755017
1102,Cabo Verde,CPV,2033,0.7655566455520737
1103,Cabo Verde,CPV,2034,0.7917475082489335
1104,Cabo Verde,CPV,2035,0.8179324518241415
1105,Cabo Verde,CPV,2036,0.8441233151178258
1106,Cabo Verde,CPV,2037,0.8703142691866756
1107,Cabo Verde,CPV,2038,0.8965053135351475
1108,Cabo Verde,CPV,2039,0.9251161546866145
1109,Cabo Verde,CPV,2040,0.9537269411934791
1110,Cabo Verde,CPV,2041,0.9823376731800519
1111,Cabo Verde,CPV,2042,1.0109483507702655
1112,Cabo Verde,CPV,2043,1.0395589740876785
1113,Cabo Verde,CPV,2044,1.0698649006141039
1114,Cabo Verde,CPV,2045,1.1001631040232969
1115,Cabo Verde,CPV,2046,1.130461152435773
1116,Cabo Verde,CPV,2047,1.1607675094693453
1117,Cabo Verde,CPV,2048,1.1910654716257356
1118,Cabo Verde,CPV,2049,1.1910654716257356
1119,Cabo Verde,CPV,2050,1.1910654716257356
1129,Cambodia,KHM,2020,10.462469233815435
1130,Cambodia,KHM,2021,11.116063237860255
1131,Cambodia,KHM,2022,11.769657237146403
1132,Cambodia,KHM,2023,12.423251231777025
1133,Cambodia,KHM,2024,13.131857221918578
1134,Cambodia,KHM,2025,13.840459331329601
1135,Cambodia,KHM,2026,14.549065553505516
1136,Cambodia,KHM,2027,15.25766752202325
1137,Cambodia,KHM,2028,15.966273970505258
1138,Cambodia,KHM,2029,16.73580890559915
1139,Cambodia,KHM,2030,17.505343819419338
1140,Cambodia,KHM,2031,18.27487871223778
1141,Cambodia,KHM,2032,19.04441358432209
1142,Cambodia,KHM,2033,19.813948435935288
1143,Cambodia,KHM,2034,20.71497752983436
1144,Cambodia,KHM,2035,21.616012570897126
1145,Cambodia,KHM,2036,22.517041574925813
1146,Cambodia,KHM,2037,23.418070417444593
1147,Cambodia,KHM,2038,24.319105910159827
1148,Cambodia,KHM,2039,25.380289712985455
1149,Cambodia,KHM,2040,26.44147347368955
1150,Cambodia,KHM,2041,27.502657192574375
1151,Cambodia,KHM,2042,28.56384086993978
1152,Cambodia,KHM,2043,29.625024506082298
1153,Cambodia,KHM,2044,30.800764085369646
1154,Cambodia,KHM,2045,31.97651221709546
1155,Cambodia,KHM,2046,33.15225156639573
1156,Cambodia,KHM,2047,34.32800009291715
1157,Cambodia,KHM,2048,35.50373921324403
1158,Cambodia,KHM,2049,35.50373921324403
1159,Cambodia,KHM,2050,35.50373921324403
1169,Cameroon,CMR,2020,12.272934522777534
1170,Cameroon,CMR,2021,12.777322720939047
1171,Cameroon,CMR,2022,13.281708313521042
1172,Cameroon,CMR,2023,13.786096484544247
1173,Cameroon,CMR,2024,14.717062710056735
1174,Cameroon,CMR,2025,15.648026096940056
1175,Cameroon,CMR,2026,16.5789924283379
1176,Cameroon,CMR,2027,17.50995887591739
1177,Cameroon,CMR,2028,18.440922083653252
1178,Cameroon,CMR,2029,19.60200176477502
1179,Cameroon,CMR,2030,20.76308146720579
1180,Cameroon,CMR,2031,21.924161190169137
1181,Cameroon,CMR,2032,23.085240932925593
1182,Cameroon,CMR,2033,24.246320694771104
1183,Cameroon,CMR,2034,25.7075818059175
1184,Cameroon,CMR,2035,27.16884278711823
1185,Cameroon,CMR,2036,28.630108382099017
1186,Cameroon,CMR,2037,30.091369305441244
1187,Cameroon,CMR,2038,31.55263010675299
1188,Cameroon,CMR,2039,33.34749838726146
1189,Cameroon,CMR,2040,35.14236148121718
1190,Cameroon,CMR,2041,36.93722450586078
1191,Cameroon,CMR,2042,38.73208746297324
1192,Cameroon,CMR,2043,40.526950354275
1193,Cameroon,CMR,2044,42.70670848646671
1194,Cameroon,CMR,2045,44.88645993465984
1195,Cameroon,CMR,2046,47.06621814730368
1196,Cameroon,CMR,2047,49.2459765391857
1197,Cameroon,CMR,2048,51.42573510648746
1198,Cameroon,CMR,2049,51.42573510648746
1199,Cameroon,CMR,2050,51.42573510648746
1209,Canada,CAN,2020,89.53847874675489
1210,Canada,CAN,2021,91.15139602171114
1211,Canada,CAN,2022,92.76431909521625
1212,Canada,CAN,2023,94.37724218283293
1213,Canada,CAN,2024,96.20480347208841
1214,Canada,CAN,2025,98.03237076457188
1215,Canada,CAN,2026,99.85993202836995
1216,Canada,CAN,2027,101.68749941548111
1217,Canada,CAN,2028,103.51506065409625
1218,Canada,CAN,2029,105.53809153281112
1219,Canada,CAN,2030,107.56112237603956
1220,Canada,CAN,2031,109.58415962272433
1221,Canada,CAN,2032,111.6071904668095
1222,Canada,CAN,2033,113.63022127672293
1223,Canada,CAN,2034,115.80521106278421
1224,Canada,CAN,2035,117.98019416788122
1225,Canada,CAN,2036,120.15518397665923
1226,Canada,CAN,2037,122.33017383418064
1227,Canada,CAN,2038,124.50515678462436
1228,Canada,CAN,2039,126.72067704231154
1229,Canada,CAN,2040,128.93619034070676
1230,Canada,CAN,2041,131.1517036347048
1231,Canada,CAN,2042,133.36721692439363
1232,Canada,CAN,2043,135.58273020985914
1233,Canada,CAN,2044,137.7636257716205
1234,Canada,CAN,2045,139.9445213026519
1235,Canada,CAN,2046,142.1254168035487
1236,Canada,CAN,2047,144.30631227489084
1237,Canada,CAN,2048,146.48721537641492
1238,Canada,CAN,2049,146.48721537641492
1239,Canada,CAN,2050,146.48721537641492
1249,Central African Republic,CAF,2020,1.0149140200942262
1250,Central African Republic,CAF,2021,1.057109433115025
1251,Central African Republic,CAF,2022,1.0993058747576885
1252,Central African Republic,CAF,2023,1.141502332540476
1253,Central African Republic,CAF,2024,1.2180814528842028
1254,Central African Republic,CAF,2025,1.294661709982114
1255,Central African Republic,CAF,2026,1.371240764195918
1256,Central African Republic,CAF,2027,1.447821063721591
1257,Central African Republic,CAF,2028,1.524400055691051
1258,Central African Republic,CAF,2029,1.6225348955348164
1259,Central African Republic,CAF,2030,1.7206683484724679
1260,Central African Republic,CAF,2031,1.818801768947494
1261,Central African Republic,CAF,2032,1.9169351581223162
1262,Central African Republic,CAF,2033,2.015070200403264
1263,Central African Republic,CAF,2034,2.1462161297357047
1264,Central African Republic,CAF,2035,2.277362039527587
1265,Central African Republic,CAF,2036,2.408507930400853
1266,Central African Republic,CAF,2037,2.539653802951327
1267,Central African Republic,CAF,2038,2.670799657750074
1268,Central African Republic,CAF,2039,2.8441105967852613
1269,Central African Republic,CAF,2040,3.017421532457244
1270,Central African Republic,CAF,2041,3.190732464855947
1271,Central African Republic,CAF,2042,3.364043394068122
1272,Central African Republic,CAF,2043,3.5373543201774633
1273,Central African Republic,CAF,2044,3.7626831831423653
1274,Central African Republic,CAF,2045,3.9880092488945675
1275,Central African Republic,CAF,2046,4.213335198828371
1276,Central African Republic,CAF,2047,4.4386642993798535
1277,Central African Republic,CAF,2048,4.663990166174092
1278,Central African Republic,CAF,2049,4.663990166174092
1279,Central African Republic,CAF,2050,4.663990166174092
1289,Chad,TCD,2020,5.220283769216429
1290,Chad,TCD,2021,5.4199773461785785
1291,Chad,TCD,2022,5.619670903307371
1292,Chad,TCD,2023,5.819366424222846
1293,Chad,TCD,2024,6.197329774534793
1294,Chad,TCD,2025,6.575293078107225
1295,Chad,TCD,2026,6.953258553400619
1296,Chad,TCD,2027,7.331221843463595
1297,Chad,TCD,2028,7.709185092172141
1298,Chad,TCD,2029,8.235406879715374
1299,Chad,TCD,2030,8.761628722075319
1300,Chad,TCD,2031,9.287850616076534
1301,Chad,TCD,2032,9.814069788161474
1302,Chad,TCD,2033,10.340291682571936
1303,Chad,TCD,2034,11.081433997315486
1304,Chad,TCD,2035,11.822579369594186
1305,Chad,TCD,2036,12.563721619828714
1306,Chad,TCD,2037,13.304867211836664
1307,Chad,TCD,2038,14.046009399238434
1308,Chad,TCD,2039,15.05490518528655
1309,Chad,TCD,2040,16.06380476618396
1310,Chad,TCD,2041,17.07270040719036
1311,Chad,TCD,2042,18.08160021930917
1312,Chad,TCD,2043,19.0904957224157
1313,Chad,TCD,2044,20.44456018385572
1314,Chad,TCD,2045,21.798619843333817
1315,Chad,TCD,2046,23.152684469305267
1316,Chad,TCD,2047,24.506743807782556
1317,Chad,TCD,2048,25.860808591848137
1318,Chad,TCD,2049,25.860808591848137
1319,Chad,TCD,2050,25.860808591848137
1329,Chile,CHL,2020,33.73247609849542
1330,Chile,CHL,2021,34.476470587654745
1331,Chile,CHL,2022,35.22045889428498
1332,Chile,CHL,2023,35.96445347926137
1333,Chile,CHL,2024,37.195937697067045
1334,Chile,CHL,2025,38.42742179091746
1335,Chile,CHL,2026,39.658912676546024
1336,Chile,CHL,2027,40.89039670619983
1337,Chile,CHL,2028,42.12188061573128
1338,Chile,CHL,2029,43.342021631067546
1339,Chile,CHL,2030,44.56215517406405
1340,Chile,CHL,2031,45.78229632283415
1341,Chile,CHL,2032,47.00242964129981
1342,Chile,CHL,2033,48.22257092180344
1343,Chile,CHL,2034,49.50897859502004
1344,Chile,CHL,2035,50.795394685002854
1345,Chile,CHL,2036,52.08180228470385
1346,Chile,CHL,2037,53.36820975147838
1347,Chile,CHL,2038,54.65462621449165
1348,Chile,CHL,2039,56.00702092402534
1349,Chile,CHL,2040,57.35941552462412
1350,Chile,CHL,2041,58.711819777126486
1351,Chile,CHL,2042,60.064214370803164
1352,Chile,CHL,2043,61.41660885640362
1353,Chile,CHL,2044,62.76394061990051
1354,Chile,CHL,2045,64.11127250221105
1355,Chile,CHL,2046,65.45859366716064
1356,Chile,CHL,2047,66.80592556786867
1357,Chile,CHL,2048,68.15325758715
1358,Chile,CHL,2049,68.15325758715
1359,Chile,CHL,2050,68.15325758715
1369,China,CHN,2020,2868.808473762306
1370,China,CHN,2021,3028.8838378527953
1371,China,CHN,2022,3188.959201847692
1372,China,CHN,2023,3349.0345657472403
1373,China,CHN,2024,3501.3028295590293
1374,China,CHN,2025,3653.571093486827
1375,China,CHN,2026,3805.8393575308573
1376,China,CHN,2027,3958.107621691349
1377,China,CHN,2028,4110.375885968529
1378,China,CHN,2029,4238.051839771183
1379,China,CHN,2030,4365.727803735445
1380,China,CHN,2031,4493.4037677992255
1381,China,CHN,2032,4621.079731963225
1382,China,CHN,2033,4748.755696228119
1383,China,CHN,2034,4861.415040741178
1384,China,CHN,2035,4974.07438535126
1385,China,CHN,2036,5086.733717322572
1386,China,CHN,2037,5199.393061798279
1387,China,CHN,2038,5312.052406371914
1388,China,CHN,2039,5410.789000160179
1389,China,CHN,2040,5509.525607779969
1390,China,CHN,2041,5608.262201462358
1391,China,CHN,2042,5706.998794926902
1392,China,CHN,2043,5805.735403205841
1393,China,CHN,2044,5882.34175756363
1394,China,CHN,2045,5958.948096448919
1395,China,CHN,2046,6035.554450827303
1396,China,CHN,2047,6112.160805369229
1397,China,CHN,2048,6188.767143517587
1398,China,CHN,2049,6188.767143517587
1399,China,CHN,2050,6188.767143517587
1409,Colombia,COL,2020,19.048195307653103
1410,Colombia,COL,2021,19.574639424919404
1411,Colombia,COL,2022,20.10108211896655
