,Nation,iso_code3,Year,occrateinit_gnrl_occupancy
2617,Guinea-Bissau,GNB,2028,7.4675
2618,Guinea-Bissau,GNB,2029,7.4675
2619,Guinea-Bissau,GNB,2030,7.4675
2620,Guinea-Bissau,GNB,2031,7.4675
2621,Guinea-Bissau,GNB,2032,7.4675
2622,Guinea-Bissau,GNB,2033,7.4675
2623,Guinea-Bissau,GNB,2034,7.4675
2624,Guinea-Bissau,GNB,2035,7.4675
2625,Guinea-Bissau,GNB,2036,7.4675
2626,Guinea-Bissau,GNB,2037,7.4675
2627,Guinea-Bissau,GNB,2038,7.4675
2628,Guinea-Bissau,GNB,2039,7.4675
2629,Guinea-Bissau,GNB,2040,7.4675
2630,Guinea-Bissau,GNB,2041,7.4675
2631,Guinea-Bissau,GNB,2042,7.4675
2632,Guinea-Bissau,GNB,2043,7.4675
2633,Guinea-Bissau,GNB,2044,7.4675
2634,Guinea-Bissau,GNB,2045,7.4675
2635,Guinea-Bissau,GNB,2046,7.4675
2636,Guinea-Bissau,GNB,2047,7.4675
2637,Guinea-Bissau,GNB,2048,7.4675
2638,Guinea-Bissau,GNB,2049,7.4675
2639,Guinea-Bissau,GNB,2050,7.4675
2640,Equatorial Guinea,GNQ,2021,5.3
2641,Equatorial Guinea,GNQ,2022,5.3
2642,Equatorial Guinea,GNQ,2023,5.3
2643,Equatorial Guinea,GNQ,2024,5.3
2644,Equatorial Guinea,GNQ,2025,5.3
2645,Equatorial Guinea,GNQ,2026,5.3
2646,Equatorial Guinea,GNQ,2027,5.3
2647,Equatorial Guinea,GNQ,2028,5.3
2648,Equatorial Guinea,GNQ,2029,5.3
2649,Equatorial Guinea,GNQ,2030,5.3
2650,Equatorial Guinea,GNQ,2031,5.3
2651,Equatorial Guinea,GNQ,2032,5.3
2652,Equatorial Guinea,GNQ,2033,5.3
2653,Equatorial Guinea,GNQ,2034,5.3
2654,Equatorial Guinea,GNQ,2035,5.3
2655,Equatorial Guinea,GNQ,2036,5.3
2656,Equatorial Guinea,GNQ,2037,5.3
2657,Equatorial Guinea,GNQ,2038,5.3
2658,Equatorial Guinea,GNQ,2039,5.3
2659,Equatorial Guinea,GNQ,2040,5.3
2660,Equatorial Guinea,GNQ,2041,5.3
2661,Equatorial Guinea,GNQ,2042,5.3
2662,Equatorial Guinea,GNQ,2043,5.3
2663,Equatorial Guinea,GNQ,2044,5.3
2664,Equatorial Guinea,GNQ,2045,5.3
2665,Equatorial Guinea,GNQ,2046,5.3
2666,Equatorial Guinea,GNQ,2047,5.3
2667,Equatorial Guinea,GNQ,2048,5.3
2668,Equatorial Guinea,GNQ,2049,5.3
2669,Equatorial Guinea,GNQ,2050,5.3
2670,Greece,GRC,2021,2.648
2671,Greece,GRC,2022,2.648
2672,Greece,GRC,2023,2.648
2673,Greece,GRC,2024,2.648
2674,Greece,GRC,2025,2.648
2675,Greece,GRC,2026,2.648
2676,Greece,GRC,2027,2.648
2677,Greece,GRC,2028,2.648
2678,Greece,GRC,2029,2.648
2679,Greece,GRC,2030,2.648
2680,Greece,GRC,2031,2.648
2681,Greece,GRC,2032,2.648
2682,Greece,GRC,2033,2.648
2683,Greece,GRC,2034,2.648
2684,Greece,GRC,2035,2.648
2685,Greece,GRC,2036,2.648
2686,Greece,GRC,2037,2.648
2687,Greece,GRC,2038,2.648
2688,Greece,GRC,2039,2.648
2689,Greece,GRC,2040,2.648
2690,Greece,GRC,2041,2.648
2691,Greece,GRC,2042,2.648
2692,Greece,GRC,2043,2.648
2693,Greece,GRC,2044,2.648
2694,Greece,GRC,2045,2.648
2695,Greece,GRC,2046,2.648
2696,Greece,GRC,2047,2.648
2697,Greece,GRC,2048,2.648
2698,Greece,GRC,2049,2.648
2699,Greece,GRC,2050,2.648
2700,Grenada,GRD,2021,4.181218872870249
2701,Grenada,GRD,2022,4.181218872870249
2702,Grenada,GRD,2023,4.181218872870249
2703,Grenada,GRD,2024,4.181218872870249
2704,Grenada,GRD,2025,4.181218872870249
2705,Grenada,GRD,2026,4.181218872870249
2706,Grenada,GRD,2027,4.181218872870249
2707,Grenada,GRD,2028,4.181218872870249
2708,Grenada,GRD,2029,4.181218872870249
2709,Grenada,GRD,2030,4.181218872870249
2710,Grenada,GRD,2031,4.181218872870249
2711,Grenada,GRD,2032,4.181218872870249
2712,Grenada,GRD,2033,4.181218872870249
2713,Grenada,GRD,2034,4.181218872870249
2714,Grenada,GRD,2035,4.181218872870249
2715,Grenada,GRD,2036,4.181218872870249
2716,Grenada,GRD,2037,4.181218872870249
2717,Grenada,GRD,2038,4.181218872870249
2718,Grenada,GRD,2039,4.181218872870249
2719,Grenada,GRD,2040,4.181218872870249
2720,Grenada,GRD,2041,4.181218872870249
2721,Grenada,GRD,2042,4.181218872870249
2722,Grenada,GRD,2043,4.181218872870249
2723,Grenada,GRD,2044,4.181218872870249
2724,Grenada,GRD,2045,4.181218872870249
2725,Grenada,GRD,2046,4.181218872870249
2726,Grenada,GRD,2047,4.181218872870249
2727,Grenada,GRD,2048,4.181218872870249
2728,Grenada,GRD,2049,4.181218872870249
2729,Grenada,GRD,2050,4.181218872870249
2730,Greenland,GRL,2021,4.181218872870249
2731,Greenland,GRL,2022,4.181218872870249
2732,Greenland,GRL,2023,4.181218872870249
2733,Greenland,GRL,2024,4.181218872870249
2734,Greenland,GRL,2025,4.181218872870249
2735,Greenland,GRL,2026,4.181218872870249
2736,Greenland,GRL,2027,4.181218872870249
2737,Greenland,GRL,2028,4.181218872870249
2738,Greenland,GRL,2029,4.181218872870249
2739,Greenland,GRL,2030,4.181218872870249
2740,Greenland,GRL,2031,4.181218872870249
2741,Greenland,GRL,2032,4.181218872870249
2742,Greenland,GRL,2033,4.181218872870249
2743,Greenland,GRL,2034,4.181218872870249
2744,Greenland,GRL,2035,4.181218872870249
2745,Greenland,GRL,2036,4.181218872870249
2746,Greenland,GRL,2037,4.181218872870249
2747,Greenland,GRL,2038,4.181218872870249
2748,Greenland,GRL,2039,4.181218872870249
2749,Greenland,GRL,2040,4.181218872870249
2750,Greenland,GRL,2041,4.181218872870249
2751,Greenland,GRL,2042,4.181218872870249
2752,Greenland,GRL,2043,4.181218872870249
2753,Greenland,GRL,2044,4.181218872870249
2754,Greenland,GRL,2045,4.181218872870249
2755,Greenland,GRL,2046,4.181218872870249
2756,Greenland,GRL,2047,4.181218872870249
2757,Greenland,GRL,2048,4.181218872870249
2758,Greenland,GRL,2049,4.181218872870249
2759,Greenland,GRL,2050,4.181218872870249
2760,Guatemala,GTM,2021,4.945
2761,Guatemala,GTM,2022,4.945
2762,Guatemala,GTM,2023,4.945
2763,Guatemala,GTM,2024,4.945
2764,Guatemala,GTM,2025,4.945
2765,Guatemala,GTM,2026,4.945
2766,Guatemala,GTM,2027,4.945
2767,Guatemala,GTM,2028,4.945
2768,Guatemala,GTM,2029,4.945
2769,Guatemala,GTM,2030,4.945
2770,Guatemala,GTM,2031,4.945
2771,Guatemala,GTM,2032,4.945
2772,Guatemala,GTM,2033,4.945
2773,Guatemala,GTM,2034,4.945
2774,Guatemala,GTM,2035,4.945
2775,Guatemala,GTM,2036,4.945
2776,Guatemala,GTM,2037,4.945
2777,Guatemala,GTM,2038,4.945
2778,Guatemala,GTM,2039,4.945
2779,Guatemala,GTM,2040,4.945
2780,Guatemala,GTM,2041,4.945
2781,Guatemala,GTM,2042,4.945
2782,Guatemala,GTM,2043,4.945
2783,Guatemala,GTM,2044,4.945
2784,Guatemala,GTM,2045,4.945
2785,Guatemala,GTM,2046,4.945
2786,Guatemala,GTM,2047,4.945
2787,Guatemala,GTM,2048,4.945
2788,Guatemala,GTM,2049,4.945
2789,Guatemala,GTM,2050,4.945
2790,Guam,GUM,2021,4.181218872870249
2791,Guam,GUM,2022,4.181218872870249
2792,Guam,GUM,2023,4.181218872870249
2793,Guam,GUM,2024,4.181218872870249
2794,Guam,GUM,2025,4.181218872870249
2795,Guam,GUM,2026,4.181218872870249
2796,Guam,GUM,2027,4.181218872870249
2797,Guam,GUM,2028,4.181218872870249
2798,Guam,GUM,2029,4.181218872870249
2799,Guam,GUM,2030,4.181218872870249
2800,Guam,GUM,2031,4.181218872870249
2801,Guam,GUM,2032,4.181218872870249
2802,Guam,GUM,2033,4.181218872870249
2803,Guam,GUM,2034,4.181218872870249
2804,Guam,GUM,2035,4.181218872870249
2805,Guam,GUM,2036,4.181218872870249
2806,Guam,GUM,2037,4.181218872870249
2807,Guam,GUM,2038,4.181218872870249
2808,Guam,GUM,2039,4.181218872870249
2809,Guam,GUM,2040,4.181218872870249
2810,Guam,GUM,2041,4.181218872870249
2811,Guam,GUM,2042,4.181218872870249
2812,Guam,GUM,2043,4.181218872870249
2813,Guam,GUM,2044,4.181218872870249
2814,Guam,GUM,2045,4.181218872870249
2815,Guam,GUM,2046,4.181218872870249
2816,Guam,GUM,2047,4.181218872870249
2817,Guam,GUM,2048,4.181218872870249
2818,Guam,GUM,2049,4.181218872870249
2819,Guam,GUM,2050,4.181218872870249
2820,Guyana,GUY,2021,3.9166666666666665
2821,Guyana,GUY,2022,3.9166666666666665
2822,Guyana,GUY,2023,3.9166666666666665
2823,Guyana,GUY,2024,3.9166666666666665
2824,Guyana,GUY,2025,3.9166666666666665
2825,Guyana,GUY,2026,3.9166666666666665
2826,Guyana,GUY,2027,3.9166666666666665
2827,Guyana,GUY,2028,3.9166666666666665
2828,Guyana,GUY,2029,3.9166666666666665
2829,Guyana,GUY,2030,3.9166666666666665
2830,Guyana,GUY,2031,3.9166666666666665
2831,Guyana,GUY,2032,3.9166666666666665
2832,Guyana,GUY,2033,3.9166666666666665
2833,Guyana,GUY,2034,3.9166666666666665
2834,Guyana,GUY,2035,3.9166666666666665
2835,Guyana,GUY,2036,3.9166666666666665
2836,Guyana,GUY,2037,3.9166666666666665
2837,Guyana,GUY,2038,3.9166666666666665
2838,Guyana,GUY,2039,3.9166666666666665
2839,Guyana,GUY,2040,3.9166666666666665
2840,Guyana,GUY,2041,3.9166666666666665
2841,Guyana,GUY,2042,3.9166666666666665
2842,Guyana,GUY,2043,3.9166666666666665
2843,Guyana,GUY,2044,3.9166666666666665
2844,Guyana,GUY,2045,3.9166666666666665
2845,Guyana,GUY,2046,3.9166666666666665
2846,Guyana,GUY,2047,3.9166666666666665
2847,Guyana,GUY,2048,3.9166666666666665
2848,Guyana,GUY,2049,3.9166666666666665
2849,Guyana,GUY,2050,3.9166666666666665
2850,High income,HIC,2021,4.181218872870249
2851,High income,HIC,2022,4.181218872870249
2852,High income,HIC,2023,4.181218872870249
2853,High income,HIC,2024,4.181218872870249
2854,High income,HIC,2025,4.181218872870249
2855,High income,HIC,2026,4.181218872870249
2856,High income,HIC,2027,4.181218872870249
2857,High income,HIC,2028,4.181218872870249
2858,High income,HIC,2029,4.181218872870249
2859,High income,HIC,2030,4.181218872870249
2860,High income,HIC,2031,4.181218872870249
2861,High income,HIC,2032,4.181218872870249
2862,High income,HIC,2033,4.181218872870249
2863,High income,HIC,2034,4.181218872870249
2864,High income,HIC,2035,4.181218872870249
2865,High income,HIC,2036,4.181218872870249
2866,High income,HIC,2037,4.181218872870249
2867,High income,HIC,2038,4.181218872870249
2868,High income,HIC,2039,4.181218872870249
2869,High income,HIC,2040,4.181218872870249
2870,High income,HIC,2041,4.181218872870249
2871,High income,HIC,2042,4.181218872870249
2872,High income,HIC,2043,4.181218872870249
2873,High income,HIC,2044,4.181218872870249
2874,High income,HIC,2045,4.181218872870249
2875,High income,HIC,2046,4.181218872870249
2876,High income,HIC,2047,4.181218872870249
2877,High income,HIC,2048,4.181218872870249
2878,High income,HIC,2049,4.181218872870249
2879,High income,HIC,2050,4.181218872870249
2880,"Hong Kong SAR, China",HKG,2021,4.181218872870249
2881,"Hong Kong SAR, China",HKG,2022,4.181218872870249
2882,"Hong Kong SAR, China",HKG,2023,4.181218872870249
2883,"Hong Kong SAR, China",HKG,2024,4.181218872870249
2884,"Hong Kong SAR, China",HKG,2025,4.181218872870249
2885,"Hong Kong SAR, China",HKG,2026,4.181218872870249
2886,"Hong Kong SAR, China",HKG,2027,4.181218872870249
2887,"Hong Kong SAR, China",HKG,2028,4.181218872870249
2888,"Hong Kong SAR, China",HKG,2029,4.181218872870249
2889,"Hong Kong SAR, China",HKG,2030,4.181218872870249
2890,"Hong Kong SAR, China",HKG,2031,4.181218872870249
2891,"Hong Kong SAR, China",HKG,2032,4.181218872870249
2892,"Hong Kong SAR, China",HKG,2033,4.181218872870249
2893,"Hong Kong SAR, China",HKG,2034,4.181218872870249
2894,"Hong Kong SAR, China",HKG,2035,4.181218872870249
2895,"Hong Kong SAR, China",HKG,2036,4.181218872870249
2896,"Hong Kong SAR, China",HKG,2037,4.181218872870249
2897,"Hong Kong SAR, China",HKG,2038,4.181218872870249
2898,"Hong Kong SAR, China",HKG,2039,4.181218872870249
2899,"Hong Kong SAR, China",HKG,2040,4.181218872870249
2900,"Hong Kong SAR, China",HKG,2041,4.181218872870249
2901,"Hong Kong SAR, China",HKG,2042,4.181218872870249
2902,"Hong Kong SAR, China",HKG,2043,4.181218872870249
2903,"Hong Kong SAR, China",HKG,2044,4.181218872870249
2904,"Hong Kong SAR, China",HKG,2045,4.181218872870249
2905,"Hong Kong SAR, China",HKG,2046,4.181218872870249
2906,"Hong Kong SAR, China",HKG,2047,4.181218872870249
2907,"Hong Kong SAR, China",HKG,2048,4.181218872870249
2908,"Hong Kong SAR, China",HKG,2049,4.181218872870249
2909,"Hong Kong SAR, China",HKG,2050,4.181218872870249
2910,Honduras,HND,2021,4.535
2911,Honduras,HND,2022,4.535
2912,Honduras,HND,2023,4.535
2913,Honduras,HND,2024,4.535
2914,Honduras,HND,2025,4.535
2915,Honduras,HND,2026,4.535
2916,Honduras,HND,2027,4.535
2917,Honduras,HND,2028,4.535
2918,Honduras,HND,2029,4.535
2919,Honduras,HND,2030,4.535
2920,Honduras,HND,2031,4.535
2921,Honduras,HND,2032,4.535
2922,Honduras,HND,2033,4.535
2923,Honduras,HND,2034,4.535
2924,Honduras,HND,2035,4.535
2925,Honduras,HND,2036,4.535
2926,Honduras,HND,2037,4.535
2927,Honduras,HND,2038,4.535
2928,Honduras,HND,2039,4.535
2929,Honduras,HND,2040,4.535
2930,Honduras,HND,2041,4.535
2931,Honduras,HND,2042,4.535
2932,Honduras,HND,2043,4.535
2933,Honduras,HND,2044,4.535
2934,Honduras,HND,2045,4.535
2935,Honduras,HND,2046,4.535
2936,Honduras,HND,2047,4.535
2937,Honduras,HND,2048,4.535
2938,Honduras,HND,2049,4.535
2939,Honduras,HND,2050,4.535
2940,Heavily indebted poor countries (HIPC),HPC,2021,4.181218872870249
2941,Heavily indebted poor countries (HIPC),HPC,2022,4.181218872870249
2942,Heavily indebted poor countries (HIPC),HPC,2023,4.181218872870249
2943,Heavily indebted poor countries (HIPC),HPC,2024,4.181218872870249
2944,Heavily indebted poor countries (HIPC),HPC,2025,4.181218872870249
2945,Heavily indebted poor countries (HIPC),HPC,2026,4.181218872870249
2946,Heavily indebted poor countries (HIPC),HPC,2027,4.181218872870249
2947,Heavily indebted poor countries (HIPC),HPC,2028,4.181218872870249
2948,Heavily indebted poor countries (HIPC),HPC,2029,4.181218872870249
2949,Heavily indebted poor countries (HIPC),HPC,2030,4.181218872870249
2950,Heavily indebted poor countries (HIPC),HPC,2031,4.181218872870249
2951,Heavily indebted poor countries (HIPC),HPC,2032,4.181218872870249
2952,Heavily indebted poor countries (HIPC),HPC,2033,4.181218872870249
2953,Heavily indebted poor countries (HIPC),HPC,2034,4.181218872870249
2954,Heavily indebted poor countries (HIPC),HPC,2035,4.181218872870249
2955,Heavily indebted poor countries (HIPC),HPC,2036,4.181218872870249
2956,Heavily indebted poor countries (HIPC),HPC,2037,4.181218872870249
2957,Heavily indebted poor countries (HIPC),HPC,2038,4.181218872870249
2958,Heavily indebted poor countries (HIPC),HPC,2039,4.181218872870249
2959,Heavily indebted poor countries (HIPC),HPC,2040,4.181218872870249
2960,Heavily indebted poor countries (HIPC),HPC,2041,4.181218872870249
2961,Heavily indebted poor countries (HIPC),HPC,2042,4.181218872870249
2962,Heavily indebted poor countries (HIPC),HPC,2043,4.181218872870249
2963,Heavily indebted poor countries (HIPC),HPC,2044,4.181218872870249
2964,Heavily indebted poor countries (HIPC),HPC,2045,4.181218872870249
2965,Heavily indebted poor countries (HIPC),HPC,2046,4.181218872870249
2966,Heavily indebted poor countries (HIPC),HPC,2047,4.181218872870249
2967,Heavily indebted poor countries (HIPC),HPC,2048,4.181218872870249
2968,Heavily indebted poor countries (HIPC),HPC,2049,4.181218872870249
2969,Heavily indebted poor countries (HIPC),HPC,2050,4.181218872870249
2970,Croatia,HRV,2021,2.895
2971,Croatia,HRV,2022,2.895
2972,Croatia,HRV,2023,2.895
2973,Croatia,HRV,2024,2.895
2974,Croatia,HRV,2025,2.895
2975,Croatia,HRV,2026,2.895
2976,Croatia,HRV,2027,2.895
2977,Croatia,HRV,2028,2.895
2978,Croatia,HRV,2029,2.895
2979,Croatia,HRV,2030,2.895
2980,Croatia,HRV,2031,2.895
2981,Croatia,HRV,2032,2.895
2982,Croatia,HRV,2033,2.895
2983,Croatia,HRV,2034,2.895
2984,Croatia,HRV,2035,2.895
2985,Croatia,HRV,2036,2.895
2986,Croatia,HRV,2037,2.895
2987,Croatia,HRV,2038,2.895
2988,Croatia,HRV,2039,2.895
2989,Croatia,HRV,2040,2.895
2990,Croatia,HRV,2041,2.895
2991,Croatia,HRV,2042,2.895
2992,Croatia,HRV,2043,2.895
2993,Croatia,HRV,2044,2.895
2994,Croatia,HRV,2045,2.895
2995,Croatia,HRV,2046,2.895
2996,Croatia,HRV,2047,2.895
2997,Croatia,HRV,2048,2.895
2998,Croatia,HRV,2049,2.895
2999,Croatia,HRV,2050,2.895
3000,Haiti,HTI,2021,4.54
3001,Haiti,HTI,2022,4.54
3002,Haiti,HTI,2023,4.54
3003,Haiti,HTI,2024,4.54
3004,Haiti,HTI,2025,4.54
3005,Haiti,HTI,2026,4.54
3006,Haiti,HTI,2027,4.54
3007,Haiti,HTI,2028,4.54
3008,Haiti,HTI,2029,4.54
3009,Haiti,HTI,2030,4.54
3010,Haiti,HTI,2031,4.54
3011,Haiti,HTI,2032,4.54
3012,Haiti,HTI,2033,4.54
3013,Haiti,HTI,2034,4.54
3014,Haiti,HTI,2035,4.54
3015,Haiti,HTI,2036,4.54
3016,Haiti,HTI,2037,4.54
3017,Haiti,HTI,2038,4.54
3018,Haiti,HTI,2039,4.54
3019,Haiti,HTI,2040,4.54
3020,Haiti,HTI,2041,4.54
3021,Haiti,HTI,2042,4.54
3022,Haiti,HTI,2043,4.54
3023,Haiti,HTI,2044,4.54
3024,Haiti,HTI,2045,4.54
3025,Haiti,HTI,2046,4.54
3026,Haiti,HTI,2047,4.54
3027,Haiti,HTI,2048,4.54
3028,Haiti,HTI,2049,4.54
3029,Haiti,HTI,2050,4.54
3030,Hungary,HUN,2021,2.513333333333333
3031,Hungary,HUN,2022,2.513333333333333
3032,Hungary,HUN,2023,2.513333333333333
3033,Hungary,HUN,2024,2.513333333333333
3034,Hungary,HUN,2025,2.513333333333333
3035,Hungary,HUN,2026,2.513333333333333
3036,Hungary,HUN,2027,2.513333333333333
3037,Hungary,HUN,2028,2.513333333333333
3038,Hungary,HUN,2029,2.513333333333333
3039,Hungary,HUN,2030,2.513333333333333
3040,Hungary,HUN,2031,2.513333333333333
3041,Hungary,HUN,2032,2.513333333333333
3042,Hungary,HUN,2033,2.513333333333333
3043,Hungary,HUN,2034,2.513333333333333
3044,Hungary,HUN,2035,2.513333333333333
3045,Hungary,HUN,2036,2.513333333333333
3046,Hungary,HUN,2037,2.513333333333333
3047,Hungary,HUN,2038,2.513333333333333
3048,Hungary,HUN,2039,2.513333333333333
3049,Hungary,HUN,2040,2.513333333333333
3050,Hungary,HUN,2041,2.513333333333333
3051,Hungary,HUN,2042,2.513333333333333
3052,Hungary,HUN,2043,2.513333333333333
3053,Hungary,HUN,2044,2.513333333333333
3054,Hungary,HUN,2045,2.513333333333333
3055,Hungary,HUN,2046,2.513333333333333
3056,Hungary,HUN,2047,2.513333333333333
3057,Hungary,HUN,2048,2.513333333333333
3058,Hungary,HUN,2049,2.513333333333333
3059,Hungary,HUN,2050,2.513333333333333
3060,IBRD only,IBD,2021,4.181218872870249
3061,IBRD only,IBD,2022,4.181218872870249
3062,IBRD only,IBD,2023,4.181218872870249
3063,IBRD only,IBD,2024,4.181218872870249
3064,IBRD only,IBD,2025,4.181218872870249
3065,IBRD only,IBD,2026,4.181218872870249
3066,IBRD only,IBD,2027,4.181218872870249
3067,IBRD only,IBD,2028,4.181218872870249
3068,IBRD only,IBD,2029,4.181218872870249
3069,IBRD only,IBD,2030,4.181218872870249
3070,IBRD only,IBD,2031,4.181218872870249
3071,IBRD only,IBD,2032,4.181218872870249
3072,IBRD only,IBD,2033,4.181218872870249
3073,IBRD only,IBD,2034,4.181218872870249
3074,IBRD only,IBD,2035,4.181218872870249
3075,IBRD only,IBD,2036,4.181218872870249
3076,IBRD only,IBD,2037,4.181218872870249
3077,IBRD only,IBD,2038,4.181218872870249
3078,IBRD only,IBD,2039,4.181218872870249
3079,IBRD only,IBD,2040,4.181218872870249
3080,IBRD only,IBD,2041,4.181218872870249
3081,IBRD only,IBD,2042,4.181218872870249
3082,IBRD only,IBD,2043,4.181218872870249
3083,IBRD only,IBD,2044,4.181218872870249
3084,IBRD only,IBD,2045,4.181218872870249
3085,IBRD only,IBD,2046,4.181218872870249
3086,IBRD only,IBD,2047,4.181218872870249
3087,IBRD only,IBD,2048,4.181218872870249
3088,IBRD only,IBD,2049,4.181218872870249
3089,IBRD only,IBD,2050,4.181218872870249
3090,IDA & IBRD total,IBT,2021,4.181218872870249
3091,IDA & IBRD total,IBT,2022,4.181218872870249
3092,IDA & IBRD total,IBT,2023,4.181218872870249
3093,IDA & IBRD total,IBT,2024,4.181218872870249
3094,IDA & IBRD total,IBT,2025,4.181218872870249
3095,IDA & IBRD total,IBT,2026,4.181218872870249
3096,IDA & IBRD total,IBT,2027,4.181218872870249
3097,IDA & IBRD total,IBT,2028,4.181218872870249
3098,IDA & IBRD total,IBT,2029,4.181218872870249
3099,IDA & IBRD total,IBT,2030,4.181218872870249
3100,IDA & IBRD total,IBT,2031,4.181218872870249
3101,IDA & IBRD total,IBT,2032,4.181218872870249
3102,IDA & IBRD total,IBT,2033,4.181218872870249
3103,IDA & IBRD total,IBT,2034,4.181218872870249
3104,IDA & IBRD total,IBT,2035,4.181218872870249
3105,IDA & IBRD total,IBT,2036,4.181218872870249
3106,IDA & IBRD total,IBT,2037,4.181218872870249
3107,IDA & IBRD total,IBT,2038,4.181218872870249
3108,IDA & IBRD total,IBT,2039,4.181218872870249
3109,IDA & IBRD total,IBT,2040,4.181218872870249
3110,IDA & IBRD total,IBT,2041,4.181218872870249
3111,IDA & IBRD total,IBT,2042,4.181218872870249
3112,IDA & IBRD total,IBT,2043,4.181218872870249
3113,IDA & IBRD total,IBT,2044,4.181218872870249
3114,IDA & IBRD total,IBT,2045,4.181218872870249
3115,IDA & IBRD total,IBT,2046,4.181218872870249
3116,IDA & IBRD total,IBT,2047,4.181218872870249
3117,IDA & IBRD total,IBT,2048,4.181218872870249
3118,IDA & IBRD total,IBT,2049,4.181218872870249
3119,IDA & IBRD total,IBT,2050,4.181218872870249
3120,IDA total,IDA,2021,4.181218872870249
3121,IDA total,IDA,2022,4.181218872870249
3122,IDA total,IDA,2023,4.181218872870249
3123,IDA total,IDA,2024,4.181218872870249
3124,IDA total,IDA,2025,4.181218872870249
3125,IDA total,IDA,2026,4.181218872870249
3126,IDA total,IDA,2027,4.181218872870249
3127,IDA total,IDA,2028,4.181218872870249
3128,IDA total,IDA,2029,4.181218872870249
3129,IDA total,IDA,2030,4.181218872870249
3130,IDA total,IDA,2031,4.181218872870249
3131,IDA total,IDA,2032,4.181218872870249
3132,IDA total,IDA,2033,4.181218872870249
3133,IDA total,IDA,2034,4.181218872870249
3134,IDA total,IDA,2035,4.181218872870249
3135,IDA total,IDA,2036,4.181218872870249
3136,IDA total,IDA,2037,4.181218872870249
3137,IDA total,IDA,2038,4.181218872870249
3138,IDA total,IDA,2039,4.181218872870249
3139,IDA total,IDA,2040,4.181218872870249
3140,IDA total,IDA,2041,4.181218872870249
3141,IDA total,IDA,2042,4.181218872870249
3142,IDA total,IDA,2043,4.181218872870249
3143,IDA total,IDA,2044,4.181218872870249
3144,IDA total,IDA,2045,4.181218872870249
3145,IDA total,IDA,2046,4.181218872870249
3146,IDA total,IDA,2047,4.181218872870249
3147,IDA total,IDA,2048,4.181218872870249
3148,IDA total,IDA,2049,4.181218872870249
3149,IDA total,IDA,2050,4.181218872870249
3150,IDA blend,IDB,2021,4.181218872870249
3151,IDA blend,IDB,2022,4.181218872870249
3152,IDA blend,IDB,2023,4.181218872870249
3153,IDA blend,IDB,2024,4.181218872870249
3154,IDA blend,IDB,2025,4.181218872870249
3155,IDA blend,IDB,2026,4.181218872870249
