,Nation,iso_code3,Year,nemomod_entc_capital_cost_pp_biomass_mm_usd_per_gw
6325,Argentina,SWE,2046,713.8011260491712
6326,Argentina,SWE,2047,697.4978857985374
6327,Argentina,SWE,2048,681.5670120698521
6328,Argentina,SWE,2049,666.0
6329,Argentina,SWE,2050,650.7885389772078
6330,Argentina,SWZ,2021,1271.8490164086747
6331,Argentina,SWZ,2022,1242.7999447270274
6332,Argentina,SWZ,2023,1214.4143547595447
6333,Argentina,SWZ,2024,1186.6770925629319
6334,Argentina,SWZ,2025,1159.5733503104373
6335,Argentina,SWZ,2026,1133.0886583865397
6336,Argentina,SWZ,2027,1107.2088776621933
6337,Argentina,SWZ,2028,1081.9201919465058
6338,Argentina,SWZ,2029,1057.209100610821
6339,Argentina,SWZ,2030,1033.0624113812673
6340,Argentina,SWZ,2031,1009.4672332959252
6341,Argentina,SWZ,2032,986.4109698228518
6342,Argentina,SWZ,2033,963.8813121352919
6343,Argentina,SWZ,2034,941.8662325404814
6344,Argentina,SWZ,2035,920.3539780585388
6345,Argentina,SWZ,2036,899.3330641480146
6346,Argentina,SWZ,2037,878.7922685747477
6347,Argentina,SWZ,2038,858.7206254207597
6348,Argentina,SWZ,2039,839.1074192299856
6349,Argentina,SWZ,2040,819.9421792877142
6350,Argentina,SWZ,2041,801.2146740306897
6351,Argentina,SWZ,2042,782.9149055848834
6352,Argentina,SWZ,2043,765.0331044280254
6353,Argentina,SWZ,2044,747.5597241740425
6354,Argentina,SWZ,2045,730.485436476621
6355,Argentina,SWZ,2046,713.8011260491712
6356,Argentina,SWZ,2047,697.4978857985374
6357,Argentina,SWZ,2048,681.5670120698521
6358,Argentina,SWZ,2049,666.0
6359,Argentina,SWZ,2050,650.7885389772078
6360,Argentina,SXM,2021,1271.8490164086747
6361,Argentina,SXM,2022,1242.7999447270274
6362,Argentina,SXM,2023,1214.4143547595447
6363,Argentina,SXM,2024,1186.6770925629319
6364,Argentina,SXM,2025,1159.5733503104373
6365,Argentina,SXM,2026,1133.0886583865397
6366,Argentina,SXM,2027,1107.2088776621933
6367,Argentina,SXM,2028,1081.9201919465058
6368,Argentina,SXM,2029,1057.209100610821
6369,Argentina,SXM,2030,1033.0624113812673
6370,Argentina,SXM,2031,1009.4672332959252
6371,Argentina,SXM,2032,986.4109698228518
6372,Argentina,SXM,2033,963.8813121352919
6373,Argentina,SXM,2034,941.8662325404814
6374,Argentina,SXM,2035,920.3539780585388
6375,Argentina,SXM,2036,899.3330641480146
6376,Argentina,SXM,2037,878.7922685747477
6377,Argentina,SXM,2038,858.7206254207597
6378,Argentina,SXM,2039,839.1074192299856
6379,Argentina,SXM,2040,819.9421792877142
6380,Argentina,SXM,2041,801.2146740306897
6381,Argentina,SXM,2042,782.9149055848834
6382,Argentina,SXM,2043,765.0331044280254
6383,Argentina,SXM,2044,747.5597241740425
6384,Argentina,SXM,2045,730.485436476621
6385,Argentina,SXM,2046,713.8011260491712
6386,Argentina,SXM,2047,697.4978857985374
6387,Argentina,SXM,2048,681.5670120698521
6388,Argentina,SXM,2049,666.0
6389,Argentina,SXM,2050,650.7885389772078
6390,Argentina,SYC,2021,1271.8490164086747
6391,Argentina,SYC,2022,1242.7999447270274
6392,Argentina,SYC,2023,1214.4143547595447
6393,Argentina,SYC,2024,1186.6770925629319
6394,Argentina,SYC,2025,1159.5733503104373
6395,Argentina,SYC,2026,1133.0886583865397
6396,Argentina,SYC,2027,1107.2088776621933
6397,Argentina,SYC,2028,1081.9201919465058
6398,Argentina,SYC,2029,1057.209100610821
6399,Argentina,SYC,2030,1033.0624113812673
6400,Argentina,SYC,2031,1009.4672332959252
6401,Argentina,SYC,2032,986.4109698228518
6402,Argentina,SYC,2033,963.8813121352919
6403,Argentina,SYC,2034,941.8662325404814
6404,Argentina,SYC,2035,920.3539780585388
6405,Argentina,SYC,2036,899.3330641480146
6406,Argentina,SYC,2037,878.7922685747477
6407,Argentina,SYC,2038,858.7206254207597
6408,Argentina,SYC,2039,839.1074192299856
6409,Argentina,SYC,2040,819.9421792877142
6410,Argentina,SYC,2041,801.2146740306897
6411,Argentina,SYC,2042,782.9149055848834
6412,Argentina,SYC,2043,765.0331044280254
6413,Argentina,SYC,2044,747.5597241740425
6414,Argentina,SYC,2045,730.485436476621
6415,Argentina,SYC,2046,713.8011260491712
6416,Argentina,SYC,2047,697.4978857985374
6417,Argentina,SYC,2048,681.5670120698521
6418,Argentina,SYC,2049,666.0
6419,Argentina,SYC,2050,650.7885389772078
6420,Argentina,SYR,2021,1271.8490164086747
6421,Argentina,SYR,2022,1242.7999447270274
6422,Argentina,SYR,2023,1214.4143547595447
6423,Argentina,SYR,2024,1186.6770925629319
6424,Argentina,SYR,2025,1159.5733503104373
6425,Argentina,SYR,2026,1133.0886583865397
6426,Argentina,SYR,2027,1107.2088776621933
6427,Argentina,SYR,2028,1081.9201919465058
6428,Argentina,SYR,2029,1057.209100610821
6429,Argentina,SYR,2030,1033.0624113812673
6430,Argentina,SYR,2031,1009.4672332959252
6431,Argentina,SYR,2032,986.4109698228518
6432,Argentina,SYR,2033,963.8813121352919
6433,Argentina,SYR,2034,941.8662325404814
6434,Argentina,SYR,2035,920.3539780585388
6435,Argentina,SYR,2036,899.3330641480146
6436,Argentina,SYR,2037,878.7922685747477
6437,Argentina,SYR,2038,858.7206254207597
6438,Argentina,SYR,2039,839.1074192299856
6439,Argentina,SYR,2040,819.9421792877142
6440,Argentina,SYR,2041,801.2146740306897
6441,Argentina,SYR,2042,782.9149055848834
6442,Argentina,SYR,2043,765.0331044280254
6443,Argentina,SYR,2044,747.5597241740425
6444,Argentina,SYR,2045,730.485436476621
6445,Argentina,SYR,2046,713.8011260491712
6446,Argentina,SYR,2047,697.4978857985374
6447,Argentina,SYR,2048,681.5670120698521
6448,Argentina,SYR,2049,666.0
6449,Argentina,SYR,2050,650.7885389772078
6450,Argentina,TCA,2021,1271.8490164086747
6451,Argentina,TCA,2022,1242.7999447270274
6452,Argentina,TCA,2023,1214.4143547595447
6453,Argentina,TCA,2024,1186.6770925629319
6454,Argentina,TCA,2025,1159.5733503104373
6455,Argentina,TCA,2026,1133.0886583865397
6456,Argentina,TCA,2027,1107.2088776621933
6457,Argentina,TCA,2028,1081.9201919465058
6458,Argentina,TCA,2029,1057.209100610821
6459,Argentina,TCA,2030,1033.0624113812673
6460,Argentina,TCA,2031,1009.4672332959252
6461,Argentina,TCA,2032,986.4109698228518
6462,Argentina,TCA,2033,963.8813121352919
6463,Argentina,TCA,2034,941.8662325404814
6464,Argentina,TCA,2035,920.3539780585388
6465,Argentina,TCA,2036,899.3330641480146
6466,Argentina,TCA,2037,878.7922685747477
6467,Argentina,TCA,2038,858.7206254207597
6468,Argentina,TCA,2039,839.1074192299856
6469,Argentina,TCA,2040,819.9421792877142
6470,Argentina,TCA,2041,801.2146740306897
6471,Argentina,TCA,2042,782.9149055848834
6472,Argentina,TCA,2043,765.0331044280254
6473,Argentina,TCA,2044,747.5597241740425
6474,Argentina,TCA,2045,730.485436476621
6475,Argentina,TCA,2046,713.8011260491712
6476,Argentina,TCA,2047,697.4978857985374
6477,Argentina,TCA,2048,681.5670120698521
6478,Argentina,TCA,2049,666.0
6479,Argentina,TCA,2050,650.7885389772078
6480,Argentina,TCD,2021,1271.8490164086747
6481,Argentina,TCD,2022,1242.7999447270274
6482,Argentina,TCD,2023,1214.4143547595447
6483,Argentina,TCD,2024,1186.6770925629319
6484,Argentina,TCD,2025,1159.5733503104373
6485,Argentina,TCD,2026,1133.0886583865397
6486,Argentina,TCD,2027,1107.2088776621933
6487,Argentina,TCD,2028,1081.9201919465058
6488,Argentina,TCD,2029,1057.209100610821
6489,Argentina,TCD,2030,1033.0624113812673
6490,Argentina,TCD,2031,1009.4672332959252
6491,Argentina,TCD,2032,986.4109698228518
6492,Argentina,TCD,2033,963.8813121352919
6493,Argentina,TCD,2034,941.8662325404814
6494,Argentina,TCD,2035,920.3539780585388
6495,Argentina,TCD,2036,899.3330641480146
6496,Argentina,TCD,2037,878.7922685747477
6497,Argentina,TCD,2038,858.7206254207597
6498,Argentina,TCD,2039,839.1074192299856
6499,Argentina,TCD,2040,819.9421792877142
6500,Argentina,TCD,2041,801.2146740306897
6501,Argentina,TCD,2042,782.9149055848834
6502,Argentina,TCD,2043,765.0331044280254
6503,Argentina,TCD,2044,747.5597241740425
6504,Argentina,TCD,2045,730.485436476621
6505,Argentina,TCD,2046,713.8011260491712
6506,Argentina,TCD,2047,697.4978857985374
6507,Argentina,TCD,2048,681.5670120698521
6508,Argentina,TCD,2049,666.0
6509,Argentina,TCD,2050,650.7885389772078
6510,Argentina,TGO,2021,1271.8490164086747
6511,Argentina,TGO,2022,1242.7999447270274
6512,Argentina,TGO,2023,1214.4143547595447
6513,Argentina,TGO,2024,1186.6770925629319
6514,Argentina,TGO,2025,1159.5733503104373
6515,Argentina,TGO,2026,1133.0886583865397
6516,Argentina,TGO,2027,1107.2088776621933
6517,Argentina,TGO,2028,1081.9201919465058
6518,Argentina,TGO,2029,1057.209100610821
6519,Argentina,TGO,2030,1033.0624113812673
6520,Argentina,TGO,2031,1009.4672332959252
6521,Argentina,TGO,2032,986.4109698228518
6522,Argentina,TGO,2033,963.8813121352919
6523,Argentina,TGO,2034,941.8662325404814
6524,Argentina,TGO,2035,920.3539780585388
6525,Argentina,TGO,2036,899.3330641480146
6526,Argentina,TGO,2037,878.7922685747477
6527,Argentina,TGO,2038,858.7206254207597
6528,Argentina,TGO,2039,839.1074192299856
6529,Argentina,TGO,2040,819.9421792877142
6530,Argentina,TGO,2041,801.2146740306897
6531,Argentina,TGO,2042,782.9149055848834
6532,Argentina,TGO,2043,765.0331044280254
6533,Argentina,TGO,2044,747.5597241740425
6534,Argentina,TGO,2045,730.485436476621
6535,Argentina,TGO,2046,713.8011260491712
6536,Argentina,TGO,2047,697.4978857985374
6537,Argentina,TGO,2048,681.5670120698521
6538,Argentina,TGO,2049,666.0
6539,Argentina,TGO,2050,650.7885389772078
6540,Argentina,THA,2021,1271.8490164086747
6541,Argentina,THA,2022,1242.7999447270274
6542,Argentina,THA,2023,1214.4143547595447
6543,Argentina,THA,2024,1186.6770925629319
6544,Argentina,THA,2025,1159.5733503104373
6545,Argentina,THA,2026,1133.0886583865397
6546,Argentina,THA,2027,1107.2088776621933
6547,Argentina,THA,2028,1081.9201919465058
6548,Argentina,THA,2029,1057.209100610821
6549,Argentina,THA,2030,1033.0624113812673
6550,Argentina,THA,2031,1009.4672332959252
6551,Argentina,THA,2032,986.4109698228518
6552,Argentina,THA,2033,963.8813121352919
6553,Argentina,THA,2034,941.8662325404814
6554,Argentina,THA,2035,920.3539780585388
6555,Argentina,THA,2036,899.3330641480146
6556,Argentina,THA,2037,878.7922685747477
6557,Argentina,THA,2038,858.7206254207597
6558,Argentina,THA,2039,839.1074192299856
6559,Argentina,THA,2040,819.9421792877142
6560,Argentina,THA,2041,801.2146740306897
6561,Argentina,THA,2042,782.9149055848834
6562,Argentina,THA,2043,765.0331044280254
6563,Argentina,THA,2044,747.5597241740425
6564,Argentina,THA,2045,730.485436476621
6565,Argentina,THA,2046,713.8011260491712
6566,Argentina,THA,2047,697.4978857985374
6567,Argentina,THA,2048,681.5670120698521
6568,Argentina,THA,2049,666.0
6569,Argentina,THA,2050,650.7885389772078
6570,Argentina,TJK,2021,1271.8490164086747
6571,Argentina,TJK,2022,1242.7999447270274
6572,Argentina,TJK,2023,1214.4143547595447
6573,Argentina,TJK,2024,1186.6770925629319
6574,Argentina,TJK,2025,1159.5733503104373
6575,Argentina,TJK,2026,1133.0886583865397
6576,Argentina,TJK,2027,1107.2088776621933
6577,Argentina,TJK,2028,1081.9201919465058
6578,Argentina,TJK,2029,1057.209100610821
6579,Argentina,TJK,2030,1033.0624113812673
6580,Argentina,TJK,2031,1009.4672332959252
6581,Argentina,TJK,2032,986.4109698228518
6582,Argentina,TJK,2033,963.8813121352919
6583,Argentina,TJK,2034,941.8662325404814
6584,Argentina,TJK,2035,920.3539780585388
6585,Argentina,TJK,2036,899.3330641480146
6586,Argentina,TJK,2037,878.7922685747477
6587,Argentina,TJK,2038,858.7206254207597
6588,Argentina,TJK,2039,839.1074192299856
6589,Argentina,TJK,2040,819.9421792877142
6590,Argentina,TJK,2041,801.2146740306897
6591,Argentina,TJK,2042,782.9149055848834
6592,Argentina,TJK,2043,765.0331044280254
6593,Argentina,TJK,2044,747.5597241740425
6594,Argentina,TJK,2045,730.485436476621
6595,Argentina,TJK,2046,713.8011260491712
6596,Argentina,TJK,2047,697.4978857985374
6597,Argentina,TJK,2048,681.5670120698521
6598,Argentina,TJK,2049,666.0
6599,Argentina,TJK,2050,650.7885389772078
6600,Argentina,TKL,2021,1271.8490164086747
6601,Argentina,TKL,2022,1242.7999447270274
6602,Argentina,TKL,2023,1214.4143547595447
6603,Argentina,TKL,2024,1186.6770925629319
6604,Argentina,TKL,2025,1159.5733503104373
6605,Argentina,TKL,2026,1133.0886583865397
6606,Argentina,TKL,2027,1107.2088776621933
6607,Argentina,TKL,2028,1081.9201919465058
6608,Argentina,TKL,2029,1057.209100610821
6609,Argentina,TKL,2030,1033.0624113812673
6610,Argentina,TKL,2031,1009.4672332959252
6611,Argentina,TKL,2032,986.4109698228518
6612,Argentina,TKL,2033,963.8813121352919
6613,Argentina,TKL,2034,941.8662325404814
6614,Argentina,TKL,2035,920.3539780585388
6615,Argentina,TKL,2036,899.3330641480146
6616,Argentina,TKL,2037,878.7922685747477
6617,Argentina,TKL,2038,858.7206254207597
6618,Argentina,TKL,2039,839.1074192299856
6619,Argentina,TKL,2040,819.9421792877142
6620,Argentina,TKL,2041,801.2146740306897
6621,Argentina,TKL,2042,782.9149055848834
6622,Argentina,TKL,2043,765.0331044280254
6623,Argentina,TKL,2044,747.5597241740425
6624,Argentina,TKL,2045,730.485436476621
6625,Argentina,TKL,2046,713.8011260491712
6626,Argentina,TKL,2047,697.4978857985374
6627,Argentina,TKL,2048,681.5670120698521
6628,Argentina,TKL,2049,666.0
6629,Argentina,TKL,2050,650.7885389772078
6630,Argentina,TKM,2021,1271.8490164086747
6631,Argentina,TKM,2022,1242.7999447270274
6632,Argentina,TKM,2023,1214.4143547595447
6633,Argentina,TKM,2024,1186.6770925629319
6634,Argentina,TKM,2025,1159.5733503104373
6635,Argentina,TKM,2026,1133.0886583865397
6636,Argentina,TKM,2027,1107.2088776621933
6637,Argentina,TKM,2028,1081.9201919465058
6638,Argentina,TKM,2029,1057.209100610821
6639,Argentina,TKM,2030,1033.0624113812673
6640,Argentina,TKM,2031,1009.4672332959252
6641,Argentina,TKM,2032,986.4109698228518
6642,Argentina,TKM,2033,963.8813121352919
6643,Argentina,TKM,2034,941.8662325404814
6644,Argentina,TKM,2035,920.3539780585388
6645,Argentina,TKM,2036,899.3330641480146
6646,Argentina,TKM,2037,878.7922685747477
6647,Argentina,TKM,2038,858.7206254207597
6648,Argentina,TKM,2039,839.1074192299856
6649,Argentina,TKM,2040,819.9421792877142
6650,Argentina,TKM,2041,801.2146740306897
6651,Argentina,TKM,2042,782.9149055848834
6652,Argentina,TKM,2043,765.0331044280254
6653,Argentina,TKM,2044,747.5597241740425
6654,Argentina,TKM,2045,730.485436476621
6655,Argentina,TKM,2046,713.8011260491712
6656,Argentina,TKM,2047,697.4978857985374
6657,Argentina,TKM,2048,681.5670120698521
6658,Argentina,TKM,2049,666.0
6659,Argentina,TKM,2050,650.7885389772078
6660,Argentina,TLS,2021,1271.8490164086747
6661,Argentina,TLS,2022,1242.7999447270274
6662,Argentina,TLS,2023,1214.4143547595447
6663,Argentina,TLS,2024,1186.6770925629319
6664,Argentina,TLS,2025,1159.5733503104373
6665,Argentina,TLS,2026,1133.0886583865397
6666,Argentina,TLS,2027,1107.2088776621933
6667,Argentina,TLS,2028,1081.9201919465058
6668,Argentina,TLS,2029,1057.209100610821
6669,Argentina,TLS,2030,1033.0624113812673
6670,Argentina,TLS,2031,1009.4672332959252
6671,Argentina,TLS,2032,986.4109698228518
6672,Argentina,TLS,2033,963.8813121352919
6673,Argentina,TLS,2034,941.8662325404814
6674,Argentina,TLS,2035,920.3539780585388
6675,Argentina,TLS,2036,899.3330641480146
6676,Argentina,TLS,2037,878.7922685747477
6677,Argentina,TLS,2038,858.7206254207597
6678,Argentina,TLS,2039,839.1074192299856
6679,Argentina,TLS,2040,819.9421792877142
6680,Argentina,TLS,2041,801.2146740306897
6681,Argentina,TLS,2042,782.9149055848834
6682,Argentina,TLS,2043,765.0331044280254
6683,Argentina,TLS,2044,747.5597241740425
6684,Argentina,TLS,2045,730.485436476621
6685,Argentina,TLS,2046,713.8011260491712
6686,Argentina,TLS,2047,697.4978857985374
6687,Argentina,TLS,2048,681.5670120698521
6688,Argentina,TLS,2049,666.0
6689,Argentina,TLS,2050,650.7885389772078
6690,Argentina,TON,2021,1271.8490164086747
6691,Argentina,TON,2022,1242.7999447270274
6692,Argentina,TON,2023,1214.4143547595447
6693,Argentina,TON,2024,1186.6770925629319
6694,Argentina,TON,2025,1159.5733503104373
6695,Argentina,TON,2026,1133.0886583865397
6696,Argentina,TON,2027,1107.2088776621933
6697,Argentina,TON,2028,1081.9201919465058
6698,Argentina,TON,2029,1057.209100610821
6699,Argentina,TON,2030,1033.0624113812673
6700,Argentina,TON,2031,1009.4672332959252
6701,Argentina,TON,2032,986.4109698228518
6702,Argentina,TON,2033,963.8813121352919
6703,Argentina,TON,2034,941.8662325404814
6704,Argentina,TON,2035,920.3539780585388
6705,Argentina,TON,2036,899.3330641480146
6706,Argentina,TON,2037,878.7922685747477
6707,Argentina,TON,2038,858.7206254207597
6708,Argentina,TON,2039,839.1074192299856
6709,Argentina,TON,2040,819.9421792877142
6710,Argentina,TON,2041,801.2146740306897
6711,Argentina,TON,2042,782.9149055848834
6712,Argentina,TON,2043,765.0331044280254
6713,Argentina,TON,2044,747.5597241740425
6714,Argentina,TON,2045,730.485436476621
6715,Argentina,TON,2046,713.8011260491712
6716,Argentina,TON,2047,697.4978857985374
6717,Argentina,TON,2048,681.5670120698521
6718,Argentina,TON,2049,666.0
6719,Argentina,TON,2050,650.7885389772078
6720,Argentina,TTO,2021,1271.8490164086747
6721,Argentina,TTO,2022,1242.7999447270274
6722,Argentina,TTO,2023,1214.4143547595447
6723,Argentina,TTO,2024,1186.6770925629319
6724,Argentina,TTO,2025,1159.5733503104373
6725,Argentina,TTO,2026,1133.0886583865397
6726,Argentina,TTO,2027,1107.2088776621933
6727,Argentina,TTO,2028,1081.9201919465058
6728,Argentina,TTO,2029,1057.209100610821
6729,Argentina,TTO,2030,1033.0624113812673
6730,Argentina,TTO,2031,1009.4672332959252
6731,Argentina,TTO,2032,986.4109698228518
6732,Argentina,TTO,2033,963.8813121352919
6733,Argentina,TTO,2034,941.8662325404814
6734,Argentina,TTO,2035,920.3539780585388
6735,Argentina,TTO,2036,899.3330641480146
6736,Argentina,TTO,2037,878.7922685747477
6737,Argentina,TTO,2038,858.7206254207597
6738,Argentina,TTO,2039,839.1074192299856
6739,Argentina,TTO,2040,819.9421792877142
6740,Argentina,TTO,2041,801.2146740306897
6741,Argentina,TTO,2042,782.9149055848834
6742,Argentina,TTO,2043,765.0331044280254
6743,Argentina,TTO,2044,747.5597241740425
6744,Argentina,TTO,2045,730.485436476621
6745,Argentina,TTO,2046,713.8011260491712
6746,Argentina,TTO,2047,697.4978857985374
6747,Argentina,TTO,2048,681.5670120698521
6748,Argentina,TTO,2049,666.0
6749,Argentina,TTO,2050,650.7885389772078
6750,Argentina,TUN,2021,1271.8490164086747
6751,Argentina,TUN,2022,1242.7999447270274
6752,Argentina,TUN,2023,1214.4143547595447
6753,Argentina,TUN,2024,1186.6770925629319
6754,Argentina,TUN,2025,1159.5733503104373
6755,Argentina,TUN,2026,1133.0886583865397
6756,Argentina,TUN,2027,1107.2088776621933
6757,Argentina,TUN,2028,1081.9201919465058
6758,Argentina,TUN,2029,1057.209100610821
6759,Argentina,TUN,2030,1033.0624113812673
6760,Argentina,TUN,2031,1009.4672332959252
6761,Argentina,TUN,2032,986.4109698228518
6762,Argentina,TUN,2033,963.8813121352919
6763,Argentina,TUN,2034,941.8662325404814
6764,Argentina,TUN,2035,920.3539780585388
6765,Argentina,TUN,2036,899.3330641480146
6766,Argentina,TUN,2037,878.7922685747477
6767,Argentina,TUN,2038,858.7206254207597
6768,Argentina,TUN,2039,839.1074192299856
6769,Argentina,TUN,2040,819.9421792877142
6770,Argentina,TUN,2041,801.2146740306897
6771,Argentina,TUN,2042,782.9149055848834
6772,Argentina,TUN,2043,765.0331044280254
6773,Argentina,TUN,2044,747.5597241740425
6774,Argentina,TUN,2045,730.485436476621
6775,Argentina,TUN,2046,713.8011260491712
6776,Argentina,TUN,2047,697.4978857985374
6777,Argentina,TUN,2048,681.5670120698521
6778,Argentina,TUN,2049,666.0
6779,Argentina,TUN,2050,650.7885389772078
6780,Argentina,TUR,2021,1271.8490164086747
6781,Argentina,TUR,2022,1242.7999447270274
6782,Argentina,TUR,2023,1214.4143547595447
6783,Argentina,TUR,2024,1186.6770925629319
6784,Argentina,TUR,2025,1159.5733503104373
6785,Argentina,TUR,2026,1133.0886583865397
6786,Argentina,TUR,2027,1107.2088776621933
6787,Argentina,TUR,2028,1081.9201919465058
6788,Argentina,TUR,2029,1057.209100610821
6789,Argentina,TUR,2030,1033.0624113812673
6790,Argentina,TUR,2031,1009.4672332959252
6791,Argentina,TUR,2032,986.4109698228518
6792,Argentina,TUR,2033,963.8813121352919
6793,Argentina,TUR,2034,941.8662325404814
6794,Argentina,TUR,2035,920.3539780585388
6795,Argentina,TUR,2036,899.3330641480146
6796,Argentina,TUR,2037,878.7922685747477
6797,Argentina,TUR,2038,858.7206254207597
6798,Argentina,TUR,2039,839.1074192299856
6799,Argentina,TUR,2040,819.9421792877142
6800,Argentina,TUR,2041,801.2146740306897
6801,Argentina,TUR,2042,782.9149055848834
6802,Argentina,TUR,2043,765.0331044280254
6803,Argentina,TUR,2044,747.5597241740425
6804,Argentina,TUR,2045,730.485436476621
6805,Argentina,TUR,2046,713.8011260491712
6806,Argentina,TUR,2047,697.4978857985374
6807,Argentina,TUR,2048,681.5670120698521
6808,Argentina,TUR,2049,666.0
