Year,iso_code3,cost_enfu_fuel_biofuels_usd_per_m3
2048,LUX,521.090317
2049,LUX,521.090317
2050,LUX,521.090317
2021,LVA,521.090317
2022,LVA,521.090317
2023,LVA,521.090317
2024,LVA,521.090317
2025,LVA,521.090317
2026,LVA,521.090317
2027,LVA,521.090317
2028,LVA,521.090317
2029,LVA,521.090317
2030,LVA,521.090317
2031,LVA,521.090317
2032,LVA,521.090317
2033,LVA,521.090317
2034,LVA,521.090317
2035,LVA,521.090317
2036,LVA,521.090317
2037,LVA,521.090317
2038,LVA,521.090317
2039,LVA,521.090317
2040,LVA,521.090317
2041,LVA,521.090317
2042,LVA,521.090317
2043,LVA,521.090317
2044,LVA,521.090317
2045,LVA,521.090317
2046,LVA,521.090317
2047,LVA,521.090317
2048,LVA,521.090317
2049,LVA,521.090317
2050,LVA,521.090317
2021,MAC,521.090317
2022,MAC,521.090317
2023,MAC,521.090317
2024,MAC,521.090317
2025,MAC,521.090317
2026,MAC,521.090317
2027,MAC,521.090317
2028,MAC,521.090317
2029,MAC,521.090317
2030,MAC,521.090317
2031,MAC,521.090317
2032,MAC,521.090317
2033,MAC,521.090317
2034,MAC,521.090317
2035,MAC,521.090317
2036,MAC,521.090317
2037,MAC,521.090317
2038,MAC,521.090317
2039,MAC,521.090317
2040,MAC,521.090317
2041,MAC,521.090317
2042,MAC,521.090317
2043,MAC,521.090317
2044,MAC,521.090317
2045,MAC,521.090317
2046,MAC,521.090317
2047,MAC,521.090317
2048,MAC,521.090317
2049,MAC,521.090317
2050,MAC,521.090317
2021,MAF,521.090317
2022,MAF,521.090317
2023,MAF,521.090317
2024,MAF,521.090317
2025,MAF,521.090317
2026,MAF,521.090317
2027,MAF,521.090317
2028,MAF,521.090317
2029,MAF,521.090317
2030,MAF,521.090317
2031,MAF,521.090317
2032,MAF,521.090317
2033,MAF,521.090317
2034,MAF,521.090317
2035,MAF,521.090317
2036,MAF,521.090317
2037,MAF,521.090317
2038,MAF,521.090317
2039,MAF,521.090317
2040,MAF,521.090317
2041,MAF,521.090317
2042,MAF,521.090317
2043,MAF,521.090317
2044,MAF,521.090317
2045,MAF,521.090317
2046,MAF,521.090317
2047,MAF,521.090317
2048,MAF,521.090317
2049,MAF,521.090317
2050,MAF,521.090317
2021,MAR,379.87
2022,MAR,379.87
2023,MAR,379.87
2024,MAR,379.87
2025,MAR,379.87
2026,MAR,379.87
2027,MAR,379.87
2028,MAR,379.87
2029,MAR,379.87
2030,MAR,379.87
2031,MAR,379.87
2032,MAR,379.87
2033,MAR,379.87
2034,MAR,379.87
2035,MAR,379.87
2036,MAR,379.87
2037,MAR,379.87
2038,MAR,379.87
2039,MAR,379.87
2040,MAR,379.87
2041,MAR,379.87
2042,MAR,379.87
2043,MAR,379.87
2044,MAR,379.87
2045,MAR,379.87
2046,MAR,379.87
2047,MAR,379.87
2048,MAR,379.87
2049,MAR,379.87
2050,MAR,379.87
2021,MCO,521.090317
2022,MCO,521.090317
2023,MCO,521.090317
2024,MCO,521.090317
2025,MCO,521.090317
2026,MCO,521.090317
2027,MCO,521.090317
2028,MCO,521.090317
2029,MCO,521.090317
2030,MCO,521.090317
2031,MCO,521.090317
2032,MCO,521.090317
2033,MCO,521.090317
2034,MCO,521.090317
2035,MCO,521.090317
2036,MCO,521.090317
2037,MCO,521.090317
2038,MCO,521.090317
2039,MCO,521.090317
2040,MCO,521.090317
2041,MCO,521.090317
2042,MCO,521.090317
2043,MCO,521.090317
2044,MCO,521.090317
2045,MCO,521.090317
2046,MCO,521.090317
2047,MCO,521.090317
2048,MCO,521.090317
2049,MCO,521.090317
2050,MCO,521.090317
2021,MDA,521.090317
2022,MDA,521.090317
2023,MDA,521.090317
2024,MDA,521.090317
2025,MDA,521.090317
2026,MDA,521.090317
2027,MDA,521.090317
2028,MDA,521.090317
2029,MDA,521.090317
2030,MDA,521.090317
2031,MDA,521.090317
2032,MDA,521.090317
2033,MDA,521.090317
2034,MDA,521.090317
2035,MDA,521.090317
2036,MDA,521.090317
2037,MDA,521.090317
2038,MDA,521.090317
2039,MDA,521.090317
2040,MDA,521.090317
2041,MDA,521.090317
2042,MDA,521.090317
2043,MDA,521.090317
2044,MDA,521.090317
2045,MDA,521.090317
2046,MDA,521.090317
2047,MDA,521.090317
2048,MDA,521.090317
2049,MDA,521.090317
2050,MDA,521.090317
2021,MDG,521.090317
2022,MDG,521.090317
2023,MDG,521.090317
2024,MDG,521.090317
2025,MDG,521.090317
2026,MDG,521.090317
2027,MDG,521.090317
2028,MDG,521.090317
2029,MDG,521.090317
2030,MDG,521.090317
2031,MDG,521.090317
2032,MDG,521.090317
2033,MDG,521.090317
2034,MDG,521.090317
2035,MDG,521.090317
2036,MDG,521.090317
2037,MDG,521.090317
2038,MDG,521.090317
2039,MDG,521.090317
2040,MDG,521.090317
2041,MDG,521.090317
2042,MDG,521.090317
2043,MDG,521.090317
2044,MDG,521.090317
2045,MDG,521.090317
2046,MDG,521.090317
2047,MDG,521.090317
2048,MDG,521.090317
2049,MDG,521.090317
2050,MDG,521.090317
2021,MDV,521.090317
2022,MDV,521.090317
2023,MDV,521.090317
2024,MDV,521.090317
2025,MDV,521.090317
2026,MDV,521.090317
2027,MDV,521.090317
2028,MDV,521.090317
2029,MDV,521.090317
2030,MDV,521.090317
2031,MDV,521.090317
2032,MDV,521.090317
2033,MDV,521.090317
2034,MDV,521.090317
2035,MDV,521.090317
2036,MDV,521.090317
2037,MDV,521.090317
2038,MDV,521.090317
2039,MDV,521.090317
2040,MDV,521.090317
2041,MDV,521.090317
2042,MDV,521.090317
2043,MDV,521.090317
2044,MDV,521.090317
2045,MDV,521.090317
2046,MDV,521.090317
2047,MDV,521.090317
2048,MDV,521.090317
2049,MDV,521.090317
2050,MDV,521.090317
2021,MEX,521.090317
2022,MEX,521.090317
2023,MEX,521.090317
2024,MEX,521.090317
2025,MEX,521.090317
2026,MEX,521.090317
2027,MEX,521.090317
2028,MEX,521.090317
2029,MEX,521.090317
2030,MEX,521.090317
2031,MEX,521.090317
2032,MEX,521.090317
2033,MEX,521.090317
2034,MEX,521.090317
2035,MEX,521.090317
2036,MEX,521.090317
2037,MEX,521.090317
2038,MEX,521.090317
2039,MEX,521.090317
2040,MEX,521.090317
2041,MEX,521.090317
2042,MEX,521.090317
2043,MEX,521.090317
2044,MEX,521.090317
2045,MEX,521.090317
2046,MEX,521.090317
2047,MEX,521.090317
2048,MEX,521.090317
2049,MEX,521.090317
2050,MEX,521.090317
2021,MHL,521.090317
2022,MHL,521.090317
2023,MHL,521.090317
2024,MHL,521.090317
2025,MHL,521.090317
2026,MHL,521.090317
2027,MHL,521.090317
2028,MHL,521.090317
2029,MHL,521.090317
2030,MHL,521.090317
2031,MHL,521.090317
2032,MHL,521.090317
2033,MHL,521.090317
2034,MHL,521.090317
2035,MHL,521.090317
2036,MHL,521.090317
2037,MHL,521.090317
2038,MHL,521.090317
2039,MHL,521.090317
2040,MHL,521.090317
2041,MHL,521.090317
2042,MHL,521.090317
2043,MHL,521.090317
2044,MHL,521.090317
2045,MHL,521.090317
2046,MHL,521.090317
2047,MHL,521.090317
2048,MHL,521.090317
2049,MHL,521.090317
2050,MHL,521.090317
2021,MKD,521.090317
2022,MKD,521.090317
2023,MKD,521.090317
2024,MKD,521.090317
2025,MKD,521.090317
2026,MKD,521.090317
2027,MKD,521.090317
2028,MKD,521.090317
2029,MKD,521.090317
2030,MKD,521.090317
2031,MKD,521.090317
2032,MKD,521.090317
2033,MKD,521.090317
2034,MKD,521.090317
2035,MKD,521.090317
2036,MKD,521.090317
2037,MKD,521.090317
2038,MKD,521.090317
2039,MKD,521.090317
2040,MKD,521.090317
2041,MKD,521.090317
2042,MKD,521.090317
2043,MKD,521.090317
2044,MKD,521.090317
2045,MKD,521.090317
2046,MKD,521.090317
2047,MKD,521.090317
2048,MKD,521.090317
2049,MKD,521.090317
2050,MKD,521.090317
2021,MLI,521.090317
2022,MLI,521.090317
2023,MLI,521.090317
2024,MLI,521.090317
2025,MLI,521.090317
2026,MLI,521.090317
2027,MLI,521.090317
2028,MLI,521.090317
2029,MLI,521.090317
2030,MLI,521.090317
2031,MLI,521.090317
2032,MLI,521.090317
2033,MLI,521.090317
2034,MLI,521.090317
2035,MLI,521.090317
2036,MLI,521.090317
2037,MLI,521.090317
2038,MLI,521.090317
2039,MLI,521.090317
2040,MLI,521.090317
2041,MLI,521.090317
2042,MLI,521.090317
2043,MLI,521.090317
2044,MLI,521.090317
2045,MLI,521.090317
2046,MLI,521.090317
2047,MLI,521.090317
2048,MLI,521.090317
2049,MLI,521.090317
2050,MLI,521.090317
2021,MLT,1404.322857
2022,MLT,1404.322857
2023,MLT,1404.322857
2024,MLT,1404.322857
2025,MLT,1404.322857
2026,MLT,1404.322857
2027,MLT,1404.322857
2028,MLT,1404.322857
2029,MLT,1404.322857
2030,MLT,1404.322857
2031,MLT,1404.322857
2032,MLT,1404.322857
2033,MLT,1404.322857
2034,MLT,1404.322857
2035,MLT,1404.322857
2036,MLT,1404.322857
2037,MLT,1404.322857
2038,MLT,1404.322857
2039,MLT,1404.322857
2040,MLT,1404.322857
2041,MLT,1404.322857
2042,MLT,1404.322857
2043,MLT,1404.322857
2044,MLT,1404.322857
2045,MLT,1404.322857
2046,MLT,1404.322857
2047,MLT,1404.322857
2048,MLT,1404.322857
2049,MLT,1404.322857
2050,MLT,1404.322857
2021,MMR,521.090317
2022,MMR,521.090317
2023,MMR,521.090317
2024,MMR,521.090317
2025,MMR,521.090317
2026,MMR,521.090317
2027,MMR,521.090317
2028,MMR,521.090317
2029,MMR,521.090317
2030,MMR,521.090317
2031,MMR,521.090317
2032,MMR,521.090317
2033,MMR,521.090317
2034,MMR,521.090317
2035,MMR,521.090317
2036,MMR,521.090317
2037,MMR,521.090317
2038,MMR,521.090317
2039,MMR,521.090317
2040,MMR,521.090317
2041,MMR,521.090317
2042,MMR,521.090317
2043,MMR,521.090317
2044,MMR,521.090317
2045,MMR,521.090317
2046,MMR,521.090317
2047,MMR,521.090317
2048,MMR,521.090317
2049,MMR,521.090317
2050,MMR,521.090317
2021,MNE,521.090317
2022,MNE,521.090317
2023,MNE,521.090317
2024,MNE,521.090317
2025,MNE,521.090317
2026,MNE,521.090317
2027,MNE,521.090317
2028,MNE,521.090317
2029,MNE,521.090317
2030,MNE,521.090317
2031,MNE,521.090317
2032,MNE,521.090317
2033,MNE,521.090317
2034,MNE,521.090317
2035,MNE,521.090317
2036,MNE,521.090317
2037,MNE,521.090317
2038,MNE,521.090317
2039,MNE,521.090317
2040,MNE,521.090317
2041,MNE,521.090317
2042,MNE,521.090317
2043,MNE,521.090317
2044,MNE,521.090317
2045,MNE,521.090317
2046,MNE,521.090317
2047,MNE,521.090317
2048,MNE,521.090317
2049,MNE,521.090317
2050,MNE,521.090317
2021,MNG,521.090317
2022,MNG,521.090317
2023,MNG,521.090317
2024,MNG,521.090317
2025,MNG,521.090317
2026,MNG,521.090317
2027,MNG,521.090317
2028,MNG,521.090317
2029,MNG,521.090317
2030,MNG,521.090317
2031,MNG,521.090317
2032,MNG,521.090317
2033,MNG,521.090317
2034,MNG,521.090317
2035,MNG,521.090317
2036,MNG,521.090317
2037,MNG,521.090317
2038,MNG,521.090317
2039,MNG,521.090317
2040,MNG,521.090317
2041,MNG,521.090317
2042,MNG,521.090317
2043,MNG,521.090317
2044,MNG,521.090317
2045,MNG,521.090317
2046,MNG,521.090317
2047,MNG,521.090317
2048,MNG,521.090317
2049,MNG,521.090317
2050,MNG,521.090317
2021,MNP,521.090317
2022,MNP,521.090317
2023,MNP,521.090317
2024,MNP,521.090317
2025,MNP,521.090317
2026,MNP,521.090317
2027,MNP,521.090317
2028,MNP,521.090317
2029,MNP,521.090317
2030,MNP,521.090317
2031,MNP,521.090317
2032,MNP,521.090317
2033,MNP,521.090317
2034,MNP,521.090317
2035,MNP,521.090317
2036,MNP,521.090317
2037,MNP,521.090317
2038,MNP,521.090317
2039,MNP,521.090317
2040,MNP,521.090317
2041,MNP,521.090317
2042,MNP,521.090317
2043,MNP,521.090317
2044,MNP,521.090317
2045,MNP,521.090317
2046,MNP,521.090317
2047,MNP,521.090317
2048,MNP,521.090317
2049,MNP,521.090317
2050,MNP,521.090317
2021,MOZ,521.090317
2022,MOZ,521.090317
2023,MOZ,521.090317
2024,MOZ,521.090317
2025,MOZ,521.090317
2026,MOZ,521.090317
2027,MOZ,521.090317
2028,MOZ,521.090317
2029,MOZ,521.090317
2030,MOZ,521.090317
2031,MOZ,521.090317
2032,MOZ,521.090317
2033,MOZ,521.090317
2034,MOZ,521.090317
2035,MOZ,521.090317
2036,MOZ,521.090317
2037,MOZ,521.090317
2038,MOZ,521.090317
2039,MOZ,521.090317
2040,MOZ,521.090317
2041,MOZ,521.090317
2042,MOZ,521.090317
2043,MOZ,521.090317
2044,MOZ,521.090317
2045,MOZ,521.090317
2046,MOZ,521.090317
2047,MOZ,521.090317
2048,MOZ,521.090317
2049,MOZ,521.090317
2050,MOZ,521.090317
2021,MRT,521.090317
2022,MRT,521.090317
2023,MRT,521.090317
2024,MRT,521.090317
2025,MRT,521.090317
2026,MRT,521.090317
2027,MRT,521.090317
2028,MRT,521.090317
2029,MRT,521.090317
2030,MRT,521.090317
2031,MRT,521.090317
2032,MRT,521.090317
2033,MRT,521.090317
2034,MRT,521.090317
2035,MRT,521.090317
2036,MRT,521.090317
2037,MRT,521.090317
2038,MRT,521.090317
2039,MRT,521.090317
2040,MRT,521.090317
2041,MRT,521.090317
2042,MRT,521.090317
2043,MRT,521.090317
2044,MRT,521.090317
2045,MRT,521.090317
2046,MRT,521.090317
2047,MRT,521.090317
2048,MRT,521.090317
2049,MRT,521.090317
2050,MRT,521.090317
2021,MUS,2802.672857
2022,MUS,2802.672857
2023,MUS,2802.672857
2024,MUS,2802.672857
2025,MUS,2802.672857
2026,MUS,2802.672857
2027,MUS,2802.672857
2028,MUS,2802.672857
2029,MUS,2802.672857
2030,MUS,2802.672857
2031,MUS,2802.672857
2032,MUS,2802.672857
2033,MUS,2802.672857
2034,MUS,2802.672857
2035,MUS,2802.672857
2036,MUS,2802.672857
2037,MUS,2802.672857
2038,MUS,2802.672857
2039,MUS,2802.672857
2040,MUS,2802.672857
2041,MUS,2802.672857
2042,MUS,2802.672857
2043,MUS,2802.672857
2044,MUS,2802.672857
2045,MUS,2802.672857
2046,MUS,2802.672857
2047,MUS,2802.672857
2048,MUS,2802.672857
2049,MUS,2802.672857
2050,MUS,2802.672857
2021,MWI,521.090317
2022,MWI,521.090317
2023,MWI,521.090317
2024,MWI,521.090317
2025,MWI,521.090317
2026,MWI,521.090317
2027,MWI,521.090317
2028,MWI,521.090317
2029,MWI,521.090317
2030,MWI,521.090317
2031,MWI,521.090317
2032,MWI,521.090317
2033,MWI,521.090317
2034,MWI,521.090317
2035,MWI,521.090317
2036,MWI,521.090317
2037,MWI,521.090317
2038,MWI,521.090317
2039,MWI,521.090317
2040,MWI,521.090317
2041,MWI,521.090317
2042,MWI,521.090317
2043,MWI,521.090317
2044,MWI,521.090317
2045,MWI,521.090317
2046,MWI,521.090317
2047,MWI,521.090317
2048,MWI,521.090317
2049,MWI,521.090317
2050,MWI,521.090317
2021,MYS,521.090317
2022,MYS,521.090317
2023,MYS,521.090317
2024,MYS,521.090317
2025,MYS,521.090317
2026,MYS,521.090317
2027,MYS,521.090317
2028,MYS,521.090317
2029,MYS,521.090317
2030,MYS,521.090317
2031,MYS,521.090317
2032,MYS,521.090317
2033,MYS,521.090317
2034,MYS,521.090317
2035,MYS,521.090317
2036,MYS,521.090317
2037,MYS,521.090317
2038,MYS,521.090317
2039,MYS,521.090317
2040,MYS,521.090317
2041,MYS,521.090317
2042,MYS,521.090317
2043,MYS,521.090317
2044,MYS,521.090317
2045,MYS,521.090317
2046,MYS,521.090317
2047,MYS,521.090317
2048,MYS,521.090317
2049,MYS,521.090317
2050,MYS,521.090317
2021,NAM,521.090317
2022,NAM,521.090317
2023,NAM,521.090317
2024,NAM,521.090317
2025,NAM,521.090317
2026,NAM,521.090317
2027,NAM,521.090317
2028,NAM,521.090317
2029,NAM,521.090317
2030,NAM,521.090317
2031,NAM,521.090317
2032,NAM,521.090317
2033,NAM,521.090317
2034,NAM,521.090317
2035,NAM,521.090317
2036,NAM,521.090317
2037,NAM,521.090317
2038,NAM,521.090317
2039,NAM,521.090317
2040,NAM,521.090317
2041,NAM,521.090317
2042,NAM,521.090317
2043,NAM,521.090317
2044,NAM,521.090317
2045,NAM,521.090317
2046,NAM,521.090317
2047,NAM,521.090317
2048,NAM,521.090317
2049,NAM,521.090317
2050,NAM,521.090317
2021,NCL,521.090317
2022,NCL,521.090317
2023,NCL,521.090317
2024,NCL,521.090317
2025,NCL,521.090317
2026,NCL,521.090317
2027,NCL,521.090317
2028,NCL,521.090317
2029,NCL,521.090317
2030,NCL,521.090317
2031,NCL,521.090317
2032,NCL,521.090317
2033,NCL,521.090317
2034,NCL,521.090317
2035,NCL,521.090317
2036,NCL,521.090317
2037,NCL,521.090317
2038,NCL,521.090317
2039,NCL,521.090317
2040,NCL,521.090317
2041,NCL,521.090317
2042,NCL,521.090317
2043,NCL,521.090317
2044,NCL,521.090317
2045,NCL,521.090317
2046,NCL,521.090317
2047,NCL,521.090317
2048,NCL,521.090317
2049,NCL,521.090317
2050,NCL,521.090317
2021,NER,521.090317
2022,NER,521.090317
2023,NER,521.090317
2024,NER,521.090317
2025,NER,521.090317
2026,NER,521.090317
2027,NER,521.090317
2028,NER,521.090317
2029,NER,521.090317
2030,NER,521.090317
2031,NER,521.090317
2032,NER,521.090317
2033,NER,521.090317
2034,NER,521.090317
2035,NER,521.090317
2036,NER,521.090317
2037,NER,521.090317
2038,NER,521.090317
2039,NER,521.090317
2040,NER,521.090317
2041,NER,521.090317
2042,NER,521.090317
2043,NER,521.090317
2044,NER,521.090317
2045,NER,521.090317
2046,NER,521.090317
2047,NER,521.090317
2048,NER,521.090317
2049,NER,521.090317
2050,NER,521.090317
2021,NGA,1.83
2022,NGA,1.83
2023,NGA,1.83
2024,NGA,1.83
2025,NGA,1.83
2026,NGA,1.83
2027,NGA,1.83
2028,NGA,1.83
2029,NGA,1.83
2030,NGA,1.83
2031,NGA,1.83
2032,NGA,1.83
2033,NGA,1.83
2034,NGA,1.83
2035,NGA,1.83
2036,NGA,1.83
2037,NGA,1.83
2038,NGA,1.83
2039,NGA,1.83
2040,NGA,1.83
2041,NGA,1.83
2042,NGA,1.83
2043,NGA,1.83
2044,NGA,1.83
2045,NGA,1.83
2046,NGA,1.83
2047,NGA,1.83
2048,NGA,1.83
2049,NGA,1.83
2050,NGA,1.83
2021,NIC,521.090317
2022,NIC,521.090317
2023,NIC,521.090317
2024,NIC,521.090317
2025,NIC,521.090317
2026,NIC,521.090317
2027,NIC,521.090317
2028,NIC,521.090317
2029,NIC,521.090317
2030,NIC,521.090317
2031,NIC,521.090317
2032,NIC,521.090317
2033,NIC,521.090317
2034,NIC,521.090317
2035,NIC,521.090317
2036,NIC,521.090317
2037,NIC,521.090317
2038,NIC,521.090317
2039,NIC,521.090317
2040,NIC,521.090317
2041,NIC,521.090317
2042,NIC,521.090317
2043,NIC,521.090317
2044,NIC,521.090317
2045,NIC,521.090317
2046,NIC,521.090317
2047,NIC,521.090317
2048,NIC,521.090317
2049,NIC,521.090317
2050,NIC,521.090317
2021,NLD,521.090317
2022,NLD,521.090317
2023,NLD,521.090317
2024,NLD,521.090317
2025,NLD,521.090317
2026,NLD,521.090317
2027,NLD,521.090317
2028,NLD,521.090317
2029,NLD,521.090317
2030,NLD,521.090317
2031,NLD,521.090317
2032,NLD,521.090317
2033,NLD,521.090317
2034,NLD,521.090317
2035,NLD,521.090317
2036,NLD,521.090317
2037,NLD,521.090317
2038,NLD,521.090317
2039,NLD,521.090317
2040,NLD,521.090317
2041,NLD,521.090317
2042,NLD,521.090317
2043,NLD,521.090317
2044,NLD,521.090317
2045,NLD,521.090317
2046,NLD,521.090317
2047,NLD,521.090317
2048,NLD,521.090317
2049,NLD,521.090317
2050,NLD,521.090317
2021,NOR,521.090317
2022,NOR,521.090317
2023,NOR,521.090317
2024,NOR,521.090317
2025,NOR,521.090317
2026,NOR,521.090317
2027,NOR,521.090317
2028,NOR,521.090317
2029,NOR,521.090317
2030,NOR,521.090317
2031,NOR,521.090317
2032,NOR,521.090317
2033,NOR,521.090317
2034,NOR,521.090317
2035,NOR,521.090317
2036,NOR,521.090317
2037,NOR,521.090317
2038,NOR,521.090317
2039,NOR,521.090317
2040,NOR,521.090317
2041,NOR,521.090317
2042,NOR,521.090317
2043,NOR,521.090317
2044,NOR,521.090317
2045,NOR,521.090317
2046,NOR,521.090317
2047,NOR,521.090317
2048,NOR,521.090317
2049,NOR,521.090317
2050,NOR,521.090317
2021,NPL,521.090317
2022,NPL,521.090317
2023,NPL,521.090317
2024,NPL,521.090317
2025,NPL,521.090317
2026,NPL,521.090317
2027,NPL,521.090317
2028,NPL,521.090317
2029,NPL,521.090317
2030,NPL,521.090317
2031,NPL,521.090317
2032,NPL,521.090317
2033,NPL,521.090317
2034,NPL,521.090317
2035,NPL,521.090317
2036,NPL,521.090317
2037,NPL,521.090317
2038,NPL,521.090317
2039,NPL,521.090317
2040,NPL,521.090317
2041,NPL,521.090317
2042,NPL,521.090317
2043,NPL,521.090317
2044,NPL,521.090317
2045,NPL,521.090317
2046,NPL,521.090317
2047,NPL,521.090317
2048,NPL,521.090317
2049,NPL,521.090317
2050,NPL,521.090317
2021,NRU,521.090317
2022,NRU,521.090317
2023,NRU,521.090317
2024,NRU,521.090317
2025,NRU,521.090317
2026,NRU,521.090317
2027,NRU,521.090317
2028,NRU,521.090317
2029,NRU,521.090317
2030,NRU,521.090317
2031,NRU,521.090317
2032,NRU,521.090317
2033,NRU,521.090317
2034,NRU,521.090317
2035,NRU,521.090317
2036,NRU,521.090317
2037,NRU,521.090317
2038,NRU,521.090317
2039,NRU,521.090317
2040,NRU,521.090317
2041,NRU,521.090317
2042,NRU,521.090317
2043,NRU,521.090317
2044,NRU,521.090317
2045,NRU,521.090317
2046,NRU,521.090317
2047,NRU,521.090317
2048,NRU,521.090317
2049,NRU,521.090317
2050,NRU,521.090317
2021,NZL,521.090317
2022,NZL,521.090317
2023,NZL,521.090317
2024,NZL,521.090317
2025,NZL,521.090317
2026,NZL,521.090317
2027,NZL,521.090317
2028,NZL,521.090317
2029,NZL,521.090317
2030,NZL,521.090317
2031,NZL,521.090317
2032,NZL,521.090317
2033,NZL,521.090317
2034,NZL,521.090317
2035,NZL,521.090317
2036,NZL,521.090317
2037,NZL,521.090317
2038,NZL,521.090317
2039,NZL,521.090317
2040,NZL,521.090317
2041,NZL,521.090317
2042,NZL,521.090317
2043,NZL,521.090317
2044,NZL,521.090317
2045,NZL,521.090317
2046,NZL,521.090317
2047,NZL,521.090317
2048,NZL,521.090317
2049,NZL,521.090317
2050,NZL,521.090317
2021,OMN,521.090317
2022,OMN,521.090317
2023,OMN,521.090317
2024,OMN,521.090317
2025,OMN,521.090317
2026,OMN,521.090317
2027,OMN,521.090317
2028,OMN,521.090317
2029,OMN,521.090317
2030,OMN,521.090317
2031,OMN,521.090317
2032,OMN,521.090317
2033,OMN,521.090317
2034,OMN,521.090317
2035,OMN,521.090317
2036,OMN,521.090317
2037,OMN,521.090317
2038,OMN,521.090317
2039,OMN,521.090317
2040,OMN,521.090317
2041,OMN,521.090317
2042,OMN,521.090317
2043,OMN,521.090317
2044,OMN,521.090317
2045,OMN,521.090317
2046,OMN,521.090317
2047,OMN,521.090317
2048,OMN,521.090317
2049,OMN,521.090317
2050,OMN,521.090317
2021,PAK,80.80166667
2022,PAK,80.80166667
2023,PAK,80.80166667
2024,PAK,80.80166667
2025,PAK,80.80166667
2026,PAK,80.80166667
2027,PAK,80.80166667
2028,PAK,80.80166667
2029,PAK,80.80166667
2030,PAK,80.80166667
2031,PAK,80.80166667
2032,PAK,80.80166667
2033,PAK,80.80166667
2034,PAK,80.80166667
2035,PAK,80.80166667
2036,PAK,80.80166667
2037,PAK,80.80166667
2038,PAK,80.80166667
2039,PAK,80.80166667
2040,PAK,80.80166667
2041,PAK,80.80166667
2042,PAK,80.80166667
2043,PAK,80.80166667
2044,PAK,80.80166667
2045,PAK,80.80166667
2046,PAK,80.80166667
2047,PAK,80.80166667
2048,PAK,80.80166667
2049,PAK,80.80166667
2050,PAK,80.80166667
2021,PAN,521.090317
2022,PAN,521.090317
2023,PAN,521.090317
2024,PAN,521.090317
2025,PAN,521.090317
2026,PAN,521.090317
2027,PAN,521.090317
2028,PAN,521.090317
2029,PAN,521.090317
2030,PAN,521.090317
2031,PAN,521.090317
2032,PAN,521.090317
2033,PAN,521.090317
2034,PAN,521.090317
2035,PAN,521.090317
2036,PAN,521.090317
2037,PAN,521.090317
2038,PAN,521.090317
2039,PAN,521.090317
2040,PAN,521.090317
2041,PAN,521.090317
2042,PAN,521.090317
2043,PAN,521.090317
2044,PAN,521.090317
2045,PAN,521.090317
2046,PAN,521.090317
2047,PAN,521.090317
2048,PAN,521.090317
2049,PAN,521.090317
2050,PAN,521.090317
2021,PER,521.090317
2022,PER,521.090317
2023,PER,521.090317
2024,PER,521.090317
2025,PER,521.090317
2026,PER,521.090317
2027,PER,521.090317
2028,PER,521.090317
2029,PER,521.090317
2030,PER,521.090317
2031,PER,521.090317
2032,PER,521.090317
2033,PER,521.090317
2034,PER,521.090317
2035,PER,521.090317
2036,PER,521.090317
2037,PER,521.090317
2038,PER,521.090317
2039,PER,521.090317
2040,PER,521.090317
2041,PER,521.090317
2042,PER,521.090317
2043,PER,521.090317
2044,PER,521.090317
2045,PER,521.090317
2046,PER,521.090317
2047,PER,521.090317
2048,PER,521.090317
2049,PER,521.090317
2050,PER,521.090317
2021,PHL,521.090317
2022,PHL,521.090317
2023,PHL,521.090317
2024,PHL,521.090317
2025,PHL,521.090317
2026,PHL,521.090317
2027,PHL,521.090317
2028,PHL,521.090317
2029,PHL,521.090317
2030,PHL,521.090317
2031,PHL,521.090317
2032,PHL,521.090317
2033,PHL,521.090317
2034,PHL,521.090317
2035,PHL,521.090317
2036,PHL,521.090317
2037,PHL,521.090317
2038,PHL,521.090317
2039,PHL,521.090317
2040,PHL,521.090317
2041,PHL,521.090317
2042,PHL,521.090317
2043,PHL,521.090317
2044,PHL,521.090317
2045,PHL,521.090317
2046,PHL,521.090317
2047,PHL,521.090317
2048,PHL,521.090317
2049,PHL,521.090317
2050,PHL,521.090317
2021,PLW,521.090317
2022,PLW,521.090317
2023,PLW,521.090317
2024,PLW,521.090317
2025,PLW,521.090317
2026,PLW,521.090317
2027,PLW,521.090317
2028,PLW,521.090317
2029,PLW,521.090317
2030,PLW,521.090317
2031,PLW,521.090317
2032,PLW,521.090317
2033,PLW,521.090317
2034,PLW,521.090317
2035,PLW,521.090317
2036,PLW,521.090317
2037,PLW,521.090317
2038,PLW,521.090317
2039,PLW,521.090317
2040,PLW,521.090317
2041,PLW,521.090317
2042,PLW,521.090317
2043,PLW,521.090317
2044,PLW,521.090317
2045,PLW,521.090317
2046,PLW,521.090317
2047,PLW,521.090317
2048,PLW,521.090317
2049,PLW,521.090317
2050,PLW,521.090317
2021,PNG,521.090317
2022,PNG,521.090317
2023,PNG,521.090317
2024,PNG,521.090317
2025,PNG,521.090317
2026,PNG,521.090317
2027,PNG,521.090317
2028,PNG,521.090317
2029,PNG,521.090317
2030,PNG,521.090317
2031,PNG,521.090317
2032,PNG,521.090317
2033,PNG,521.090317
2034,PNG,521.090317
2035,PNG,521.090317
2036,PNG,521.090317
2037,PNG,521.090317
2038,PNG,521.090317
2039,PNG,521.090317
2040,PNG,521.090317
