"Nation","iso_code3","Year","nemomod_entc_fixed_cost_pp_solar_mm_usd_per_gw"
"Antarctica","PYF",2032,7.28885132919026
"Antarctica","PYF",2033,7.12237373475346
"Antarctica","PYF",2034,6.9596984938286
"Antarctica","PYF",2035,6.80073876054142
"Antarctica","PYF",2036,6.6454096725802
"Antarctica","PYF",2037,6.49362830589111
"Antarctica","PYF",2038,6.34531363040828
"Antarctica","PYF",2039,6.20038646679514
"Antarctica","PYF",2040,6.05876944417367
"Antarctica","PYF",2041,5.92038695881912
"Antarctica","PYF",2042,5.78516513379821
"Antarctica","PYF",2043,5.65303177952916
"Antarctica","PYF",2044,5.5239163552425
"Antarctica","PYF",2045,5.39774993132218
"Antarctica","PYF",2046,5.27446515250673
"Antarctica","PYF",2047,5.15399620193101
"Antarctica","PYF",2048,5.03627876598913
"Antarctica","PYF",2049,4.92125
"Antarctica","PYF",2050,4.80884849465703
"Antarctica","QAT",2021,9.39802848648827
"Antarctica","QAT",2022,9.18337721920103
"Antarctica","QAT",2023,8.97362859363425
"Antarctica","QAT",2024,8.76867063329629
"Antarctica","QAT",2025,8.5683939192421
"Antarctica","QAT",2026,8.3726915316588
"Antarctica","QAT",2027,8.18145899278539
"Antarctica","QAT",2028,7.99459421113625
"Antarctica","QAT",2029,7.8119974269985
"Antarctica","QAT",2030,7.63357115917427
"Antarctica","QAT",2031,7.4592201529393
"Antarctica","QAT",2032,7.28885132919026
"Antarctica","QAT",2033,7.12237373475346
"Antarctica","QAT",2034,6.9596984938286
"Antarctica","QAT",2035,6.80073876054142
"Antarctica","QAT",2036,6.6454096725802
"Antarctica","QAT",2037,6.49362830589111
"Antarctica","QAT",2038,6.34531363040828
"Antarctica","QAT",2039,6.20038646679514
"Antarctica","QAT",2040,6.05876944417367
"Antarctica","QAT",2041,5.92038695881912
"Antarctica","QAT",2042,5.78516513379821
"Antarctica","QAT",2043,5.65303177952916
"Antarctica","QAT",2044,5.5239163552425
"Antarctica","QAT",2045,5.39774993132218
"Antarctica","QAT",2046,5.27446515250673
"Antarctica","QAT",2047,5.15399620193101
"Antarctica","QAT",2048,5.03627876598913
"Antarctica","QAT",2049,4.92125
"Antarctica","QAT",2050,4.80884849465703
"Antarctica","REU",2021,9.39802848648827
"Antarctica","REU",2022,9.18337721920103
"Antarctica","REU",2023,8.97362859363425
"Antarctica","REU",2024,8.76867063329629
"Antarctica","REU",2025,8.5683939192421
"Antarctica","REU",2026,8.3726915316588
"Antarctica","REU",2027,8.18145899278539
"Antarctica","REU",2028,7.99459421113625
"Antarctica","REU",2029,7.8119974269985
"Antarctica","REU",2030,7.63357115917427
"Antarctica","REU",2031,7.4592201529393
"Antarctica","REU",2032,7.28885132919026
"Antarctica","REU",2033,7.12237373475346
"Antarctica","REU",2034,6.9596984938286
"Antarctica","REU",2035,6.80073876054142
"Antarctica","REU",2036,6.6454096725802
"Antarctica","REU",2037,6.49362830589111
"Antarctica","REU",2038,6.34531363040828
"Antarctica","REU",2039,6.20038646679514
"Antarctica","REU",2040,6.05876944417367
"Antarctica","REU",2041,5.92038695881912
"Antarctica","REU",2042,5.78516513379821
"Antarctica","REU",2043,5.65303177952916
"Antarctica","REU",2044,5.5239163552425
"Antarctica","REU",2045,5.39774993132218
"Antarctica","REU",2046,5.27446515250673
"Antarctica","REU",2047,5.15399620193101
"Antarctica","REU",2048,5.03627876598913
"Antarctica","REU",2049,4.92125
"Antarctica","REU",2050,4.80884849465703
"Antarctica","ROU",2021,9.39802848648827
"Antarctica","ROU",2022,9.18337721920103
"Antarctica","ROU",2023,8.97362859363425
"Antarctica","ROU",2024,8.76867063329629
"Antarctica","ROU",2025,8.5683939192421
"Antarctica","ROU",2026,8.3726915316588
"Antarctica","ROU",2027,8.18145899278539
"Antarctica","ROU",2028,7.99459421113625
"Antarctica","ROU",2029,7.8119974269985
"Antarctica","ROU",2030,7.63357115917427
"Antarctica","ROU",2031,7.4592201529393
"Antarctica","ROU",2032,7.28885132919026
"Antarctica","ROU",2033,7.12237373475346
"Antarctica","ROU",2034,6.9596984938286
"Antarctica","ROU",2035,6.80073876054142
"Antarctica","ROU",2036,6.6454096725802
"Antarctica","ROU",2037,6.49362830589111
"Antarctica","ROU",2038,6.34531363040828
"Antarctica","ROU",2039,6.20038646679514
"Antarctica","ROU",2040,6.05876944417367
"Antarctica","ROU",2041,5.92038695881912
"Antarctica","ROU",2042,5.78516513379821
"Antarctica","ROU",2043,5.65303177952916
"Antarctica","ROU",2044,5.5239163552425
"Antarctica","ROU",2045,5.39774993132218
"Antarctica","ROU",2046,5.27446515250673
"Antarctica","ROU",2047,5.15399620193101
"Antarctica","ROU",2048,5.03627876598913
"Antarctica","ROU",2049,4.92125
"Antarctica","ROU",2050,4.80884849465703
"Antigua and Barbuda","RUS",2021,9.39802848648827
"Antigua and Barbuda","RUS",2022,9.18337721920103
"Antigua and Barbuda","RUS",2023,8.97362859363425
"Antigua and Barbuda","RUS",2024,8.76867063329629
"Antigua and Barbuda","RUS",2025,8.5683939192421
"Antigua and Barbuda","RUS",2026,8.3726915316588
"Antigua and Barbuda","RUS",2027,8.18145899278539
"Antigua and Barbuda","RUS",2028,7.99459421113625
"Antigua and Barbuda","RUS",2029,7.8119974269985
"Antigua and Barbuda","RUS",2030,7.63357115917427
"Antigua and Barbuda","RUS",2031,7.4592201529393
"Antigua and Barbuda","RUS",2032,7.28885132919026
"Antigua and Barbuda","RUS",2033,7.12237373475346
"Antigua and Barbuda","RUS",2034,6.9596984938286
"Antigua and Barbuda","RUS",2035,6.80073876054142
"Antigua and Barbuda","RUS",2036,6.6454096725802
"Antigua and Barbuda","RUS",2037,6.49362830589111
"Antigua and Barbuda","RUS",2038,6.34531363040828
"Antigua and Barbuda","RUS",2039,6.20038646679514
"Antigua and Barbuda","RUS",2040,6.05876944417367
"Antigua and Barbuda","RUS",2041,5.92038695881912
"Antigua and Barbuda","RUS",2042,5.78516513379821
"Antigua and Barbuda","RUS",2043,5.65303177952916
"Antigua and Barbuda","RUS",2044,5.5239163552425
"Antigua and Barbuda","RUS",2045,5.39774993132218
"Antigua and Barbuda","RUS",2046,5.27446515250673
"Antigua and Barbuda","RUS",2047,5.15399620193101
"Antigua and Barbuda","RUS",2048,5.03627876598913
"Antigua and Barbuda","RUS",2049,4.92125
"Antigua and Barbuda","RUS",2050,4.80884849465703
"Antigua and Barbuda","RWA",2021,9.39802848648827
"Antigua and Barbuda","RWA",2022,9.18337721920103
"Antigua and Barbuda","RWA",2023,8.97362859363425
"Antigua and Barbuda","RWA",2024,8.76867063329629
"Antigua and Barbuda","RWA",2025,8.5683939192421
"Antigua and Barbuda","RWA",2026,8.3726915316588
"Antigua and Barbuda","RWA",2027,8.18145899278539
"Antigua and Barbuda","RWA",2028,7.99459421113625
"Antigua and Barbuda","RWA",2029,7.8119974269985
"Antigua and Barbuda","RWA",2030,7.63357115917427
"Antigua and Barbuda","RWA",2031,7.4592201529393
"Antigua and Barbuda","RWA",2032,7.28885132919026
"Antigua and Barbuda","RWA",2033,7.12237373475346
"Antigua and Barbuda","RWA",2034,6.9596984938286
"Antigua and Barbuda","RWA",2035,6.80073876054142
"Antigua and Barbuda","RWA",2036,6.6454096725802
"Antigua and Barbuda","RWA",2037,6.49362830589111
"Antigua and Barbuda","RWA",2038,6.34531363040828
"Antigua and Barbuda","RWA",2039,6.20038646679514
"Antigua and Barbuda","RWA",2040,6.05876944417367
"Antigua and Barbuda","RWA",2041,5.92038695881912
"Antigua and Barbuda","RWA",2042,5.78516513379821
"Antigua and Barbuda","RWA",2043,5.65303177952916
"Antigua and Barbuda","RWA",2044,5.5239163552425
"Antigua and Barbuda","RWA",2045,5.39774993132218
"Antigua and Barbuda","RWA",2046,5.27446515250673
"Antigua and Barbuda","RWA",2047,5.15399620193101
"Antigua and Barbuda","RWA",2048,5.03627876598913
"Antigua and Barbuda","RWA",2049,4.92125
"Antigua and Barbuda","RWA",2050,4.80884849465703
"Antigua and Barbuda","SAU",2021,9.39802848648827
"Antigua and Barbuda","SAU",2022,9.18337721920103
"Antigua and Barbuda","SAU",2023,8.97362859363425
"Antigua and Barbuda","SAU",2024,8.76867063329629
"Antigua and Barbuda","SAU",2025,8.5683939192421
"Antigua and Barbuda","SAU",2026,8.3726915316588
"Antigua and Barbuda","SAU",2027,8.18145899278539
"Antigua and Barbuda","SAU",2028,7.99459421113625
"Antigua and Barbuda","SAU",2029,7.8119974269985
"Antigua and Barbuda","SAU",2030,7.63357115917427
"Antigua and Barbuda","SAU",2031,7.4592201529393
"Antigua and Barbuda","SAU",2032,7.28885132919026
"Antigua and Barbuda","SAU",2033,7.12237373475346
"Antigua and Barbuda","SAU",2034,6.9596984938286
"Antigua and Barbuda","SAU",2035,6.80073876054142
"Antigua and Barbuda","SAU",2036,6.6454096725802
"Antigua and Barbuda","SAU",2037,6.49362830589111
"Antigua and Barbuda","SAU",2038,6.34531363040828
"Antigua and Barbuda","SAU",2039,6.20038646679514
"Antigua and Barbuda","SAU",2040,6.05876944417367
"Antigua and Barbuda","SAU",2041,5.92038695881912
"Antigua and Barbuda","SAU",2042,5.78516513379821
"Antigua and Barbuda","SAU",2043,5.65303177952916
"Antigua and Barbuda","SAU",2044,5.5239163552425
"Antigua and Barbuda","SAU",2045,5.39774993132218
"Antigua and Barbuda","SAU",2046,5.27446515250673
"Antigua and Barbuda","SAU",2047,5.15399620193101
"Antigua and Barbuda","SAU",2048,5.03627876598913
"Antigua and Barbuda","SAU",2049,4.92125
"Antigua and Barbuda","SAU",2050,4.80884849465703
"Antigua and Barbuda","SDN",2021,9.39802848648827
"Antigua and Barbuda","SDN",2022,9.18337721920103
"Antigua and Barbuda","SDN",2023,8.97362859363425
"Antigua and Barbuda","SDN",2024,8.76867063329629
"Antigua and Barbuda","SDN",2025,8.5683939192421
"Antigua and Barbuda","SDN",2026,8.3726915316588
"Antigua and Barbuda","SDN",2027,8.18145899278539
"Antigua and Barbuda","SDN",2028,7.99459421113625
"Antigua and Barbuda","SDN",2029,7.8119974269985
"Antigua and Barbuda","SDN",2030,7.63357115917427
"Antigua and Barbuda","SDN",2031,7.4592201529393
"Antigua and Barbuda","SDN",2032,7.28885132919026
"Antigua and Barbuda","SDN",2033,7.12237373475346
"Antigua and Barbuda","SDN",2034,6.9596984938286
"Antigua and Barbuda","SDN",2035,6.80073876054142
"Antigua and Barbuda","SDN",2036,6.6454096725802
"Antigua and Barbuda","SDN",2037,6.49362830589111
"Antigua and Barbuda","SDN",2038,6.34531363040828
"Antigua and Barbuda","SDN",2039,6.20038646679514
"Antigua and Barbuda","SDN",2040,6.05876944417367
"Antigua and Barbuda","SDN",2041,5.92038695881912
"Antigua and Barbuda","SDN",2042,5.78516513379821
"Antigua and Barbuda","SDN",2043,5.65303177952916
"Antigua and Barbuda","SDN",2044,5.5239163552425
"Antigua and Barbuda","SDN",2045,5.39774993132218
"Antigua and Barbuda","SDN",2046,5.27446515250673
"Antigua and Barbuda","SDN",2047,5.15399620193101
"Antigua and Barbuda","SDN",2048,5.03627876598913
"Antigua and Barbuda","SDN",2049,4.92125
"Antigua and Barbuda","SDN",2050,4.80884849465703
"Antigua and Barbuda","SEN",2021,9.39802848648827
"Antigua and Barbuda","SEN",2022,9.18337721920103
"Antigua and Barbuda","SEN",2023,8.97362859363425
"Antigua and Barbuda","SEN",2024,8.76867063329629
"Antigua and Barbuda","SEN",2025,8.5683939192421
"Antigua and Barbuda","SEN",2026,8.3726915316588
"Antigua and Barbuda","SEN",2027,8.18145899278539
"Antigua and Barbuda","SEN",2028,7.99459421113625
"Antigua and Barbuda","SEN",2029,7.8119974269985
"Antigua and Barbuda","SEN",2030,7.63357115917427
"Antigua and Barbuda","SEN",2031,7.4592201529393
"Antigua and Barbuda","SEN",2032,7.28885132919026
"Antigua and Barbuda","SEN",2033,7.12237373475346
"Antigua and Barbuda","SEN",2034,6.9596984938286
"Antigua and Barbuda","SEN",2035,6.80073876054142
"Antigua and Barbuda","SEN",2036,6.6454096725802
"Antigua and Barbuda","SEN",2037,6.49362830589111
"Antigua and Barbuda","SEN",2038,6.34531363040828
"Antigua and Barbuda","SEN",2039,6.20038646679514
"Antigua and Barbuda","SEN",2040,6.05876944417367
"Antigua and Barbuda","SEN",2041,5.92038695881912
"Antigua and Barbuda","SEN",2042,5.78516513379821
"Antigua and Barbuda","SEN",2043,5.65303177952916
"Antigua and Barbuda","SEN",2044,5.5239163552425
"Antigua and Barbuda","SEN",2045,5.39774993132218
"Antigua and Barbuda","SEN",2046,5.27446515250673
"Antigua and Barbuda","SEN",2047,5.15399620193101
"Antigua and Barbuda","SEN",2048,5.03627876598913
"Antigua and Barbuda","SEN",2049,4.92125
"Antigua and Barbuda","SEN",2050,4.80884849465703
"Antigua and Barbuda","SGP",2021,9.39802848648827
"Antigua and Barbuda","SGP",2022,9.18337721920103
"Antigua and Barbuda","SGP",2023,8.97362859363425
"Antigua and Barbuda","SGP",2024,8.76867063329629
"Antigua and Barbuda","SGP",2025,8.5683939192421
"Antigua and Barbuda","SGP",2026,8.3726915316588
"Antigua and Barbuda","SGP",2027,8.18145899278539
"Antigua and Barbuda","SGP",2028,7.99459421113625
"Antigua and Barbuda","SGP",2029,7.8119974269985
"Antigua and Barbuda","SGP",2030,7.63357115917427
"Antigua and Barbuda","SGP",2031,7.4592201529393
"Antigua and Barbuda","SGP",2032,7.28885132919026
"Antigua and Barbuda","SGP",2033,7.12237373475346
"Antigua and Barbuda","SGP",2034,6.9596984938286
"Antigua and Barbuda","SGP",2035,6.80073876054142
"Antigua and Barbuda","SGP",2036,6.6454096725802
"Antigua and Barbuda","SGP",2037,6.49362830589111
"Antigua and Barbuda","SGP",2038,6.34531363040828
"Antigua and Barbuda","SGP",2039,6.20038646679514
"Antigua and Barbuda","SGP",2040,6.05876944417367
"Antigua and Barbuda","SGP",2041,5.92038695881912
"Antigua and Barbuda","SGP",2042,5.78516513379821
"Antigua and Barbuda","SGP",2043,5.65303177952916
"Antigua and Barbuda","SGP",2044,5.5239163552425
"Antigua and Barbuda","SGP",2045,5.39774993132218
"Antigua and Barbuda","SGP",2046,5.27446515250673
"Antigua and Barbuda","SGP",2047,5.15399620193101
"Antigua and Barbuda","SGP",2048,5.03627876598913
"Antigua and Barbuda","SGP",2049,4.92125
"Antigua and Barbuda","SGP",2050,4.80884849465703
"Antigua and Barbuda","SGS",2021,9.39802848648827
"Antigua and Barbuda","SGS",2022,9.18337721920103
"Antigua and Barbuda","SGS",2023,8.97362859363425
"Antigua and Barbuda","SGS",2024,8.76867063329629
"Antigua and Barbuda","SGS",2025,8.5683939192421
"Antigua and Barbuda","SGS",2026,8.3726915316588
"Antigua and Barbuda","SGS",2027,8.18145899278539
"Antigua and Barbuda","SGS",2028,7.99459421113625
"Antigua and Barbuda","SGS",2029,7.8119974269985
"Antigua and Barbuda","SGS",2030,7.63357115917427
"Antigua and Barbuda","SGS",2031,7.4592201529393
"Antigua and Barbuda","SGS",2032,7.28885132919026
"Antigua and Barbuda","SGS",2033,7.12237373475346
"Antigua and Barbuda","SGS",2034,6.9596984938286
"Antigua and Barbuda","SGS",2035,6.80073876054142
"Antigua and Barbuda","SGS",2036,6.6454096725802
"Antigua and Barbuda","SGS",2037,6.49362830589111
"Antigua and Barbuda","SGS",2038,6.34531363040828
"Antigua and Barbuda","SGS",2039,6.20038646679514
"Antigua and Barbuda","SGS",2040,6.05876944417367
"Antigua and Barbuda","SGS",2041,5.92038695881912
"Antigua and Barbuda","SGS",2042,5.78516513379821
"Antigua and Barbuda","SGS",2043,5.65303177952916
"Antigua and Barbuda","SGS",2044,5.5239163552425
"Antigua and Barbuda","SGS",2045,5.39774993132218
"Antigua and Barbuda","SGS",2046,5.27446515250673
"Antigua and Barbuda","SGS",2047,5.15399620193101
"Antigua and Barbuda","SGS",2048,5.03627876598913
"Antigua and Barbuda","SGS",2049,4.92125
"Antigua and Barbuda","SGS",2050,4.80884849465703
"Antigua and Barbuda","SHN",2021,9.39802848648827
"Antigua and Barbuda","SHN",2022,9.18337721920103
"Antigua and Barbuda","SHN",2023,8.97362859363425
"Antigua and Barbuda","SHN",2024,8.76867063329629
"Antigua and Barbuda","SHN",2025,8.5683939192421
"Antigua and Barbuda","SHN",2026,8.3726915316588
"Antigua and Barbuda","SHN",2027,8.18145899278539
"Antigua and Barbuda","SHN",2028,7.99459421113625
"Antigua and Barbuda","SHN",2029,7.8119974269985
"Antigua and Barbuda","SHN",2030,7.63357115917427
"Antigua and Barbuda","SHN",2031,7.4592201529393
"Antigua and Barbuda","SHN",2032,7.28885132919026
"Antigua and Barbuda","SHN",2033,7.12237373475346
"Antigua and Barbuda","SHN",2034,6.9596984938286
"Antigua and Barbuda","SHN",2035,6.80073876054142
"Antigua and Barbuda","SHN",2036,6.6454096725802
"Antigua and Barbuda","SHN",2037,6.49362830589111
"Antigua and Barbuda","SHN",2038,6.34531363040828
"Antigua and Barbuda","SHN",2039,6.20038646679514
"Antigua and Barbuda","SHN",2040,6.05876944417367
"Antigua and Barbuda","SHN",2041,5.92038695881912
"Antigua and Barbuda","SHN",2042,5.78516513379821
"Antigua and Barbuda","SHN",2043,5.65303177952916
"Antigua and Barbuda","SHN",2044,5.5239163552425
"Antigua and Barbuda","SHN",2045,5.39774993132218
"Antigua and Barbuda","SHN",2046,5.27446515250673
"Antigua and Barbuda","SHN",2047,5.15399620193101
"Antigua and Barbuda","SHN",2048,5.03627876598913
"Antigua and Barbuda","SHN",2049,4.92125
"Antigua and Barbuda","SHN",2050,4.80884849465703
"Antigua and Barbuda","SJM",2021,9.39802848648827
"Antigua and Barbuda","SJM",2022,9.18337721920103
"Antigua and Barbuda","SJM",2023,8.97362859363425
"Antigua and Barbuda","SJM",2024,8.76867063329629
"Antigua and Barbuda","SJM",2025,8.5683939192421
"Antigua and Barbuda","SJM",2026,8.3726915316588
"Antigua and Barbuda","SJM",2027,8.18145899278539
"Antigua and Barbuda","SJM",2028,7.99459421113625
"Antigua and Barbuda","SJM",2029,7.8119974269985
"Antigua and Barbuda","SJM",2030,7.63357115917427
"Antigua and Barbuda","SJM",2031,7.4592201529393
"Antigua and Barbuda","SJM",2032,7.28885132919026
"Antigua and Barbuda","SJM",2033,7.12237373475346
"Antigua and Barbuda","SJM",2034,6.9596984938286
"Antigua and Barbuda","SJM",2035,6.80073876054142
"Antigua and Barbuda","SJM",2036,6.6454096725802
"Antigua and Barbuda","SJM",2037,6.49362830589111
"Antigua and Barbuda","SJM",2038,6.34531363040828
"Antigua and Barbuda","SJM",2039,6.20038646679514
"Antigua and Barbuda","SJM",2040,6.05876944417367
"Antigua and Barbuda","SJM",2041,5.92038695881912
"Antigua and Barbuda","SJM",2042,5.78516513379821
"Antigua and Barbuda","SJM",2043,5.65303177952916
"Antigua and Barbuda","SJM",2044,5.5239163552425
"Antigua and Barbuda","SJM",2045,5.39774993132218
"Antigua and Barbuda","SJM",2046,5.27446515250673
"Antigua and Barbuda","SJM",2047,5.15399620193101
"Antigua and Barbuda","SJM",2048,5.03627876598913
"Antigua and Barbuda","SJM",2049,4.92125
"Antigua and Barbuda","SJM",2050,4.80884849465703
"Antigua and Barbuda","SLB",2021,9.39802848648827
"Antigua and Barbuda","SLB",2022,9.18337721920103
"Antigua and Barbuda","SLB",2023,8.97362859363425
"Antigua and Barbuda","SLB",2024,8.76867063329629
"Antigua and Barbuda","SLB",2025,8.5683939192421
"Antigua and Barbuda","SLB",2026,8.3726915316588
"Antigua and Barbuda","SLB",2027,8.18145899278539
"Antigua and Barbuda","SLB",2028,7.99459421113625
"Antigua and Barbuda","SLB",2029,7.8119974269985
"Antigua and Barbuda","SLB",2030,7.63357115917427
"Antigua and Barbuda","SLB",2031,7.4592201529393
"Antigua and Barbuda","SLB",2032,7.28885132919026
"Antigua and Barbuda","SLB",2033,7.12237373475346
"Antigua and Barbuda","SLB",2034,6.9596984938286
"Antigua and Barbuda","SLB",2035,6.80073876054142
"Antigua and Barbuda","SLB",2036,6.6454096725802
"Antigua and Barbuda","SLB",2037,6.49362830589111
"Antigua and Barbuda","SLB",2038,6.34531363040828
"Antigua and Barbuda","SLB",2039,6.20038646679514
"Antigua and Barbuda","SLB",2040,6.05876944417367
"Antigua and Barbuda","SLB",2041,5.92038695881912
"Antigua and Barbuda","SLB",2042,5.78516513379821
"Antigua and Barbuda","SLB",2043,5.65303177952916
"Antigua and Barbuda","SLB",2044,5.5239163552425
"Antigua and Barbuda","SLB",2045,5.39774993132218
"Antigua and Barbuda","SLB",2046,5.27446515250673
"Antigua and Barbuda","SLB",2047,5.15399620193101
"Antigua and Barbuda","SLB",2048,5.03627876598913
"Antigua and Barbuda","SLB",2049,4.92125
"Antigua and Barbuda","SLB",2050,4.80884849465703
"Antigua and Barbuda","SLE",2021,9.39802848648827
"Antigua and Barbuda","SLE",2022,9.18337721920103
"Antigua and Barbuda","SLE",2023,8.97362859363425
"Antigua and Barbuda","SLE",2024,8.76867063329629
"Antigua and Barbuda","SLE",2025,8.5683939192421
"Antigua and Barbuda","SLE",2026,8.3726915316588
"Antigua and Barbuda","SLE",2027,8.18145899278539
"Antigua and Barbuda","SLE",2028,7.99459421113625
"Antigua and Barbuda","SLE",2029,7.8119974269985
"Antigua and Barbuda","SLE",2030,7.63357115917427
"Antigua and Barbuda","SLE",2031,7.4592201529393
"Antigua and Barbuda","SLE",2032,7.28885132919026
"Antigua and Barbuda","SLE",2033,7.12237373475346
"Antigua and Barbuda","SLE",2034,6.9596984938286
"Antigua and Barbuda","SLE",2035,6.80073876054142
"Antigua and Barbuda","SLE",2036,6.6454096725802
"Antigua and Barbuda","SLE",2037,6.49362830589111
"Antigua and Barbuda","SLE",2038,6.34531363040828
"Antigua and Barbuda","SLE",2039,6.20038646679514
"Antigua and Barbuda","SLE",2040,6.05876944417367
"Antigua and Barbuda","SLE",2041,5.92038695881912
"Antigua and Barbuda","SLE",2042,5.78516513379821
"Antigua and Barbuda","SLE",2043,5.65303177952916
"Antigua and Barbuda","SLE",2044,5.5239163552425
"Antigua and Barbuda","SLE",2045,5.39774993132218
"Antigua and Barbuda","SLE",2046,5.27446515250673
"Antigua and Barbuda","SLE",2047,5.15399620193101
"Antigua and Barbuda","SLE",2048,5.03627876598913
"Antigua and Barbuda","SLE",2049,4.92125
"Antigua and Barbuda","SLE",2050,4.80884849465703
"Antigua and Barbuda","SLV",2021,9.39802848648827
"Antigua and Barbuda","SLV",2022,9.18337721920103
"Antigua and Barbuda","SLV",2023,8.97362859363425
"Antigua and Barbuda","SLV",2024,8.76867063329629
"Antigua and Barbuda","SLV",2025,8.5683939192421
"Antigua and Barbuda","SLV",2026,8.3726915316588
"Antigua and Barbuda","SLV",2027,8.18145899278539
"Antigua and Barbuda","SLV",2028,7.99459421113625
"Antigua and Barbuda","SLV",2029,7.8119974269985
"Antigua and Barbuda","SLV",2030,7.63357115917427
"Antigua and Barbuda","SLV",2031,7.4592201529393
"Antigua and Barbuda","SLV",2032,7.28885132919026
"Antigua and Barbuda","SLV",2033,7.12237373475346
"Antigua and Barbuda","SLV",2034,6.9596984938286
"Antigua and Barbuda","SLV",2035,6.80073876054142
"Antigua and Barbuda","SLV",2036,6.6454096725802
"Antigua and Barbuda","SLV",2037,6.49362830589111
"Antigua and Barbuda","SLV",2038,6.34531363040828
"Antigua and Barbuda","SLV",2039,6.20038646679514
"Antigua and Barbuda","SLV",2040,6.05876944417367
"Antigua and Barbuda","SLV",2041,5.92038695881912
"Antigua and Barbuda","SLV",2042,5.78516513379821
"Antigua and Barbuda","SLV",2043,5.65303177952916
"Antigua and Barbuda","SLV",2044,5.5239163552425
"Antigua and Barbuda","SLV",2045,5.39774993132218
"Antigua and Barbuda","SLV",2046,5.27446515250673
"Antigua and Barbuda","SLV",2047,5.15399620193101
"Antigua and Barbuda","SLV",2048,5.03627876598913
"Antigua and Barbuda","SLV",2049,4.92125
"Antigua and Barbuda","SLV",2050,4.80884849465703
"Antigua and Barbuda","SMR",2021,9.39802848648827
"Antigua and Barbuda","SMR",2022,9.18337721920103
"Antigua and Barbuda","SMR",2023,8.97362859363425
"Antigua and Barbuda","SMR",2024,8.76867063329629
"Antigua and Barbuda","SMR",2025,8.5683939192421
"Antigua and Barbuda","SMR",2026,8.3726915316588
"Antigua and Barbuda","SMR",2027,8.18145899278539
"Antigua and Barbuda","SMR",2028,7.99459421113625
"Antigua and Barbuda","SMR",2029,7.8119974269985
"Antigua and Barbuda","SMR",2030,7.63357115917427
"Antigua and Barbuda","SMR",2031,7.4592201529393
"Antigua and Barbuda","SMR",2032,7.28885132919026
"Antigua and Barbuda","SMR",2033,7.12237373475346
"Antigua and Barbuda","SMR",2034,6.9596984938286
"Antigua and Barbuda","SMR",2035,6.80073876054142
"Antigua and Barbuda","SMR",2036,6.6454096725802
"Antigua and Barbuda","SMR",2037,6.49362830589111
"Antigua and Barbuda","SMR",2038,6.34531363040828
"Antigua and Barbuda","SMR",2039,6.20038646679514
"Antigua and Barbuda","SMR",2040,6.05876944417367
"Antigua and Barbuda","SMR",2041,5.92038695881912
"Antigua and Barbuda","SMR",2042,5.78516513379821
"Antigua and Barbuda","SMR",2043,5.65303177952916
"Antigua and Barbuda","SMR",2044,5.5239163552425
"Antigua and Barbuda","SMR",2045,5.39774993132218
"Antigua and Barbuda","SMR",2046,5.27446515250673
"Antigua and Barbuda","SMR",2047,5.15399620193101
"Antigua and Barbuda","SMR",2048,5.03627876598913
"Antigua and Barbuda","SMR",2049,4.92125
"Antigua and Barbuda","SMR",2050,4.80884849465703
"Antigua and Barbuda","SOM",2021,9.39802848648827
"Antigua and Barbuda","SOM",2022,9.18337721920103
"Antigua and Barbuda","SOM",2023,8.97362859363425
"Antigua and Barbuda","SOM",2024,8.76867063329629
"Antigua and Barbuda","SOM",2025,8.5683939192421
"Antigua and Barbuda","SOM",2026,8.3726915316588
"Antigua and Barbuda","SOM",2027,8.18145899278539
"Antigua and Barbuda","SOM",2028,7.99459421113625
"Antigua and Barbuda","SOM",2029,7.8119974269985
"Antigua and Barbuda","SOM",2030,7.63357115917427
"Antigua and Barbuda","SOM",2031,7.4592201529393
"Antigua and Barbuda","SOM",2032,7.28885132919026
"Antigua and Barbuda","SOM",2033,7.12237373475346
"Antigua and Barbuda","SOM",2034,6.9596984938286
"Antigua and Barbuda","SOM",2035,6.80073876054142
"Antigua and Barbuda","SOM",2036,6.6454096725802
"Antigua and Barbuda","SOM",2037,6.49362830589111
"Antigua and Barbuda","SOM",2038,6.34531363040828
"Antigua and Barbuda","SOM",2039,6.20038646679514
"Antigua and Barbuda","SOM",2040,6.05876944417367
"Antigua and Barbuda","SOM",2041,5.92038695881912
"Antigua and Barbuda","SOM",2042,5.78516513379821
"Antigua and Barbuda","SOM",2043,5.65303177952916
"Antigua and Barbuda","SOM",2044,5.5239163552425
"Antigua and Barbuda","SOM",2045,5.39774993132218
"Antigua and Barbuda","SOM",2046,5.27446515250673
"Antigua and Barbuda","SOM",2047,5.15399620193101
"Antigua and Barbuda","SOM",2048,5.03627876598913
"Antigua and Barbuda","SOM",2049,4.92125
"Antigua and Barbuda","SOM",2050,4.80884849465703
"Antigua and Barbuda","SPM",2021,9.39802848648827
"Antigua and Barbuda","SPM",2022,9.18337721920103
"Antigua and Barbuda","SPM",2023,8.97362859363425
"Antigua and Barbuda","SPM",2024,8.76867063329629
"Antigua and Barbuda","SPM",2025,8.5683939192421
"Antigua and Barbuda","SPM",2026,8.3726915316588
"Antigua and Barbuda","SPM",2027,8.18145899278539
"Antigua and Barbuda","SPM",2028,7.99459421113625
"Antigua and Barbuda","SPM",2029,7.8119974269985
"Antigua and Barbuda","SPM",2030,7.63357115917427
"Antigua and Barbuda","SPM",2031,7.4592201529393
