,Nation,Year,Oil and oil products (PJ),Gas (PJ),Coal and coal products (PJ),Biofuels and waste (PJ),Heat (PJ),Electricity (PJ),Other sources (PJ),Total final energy use (PJ),Pseudo Total (PJ),frac_scoe_heat_energy_commercial_municipal_coal,frac_scoe_heat_energy_commercial_municipal_diesel,frac_scoe_heat_energy_commercial_municipal_electricity,frac_scoe_heat_energy_commercial_municipal_gasoline,frac_scoe_heat_energy_commercial_municipal_hydrocarbon_gas_liquids,frac_scoe_heat_energy_commercial_municipal_hydrogen,frac_scoe_heat_energy_commercial_municipal_kerosene,frac_scoe_heat_energy_commercial_municipal_natural_gas,frac_scoe_heat_energy_commercial_municipal_solid_biomass,gdp_mmm_usd,gdp_class
426,United Kingdom,2014,1.02,36.23,0.0,0.0,4.41,121.15,0.0,162.81,162.80999999999997,0.0,0.003758982863460476,0.7441189116147658,0.0012529942878201587,0.0012529942878201587,0.0,0.0,0.2496161169461336,0.0,2265.6585312,1
427,United Kingdom,2015,12.36,41.07,0.93,0.0,2.23,183.45,0.0,240.04,240.04,0.003874354274287619,0.0308948508581903,0.7642476253957674,0.010298283619396767,0.010298283619396767,0.0,0.0,0.18038660223296116,0.0,2319.432173,1
428,United Kingdom,2016,26.01,41.94,0.96,0.0,2.33,182.57,0.0,253.81,253.81,0.003782356881131555,0.061486939048894844,0.7193175997793625,0.020495646349631618,0.020495646349631618,0.0,0.0,0.17442181159134784,0.0,2335.2887104,1
429,United Kingdom,2017,28.08,32.13,0.9,0.0,2.79,189.96,0.0,253.87,253.85999999999999,0.003545261167572678,0.06636728905696053,0.74828645710234,0.02212242968565351,0.02212242968565351,0.0,0.0,0.13755613330181993,0.0,2351.1452478,1
430,United Kingdom,2018,26.67,23.38,0.85,0.0,3.0,188.76,0.0,242.65,242.66,0.0035028434847111183,0.06594411934393801,0.7778785131459656,0.02198137311464601,0.02198137311464601,0.0,0.0,0.1087117777960933,0.0,2367.0017852,1
431,United Kingdom,2019,23.31,26.32,0.66,0.0,2.92,184.34,0.0,237.55,237.54999999999998,0.0027783624500105244,0.05887602609976847,0.776005051568091,0.01962534203325616,0.01962534203325616,0.0,0.0,0.12308987581561778,0.0,2382.8583226,1
432,United States,2011,264.69,1388.31,54.41,0.0,58.35,3014.74,78.3,4858.81,4811.820000000001,0.011307571771180134,0.03300497524845068,0.6265280081133541,0.01100165841615023,0.01100165841615023,0.0,0.0065089716572939126,0.3006471563774205,0.0,13439.815588,1
433,United States,2012,227.9,1344.47,37.75,0.0,57.43,3171.93,80.55,4920.03,4871.7,0.007748835108894226,0.028068230802389314,0.6510930476014533,0.009356076934129771,0.009356076934129771,0.0,0.006613707740624423,0.28776402487837927,0.0,13791.621576,1
434,United States,2013,216.06,1404.59,32.17,0.0,51.56,3298.15,82.56,5085.1,5035.554,0.006388572141218226,0.025744138579389675,0.654972620688806,0.008581379526463226,0.008581379526463226,0.0,0.006558166191843042,0.2891737433458165,0.0,14143.427564,1
435,United States,2014,201.62,1545.31,35.72,0.0,49.15,3391.78,84.62,5308.2,5257.428,0.006794196706069964,0.023009730233110183,0.645140551615733,0.007669910077703395,0.007669910077703395,0.0,0.0064381290623475975,0.3032775722273325,0.0,14495.233552,1
436,United States,2015,102.05,1551.16,28.14,0.0,47.95,3785.6,86.56,5601.46,5549.523999999999,0.005070705163181564,0.011033378718607219,0.6821485950867138,0.003677792906202406,0.003677792906202406,0.0,0.006239093659203925,0.2881526415598888,0.0,14847.03954,1
437,United States,2016,113.94,1539.17,22.52,0.0,58.25,3803.46,72.14,5609.47,5566.196,0.00404585106237725,0.012281996537671327,0.6833140622428675,0.004093998845890443,0.004093998845890443,0.0,0.0051841508994652724,0.2869859415658378,0.0,15106.351184,1
438,United States,2017,102.83,1533.61,19.72,0.0,51.5,3753.65,70.56,5531.86,5489.534,0.0035922903474138244,0.011239205367887329,0.6837829950593257,0.003746401789295777,0.003746401789295777,0.0,0.005141420018529807,0.28875128562825186,0.0,15365.662828,1
439,United States,2018,102.48,1611.3,17.81,0.0,54.63,3777.26,74.6,5638.07,5593.320000000001,0.003184155385352527,0.010993113213619102,0.6753162701222172,0.0036643710712063677,0.0036643710712063677,0.0,0.005334935244184134,0.29784278389221425,0.0,15624.974472,1
440,United States,2019,89.07,1643.24,15.82,0.0,53.01,3677.81,75.53,5554.49,5509.162,0.0028715801060124934,0.009700567890361545,0.6675806592726806,0.0032335226301205156,0.0032335226301205156,0.0,0.0054839556360840366,0.3078961918346202,0.0,15884.286116,1
441,Uruguay,2011,0.77,0.34,0.0,0.97,0.0,5.33,0.0,7.41,7.409999999999999,0.0,0.062348178137651825,0.7192982456140352,0.020782726045883947,0.020782726045883947,0.0,0.0,0.045883940620782736,0.1309041835357625,44.21469831,2
442,Uruguay,2012,0.78,0.3,0.0,1.01,0.0,5.65,0.0,7.73,7.739999999999999,0.0,0.06046511627906977,0.7299741602067185,0.02015503875968993,0.02015503875968993,0.0,0.0,0.03875968992248062,0.13049095607235142,46.06766559,2
443,Uruguay,2013,0.78,0.39,0.0,0.93,0.0,5.7,0.0,7.8,7.799999999999999,0.0,0.060000000000000005,0.7307692307692308,0.020000000000000007,0.020000000000000007,0.0,0.0,0.05000000000000001,0.11923076923076925,47.92063287,2
444,Uruguay,2014,0.69,0.38,0.0,0.93,0.0,5.65,0.0,7.64,7.6499999999999995,0.0,0.05411764705882353,0.7385620915032681,0.01803921568627451,0.01803921568627451,0.0,0.0,0.04967320261437909,0.1215686274509804,49.77360015,2
445,Uruguay,2015,0.64,0.4,0.0,0.93,0.0,5.54,0.0,7.5,7.510000000000001,0.0,0.05113182423435419,0.7376830892143807,0.017043941411451397,0.017043941411451397,0.0,0.0,0.05326231691078562,0.12383488681757655,51.62656743,2
446,Uruguay,2016,0.72,0.4,0.0,0.93,0.0,5.81,0.0,7.86,7.86,0.0,0.0549618320610687,0.7391857506361322,0.018320610687022898,0.018320610687022898,0.0,0.0,0.050890585241730284,0.1183206106870229,52.159028868,2
447,Uruguay,2017,0.61,0.42,0.0,0.94,0.0,5.69,0.0,7.66,7.66,0.0,0.047780678851174936,0.7428198433420365,0.015926892950391645,0.015926892950391645,0.0,0.0,0.054830287206266315,0.12271540469973889,52.691490306,2
448,Uruguay,2018,0.62,0.45,0.0,0.94,0.0,6.05,0.0,8.06,8.059999999999999,0.0,0.04615384615384616,0.7506203473945411,0.015384615384615387,0.015384615384615387,0.0,0.0,0.05583126550868488,0.11662531017369729,53.223951744,2
449,Uruguay,2019,0.93,0.42,0.0,0.94,0.0,10.55,0.0,12.85,12.84,0.0,0.04345794392523365,0.8216510903426792,0.014485981308411217,0.014485981308411217,0.0,0.0,0.03271028037383177,0.07320872274143302,53.756413182,2
