,Nation,iso_code3,Year,frac_scoe_heat_energy_residential_electricity
4438,Morocco,MAR,2049,0.02586282219309742
4439,Morocco,MAR,2050,0.02586282219309742
4449,Mozambique,MOZ,2020,0.07120643548163084
4450,Mozambique,MOZ,2021,0.07120643548163084
4451,Mozambique,MOZ,2022,0.07120643548163084
4452,Mozambique,MOZ,2023,0.07120643548163084
4453,Mozambique,MOZ,2024,0.07120643548163084
4454,Mozambique,MOZ,2025,0.07120643548163084
4455,Mozambique,MOZ,2026,0.07120643548163084
4456,Mozambique,MOZ,2027,0.07120643548163084
4457,Mozambique,MOZ,2028,0.07120643548163084
4458,Mozambique,MOZ,2029,0.07120643548163084
4459,Mozambique,MOZ,2030,0.07120643548163084
4460,Mozambique,MOZ,2031,0.07120643548163084
4461,Mozambique,MOZ,2032,0.07120643548163084
4462,Mozambique,MOZ,2033,0.07120643548163084
4463,Mozambique,MOZ,2034,0.07120643548163084
4464,Mozambique,MOZ,2035,0.07120643548163084
4465,Mozambique,MOZ,2036,0.07120643548163084
4466,Mozambique,MOZ,2037,0.07120643548163084
4467,Mozambique,MOZ,2038,0.07120643548163084
4468,Mozambique,MOZ,2039,0.07120643548163084
4469,Mozambique,MOZ,2040,0.07120643548163084
4470,Mozambique,MOZ,2041,0.07120643548163084
4471,Mozambique,MOZ,2042,0.07120643548163084
4472,Mozambique,MOZ,2043,0.07120643548163084
4473,Mozambique,MOZ,2044,0.07120643548163084
4474,Mozambique,MOZ,2045,0.07120643548163084
4475,Mozambique,MOZ,2046,0.07120643548163084
4476,Mozambique,MOZ,2047,0.07120643548163084
4477,Mozambique,MOZ,2048,0.07120643548163084
4478,Mozambique,MOZ,2049,0.07120643548163084
4479,Mozambique,MOZ,2050,0.07120643548163084
4489,Myanmar,MMR,2020,0.07120643548163084
4490,Myanmar,MMR,2021,0.07120643548163084
4491,Myanmar,MMR,2022,0.07120643548163084
4492,Myanmar,MMR,2023,0.07120643548163084
4493,Myanmar,MMR,2024,0.07120643548163084
4494,Myanmar,MMR,2025,0.07120643548163084
4495,Myanmar,MMR,2026,0.07120643548163084
4496,Myanmar,MMR,2027,0.07120643548163084
4497,Myanmar,MMR,2028,0.07120643548163084
4498,Myanmar,MMR,2029,0.07120643548163084
4499,Myanmar,MMR,2030,0.07120643548163084
4500,Myanmar,MMR,2031,0.07120643548163084
4501,Myanmar,MMR,2032,0.07120643548163084
4502,Myanmar,MMR,2033,0.07120643548163084
4503,Myanmar,MMR,2034,0.07120643548163084
4504,Myanmar,MMR,2035,0.07120643548163084
4505,Myanmar,MMR,2036,0.07120643548163084
4506,Myanmar,MMR,2037,0.07120643548163084
4507,Myanmar,MMR,2038,0.07120643548163084
4508,Myanmar,MMR,2039,0.07120643548163084
4509,Myanmar,MMR,2040,0.07120643548163084
4510,Myanmar,MMR,2041,0.07120643548163084
4511,Myanmar,MMR,2042,0.07120643548163084
4512,Myanmar,MMR,2043,0.07120643548163084
4513,Myanmar,MMR,2044,0.07120643548163084
4514,Myanmar,MMR,2045,0.07120643548163084
4515,Myanmar,MMR,2046,0.07120643548163084
4516,Myanmar,MMR,2047,0.07120643548163084
4517,Myanmar,MMR,2048,0.07120643548163084
4518,Myanmar,MMR,2049,0.07120643548163084
4519,Myanmar,MMR,2050,0.07120643548163084
4529,Namibia,NAM,2020,0.07120643548163084
4530,Namibia,NAM,2021,0.07120643548163084
4531,Namibia,NAM,2022,0.07120643548163084
4532,Namibia,NAM,2023,0.07120643548163084
4533,Namibia,NAM,2024,0.07120643548163084
4534,Namibia,NAM,2025,0.07120643548163084
4535,Namibia,NAM,2026,0.07120643548163084
4536,Namibia,NAM,2027,0.07120643548163084
4537,Namibia,NAM,2028,0.07120643548163084
4538,Namibia,NAM,2029,0.07120643548163084
4539,Namibia,NAM,2030,0.07120643548163084
4540,Namibia,NAM,2031,0.07120643548163084
4541,Namibia,NAM,2032,0.07120643548163084
4542,Namibia,NAM,2033,0.07120643548163084
4543,Namibia,NAM,2034,0.07120643548163084
4544,Namibia,NAM,2035,0.07120643548163084
4545,Namibia,NAM,2036,0.07120643548163084
4546,Namibia,NAM,2037,0.07120643548163084
4547,Namibia,NAM,2038,0.07120643548163084
4548,Namibia,NAM,2039,0.07120643548163084
4549,Namibia,NAM,2040,0.07120643548163084
4550,Namibia,NAM,2041,0.07120643548163084
4551,Namibia,NAM,2042,0.07120643548163084
4552,Namibia,NAM,2043,0.07120643548163084
4553,Namibia,NAM,2044,0.07120643548163084
4554,Namibia,NAM,2045,0.07120643548163084
4555,Namibia,NAM,2046,0.07120643548163084
4556,Namibia,NAM,2047,0.07120643548163084
4557,Namibia,NAM,2048,0.07120643548163084
4558,Namibia,NAM,2049,0.07120643548163084
4559,Namibia,NAM,2050,0.07120643548163084
4569,Nepal,NPL,2020,0.07120643548163084
4570,Nepal,NPL,2021,0.07120643548163084
4571,Nepal,NPL,2022,0.07120643548163084
4572,Nepal,NPL,2023,0.07120643548163084
4573,Nepal,NPL,2024,0.07120643548163084
4574,Nepal,NPL,2025,0.07120643548163084
4575,Nepal,NPL,2026,0.07120643548163084
4576,Nepal,NPL,2027,0.07120643548163084
4577,Nepal,NPL,2028,0.07120643548163084
4578,Nepal,NPL,2029,0.07120643548163084
4579,Nepal,NPL,2030,0.07120643548163084
4580,Nepal,NPL,2031,0.07120643548163084
4581,Nepal,NPL,2032,0.07120643548163084
4582,Nepal,NPL,2033,0.07120643548163084
4583,Nepal,NPL,2034,0.07120643548163084
4584,Nepal,NPL,2035,0.07120643548163084
4585,Nepal,NPL,2036,0.07120643548163084
4586,Nepal,NPL,2037,0.07120643548163084
4587,Nepal,NPL,2038,0.07120643548163084
4588,Nepal,NPL,2039,0.07120643548163084
4589,Nepal,NPL,2040,0.07120643548163084
4590,Nepal,NPL,2041,0.07120643548163084
4591,Nepal,NPL,2042,0.07120643548163084
4592,Nepal,NPL,2043,0.07120643548163084
4593,Nepal,NPL,2044,0.07120643548163084
4594,Nepal,NPL,2045,0.07120643548163084
4595,Nepal,NPL,2046,0.07120643548163084
4596,Nepal,NPL,2047,0.07120643548163084
4597,Nepal,NPL,2048,0.07120643548163084
4598,Nepal,NPL,2049,0.07120643548163084
4599,Nepal,NPL,2050,0.07120643548163084
4609,Netherlands,NLD,2020,0.0475309783613834
4610,Netherlands,NLD,2021,0.0475309783613834
4611,Netherlands,NLD,2022,0.0475309783613834
4612,Netherlands,NLD,2023,0.0475309783613834
4613,Netherlands,NLD,2024,0.0475309783613834
4614,Netherlands,NLD,2025,0.0475309783613834
4615,Netherlands,NLD,2026,0.0475309783613834
4616,Netherlands,NLD,2027,0.0475309783613834
4617,Netherlands,NLD,2028,0.0475309783613834
4618,Netherlands,NLD,2029,0.0475309783613834
4619,Netherlands,NLD,2030,0.0475309783613834
4620,Netherlands,NLD,2031,0.0475309783613834
4621,Netherlands,NLD,2032,0.0475309783613834
4622,Netherlands,NLD,2033,0.0475309783613834
4623,Netherlands,NLD,2034,0.0475309783613834
4624,Netherlands,NLD,2035,0.0475309783613834
4625,Netherlands,NLD,2036,0.0475309783613834
4626,Netherlands,NLD,2037,0.0475309783613834
4627,Netherlands,NLD,2038,0.0475309783613834
4628,Netherlands,NLD,2039,0.0475309783613834
4629,Netherlands,NLD,2040,0.0475309783613834
4630,Netherlands,NLD,2041,0.0475309783613834
4631,Netherlands,NLD,2042,0.0475309783613834
4632,Netherlands,NLD,2043,0.0475309783613834
4633,Netherlands,NLD,2044,0.0475309783613834
4634,Netherlands,NLD,2045,0.0475309783613834
4635,Netherlands,NLD,2046,0.0475309783613834
4636,Netherlands,NLD,2047,0.0475309783613834
4637,Netherlands,NLD,2048,0.0475309783613834
4638,Netherlands,NLD,2049,0.0475309783613834
4639,Netherlands,NLD,2050,0.0475309783613834
4649,New Caledonia,NCL,2020,0.07120643548163084
4650,New Caledonia,NCL,2021,0.07120643548163084
4651,New Caledonia,NCL,2022,0.07120643548163084
4652,New Caledonia,NCL,2023,0.07120643548163084
4653,New Caledonia,NCL,2024,0.07120643548163084
4654,New Caledonia,NCL,2025,0.07120643548163084
4655,New Caledonia,NCL,2026,0.07120643548163084
4656,New Caledonia,NCL,2027,0.07120643548163084
4657,New Caledonia,NCL,2028,0.07120643548163084
4658,New Caledonia,NCL,2029,0.07120643548163084
4659,New Caledonia,NCL,2030,0.07120643548163084
4660,New Caledonia,NCL,2031,0.07120643548163084
4661,New Caledonia,NCL,2032,0.07120643548163084
4662,New Caledonia,NCL,2033,0.07120643548163084
4663,New Caledonia,NCL,2034,0.07120643548163084
4664,New Caledonia,NCL,2035,0.07120643548163084
4665,New Caledonia,NCL,2036,0.07120643548163084
4666,New Caledonia,NCL,2037,0.07120643548163084
4667,New Caledonia,NCL,2038,0.07120643548163084
4668,New Caledonia,NCL,2039,0.07120643548163084
4669,New Caledonia,NCL,2040,0.07120643548163084
4670,New Caledonia,NCL,2041,0.07120643548163084
4671,New Caledonia,NCL,2042,0.07120643548163084
4672,New Caledonia,NCL,2043,0.07120643548163084
4673,New Caledonia,NCL,2044,0.07120643548163084
4674,New Caledonia,NCL,2045,0.07120643548163084
4675,New Caledonia,NCL,2046,0.07120643548163084
4676,New Caledonia,NCL,2047,0.07120643548163084
4677,New Caledonia,NCL,2048,0.07120643548163084
4678,New Caledonia,NCL,2049,0.07120643548163084
4679,New Caledonia,NCL,2050,0.07120643548163084
4689,New Zealand,NZL,2020,0.3959081680462283
4690,New Zealand,NZL,2021,0.3959081680462283
4691,New Zealand,NZL,2022,0.3959081680462283
4692,New Zealand,NZL,2023,0.3959081680462283
4693,New Zealand,NZL,2024,0.3959081680462283
4694,New Zealand,NZL,2025,0.3959081680462283
4695,New Zealand,NZL,2026,0.3959081680462283
4696,New Zealand,NZL,2027,0.3959081680462283
4697,New Zealand,NZL,2028,0.3959081680462283
4698,New Zealand,NZL,2029,0.3959081680462283
4699,New Zealand,NZL,2030,0.3959081680462283
4700,New Zealand,NZL,2031,0.3959081680462283
4701,New Zealand,NZL,2032,0.3959081680462283
4702,New Zealand,NZL,2033,0.3959081680462283
4703,New Zealand,NZL,2034,0.3959081680462283
4704,New Zealand,NZL,2035,0.3959081680462283
4705,New Zealand,NZL,2036,0.3959081680462283
4706,New Zealand,NZL,2037,0.3959081680462283
4707,New Zealand,NZL,2038,0.3959081680462283
4708,New Zealand,NZL,2039,0.3959081680462283
4709,New Zealand,NZL,2040,0.3959081680462283
4710,New Zealand,NZL,2041,0.3959081680462283
4711,New Zealand,NZL,2042,0.3959081680462283
4712,New Zealand,NZL,2043,0.3959081680462283
4713,New Zealand,NZL,2044,0.3959081680462283
4714,New Zealand,NZL,2045,0.3959081680462283
4715,New Zealand,NZL,2046,0.3959081680462283
4716,New Zealand,NZL,2047,0.3959081680462283
4717,New Zealand,NZL,2048,0.3959081680462283
4718,New Zealand,NZL,2049,0.3959081680462283
4719,New Zealand,NZL,2050,0.3959081680462283
4729,Nicaragua,NIC,2020,0.07120643548163084
4730,Nicaragua,NIC,2021,0.07120643548163084
4731,Nicaragua,NIC,2022,0.07120643548163084
4732,Nicaragua,NIC,2023,0.07120643548163084
4733,Nicaragua,NIC,2024,0.07120643548163084
4734,Nicaragua,NIC,2025,0.07120643548163084
4735,Nicaragua,NIC,2026,0.07120643548163084
4736,Nicaragua,NIC,2027,0.07120643548163084
4737,Nicaragua,NIC,2028,0.07120643548163084
4738,Nicaragua,NIC,2029,0.07120643548163084
4739,Nicaragua,NIC,2030,0.07120643548163084
4740,Nicaragua,NIC,2031,0.07120643548163084
4741,Nicaragua,NIC,2032,0.07120643548163084
4742,Nicaragua,NIC,2033,0.07120643548163084
4743,Nicaragua,NIC,2034,0.07120643548163084
4744,Nicaragua,NIC,2035,0.07120643548163084
4745,Nicaragua,NIC,2036,0.07120643548163084
4746,Nicaragua,NIC,2037,0.07120643548163084
4747,Nicaragua,NIC,2038,0.07120643548163084
4748,Nicaragua,NIC,2039,0.07120643548163084
4749,Nicaragua,NIC,2040,0.07120643548163084
4750,Nicaragua,NIC,2041,0.07120643548163084
4751,Nicaragua,NIC,2042,0.07120643548163084
4752,Nicaragua,NIC,2043,0.07120643548163084
4753,Nicaragua,NIC,2044,0.07120643548163084
4754,Nicaragua,NIC,2045,0.07120643548163084
4755,Nicaragua,NIC,2046,0.07120643548163084
4756,Nicaragua,NIC,2047,0.07120643548163084
4757,Nicaragua,NIC,2048,0.07120643548163084
4758,Nicaragua,NIC,2049,0.07120643548163084
4759,Nicaragua,NIC,2050,0.07120643548163084
4769,Niger,NER,2020,0.07120643548163084
4770,Niger,NER,2021,0.07120643548163084
4771,Niger,NER,2022,0.07120643548163084
4772,Niger,NER,2023,0.07120643548163084
4773,Niger,NER,2024,0.07120643548163084
4774,Niger,NER,2025,0.07120643548163084
4775,Niger,NER,2026,0.07120643548163084
4776,Niger,NER,2027,0.07120643548163084
4777,Niger,NER,2028,0.07120643548163084
4778,Niger,NER,2029,0.07120643548163084
4779,Niger,NER,2030,0.07120643548163084
4780,Niger,NER,2031,0.07120643548163084
4781,Niger,NER,2032,0.07120643548163084
4782,Niger,NER,2033,0.07120643548163084
4783,Niger,NER,2034,0.07120643548163084
4784,Niger,NER,2035,0.07120643548163084
4785,Niger,NER,2036,0.07120643548163084
4786,Niger,NER,2037,0.07120643548163084
4787,Niger,NER,2038,0.07120643548163084
4788,Niger,NER,2039,0.07120643548163084
4789,Niger,NER,2040,0.07120643548163084
4790,Niger,NER,2041,0.07120643548163084
4791,Niger,NER,2042,0.07120643548163084
4792,Niger,NER,2043,0.07120643548163084
4793,Niger,NER,2044,0.07120643548163084
4794,Niger,NER,2045,0.07120643548163084
4795,Niger,NER,2046,0.07120643548163084
4796,Niger,NER,2047,0.07120643548163084
4797,Niger,NER,2048,0.07120643548163084
4798,Niger,NER,2049,0.07120643548163084
4799,Niger,NER,2050,0.07120643548163084
4809,Nigeria,NGA,2020,0.07120643548163084
4810,Nigeria,NGA,2021,0.07120643548163084
4811,Nigeria,NGA,2022,0.07120643548163084
4812,Nigeria,NGA,2023,0.07120643548163084
4813,Nigeria,NGA,2024,0.07120643548163084
4814,Nigeria,NGA,2025,0.07120643548163084
4815,Nigeria,NGA,2026,0.07120643548163084
4816,Nigeria,NGA,2027,0.07120643548163084
4817,Nigeria,NGA,2028,0.07120643548163084
4818,Nigeria,NGA,2029,0.07120643548163084
4819,Nigeria,NGA,2030,0.07120643548163084
4820,Nigeria,NGA,2031,0.07120643548163084
4821,Nigeria,NGA,2032,0.07120643548163084
4822,Nigeria,NGA,2033,0.07120643548163084
4823,Nigeria,NGA,2034,0.07120643548163084
4824,Nigeria,NGA,2035,0.07120643548163084
4825,Nigeria,NGA,2036,0.07120643548163084
4826,Nigeria,NGA,2037,0.07120643548163084
4827,Nigeria,NGA,2038,0.07120643548163084
4828,Nigeria,NGA,2039,0.07120643548163084
4829,Nigeria,NGA,2040,0.07120643548163084
4830,Nigeria,NGA,2041,0.07120643548163084
4831,Nigeria,NGA,2042,0.07120643548163084
4832,Nigeria,NGA,2043,0.07120643548163084
4833,Nigeria,NGA,2044,0.07120643548163084
4834,Nigeria,NGA,2045,0.07120643548163084
4835,Nigeria,NGA,2046,0.07120643548163084
4836,Nigeria,NGA,2047,0.07120643548163084
4837,Nigeria,NGA,2048,0.07120643548163084
4838,Nigeria,NGA,2049,0.07120643548163084
4839,Nigeria,NGA,2050,0.07120643548163084
4849,North Macedonia,MKD,2020,0.07120643548163084
4850,North Macedonia,MKD,2021,0.07120643548163084
4851,North Macedonia,MKD,2022,0.07120643548163084
4852,North Macedonia,MKD,2023,0.07120643548163084
4853,North Macedonia,MKD,2024,0.07120643548163084
4854,North Macedonia,MKD,2025,0.07120643548163084
4855,North Macedonia,MKD,2026,0.07120643548163084
4856,North Macedonia,MKD,2027,0.07120643548163084
4857,North Macedonia,MKD,2028,0.07120643548163084
4858,North Macedonia,MKD,2029,0.07120643548163084
4859,North Macedonia,MKD,2030,0.07120643548163084
4860,North Macedonia,MKD,2031,0.07120643548163084
4861,North Macedonia,MKD,2032,0.07120643548163084
4862,North Macedonia,MKD,2033,0.07120643548163084
4863,North Macedonia,MKD,2034,0.07120643548163084
4864,North Macedonia,MKD,2035,0.07120643548163084
4865,North Macedonia,MKD,2036,0.07120643548163084
4866,North Macedonia,MKD,2037,0.07120643548163084
4867,North Macedonia,MKD,2038,0.07120643548163084
4868,North Macedonia,MKD,2039,0.07120643548163084
4869,North Macedonia,MKD,2040,0.07120643548163084
4870,North Macedonia,MKD,2041,0.07120643548163084
4871,North Macedonia,MKD,2042,0.07120643548163084
4872,North Macedonia,MKD,2043,0.07120643548163084
4873,North Macedonia,MKD,2044,0.07120643548163084
4874,North Macedonia,MKD,2045,0.07120643548163084
4875,North Macedonia,MKD,2046,0.07120643548163084
4876,North Macedonia,MKD,2047,0.07120643548163084
4877,North Macedonia,MKD,2048,0.07120643548163084
4878,North Macedonia,MKD,2049,0.07120643548163084
4879,North Macedonia,MKD,2050,0.07120643548163084
4889,Norway,NOR,2020,0.7729953917050693
4890,Norway,NOR,2021,0.7729953917050693
4891,Norway,NOR,2022,0.7729953917050693
4892,Norway,NOR,2023,0.7729953917050693
4893,Norway,NOR,2024,0.7729953917050693
4894,Norway,NOR,2025,0.7729953917050693
4895,Norway,NOR,2026,0.7729953917050693
4896,Norway,NOR,2027,0.7729953917050693
4897,Norway,NOR,2028,0.7729953917050693
4898,Norway,NOR,2029,0.7729953917050693
4899,Norway,NOR,2030,0.7729953917050693
4900,Norway,NOR,2031,0.7729953917050693
4901,Norway,NOR,2032,0.7729953917050693
4902,Norway,NOR,2033,0.7729953917050693
4903,Norway,NOR,2034,0.7729953917050693
4904,Norway,NOR,2035,0.7729953917050693
4905,Norway,NOR,2036,0.7729953917050693
4906,Norway,NOR,2037,0.7729953917050693
4907,Norway,NOR,2038,0.7729953917050693
4908,Norway,NOR,2039,0.7729953917050693
4909,Norway,NOR,2040,0.7729953917050693
4910,Norway,NOR,2041,0.7729953917050693
4911,Norway,NOR,2042,0.7729953917050693
4912,Norway,NOR,2043,0.7729953917050693
4913,Norway,NOR,2044,0.7729953917050693
4914,Norway,NOR,2045,0.7729953917050693
4915,Norway,NOR,2046,0.7729953917050693
4916,Norway,NOR,2047,0.7729953917050693
4917,Norway,NOR,2048,0.7729953917050693
4918,Norway,NOR,2049,0.7729953917050693
4919,Norway,NOR,2050,0.7729953917050693
4929,Oman,OMN,2020,0.07120643548163084
4930,Oman,OMN,2021,0.07120643548163084
4931,Oman,OMN,2022,0.07120643548163084
4932,Oman,OMN,2023,0.07120643548163084
4933,Oman,OMN,2024,0.07120643548163084
4934,Oman,OMN,2025,0.07120643548163084
4935,Oman,OMN,2026,0.07120643548163084
4936,Oman,OMN,2027,0.07120643548163084
4937,Oman,OMN,2028,0.07120643548163084
4938,Oman,OMN,2029,0.07120643548163084
4939,Oman,OMN,2030,0.07120643548163084
4940,Oman,OMN,2031,0.07120643548163084
4941,Oman,OMN,2032,0.07120643548163084
4942,Oman,OMN,2033,0.07120643548163084
4943,Oman,OMN,2034,0.07120643548163084
4944,Oman,OMN,2035,0.07120643548163084
4945,Oman,OMN,2036,0.07120643548163084
4946,Oman,OMN,2037,0.07120643548163084
4947,Oman,OMN,2038,0.07120643548163084
4948,Oman,OMN,2039,0.07120643548163084
4949,Oman,OMN,2040,0.07120643548163084
4950,Oman,OMN,2041,0.07120643548163084
4951,Oman,OMN,2042,0.07120643548163084
4952,Oman,OMN,2043,0.07120643548163084
4953,Oman,OMN,2044,0.07120643548163084
4954,Oman,OMN,2045,0.07120643548163084
4955,Oman,OMN,2046,0.07120643548163084
4956,Oman,OMN,2047,0.07120643548163084
4957,Oman,OMN,2048,0.07120643548163084
4958,Oman,OMN,2049,0.07120643548163084
4959,Oman,OMN,2050,0.07120643548163084
4969,Pakistan,PAK,2020,0.07120643548163084
4970,Pakistan,PAK,2021,0.07120643548163084
4971,Pakistan,PAK,2022,0.07120643548163084
4972,Pakistan,PAK,2023,0.07120643548163084
4973,Pakistan,PAK,2024,0.07120643548163084
4974,Pakistan,PAK,2025,0.07120643548163084
4975,Pakistan,PAK,2026,0.07120643548163084
4976,Pakistan,PAK,2027,0.07120643548163084
4977,Pakistan,PAK,2028,0.07120643548163084
4978,Pakistan,PAK,2029,0.07120643548163084
4979,Pakistan,PAK,2030,0.07120643548163084
4980,Pakistan,PAK,2031,0.07120643548163084
4981,Pakistan,PAK,2032,0.07120643548163084
4982,Pakistan,PAK,2033,0.07120643548163084
4983,Pakistan,PAK,2034,0.07120643548163084
4984,Pakistan,PAK,2035,0.07120643548163084
4985,Pakistan,PAK,2036,0.07120643548163084
4986,Pakistan,PAK,2037,0.07120643548163084
4987,Pakistan,PAK,2038,0.07120643548163084
4988,Pakistan,PAK,2039,0.07120643548163084
4989,Pakistan,PAK,2040,0.07120643548163084
4990,Pakistan,PAK,2041,0.07120643548163084
4991,Pakistan,PAK,2042,0.07120643548163084
4992,Pakistan,PAK,2043,0.07120643548163084
4993,Pakistan,PAK,2044,0.07120643548163084
4994,Pakistan,PAK,2045,0.07120643548163084
4995,Pakistan,PAK,2046,0.07120643548163084
4996,Pakistan,PAK,2047,0.07120643548163084
4997,Pakistan,PAK,2048,0.07120643548163084
4998,Pakistan,PAK,2049,0.07120643548163084
4999,Pakistan,PAK,2050,0.07120643548163084
5009,Panama,PAN,2020,0.07120643548163084
5010,Panama,PAN,2021,0.07120643548163084
5011,Panama,PAN,2022,0.07120643548163084
5012,Panama,PAN,2023,0.07120643548163084
5013,Panama,PAN,2024,0.07120643548163084
5014,Panama,PAN,2025,0.07120643548163084
5015,Panama,PAN,2026,0.07120643548163084
5016,Panama,PAN,2027,0.07120643548163084
5017,Panama,PAN,2028,0.07120643548163084
5018,Panama,PAN,2029,0.07120643548163084
5019,Panama,PAN,2030,0.07120643548163084
5020,Panama,PAN,2031,0.07120643548163084
5021,Panama,PAN,2032,0.07120643548163084
5022,Panama,PAN,2033,0.07120643548163084
5023,Panama,PAN,2034,0.07120643548163084
5024,Panama,PAN,2035,0.07120643548163084
5025,Panama,PAN,2036,0.07120643548163084
5026,Panama,PAN,2037,0.07120643548163084
5027,Panama,PAN,2038,0.07120643548163084
5028,Panama,PAN,2039,0.07120643548163084
5029,Panama,PAN,2040,0.07120643548163084
5030,Panama,PAN,2041,0.07120643548163084
5031,Panama,PAN,2042,0.07120643548163084
5032,Panama,PAN,2043,0.07120643548163084
5033,Panama,PAN,2044,0.07120643548163084
5034,Panama,PAN,2045,0.07120643548163084
5035,Panama,PAN,2046,0.07120643548163084
5036,Panama,PAN,2047,0.07120643548163084
5037,Panama,PAN,2048,0.07120643548163084
5038,Panama,PAN,2049,0.07120643548163084
5039,Panama,PAN,2050,0.07120643548163084
5049,Papua New Guinea,PNG,2020,0.07120643548163084
5050,Papua New Guinea,PNG,2021,0.07120643548163084
5051,Papua New Guinea,PNG,2022,0.07120643548163084
5052,Papua New Guinea,PNG,2023,0.07120643548163084
5053,Papua New Guinea,PNG,2024,0.07120643548163084
5054,Papua New Guinea,PNG,2025,0.07120643548163084
5055,Papua New Guinea,PNG,2026,0.07120643548163084
5056,Papua New Guinea,PNG,2027,0.07120643548163084
5057,Papua New Guinea,PNG,2028,0.07120643548163084
5058,Papua New Guinea,PNG,2029,0.07120643548163084
5059,Papua New Guinea,PNG,2030,0.07120643548163084
5060,Papua New Guinea,PNG,2031,0.07120643548163084
5061,Papua New Guinea,PNG,2032,0.07120643548163084
5062,Papua New Guinea,PNG,2033,0.07120643548163084
