Year,iso_code3,net_imports_cement_clinker_tonne
2040,LBY,3500.0
2041,LBY,3500.0
2042,LBY,3500.0
2043,LBY,3500.0
2044,LBY,3500.0
2045,LBY,3500.0
2046,LBY,3500.0
2047,LBY,3500.0
2048,LBY,3500.0
2049,LBY,3500.0
2050,LBY,3500.0
2021,LKA,-4.325
2022,LKA,2355347.7263700003
2023,LKA,2355347.7263700003
2024,LKA,2355347.7263700003
2025,LKA,2355347.7263700003
2026,LKA,2355347.7263700003
2027,LKA,2355347.7263700003
2028,LKA,2355347.7263700003
2029,LKA,2355347.7263700003
2030,LKA,2355347.7263700003
2031,LKA,2355347.7263700003
2032,LKA,2355347.7263700003
2033,LKA,2355347.7263700003
2034,LKA,2355347.7263700003
2035,LKA,2355347.7263700003
2036,LKA,2355347.7263700003
2037,LKA,2355347.7263700003
2038,LKA,2355347.7263700003
2039,LKA,2355347.7263700003
2040,LKA,2355347.7263700003
2041,LKA,2355347.7263700003
2042,LKA,2355347.7263700003
2043,LKA,2355347.7263700003
2044,LKA,2355347.7263700003
2045,LKA,2355347.7263700003
2046,LKA,2355347.7263700003
2047,LKA,2355347.7263700003
2048,LKA,2355347.7263700003
2049,LKA,2355347.7263700003
2050,LKA,2355347.7263700003
2021,LSO,70276.21
2022,LSO,6450.28715
2023,LSO,6450.28715
2024,LSO,6450.28715
2025,LSO,6450.28715
2026,LSO,6450.28715
2027,LSO,6450.28715
2028,LSO,6450.28715
2029,LSO,6450.28715
2030,LSO,6450.28715
2031,LSO,6450.28715
2032,LSO,6450.28715
2033,LSO,6450.28715
2034,LSO,6450.28715
2035,LSO,6450.28715
2036,LSO,6450.28715
2037,LSO,6450.28715
2038,LSO,6450.28715
2039,LSO,6450.28715
2040,LSO,6450.28715
2041,LSO,6450.28715
2042,LSO,6450.28715
2043,LSO,6450.28715
2044,LSO,6450.28715
2045,LSO,6450.28715
2046,LSO,6450.28715
2047,LSO,6450.28715
2048,LSO,6450.28715
2049,LSO,6450.28715
2050,LSO,6450.28715
2021,LTU,6998.72
2022,LTU,50649.72386363636
2023,LTU,50649.72386363636
2024,LTU,50649.72386363636
2025,LTU,50649.72386363636
2026,LTU,50649.72386363636
2027,LTU,50649.72386363636
2028,LTU,50649.72386363636
2029,LTU,50649.72386363636
2030,LTU,50649.72386363636
2031,LTU,50649.72386363636
2032,LTU,50649.72386363636
2033,LTU,50649.72386363636
2034,LTU,50649.72386363636
2035,LTU,50649.72386363636
2036,LTU,50649.72386363636
2037,LTU,50649.72386363636
2038,LTU,50649.72386363636
2039,LTU,50649.72386363636
2040,LTU,50649.72386363636
2041,LTU,50649.72386363636
2042,LTU,50649.72386363636
2043,LTU,50649.72386363636
2044,LTU,50649.72386363636
2045,LTU,50649.72386363636
2046,LTU,50649.72386363636
2047,LTU,50649.72386363636
2048,LTU,50649.72386363636
2049,LTU,50649.72386363636
2050,LTU,50649.72386363636
2021,LUX,13249.25
2022,LUX,10782.348772727271
2023,LUX,10782.348772727271
2024,LUX,10782.348772727271
2025,LUX,10782.348772727271
2026,LUX,10782.348772727271
2027,LUX,10782.348772727271
2028,LUX,10782.348772727271
2029,LUX,10782.348772727271
2030,LUX,10782.348772727271
2031,LUX,10782.348772727271
2032,LUX,10782.348772727271
2033,LUX,10782.348772727271
2034,LUX,10782.348772727271
2035,LUX,10782.348772727271
2036,LUX,10782.348772727271
2037,LUX,10782.348772727271
2038,LUX,10782.348772727271
2039,LUX,10782.348772727271
2040,LUX,10782.348772727271
2041,LUX,10782.348772727271
2042,LUX,10782.348772727271
2043,LUX,10782.348772727271
2044,LUX,10782.348772727271
2045,LUX,10782.348772727271
2046,LUX,10782.348772727271
2047,LUX,10782.348772727271
2048,LUX,10782.348772727271
2049,LUX,10782.348772727271
2050,LUX,10782.348772727271
2021,LVA,-51408.185000000005
2022,LVA,-43385.8842
2023,LVA,-43385.8842
2024,LVA,-43385.8842
2025,LVA,-43385.8842
2026,LVA,-43385.8842
2027,LVA,-43385.8842
2028,LVA,-43385.8842
2029,LVA,-43385.8842
2030,LVA,-43385.8842
2031,LVA,-43385.8842
2032,LVA,-43385.8842
2033,LVA,-43385.8842
2034,LVA,-43385.8842
2035,LVA,-43385.8842
2036,LVA,-43385.8842
2037,LVA,-43385.8842
2038,LVA,-43385.8842
2039,LVA,-43385.8842
2040,LVA,-43385.8842
2041,LVA,-43385.8842
2042,LVA,-43385.8842
2043,LVA,-43385.8842
2044,LVA,-43385.8842
2045,LVA,-43385.8842
2046,LVA,-43385.8842
2047,LVA,-43385.8842
2048,LVA,-43385.8842
2049,LVA,-43385.8842
2050,LVA,-43385.8842
2021,MAC,272040.0
2022,MAC,358716.875
2023,MAC,358716.875
2024,MAC,358716.875
2025,MAC,358716.875
2026,MAC,358716.875
2027,MAC,358716.875
2028,MAC,358716.875
2029,MAC,358716.875
2030,MAC,358716.875
2031,MAC,358716.875
2032,MAC,358716.875
2033,MAC,358716.875
2034,MAC,358716.875
2035,MAC,358716.875
2036,MAC,358716.875
2037,MAC,358716.875
2038,MAC,358716.875
2039,MAC,358716.875
2040,MAC,358716.875
2041,MAC,358716.875
2042,MAC,358716.875
2043,MAC,358716.875
2044,MAC,358716.875
2045,MAC,358716.875
2046,MAC,358716.875
2047,MAC,358716.875
2048,MAC,358716.875
2049,MAC,358716.875
2050,MAC,358716.875
2021,MAR,-1279569.0
2022,MAR,-975057.7477999998
2023,MAR,-975057.7477999998
2024,MAR,-975057.7477999998
2025,MAR,-975057.7477999998
2026,MAR,-975057.7477999998
2027,MAR,-975057.7477999998
2028,MAR,-975057.7477999998
2029,MAR,-975057.7477999998
2030,MAR,-975057.7477999998
2031,MAR,-975057.7477999998
2032,MAR,-975057.7477999998
2033,MAR,-975057.7477999998
2034,MAR,-975057.7477999998
2035,MAR,-975057.7477999998
2036,MAR,-975057.7477999998
2037,MAR,-975057.7477999998
2038,MAR,-975057.7477999998
2039,MAR,-975057.7477999998
2040,MAR,-975057.7477999998
2041,MAR,-975057.7477999998
2042,MAR,-975057.7477999998
2043,MAR,-975057.7477999998
2044,MAR,-975057.7477999998
2045,MAR,-975057.7477999998
2046,MAR,-975057.7477999998
2047,MAR,-975057.7477999998
2048,MAR,-975057.7477999998
2049,MAR,-975057.7477999998
2050,MAR,-975057.7477999998
2021,MDA,0.225
2022,MDA,3312.81375
2023,MDA,3312.81375
2024,MDA,3312.81375
2025,MDA,3312.81375
2026,MDA,3312.81375
2027,MDA,3312.81375
2028,MDA,3312.81375
2029,MDA,3312.81375
2030,MDA,3312.81375
2031,MDA,3312.81375
2032,MDA,3312.81375
2033,MDA,3312.81375
2034,MDA,3312.81375
2035,MDA,3312.81375
2036,MDA,3312.81375
2037,MDA,3312.81375
2038,MDA,3312.81375
2039,MDA,3312.81375
2040,MDA,3312.81375
2041,MDA,3312.81375
2042,MDA,3312.81375
2043,MDA,3312.81375
2044,MDA,3312.81375
2045,MDA,3312.81375
2046,MDA,3312.81375
2047,MDA,3312.81375
2048,MDA,3312.81375
2049,MDA,3312.81375
2050,MDA,3312.81375
2021,MDG,10707.573
2022,MDG,10707.573
2023,MDG,10707.573
2024,MDG,10707.573
2025,MDG,10707.573
2026,MDG,10707.573
2027,MDG,10707.573
2028,MDG,10707.573
2029,MDG,10707.573
2030,MDG,10707.573
2031,MDG,10707.573
2032,MDG,10707.573
2033,MDG,10707.573
2034,MDG,10707.573
2035,MDG,10707.573
2036,MDG,10707.573
2037,MDG,10707.573
2038,MDG,10707.573
2039,MDG,10707.573
2040,MDG,10707.573
2041,MDG,10707.573
2042,MDG,10707.573
2043,MDG,10707.573
2044,MDG,10707.573
2045,MDG,10707.573
2046,MDG,10707.573
2047,MDG,10707.573
2048,MDG,10707.573
2049,MDG,10707.573
2050,MDG,10707.573
2021,MEX,-174431.3194
2022,MEX,-174431.3194
2023,MEX,-174431.3194
2024,MEX,-174431.3194
2025,MEX,-174431.3194
2026,MEX,-174431.3194
2027,MEX,-174431.3194
2028,MEX,-174431.3194
2029,MEX,-174431.3194
2030,MEX,-174431.3194
2031,MEX,-174431.3194
2032,MEX,-174431.3194
2033,MEX,-174431.3194
2034,MEX,-174431.3194
2035,MEX,-174431.3194
2036,MEX,-174431.3194
2037,MEX,-174431.3194
2038,MEX,-174431.3194
2039,MEX,-174431.3194
2040,MEX,-174431.3194
2041,MEX,-174431.3194
2042,MEX,-174431.3194
2043,MEX,-174431.3194
2044,MEX,-174431.3194
2045,MEX,-174431.3194
2046,MEX,-174431.3194
2047,MEX,-174431.3194
2048,MEX,-174431.3194
2049,MEX,-174431.3194
2050,MEX,-174431.3194
2021,MKD,-53564.8
2022,MKD,-44490.21979999999
2023,MKD,-44490.21979999999
2024,MKD,-44490.21979999999
2025,MKD,-44490.21979999999
2026,MKD,-44490.21979999999
2027,MKD,-44490.21979999999
2028,MKD,-44490.21979999999
2029,MKD,-44490.21979999999
2030,MKD,-44490.21979999999
2031,MKD,-44490.21979999999
2032,MKD,-44490.21979999999
2033,MKD,-44490.21979999999
2034,MKD,-44490.21979999999
2035,MKD,-44490.21979999999
2036,MKD,-44490.21979999999
2037,MKD,-44490.21979999999
2038,MKD,-44490.21979999999
2039,MKD,-44490.21979999999
2040,MKD,-44490.21979999999
2041,MKD,-44490.21979999999
2042,MKD,-44490.21979999999
2043,MKD,-44490.21979999999
2044,MKD,-44490.21979999999
2045,MKD,-44490.21979999999
2046,MKD,-44490.21979999999
2047,MKD,-44490.21979999999
2048,MKD,-44490.21979999999
2049,MKD,-44490.21979999999
2050,MKD,-44490.21979999999
2021,MLI,94131.46666666667
2022,MLI,94131.46666666667
2023,MLI,94131.46666666667
2024,MLI,94131.46666666667
2025,MLI,94131.46666666667
2026,MLI,94131.46666666667
2027,MLI,94131.46666666667
2028,MLI,94131.46666666667
2029,MLI,94131.46666666667
2030,MLI,94131.46666666667
2031,MLI,94131.46666666667
2032,MLI,94131.46666666667
2033,MLI,94131.46666666667
2034,MLI,94131.46666666667
2035,MLI,94131.46666666667
2036,MLI,94131.46666666667
2037,MLI,94131.46666666667
2038,MLI,94131.46666666667
2039,MLI,94131.46666666667
2040,MLI,94131.46666666667
2041,MLI,94131.46666666667
2042,MLI,94131.46666666667
2043,MLI,94131.46666666667
2044,MLI,94131.46666666667
2045,MLI,94131.46666666667
2046,MLI,94131.46666666667
2047,MLI,94131.46666666667
2048,MLI,94131.46666666667
2049,MLI,94131.46666666667
2050,MLI,94131.46666666667
2021,MLT,0.004
2022,MLT,18.8927
2023,MLT,18.8927
2024,MLT,18.8927
2025,MLT,18.8927
2026,MLT,18.8927
2027,MLT,18.8927
2028,MLT,18.8927
2029,MLT,18.8927
2030,MLT,18.8927
2031,MLT,18.8927
2032,MLT,18.8927
2033,MLT,18.8927
2034,MLT,18.8927
2035,MLT,18.8927
2036,MLT,18.8927
2037,MLT,18.8927
2038,MLT,18.8927
2039,MLT,18.8927
2040,MLT,18.8927
2041,MLT,18.8927
2042,MLT,18.8927
2043,MLT,18.8927
2044,MLT,18.8927
2045,MLT,18.8927
2046,MLT,18.8927
2047,MLT,18.8927
2048,MLT,18.8927
2049,MLT,18.8927
2050,MLT,18.8927
2021,MMR,57530.1
2022,MMR,77695.67218181818
2023,MMR,77695.67218181818
2024,MMR,77695.67218181818
2025,MMR,77695.67218181818
2026,MMR,77695.67218181818
2027,MMR,77695.67218181818
2028,MMR,77695.67218181818
2029,MMR,77695.67218181818
2030,MMR,77695.67218181818
2031,MMR,77695.67218181818
2032,MMR,77695.67218181818
2033,MMR,77695.67218181818
2034,MMR,77695.67218181818
2035,MMR,77695.67218181818
2036,MMR,77695.67218181818
2037,MMR,77695.67218181818
2038,MMR,77695.67218181818
2039,MMR,77695.67218181818
2040,MMR,77695.67218181818
2041,MMR,77695.67218181818
2042,MMR,77695.67218181818
2043,MMR,77695.67218181818
2044,MMR,77695.67218181818
2045,MMR,77695.67218181818
2046,MMR,77695.67218181818
2047,MMR,77695.67218181818
2048,MMR,77695.67218181818
2049,MMR,77695.67218181818
2050,MMR,77695.67218181818
2021,MNE,1383.49
2022,MNE,186.9846
2023,MNE,186.9846
2024,MNE,186.9846
2025,MNE,186.9846
2026,MNE,186.9846
2027,MNE,186.9846
2028,MNE,186.9846
2029,MNE,186.9846
2030,MNE,186.9846
2031,MNE,186.9846
2032,MNE,186.9846
2033,MNE,186.9846
2034,MNE,186.9846
2035,MNE,186.9846
2036,MNE,186.9846
2037,MNE,186.9846
2038,MNE,186.9846
2039,MNE,186.9846
2040,MNE,186.9846
2041,MNE,186.9846
2042,MNE,186.9846
2043,MNE,186.9846
2044,MNE,186.9846
2045,MNE,186.9846
2046,MNE,186.9846
2047,MNE,186.9846
2048,MNE,186.9846
2049,MNE,186.9846
2050,MNE,186.9846
2021,MNG,288.7
2022,MNG,14475.58875
2023,MNG,14475.58875
2024,MNG,14475.58875
2025,MNG,14475.58875
2026,MNG,14475.58875
2027,MNG,14475.58875
2028,MNG,14475.58875
2029,MNG,14475.58875
2030,MNG,14475.58875
2031,MNG,14475.58875
2032,MNG,14475.58875
2033,MNG,14475.58875
2034,MNG,14475.58875
2035,MNG,14475.58875
2036,MNG,14475.58875
2037,MNG,14475.58875
2038,MNG,14475.58875
2039,MNG,14475.58875
2040,MNG,14475.58875
2041,MNG,14475.58875
2042,MNG,14475.58875
2043,MNG,14475.58875
2044,MNG,14475.58875
2045,MNG,14475.58875
2046,MNG,14475.58875
2047,MNG,14475.58875
2048,MNG,14475.58875
2049,MNG,14475.58875
2050,MNG,14475.58875
2021,MOZ,-5766.0
2022,MOZ,32349032.17636364
2023,MOZ,32349032.17636364
2024,MOZ,32349032.17636364
2025,MOZ,32349032.17636364
2026,MOZ,32349032.17636364
2027,MOZ,32349032.17636364
2028,MOZ,32349032.17636364
2029,MOZ,32349032.17636364
2030,MOZ,32349032.17636364
2031,MOZ,32349032.17636364
2032,MOZ,32349032.17636364
2033,MOZ,32349032.17636364
2034,MOZ,32349032.17636364
2035,MOZ,32349032.17636364
2036,MOZ,32349032.17636364
2037,MOZ,32349032.17636364
2038,MOZ,32349032.17636364
2039,MOZ,32349032.17636364
2040,MOZ,32349032.17636364
2041,MOZ,32349032.17636364
2042,MOZ,32349032.17636364
2043,MOZ,32349032.17636364
2044,MOZ,32349032.17636364
2045,MOZ,32349032.17636364
2046,MOZ,32349032.17636364
2047,MOZ,32349032.17636364
2048,MOZ,32349032.17636364
2049,MOZ,32349032.17636364
2050,MOZ,32349032.17636364
2021,MRT,1125910.0
2022,MRT,751084.0909090909
2023,MRT,751084.0909090909
2024,MRT,751084.0909090909
2025,MRT,751084.0909090909
2026,MRT,751084.0909090909
2027,MRT,751084.0909090909
2028,MRT,751084.0909090909
2029,MRT,751084.0909090909
2030,MRT,751084.0909090909
2031,MRT,751084.0909090909
2032,MRT,751084.0909090909
2033,MRT,751084.0909090909
2034,MRT,751084.0909090909
2035,MRT,751084.0909090909
2036,MRT,751084.0909090909
2037,MRT,751084.0909090909
2038,MRT,751084.0909090909
2039,MRT,751084.0909090909
2040,MRT,751084.0909090909
2041,MRT,751084.0909090909
2042,MRT,751084.0909090909
2043,MRT,751084.0909090909
2044,MRT,751084.0909090909
2045,MRT,751084.0909090909
2046,MRT,751084.0909090909
2047,MRT,751084.0909090909
2048,MRT,751084.0909090909
2049,MRT,751084.0909090909
2050,MRT,751084.0909090909
2021,MUS,1.143357142857143
2022,MUS,1.143357142857143
2023,MUS,1.143357142857143
2024,MUS,1.143357142857143
2025,MUS,1.143357142857143
2026,MUS,1.143357142857143
2027,MUS,1.143357142857143
2028,MUS,1.143357142857143
2029,MUS,1.143357142857143
2030,MUS,1.143357142857143
2031,MUS,1.143357142857143
2032,MUS,1.143357142857143
2033,MUS,1.143357142857143
2034,MUS,1.143357142857143
2035,MUS,1.143357142857143
2036,MUS,1.143357142857143
2037,MUS,1.143357142857143
2038,MUS,1.143357142857143
2039,MUS,1.143357142857143
2040,MUS,1.143357142857143
2041,MUS,1.143357142857143
2042,MUS,1.143357142857143
2043,MUS,1.143357142857143
2044,MUS,1.143357142857143
2045,MUS,1.143357142857143
2046,MUS,1.143357142857143
2047,MUS,1.143357142857143
2048,MUS,1.143357142857143
2049,MUS,1.143357142857143
2050,MUS,1.143357142857143
2021,MWI,113141.0
2022,MWI,129700.76345454546
2023,MWI,129700.76345454546
2024,MWI,129700.76345454546
2025,MWI,129700.76345454546
2026,MWI,129700.76345454546
2027,MWI,129700.76345454546
2028,MWI,129700.76345454546
2029,MWI,129700.76345454546
2030,MWI,129700.76345454546
2031,MWI,129700.76345454546
2032,MWI,129700.76345454546
2033,MWI,129700.76345454546
2034,MWI,129700.76345454546
2035,MWI,129700.76345454546
2036,MWI,129700.76345454546
2037,MWI,129700.76345454546
2038,MWI,129700.76345454546
2039,MWI,129700.76345454546
2040,MWI,129700.76345454546
2041,MWI,129700.76345454546
2042,MWI,129700.76345454546
2043,MWI,129700.76345454546
2044,MWI,129700.76345454546
2045,MWI,129700.76345454546
2046,MWI,129700.76345454546
2047,MWI,129700.76345454546
2048,MWI,129700.76345454546
2049,MWI,129700.76345454546
2050,MWI,129700.76345454546
2021,MYS,-270797.0
2022,MYS,1267748.2272727273
2023,MYS,1267748.2272727273
2024,MYS,1267748.2272727273
2025,MYS,1267748.2272727273
2026,MYS,1267748.2272727273
2027,MYS,1267748.2272727273
2028,MYS,1267748.2272727273
2029,MYS,1267748.2272727273
2030,MYS,1267748.2272727273
2031,MYS,1267748.2272727273
2032,MYS,1267748.2272727273
2033,MYS,1267748.2272727273
2034,MYS,1267748.2272727273
2035,MYS,1267748.2272727273
2036,MYS,1267748.2272727273
2037,MYS,1267748.2272727273
2038,MYS,1267748.2272727273
2039,MYS,1267748.2272727273
2040,MYS,1267748.2272727273
2041,MYS,1267748.2272727273
2042,MYS,1267748.2272727273
2043,MYS,1267748.2272727273
2044,MYS,1267748.2272727273
2045,MYS,1267748.2272727273
2046,MYS,1267748.2272727273
2047,MYS,1267748.2272727273
2048,MYS,1267748.2272727273
2049,MYS,1267748.2272727273
2050,MYS,1267748.2272727273
2021,"Micronesia, Fed. Sts.",693.7443333333334
2022,"Micronesia, Fed. Sts.",693.7443333333334
2023,"Micronesia, Fed. Sts.",693.7443333333334
2024,"Micronesia, Fed. Sts.",693.7443333333334
2025,"Micronesia, Fed. Sts.",693.7443333333334
2026,"Micronesia, Fed. Sts.",693.7443333333334
2027,"Micronesia, Fed. Sts.",693.7443333333334
2028,"Micronesia, Fed. Sts.",693.7443333333334
2029,"Micronesia, Fed. Sts.",693.7443333333334
2030,"Micronesia, Fed. Sts.",693.7443333333334
2031,"Micronesia, Fed. Sts.",693.7443333333334
2032,"Micronesia, Fed. Sts.",693.7443333333334
2033,"Micronesia, Fed. Sts.",693.7443333333334
2034,"Micronesia, Fed. Sts.",693.7443333333334
2035,"Micronesia, Fed. Sts.",693.7443333333334
2036,"Micronesia, Fed. Sts.",693.7443333333334
2037,"Micronesia, Fed. Sts.",693.7443333333334
2038,"Micronesia, Fed. Sts.",693.7443333333334
2039,"Micronesia, Fed. Sts.",693.7443333333334
2040,"Micronesia, Fed. Sts.",693.7443333333334
2041,"Micronesia, Fed. Sts.",693.7443333333334
2042,"Micronesia, Fed. Sts.",693.7443333333334
2043,"Micronesia, Fed. Sts.",693.7443333333334
2044,"Micronesia, Fed. Sts.",693.7443333333334
2045,"Micronesia, Fed. Sts.",693.7443333333334
2046,"Micronesia, Fed. Sts.",693.7443333333334
2047,"Micronesia, Fed. Sts.",693.7443333333334
2048,"Micronesia, Fed. Sts.",693.7443333333334
2049,"Micronesia, Fed. Sts.",693.7443333333334
2050,"Micronesia, Fed. Sts.",693.7443333333334
2021,NAM,3972.663785
2022,NAM,3972.663785
2023,NAM,3972.663785
2024,NAM,3972.663785
2025,NAM,3972.663785
2026,NAM,3972.663785
2027,NAM,3972.663785
2028,NAM,3972.663785
2029,NAM,3972.663785
2030,NAM,3972.663785
2031,NAM,3972.663785
2032,NAM,3972.663785
2033,NAM,3972.663785
2034,NAM,3972.663785
2035,NAM,3972.663785
2036,NAM,3972.663785
2037,NAM,3972.663785
2038,NAM,3972.663785
2039,NAM,3972.663785
2040,NAM,3972.663785
2041,NAM,3972.663785
2042,NAM,3972.663785
2043,NAM,3972.663785
2044,NAM,3972.663785
2045,NAM,3972.663785
2046,NAM,3972.663785
2047,NAM,3972.663785
2048,NAM,3972.663785
2049,NAM,3972.663785
2050,NAM,3972.663785
2021,NCL,93103.1992
2022,NCL,93103.1992
2023,NCL,93103.1992
2024,NCL,93103.1992
2025,NCL,93103.1992
2026,NCL,93103.1992
2027,NCL,93103.1992
2028,NCL,93103.1992
2029,NCL,93103.1992
2030,NCL,93103.1992
2031,NCL,93103.1992
2032,NCL,93103.1992
2033,NCL,93103.1992
2034,NCL,93103.1992
2035,NCL,93103.1992
2036,NCL,93103.1992
2037,NCL,93103.1992
2038,NCL,93103.1992
2039,NCL,93103.1992
2040,NCL,93103.1992
2041,NCL,93103.1992
2042,NCL,93103.1992
2043,NCL,93103.1992
2044,NCL,93103.1992
2045,NCL,93103.1992
2046,NCL,93103.1992
2047,NCL,93103.1992
2048,NCL,93103.1992
2049,NCL,93103.1992
2050,NCL,93103.1992
2021,NER,3799.8
2022,NER,21185.95863636364
2023,NER,21185.95863636364
2024,NER,21185.95863636364
2025,NER,21185.95863636364
2026,NER,21185.95863636364
2027,NER,21185.95863636364
2028,NER,21185.95863636364
2029,NER,21185.95863636364
2030,NER,21185.95863636364
2031,NER,21185.95863636364
2032,NER,21185.95863636364
2033,NER,21185.95863636364
2034,NER,21185.95863636364
2035,NER,21185.95863636364
2036,NER,21185.95863636364
2037,NER,21185.95863636364
2038,NER,21185.95863636364
2039,NER,21185.95863636364
2040,NER,21185.95863636364
2041,NER,21185.95863636364
2042,NER,21185.95863636364
2043,NER,21185.95863636364
2044,NER,21185.95863636364
2045,NER,21185.95863636364
2046,NER,21185.95863636364
2047,NER,21185.95863636364
2048,NER,21185.95863636364
2049,NER,21185.95863636364
2050,NER,21185.95863636364
2021,NGA,-144200.0732
2022,NGA,21518.9442
2023,NGA,21518.9442
2024,NGA,21518.9442
2025,NGA,21518.9442
2026,NGA,21518.9442
2027,NGA,21518.9442
2028,NGA,21518.9442
2029,NGA,21518.9442
2030,NGA,21518.9442
2031,NGA,21518.9442
2032,NGA,21518.9442
2033,NGA,21518.9442
2034,NGA,21518.9442
2035,NGA,21518.9442
2036,NGA,21518.9442
2037,NGA,21518.9442
2038,NGA,21518.9442
2039,NGA,21518.9442
2040,NGA,21518.9442
2041,NGA,21518.9442
2042,NGA,21518.9442
2043,NGA,21518.9442
2044,NGA,21518.9442
2045,NGA,21518.9442
2046,NGA,21518.9442
2047,NGA,21518.9442
2048,NGA,21518.9442
2049,NGA,21518.9442
2050,NGA,21518.9442
2021,NIC,579898.99412
2022,NIC,341165.1792502273
2023,NIC,341165.1792502273
2024,NIC,341165.1792502273
2025,NIC,341165.1792502273
2026,NIC,341165.1792502273
2027,NIC,341165.1792502273
2028,NIC,341165.1792502273
2029,NIC,341165.1792502273
2030,NIC,341165.1792502273
2031,NIC,341165.1792502273
2032,NIC,341165.1792502273
2033,NIC,341165.1792502273
2034,NIC,341165.1792502273
2035,NIC,341165.1792502273
2036,NIC,341165.1792502273
2037,NIC,341165.1792502273
2038,NIC,341165.1792502273
2039,NIC,341165.1792502273
2040,NIC,341165.1792502273
2041,NIC,341165.1792502273
2042,NIC,341165.1792502273
2043,NIC,341165.1792502273
2044,NIC,341165.1792502273
2045,NIC,341165.1792502273
2046,NIC,341165.1792502273
2047,NIC,341165.1792502273
2048,NIC,341165.1792502273
2049,NIC,341165.1792502273
2050,NIC,341165.1792502273
2021,NLD,-7232.97
2022,NLD,291285.5516818181
2023,NLD,291285.5516818181
2024,NLD,291285.5516818181
2025,NLD,291285.5516818181
2026,NLD,291285.5516818181
2027,NLD,291285.5516818181
2028,NLD,291285.5516818181
2029,NLD,291285.5516818181
2030,NLD,291285.5516818181
2031,NLD,291285.5516818181
2032,NLD,291285.5516818181
2033,NLD,291285.5516818181
2034,NLD,291285.5516818181
2035,NLD,291285.5516818181
2036,NLD,291285.5516818181
2037,NLD,291285.5516818181
2038,NLD,291285.5516818181
2039,NLD,291285.5516818181
2040,NLD,291285.5516818181
2041,NLD,291285.5516818181
2042,NLD,291285.5516818181
2043,NLD,291285.5516818181
2044,NLD,291285.5516818181
2045,NLD,291285.5516818181
2046,NLD,291285.5516818181
2047,NLD,291285.5516818181
2048,NLD,291285.5516818181
2049,NLD,291285.5516818181
2050,NLD,291285.5516818181
2021,NOR,34.634
2022,NOR,9315.366
2023,NOR,9315.366
2024,NOR,9315.366
2025,NOR,9315.366
2026,NOR,9315.366
2027,NOR,9315.366
2028,NOR,9315.366
2029,NOR,9315.366
2030,NOR,9315.366
2031,NOR,9315.366
2032,NOR,9315.366
2033,NOR,9315.366
2034,NOR,9315.366
2035,NOR,9315.366
2036,NOR,9315.366
2037,NOR,9315.366
2038,NOR,9315.366
2039,NOR,9315.366
2040,NOR,9315.366
2041,NOR,9315.366
2042,NOR,9315.366
2043,NOR,9315.366
2044,NOR,9315.366
2045,NOR,9315.366
2046,NOR,9315.366
2047,NOR,9315.366
2048,NOR,9315.366
2049,NOR,9315.366
2050,NOR,9315.366
2021,NPL,258124.0
2022,NPL,1430429.0854545454
2023,NPL,1430429.0854545454
2024,NPL,1430429.0854545454
2025,NPL,1430429.0854545454
2026,NPL,1430429.0854545454
2027,NPL,1430429.0854545454
2028,NPL,1430429.0854545454
2029,NPL,1430429.0854545454
2030,NPL,1430429.0854545454
2031,NPL,1430429.0854545454
2032,NPL,1430429.0854545454
2033,NPL,1430429.0854545454
2034,NPL,1430429.0854545454
2035,NPL,1430429.0854545454
2036,NPL,1430429.0854545454
2037,NPL,1430429.0854545454
2038,NPL,1430429.0854545454
2039,NPL,1430429.0854545454
2040,NPL,1430429.0854545454
2041,NPL,1430429.0854545454
2042,NPL,1430429.0854545454
2043,NPL,1430429.0854545454
2044,NPL,1430429.0854545454
2045,NPL,1430429.0854545454
2046,NPL,1430429.0854545454
2047,NPL,1430429.0854545454
2048,NPL,1430429.0854545454
2049,NPL,1430429.0854545454
2050,NPL,1430429.0854545454
2021,NZL,162679.0
2022,NZL,82321.94642555556
2023,NZL,82321.94642555556
2024,NZL,82321.94642555556
2025,NZL,82321.94642555556
2026,NZL,82321.94642555556
2027,NZL,82321.94642555556
2028,NZL,82321.94642555556
2029,NZL,82321.94642555556
2030,NZL,82321.94642555556
2031,NZL,82321.94642555556
2032,NZL,82321.94642555556
2033,NZL,82321.94642555556
2034,NZL,82321.94642555556
2035,NZL,82321.94642555556
2036,NZL,82321.94642555556
2037,NZL,82321.94642555556
2038,NZL,82321.94642555556
2039,NZL,82321.94642555556
2040,NZL,82321.94642555556
2041,NZL,82321.94642555556
2042,NZL,82321.94642555556
2043,NZL,82321.94642555556
2044,NZL,82321.94642555556
2045,NZL,82321.94642555556
2046,NZL,82321.94642555556
2047,NZL,82321.94642555556
2048,NZL,82321.94642555556
2049,NZL,82321.94642555556
2050,NZL,82321.94642555556
2021,OMN,1778520.0
2022,OMN,611817.8985454545
2023,OMN,611817.8985454545
2024,OMN,611817.8985454545
2025,OMN,611817.8985454545
2026,OMN,611817.8985454545
2027,OMN,611817.8985454545
2028,OMN,611817.8985454545
2029,OMN,611817.8985454545
2030,OMN,611817.8985454545
2031,OMN,611817.8985454545
2032,OMN,611817.8985454545
2033,OMN,611817.8985454545
2034,OMN,611817.8985454545
2035,OMN,611817.8985454545
2036,OMN,611817.8985454545
2037,OMN,611817.8985454545
2038,OMN,611817.8985454545
2039,OMN,611817.8985454545
2040,OMN,611817.8985454545
