Year,iso_code3,cost_enfu_fuel_coal_usd_per_tonne
2022,SWZ,104.8891667
2023,SWZ,104.8891667
2024,SWZ,104.8891667
2025,SWZ,104.8891667
2026,SWZ,104.8891667
2027,SWZ,104.8891667
2028,SWZ,104.8891667
2029,SWZ,104.8891667
2030,SWZ,104.8891667
2031,SWZ,104.8891667
2032,SWZ,104.8891667
2033,SWZ,104.8891667
2034,SWZ,104.8891667
2035,SWZ,104.8891667
2036,SWZ,104.8891667
2037,SWZ,104.8891667
2038,SWZ,104.8891667
2039,SWZ,104.8891667
2040,SWZ,104.8891667
2041,SWZ,104.8891667
2042,SWZ,104.8891667
2043,SWZ,104.8891667
2044,SWZ,104.8891667
2045,SWZ,104.8891667
2046,SWZ,104.8891667
2047,SWZ,104.8891667
2048,SWZ,104.8891667
2049,SWZ,104.8891667
2050,SWZ,104.8891667
2021,SXM,104.8891667
2022,SXM,104.8891667
2023,SXM,104.8891667
2024,SXM,104.8891667
2025,SXM,104.8891667
2026,SXM,104.8891667
2027,SXM,104.8891667
2028,SXM,104.8891667
2029,SXM,104.8891667
2030,SXM,104.8891667
2031,SXM,104.8891667
2032,SXM,104.8891667
2033,SXM,104.8891667
2034,SXM,104.8891667
2035,SXM,104.8891667
2036,SXM,104.8891667
2037,SXM,104.8891667
2038,SXM,104.8891667
2039,SXM,104.8891667
2040,SXM,104.8891667
2041,SXM,104.8891667
2042,SXM,104.8891667
2043,SXM,104.8891667
2044,SXM,104.8891667
2045,SXM,104.8891667
2046,SXM,104.8891667
2047,SXM,104.8891667
2048,SXM,104.8891667
2049,SXM,104.8891667
2050,SXM,104.8891667
2021,SYC,104.8891667
2022,SYC,104.8891667
2023,SYC,104.8891667
2024,SYC,104.8891667
2025,SYC,104.8891667
2026,SYC,104.8891667
2027,SYC,104.8891667
2028,SYC,104.8891667
2029,SYC,104.8891667
2030,SYC,104.8891667
2031,SYC,104.8891667
2032,SYC,104.8891667
2033,SYC,104.8891667
2034,SYC,104.8891667
2035,SYC,104.8891667
2036,SYC,104.8891667
2037,SYC,104.8891667
2038,SYC,104.8891667
2039,SYC,104.8891667
2040,SYC,104.8891667
2041,SYC,104.8891667
2042,SYC,104.8891667
2043,SYC,104.8891667
2044,SYC,104.8891667
2045,SYC,104.8891667
2046,SYC,104.8891667
2047,SYC,104.8891667
2048,SYC,104.8891667
2049,SYC,104.8891667
2050,SYC,104.8891667
2021,SYR,104.8891667
2022,SYR,104.8891667
2023,SYR,104.8891667
2024,SYR,104.8891667
2025,SYR,104.8891667
2026,SYR,104.8891667
2027,SYR,104.8891667
2028,SYR,104.8891667
2029,SYR,104.8891667
2030,SYR,104.8891667
2031,SYR,104.8891667
2032,SYR,104.8891667
2033,SYR,104.8891667
2034,SYR,104.8891667
2035,SYR,104.8891667
2036,SYR,104.8891667
2037,SYR,104.8891667
2038,SYR,104.8891667
2039,SYR,104.8891667
2040,SYR,104.8891667
2041,SYR,104.8891667
2042,SYR,104.8891667
2043,SYR,104.8891667
2044,SYR,104.8891667
2045,SYR,104.8891667
2046,SYR,104.8891667
2047,SYR,104.8891667
2048,SYR,104.8891667
2049,SYR,104.8891667
2050,SYR,104.8891667
2021,TCA,104.8891667
2022,TCA,104.8891667
2023,TCA,104.8891667
2024,TCA,104.8891667
2025,TCA,104.8891667
2026,TCA,104.8891667
2027,TCA,104.8891667
2028,TCA,104.8891667
2029,TCA,104.8891667
2030,TCA,104.8891667
2031,TCA,104.8891667
2032,TCA,104.8891667
2033,TCA,104.8891667
2034,TCA,104.8891667
2035,TCA,104.8891667
2036,TCA,104.8891667
2037,TCA,104.8891667
2038,TCA,104.8891667
2039,TCA,104.8891667
2040,TCA,104.8891667
2041,TCA,104.8891667
2042,TCA,104.8891667
2043,TCA,104.8891667
2044,TCA,104.8891667
2045,TCA,104.8891667
2046,TCA,104.8891667
2047,TCA,104.8891667
2048,TCA,104.8891667
2049,TCA,104.8891667
2050,TCA,104.8891667
2021,TCD,104.8891667
2022,TCD,104.8891667
2023,TCD,104.8891667
2024,TCD,104.8891667
2025,TCD,104.8891667
2026,TCD,104.8891667
2027,TCD,104.8891667
2028,TCD,104.8891667
2029,TCD,104.8891667
2030,TCD,104.8891667
2031,TCD,104.8891667
2032,TCD,104.8891667
2033,TCD,104.8891667
2034,TCD,104.8891667
2035,TCD,104.8891667
2036,TCD,104.8891667
2037,TCD,104.8891667
2038,TCD,104.8891667
2039,TCD,104.8891667
2040,TCD,104.8891667
2041,TCD,104.8891667
2042,TCD,104.8891667
2043,TCD,104.8891667
2044,TCD,104.8891667
2045,TCD,104.8891667
2046,TCD,104.8891667
2047,TCD,104.8891667
2048,TCD,104.8891667
2049,TCD,104.8891667
2050,TCD,104.8891667
2021,TGO,104.8891667
2022,TGO,104.8891667
2023,TGO,104.8891667
2024,TGO,104.8891667
2025,TGO,104.8891667
2026,TGO,104.8891667
2027,TGO,104.8891667
2028,TGO,104.8891667
2029,TGO,104.8891667
2030,TGO,104.8891667
2031,TGO,104.8891667
2032,TGO,104.8891667
2033,TGO,104.8891667
2034,TGO,104.8891667
2035,TGO,104.8891667
2036,TGO,104.8891667
2037,TGO,104.8891667
2038,TGO,104.8891667
2039,TGO,104.8891667
2040,TGO,104.8891667
2041,TGO,104.8891667
2042,TGO,104.8891667
2043,TGO,104.8891667
2044,TGO,104.8891667
2045,TGO,104.8891667
2046,TGO,104.8891667
2047,TGO,104.8891667
2048,TGO,104.8891667
2049,TGO,104.8891667
2050,TGO,104.8891667
2021,THA,104.8891667
2022,THA,104.8891667
2023,THA,104.8891667
2024,THA,104.8891667
2025,THA,104.8891667
2026,THA,104.8891667
2027,THA,104.8891667
2028,THA,104.8891667
2029,THA,104.8891667
2030,THA,104.8891667
2031,THA,104.8891667
2032,THA,104.8891667
2033,THA,104.8891667
2034,THA,104.8891667
2035,THA,104.8891667
2036,THA,104.8891667
2037,THA,104.8891667
2038,THA,104.8891667
2039,THA,104.8891667
2040,THA,104.8891667
2041,THA,104.8891667
2042,THA,104.8891667
2043,THA,104.8891667
2044,THA,104.8891667
2045,THA,104.8891667
2046,THA,104.8891667
2047,THA,104.8891667
2048,THA,104.8891667
2049,THA,104.8891667
2050,THA,104.8891667
2021,TJK,104.8891667
2022,TJK,104.8891667
2023,TJK,104.8891667
2024,TJK,104.8891667
2025,TJK,104.8891667
2026,TJK,104.8891667
2027,TJK,104.8891667
2028,TJK,104.8891667
2029,TJK,104.8891667
2030,TJK,104.8891667
2031,TJK,104.8891667
2032,TJK,104.8891667
2033,TJK,104.8891667
2034,TJK,104.8891667
2035,TJK,104.8891667
2036,TJK,104.8891667
2037,TJK,104.8891667
2038,TJK,104.8891667
2039,TJK,104.8891667
2040,TJK,104.8891667
2041,TJK,104.8891667
2042,TJK,104.8891667
2043,TJK,104.8891667
2044,TJK,104.8891667
2045,TJK,104.8891667
2046,TJK,104.8891667
2047,TJK,104.8891667
2048,TJK,104.8891667
2049,TJK,104.8891667
2050,TJK,104.8891667
2021,TKM,104.8891667
2022,TKM,104.8891667
2023,TKM,104.8891667
2024,TKM,104.8891667
2025,TKM,104.8891667
2026,TKM,104.8891667
2027,TKM,104.8891667
2028,TKM,104.8891667
2029,TKM,104.8891667
2030,TKM,104.8891667
2031,TKM,104.8891667
2032,TKM,104.8891667
2033,TKM,104.8891667
2034,TKM,104.8891667
2035,TKM,104.8891667
2036,TKM,104.8891667
2037,TKM,104.8891667
2038,TKM,104.8891667
2039,TKM,104.8891667
2040,TKM,104.8891667
2041,TKM,104.8891667
2042,TKM,104.8891667
2043,TKM,104.8891667
2044,TKM,104.8891667
2045,TKM,104.8891667
2046,TKM,104.8891667
2047,TKM,104.8891667
2048,TKM,104.8891667
2049,TKM,104.8891667
2050,TKM,104.8891667
2021,TLS,104.8891667
2022,TLS,104.8891667
2023,TLS,104.8891667
2024,TLS,104.8891667
2025,TLS,104.8891667
2026,TLS,104.8891667
2027,TLS,104.8891667
2028,TLS,104.8891667
2029,TLS,104.8891667
2030,TLS,104.8891667
2031,TLS,104.8891667
2032,TLS,104.8891667
2033,TLS,104.8891667
2034,TLS,104.8891667
2035,TLS,104.8891667
2036,TLS,104.8891667
2037,TLS,104.8891667
2038,TLS,104.8891667
2039,TLS,104.8891667
2040,TLS,104.8891667
2041,TLS,104.8891667
2042,TLS,104.8891667
2043,TLS,104.8891667
2044,TLS,104.8891667
2045,TLS,104.8891667
2046,TLS,104.8891667
2047,TLS,104.8891667
2048,TLS,104.8891667
2049,TLS,104.8891667
2050,TLS,104.8891667
2021,TON,104.8891667
2022,TON,104.8891667
2023,TON,104.8891667
2024,TON,104.8891667
2025,TON,104.8891667
2026,TON,104.8891667
2027,TON,104.8891667
2028,TON,104.8891667
2029,TON,104.8891667
2030,TON,104.8891667
2031,TON,104.8891667
2032,TON,104.8891667
2033,TON,104.8891667
2034,TON,104.8891667
2035,TON,104.8891667
2036,TON,104.8891667
2037,TON,104.8891667
2038,TON,104.8891667
2039,TON,104.8891667
2040,TON,104.8891667
2041,TON,104.8891667
2042,TON,104.8891667
2043,TON,104.8891667
2044,TON,104.8891667
2045,TON,104.8891667
2046,TON,104.8891667
2047,TON,104.8891667
2048,TON,104.8891667
2049,TON,104.8891667
2050,TON,104.8891667
2021,TTO,104.8891667
2022,TTO,104.8891667
2023,TTO,104.8891667
2024,TTO,104.8891667
2025,TTO,104.8891667
2026,TTO,104.8891667
2027,TTO,104.8891667
2028,TTO,104.8891667
2029,TTO,104.8891667
2030,TTO,104.8891667
2031,TTO,104.8891667
2032,TTO,104.8891667
2033,TTO,104.8891667
2034,TTO,104.8891667
2035,TTO,104.8891667
2036,TTO,104.8891667
2037,TTO,104.8891667
2038,TTO,104.8891667
2039,TTO,104.8891667
2040,TTO,104.8891667
2041,TTO,104.8891667
2042,TTO,104.8891667
2043,TTO,104.8891667
2044,TTO,104.8891667
2045,TTO,104.8891667
2046,TTO,104.8891667
2047,TTO,104.8891667
2048,TTO,104.8891667
2049,TTO,104.8891667
2050,TTO,104.8891667
2021,TUN,104.8891667
2022,TUN,104.8891667
2023,TUN,104.8891667
2024,TUN,104.8891667
2025,TUN,104.8891667
2026,TUN,104.8891667
2027,TUN,104.8891667
2028,TUN,104.8891667
2029,TUN,104.8891667
2030,TUN,104.8891667
2031,TUN,104.8891667
2032,TUN,104.8891667
2033,TUN,104.8891667
2034,TUN,104.8891667
2035,TUN,104.8891667
2036,TUN,104.8891667
2037,TUN,104.8891667
2038,TUN,104.8891667
2039,TUN,104.8891667
2040,TUN,104.8891667
2041,TUN,104.8891667
2042,TUN,104.8891667
2043,TUN,104.8891667
2044,TUN,104.8891667
2045,TUN,104.8891667
2046,TUN,104.8891667
2047,TUN,104.8891667
2048,TUN,104.8891667
2049,TUN,104.8891667
2050,TUN,104.8891667
2021,TUR,233.793125
2022,TUR,233.793125
2023,TUR,233.793125
2024,TUR,233.793125
2025,TUR,233.793125
2026,TUR,233.793125
2027,TUR,233.793125
2028,TUR,233.793125
2029,TUR,233.793125
2030,TUR,233.793125
2031,TUR,233.793125
2032,TUR,233.793125
2033,TUR,233.793125
2034,TUR,233.793125
2035,TUR,233.793125
2036,TUR,233.793125
2037,TUR,233.793125
2038,TUR,233.793125
2039,TUR,233.793125
2040,TUR,233.793125
2041,TUR,233.793125
2042,TUR,233.793125
2043,TUR,233.793125
2044,TUR,233.793125
2045,TUR,233.793125
2046,TUR,233.793125
2047,TUR,233.793125
2048,TUR,233.793125
2049,TUR,233.793125
2050,TUR,233.793125
2021,TUV,104.8891667
2022,TUV,104.8891667
2023,TUV,104.8891667
2024,TUV,104.8891667
2025,TUV,104.8891667
2026,TUV,104.8891667
2027,TUV,104.8891667
2028,TUV,104.8891667
2029,TUV,104.8891667
2030,TUV,104.8891667
2031,TUV,104.8891667
2032,TUV,104.8891667
2033,TUV,104.8891667
2034,TUV,104.8891667
2035,TUV,104.8891667
2036,TUV,104.8891667
2037,TUV,104.8891667
2038,TUV,104.8891667
2039,TUV,104.8891667
2040,TUV,104.8891667
2041,TUV,104.8891667
2042,TUV,104.8891667
2043,TUV,104.8891667
2044,TUV,104.8891667
2045,TUV,104.8891667
2046,TUV,104.8891667
2047,TUV,104.8891667
2048,TUV,104.8891667
2049,TUV,104.8891667
2050,TUV,104.8891667
2021,TZA,104.8891667
2022,TZA,104.8891667
2023,TZA,104.8891667
2024,TZA,104.8891667
2025,TZA,104.8891667
2026,TZA,104.8891667
2027,TZA,104.8891667
2028,TZA,104.8891667
2029,TZA,104.8891667
2030,TZA,104.8891667
2031,TZA,104.8891667
2032,TZA,104.8891667
2033,TZA,104.8891667
2034,TZA,104.8891667
2035,TZA,104.8891667
2036,TZA,104.8891667
2037,TZA,104.8891667
2038,TZA,104.8891667
2039,TZA,104.8891667
2040,TZA,104.8891667
2041,TZA,104.8891667
2042,TZA,104.8891667
2043,TZA,104.8891667
2044,TZA,104.8891667
2045,TZA,104.8891667
2046,TZA,104.8891667
2047,TZA,104.8891667
2048,TZA,104.8891667
2049,TZA,104.8891667
2050,TZA,104.8891667
2021,UGA,104.8891667
2022,UGA,104.8891667
2023,UGA,104.8891667
2024,UGA,104.8891667
2025,UGA,104.8891667
2026,UGA,104.8891667
2027,UGA,104.8891667
2028,UGA,104.8891667
2029,UGA,104.8891667
2030,UGA,104.8891667
2031,UGA,104.8891667
2032,UGA,104.8891667
2033,UGA,104.8891667
2034,UGA,104.8891667
2035,UGA,104.8891667
2036,UGA,104.8891667
2037,UGA,104.8891667
2038,UGA,104.8891667
2039,UGA,104.8891667
2040,UGA,104.8891667
2041,UGA,104.8891667
2042,UGA,104.8891667
2043,UGA,104.8891667
2044,UGA,104.8891667
2045,UGA,104.8891667
2046,UGA,104.8891667
2047,UGA,104.8891667
2048,UGA,104.8891667
2049,UGA,104.8891667
2050,UGA,104.8891667
2021,UKR,104.8891667
2022,UKR,104.8891667
2023,UKR,104.8891667
2024,UKR,104.8891667
2025,UKR,104.8891667
2026,UKR,104.8891667
2027,UKR,104.8891667
2028,UKR,104.8891667
2029,UKR,104.8891667
2030,UKR,104.8891667
2031,UKR,104.8891667
2032,UKR,104.8891667
2033,UKR,104.8891667
2034,UKR,104.8891667
2035,UKR,104.8891667
2036,UKR,104.8891667
2037,UKR,104.8891667
2038,UKR,104.8891667
2039,UKR,104.8891667
2040,UKR,104.8891667
2041,UKR,104.8891667
2042,UKR,104.8891667
2043,UKR,104.8891667
2044,UKR,104.8891667
2045,UKR,104.8891667
2046,UKR,104.8891667
2047,UKR,104.8891667
2048,UKR,104.8891667
2049,UKR,104.8891667
2050,UKR,104.8891667
2021,URY,104.8891667
2022,URY,104.8891667
2023,URY,104.8891667
2024,URY,104.8891667
2025,URY,104.8891667
2026,URY,104.8891667
2027,URY,104.8891667
2028,URY,104.8891667
2029,URY,104.8891667
2030,URY,104.8891667
2031,URY,104.8891667
2032,URY,104.8891667
2033,URY,104.8891667
2034,URY,104.8891667
2035,URY,104.8891667
2036,URY,104.8891667
2037,URY,104.8891667
2038,URY,104.8891667
2039,URY,104.8891667
2040,URY,104.8891667
2041,URY,104.8891667
2042,URY,104.8891667
2043,URY,104.8891667
2044,URY,104.8891667
2045,URY,104.8891667
2046,URY,104.8891667
2047,URY,104.8891667
2048,URY,104.8891667
2049,URY,104.8891667
2050,URY,104.8891667
2021,USA,104.8891667
2022,USA,104.8891667
2023,USA,104.8891667
2024,USA,104.8891667
2025,USA,104.8891667
2026,USA,104.8891667
2027,USA,104.8891667
2028,USA,104.8891667
2029,USA,104.8891667
2030,USA,104.8891667
2031,USA,104.8891667
2032,USA,104.8891667
2033,USA,104.8891667
2034,USA,104.8891667
2035,USA,104.8891667
2036,USA,104.8891667
2037,USA,104.8891667
2038,USA,104.8891667
2039,USA,104.8891667
2040,USA,104.8891667
2041,USA,104.8891667
2042,USA,104.8891667
2043,USA,104.8891667
2044,USA,104.8891667
2045,USA,104.8891667
2046,USA,104.8891667
2047,USA,104.8891667
2048,USA,104.8891667
2049,USA,104.8891667
2050,USA,104.8891667
2021,UZB,104.8891667
2022,UZB,104.8891667
2023,UZB,104.8891667
2024,UZB,104.8891667
2025,UZB,104.8891667
2026,UZB,104.8891667
2027,UZB,104.8891667
2028,UZB,104.8891667
2029,UZB,104.8891667
2030,UZB,104.8891667
2031,UZB,104.8891667
2032,UZB,104.8891667
2033,UZB,104.8891667
2034,UZB,104.8891667
2035,UZB,104.8891667
2036,UZB,104.8891667
2037,UZB,104.8891667
2038,UZB,104.8891667
2039,UZB,104.8891667
2040,UZB,104.8891667
2041,UZB,104.8891667
2042,UZB,104.8891667
2043,UZB,104.8891667
2044,UZB,104.8891667
2045,UZB,104.8891667
2046,UZB,104.8891667
2047,UZB,104.8891667
2048,UZB,104.8891667
2049,UZB,104.8891667
2050,UZB,104.8891667
2021,VCT,104.8891667
2022,VCT,104.8891667
2023,VCT,104.8891667
2024,VCT,104.8891667
2025,VCT,104.8891667
2026,VCT,104.8891667
2027,VCT,104.8891667
2028,VCT,104.8891667
2029,VCT,104.8891667
2030,VCT,104.8891667
2031,VCT,104.8891667
2032,VCT,104.8891667
2033,VCT,104.8891667
2034,VCT,104.8891667
2035,VCT,104.8891667
2036,VCT,104.8891667
2037,VCT,104.8891667
2038,VCT,104.8891667
2039,VCT,104.8891667
2040,VCT,104.8891667
2041,VCT,104.8891667
2042,VCT,104.8891667
2043,VCT,104.8891667
2044,VCT,104.8891667
2045,VCT,104.8891667
2046,VCT,104.8891667
2047,VCT,104.8891667
2048,VCT,104.8891667
2049,VCT,104.8891667
2050,VCT,104.8891667
2021,VEN,104.8891667
2022,VEN,104.8891667
2023,VEN,104.8891667
2024,VEN,104.8891667
2025,VEN,104.8891667
2026,VEN,104.8891667
2027,VEN,104.8891667
2028,VEN,104.8891667
2029,VEN,104.8891667
2030,VEN,104.8891667
2031,VEN,104.8891667
2032,VEN,104.8891667
2033,VEN,104.8891667
2034,VEN,104.8891667
2035,VEN,104.8891667
2036,VEN,104.8891667
2037,VEN,104.8891667
2038,VEN,104.8891667
2039,VEN,104.8891667
2040,VEN,104.8891667
2041,VEN,104.8891667
2042,VEN,104.8891667
2043,VEN,104.8891667
2044,VEN,104.8891667
2045,VEN,104.8891667
2046,VEN,104.8891667
2047,VEN,104.8891667
2048,VEN,104.8891667
2049,VEN,104.8891667
2050,VEN,104.8891667
2021,VGB,104.8891667
2022,VGB,104.8891667
2023,VGB,104.8891667
2024,VGB,104.8891667
2025,VGB,104.8891667
2026,VGB,104.8891667
2027,VGB,104.8891667
2028,VGB,104.8891667
2029,VGB,104.8891667
2030,VGB,104.8891667
2031,VGB,104.8891667
2032,VGB,104.8891667
2033,VGB,104.8891667
2034,VGB,104.8891667
2035,VGB,104.8891667
2036,VGB,104.8891667
2037,VGB,104.8891667
2038,VGB,104.8891667
2039,VGB,104.8891667
2040,VGB,104.8891667
2041,VGB,104.8891667
2042,VGB,104.8891667
2043,VGB,104.8891667
2044,VGB,104.8891667
2045,VGB,104.8891667
2046,VGB,104.8891667
2047,VGB,104.8891667
2048,VGB,104.8891667
2049,VGB,104.8891667
2050,VGB,104.8891667
2021,VIR,104.8891667
2022,VIR,104.8891667
2023,VIR,104.8891667
2024,VIR,104.8891667
2025,VIR,104.8891667
2026,VIR,104.8891667
2027,VIR,104.8891667
2028,VIR,104.8891667
2029,VIR,104.8891667
2030,VIR,104.8891667
2031,VIR,104.8891667
2032,VIR,104.8891667
2033,VIR,104.8891667
2034,VIR,104.8891667
2035,VIR,104.8891667
2036,VIR,104.8891667
2037,VIR,104.8891667
2038,VIR,104.8891667
2039,VIR,104.8891667
2040,VIR,104.8891667
2041,VIR,104.8891667
2042,VIR,104.8891667
2043,VIR,104.8891667
2044,VIR,104.8891667
2045,VIR,104.8891667
2046,VIR,104.8891667
2047,VIR,104.8891667
2048,VIR,104.8891667
2049,VIR,104.8891667
2050,VIR,104.8891667
2021,VNM,104.8891667
2022,VNM,104.8891667
2023,VNM,104.8891667
2024,VNM,104.8891667
2025,VNM,104.8891667
2026,VNM,104.8891667
2027,VNM,104.8891667
2028,VNM,104.8891667
2029,VNM,104.8891667
2030,VNM,104.8891667
2031,VNM,104.8891667
2032,VNM,104.8891667
2033,VNM,104.8891667
2034,VNM,104.8891667
2035,VNM,104.8891667
2036,VNM,104.8891667
2037,VNM,104.8891667
2038,VNM,104.8891667
2039,VNM,104.8891667
2040,VNM,104.8891667
2041,VNM,104.8891667
2042,VNM,104.8891667
2043,VNM,104.8891667
2044,VNM,104.8891667
2045,VNM,104.8891667
2046,VNM,104.8891667
2047,VNM,104.8891667
2048,VNM,104.8891667
2049,VNM,104.8891667
2050,VNM,104.8891667
2021,VUT,104.8891667
2022,VUT,104.8891667
2023,VUT,104.8891667
2024,VUT,104.8891667
2025,VUT,104.8891667
2026,VUT,104.8891667
2027,VUT,104.8891667
2028,VUT,104.8891667
2029,VUT,104.8891667
2030,VUT,104.8891667
2031,VUT,104.8891667
2032,VUT,104.8891667
2033,VUT,104.8891667
2034,VUT,104.8891667
2035,VUT,104.8891667
2036,VUT,104.8891667
2037,VUT,104.8891667
2038,VUT,104.8891667
2039,VUT,104.8891667
2040,VUT,104.8891667
2041,VUT,104.8891667
2042,VUT,104.8891667
2043,VUT,104.8891667
2044,VUT,104.8891667
2045,VUT,104.8891667
2046,VUT,104.8891667
2047,VUT,104.8891667
2048,VUT,104.8891667
2049,VUT,104.8891667
2050,VUT,104.8891667
2021,WSM,104.8891667
2022,WSM,104.8891667
2023,WSM,104.8891667
2024,WSM,104.8891667
2025,WSM,104.8891667
2026,WSM,104.8891667
2027,WSM,104.8891667
2028,WSM,104.8891667
2029,WSM,104.8891667
2030,WSM,104.8891667
2031,WSM,104.8891667
2032,WSM,104.8891667
2033,WSM,104.8891667
2034,WSM,104.8891667
2035,WSM,104.8891667
2036,WSM,104.8891667
2037,WSM,104.8891667
2038,WSM,104.8891667
2039,WSM,104.8891667
2040,WSM,104.8891667
2041,WSM,104.8891667
2042,WSM,104.8891667
2043,WSM,104.8891667
2044,WSM,104.8891667
2045,WSM,104.8891667
2046,WSM,104.8891667
2047,WSM,104.8891667
2048,WSM,104.8891667
2049,WSM,104.8891667
2050,WSM,104.8891667
2021,XKX,104.8891667
2022,XKX,104.8891667
2023,XKX,104.8891667
2024,XKX,104.8891667
2025,XKX,104.8891667
2026,XKX,104.8891667
2027,XKX,104.8891667
2028,XKX,104.8891667
2029,XKX,104.8891667
2030,XKX,104.8891667
2031,XKX,104.8891667
2032,XKX,104.8891667
2033,XKX,104.8891667
2034,XKX,104.8891667
2035,XKX,104.8891667
2036,XKX,104.8891667
2037,XKX,104.8891667
2038,XKX,104.8891667
2039,XKX,104.8891667
2040,XKX,104.8891667
2041,XKX,104.8891667
2042,XKX,104.8891667
2043,XKX,104.8891667
2044,XKX,104.8891667
2045,XKX,104.8891667
2046,XKX,104.8891667
2047,XKX,104.8891667
2048,XKX,104.8891667
2049,XKX,104.8891667
2050,XKX,104.8891667
2021,YEM,104.8891667
2022,YEM,104.8891667
2023,YEM,104.8891667
2024,YEM,104.8891667
2025,YEM,104.8891667
2026,YEM,104.8891667
2027,YEM,104.8891667
2028,YEM,104.8891667
2029,YEM,104.8891667
2030,YEM,104.8891667
2031,YEM,104.8891667
2032,YEM,104.8891667
2033,YEM,104.8891667
2034,YEM,104.8891667
2035,YEM,104.8891667
2036,YEM,104.8891667
2037,YEM,104.8891667
2038,YEM,104.8891667
2039,YEM,104.8891667
2040,YEM,104.8891667
2041,YEM,104.8891667
2042,YEM,104.8891667
2043,YEM,104.8891667
2044,YEM,104.8891667
2045,YEM,104.8891667
2046,YEM,104.8891667
2047,YEM,104.8891667
2048,YEM,104.8891667
2049,YEM,104.8891667
2050,YEM,104.8891667
2021,ZAF,104.8891667
2022,ZAF,104.8891667
2023,ZAF,104.8891667
2024,ZAF,104.8891667
2025,ZAF,104.8891667
2026,ZAF,104.8891667
2027,ZAF,104.8891667
2028,ZAF,104.8891667
2029,ZAF,104.8891667
2030,ZAF,104.8891667
2031,ZAF,104.8891667
2032,ZAF,104.8891667
2033,ZAF,104.8891667
2034,ZAF,104.8891667
2035,ZAF,104.8891667
2036,ZAF,104.8891667
2037,ZAF,104.8891667
2038,ZAF,104.8891667
2039,ZAF,104.8891667
2040,ZAF,104.8891667
2041,ZAF,104.8891667
2042,ZAF,104.8891667
2043,ZAF,104.8891667
2044,ZAF,104.8891667
2045,ZAF,104.8891667
2046,ZAF,104.8891667
2047,ZAF,104.8891667
2048,ZAF,104.8891667
2049,ZAF,104.8891667
2050,ZAF,104.8891667
2021,ZMB,104.8891667
2022,ZMB,104.8891667
2023,ZMB,104.8891667
2024,ZMB,104.8891667
2025,ZMB,104.8891667
2026,ZMB,104.8891667
2027,ZMB,104.8891667
2028,ZMB,104.8891667
2029,ZMB,104.8891667
2030,ZMB,104.8891667
2031,ZMB,104.8891667
2032,ZMB,104.8891667
2033,ZMB,104.8891667
2034,ZMB,104.8891667
2035,ZMB,104.8891667
2036,ZMB,104.8891667
2037,ZMB,104.8891667
2038,ZMB,104.8891667
2039,ZMB,104.8891667
2040,ZMB,104.8891667
2041,ZMB,104.8891667
2042,ZMB,104.8891667
2043,ZMB,104.8891667
2044,ZMB,104.8891667
2045,ZMB,104.8891667
2046,ZMB,104.8891667
2047,ZMB,104.8891667
2048,ZMB,104.8891667
2049,ZMB,104.8891667
2050,ZMB,104.8891667
2021,ZWE,104.8891667
2022,ZWE,104.8891667
2023,ZWE,104.8891667
2024,ZWE,104.8891667
2025,ZWE,104.8891667
2026,ZWE,104.8891667
2027,ZWE,104.8891667
2028,ZWE,104.8891667
2029,ZWE,104.8891667
2030,ZWE,104.8891667
2031,ZWE,104.8891667
2032,ZWE,104.8891667
2033,ZWE,104.8891667
2034,ZWE,104.8891667
2035,ZWE,104.8891667
2036,ZWE,104.8891667
2037,ZWE,104.8891667
2038,ZWE,104.8891667
2039,ZWE,104.8891667
2040,ZWE,104.8891667
2041,ZWE,104.8891667
2042,ZWE,104.8891667
2043,ZWE,104.8891667
2044,ZWE,104.8891667
2045,ZWE,104.8891667
2046,ZWE,104.8891667
2047,ZWE,104.8891667
2048,ZWE,104.8891667
2049,ZWE,104.8891667
2050,ZWE,104.8891667
