Year,prodinit_ippu_metals_tonne,iso_code3
2044,21768.5865785145,"TCD"
2045,21337.8677451832,"TCD"
2046,20915.6712250815,"TCD"
2047,20501.8283935355,"TCD"
2048,20096.1739623224,"TCD"
2049,19698.5459136545,"TCD"
2050,19308.7854354696,"TCD"
2021,274334.1,"TGO"
2022,309172.948889579,"TGO"
2023,348436.130707333,"TGO"
2024,392685.510224434,"TGO"
2025,442554.305798286,"TGO"
2026,498756.150866541,"TGO"
2027,562095.306198625,"TGO"
2028,633478.169044315,"TGO"
2029,713926.243877821,"TGO"
2030,804590.760351582,"TGO"
2031,906769.147645909,"TGO"
2032,1021923.60096603,"TGO"
2033,1151702.00587724,"TGO"
2034,1297961.51990988,"TGO"
2035,1462795.14889231,"TGO"
2036,1648561.69832481,"TGO"
2037,1857919.5284053,"TGO"
2038,2093864.59574878,"TGO"
2039,2359773.32618561,"TGO"
2040,2659450.93215819,"TGO"
2041,2997185.8661482,"TGO"
2042,3377811.18937532,"TGO"
2043,3806773.73396667,"TGO"
2044,4290212.04832309,"TGO"
2045,4835044.24109745,"TGO"
2046,5449066.98085173,"TGO"
2047,6141067.06809969,"TGO"
2048,6920947.17635564,"TGO"
2049,7799867.56157138,"TGO"
2050,8790405.76785459,"TGO"
2021,15111170,"THA"
2022,15954669.1581753,"THA"
2023,16845252.0848371,"THA"
2024,17785546.9761533,"THA"
2025,18778328.7330968,"THA"
2026,19826527.1504467,"THA"
2027,20933235.5628953,"THA"
2028,22101719.9737772,"THA"
2029,23335428.6933605,"THA"
2030,24638002.5151432,"THA"
2031,26013285.4601861,"THA"
2032,27465336.1211898,"THA"
2033,28998439.6397938,"THA"
2034,30617120.3524429,"THA"
2035,32326155.1421406,"THA"
2036,34130587.5354919,"THA"
2037,36035742.5866371,"THA"
2038,38047242.5920006,"THA"
2039,40171023.68223,"THA"
2040,42413353.3402908,"THA"
2041,44780848.8974134,"THA"
2042,47280497.0614763,"THA"
2043,49919674.535455,"THA"
2044,52706169.7867849,"THA"
2045,55648206.03188,"THA"
2046,58754465.5036386,"THA"
2047,62034115.0735498,"THA"
2048,65496833.3040168,"THA"
2049,69152839.010728,"THA"
2050,73012921.4193686,"THA"
2021,466531.2,"TJK"
2022,445698.936837683,"TJK"
2023,425796.907684289,"TJK"
2024,406783.57431113,"TJK"
2025,388619.253317898,"TJK"
2026,371266.033308043,"TJK"
2027,354687.695762552,"TJK"
2028,338849.639447001,"TJK"
2029,323718.808194094,"TJK"
2030,309263.621910966,"TJK"
2031,295453.910667258,"TJK"
2032,282260.851726385,"TJK"
2033,269656.909388587,"TJK"
2034,257615.777520193,"TJK"
2035,246112.324649161,"TJK"
2036,235122.541512297,"TJK"
2037,224623.490944667,"TJK"
2038,214593.260006634,"TJK"
2039,205010.914248584,"TJK"
2040,195856.454017899,"TJK"
2041,187110.772716972,"TJK"
2042,178755.616925152,"TJK"
2043,170773.548301388,"TJK"
2044,163147.907188045,"TJK"
2045,155862.777839948,"TJK"
2046,148902.955206067,"TJK"
2047,142253.913194516,"TJK"
2048,135901.774354632,"TJK"
2049,129833.280912861,"TJK"
2050,124035.767101987,"TJK"
2021,635765.6,"TKM"
2022,714735.869950425,"TKM"
2023,803515.263791861,"TKM"
2024,903322.200956959,"TKM"
2025,1015526.4442532,"TKM"
2026,1141667.89865789,"TKM"
2027,1283477.74516539,"TKM"
2028,1442902.19973021,"TKM"
2029,1622129.2233766,"TKM"
2030,1823618.5500475,"TKM"
2031,2050135.44429886,"TKM"
2032,2304788.65213398,"TKM"
2033,2591073.06581993,"TKM"
2034,2912917.68822333,"TKM"
2035,3274739.5549339,"TKM"
2036,3681504.35420971,"TKM"
2037,4138794.5766999,"TKM"
2038,4652886.13023999,"TKM"
2039,5230834.47119087,"TKM"
2040,5880571.43439858,"TKM"
2041,6611014.09068136,"TKM"
2042,7432187.12581754,"TKM"
2043,8355360.42057883,"TKM"
2044,9393203.7199744,"TKM"
2045,10559960.5144057,"TKM"
2046,11871643.5190987,"TKM"
2047,13346254.4345972,"TKM"
2048,15004031.004338,"TKM"
2049,16867724.7599566,"TKM"
2050,18962913.2661345,"TKM"
2021,35959.64,"TLS"
2022,45286.4481034737,"TLS"
2023,57032.3390842795,"TLS"
2024,71824.7475269479,"TLS"
2025,90453.8449613019,"TLS"
2026,113914.748746085,"TLS"
2027,143460.678619414,"TLS"
2028,180669.900399092,"TLS"
2029,227530.032789073,"TLS"
2030,286544.220739807,"TLS"
2031,360864.846863973,"TLS"
2032,454461.923419515,"TLS"
2033,572335.159916582,"TLS"
2034,720781.034441825,"TLS"
2035,907729.134947341,"TLS"
2036,1143165.73697078,"TLS"
2037,1439667.24419367,"TLS"
2038,1813071.98682878,"TLS"
2039,2283326.26353833,"TLS"
2040,2875549.82021586,"TLS"
2041,3621377.68070422,"TLS"
2042,4560650.00651536,"TLS"
2043,5743540.2534109,"TLS"
2044,7233235.3053675,"TLS"
2045,9109310.75162986,"TLS"
2046,11471981.6052692,"TLS"
2047,14447455.5254454,"TLS"
2048,18194674.498419,"TLS"
2049,22913805.1001692,"TLS"
2050,28856930.8681044,"TLS"
2021,4607.543,"TON"
2022,4801.26601612621,"TON"
2023,5003.13406898394,"TON"
2024,5213.48961464621,"TON"
2025,5432.6895076677,"TON"
2026,5661.10560646539,"TON"
2027,5899.12540415225,"TON"
2028,6147.15268589419,"TON"
2029,6405.60821390549,"TON"
2030,6674.93044124457,"TON"
2031,6955.57625562125,"TON"
2032,7248.0217544771,"TON"
2033,7552.76305265396,"TON"
2034,7870.31712402057,"TON"
2035,8201.22267848529,"TON"
2036,8546.04107588253,"TON"
2037,8905.35727828334,"TON"
2038,9279.7808423457,"TON"
2039,9669.94695338784,"TON"
2040,10076.517502939,"TON"
2041,10500.1822115957,"TON"
2042,10941.6597990875,"TON"
2043,11401.6992035394,"TON"
2044,11881.0808519957,"TON"
2045,12380.6179843649,"TON"
2046,12901.1580330281,"TON"
2047,13443.5840604529,"TON"
2048,14008.8162572522,"TON"
2049,14597.8135032275,"TON"
2050,15211.5749940466,"TON"
2021,1080450,"TUN"
2022,1079143.67630916,"TUN"
2023,1077838.93203577,"TUN"
2024,1076535.76527023,"TUN"
2025,1075234.17410524,"TUN"
2026,1073934.15663583,"TUN"
2027,1072635.71095929,"TUN"
2028,1071338.83517525,"TUN"
2029,1070043.52738562,"TUN"
2030,1068749.7856946,"TUN"
2031,1067457.60820871,"TUN"
2032,1066166.99303673,"TUN"
2033,1064877.93828973,"TUN"
2034,1063590.44208107,"TUN"
2035,1062304.5025264,"TUN"
2036,1061020.11774364,"TUN"
2037,1059737.28585298,"TUN"
2038,1058456.00497688,"TUN"
2039,1057176.2732401,"TUN"
2040,1055898.08876962,"TUN"
2041,1054621.44969472,"TUN"
2042,1053346.35414694,"TUN"
2043,1052072.80026005,"TUN"
2044,1050800.78617012,"TUN"
2045,1049530.31001544,"TUN"
2046,1048261.36993656,"TUN"
2047,1046993.96407627,"TUN"
2048,1045728.09057964,"TUN"
2049,1044463.74759394,"TUN"
2050,1043200.9332687,"TUN"
2021,33894220,"TUR"
2022,33887168.4498847,"TUR"
2023,33880118.3668148,"TUR"
2024,33873069.7504851,"TUR"
2025,33866022.6005904,"TUR"
2026,33858976.9168257,"TUR"
2027,33851932.6988858,"TUR"
2028,33844889.9464659,"TUR"
2029,33837848.6592611,"TUR"
2030,33830808.8369665,"TUR"
2031,33823770.4792774,"TUR"
2032,33816733.585889,"TUR"
2033,33809698.1564967,"TUR"
2034,33802664.190796,"TUR"
2035,33795631.6884823,"TUR"
2036,33788600.6492512,"TUR"
2037,33781571.0727982,"TUR"
2038,33774542.9588191,"TUR"
2039,33767516.3070096,"TUR"
2040,33760491.1170655,"TUR"
2041,33753467.3886827,"TUR"
2042,33746445.121557,"TUR"
2043,33739424.3153845,"TUR"
2044,33732404.9698613,"TUR"
2045,33725387.0846834,"TUR"
2046,33718370.6595471,"TUR"
2047,33711355.6941485,"TUR"
2048,33704342.1881841,"TUR"
2049,33697330.14135,"TUR"
2050,33690319.5533429,"TUR"
2021,2900883,"TZA"
2022,3447629.66446935,"TZA"
2023,4097424.92314548,"TZA"
2024,4869690.95719213,"TZA"
2025,5787510.5617199,"TZA"
2026,6878317.08345879,"TZA"
2027,8174714.3950855,"TZA"
2028,9715451.41498687,"TZA"
2029,11546580.3005566,"TZA"
2030,13722832.9330677,"TZA"
2031,16309256.8368325,"TZA"
2032,19383159.4297712,"TZA"
2033,23036418.7184447,"TZA"
2034,27378229.5035156,"TZA"
2035,32538367.1788798,"TZA"
2036,38671066.6784223,"TZA"
2037,45959632.5109289,"TZA"
2038,54621917.6756829,"TZA"
2039,64916835.2218573,"TZA"
2040,77152097.0802144,"TZA"
2041,91693411.4784244,"TZA"
2042,108975413.847925,"TZA"
2043,129514657.943781,"TZA"
2044,153925055.478136,"TZA"
2045,182936225.753162,"TZA"
2046,217415303.758429,"TZA"
2047,258392858.570019,"TZA"
2048,307093696.744416,"TZA"
2049,364973471.411154,"TZA"
2050,433762191.298804,"TZA"
2021,507138.6,"UGA"
2022,530684.621432986,"UGA"
2023,555323.86496605,"UGA"
2024,581107.087987802,"UGA"
2025,608087.404509993,"UGA"
2026,636320.394583557,"UGA"
2027,665864.21879475,"UGA"
2028,696779.738077249,"UGA"
2029,729130.639087026,"UGA"
2030,762983.565398275,"UGA"
2031,798408.25479065,"UGA"
2032,835477.682910642,"UGA"
2033,874268.213603031,"UGA"
2034,914859.756222101,"UGA"
2035,957335.930246681,"UGA"
2036,1001784.23753813,"UGA"
2037,1048296.24259612,"UGA"
2038,1096967.76118352,"UGA"
2039,1147899.057709,"UGA"
2040,1201195.05177398,"UGA"
2041,1256965.53430926,"UGA"
2042,1315325.39374684,"UGA"
2043,1376394.85269261,"UGA"
2044,1440299.71558759,"UGA"
2045,1507171.62786788,"UGA"
2046,1577148.34715717,"UGA"
2047,1650374.02705052,"UGA"
2048,1726999.51407394,"UGA"
2049,1807182.6584316,"UGA"
2050,1891088.63918075,"UGA"
2021,7294832,"UKR"
2022,7272354.47938636,"UKR"
2023,7249946.21861762,"UKR"
2024,7227607.00428386,"UKR"
2025,7205336.62363273,"UKR"
2026,7183134.86456741,"UKR"
2027,7161001.51564466,"UKR"
2028,7138936.36607271,"UKR"
2029,7116939.20570934,"UKR"
2030,7095009.82505981,"UKR"
2031,7073148.01527491,"UKR"
2032,7051353.56814896,"UKR"
2033,7029626.27611782,"UKR"
2034,7007965.9322569,"UKR"
2035,6986372.33027923,"UKR"
2036,6964845.26453344,"UKR"
2037,6943384.53000188,"UKR"
2038,6921989.92229857,"UKR"
2039,6900661.23766733,"UKR"
2040,6879398.2729798,"UKR"
2041,6858200.82573354,"UKR"
2042,6837068.69405005,"UKR"
2043,6816001.6766729,"UKR"
2044,6794999.57296578,"UKR"
2045,6774062.1829106,"UKR"
2046,6753189.30710558,"UKR"
2047,6732380.74676337,"UKR"
2048,6711636.30370913,"UKR"
2049,6690955.78037865,"UKR"
2050,6670338.9798165,"UKR"
2021,641413,"URY"
2022,688051.15067416,"URY"
2023,738080.434827537,"URY"
2024,791747.427122885,"URY"
2025,849316.631055508,"URY"
2026,911071.782586949,"URY"
2027,977317.248567941,"URY"
2028,1048379.52684288,"URY"
2029,1124608.85542931,"URY"
2030,1206380.93870328,"URY"
2031,1294098.79909849,"URY"
2032,1388194.76344534,"URY"
2033,1489132.59373977,"URY"
2034,1597409.77284378,"URY"
2035,1713559.95638272,"URY"
2036,1838155.602924,"URY"
2037,1971810.79540018,"URY"
2038,2115184.26768217,"URY"
2039,2268982.65121941,"URY"
2040,2433963.95774832,"URY"
2041,2610941.31523396,"URY"
2042,2800786.97545798,"URY"
2043,3004436.61300452,"URY"
2044,3222893.93683217,"URY"
2045,3457235.63716068,"URY"
2046,3708616.69205351,"URY"
2047,3978276.05985039,"URY"
2048,4267542.78550563,"URY"
2049,4577842.55092796,"URY"
2050,4910704.70160585,"URY"
2021,316968700,"USA"
2022,329279187.0763,"USA"
2023,342067791.052016,"USA"
2024,355353081.116822,"USA"
2025,369154347.653904,"USA"
2026,383491630.249799,"USA"
2027,398385746.792093,"USA"
2028,413858323.697215,"USA"
2029,429931827.312221,"USA"
2030,446629596.536177,"USA"
2031,463975876.708484,"USA"
2032,481995854.813373,"USA"
2033,500715696.051673,"USA"
2034,520162581.832966,"USA"
2035,540364749.243281,"USA"
2036,561351532.045645,"USA"
2037,583153403.273023,"USA"
2038,605802019.475484,"USA"
2039,629330266.685854,"USA"
2040,653772308.170584,"USA"
2041,679163634.035179,"USA"
2042,705541112.756212,"USA"
2043,732943044.714743,"USA"
2044,761409217.808885,"USA"
2045,790980965.226256,"USA"
2046,821701225.460208,"USA"
2047,853614604.65698,"USA"
2048,886767441.384301,"USA"
2049,921207873.91548,"USA"
2050,956985910.126698,"USA"
2021,2486059,"UZB"
2022,2705891.49651918,"UZB"
2023,2945162.92289716,"UZB"
2024,3205592.18784871,"UZB"
2025,3489050.1964789,"UZB"
2026,3797573.29073076,"UZB"
2027,4133377.87831934,"UZB"
2028,4498876.3552453,"UZB"
2029,4896694.43627421,"UZB"
2030,5329690.01788258,"UZB"
2031,5800973.70918052,"UZB"
2032,6313931.17830384,"UZB"
2033,6872247.4748104,"UZB"
2034,7479933.50281101,"UZB"
2035,8141354.83501607,"UZB"
2036,8861263.07469584,"UZB"
2037,9644829.99085655,"UZB"
2038,10497684.6718569,"UZB"
2039,11425953.9643738,"UZB"
2040,12436306.4882284,"UZB"
2041,13536000.5432709,"UZB"
2042,14732936.2524847,"UZB"
2043,16035712.3159013,"UZB"
2044,17453687.7830435,"UZB"
2045,18997049.2876629,"UZB"
2046,20676884.2277849,"UZB"
2047,22505260.416778,"UZB"
2048,24495312.777657,"UZB"
2049,26661337.7034252,"UZB"
2050,29018895.7613332,"UZB"
2021,3284645,"VEN"
2022,3344831.86173969,"VEN"
2023,3406121.56970052,"VEN"
2024,3468534.33210989,"VEN"
2025,3532090.72748475,"VEN"
2026,3596811.7114167,"VEN"
2027,3662718.62348139,"VEN"
2028,3729833.19427453,"VEN"
2029,3798177.55257685,"VEN"
2030,3867774.23265025,"VEN"
2031,3938646.18166783,"VEN"
2032,4010816.76727985,"VEN"
2033,4084309.78531848,"VEN"
2034,4159149.46764366,"VEN"
2035,4235360.49013278,"VEN"
2036,4312967.98081666,"VEN"
2037,4391997.52816473,"VEN"
2038,4472475.18952195,"VEN"
2039,4554427.49970035,"VEN"
2040,4637881.47972799,"VEN"
2041,4722864.64575825,"VEN"
2042,4809405.01814232,"VEN"
2043,4897531.13066806,"VEN"
2044,4987272.03996794,"VEN"
2045,5078657.33509961,"VEN"
2046,5171717.14730181,"VEN"
2047,5266482.15992917,"VEN"
2048,5362983.61856905,"VEN"
2049,5461253.34134367,"VEN"
2050,5561323.72940108,"VEN"
2021,9787724,"VNM"
2022,10496532.2667607,"VNM"
2023,11256671.0735967,"VNM"
2024,12071857.6801224,"VNM"
2025,12946078.5427897,"VNM"
2026,13883608.8096078,"VNM"
2027,14889033.2266348,"VNM"
2028,15967268.5584763,"VNM"
2029,17123587.6324342,"VNM"
2030,18363645.1238868,"VNM"
2031,19693505.2089965,"VNM"
2032,21119671.2199742,"VNM"
2033,22649117.447921,"VNM"
2034,24289323.2487711,"VNM"
2035,26048309.6191215,"VNM"
2036,27934678.4208137,"VNM"
2037,29957654.4460851,"VNM"
2038,32127130.5289972,"VNM"
2039,34453715.923748,"VNM"
2040,36948788.1864493,"VNM"
2041,39624548.8140829,"VNM"
2042,42494082.9127235,"VNM"
2043,45571423.1868211,"VNM"
2044,48871618.5624638,"VNM"
2045,52410807.7802072,"VNM"
2046,56206298.3173551,"VNM"
2047,60276651.0256412,"VNM"
2048,64641770.8982104,"VNM"
2049,69323004.4097704,"VNM"
2050,74343243.9059322,"VNM"
2021,13954.57,"VUT"
2022,16297.6957083789,"VUT"
2023,19034.2579816442,"VUT"
2024,22230.3191441671,"VUT"
2025,25963.0341108172,"VUT"
2026,30322.51295485,"VUT"
2027,35413.9962214187,"VUT"
2028,41360.3955001382,"VUT"
2029,48305.2605877112,"VUT"
2030,56416.2448697786,"VUT"
2031,65889.1525784775,"VUT"
2032,76952.665629036,"VUT"
2033,89873.864144195,"VUT"
2034,104964.673935369,"VUT"
2035,122589.39658677,"VUT"
2036,143173.503923444,"VUT"
2037,167213.909167153,"VUT"
2038,195290.962732265,"VUT"
2039,228082.462247623,"VUT"
2040,266380.015015123,"VUT"
2041,311108.147904944,"VUT"
2042,363346.626012275,"VUT"
2043,424356.518861865,"VUT"
2044,495610.643414856,"VUT"
2045,578829.118791135,"VUT"
2046,676020.891020436,"VUT"
2047,789532.230255626,"VUT"
2048,922103.371201259,"VUT"
2049,1076934.66409273,"VUT"
2050,1257763.83315205,"VUT"
2021,27445.58,"WSM"
2022,29712.7945291064,"WSM"
2023,32167.2982946213,"WSM"
2024,34824.5628179312,"WSM"
2025,37701.3376862558,"WSM"
2026,40815.7561306474,"WSM"
2027,44187.4493255394,"WSM"
2028,47837.6701303107,"WSM"
2029,51789.4270528475,"WSM"
2030,56067.6292795197,"WSM"
2031,60699.2436857402,"WSM"
2032,65713.4648167959,"WSM"
2033,71141.8989103934,"WSM"
2034,77018.7631208732,"WSM"
2035,83381.1012008645,"WSM"
2036,90269.0169998925,"WSM"
2037,97725.9272517548,"WSM"
2038,105798.835244064,"WSM"
2039,114538.627094988,"WSM"
2040,124000.392504706,"WSM"
2041,134243.772003393,"WSM"
2042,145333.33288453,"WSM"
2043,157338.976193189,"WSM"
2044,170336.377334645,"WSM"
2045,184407.463080636,"WSM"
2046,199640.927979977,"WSM"
2047,216132.793428639,"WSM"
2048,233987.012923281,"WSM"
2049,253316.127313352,"WSM"
2050,274241.974182021,"WSM"
2021,532127.6,"YEM"
2022,592655.789395851,"YEM"
2023,660068.909608182,"YEM"
2024,735150.104372514,"YEM"
2025,818771.598074097,"YEM"
2026,911904.828449992,"YEM"
2027,1015631.73186078,"YEM"
2028,1131157.3122338,"YEM"
2029,1259823.63969246,"YEM"
2030,1403125.44149464,"YEM"
2031,1562727.46640169,"YEM"
2032,1740483.82420094,"YEM"
2033,1938459.52505098,"YEM"
2034,2158954.46887362,"YEM"
2035,2404530.16347958,"YEM"
2036,2678039.48181436,"YEM"
2037,2982659.80401683,"YEM"
2038,3321929.9293043,"YEM"
2039,3699791.18649276,"YEM"
2040,4120633.22073629,"YEM"
2041,4589344.9883942,"YEM"
2042,5111371.55243715,"YEM"
2043,5692777.33818944,"YEM"
2044,6340316.58425436,"YEM"
2045,7061511.80705693,"YEM"
2046,7864741.19053296,"YEM"
2047,8759335.91617757,"YEM"
2048,9755688.56414447,"YEM"
2049,10865373.8447002,"YEM"
2050,12101283.0625809,"YEM"
2021,9731322,"ZAF"
2022,9542037.62078791,"ZAF"
2023,9356435.02049688,"ZAF"
2024,9174442.58468055,"ZAF"
2025,8995990.09186834,"ZAF"
2026,8821008.68647065,"ZAF"
2027,8649430.85221103,"ZAF"
2028,8481190.38607511,"ZAF"
2029,8316222.37276635,"ZAF"
2030,8154463.15965853,"ZAF"
2031,7995850.33223551,"ZAF"
2032,7840322.69000869,"ZAF"
2033,7687820.22290291,"ZAF"
2034,7538284.08810166,"ZAF"
2035,7391656.58734269,"ZAF"
2036,7247881.14465524,"ZAF"
2037,7106902.28453026,"ZAF"
2038,6968665.61051533,"ZAF"
2039,6833117.78422585,"ZAF"
2040,6700206.5047645,"ZAF"
2041,6569880.4885411,"ZAF"
2042,6442089.44948483,"ZAF"
2043,6316784.0796415,"ZAF"
2044,6193916.03014814,"ZAF"
2045,6073437.89257769,"ZAF"
2046,5955303.18064648,"ZAF"
2047,5839466.31227768,"ZAF"
2048,5725882.59201342,"ZAF"
2049,5614508.19376921,"ZAF"
2050,5505300.14392369,"ZAF"
2021,2817171,"ZMB"
2022,2871459.63604178,"ZMB"
2023,2926794.44784047,"ZMB"
2024,2983195.5958531,"ZMB"
2025,3040683.62904125,"ZMB"
2026,3099279.49235775,"ZMB"
2027,3159004.53437769,"ZMB"
2028,3219880.51507647,"ZMB"
2029,3281929.61375773,"ZMB"
2030,3345174.4371341,"ZMB"
2031,3409638.02756359,"ZMB"
2032,3475343.87144477,"ZMB"
2033,3542315.90777373,"ZMB"
2034,3610578.53686586,"ZMB"
2035,3680156.62924583,"ZMB"
2036,3751075.53470874,"ZMB"
2037,3823361.09155602,"ZMB"
2038,3897039.63600923,"ZMB"
2039,3972138.01180526,"ZMB"
2040,4048683.57997652,"ZMB"
2041,4126704.22881951,"ZMB"
2042,4206228.38405554,"ZMB"
2043,4287285.01918723,"ZMB"
2044,4369903.66605461,"ZMB"
2045,4454114.42559461,"ZMB"
2046,4539947.97880794,"ZMB"
2047,4627435.59793723,"ZMB"
2048,4716609.15786071,"ZMB"
2049,4807501.14770528,"ZMB"
2050,4900144.68268352,"ZMB"
2021,1207586,"ZWE"
2022,1424909.66600641,"ZWE"
2023,1681344.06682297,"ZWE"
2024,1983927.78046332,"ZWE"
2025,2340966.08526499,"ZWE"
2026,2762258.92208693,"ZWE"
2027,3259369.88180891,"ZWE"
2028,3845943.60126705,"ZWE"
2029,4538080.27946739,"ZWE"
2030,5354777.59374995,"ZWE"
2031,6318452.1455605,"ZWE"
2032,7455554.74840556,"ZWE"
2033,8797296.44633429,"ZWE"
2034,10380505.190608,"ZWE"
2035,12248636.6885066,"ZWE"
2036,14452967.169919,"ZWE"
2037,17054000.8106179,"ZWE"
2038,20123130.4429916,"ZWE"
2039,23744597.1372031,"ZWE"
2040,28017802.4391047,"ZWE"
2041,33060036.7309145,"ZWE"
2042,39009698.6023413,"ZWE"
2043,46030093.597038,"ZWE"
2044,54313916.6018809,"ZWE"
2045,64088540.9111118,"ZWE"
2046,75622259.1388855,"ZWE"
2047,89231647.2799777,"ZWE"
2048,105290254.046432,"ZWE"
2049,124238853.983924,"ZWE"
2050,146597545.794048,"ZWE"
