iso_code3,Nation,pop_lvst_initial_pigs,Year
TCD,Chad,113580,2049
TCD,Chad,113580,2050
CHL,Chile,2767236,2023
CHL,Chile,2767236,2024
CHL,Chile,2767236,2025
CHL,Chile,2767236,2026
CHL,Chile,2767236,2027
CHL,Chile,2767236,2028
CHL,Chile,2767236,2029
CHL,Chile,2767236,2030
CHL,Chile,2767236,2031
CHL,Chile,2767236,2032
CHL,Chile,2767236,2033
CHL,Chile,2767236,2034
CHL,Chile,2767236,2035
CHL,Chile,2767236,2036
CHL,Chile,2767236,2037
CHL,Chile,2767236,2038
CHL,Chile,2767236,2039
CHL,Chile,2767236,2040
CHL,Chile,2767236,2041
CHL,Chile,2767236,2042
CHL,Chile,2767236,2043
CHL,Chile,2767236,2044
CHL,Chile,2767236,2045
CHL,Chile,2767236,2046
CHL,Chile,2767236,2047
CHL,Chile,2767236,2048
CHL,Chile,2767236,2049
CHL,Chile,2767236,2050
CHN,China,458078079,2023
CHN,China,458078079,2024
CHN,China,458078079,2025
CHN,China,458078079,2026
CHN,China,458078079,2027
CHN,China,458078079,2028
CHN,China,458078079,2029
CHN,China,458078079,2030
CHN,China,458078079,2031
CHN,China,458078079,2032
CHN,China,458078079,2033
CHN,China,458078079,2034
CHN,China,458078079,2035
CHN,China,458078079,2036
CHN,China,458078079,2037
CHN,China,458078079,2038
CHN,China,458078079,2039
CHN,China,458078079,2040
CHN,China,458078079,2041
CHN,China,458078079,2042
CHN,China,458078079,2043
CHN,China,458078079,2044
CHN,China,458078079,2045
CHN,China,458078079,2046
CHN,China,458078079,2047
CHN,China,458078079,2048
CHN,China,458078079,2049
CHN,China,458078079,2050
HKG,"China, Hong Kong SAR",112883,2023
HKG,"China, Hong Kong SAR",112883,2024
HKG,"China, Hong Kong SAR",112883,2025
HKG,"China, Hong Kong SAR",112883,2026
HKG,"China, Hong Kong SAR",112883,2027
HKG,"China, Hong Kong SAR",112883,2028
HKG,"China, Hong Kong SAR",112883,2029
HKG,"China, Hong Kong SAR",112883,2030
HKG,"China, Hong Kong SAR",112883,2031
HKG,"China, Hong Kong SAR",112883,2032
HKG,"China, Hong Kong SAR",112883,2033
HKG,"China, Hong Kong SAR",112883,2034
HKG,"China, Hong Kong SAR",112883,2035
HKG,"China, Hong Kong SAR",112883,2036
HKG,"China, Hong Kong SAR",112883,2037
HKG,"China, Hong Kong SAR",112883,2038
HKG,"China, Hong Kong SAR",112883,2039
HKG,"China, Hong Kong SAR",112883,2040
HKG,"China, Hong Kong SAR",112883,2041
HKG,"China, Hong Kong SAR",112883,2042
HKG,"China, Hong Kong SAR",112883,2043
HKG,"China, Hong Kong SAR",112883,2044
HKG,"China, Hong Kong SAR",112883,2045
HKG,"China, Hong Kong SAR",112883,2046
HKG,"China, Hong Kong SAR",112883,2047
HKG,"China, Hong Kong SAR",112883,2048
HKG,"China, Hong Kong SAR",112883,2049
HKG,"China, Hong Kong SAR",112883,2050
"China, mainland","China, mainland",452560000,2023
"China, mainland","China, mainland",452560000,2024
"China, mainland","China, mainland",452560000,2025
"China, mainland","China, mainland",452560000,2026
"China, mainland","China, mainland",452560000,2027
"China, mainland","China, mainland",452560000,2028
"China, mainland","China, mainland",452560000,2029
"China, mainland","China, mainland",452560000,2030
"China, mainland","China, mainland",452560000,2031
"China, mainland","China, mainland",452560000,2032
"China, mainland","China, mainland",452560000,2033
"China, mainland","China, mainland",452560000,2034
"China, mainland","China, mainland",452560000,2035
"China, mainland","China, mainland",452560000,2036
"China, mainland","China, mainland",452560000,2037
"China, mainland","China, mainland",452560000,2038
"China, mainland","China, mainland",452560000,2039
"China, mainland","China, mainland",452560000,2040
"China, mainland","China, mainland",452560000,2041
"China, mainland","China, mainland",452560000,2042
"China, mainland","China, mainland",452560000,2043
"China, mainland","China, mainland",452560000,2044
"China, mainland","China, mainland",452560000,2045
"China, mainland","China, mainland",452560000,2046
"China, mainland","China, mainland",452560000,2047
"China, mainland","China, mainland",452560000,2048
"China, mainland","China, mainland",452560000,2049
"China, mainland","China, mainland",452560000,2050
"China, Taiwan Province of","China, Taiwan Province of",5405196,2023
"China, Taiwan Province of","China, Taiwan Province of",5405196,2024
"China, Taiwan Province of","China, Taiwan Province of",5405196,2025
"China, Taiwan Province of","China, Taiwan Province of",5405196,2026
"China, Taiwan Province of","China, Taiwan Province of",5405196,2027
"China, Taiwan Province of","China, Taiwan Province of",5405196,2028
"China, Taiwan Province of","China, Taiwan Province of",5405196,2029
"China, Taiwan Province of","China, Taiwan Province of",5405196,2030
"China, Taiwan Province of","China, Taiwan Province of",5405196,2031
"China, Taiwan Province of","China, Taiwan Province of",5405196,2032
"China, Taiwan Province of","China, Taiwan Province of",5405196,2033
"China, Taiwan Province of","China, Taiwan Province of",5405196,2034
"China, Taiwan Province of","China, Taiwan Province of",5405196,2035
"China, Taiwan Province of","China, Taiwan Province of",5405196,2036
"China, Taiwan Province of","China, Taiwan Province of",5405196,2037
"China, Taiwan Province of","China, Taiwan Province of",5405196,2038
"China, Taiwan Province of","China, Taiwan Province of",5405196,2039
"China, Taiwan Province of","China, Taiwan Province of",5405196,2040
"China, Taiwan Province of","China, Taiwan Province of",5405196,2041
"China, Taiwan Province of","China, Taiwan Province of",5405196,2042
"China, Taiwan Province of","China, Taiwan Province of",5405196,2043
"China, Taiwan Province of","China, Taiwan Province of",5405196,2044
"China, Taiwan Province of","China, Taiwan Province of",5405196,2045
"China, Taiwan Province of","China, Taiwan Province of",5405196,2046
"China, Taiwan Province of","China, Taiwan Province of",5405196,2047
"China, Taiwan Province of","China, Taiwan Province of",5405196,2048
"China, Taiwan Province of","China, Taiwan Province of",5405196,2049
"China, Taiwan Province of","China, Taiwan Province of",5405196,2050
COL,Colombia,9658204,2023
COL,Colombia,9658204,2024
COL,Colombia,9658204,2025
COL,Colombia,9658204,2026
COL,Colombia,9658204,2027
COL,Colombia,9658204,2028
COL,Colombia,9658204,2029
COL,Colombia,9658204,2030
COL,Colombia,9658204,2031
COL,Colombia,9658204,2032
COL,Colombia,9658204,2033
COL,Colombia,9658204,2034
COL,Colombia,9658204,2035
COL,Colombia,9658204,2036
COL,Colombia,9658204,2037
COL,Colombia,9658204,2038
COL,Colombia,9658204,2039
COL,Colombia,9658204,2040
COL,Colombia,9658204,2041
COL,Colombia,9658204,2042
COL,Colombia,9658204,2043
COL,Colombia,9658204,2044
COL,Colombia,9658204,2045
COL,Colombia,9658204,2046
COL,Colombia,9658204,2047
COL,Colombia,9658204,2048
COL,Colombia,9658204,2049
COL,Colombia,9658204,2050
COG,Congo,102858,2023
COG,Congo,102858,2024
COG,Congo,102858,2025
COG,Congo,102858,2026
COG,Congo,102858,2027
COG,Congo,102858,2028
COG,Congo,102858,2029
COG,Congo,102858,2030
COG,Congo,102858,2031
COG,Congo,102858,2032
COG,Congo,102858,2033
COG,Congo,102858,2034
COG,Congo,102858,2035
COG,Congo,102858,2036
COG,Congo,102858,2037
COG,Congo,102858,2038
COG,Congo,102858,2039
COG,Congo,102858,2040
COG,Congo,102858,2041
COG,Congo,102858,2042
COG,Congo,102858,2043
COG,Congo,102858,2044
COG,Congo,102858,2045
COG,Congo,102858,2046
COG,Congo,102858,2047
COG,Congo,102858,2048
COG,Congo,102858,2049
COG,Congo,102858,2050
COK,Cook Islands,24000,2023
COK,Cook Islands,24000,2024
COK,Cook Islands,24000,2025
COK,Cook Islands,24000,2026
COK,Cook Islands,24000,2027
COK,Cook Islands,24000,2028
COK,Cook Islands,24000,2029
COK,Cook Islands,24000,2030
COK,Cook Islands,24000,2031
COK,Cook Islands,24000,2032
COK,Cook Islands,24000,2033
COK,Cook Islands,24000,2034
COK,Cook Islands,24000,2035
COK,Cook Islands,24000,2036
COK,Cook Islands,24000,2037
COK,Cook Islands,24000,2038
COK,Cook Islands,24000,2039
COK,Cook Islands,24000,2040
COK,Cook Islands,24000,2041
COK,Cook Islands,24000,2042
COK,Cook Islands,24000,2043
COK,Cook Islands,24000,2044
COK,Cook Islands,24000,2045
COK,Cook Islands,24000,2046
COK,Cook Islands,24000,2047
COK,Cook Islands,24000,2048
COK,Cook Islands,24000,2049
COK,Cook Islands,24000,2050
CRI,Costa Rica,407235,2023
CRI,Costa Rica,407235,2024
CRI,Costa Rica,407235,2025
CRI,Costa Rica,407235,2026
CRI,Costa Rica,407235,2027
CRI,Costa Rica,407235,2028
CRI,Costa Rica,407235,2029
CRI,Costa Rica,407235,2030
CRI,Costa Rica,407235,2031
CRI,Costa Rica,407235,2032
CRI,Costa Rica,407235,2033
CRI,Costa Rica,407235,2034
CRI,Costa Rica,407235,2035
CRI,Costa Rica,407235,2036
CRI,Costa Rica,407235,2037
CRI,Costa Rica,407235,2038
CRI,Costa Rica,407235,2039
CRI,Costa Rica,407235,2040
CRI,Costa Rica,407235,2041
CRI,Costa Rica,407235,2042
CRI,Costa Rica,407235,2043
CRI,Costa Rica,407235,2044
CRI,Costa Rica,407235,2045
CRI,Costa Rica,407235,2046
CRI,Costa Rica,407235,2047
CRI,Costa Rica,407235,2048
CRI,Costa Rica,407235,2049
CRI,Costa Rica,407235,2050
CIV,Côte d'Ivoire,427097,2023
CIV,Côte d'Ivoire,427097,2024
CIV,Côte d'Ivoire,427097,2025
CIV,Côte d'Ivoire,427097,2026
CIV,Côte d'Ivoire,427097,2027
CIV,Côte d'Ivoire,427097,2028
CIV,Côte d'Ivoire,427097,2029
CIV,Côte d'Ivoire,427097,2030
CIV,Côte d'Ivoire,427097,2031
CIV,Côte d'Ivoire,427097,2032
CIV,Côte d'Ivoire,427097,2033
CIV,Côte d'Ivoire,427097,2034
CIV,Côte d'Ivoire,427097,2035
CIV,Côte d'Ivoire,427097,2036
CIV,Côte d'Ivoire,427097,2037
CIV,Côte d'Ivoire,427097,2038
CIV,Côte d'Ivoire,427097,2039
CIV,Côte d'Ivoire,427097,2040
CIV,Côte d'Ivoire,427097,2041
CIV,Côte d'Ivoire,427097,2042
CIV,Côte d'Ivoire,427097,2043
CIV,Côte d'Ivoire,427097,2044
CIV,Côte d'Ivoire,427097,2045
CIV,Côte d'Ivoire,427097,2046
CIV,Côte d'Ivoire,427097,2047
CIV,Côte d'Ivoire,427097,2048
CIV,Côte d'Ivoire,427097,2049
CIV,Côte d'Ivoire,427097,2050
HRV,Croatia,945000,2023
HRV,Croatia,945000,2024
HRV,Croatia,945000,2025
HRV,Croatia,945000,2026
HRV,Croatia,945000,2027
HRV,Croatia,945000,2028
HRV,Croatia,945000,2029
HRV,Croatia,945000,2030
HRV,Croatia,945000,2031
HRV,Croatia,945000,2032
HRV,Croatia,945000,2033
HRV,Croatia,945000,2034
HRV,Croatia,945000,2035
HRV,Croatia,945000,2036
HRV,Croatia,945000,2037
HRV,Croatia,945000,2038
HRV,Croatia,945000,2039
HRV,Croatia,945000,2040
HRV,Croatia,945000,2041
HRV,Croatia,945000,2042
HRV,Croatia,945000,2043
HRV,Croatia,945000,2044
HRV,Croatia,945000,2045
HRV,Croatia,945000,2046
HRV,Croatia,945000,2047
HRV,Croatia,945000,2048
HRV,Croatia,945000,2049
HRV,Croatia,945000,2050
CUB,Cuba,1456200,2023
CUB,Cuba,1456200,2024
CUB,Cuba,1456200,2025
CUB,Cuba,1456200,2026
CUB,Cuba,1456200,2027
CUB,Cuba,1456200,2028
CUB,Cuba,1456200,2029
CUB,Cuba,1456200,2030
CUB,Cuba,1456200,2031
CUB,Cuba,1456200,2032
CUB,Cuba,1456200,2033
CUB,Cuba,1456200,2034
CUB,Cuba,1456200,2035
CUB,Cuba,1456200,2036
CUB,Cuba,1456200,2037
CUB,Cuba,1456200,2038
CUB,Cuba,1456200,2039
CUB,Cuba,1456200,2040
CUB,Cuba,1456200,2041
CUB,Cuba,1456200,2042
CUB,Cuba,1456200,2043
CUB,Cuba,1456200,2044
CUB,Cuba,1456200,2045
CUB,Cuba,1456200,2046
CUB,Cuba,1456200,2047
CUB,Cuba,1456200,2048
CUB,Cuba,1456200,2049
CUB,Cuba,1456200,2050
CYP,Cyprus,330870,2023
CYP,Cyprus,330870,2024
CYP,Cyprus,330870,2025
CYP,Cyprus,330870,2026
CYP,Cyprus,330870,2027
CYP,Cyprus,330870,2028
CYP,Cyprus,330870,2029
CYP,Cyprus,330870,2030
CYP,Cyprus,330870,2031
CYP,Cyprus,330870,2032
CYP,Cyprus,330870,2033
CYP,Cyprus,330870,2034
CYP,Cyprus,330870,2035
CYP,Cyprus,330870,2036
CYP,Cyprus,330870,2037
CYP,Cyprus,330870,2038
CYP,Cyprus,330870,2039
CYP,Cyprus,330870,2040
CYP,Cyprus,330870,2041
CYP,Cyprus,330870,2042
CYP,Cyprus,330870,2043
CYP,Cyprus,330870,2044
CYP,Cyprus,330870,2045
CYP,Cyprus,330870,2046
CYP,Cyprus,330870,2047
CYP,Cyprus,330870,2048
CYP,Cyprus,330870,2049
CYP,Cyprus,330870,2050
CZE,Czechia,1328820,2023
CZE,Czechia,1328820,2024
CZE,Czechia,1328820,2025
CZE,Czechia,1328820,2026
CZE,Czechia,1328820,2027
CZE,Czechia,1328820,2028
CZE,Czechia,1328820,2029
CZE,Czechia,1328820,2030
CZE,Czechia,1328820,2031
CZE,Czechia,1328820,2032
CZE,Czechia,1328820,2033
CZE,Czechia,1328820,2034
CZE,Czechia,1328820,2035
CZE,Czechia,1328820,2036
CZE,Czechia,1328820,2037
CZE,Czechia,1328820,2038
CZE,Czechia,1328820,2039
CZE,Czechia,1328820,2040
CZE,Czechia,1328820,2041
CZE,Czechia,1328820,2042
CZE,Czechia,1328820,2043
CZE,Czechia,1328820,2044
CZE,Czechia,1328820,2045
CZE,Czechia,1328820,2046
CZE,Czechia,1328820,2047
CZE,Czechia,1328820,2048
CZE,Czechia,1328820,2049
CZE,Czechia,1328820,2050
PRK,Democratic People's Republic of Korea,2412979,2023
PRK,Democratic People's Republic of Korea,2412979,2024
PRK,Democratic People's Republic of Korea,2412979,2025
PRK,Democratic People's Republic of Korea,2412979,2026
PRK,Democratic People's Republic of Korea,2412979,2027
PRK,Democratic People's Republic of Korea,2412979,2028
PRK,Democratic People's Republic of Korea,2412979,2029
PRK,Democratic People's Republic of Korea,2412979,2030
PRK,Democratic People's Republic of Korea,2412979,2031
PRK,Democratic People's Republic of Korea,2412979,2032
PRK,Democratic People's Republic of Korea,2412979,2033
PRK,Democratic People's Republic of Korea,2412979,2034
PRK,Democratic People's Republic of Korea,2412979,2035
PRK,Democratic People's Republic of Korea,2412979,2036
PRK,Democratic People's Republic of Korea,2412979,2037
PRK,Democratic People's Republic of Korea,2412979,2038
PRK,Democratic People's Republic of Korea,2412979,2039
PRK,Democratic People's Republic of Korea,2412979,2040
PRK,Democratic People's Republic of Korea,2412979,2041
PRK,Democratic People's Republic of Korea,2412979,2042
PRK,Democratic People's Republic of Korea,2412979,2043
PRK,Democratic People's Republic of Korea,2412979,2044
PRK,Democratic People's Republic of Korea,2412979,2045
PRK,Democratic People's Republic of Korea,2412979,2046
PRK,Democratic People's Republic of Korea,2412979,2047
PRK,Democratic People's Republic of Korea,2412979,2048
PRK,Democratic People's Republic of Korea,2412979,2049
PRK,Democratic People's Republic of Korea,2412979,2050
COD,Democratic Republic of the Congo,1005091,2023
COD,Democratic Republic of the Congo,1005091,2024
COD,Democratic Republic of the Congo,1005091,2025
COD,Democratic Republic of the Congo,1005091,2026
COD,Democratic Republic of the Congo,1005091,2027
COD,Democratic Republic of the Congo,1005091,2028
COD,Democratic Republic of the Congo,1005091,2029
COD,Democratic Republic of the Congo,1005091,2030
COD,Democratic Republic of the Congo,1005091,2031
COD,Democratic Republic of the Congo,1005091,2032
COD,Democratic Republic of the Congo,1005091,2033
COD,Democratic Republic of the Congo,1005091,2034
COD,Democratic Republic of the Congo,1005091,2035
COD,Democratic Republic of the Congo,1005091,2036
COD,Democratic Republic of the Congo,1005091,2037
COD,Democratic Republic of the Congo,1005091,2038
COD,Democratic Republic of the Congo,1005091,2039
COD,Democratic Republic of the Congo,1005091,2040
COD,Democratic Republic of the Congo,1005091,2041
COD,Democratic Republic of the Congo,1005091,2042
COD,Democratic Republic of the Congo,1005091,2043
COD,Democratic Republic of the Congo,1005091,2044
COD,Democratic Republic of the Congo,1005091,2045
COD,Democratic Republic of the Congo,1005091,2046
COD,Democratic Republic of the Congo,1005091,2047
COD,Democratic Republic of the Congo,1005091,2048
COD,Democratic Republic of the Congo,1005091,2049
COD,Democratic Republic of the Congo,1005091,2050
DNK,Denmark,11541000,2023
DNK,Denmark,11541000,2024
DNK,Denmark,11541000,2025
DNK,Denmark,11541000,2026
DNK,Denmark,11541000,2027
DNK,Denmark,11541000,2028
DNK,Denmark,11541000,2029
DNK,Denmark,11541000,2030
DNK,Denmark,11541000,2031
DNK,Denmark,11541000,2032
DNK,Denmark,11541000,2033
DNK,Denmark,11541000,2034
DNK,Denmark,11541000,2035
DNK,Denmark,11541000,2036
DNK,Denmark,11541000,2037
DNK,Denmark,11541000,2038
DNK,Denmark,11541000,2039
DNK,Denmark,11541000,2040
DNK,Denmark,11541000,2041
DNK,Denmark,11541000,2042
DNK,Denmark,11541000,2043
DNK,Denmark,11541000,2044
DNK,Denmark,11541000,2045
DNK,Denmark,11541000,2046
DNK,Denmark,11541000,2047
DNK,Denmark,11541000,2048
DNK,Denmark,11541000,2049
DNK,Denmark,11541000,2050
DMA,Dominica,5061,2023
DMA,Dominica,5061,2024
DMA,Dominica,5061,2025
DMA,Dominica,5061,2026
DMA,Dominica,5061,2027
DMA,Dominica,5061,2028
DMA,Dominica,5061,2029
DMA,Dominica,5061,2030
DMA,Dominica,5061,2031
DMA,Dominica,5061,2032
DMA,Dominica,5061,2033
DMA,Dominica,5061,2034
DMA,Dominica,5061,2035
DMA,Dominica,5061,2036
DMA,Dominica,5061,2037
DMA,Dominica,5061,2038
DMA,Dominica,5061,2039
DMA,Dominica,5061,2040
DMA,Dominica,5061,2041
DMA,Dominica,5061,2042
DMA,Dominica,5061,2043
DMA,Dominica,5061,2044
DMA,Dominica,5061,2045
DMA,Dominica,5061,2046
DMA,Dominica,5061,2047
DMA,Dominica,5061,2048
DMA,Dominica,5061,2049
DMA,Dominica,5061,2050
DOM,Dominican Republic,968619,2023
DOM,Dominican Republic,968619,2024
DOM,Dominican Republic,968619,2025
DOM,Dominican Republic,968619,2026
DOM,Dominican Republic,968619,2027
DOM,Dominican Republic,968619,2028
DOM,Dominican Republic,968619,2029
DOM,Dominican Republic,968619,2030
DOM,Dominican Republic,968619,2031
DOM,Dominican Republic,968619,2032
DOM,Dominican Republic,968619,2033
DOM,Dominican Republic,968619,2034
DOM,Dominican Republic,968619,2035
DOM,Dominican Republic,968619,2036
DOM,Dominican Republic,968619,2037
DOM,Dominican Republic,968619,2038
DOM,Dominican Republic,968619,2039
DOM,Dominican Republic,968619,2040
DOM,Dominican Republic,968619,2041
DOM,Dominican Republic,968619,2042
DOM,Dominican Republic,968619,2043
DOM,Dominican Republic,968619,2044
DOM,Dominican Republic,968619,2045
DOM,Dominican Republic,968619,2046
DOM,Dominican Republic,968619,2047
DOM,Dominican Republic,968619,2048
DOM,Dominican Republic,968619,2049
DOM,Dominican Republic,968619,2050
ECU,Ecuador,943249,2023
ECU,Ecuador,943249,2024
ECU,Ecuador,943249,2025
ECU,Ecuador,943249,2026
ECU,Ecuador,943249,2027
ECU,Ecuador,943249,2028
ECU,Ecuador,943249,2029
ECU,Ecuador,943249,2030
ECU,Ecuador,943249,2031
ECU,Ecuador,943249,2032
ECU,Ecuador,943249,2033
ECU,Ecuador,943249,2034
ECU,Ecuador,943249,2035
ECU,Ecuador,943249,2036
ECU,Ecuador,943249,2037
ECU,Ecuador,943249,2038
ECU,Ecuador,943249,2039
ECU,Ecuador,943249,2040
ECU,Ecuador,943249,2041
ECU,Ecuador,943249,2042
ECU,Ecuador,943249,2043
ECU,Ecuador,943249,2044
ECU,Ecuador,943249,2045
ECU,Ecuador,943249,2046
ECU,Ecuador,943249,2047
ECU,Ecuador,943249,2048
ECU,Ecuador,943249,2049
ECU,Ecuador,943249,2050
EGY,Egypt,21000,2023
EGY,Egypt,21000,2024
EGY,Egypt,21000,2025
EGY,Egypt,21000,2026
EGY,Egypt,21000,2027
EGY,Egypt,21000,2028
EGY,Egypt,21000,2029
EGY,Egypt,21000,2030
EGY,Egypt,21000,2031
EGY,Egypt,21000,2032
EGY,Egypt,21000,2033
EGY,Egypt,21000,2034
EGY,Egypt,21000,2035
EGY,Egypt,21000,2036
EGY,Egypt,21000,2037
EGY,Egypt,21000,2038
EGY,Egypt,21000,2039
EGY,Egypt,21000,2040
EGY,Egypt,21000,2041
EGY,Egypt,21000,2042
EGY,Egypt,21000,2043
EGY,Egypt,21000,2044
EGY,Egypt,21000,2045
EGY,Egypt,21000,2046
EGY,Egypt,21000,2047
EGY,Egypt,21000,2048
EGY,Egypt,21000,2049
EGY,Egypt,21000,2050
SLV,El Salvador,165418,2023
SLV,El Salvador,165418,2024
SLV,El Salvador,165418,2025
SLV,El Salvador,165418,2026
SLV,El Salvador,165418,2027
SLV,El Salvador,165418,2028
SLV,El Salvador,165418,2029
SLV,El Salvador,165418,2030
SLV,El Salvador,165418,2031
SLV,El Salvador,165418,2032
SLV,El Salvador,165418,2033
SLV,El Salvador,165418,2034
SLV,El Salvador,165418,2035
SLV,El Salvador,165418,2036
SLV,El Salvador,165418,2037
SLV,El Salvador,165418,2038
SLV,El Salvador,165418,2039
SLV,El Salvador,165418,2040
SLV,El Salvador,165418,2041
SLV,El Salvador,165418,2042
SLV,El Salvador,165418,2043
SLV,El Salvador,165418,2044
SLV,El Salvador,165418,2045
SLV,El Salvador,165418,2046
SLV,El Salvador,165418,2047
SLV,El Salvador,165418,2048
SLV,El Salvador,165418,2049
SLV,El Salvador,165418,2050
GNQ,Equatorial Guinea,7362,2023
GNQ,Equatorial Guinea,7362,2024
GNQ,Equatorial Guinea,7362,2025
GNQ,Equatorial Guinea,7362,2026
GNQ,Equatorial Guinea,7362,2027
GNQ,Equatorial Guinea,7362,2028
GNQ,Equatorial Guinea,7362,2029
GNQ,Equatorial Guinea,7362,2030
GNQ,Equatorial Guinea,7362,2031
GNQ,Equatorial Guinea,7362,2032
GNQ,Equatorial Guinea,7362,2033
GNQ,Equatorial Guinea,7362,2034
GNQ,Equatorial Guinea,7362,2035
GNQ,Equatorial Guinea,7362,2036
GNQ,Equatorial Guinea,7362,2037
GNQ,Equatorial Guinea,7362,2038
GNQ,Equatorial Guinea,7362,2039
GNQ,Equatorial Guinea,7362,2040
GNQ,Equatorial Guinea,7362,2041
GNQ,Equatorial Guinea,7362,2042
GNQ,Equatorial Guinea,7362,2043
GNQ,Equatorial Guinea,7362,2044
GNQ,Equatorial Guinea,7362,2045
GNQ,Equatorial Guinea,7362,2046
GNQ,Equatorial Guinea,7362,2047
GNQ,Equatorial Guinea,7362,2048
GNQ,Equatorial Guinea,7362,2049
GNQ,Equatorial Guinea,7362,2050
EST,Estonia,269380,2023
EST,Estonia,269380,2024
EST,Estonia,269380,2025
EST,Estonia,269380,2026
EST,Estonia,269380,2027
EST,Estonia,269380,2028
EST,Estonia,269380,2029
EST,Estonia,269380,2030
EST,Estonia,269380,2031
EST,Estonia,269380,2032
EST,Estonia,269380,2033
EST,Estonia,269380,2034
EST,Estonia,269380,2035
EST,Estonia,269380,2036
EST,Estonia,269380,2037
EST,Estonia,269380,2038
EST,Estonia,269380,2039
EST,Estonia,269380,2040
EST,Estonia,269380,2041
EST,Estonia,269380,2042
EST,Estonia,269380,2043
EST,Estonia,269380,2044
EST,Estonia,269380,2045
EST,Estonia,269380,2046
EST,Estonia,269380,2047
EST,Estonia,269380,2048
EST,Estonia,269380,2049
EST,Estonia,269380,2050
SWZ,Eswatini,36842,2023
SWZ,Eswatini,36842,2024
SWZ,Eswatini,36842,2025
SWZ,Eswatini,36842,2026
SWZ,Eswatini,36842,2027
SWZ,Eswatini,36842,2028
SWZ,Eswatini,36842,2029
SWZ,Eswatini,36842,2030
SWZ,Eswatini,36842,2031
SWZ,Eswatini,36842,2032
SWZ,Eswatini,36842,2033
SWZ,Eswatini,36842,2034
SWZ,Eswatini,36842,2035
SWZ,Eswatini,36842,2036
SWZ,Eswatini,36842,2037
SWZ,Eswatini,36842,2038
SWZ,Eswatini,36842,2039
SWZ,Eswatini,36842,2040
SWZ,Eswatini,36842,2041
SWZ,Eswatini,36842,2042
SWZ,Eswatini,36842,2043
SWZ,Eswatini,36842,2044
SWZ,Eswatini,36842,2045
SWZ,Eswatini,36842,2046
SWZ,Eswatini,36842,2047
SWZ,Eswatini,36842,2048
SWZ,Eswatini,36842,2049
SWZ,Eswatini,36842,2050
ETH,Ethiopia,36918,2023
ETH,Ethiopia,36918,2024
ETH,Ethiopia,36918,2025
ETH,Ethiopia,36918,2026
ETH,Ethiopia,36918,2027
ETH,Ethiopia,36918,2028
ETH,Ethiopia,36918,2029
ETH,Ethiopia,36918,2030
ETH,Ethiopia,36918,2031
ETH,Ethiopia,36918,2032
ETH,Ethiopia,36918,2033
ETH,Ethiopia,36918,2034
ETH,Ethiopia,36918,2035
ETH,Ethiopia,36918,2036
ETH,Ethiopia,36918,2037
ETH,Ethiopia,36918,2038
ETH,Ethiopia,36918,2039
ETH,Ethiopia,36918,2040
ETH,Ethiopia,36918,2041
ETH,Ethiopia,36918,2042
ETH,Ethiopia,36918,2043
ETH,Ethiopia,36918,2044
ETH,Ethiopia,36918,2045
ETH,Ethiopia,36918,2046
ETH,Ethiopia,36918,2047
ETH,Ethiopia,36918,2048
ETH,Ethiopia,36918,2049
ETH,Ethiopia,36918,2050
FJI,Fiji,155770,2023
FJI,Fiji,155770,2024
FJI,Fiji,155770,2025
FJI,Fiji,155770,2026
FJI,Fiji,155770,2027
FJI,Fiji,155770,2028
FJI,Fiji,155770,2029
FJI,Fiji,155770,2030
FJI,Fiji,155770,2031
FJI,Fiji,155770,2032
FJI,Fiji,155770,2033
FJI,Fiji,155770,2034
FJI,Fiji,155770,2035
FJI,Fiji,155770,2036
FJI,Fiji,155770,2037
FJI,Fiji,155770,2038
FJI,Fiji,155770,2039
FJI,Fiji,155770,2040
FJI,Fiji,155770,2041
FJI,Fiji,155770,2042
FJI,Fiji,155770,2043
FJI,Fiji,155770,2044
FJI,Fiji,155770,2045
FJI,Fiji,155770,2046
FJI,Fiji,155770,2047
FJI,Fiji,155770,2048
FJI,Fiji,155770,2049
FJI,Fiji,155770,2050
FIN,Finland,997670,2023
FIN,Finland,997670,2024
FIN,Finland,997670,2025
FIN,Finland,997670,2026
FIN,Finland,997670,2027
FIN,Finland,997670,2028
FIN,Finland,997670,2029
FIN,Finland,997670,2030
FIN,Finland,997670,2031
FIN,Finland,997670,2032
FIN,Finland,997670,2033
FIN,Finland,997670,2034
FIN,Finland,997670,2035
FIN,Finland,997670,2036
FIN,Finland,997670,2037
FIN,Finland,997670,2038
FIN,Finland,997670,2039
FIN,Finland,997670,2040
FIN,Finland,997670,2041
FIN,Finland,997670,2042
FIN,Finland,997670,2043
FIN,Finland,997670,2044
FIN,Finland,997670,2045
FIN,Finland,997670,2046
FIN,Finland,997670,2047
FIN,Finland,997670,2048
FIN,Finland,997670,2049
FIN,Finland,997670,2050
FRA,France,12182590,2023
FRA,France,12182590,2024
FRA,France,12182590,2025
FRA,France,12182590,2026
FRA,France,12182590,2027
FRA,France,12182590,2028
FRA,France,12182590,2029
FRA,France,12182590,2030
FRA,France,12182590,2031
FRA,France,12182590,2032
FRA,France,12182590,2033
FRA,France,12182590,2034
FRA,France,12182590,2035
FRA,France,12182590,2036
FRA,France,12182590,2037
FRA,France,12182590,2038
FRA,France,12182590,2039
FRA,France,12182590,2040
FRA,France,12182590,2041
FRA,France,12182590,2042
FRA,France,12182590,2043
