Year,iso_code3,ef_lndu_conv_forests_primary_to_grasslands_gg_co2_ha
2044,ECU,0.360749
2045,ECU,0.360749
2046,ECU,0.360749
2047,ECU,0.360749
2048,ECU,0.360749
2049,ECU,0.360749
2050,ECU,0.360749
2020,ERI,0.079734
2021,ERI,0.079734
2022,ERI,0.079734
2023,ERI,0.079734
2024,ERI,0.079734
2025,ERI,0.079734
2026,ERI,0.079734
2027,ERI,0.079734
2028,ERI,0.079734
2029,ERI,0.079734
2030,ERI,0.079734
2031,ERI,0.079734
2032,ERI,0.079734
2033,ERI,0.079734
2034,ERI,0.079734
2035,ERI,0.079734
2036,ERI,0.079734
2037,ERI,0.079734
2038,ERI,0.079734
2039,ERI,0.079734
2040,ERI,0.079734
2041,ERI,0.079734
2042,ERI,0.079734
2043,ERI,0.079734
2044,ERI,0.079734
2045,ERI,0.079734
2046,ERI,0.079734
2047,ERI,0.079734
2048,ERI,0.079734
2049,ERI,0.079734
2050,ERI,0.079734
2020,ESP,0.210686
2021,ESP,0.210686
2022,ESP,0.210686
2023,ESP,0.210686
2024,ESP,0.210686
2025,ESP,0.210686
2026,ESP,0.210686
2027,ESP,0.210686
2028,ESP,0.210686
2029,ESP,0.210686
2030,ESP,0.210686
2031,ESP,0.210686
2032,ESP,0.210686
2033,ESP,0.210686
2034,ESP,0.210686
2035,ESP,0.210686
2036,ESP,0.210686
2037,ESP,0.210686
2038,ESP,0.210686
2039,ESP,0.210686
2040,ESP,0.210686
2041,ESP,0.210686
2042,ESP,0.210686
2043,ESP,0.210686
2044,ESP,0.210686
2045,ESP,0.210686
2046,ESP,0.210686
2047,ESP,0.210686
2048,ESP,0.210686
2049,ESP,0.210686
2050,ESP,0.210686
2020,EST,0.569021
2021,EST,0.569021
2022,EST,0.569021
2023,EST,0.569021
2024,EST,0.569021
2025,EST,0.569021
2026,EST,0.569021
2027,EST,0.569021
2028,EST,0.569021
2029,EST,0.569021
2030,EST,0.569021
2031,EST,0.569021
2032,EST,0.569021
2033,EST,0.569021
2034,EST,0.569021
2035,EST,0.569021
2036,EST,0.569021
2037,EST,0.569021
2038,EST,0.569021
2039,EST,0.569021
2040,EST,0.569021
2041,EST,0.569021
2042,EST,0.569021
2043,EST,0.569021
2044,EST,0.569021
2045,EST,0.569021
2046,EST,0.569021
2047,EST,0.569021
2048,EST,0.569021
2049,EST,0.569021
2050,EST,0.569021
2020,ETH,0.079877
2021,ETH,0.079877
2022,ETH,0.079877
2023,ETH,0.079877
2024,ETH,0.079877
2025,ETH,0.079877
2026,ETH,0.079877
2027,ETH,0.079877
2028,ETH,0.079877
2029,ETH,0.079877
2030,ETH,0.079877
2031,ETH,0.079877
2032,ETH,0.079877
2033,ETH,0.079877
2034,ETH,0.079877
2035,ETH,0.079877
2036,ETH,0.079877
2037,ETH,0.079877
2038,ETH,0.079877
2039,ETH,0.079877
2040,ETH,0.079877
2041,ETH,0.079877
2042,ETH,0.079877
2043,ETH,0.079877
2044,ETH,0.079877
2045,ETH,0.079877
2046,ETH,0.079877
2047,ETH,0.079877
2048,ETH,0.079877
2049,ETH,0.079877
2050,ETH,0.079877
2020,FIN,0.13229
2021,FIN,0.13229
2022,FIN,0.13229
2023,FIN,0.13229
2024,FIN,0.13229
2025,FIN,0.13229
2026,FIN,0.13229
2027,FIN,0.13229
2028,FIN,0.13229
2029,FIN,0.13229
2030,FIN,0.13229
2031,FIN,0.13229
2032,FIN,0.13229
2033,FIN,0.13229
2034,FIN,0.13229
2035,FIN,0.13229
2036,FIN,0.13229
2037,FIN,0.13229
2038,FIN,0.13229
2039,FIN,0.13229
2040,FIN,0.13229
2041,FIN,0.13229
2042,FIN,0.13229
2043,FIN,0.13229
2044,FIN,0.13229
2045,FIN,0.13229
2046,FIN,0.13229
2047,FIN,0.13229
2048,FIN,0.13229
2049,FIN,0.13229
2050,FIN,0.13229
2020,GBR,0.212688
2021,GBR,0.212688
2022,GBR,0.212688
2023,GBR,0.212688
2024,GBR,0.212688
2025,GBR,0.212688
2026,GBR,0.212688
2027,GBR,0.212688
2028,GBR,0.212688
2029,GBR,0.212688
2030,GBR,0.212688
2031,GBR,0.212688
2032,GBR,0.212688
2033,GBR,0.212688
2034,GBR,0.212688
2035,GBR,0.212688
2036,GBR,0.212688
2037,GBR,0.212688
2038,GBR,0.212688
2039,GBR,0.212688
2040,GBR,0.212688
2041,GBR,0.212688
2042,GBR,0.212688
2043,GBR,0.212688
2044,GBR,0.212688
2045,GBR,0.212688
2046,GBR,0.212688
2047,GBR,0.212688
2048,GBR,0.212688
2049,GBR,0.212688
2050,GBR,0.212688
2020,GEO,0.335851
2021,GEO,0.335851
2022,GEO,0.335851
2023,GEO,0.335851
2024,GEO,0.335851
2025,GEO,0.335851
2026,GEO,0.335851
2027,GEO,0.335851
2028,GEO,0.335851
2029,GEO,0.335851
2030,GEO,0.335851
2031,GEO,0.335851
2032,GEO,0.335851
2033,GEO,0.335851
2034,GEO,0.335851
2035,GEO,0.335851
2036,GEO,0.335851
2037,GEO,0.335851
2038,GEO,0.335851
2039,GEO,0.335851
2040,GEO,0.335851
2041,GEO,0.335851
2042,GEO,0.335851
2043,GEO,0.335851
2044,GEO,0.335851
2045,GEO,0.335851
2046,GEO,0.335851
2047,GEO,0.335851
2048,GEO,0.335851
2049,GEO,0.335851
2050,GEO,0.335851
2020,GHA,0.089744
2021,GHA,0.089744
2022,GHA,0.089744
2023,GHA,0.089744
2024,GHA,0.089744
2025,GHA,0.089744
2026,GHA,0.089744
2027,GHA,0.089744
2028,GHA,0.089744
2029,GHA,0.089744
2030,GHA,0.089744
2031,GHA,0.089744
2032,GHA,0.089744
2033,GHA,0.089744
2034,GHA,0.089744
2035,GHA,0.089744
2036,GHA,0.089744
2037,GHA,0.089744
2038,GHA,0.089744
2039,GHA,0.089744
2040,GHA,0.089744
2041,GHA,0.089744
2042,GHA,0.089744
2043,GHA,0.089744
2044,GHA,0.089744
2045,GHA,0.089744
2046,GHA,0.089744
2047,GHA,0.089744
2048,GHA,0.089744
2049,GHA,0.089744
2050,GHA,0.089744
2020,GIN,0.113334
2021,GIN,0.113334
2022,GIN,0.113334
2023,GIN,0.113334
2024,GIN,0.113334
2025,GIN,0.113334
2026,GIN,0.113334
2027,GIN,0.113334
2028,GIN,0.113334
2029,GIN,0.113334
2030,GIN,0.113334
2031,GIN,0.113334
2032,GIN,0.113334
2033,GIN,0.113334
2034,GIN,0.113334
2035,GIN,0.113334
2036,GIN,0.113334
2037,GIN,0.113334
2038,GIN,0.113334
2039,GIN,0.113334
2040,GIN,0.113334
2041,GIN,0.113334
2042,GIN,0.113334
2043,GIN,0.113334
2044,GIN,0.113334
2045,GIN,0.113334
2046,GIN,0.113334
2047,GIN,0.113334
2048,GIN,0.113334
2049,GIN,0.113334
2050,GIN,0.113334
2020,GMB,0.079446
2021,GMB,0.079446
2022,GMB,0.079446
2023,GMB,0.079446
2024,GMB,0.079446
2025,GMB,0.079446
2026,GMB,0.079446
2027,GMB,0.079446
2028,GMB,0.079446
2029,GMB,0.079446
2030,GMB,0.079446
2031,GMB,0.079446
2032,GMB,0.079446
2033,GMB,0.079446
2034,GMB,0.079446
2035,GMB,0.079446
2036,GMB,0.079446
2037,GMB,0.079446
2038,GMB,0.079446
2039,GMB,0.079446
2040,GMB,0.079446
2041,GMB,0.079446
2042,GMB,0.079446
2043,GMB,0.079446
2044,GMB,0.079446
2045,GMB,0.079446
2046,GMB,0.079446
2047,GMB,0.079446
2048,GMB,0.079446
2049,GMB,0.079446
2050,GMB,0.079446
2020,GNB,0.08592
2021,GNB,0.08592
2022,GNB,0.08592
2023,GNB,0.08592
2024,GNB,0.08592
2025,GNB,0.08592
2026,GNB,0.08592
2027,GNB,0.08592
2028,GNB,0.08592
2029,GNB,0.08592
2030,GNB,0.08592
2031,GNB,0.08592
2032,GNB,0.08592
2033,GNB,0.08592
2034,GNB,0.08592
2035,GNB,0.08592
2036,GNB,0.08592
2037,GNB,0.08592
2038,GNB,0.08592
2039,GNB,0.08592
2040,GNB,0.08592
2041,GNB,0.08592
2042,GNB,0.08592
2043,GNB,0.08592
2044,GNB,0.08592
2045,GNB,0.08592
2046,GNB,0.08592
2047,GNB,0.08592
2048,GNB,0.08592
2049,GNB,0.08592
2050,GNB,0.08592
2020,GRC,0.242298
2021,GRC,0.242298
2022,GRC,0.242298
2023,GRC,0.242298
2024,GRC,0.242298
2025,GRC,0.242298
2026,GRC,0.242298
2027,GRC,0.242298
2028,GRC,0.242298
2029,GRC,0.242298
2030,GRC,0.242298
2031,GRC,0.242298
2032,GRC,0.242298
2033,GRC,0.242298
2034,GRC,0.242298
2035,GRC,0.242298
2036,GRC,0.242298
2037,GRC,0.242298
2038,GRC,0.242298
2039,GRC,0.242298
2040,GRC,0.242298
2041,GRC,0.242298
2042,GRC,0.242298
2043,GRC,0.242298
2044,GRC,0.242298
2045,GRC,0.242298
2046,GRC,0.242298
2047,GRC,0.242298
2048,GRC,0.242298
2049,GRC,0.242298
2050,GRC,0.242298
2020,GTM,0.282651
2021,GTM,0.282651
2022,GTM,0.282651
2023,GTM,0.282651
2024,GTM,0.282651
2025,GTM,0.282651
2026,GTM,0.282651
2027,GTM,0.282651
2028,GTM,0.282651
2029,GTM,0.282651
2030,GTM,0.282651
2031,GTM,0.282651
2032,GTM,0.282651
2033,GTM,0.282651
2034,GTM,0.282651
2035,GTM,0.282651
2036,GTM,0.282651
2037,GTM,0.282651
2038,GTM,0.282651
2039,GTM,0.282651
2040,GTM,0.282651
2041,GTM,0.282651
2042,GTM,0.282651
2043,GTM,0.282651
2044,GTM,0.282651
2045,GTM,0.282651
2046,GTM,0.282651
2047,GTM,0.282651
2048,GTM,0.282651
2049,GTM,0.282651
2050,GTM,0.282651
2020,HND,0.230785
2021,HND,0.230785
2022,HND,0.230785
2023,HND,0.230785
2024,HND,0.230785
2025,HND,0.230785
2026,HND,0.230785
2027,HND,0.230785
2028,HND,0.230785
2029,HND,0.230785
2030,HND,0.230785
2031,HND,0.230785
2032,HND,0.230785
2033,HND,0.230785
2034,HND,0.230785
2035,HND,0.230785
2036,HND,0.230785
2037,HND,0.230785
2038,HND,0.230785
2039,HND,0.230785
2040,HND,0.230785
2041,HND,0.230785
2042,HND,0.230785
2043,HND,0.230785
2044,HND,0.230785
2045,HND,0.230785
2046,HND,0.230785
2047,HND,0.230785
2048,HND,0.230785
2049,HND,0.230785
2050,HND,0.230785
2020,HRV,0.222841
2021,HRV,0.222841
2022,HRV,0.222841
2023,HRV,0.222841
2024,HRV,0.222841
2025,HRV,0.222841
2026,HRV,0.222841
2027,HRV,0.222841
2028,HRV,0.222841
2029,HRV,0.222841
2030,HRV,0.222841
2031,HRV,0.222841
2032,HRV,0.222841
2033,HRV,0.222841
2034,HRV,0.222841
2035,HRV,0.222841
2036,HRV,0.222841
2037,HRV,0.222841
2038,HRV,0.222841
2039,HRV,0.222841
2040,HRV,0.222841
2041,HRV,0.222841
2042,HRV,0.222841
2043,HRV,0.222841
2044,HRV,0.222841
2045,HRV,0.222841
2046,HRV,0.222841
2047,HRV,0.222841
2048,HRV,0.222841
2049,HRV,0.222841
2050,HRV,0.222841
2020,HUN,0.236102
2021,HUN,0.236102
2022,HUN,0.236102
2023,HUN,0.236102
2024,HUN,0.236102
2025,HUN,0.236102
2026,HUN,0.236102
2027,HUN,0.236102
2028,HUN,0.236102
2029,HUN,0.236102
2030,HUN,0.236102
2031,HUN,0.236102
2032,HUN,0.236102
2033,HUN,0.236102
2034,HUN,0.236102
2035,HUN,0.236102
2036,HUN,0.236102
2037,HUN,0.236102
2038,HUN,0.236102
2039,HUN,0.236102
2040,HUN,0.236102
2041,HUN,0.236102
2042,HUN,0.236102
2043,HUN,0.236102
2044,HUN,0.236102
2045,HUN,0.236102
2046,HUN,0.236102
2047,HUN,0.236102
2048,HUN,0.236102
2049,HUN,0.236102
2050,HUN,0.236102
2020,IDN,0.642456
2021,IDN,0.642456
2022,IDN,0.642456
2023,IDN,0.642456
2024,IDN,0.642456
2025,IDN,0.642456
2026,IDN,0.642456
2027,IDN,0.642456
2028,IDN,0.642456
2029,IDN,0.642456
2030,IDN,0.642456
2031,IDN,0.642456
2032,IDN,0.642456
2033,IDN,0.642456
2034,IDN,0.642456
2035,IDN,0.642456
2036,IDN,0.642456
2037,IDN,0.642456
2038,IDN,0.642456
2039,IDN,0.642456
2040,IDN,0.642456
2041,IDN,0.642456
2042,IDN,0.642456
2043,IDN,0.642456
2044,IDN,0.642456
2045,IDN,0.642456
2046,IDN,0.642456
2047,IDN,0.642456
2048,IDN,0.642456
2049,IDN,0.642456
2050,IDN,0.642456
2020,IND,0.267845
2021,IND,0.267845
2022,IND,0.267845
2023,IND,0.267845
2024,IND,0.267845
2025,IND,0.267845
2026,IND,0.267845
2027,IND,0.267845
2028,IND,0.267845
2029,IND,0.267845
2030,IND,0.267845
2031,IND,0.267845
2032,IND,0.267845
2033,IND,0.267845
2034,IND,0.267845
2035,IND,0.267845
2036,IND,0.267845
2037,IND,0.267845
2038,IND,0.267845
2039,IND,0.267845
2040,IND,0.267845
2041,IND,0.267845
2042,IND,0.267845
2043,IND,0.267845
2044,IND,0.267845
2045,IND,0.267845
2046,IND,0.267845
2047,IND,0.267845
2048,IND,0.267845
2049,IND,0.267845
2050,IND,0.267845
2020,IRL,0.212659
2021,IRL,0.212659
2022,IRL,0.212659
2023,IRL,0.212659
2024,IRL,0.212659
2025,IRL,0.212659
2026,IRL,0.212659
2027,IRL,0.212659
2028,IRL,0.212659
2029,IRL,0.212659
2030,IRL,0.212659
2031,IRL,0.212659
2032,IRL,0.212659
2033,IRL,0.212659
2034,IRL,0.212659
2035,IRL,0.212659
2036,IRL,0.212659
2037,IRL,0.212659
2038,IRL,0.212659
2039,IRL,0.212659
2040,IRL,0.212659
2041,IRL,0.212659
2042,IRL,0.212659
2043,IRL,0.212659
2044,IRL,0.212659
2045,IRL,0.212659
2046,IRL,0.212659
2047,IRL,0.212659
2048,IRL,0.212659
2049,IRL,0.212659
2050,IRL,0.212659
2020,IRN,0.132995
2021,IRN,0.132995
2022,IRN,0.132995
2023,IRN,0.132995
2024,IRN,0.132995
2025,IRN,0.132995
2026,IRN,0.132995
2027,IRN,0.132995
2028,IRN,0.132995
2029,IRN,0.132995
2030,IRN,0.132995
2031,IRN,0.132995
2032,IRN,0.132995
2033,IRN,0.132995
2034,IRN,0.132995
2035,IRN,0.132995
2036,IRN,0.132995
2037,IRN,0.132995
2038,IRN,0.132995
2039,IRN,0.132995
2040,IRN,0.132995
2041,IRN,0.132995
2042,IRN,0.132995
2043,IRN,0.132995
2044,IRN,0.132995
2045,IRN,0.132995
2046,IRN,0.132995
2047,IRN,0.132995
2048,IRN,0.132995
2049,IRN,0.132995
2050,IRN,0.132995
2020,IRQ,0.119427
2021,IRQ,0.119427
2022,IRQ,0.119427
2023,IRQ,0.119427
2024,IRQ,0.119427
2025,IRQ,0.119427
2026,IRQ,0.119427
2027,IRQ,0.119427
2028,IRQ,0.119427
2029,IRQ,0.119427
2030,IRQ,0.119427
2031,IRQ,0.119427
2032,IRQ,0.119427
2033,IRQ,0.119427
2034,IRQ,0.119427
2035,IRQ,0.119427
2036,IRQ,0.119427
2037,IRQ,0.119427
2038,IRQ,0.119427
2039,IRQ,0.119427
2040,IRQ,0.119427
2041,IRQ,0.119427
2042,IRQ,0.119427
2043,IRQ,0.119427
2044,IRQ,0.119427
2045,IRQ,0.119427
2046,IRQ,0.119427
2047,IRQ,0.119427
2048,IRQ,0.119427
2049,IRQ,0.119427
2050,IRQ,0.119427
2020,ISL,0.122675
2021,ISL,0.122675
2022,ISL,0.122675
2023,ISL,0.122675
2024,ISL,0.122675
2025,ISL,0.122675
2026,ISL,0.122675
2027,ISL,0.122675
2028,ISL,0.122675
2029,ISL,0.122675
2030,ISL,0.122675
2031,ISL,0.122675
2032,ISL,0.122675
2033,ISL,0.122675
2034,ISL,0.122675
2035,ISL,0.122675
2036,ISL,0.122675
2037,ISL,0.122675
2038,ISL,0.122675
2039,ISL,0.122675
2040,ISL,0.122675
2041,ISL,0.122675
2042,ISL,0.122675
2043,ISL,0.122675
2044,ISL,0.122675
2045,ISL,0.122675
2046,ISL,0.122675
2047,ISL,0.122675
2048,ISL,0.122675
2049,ISL,0.122675
2050,ISL,0.122675
2020,ISR,0.119427
2021,ISR,0.119427
2022,ISR,0.119427
2023,ISR,0.119427
2024,ISR,0.119427
2025,ISR,0.119427
2026,ISR,0.119427
2027,ISR,0.119427
2028,ISR,0.119427
2029,ISR,0.119427
2030,ISR,0.119427
2031,ISR,0.119427
2032,ISR,0.119427
2033,ISR,0.119427
2034,ISR,0.119427
2035,ISR,0.119427
2036,ISR,0.119427
2037,ISR,0.119427
2038,ISR,0.119427
2039,ISR,0.119427
2040,ISR,0.119427
2041,ISR,0.119427
2042,ISR,0.119427
2043,ISR,0.119427
2044,ISR,0.119427
2045,ISR,0.119427
2046,ISR,0.119427
2047,ISR,0.119427
2048,ISR,0.119427
2049,ISR,0.119427
2050,ISR,0.119427
2020,ITA,0.214514
2021,ITA,0.214514
2022,ITA,0.214514
2023,ITA,0.214514
2024,ITA,0.214514
2025,ITA,0.214514
2026,ITA,0.214514
2027,ITA,0.214514
2028,ITA,0.214514
2029,ITA,0.214514
2030,ITA,0.214514
2031,ITA,0.214514
2032,ITA,0.214514
2033,ITA,0.214514
2034,ITA,0.214514
2035,ITA,0.214514
2036,ITA,0.214514
2037,ITA,0.214514
2038,ITA,0.214514
2039,ITA,0.214514
2040,ITA,0.214514
2041,ITA,0.214514
2042,ITA,0.214514
2043,ITA,0.214514
2044,ITA,0.214514
2045,ITA,0.214514
2046,ITA,0.214514
2047,ITA,0.214514
2048,ITA,0.214514
2049,ITA,0.214514
2050,ITA,0.214514
2020,JAM,0.389773
2021,JAM,0.389773
2022,JAM,0.389773
2023,JAM,0.389773
2024,JAM,0.389773
2025,JAM,0.389773
2026,JAM,0.389773
2027,JAM,0.389773
2028,JAM,0.389773
2029,JAM,0.389773
2030,JAM,0.389773
2031,JAM,0.389773
2032,JAM,0.389773
2033,JAM,0.389773
2034,JAM,0.389773
2035,JAM,0.389773
2036,JAM,0.389773
2037,JAM,0.389773
2038,JAM,0.389773
2039,JAM,0.389773
2040,JAM,0.389773
2041,JAM,0.389773
2042,JAM,0.389773
2043,JAM,0.389773
2044,JAM,0.389773
2045,JAM,0.389773
2046,JAM,0.389773
2047,JAM,0.389773
2048,JAM,0.389773
2049,JAM,0.389773
2050,JAM,0.389773
2020,JPN,0.533725
2021,JPN,0.533725
2022,JPN,0.533725
2023,JPN,0.533725
2024,JPN,0.533725
2025,JPN,0.533725
2026,JPN,0.533725
2027,JPN,0.533725
2028,JPN,0.533725
2029,JPN,0.533725
2030,JPN,0.533725
2031,JPN,0.533725
2032,JPN,0.533725
2033,JPN,0.533725
2034,JPN,0.533725
2035,JPN,0.533725
2036,JPN,0.533725
2037,JPN,0.533725
2038,JPN,0.533725
2039,JPN,0.533725
2040,JPN,0.533725
2041,JPN,0.533725
2042,JPN,0.533725
2043,JPN,0.533725
2044,JPN,0.533725
2045,JPN,0.533725
2046,JPN,0.533725
2047,JPN,0.533725
2048,JPN,0.533725
2049,JPN,0.533725
2050,JPN,0.533725
2020,KAZ,0.107216
2021,KAZ,0.107216
2022,KAZ,0.107216
2023,KAZ,0.107216
2024,KAZ,0.107216
2025,KAZ,0.107216
2026,KAZ,0.107216
2027,KAZ,0.107216
2028,KAZ,0.107216
2029,KAZ,0.107216
2030,KAZ,0.107216
2031,KAZ,0.107216
2032,KAZ,0.107216
2033,KAZ,0.107216
2034,KAZ,0.107216
2035,KAZ,0.107216
2036,KAZ,0.107216
2037,KAZ,0.107216
2038,KAZ,0.107216
2039,KAZ,0.107216
2040,KAZ,0.107216
2041,KAZ,0.107216
2042,KAZ,0.107216
2043,KAZ,0.107216
2044,KAZ,0.107216
2045,KAZ,0.107216
2046,KAZ,0.107216
2047,KAZ,0.107216
2048,KAZ,0.107216
2049,KAZ,0.107216
2050,KAZ,0.107216
2020,KEN,0.10741
2021,KEN,0.10741
2022,KEN,0.10741
2023,KEN,0.10741
2024,KEN,0.10741
2025,KEN,0.10741
2026,KEN,0.10741
2027,KEN,0.10741
2028,KEN,0.10741
2029,KEN,0.10741
2030,KEN,0.10741
2031,KEN,0.10741
2032,KEN,0.10741
2033,KEN,0.10741
2034,KEN,0.10741
2035,KEN,0.10741
2036,KEN,0.10741
2037,KEN,0.10741
2038,KEN,0.10741
2039,KEN,0.10741
2040,KEN,0.10741
2041,KEN,0.10741
2042,KEN,0.10741
2043,KEN,0.10741
2044,KEN,0.10741
2045,KEN,0.10741
2046,KEN,0.10741
2047,KEN,0.10741
2048,KEN,0.10741
2049,KEN,0.10741
2050,KEN,0.10741
2020,KGZ,0.105468
2021,KGZ,0.105468
2022,KGZ,0.105468
2023,KGZ,0.105468
2024,KGZ,0.105468
2025,KGZ,0.105468
2026,KGZ,0.105468
2027,KGZ,0.105468
2028,KGZ,0.105468
2029,KGZ,0.105468
2030,KGZ,0.105468
2031,KGZ,0.105468
2032,KGZ,0.105468
2033,KGZ,0.105468
2034,KGZ,0.105468
2035,KGZ,0.105468
2036,KGZ,0.105468
2037,KGZ,0.105468
2038,KGZ,0.105468
2039,KGZ,0.105468
2040,KGZ,0.105468
2041,KGZ,0.105468
2042,KGZ,0.105468
2043,KGZ,0.105468
2044,KGZ,0.105468
2045,KGZ,0.105468
2046,KGZ,0.105468
2047,KGZ,0.105468
2048,KGZ,0.105468
2049,KGZ,0.105468
2050,KGZ,0.105468
2020,KHM,0.06897
2021,KHM,0.06897
2022,KHM,0.06897
2023,KHM,0.06897
2024,KHM,0.06897
2025,KHM,0.06897
2026,KHM,0.06897
2027,KHM,0.06897
2028,KHM,0.06897
2029,KHM,0.06897
2030,KHM,0.06897
2031,KHM,0.06897
2032,KHM,0.06897
2033,KHM,0.06897
2034,KHM,0.06897
2035,KHM,0.06897
2036,KHM,0.06897
2037,KHM,0.06897
2038,KHM,0.06897
2039,KHM,0.06897
2040,KHM,0.06897
2041,KHM,0.06897
2042,KHM,0.06897
2043,KHM,0.06897
2044,KHM,0.06897
2045,KHM,0.06897
2046,KHM,0.06897
2047,KHM,0.06897
2048,KHM,0.06897
2049,KHM,0.06897
2050,KHM,0.06897
2020,LAO,0.282926
2021,LAO,0.282926
2022,LAO,0.282926
2023,LAO,0.282926
2024,LAO,0.282926
2025,LAO,0.282926
2026,LAO,0.282926
2027,LAO,0.282926
2028,LAO,0.282926
2029,LAO,0.282926
2030,LAO,0.282926
2031,LAO,0.282926
2032,LAO,0.282926
2033,LAO,0.282926
2034,LAO,0.282926
2035,LAO,0.282926
2036,LAO,0.282926
2037,LAO,0.282926
2038,LAO,0.282926
2039,LAO,0.282926
2040,LAO,0.282926
2041,LAO,0.282926
2042,LAO,0.282926
2043,LAO,0.282926
2044,LAO,0.282926
2045,LAO,0.282926
2046,LAO,0.282926
2047,LAO,0.282926
2048,LAO,0.282926
2049,LAO,0.282926
2050,LAO,0.282926
2020,LBN,0.119427
2021,LBN,0.119427
2022,LBN,0.119427
2023,LBN,0.119427
2024,LBN,0.119427
2025,LBN,0.119427
2026,LBN,0.119427
2027,LBN,0.119427
2028,LBN,0.119427
2029,LBN,0.119427
2030,LBN,0.119427
2031,LBN,0.119427
2032,LBN,0.119427
2033,LBN,0.119427
2034,LBN,0.119427
2035,LBN,0.119427
2036,LBN,0.119427
2037,LBN,0.119427
2038,LBN,0.119427
2039,LBN,0.119427
2040,LBN,0.119427
2041,LBN,0.119427
2042,LBN,0.119427
2043,LBN,0.119427
2044,LBN,0.119427
2045,LBN,0.119427
2046,LBN,0.119427
2047,LBN,0.119427
2048,LBN,0.119427
2049,LBN,0.119427
2050,LBN,0.119427
2020,LBY,0.109604
2021,LBY,0.109604
2022,LBY,0.109604
2023,LBY,0.109604
2024,LBY,0.109604
2025,LBY,0.109604
2026,LBY,0.109604
2027,LBY,0.109604
2028,LBY,0.109604
2029,LBY,0.109604
2030,LBY,0.109604
2031,LBY,0.109604
2032,LBY,0.109604
2033,LBY,0.109604
2034,LBY,0.109604
2035,LBY,0.109604
2036,LBY,0.109604
2037,LBY,0.109604
2038,LBY,0.109604
2039,LBY,0.109604
2040,LBY,0.109604
2041,LBY,0.109604
2042,LBY,0.109604
2043,LBY,0.109604
2044,LBY,0.109604
2045,LBY,0.109604
2046,LBY,0.109604
2047,LBY,0.109604
2048,LBY,0.109604
2049,LBY,0.109604
2050,LBY,0.109604
2020,LKA,0.228922
2021,LKA,0.228922
2022,LKA,0.228922
2023,LKA,0.228922
2024,LKA,0.228922
2025,LKA,0.228922
2026,LKA,0.228922
2027,LKA,0.228922
2028,LKA,0.228922
2029,LKA,0.228922
2030,LKA,0.228922
2031,LKA,0.228922
2032,LKA,0.228922
2033,LKA,0.228922
2034,LKA,0.228922
2035,LKA,0.228922
2036,LKA,0.228922
2037,LKA,0.228922
2038,LKA,0.228922
2039,LKA,0.228922
2040,LKA,0.228922
2041,LKA,0.228922
2042,LKA,0.228922
2043,LKA,0.228922
2044,LKA,0.228922
2045,LKA,0.228922
2046,LKA,0.228922
2047,LKA,0.228922
2048,LKA,0.228922
2049,LKA,0.228922
2050,LKA,0.228922
2020,LTU,0.566315
2021,LTU,0.566315
2022,LTU,0.566315
2023,LTU,0.566315
2024,LTU,0.566315
2025,LTU,0.566315
2026,LTU,0.566315
2027,LTU,0.566315
2028,LTU,0.566315
2029,LTU,0.566315
2030,LTU,0.566315
2031,LTU,0.566315
2032,LTU,0.566315
2033,LTU,0.566315
2034,LTU,0.566315
2035,LTU,0.566315
2036,LTU,0.566315
2037,LTU,0.566315
2038,LTU,0.566315
2039,LTU,0.566315
2040,LTU,0.566315
2041,LTU,0.566315
2042,LTU,0.566315
2043,LTU,0.566315
2044,LTU,0.566315
2045,LTU,0.566315
2046,LTU,0.566315
2047,LTU,0.566315
2048,LTU,0.566315
2049,LTU,0.566315
2050,LTU,0.566315
2020,LVA,0.568698
2021,LVA,0.568698
2022,LVA,0.568698
2023,LVA,0.568698
2024,LVA,0.568698
2025,LVA,0.568698
2026,LVA,0.568698
2027,LVA,0.568698
2028,LVA,0.568698
2029,LVA,0.568698
2030,LVA,0.568698
2031,LVA,0.568698
2032,LVA,0.568698
2033,LVA,0.568698
2034,LVA,0.568698
2035,LVA,0.568698
2036,LVA,0.568698
2037,LVA,0.568698
2038,LVA,0.568698
2039,LVA,0.568698
2040,LVA,0.568698
2041,LVA,0.568698
2042,LVA,0.568698
2043,LVA,0.568698
2044,LVA,0.568698
2045,LVA,0.568698
2046,LVA,0.568698
2047,LVA,0.568698
2048,LVA,0.568698
2049,LVA,0.568698
2050,LVA,0.568698
2020,MAR,0.109601
2021,MAR,0.109601
2022,MAR,0.109601
2023,MAR,0.109601
2024,MAR,0.109601
2025,MAR,0.109601
2026,MAR,0.109601
2027,MAR,0.109601
2028,MAR,0.109601
2029,MAR,0.109601
2030,MAR,0.109601
2031,MAR,0.109601
2032,MAR,0.109601
2033,MAR,0.109601
2034,MAR,0.109601
2035,MAR,0.109601
2036,MAR,0.109601
2037,MAR,0.109601
2038,MAR,0.109601
2039,MAR,0.109601
2040,MAR,0.109601
2041,MAR,0.109601
2042,MAR,0.109601
2043,MAR,0.109601
2044,MAR,0.109601
2045,MAR,0.109601
2046,MAR,0.109601
2047,MAR,0.109601
2048,MAR,0.109601
2049,MAR,0.109601
2050,MAR,0.109601
2020,MDA,0.507227
2021,MDA,0.507227
2022,MDA,0.507227
2023,MDA,0.507227
2024,MDA,0.507227
2025,MDA,0.507227
2026,MDA,0.507227
2027,MDA,0.507227
2028,MDA,0.507227
