,Nation,iso_code3,Year,frac_trns_pkm_dem_private_and_public_powered_bikes
5216,Niger,NER,2047,0.05310344827586207
5217,Niger,NER,2048,0.05206896551724138
5218,Niger,NER,2049,0.051034482758620686
5219,Niger,NER,2050,0.05
5220,Nigeria,NGA,2021,0.08
5221,Nigeria,NGA,2022,0.07896551724137932
5222,Nigeria,NGA,2023,0.07793103448275862
5223,Nigeria,NGA,2024,0.07689655172413794
5224,Nigeria,NGA,2025,0.07586206896551724
5225,Nigeria,NGA,2026,0.07482758620689656
5226,Nigeria,NGA,2027,0.07379310344827586
5227,Nigeria,NGA,2028,0.07275862068965518
5228,Nigeria,NGA,2029,0.07172413793103448
5229,Nigeria,NGA,2030,0.0706896551724138
5230,Nigeria,NGA,2031,0.0696551724137931
5231,Nigeria,NGA,2032,0.06862068965517241
5232,Nigeria,NGA,2033,0.06758620689655173
5233,Nigeria,NGA,2034,0.06655172413793103
5234,Nigeria,NGA,2035,0.06551724137931035
5235,Nigeria,NGA,2036,0.06448275862068965
5236,Nigeria,NGA,2037,0.06344827586206897
5237,Nigeria,NGA,2038,0.06241379310344827
5238,Nigeria,NGA,2039,0.06137931034482759
5239,Nigeria,NGA,2040,0.0603448275862069
5240,Nigeria,NGA,2041,0.05931034482758621
5241,Nigeria,NGA,2042,0.05827586206896552
5242,Nigeria,NGA,2043,0.05724137931034483
5243,Nigeria,NGA,2044,0.05620689655172414
5244,Nigeria,NGA,2045,0.05517241379310345
5245,Nigeria,NGA,2046,0.054137931034482764
5246,Nigeria,NGA,2047,0.05310344827586207
5247,Nigeria,NGA,2048,0.05206896551724138
5248,Nigeria,NGA,2049,0.051034482758620686
5249,Nigeria,NGA,2050,0.05
5250,Nicaragua,NIC,2021,0.08
5251,Nicaragua,NIC,2022,0.07896551724137932
5252,Nicaragua,NIC,2023,0.07793103448275862
5253,Nicaragua,NIC,2024,0.07689655172413794
5254,Nicaragua,NIC,2025,0.07586206896551724
5255,Nicaragua,NIC,2026,0.07482758620689656
5256,Nicaragua,NIC,2027,0.07379310344827586
5257,Nicaragua,NIC,2028,0.07275862068965518
5258,Nicaragua,NIC,2029,0.07172413793103448
5259,Nicaragua,NIC,2030,0.0706896551724138
5260,Nicaragua,NIC,2031,0.0696551724137931
5261,Nicaragua,NIC,2032,0.06862068965517241
5262,Nicaragua,NIC,2033,0.06758620689655173
5263,Nicaragua,NIC,2034,0.06655172413793103
5264,Nicaragua,NIC,2035,0.06551724137931035
5265,Nicaragua,NIC,2036,0.06448275862068965
5266,Nicaragua,NIC,2037,0.06344827586206897
5267,Nicaragua,NIC,2038,0.06241379310344827
5268,Nicaragua,NIC,2039,0.06137931034482759
5269,Nicaragua,NIC,2040,0.0603448275862069
5270,Nicaragua,NIC,2041,0.05931034482758621
5271,Nicaragua,NIC,2042,0.05827586206896552
5272,Nicaragua,NIC,2043,0.05724137931034483
5273,Nicaragua,NIC,2044,0.05620689655172414
5274,Nicaragua,NIC,2045,0.05517241379310345
5275,Nicaragua,NIC,2046,0.054137931034482764
5276,Nicaragua,NIC,2047,0.05310344827586207
5277,Nicaragua,NIC,2048,0.05206896551724138
5278,Nicaragua,NIC,2049,0.051034482758620686
5279,Nicaragua,NIC,2050,0.05
5280,Netherlands,NLD,2021,0.08
5281,Netherlands,NLD,2022,0.07896551724137932
5282,Netherlands,NLD,2023,0.07793103448275862
5283,Netherlands,NLD,2024,0.07689655172413794
5284,Netherlands,NLD,2025,0.07586206896551724
5285,Netherlands,NLD,2026,0.07482758620689656
5286,Netherlands,NLD,2027,0.07379310344827586
5287,Netherlands,NLD,2028,0.07275862068965518
5288,Netherlands,NLD,2029,0.07172413793103448
5289,Netherlands,NLD,2030,0.0706896551724138
5290,Netherlands,NLD,2031,0.0696551724137931
5291,Netherlands,NLD,2032,0.06862068965517241
5292,Netherlands,NLD,2033,0.06758620689655173
5293,Netherlands,NLD,2034,0.06655172413793103
5294,Netherlands,NLD,2035,0.06551724137931035
5295,Netherlands,NLD,2036,0.06448275862068965
5296,Netherlands,NLD,2037,0.06344827586206897
5297,Netherlands,NLD,2038,0.06241379310344827
5298,Netherlands,NLD,2039,0.06137931034482759
5299,Netherlands,NLD,2040,0.0603448275862069
5300,Netherlands,NLD,2041,0.05931034482758621
5301,Netherlands,NLD,2042,0.05827586206896552
5302,Netherlands,NLD,2043,0.05724137931034483
5303,Netherlands,NLD,2044,0.05620689655172414
5304,Netherlands,NLD,2045,0.05517241379310345
5305,Netherlands,NLD,2046,0.054137931034482764
5306,Netherlands,NLD,2047,0.05310344827586207
5307,Netherlands,NLD,2048,0.05206896551724138
5308,Netherlands,NLD,2049,0.051034482758620686
5309,Netherlands,NLD,2050,0.05
5310,Norway,NOR,2021,0.08
5311,Norway,NOR,2022,0.07896551724137932
5312,Norway,NOR,2023,0.07793103448275862
5313,Norway,NOR,2024,0.07689655172413794
5314,Norway,NOR,2025,0.07586206896551724
5315,Norway,NOR,2026,0.07482758620689656
5316,Norway,NOR,2027,0.07379310344827586
5317,Norway,NOR,2028,0.07275862068965518
5318,Norway,NOR,2029,0.07172413793103448
5319,Norway,NOR,2030,0.0706896551724138
5320,Norway,NOR,2031,0.0696551724137931
5321,Norway,NOR,2032,0.06862068965517241
5322,Norway,NOR,2033,0.06758620689655173
5323,Norway,NOR,2034,0.06655172413793103
5324,Norway,NOR,2035,0.06551724137931035
5325,Norway,NOR,2036,0.06448275862068965
5326,Norway,NOR,2037,0.06344827586206897
5327,Norway,NOR,2038,0.06241379310344827
5328,Norway,NOR,2039,0.06137931034482759
5329,Norway,NOR,2040,0.0603448275862069
5330,Norway,NOR,2041,0.05931034482758621
5331,Norway,NOR,2042,0.05827586206896552
5332,Norway,NOR,2043,0.05724137931034483
5333,Norway,NOR,2044,0.05620689655172414
5334,Norway,NOR,2045,0.05517241379310345
5335,Norway,NOR,2046,0.054137931034482764
5336,Norway,NOR,2047,0.05310344827586207
5337,Norway,NOR,2048,0.05206896551724138
5338,Norway,NOR,2049,0.051034482758620686
5339,Norway,NOR,2050,0.05
5340,Nepal,NPL,2021,0.08
5341,Nepal,NPL,2022,0.07896551724137932
5342,Nepal,NPL,2023,0.07793103448275862
5343,Nepal,NPL,2024,0.07689655172413794
5344,Nepal,NPL,2025,0.07586206896551724
5345,Nepal,NPL,2026,0.07482758620689656
5346,Nepal,NPL,2027,0.07379310344827586
5347,Nepal,NPL,2028,0.07275862068965518
5348,Nepal,NPL,2029,0.07172413793103448
5349,Nepal,NPL,2030,0.0706896551724138
5350,Nepal,NPL,2031,0.0696551724137931
5351,Nepal,NPL,2032,0.06862068965517241
5352,Nepal,NPL,2033,0.06758620689655173
5353,Nepal,NPL,2034,0.06655172413793103
5354,Nepal,NPL,2035,0.06551724137931035
5355,Nepal,NPL,2036,0.06448275862068965
5356,Nepal,NPL,2037,0.06344827586206897
5357,Nepal,NPL,2038,0.06241379310344827
5358,Nepal,NPL,2039,0.06137931034482759
5359,Nepal,NPL,2040,0.0603448275862069
5360,Nepal,NPL,2041,0.05931034482758621
5361,Nepal,NPL,2042,0.05827586206896552
5362,Nepal,NPL,2043,0.05724137931034483
5363,Nepal,NPL,2044,0.05620689655172414
5364,Nepal,NPL,2045,0.05517241379310345
5365,Nepal,NPL,2046,0.054137931034482764
5366,Nepal,NPL,2047,0.05310344827586207
5367,Nepal,NPL,2048,0.05206896551724138
5368,Nepal,NPL,2049,0.051034482758620686
5369,Nepal,NPL,2050,0.05
5370,Nauru,NRU,2021,0.08
5371,Nauru,NRU,2022,0.07896551724137932
5372,Nauru,NRU,2023,0.07793103448275862
5373,Nauru,NRU,2024,0.07689655172413794
5374,Nauru,NRU,2025,0.07586206896551724
5375,Nauru,NRU,2026,0.07482758620689656
5376,Nauru,NRU,2027,0.07379310344827586
5377,Nauru,NRU,2028,0.07275862068965518
5378,Nauru,NRU,2029,0.07172413793103448
5379,Nauru,NRU,2030,0.0706896551724138
5380,Nauru,NRU,2031,0.0696551724137931
5381,Nauru,NRU,2032,0.06862068965517241
5382,Nauru,NRU,2033,0.06758620689655173
5383,Nauru,NRU,2034,0.06655172413793103
5384,Nauru,NRU,2035,0.06551724137931035
5385,Nauru,NRU,2036,0.06448275862068965
5386,Nauru,NRU,2037,0.06344827586206897
5387,Nauru,NRU,2038,0.06241379310344827
5388,Nauru,NRU,2039,0.06137931034482759
5389,Nauru,NRU,2040,0.0603448275862069
5390,Nauru,NRU,2041,0.05931034482758621
5391,Nauru,NRU,2042,0.05827586206896552
5392,Nauru,NRU,2043,0.05724137931034483
5393,Nauru,NRU,2044,0.05620689655172414
5394,Nauru,NRU,2045,0.05517241379310345
5395,Nauru,NRU,2046,0.054137931034482764
5396,Nauru,NRU,2047,0.05310344827586207
5397,Nauru,NRU,2048,0.05206896551724138
5398,Nauru,NRU,2049,0.051034482758620686
5399,Nauru,NRU,2050,0.05
5400,New Zealand,NZL,2021,0.08
5401,New Zealand,NZL,2022,0.07896551724137932
5402,New Zealand,NZL,2023,0.07793103448275862
5403,New Zealand,NZL,2024,0.07689655172413794
5404,New Zealand,NZL,2025,0.07586206896551724
5405,New Zealand,NZL,2026,0.07482758620689656
5406,New Zealand,NZL,2027,0.07379310344827586
5407,New Zealand,NZL,2028,0.07275862068965518
5408,New Zealand,NZL,2029,0.07172413793103448
5409,New Zealand,NZL,2030,0.0706896551724138
5410,New Zealand,NZL,2031,0.0696551724137931
5411,New Zealand,NZL,2032,0.06862068965517241
5412,New Zealand,NZL,2033,0.06758620689655173
5413,New Zealand,NZL,2034,0.06655172413793103
5414,New Zealand,NZL,2035,0.06551724137931035
5415,New Zealand,NZL,2036,0.06448275862068965
5416,New Zealand,NZL,2037,0.06344827586206897
5417,New Zealand,NZL,2038,0.06241379310344827
5418,New Zealand,NZL,2039,0.06137931034482759
5419,New Zealand,NZL,2040,0.0603448275862069
5420,New Zealand,NZL,2041,0.05931034482758621
5421,New Zealand,NZL,2042,0.05827586206896552
5422,New Zealand,NZL,2043,0.05724137931034483
5423,New Zealand,NZL,2044,0.05620689655172414
5424,New Zealand,NZL,2045,0.05517241379310345
5425,New Zealand,NZL,2046,0.054137931034482764
5426,New Zealand,NZL,2047,0.05310344827586207
5427,New Zealand,NZL,2048,0.05206896551724138
5428,New Zealand,NZL,2049,0.051034482758620686
5429,New Zealand,NZL,2050,0.05
5430,OECD members,OED,2021,0.08
5431,OECD members,OED,2022,0.07896551724137932
5432,OECD members,OED,2023,0.07793103448275862
5433,OECD members,OED,2024,0.07689655172413794
5434,OECD members,OED,2025,0.07586206896551724
5435,OECD members,OED,2026,0.07482758620689656
5436,OECD members,OED,2027,0.07379310344827586
5437,OECD members,OED,2028,0.07275862068965518
5438,OECD members,OED,2029,0.07172413793103448
5439,OECD members,OED,2030,0.0706896551724138
5440,OECD members,OED,2031,0.0696551724137931
5441,OECD members,OED,2032,0.06862068965517241
5442,OECD members,OED,2033,0.06758620689655173
5443,OECD members,OED,2034,0.06655172413793103
5444,OECD members,OED,2035,0.06551724137931035
5445,OECD members,OED,2036,0.06448275862068965
5446,OECD members,OED,2037,0.06344827586206897
5447,OECD members,OED,2038,0.06241379310344827
5448,OECD members,OED,2039,0.06137931034482759
5449,OECD members,OED,2040,0.0603448275862069
5450,OECD members,OED,2041,0.05931034482758621
5451,OECD members,OED,2042,0.05827586206896552
5452,OECD members,OED,2043,0.05724137931034483
5453,OECD members,OED,2044,0.05620689655172414
5454,OECD members,OED,2045,0.05517241379310345
5455,OECD members,OED,2046,0.054137931034482764
5456,OECD members,OED,2047,0.05310344827586207
5457,OECD members,OED,2048,0.05206896551724138
5458,OECD members,OED,2049,0.051034482758620686
5459,OECD members,OED,2050,0.05
5460,Oman,OMN,2021,0.08
5461,Oman,OMN,2022,0.07896551724137932
5462,Oman,OMN,2023,0.07793103448275862
5463,Oman,OMN,2024,0.07689655172413794
5464,Oman,OMN,2025,0.07586206896551724
5465,Oman,OMN,2026,0.07482758620689656
5466,Oman,OMN,2027,0.07379310344827586
5467,Oman,OMN,2028,0.07275862068965518
5468,Oman,OMN,2029,0.07172413793103448
5469,Oman,OMN,2030,0.0706896551724138
5470,Oman,OMN,2031,0.0696551724137931
5471,Oman,OMN,2032,0.06862068965517241
5472,Oman,OMN,2033,0.06758620689655173
5473,Oman,OMN,2034,0.06655172413793103
5474,Oman,OMN,2035,0.06551724137931035
5475,Oman,OMN,2036,0.06448275862068965
5476,Oman,OMN,2037,0.06344827586206897
5477,Oman,OMN,2038,0.06241379310344827
5478,Oman,OMN,2039,0.06137931034482759
5479,Oman,OMN,2040,0.0603448275862069
5480,Oman,OMN,2041,0.05931034482758621
5481,Oman,OMN,2042,0.05827586206896552
5482,Oman,OMN,2043,0.05724137931034483
5483,Oman,OMN,2044,0.05620689655172414
5484,Oman,OMN,2045,0.05517241379310345
5485,Oman,OMN,2046,0.054137931034482764
5486,Oman,OMN,2047,0.05310344827586207
5487,Oman,OMN,2048,0.05206896551724138
5488,Oman,OMN,2049,0.051034482758620686
5489,Oman,OMN,2050,0.05
5490,Other small states,OSS,2021,0.08
5491,Other small states,OSS,2022,0.07896551724137932
5492,Other small states,OSS,2023,0.07793103448275862
5493,Other small states,OSS,2024,0.07689655172413794
5494,Other small states,OSS,2025,0.07586206896551724
5495,Other small states,OSS,2026,0.07482758620689656
5496,Other small states,OSS,2027,0.07379310344827586
5497,Other small states,OSS,2028,0.07275862068965518
5498,Other small states,OSS,2029,0.07172413793103448
5499,Other small states,OSS,2030,0.0706896551724138
5500,Other small states,OSS,2031,0.0696551724137931
5501,Other small states,OSS,2032,0.06862068965517241
5502,Other small states,OSS,2033,0.06758620689655173
5503,Other small states,OSS,2034,0.06655172413793103
5504,Other small states,OSS,2035,0.06551724137931035
5505,Other small states,OSS,2036,0.06448275862068965
5506,Other small states,OSS,2037,0.06344827586206897
5507,Other small states,OSS,2038,0.06241379310344827
5508,Other small states,OSS,2039,0.06137931034482759
5509,Other small states,OSS,2040,0.0603448275862069
5510,Other small states,OSS,2041,0.05931034482758621
5511,Other small states,OSS,2042,0.05827586206896552
5512,Other small states,OSS,2043,0.05724137931034483
5513,Other small states,OSS,2044,0.05620689655172414
5514,Other small states,OSS,2045,0.05517241379310345
5515,Other small states,OSS,2046,0.054137931034482764
5516,Other small states,OSS,2047,0.05310344827586207
5517,Other small states,OSS,2048,0.05206896551724138
5518,Other small states,OSS,2049,0.051034482758620686
5519,Other small states,OSS,2050,0.05
5520,Pakistan,PAK,2021,0.08
5521,Pakistan,PAK,2022,0.07896551724137932
5522,Pakistan,PAK,2023,0.07793103448275862
5523,Pakistan,PAK,2024,0.07689655172413794
5524,Pakistan,PAK,2025,0.07586206896551724
5525,Pakistan,PAK,2026,0.07482758620689656
5526,Pakistan,PAK,2027,0.07379310344827586
5527,Pakistan,PAK,2028,0.07275862068965518
5528,Pakistan,PAK,2029,0.07172413793103448
5529,Pakistan,PAK,2030,0.0706896551724138
5530,Pakistan,PAK,2031,0.0696551724137931
5531,Pakistan,PAK,2032,0.06862068965517241
5532,Pakistan,PAK,2033,0.06758620689655173
5533,Pakistan,PAK,2034,0.06655172413793103
5534,Pakistan,PAK,2035,0.06551724137931035
5535,Pakistan,PAK,2036,0.06448275862068965
5536,Pakistan,PAK,2037,0.06344827586206897
5537,Pakistan,PAK,2038,0.06241379310344827
5538,Pakistan,PAK,2039,0.06137931034482759
5539,Pakistan,PAK,2040,0.0603448275862069
5540,Pakistan,PAK,2041,0.05931034482758621
5541,Pakistan,PAK,2042,0.05827586206896552
5542,Pakistan,PAK,2043,0.05724137931034483
5543,Pakistan,PAK,2044,0.05620689655172414
5544,Pakistan,PAK,2045,0.05517241379310345
5545,Pakistan,PAK,2046,0.054137931034482764
5546,Pakistan,PAK,2047,0.05310344827586207
5547,Pakistan,PAK,2048,0.05206896551724138
5548,Pakistan,PAK,2049,0.051034482758620686
5549,Pakistan,PAK,2050,0.05
5550,Panama,PAN,2021,0.08
5551,Panama,PAN,2022,0.07896551724137932
5552,Panama,PAN,2023,0.07793103448275862
5553,Panama,PAN,2024,0.07689655172413794
5554,Panama,PAN,2025,0.07586206896551724
5555,Panama,PAN,2026,0.07482758620689656
5556,Panama,PAN,2027,0.07379310344827586
5557,Panama,PAN,2028,0.07275862068965518
5558,Panama,PAN,2029,0.07172413793103448
5559,Panama,PAN,2030,0.0706896551724138
5560,Panama,PAN,2031,0.0696551724137931
5561,Panama,PAN,2032,0.06862068965517241
5562,Panama,PAN,2033,0.06758620689655173
5563,Panama,PAN,2034,0.06655172413793103
5564,Panama,PAN,2035,0.06551724137931035
5565,Panama,PAN,2036,0.06448275862068965
5566,Panama,PAN,2037,0.06344827586206897
5567,Panama,PAN,2038,0.06241379310344827
5568,Panama,PAN,2039,0.06137931034482759
5569,Panama,PAN,2040,0.0603448275862069
5570,Panama,PAN,2041,0.05931034482758621
5571,Panama,PAN,2042,0.05827586206896552
5572,Panama,PAN,2043,0.05724137931034483
5573,Panama,PAN,2044,0.05620689655172414
5574,Panama,PAN,2045,0.05517241379310345
5575,Panama,PAN,2046,0.054137931034482764
5576,Panama,PAN,2047,0.05310344827586207
5577,Panama,PAN,2048,0.05206896551724138
5578,Panama,PAN,2049,0.051034482758620686
5579,Panama,PAN,2050,0.05
5580,Peru,PER,2021,0.08
5581,Peru,PER,2022,0.07896551724137932
5582,Peru,PER,2023,0.07793103448275862
5583,Peru,PER,2024,0.07689655172413794
5584,Peru,PER,2025,0.07586206896551724
5585,Peru,PER,2026,0.07482758620689656
5586,Peru,PER,2027,0.07379310344827586
5587,Peru,PER,2028,0.07275862068965518
5588,Peru,PER,2029,0.07172413793103448
5589,Peru,PER,2030,0.0706896551724138
5590,Peru,PER,2031,0.0696551724137931
5591,Peru,PER,2032,0.06862068965517241
5592,Peru,PER,2033,0.06758620689655173
5593,Peru,PER,2034,0.06655172413793103
5594,Peru,PER,2035,0.06551724137931035
5595,Peru,PER,2036,0.06448275862068965
5596,Peru,PER,2037,0.06344827586206897
5597,Peru,PER,2038,0.06241379310344827
5598,Peru,PER,2039,0.06137931034482759
5599,Peru,PER,2040,0.0603448275862069
5600,Peru,PER,2041,0.05931034482758621
5601,Peru,PER,2042,0.05827586206896552
5602,Peru,PER,2043,0.05724137931034483
5603,Peru,PER,2044,0.05620689655172414
5604,Peru,PER,2045,0.05517241379310345
5605,Peru,PER,2046,0.054137931034482764
5606,Peru,PER,2047,0.05310344827586207
5607,Peru,PER,2048,0.05206896551724138
5608,Peru,PER,2049,0.051034482758620686
5609,Peru,PER,2050,0.05
5610,Philippines,PHL,2021,0.08
5611,Philippines,PHL,2022,0.07896551724137932
5612,Philippines,PHL,2023,0.07793103448275862
5613,Philippines,PHL,2024,0.07689655172413794
5614,Philippines,PHL,2025,0.07586206896551724
5615,Philippines,PHL,2026,0.07482758620689656
5616,Philippines,PHL,2027,0.07379310344827586
5617,Philippines,PHL,2028,0.07275862068965518
5618,Philippines,PHL,2029,0.07172413793103448
5619,Philippines,PHL,2030,0.0706896551724138
5620,Philippines,PHL,2031,0.0696551724137931
5621,Philippines,PHL,2032,0.06862068965517241
5622,Philippines,PHL,2033,0.06758620689655173
5623,Philippines,PHL,2034,0.06655172413793103
5624,Philippines,PHL,2035,0.06551724137931035
5625,Philippines,PHL,2036,0.06448275862068965
5626,Philippines,PHL,2037,0.06344827586206897
5627,Philippines,PHL,2038,0.06241379310344827
5628,Philippines,PHL,2039,0.06137931034482759
5629,Philippines,PHL,2040,0.0603448275862069
5630,Philippines,PHL,2041,0.05931034482758621
5631,Philippines,PHL,2042,0.05827586206896552
5632,Philippines,PHL,2043,0.05724137931034483
5633,Philippines,PHL,2044,0.05620689655172414
5634,Philippines,PHL,2045,0.05517241379310345
5635,Philippines,PHL,2046,0.054137931034482764
5636,Philippines,PHL,2047,0.05310344827586207
5637,Philippines,PHL,2048,0.05206896551724138
5638,Philippines,PHL,2049,0.051034482758620686
5639,Philippines,PHL,2050,0.05
5640,Palau,PLW,2021,0.08
5641,Palau,PLW,2022,0.07896551724137932
5642,Palau,PLW,2023,0.07793103448275862
5643,Palau,PLW,2024,0.07689655172413794
5644,Palau,PLW,2025,0.07586206896551724
5645,Palau,PLW,2026,0.07482758620689656
5646,Palau,PLW,2027,0.07379310344827586
5647,Palau,PLW,2028,0.07275862068965518
5648,Palau,PLW,2029,0.07172413793103448
5649,Palau,PLW,2030,0.0706896551724138
5650,Palau,PLW,2031,0.0696551724137931
5651,Palau,PLW,2032,0.06862068965517241
5652,Palau,PLW,2033,0.06758620689655173
5653,Palau,PLW,2034,0.06655172413793103
5654,Palau,PLW,2035,0.06551724137931035
5655,Palau,PLW,2036,0.06448275862068965
5656,Palau,PLW,2037,0.06344827586206897
5657,Palau,PLW,2038,0.06241379310344827
5658,Palau,PLW,2039,0.06137931034482759
5659,Palau,PLW,2040,0.0603448275862069
5660,Palau,PLW,2041,0.05931034482758621
5661,Palau,PLW,2042,0.05827586206896552
5662,Palau,PLW,2043,0.05724137931034483
5663,Palau,PLW,2044,0.05620689655172414
5664,Palau,PLW,2045,0.05517241379310345
5665,Palau,PLW,2046,0.054137931034482764
5666,Palau,PLW,2047,0.05310344827586207
5667,Palau,PLW,2048,0.05206896551724138
5668,Palau,PLW,2049,0.051034482758620686
5669,Palau,PLW,2050,0.05
5670,Papua New Guinea,PNG,2021,0.08
5671,Papua New Guinea,PNG,2022,0.07896551724137932
5672,Papua New Guinea,PNG,2023,0.07793103448275862
5673,Papua New Guinea,PNG,2024,0.07689655172413794
