,Nation,iso_code3,Year,consumpinit_inen_energy_tj_per_tonne_production_rubber_and_leather
3733,Malaysia,MYS,2044,0.0071610668125058315
3734,Malaysia,MYS,2045,0.006666456580914719
3735,Malaysia,MYS,2046,0.006206008756629637
3736,Malaysia,MYS,2047,0.0057773637643762
3737,Malaysia,MYS,2048,0.005378325003210894
3738,Malaysia,MYS,2049,0.005006847589990181
3739,Malaysia,MYS,2050,0.00466102788032043
3740,Namibia,NAM,2017,3.239909254053677
3741,Namibia,NAM,2018,3.309551913930877
3742,Namibia,NAM,2019,3.099783886000148
3743,Namibia,NAM,2020,3.5479118808046723
3744,Namibia,NAM,2021,3.5479118471942863
3745,Namibia,NAM,2022,3.3614567996895897
3746,Namibia,NAM,2023,3.1848006102843462
3747,Namibia,NAM,2024,3.017428315069865
3748,Namibia,NAM,2025,2.8588520132732875
3749,Namibia,NAM,2026,2.7086094449960383
3750,Namibia,NAM,2027,2.566262643697186
3751,Namibia,NAM,2028,2.431396659493416
3752,Namibia,NAM,2029,2.3036183495539797
3753,Namibia,NAM,2030,2.1825552320646255
3754,Namibia,NAM,2031,2.0678544004196566
3755,Namibia,NAM,2032,1.959181494476984
3756,Namibia,NAM,2033,1.8562197258772655
3757,Namibia,NAM,2034,1.7586689545858962
3758,Namibia,NAM,2035,1.6662448139659298
3759,Namibia,NAM,2036,1.5786778818314264
3760,Namibia,NAM,2037,1.4957128950648417
3761,Namibia,NAM,2038,1.4171080055089647
3762,Namibia,NAM,2039,1.3426340749643246
3763,Namibia,NAM,2040,1.27207400723692
3764,Namibia,NAM,2041,1.2052221152891498
3765,Namibia,NAM,2042,1.1418835216491614
3766,Namibia,NAM,2043,1.0818735903307468
3767,Namibia,NAM,2044,1.0250173886078338
3768,Namibia,NAM,2045,0.9711491770745773
3769,Namibia,NAM,2046,0.920111926504562
3770,Namibia,NAM,2047,0.871756860100725
3771,Namibia,NAM,2048,0.8259430198016292
3772,Namibia,NAM,2049,0.7825368553798575
3773,Namibia,NAM,2050,0.7414118351346647
3774,Eswatini,SWZ,2017,18.603300881354585
3775,Eswatini,SWZ,2018,17.49286557013062
3776,Eswatini,SWZ,2019,14.862622988301265
3777,Eswatini,SWZ,2020,15.947437968219855
3778,Eswatini,SWZ,2021,15.947439141048468
3779,Eswatini,SWZ,2022,15.717698164832843
3780,Eswatini,SWZ,2023,15.491266868352318
3781,Eswatini,SWZ,2024,15.268097571910785
3782,Eswatini,SWZ,2025,15.048143282692164
3783,Eswatini,SWZ,2026,14.831357684865376
3784,Eswatini,SWZ,2027,14.617695129831455
3785,Eswatini,SWZ,2028,14.407110626611376
3786,Eswatini,SWZ,2029,14.199559832372262
3787,Eswatini,SWZ,2030,13.994999043090145
3788,Eswatini,SWZ,2031,13.793385184347109
3789,Eswatini,SWZ,2032,13.594675802261202
3790,Eswatini,SWZ,2033,13.39882905454686
3791,Eswatini,SWZ,2034,13.205803701704193
3792,Eswatini,SWZ,2035,13.015559098335094
3793,Eswatini,SWZ,2036,12.828055184584628
3794,Eswatini,SWZ,2037,12.64325247770558
3795,Eswatini,SWZ,2038,12.461112063744554
3796,Eswatini,SWZ,2039,12.28159558934784
3797,Eswatini,SWZ,2040,12.104665253685367
3798,Eswatini,SWZ,2041,11.930283800490981
3799,Eswatini,SWZ,2042,11.75841451021731
3800,Eswatini,SWZ,2043,11.58902119230383
3801,Eswatini,SWZ,2044,11.422068177556131
3802,Eswatini,SWZ,2045,11.257520310635037
3803,Eswatini,SWZ,2046,11.095342942654018
3804,Eswatini,SWZ,2047,10.935501923883084
3805,Eswatini,SWZ,2048,10.777963596557909
3806,Eswatini,SWZ,2049,10.622694787792476
3807,Eswatini,SWZ,2050,10.469662802593891
3808,Zambia,ZMB,2017,2.8308921999116072
3809,Zambia,ZMB,2018,2.8125211831424473
3810,Zambia,ZMB,2019,2.70648091468225
3811,Zambia,ZMB,2020,2.3780923515577674
3812,Zambia,ZMB,2021,2.3780925007555154
3813,Zambia,ZMB,2022,2.2564161928410753
3814,Zambia,ZMB,2023,2.1409655148813025
3815,Zambia,ZMB,2024,2.031421929364701
3816,Zambia,ZMB,2025,1.9274831969129564
3817,Zambia,ZMB,2026,1.8288625423787095
3818,Zambia,ZMB,2027,1.7352878636103404
3819,Zambia,ZMB,2028,1.6465009807007125
3820,Zambia,ZMB,2029,1.5622569236484627
3821,Zambia,ZMB,2030,1.482323256466497
3822,Zambia,ZMB,2031,1.4064794358727835
3823,Zambia,ZMB,2032,1.3345162027940802
3824,Zambia,ZMB,2033,1.2662350050036661
3825,Zambia,ZMB,2034,1.2014474493001246
3826,Zambia,ZMB,2035,1.139974781715656
3827,Zambia,ZMB,2036,1.0816473943198048
3828,Zambia,ZMB,2037,1.0263043572578325
3829,Zambia,ZMB,2038,0.973792974732567
3830,Zambia,ZMB,2039,0.9239683637046793
3831,Zambia,ZMB,2040,0.8766930541489666
3832,Zambia,ZMB,2041,0.8318366097637361
3833,Zambia,ZMB,2042,0.7892752680867515
3834,Zambia,ZMB,2043,0.7488915990249022
3835,Zambia,ZMB,2044,0.7105741808552818
3836,Zambia,ZMB,2045,0.6742172928038958
3837,Zambia,ZMB,2046,0.639720623353744
3838,Zambia,ZMB,2047,0.6069889934774136
3839,Zambia,ZMB,2048,0.5759320940306647
3840,Zambia,ZMB,2049,0.5464642365823855
3841,Zambia,ZMB,2050,0.5185041169934685
3842,"Congo, Dem. Rep.",COD,2017,4.096835823190983
3843,"Congo, Dem. Rep.",COD,2018,2.9346006012422947
3844,"Congo, Dem. Rep.",COD,2019,2.1681920655263354
3845,"Congo, Dem. Rep.",COD,2020,2.4454918671481716
3846,"Congo, Dem. Rep.",COD,2021,2.445491792042247
3847,"Congo, Dem. Rep.",COD,2022,2.0602515309832925
3848,"Congo, Dem. Rep.",COD,2023,1.7356984737103855
3849,"Congo, Dem. Rep.",COD,2024,1.4622725168915252
3850,"Congo, Dem. Rep.",COD,2025,1.2319195678529247
3851,"Congo, Dem. Rep.",COD,2026,1.0378543015258739
3852,"Congo, Dem. Rep.",COD,2027,0.8743602904799036
3853,"Congo, Dem. Rep.",COD,2028,0.7366216206302829
3854,"Congo, Dem. Rep.",COD,2029,0.6205810326566494
3855,"Congo, Dem. Rep.",COD,2030,0.5228204105164154
3856,"Congo, Dem. Rep.",COD,2031,0.44046009669745456
3857,"Congo, Dem. Rep.",COD,2032,0.37107406841883306
3858,"Congo, Dem. Rep.",COD,2033,0.31261847619192223
3859,"Congo, Dem. Rep.",COD,2034,0.263371439758627
3860,"Congo, Dem. Rep.",COD,2035,0.22188232802320995
3861,"Congo, Dem. Rep.",COD,2036,0.18692902895666688
3862,"Congo, Dem. Rep.",COD,2037,0.15748195080694816
3863,"Congo, Dem. Rep.",COD,2038,0.13267369422708147
3864,"Congo, Dem. Rep.",COD,2039,0.11177350197699293
3865,"Congo, Dem. Rep.",COD,2040,0.09416573358406324
3866,"Congo, Dem. Rep.",COD,2041,0.07933173090747363
3867,"Congo, Dem. Rep.",COD,2042,0.06683454043457848
3868,"Congo, Dem. Rep.",COD,2043,0.05630604228604419
3869,"Congo, Dem. Rep.",COD,2044,0.047436106799015984
3870,"Congo, Dem. Rep.",COD,2045,0.0399634592823328
3871,"Congo, Dem. Rep.",COD,2046,0.03366798385410101
3872,"Congo, Dem. Rep.",COD,2047,0.028364239661833247
3873,"Congo, Dem. Rep.",COD,2048,0.02389599849757309
3874,"Congo, Dem. Rep.",COD,2049,0.02013164290683866
3875,"Congo, Dem. Rep.",COD,2050,0.016960289237113402
3876,Dominican Republic,DOM,2017,0.9038736173054
3877,Dominican Republic,DOM,2018,0.9413476354728814
3878,Dominican Republic,DOM,2019,0.8981814546197807
3879,Dominican Republic,DOM,2020,1.0352537801063828
3880,Dominican Republic,DOM,2021,1.0352538163670855
3881,Dominican Republic,DOM,2022,1.014019372664124
3882,Dominican Republic,DOM,2023,0.9932204758698003
3883,Dominican Republic,DOM,2024,0.9728481923330953
3884,Dominican Republic,DOM,2025,0.9528937716441499
3885,Dominican Republic,DOM,2026,0.9333486428757415
3886,Dominican Republic,DOM,2027,0.9142044109018576
3887,Dominican Republic,DOM,2028,0.8954528527917723
3888,Dominican Republic,DOM,2029,0.877085914278096
3889,Dominican Republic,DOM,2030,0.8590957062972592
3890,Dominican Republic,DOM,2031,0.8414745016009599
3891,Dominican Republic,DOM,2032,0.8242147314371335
3892,Dominican Republic,DOM,2033,0.8073089822989491
3893,Dominican Republic,DOM,2034,0.7907499927405415
3894,Dominican Republic,DOM,2035,0.7745306502580446
3895,Dominican Republic,DOM,2036,0.7586439882345821
3896,Dominican Republic,DOM,2037,0.7430831829479297
3897,Dominican Republic,DOM,2038,0.7278415506395395
3898,Dominican Republic,DOM,2039,0.712912544643723
3899,Dominican Republic,DOM,2040,0.6982897525756946
3900,Dominican Republic,DOM,2041,0.6839668935772534
3901,Dominican Republic,DOM,2042,0.6699378156190363
3902,Dominican Republic,DOM,2043,0.6561964928580416
3903,Dominican Republic,DOM,2044,0.6427370230494011
3904,Dominican Republic,DOM,2045,0.6295536250111811
3905,Dominican Republic,DOM,2046,0.6166406361412575
3906,Dominican Republic,DOM,2047,0.6039925099850549
3907,Dominican Republic,DOM,2048,0.5916038138532281
3908,Dominican Republic,DOM,2049,0.5794692264881631
3909,Dominican Republic,DOM,2050,0.5675835357783783
3910,North Macedonia,MKD,2017,5.631178954581174
3911,North Macedonia,MKD,2018,5.1880945941510985
3912,North Macedonia,MKD,2019,5.363625599950989
3913,North Macedonia,MKD,2020,4.532603626604138
3914,North Macedonia,MKD,2021,4.532603461195351
3915,North Macedonia,MKD,2022,4.314610260414649
3916,North Macedonia,MKD,2023,4.107101328993364
3917,North Macedonia,MKD,2024,3.9095724314617293
3918,North Macedonia,MKD,2025,3.721543583292073
3919,North Macedonia,MKD,2026,3.542557884562364
3920,North Macedonia,MKD,2027,3.372180409714171
3921,North Macedonia,MKD,2028,3.2099971507070597
3922,North Macedonia,MKD,2029,3.0556140110015084
3923,North Macedonia,MKD,2030,2.908655847925635
3924,North Macedonia,MKD,2031,2.768765561098828
3925,North Macedonia,MKD,2032,2.6356032246970993
3926,North Macedonia,MKD,2033,2.508845261451808
3927,North Macedonia,MKD,2034,2.3881836563743697
3928,North Macedonia,MKD,2035,2.273325208296515
3929,North Macedonia,MKD,2036,2.163990817407324
3930,North Macedonia,MKD,2037,2.059914807055807
3931,North Macedonia,MKD,2038,1.9608442781710167
3932,North Macedonia,MKD,2039,1.866538494730981
3933,North Macedonia,MKD,2040,1.776768298787237
3934,North Macedonia,MKD,2041,1.6913155536233848
3935,North Macedonia,MKD,2042,1.6099726136947008
3936,North Macedonia,MKD,2043,1.5325418200606986
3937,North Macedonia,MKD,2044,1.458835020084595
3938,North Macedonia,MKD,2045,1.3886731102326006
3939,North Macedonia,MKD,2046,1.3218856008620221
3940,North Macedonia,MKD,2047,1.25831020194066
3941,North Macedonia,MKD,2048,1.1977924286908195
3942,North Macedonia,MKD,2049,1.1401852261996608
3943,North Macedonia,MKD,2050,1.0853486120837215
3944,Albania,ALB,2017,2.3224711344732185
3945,Albania,ALB,2018,1.9102013075697841
3946,Albania,ALB,2019,1.86648803145859
3947,Albania,ALB,2020,1.783797716915173
3948,Albania,ALB,2021,1.7837978282865516
3949,Albania,ALB,2022,1.6510343069742008
3950,Albania,ALB,2023,1.5281520358303096
3951,Albania,ALB,2024,1.4144155786151154
3952,Albania,ALB,2025,1.309144235731845
3953,Albania,ALB,2026,1.2117079703180238
3954,Albania,ALB,2027,1.1215236375474267
3955,Albania,ALB,2028,1.0380514945754522
3956,Albania,ALB,2029,0.9607919702403624
3957,Albania,ALB,2030,0.889282675187418
3958,Albania,ALB,2031,0.8230956345218562
3959,Albania,ALB,2032,0.7618347264284121
3960,Albania,ALB,2033,0.7051333114279095
3961,Albania,ALB,2034,0.6526520380821904
3962,Albania,ALB,2035,0.6040768120148376
3963,Albania,ALB,2036,0.5591169160925128
3964,Albania,ALB,2037,0.5175032705164091
3965,Albania,ALB,2038,0.4789868224106188
3966,Albania,ALB,2039,0.4433370552693908
3967,Albania,ALB,2040,0.41034060934235816
3968,Albania,ALB,2041,0.3798000047010379
3969,Albania,ALB,2042,0.35153245934417815
3970,Albania,ALB,2043,0.3253687952685502
3971,Albania,ALB,2044,0.3011524259580755
3972,Albania,ALB,2045,0.2787384192315637
3973,Albania,ALB,2046,0.2579926298403039
3974,Albania,ALB,2047,0.2387908966241946
3975,Albania,ALB,2048,0.22101829942150963
3976,Albania,ALB,2049,0.20456847128495836
3977,Albania,ALB,2050,0.18934296188776198
3978,Mexico,MEX,2017,0.0005752298916031452
3979,Mexico,MEX,2018,0.0005490491228865921
3980,Mexico,MEX,2019,0.0005170924366638224
3981,Mexico,MEX,2020,0.0005712465124130137
3982,Mexico,MEX,2021,0.0005712464979416085
3983,Mexico,MEX,2022,0.0005568257074447423
3984,Mexico,MEX,2023,0.0005427689615403656
3985,Mexico,MEX,2024,0.0005290670701313515
3986,Mexico,MEX,2025,0.0005157110751193078
3987,Mexico,MEX,2026,0.0005026922445479032
3988,Mexico,MEX,2027,0.0004900020668940432
3989,Mexico,MEX,2028,0.00047763224550314973
3990,Mexico,MEX,2029,0.0004655746931649413
3991,Mexico,MEX,2030,0.00045382152682612524
3992,Mexico,MEX,2031,0.000442365062436566
3993,Mexico,MEX,2032,0.0004311978099255801
3994,Mexico,MEX,2033,0.00042031246830501667
3995,Mexico,MEX,2034,0.0004097019208959936
3996,Mexico,MEX,2035,0.0003993592306761081
3997,Mexico,MEX,2036,0.00038927763574410904
3998,Mexico,MEX,2037,0.000379450544899072
3999,Mexico,MEX,2038,0.0003698715333311611
4000,Mexico,MEX,2039,0.0003605343384211824
4001,Mexico,MEX,2040,0.0003514328556461756
4002,Mexico,MEX,2041,0.0003425611345883652
4003,Mexico,MEX,2042,0.00033391337504486086
4004,Mexico,MEX,2043,0.0003254839232355729
4005,Mexico,MEX,2044,0.000317267268106847
4006,Mexico,MEX,2045,0.00030925803772842284
4007,Mexico,MEX,2046,0.00030145099578134126
4008,Mexico,MEX,2047,0.00029384103813451343
4009,Mexico,MEX,2048,0.00028642318950771454
4010,Mexico,MEX,2049,0.00027919260021882
4011,Mexico,MEX,2050,0.00027214454301315
4012,Montenegro,MNE,2017,16.73230973693388
4013,Montenegro,MNE,2018,16.494168915401048
4014,Montenegro,MNE,2019,16.402292202142522
4015,Montenegro,MNE,2020,16.352744142043633
4016,Montenegro,MNE,2021,16.35274322153819
4017,Montenegro,MNE,2022,16.42822343172246
4018,Montenegro,MNE,2023,16.504052039851512
4019,Montenegro,MNE,2024,16.58023065404386
4020,Montenegro,MNE,2025,16.65676088984081
4021,Montenegro,MNE,2026,16.733644370240494
4022,Montenegro,MNE,2027,16.810882725732533
4023,Montenegro,MNE,2028,16.888477594332326
4024,Montenegro,MNE,2029,16.966430621616073
4025,Montenegro,MNE,2030,17.044743460755484
4026,Montenegro,MNE,2031,17.12341777255295
4027,Montenegro,MNE,2032,17.20245522547663
4028,Montenegro,MNE,2033,17.28185749569603
4029,Montenegro,MNE,2034,17.361626267117302
4030,Montenegro,MNE,2035,17.441763231419248
4031,Montenegro,MNE,2036,17.522270088088874
4032,Montenegro,MNE,2037,17.60314854445776
4033,Montenegro,MNE,2038,17.684400315738007
4034,Montenegro,MNE,2039,17.766027125058695
4035,Montenegro,MNE,2040,17.848030703502502
4036,Montenegro,MNE,2041,17.93041279014234
4037,Montenegro,MNE,2042,18.013175132078274
4038,Montenegro,MNE,2043,18.096319484474428
4039,Montenegro,MNE,2044,18.179847610596447
4040,Montenegro,MNE,2045,18.263761281848794
4041,Montenegro,MNE,2046,18.348062277812186
4042,Montenegro,MNE,2047,18.432752386281553
4043,Montenegro,MNE,2048,18.517833403303772
4044,Montenegro,MNE,2049,18.603307133215793
4045,Montenegro,MNE,2050,18.689175388683086
4046,Bahrain,BHR,2017,19.663078351221667
4047,Bahrain,BHR,2018,18.350138809749787
4048,Bahrain,BHR,2019,15.104811542043452
4049,Bahrain,BHR,2020,15.13941107270344
4050,Bahrain,BHR,2021,15.139410928192662
4051,Bahrain,BHR,2022,14.142951802315167
4052,Bahrain,BHR,2023,13.212078503670552
4053,Bahrain,BHR,2024,12.342474246329436
4054,Bahrain,BHR,2025,11.530106370393112
4055,Bahrain,BHR,2026,10.771207641135332
4056,Bahrain,BHR,2027,10.062258779013895
4057,Bahrain,BHR,2028,9.399972139537189
4058,Bahrain,BHR,2029,8.781276467303753
4059,Bahrain,BHR,2030,8.203302653513957
4060,Bahrain,BHR,2031,7.6633704309063395
4061,Bahrain,BHR,2032,7.1589759444183265
4062,Bahrain,BHR,2033,6.687780139932377
4063,Bahrain,BHR,2034,6.247597917261597
4064,Bahrain,BHR,2035,5.836387997074044
4065,Bahrain,BHR,2036,5.452243454764508
4066,Bahrain,BHR,2037,5.0933828773764676
4067,Bahrain,BHR,2038,4.758142102565421
4068,Bahrain,BHR,2039,4.4449665012945605
4069,Bahrain,BHR,2040,4.152403768474705
4070,Bahrain,BHR,2041,3.879097188116313
4071,Bahrain,BHR,2042,3.623779341761654
4072,Bahrain,BHR,2043,3.3852662310209634
4073,Bahrain,BHR,2044,3.16245178695669
4074,Bahrain,BHR,2045,2.9543027408539464
4075,Bahrain,BHR,2046,2.759853832591159
4076,Bahrain,BHR,2047,2.578203334390313
4077,Bahrain,BHR,2048,2.4085088691890983
4078,Bahrain,BHR,2049,2.2499835042430103
4079,Bahrain,BHR,2050,2.101892101842289
4080,Lao PDR,LAO,2017,2.768358531329274
4081,Lao PDR,LAO,2018,2.768358531329274
4082,Lao PDR,LAO,2019,2.768358531329274
4083,Lao PDR,LAO,2020,2.768358531329274
4084,Lao PDR,LAO,2021,2.7683581271002256
4085,Lao PDR,LAO,2022,2.532156872669493
4086,Lao PDR,LAO,2023,2.316108730673345
4087,Lao PDR,LAO,2024,2.118494201603704
4088,Lao PDR,LAO,2025,1.9377404967182856
4089,Lao PDR,LAO,2026,1.772409020416293
4090,Lao PDR,LAO,2027,1.6211839206402048
4091,Lao PDR,LAO,2028,1.4828616161776467
4092,Lao PDR,LAO,2029,1.3563412175125993
4093,Lao PDR,LAO,2030,1.2406157649866427
4094,Lao PDR,LAO,2031,1.1347642145359296
4095,Lao PDR,LAO,2032,1.0379441072193774
4096,Lao PDR,LAO,2033,0.9493848641957853
4097,Lao PDR,LAO,2034,0.8683816537854738
4098,Lao PDR,LAO,2035,0.7942897818051653
4099,Lao PDR,LAO,2036,0.7265195605294894
4100,Lao PDR,LAO,2037,0.6645316154418773
4101,Lao PDR,LAO,2038,0.6078325924218068
4102,Lao PDR,LAO,2039,0.55597123120251
4103,Lao PDR,LAO,2040,0.5085347738482803
4104,Lao PDR,LAO,2041,0.4651456796668725
4105,Lao PDR,LAO,2042,0.4254586204114891
4106,Lao PDR,LAO,2043,0.389157731857439
4107,Lao PDR,LAO,2044,0.3559540998792198
4108,Lao PDR,LAO,2045,0.32558346101996866
4109,Lao PDR,LAO,2046,0.29780409925243256
4110,Lao PDR,LAO,2047,0.27239492219204936
4111,Lao PDR,LAO,2048,0.24915370145096022
4112,Lao PDR,LAO,2049,0.22789546312815312
4113,Lao PDR,LAO,2050,0.20845101562586113
4114,Luxembourg,LUX,2017,0.10714119179160181
4115,Luxembourg,LUX,2018,0.1025255898997502
4116,Luxembourg,LUX,2019,0.09864806617299318
4117,Luxembourg,LUX,2020,0.11251536073239754
4118,Luxembourg,LUX,2021,0.11251535503668736
4119,Luxembourg,LUX,2022,0.11719630644793133
4120,Luxembourg,LUX,2023,0.12207199844464711
4121,Luxembourg,LUX,2024,0.12715053277630817
4122,Luxembourg,LUX,2025,0.13244034824767742
4123,Luxembourg,LUX,2026,0.13795023474124493
4124,Luxembourg,LUX,2027,0.1436893478230365
4125,Luxembourg,LUX,2028,0.1496672239560643
4126,Luxembourg,LUX,2029,0.1558937963467007
4127,Luxembourg,LUX,2030,0.1623794114503046
4128,Luxembourg,LUX,2031,0.169134846163526
4129,Luxembourg,LUX,2032,0.17617132573186134
4130,Luxembourg,LUX,2033,0.183500542402212
4131,Luxembourg,LUX,2034,0.19113467485143718
4132,Luxembourg,LUX,2035,0.19908640842319494
4133,Luxembourg,LUX,2036,0.20736895620668808
4134,Luxembourg,LUX,2037,0.21599608099234396
4135,Luxembourg,LUX,2038,0.2249821181409145
4136,Luxembourg,LUX,2039,0.23434199940399134
4137,Luxembourg,LUX,2040,0.24409127773552408
4138,Luxembourg,LUX,2041,0.25424615313556
4139,Luxembourg,LUX,2042,0.2648234995691665
4140,Luxembourg,LUX,2043,0.27584089300524123
4141,Luxembourg,LUX,2044,0.2873166406218289
4142,Luxembourg,LUX,2045,0.2992698112264462
4143,Luxembourg,LUX,2046,0.31172026694199156
4144,Luxembourg,LUX,2047,0.3246886962108647
4145,Luxembourg,LUX,2048,0.33819664817215556
4146,Luxembourg,LUX,2049,0.3522665684690185
4147,Luxembourg,LUX,2050,0.3669218365457309
4148,France,FRA,2017,0.00889882707943687
4149,France,FRA,2018,0.00800274435301998
4150,France,FRA,2019,0.007598710346297105
4151,France,FRA,2020,0.00733530618022359
4152,France,FRA,2021,0.007335305820730805
4153,France,FRA,2022,0.007239148084965711
4154,France,FRA,2023,0.0071442508706258175
4155,France,FRA,2024,0.007050597653671231
4156,France,FRA,2025,0.006958172126673888
4157,France,FRA,2026,0.006866958195978071
4158,France,FRA,2027,0.006776939978898056
4159,France,FRA,2028,0.006688101800952553
4160,France,FRA,2029,0.006600428193135339
4161,France,FRA,2030,0.0065139038892217576
4162,France,FRA,2031,0.006428513823110429
4163,France,FRA,2032,0.006344243126199893
4164,France,FRA,2033,0.006261077124799574
4165,France,FRA,2034,0.006179001337574766
4166,France,FRA,2035,0.006098001473024941
4167,France,FRA,2036,0.00601806342699537
4168,France,FRA,2037,0.005939173280221255
4169,France,FRA,2038,0.005861317295903787
4170,France,FRA,2039,0.005784481917318477
4171,France,FRA,2040,0.005708653765454432
4172,France,FRA,2041,0.005633819636684831
4173,France,FRA,2042,0.005559966500467763
4174,France,FRA,2043,0.005487081497077194
4175,France,FRA,2044,0.005415151935363962
4176,France,FRA,2045,0.005344165290545854
4177,France,FRA,2046,0.005274109202026522
4178,France,FRA,2047,0.005204971471243537
4179,France,FRA,2048,0.00513674005954392
4180,France,FRA,2049,0.005069403086088302
4181,France,FRA,2050,0.00500294882578177
4182,Cayman Islands,CYM,2017,58.82212657063765
4183,Cayman Islands,CYM,2018,57.41149803963522
4184,Cayman Islands,CYM,2019,62.85342013444394
4185,Cayman Islands,CYM,2020,49.029153116859796
4186,Cayman Islands,CYM,2021,49.02916173505812
4187,Cayman Islands,CYM,2022,48.15538902009168
4188,Cayman Islands,CYM,2023,47.297188236816424
4189,Cayman Islands,CYM,2024,46.4542818702079
4190,Cayman Islands,CYM,2025,45.62639735097238
4191,Cayman Islands,CYM,2026,44.81326696740741
4192,Cayman Islands,CYM,2027,44.01462777883169
4193,Cayman Islands,CYM,2028,43.2302215305591
4194,Cayman Islands,CYM,2029,42.45979457038644
4195,Cayman Islands,CYM,2030,41.703097766570586
4196,Cayman Islands,CYM,2031,40.95988642726768
4197,Cayman Islands,CYM,2032,40.229920221407106
4198,Cayman Islands,CYM,2033,39.512963100975355
4199,Cayman Islands,CYM,2034,38.80878322468724
4200,Cayman Islands,CYM,2035,38.11715288301371
4201,Cayman Islands,CYM,2036,37.437848424549564
4202,Cayman Islands,CYM,2037,36.77065018369056
4203,Cayman Islands,CYM,2038,36.1153424096009
4204,Cayman Islands,CYM,2039,35.47171319644591
4205,Cayman Islands,CYM,2040,34.83955441486904
4206,Cayman Islands,CYM,2041,34.21866164468867
4207,Cayman Islands,CYM,2042,33.60883410879557
4208,Cayman Islands,CYM,2043,33.00987460822751
4209,Cayman Islands,CYM,2044,32.42158945840184
