Year,iso_code3,frac_lndu_initial_wetlands
2030,PRK,0.033448700431820175
2031,PRK,0.033448700431820175
2032,PRK,0.033448700431820175
2033,PRK,0.033448700431820175
2034,PRK,0.033448700431820175
2035,PRK,0.033448700431820175
2036,PRK,0.033448700431820175
2037,PRK,0.033448700431820175
2038,PRK,0.033448700431820175
2039,PRK,0.033448700431820175
2040,PRK,0.033448700431820175
2041,PRK,0.033448700431820175
2042,PRK,0.033448700431820175
2043,PRK,0.033448700431820175
2044,PRK,0.033448700431820175
2045,PRK,0.033448700431820175
2046,PRK,0.033448700431820175
2047,PRK,0.033448700431820175
2048,PRK,0.033448700431820175
2049,PRK,0.033448700431820175
2050,PRK,0.033448700431820175
1992,PRT,0.006085182435742118
1993,PRT,0.006245739028809563
1994,PRT,0.006149996632096311
1995,PRT,0.006519824327465476
1996,PRT,0.006491279988365868
1997,PRT,0.006600793134955862
1998,PRT,0.007465298146363986
1999,PRT,0.006240321244631826
2000,PRT,0.006275411046304443
2001,PRT,0.006684904997137935
2002,PRT,0.006570612080866823
2003,PRT,0.007118406271302098
2004,PRT,0.007217520343221499
2005,PRT,0.00768178711966177
2006,PRT,0.007752989701859422
2007,PRT,0.008010284057126713
2008,PRT,0.007761794121822676
2009,PRT,0.007981817039109102
2010,PRT,0.00814890902073637
2011,PRT,0.008317434139198788
2012,PRT,0.008272435311587752
2013,PRT,0.008098447902835548
2014,PRT,0.0081036486410669
2019,PRT,0.009337086997787916
2020,PRT,0.009321654870882675
2021,PRT,0.009321654870882675
2022,PRT,0.009321654870882675
2023,PRT,0.009321654870882675
2024,PRT,0.009321654870882675
2025,PRT,0.009321654870882675
2026,PRT,0.009321654870882675
2027,PRT,0.009321654870882675
2028,PRT,0.009321654870882675
2029,PRT,0.009321654870882675
2030,PRT,0.009321654870882675
2031,PRT,0.009321654870882675
2032,PRT,0.009321654870882675
2033,PRT,0.009321654870882675
2034,PRT,0.009321654870882675
2035,PRT,0.009321654870882675
2036,PRT,0.009321654870882675
2037,PRT,0.009321654870882675
2038,PRT,0.009321654870882675
2039,PRT,0.009321654870882675
2040,PRT,0.009321654870882675
2041,PRT,0.009321654870882675
2042,PRT,0.009321654870882675
2043,PRT,0.009321654870882675
2044,PRT,0.009321654870882675
2045,PRT,0.009321654870882675
2046,PRT,0.009321654870882675
2047,PRT,0.009321654870882675
2048,PRT,0.009321654870882675
2049,PRT,0.009321654870882675
2050,PRT,0.009321654870882675
1992,PRY,0.006198342356359254
1993,PRY,0.006616670150297525
1994,PRY,0.006421540513854286
1995,PRY,0.006740022472150831
1996,PRY,0.0068654782437862875
1997,PRY,0.0073023468681188974
1998,PRY,0.007259443125383381
1999,PRY,0.0072631118875608434
2000,PRY,0.007339225249045283
2001,PRY,0.0067407539640671815
2002,PRY,0.007050950571943424
2003,PRY,0.006994796037008894
2004,PRY,0.006342837721671908
2005,PRY,0.006431405267872578
2006,PRY,0.0060727985111349745
2007,PRY,0.006024400754860984
2008,PRY,0.00609227354059395
2009,PRY,0.005830070455485562
2010,PRY,0.00573253412062669
2011,PRY,0.005756235096270873
2012,PRY,0.005645963468779242
2013,PRY,0.00569581931343553
2014,PRY,0.005640269505957704
2019,PRY,0.006266029604901842
2020,PRY,0.006304234068847119
2021,PRY,0.006304234068847119
2022,PRY,0.006304234068847119
2023,PRY,0.006304234068847119
2024,PRY,0.006304234068847119
2025,PRY,0.006304234068847119
2026,PRY,0.006304234068847119
2027,PRY,0.006304234068847119
2028,PRY,0.006304234068847119
2029,PRY,0.006304234068847119
2030,PRY,0.006304234068847119
2031,PRY,0.006304234068847119
2032,PRY,0.006304234068847119
2033,PRY,0.006304234068847119
2034,PRY,0.006304234068847119
2035,PRY,0.006304234068847119
2036,PRY,0.006304234068847119
2037,PRY,0.006304234068847119
2038,PRY,0.006304234068847119
2039,PRY,0.006304234068847119
2040,PRY,0.006304234068847119
2041,PRY,0.006304234068847119
2042,PRY,0.006304234068847119
2043,PRY,0.006304234068847119
2044,PRY,0.006304234068847119
2045,PRY,0.006304234068847119
2046,PRY,0.006304234068847119
2047,PRY,0.006304234068847119
2048,PRY,0.006304234068847119
2049,PRY,0.006304234068847119
2050,PRY,0.006304234068847119
1992,PYF,0.22670729877994641
1993,PYF,0.2265759420800512
1994,PYF,0.22570305263303353
1995,PYF,0.22145976934599054
1996,PYF,0.2238043063959763
1997,PYF,0.22413527929114366
1998,PYF,0.236313989926725
1999,PYF,0.23339387398015957
2000,PYF,0.19794508950778428
2001,PYF,0.20025948189705595
2002,PYF,0.19495803410525822
2003,PYF,0.19461642109914942
2004,PYF,0.19670234017292754
2005,PYF,0.18894570927678248
2006,PYF,0.19405687585799955
2007,PYF,0.1879745092852269
2008,PYF,0.1902335985576959
2009,PYF,0.1961944059852359
2010,PYF,0.19271849602784352
2011,PYF,0.1886639485792214
2012,PYF,0.1885681172540892
2013,PYF,0.18878879460661585
2014,PYF,0.1890982065008062
2019,PYF,0.18633861603327087
2020,PYF,0.18355049943497395
2021,PYF,0.18355049943497395
2022,PYF,0.18355049943497395
2023,PYF,0.18355049943497395
2024,PYF,0.18355049943497395
2025,PYF,0.18355049943497395
2026,PYF,0.18355049943497395
2027,PYF,0.18355049943497395
2028,PYF,0.18355049943497395
2029,PYF,0.18355049943497395
2030,PYF,0.18355049943497395
2031,PYF,0.18355049943497395
2032,PYF,0.18355049943497395
2033,PYF,0.18355049943497395
2034,PYF,0.18355049943497395
2035,PYF,0.18355049943497395
2036,PYF,0.18355049943497395
2037,PYF,0.18355049943497395
2038,PYF,0.18355049943497395
2039,PYF,0.18355049943497395
2040,PYF,0.18355049943497395
2041,PYF,0.18355049943497395
2042,PYF,0.18355049943497395
2043,PYF,0.18355049943497395
2044,PYF,0.18355049943497395
2045,PYF,0.18355049943497395
2046,PYF,0.18355049943497395
2047,PYF,0.18355049943497395
2048,PYF,0.18355049943497395
2049,PYF,0.18355049943497395
2050,PYF,0.18355049943497395
1992,QAT,0.016026120738745517
1993,QAT,0.016019355510968884
1994,QAT,0.016025744119455603
1995,QAT,0.01323162999374221
1996,QAT,0.012770692238563277
1997,QAT,0.012521767478456777
1998,QAT,0.012548317361584314
1999,QAT,0.012541029156704232
2000,QAT,0.01253628665300086
2001,QAT,0.012567613541907491
2002,QAT,0.01254482859896437
2003,QAT,0.012528497619651207
2004,QAT,0.012536374897089215
2005,QAT,0.01252230173269984
2006,QAT,0.012492778214893608
2007,QAT,0.01234969288706597
2008,QAT,0.012301610752028966
2009,QAT,0.012296631842903487
2010,QAT,0.01228853088360681
2011,QAT,0.012297205852919154
2012,QAT,0.01228986760680908
2013,QAT,0.012287341291577958
2014,QAT,0.01195958555078498
2019,QAT,0.011968955742770827
2020,QAT,0.011963209138311903
2021,QAT,0.011963209138311903
2022,QAT,0.011963209138311903
2023,QAT,0.011963209138311903
2024,QAT,0.011963209138311903
2025,QAT,0.011963209138311903
2026,QAT,0.011963209138311903
2027,QAT,0.011963209138311903
2028,QAT,0.011963209138311903
2029,QAT,0.011963209138311903
2030,QAT,0.011963209138311903
2031,QAT,0.011963209138311903
2032,QAT,0.011963209138311903
2033,QAT,0.011963209138311903
2034,QAT,0.011963209138311903
2035,QAT,0.011963209138311903
2036,QAT,0.011963209138311903
2037,QAT,0.011963209138311903
2038,QAT,0.011963209138311903
2039,QAT,0.011963209138311903
2040,QAT,0.011963209138311903
2041,QAT,0.011963209138311903
2042,QAT,0.011963209138311903
2043,QAT,0.011963209138311903
2044,QAT,0.011963209138311903
2045,QAT,0.011963209138311903
2046,QAT,0.011963209138311903
2047,QAT,0.011963209138311903
2048,QAT,0.011963209138311903
2049,QAT,0.011963209138311903
2050,QAT,0.011963209138311903
1992,ROU,0.008921926803505792
1993,ROU,0.00806654920811923
1994,ROU,0.00787930189383617
1995,ROU,0.007602272536293838
1996,ROU,0.008283020535944192
1997,ROU,0.008066841213932967
1998,ROU,0.007952505033016494
1999,ROU,0.009005631197006366
2000,ROU,0.009788017344402896
2001,ROU,0.008267148373265528
2002,ROU,0.009063995356197568
2003,ROU,0.009402966439584232
2004,ROU,0.008156587621726217
2005,ROU,0.008576320128653113
2006,ROU,0.00984550835559143
2007,ROU,0.011135845923374237
2008,ROU,0.009895512895175394
2009,ROU,0.009651501137943604
2010,ROU,0.009734290022286138
2011,ROU,0.009039095345220634
2012,ROU,0.009284966049327865
2013,ROU,0.008751331104199742
2014,ROU,0.008550701563419855
2019,ROU,0.011389517654207756
2020,ROU,0.012263595793609024
2021,ROU,0.012263595793609024
2022,ROU,0.012263595793609024
2023,ROU,0.012263595793609024
2024,ROU,0.012263595793609024
2025,ROU,0.012263595793609024
2026,ROU,0.012263595793609024
2027,ROU,0.012263595793609024
2028,ROU,0.012263595793609024
2029,ROU,0.012263595793609024
2030,ROU,0.012263595793609024
2031,ROU,0.012263595793609024
2032,ROU,0.012263595793609024
2033,ROU,0.012263595793609024
2034,ROU,0.012263595793609024
2035,ROU,0.012263595793609024
2036,ROU,0.012263595793609024
2037,ROU,0.012263595793609024
2038,ROU,0.012263595793609024
2039,ROU,0.012263595793609024
2040,ROU,0.012263595793609024
2041,ROU,0.012263595793609024
2042,ROU,0.012263595793609024
2043,ROU,0.012263595793609024
2044,ROU,0.012263595793609024
2045,ROU,0.012263595793609024
2046,ROU,0.012263595793609024
2047,ROU,0.012263595793609024
2048,ROU,0.012263595793609024
2049,ROU,0.012263595793609024
2050,ROU,0.012263595793609024
1992,RUS,0.046535327168899354
1993,RUS,0.04613416733994735
1994,RUS,0.04599389353190525
1995,RUS,0.04592053403825733
1996,RUS,0.045811724960417896
1997,RUS,0.0454232842567607
1998,RUS,0.04580761722091568
1999,RUS,0.0450485271936181
2000,RUS,0.044371616808461765
2001,RUS,0.04381753880925196
2002,RUS,0.04328549570570896
2003,RUS,0.04309095427988536
2004,RUS,0.04232845202443084
2005,RUS,0.04170159002025588
2006,RUS,0.041612795294364346
2007,RUS,0.04171139972502375
2008,RUS,0.04121860503618139
2009,RUS,0.04131828480989662
2010,RUS,0.04170721063689709
2011,RUS,0.040711407142742836
2012,RUS,0.04091330076807082
2013,RUS,0.04062058207397277
2014,RUS,0.04043639946396624
2019,RUS,0.03925506955476927
2020,RUS,0.03906462335952225
2021,RUS,0.03906462335952225
2022,RUS,0.03906462335952225
2023,RUS,0.03906462335952225
2024,RUS,0.03906462335952225
2025,RUS,0.03906462335952225
2026,RUS,0.03906462335952225
2027,RUS,0.03906462335952225
2028,RUS,0.03906462335952225
2029,RUS,0.03906462335952225
2030,RUS,0.03906462335952225
2031,RUS,0.03906462335952225
2032,RUS,0.03906462335952225
2033,RUS,0.03906462335952225
2034,RUS,0.03906462335952225
2035,RUS,0.03906462335952225
2036,RUS,0.03906462335952225
2037,RUS,0.03906462335952225
2038,RUS,0.03906462335952225
2039,RUS,0.03906462335952225
2040,RUS,0.03906462335952225
2041,RUS,0.03906462335952225
2042,RUS,0.03906462335952225
2043,RUS,0.03906462335952225
2044,RUS,0.03906462335952225
2045,RUS,0.03906462335952225
2046,RUS,0.03906462335952225
2047,RUS,0.03906462335952225
2048,RUS,0.03906462335952225
2049,RUS,0.03906462335952225
2050,RUS,0.03906462335952225
1992,RWA,0.03942756350154074
1993,RWA,0.060650978272610775
1994,RWA,0.07416093509812756
1995,RWA,0.06779458095994857
1996,RWA,0.0643839983090021
1997,RWA,0.057016744274202565
1998,RWA,0.05460036714073982
1999,RWA,0.04994333484217142
2000,RWA,0.04341656859338433
2001,RWA,0.04048134302139706
2002,RWA,0.040620399128705395
2003,RWA,0.04053830107541373
2004,RWA,0.039985013220020925
2005,RWA,0.03988103329656327
2006,RWA,0.0398845528806904
2007,RWA,0.03760405122583585
2008,RWA,0.03835886237025358
2009,RWA,0.04035853062292426
2010,RWA,0.0403456582890002
2011,RWA,0.04008934880723165
2012,RWA,0.03810446015707468
2013,RWA,0.03595798253917934
2014,RWA,0.02793990875876061
2019,RWA,0.03276988166166817
2020,RWA,0.030885556415863068
2021,RWA,0.030885556415863068
2022,RWA,0.030885556415863068
2023,RWA,0.030885556415863068
2024,RWA,0.030885556415863068
2025,RWA,0.030885556415863068
2026,RWA,0.030885556415863068
2027,RWA,0.030885556415863068
2028,RWA,0.030885556415863068
2029,RWA,0.030885556415863068
2030,RWA,0.030885556415863068
2031,RWA,0.030885556415863068
2032,RWA,0.030885556415863068
2033,RWA,0.030885556415863068
2034,RWA,0.030885556415863068
2035,RWA,0.030885556415863068
2036,RWA,0.030885556415863068
2037,RWA,0.030885556415863068
2038,RWA,0.030885556415863068
2039,RWA,0.030885556415863068
2040,RWA,0.030885556415863068
2041,RWA,0.030885556415863068
2042,RWA,0.030885556415863068
2043,RWA,0.030885556415863068
2044,RWA,0.030885556415863068
2045,RWA,0.030885556415863068
2046,RWA,0.030885556415863068
2047,RWA,0.030885556415863068
2048,RWA,0.030885556415863068
2049,RWA,0.030885556415863068
2050,RWA,0.030885556415863068
1992,SAU,0.0009173543849548028
1993,SAU,0.0009171409197027418
1994,SAU,0.0009176147376217829
1995,SAU,0.0008785235649211494
1996,SAU,0.000858527531768507
1997,SAU,0.0008570612186466859
1998,SAU,0.0008542891486507748
1999,SAU,0.0008531933501714758
2000,SAU,0.0008530994809830466
2001,SAU,0.0008526918157986752
2002,SAU,0.0008449663980916361
2003,SAU,0.0008451631313907707
2004,SAU,0.0008447421673378195
2005,SAU,0.0008444977558605915
2006,SAU,0.0008452038247094976
2007,SAU,0.0008460644138642149
2008,SAU,0.0008486408372813962
2009,SAU,0.0008474623903308292
2010,SAU,0.0008465060964333063
2011,SAU,0.0008462366811508764
2012,SAU,0.000845426117668982
2013,SAU,0.0008453240740024741
2014,SAU,0.000835236402840177
2019,SAU,0.0008355431658937206
2020,SAU,0.0008320224183816259
2021,SAU,0.0008320224183816259
2022,SAU,0.0008320224183816259
2023,SAU,0.0008320224183816259
2024,SAU,0.0008320224183816259
2025,SAU,0.0008320224183816259
2026,SAU,0.0008320224183816259
2027,SAU,0.0008320224183816259
2028,SAU,0.0008320224183816259
2029,SAU,0.0008320224183816259
2030,SAU,0.0008320224183816259
2031,SAU,0.0008320224183816259
2032,SAU,0.0008320224183816259
2033,SAU,0.0008320224183816259
2034,SAU,0.0008320224183816259
2035,SAU,0.0008320224183816259
2036,SAU,0.0008320224183816259
2037,SAU,0.0008320224183816259
2038,SAU,0.0008320224183816259
2039,SAU,0.0008320224183816259
2040,SAU,0.0008320224183816259
2041,SAU,0.0008320224183816259
2042,SAU,0.0008320224183816259
2043,SAU,0.0008320224183816259
2044,SAU,0.0008320224183816259
2045,SAU,0.0008320224183816259
2046,SAU,0.0008320224183816259
2047,SAU,0.0008320224183816259
2048,SAU,0.0008320224183816259
2049,SAU,0.0008320224183816259
2050,SAU,0.0008320224183816259
2012,SDN,0.0024463142792876557
2013,SDN,0.002288821520951661
2014,SDN,0.002237592186250159
2019,SDN,0.0022403634716131283
2020,SDN,0.002227671183571297
2021,SDN,0.002227671183571297
2022,SDN,0.002227671183571297
2023,SDN,0.002227671183571297
2024,SDN,0.002227671183571297
2025,SDN,0.002227671183571297
2026,SDN,0.002227671183571297
2027,SDN,0.002227671183571297
2028,SDN,0.002227671183571297
2029,SDN,0.002227671183571297
2030,SDN,0.002227671183571297
2031,SDN,0.002227671183571297
2032,SDN,0.002227671183571297
2033,SDN,0.002227671183571297
2034,SDN,0.002227671183571297
2035,SDN,0.002227671183571297
2036,SDN,0.002227671183571297
2037,SDN,0.002227671183571297
2038,SDN,0.002227671183571297
2039,SDN,0.002227671183571297
2040,SDN,0.002227671183571297
2041,SDN,0.002227671183571297
2042,SDN,0.002227671183571297
2043,SDN,0.002227671183571297
2044,SDN,0.002227671183571297
2045,SDN,0.002227671183571297
2046,SDN,0.002227671183571297
2047,SDN,0.002227671183571297
2048,SDN,0.002227671183571297
2049,SDN,0.002227671183571297
2050,SDN,0.002227671183571297
1992,SEN,0.007105036868313582
1993,SEN,0.007391792432662531
1994,SEN,0.007038820538374846
1995,SEN,0.007403209675922482
1996,SEN,0.0074129652171745835
1997,SEN,0.008208017768939278
1998,SEN,0.009057538935698176
1999,SEN,0.007701222702248875
2000,SEN,0.007990246617886276
2001,SEN,0.008703741943806381
2002,SEN,0.008880068038837771
2003,SEN,0.009471900661681293
2004,SEN,0.009323458227722688
2005,SEN,0.009087268605497046
2006,SEN,0.009849620426934906
2007,SEN,0.009950705173830118
2008,SEN,0.008228425814539204
2009,SEN,0.007507134129386191
2010,SEN,0.007522593306619267
2011,SEN,0.00941139670390632
2012,SEN,0.009675505085313143
2013,SEN,0.009300527899738469
2014,SEN,0.009498348783767808
2019,SEN,0.007356965688028611
2020,SEN,0.006574060723081886
2021,SEN,0.006574060723081886
2022,SEN,0.006574060723081886
2023,SEN,0.006574060723081886
2024,SEN,0.006574060723081886
2025,SEN,0.006574060723081886
2026,SEN,0.006574060723081886
2027,SEN,0.006574060723081886
2028,SEN,0.006574060723081886
2029,SEN,0.006574060723081886
2030,SEN,0.006574060723081886
2031,SEN,0.006574060723081886
2032,SEN,0.006574060723081886
2033,SEN,0.006574060723081886
2034,SEN,0.006574060723081886
2035,SEN,0.006574060723081886
2036,SEN,0.006574060723081886
2037,SEN,0.006574060723081886
2038,SEN,0.006574060723081886
2039,SEN,0.006574060723081886
2040,SEN,0.006574060723081886
2041,SEN,0.006574060723081886
2042,SEN,0.006574060723081886
2043,SEN,0.006574060723081886
2044,SEN,0.006574060723081886
2045,SEN,0.006574060723081886
2046,SEN,0.006574060723081886
2047,SEN,0.006574060723081886
2048,SEN,0.006574060723081886
2049,SEN,0.006574060723081886
2050,SEN,0.006574060723081886
1992,SGP,0.16251796540493688
1993,SGP,0.16175239692775117
1994,SGP,0.16014758617551939
1995,SGP,0.1547987432259243
1996,SGP,0.15020324200212787
1997,SGP,0.1485706008537365
1998,SGP,0.14674443572372955
1999,SGP,0.1451243204393447
2000,SGP,0.143979332809164
2001,SGP,0.13549162725055003
2002,SGP,0.12775867076325415
2003,SGP,0.12339854317967636
2004,SGP,0.12209828181781363
2005,SGP,0.11732267089107594
2006,SGP,0.11332810893635173
2007,SGP,0.11158773995828646
2008,SGP,0.1079039056645619
2009,SGP,0.10570016178616778
2010,SGP,0.10352685180233187
2011,SGP,0.10282980714527128
2012,SGP,0.10122413499273308
2013,SGP,0.09997586409128208
2014,SGP,0.09784119424877649
2019,SGP,0.09721702147711604
2020,SGP,0.0972024429521612
2021,SGP,0.0972024429521612
2022,SGP,0.0972024429521612
2023,SGP,0.0972024429521612
2024,SGP,0.0972024429521612
2025,SGP,0.0972024429521612
2026,SGP,0.0972024429521612
2027,SGP,0.0972024429521612
2028,SGP,0.0972024429521612
2029,SGP,0.0972024429521612
2030,SGP,0.0972024429521612
2031,SGP,0.0972024429521612
2032,SGP,0.0972024429521612
2033,SGP,0.0972024429521612
2034,SGP,0.0972024429521612
2035,SGP,0.0972024429521612
2036,SGP,0.0972024429521612
2037,SGP,0.0972024429521612
2038,SGP,0.0972024429521612
2039,SGP,0.0972024429521612
2040,SGP,0.0972024429521612
2041,SGP,0.0972024429521612
2042,SGP,0.0972024429521612
2043,SGP,0.0972024429521612
2044,SGP,0.0972024429521612
2045,SGP,0.0972024429521612
2046,SGP,0.0972024429521612
2047,SGP,0.0972024429521612
2048,SGP,0.0972024429521612
2049,SGP,0.0972024429521612
2050,SGP,0.0972024429521612
1992,SLB,0.06311935434606168
1993,SLB,0.06307654873145961
1994,SLB,0.06328827575827298
1995,SLB,0.0627063669898788
1996,SLB,0.06360368194209487
1997,SLB,0.06292709862877449
1998,SLB,0.06308044907250311
1999,SLB,0.06341635179158513
2000,SLB,0.06213008704177915
2001,SLB,0.0626176866015266
2002,SLB,0.06197746926750008
2003,SLB,0.0607952191268639
2004,SLB,0.06102103870596011
2005,SLB,0.05091662391864832
2006,SLB,0.04870609802173076
2007,SLB,0.04658409666620909
2008,SLB,0.048257409731997054
2009,SLB,0.04643809123160678
2010,SLB,0.056076092666612384
2011,SLB,0.05463756793122259
2012,SLB,0.05436737156246051
2013,SLB,0.053513116361973985
2014,SLB,0.05200364442051728
2019,SLB,0.04764186182414443
2020,SLB,0.04771157965046897
2021,SLB,0.04771157965046897
2022,SLB,0.04771157965046897
2023,SLB,0.04771157965046897
2024,SLB,0.04771157965046897
2025,SLB,0.04771157965046897
2026,SLB,0.04771157965046897
2027,SLB,0.04771157965046897
2028,SLB,0.04771157965046897
2029,SLB,0.04771157965046897
2030,SLB,0.04771157965046897
2031,SLB,0.04771157965046897
2032,SLB,0.04771157965046897
2033,SLB,0.04771157965046897
2034,SLB,0.04771157965046897
2035,SLB,0.04771157965046897
2036,SLB,0.04771157965046897
2037,SLB,0.04771157965046897
2038,SLB,0.04771157965046897
2039,SLB,0.04771157965046897
2040,SLB,0.04771157965046897
2041,SLB,0.04771157965046897
2042,SLB,0.04771157965046897
2043,SLB,0.04771157965046897
2044,SLB,0.04771157965046897
2045,SLB,0.04771157965046897
2046,SLB,0.04771157965046897
2047,SLB,0.04771157965046897
2048,SLB,0.04771157965046897
2049,SLB,0.04771157965046897
2050,SLB,0.04771157965046897
1992,SLE,0.008578973742231183
1993,SLE,0.00851940249739646
1994,SLE,0.008642263588279853
1995,SLE,0.009151810109946383
1996,SLE,0.009283749641212967
1997,SLE,0.009197307779584444
1998,SLE,0.009585595415439307
1999,SLE,0.010198906237494865
2000,SLE,0.010608845547697693
2001,SLE,0.009790841841899784
2002,SLE,0.008919424309786142
2003,SLE,0.00819680895630451
2004,SLE,0.007481319658127854
2005,SLE,0.007175845525039676
2006,SLE,0.0065117141716658266
2007,SLE,0.008209082072689026
2008,SLE,0.0079788243661618
2009,SLE,0.0077396976560177265
2010,SLE,0.007338127723403963
2011,SLE,0.007084357886696225
2012,SLE,0.007213388217991083
2013,SLE,0.007317257156434235
2014,SLE,0.007138082390972629
2019,SLE,0.008743790532806491
2020,SLE,0.008258343469320435
2021,SLE,0.008258343469320435
2022,SLE,0.008258343469320435
2023,SLE,0.008258343469320435
2024,SLE,0.008258343469320435
2025,SLE,0.008258343469320435
2026,SLE,0.008258343469320435
2027,SLE,0.008258343469320435
2028,SLE,0.008258343469320435
2029,SLE,0.008258343469320435
2030,SLE,0.008258343469320435
2031,SLE,0.008258343469320435
2032,SLE,0.008258343469320435
2033,SLE,0.008258343469320435
2034,SLE,0.008258343469320435
2035,SLE,0.008258343469320435
2036,SLE,0.008258343469320435
2037,SLE,0.008258343469320435
2038,SLE,0.008258343469320435
2039,SLE,0.008258343469320435
2040,SLE,0.008258343469320435
2041,SLE,0.008258343469320435
2042,SLE,0.008258343469320435
2043,SLE,0.008258343469320435
2044,SLE,0.008258343469320435
2045,SLE,0.008258343469320435
2046,SLE,0.008258343469320435
2047,SLE,0.008258343469320435
2048,SLE,0.008258343469320435
2049,SLE,0.008258343469320435
2050,SLE,0.008258343469320435
1992,SLV,0.033280340796408514
1993,SLV,0.03584810581083973
1994,SLV,0.03689593682161238
1995,SLV,0.040663112470016576
1996,SLV,0.04298552402873174
1997,SLV,0.039934219855174945
1998,SLV,0.043171005986571954
1999,SLV,0.04863883804104311
2000,SLV,0.061843324253306825
2001,SLV,0.06020411064796606
2002,SLV,0.07094105830162346
2003,SLV,0.07497218929139537
2004,SLV,0.0799385512580829
2005,SLV,0.07927454862118921
2006,SLV,0.0800443850235237
2007,SLV,0.08139217085879243
2008,SLV,0.0760222685625701
2009,SLV,0.07819212928202765
2010,SLV,0.08071766480873623
2011,SLV,0.07970811975038661
2012,SLV,0.07583139824579142
2013,SLV,0.07744649934711943
2014,SLV,0.07495113811685788
2019,SLV,0.08578735088878253
2020,SLV,0.08650099358393952
2021,SLV,0.08650099358393952
2022,SLV,0.08650099358393952
2023,SLV,0.08650099358393952
2024,SLV,0.08650099358393952
2025,SLV,0.08650099358393952
2026,SLV,0.08650099358393952
2027,SLV,0.08650099358393952
2028,SLV,0.08650099358393952
2029,SLV,0.08650099358393952
2030,SLV,0.08650099358393952
2031,SLV,0.08650099358393952
2032,SLV,0.08650099358393952
2033,SLV,0.08650099358393952
2034,SLV,0.08650099358393952
2035,SLV,0.08650099358393952
2036,SLV,0.08650099358393952
2037,SLV,0.08650099358393952
2038,SLV,0.08650099358393952
2039,SLV,0.08650099358393952
2040,SLV,0.08650099358393952
2041,SLV,0.08650099358393952
2042,SLV,0.08650099358393952
2043,SLV,0.08650099358393952
2044,SLV,0.08650099358393952
2045,SLV,0.08650099358393952
2046,SLV,0.08650099358393952
2047,SLV,0.08650099358393952
2048,SLV,0.08650099358393952
2049,SLV,0.08650099358393952
2050,SLV,0.08650099358393952
1992,SMR,0.01744478938196481
1993,SMR,0.017276796490744144
1994,SMR,0.017058757262857535
1995,SMR,0.01691545757133424
1996,SMR,0.01743884396854622
1997,SMR,0.017106391164132442
1998,SMR,0.016684041511247416
1999,SMR,0.016615136244132796
2000,SMR,0.016744858249464006
2001,SMR,0.016672608505733717
2002,SMR,0.016938657212623175
2003,SMR,0.01641548735771372
2004,SMR,0.016790264166169848
2005,SMR,0.01688336439886476
2006,SMR,0.016640558153704164
2007,SMR,0.01695582299411384
2008,SMR,0.016109436445709162
2009,SMR,0.016636883272846945
2010,SMR,0.016608504168670858
2011,SMR,0.016465691765545912
2012,SMR,0.015979966700536384
2013,SMR,0.01686942186998874
2014,SMR,0.01694212720988032
2019,SMR,0.02152617025230252
2020,SMR,0.021558278206238922
2021,SMR,0.021558278206238922
2022,SMR,0.021558278206238922
2023,SMR,0.021558278206238922
2024,SMR,0.021558278206238922
2025,SMR,0.021558278206238922
2026,SMR,0.021558278206238922
2027,SMR,0.021558278206238922
2028,SMR,0.021558278206238922
2029,SMR,0.021558278206238922
2030,SMR,0.021558278206238922
2031,SMR,0.021558278206238922
2032,SMR,0.021558278206238922
2033,SMR,0.021558278206238922
2034,SMR,0.021558278206238922
2035,SMR,0.021558278206238922
2036,SMR,0.021558278206238922
2037,SMR,0.021558278206238922
2038,SMR,0.021558278206238922
2039,SMR,0.021558278206238922
2040,SMR,0.021558278206238922
2041,SMR,0.021558278206238922
2042,SMR,0.021558278206238922
2043,SMR,0.021558278206238922
2044,SMR,0.021558278206238922
2045,SMR,0.021558278206238922
2046,SMR,0.021558278206238922
2047,SMR,0.021558278206238922
2048,SMR,0.021558278206238922
2049,SMR,0.021558278206238922
2050,SMR,0.021558278206238922
1992,SOM,0.0014075919715748827
1993,SOM,0.0014077725142309355
1994,SOM,0.0013850204480476574
1995,SOM,0.0013529292819402365
1996,SOM,0.0013487394026503333
1997,SOM,0.0013463842611706907
1998,SOM,0.0013122181268108
1999,SOM,0.001282897188837402
2000,SOM,0.0012842389255575994
2001,SOM,0.0012860379440218321
2002,SOM,0.0012861373912910394
2003,SOM,0.001287358196157116
2004,SOM,0.0012883889981271793
2005,SOM,0.0012931161394648075
2006,SOM,0.0012958822006159808
2007,SOM,0.0013046832270728506
2008,SOM,0.0013039695108956236
2009,SOM,0.0013011968532275462
2010,SOM,0.0013004065086379614
2011,SOM,0.0013141253461371012
2012,SOM,0.0013136473013886723
2013,SOM,0.0013132220256092504
2014,SOM,0.0013124012576973374
2019,SOM,0.001346801320713875
2020,SOM,0.0013583324621787647
2021,SOM,0.0013583324621787647
2022,SOM,0.0013583324621787647
2023,SOM,0.0013583324621787647
2024,SOM,0.0013583324621787647
2025,SOM,0.0013583324621787647
2026,SOM,0.0013583324621787647
2027,SOM,0.0013583324621787647
2028,SOM,0.0013583324621787647
2029,SOM,0.0013583324621787647
2030,SOM,0.0013583324621787647
2031,SOM,0.0013583324621787647
2032,SOM,0.0013583324621787647
2033,SOM,0.0013583324621787647
2034,SOM,0.0013583324621787647
2035,SOM,0.0013583324621787647
2036,SOM,0.0013583324621787647
