iso_code3,Nation,Year,pop_lvst_initial_cattle_dairy
LSO,Lesotho,2034,593664.0
LSO,Lesotho,2035,593664.0
LSO,Lesotho,2036,593664.0
LSO,Lesotho,2037,593664.0
LSO,Lesotho,2038,593664.0
LSO,Lesotho,2039,593664.0
LSO,Lesotho,2040,593664.0
LSO,Lesotho,2041,593664.0
LSO,Lesotho,2042,593664.0
LSO,Lesotho,2043,593664.0
LSO,Lesotho,2044,593664.0
LSO,Lesotho,2045,593664.0
LSO,Lesotho,2046,593664.0
LSO,Lesotho,2047,593664.0
LSO,Lesotho,2048,593664.0
LSO,Lesotho,2049,593664.0
LSO,Lesotho,2050,593664.0
LTU,Lithuania,2023,641920.0
LTU,Lithuania,2024,641920.0
LTU,Lithuania,2025,641920.0
LTU,Lithuania,2026,641920.0
LTU,Lithuania,2027,641920.0
LTU,Lithuania,2028,641920.0
LTU,Lithuania,2029,641920.0
LTU,Lithuania,2030,641920.0
LTU,Lithuania,2031,641920.0
LTU,Lithuania,2032,641920.0
LTU,Lithuania,2033,641920.0
LTU,Lithuania,2034,641920.0
LTU,Lithuania,2035,641920.0
LTU,Lithuania,2036,641920.0
LTU,Lithuania,2037,641920.0
LTU,Lithuania,2038,641920.0
LTU,Lithuania,2039,641920.0
LTU,Lithuania,2040,641920.0
LTU,Lithuania,2041,641920.0
LTU,Lithuania,2042,641920.0
LTU,Lithuania,2043,641920.0
LTU,Lithuania,2044,641920.0
LTU,Lithuania,2045,641920.0
LTU,Lithuania,2046,641920.0
LTU,Lithuania,2047,641920.0
LTU,Lithuania,2048,641920.0
LTU,Lithuania,2049,641920.0
LTU,Lithuania,2050,641920.0
LUX,Luxembourg,2023,186130.0
LUX,Luxembourg,2024,186130.0
LUX,Luxembourg,2025,186130.0
LUX,Luxembourg,2026,186130.0
LUX,Luxembourg,2027,186130.0
LUX,Luxembourg,2028,186130.0
LUX,Luxembourg,2029,186130.0
LUX,Luxembourg,2030,186130.0
LUX,Luxembourg,2031,186130.0
LUX,Luxembourg,2032,186130.0
LUX,Luxembourg,2033,186130.0
LUX,Luxembourg,2034,186130.0
LUX,Luxembourg,2035,186130.0
LUX,Luxembourg,2036,186130.0
LUX,Luxembourg,2037,186130.0
LUX,Luxembourg,2038,186130.0
LUX,Luxembourg,2039,186130.0
LUX,Luxembourg,2040,186130.0
LUX,Luxembourg,2041,186130.0
LUX,Luxembourg,2042,186130.0
LUX,Luxembourg,2043,186130.0
LUX,Luxembourg,2044,186130.0
LUX,Luxembourg,2045,186130.0
LUX,Luxembourg,2046,186130.0
LUX,Luxembourg,2047,186130.0
LUX,Luxembourg,2048,186130.0
LUX,Luxembourg,2049,186130.0
LUX,Luxembourg,2050,186130.0
LVA,Latvia,2023,391350.0
LVA,Latvia,2024,391350.0
LVA,Latvia,2025,391350.0
LVA,Latvia,2026,391350.0
LVA,Latvia,2027,391350.0
LVA,Latvia,2028,391350.0
LVA,Latvia,2029,391350.0
LVA,Latvia,2030,391350.0
LVA,Latvia,2031,391350.0
LVA,Latvia,2032,391350.0
LVA,Latvia,2033,391350.0
LVA,Latvia,2034,391350.0
LVA,Latvia,2035,391350.0
LVA,Latvia,2036,391350.0
LVA,Latvia,2037,391350.0
LVA,Latvia,2038,391350.0
LVA,Latvia,2039,391350.0
LVA,Latvia,2040,391350.0
LVA,Latvia,2041,391350.0
LVA,Latvia,2042,391350.0
LVA,Latvia,2043,391350.0
LVA,Latvia,2044,391350.0
LVA,Latvia,2045,391350.0
LVA,Latvia,2046,391350.0
LVA,Latvia,2047,391350.0
LVA,Latvia,2048,391350.0
LVA,Latvia,2049,391350.0
LVA,Latvia,2050,391350.0
MAC,"China, Macao SAR",2023,0.0
MAC,"China, Macao SAR",2024,0.0
MAC,"China, Macao SAR",2025,0.0
MAC,"China, Macao SAR",2026,0.0
MAC,"China, Macao SAR",2027,0.0
MAC,"China, Macao SAR",2028,0.0
MAC,"China, Macao SAR",2029,0.0
MAC,"China, Macao SAR",2030,0.0
MAC,"China, Macao SAR",2031,0.0
MAC,"China, Macao SAR",2032,0.0
MAC,"China, Macao SAR",2033,0.0
MAC,"China, Macao SAR",2034,0.0
MAC,"China, Macao SAR",2035,0.0
MAC,"China, Macao SAR",2036,0.0
MAC,"China, Macao SAR",2037,0.0
MAC,"China, Macao SAR",2038,0.0
MAC,"China, Macao SAR",2039,0.0
MAC,"China, Macao SAR",2040,0.0
MAC,"China, Macao SAR",2041,0.0
MAC,"China, Macao SAR",2042,0.0
MAC,"China, Macao SAR",2043,0.0
MAC,"China, Macao SAR",2044,0.0
MAC,"China, Macao SAR",2045,0.0
MAC,"China, Macao SAR",2046,0.0
MAC,"China, Macao SAR",2047,0.0
MAC,"China, Macao SAR",2048,0.0
MAC,"China, Macao SAR",2049,0.0
MAC,"China, Macao SAR",2050,0.0
MAR,Morocco,2023,3100909.0
MAR,Morocco,2024,3100909.0
MAR,Morocco,2025,3100909.0
MAR,Morocco,2026,3100909.0
MAR,Morocco,2027,3100909.0
MAR,Morocco,2028,3100909.0
MAR,Morocco,2029,3100909.0
MAR,Morocco,2030,3100909.0
MAR,Morocco,2031,3100909.0
MAR,Morocco,2032,3100909.0
MAR,Morocco,2033,3100909.0
MAR,Morocco,2034,3100909.0
MAR,Morocco,2035,3100909.0
MAR,Morocco,2036,3100909.0
MAR,Morocco,2037,3100909.0
MAR,Morocco,2038,3100909.0
MAR,Morocco,2039,3100909.0
MAR,Morocco,2040,3100909.0
MAR,Morocco,2041,3100909.0
MAR,Morocco,2042,3100909.0
MAR,Morocco,2043,3100909.0
MAR,Morocco,2044,3100909.0
MAR,Morocco,2045,3100909.0
MAR,Morocco,2046,3100909.0
MAR,Morocco,2047,3100909.0
MAR,Morocco,2048,3100909.0
MAR,Morocco,2049,3100909.0
MAR,Morocco,2050,3100909.0
MDA,Republic of Moldova,2023,102368.0
MDA,Republic of Moldova,2024,102368.0
MDA,Republic of Moldova,2025,102368.0
MDA,Republic of Moldova,2026,102368.0
MDA,Republic of Moldova,2027,102368.0
MDA,Republic of Moldova,2028,102368.0
MDA,Republic of Moldova,2029,102368.0
MDA,Republic of Moldova,2030,102368.0
MDA,Republic of Moldova,2031,102368.0
MDA,Republic of Moldova,2032,102368.0
MDA,Republic of Moldova,2033,102368.0
MDA,Republic of Moldova,2034,102368.0
MDA,Republic of Moldova,2035,102368.0
MDA,Republic of Moldova,2036,102368.0
MDA,Republic of Moldova,2037,102368.0
MDA,Republic of Moldova,2038,102368.0
MDA,Republic of Moldova,2039,102368.0
MDA,Republic of Moldova,2040,102368.0
MDA,Republic of Moldova,2041,102368.0
MDA,Republic of Moldova,2042,102368.0
MDA,Republic of Moldova,2043,102368.0
MDA,Republic of Moldova,2044,102368.0
MDA,Republic of Moldova,2045,102368.0
MDA,Republic of Moldova,2046,102368.0
MDA,Republic of Moldova,2047,102368.0
MDA,Republic of Moldova,2048,102368.0
MDA,Republic of Moldova,2049,102368.0
MDA,Republic of Moldova,2050,102368.0
MDG,Madagascar,2023,6320500.0
MDG,Madagascar,2024,6320500.0
MDG,Madagascar,2025,6320500.0
MDG,Madagascar,2026,6320500.0
MDG,Madagascar,2027,6320500.0
MDG,Madagascar,2028,6320500.0
MDG,Madagascar,2029,6320500.0
MDG,Madagascar,2030,6320500.0
MDG,Madagascar,2031,6320500.0
MDG,Madagascar,2032,6320500.0
MDG,Madagascar,2033,6320500.0
MDG,Madagascar,2034,6320500.0
MDG,Madagascar,2035,6320500.0
MDG,Madagascar,2036,6320500.0
MDG,Madagascar,2037,6320500.0
MDG,Madagascar,2038,6320500.0
MDG,Madagascar,2039,6320500.0
MDG,Madagascar,2040,6320500.0
MDG,Madagascar,2041,6320500.0
MDG,Madagascar,2042,6320500.0
MDG,Madagascar,2043,6320500.0
MDG,Madagascar,2044,6320500.0
MDG,Madagascar,2045,6320500.0
MDG,Madagascar,2046,6320500.0
MDG,Madagascar,2047,6320500.0
MDG,Madagascar,2048,6320500.0
MDG,Madagascar,2049,6320500.0
MDG,Madagascar,2050,6320500.0
MEX,Mexico,2023,36339884.0
MEX,Mexico,2024,36339884.0
MEX,Mexico,2025,36339884.0
MEX,Mexico,2026,36339884.0
MEX,Mexico,2027,36339884.0
MEX,Mexico,2028,36339884.0
MEX,Mexico,2029,36339884.0
MEX,Mexico,2030,36339884.0
MEX,Mexico,2031,36339884.0
MEX,Mexico,2032,36339884.0
MEX,Mexico,2033,36339884.0
MEX,Mexico,2034,36339884.0
MEX,Mexico,2035,36339884.0
MEX,Mexico,2036,36339884.0
MEX,Mexico,2037,36339884.0
MEX,Mexico,2038,36339884.0
MEX,Mexico,2039,36339884.0
MEX,Mexico,2040,36339884.0
MEX,Mexico,2041,36339884.0
MEX,Mexico,2042,36339884.0
MEX,Mexico,2043,36339884.0
MEX,Mexico,2044,36339884.0
MEX,Mexico,2045,36339884.0
MEX,Mexico,2046,36339884.0
MEX,Mexico,2047,36339884.0
MEX,Mexico,2048,36339884.0
MEX,Mexico,2049,36339884.0
MEX,Mexico,2050,36339884.0
MKD,North Macedonia,2023,164751.0
MKD,North Macedonia,2024,164751.0
MKD,North Macedonia,2025,164751.0
MKD,North Macedonia,2026,164751.0
MKD,North Macedonia,2027,164751.0
MKD,North Macedonia,2028,164751.0
MKD,North Macedonia,2029,164751.0
MKD,North Macedonia,2030,164751.0
MKD,North Macedonia,2031,164751.0
MKD,North Macedonia,2032,164751.0
MKD,North Macedonia,2033,164751.0
MKD,North Macedonia,2034,164751.0
MKD,North Macedonia,2035,164751.0
MKD,North Macedonia,2036,164751.0
MKD,North Macedonia,2037,164751.0
MKD,North Macedonia,2038,164751.0
MKD,North Macedonia,2039,164751.0
MKD,North Macedonia,2040,164751.0
MKD,North Macedonia,2041,164751.0
MKD,North Macedonia,2042,164751.0
MKD,North Macedonia,2043,164751.0
MKD,North Macedonia,2044,164751.0
MKD,North Macedonia,2045,164751.0
MKD,North Macedonia,2046,164751.0
MKD,North Macedonia,2047,164751.0
MKD,North Macedonia,2048,164751.0
MKD,North Macedonia,2049,164751.0
MKD,North Macedonia,2050,164751.0
MLI,Mali,2023,13234157.0
MLI,Mali,2024,13234157.0
MLI,Mali,2025,13234157.0
MLI,Mali,2026,13234157.0
MLI,Mali,2027,13234157.0
MLI,Mali,2028,13234157.0
MLI,Mali,2029,13234157.0
MLI,Mali,2030,13234157.0
MLI,Mali,2031,13234157.0
MLI,Mali,2032,13234157.0
MLI,Mali,2033,13234157.0
MLI,Mali,2034,13234157.0
MLI,Mali,2035,13234157.0
MLI,Mali,2036,13234157.0
MLI,Mali,2037,13234157.0
MLI,Mali,2038,13234157.0
MLI,Mali,2039,13234157.0
MLI,Mali,2040,13234157.0
MLI,Mali,2041,13234157.0
MLI,Mali,2042,13234157.0
MLI,Mali,2043,13234157.0
MLI,Mali,2044,13234157.0
MLI,Mali,2045,13234157.0
MLI,Mali,2046,13234157.0
MLI,Mali,2047,13234157.0
MLI,Mali,2048,13234157.0
MLI,Mali,2049,13234157.0
MLI,Mali,2050,13234157.0
MLT,Malta,2023,14200.0
MLT,Malta,2024,14200.0
MLT,Malta,2025,14200.0
MLT,Malta,2026,14200.0
MLT,Malta,2027,14200.0
MLT,Malta,2028,14200.0
MLT,Malta,2029,14200.0
MLT,Malta,2030,14200.0
MLT,Malta,2031,14200.0
MLT,Malta,2032,14200.0
MLT,Malta,2033,14200.0
MLT,Malta,2034,14200.0
MLT,Malta,2035,14200.0
MLT,Malta,2036,14200.0
MLT,Malta,2037,14200.0
MLT,Malta,2038,14200.0
MLT,Malta,2039,14200.0
MLT,Malta,2040,14200.0
MLT,Malta,2041,14200.0
MLT,Malta,2042,14200.0
MLT,Malta,2043,14200.0
MLT,Malta,2044,14200.0
MLT,Malta,2045,14200.0
MLT,Malta,2046,14200.0
MLT,Malta,2047,14200.0
MLT,Malta,2048,14200.0
MLT,Malta,2049,14200.0
MLT,Malta,2050,14200.0
MMR,Myanmar,2023,10810000.0
MMR,Myanmar,2024,10810000.0
MMR,Myanmar,2025,10810000.0
MMR,Myanmar,2026,10810000.0
MMR,Myanmar,2027,10810000.0
MMR,Myanmar,2028,10810000.0
MMR,Myanmar,2029,10810000.0
MMR,Myanmar,2030,10810000.0
MMR,Myanmar,2031,10810000.0
MMR,Myanmar,2032,10810000.0
MMR,Myanmar,2033,10810000.0
MMR,Myanmar,2034,10810000.0
MMR,Myanmar,2035,10810000.0
MMR,Myanmar,2036,10810000.0
MMR,Myanmar,2037,10810000.0
MMR,Myanmar,2038,10810000.0
MMR,Myanmar,2039,10810000.0
MMR,Myanmar,2040,10810000.0
MMR,Myanmar,2041,10810000.0
MMR,Myanmar,2042,10810000.0
MMR,Myanmar,2043,10810000.0
MMR,Myanmar,2044,10810000.0
MMR,Myanmar,2045,10810000.0
MMR,Myanmar,2046,10810000.0
MMR,Myanmar,2047,10810000.0
MMR,Myanmar,2048,10810000.0
MMR,Myanmar,2049,10810000.0
MMR,Myanmar,2050,10810000.0
MNE,Montenegro,2023,70765.0
MNE,Montenegro,2024,70765.0
MNE,Montenegro,2025,70765.0
MNE,Montenegro,2026,70765.0
MNE,Montenegro,2027,70765.0
MNE,Montenegro,2028,70765.0
MNE,Montenegro,2029,70765.0
MNE,Montenegro,2030,70765.0
MNE,Montenegro,2031,70765.0
MNE,Montenegro,2032,70765.0
MNE,Montenegro,2033,70765.0
MNE,Montenegro,2034,70765.0
MNE,Montenegro,2035,70765.0
MNE,Montenegro,2036,70765.0
MNE,Montenegro,2037,70765.0
MNE,Montenegro,2038,70765.0
MNE,Montenegro,2039,70765.0
MNE,Montenegro,2040,70765.0
MNE,Montenegro,2041,70765.0
MNE,Montenegro,2042,70765.0
MNE,Montenegro,2043,70765.0
MNE,Montenegro,2044,70765.0
MNE,Montenegro,2045,70765.0
MNE,Montenegro,2046,70765.0
MNE,Montenegro,2047,70765.0
MNE,Montenegro,2048,70765.0
MNE,Montenegro,2049,70765.0
MNE,Montenegro,2050,70765.0
MNG,Mongolia,2023,5512839.0
MNG,Mongolia,2024,5512839.0
MNG,Mongolia,2025,5512839.0
MNG,Mongolia,2026,5512839.0
MNG,Mongolia,2027,5512839.0
MNG,Mongolia,2028,5512839.0
MNG,Mongolia,2029,5512839.0
MNG,Mongolia,2030,5512839.0
MNG,Mongolia,2031,5512839.0
MNG,Mongolia,2032,5512839.0
MNG,Mongolia,2033,5512839.0
MNG,Mongolia,2034,5512839.0
MNG,Mongolia,2035,5512839.0
MNG,Mongolia,2036,5512839.0
MNG,Mongolia,2037,5512839.0
MNG,Mongolia,2038,5512839.0
MNG,Mongolia,2039,5512839.0
MNG,Mongolia,2040,5512839.0
MNG,Mongolia,2041,5512839.0
MNG,Mongolia,2042,5512839.0
MNG,Mongolia,2043,5512839.0
MNG,Mongolia,2044,5512839.0
MNG,Mongolia,2045,5512839.0
MNG,Mongolia,2046,5512839.0
MNG,Mongolia,2047,5512839.0
MNG,Mongolia,2048,5512839.0
MNG,Mongolia,2049,5512839.0
MNG,Mongolia,2050,5512839.0
MOZ,Mozambique,2023,2320248.0
MOZ,Mozambique,2024,2320248.0
MOZ,Mozambique,2025,2320248.0
MOZ,Mozambique,2026,2320248.0
MOZ,Mozambique,2027,2320248.0
MOZ,Mozambique,2028,2320248.0
MOZ,Mozambique,2029,2320248.0
MOZ,Mozambique,2030,2320248.0
MOZ,Mozambique,2031,2320248.0
MOZ,Mozambique,2032,2320248.0
MOZ,Mozambique,2033,2320248.0
MOZ,Mozambique,2034,2320248.0
MOZ,Mozambique,2035,2320248.0
MOZ,Mozambique,2036,2320248.0
MOZ,Mozambique,2037,2320248.0
MOZ,Mozambique,2038,2320248.0
MOZ,Mozambique,2039,2320248.0
MOZ,Mozambique,2040,2320248.0
MOZ,Mozambique,2041,2320248.0
MOZ,Mozambique,2042,2320248.0
MOZ,Mozambique,2043,2320248.0
MOZ,Mozambique,2044,2320248.0
MOZ,Mozambique,2045,2320248.0
MOZ,Mozambique,2046,2320248.0
MOZ,Mozambique,2047,2320248.0
MOZ,Mozambique,2048,2320248.0
MOZ,Mozambique,2049,2320248.0
MOZ,Mozambique,2050,2320248.0
MRT,Mauritania,2023,1990502.0
MRT,Mauritania,2024,1990502.0
MRT,Mauritania,2025,1990502.0
MRT,Mauritania,2026,1990502.0
MRT,Mauritania,2027,1990502.0
MRT,Mauritania,2028,1990502.0
MRT,Mauritania,2029,1990502.0
MRT,Mauritania,2030,1990502.0
MRT,Mauritania,2031,1990502.0
MRT,Mauritania,2032,1990502.0
MRT,Mauritania,2033,1990502.0
MRT,Mauritania,2034,1990502.0
MRT,Mauritania,2035,1990502.0
MRT,Mauritania,2036,1990502.0
MRT,Mauritania,2037,1990502.0
MRT,Mauritania,2038,1990502.0
MRT,Mauritania,2039,1990502.0
MRT,Mauritania,2040,1990502.0
MRT,Mauritania,2041,1990502.0
MRT,Mauritania,2042,1990502.0
MRT,Mauritania,2043,1990502.0
MRT,Mauritania,2044,1990502.0
MRT,Mauritania,2045,1990502.0
MRT,Mauritania,2046,1990502.0
MRT,Mauritania,2047,1990502.0
MRT,Mauritania,2048,1990502.0
MRT,Mauritania,2049,1990502.0
MRT,Mauritania,2050,1990502.0
MUS,Mauritius,2023,3512.0
MUS,Mauritius,2024,3512.0
MUS,Mauritius,2025,3512.0
MUS,Mauritius,2026,3512.0
MUS,Mauritius,2027,3512.0
MUS,Mauritius,2028,3512.0
MUS,Mauritius,2029,3512.0
MUS,Mauritius,2030,3512.0
MUS,Mauritius,2031,3512.0
MUS,Mauritius,2032,3512.0
MUS,Mauritius,2033,3512.0
MUS,Mauritius,2034,3512.0
MUS,Mauritius,2035,3512.0
MUS,Mauritius,2036,3512.0
MUS,Mauritius,2037,3512.0
MUS,Mauritius,2038,3512.0
MUS,Mauritius,2039,3512.0
MUS,Mauritius,2040,3512.0
MUS,Mauritius,2041,3512.0
MUS,Mauritius,2042,3512.0
MUS,Mauritius,2043,3512.0
MUS,Mauritius,2044,3512.0
MUS,Mauritius,2045,3512.0
MUS,Mauritius,2046,3512.0
MUS,Mauritius,2047,3512.0
MUS,Mauritius,2048,3512.0
MUS,Mauritius,2049,3512.0
MUS,Mauritius,2050,3512.0
MWI,Malawi,2023,2072644.0
MWI,Malawi,2024,2072644.0
MWI,Malawi,2025,2072644.0
MWI,Malawi,2026,2072644.0
MWI,Malawi,2027,2072644.0
MWI,Malawi,2028,2072644.0
MWI,Malawi,2029,2072644.0
MWI,Malawi,2030,2072644.0
MWI,Malawi,2031,2072644.0
MWI,Malawi,2032,2072644.0
MWI,Malawi,2033,2072644.0
MWI,Malawi,2034,2072644.0
MWI,Malawi,2035,2072644.0
MWI,Malawi,2036,2072644.0
MWI,Malawi,2037,2072644.0
MWI,Malawi,2038,2072644.0
MWI,Malawi,2039,2072644.0
MWI,Malawi,2040,2072644.0
MWI,Malawi,2041,2072644.0
MWI,Malawi,2042,2072644.0
MWI,Malawi,2043,2072644.0
MWI,Malawi,2044,2072644.0
MWI,Malawi,2045,2072644.0
MWI,Malawi,2046,2072644.0
MWI,Malawi,2047,2072644.0
MWI,Malawi,2048,2072644.0
MWI,Malawi,2049,2072644.0
MWI,Malawi,2050,2072644.0
MYS,Malaysia,2023,728107.0
MYS,Malaysia,2024,728107.0
MYS,Malaysia,2025,728107.0
MYS,Malaysia,2026,728107.0
MYS,Malaysia,2027,728107.0
MYS,Malaysia,2028,728107.0
MYS,Malaysia,2029,728107.0
MYS,Malaysia,2030,728107.0
MYS,Malaysia,2031,728107.0
MYS,Malaysia,2032,728107.0
MYS,Malaysia,2033,728107.0
MYS,Malaysia,2034,728107.0
MYS,Malaysia,2035,728107.0
MYS,Malaysia,2036,728107.0
MYS,Malaysia,2037,728107.0
MYS,Malaysia,2038,728107.0
MYS,Malaysia,2039,728107.0
MYS,Malaysia,2040,728107.0
MYS,Malaysia,2041,728107.0
MYS,Malaysia,2042,728107.0
MYS,Malaysia,2043,728107.0
MYS,Malaysia,2044,728107.0
MYS,Malaysia,2045,728107.0
MYS,Malaysia,2046,728107.0
MYS,Malaysia,2047,728107.0
MYS,Malaysia,2048,728107.0
MYS,Malaysia,2049,728107.0
MYS,Malaysia,2050,728107.0
NAM,Namibia,2023,3115974.0
NAM,Namibia,2024,3115974.0
NAM,Namibia,2025,3115974.0
NAM,Namibia,2026,3115974.0
NAM,Namibia,2027,3115974.0
NAM,Namibia,2028,3115974.0
NAM,Namibia,2029,3115974.0
NAM,Namibia,2030,3115974.0
NAM,Namibia,2031,3115974.0
NAM,Namibia,2032,3115974.0
NAM,Namibia,2033,3115974.0
NAM,Namibia,2034,3115974.0
NAM,Namibia,2035,3115974.0
NAM,Namibia,2036,3115974.0
NAM,Namibia,2037,3115974.0
NAM,Namibia,2038,3115974.0
NAM,Namibia,2039,3115974.0
NAM,Namibia,2040,3115974.0
NAM,Namibia,2041,3115974.0
NAM,Namibia,2042,3115974.0
NAM,Namibia,2043,3115974.0
NAM,Namibia,2044,3115974.0
NAM,Namibia,2045,3115974.0
NAM,Namibia,2046,3115974.0
NAM,Namibia,2047,3115974.0
NAM,Namibia,2048,3115974.0
NAM,Namibia,2049,3115974.0
NAM,Namibia,2050,3115974.0
NCL,New Caledonia,2023,80489.0
NCL,New Caledonia,2024,80489.0
NCL,New Caledonia,2025,80489.0
NCL,New Caledonia,2026,80489.0
NCL,New Caledonia,2027,80489.0
NCL,New Caledonia,2028,80489.0
NCL,New Caledonia,2029,80489.0
NCL,New Caledonia,2030,80489.0
NCL,New Caledonia,2031,80489.0
NCL,New Caledonia,2032,80489.0
NCL,New Caledonia,2033,80489.0
NCL,New Caledonia,2034,80489.0
NCL,New Caledonia,2035,80489.0
NCL,New Caledonia,2036,80489.0
NCL,New Caledonia,2037,80489.0
NCL,New Caledonia,2038,80489.0
NCL,New Caledonia,2039,80489.0
NCL,New Caledonia,2040,80489.0
NCL,New Caledonia,2041,80489.0
NCL,New Caledonia,2042,80489.0
NCL,New Caledonia,2043,80489.0
NCL,New Caledonia,2044,80489.0
NCL,New Caledonia,2045,80489.0
NCL,New Caledonia,2046,80489.0
NCL,New Caledonia,2047,80489.0
NCL,New Caledonia,2048,80489.0
NCL,New Caledonia,2049,80489.0
NCL,New Caledonia,2050,80489.0
NER,Niger,2023,18133707.0
NER,Niger,2024,18133707.0
NER,Niger,2025,18133707.0
NER,Niger,2026,18133707.0
NER,Niger,2027,18133707.0
NER,Niger,2028,18133707.0
NER,Niger,2029,18133707.0
NER,Niger,2030,18133707.0
NER,Niger,2031,18133707.0
NER,Niger,2032,18133707.0
NER,Niger,2033,18133707.0
NER,Niger,2034,18133707.0
NER,Niger,2035,18133707.0
NER,Niger,2036,18133707.0
NER,Niger,2037,18133707.0
NER,Niger,2038,18133707.0
NER,Niger,2039,18133707.0
NER,Niger,2040,18133707.0
NER,Niger,2041,18133707.0
NER,Niger,2042,18133707.0
NER,Niger,2043,18133707.0
NER,Niger,2044,18133707.0
NER,Niger,2045,18133707.0
NER,Niger,2046,18133707.0
NER,Niger,2047,18133707.0
NER,Niger,2048,18133707.0
NER,Niger,2049,18133707.0
NER,Niger,2050,18133707.0
NGA,Nigeria,2023,20901100.0
NGA,Nigeria,2024,20901100.0
NGA,Nigeria,2025,20901100.0
NGA,Nigeria,2026,20901100.0
NGA,Nigeria,2027,20901100.0
NGA,Nigeria,2028,20901100.0
NGA,Nigeria,2029,20901100.0
NGA,Nigeria,2030,20901100.0
NGA,Nigeria,2031,20901100.0
NGA,Nigeria,2032,20901100.0
NGA,Nigeria,2033,20901100.0
NGA,Nigeria,2034,20901100.0
NGA,Nigeria,2035,20901100.0
NGA,Nigeria,2036,20901100.0
NGA,Nigeria,2037,20901100.0
NGA,Nigeria,2038,20901100.0
NGA,Nigeria,2039,20901100.0
NGA,Nigeria,2040,20901100.0
NGA,Nigeria,2041,20901100.0
NGA,Nigeria,2042,20901100.0
NGA,Nigeria,2043,20901100.0
NGA,Nigeria,2044,20901100.0
NGA,Nigeria,2045,20901100.0
NGA,Nigeria,2046,20901100.0
NGA,Nigeria,2047,20901100.0
NGA,Nigeria,2048,20901100.0
NGA,Nigeria,2049,20901100.0
NGA,Nigeria,2050,20901100.0
NIC,Nicaragua,2023,5461227.0
NIC,Nicaragua,2024,5461227.0
NIC,Nicaragua,2025,5461227.0
NIC,Nicaragua,2026,5461227.0
NIC,Nicaragua,2027,5461227.0
NIC,Nicaragua,2028,5461227.0
NIC,Nicaragua,2029,5461227.0
NIC,Nicaragua,2030,5461227.0
NIC,Nicaragua,2031,5461227.0
NIC,Nicaragua,2032,5461227.0
NIC,Nicaragua,2033,5461227.0
NIC,Nicaragua,2034,5461227.0
NIC,Nicaragua,2035,5461227.0
NIC,Nicaragua,2036,5461227.0
NIC,Nicaragua,2037,5461227.0
NIC,Nicaragua,2038,5461227.0
NIC,Nicaragua,2039,5461227.0
NIC,Nicaragua,2040,5461227.0
NIC,Nicaragua,2041,5461227.0
NIC,Nicaragua,2042,5461227.0
NIC,Nicaragua,2043,5461227.0
NIC,Nicaragua,2044,5461227.0
NIC,Nicaragua,2045,5461227.0
NIC,Nicaragua,2046,5461227.0
NIC,Nicaragua,2047,5461227.0
NIC,Nicaragua,2048,5461227.0
NIC,Nicaragua,2049,5461227.0
NIC,Nicaragua,2050,5461227.0
NIU,Niue,2023,113.0
NIU,Niue,2024,113.0
NIU,Niue,2025,113.0
NIU,Niue,2026,113.0
NIU,Niue,2027,113.0
NIU,Niue,2028,113.0
NIU,Niue,2029,113.0
NIU,Niue,2030,113.0
NIU,Niue,2031,113.0
NIU,Niue,2032,113.0
NIU,Niue,2033,113.0
NIU,Niue,2034,113.0
NIU,Niue,2035,113.0
NIU,Niue,2036,113.0
NIU,Niue,2037,113.0
NIU,Niue,2038,113.0
NIU,Niue,2039,113.0
NIU,Niue,2040,113.0
NIU,Niue,2041,113.0
NIU,Niue,2042,113.0
NIU,Niue,2043,113.0
NIU,Niue,2044,113.0
NIU,Niue,2045,113.0
NIU,Niue,2046,113.0
NIU,Niue,2047,113.0
NIU,Niue,2048,113.0
NIU,Niue,2049,113.0
NIU,Niue,2050,113.0
NLD,Netherlands (Kingdom of the),2023,3751000.0
NLD,Netherlands (Kingdom of the),2024,3751000.0
NLD,Netherlands (Kingdom of the),2025,3751000.0
NLD,Netherlands (Kingdom of the),2026,3751000.0
NLD,Netherlands (Kingdom of the),2027,3751000.0
NLD,Netherlands (Kingdom of the),2028,3751000.0
NLD,Netherlands (Kingdom of the),2029,3751000.0
NLD,Netherlands (Kingdom of the),2030,3751000.0
NLD,Netherlands (Kingdom of the),2031,3751000.0
NLD,Netherlands (Kingdom of the),2032,3751000.0
NLD,Netherlands (Kingdom of the),2033,3751000.0
NLD,Netherlands (Kingdom of the),2034,3751000.0
NLD,Netherlands (Kingdom of the),2035,3751000.0
NLD,Netherlands (Kingdom of the),2036,3751000.0
NLD,Netherlands (Kingdom of the),2037,3751000.0
NLD,Netherlands (Kingdom of the),2038,3751000.0
NLD,Netherlands (Kingdom of the),2039,3751000.0
NLD,Netherlands (Kingdom of the),2040,3751000.0
NLD,Netherlands (Kingdom of the),2041,3751000.0
NLD,Netherlands (Kingdom of the),2042,3751000.0
NLD,Netherlands (Kingdom of the),2043,3751000.0
NLD,Netherlands (Kingdom of the),2044,3751000.0
NLD,Netherlands (Kingdom of the),2045,3751000.0
NLD,Netherlands (Kingdom of the),2046,3751000.0
NLD,Netherlands (Kingdom of the),2047,3751000.0
NLD,Netherlands (Kingdom of the),2048,3751000.0
NLD,Netherlands (Kingdom of the),2049,3751000.0
NLD,Netherlands (Kingdom of the),2050,3751000.0
NOR,Norway,2023,898800.0
NOR,Norway,2024,898800.0
NOR,Norway,2025,898800.0
