Country,Mode/vehicle type,Indicator,2000,2005,2010,2015,2016,2017,2018,2019,2020
Republic of Moldova,Cars/light trucks,Passenger-kilometres per capita (10^3 pkm/cap)        ,..,..,..,..,..,..,..,..,..
Republic of Moldova,Cars/light trucks,Passenger-kilometres energy intensity (MJ/pkm)        ,..,..,..,..,..,..,..,..,..
Republic of Moldova,Cars/light trucks,Passenger average occupancy (#passengers)             ,..,..,..,..,..,..,..,..,..
Republic of Moldova,Cars/light trucks,Vehicle-kilometres per capita (10^3 vkm/cap)          ,..,..,..,..,..,..,..,..,..
Republic of Moldova,Cars/light trucks,Vehicle-kilometres energy intensity (MJ/vkm)          ,..,..,..,..,..,..,..,..,..
Republic of Moldova,Cars/light trucks,Vehicle use (10^3 vkm/vehicle)                        ,..,..,..,..,..,..,..,..,..
Republic of Moldova,Freight trucks,Per capita energy intensity (GJ/cap)                     ,..,..,..,..,..,..,..,..,..
Republic of Moldova,Freight trucks,Fuel intensity (litres/100 vkm)                          ,..,..,..,..,..,..,..,..,..
Republic of Moldova,Freight trucks,Tonne-kilometres per capita (10^3 tkm/cap)               ,..,..,..,..,..,..,..,..,..
Republic of Moldova,Freight trucks,Tonne-kilometres energy intensity (MJ/tkm)               ,..,..,..,..,..,..,..,..,..
Republic of Moldova,Freight trucks,Freight load factor (tkm/vkm)                            ,..,..,..,..,..,..,..,..,..
Republic of Moldova,Freight trucks,Vehicle-kilometres per capita (10^3 vkm/cap)             ,..,..,..,..,..,..,..,..,..
Republic of Moldova,Freight trucks,Vehicle-kilometres energy intensity (MJ/vkm)             ,..,..,..,..,..,..,..,..,..
Republic of Moldova,Freight trucks,Vehicle use (10^3 vkm/vehicle)                           ,..,..,..,..,..,..,..,..,..
Republic of North Macedonia,Cars/light trucks,Per capita energy intensity (GJ/cap)          ,..,..,..,..,..,..,..,..,..
Republic of North Macedonia,Cars/light trucks,Fuel intensity (litres/100 vkm)               ,..,..,..,..,..,..,..,..,..
Republic of North Macedonia,Cars/light trucks,Passenger-kilometres per capita (10^3 pkm/cap),..,..,..,..,..,..,..,..,..
Republic of North Macedonia,Cars/light trucks,Passenger-kilometres energy intensity (MJ/pkm),..,..,..,..,..,..,..,..,..
Republic of North Macedonia,Cars/light trucks,Passenger average occupancy (#passengers)     ,..,..,..,..,..,..,..,..,..
Republic of North Macedonia,Cars/light trucks,Vehicle-kilometres per capita (10^3 vkm/cap)  ,..,..,..,..,..,..,..,..,..
Republic of North Macedonia,Cars/light trucks,Vehicle-kilometres energy intensity (MJ/vkm)  ,..,..,..,..,..,..,..,..,..
Republic of North Macedonia,Cars/light trucks,Vehicle use (10^3 vkm/vehicle)                ,..,..,..,..,..,..,..,..,..
Republic of North Macedonia,Freight trucks,Per capita energy intensity (GJ/cap)             ,..,..,..,..,..,..,..,..,..
Republic of North Macedonia,Freight trucks,Fuel intensity (litres/100 vkm)                  ,..,..,..,..,..,..,..,..,..
Republic of North Macedonia,Freight trucks,Tonne-kilometres per capita (10^3 tkm/cap)       ,..,..,..,..,..,..,..,..,..
Republic of North Macedonia,Freight trucks,Tonne-kilometres energy intensity (MJ/tkm)       ,..,..,..,..,..,..,..,..,..
Republic of North Macedonia,Freight trucks,Freight load factor (tkm/vkm)                    ,..,..,..,..,..,..,..,..,..
Republic of North Macedonia,Freight trucks,Vehicle-kilometres per capita (10^3 vkm/cap)     ,..,..,..,..,..,..,..,..,..
Republic of North Macedonia,Freight trucks,Vehicle-kilometres energy intensity (MJ/vkm)     ,..,..,..,..,..,..,..,..,..
Republic of North Macedonia,Freight trucks,Vehicle use (10^3 vkm/vehicle)                   ,..,..,..,..,..,..,..,..,..
Romania,Cars/light trucks,Per capita energy intensity (GJ/cap)                              ,..,..,..,..,..,..,..,..,..
Romania,Cars/light trucks,Fuel intensity (litres/100 vkm)                                   ,..,..,..,..,..,..,..,..,..
Romania,Cars/light trucks,Passenger-kilometres per capita (10^3 pkm/cap)                    ,..,..,..,..,..,..,..,..,..
Romania,Cars/light trucks,Passenger-kilometres energy intensity (MJ/pkm)                    ,..,..,..,..,..,..,..,..,..
Romania,Cars/light trucks,Passenger average occupancy (#passengers)                         ,..,..,..,..,..,..,..,..,..
Romania,Cars/light trucks,Vehicle-kilometres per capita (10^3 vkm/cap)                      ,..,..,..,..,..,..,..,..,..
Romania,Cars/light trucks,Vehicle-kilometres energy intensity (MJ/vkm)                      ,..,..,..,..,..,..,..,..,..
Romania,Cars/light trucks,Vehicle use (10^3 vkm/vehicle)                                    ,..,..,..,..,..,..,..,..,..
Romania,Freight trucks,Per capita energy intensity (GJ/cap)                                 ,..,..,..,..,..,..,..,..,..
Romania,Freight trucks,Fuel intensity (litres/100 vkm)                                      ,..,..,..,..,..,..,..,..,..
Romania,Freight trucks,Tonne-kilometres per capita (10^3 tkm/cap)                           ,..,..,..,..,..,..,..,..,..
Romania,Freight trucks,Tonne-kilometres energy intensity (MJ/tkm)                           ,..,..,..,..,..,..,..,..,..
Romania,Freight trucks,Freight load factor (tkm/vkm)                                        ,..,..,..,..,..,..,..,..,..
Romania,Freight trucks,Vehicle-kilometres per capita (10^3 vkm/cap)                         ,..,..,..,..,..,..,..,..,..
Romania,Freight trucks,Vehicle-kilometres energy intensity (MJ/vkm)                         ,..,..,..,..,..,..,..,..,..
Romania,Freight trucks,Vehicle use (10^3 vkm/vehicle)                                       ,..,..,..,..,..,..,..,..,..
Serbia,Cars/light trucks,Per capita energy intensity (GJ/cap)                               ,..,..,..,..,..,..,..,..,..
Serbia,Cars/light trucks,Fuel intensity (litres/100 vkm)                                    ,..,..,..,..,..,..,..,..,..
Serbia,Cars/light trucks,Passenger-kilometres per capita (10^3 pkm/cap)                     ,..,..,..,..,..,..,..,..,..
Serbia,Cars/light trucks,Passenger-kilometres energy intensity (MJ/pkm)                     ,..,..,..,..,..,..,..,..,..
Serbia,Cars/light trucks,Passenger average occupancy (#passengers)                          ,..,..,..,..,..,..,..,..,..
Serbia,Cars/light trucks,Vehicle-kilometres per capita (10^3 vkm/cap)                       ,..,..,..,..,..,..,..,..,..
Serbia,Cars/light trucks,Vehicle-kilometres energy intensity (MJ/vkm)                       ,..,..,..,..,..,..,..,..,..
Serbia,Cars/light trucks,Vehicle use (10^3 vkm/vehicle)                                     ,..,..,..,..,..,..,..,..,..
Serbia,Freight trucks,Per capita energy intensity (GJ/cap)                                  ,..,..,..,..,..,..,..,..,..
Serbia,Freight trucks,Fuel intensity (litres/100 vkm)                                       ,..,..,..,..,..,..,..,..,..
Serbia,Freight trucks,Tonne-kilometres per capita (10^3 tkm/cap)                            ,..,..,..,..,..,..,..,..,..
Serbia,Freight trucks,Tonne-kilometres energy intensity (MJ/tkm)                            ,..,..,..,..,..,..,..,..,..
Serbia,Freight trucks,Freight load factor (tkm/vkm)                                         ,..,..,..,..,..,..,..,..,..
Serbia,Freight trucks,Vehicle-kilometres per capita (10^3 vkm/cap)                          ,..,..,..,..,..,..,..,..,..
Serbia,Freight trucks,Vehicle-kilometres energy intensity (MJ/vkm)                          ,..,..,..,..,..,..,..,..,..
Serbia,Freight trucks,Vehicle use (10^3 vkm/vehicle)                                        ,..,..,..,..,..,..,..,..,..
Slovenia,Cars/light trucks,Per capita energy intensity (GJ/cap)                             ,14.61,18.34,21.72,22.10,22.59,23.45,23.92,23.83,..
Slovenia,Cars/light trucks,Fuel intensity (litres/100 vkm)                                  ,6.40,7.30,7.44,7.72,7.56,7.77,7.84,7.93,..
Slovenia,Cars/light trucks,Passenger-kilometres per capita (10^3 pkm/cap)                   ,8.55,10.26,12.06,12.43,12.69,13.15,13.47,13.59,..
Slovenia,Cars/light trucks,Passenger-kilometres energy intensity (MJ/pkm)                   ,1.71,1.79,1.80,1.78,1.78,1.78,1.78,1.75,..
Slovenia,Cars/light trucks,Passenger average occupancy (#passengers)                        ,1.24,1.35,1.37,1.44,1.41,1.44,1.46,1.50,..
Slovenia,Cars/light trucks,Vehicle-kilometres per capita (10^3 vkm/cap)                     ,6.89,7.58,8.81,8.63,9.01,9.10,9.20,9.06,..
Slovenia,Cars/light trucks,Vehicle-kilometres energy intensity (MJ/vkm)                     ,2.12,2.42,2.47,2.56,2.51,2.58,2.60,2.63,..
Slovenia,Cars/light trucks,Vehicle use (10^3 vkm/vehicle)                                   ,15.71,15.72,16.66,15.75,16.06,15.77,15.62,15.21,..
Slovenia,Freight trucks,Per capita energy intensity (GJ/cap)                                ,5.05,7.55,9.70,10.08,10.73,11.66,12.70,12.39,..
Slovenia,Freight trucks,Fuel intensity (litres/100 vkm)                                     ,21.88,19.44,19.88,17.87,17.41,18.17,18.89,19.33,..
Slovenia,Freight trucks,Tonne-kilometres per capita (10^3 tkm/cap)                          ,3.35,5.51,7.78,8.68,9.06,10.07,10.73,11.49,..
Slovenia,Freight trucks,Tonne-kilometres energy intensity (MJ/tkm)                          ,1.51,1.37,1.25,1.16,1.18,1.16,1.18,1.08,..
Slovenia,Freight trucks,Freight load factor (tkm/vkm)                                       ,4.80,4.70,5.28,5.10,4.87,5.20,5.29,5.94,..
Slovenia,Freight trucks,Vehicle-kilometres per capita (10^3 vkm/cap)                        ,0.70,1.17,1.47,1.70,1.86,1.94,2.03,1.93,..
Slovenia,Freight trucks,Vehicle-kilometres energy intensity (MJ/vkm)                        ,7.25,6.44,6.59,5.92,5.77,6.02,6.26,6.41,..
Slovenia,Freight trucks,Vehicle use (10^3 vkm/vehicle)                                      ,25.41,35.27,35.51,34.48,35.33,34.31,33.82,30.96,..
Chinese Taipei,Cars/light trucks,Per capita energy intensity (GJ/cap)                       ,..,..,..,..,..,..,..,..,..
Chinese Taipei,Cars/light trucks,Fuel intensity (litres/100 vkm)                            ,..,..,..,..,..,..,..,..,..
Chinese Taipei,Cars/light trucks,Passenger-kilometres per capita (10^3 pkm/cap)             ,..,..,..,..,..,..,..,..,..
Chinese Taipei,Cars/light trucks,Passenger-kilometres energy intensity (MJ/pkm)             ,..,..,..,..,..,..,..,..,..
Chinese Taipei,Cars/light trucks,Passenger average occupancy (#passengers)                  ,..,..,..,..,..,..,..,..,..
Chinese Taipei,Cars/light trucks,Vehicle-kilometres per capita (10^3 vkm/cap)               ,..,5.79,4.82,4.55,4.60,4.65,4.61,4.66,..
Chinese Taipei,Cars/light trucks,Vehicle-kilometres energy intensity (MJ/vkm)               ,..,..,..,..,..,..,..,..,..
Chinese Taipei,Cars/light trucks,Vehicle use (10^3 vkm/vehicle)                             ,..,19.73,16.23,13.78,13.80,13.79,13.54,13.55,..
Chinese Taipei,Freight trucks,Per capita energy intensity (GJ/cap)                          ,..,..,..,..,..,..,..,..,..
Chinese Taipei,Freight trucks,Fuel intensity (litres/100 vkm)                               ,..,..,..,..,..,..,..,..,..
Chinese Taipei,Freight trucks,Tonne-kilometres per capita (10^3 tkm/cap)                    ,..,..,..,..,..,..,..,..,..
Chinese Taipei,Freight trucks,Tonne-kilometres energy intensity (MJ/tkm)                    ,..,..,..,..,..,..,..,..,..
Chinese Taipei,Freight trucks,Freight load factor (tkm/vkm)                                 ,..,..,..,..,..,..,..,..,..
Chinese Taipei,Freight trucks,Vehicle-kilometres per capita (10^3 vkm/cap)                  ,..,..,..,..,..,..,..,..,..
Chinese Taipei,Freight trucks,Vehicle-kilometres energy intensity (MJ/vkm)                  ,..,..,..,..,..,..,..,..,..
Chinese Taipei,Freight trucks,Vehicle use (10^3 vkm/vehicle)                                ,..,..,..,..,..,..,..,..,..
Uruguay,Cars/light trucks,Per capita energy intensity (GJ/cap)                              ,5.09,3.79,5.51,6.98,7.31,7.75,7.76,..,..
Uruguay,Cars/light trucks,Fuel intensity (litres/100 vkm)                                   ,9.31,8.90,9.60,9.79,9.79,9.79,9.78,..,..
Uruguay,Cars/light trucks,Passenger-kilometres per capita (10^3 pkm/cap)                    ,..,..,..,..,..,..,..,..,..
Uruguay,Cars/light trucks,Passenger-kilometres energy intensity (MJ/pkm)                    ,..,..,..,..,..,..,..,..,..
Uruguay,Cars/light trucks,Passenger average occupancy (#passengers)                         ,..,..,..,..,..,..,..,..,..
Uruguay,Cars/light trucks,Vehicle-kilometres per capita (10^3 vkm/cap)                      ,1.65,1.28,1.73,2.15,2.25,2.39,2.39,..,..
Uruguay,Cars/light trucks,Vehicle-kilometres energy intensity (MJ/vkm)                      ,3.09,2.95,3.18,3.24,3.25,3.25,3.24,..,..
Uruguay,Cars/light trucks,Vehicle use (10^3 vkm/vehicle)                                    ,9.02,9.73,12.86,12.60,12.86,12.99,12.75,..,..
Uruguay,Freight trucks,Per capita energy intensity (GJ/cap)                                 ,3.47,3.92,5.22,5.76,5.85,5.88,5.68,..,..
Uruguay,Freight trucks,Fuel intensity (litres/100 vkm)                                      ,..,..,..,..,..,..,..,..,..
Uruguay,Freight trucks,Tonne-kilometres per capita (10^3 tkm/cap)                           ,..,2.50,3.75,5.41,..,..,..,..,..
Uruguay,Freight trucks,Tonne-kilometres energy intensity (MJ/tkm)                           ,..,1.57,1.39,1.07,..,..,..,..,..
Uruguay,Freight trucks,Freight load factor (tkm/vkm)                                        ,..,..,..,..,..,..,..,..,..
Uruguay,Freight trucks,Vehicle-kilometres per capita (10^3 vkm/cap)                         ,..,..,..,..,..,..,..,..,..
Uruguay,Freight trucks,Vehicle-kilometres energy intensity (MJ/vkm)                         ,..,..,..,..,..,..,..,..,..
Uruguay,Freight trucks,Vehicle use (10^3 vkm/vehicle)                                       ,..,..,..,..,..,..,..,..,..
