Year,iso_code3,cost_enfu_fuel_biogas_usd_per_mmbtu
2032,POL,22000.0
2033,POL,22000.0
2034,POL,22000.0
2035,POL,22000.0
2036,POL,22000.0
2037,POL,22000.0
2038,POL,22000.0
2039,POL,22000.0
2040,POL,22000.0
2041,POL,22000.0
2042,POL,22000.0
2043,POL,22000.0
2044,POL,22000.0
2045,POL,22000.0
2046,POL,22000.0
2047,POL,22000.0
2048,POL,22000.0
2049,POL,22000.0
2050,POL,22000.0
2021,PRI,22000.0
2022,PRI,22000.0
2023,PRI,22000.0
2024,PRI,22000.0
2025,PRI,22000.0
2026,PRI,22000.0
2027,PRI,22000.0
2028,PRI,22000.0
2029,PRI,22000.0
2030,PRI,22000.0
2031,PRI,22000.0
2032,PRI,22000.0
2033,PRI,22000.0
2034,PRI,22000.0
2035,PRI,22000.0
2036,PRI,22000.0
2037,PRI,22000.0
2038,PRI,22000.0
2039,PRI,22000.0
2040,PRI,22000.0
2041,PRI,22000.0
2042,PRI,22000.0
2043,PRI,22000.0
2044,PRI,22000.0
2045,PRI,22000.0
2046,PRI,22000.0
2047,PRI,22000.0
2048,PRI,22000.0
2049,PRI,22000.0
2050,PRI,22000.0
2021,PRK,22000.0
2022,PRK,22000.0
2023,PRK,22000.0
2024,PRK,22000.0
2025,PRK,22000.0
2026,PRK,22000.0
2027,PRK,22000.0
2028,PRK,22000.0
2029,PRK,22000.0
2030,PRK,22000.0
2031,PRK,22000.0
2032,PRK,22000.0
2033,PRK,22000.0
2034,PRK,22000.0
2035,PRK,22000.0
2036,PRK,22000.0
2037,PRK,22000.0
2038,PRK,22000.0
2039,PRK,22000.0
2040,PRK,22000.0
2041,PRK,22000.0
2042,PRK,22000.0
2043,PRK,22000.0
2044,PRK,22000.0
2045,PRK,22000.0
2046,PRK,22000.0
2047,PRK,22000.0
2048,PRK,22000.0
2049,PRK,22000.0
2050,PRK,22000.0
2021,PRT,22000.0
2022,PRT,22000.0
2023,PRT,22000.0
2024,PRT,22000.0
2025,PRT,22000.0
2026,PRT,22000.0
2027,PRT,22000.0
2028,PRT,22000.0
2029,PRT,22000.0
2030,PRT,22000.0
2031,PRT,22000.0
2032,PRT,22000.0
2033,PRT,22000.0
2034,PRT,22000.0
2035,PRT,22000.0
2036,PRT,22000.0
2037,PRT,22000.0
2038,PRT,22000.0
2039,PRT,22000.0
2040,PRT,22000.0
2041,PRT,22000.0
2042,PRT,22000.0
2043,PRT,22000.0
2044,PRT,22000.0
2045,PRT,22000.0
2046,PRT,22000.0
2047,PRT,22000.0
2048,PRT,22000.0
2049,PRT,22000.0
2050,PRT,22000.0
2021,PRY,22000.0
2022,PRY,22000.0
2023,PRY,22000.0
2024,PRY,22000.0
2025,PRY,22000.0
2026,PRY,22000.0
2027,PRY,22000.0
2028,PRY,22000.0
2029,PRY,22000.0
2030,PRY,22000.0
2031,PRY,22000.0
2032,PRY,22000.0
2033,PRY,22000.0
2034,PRY,22000.0
2035,PRY,22000.0
2036,PRY,22000.0
2037,PRY,22000.0
2038,PRY,22000.0
2039,PRY,22000.0
2040,PRY,22000.0
2041,PRY,22000.0
2042,PRY,22000.0
2043,PRY,22000.0
2044,PRY,22000.0
2045,PRY,22000.0
2046,PRY,22000.0
2047,PRY,22000.0
2048,PRY,22000.0
2049,PRY,22000.0
2050,PRY,22000.0
2021,PYF,22000.0
2022,PYF,22000.0
2023,PYF,22000.0
2024,PYF,22000.0
2025,PYF,22000.0
2026,PYF,22000.0
2027,PYF,22000.0
2028,PYF,22000.0
2029,PYF,22000.0
2030,PYF,22000.0
2031,PYF,22000.0
2032,PYF,22000.0
2033,PYF,22000.0
2034,PYF,22000.0
2035,PYF,22000.0
2036,PYF,22000.0
2037,PYF,22000.0
2038,PYF,22000.0
2039,PYF,22000.0
2040,PYF,22000.0
2041,PYF,22000.0
2042,PYF,22000.0
2043,PYF,22000.0
2044,PYF,22000.0
2045,PYF,22000.0
2046,PYF,22000.0
2047,PYF,22000.0
2048,PYF,22000.0
2049,PYF,22000.0
2050,PYF,22000.0
2021,QAT,22000.0
2022,QAT,22000.0
2023,QAT,22000.0
2024,QAT,22000.0
2025,QAT,22000.0
2026,QAT,22000.0
2027,QAT,22000.0
2028,QAT,22000.0
2029,QAT,22000.0
2030,QAT,22000.0
2031,QAT,22000.0
2032,QAT,22000.0
2033,QAT,22000.0
2034,QAT,22000.0
2035,QAT,22000.0
2036,QAT,22000.0
2037,QAT,22000.0
2038,QAT,22000.0
2039,QAT,22000.0
2040,QAT,22000.0
2041,QAT,22000.0
2042,QAT,22000.0
2043,QAT,22000.0
2044,QAT,22000.0
2045,QAT,22000.0
2046,QAT,22000.0
2047,QAT,22000.0
2048,QAT,22000.0
2049,QAT,22000.0
2050,QAT,22000.0
2021,ROU,22000.0
2022,ROU,22000.0
2023,ROU,22000.0
2024,ROU,22000.0
2025,ROU,22000.0
2026,ROU,22000.0
2027,ROU,22000.0
2028,ROU,22000.0
2029,ROU,22000.0
2030,ROU,22000.0
2031,ROU,22000.0
2032,ROU,22000.0
2033,ROU,22000.0
2034,ROU,22000.0
2035,ROU,22000.0
2036,ROU,22000.0
2037,ROU,22000.0
2038,ROU,22000.0
2039,ROU,22000.0
2040,ROU,22000.0
2041,ROU,22000.0
2042,ROU,22000.0
2043,ROU,22000.0
2044,ROU,22000.0
2045,ROU,22000.0
2046,ROU,22000.0
2047,ROU,22000.0
2048,ROU,22000.0
2049,ROU,22000.0
2050,ROU,22000.0
2021,RUS,22000.0
2022,RUS,22000.0
2023,RUS,22000.0
2024,RUS,22000.0
2025,RUS,22000.0
2026,RUS,22000.0
2027,RUS,22000.0
2028,RUS,22000.0
2029,RUS,22000.0
2030,RUS,22000.0
2031,RUS,22000.0
2032,RUS,22000.0
2033,RUS,22000.0
2034,RUS,22000.0
2035,RUS,22000.0
2036,RUS,22000.0
2037,RUS,22000.0
2038,RUS,22000.0
2039,RUS,22000.0
2040,RUS,22000.0
2041,RUS,22000.0
2042,RUS,22000.0
2043,RUS,22000.0
2044,RUS,22000.0
2045,RUS,22000.0
2046,RUS,22000.0
2047,RUS,22000.0
2048,RUS,22000.0
2049,RUS,22000.0
2050,RUS,22000.0
2021,RWA,22000.0
2022,RWA,22000.0
2023,RWA,22000.0
2024,RWA,22000.0
2025,RWA,22000.0
2026,RWA,22000.0
2027,RWA,22000.0
2028,RWA,22000.0
2029,RWA,22000.0
2030,RWA,22000.0
2031,RWA,22000.0
2032,RWA,22000.0
2033,RWA,22000.0
2034,RWA,22000.0
2035,RWA,22000.0
2036,RWA,22000.0
2037,RWA,22000.0
2038,RWA,22000.0
2039,RWA,22000.0
2040,RWA,22000.0
2041,RWA,22000.0
2042,RWA,22000.0
2043,RWA,22000.0
2044,RWA,22000.0
2045,RWA,22000.0
2046,RWA,22000.0
2047,RWA,22000.0
2048,RWA,22000.0
2049,RWA,22000.0
2050,RWA,22000.0
2021,SAU,22000.0
2022,SAU,22000.0
2023,SAU,22000.0
2024,SAU,22000.0
2025,SAU,22000.0
2026,SAU,22000.0
2027,SAU,22000.0
2028,SAU,22000.0
2029,SAU,22000.0
2030,SAU,22000.0
2031,SAU,22000.0
2032,SAU,22000.0
2033,SAU,22000.0
2034,SAU,22000.0
2035,SAU,22000.0
2036,SAU,22000.0
2037,SAU,22000.0
2038,SAU,22000.0
2039,SAU,22000.0
2040,SAU,22000.0
2041,SAU,22000.0
2042,SAU,22000.0
2043,SAU,22000.0
2044,SAU,22000.0
2045,SAU,22000.0
2046,SAU,22000.0
2047,SAU,22000.0
2048,SAU,22000.0
2049,SAU,22000.0
2050,SAU,22000.0
2021,SDN,22000.0
2022,SDN,22000.0
2023,SDN,22000.0
2024,SDN,22000.0
2025,SDN,22000.0
2026,SDN,22000.0
2027,SDN,22000.0
2028,SDN,22000.0
2029,SDN,22000.0
2030,SDN,22000.0
2031,SDN,22000.0
2032,SDN,22000.0
2033,SDN,22000.0
2034,SDN,22000.0
2035,SDN,22000.0
2036,SDN,22000.0
2037,SDN,22000.0
2038,SDN,22000.0
2039,SDN,22000.0
2040,SDN,22000.0
2041,SDN,22000.0
2042,SDN,22000.0
2043,SDN,22000.0
2044,SDN,22000.0
2045,SDN,22000.0
2046,SDN,22000.0
2047,SDN,22000.0
2048,SDN,22000.0
2049,SDN,22000.0
2050,SDN,22000.0
2021,SEN,22000.0
2022,SEN,22000.0
2023,SEN,22000.0
2024,SEN,22000.0
2025,SEN,22000.0
2026,SEN,22000.0
2027,SEN,22000.0
2028,SEN,22000.0
2029,SEN,22000.0
2030,SEN,22000.0
2031,SEN,22000.0
2032,SEN,22000.0
2033,SEN,22000.0
2034,SEN,22000.0
2035,SEN,22000.0
2036,SEN,22000.0
2037,SEN,22000.0
2038,SEN,22000.0
2039,SEN,22000.0
2040,SEN,22000.0
2041,SEN,22000.0
2042,SEN,22000.0
2043,SEN,22000.0
2044,SEN,22000.0
2045,SEN,22000.0
2046,SEN,22000.0
2047,SEN,22000.0
2048,SEN,22000.0
2049,SEN,22000.0
2050,SEN,22000.0
2021,SGP,22000.0
2022,SGP,22000.0
2023,SGP,22000.0
2024,SGP,22000.0
2025,SGP,22000.0
2026,SGP,22000.0
2027,SGP,22000.0
2028,SGP,22000.0
2029,SGP,22000.0
2030,SGP,22000.0
2031,SGP,22000.0
2032,SGP,22000.0
2033,SGP,22000.0
2034,SGP,22000.0
2035,SGP,22000.0
2036,SGP,22000.0
2037,SGP,22000.0
2038,SGP,22000.0
2039,SGP,22000.0
2040,SGP,22000.0
2041,SGP,22000.0
2042,SGP,22000.0
2043,SGP,22000.0
2044,SGP,22000.0
2045,SGP,22000.0
2046,SGP,22000.0
2047,SGP,22000.0
2048,SGP,22000.0
2049,SGP,22000.0
2050,SGP,22000.0
2021,SLB,22000.0
2022,SLB,22000.0
2023,SLB,22000.0
2024,SLB,22000.0
2025,SLB,22000.0
2026,SLB,22000.0
2027,SLB,22000.0
2028,SLB,22000.0
2029,SLB,22000.0
2030,SLB,22000.0
2031,SLB,22000.0
2032,SLB,22000.0
2033,SLB,22000.0
2034,SLB,22000.0
2035,SLB,22000.0
2036,SLB,22000.0
2037,SLB,22000.0
2038,SLB,22000.0
2039,SLB,22000.0
2040,SLB,22000.0
2041,SLB,22000.0
2042,SLB,22000.0
2043,SLB,22000.0
2044,SLB,22000.0
2045,SLB,22000.0
2046,SLB,22000.0
2047,SLB,22000.0
2048,SLB,22000.0
2049,SLB,22000.0
2050,SLB,22000.0
2021,SLE,22000.0
2022,SLE,22000.0
2023,SLE,22000.0
2024,SLE,22000.0
2025,SLE,22000.0
2026,SLE,22000.0
2027,SLE,22000.0
2028,SLE,22000.0
2029,SLE,22000.0
2030,SLE,22000.0
2031,SLE,22000.0
2032,SLE,22000.0
2033,SLE,22000.0
2034,SLE,22000.0
2035,SLE,22000.0
2036,SLE,22000.0
2037,SLE,22000.0
2038,SLE,22000.0
2039,SLE,22000.0
2040,SLE,22000.0
2041,SLE,22000.0
2042,SLE,22000.0
2043,SLE,22000.0
2044,SLE,22000.0
2045,SLE,22000.0
2046,SLE,22000.0
2047,SLE,22000.0
2048,SLE,22000.0
2049,SLE,22000.0
2050,SLE,22000.0
2021,SLV,22000.0
2022,SLV,22000.0
2023,SLV,22000.0
2024,SLV,22000.0
2025,SLV,22000.0
2026,SLV,22000.0
2027,SLV,22000.0
2028,SLV,22000.0
2029,SLV,22000.0
2030,SLV,22000.0
2031,SLV,22000.0
2032,SLV,22000.0
2033,SLV,22000.0
2034,SLV,22000.0
2035,SLV,22000.0
2036,SLV,22000.0
2037,SLV,22000.0
2038,SLV,22000.0
2039,SLV,22000.0
2040,SLV,22000.0
2041,SLV,22000.0
2042,SLV,22000.0
2043,SLV,22000.0
2044,SLV,22000.0
2045,SLV,22000.0
2046,SLV,22000.0
2047,SLV,22000.0
2048,SLV,22000.0
2049,SLV,22000.0
2050,SLV,22000.0
2021,SMR,22000.0
2022,SMR,22000.0
2023,SMR,22000.0
2024,SMR,22000.0
2025,SMR,22000.0
2026,SMR,22000.0
2027,SMR,22000.0
2028,SMR,22000.0
2029,SMR,22000.0
2030,SMR,22000.0
2031,SMR,22000.0
2032,SMR,22000.0
2033,SMR,22000.0
2034,SMR,22000.0
2035,SMR,22000.0
2036,SMR,22000.0
2037,SMR,22000.0
2038,SMR,22000.0
2039,SMR,22000.0
2040,SMR,22000.0
2041,SMR,22000.0
2042,SMR,22000.0
2043,SMR,22000.0
2044,SMR,22000.0
2045,SMR,22000.0
2046,SMR,22000.0
2047,SMR,22000.0
2048,SMR,22000.0
2049,SMR,22000.0
2050,SMR,22000.0
2021,SOM,22000.0
2022,SOM,22000.0
2023,SOM,22000.0
2024,SOM,22000.0
2025,SOM,22000.0
2026,SOM,22000.0
2027,SOM,22000.0
2028,SOM,22000.0
2029,SOM,22000.0
2030,SOM,22000.0
2031,SOM,22000.0
2032,SOM,22000.0
2033,SOM,22000.0
2034,SOM,22000.0
2035,SOM,22000.0
2036,SOM,22000.0
2037,SOM,22000.0
2038,SOM,22000.0
2039,SOM,22000.0
2040,SOM,22000.0
2041,SOM,22000.0
2042,SOM,22000.0
2043,SOM,22000.0
2044,SOM,22000.0
2045,SOM,22000.0
2046,SOM,22000.0
2047,SOM,22000.0
2048,SOM,22000.0
2049,SOM,22000.0
2050,SOM,22000.0
2021,SRB,22000.0
2022,SRB,22000.0
2023,SRB,22000.0
2024,SRB,22000.0
2025,SRB,22000.0
2026,SRB,22000.0
2027,SRB,22000.0
2028,SRB,22000.0
2029,SRB,22000.0
2030,SRB,22000.0
2031,SRB,22000.0
2032,SRB,22000.0
2033,SRB,22000.0
2034,SRB,22000.0
2035,SRB,22000.0
2036,SRB,22000.0
2037,SRB,22000.0
2038,SRB,22000.0
2039,SRB,22000.0
2040,SRB,22000.0
2041,SRB,22000.0
2042,SRB,22000.0
2043,SRB,22000.0
2044,SRB,22000.0
2045,SRB,22000.0
2046,SRB,22000.0
2047,SRB,22000.0
2048,SRB,22000.0
2049,SRB,22000.0
2050,SRB,22000.0
2021,SSD,22000.0
2022,SSD,22000.0
2023,SSD,22000.0
2024,SSD,22000.0
2025,SSD,22000.0
2026,SSD,22000.0
2027,SSD,22000.0
2028,SSD,22000.0
2029,SSD,22000.0
2030,SSD,22000.0
2031,SSD,22000.0
2032,SSD,22000.0
2033,SSD,22000.0
2034,SSD,22000.0
2035,SSD,22000.0
2036,SSD,22000.0
2037,SSD,22000.0
2038,SSD,22000.0
2039,SSD,22000.0
2040,SSD,22000.0
2041,SSD,22000.0
2042,SSD,22000.0
2043,SSD,22000.0
2044,SSD,22000.0
2045,SSD,22000.0
2046,SSD,22000.0
2047,SSD,22000.0
2048,SSD,22000.0
2049,SSD,22000.0
2050,SSD,22000.0
2021,STP,22000.0
2022,STP,22000.0
2023,STP,22000.0
2024,STP,22000.0
2025,STP,22000.0
2026,STP,22000.0
2027,STP,22000.0
2028,STP,22000.0
2029,STP,22000.0
2030,STP,22000.0
2031,STP,22000.0
2032,STP,22000.0
2033,STP,22000.0
2034,STP,22000.0
2035,STP,22000.0
2036,STP,22000.0
2037,STP,22000.0
2038,STP,22000.0
2039,STP,22000.0
2040,STP,22000.0
2041,STP,22000.0
2042,STP,22000.0
2043,STP,22000.0
2044,STP,22000.0
2045,STP,22000.0
2046,STP,22000.0
2047,STP,22000.0
2048,STP,22000.0
2049,STP,22000.0
2050,STP,22000.0
2021,SUR,22000.0
2022,SUR,22000.0
2023,SUR,22000.0
2024,SUR,22000.0
2025,SUR,22000.0
2026,SUR,22000.0
2027,SUR,22000.0
2028,SUR,22000.0
2029,SUR,22000.0
2030,SUR,22000.0
2031,SUR,22000.0
2032,SUR,22000.0
2033,SUR,22000.0
2034,SUR,22000.0
2035,SUR,22000.0
2036,SUR,22000.0
2037,SUR,22000.0
2038,SUR,22000.0
2039,SUR,22000.0
2040,SUR,22000.0
2041,SUR,22000.0
2042,SUR,22000.0
2043,SUR,22000.0
2044,SUR,22000.0
2045,SUR,22000.0
2046,SUR,22000.0
2047,SUR,22000.0
2048,SUR,22000.0
2049,SUR,22000.0
2050,SUR,22000.0
2021,SVK,22000.0
2022,SVK,22000.0
2023,SVK,22000.0
2024,SVK,22000.0
2025,SVK,22000.0
2026,SVK,22000.0
2027,SVK,22000.0
2028,SVK,22000.0
2029,SVK,22000.0
2030,SVK,22000.0
2031,SVK,22000.0
2032,SVK,22000.0
2033,SVK,22000.0
2034,SVK,22000.0
2035,SVK,22000.0
2036,SVK,22000.0
2037,SVK,22000.0
2038,SVK,22000.0
2039,SVK,22000.0
2040,SVK,22000.0
2041,SVK,22000.0
2042,SVK,22000.0
2043,SVK,22000.0
2044,SVK,22000.0
2045,SVK,22000.0
2046,SVK,22000.0
2047,SVK,22000.0
2048,SVK,22000.0
2049,SVK,22000.0
2050,SVK,22000.0
2021,SVN,22000.0
2022,SVN,22000.0
2023,SVN,22000.0
2024,SVN,22000.0
2025,SVN,22000.0
2026,SVN,22000.0
2027,SVN,22000.0
2028,SVN,22000.0
2029,SVN,22000.0
2030,SVN,22000.0
2031,SVN,22000.0
2032,SVN,22000.0
2033,SVN,22000.0
2034,SVN,22000.0
2035,SVN,22000.0
2036,SVN,22000.0
2037,SVN,22000.0
2038,SVN,22000.0
2039,SVN,22000.0
2040,SVN,22000.0
2041,SVN,22000.0
2042,SVN,22000.0
2043,SVN,22000.0
2044,SVN,22000.0
2045,SVN,22000.0
2046,SVN,22000.0
2047,SVN,22000.0
2048,SVN,22000.0
2049,SVN,22000.0
2050,SVN,22000.0
2021,SWE,22000.0
2022,SWE,22000.0
2023,SWE,22000.0
2024,SWE,22000.0
2025,SWE,22000.0
2026,SWE,22000.0
2027,SWE,22000.0
2028,SWE,22000.0
2029,SWE,22000.0
2030,SWE,22000.0
2031,SWE,22000.0
2032,SWE,22000.0
2033,SWE,22000.0
2034,SWE,22000.0
2035,SWE,22000.0
2036,SWE,22000.0
2037,SWE,22000.0
2038,SWE,22000.0
2039,SWE,22000.0
2040,SWE,22000.0
2041,SWE,22000.0
2042,SWE,22000.0
2043,SWE,22000.0
2044,SWE,22000.0
2045,SWE,22000.0
2046,SWE,22000.0
2047,SWE,22000.0
2048,SWE,22000.0
2049,SWE,22000.0
2050,SWE,22000.0
2021,SWZ,22000.0
2022,SWZ,22000.0
2023,SWZ,22000.0
2024,SWZ,22000.0
2025,SWZ,22000.0
2026,SWZ,22000.0
2027,SWZ,22000.0
2028,SWZ,22000.0
2029,SWZ,22000.0
2030,SWZ,22000.0
2031,SWZ,22000.0
2032,SWZ,22000.0
2033,SWZ,22000.0
2034,SWZ,22000.0
2035,SWZ,22000.0
2036,SWZ,22000.0
2037,SWZ,22000.0
2038,SWZ,22000.0
2039,SWZ,22000.0
2040,SWZ,22000.0
2041,SWZ,22000.0
2042,SWZ,22000.0
2043,SWZ,22000.0
2044,SWZ,22000.0
2045,SWZ,22000.0
2046,SWZ,22000.0
2047,SWZ,22000.0
2048,SWZ,22000.0
2049,SWZ,22000.0
2050,SWZ,22000.0
2021,SXM,22000.0
2022,SXM,22000.0
2023,SXM,22000.0
2024,SXM,22000.0
2025,SXM,22000.0
2026,SXM,22000.0
2027,SXM,22000.0
2028,SXM,22000.0
2029,SXM,22000.0
2030,SXM,22000.0
2031,SXM,22000.0
2032,SXM,22000.0
2033,SXM,22000.0
2034,SXM,22000.0
2035,SXM,22000.0
2036,SXM,22000.0
2037,SXM,22000.0
2038,SXM,22000.0
2039,SXM,22000.0
2040,SXM,22000.0
2041,SXM,22000.0
2042,SXM,22000.0
2043,SXM,22000.0
2044,SXM,22000.0
2045,SXM,22000.0
2046,SXM,22000.0
2047,SXM,22000.0
2048,SXM,22000.0
2049,SXM,22000.0
2050,SXM,22000.0
2021,SYC,22000.0
2022,SYC,22000.0
2023,SYC,22000.0
2024,SYC,22000.0
2025,SYC,22000.0
2026,SYC,22000.0
2027,SYC,22000.0
2028,SYC,22000.0
2029,SYC,22000.0
2030,SYC,22000.0
2031,SYC,22000.0
2032,SYC,22000.0
2033,SYC,22000.0
2034,SYC,22000.0
2035,SYC,22000.0
2036,SYC,22000.0
2037,SYC,22000.0
2038,SYC,22000.0
2039,SYC,22000.0
2040,SYC,22000.0
2041,SYC,22000.0
2042,SYC,22000.0
2043,SYC,22000.0
2044,SYC,22000.0
2045,SYC,22000.0
2046,SYC,22000.0
2047,SYC,22000.0
2048,SYC,22000.0
2049,SYC,22000.0
2050,SYC,22000.0
2021,SYR,22000.0
2022,SYR,22000.0
2023,SYR,22000.0
2024,SYR,22000.0
2025,SYR,22000.0
2026,SYR,22000.0
2027,SYR,22000.0
2028,SYR,22000.0
2029,SYR,22000.0
2030,SYR,22000.0
2031,SYR,22000.0
2032,SYR,22000.0
2033,SYR,22000.0
2034,SYR,22000.0
2035,SYR,22000.0
2036,SYR,22000.0
2037,SYR,22000.0
2038,SYR,22000.0
2039,SYR,22000.0
2040,SYR,22000.0
2041,SYR,22000.0
2042,SYR,22000.0
2043,SYR,22000.0
2044,SYR,22000.0
2045,SYR,22000.0
2046,SYR,22000.0
2047,SYR,22000.0
2048,SYR,22000.0
2049,SYR,22000.0
2050,SYR,22000.0
2021,TCA,22000.0
2022,TCA,22000.0
2023,TCA,22000.0
2024,TCA,22000.0
2025,TCA,22000.0
2026,TCA,22000.0
2027,TCA,22000.0
2028,TCA,22000.0
2029,TCA,22000.0
2030,TCA,22000.0
2031,TCA,22000.0
2032,TCA,22000.0
2033,TCA,22000.0
2034,TCA,22000.0
2035,TCA,22000.0
2036,TCA,22000.0
2037,TCA,22000.0
2038,TCA,22000.0
2039,TCA,22000.0
2040,TCA,22000.0
2041,TCA,22000.0
2042,TCA,22000.0
2043,TCA,22000.0
2044,TCA,22000.0
2045,TCA,22000.0
2046,TCA,22000.0
2047,TCA,22000.0
2048,TCA,22000.0
2049,TCA,22000.0
2050,TCA,22000.0
2021,TCD,22000.0
2022,TCD,22000.0
2023,TCD,22000.0
2024,TCD,22000.0
2025,TCD,22000.0
2026,TCD,22000.0
2027,TCD,22000.0
2028,TCD,22000.0
2029,TCD,22000.0
2030,TCD,22000.0
2031,TCD,22000.0
2032,TCD,22000.0
2033,TCD,22000.0
2034,TCD,22000.0
2035,TCD,22000.0
2036,TCD,22000.0
2037,TCD,22000.0
2038,TCD,22000.0
2039,TCD,22000.0
2040,TCD,22000.0
2041,TCD,22000.0
2042,TCD,22000.0
2043,TCD,22000.0
2044,TCD,22000.0
2045,TCD,22000.0
2046,TCD,22000.0
2047,TCD,22000.0
2048,TCD,22000.0
2049,TCD,22000.0
2050,TCD,22000.0
2021,TGO,22000.0
2022,TGO,22000.0
2023,TGO,22000.0
2024,TGO,22000.0
2025,TGO,22000.0
2026,TGO,22000.0
2027,TGO,22000.0
2028,TGO,22000.0
2029,TGO,22000.0
2030,TGO,22000.0
2031,TGO,22000.0
2032,TGO,22000.0
2033,TGO,22000.0
2034,TGO,22000.0
2035,TGO,22000.0
2036,TGO,22000.0
2037,TGO,22000.0
2038,TGO,22000.0
2039,TGO,22000.0
2040,TGO,22000.0
2041,TGO,22000.0
2042,TGO,22000.0
2043,TGO,22000.0
2044,TGO,22000.0
2045,TGO,22000.0
2046,TGO,22000.0
2047,TGO,22000.0
2048,TGO,22000.0
2049,TGO,22000.0
2050,TGO,22000.0
2021,THA,22000.0
2022,THA,22000.0
2023,THA,22000.0
2024,THA,22000.0
2025,THA,22000.0
2026,THA,22000.0
2027,THA,22000.0
2028,THA,22000.0
2029,THA,22000.0
2030,THA,22000.0
2031,THA,22000.0
2032,THA,22000.0
2033,THA,22000.0
2034,THA,22000.0
2035,THA,22000.0
2036,THA,22000.0
2037,THA,22000.0
2038,THA,22000.0
2039,THA,22000.0
2040,THA,22000.0
2041,THA,22000.0
2042,THA,22000.0
2043,THA,22000.0
2044,THA,22000.0
2045,THA,22000.0
2046,THA,22000.0
2047,THA,22000.0
2048,THA,22000.0
2049,THA,22000.0
2050,THA,22000.0
2021,TJK,22000.0
2022,TJK,22000.0
2023,TJK,22000.0
2024,TJK,22000.0
2025,TJK,22000.0
2026,TJK,22000.0
2027,TJK,22000.0
2028,TJK,22000.0
2029,TJK,22000.0
2030,TJK,22000.0
2031,TJK,22000.0
2032,TJK,22000.0
2033,TJK,22000.0
2034,TJK,22000.0
2035,TJK,22000.0
2036,TJK,22000.0
2037,TJK,22000.0
2038,TJK,22000.0
2039,TJK,22000.0
2040,TJK,22000.0
2041,TJK,22000.0
2042,TJK,22000.0
2043,TJK,22000.0
2044,TJK,22000.0
2045,TJK,22000.0
2046,TJK,22000.0
2047,TJK,22000.0
2048,TJK,22000.0
2049,TJK,22000.0
2050,TJK,22000.0
2021,TKM,22000.0
2022,TKM,22000.0
2023,TKM,22000.0
2024,TKM,22000.0
2025,TKM,22000.0
2026,TKM,22000.0
2027,TKM,22000.0
2028,TKM,22000.0
2029,TKM,22000.0
2030,TKM,22000.0
2031,TKM,22000.0
2032,TKM,22000.0
2033,TKM,22000.0
2034,TKM,22000.0
2035,TKM,22000.0
2036,TKM,22000.0
2037,TKM,22000.0
2038,TKM,22000.0
2039,TKM,22000.0
2040,TKM,22000.0
2041,TKM,22000.0
2042,TKM,22000.0
2043,TKM,22000.0
2044,TKM,22000.0
2045,TKM,22000.0
2046,TKM,22000.0
2047,TKM,22000.0
2048,TKM,22000.0
2049,TKM,22000.0
2050,TKM,22000.0
2021,TLS,22000.0
2022,TLS,22000.0
2023,TLS,22000.0
2024,TLS,22000.0
2025,TLS,22000.0
2026,TLS,22000.0
2027,TLS,22000.0
2028,TLS,22000.0
2029,TLS,22000.0
2030,TLS,22000.0
2031,TLS,22000.0
2032,TLS,22000.0
2033,TLS,22000.0
2034,TLS,22000.0
2035,TLS,22000.0
2036,TLS,22000.0
2037,TLS,22000.0
2038,TLS,22000.0
2039,TLS,22000.0
2040,TLS,22000.0
2041,TLS,22000.0
2042,TLS,22000.0
2043,TLS,22000.0
2044,TLS,22000.0
2045,TLS,22000.0
2046,TLS,22000.0
2047,TLS,22000.0
2048,TLS,22000.0
2049,TLS,22000.0
2050,TLS,22000.0
2021,TON,22000.0
2022,TON,22000.0
2023,TON,22000.0
2024,TON,22000.0
2025,TON,22000.0
2026,TON,22000.0
2027,TON,22000.0
2028,TON,22000.0
2029,TON,22000.0
2030,TON,22000.0
2031,TON,22000.0
2032,TON,22000.0
2033,TON,22000.0
2034,TON,22000.0
2035,TON,22000.0
2036,TON,22000.0
2037,TON,22000.0
2038,TON,22000.0
2039,TON,22000.0
2040,TON,22000.0
2041,TON,22000.0
2042,TON,22000.0
2043,TON,22000.0
2044,TON,22000.0
2045,TON,22000.0
2046,TON,22000.0
2047,TON,22000.0
2048,TON,22000.0
2049,TON,22000.0
2050,TON,22000.0
2021,TTO,22000.0
2022,TTO,22000.0
2023,TTO,22000.0
2024,TTO,22000.0
2025,TTO,22000.0
2026,TTO,22000.0
2027,TTO,22000.0
2028,TTO,22000.0
2029,TTO,22000.0
2030,TTO,22000.0
2031,TTO,22000.0
2032,TTO,22000.0
2033,TTO,22000.0
2034,TTO,22000.0
2035,TTO,22000.0
2036,TTO,22000.0
2037,TTO,22000.0
2038,TTO,22000.0
2039,TTO,22000.0
2040,TTO,22000.0
2041,TTO,22000.0
2042,TTO,22000.0
2043,TTO,22000.0
2044,TTO,22000.0
2045,TTO,22000.0
2046,TTO,22000.0
2047,TTO,22000.0
2048,TTO,22000.0
2049,TTO,22000.0
2050,TTO,22000.0
2021,TUN,22000.0
2022,TUN,22000.0
2023,TUN,22000.0
2024,TUN,22000.0
2025,TUN,22000.0
2026,TUN,22000.0
2027,TUN,22000.0
2028,TUN,22000.0
2029,TUN,22000.0
2030,TUN,22000.0
2031,TUN,22000.0
