,Nation,iso_code3,Year,frac_scoe_heat_energy_residential_diesel
781,Bolivia,BOL,2032,0.058986585581893264
782,Bolivia,BOL,2033,0.058986585581893264
783,Bolivia,BOL,2034,0.058986585581893264
784,Bolivia,BOL,2035,0.058986585581893264
785,Bolivia,BOL,2036,0.058986585581893264
786,Bolivia,BOL,2037,0.058986585581893264
787,Bolivia,BOL,2038,0.058986585581893264
788,Bolivia,BOL,2039,0.058986585581893264
789,Bolivia,BOL,2040,0.058986585581893264
790,Bolivia,BOL,2041,0.058986585581893264
791,Bolivia,BOL,2042,0.058986585581893264
792,Bolivia,BOL,2043,0.058986585581893264
793,Bolivia,BOL,2044,0.058986585581893264
794,Bolivia,BOL,2045,0.058986585581893264
795,Bolivia,BOL,2046,0.058986585581893264
796,Bolivia,BOL,2047,0.058986585581893264
797,Bolivia,BOL,2048,0.058986585581893264
798,Bolivia,BOL,2049,0.058986585581893264
799,Bolivia,BOL,2050,0.058986585581893264
809,Bosnia and Herzegovina,BIH,2020,0.006475214925919152
810,Bosnia and Herzegovina,BIH,2021,0.006475214925919152
811,Bosnia and Herzegovina,BIH,2022,0.006475214925919152
812,Bosnia and Herzegovina,BIH,2023,0.006475214925919152
813,Bosnia and Herzegovina,BIH,2024,0.006475214925919152
814,Bosnia and Herzegovina,BIH,2025,0.006475214925919152
815,Bosnia and Herzegovina,BIH,2026,0.006475214925919152
816,Bosnia and Herzegovina,BIH,2027,0.006475214925919152
817,Bosnia and Herzegovina,BIH,2028,0.006475214925919152
818,Bosnia and Herzegovina,BIH,2029,0.006475214925919152
819,Bosnia and Herzegovina,BIH,2030,0.006475214925919152
820,Bosnia and Herzegovina,BIH,2031,0.006475214925919152
821,Bosnia and Herzegovina,BIH,2032,0.006475214925919152
822,Bosnia and Herzegovina,BIH,2033,0.006475214925919152
823,Bosnia and Herzegovina,BIH,2034,0.006475214925919152
824,Bosnia and Herzegovina,BIH,2035,0.006475214925919152
825,Bosnia and Herzegovina,BIH,2036,0.006475214925919152
826,Bosnia and Herzegovina,BIH,2037,0.006475214925919152
827,Bosnia and Herzegovina,BIH,2038,0.006475214925919152
828,Bosnia and Herzegovina,BIH,2039,0.006475214925919152
829,Bosnia and Herzegovina,BIH,2040,0.006475214925919152
830,Bosnia and Herzegovina,BIH,2041,0.006475214925919152
831,Bosnia and Herzegovina,BIH,2042,0.006475214925919152
832,Bosnia and Herzegovina,BIH,2043,0.006475214925919152
833,Bosnia and Herzegovina,BIH,2044,0.006475214925919152
834,Bosnia and Herzegovina,BIH,2045,0.006475214925919152
835,Bosnia and Herzegovina,BIH,2046,0.006475214925919152
836,Bosnia and Herzegovina,BIH,2047,0.006475214925919152
837,Bosnia and Herzegovina,BIH,2048,0.006475214925919152
838,Bosnia and Herzegovina,BIH,2049,0.006475214925919152
839,Bosnia and Herzegovina,BIH,2050,0.006475214925919152
849,Botswana,BWA,2020,0.058986585581893264
850,Botswana,BWA,2021,0.058986585581893264
851,Botswana,BWA,2022,0.058986585581893264
852,Botswana,BWA,2023,0.058986585581893264
853,Botswana,BWA,2024,0.058986585581893264
854,Botswana,BWA,2025,0.058986585581893264
855,Botswana,BWA,2026,0.058986585581893264
856,Botswana,BWA,2027,0.058986585581893264
857,Botswana,BWA,2028,0.058986585581893264
858,Botswana,BWA,2029,0.058986585581893264
859,Botswana,BWA,2030,0.058986585581893264
860,Botswana,BWA,2031,0.058986585581893264
861,Botswana,BWA,2032,0.058986585581893264
862,Botswana,BWA,2033,0.058986585581893264
863,Botswana,BWA,2034,0.058986585581893264
864,Botswana,BWA,2035,0.058986585581893264
865,Botswana,BWA,2036,0.058986585581893264
866,Botswana,BWA,2037,0.058986585581893264
867,Botswana,BWA,2038,0.058986585581893264
868,Botswana,BWA,2039,0.058986585581893264
869,Botswana,BWA,2040,0.058986585581893264
870,Botswana,BWA,2041,0.058986585581893264
871,Botswana,BWA,2042,0.058986585581893264
872,Botswana,BWA,2043,0.058986585581893264
873,Botswana,BWA,2044,0.058986585581893264
874,Botswana,BWA,2045,0.058986585581893264
875,Botswana,BWA,2046,0.058986585581893264
876,Botswana,BWA,2047,0.058986585581893264
877,Botswana,BWA,2048,0.058986585581893264
878,Botswana,BWA,2049,0.058986585581893264
879,Botswana,BWA,2050,0.058986585581893264
889,Brazil,BRA,2020,0.24995491433724076
890,Brazil,BRA,2021,0.24995491433724076
891,Brazil,BRA,2022,0.24995491433724076
892,Brazil,BRA,2023,0.24995491433724076
893,Brazil,BRA,2024,0.24995491433724076
894,Brazil,BRA,2025,0.24995491433724076
895,Brazil,BRA,2026,0.24995491433724076
896,Brazil,BRA,2027,0.24995491433724076
897,Brazil,BRA,2028,0.24995491433724076
898,Brazil,BRA,2029,0.24995491433724076
899,Brazil,BRA,2030,0.24995491433724076
900,Brazil,BRA,2031,0.24995491433724076
901,Brazil,BRA,2032,0.24995491433724076
902,Brazil,BRA,2033,0.24995491433724076
903,Brazil,BRA,2034,0.24995491433724076
904,Brazil,BRA,2035,0.24995491433724076
905,Brazil,BRA,2036,0.24995491433724076
906,Brazil,BRA,2037,0.24995491433724076
907,Brazil,BRA,2038,0.24995491433724076
908,Brazil,BRA,2039,0.24995491433724076
909,Brazil,BRA,2040,0.24995491433724076
910,Brazil,BRA,2041,0.24995491433724076
911,Brazil,BRA,2042,0.24995491433724076
912,Brazil,BRA,2043,0.24995491433724076
913,Brazil,BRA,2044,0.24995491433724076
914,Brazil,BRA,2045,0.24995491433724076
915,Brazil,BRA,2046,0.24995491433724076
916,Brazil,BRA,2047,0.24995491433724076
917,Brazil,BRA,2048,0.24995491433724076
918,Brazil,BRA,2049,0.24995491433724076
919,Brazil,BRA,2050,0.24995491433724076
929,Brunei Darussalam,BRN,2020,0.058986585581893264
930,Brunei Darussalam,BRN,2021,0.058986585581893264
931,Brunei Darussalam,BRN,2022,0.058986585581893264
932,Brunei Darussalam,BRN,2023,0.058986585581893264
933,Brunei Darussalam,BRN,2024,0.058986585581893264
934,Brunei Darussalam,BRN,2025,0.058986585581893264
935,Brunei Darussalam,BRN,2026,0.058986585581893264
936,Brunei Darussalam,BRN,2027,0.058986585581893264
937,Brunei Darussalam,BRN,2028,0.058986585581893264
938,Brunei Darussalam,BRN,2029,0.058986585581893264
939,Brunei Darussalam,BRN,2030,0.058986585581893264
940,Brunei Darussalam,BRN,2031,0.058986585581893264
941,Brunei Darussalam,BRN,2032,0.058986585581893264
942,Brunei Darussalam,BRN,2033,0.058986585581893264
943,Brunei Darussalam,BRN,2034,0.058986585581893264
944,Brunei Darussalam,BRN,2035,0.058986585581893264
945,Brunei Darussalam,BRN,2036,0.058986585581893264
946,Brunei Darussalam,BRN,2037,0.058986585581893264
947,Brunei Darussalam,BRN,2038,0.058986585581893264
948,Brunei Darussalam,BRN,2039,0.058986585581893264
949,Brunei Darussalam,BRN,2040,0.058986585581893264
950,Brunei Darussalam,BRN,2041,0.058986585581893264
951,Brunei Darussalam,BRN,2042,0.058986585581893264
952,Brunei Darussalam,BRN,2043,0.058986585581893264
953,Brunei Darussalam,BRN,2044,0.058986585581893264
954,Brunei Darussalam,BRN,2045,0.058986585581893264
955,Brunei Darussalam,BRN,2046,0.058986585581893264
956,Brunei Darussalam,BRN,2047,0.058986585581893264
957,Brunei Darussalam,BRN,2048,0.058986585581893264
958,Brunei Darussalam,BRN,2049,0.058986585581893264
959,Brunei Darussalam,BRN,2050,0.058986585581893264
969,Bulgaria,BGR,2020,0.00884601383327266
970,Bulgaria,BGR,2021,0.00884601383327266
971,Bulgaria,BGR,2022,0.00884601383327266
972,Bulgaria,BGR,2023,0.00884601383327266
973,Bulgaria,BGR,2024,0.00884601383327266
974,Bulgaria,BGR,2025,0.00884601383327266
975,Bulgaria,BGR,2026,0.00884601383327266
976,Bulgaria,BGR,2027,0.00884601383327266
977,Bulgaria,BGR,2028,0.00884601383327266
978,Bulgaria,BGR,2029,0.00884601383327266
979,Bulgaria,BGR,2030,0.00884601383327266
980,Bulgaria,BGR,2031,0.00884601383327266
981,Bulgaria,BGR,2032,0.00884601383327266
982,Bulgaria,BGR,2033,0.00884601383327266
983,Bulgaria,BGR,2034,0.00884601383327266
984,Bulgaria,BGR,2035,0.00884601383327266
985,Bulgaria,BGR,2036,0.00884601383327266
986,Bulgaria,BGR,2037,0.00884601383327266
987,Bulgaria,BGR,2038,0.00884601383327266
988,Bulgaria,BGR,2039,0.00884601383327266
989,Bulgaria,BGR,2040,0.00884601383327266
990,Bulgaria,BGR,2041,0.00884601383327266
991,Bulgaria,BGR,2042,0.00884601383327266
992,Bulgaria,BGR,2043,0.00884601383327266
993,Bulgaria,BGR,2044,0.00884601383327266
994,Bulgaria,BGR,2045,0.00884601383327266
995,Bulgaria,BGR,2046,0.00884601383327266
996,Bulgaria,BGR,2047,0.00884601383327266
997,Bulgaria,BGR,2048,0.00884601383327266
998,Bulgaria,BGR,2049,0.00884601383327266
999,Bulgaria,BGR,2050,0.00884601383327266
1009,Burkina Faso,BFA,2020,0.058986585581893264
1010,Burkina Faso,BFA,2021,0.058986585581893264
1011,Burkina Faso,BFA,2022,0.058986585581893264
1012,Burkina Faso,BFA,2023,0.058986585581893264
1013,Burkina Faso,BFA,2024,0.058986585581893264
1014,Burkina Faso,BFA,2025,0.058986585581893264
1015,Burkina Faso,BFA,2026,0.058986585581893264
1016,Burkina Faso,BFA,2027,0.058986585581893264
1017,Burkina Faso,BFA,2028,0.058986585581893264
1018,Burkina Faso,BFA,2029,0.058986585581893264
1019,Burkina Faso,BFA,2030,0.058986585581893264
1020,Burkina Faso,BFA,2031,0.058986585581893264
1021,Burkina Faso,BFA,2032,0.058986585581893264
1022,Burkina Faso,BFA,2033,0.058986585581893264
1023,Burkina Faso,BFA,2034,0.058986585581893264
1024,Burkina Faso,BFA,2035,0.058986585581893264
1025,Burkina Faso,BFA,2036,0.058986585581893264
1026,Burkina Faso,BFA,2037,0.058986585581893264
1027,Burkina Faso,BFA,2038,0.058986585581893264
1028,Burkina Faso,BFA,2039,0.058986585581893264
1029,Burkina Faso,BFA,2040,0.058986585581893264
1030,Burkina Faso,BFA,2041,0.058986585581893264
1031,Burkina Faso,BFA,2042,0.058986585581893264
1032,Burkina Faso,BFA,2043,0.058986585581893264
1033,Burkina Faso,BFA,2044,0.058986585581893264
1034,Burkina Faso,BFA,2045,0.058986585581893264
1035,Burkina Faso,BFA,2046,0.058986585581893264
1036,Burkina Faso,BFA,2047,0.058986585581893264
1037,Burkina Faso,BFA,2048,0.058986585581893264
1038,Burkina Faso,BFA,2049,0.058986585581893264
1039,Burkina Faso,BFA,2050,0.058986585581893264
1049,Burundi,BDI,2020,0.058986585581893264
1050,Burundi,BDI,2021,0.058986585581893264
1051,Burundi,BDI,2022,0.058986585581893264
1052,Burundi,BDI,2023,0.058986585581893264
1053,Burundi,BDI,2024,0.058986585581893264
1054,Burundi,BDI,2025,0.058986585581893264
1055,Burundi,BDI,2026,0.058986585581893264
1056,Burundi,BDI,2027,0.058986585581893264
1057,Burundi,BDI,2028,0.058986585581893264
1058,Burundi,BDI,2029,0.058986585581893264
1059,Burundi,BDI,2030,0.058986585581893264
1060,Burundi,BDI,2031,0.058986585581893264
1061,Burundi,BDI,2032,0.058986585581893264
1062,Burundi,BDI,2033,0.058986585581893264
1063,Burundi,BDI,2034,0.058986585581893264
1064,Burundi,BDI,2035,0.058986585581893264
1065,Burundi,BDI,2036,0.058986585581893264
1066,Burundi,BDI,2037,0.058986585581893264
1067,Burundi,BDI,2038,0.058986585581893264
1068,Burundi,BDI,2039,0.058986585581893264
1069,Burundi,BDI,2040,0.058986585581893264
1070,Burundi,BDI,2041,0.058986585581893264
1071,Burundi,BDI,2042,0.058986585581893264
1072,Burundi,BDI,2043,0.058986585581893264
1073,Burundi,BDI,2044,0.058986585581893264
1074,Burundi,BDI,2045,0.058986585581893264
1075,Burundi,BDI,2046,0.058986585581893264
1076,Burundi,BDI,2047,0.058986585581893264
1077,Burundi,BDI,2048,0.058986585581893264
1078,Burundi,BDI,2049,0.058986585581893264
1079,Burundi,BDI,2050,0.058986585581893264
1089,Cabo Verde,CPV,2020,0.058986585581893264
1090,Cabo Verde,CPV,2021,0.058986585581893264
1091,Cabo Verde,CPV,2022,0.058986585581893264
1092,Cabo Verde,CPV,2023,0.058986585581893264
1093,Cabo Verde,CPV,2024,0.058986585581893264
1094,Cabo Verde,CPV,2025,0.058986585581893264
1095,Cabo Verde,CPV,2026,0.058986585581893264
1096,Cabo Verde,CPV,2027,0.058986585581893264
1097,Cabo Verde,CPV,2028,0.058986585581893264
1098,Cabo Verde,CPV,2029,0.058986585581893264
1099,Cabo Verde,CPV,2030,0.058986585581893264
1100,Cabo Verde,CPV,2031,0.058986585581893264
1101,Cabo Verde,CPV,2032,0.058986585581893264
1102,Cabo Verde,CPV,2033,0.058986585581893264
1103,Cabo Verde,CPV,2034,0.058986585581893264
1104,Cabo Verde,CPV,2035,0.058986585581893264
1105,Cabo Verde,CPV,2036,0.058986585581893264
1106,Cabo Verde,CPV,2037,0.058986585581893264
1107,Cabo Verde,CPV,2038,0.058986585581893264
1108,Cabo Verde,CPV,2039,0.058986585581893264
1109,Cabo Verde,CPV,2040,0.058986585581893264
1110,Cabo Verde,CPV,2041,0.058986585581893264
1111,Cabo Verde,CPV,2042,0.058986585581893264
1112,Cabo Verde,CPV,2043,0.058986585581893264
1113,Cabo Verde,CPV,2044,0.058986585581893264
1114,Cabo Verde,CPV,2045,0.058986585581893264
1115,Cabo Verde,CPV,2046,0.058986585581893264
1116,Cabo Verde,CPV,2047,0.058986585581893264
1117,Cabo Verde,CPV,2048,0.058986585581893264
1118,Cabo Verde,CPV,2049,0.058986585581893264
1119,Cabo Verde,CPV,2050,0.058986585581893264
1129,Cambodia,KHM,2020,0.058986585581893264
1130,Cambodia,KHM,2021,0.058986585581893264
1131,Cambodia,KHM,2022,0.058986585581893264
1132,Cambodia,KHM,2023,0.058986585581893264
1133,Cambodia,KHM,2024,0.058986585581893264
1134,Cambodia,KHM,2025,0.058986585581893264
1135,Cambodia,KHM,2026,0.058986585581893264
1136,Cambodia,KHM,2027,0.058986585581893264
1137,Cambodia,KHM,2028,0.058986585581893264
1138,Cambodia,KHM,2029,0.058986585581893264
1139,Cambodia,KHM,2030,0.058986585581893264
1140,Cambodia,KHM,2031,0.058986585581893264
1141,Cambodia,KHM,2032,0.058986585581893264
1142,Cambodia,KHM,2033,0.058986585581893264
1143,Cambodia,KHM,2034,0.058986585581893264
1144,Cambodia,KHM,2035,0.058986585581893264
1145,Cambodia,KHM,2036,0.058986585581893264
1146,Cambodia,KHM,2037,0.058986585581893264
1147,Cambodia,KHM,2038,0.058986585581893264
1148,Cambodia,KHM,2039,0.058986585581893264
1149,Cambodia,KHM,2040,0.058986585581893264
1150,Cambodia,KHM,2041,0.058986585581893264
1151,Cambodia,KHM,2042,0.058986585581893264
1152,Cambodia,KHM,2043,0.058986585581893264
1153,Cambodia,KHM,2044,0.058986585581893264
1154,Cambodia,KHM,2045,0.058986585581893264
1155,Cambodia,KHM,2046,0.058986585581893264
1156,Cambodia,KHM,2047,0.058986585581893264
1157,Cambodia,KHM,2048,0.058986585581893264
1158,Cambodia,KHM,2049,0.058986585581893264
1159,Cambodia,KHM,2050,0.058986585581893264
1169,Cameroon,CMR,2020,0.058986585581893264
1170,Cameroon,CMR,2021,0.058986585581893264
1171,Cameroon,CMR,2022,0.058986585581893264
1172,Cameroon,CMR,2023,0.058986585581893264
1173,Cameroon,CMR,2024,0.058986585581893264
1174,Cameroon,CMR,2025,0.058986585581893264
1175,Cameroon,CMR,2026,0.058986585581893264
1176,Cameroon,CMR,2027,0.058986585581893264
1177,Cameroon,CMR,2028,0.058986585581893264
1178,Cameroon,CMR,2029,0.058986585581893264
1179,Cameroon,CMR,2030,0.058986585581893264
1180,Cameroon,CMR,2031,0.058986585581893264
1181,Cameroon,CMR,2032,0.058986585581893264
1182,Cameroon,CMR,2033,0.058986585581893264
1183,Cameroon,CMR,2034,0.058986585581893264
1184,Cameroon,CMR,2035,0.058986585581893264
1185,Cameroon,CMR,2036,0.058986585581893264
1186,Cameroon,CMR,2037,0.058986585581893264
1187,Cameroon,CMR,2038,0.058986585581893264
1188,Cameroon,CMR,2039,0.058986585581893264
1189,Cameroon,CMR,2040,0.058986585581893264
1190,Cameroon,CMR,2041,0.058986585581893264
1191,Cameroon,CMR,2042,0.058986585581893264
1192,Cameroon,CMR,2043,0.058986585581893264
1193,Cameroon,CMR,2044,0.058986585581893264
1194,Cameroon,CMR,2045,0.058986585581893264
1195,Cameroon,CMR,2046,0.058986585581893264
1196,Cameroon,CMR,2047,0.058986585581893264
1197,Cameroon,CMR,2048,0.058986585581893264
1198,Cameroon,CMR,2049,0.058986585581893264
1199,Cameroon,CMR,2050,0.058986585581893264
1209,Canada,CAN,2020,0.0377608213724808
1210,Canada,CAN,2021,0.0377608213724808
1211,Canada,CAN,2022,0.0377608213724808
1212,Canada,CAN,2023,0.0377608213724808
1213,Canada,CAN,2024,0.0377608213724808
1214,Canada,CAN,2025,0.0377608213724808
1215,Canada,CAN,2026,0.0377608213724808
1216,Canada,CAN,2027,0.0377608213724808
1217,Canada,CAN,2028,0.0377608213724808
1218,Canada,CAN,2029,0.0377608213724808
1219,Canada,CAN,2030,0.0377608213724808
1220,Canada,CAN,2031,0.0377608213724808
1221,Canada,CAN,2032,0.0377608213724808
1222,Canada,CAN,2033,0.0377608213724808
1223,Canada,CAN,2034,0.0377608213724808
1224,Canada,CAN,2035,0.0377608213724808
1225,Canada,CAN,2036,0.0377608213724808
1226,Canada,CAN,2037,0.0377608213724808
1227,Canada,CAN,2038,0.0377608213724808
1228,Canada,CAN,2039,0.0377608213724808
1229,Canada,CAN,2040,0.0377608213724808
1230,Canada,CAN,2041,0.0377608213724808
1231,Canada,CAN,2042,0.0377608213724808
1232,Canada,CAN,2043,0.0377608213724808
1233,Canada,CAN,2044,0.0377608213724808
1234,Canada,CAN,2045,0.0377608213724808
1235,Canada,CAN,2046,0.0377608213724808
1236,Canada,CAN,2047,0.0377608213724808
1237,Canada,CAN,2048,0.0377608213724808
1238,Canada,CAN,2049,0.0377608213724808
1239,Canada,CAN,2050,0.0377608213724808
1249,Central African Republic,CAF,2020,0.058986585581893264
1250,Central African Republic,CAF,2021,0.058986585581893264
1251,Central African Republic,CAF,2022,0.058986585581893264
1252,Central African Republic,CAF,2023,0.058986585581893264
1253,Central African Republic,CAF,2024,0.058986585581893264
1254,Central African Republic,CAF,2025,0.058986585581893264
1255,Central African Republic,CAF,2026,0.058986585581893264
1256,Central African Republic,CAF,2027,0.058986585581893264
1257,Central African Republic,CAF,2028,0.058986585581893264
1258,Central African Republic,CAF,2029,0.058986585581893264
1259,Central African Republic,CAF,2030,0.058986585581893264
1260,Central African Republic,CAF,2031,0.058986585581893264
1261,Central African Republic,CAF,2032,0.058986585581893264
1262,Central African Republic,CAF,2033,0.058986585581893264
1263,Central African Republic,CAF,2034,0.058986585581893264
1264,Central African Republic,CAF,2035,0.058986585581893264
1265,Central African Republic,CAF,2036,0.058986585581893264
1266,Central African Republic,CAF,2037,0.058986585581893264
1267,Central African Republic,CAF,2038,0.058986585581893264
1268,Central African Republic,CAF,2039,0.058986585581893264
1269,Central African Republic,CAF,2040,0.058986585581893264
1270,Central African Republic,CAF,2041,0.058986585581893264
1271,Central African Republic,CAF,2042,0.058986585581893264
1272,Central African Republic,CAF,2043,0.058986585581893264
1273,Central African Republic,CAF,2044,0.058986585581893264
1274,Central African Republic,CAF,2045,0.058986585581893264
1275,Central African Republic,CAF,2046,0.058986585581893264
1276,Central African Republic,CAF,2047,0.058986585581893264
1277,Central African Republic,CAF,2048,0.058986585581893264
1278,Central African Republic,CAF,2049,0.058986585581893264
1279,Central African Republic,CAF,2050,0.058986585581893264
1289,Chad,TCD,2020,0.058986585581893264
1290,Chad,TCD,2021,0.058986585581893264
1291,Chad,TCD,2022,0.058986585581893264
1292,Chad,TCD,2023,0.058986585581893264
1293,Chad,TCD,2024,0.058986585581893264
1294,Chad,TCD,2025,0.058986585581893264
1295,Chad,TCD,2026,0.058986585581893264
1296,Chad,TCD,2027,0.058986585581893264
1297,Chad,TCD,2028,0.058986585581893264
1298,Chad,TCD,2029,0.058986585581893264
1299,Chad,TCD,2030,0.058986585581893264
1300,Chad,TCD,2031,0.058986585581893264
1301,Chad,TCD,2032,0.058986585581893264
1302,Chad,TCD,2033,0.058986585581893264
1303,Chad,TCD,2034,0.058986585581893264
1304,Chad,TCD,2035,0.058986585581893264
1305,Chad,TCD,2036,0.058986585581893264
1306,Chad,TCD,2037,0.058986585581893264
1307,Chad,TCD,2038,0.058986585581893264
1308,Chad,TCD,2039,0.058986585581893264
1309,Chad,TCD,2040,0.058986585581893264
1310,Chad,TCD,2041,0.058986585581893264
1311,Chad,TCD,2042,0.058986585581893264
1312,Chad,TCD,2043,0.058986585581893264
1313,Chad,TCD,2044,0.058986585581893264
1314,Chad,TCD,2045,0.058986585581893264
1315,Chad,TCD,2046,0.058986585581893264
1316,Chad,TCD,2047,0.058986585581893264
1317,Chad,TCD,2048,0.058986585581893264
1318,Chad,TCD,2049,0.058986585581893264
1319,Chad,TCD,2050,0.058986585581893264
1329,Chile,CHL,2020,0.10649275362318839
1330,Chile,CHL,2021,0.10649275362318839
1331,Chile,CHL,2022,0.10649275362318839
1332,Chile,CHL,2023,0.10649275362318839
1333,Chile,CHL,2024,0.10649275362318839
1334,Chile,CHL,2025,0.10649275362318839
1335,Chile,CHL,2026,0.10649275362318839
1336,Chile,CHL,2027,0.10649275362318839
1337,Chile,CHL,2028,0.10649275362318839
1338,Chile,CHL,2029,0.10649275362318839
1339,Chile,CHL,2030,0.10649275362318839
1340,Chile,CHL,2031,0.10649275362318839
1341,Chile,CHL,2032,0.10649275362318839
1342,Chile,CHL,2033,0.10649275362318839
1343,Chile,CHL,2034,0.10649275362318839
