Year,iso_code3,cost_enfu_fuel_crude_usd_per_m3
2032,ISR,413.2099279699163
2033,ISR,413.2099279699163
2034,ISR,413.2099279699163
2035,ISR,413.2099279699163
2036,ISR,413.2099279699163
2037,ISR,413.2099279699163
2038,ISR,413.2099279699163
2039,ISR,413.2099279699163
2040,ISR,413.2099279699163
2041,ISR,413.2099279699163
2042,ISR,413.2099279699163
2043,ISR,413.2099279699163
2044,ISR,413.2099279699163
2045,ISR,413.2099279699163
2046,ISR,413.2099279699163
2047,ISR,413.2099279699163
2048,ISR,413.2099279699163
2049,ISR,413.2099279699163
2050,ISR,413.2099279699163
2021,ITA,411.0682264206351
2022,ITA,411.0682264206351
2023,ITA,411.0682264206351
2024,ITA,411.0682264206351
2025,ITA,411.0682264206351
2026,ITA,411.0682264206351
2027,ITA,411.0682264206351
2028,ITA,411.0682264206351
2029,ITA,411.0682264206351
2030,ITA,411.0682264206351
2031,ITA,411.0682264206351
2032,ITA,411.0682264206351
2033,ITA,411.0682264206351
2034,ITA,411.0682264206351
2035,ITA,411.0682264206351
2036,ITA,411.0682264206351
2037,ITA,411.0682264206351
2038,ITA,411.0682264206351
2039,ITA,411.0682264206351
2040,ITA,411.0682264206351
2041,ITA,411.0682264206351
2042,ITA,411.0682264206351
2043,ITA,411.0682264206351
2044,ITA,411.0682264206351
2045,ITA,411.0682264206351
2046,ITA,411.0682264206351
2047,ITA,411.0682264206351
2048,ITA,411.0682264206351
2049,ITA,411.0682264206351
2050,ITA,411.0682264206351
2021,JAM,367.3625548236649
2022,JAM,367.3625548236649
2023,JAM,367.3625548236649
2024,JAM,367.3625548236649
2025,JAM,367.3625548236649
2026,JAM,367.3625548236649
2027,JAM,367.3625548236649
2028,JAM,367.3625548236649
2029,JAM,367.3625548236649
2030,JAM,367.3625548236649
2031,JAM,367.3625548236649
2032,JAM,367.3625548236649
2033,JAM,367.3625548236649
2034,JAM,367.3625548236649
2035,JAM,367.3625548236649
2036,JAM,367.3625548236649
2037,JAM,367.3625548236649
2038,JAM,367.3625548236649
2039,JAM,367.3625548236649
2040,JAM,367.3625548236649
2041,JAM,367.3625548236649
2042,JAM,367.3625548236649
2043,JAM,367.3625548236649
2044,JAM,367.3625548236649
2045,JAM,367.3625548236649
2046,JAM,367.3625548236649
2047,JAM,367.3625548236649
2048,JAM,367.3625548236649
2049,JAM,367.3625548236649
2050,JAM,367.3625548236649
2021,JOR,367.3625548236649
2022,JOR,367.3625548236649
2023,JOR,367.3625548236649
2024,JOR,367.3625548236649
2025,JOR,367.3625548236649
2026,JOR,367.3625548236649
2027,JOR,367.3625548236649
2028,JOR,367.3625548236649
2029,JOR,367.3625548236649
2030,JOR,367.3625548236649
2031,JOR,367.3625548236649
2032,JOR,367.3625548236649
2033,JOR,367.3625548236649
2034,JOR,367.3625548236649
2035,JOR,367.3625548236649
2036,JOR,367.3625548236649
2037,JOR,367.3625548236649
2038,JOR,367.3625548236649
2039,JOR,367.3625548236649
2040,JOR,367.3625548236649
2041,JOR,367.3625548236649
2042,JOR,367.3625548236649
2043,JOR,367.3625548236649
2044,JOR,367.3625548236649
2045,JOR,367.3625548236649
2046,JOR,367.3625548236649
2047,JOR,367.3625548236649
2048,JOR,367.3625548236649
2049,JOR,367.3625548236649
2050,JOR,367.3625548236649
2021,JPN,454.8725743818677
2022,JPN,454.8725743818677
2023,JPN,454.8725743818677
2024,JPN,454.8725743818677
2025,JPN,454.8725743818677
2026,JPN,454.8725743818677
2027,JPN,454.8725743818677
2028,JPN,454.8725743818677
2029,JPN,454.8725743818677
2030,JPN,454.8725743818677
2031,JPN,454.8725743818677
2032,JPN,454.8725743818677
2033,JPN,454.8725743818677
2034,JPN,454.8725743818677
2035,JPN,454.8725743818677
2036,JPN,454.8725743818677
2037,JPN,454.8725743818677
2038,JPN,454.8725743818677
2039,JPN,454.8725743818677
2040,JPN,454.8725743818677
2041,JPN,454.8725743818677
2042,JPN,454.8725743818677
2043,JPN,454.8725743818677
2044,JPN,454.8725743818677
2045,JPN,454.8725743818677
2046,JPN,454.8725743818677
2047,JPN,454.8725743818677
2048,JPN,454.8725743818677
2049,JPN,454.8725743818677
2050,JPN,454.8725743818677
2021,KAZ,367.3625548236649
2022,KAZ,367.3625548236649
2023,KAZ,367.3625548236649
2024,KAZ,367.3625548236649
2025,KAZ,367.3625548236649
2026,KAZ,367.3625548236649
2027,KAZ,367.3625548236649
2028,KAZ,367.3625548236649
2029,KAZ,367.3625548236649
2030,KAZ,367.3625548236649
2031,KAZ,367.3625548236649
2032,KAZ,367.3625548236649
2033,KAZ,367.3625548236649
2034,KAZ,367.3625548236649
2035,KAZ,367.3625548236649
2036,KAZ,367.3625548236649
2037,KAZ,367.3625548236649
2038,KAZ,367.3625548236649
2039,KAZ,367.3625548236649
2040,KAZ,367.3625548236649
2041,KAZ,367.3625548236649
2042,KAZ,367.3625548236649
2043,KAZ,367.3625548236649
2044,KAZ,367.3625548236649
2045,KAZ,367.3625548236649
2046,KAZ,367.3625548236649
2047,KAZ,367.3625548236649
2048,KAZ,367.3625548236649
2049,KAZ,367.3625548236649
2050,KAZ,367.3625548236649
2021,KEN,367.3625548236649
2022,KEN,367.3625548236649
2023,KEN,367.3625548236649
2024,KEN,367.3625548236649
2025,KEN,367.3625548236649
2026,KEN,367.3625548236649
2027,KEN,367.3625548236649
2028,KEN,367.3625548236649
2029,KEN,367.3625548236649
2030,KEN,367.3625548236649
2031,KEN,367.3625548236649
2032,KEN,367.3625548236649
2033,KEN,367.3625548236649
2034,KEN,367.3625548236649
2035,KEN,367.3625548236649
2036,KEN,367.3625548236649
2037,KEN,367.3625548236649
2038,KEN,367.3625548236649
2039,KEN,367.3625548236649
2040,KEN,367.3625548236649
2041,KEN,367.3625548236649
2042,KEN,367.3625548236649
2043,KEN,367.3625548236649
2044,KEN,367.3625548236649
2045,KEN,367.3625548236649
2046,KEN,367.3625548236649
2047,KEN,367.3625548236649
2048,KEN,367.3625548236649
2049,KEN,367.3625548236649
2050,KEN,367.3625548236649
2021,KGZ,367.3625548236649
2022,KGZ,367.3625548236649
2023,KGZ,367.3625548236649
2024,KGZ,367.3625548236649
2025,KGZ,367.3625548236649
2026,KGZ,367.3625548236649
2027,KGZ,367.3625548236649
2028,KGZ,367.3625548236649
2029,KGZ,367.3625548236649
2030,KGZ,367.3625548236649
2031,KGZ,367.3625548236649
2032,KGZ,367.3625548236649
2033,KGZ,367.3625548236649
2034,KGZ,367.3625548236649
2035,KGZ,367.3625548236649
2036,KGZ,367.3625548236649
2037,KGZ,367.3625548236649
2038,KGZ,367.3625548236649
2039,KGZ,367.3625548236649
2040,KGZ,367.3625548236649
2041,KGZ,367.3625548236649
2042,KGZ,367.3625548236649
2043,KGZ,367.3625548236649
2044,KGZ,367.3625548236649
2045,KGZ,367.3625548236649
2046,KGZ,367.3625548236649
2047,KGZ,367.3625548236649
2048,KGZ,367.3625548236649
2049,KGZ,367.3625548236649
2050,KGZ,367.3625548236649
2021,KHM,367.3625548236649
2022,KHM,367.3625548236649
2023,KHM,367.3625548236649
2024,KHM,367.3625548236649
2025,KHM,367.3625548236649
2026,KHM,367.3625548236649
2027,KHM,367.3625548236649
2028,KHM,367.3625548236649
2029,KHM,367.3625548236649
2030,KHM,367.3625548236649
2031,KHM,367.3625548236649
2032,KHM,367.3625548236649
2033,KHM,367.3625548236649
2034,KHM,367.3625548236649
2035,KHM,367.3625548236649
2036,KHM,367.3625548236649
2037,KHM,367.3625548236649
2038,KHM,367.3625548236649
2039,KHM,367.3625548236649
2040,KHM,367.3625548236649
2041,KHM,367.3625548236649
2042,KHM,367.3625548236649
2043,KHM,367.3625548236649
2044,KHM,367.3625548236649
2045,KHM,367.3625548236649
2046,KHM,367.3625548236649
2047,KHM,367.3625548236649
2048,KHM,367.3625548236649
2049,KHM,367.3625548236649
2050,KHM,367.3625548236649
2021,KIR,367.3625548236649
2022,KIR,367.3625548236649
2023,KIR,367.3625548236649
2024,KIR,367.3625548236649
2025,KIR,367.3625548236649
2026,KIR,367.3625548236649
2027,KIR,367.3625548236649
2028,KIR,367.3625548236649
2029,KIR,367.3625548236649
2030,KIR,367.3625548236649
2031,KIR,367.3625548236649
2032,KIR,367.3625548236649
2033,KIR,367.3625548236649
2034,KIR,367.3625548236649
2035,KIR,367.3625548236649
2036,KIR,367.3625548236649
2037,KIR,367.3625548236649
2038,KIR,367.3625548236649
2039,KIR,367.3625548236649
2040,KIR,367.3625548236649
2041,KIR,367.3625548236649
2042,KIR,367.3625548236649
2043,KIR,367.3625548236649
2044,KIR,367.3625548236649
2045,KIR,367.3625548236649
2046,KIR,367.3625548236649
2047,KIR,367.3625548236649
2048,KIR,367.3625548236649
2049,KIR,367.3625548236649
2050,KIR,367.3625548236649
2021,KNA,367.3625548236649
2022,KNA,367.3625548236649
2023,KNA,367.3625548236649
2024,KNA,367.3625548236649
2025,KNA,367.3625548236649
2026,KNA,367.3625548236649
2027,KNA,367.3625548236649
2028,KNA,367.3625548236649
2029,KNA,367.3625548236649
2030,KNA,367.3625548236649
2031,KNA,367.3625548236649
2032,KNA,367.3625548236649
2033,KNA,367.3625548236649
2034,KNA,367.3625548236649
2035,KNA,367.3625548236649
2036,KNA,367.3625548236649
2037,KNA,367.3625548236649
2038,KNA,367.3625548236649
2039,KNA,367.3625548236649
2040,KNA,367.3625548236649
2041,KNA,367.3625548236649
2042,KNA,367.3625548236649
2043,KNA,367.3625548236649
2044,KNA,367.3625548236649
2045,KNA,367.3625548236649
2046,KNA,367.3625548236649
2047,KNA,367.3625548236649
2048,KNA,367.3625548236649
2049,KNA,367.3625548236649
2050,KNA,367.3625548236649
2021,KOR,568.2652451306948
2022,KOR,568.2652451306948
2023,KOR,568.2652451306948
2024,KOR,568.2652451306948
2025,KOR,568.2652451306948
2026,KOR,568.2652451306948
2027,KOR,568.2652451306948
2028,KOR,568.2652451306948
2029,KOR,568.2652451306948
2030,KOR,568.2652451306948
2031,KOR,568.2652451306948
2032,KOR,568.2652451306948
2033,KOR,568.2652451306948
2034,KOR,568.2652451306948
2035,KOR,568.2652451306948
2036,KOR,568.2652451306948
2037,KOR,568.2652451306948
2038,KOR,568.2652451306948
2039,KOR,568.2652451306948
2040,KOR,568.2652451306948
2041,KOR,568.2652451306948
2042,KOR,568.2652451306948
2043,KOR,568.2652451306948
2044,KOR,568.2652451306948
2045,KOR,568.2652451306948
2046,KOR,568.2652451306948
2047,KOR,568.2652451306948
2048,KOR,568.2652451306948
2049,KOR,568.2652451306948
2050,KOR,568.2652451306948
2021,KWT,367.3625548236649
2022,KWT,367.3625548236649
2023,KWT,367.3625548236649
2024,KWT,367.3625548236649
2025,KWT,367.3625548236649
2026,KWT,367.3625548236649
2027,KWT,367.3625548236649
2028,KWT,367.3625548236649
2029,KWT,367.3625548236649
2030,KWT,367.3625548236649
2031,KWT,367.3625548236649
2032,KWT,367.3625548236649
2033,KWT,367.3625548236649
2034,KWT,367.3625548236649
2035,KWT,367.3625548236649
2036,KWT,367.3625548236649
2037,KWT,367.3625548236649
2038,KWT,367.3625548236649
2039,KWT,367.3625548236649
2040,KWT,367.3625548236649
2041,KWT,367.3625548236649
2042,KWT,367.3625548236649
2043,KWT,367.3625548236649
2044,KWT,367.3625548236649
2045,KWT,367.3625548236649
2046,KWT,367.3625548236649
2047,KWT,367.3625548236649
2048,KWT,367.3625548236649
2049,KWT,367.3625548236649
2050,KWT,367.3625548236649
2021,LAO,367.3625548236649
2022,LAO,367.3625548236649
2023,LAO,367.3625548236649
2024,LAO,367.3625548236649
2025,LAO,367.3625548236649
2026,LAO,367.3625548236649
2027,LAO,367.3625548236649
2028,LAO,367.3625548236649
2029,LAO,367.3625548236649
2030,LAO,367.3625548236649
2031,LAO,367.3625548236649
2032,LAO,367.3625548236649
2033,LAO,367.3625548236649
2034,LAO,367.3625548236649
2035,LAO,367.3625548236649
2036,LAO,367.3625548236649
2037,LAO,367.3625548236649
2038,LAO,367.3625548236649
2039,LAO,367.3625548236649
2040,LAO,367.3625548236649
2041,LAO,367.3625548236649
2042,LAO,367.3625548236649
2043,LAO,367.3625548236649
2044,LAO,367.3625548236649
2045,LAO,367.3625548236649
2046,LAO,367.3625548236649
2047,LAO,367.3625548236649
2048,LAO,367.3625548236649
2049,LAO,367.3625548236649
2050,LAO,367.3625548236649
2021,LBN,367.3625548236649
2022,LBN,367.3625548236649
2023,LBN,367.3625548236649
2024,LBN,367.3625548236649
2025,LBN,367.3625548236649
2026,LBN,367.3625548236649
2027,LBN,367.3625548236649
2028,LBN,367.3625548236649
2029,LBN,367.3625548236649
2030,LBN,367.3625548236649
2031,LBN,367.3625548236649
2032,LBN,367.3625548236649
2033,LBN,367.3625548236649
2034,LBN,367.3625548236649
2035,LBN,367.3625548236649
2036,LBN,367.3625548236649
2037,LBN,367.3625548236649
2038,LBN,367.3625548236649
2039,LBN,367.3625548236649
2040,LBN,367.3625548236649
2041,LBN,367.3625548236649
2042,LBN,367.3625548236649
2043,LBN,367.3625548236649
2044,LBN,367.3625548236649
2045,LBN,367.3625548236649
2046,LBN,367.3625548236649
2047,LBN,367.3625548236649
2048,LBN,367.3625548236649
2049,LBN,367.3625548236649
2050,LBN,367.3625548236649
2021,LBR,367.3625548236649
2022,LBR,367.3625548236649
2023,LBR,367.3625548236649
2024,LBR,367.3625548236649
2025,LBR,367.3625548236649
2026,LBR,367.3625548236649
2027,LBR,367.3625548236649
2028,LBR,367.3625548236649
2029,LBR,367.3625548236649
2030,LBR,367.3625548236649
2031,LBR,367.3625548236649
2032,LBR,367.3625548236649
2033,LBR,367.3625548236649
2034,LBR,367.3625548236649
2035,LBR,367.3625548236649
2036,LBR,367.3625548236649
2037,LBR,367.3625548236649
2038,LBR,367.3625548236649
2039,LBR,367.3625548236649
2040,LBR,367.3625548236649
2041,LBR,367.3625548236649
2042,LBR,367.3625548236649
2043,LBR,367.3625548236649
2044,LBR,367.3625548236649
2045,LBR,367.3625548236649
2046,LBR,367.3625548236649
2047,LBR,367.3625548236649
2048,LBR,367.3625548236649
2049,LBR,367.3625548236649
2050,LBR,367.3625548236649
2021,LBY,367.3625548236649
2022,LBY,367.3625548236649
2023,LBY,367.3625548236649
2024,LBY,367.3625548236649
2025,LBY,367.3625548236649
2026,LBY,367.3625548236649
2027,LBY,367.3625548236649
2028,LBY,367.3625548236649
2029,LBY,367.3625548236649
2030,LBY,367.3625548236649
2031,LBY,367.3625548236649
2032,LBY,367.3625548236649
2033,LBY,367.3625548236649
2034,LBY,367.3625548236649
2035,LBY,367.3625548236649
2036,LBY,367.3625548236649
2037,LBY,367.3625548236649
2038,LBY,367.3625548236649
2039,LBY,367.3625548236649
2040,LBY,367.3625548236649
2041,LBY,367.3625548236649
2042,LBY,367.3625548236649
2043,LBY,367.3625548236649
2044,LBY,367.3625548236649
2045,LBY,367.3625548236649
2046,LBY,367.3625548236649
2047,LBY,367.3625548236649
2048,LBY,367.3625548236649
2049,LBY,367.3625548236649
2050,LBY,367.3625548236649
2021,LCA,367.3625548236649
2022,LCA,367.3625548236649
2023,LCA,367.3625548236649
2024,LCA,367.3625548236649
2025,LCA,367.3625548236649
2026,LCA,367.3625548236649
2027,LCA,367.3625548236649
2028,LCA,367.3625548236649
2029,LCA,367.3625548236649
2030,LCA,367.3625548236649
2031,LCA,367.3625548236649
2032,LCA,367.3625548236649
2033,LCA,367.3625548236649
2034,LCA,367.3625548236649
2035,LCA,367.3625548236649
2036,LCA,367.3625548236649
2037,LCA,367.3625548236649
2038,LCA,367.3625548236649
2039,LCA,367.3625548236649
2040,LCA,367.3625548236649
2041,LCA,367.3625548236649
2042,LCA,367.3625548236649
2043,LCA,367.3625548236649
2044,LCA,367.3625548236649
2045,LCA,367.3625548236649
2046,LCA,367.3625548236649
2047,LCA,367.3625548236649
2048,LCA,367.3625548236649
2049,LCA,367.3625548236649
2050,LCA,367.3625548236649
2021,LIE,367.3625548236649
2022,LIE,367.3625548236649
2023,LIE,367.3625548236649
2024,LIE,367.3625548236649
2025,LIE,367.3625548236649
2026,LIE,367.3625548236649
2027,LIE,367.3625548236649
2028,LIE,367.3625548236649
2029,LIE,367.3625548236649
2030,LIE,367.3625548236649
2031,LIE,367.3625548236649
2032,LIE,367.3625548236649
2033,LIE,367.3625548236649
2034,LIE,367.3625548236649
2035,LIE,367.3625548236649
2036,LIE,367.3625548236649
2037,LIE,367.3625548236649
2038,LIE,367.3625548236649
2039,LIE,367.3625548236649
2040,LIE,367.3625548236649
2041,LIE,367.3625548236649
2042,LIE,367.3625548236649
2043,LIE,367.3625548236649
2044,LIE,367.3625548236649
2045,LIE,367.3625548236649
2046,LIE,367.3625548236649
2047,LIE,367.3625548236649
2048,LIE,367.3625548236649
2049,LIE,367.3625548236649
2050,LIE,367.3625548236649
2021,LKA,367.3625548236649
2022,LKA,367.3625548236649
2023,LKA,367.3625548236649
2024,LKA,367.3625548236649
2025,LKA,367.3625548236649
2026,LKA,367.3625548236649
2027,LKA,367.3625548236649
2028,LKA,367.3625548236649
2029,LKA,367.3625548236649
2030,LKA,367.3625548236649
2031,LKA,367.3625548236649
2032,LKA,367.3625548236649
2033,LKA,367.3625548236649
2034,LKA,367.3625548236649
2035,LKA,367.3625548236649
2036,LKA,367.3625548236649
2037,LKA,367.3625548236649
2038,LKA,367.3625548236649
2039,LKA,367.3625548236649
2040,LKA,367.3625548236649
2041,LKA,367.3625548236649
2042,LKA,367.3625548236649
2043,LKA,367.3625548236649
2044,LKA,367.3625548236649
2045,LKA,367.3625548236649
2046,LKA,367.3625548236649
2047,LKA,367.3625548236649
2048,LKA,367.3625548236649
2049,LKA,367.3625548236649
2050,LKA,367.3625548236649
2021,LSO,367.3625548236649
2022,LSO,367.3625548236649
2023,LSO,367.3625548236649
2024,LSO,367.3625548236649
2025,LSO,367.3625548236649
2026,LSO,367.3625548236649
2027,LSO,367.3625548236649
2028,LSO,367.3625548236649
2029,LSO,367.3625548236649
2030,LSO,367.3625548236649
2031,LSO,367.3625548236649
2032,LSO,367.3625548236649
2033,LSO,367.3625548236649
2034,LSO,367.3625548236649
2035,LSO,367.3625548236649
2036,LSO,367.3625548236649
2037,LSO,367.3625548236649
2038,LSO,367.3625548236649
2039,LSO,367.3625548236649
2040,LSO,367.3625548236649
2041,LSO,367.3625548236649
2042,LSO,367.3625548236649
2043,LSO,367.3625548236649
2044,LSO,367.3625548236649
2045,LSO,367.3625548236649
2046,LSO,367.3625548236649
2047,LSO,367.3625548236649
2048,LSO,367.3625548236649
2049,LSO,367.3625548236649
2050,LSO,367.3625548236649
2021,LTU,558.0482625438715
2022,LTU,558.0482625438715
2023,LTU,558.0482625438715
2024,LTU,558.0482625438715
2025,LTU,558.0482625438715
2026,LTU,558.0482625438715
2027,LTU,558.0482625438715
2028,LTU,558.0482625438715
2029,LTU,558.0482625438715
2030,LTU,558.0482625438715
2031,LTU,558.0482625438715
2032,LTU,558.0482625438715
2033,LTU,558.0482625438715
2034,LTU,558.0482625438715
2035,LTU,558.0482625438715
2036,LTU,558.0482625438715
2037,LTU,558.0482625438715
2038,LTU,558.0482625438715
2039,LTU,558.0482625438715
2040,LTU,558.0482625438715
2041,LTU,558.0482625438715
2042,LTU,558.0482625438715
2043,LTU,558.0482625438715
2044,LTU,558.0482625438715
2045,LTU,558.0482625438715
2046,LTU,558.0482625438715
2047,LTU,558.0482625438715
2048,LTU,558.0482625438715
2049,LTU,558.0482625438715
2050,LTU,558.0482625438715
2021,LUX,367.3625548236649
2022,LUX,367.3625548236649
2023,LUX,367.3625548236649
2024,LUX,367.3625548236649
2025,LUX,367.3625548236649
2026,LUX,367.3625548236649
2027,LUX,367.3625548236649
2028,LUX,367.3625548236649
2029,LUX,367.3625548236649
2030,LUX,367.3625548236649
2031,LUX,367.3625548236649
2032,LUX,367.3625548236649
2033,LUX,367.3625548236649
2034,LUX,367.3625548236649
2035,LUX,367.3625548236649
2036,LUX,367.3625548236649
2037,LUX,367.3625548236649
2038,LUX,367.3625548236649
2039,LUX,367.3625548236649
2040,LUX,367.3625548236649
2041,LUX,367.3625548236649
2042,LUX,367.3625548236649
2043,LUX,367.3625548236649
2044,LUX,367.3625548236649
2045,LUX,367.3625548236649
2046,LUX,367.3625548236649
2047,LUX,367.3625548236649
2048,LUX,367.3625548236649
2049,LUX,367.3625548236649
2050,LUX,367.3625548236649
2021,LVA,367.3625548236649
2022,LVA,367.3625548236649
2023,LVA,367.3625548236649
2024,LVA,367.3625548236649
2025,LVA,367.3625548236649
2026,LVA,367.3625548236649
2027,LVA,367.3625548236649
2028,LVA,367.3625548236649
2029,LVA,367.3625548236649
2030,LVA,367.3625548236649
2031,LVA,367.3625548236649
2032,LVA,367.3625548236649
2033,LVA,367.3625548236649
2034,LVA,367.3625548236649
2035,LVA,367.3625548236649
2036,LVA,367.3625548236649
2037,LVA,367.3625548236649
2038,LVA,367.3625548236649
2039,LVA,367.3625548236649
2040,LVA,367.3625548236649
2041,LVA,367.3625548236649
2042,LVA,367.3625548236649
2043,LVA,367.3625548236649
2044,LVA,367.3625548236649
2045,LVA,367.3625548236649
2046,LVA,367.3625548236649
2047,LVA,367.3625548236649
2048,LVA,367.3625548236649
2049,LVA,367.3625548236649
2050,LVA,367.3625548236649
2021,MAC,367.3625548236649
2022,MAC,367.3625548236649
2023,MAC,367.3625548236649
2024,MAC,367.3625548236649
2025,MAC,367.3625548236649
2026,MAC,367.3625548236649
2027,MAC,367.3625548236649
2028,MAC,367.3625548236649
2029,MAC,367.3625548236649
2030,MAC,367.3625548236649
2031,MAC,367.3625548236649
2032,MAC,367.3625548236649
2033,MAC,367.3625548236649
2034,MAC,367.3625548236649
2035,MAC,367.3625548236649
2036,MAC,367.3625548236649
2037,MAC,367.3625548236649
2038,MAC,367.3625548236649
2039,MAC,367.3625548236649
2040,MAC,367.3625548236649
2041,MAC,367.3625548236649
2042,MAC,367.3625548236649
2043,MAC,367.3625548236649
2044,MAC,367.3625548236649
2045,MAC,367.3625548236649
2046,MAC,367.3625548236649
2047,MAC,367.3625548236649
2048,MAC,367.3625548236649
2049,MAC,367.3625548236649
2050,MAC,367.3625548236649
2021,MAF,367.3625548236649
2022,MAF,367.3625548236649
2023,MAF,367.3625548236649
2024,MAF,367.3625548236649
2025,MAF,367.3625548236649
2026,MAF,367.3625548236649
2027,MAF,367.3625548236649
2028,MAF,367.3625548236649
2029,MAF,367.3625548236649
2030,MAF,367.3625548236649
2031,MAF,367.3625548236649
2032,MAF,367.3625548236649
2033,MAF,367.3625548236649
2034,MAF,367.3625548236649
2035,MAF,367.3625548236649
2036,MAF,367.3625548236649
2037,MAF,367.3625548236649
2038,MAF,367.3625548236649
2039,MAF,367.3625548236649
2040,MAF,367.3625548236649
2041,MAF,367.3625548236649
2042,MAF,367.3625548236649
2043,MAF,367.3625548236649
2044,MAF,367.3625548236649
2045,MAF,367.3625548236649
2046,MAF,367.3625548236649
2047,MAF,367.3625548236649
2048,MAF,367.3625548236649
2049,MAF,367.3625548236649
2050,MAF,367.3625548236649
2021,MAR,367.3625548236649
2022,MAR,367.3625548236649
2023,MAR,367.3625548236649
2024,MAR,367.3625548236649
2025,MAR,367.3625548236649
2026,MAR,367.3625548236649
2027,MAR,367.3625548236649
2028,MAR,367.3625548236649
2029,MAR,367.3625548236649
2030,MAR,367.3625548236649
2031,MAR,367.3625548236649
2032,MAR,367.3625548236649
2033,MAR,367.3625548236649
2034,MAR,367.3625548236649
2035,MAR,367.3625548236649
2036,MAR,367.3625548236649
2037,MAR,367.3625548236649
2038,MAR,367.3625548236649
2039,MAR,367.3625548236649
2040,MAR,367.3625548236649
2041,MAR,367.3625548236649
2042,MAR,367.3625548236649
2043,MAR,367.3625548236649
2044,MAR,367.3625548236649
2045,MAR,367.3625548236649
2046,MAR,367.3625548236649
2047,MAR,367.3625548236649
2048,MAR,367.3625548236649
2049,MAR,367.3625548236649
2050,MAR,367.3625548236649
2021,MCO,367.3625548236649
2022,MCO,367.3625548236649
2023,MCO,367.3625548236649
2024,MCO,367.3625548236649
2025,MCO,367.3625548236649
2026,MCO,367.3625548236649
2027,MCO,367.3625548236649
2028,MCO,367.3625548236649
2029,MCO,367.3625548236649
2030,MCO,367.3625548236649
2031,MCO,367.3625548236649
2032,MCO,367.3625548236649
2033,MCO,367.3625548236649
2034,MCO,367.3625548236649
2035,MCO,367.3625548236649
2036,MCO,367.3625548236649
2037,MCO,367.3625548236649
2038,MCO,367.3625548236649
2039,MCO,367.3625548236649
2040,MCO,367.3625548236649
2041,MCO,367.3625548236649
2042,MCO,367.3625548236649
2043,MCO,367.3625548236649
2044,MCO,367.3625548236649
2045,MCO,367.3625548236649
2046,MCO,367.3625548236649
2047,MCO,367.3625548236649
2048,MCO,367.3625548236649
2049,MCO,367.3625548236649
2050,MCO,367.3625548236649
2021,MDA,367.3625548236649
2022,MDA,367.3625548236649
2023,MDA,367.3625548236649
2024,MDA,367.3625548236649
2025,MDA,367.3625548236649
2026,MDA,367.3625548236649
2027,MDA,367.3625548236649
2028,MDA,367.3625548236649
2029,MDA,367.3625548236649
2030,MDA,367.3625548236649
2031,MDA,367.3625548236649
2032,MDA,367.3625548236649
2033,MDA,367.3625548236649
2034,MDA,367.3625548236649
2035,MDA,367.3625548236649
2036,MDA,367.3625548236649
2037,MDA,367.3625548236649
2038,MDA,367.3625548236649
2039,MDA,367.3625548236649
2040,MDA,367.3625548236649
2041,MDA,367.3625548236649
2042,MDA,367.3625548236649
2043,MDA,367.3625548236649
2044,MDA,367.3625548236649
2045,MDA,367.3625548236649
2046,MDA,367.3625548236649
2047,MDA,367.3625548236649
2048,MDA,367.3625548236649
2049,MDA,367.3625548236649
2050,MDA,367.3625548236649
2021,MDG,367.3625548236649
2022,MDG,367.3625548236649
2023,MDG,367.3625548236649
2024,MDG,367.3625548236649
2025,MDG,367.3625548236649
2026,MDG,367.3625548236649
2027,MDG,367.3625548236649
2028,MDG,367.3625548236649
2029,MDG,367.3625548236649
2030,MDG,367.3625548236649
2031,MDG,367.3625548236649
2032,MDG,367.3625548236649
2033,MDG,367.3625548236649
2034,MDG,367.3625548236649
2035,MDG,367.3625548236649
2036,MDG,367.3625548236649
2037,MDG,367.3625548236649
2038,MDG,367.3625548236649
2039,MDG,367.3625548236649
2040,MDG,367.3625548236649
2041,MDG,367.3625548236649
2042,MDG,367.3625548236649
2043,MDG,367.3625548236649
2044,MDG,367.3625548236649
2045,MDG,367.3625548236649
2046,MDG,367.3625548236649
2047,MDG,367.3625548236649
2048,MDG,367.3625548236649
2049,MDG,367.3625548236649
2050,MDG,367.3625548236649
2021,MDV,367.3625548236649
2022,MDV,367.3625548236649
2023,MDV,367.3625548236649
2024,MDV,367.3625548236649
2025,MDV,367.3625548236649
2026,MDV,367.3625548236649
2027,MDV,367.3625548236649
2028,MDV,367.3625548236649
2029,MDV,367.3625548236649
2030,MDV,367.3625548236649
2031,MDV,367.3625548236649
2032,MDV,367.3625548236649
2033,MDV,367.3625548236649
2034,MDV,367.3625548236649
2035,MDV,367.3625548236649
2036,MDV,367.3625548236649
2037,MDV,367.3625548236649
2038,MDV,367.3625548236649
2039,MDV,367.3625548236649
2040,MDV,367.3625548236649
2041,MDV,367.3625548236649
2042,MDV,367.3625548236649
2043,MDV,367.3625548236649
2044,MDV,367.3625548236649
2045,MDV,367.3625548236649
2046,MDV,367.3625548236649
2047,MDV,367.3625548236649
2048,MDV,367.3625548236649
2049,MDV,367.3625548236649
2050,MDV,367.3625548236649
2021,MEX,445.1294770766439
2022,MEX,445.1294770766439
2023,MEX,445.1294770766439
2024,MEX,445.1294770766439
2025,MEX,445.1294770766439
2026,MEX,445.1294770766439
2027,MEX,445.1294770766439
2028,MEX,445.1294770766439
