,Nation,iso_code3,Year,fuelefficiency_trns_public_hydrogen_km_per_litre
6460,East Asia & Pacific (IDA & IBRD countries),TEA,2043,0.5602
6461,East Asia & Pacific (IDA & IBRD countries),TEA,2044,0.5602
6462,East Asia & Pacific (IDA & IBRD countries),TEA,2045,0.5602
6463,East Asia & Pacific (IDA & IBRD countries),TEA,2046,0.5602
6464,East Asia & Pacific (IDA & IBRD countries),TEA,2047,0.5602
6465,East Asia & Pacific (IDA & IBRD countries),TEA,2048,0.5602
6466,East Asia & Pacific (IDA & IBRD countries),TEA,2049,0.5602
6467,East Asia & Pacific (IDA & IBRD countries),TEA,2050,0.5602
6468,Europe & Central Asia (IDA & IBRD countries),TEC,2023,0.5602
6469,Europe & Central Asia (IDA & IBRD countries),TEC,2024,0.5602
6470,Europe & Central Asia (IDA & IBRD countries),TEC,2025,0.5602
6471,Europe & Central Asia (IDA & IBRD countries),TEC,2026,0.5602
6472,Europe & Central Asia (IDA & IBRD countries),TEC,2027,0.5602
6473,Europe & Central Asia (IDA & IBRD countries),TEC,2028,0.5602
6474,Europe & Central Asia (IDA & IBRD countries),TEC,2029,0.5602
6475,Europe & Central Asia (IDA & IBRD countries),TEC,2030,0.5602
6476,Europe & Central Asia (IDA & IBRD countries),TEC,2031,0.5602
6477,Europe & Central Asia (IDA & IBRD countries),TEC,2032,0.5602
6478,Europe & Central Asia (IDA & IBRD countries),TEC,2033,0.5602
6479,Europe & Central Asia (IDA & IBRD countries),TEC,2034,0.5602
6480,Europe & Central Asia (IDA & IBRD countries),TEC,2035,0.5602
6481,Europe & Central Asia (IDA & IBRD countries),TEC,2036,0.5602
6482,Europe & Central Asia (IDA & IBRD countries),TEC,2037,0.5602
6483,Europe & Central Asia (IDA & IBRD countries),TEC,2038,0.5602
6484,Europe & Central Asia (IDA & IBRD countries),TEC,2039,0.5602
6485,Europe & Central Asia (IDA & IBRD countries),TEC,2040,0.5602
6486,Europe & Central Asia (IDA & IBRD countries),TEC,2041,0.5602
6487,Europe & Central Asia (IDA & IBRD countries),TEC,2042,0.5602
6488,Europe & Central Asia (IDA & IBRD countries),TEC,2043,0.5602
6489,Europe & Central Asia (IDA & IBRD countries),TEC,2044,0.5602
6490,Europe & Central Asia (IDA & IBRD countries),TEC,2045,0.5602
6491,Europe & Central Asia (IDA & IBRD countries),TEC,2046,0.5602
6492,Europe & Central Asia (IDA & IBRD countries),TEC,2047,0.5602
6493,Europe & Central Asia (IDA & IBRD countries),TEC,2048,0.5602
6494,Europe & Central Asia (IDA & IBRD countries),TEC,2049,0.5602
6495,Europe & Central Asia (IDA & IBRD countries),TEC,2050,0.5602
6496,Togo,TGO,2023,0.5602
6497,Togo,TGO,2024,0.5602
6498,Togo,TGO,2025,0.5602
6499,Togo,TGO,2026,0.5602
6500,Togo,TGO,2027,0.5602
6501,Togo,TGO,2028,0.5602
6502,Togo,TGO,2029,0.5602
6503,Togo,TGO,2030,0.5602
6504,Togo,TGO,2031,0.5602
6505,Togo,TGO,2032,0.5602
6506,Togo,TGO,2033,0.5602
6507,Togo,TGO,2034,0.5602
6508,Togo,TGO,2035,0.5602
6509,Togo,TGO,2036,0.5602
6510,Togo,TGO,2037,0.5602
6511,Togo,TGO,2038,0.5602
6512,Togo,TGO,2039,0.5602
6513,Togo,TGO,2040,0.5602
6514,Togo,TGO,2041,0.5602
6515,Togo,TGO,2042,0.5602
6516,Togo,TGO,2043,0.5602
6517,Togo,TGO,2044,0.5602
6518,Togo,TGO,2045,0.5602
6519,Togo,TGO,2046,0.5602
6520,Togo,TGO,2047,0.5602
6521,Togo,TGO,2048,0.5602
6522,Togo,TGO,2049,0.5602
6523,Togo,TGO,2050,0.5602
6524,Thailand,THA,2023,0.5602
6525,Thailand,THA,2024,0.5602
6526,Thailand,THA,2025,0.5602
6527,Thailand,THA,2026,0.5602
6528,Thailand,THA,2027,0.5602
6529,Thailand,THA,2028,0.5602
6530,Thailand,THA,2029,0.5602
6531,Thailand,THA,2030,0.5602
6532,Thailand,THA,2031,0.5602
6533,Thailand,THA,2032,0.5602
6534,Thailand,THA,2033,0.5602
6535,Thailand,THA,2034,0.5602
6536,Thailand,THA,2035,0.5602
6537,Thailand,THA,2036,0.5602
6538,Thailand,THA,2037,0.5602
6539,Thailand,THA,2038,0.5602
6540,Thailand,THA,2039,0.5602
6541,Thailand,THA,2040,0.5602
6542,Thailand,THA,2041,0.5602
6543,Thailand,THA,2042,0.5602
6544,Thailand,THA,2043,0.5602
6545,Thailand,THA,2044,0.5602
6546,Thailand,THA,2045,0.5602
6547,Thailand,THA,2046,0.5602
6548,Thailand,THA,2047,0.5602
6549,Thailand,THA,2048,0.5602
6550,Thailand,THA,2049,0.5602
6551,Thailand,THA,2050,0.5602
6552,Tajikistan,TJK,2023,0.5602
6553,Tajikistan,TJK,2024,0.5602
6554,Tajikistan,TJK,2025,0.5602
6555,Tajikistan,TJK,2026,0.5602
6556,Tajikistan,TJK,2027,0.5602
6557,Tajikistan,TJK,2028,0.5602
6558,Tajikistan,TJK,2029,0.5602
6559,Tajikistan,TJK,2030,0.5602
6560,Tajikistan,TJK,2031,0.5602
6561,Tajikistan,TJK,2032,0.5602
6562,Tajikistan,TJK,2033,0.5602
6563,Tajikistan,TJK,2034,0.5602
6564,Tajikistan,TJK,2035,0.5602
6565,Tajikistan,TJK,2036,0.5602
6566,Tajikistan,TJK,2037,0.5602
6567,Tajikistan,TJK,2038,0.5602
6568,Tajikistan,TJK,2039,0.5602
6569,Tajikistan,TJK,2040,0.5602
6570,Tajikistan,TJK,2041,0.5602
6571,Tajikistan,TJK,2042,0.5602
6572,Tajikistan,TJK,2043,0.5602
6573,Tajikistan,TJK,2044,0.5602
6574,Tajikistan,TJK,2045,0.5602
6575,Tajikistan,TJK,2046,0.5602
6576,Tajikistan,TJK,2047,0.5602
6577,Tajikistan,TJK,2048,0.5602
6578,Tajikistan,TJK,2049,0.5602
6579,Tajikistan,TJK,2050,0.5602
6580,Turkmenistan,TKM,2023,0.5602
6581,Turkmenistan,TKM,2024,0.5602
6582,Turkmenistan,TKM,2025,0.5602
6583,Turkmenistan,TKM,2026,0.5602
6584,Turkmenistan,TKM,2027,0.5602
6585,Turkmenistan,TKM,2028,0.5602
6586,Turkmenistan,TKM,2029,0.5602
6587,Turkmenistan,TKM,2030,0.5602
6588,Turkmenistan,TKM,2031,0.5602
6589,Turkmenistan,TKM,2032,0.5602
6590,Turkmenistan,TKM,2033,0.5602
6591,Turkmenistan,TKM,2034,0.5602
6592,Turkmenistan,TKM,2035,0.5602
6593,Turkmenistan,TKM,2036,0.5602
6594,Turkmenistan,TKM,2037,0.5602
6595,Turkmenistan,TKM,2038,0.5602
6596,Turkmenistan,TKM,2039,0.5602
6597,Turkmenistan,TKM,2040,0.5602
6598,Turkmenistan,TKM,2041,0.5602
6599,Turkmenistan,TKM,2042,0.5602
6600,Turkmenistan,TKM,2043,0.5602
6601,Turkmenistan,TKM,2044,0.5602
6602,Turkmenistan,TKM,2045,0.5602
6603,Turkmenistan,TKM,2046,0.5602
6604,Turkmenistan,TKM,2047,0.5602
6605,Turkmenistan,TKM,2048,0.5602
6606,Turkmenistan,TKM,2049,0.5602
6607,Turkmenistan,TKM,2050,0.5602
6608,Latin America & the Caribbean (IDA & IBRD countries),TLA,2023,0.5602
6609,Latin America & the Caribbean (IDA & IBRD countries),TLA,2024,0.5602
6610,Latin America & the Caribbean (IDA & IBRD countries),TLA,2025,0.5602
6611,Latin America & the Caribbean (IDA & IBRD countries),TLA,2026,0.5602
6612,Latin America & the Caribbean (IDA & IBRD countries),TLA,2027,0.5602
6613,Latin America & the Caribbean (IDA & IBRD countries),TLA,2028,0.5602
6614,Latin America & the Caribbean (IDA & IBRD countries),TLA,2029,0.5602
6615,Latin America & the Caribbean (IDA & IBRD countries),TLA,2030,0.5602
6616,Latin America & the Caribbean (IDA & IBRD countries),TLA,2031,0.5602
6617,Latin America & the Caribbean (IDA & IBRD countries),TLA,2032,0.5602
6618,Latin America & the Caribbean (IDA & IBRD countries),TLA,2033,0.5602
6619,Latin America & the Caribbean (IDA & IBRD countries),TLA,2034,0.5602
6620,Latin America & the Caribbean (IDA & IBRD countries),TLA,2035,0.5602
6621,Latin America & the Caribbean (IDA & IBRD countries),TLA,2036,0.5602
6622,Latin America & the Caribbean (IDA & IBRD countries),TLA,2037,0.5602
6623,Latin America & the Caribbean (IDA & IBRD countries),TLA,2038,0.5602
6624,Latin America & the Caribbean (IDA & IBRD countries),TLA,2039,0.5602
6625,Latin America & the Caribbean (IDA & IBRD countries),TLA,2040,0.5602
6626,Latin America & the Caribbean (IDA & IBRD countries),TLA,2041,0.5602
6627,Latin America & the Caribbean (IDA & IBRD countries),TLA,2042,0.5602
6628,Latin America & the Caribbean (IDA & IBRD countries),TLA,2043,0.5602
6629,Latin America & the Caribbean (IDA & IBRD countries),TLA,2044,0.5602
6630,Latin America & the Caribbean (IDA & IBRD countries),TLA,2045,0.5602
6631,Latin America & the Caribbean (IDA & IBRD countries),TLA,2046,0.5602
6632,Latin America & the Caribbean (IDA & IBRD countries),TLA,2047,0.5602
6633,Latin America & the Caribbean (IDA & IBRD countries),TLA,2048,0.5602
6634,Latin America & the Caribbean (IDA & IBRD countries),TLA,2049,0.5602
6635,Latin America & the Caribbean (IDA & IBRD countries),TLA,2050,0.5602
6636,Timor-Leste,TLS,2023,0.5602
6637,Timor-Leste,TLS,2024,0.5602
6638,Timor-Leste,TLS,2025,0.5602
6639,Timor-Leste,TLS,2026,0.5602
6640,Timor-Leste,TLS,2027,0.5602
6641,Timor-Leste,TLS,2028,0.5602
6642,Timor-Leste,TLS,2029,0.5602
6643,Timor-Leste,TLS,2030,0.5602
6644,Timor-Leste,TLS,2031,0.5602
6645,Timor-Leste,TLS,2032,0.5602
6646,Timor-Leste,TLS,2033,0.5602
6647,Timor-Leste,TLS,2034,0.5602
6648,Timor-Leste,TLS,2035,0.5602
6649,Timor-Leste,TLS,2036,0.5602
6650,Timor-Leste,TLS,2037,0.5602
6651,Timor-Leste,TLS,2038,0.5602
6652,Timor-Leste,TLS,2039,0.5602
6653,Timor-Leste,TLS,2040,0.5602
6654,Timor-Leste,TLS,2041,0.5602
6655,Timor-Leste,TLS,2042,0.5602
6656,Timor-Leste,TLS,2043,0.5602
6657,Timor-Leste,TLS,2044,0.5602
6658,Timor-Leste,TLS,2045,0.5602
6659,Timor-Leste,TLS,2046,0.5602
6660,Timor-Leste,TLS,2047,0.5602
6661,Timor-Leste,TLS,2048,0.5602
6662,Timor-Leste,TLS,2049,0.5602
6663,Timor-Leste,TLS,2050,0.5602
6664,Middle East & North Africa (IDA & IBRD countries),TMN,2023,0.5602
6665,Middle East & North Africa (IDA & IBRD countries),TMN,2024,0.5602
6666,Middle East & North Africa (IDA & IBRD countries),TMN,2025,0.5602
6667,Middle East & North Africa (IDA & IBRD countries),TMN,2026,0.5602
6668,Middle East & North Africa (IDA & IBRD countries),TMN,2027,0.5602
6669,Middle East & North Africa (IDA & IBRD countries),TMN,2028,0.5602
6670,Middle East & North Africa (IDA & IBRD countries),TMN,2029,0.5602
6671,Middle East & North Africa (IDA & IBRD countries),TMN,2030,0.5602
6672,Middle East & North Africa (IDA & IBRD countries),TMN,2031,0.5602
6673,Middle East & North Africa (IDA & IBRD countries),TMN,2032,0.5602
6674,Middle East & North Africa (IDA & IBRD countries),TMN,2033,0.5602
6675,Middle East & North Africa (IDA & IBRD countries),TMN,2034,0.5602
6676,Middle East & North Africa (IDA & IBRD countries),TMN,2035,0.5602
6677,Middle East & North Africa (IDA & IBRD countries),TMN,2036,0.5602
6678,Middle East & North Africa (IDA & IBRD countries),TMN,2037,0.5602
6679,Middle East & North Africa (IDA & IBRD countries),TMN,2038,0.5602
6680,Middle East & North Africa (IDA & IBRD countries),TMN,2039,0.5602
6681,Middle East & North Africa (IDA & IBRD countries),TMN,2040,0.5602
6682,Middle East & North Africa (IDA & IBRD countries),TMN,2041,0.5602
6683,Middle East & North Africa (IDA & IBRD countries),TMN,2042,0.5602
6684,Middle East & North Africa (IDA & IBRD countries),TMN,2043,0.5602
6685,Middle East & North Africa (IDA & IBRD countries),TMN,2044,0.5602
6686,Middle East & North Africa (IDA & IBRD countries),TMN,2045,0.5602
6687,Middle East & North Africa (IDA & IBRD countries),TMN,2046,0.5602
6688,Middle East & North Africa (IDA & IBRD countries),TMN,2047,0.5602
6689,Middle East & North Africa (IDA & IBRD countries),TMN,2048,0.5602
6690,Middle East & North Africa (IDA & IBRD countries),TMN,2049,0.5602
6691,Middle East & North Africa (IDA & IBRD countries),TMN,2050,0.5602
6692,Tonga,TON,2023,0.5602
6693,Tonga,TON,2024,0.5602
6694,Tonga,TON,2025,0.5602
6695,Tonga,TON,2026,0.5602
6696,Tonga,TON,2027,0.5602
6697,Tonga,TON,2028,0.5602
6698,Tonga,TON,2029,0.5602
6699,Tonga,TON,2030,0.5602
6700,Tonga,TON,2031,0.5602
6701,Tonga,TON,2032,0.5602
6702,Tonga,TON,2033,0.5602
6703,Tonga,TON,2034,0.5602
6704,Tonga,TON,2035,0.5602
6705,Tonga,TON,2036,0.5602
6706,Tonga,TON,2037,0.5602
6707,Tonga,TON,2038,0.5602
6708,Tonga,TON,2039,0.5602
6709,Tonga,TON,2040,0.5602
6710,Tonga,TON,2041,0.5602
6711,Tonga,TON,2042,0.5602
6712,Tonga,TON,2043,0.5602
6713,Tonga,TON,2044,0.5602
6714,Tonga,TON,2045,0.5602
6715,Tonga,TON,2046,0.5602
6716,Tonga,TON,2047,0.5602
6717,Tonga,TON,2048,0.5602
6718,Tonga,TON,2049,0.5602
6719,Tonga,TON,2050,0.5602
6720,South Asia (IDA & IBRD),TSA,2023,0.5602
6721,South Asia (IDA & IBRD),TSA,2024,0.5602
6722,South Asia (IDA & IBRD),TSA,2025,0.5602
6723,South Asia (IDA & IBRD),TSA,2026,0.5602
6724,South Asia (IDA & IBRD),TSA,2027,0.5602
6725,South Asia (IDA & IBRD),TSA,2028,0.5602
6726,South Asia (IDA & IBRD),TSA,2029,0.5602
6727,South Asia (IDA & IBRD),TSA,2030,0.5602
6728,South Asia (IDA & IBRD),TSA,2031,0.5602
6729,South Asia (IDA & IBRD),TSA,2032,0.5602
6730,South Asia (IDA & IBRD),TSA,2033,0.5602
6731,South Asia (IDA & IBRD),TSA,2034,0.5602
6732,South Asia (IDA & IBRD),TSA,2035,0.5602
6733,South Asia (IDA & IBRD),TSA,2036,0.5602
6734,South Asia (IDA & IBRD),TSA,2037,0.5602
6735,South Asia (IDA & IBRD),TSA,2038,0.5602
6736,South Asia (IDA & IBRD),TSA,2039,0.5602
6737,South Asia (IDA & IBRD),TSA,2040,0.5602
6738,South Asia (IDA & IBRD),TSA,2041,0.5602
6739,South Asia (IDA & IBRD),TSA,2042,0.5602
6740,South Asia (IDA & IBRD),TSA,2043,0.5602
6741,South Asia (IDA & IBRD),TSA,2044,0.5602
6742,South Asia (IDA & IBRD),TSA,2045,0.5602
6743,South Asia (IDA & IBRD),TSA,2046,0.5602
6744,South Asia (IDA & IBRD),TSA,2047,0.5602
6745,South Asia (IDA & IBRD),TSA,2048,0.5602
6746,South Asia (IDA & IBRD),TSA,2049,0.5602
6747,South Asia (IDA & IBRD),TSA,2050,0.5602
6748,Sub-Saharan Africa (IDA & IBRD countries),TSS,2023,0.5602
6749,Sub-Saharan Africa (IDA & IBRD countries),TSS,2024,0.5602
6750,Sub-Saharan Africa (IDA & IBRD countries),TSS,2025,0.5602
6751,Sub-Saharan Africa (IDA & IBRD countries),TSS,2026,0.5602
6752,Sub-Saharan Africa (IDA & IBRD countries),TSS,2027,0.5602
6753,Sub-Saharan Africa (IDA & IBRD countries),TSS,2028,0.5602
6754,Sub-Saharan Africa (IDA & IBRD countries),TSS,2029,0.5602
6755,Sub-Saharan Africa (IDA & IBRD countries),TSS,2030,0.5602
6756,Sub-Saharan Africa (IDA & IBRD countries),TSS,2031,0.5602
6757,Sub-Saharan Africa (IDA & IBRD countries),TSS,2032,0.5602
6758,Sub-Saharan Africa (IDA & IBRD countries),TSS,2033,0.5602
6759,Sub-Saharan Africa (IDA & IBRD countries),TSS,2034,0.5602
6760,Sub-Saharan Africa (IDA & IBRD countries),TSS,2035,0.5602
6761,Sub-Saharan Africa (IDA & IBRD countries),TSS,2036,0.5602
6762,Sub-Saharan Africa (IDA & IBRD countries),TSS,2037,0.5602
6763,Sub-Saharan Africa (IDA & IBRD countries),TSS,2038,0.5602
6764,Sub-Saharan Africa (IDA & IBRD countries),TSS,2039,0.5602
6765,Sub-Saharan Africa (IDA & IBRD countries),TSS,2040,0.5602
6766,Sub-Saharan Africa (IDA & IBRD countries),TSS,2041,0.5602
6767,Sub-Saharan Africa (IDA & IBRD countries),TSS,2042,0.5602
6768,Sub-Saharan Africa (IDA & IBRD countries),TSS,2043,0.5602
6769,Sub-Saharan Africa (IDA & IBRD countries),TSS,2044,0.5602
6770,Sub-Saharan Africa (IDA & IBRD countries),TSS,2045,0.5602
6771,Sub-Saharan Africa (IDA & IBRD countries),TSS,2046,0.5602
6772,Sub-Saharan Africa (IDA & IBRD countries),TSS,2047,0.5602
6773,Sub-Saharan Africa (IDA & IBRD countries),TSS,2048,0.5602
6774,Sub-Saharan Africa (IDA & IBRD countries),TSS,2049,0.5602
6775,Sub-Saharan Africa (IDA & IBRD countries),TSS,2050,0.5602
6776,Trinidad and Tobago,TTO,2023,0.5602
6777,Trinidad and Tobago,TTO,2024,0.5602
6778,Trinidad and Tobago,TTO,2025,0.5602
6779,Trinidad and Tobago,TTO,2026,0.5602
6780,Trinidad and Tobago,TTO,2027,0.5602
6781,Trinidad and Tobago,TTO,2028,0.5602
6782,Trinidad and Tobago,TTO,2029,0.5602
6783,Trinidad and Tobago,TTO,2030,0.5602
6784,Trinidad and Tobago,TTO,2031,0.5602
6785,Trinidad and Tobago,TTO,2032,0.5602
6786,Trinidad and Tobago,TTO,2033,0.5602
6787,Trinidad and Tobago,TTO,2034,0.5602
6788,Trinidad and Tobago,TTO,2035,0.5602
6789,Trinidad and Tobago,TTO,2036,0.5602
6790,Trinidad and Tobago,TTO,2037,0.5602
6791,Trinidad and Tobago,TTO,2038,0.5602
6792,Trinidad and Tobago,TTO,2039,0.5602
6793,Trinidad and Tobago,TTO,2040,0.5602
6794,Trinidad and Tobago,TTO,2041,0.5602
6795,Trinidad and Tobago,TTO,2042,0.5602
6796,Trinidad and Tobago,TTO,2043,0.5602
6797,Trinidad and Tobago,TTO,2044,0.5602
6798,Trinidad and Tobago,TTO,2045,0.5602
6799,Trinidad and Tobago,TTO,2046,0.5602
6800,Trinidad and Tobago,TTO,2047,0.5602
6801,Trinidad and Tobago,TTO,2048,0.5602
6802,Trinidad and Tobago,TTO,2049,0.5602
6803,Trinidad and Tobago,TTO,2050,0.5602
6804,Tunisia,TUN,2023,0.5602
6805,Tunisia,TUN,2024,0.5602
6806,Tunisia,TUN,2025,0.5602
6807,Tunisia,TUN,2026,0.5602
6808,Tunisia,TUN,2027,0.5602
6809,Tunisia,TUN,2028,0.5602
6810,Tunisia,TUN,2029,0.5602
6811,Tunisia,TUN,2030,0.5602
6812,Tunisia,TUN,2031,0.5602
6813,Tunisia,TUN,2032,0.5602
6814,Tunisia,TUN,2033,0.5602
6815,Tunisia,TUN,2034,0.5602
6816,Tunisia,TUN,2035,0.5602
6817,Tunisia,TUN,2036,0.5602
6818,Tunisia,TUN,2037,0.5602
6819,Tunisia,TUN,2038,0.5602
6820,Tunisia,TUN,2039,0.5602
6821,Tunisia,TUN,2040,0.5602
6822,Tunisia,TUN,2041,0.5602
6823,Tunisia,TUN,2042,0.5602
6824,Tunisia,TUN,2043,0.5602
6825,Tunisia,TUN,2044,0.5602
6826,Tunisia,TUN,2045,0.5602
6827,Tunisia,TUN,2046,0.5602
6828,Tunisia,TUN,2047,0.5602
6829,Tunisia,TUN,2048,0.5602
6830,Tunisia,TUN,2049,0.5602
6831,Tunisia,TUN,2050,0.5602
6832,Turkiye,TUR,2023,0.5602
6833,Turkiye,TUR,2024,0.5602
6834,Turkiye,TUR,2025,0.5602
6835,Turkiye,TUR,2026,0.5602
6836,Turkiye,TUR,2027,0.5602
6837,Turkiye,TUR,2028,0.5602
6838,Turkiye,TUR,2029,0.5602
6839,Turkiye,TUR,2030,0.5602
6840,Turkiye,TUR,2031,0.5602
6841,Turkiye,TUR,2032,0.5602
6842,Turkiye,TUR,2033,0.5602
6843,Turkiye,TUR,2034,0.5602
6844,Turkiye,TUR,2035,0.5602
6845,Turkiye,TUR,2036,0.5602
6846,Turkiye,TUR,2037,0.5602
6847,Turkiye,TUR,2038,0.5602
6848,Turkiye,TUR,2039,0.5602
6849,Turkiye,TUR,2040,0.5602
6850,Turkiye,TUR,2041,0.5602
6851,Turkiye,TUR,2042,0.5602
6852,Turkiye,TUR,2043,0.5602
6853,Turkiye,TUR,2044,0.5602
6854,Turkiye,TUR,2045,0.5602
6855,Turkiye,TUR,2046,0.5602
6856,Turkiye,TUR,2047,0.5602
6857,Turkiye,TUR,2048,0.5602
6858,Turkiye,TUR,2049,0.5602
6859,Turkiye,TUR,2050,0.5602
6860,Tuvalu,TUV,2023,0.5602
6861,Tuvalu,TUV,2024,0.5602
6862,Tuvalu,TUV,2025,0.5602
6863,Tuvalu,TUV,2026,0.5602
6864,Tuvalu,TUV,2027,0.5602
6865,Tuvalu,TUV,2028,0.5602
6866,Tuvalu,TUV,2029,0.5602
6867,Tuvalu,TUV,2030,0.5602
6868,Tuvalu,TUV,2031,0.5602
6869,Tuvalu,TUV,2032,0.5602
6870,Tuvalu,TUV,2033,0.5602
6871,Tuvalu,TUV,2034,0.5602
6872,Tuvalu,TUV,2035,0.5602
6873,Tuvalu,TUV,2036,0.5602
6874,Tuvalu,TUV,2037,0.5602
6875,Tuvalu,TUV,2038,0.5602
6876,Tuvalu,TUV,2039,0.5602
6877,Tuvalu,TUV,2040,0.5602
6878,Tuvalu,TUV,2041,0.5602
6879,Tuvalu,TUV,2042,0.5602
6880,Tuvalu,TUV,2043,0.5602
6881,Tuvalu,TUV,2044,0.5602
6882,Tuvalu,TUV,2045,0.5602
6883,Tuvalu,TUV,2046,0.5602
6884,Tuvalu,TUV,2047,0.5602
6885,Tuvalu,TUV,2048,0.5602
6886,Tuvalu,TUV,2049,0.5602
6887,Tuvalu,TUV,2050,0.5602
6888,Tanzania,TZA,2023,0.5602
6889,Tanzania,TZA,2024,0.5602
6890,Tanzania,TZA,2025,0.5602
6891,Tanzania,TZA,2026,0.5602
6892,Tanzania,TZA,2027,0.5602
6893,Tanzania,TZA,2028,0.5602
6894,Tanzania,TZA,2029,0.5602
6895,Tanzania,TZA,2030,0.5602
6896,Tanzania,TZA,2031,0.5602
6897,Tanzania,TZA,2032,0.5602
6898,Tanzania,TZA,2033,0.5602
6899,Tanzania,TZA,2034,0.5602
6900,Tanzania,TZA,2035,0.5602
6901,Tanzania,TZA,2036,0.5602
6902,Tanzania,TZA,2037,0.5602
6903,Tanzania,TZA,2038,0.5602
6904,Tanzania,TZA,2039,0.5602
6905,Tanzania,TZA,2040,0.5602
6906,Tanzania,TZA,2041,0.5602
6907,Tanzania,TZA,2042,0.5602
6908,Tanzania,TZA,2043,0.5602
6909,Tanzania,TZA,2044,0.5602
6910,Tanzania,TZA,2045,0.5602
6911,Tanzania,TZA,2046,0.5602
6912,Tanzania,TZA,2047,0.5602
6913,Tanzania,TZA,2048,0.5602
6914,Tanzania,TZA,2049,0.5602
6915,Tanzania,TZA,2050,0.5602
6916,Uganda,UGA,2023,0.5602
6917,Uganda,UGA,2024,0.5602
6918,Uganda,UGA,2025,0.5602
6919,Uganda,UGA,2026,0.5602
6920,Uganda,UGA,2027,0.5602
6921,Uganda,UGA,2028,0.5602
6922,Uganda,UGA,2029,0.5602
6923,Uganda,UGA,2030,0.5602
6924,Uganda,UGA,2031,0.5602
6925,Uganda,UGA,2032,0.5602
6926,Uganda,UGA,2033,0.5602
6927,Uganda,UGA,2034,0.5602
6928,Uganda,UGA,2035,0.5602
6929,Uganda,UGA,2036,0.5602
6930,Uganda,UGA,2037,0.5602
6931,Uganda,UGA,2038,0.5602
6932,Uganda,UGA,2039,0.5602
6933,Uganda,UGA,2040,0.5602
6934,Uganda,UGA,2041,0.5602
6935,Uganda,UGA,2042,0.5602
6936,Uganda,UGA,2043,0.5602
6937,Uganda,UGA,2044,0.5602
6938,Uganda,UGA,2045,0.5602
6939,Uganda,UGA,2046,0.5602
6940,Uganda,UGA,2047,0.5602
6941,Uganda,UGA,2048,0.5602
6942,Uganda,UGA,2049,0.5602
6943,Uganda,UGA,2050,0.5602
6944,Ukraine,UKR,2023,0.5602
6945,Ukraine,UKR,2024,0.5602
6946,Ukraine,UKR,2025,0.5602
6947,Ukraine,UKR,2026,0.5602
6948,Ukraine,UKR,2027,0.5602
6949,Ukraine,UKR,2028,0.5602
6950,Ukraine,UKR,2029,0.5602
6951,Ukraine,UKR,2030,0.5602
6952,Ukraine,UKR,2031,0.5602
6953,Ukraine,UKR,2032,0.5602
6954,Ukraine,UKR,2033,0.5602
6955,Ukraine,UKR,2034,0.5602
6956,Ukraine,UKR,2035,0.5602
6957,Ukraine,UKR,2036,0.5602
6958,Ukraine,UKR,2037,0.5602
6959,Ukraine,UKR,2038,0.5602
6960,Ukraine,UKR,2039,0.5602
6961,Ukraine,UKR,2040,0.5602
6962,Ukraine,UKR,2041,0.5602
6963,Ukraine,UKR,2042,0.5602
6964,Ukraine,UKR,2043,0.5602
6965,Ukraine,UKR,2044,0.5602
6966,Ukraine,UKR,2045,0.5602
6967,Ukraine,UKR,2046,0.5602
6968,Ukraine,UKR,2047,0.5602
6969,Ukraine,UKR,2048,0.5602
6970,Ukraine,UKR,2049,0.5602
6971,Ukraine,UKR,2050,0.5602
6972,Upper middle income,UMC,2023,0.5602
6973,Upper middle income,UMC,2024,0.5602
6974,Upper middle income,UMC,2025,0.5602
6975,Upper middle income,UMC,2026,0.5602
6976,Upper middle income,UMC,2027,0.5602
6977,Upper middle income,UMC,2028,0.5602
6978,Upper middle income,UMC,2029,0.5602
6979,Upper middle income,UMC,2030,0.5602
6980,Upper middle income,UMC,2031,0.5602
6981,Upper middle income,UMC,2032,0.5602
6982,Upper middle income,UMC,2033,0.5602
6983,Upper middle income,UMC,2034,0.5602
6984,Upper middle income,UMC,2035,0.5602
6985,Upper middle income,UMC,2036,0.5602
6986,Upper middle income,UMC,2037,0.5602
6987,Upper middle income,UMC,2038,0.5602
6988,Upper middle income,UMC,2039,0.5602
6989,Upper middle income,UMC,2040,0.5602
6990,Upper middle income,UMC,2041,0.5602
6991,Upper middle income,UMC,2042,0.5602
6992,Upper middle income,UMC,2043,0.5602
6993,Upper middle income,UMC,2044,0.5602
6994,Upper middle income,UMC,2045,0.5602
6995,Upper middle income,UMC,2046,0.5602
6996,Upper middle income,UMC,2047,0.5602
6997,Upper middle income,UMC,2048,0.5602
6998,Upper middle income,UMC,2049,0.5602
6999,Upper middle income,UMC,2050,0.5602
7000,Uruguay,URY,2023,0.5602
7001,Uruguay,URY,2024,0.5602
7002,Uruguay,URY,2025,0.5602
7003,Uruguay,URY,2026,0.5602
7004,Uruguay,URY,2027,0.5602
7005,Uruguay,URY,2028,0.5602
7006,Uruguay,URY,2029,0.5602
7007,Uruguay,URY,2030,0.5602
7008,Uruguay,URY,2031,0.5602
7009,Uruguay,URY,2032,0.5602
7010,Uruguay,URY,2033,0.5602
7011,Uruguay,URY,2034,0.5602
7012,Uruguay,URY,2035,0.5602
7013,Uruguay,URY,2036,0.5602
7014,Uruguay,URY,2037,0.5602
7015,Uruguay,URY,2038,0.5602
7016,Uruguay,URY,2039,0.5602
