,Nation,iso_code3,Year,occrate_trns_passenger_per_vehicle_aviation
2576,Madagascar,MDG,2000,95.4
2577,Madagascar,MDG,2001,93.0
2578,Madagascar,MDG,2002,97.05
2579,Madagascar,MDG,2003,97.05
2580,Madagascar,MDG,2004,98.10000000000001
2581,Madagascar,MDG,2005,113.85
2582,Madagascar,MDG,2006,114.60000000000001
2583,Madagascar,MDG,2007,115.5
2584,Maldives,MDV,1991,85.19999999999999
2585,Maldives,MDV,1992,85.05000000000001
2586,Maldives,MDV,1993,86.85
2587,Maldives,MDV,1994,90.89999999999999
2588,Maldives,MDV,1995,91.95
2589,Maldives,MDV,1996,91.5
2590,Maldives,MDV,1997,94.95
2591,Maldives,MDV,1998,95.7
2592,Maldives,MDV,1999,93.3
2593,Maldives,MDV,2000,95.4
2594,Maldives,MDV,2001,93.0
2595,Maldives,MDV,2002,97.05
2596,Maldives,MDV,2003,97.05
2597,Maldives,MDV,2004,98.10000000000001
2598,Maldives,MDV,2005,113.85
2599,Maldives,MDV,2006,114.60000000000001
2600,Maldives,MDV,2007,115.5
2601,Middle East & North Africa,MEA,1991,85.19999999999999
2602,Middle East & North Africa,MEA,1992,85.05000000000001
2603,Middle East & North Africa,MEA,1993,86.85
2604,Middle East & North Africa,MEA,1994,90.89999999999999
2605,Middle East & North Africa,MEA,1995,91.95
2606,Middle East & North Africa,MEA,1996,91.5
2607,Middle East & North Africa,MEA,1997,94.95
2608,Middle East & North Africa,MEA,1998,95.7
2609,Middle East & North Africa,MEA,1999,93.3
2610,Middle East & North Africa,MEA,2000,95.4
2611,Middle East & North Africa,MEA,2001,93.0
2612,Middle East & North Africa,MEA,2002,97.05
2613,Middle East & North Africa,MEA,2003,97.05
2614,Middle East & North Africa,MEA,2004,98.10000000000001
2615,Middle East & North Africa,MEA,2005,113.85
2616,Middle East & North Africa,MEA,2006,114.60000000000001
2617,Middle East & North Africa,MEA,2007,115.5
2618,Mexico,MEX,1991,85.19999999999999
2619,Mexico,MEX,1992,85.05000000000001
2620,Mexico,MEX,1993,86.85
2621,Mexico,MEX,1994,90.89999999999999
2622,Mexico,MEX,1995,91.95
2623,Mexico,MEX,1996,91.5
2624,Mexico,MEX,1997,94.95
2625,Mexico,MEX,1998,95.7
2626,Mexico,MEX,1999,93.3
2627,Mexico,MEX,2000,95.4
2628,Mexico,MEX,2001,93.0
2629,Mexico,MEX,2002,97.05
2630,Mexico,MEX,2003,97.05
2631,Mexico,MEX,2004,98.10000000000001
2632,Mexico,MEX,2005,113.85
2633,Mexico,MEX,2006,114.60000000000001
2634,Mexico,MEX,2007,115.5
2635,Marshall Islands,MHL,1991,85.19999999999999
2636,Marshall Islands,MHL,1992,85.05000000000001
2637,Marshall Islands,MHL,1993,86.85
2638,Marshall Islands,MHL,1994,90.89999999999999
2639,Marshall Islands,MHL,1995,91.95
2640,Marshall Islands,MHL,1996,91.5
2641,Marshall Islands,MHL,1997,94.95
2642,Marshall Islands,MHL,1998,95.7
2643,Marshall Islands,MHL,1999,93.3
2644,Marshall Islands,MHL,2000,95.4
2645,Marshall Islands,MHL,2001,93.0
2646,Marshall Islands,MHL,2002,97.05
2647,Marshall Islands,MHL,2003,97.05
2648,Marshall Islands,MHL,2004,98.10000000000001
2649,Marshall Islands,MHL,2005,113.85
2650,Marshall Islands,MHL,2006,114.60000000000001
2651,Marshall Islands,MHL,2007,115.5
2652,Middle income,MIC,1991,85.19999999999999
2653,Middle income,MIC,1992,85.05000000000001
2654,Middle income,MIC,1993,86.85
2655,Middle income,MIC,1994,90.89999999999999
2656,Middle income,MIC,1995,91.95
2657,Middle income,MIC,1996,91.5
2658,Middle income,MIC,1997,94.95
2659,Middle income,MIC,1998,95.7
2660,Middle income,MIC,1999,93.3
2661,Middle income,MIC,2000,95.4
2662,Middle income,MIC,2001,93.0
2663,Middle income,MIC,2002,97.05
2664,Middle income,MIC,2003,97.05
2665,Middle income,MIC,2004,98.10000000000001
2666,Middle income,MIC,2005,113.85
2667,Middle income,MIC,2006,114.60000000000001
2668,Middle income,MIC,2007,115.5
2669,North Macedonia,MKD,1991,85.19999999999999
2670,North Macedonia,MKD,1992,85.05000000000001
2671,North Macedonia,MKD,1993,86.85
2672,North Macedonia,MKD,1994,90.89999999999999
2673,North Macedonia,MKD,1995,91.95
2674,North Macedonia,MKD,1996,91.5
2675,North Macedonia,MKD,1997,94.95
2676,North Macedonia,MKD,1998,95.7
2677,North Macedonia,MKD,1999,93.3
2678,North Macedonia,MKD,2000,95.4
2679,North Macedonia,MKD,2001,93.0
2680,North Macedonia,MKD,2002,97.05
2681,North Macedonia,MKD,2003,97.05
2682,North Macedonia,MKD,2004,98.10000000000001
2683,North Macedonia,MKD,2005,113.85
2684,North Macedonia,MKD,2006,114.60000000000001
2685,North Macedonia,MKD,2007,115.5
2686,Mali,MLI,1991,85.19999999999999
2687,Mali,MLI,1992,85.05000000000001
2688,Mali,MLI,1993,86.85
2689,Mali,MLI,1994,90.89999999999999
2690,Mali,MLI,1995,91.95
2691,Mali,MLI,1996,91.5
2692,Mali,MLI,1997,94.95
2693,Mali,MLI,1998,95.7
2694,Mali,MLI,1999,93.3
2695,Mali,MLI,2000,95.4
2696,Mali,MLI,2001,93.0
2697,Mali,MLI,2002,97.05
2698,Mali,MLI,2003,97.05
2699,Mali,MLI,2004,98.10000000000001
2700,Mali,MLI,2005,113.85
2701,Mali,MLI,2006,114.60000000000001
2702,Mali,MLI,2007,115.5
2703,Malta,MLT,1991,85.19999999999999
2704,Malta,MLT,1992,85.05000000000001
2705,Malta,MLT,1993,86.85
2706,Malta,MLT,1994,90.89999999999999
2707,Malta,MLT,1995,91.95
2708,Malta,MLT,1996,91.5
2709,Malta,MLT,1997,94.95
2710,Malta,MLT,1998,95.7
2711,Malta,MLT,1999,93.3
2712,Malta,MLT,2000,95.4
2713,Malta,MLT,2001,93.0
2714,Malta,MLT,2002,97.05
2715,Malta,MLT,2003,97.05
2716,Malta,MLT,2004,98.10000000000001
2717,Malta,MLT,2005,113.85
2718,Malta,MLT,2006,114.60000000000001
2719,Malta,MLT,2007,115.5
2720,Myanmar,MMR,1991,85.19999999999999
2721,Myanmar,MMR,1992,85.05000000000001
2722,Myanmar,MMR,1993,86.85
2723,Myanmar,MMR,1994,90.89999999999999
2724,Myanmar,MMR,1995,91.95
2725,Myanmar,MMR,1996,91.5
2726,Myanmar,MMR,1997,94.95
2727,Myanmar,MMR,1998,95.7
2728,Myanmar,MMR,1999,93.3
2729,Myanmar,MMR,2000,95.4
2730,Myanmar,MMR,2001,93.0
2731,Myanmar,MMR,2002,97.05
2732,Myanmar,MMR,2003,97.05
2733,Myanmar,MMR,2004,98.10000000000001
2734,Myanmar,MMR,2005,113.85
2735,Myanmar,MMR,2006,114.60000000000001
2736,Myanmar,MMR,2007,115.5
2737,Middle East & North Africa (excluding high income),MNA,1991,85.19999999999999
2738,Middle East & North Africa (excluding high income),MNA,1992,85.05000000000001
2739,Middle East & North Africa (excluding high income),MNA,1993,86.85
2740,Middle East & North Africa (excluding high income),MNA,1994,90.89999999999999
2741,Middle East & North Africa (excluding high income),MNA,1995,91.95
2742,Middle East & North Africa (excluding high income),MNA,1996,91.5
2743,Middle East & North Africa (excluding high income),MNA,1997,94.95
2744,Middle East & North Africa (excluding high income),MNA,1998,95.7
2745,Middle East & North Africa (excluding high income),MNA,1999,93.3
2746,Middle East & North Africa (excluding high income),MNA,2000,95.4
2747,Middle East & North Africa (excluding high income),MNA,2001,93.0
2748,Middle East & North Africa (excluding high income),MNA,2002,97.05
2749,Middle East & North Africa (excluding high income),MNA,2003,97.05
2750,Middle East & North Africa (excluding high income),MNA,2004,98.10000000000001
2751,Middle East & North Africa (excluding high income),MNA,2005,113.85
2752,Middle East & North Africa (excluding high income),MNA,2006,114.60000000000001
2753,Middle East & North Africa (excluding high income),MNA,2007,115.5
2754,Montenegro,MNE,1991,85.19999999999999
2755,Montenegro,MNE,1992,85.05000000000001
2756,Montenegro,MNE,1993,86.85
2757,Montenegro,MNE,1994,90.89999999999999
2758,Montenegro,MNE,1995,91.95
2759,Montenegro,MNE,1996,91.5
2760,Montenegro,MNE,1997,94.95
2761,Montenegro,MNE,1998,95.7
2762,Montenegro,MNE,1999,93.3
2763,Montenegro,MNE,2000,95.4
2764,Montenegro,MNE,2001,93.0
2765,Montenegro,MNE,2002,97.05
2766,Montenegro,MNE,2003,97.05
2767,Montenegro,MNE,2004,98.10000000000001
2768,Montenegro,MNE,2005,113.85
2769,Montenegro,MNE,2006,114.60000000000001
2770,Montenegro,MNE,2007,115.5
2771,Mongolia,MNG,1991,85.19999999999999
2772,Mongolia,MNG,1992,85.05000000000001
2773,Mongolia,MNG,1993,86.85
2774,Mongolia,MNG,1994,90.89999999999999
2775,Mongolia,MNG,1995,91.95
2776,Mongolia,MNG,1996,91.5
2777,Mongolia,MNG,1997,94.95
2778,Mongolia,MNG,1998,95.7
2779,Mongolia,MNG,1999,93.3
2780,Mongolia,MNG,2000,95.4
2781,Mongolia,MNG,2001,93.0
2782,Mongolia,MNG,2002,97.05
2783,Mongolia,MNG,2003,97.05
2784,Mongolia,MNG,2004,98.10000000000001
2785,Mongolia,MNG,2005,113.85
2786,Mongolia,MNG,2006,114.60000000000001
2787,Mongolia,MNG,2007,115.5
2788,Northern Mariana Islands,MNP,1991,85.19999999999999
2789,Northern Mariana Islands,MNP,1992,85.05000000000001
2790,Northern Mariana Islands,MNP,1993,86.85
2791,Northern Mariana Islands,MNP,1994,90.89999999999999
2792,Northern Mariana Islands,MNP,1995,91.95
2793,Northern Mariana Islands,MNP,1996,91.5
2794,Northern Mariana Islands,MNP,1997,94.95
2795,Northern Mariana Islands,MNP,1998,95.7
2796,Northern Mariana Islands,MNP,1999,93.3
2797,Northern Mariana Islands,MNP,2000,95.4
2798,Northern Mariana Islands,MNP,2001,93.0
2799,Northern Mariana Islands,MNP,2002,97.05
2800,Northern Mariana Islands,MNP,2003,97.05
2801,Northern Mariana Islands,MNP,2004,98.10000000000001
2802,Northern Mariana Islands,MNP,2005,113.85
2803,Northern Mariana Islands,MNP,2006,114.60000000000001
2804,Northern Mariana Islands,MNP,2007,115.5
2805,Mozambique,MOZ,1991,85.19999999999999
2806,Mozambique,MOZ,1992,85.05000000000001
2807,Mozambique,MOZ,1993,86.85
2808,Mozambique,MOZ,1994,90.89999999999999
2809,Mozambique,MOZ,1995,91.95
2810,Mozambique,MOZ,1996,91.5
2811,Mozambique,MOZ,1997,94.95
2812,Mozambique,MOZ,1998,95.7
2813,Mozambique,MOZ,1999,93.3
2814,Mozambique,MOZ,2000,95.4
2815,Mozambique,MOZ,2001,93.0
2816,Mozambique,MOZ,2002,97.05
2817,Mozambique,MOZ,2003,97.05
2818,Mozambique,MOZ,2004,98.10000000000001
2819,Mozambique,MOZ,2005,113.85
2820,Mozambique,MOZ,2006,114.60000000000001
2821,Mozambique,MOZ,2007,115.5
2822,Mauritania,MRT,1991,85.19999999999999
2823,Mauritania,MRT,1992,85.05000000000001
2824,Mauritania,MRT,1993,86.85
2825,Mauritania,MRT,1994,90.89999999999999
2826,Mauritania,MRT,1995,91.95
2827,Mauritania,MRT,1996,91.5
2828,Mauritania,MRT,1997,94.95
2829,Mauritania,MRT,1998,95.7
2830,Mauritania,MRT,1999,93.3
2831,Mauritania,MRT,2000,95.4
2832,Mauritania,MRT,2001,93.0
2833,Mauritania,MRT,2002,97.05
2834,Mauritania,MRT,2003,97.05
2835,Mauritania,MRT,2004,98.10000000000001
2836,Mauritania,MRT,2005,113.85
2837,Mauritania,MRT,2006,114.60000000000001
2838,Mauritania,MRT,2007,115.5
2839,Mauritius,MUS,1991,85.19999999999999
2840,Mauritius,MUS,1992,85.05000000000001
2841,Mauritius,MUS,1993,86.85
2842,Mauritius,MUS,1994,90.89999999999999
2843,Mauritius,MUS,1995,91.95
2844,Mauritius,MUS,1996,91.5
2845,Mauritius,MUS,1997,94.95
2846,Mauritius,MUS,1998,95.7
2847,Mauritius,MUS,1999,93.3
2848,Mauritius,MUS,2000,95.4
2849,Mauritius,MUS,2001,93.0
2850,Mauritius,MUS,2002,97.05
2851,Mauritius,MUS,2003,97.05
2852,Mauritius,MUS,2004,98.10000000000001
2853,Mauritius,MUS,2005,113.85
2854,Mauritius,MUS,2006,114.60000000000001
2855,Mauritius,MUS,2007,115.5
2856,Malawi,MWI,1991,85.19999999999999
2857,Malawi,MWI,1992,85.05000000000001
2858,Malawi,MWI,1993,86.85
2859,Malawi,MWI,1994,90.89999999999999
2860,Malawi,MWI,1995,91.95
2861,Malawi,MWI,1996,91.5
2862,Malawi,MWI,1997,94.95
2863,Malawi,MWI,1998,95.7
2864,Malawi,MWI,1999,93.3
2865,Malawi,MWI,2000,95.4
2866,Malawi,MWI,2001,93.0
2867,Malawi,MWI,2002,97.05
2868,Malawi,MWI,2003,97.05
2869,Malawi,MWI,2004,98.10000000000001
2870,Malawi,MWI,2005,113.85
2871,Malawi,MWI,2006,114.60000000000001
2872,Malawi,MWI,2007,115.5
2873,Malaysia,MYS,1991,85.19999999999999
2874,Malaysia,MYS,1992,85.05000000000001
2875,Malaysia,MYS,1993,86.85
2876,Malaysia,MYS,1994,90.89999999999999
2877,Malaysia,MYS,1995,91.95
2878,Malaysia,MYS,1996,91.5
2879,Malaysia,MYS,1997,94.95
2880,Malaysia,MYS,1998,95.7
2881,Malaysia,MYS,1999,93.3
2882,Malaysia,MYS,2000,95.4
2883,Malaysia,MYS,2001,93.0
2884,Malaysia,MYS,2002,97.05
2885,Malaysia,MYS,2003,97.05
2886,Malaysia,MYS,2004,98.10000000000001
2887,Malaysia,MYS,2005,113.85
2888,Malaysia,MYS,2006,114.60000000000001
2889,Malaysia,MYS,2007,115.5
2890,North America,NAC,1991,85.19999999999999
2891,North America,NAC,1992,85.05000000000001
2892,North America,NAC,1993,86.85
2893,North America,NAC,1994,90.89999999999999
2894,North America,NAC,1995,91.95
2895,North America,NAC,1996,91.5
2896,North America,NAC,1997,94.95
2897,North America,NAC,1998,95.7
2898,North America,NAC,1999,93.3
2899,North America,NAC,2000,95.4
2900,North America,NAC,2001,93.0
2901,North America,NAC,2002,97.05
2902,North America,NAC,2003,97.05
2903,North America,NAC,2004,98.10000000000001
2904,North America,NAC,2005,113.85
2905,North America,NAC,2006,114.60000000000001
2906,North America,NAC,2007,115.5
2907,Namibia,NAM,1991,85.19999999999999
2908,Namibia,NAM,1992,85.05000000000001
2909,Namibia,NAM,1993,86.85
2910,Namibia,NAM,1994,90.89999999999999
2911,Namibia,NAM,1995,91.95
2912,Namibia,NAM,1996,91.5
2913,Namibia,NAM,1997,94.95
2914,Namibia,NAM,1998,95.7
2915,Namibia,NAM,1999,93.3
2916,Namibia,NAM,2000,95.4
2917,Namibia,NAM,2001,93.0
2918,Namibia,NAM,2002,97.05
2919,Namibia,NAM,2003,97.05
2920,Namibia,NAM,2004,98.10000000000001
2921,Namibia,NAM,2005,113.85
2922,Namibia,NAM,2006,114.60000000000001
2923,Namibia,NAM,2007,115.5
2924,New Caledonia,NCL,1991,85.19999999999999
2925,New Caledonia,NCL,1992,85.05000000000001
2926,New Caledonia,NCL,1993,86.85
2927,New Caledonia,NCL,1994,90.89999999999999
2928,New Caledonia,NCL,1995,91.95
2929,New Caledonia,NCL,1996,91.5
2930,New Caledonia,NCL,1997,94.95
2931,New Caledonia,NCL,1998,95.7
2932,New Caledonia,NCL,1999,93.3
2933,New Caledonia,NCL,2000,95.4
2934,New Caledonia,NCL,2001,93.0
2935,New Caledonia,NCL,2002,97.05
2936,New Caledonia,NCL,2003,97.05
2937,New Caledonia,NCL,2004,98.10000000000001
2938,New Caledonia,NCL,2005,113.85
2939,New Caledonia,NCL,2006,114.60000000000001
2940,New Caledonia,NCL,2007,115.5
2941,Niger,NER,1991,85.19999999999999
2942,Niger,NER,1992,85.05000000000001
2943,Niger,NER,1993,86.85
2944,Niger,NER,1994,90.89999999999999
2945,Niger,NER,1995,91.95
2946,Niger,NER,1996,91.5
2947,Niger,NER,1997,94.95
2948,Niger,NER,1998,95.7
2949,Niger,NER,1999,93.3
2950,Niger,NER,2000,95.4
2951,Niger,NER,2001,93.0
2952,Niger,NER,2002,97.05
2953,Niger,NER,2003,97.05
2954,Niger,NER,2004,98.10000000000001
2955,Niger,NER,2005,113.85
2956,Niger,NER,2006,114.60000000000001
2957,Niger,NER,2007,115.5
2958,Nigeria,NGA,1991,85.19999999999999
2959,Nigeria,NGA,1992,85.05000000000001
2960,Nigeria,NGA,1993,86.85
2961,Nigeria,NGA,1994,90.89999999999999
2962,Nigeria,NGA,1995,91.95
2963,Nigeria,NGA,1996,91.5
2964,Nigeria,NGA,1997,94.95
2965,Nigeria,NGA,1998,95.7
2966,Nigeria,NGA,1999,93.3
2967,Nigeria,NGA,2000,95.4
2968,Nigeria,NGA,2001,93.0
2969,Nigeria,NGA,2002,97.05
2970,Nigeria,NGA,2003,97.05
2971,Nigeria,NGA,2004,98.10000000000001
2972,Nigeria,NGA,2005,113.85
2973,Nigeria,NGA,2006,114.60000000000001
2974,Nigeria,NGA,2007,115.5
2975,Nicaragua,NIC,1991,85.19999999999999
2976,Nicaragua,NIC,1992,85.05000000000001
2977,Nicaragua,NIC,1993,86.85
2978,Nicaragua,NIC,1994,90.89999999999999
2979,Nicaragua,NIC,1995,91.95
2980,Nicaragua,NIC,1996,91.5
2981,Nicaragua,NIC,1997,94.95
2982,Nicaragua,NIC,1998,95.7
2983,Nicaragua,NIC,1999,93.3
2984,Nicaragua,NIC,2000,95.4
2985,Nicaragua,NIC,2001,93.0
2986,Nicaragua,NIC,2002,97.05
2987,Nicaragua,NIC,2003,97.05
2988,Nicaragua,NIC,2004,98.10000000000001
2989,Nicaragua,NIC,2005,113.85
2990,Nicaragua,NIC,2006,114.60000000000001
2991,Nicaragua,NIC,2007,115.5
2992,Netherlands,NLD,1991,85.19999999999999
2993,Netherlands,NLD,1992,85.05000000000001
2994,Netherlands,NLD,1993,86.85
2995,Netherlands,NLD,1994,90.89999999999999
2996,Netherlands,NLD,1995,91.95
2997,Netherlands,NLD,1996,91.5
2998,Netherlands,NLD,1997,94.95
2999,Netherlands,NLD,1998,95.7
3000,Netherlands,NLD,1999,93.3
3001,Netherlands,NLD,2000,95.4
3002,Netherlands,NLD,2001,93.0
3003,Netherlands,NLD,2002,97.05
3004,Netherlands,NLD,2003,97.05
3005,Netherlands,NLD,2004,98.10000000000001
3006,Netherlands,NLD,2005,113.85
3007,Netherlands,NLD,2006,114.60000000000001
3008,Netherlands,NLD,2007,115.5
3009,Norway,NOR,1991,85.19999999999999
3010,Norway,NOR,1992,85.05000000000001
3011,Norway,NOR,1993,86.85
3012,Norway,NOR,1994,90.89999999999999
3013,Norway,NOR,1995,91.95
3014,Norway,NOR,1996,91.5
3015,Norway,NOR,1997,94.95
3016,Norway,NOR,1998,95.7
3017,Norway,NOR,1999,93.3
3018,Norway,NOR,2000,95.4
3019,Norway,NOR,2001,93.0
3020,Norway,NOR,2002,97.05
3021,Norway,NOR,2003,97.05
3022,Norway,NOR,2004,98.10000000000001
3023,Norway,NOR,2005,113.85
3024,Norway,NOR,2006,114.60000000000001
3025,Norway,NOR,2007,115.5
3026,Nepal,NPL,1991,85.19999999999999
3027,Nepal,NPL,1992,85.05000000000001
3028,Nepal,NPL,1993,86.85
3029,Nepal,NPL,1994,90.89999999999999
3030,Nepal,NPL,1995,91.95
3031,Nepal,NPL,1996,91.5
3032,Nepal,NPL,1997,94.95
3033,Nepal,NPL,1998,95.7
3034,Nepal,NPL,1999,93.3
3035,Nepal,NPL,2000,95.4
3036,Nepal,NPL,2001,93.0
3037,Nepal,NPL,2002,97.05
3038,Nepal,NPL,2003,97.05
3039,Nepal,NPL,2004,98.10000000000001
3040,Nepal,NPL,2005,113.85
3041,Nepal,NPL,2006,114.60000000000001
3042,Nepal,NPL,2007,115.5
3043,Nauru,NRU,1991,85.19999999999999
3044,Nauru,NRU,1992,85.05000000000001
3045,Nauru,NRU,1993,86.85
3046,Nauru,NRU,1994,90.89999999999999
3047,Nauru,NRU,1995,91.95
3048,Nauru,NRU,1996,91.5
3049,Nauru,NRU,1997,94.95
3050,Nauru,NRU,1998,95.7
3051,Nauru,NRU,1999,93.3
3052,Nauru,NRU,2000,95.4
3053,Nauru,NRU,2001,93.0
3054,Nauru,NRU,2002,97.05
3055,Nauru,NRU,2003,97.05
3056,Nauru,NRU,2004,98.10000000000001
3057,Nauru,NRU,2005,113.85
3058,Nauru,NRU,2006,114.60000000000001
3059,Nauru,NRU,2007,115.5
3060,New Zealand,NZL,1991,85.19999999999999
3061,New Zealand,NZL,1992,85.05000000000001
3062,New Zealand,NZL,1993,86.85
3063,New Zealand,NZL,1994,90.89999999999999
3064,New Zealand,NZL,1995,91.95
3065,New Zealand,NZL,1996,91.5
3066,New Zealand,NZL,1997,94.95
3067,New Zealand,NZL,1998,95.7
3068,New Zealand,NZL,1999,93.3
3069,New Zealand,NZL,2000,95.4
3070,New Zealand,NZL,2001,93.0
3071,New Zealand,NZL,2002,97.05
3072,New Zealand,NZL,2003,97.05
3073,New Zealand,NZL,2004,98.10000000000001
3074,New Zealand,NZL,2005,113.85
3075,New Zealand,NZL,2006,114.60000000000001
3076,New Zealand,NZL,2007,115.5
3077,OECD members,OED,1991,85.19999999999999
3078,OECD members,OED,1992,85.05000000000001
3079,OECD members,OED,1993,86.85
3080,OECD members,OED,1994,90.89999999999999
3081,OECD members,OED,1995,91.95
3082,OECD members,OED,1996,91.5
3083,OECD members,OED,1997,94.95
3084,OECD members,OED,1998,95.7
3085,OECD members,OED,1999,93.3
3086,OECD members,OED,2000,95.4
3087,OECD members,OED,2001,93.0
3088,OECD members,OED,2002,97.05
3089,OECD members,OED,2003,97.05
3090,OECD members,OED,2004,98.10000000000001
3091,OECD members,OED,2005,113.85
3092,OECD members,OED,2006,114.60000000000001
3093,OECD members,OED,2007,115.5
3094,Oman,OMN,1991,85.19999999999999
3095,Oman,OMN,1992,85.05000000000001
3096,Oman,OMN,1993,86.85
3097,Oman,OMN,1994,90.89999999999999
3098,Oman,OMN,1995,91.95
3099,Oman,OMN,1996,91.5
3100,Oman,OMN,1997,94.95
3101,Oman,OMN,1998,95.7
3102,Oman,OMN,1999,93.3
3103,Oman,OMN,2000,95.4
3104,Oman,OMN,2001,93.0
3105,Oman,OMN,2002,97.05
3106,Oman,OMN,2003,97.05
3107,Oman,OMN,2004,98.10000000000001
3108,Oman,OMN,2005,113.85
3109,Oman,OMN,2006,114.60000000000001
3110,Oman,OMN,2007,115.5
3111,Other small states,OSS,1991,85.19999999999999
3112,Other small states,OSS,1992,85.05000000000001
3113,Other small states,OSS,1993,86.85
3114,Other small states,OSS,1994,90.89999999999999
3115,Other small states,OSS,1995,91.95
3116,Other small states,OSS,1996,91.5
3117,Other small states,OSS,1997,94.95
3118,Other small states,OSS,1998,95.7
3119,Other small states,OSS,1999,93.3
3120,Other small states,OSS,2000,95.4
3121,Other small states,OSS,2001,93.0
3122,Other small states,OSS,2002,97.05
3123,Other small states,OSS,2003,97.05
3124,Other small states,OSS,2004,98.10000000000001
3125,Other small states,OSS,2005,113.85
3126,Other small states,OSS,2006,114.60000000000001
3127,Other small states,OSS,2007,115.5
3128,Pakistan,PAK,1991,85.19999999999999
3129,Pakistan,PAK,1992,85.05000000000001
3130,Pakistan,PAK,1993,86.85
3131,Pakistan,PAK,1994,90.89999999999999
3132,Pakistan,PAK,1995,91.95
3133,Pakistan,PAK,1996,91.5
3134,Pakistan,PAK,1997,94.95
3135,Pakistan,PAK,1998,95.7
3136,Pakistan,PAK,1999,93.3
3137,Pakistan,PAK,2000,95.4
3138,Pakistan,PAK,2001,93.0
3139,Pakistan,PAK,2002,97.05
3140,Pakistan,PAK,2003,97.05
3141,Pakistan,PAK,2004,98.10000000000001
3142,Pakistan,PAK,2005,113.85
3143,Pakistan,PAK,2006,114.60000000000001
3144,Pakistan,PAK,2007,115.5
3145,Panama,PAN,1991,85.19999999999999
3146,Panama,PAN,1992,85.05000000000001
3147,Panama,PAN,1993,86.85
3148,Panama,PAN,1994,90.89999999999999
3149,Panama,PAN,1995,91.95
3150,Panama,PAN,1996,91.5
3151,Panama,PAN,1997,94.95
3152,Panama,PAN,1998,95.7
3153,Panama,PAN,1999,93.3
3154,Panama,PAN,2000,95.4
3155,Panama,PAN,2001,93.0
3156,Panama,PAN,2002,97.05
3157,Panama,PAN,2003,97.05
3158,Panama,PAN,2004,98.10000000000001
3159,Panama,PAN,2005,113.85
3160,Panama,PAN,2006,114.60000000000001
3161,Panama,PAN,2007,115.5
3162,Peru,PER,1991,85.19999999999999
3163,Peru,PER,1992,85.05000000000001
3164,Peru,PER,1993,86.85
3165,Peru,PER,1994,90.89999999999999
3166,Peru,PER,1995,91.95
3167,Peru,PER,1996,91.5
3168,Peru,PER,1997,94.95
3169,Peru,PER,1998,95.7
3170,Peru,PER,1999,93.3
3171,Peru,PER,2000,95.4
3172,Peru,PER,2001,93.0
3173,Peru,PER,2002,97.05
3174,Peru,PER,2003,97.05
3175,Peru,PER,2004,98.10000000000001
3176,Peru,PER,2005,113.85
3177,Peru,PER,2006,114.60000000000001
3178,Peru,PER,2007,115.5
3179,Philippines,PHL,1991,85.19999999999999
3180,Philippines,PHL,1992,85.05000000000001
3181,Philippines,PHL,1993,86.85
3182,Philippines,PHL,1994,90.89999999999999
3183,Philippines,PHL,1995,91.95
3184,Philippines,PHL,1996,91.5
3185,Philippines,PHL,1997,94.95
3186,Philippines,PHL,1998,95.7
3187,Philippines,PHL,1999,93.3
3188,Philippines,PHL,2000,95.4
3189,Philippines,PHL,2001,93.0
3190,Philippines,PHL,2002,97.05
3191,Philippines,PHL,2003,97.05
3192,Philippines,PHL,2004,98.10000000000001
3193,Philippines,PHL,2005,113.85
3194,Philippines,PHL,2006,114.60000000000001
3195,Philippines,PHL,2007,115.5
3196,Palau,PLW,1991,85.19999999999999
3197,Palau,PLW,1992,85.05000000000001
3198,Palau,PLW,1993,86.85
3199,Palau,PLW,1994,90.89999999999999
3200,Palau,PLW,1995,91.95
3201,Palau,PLW,1996,91.5
3202,Palau,PLW,1997,94.95
3203,Palau,PLW,1998,95.7
3204,Palau,PLW,1999,93.3
3205,Palau,PLW,2000,95.4
3206,Palau,PLW,2001,93.0
3207,Palau,PLW,2002,97.05
3208,Palau,PLW,2003,97.05
3209,Palau,PLW,2004,98.10000000000001
3210,Palau,PLW,2005,113.85
3211,Palau,PLW,2006,114.60000000000001
3212,Palau,PLW,2007,115.5
3213,Papua New Guinea,PNG,1991,85.19999999999999
3214,Papua New Guinea,PNG,1992,85.05000000000001
3215,Papua New Guinea,PNG,1993,86.85
3216,Papua New Guinea,PNG,1994,90.89999999999999
3217,Papua New Guinea,PNG,1995,91.95
3218,Papua New Guinea,PNG,1996,91.5
3219,Papua New Guinea,PNG,1997,94.95
3220,Papua New Guinea,PNG,1998,95.7
3221,Papua New Guinea,PNG,1999,93.3
3222,Papua New Guinea,PNG,2000,95.4
3223,Papua New Guinea,PNG,2001,93.0
3224,Papua New Guinea,PNG,2002,97.05
3225,Papua New Guinea,PNG,2003,97.05
3226,Papua New Guinea,PNG,2004,98.10000000000001
3227,Papua New Guinea,PNG,2005,113.85
3228,Papua New Guinea,PNG,2006,114.60000000000001
3229,Papua New Guinea,PNG,2007,115.5
3230,Poland,POL,1991,85.19999999999999
3231,Poland,POL,1992,85.05000000000001
3232,Poland,POL,1993,86.85
3233,Poland,POL,1994,90.89999999999999
3234,Poland,POL,1995,91.95
3235,Poland,POL,1996,91.5
3236,Poland,POL,1997,94.95
3237,Poland,POL,1998,95.7
3238,Poland,POL,1999,93.3
3239,Poland,POL,2000,95.4
