Year,iso_code3,frac_lndu_initial_grasslands
2030,SLB,0.0055381250145077185
2031,SLB,0.0055381250145077185
2032,SLB,0.0055381250145077185
2033,SLB,0.0055381250145077185
2034,SLB,0.0055381250145077185
2035,SLB,0.0055381250145077185
2036,SLB,0.0055381250145077185
2037,SLB,0.0055381250145077185
2038,SLB,0.0055381250145077185
2039,SLB,0.0055381250145077185
2040,SLB,0.0055381250145077185
2041,SLB,0.0055381250145077185
2042,SLB,0.0055381250145077185
2043,SLB,0.0055381250145077185
2044,SLB,0.0055381250145077185
2045,SLB,0.0055381250145077185
2046,SLB,0.0055381250145077185
2047,SLB,0.0055381250145077185
2048,SLB,0.0055381250145077185
2049,SLB,0.0055381250145077185
2050,SLB,0.0055381250145077185
1992,SLE,0.18765127039753324
1993,SLE,0.18633568226136188
1994,SLE,0.18905361314766173
1995,SLE,0.19778386528397598
1996,SLE,0.19633037842680728
1997,SLE,0.19265279046590758
1998,SLE,0.1998839686599203
1999,SLE,0.21125689281219973
2000,SLE,0.2204168531506267
2001,SLE,0.2052080524822669
2002,SLE,0.18793570771352033
2003,SLE,0.17296755402183484
2004,SLE,0.1579585235651969
2005,SLE,0.15138728742205662
2006,SLE,0.13754125005410822
2007,SLE,0.17621053668482276
2008,SLE,0.17184001900785878
2009,SLE,0.16637431766935637
2010,SLE,0.1581403430316723
2011,SLE,0.15265351818274833
2012,SLE,0.15537260557248186
2013,SLE,0.1576561411435039
2014,SLE,0.15357873767204785
2019,SLE,0.19066122314308867
2020,SLE,0.18132525782532247
2021,SLE,0.18132525782532247
2022,SLE,0.18132525782532247
2023,SLE,0.18132525782532247
2024,SLE,0.18132525782532247
2025,SLE,0.18132525782532247
2026,SLE,0.18132525782532247
2027,SLE,0.18132525782532247
2028,SLE,0.18132525782532247
2029,SLE,0.18132525782532247
2030,SLE,0.18132525782532247
2031,SLE,0.18132525782532247
2032,SLE,0.18132525782532247
2033,SLE,0.18132525782532247
2034,SLE,0.18132525782532247
2035,SLE,0.18132525782532247
2036,SLE,0.18132525782532247
2037,SLE,0.18132525782532247
2038,SLE,0.18132525782532247
2039,SLE,0.18132525782532247
2040,SLE,0.18132525782532247
2041,SLE,0.18132525782532247
2042,SLE,0.18132525782532247
2043,SLE,0.18132525782532247
2044,SLE,0.18132525782532247
2045,SLE,0.18132525782532247
2046,SLE,0.18132525782532247
2047,SLE,0.18132525782532247
2048,SLE,0.18132525782532247
2049,SLE,0.18132525782532247
2050,SLE,0.18132525782532247
1992,SLV,0.13469305229990747
1993,SLV,0.14503223494499834
1994,SLV,0.14925586301703508
1995,SLV,0.1566386520617013
1996,SLV,0.16338425564501755
1997,SLV,0.1500799086565498
1998,SLV,0.15801339613485435
1999,SLV,0.16644105691404135
2000,SLV,0.1639116088958879
2001,SLV,0.15546188721014204
2002,SLV,0.17798525991975123
2003,SLV,0.17511106295664708
2004,SLV,0.1661841201242274
2005,SLV,0.16531263297067206
2006,SLV,0.16673559462861468
2007,SLV,0.16918863825893032
2008,SLV,0.1569307764234022
2009,SLV,0.15649847912018514
2010,SLV,0.1603208179276447
2011,SLV,0.15804886171426033
2012,SLV,0.1499335867826307
2013,SLV,0.1529969450379064
2014,SLV,0.14969619230911357
2019,SLV,0.1736412058599425
2020,SLV,0.17554450838504274
2021,SLV,0.17554450838504274
2022,SLV,0.17554450838504274
2023,SLV,0.17554450838504274
2024,SLV,0.17554450838504274
2025,SLV,0.17554450838504274
2026,SLV,0.17554450838504274
2027,SLV,0.17554450838504274
2028,SLV,0.17554450838504274
2029,SLV,0.17554450838504274
2030,SLV,0.17554450838504274
2031,SLV,0.17554450838504274
2032,SLV,0.17554450838504274
2033,SLV,0.17554450838504274
2034,SLV,0.17554450838504274
2035,SLV,0.17554450838504274
2036,SLV,0.17554450838504274
2037,SLV,0.17554450838504274
2038,SLV,0.17554450838504274
2039,SLV,0.17554450838504274
2040,SLV,0.17554450838504274
2041,SLV,0.17554450838504274
2042,SLV,0.17554450838504274
2043,SLV,0.17554450838504274
2044,SLV,0.17554450838504274
2045,SLV,0.17554450838504274
2046,SLV,0.17554450838504274
2047,SLV,0.17554450838504274
2048,SLV,0.17554450838504274
2049,SLV,0.17554450838504274
2050,SLV,0.17554450838504274
1992,SMR,0.20676411769301578
1993,SMR,0.2070893110340789
1994,SMR,0.2074391625616879
1995,SMR,0.20823813721676634
1996,SMR,0.20788100375153143
1997,SMR,0.20496702793976354
1998,SMR,0.20404980528071218
1999,SMR,0.20273161979480653
2000,SMR,0.20353103498062314
2001,SMR,0.20503597766545292
2002,SMR,0.20454990803046733
2003,SMR,0.1975069108016873
2004,SMR,0.20507030868096476
2005,SMR,0.20752392596697883
2006,SMR,0.20901405387658276
2007,SMR,0.21063746410995607
2008,SMR,0.20136602874720003
2009,SMR,0.20892640291912404
2010,SMR,0.20980011162361822
2011,SMR,0.20840883032847063
2012,SMR,0.2012778883241327
2013,SMR,0.20933782710278928
2014,SMR,0.21114435692838351
2019,SMR,0.238034785367862
2020,SMR,0.236240327141131
2021,SMR,0.236240327141131
2022,SMR,0.236240327141131
2023,SMR,0.236240327141131
2024,SMR,0.236240327141131
2025,SMR,0.236240327141131
2026,SMR,0.236240327141131
2027,SMR,0.236240327141131
2028,SMR,0.236240327141131
2029,SMR,0.236240327141131
2030,SMR,0.236240327141131
2031,SMR,0.236240327141131
2032,SMR,0.236240327141131
2033,SMR,0.236240327141131
2034,SMR,0.236240327141131
2035,SMR,0.236240327141131
2036,SMR,0.236240327141131
2037,SMR,0.236240327141131
2038,SMR,0.236240327141131
2039,SMR,0.236240327141131
2040,SMR,0.236240327141131
2041,SMR,0.236240327141131
2042,SMR,0.236240327141131
2043,SMR,0.236240327141131
2044,SMR,0.236240327141131
2045,SMR,0.236240327141131
2046,SMR,0.236240327141131
2047,SMR,0.236240327141131
2048,SMR,0.236240327141131
2049,SMR,0.236240327141131
2050,SMR,0.236240327141131
1992,SOM,0.6708031682601683
1993,SOM,0.6715230685581809
1994,SOM,0.6614322475230602
1995,SOM,0.66944437879405
1996,SOM,0.67071535860959
1997,SOM,0.670265903861265
1998,SOM,0.6732452373696131
1999,SOM,0.6708396870168888
2000,SOM,0.6705887746840596
2001,SOM,0.6703660411395589
2002,SOM,0.6698512661240897
2003,SOM,0.6702541272852125
2004,SOM,0.6706013822623034
2005,SOM,0.6726634153944933
2006,SOM,0.6739819465100013
2007,SOM,0.6783738651644741
2008,SOM,0.676982479847157
2009,SOM,0.6750134462444668
2010,SOM,0.6739857439671341
2011,SOM,0.6810778822448421
2012,SOM,0.681029610413775
2013,SOM,0.6808772246382239
2014,SOM,0.6803914093433746
2019,SOM,0.6900261675611451
2020,SOM,0.6912452059969801
2021,SOM,0.6912452059969801
2022,SOM,0.6912452059969801
2023,SOM,0.6912452059969801
2024,SOM,0.6912452059969801
2025,SOM,0.6912452059969801
2026,SOM,0.6912452059969801
2027,SOM,0.6912452059969801
2028,SOM,0.6912452059969801
2029,SOM,0.6912452059969801
2030,SOM,0.6912452059969801
2031,SOM,0.6912452059969801
2032,SOM,0.6912452059969801
2033,SOM,0.6912452059969801
2034,SOM,0.6912452059969801
2035,SOM,0.6912452059969801
2036,SOM,0.6912452059969801
2037,SOM,0.6912452059969801
2038,SOM,0.6912452059969801
2039,SOM,0.6912452059969801
2040,SOM,0.6912452059969801
2041,SOM,0.6912452059969801
2042,SOM,0.6912452059969801
2043,SOM,0.6912452059969801
2044,SOM,0.6912452059969801
2045,SOM,0.6912452059969801
2046,SOM,0.6912452059969801
2047,SOM,0.6912452059969801
2048,SOM,0.6912452059969801
2049,SOM,0.6912452059969801
2050,SOM,0.6912452059969801
2006,SRB,0.10065359258121896
2007,SRB,0.09516048808311924
2008,SRB,0.09355074070300172
2009,SRB,0.09041595840392243
2010,SRB,0.09694287174512489
2011,SRB,0.09093404932228578
2012,SRB,0.11023165318583208
2013,SRB,0.1095365562497237
2014,SRB,0.11484852191824589
2019,SRB,0.10774426038679553
2020,SRB,0.09481521503865374
2021,SRB,0.09481521503865374
2022,SRB,0.09481521503865374
2023,SRB,0.09481521503865374
2024,SRB,0.09481521503865374
2025,SRB,0.09481521503865374
2026,SRB,0.09481521503865374
2027,SRB,0.09481521503865374
2028,SRB,0.09481521503865374
2029,SRB,0.09481521503865374
2030,SRB,0.09481521503865374
2031,SRB,0.09481521503865374
2032,SRB,0.09481521503865374
2033,SRB,0.09481521503865374
2034,SRB,0.09481521503865374
2035,SRB,0.09481521503865374
2036,SRB,0.09481521503865374
2037,SRB,0.09481521503865374
2038,SRB,0.09481521503865374
2039,SRB,0.09481521503865374
2040,SRB,0.09481521503865374
2041,SRB,0.09481521503865374
2042,SRB,0.09481521503865374
2043,SRB,0.09481521503865374
2044,SRB,0.09481521503865374
2045,SRB,0.09481521503865374
2046,SRB,0.09481521503865374
2047,SRB,0.09481521503865374
2048,SRB,0.09481521503865374
2049,SRB,0.09481521503865374
2050,SRB,0.09481521503865374
2012,SSD,0.7115180861347258
2013,SSD,0.7121515030625908
2014,SSD,0.7195727292705157
2019,SSD,0.7217863514528211
2020,SSD,0.7198079181780914
2021,SSD,0.7198079181780914
2022,SSD,0.7198079181780914
2023,SSD,0.7198079181780914
2024,SSD,0.7198079181780914
2025,SSD,0.7198079181780914
2026,SSD,0.7198079181780914
2027,SSD,0.7198079181780914
2028,SSD,0.7198079181780914
2029,SSD,0.7198079181780914
2030,SSD,0.7198079181780914
2031,SSD,0.7198079181780914
2032,SSD,0.7198079181780914
2033,SSD,0.7198079181780914
2034,SSD,0.7198079181780914
2035,SSD,0.7198079181780914
2036,SSD,0.7198079181780914
2037,SSD,0.7198079181780914
2038,SSD,0.7198079181780914
2039,SSD,0.7198079181780914
2040,SSD,0.7198079181780914
2041,SSD,0.7198079181780914
2042,SSD,0.7198079181780914
2043,SSD,0.7198079181780914
2044,SSD,0.7198079181780914
2045,SSD,0.7198079181780914
2046,SSD,0.7198079181780914
2047,SSD,0.7198079181780914
2048,SSD,0.7198079181780914
2049,SSD,0.7198079181780914
2050,SSD,0.7198079181780914
1992,STP,-0.021497000345762605
1993,STP,-0.023258561521524734
1994,STP,-0.024103271636841297
1995,STP,-0.014661818515342888
1996,STP,-0.01856588694536655
1997,STP,-0.019890437383739815
1998,STP,-0.020991031916256366
1999,STP,-0.024728449008386343
2000,STP,-0.03225005932957509
2001,STP,-0.034463374484102374
2002,STP,-0.03270101727617577
2003,STP,-0.041119803642213924
2004,STP,-0.01963206548880604
2005,STP,-0.018500880876751735
2006,STP,-0.017041395869536603
2007,STP,-0.014479077714194358
2008,STP,-0.011392789624282933
2009,STP,-0.023630574252948174
2010,STP,-0.01789886367840763
2011,STP,0.007231568401637618
2012,STP,0.008631054527201464
2013,STP,-0.0003609453910826827
2014,STP,-0.006612594331346976
2019,STP,0.03091926061371493
2020,STP,0.033697604825498995
2021,STP,0.033697604825498995
2022,STP,0.033697604825498995
2023,STP,0.033697604825498995
2024,STP,0.033697604825498995
2025,STP,0.033697604825498995
2026,STP,0.033697604825498995
2027,STP,0.033697604825498995
2028,STP,0.033697604825498995
2029,STP,0.033697604825498995
2030,STP,0.033697604825498995
2031,STP,0.033697604825498995
2032,STP,0.033697604825498995
2033,STP,0.033697604825498995
2034,STP,0.033697604825498995
2035,STP,0.033697604825498995
2036,STP,0.033697604825498995
2037,STP,0.033697604825498995
2038,STP,0.033697604825498995
2039,STP,0.033697604825498995
2040,STP,0.033697604825498995
2041,STP,0.033697604825498995
2042,STP,0.033697604825498995
2043,STP,0.033697604825498995
2044,STP,0.033697604825498995
2045,STP,0.033697604825498995
2046,STP,0.033697604825498995
2047,STP,0.033697604825498995
2048,STP,0.033697604825498995
2049,STP,0.033697604825498995
2050,STP,0.033697604825498995
1992,SUR,0.017633444167641912
1993,SUR,0.018269449177455568
1994,SUR,0.018316753661824933
1995,SUR,0.01805222280359162
1996,SUR,0.018241611152137682
1997,SUR,0.018496698435994597
1998,SUR,0.018766532425327147
1999,SUR,0.019145189299573134
2000,SUR,0.019634101512264794
2001,SUR,0.019443668951348067
2002,SUR,0.020097734063507604
2003,SUR,0.019799399456961877
2004,SUR,0.021673345813022823
2005,SUR,0.022033401153194854
2006,SUR,0.022153936769707054
2007,SUR,0.022345636627169343
2008,SUR,0.02242134548457802
2009,SUR,0.02191060546174732
2010,SUR,0.022056559939864707
2011,SUR,0.022146940051431276
2012,SUR,0.022667130747084614
2013,SUR,0.022483586790376327
2014,SUR,0.022449241285967123
2019,SUR,0.024042183375504626
2020,SUR,0.0244389851933485
2021,SUR,0.0244389851933485
2022,SUR,0.0244389851933485
2023,SUR,0.0244389851933485
2024,SUR,0.0244389851933485
2025,SUR,0.0244389851933485
2026,SUR,0.0244389851933485
2027,SUR,0.0244389851933485
2028,SUR,0.0244389851933485
2029,SUR,0.0244389851933485
2030,SUR,0.0244389851933485
2031,SUR,0.0244389851933485
2032,SUR,0.0244389851933485
2033,SUR,0.0244389851933485
2034,SUR,0.0244389851933485
2035,SUR,0.0244389851933485
2036,SUR,0.0244389851933485
2037,SUR,0.0244389851933485
2038,SUR,0.0244389851933485
2039,SUR,0.0244389851933485
2040,SUR,0.0244389851933485
2041,SUR,0.0244389851933485
2042,SUR,0.0244389851933485
2043,SUR,0.0244389851933485
2044,SUR,0.0244389851933485
2045,SUR,0.0244389851933485
2046,SUR,0.0244389851933485
2047,SUR,0.0244389851933485
2048,SUR,0.0244389851933485
2049,SUR,0.0244389851933485
2050,SUR,0.0244389851933485
1993,SVK,0.12414513394974377
1994,SVK,0.11770244230562456
1995,SVK,0.11025642669717228
1996,SVK,0.11141340068868123
1997,SVK,0.106146710771565
1998,SVK,0.10663450406950586
1999,SVK,0.10518994099397945
2000,SVK,0.1062307149511047
2001,SVK,0.10456691362412351
2002,SVK,0.10002293918009554
2003,SVK,0.10057519014673871
2004,SVK,0.09879821284463727
2005,SVK,0.09887781962408171
2006,SVK,0.10059698119625299
2007,SVK,0.09903023088705727
2008,SVK,0.09482792950370562
2009,SVK,0.09512934256610127
2010,SVK,0.10799533776338639
2011,SVK,0.10277168138425713
2012,SVK,0.10561332422900933
2013,SVK,0.10380752839088633
2014,SVK,0.10311427165687143
2019,SVK,0.14018262325865186
2020,SVK,0.1414876417410661
2021,SVK,0.1414876417410661
2022,SVK,0.1414876417410661
2023,SVK,0.1414876417410661
2024,SVK,0.1414876417410661
2025,SVK,0.1414876417410661
2026,SVK,0.1414876417410661
2027,SVK,0.1414876417410661
2028,SVK,0.1414876417410661
2029,SVK,0.1414876417410661
2030,SVK,0.1414876417410661
2031,SVK,0.1414876417410661
2032,SVK,0.1414876417410661
2033,SVK,0.1414876417410661
2034,SVK,0.1414876417410661
2035,SVK,0.1414876417410661
2036,SVK,0.1414876417410661
2037,SVK,0.1414876417410661
2038,SVK,0.1414876417410661
2039,SVK,0.1414876417410661
2040,SVK,0.1414876417410661
2041,SVK,0.1414876417410661
2042,SVK,0.1414876417410661
2043,SVK,0.1414876417410661
2044,SVK,0.1414876417410661
2045,SVK,0.1414876417410661
2046,SVK,0.1414876417410661
2047,SVK,0.1414876417410661
2048,SVK,0.1414876417410661
2049,SVK,0.1414876417410661
2050,SVK,0.1414876417410661
1992,SVN,0.246105498918466
1993,SVN,0.24053639650949454
1994,SVN,0.23567601917569028
1995,SVN,0.23051682682572136
1996,SVN,0.22464354120110114
1997,SVN,0.21962675482998903
1998,SVN,0.21211367178684784
1999,SVN,0.20405897119499505
2000,SVN,0.194103103183758
2001,SVN,0.18836746932121598
2002,SVN,0.1830093281240469
2003,SVN,0.18174960938079612
2004,SVN,0.18174240469574915
2005,SVN,0.18289823852972303
2006,SVN,0.18179652795415882
2007,SVN,0.18249921463287255
2008,SVN,0.18103030434737508
2009,SVN,0.182715305536357
2010,SVN,0.18500270018985052
2011,SVN,0.1846669710043716
2012,SVN,0.18287882216868842
2013,SVN,0.19062876566740658
2014,SVN,0.1904210706950437
2019,SVN,0.18875499900515344
2020,SVN,0.18747570078067394
2021,SVN,0.18747570078067394
2022,SVN,0.18747570078067394
2023,SVN,0.18747570078067394
2024,SVN,0.18747570078067394
2025,SVN,0.18747570078067394
2026,SVN,0.18747570078067394
2027,SVN,0.18747570078067394
2028,SVN,0.18747570078067394
2029,SVN,0.18747570078067394
2030,SVN,0.18747570078067394
2031,SVN,0.18747570078067394
2032,SVN,0.18747570078067394
2033,SVN,0.18747570078067394
2034,SVN,0.18747570078067394
2035,SVN,0.18747570078067394
2036,SVN,0.18747570078067394
2037,SVN,0.18747570078067394
2038,SVN,0.18747570078067394
2039,SVN,0.18747570078067394
2040,SVN,0.18747570078067394
2041,SVN,0.18747570078067394
2042,SVN,0.18747570078067394
2043,SVN,0.18747570078067394
2044,SVN,0.18747570078067394
2045,SVN,0.18747570078067394
2046,SVN,0.18747570078067394
2047,SVN,0.18747570078067394
2048,SVN,0.18747570078067394
2049,SVN,0.18747570078067394
2050,SVN,0.18747570078067394
1992,SWE,0.08172208416820952
1993,SWE,0.08174978883989406
1994,SWE,0.081499160505614
1995,SWE,0.0824292633699929
1996,SWE,0.08162497788772044
1997,SWE,0.08090313028174442
1998,SWE,0.08069558151768753
1999,SWE,0.08195878606445788
2000,SWE,0.08206893466939282
2001,SWE,0.0829826456270759
2002,SWE,0.08317439598795899
2003,SWE,0.08339807946594338
2004,SWE,0.08379908838570461
2005,SWE,0.08475146786777674
2006,SWE,0.08549015025083516
2007,SWE,0.08620771776515572
2008,SWE,0.08660757784407437
2009,SWE,0.08765965992062277
2010,SWE,0.0886257962214557
2011,SWE,0.08922788726750289
2012,SWE,0.08935007942967543
2013,SWE,0.11686699306593501
2014,SWE,0.11720916410038013
2019,SWE,0.12288103409785238
2020,SWE,0.12291801082434146
2021,SWE,0.12291801082434146
2022,SWE,0.12291801082434146
2023,SWE,0.12291801082434146
2024,SWE,0.12291801082434146
2025,SWE,0.12291801082434146
2026,SWE,0.12291801082434146
2027,SWE,0.12291801082434146
2028,SWE,0.12291801082434146
2029,SWE,0.12291801082434146
2030,SWE,0.12291801082434146
2031,SWE,0.12291801082434146
2032,SWE,0.12291801082434146
2033,SWE,0.12291801082434146
2034,SWE,0.12291801082434146
2035,SWE,0.12291801082434146
2036,SWE,0.12291801082434146
2037,SWE,0.12291801082434146
2038,SWE,0.12291801082434146
2039,SWE,0.12291801082434146
2040,SWE,0.12291801082434146
2041,SWE,0.12291801082434146
2042,SWE,0.12291801082434146
2043,SWE,0.12291801082434146
2044,SWE,0.12291801082434146
2045,SWE,0.12291801082434146
2046,SWE,0.12291801082434146
2047,SWE,0.12291801082434146
2048,SWE,0.12291801082434146
2049,SWE,0.12291801082434146
2050,SWE,0.12291801082434146
1992,SWZ,0.4417593899844768
1993,SWZ,0.4441858277725029
1994,SWZ,0.442726505709266
1995,SWZ,0.44437896324558956
1996,SWZ,0.4399729017225378
1997,SWZ,0.42690447366719875
1998,SWZ,0.4273959264090262
1999,SWZ,0.4101110455545145
2000,SWZ,0.4111386975369631
2001,SWZ,0.4236969848485221
2002,SWZ,0.4124507510332527
2003,SWZ,0.4139373088425191
2004,SWZ,0.41556030630682256
2005,SWZ,0.4116605961080776
2006,SWZ,0.4181520741084237
2007,SWZ,0.415433251769274
2008,SWZ,0.40949076093051295
2009,SWZ,0.40892413646773795
2010,SWZ,0.40066916750686815
2011,SWZ,0.40504879066892713
2012,SWZ,0.40199975210571226
2013,SWZ,0.38993907617796486
2014,SWZ,0.38843963099289863
2019,SWZ,0.39001783952033986
2020,SWZ,0.3916995480999673
2021,SWZ,0.3916995480999673
2022,SWZ,0.3916995480999673
2023,SWZ,0.3916995480999673
2024,SWZ,0.3916995480999673
2025,SWZ,0.3916995480999673
2026,SWZ,0.3916995480999673
2027,SWZ,0.3916995480999673
2028,SWZ,0.3916995480999673
2029,SWZ,0.3916995480999673
2030,SWZ,0.3916995480999673
2031,SWZ,0.3916995480999673
2032,SWZ,0.3916995480999673
2033,SWZ,0.3916995480999673
2034,SWZ,0.3916995480999673
2035,SWZ,0.3916995480999673
2036,SWZ,0.3916995480999673
2037,SWZ,0.3916995480999673
2038,SWZ,0.3916995480999673
2039,SWZ,0.3916995480999673
2040,SWZ,0.3916995480999673
2041,SWZ,0.3916995480999673
2042,SWZ,0.3916995480999673
2043,SWZ,0.3916995480999673
2044,SWZ,0.3916995480999673
2045,SWZ,0.3916995480999673
2046,SWZ,0.3916995480999673
2047,SWZ,0.3916995480999673
2048,SWZ,0.3916995480999673
2049,SWZ,0.3916995480999673
2050,SWZ,0.3916995480999673
1992,SXM,0.2235783051233401
1993,SXM,0.22565425302876174
1994,SXM,0.22636286519339643
1995,SXM,0.22761653279689084
1996,SXM,0.2272171901632139
1997,SXM,0.22706805911178554
1998,SXM,0.22862577587138314
1999,SXM,0.22982593207906224
2000,SXM,0.23158187732299634
2001,SXM,0.23271117049771564
2002,SXM,0.23193732219597504
2003,SXM,0.23267075443849541
2004,SXM,0.23099300591471958
2005,SXM,0.23612212917321115
2006,SXM,0.23839229780018545
2007,SXM,0.2362255244171747
2008,SXM,0.23629964727609493
2009,SXM,0.23484058961996201
2010,SXM,0.23477526214268546
2011,SXM,0.2320184225538919
2012,SXM,0.23336467376977724
2013,SXM,0.2310636049381782
2014,SXM,0.23106240511565662
2019,SXM,0.2440851610440049
2020,SXM,0.24475033965371118
2021,SXM,0.24475033965371118
2022,SXM,0.24475033965371118
2023,SXM,0.24475033965371118
2024,SXM,0.24475033965371118
2025,SXM,0.24475033965371118
2026,SXM,0.24475033965371118
2027,SXM,0.24475033965371118
2028,SXM,0.24475033965371118
2029,SXM,0.24475033965371118
2030,SXM,0.24475033965371118
2031,SXM,0.24475033965371118
2032,SXM,0.24475033965371118
2033,SXM,0.24475033965371118
2034,SXM,0.24475033965371118
2035,SXM,0.24475033965371118
2036,SXM,0.24475033965371118
2037,SXM,0.24475033965371118
2038,SXM,0.24475033965371118
2039,SXM,0.24475033965371118
2040,SXM,0.24475033965371118
2041,SXM,0.24475033965371118
2042,SXM,0.24475033965371118
2043,SXM,0.24475033965371118
2044,SXM,0.24475033965371118
2045,SXM,0.24475033965371118
2046,SXM,0.24475033965371118
2047,SXM,0.24475033965371118
2048,SXM,0.24475033965371118
2049,SXM,0.24475033965371118
2050,SXM,0.24475033965371118
1992,SYC,0.032824504695041584
1993,SYC,0.0330637185493058
1994,SYC,0.027412656595111117
1995,SYC,0.024077283381812767
1996,SYC,0.023630440664785438
1997,SYC,0.024257945570249764
1998,SYC,0.02522806873565804
1999,SYC,0.026627029758886374
2000,SYC,0.02601782666852567
2001,SYC,0.027526961892587645
2002,SYC,0.02669036910730012
2003,SYC,0.027358269751730658
2004,SYC,0.03228739767647245
2005,SYC,0.03382273129084982
2006,SYC,0.034960147952144034
2007,SYC,0.03576587526475178
2008,SYC,0.03454550469374984
2009,SYC,0.03628251293214943
2010,SYC,0.03797776674898286
2011,SYC,0.03684783865798897
2012,SYC,0.03945936214792301
2013,SYC,0.04008203852308725
2014,SYC,0.04042188242385833
2019,SYC,0.03645145138677157
2020,SYC,0.03658890659637682
2021,SYC,0.03658890659637682
2022,SYC,0.03658890659637682
2023,SYC,0.03658890659637682
2024,SYC,0.03658890659637682
2025,SYC,0.03658890659637682
2026,SYC,0.03658890659637682
2027,SYC,0.03658890659637682
2028,SYC,0.03658890659637682
2029,SYC,0.03658890659637682
2030,SYC,0.03658890659637682
2031,SYC,0.03658890659637682
2032,SYC,0.03658890659637682
2033,SYC,0.03658890659637682
2034,SYC,0.03658890659637682
2035,SYC,0.03658890659637682
2036,SYC,0.03658890659637682
2037,SYC,0.03658890659637682
2038,SYC,0.03658890659637682
2039,SYC,0.03658890659637682
2040,SYC,0.03658890659637682
2041,SYC,0.03658890659637682
2042,SYC,0.03658890659637682
2043,SYC,0.03658890659637682
2044,SYC,0.03658890659637682
2045,SYC,0.03658890659637682
2046,SYC,0.03658890659637682
2047,SYC,0.03658890659637682
2048,SYC,0.03658890659637682
2049,SYC,0.03658890659637682
2050,SYC,0.03658890659637682
1992,SYR,0.027734448772208768
1993,SYR,0.028291161645901848
1994,SYR,0.028668937253837946
1995,SYR,0.028110968462010895
1996,SYR,0.029146505833602458
1997,SYR,0.028571806258208217
1998,SYR,0.02852890616902118
1999,SYR,0.02979134340446365
2000,SYR,0.029749401441820873
2001,SYR,0.02983260193537058
2002,SYR,0.030165056963265244
2003,SYR,0.029799442562241367
2004,SYR,0.029419269625886882
2005,SYR,0.02917711367178518
2006,SYR,0.029618297477502845
2007,SYR,0.02963037645734334
2008,SYR,0.029995151829405212
2009,SYR,0.03077783626363486
2010,SYR,0.02952428108525725
2011,SYR,0.030202912408412
2012,SYR,0.03051700538956266
2013,SYR,0.03181637764725837
2014,SYR,0.03226883094832741
2019,SYR,0.03136399556412451
2020,SYR,0.031229587434115667
2021,SYR,0.031229587434115667
2022,SYR,0.031229587434115667
2023,SYR,0.031229587434115667
2024,SYR,0.031229587434115667
2025,SYR,0.031229587434115667
2026,SYR,0.031229587434115667
2027,SYR,0.031229587434115667
2028,SYR,0.031229587434115667
2029,SYR,0.031229587434115667
2030,SYR,0.031229587434115667
2031,SYR,0.031229587434115667
2032,SYR,0.031229587434115667
2033,SYR,0.031229587434115667
2034,SYR,0.031229587434115667
2035,SYR,0.031229587434115667
2036,SYR,0.031229587434115667
2037,SYR,0.031229587434115667
2038,SYR,0.031229587434115667
2039,SYR,0.031229587434115667
2040,SYR,0.031229587434115667
2041,SYR,0.031229587434115667
2042,SYR,0.031229587434115667
2043,SYR,0.031229587434115667
2044,SYR,0.031229587434115667
2045,SYR,0.031229587434115667
2046,SYR,0.031229587434115667
2047,SYR,0.031229587434115667
2048,SYR,0.031229587434115667
2049,SYR,0.031229587434115667
2050,SYR,0.031229587434115667
1992,TCA,0.2235783051233401
1993,TCA,0.22565425302876174
1994,TCA,0.22636286519339643
1995,TCA,0.22761653279689084
1996,TCA,0.2272171901632139
1997,TCA,0.22706805911178554
1998,TCA,0.22862577587138314
1999,TCA,0.22982593207906224
2000,TCA,0.23158187732299634
2001,TCA,0.23271117049771564
2002,TCA,0.23193732219597504
2003,TCA,0.23267075443849541
2004,TCA,0.23099300591471958
2005,TCA,0.23612212917321115
2006,TCA,0.23839229780018545
2007,TCA,0.2362255244171747
2008,TCA,0.23629964727609493
2009,TCA,0.23484058961996201
2010,TCA,0.23477526214268546
2011,TCA,0.2320184225538919
2012,TCA,0.23336467376977724
2013,TCA,0.2310636049381782
2014,TCA,0.23106240511565662
2019,TCA,0.2440851610440049
2020,TCA,0.24475033965371118
2021,TCA,0.24475033965371118
2022,TCA,0.24475033965371118
2023,TCA,0.24475033965371118
2024,TCA,0.24475033965371118
2025,TCA,0.24475033965371118
2026,TCA,0.24475033965371118
2027,TCA,0.24475033965371118
2028,TCA,0.24475033965371118
2029,TCA,0.24475033965371118
2030,TCA,0.24475033965371118
2031,TCA,0.24475033965371118
2032,TCA,0.24475033965371118
2033,TCA,0.24475033965371118
2034,TCA,0.24475033965371118
2035,TCA,0.24475033965371118
2036,TCA,0.24475033965371118
2037,TCA,0.24475033965371118
2038,TCA,0.24475033965371118
2039,TCA,0.24475033965371118
2040,TCA,0.24475033965371118
2041,TCA,0.24475033965371118
2042,TCA,0.24475033965371118
2043,TCA,0.24475033965371118
2044,TCA,0.24475033965371118
2045,TCA,0.24475033965371118
2046,TCA,0.24475033965371118
2047,TCA,0.24475033965371118
2048,TCA,0.24475033965371118
2049,TCA,0.24475033965371118
2050,TCA,0.24475033965371118
1992,TCD,0.26719882685684404
1993,TCD,0.2679763605015329
1994,TCD,0.26656222778916916
1995,TCD,0.2658034171367469
1996,TCD,0.2653606088984158
1997,TCD,0.26303053807203547
1998,TCD,0.2616812516790923
