Year,iso_code3,cost_enfu_fuel_kerosene_usd_per_m3
2033,LBR,274.0889068
2034,LBR,274.0889068
2035,LBR,274.0889068
2036,LBR,274.0889068
2037,LBR,274.0889068
2038,LBR,274.0889068
2039,LBR,274.0889068
2040,LBR,274.0889068
2041,LBR,274.0889068
2042,LBR,274.0889068
2043,LBR,274.0889068
2044,LBR,274.0889068
2045,LBR,274.0889068
2046,LBR,274.0889068
2047,LBR,274.0889068
2048,LBR,274.0889068
2049,LBR,274.0889068
2050,LBR,274.0889068
2021,LBY,274.0889068
2022,LBY,274.0889068
2023,LBY,274.0889068
2024,LBY,274.0889068
2025,LBY,274.0889068
2026,LBY,274.0889068
2027,LBY,274.0889068
2028,LBY,274.0889068
2029,LBY,274.0889068
2030,LBY,274.0889068
2031,LBY,274.0889068
2032,LBY,274.0889068
2033,LBY,274.0889068
2034,LBY,274.0889068
2035,LBY,274.0889068
2036,LBY,274.0889068
2037,LBY,274.0889068
2038,LBY,274.0889068
2039,LBY,274.0889068
2040,LBY,274.0889068
2041,LBY,274.0889068
2042,LBY,274.0889068
2043,LBY,274.0889068
2044,LBY,274.0889068
2045,LBY,274.0889068
2046,LBY,274.0889068
2047,LBY,274.0889068
2048,LBY,274.0889068
2049,LBY,274.0889068
2050,LBY,274.0889068
2021,LCA,274.0889068
2022,LCA,274.0889068
2023,LCA,274.0889068
2024,LCA,274.0889068
2025,LCA,274.0889068
2026,LCA,274.0889068
2027,LCA,274.0889068
2028,LCA,274.0889068
2029,LCA,274.0889068
2030,LCA,274.0889068
2031,LCA,274.0889068
2032,LCA,274.0889068
2033,LCA,274.0889068
2034,LCA,274.0889068
2035,LCA,274.0889068
2036,LCA,274.0889068
2037,LCA,274.0889068
2038,LCA,274.0889068
2039,LCA,274.0889068
2040,LCA,274.0889068
2041,LCA,274.0889068
2042,LCA,274.0889068
2043,LCA,274.0889068
2044,LCA,274.0889068
2045,LCA,274.0889068
2046,LCA,274.0889068
2047,LCA,274.0889068
2048,LCA,274.0889068
2049,LCA,274.0889068
2050,LCA,274.0889068
2021,LIE,274.0889068
2022,LIE,274.0889068
2023,LIE,274.0889068
2024,LIE,274.0889068
2025,LIE,274.0889068
2026,LIE,274.0889068
2027,LIE,274.0889068
2028,LIE,274.0889068
2029,LIE,274.0889068
2030,LIE,274.0889068
2031,LIE,274.0889068
2032,LIE,274.0889068
2033,LIE,274.0889068
2034,LIE,274.0889068
2035,LIE,274.0889068
2036,LIE,274.0889068
2037,LIE,274.0889068
2038,LIE,274.0889068
2039,LIE,274.0889068
2040,LIE,274.0889068
2041,LIE,274.0889068
2042,LIE,274.0889068
2043,LIE,274.0889068
2044,LIE,274.0889068
2045,LIE,274.0889068
2046,LIE,274.0889068
2047,LIE,274.0889068
2048,LIE,274.0889068
2049,LIE,274.0889068
2050,LIE,274.0889068
2021,LKA,274.0889068
2022,LKA,274.0889068
2023,LKA,274.0889068
2024,LKA,274.0889068
2025,LKA,274.0889068
2026,LKA,274.0889068
2027,LKA,274.0889068
2028,LKA,274.0889068
2029,LKA,274.0889068
2030,LKA,274.0889068
2031,LKA,274.0889068
2032,LKA,274.0889068
2033,LKA,274.0889068
2034,LKA,274.0889068
2035,LKA,274.0889068
2036,LKA,274.0889068
2037,LKA,274.0889068
2038,LKA,274.0889068
2039,LKA,274.0889068
2040,LKA,274.0889068
2041,LKA,274.0889068
2042,LKA,274.0889068
2043,LKA,274.0889068
2044,LKA,274.0889068
2045,LKA,274.0889068
2046,LKA,274.0889068
2047,LKA,274.0889068
2048,LKA,274.0889068
2049,LKA,274.0889068
2050,LKA,274.0889068
2021,LSO,274.0889068
2022,LSO,274.0889068
2023,LSO,274.0889068
2024,LSO,274.0889068
2025,LSO,274.0889068
2026,LSO,274.0889068
2027,LSO,274.0889068
2028,LSO,274.0889068
2029,LSO,274.0889068
2030,LSO,274.0889068
2031,LSO,274.0889068
2032,LSO,274.0889068
2033,LSO,274.0889068
2034,LSO,274.0889068
2035,LSO,274.0889068
2036,LSO,274.0889068
2037,LSO,274.0889068
2038,LSO,274.0889068
2039,LSO,274.0889068
2040,LSO,274.0889068
2041,LSO,274.0889068
2042,LSO,274.0889068
2043,LSO,274.0889068
2044,LSO,274.0889068
2045,LSO,274.0889068
2046,LSO,274.0889068
2047,LSO,274.0889068
2048,LSO,274.0889068
2049,LSO,274.0889068
2050,LSO,274.0889068
2021,LTU,0.75875
2022,LTU,0.75875
2023,LTU,0.75875
2024,LTU,0.75875
2025,LTU,0.75875
2026,LTU,0.75875
2027,LTU,0.75875
2028,LTU,0.75875
2029,LTU,0.75875
2030,LTU,0.75875
2031,LTU,0.75875
2032,LTU,0.75875
2033,LTU,0.75875
2034,LTU,0.75875
2035,LTU,0.75875
2036,LTU,0.75875
2037,LTU,0.75875
2038,LTU,0.75875
2039,LTU,0.75875
2040,LTU,0.75875
2041,LTU,0.75875
2042,LTU,0.75875
2043,LTU,0.75875
2044,LTU,0.75875
2045,LTU,0.75875
2046,LTU,0.75875
2047,LTU,0.75875
2048,LTU,0.75875
2049,LTU,0.75875
2050,LTU,0.75875
2021,LUX,274.0889068
2022,LUX,274.0889068
2023,LUX,274.0889068
2024,LUX,274.0889068
2025,LUX,274.0889068
2026,LUX,274.0889068
2027,LUX,274.0889068
2028,LUX,274.0889068
2029,LUX,274.0889068
2030,LUX,274.0889068
2031,LUX,274.0889068
2032,LUX,274.0889068
2033,LUX,274.0889068
2034,LUX,274.0889068
2035,LUX,274.0889068
2036,LUX,274.0889068
2037,LUX,274.0889068
2038,LUX,274.0889068
2039,LUX,274.0889068
2040,LUX,274.0889068
2041,LUX,274.0889068
2042,LUX,274.0889068
2043,LUX,274.0889068
2044,LUX,274.0889068
2045,LUX,274.0889068
2046,LUX,274.0889068
2047,LUX,274.0889068
2048,LUX,274.0889068
2049,LUX,274.0889068
2050,LUX,274.0889068
2021,LVA,274.0889068
2022,LVA,274.0889068
2023,LVA,274.0889068
2024,LVA,274.0889068
2025,LVA,274.0889068
2026,LVA,274.0889068
2027,LVA,274.0889068
2028,LVA,274.0889068
2029,LVA,274.0889068
2030,LVA,274.0889068
2031,LVA,274.0889068
2032,LVA,274.0889068
2033,LVA,274.0889068
2034,LVA,274.0889068
2035,LVA,274.0889068
2036,LVA,274.0889068
2037,LVA,274.0889068
2038,LVA,274.0889068
2039,LVA,274.0889068
2040,LVA,274.0889068
2041,LVA,274.0889068
2042,LVA,274.0889068
2043,LVA,274.0889068
2044,LVA,274.0889068
2045,LVA,274.0889068
2046,LVA,274.0889068
2047,LVA,274.0889068
2048,LVA,274.0889068
2049,LVA,274.0889068
2050,LVA,274.0889068
2021,MAC,274.0889068
2022,MAC,274.0889068
2023,MAC,274.0889068
2024,MAC,274.0889068
2025,MAC,274.0889068
2026,MAC,274.0889068
2027,MAC,274.0889068
2028,MAC,274.0889068
2029,MAC,274.0889068
2030,MAC,274.0889068
2031,MAC,274.0889068
2032,MAC,274.0889068
2033,MAC,274.0889068
2034,MAC,274.0889068
2035,MAC,274.0889068
2036,MAC,274.0889068
2037,MAC,274.0889068
2038,MAC,274.0889068
2039,MAC,274.0889068
2040,MAC,274.0889068
2041,MAC,274.0889068
2042,MAC,274.0889068
2043,MAC,274.0889068
2044,MAC,274.0889068
2045,MAC,274.0889068
2046,MAC,274.0889068
2047,MAC,274.0889068
2048,MAC,274.0889068
2049,MAC,274.0889068
2050,MAC,274.0889068
2021,MAF,274.0889068
2022,MAF,274.0889068
2023,MAF,274.0889068
2024,MAF,274.0889068
2025,MAF,274.0889068
2026,MAF,274.0889068
2027,MAF,274.0889068
2028,MAF,274.0889068
2029,MAF,274.0889068
2030,MAF,274.0889068
2031,MAF,274.0889068
2032,MAF,274.0889068
2033,MAF,274.0889068
2034,MAF,274.0889068
2035,MAF,274.0889068
2036,MAF,274.0889068
2037,MAF,274.0889068
2038,MAF,274.0889068
2039,MAF,274.0889068
2040,MAF,274.0889068
2041,MAF,274.0889068
2042,MAF,274.0889068
2043,MAF,274.0889068
2044,MAF,274.0889068
2045,MAF,274.0889068
2046,MAF,274.0889068
2047,MAF,274.0889068
2048,MAF,274.0889068
2049,MAF,274.0889068
2050,MAF,274.0889068
2021,MAR,161.44
2022,MAR,161.44
2023,MAR,161.44
2024,MAR,161.44
2025,MAR,161.44
2026,MAR,161.44
2027,MAR,161.44
2028,MAR,161.44
2029,MAR,161.44
2030,MAR,161.44
2031,MAR,161.44
2032,MAR,161.44
2033,MAR,161.44
2034,MAR,161.44
2035,MAR,161.44
2036,MAR,161.44
2037,MAR,161.44
2038,MAR,161.44
2039,MAR,161.44
2040,MAR,161.44
2041,MAR,161.44
2042,MAR,161.44
2043,MAR,161.44
2044,MAR,161.44
2045,MAR,161.44
2046,MAR,161.44
2047,MAR,161.44
2048,MAR,161.44
2049,MAR,161.44
2050,MAR,161.44
2021,MCO,274.0889068
2022,MCO,274.0889068
2023,MCO,274.0889068
2024,MCO,274.0889068
2025,MCO,274.0889068
2026,MCO,274.0889068
2027,MCO,274.0889068
2028,MCO,274.0889068
2029,MCO,274.0889068
2030,MCO,274.0889068
2031,MCO,274.0889068
2032,MCO,274.0889068
2033,MCO,274.0889068
2034,MCO,274.0889068
2035,MCO,274.0889068
2036,MCO,274.0889068
2037,MCO,274.0889068
2038,MCO,274.0889068
2039,MCO,274.0889068
2040,MCO,274.0889068
2041,MCO,274.0889068
2042,MCO,274.0889068
2043,MCO,274.0889068
2044,MCO,274.0889068
2045,MCO,274.0889068
2046,MCO,274.0889068
2047,MCO,274.0889068
2048,MCO,274.0889068
2049,MCO,274.0889068
2050,MCO,274.0889068
2021,MDA,274.0889068
2022,MDA,274.0889068
2023,MDA,274.0889068
2024,MDA,274.0889068
2025,MDA,274.0889068
2026,MDA,274.0889068
2027,MDA,274.0889068
2028,MDA,274.0889068
2029,MDA,274.0889068
2030,MDA,274.0889068
2031,MDA,274.0889068
2032,MDA,274.0889068
2033,MDA,274.0889068
2034,MDA,274.0889068
2035,MDA,274.0889068
2036,MDA,274.0889068
2037,MDA,274.0889068
2038,MDA,274.0889068
2039,MDA,274.0889068
2040,MDA,274.0889068
2041,MDA,274.0889068
2042,MDA,274.0889068
2043,MDA,274.0889068
2044,MDA,274.0889068
2045,MDA,274.0889068
2046,MDA,274.0889068
2047,MDA,274.0889068
2048,MDA,274.0889068
2049,MDA,274.0889068
2050,MDA,274.0889068
2021,MDG,274.0889068
2022,MDG,274.0889068
2023,MDG,274.0889068
2024,MDG,274.0889068
2025,MDG,274.0889068
2026,MDG,274.0889068
2027,MDG,274.0889068
2028,MDG,274.0889068
2029,MDG,274.0889068
2030,MDG,274.0889068
2031,MDG,274.0889068
2032,MDG,274.0889068
2033,MDG,274.0889068
2034,MDG,274.0889068
2035,MDG,274.0889068
2036,MDG,274.0889068
2037,MDG,274.0889068
2038,MDG,274.0889068
2039,MDG,274.0889068
2040,MDG,274.0889068
2041,MDG,274.0889068
2042,MDG,274.0889068
2043,MDG,274.0889068
2044,MDG,274.0889068
2045,MDG,274.0889068
2046,MDG,274.0889068
2047,MDG,274.0889068
2048,MDG,274.0889068
2049,MDG,274.0889068
2050,MDG,274.0889068
2021,MDV,274.0889068
2022,MDV,274.0889068
2023,MDV,274.0889068
2024,MDV,274.0889068
2025,MDV,274.0889068
2026,MDV,274.0889068
2027,MDV,274.0889068
2028,MDV,274.0889068
2029,MDV,274.0889068
2030,MDV,274.0889068
2031,MDV,274.0889068
2032,MDV,274.0889068
2033,MDV,274.0889068
2034,MDV,274.0889068
2035,MDV,274.0889068
2036,MDV,274.0889068
2037,MDV,274.0889068
2038,MDV,274.0889068
2039,MDV,274.0889068
2040,MDV,274.0889068
2041,MDV,274.0889068
2042,MDV,274.0889068
2043,MDV,274.0889068
2044,MDV,274.0889068
2045,MDV,274.0889068
2046,MDV,274.0889068
2047,MDV,274.0889068
2048,MDV,274.0889068
2049,MDV,274.0889068
2050,MDV,274.0889068
2021,MEX,274.0889068
2022,MEX,274.0889068
2023,MEX,274.0889068
2024,MEX,274.0889068
2025,MEX,274.0889068
2026,MEX,274.0889068
2027,MEX,274.0889068
2028,MEX,274.0889068
2029,MEX,274.0889068
2030,MEX,274.0889068
2031,MEX,274.0889068
2032,MEX,274.0889068
2033,MEX,274.0889068
2034,MEX,274.0889068
2035,MEX,274.0889068
2036,MEX,274.0889068
2037,MEX,274.0889068
2038,MEX,274.0889068
2039,MEX,274.0889068
2040,MEX,274.0889068
2041,MEX,274.0889068
2042,MEX,274.0889068
2043,MEX,274.0889068
2044,MEX,274.0889068
2045,MEX,274.0889068
2046,MEX,274.0889068
2047,MEX,274.0889068
2048,MEX,274.0889068
2049,MEX,274.0889068
2050,MEX,274.0889068
2021,MHL,274.0889068
2022,MHL,274.0889068
2023,MHL,274.0889068
2024,MHL,274.0889068
2025,MHL,274.0889068
2026,MHL,274.0889068
2027,MHL,274.0889068
2028,MHL,274.0889068
2029,MHL,274.0889068
2030,MHL,274.0889068
2031,MHL,274.0889068
2032,MHL,274.0889068
2033,MHL,274.0889068
2034,MHL,274.0889068
2035,MHL,274.0889068
2036,MHL,274.0889068
2037,MHL,274.0889068
2038,MHL,274.0889068
2039,MHL,274.0889068
2040,MHL,274.0889068
2041,MHL,274.0889068
2042,MHL,274.0889068
2043,MHL,274.0889068
2044,MHL,274.0889068
2045,MHL,274.0889068
2046,MHL,274.0889068
2047,MHL,274.0889068
2048,MHL,274.0889068
2049,MHL,274.0889068
2050,MHL,274.0889068
2021,MKD,274.0889068
2022,MKD,274.0889068
2023,MKD,274.0889068
2024,MKD,274.0889068
2025,MKD,274.0889068
2026,MKD,274.0889068
2027,MKD,274.0889068
2028,MKD,274.0889068
2029,MKD,274.0889068
2030,MKD,274.0889068
2031,MKD,274.0889068
2032,MKD,274.0889068
2033,MKD,274.0889068
2034,MKD,274.0889068
2035,MKD,274.0889068
2036,MKD,274.0889068
2037,MKD,274.0889068
2038,MKD,274.0889068
2039,MKD,274.0889068
2040,MKD,274.0889068
2041,MKD,274.0889068
2042,MKD,274.0889068
2043,MKD,274.0889068
2044,MKD,274.0889068
2045,MKD,274.0889068
2046,MKD,274.0889068
2047,MKD,274.0889068
2048,MKD,274.0889068
2049,MKD,274.0889068
2050,MKD,274.0889068
2021,MLI,274.0889068
2022,MLI,274.0889068
2023,MLI,274.0889068
2024,MLI,274.0889068
2025,MLI,274.0889068
2026,MLI,274.0889068
2027,MLI,274.0889068
2028,MLI,274.0889068
2029,MLI,274.0889068
2030,MLI,274.0889068
2031,MLI,274.0889068
2032,MLI,274.0889068
2033,MLI,274.0889068
2034,MLI,274.0889068
2035,MLI,274.0889068
2036,MLI,274.0889068
2037,MLI,274.0889068
2038,MLI,274.0889068
2039,MLI,274.0889068
2040,MLI,274.0889068
2041,MLI,274.0889068
2042,MLI,274.0889068
2043,MLI,274.0889068
2044,MLI,274.0889068
2045,MLI,274.0889068
2046,MLI,274.0889068
2047,MLI,274.0889068
2048,MLI,274.0889068
2049,MLI,274.0889068
2050,MLI,274.0889068
2021,MLT,998.5725
2022,MLT,998.5725
2023,MLT,998.5725
2024,MLT,998.5725
2025,MLT,998.5725
2026,MLT,998.5725
2027,MLT,998.5725
2028,MLT,998.5725
2029,MLT,998.5725
2030,MLT,998.5725
2031,MLT,998.5725
2032,MLT,998.5725
2033,MLT,998.5725
2034,MLT,998.5725
2035,MLT,998.5725
2036,MLT,998.5725
2037,MLT,998.5725
2038,MLT,998.5725
2039,MLT,998.5725
2040,MLT,998.5725
2041,MLT,998.5725
2042,MLT,998.5725
2043,MLT,998.5725
2044,MLT,998.5725
2045,MLT,998.5725
2046,MLT,998.5725
2047,MLT,998.5725
2048,MLT,998.5725
2049,MLT,998.5725
2050,MLT,998.5725
2021,MMR,274.0889068
2022,MMR,274.0889068
2023,MMR,274.0889068
2024,MMR,274.0889068
2025,MMR,274.0889068
2026,MMR,274.0889068
2027,MMR,274.0889068
2028,MMR,274.0889068
2029,MMR,274.0889068
2030,MMR,274.0889068
2031,MMR,274.0889068
2032,MMR,274.0889068
2033,MMR,274.0889068
2034,MMR,274.0889068
2035,MMR,274.0889068
2036,MMR,274.0889068
2037,MMR,274.0889068
2038,MMR,274.0889068
2039,MMR,274.0889068
2040,MMR,274.0889068
2041,MMR,274.0889068
2042,MMR,274.0889068
2043,MMR,274.0889068
2044,MMR,274.0889068
2045,MMR,274.0889068
2046,MMR,274.0889068
2047,MMR,274.0889068
2048,MMR,274.0889068
2049,MMR,274.0889068
2050,MMR,274.0889068
2021,MNE,274.0889068
2022,MNE,274.0889068
2023,MNE,274.0889068
2024,MNE,274.0889068
2025,MNE,274.0889068
2026,MNE,274.0889068
2027,MNE,274.0889068
2028,MNE,274.0889068
2029,MNE,274.0889068
2030,MNE,274.0889068
2031,MNE,274.0889068
2032,MNE,274.0889068
2033,MNE,274.0889068
2034,MNE,274.0889068
2035,MNE,274.0889068
2036,MNE,274.0889068
2037,MNE,274.0889068
2038,MNE,274.0889068
2039,MNE,274.0889068
2040,MNE,274.0889068
2041,MNE,274.0889068
2042,MNE,274.0889068
2043,MNE,274.0889068
2044,MNE,274.0889068
2045,MNE,274.0889068
2046,MNE,274.0889068
2047,MNE,274.0889068
2048,MNE,274.0889068
2049,MNE,274.0889068
2050,MNE,274.0889068
2021,MNG,274.0889068
2022,MNG,274.0889068
2023,MNG,274.0889068
2024,MNG,274.0889068
2025,MNG,274.0889068
2026,MNG,274.0889068
2027,MNG,274.0889068
2028,MNG,274.0889068
2029,MNG,274.0889068
2030,MNG,274.0889068
2031,MNG,274.0889068
2032,MNG,274.0889068
2033,MNG,274.0889068
2034,MNG,274.0889068
2035,MNG,274.0889068
2036,MNG,274.0889068
2037,MNG,274.0889068
2038,MNG,274.0889068
2039,MNG,274.0889068
2040,MNG,274.0889068
2041,MNG,274.0889068
2042,MNG,274.0889068
2043,MNG,274.0889068
2044,MNG,274.0889068
2045,MNG,274.0889068
2046,MNG,274.0889068
2047,MNG,274.0889068
2048,MNG,274.0889068
2049,MNG,274.0889068
2050,MNG,274.0889068
2021,MNP,274.0889068
2022,MNP,274.0889068
2023,MNP,274.0889068
2024,MNP,274.0889068
2025,MNP,274.0889068
2026,MNP,274.0889068
2027,MNP,274.0889068
2028,MNP,274.0889068
2029,MNP,274.0889068
2030,MNP,274.0889068
2031,MNP,274.0889068
2032,MNP,274.0889068
2033,MNP,274.0889068
2034,MNP,274.0889068
2035,MNP,274.0889068
2036,MNP,274.0889068
2037,MNP,274.0889068
2038,MNP,274.0889068
2039,MNP,274.0889068
2040,MNP,274.0889068
2041,MNP,274.0889068
2042,MNP,274.0889068
2043,MNP,274.0889068
2044,MNP,274.0889068
2045,MNP,274.0889068
2046,MNP,274.0889068
2047,MNP,274.0889068
2048,MNP,274.0889068
2049,MNP,274.0889068
2050,MNP,274.0889068
2021,MOZ,274.0889068
2022,MOZ,274.0889068
2023,MOZ,274.0889068
2024,MOZ,274.0889068
2025,MOZ,274.0889068
2026,MOZ,274.0889068
2027,MOZ,274.0889068
2028,MOZ,274.0889068
2029,MOZ,274.0889068
2030,MOZ,274.0889068
2031,MOZ,274.0889068
2032,MOZ,274.0889068
2033,MOZ,274.0889068
2034,MOZ,274.0889068
2035,MOZ,274.0889068
2036,MOZ,274.0889068
2037,MOZ,274.0889068
2038,MOZ,274.0889068
2039,MOZ,274.0889068
2040,MOZ,274.0889068
2041,MOZ,274.0889068
2042,MOZ,274.0889068
2043,MOZ,274.0889068
2044,MOZ,274.0889068
2045,MOZ,274.0889068
2046,MOZ,274.0889068
2047,MOZ,274.0889068
2048,MOZ,274.0889068
2049,MOZ,274.0889068
2050,MOZ,274.0889068
2021,MRT,274.0889068
2022,MRT,274.0889068
2023,MRT,274.0889068
2024,MRT,274.0889068
2025,MRT,274.0889068
2026,MRT,274.0889068
2027,MRT,274.0889068
2028,MRT,274.0889068
2029,MRT,274.0889068
2030,MRT,274.0889068
2031,MRT,274.0889068
2032,MRT,274.0889068
2033,MRT,274.0889068
2034,MRT,274.0889068
2035,MRT,274.0889068
2036,MRT,274.0889068
2037,MRT,274.0889068
2038,MRT,274.0889068
2039,MRT,274.0889068
2040,MRT,274.0889068
2041,MRT,274.0889068
2042,MRT,274.0889068
2043,MRT,274.0889068
2044,MRT,274.0889068
2045,MRT,274.0889068
2046,MRT,274.0889068
2047,MRT,274.0889068
2048,MRT,274.0889068
2049,MRT,274.0889068
2050,MRT,274.0889068
2021,MUS,1440.182857
2022,MUS,1440.182857
2023,MUS,1440.182857
2024,MUS,1440.182857
2025,MUS,1440.182857
2026,MUS,1440.182857
2027,MUS,1440.182857
2028,MUS,1440.182857
2029,MUS,1440.182857
2030,MUS,1440.182857
2031,MUS,1440.182857
2032,MUS,1440.182857
2033,MUS,1440.182857
2034,MUS,1440.182857
2035,MUS,1440.182857
2036,MUS,1440.182857
2037,MUS,1440.182857
2038,MUS,1440.182857
2039,MUS,1440.182857
2040,MUS,1440.182857
2041,MUS,1440.182857
2042,MUS,1440.182857
2043,MUS,1440.182857
2044,MUS,1440.182857
2045,MUS,1440.182857
2046,MUS,1440.182857
2047,MUS,1440.182857
2048,MUS,1440.182857
2049,MUS,1440.182857
2050,MUS,1440.182857
2021,MWI,274.0889068
2022,MWI,274.0889068
2023,MWI,274.0889068
2024,MWI,274.0889068
2025,MWI,274.0889068
2026,MWI,274.0889068
2027,MWI,274.0889068
2028,MWI,274.0889068
2029,MWI,274.0889068
2030,MWI,274.0889068
2031,MWI,274.0889068
2032,MWI,274.0889068
2033,MWI,274.0889068
2034,MWI,274.0889068
2035,MWI,274.0889068
2036,MWI,274.0889068
2037,MWI,274.0889068
2038,MWI,274.0889068
2039,MWI,274.0889068
2040,MWI,274.0889068
2041,MWI,274.0889068
2042,MWI,274.0889068
2043,MWI,274.0889068
2044,MWI,274.0889068
2045,MWI,274.0889068
2046,MWI,274.0889068
2047,MWI,274.0889068
2048,MWI,274.0889068
2049,MWI,274.0889068
2050,MWI,274.0889068
2021,MYS,274.0889068
2022,MYS,274.0889068
2023,MYS,274.0889068
2024,MYS,274.0889068
2025,MYS,274.0889068
2026,MYS,274.0889068
2027,MYS,274.0889068
2028,MYS,274.0889068
2029,MYS,274.0889068
2030,MYS,274.0889068
2031,MYS,274.0889068
2032,MYS,274.0889068
2033,MYS,274.0889068
2034,MYS,274.0889068
2035,MYS,274.0889068
2036,MYS,274.0889068
2037,MYS,274.0889068
2038,MYS,274.0889068
2039,MYS,274.0889068
2040,MYS,274.0889068
2041,MYS,274.0889068
2042,MYS,274.0889068
2043,MYS,274.0889068
2044,MYS,274.0889068
2045,MYS,274.0889068
2046,MYS,274.0889068
2047,MYS,274.0889068
2048,MYS,274.0889068
2049,MYS,274.0889068
2050,MYS,274.0889068
2021,NAM,274.0889068
2022,NAM,274.0889068
2023,NAM,274.0889068
2024,NAM,274.0889068
2025,NAM,274.0889068
2026,NAM,274.0889068
2027,NAM,274.0889068
2028,NAM,274.0889068
2029,NAM,274.0889068
2030,NAM,274.0889068
2031,NAM,274.0889068
2032,NAM,274.0889068
2033,NAM,274.0889068
2034,NAM,274.0889068
2035,NAM,274.0889068
2036,NAM,274.0889068
2037,NAM,274.0889068
2038,NAM,274.0889068
2039,NAM,274.0889068
2040,NAM,274.0889068
2041,NAM,274.0889068
2042,NAM,274.0889068
2043,NAM,274.0889068
2044,NAM,274.0889068
2045,NAM,274.0889068
2046,NAM,274.0889068
2047,NAM,274.0889068
2048,NAM,274.0889068
2049,NAM,274.0889068
2050,NAM,274.0889068
2021,NCL,274.0889068
2022,NCL,274.0889068
2023,NCL,274.0889068
2024,NCL,274.0889068
2025,NCL,274.0889068
2026,NCL,274.0889068
2027,NCL,274.0889068
2028,NCL,274.0889068
2029,NCL,274.0889068
2030,NCL,274.0889068
2031,NCL,274.0889068
2032,NCL,274.0889068
2033,NCL,274.0889068
2034,NCL,274.0889068
2035,NCL,274.0889068
2036,NCL,274.0889068
2037,NCL,274.0889068
2038,NCL,274.0889068
2039,NCL,274.0889068
2040,NCL,274.0889068
2041,NCL,274.0889068
2042,NCL,274.0889068
2043,NCL,274.0889068
2044,NCL,274.0889068
2045,NCL,274.0889068
2046,NCL,274.0889068
2047,NCL,274.0889068
2048,NCL,274.0889068
2049,NCL,274.0889068
2050,NCL,274.0889068
2021,NER,274.0889068
2022,NER,274.0889068
2023,NER,274.0889068
2024,NER,274.0889068
2025,NER,274.0889068
2026,NER,274.0889068
2027,NER,274.0889068
2028,NER,274.0889068
2029,NER,274.0889068
2030,NER,274.0889068
2031,NER,274.0889068
2032,NER,274.0889068
2033,NER,274.0889068
2034,NER,274.0889068
2035,NER,274.0889068
2036,NER,274.0889068
2037,NER,274.0889068
2038,NER,274.0889068
2039,NER,274.0889068
2040,NER,274.0889068
2041,NER,274.0889068
2042,NER,274.0889068
2043,NER,274.0889068
2044,NER,274.0889068
2045,NER,274.0889068
2046,NER,274.0889068
2047,NER,274.0889068
2048,NER,274.0889068
2049,NER,274.0889068
2050,NER,274.0889068
2021,NGA,0.67
2022,NGA,0.67
2023,NGA,0.67
2024,NGA,0.67
2025,NGA,0.67
2026,NGA,0.67
2027,NGA,0.67
2028,NGA,0.67
2029,NGA,0.67
2030,NGA,0.67
2031,NGA,0.67
2032,NGA,0.67
2033,NGA,0.67
2034,NGA,0.67
2035,NGA,0.67
2036,NGA,0.67
2037,NGA,0.67
2038,NGA,0.67
2039,NGA,0.67
2040,NGA,0.67
2041,NGA,0.67
2042,NGA,0.67
2043,NGA,0.67
2044,NGA,0.67
2045,NGA,0.67
2046,NGA,0.67
2047,NGA,0.67
2048,NGA,0.67
2049,NGA,0.67
2050,NGA,0.67
2021,NIC,274.0889068
2022,NIC,274.0889068
2023,NIC,274.0889068
2024,NIC,274.0889068
2025,NIC,274.0889068
2026,NIC,274.0889068
2027,NIC,274.0889068
2028,NIC,274.0889068
2029,NIC,274.0889068
2030,NIC,274.0889068
2031,NIC,274.0889068
2032,NIC,274.0889068
2033,NIC,274.0889068
2034,NIC,274.0889068
2035,NIC,274.0889068
2036,NIC,274.0889068
2037,NIC,274.0889068
2038,NIC,274.0889068
2039,NIC,274.0889068
2040,NIC,274.0889068
2041,NIC,274.0889068
2042,NIC,274.0889068
2043,NIC,274.0889068
2044,NIC,274.0889068
2045,NIC,274.0889068
2046,NIC,274.0889068
2047,NIC,274.0889068
2048,NIC,274.0889068
2049,NIC,274.0889068
2050,NIC,274.0889068
2021,NLD,274.0889068
2022,NLD,274.0889068
2023,NLD,274.0889068
2024,NLD,274.0889068
2025,NLD,274.0889068
2026,NLD,274.0889068
2027,NLD,274.0889068
2028,NLD,274.0889068
2029,NLD,274.0889068
2030,NLD,274.0889068
2031,NLD,274.0889068
2032,NLD,274.0889068
2033,NLD,274.0889068
2034,NLD,274.0889068
2035,NLD,274.0889068
2036,NLD,274.0889068
2037,NLD,274.0889068
2038,NLD,274.0889068
2039,NLD,274.0889068
2040,NLD,274.0889068
2041,NLD,274.0889068
2042,NLD,274.0889068
2043,NLD,274.0889068
2044,NLD,274.0889068
2045,NLD,274.0889068
2046,NLD,274.0889068
2047,NLD,274.0889068
2048,NLD,274.0889068
2049,NLD,274.0889068
2050,NLD,274.0889068
2021,NOR,274.0889068
2022,NOR,274.0889068
2023,NOR,274.0889068
2024,NOR,274.0889068
2025,NOR,274.0889068
2026,NOR,274.0889068
2027,NOR,274.0889068
2028,NOR,274.0889068
2029,NOR,274.0889068
2030,NOR,274.0889068
2031,NOR,274.0889068
2032,NOR,274.0889068
2033,NOR,274.0889068
2034,NOR,274.0889068
2035,NOR,274.0889068
2036,NOR,274.0889068
2037,NOR,274.0889068
2038,NOR,274.0889068
2039,NOR,274.0889068
2040,NOR,274.0889068
