Year,prodinit_ippu_chemicals_tonne,iso_code3
2023,68123.2814040241,"TGO"
2024,90161.1175408711,"TGO"
2025,119328.178981974,"TGO"
2026,157930.765362344,"TGO"
2027,209021.262712001,"TGO"
2028,276639.501907564,"TGO"
2029,366132.196422096,"TGO"
2030,484575.717974149,"TGO"
2031,641335.639817527,"TGO"
2032,848807.291912427,"TGO"
2033,1123395.88520092,"TGO"
2034,1486813.7054324,"TGO"
2035,1967796.94832712,"TGO"
2036,2604377.94977106,"TGO"
2037,3446892.48096454,"TGO"
2038,4561959.90154742,"TGO"
2039,6037750.88960793,"TGO"
2040,7990959.2788389,"TGO"
2041,10576029.280368,"TGO"
2042,13997367.7047012,"TGO"
2043,18525506.8293261,"TGO"
2044,24518495.9432154,"TGO"
2045,32450213.0417199,"TGO"
2046,42947835.3358943,"TGO"
2047,56841431.4466187,"TGO"
2048,75229596.6404699,"TGO"
2049,99566321.0206587,"TGO"
2050,131775959.519845,"TGO"
2021,3020916,"THA"
2022,3138905.32305258,"THA"
2023,3261503.01004326,"THA"
2024,3388889.05198847,"THA"
2025,3521250.46989761,"THA"
2026,3658781.58934675,"THA"
2027,3801684.32577645,"THA"
2028,3950168.48093269,"THA"
2029,4104452.05088594,"THA"
2030,4264761.54608071,"THA"
2031,4431332.32388544,"THA"
2032,4604408.93413089,"THA"
2033,4784245.47814449,"THA"
2034,4971105.98180749,"THA"
2035,5165264.78318301,"THA"
2036,5367006.93528359,"THA"
2037,5576628.62457009,"THA"
2038,5794437.60579588,"THA"
2039,6020753.65383504,"THA"
2040,6255909.03315785,"THA"
2041,6500248.98564274,"THA"
2042,6754132.23744094,"THA"
2043,7017931.52563805,"THA"
2044,7292034.14548561,"THA"
2045,7576842.51900614,"THA"
2046,7872774.78580653,"THA"
2047,8180265.41696699,"THA"
2048,8499765.85290707,"THA"
2049,8831745.16616502,"THA"
2050,9176690.75006366,"THA"
2021,50368.41,"TJK"
2022,66232.304711778,"TJK"
2023,87092.6477018793,"TJK"
2024,114523.106461896,"TJK"
2025,150592.986431846,"TJK"
2026,198023.335753713,"TJK"
2027,260392.216345179,"TJK"
2028,342404.626581405,"TJK"
2029,450247.438076012,"TJK"
2030,592056.122366138,"TJK"
2031,778528.476539716,"TJK"
2032,1023731.64618408,"TJK"
2033,1346163.32604413,"TJK"
2034,1770147.19349638,"TJK"
2035,2327667.84387975,"TJK"
2036,3060783.65196858,"TJK"
2037,4024799.58160307,"TJK"
2038,5292439.29464066,"TJK"
2039,6959331.29577105,"TJK"
2040,9151222.97828582,"TJK"
2041,12033466.7856947,"TJK"
2042,15823494.1084936,"TJK"
2043,20807217.9248615,"TJK"
2044,27360601.5715762,"TJK"
2045,35978020.7551953,"TJK"
2046,47309558.3836133,"TJK"
2047,62210045.674325,"TJK"
2048,81803549.1141277,"TJK"
2049,107568168.052789,"TJK"
2050,141447539.911625,"TJK"
2021,29679.3,"TKM"
2022,38656.4409030171,"TKM"
2023,50348.9106309263,"TKM"
2024,65578.0186303481,"TKM"
2025,85413.4970070387,"TKM"
2026,111248.641287787,"TKM"
2027,144898.179117509,"TKM"
2028,188725.741443052,"TKM"
2029,245809.890090784,"TKM"
2030,320160.363946303,"TKM"
2031,416999.733429654,"TKM"
2032,543130.247408035,"TKM"
2033,707411.640826088,"TKM"
2034,921383.465502894,"TKM"
2035,1200075.65822744,"TKM"
2036,1563064.28256119,"TKM"
2037,2035846.60239438,"TKM"
2038,2651632.07599459,"TKM"
2039,3453675.07462203,"TKM"
2040,4498313.18192644,"TKM"
2041,5858924.49216802,"TKM"
2042,7631081.8781687,"TKM"
2043,9939266.278164,"TKM"
2044,12945610.5602624,"TKM"
2045,16861288.1562658,"TKM"
2046,21961346.4320732,"TKM"
2047,28604026.7291386,"TKM"
2048,37255928.1668795,"TKM"
2049,48524782.7768857,"TKM"
2050,63202144.1794929,"TKM"
2021,836.075,"TLS"
2022,1689.53655677843,"TLS"
2023,3414.20778840501,"TLS"
2024,6899.41556791904,"TLS"
2025,13942.3075948993,"TLS"
2026,28174.5517656095,"TLS"
2027,56935.0060447252,"TLS"
2028,115054.001223532,"TLS"
2029,232500.602303366,"TLS"
2030,469836.159512653,"TLS"
2031,949442.773905463,"TLS"
2032,1918629.63858793,"TLS"
2033,3877158.04600412,"TLS"
2034,7834943.34256088,"TLS"
2035,15832817.8662733,"TLS"
2036,31994886.3222598,"TLS"
2037,64655120.7384842,"TLS"
2038,130654773.87865,"TLS"
2039,264026572.718475,"TLS"
2040,533543697.119018,"TLS"
2041,1078182676.10119,"TLS"
2042,2178786647.3201,"TLS"
2043,4402882145.82189,"TLS"
2044,8897324212.00628,"TLS"
2045,17979672294.5842,"TLS"
2046,36333239985.1644,"TLS"
2047,73422046085.7448,"TLS"
2048,148370936740.528,"TLS"
2049,299827314040.704,"TLS"
2050,605889672328.986,"TLS"
2021,136.553,"TON"
2022,147.928619123185,"TON"
2023,160.251890150288,"TON"
2024,173.601757719072,"TON"
2025,188.063742991659,"TON"
2026,203.730491515336,"TON"
2027,220.702366723187,"TON"
2028,239.088092876611,"TON"
2029,259.005451568496,"TON"
2030,280.582036248962,"TON"
2031,303.956069607262,"TON"
2032,329.277289046106,"TON"
2033,356.707905920897,"TON"
2034,386.423644688885,"TON"
2035,418.614868625185,"TON"
2036,453.487799317167,"TON"
2037,491.265837749449,"TON"
2038,532.19099544258,"TON"
2039,576.525444813472,"TON"
2040,624.553198689423,"TON"
2041,676.581929734935,"TON"
2042,732.944941446827,"TON"
2043,794.003303344143,"TON"
2044,860.148164031155,"TON"
2045,931.803256951305,"TON"
2046,1009.42761488428,"TON"
2047,1093.51851057568,"TON"
2048,1184.61464233743,"TON"
2049,1283.29958502619,"TON"
2050,1390.20552850747,"TON"
2021,185416.9,"TUN"
2022,173483.942872014,"TUN"
2023,162318.960323574,"TUN"
2024,151872.527476296,"TUN"
2025,142098.400310469,"TUN"
2026,132953.310953133,"TUN"
2027,124396.776140893,"TUN"
2028,116390.918009574,"TUN"
2029,108900.296417393,"TUN"
2030,101891.752059389,"TUN"
2031,95334.2596785966,"TUN"
2032,89198.7907241863,"TUN"
2033,83458.1848485626,"TUN"
2034,78087.0296745874,"TUN"
2035,73061.5483006748,"TUN"
2036,68359.49404577,"TUN"
2037,63960.0519682733,"TUN"
2038,59843.7467229523,"TUN"
2039,55992.3563479484,"TUN"
2040,52388.8316002313,"TUN"
2041,49017.220482416,"TUN"
2042,45862.5976268418,"TUN"
2043,42910.9982243106,"TUN"
2044,40149.3562050029,"TUN"
2045,37565.4463979111,"TUN"
2046,35147.8304127451,"TUN"
2047,32885.806004738,"TUN"
2048,30769.3596982049,"TUN"
2049,28789.1224591277,"TUN"
2050,26936.3282205382,"TUN"
2021,4098729,"TUR"
2022,4173765.22121821,"TUR"
2023,4250175.14499023,"TUR"
2024,4327983.9199533,"TUR"
2025,4407217.15514559,"TUR"
2026,4487900.92843486,"TUR"
2027,4570061.79510144,"TUR"
2028,4653726.79657826,"TUR"
2029,4738923.469351,"TUR"
2030,4825679.85402107,"TUR"
2031,4914024.50453457,"TUR"
2032,5003986.49758021,"TUR"
2033,5095595.44215921,"TUR"
2034,5188881.4893305,"TUR"
2035,5283875.34213425,"TUR"
2036,5380608.26569709,"TUR"
2037,5479112.09752236,"TUR"
2038,5579419.25796869,"TUR"
2039,5681562.76092047,"TUR"
2040,5785576.22465363,"TUR"
2041,5891493.88290035,"TUR"
2042,5999350.59611632,"TUR"
2043,6109181.86295435,"TUR"
2044,6221023.83194788,"TUR"
2045,6334913.31340854,"TUR"
2046,6450887.79154142,"TUR"
2047,6568985.43678215,"TUR"
2048,6689245.11835992,"TUR"
2049,6811706.41709035,"TUR"
2050,6936409.63840268,"TUR"
2021,396084.7,"TZA"
2022,444097.147900309,"TZA"
2023,497929.550859168,"TZA"
2024,558287.390025008,"TZA"
2025,625961.663297808,"TZA"
2026,701839.251466895,"TZA"
2027,786914.540907376,"TZA"
2028,882302.455152259,"TZA"
2029,989253.066120853,"TZA"
2030,1109167.9764856,"TZA"
2031,1243618.68787058,"TZA"
2032,1394367.19559945,"TZA"
2033,1563389.0798899,"TZA"
2034,1752899.39610793,"TZA"
2035,1965381.70337734,"TZA"
2036,2203620.61196842,"TZA"
2037,2470738.27600387,"TZA"
2038,2770235.30972401,"TZA"
2039,3106036.66352465,"TZA"
2040,3482543.06097935,"TZA"
2041,3904688.67093563,"TZA"
2042,4378005.77048586,"TZA"
2043,4908697.24623007,"TZA"
2044,5503717.88396995,"TZA"
2045,6170865.51214671,"TZA"
2046,6918883.19347031,"TZA"
2047,7757573.80397562,"TZA"
2048,8697928.50108,"TZA"
2049,9752270.7642341,"TZA"
2050,10934417.8958388,"TZA"
2021,91462.62,"UGA"
2022,103676.606130918,"UGA"
2023,117521.657031315,"UGA"
2024,133215.586300594,"UGA"
2025,151005.294527819,"UGA"
2026,171170.653589891,"UGA"
2027,194028.909661793,"UGA"
2028,219939.674208077,"UGA"
2029,249310.581475068,"UGA"
2030,282603.701488769,"UGA"
2031,320342.809449266,"UGA"
2032,363121.625885451,"UGA"
2033,411613.157206129,"UGA"
2034,466580.283595237,"UGA"
2035,528887.760822457,"UGA"
2036,599515.824784518,"UGA"
2037,679575.612807033,"UGA"
2038,770326.644318431,"UGA"
2039,873196.635906052,"UGA"
2040,989803.96248953,"UGA"
2041,1121983.11797594,"UGA"
2042,1271813.57594972,"UGA"
2043,1441652.50444054,"UGA"
2044,1634171.84944553,"UGA"
2045,1852400.37061258,"UGA"
2046,2099771.29040002,"UGA"
2047,2380176.30634035,"UGA"
2048,2698026.81614185,"UGA"
2049,3058323.31883552,"UGA"
2050,3466734.08380289,"UGA"
2021,959136.3,"UKR"
2022,957545.316452972,"UKR"
2023,955956.971976789,"UKR"
2024,954371.26219385,"UKR"
2025,952788.182733812,"UKR"
2026,951207.729233582,"UKR"
2027,949629.897337305,"UKR"
2028,948054.682696351,"UKR"
2029,946482.080969305,"UKR"
2030,944912.08782195,"UKR"
2031,943344.698927261,"UKR"
2032,941779.90996539,"UKR"
2033,940217.716623654,"UKR"
2034,938658.114596525,"UKR"
2035,937101.099585616,"UKR"
2036,935546.66729967,"UKR"
2037,933994.813454548,"UKR"
2038,932445.533773218,"UKR"
2039,930898.823985742,"UKR"
2040,929354.679829265,"UKR"
2041,927813.097048005,"UKR"
2042,926274.071393235,"UKR"
2043,924737.598623279,"UKR"
2044,923203.674503498,"UKR"
2045,921672.294806273,"UKR"
2046,920143.455311001,"UKR"
2047,918617.15180408,"UKR"
2048,917093.380078895,"UKR"
2049,915572.135935811,"UKR"
2050,914053.415182158,"UKR"
2021,366967.7,"URY"
2022,382145.217726843,"URY"
2023,397950.466571027,"URY"
2024,414409.409035956,"URY"
2025,431549.081415334,"URY"
2026,449397.638204348,"URY"
2027,467984.398347675,"URY"
2028,487339.893400258,"URY"
2029,507495.917679998,"URY"
2030,528485.580494706,"URY"
2031,550343.360529132,"URY"
2032,573105.162481406,"URY"
2033,596808.37604191,"URY"
2034,621491.937311484,"URY"
2035,647196.392759839,"URY"
2036,673963.965829244,"URY"
2037,701838.626292895,"URY"
2038,730866.162481894,"URY"
2039,761094.256499485,"URY"
2040,792572.562546092,"URY"
2041,825352.788483832,"URY"
2042,859488.78077447,"URY"
2043,895036.612930345,"URY"
2044,932054.67762357,"URY"
2045,970603.782604796,"URY"
2046,1010747.2505891,"URY"
2047,1052551.02327312,"URY"
2048,1096083.76965416,"URY"
2049,1141416.99882946,"URY"
2050,1188625.17746058,"URY"
2021,123283800,"USA"
2022,126561110.804278,"USA"
2023,129925543.891514,"USA"
2024,133379415.274026,"USA"
2025,136925102.531767,"USA"
2026,140565046.449007,"USA"
2027,144301752.694524,"USA"
2028,148137793.546461,"USA"
2029,152075809.663029,"USA"
2030,156118511.900289,"USA"
2031,160268683.178256,"USA"
2032,164529180.396605,"USA"
2033,168902936.401309,"USA"
2034,173392962.003556,"USA"
2035,178002348.052331,"USA"
2036,182734267.562102,"USA"
2037,187591977.897062,"USA"
2038,192578823.013434,"USA"
2039,197698235.761395,"USA"
2040,202953740.248177,"USA"
2041,208348954.264,"USA"
2042,213887591.772492,"USA"
2043,219573465.467308,"USA"
2044,225410489.396719,"USA"
2045,231402681.657968,"USA"
2046,237554167.163254,"USA"
2047,243869180.47924,"USA"
2048,250352068.742053,"USA"
2049,257007294.649769,"USA"
2050,263839439.534449,"USA"
2021,277344.7,"UZB"
2022,280525.666735347,"UZB"
2023,283743.117129373,"UZB"
2024,286997.469626364,"UZB"
2025,290289.147469893,"UZB"
2026,293618.578757868,"UZB"
2027,296986.196498206,"UZB"
2028,300392.438665148,"UZB"
2029,303837.748256222,"UZB"
2030,307322.573349854,"UZB"
2031,310847.367163642,"UZB"
2032,314412.588113304,"UZB"
2033,318018.699872292,"UZB"
2034,321666.171432094,"UZB"
2035,325355.477163236,"UZB"
2036,329087.096876969,"UZB"
2037,332861.515887671,"UZB"
2038,336679.225075969,"UZB"
2039,340540.720952577,"UZB"
2040,344446.505722869,"UZB"
2041,348397.087352195,"UZB"
2042,352392.979631943,"UZB"
2043,356434.702246361,"UZB"
2044,360522.780840144,"UZB"
2045,364657.747086794,"UZB"
2046,368840.138757771,"UZB"
2047,373070.49979243,"UZB"
2048,377349.380368763,"UZB"
2049,381677.336974953,"UZB"
2050,386054.932481747,"UZB"
2021,1705178,"VEN"
2022,1751235.93323576,"VEN"
2023,1798537.92029697,"VEN"
2024,1847117.56386205,"VEN"
2025,1897009.37423901,"VEN"
2026,1948248.79388102,"VEN"
2027,2000872.22256426,"VEN"
2028,2054917.04324583,"VEN"
2029,2110421.64862008,"VEN"
2030,2167425.46839225,"VEN"
2031,2225968.99728876,"VEN"
2032,2286093.82382418,"VEN"
2033,2347842.65984505,"VEN"
2034,2411259.37087183,"VEN"
2035,2476389.00726036,"VEN"
2036,2543277.83620501,"VEN"
2037,2611973.37460624,"VEN"
2038,2682524.42282596,"VEN"
2039,2754981.09935464,"VEN"
2040,2829394.87641479,"VEN"
2041,2905818.6165261,"VEN"
2042,2984306.61005827,"VEN"
2043,3064914.61379813,"VEN"
2044,3147699.89055846,"VEN"
2045,3232721.24985676,"VEN"
2046,3320039.08969269,"VEN"
2047,3409715.43945394,"VEN"
2048,3501814.00398112,"VEN"
2049,3596400.20882274,"VEN"
2050,3693541.24671266,"VEN"
2021,1305854,"VNM"
2022,1386543.08651907,"VNM"
2023,1472217.97442427,"VNM"
2024,1563186.73778775,"VNM"
2025,1659776.48666536,"VNM"
2026,1762334.54333545,"VNM"
2027,1871229.69121779,"VNM"
2028,1986853.50096354,"VNM"
2029,2109621.73848471,"VNM"
2030,2239975.85998612,"VNM"
2031,2378384.59937586,"VNM"
2032,2525345.65376224,"VNM"
2033,2681387.47309808,"VNM"
2034,2847071.16040766,"VNM"
2035,3022992.4894292,"VNM"
2036,3209784.04692801,"VNM"
2037,3408117.50738386,"VNM"
2038,3618706.04823181,"VNM"
2039,3842306.91434155,"VNM"
2040,4079724.14095657,"VNM"
2041,4331811.44488457,"VNM"
2042,4599475.29433527,"VNM"
2043,4883678.16844443,"VNM"
2044,5185442.01820476,"VNM"
2045,5505851.94124864,"VNM"
2046,5846060.08369689,"VNM"
2047,6207289.78310364,"VNM"
2048,6590839.96739515,"VNM"
2049,6998089.82562012,"VNM"
2050,7430503.76730709,"VNM"
2021,188.486,"VUT"
2022,327.581584074116,"VUT"
2023,569.324481523865,"VUT"
2024,989.464551795691,"VUT"
2025,1719.65220367782,"VUT"
2026,2988.69089978739,"VUT"
2027,5194.23245896378,"VUT"
2028,9027.38079728228,"VUT"
2029,15689.2485469159,"VUT"
2030,27267.3243208049,"VUT"
2031,47389.5848735287,"VUT"
2032,82361.3174532078,"VUT"
2033,143140.874323573,"VUT"
2034,248773.459867948,"VUT"
2035,432358.923522919,"VUT"
2036,751423.559607702,"VUT"
2037,1305945.90562112,"VUT"
2038,2269684.90221275,"VUT"
2039,3944627.05779717,"VUT"
2040,6855613.57434938,"VUT"
2041,11914798.7356376,"VUT"
2042,20707472.4050828,"VUT"
2043,35988808.7848862,"VUT"
2044,62547197.0899351,"VUT"
2045,108704677.812235,"VUT"
2046,188924644.557146,"VUT"
2047,328343931.828727,"VUT"
2048,570649413.269834,"VUT"
2049,991767233.374877,"VUT"
2050,1723654177.72007,"VUT"
2021,217.4,"WSM"
2022,256.9076055671,"WSM"
2023,303.594838078292,"WSM"
2024,358.766434743447,"WSM"
2025,423.96423968622,"WSM"
2026,501.010292842055,"WSM"
2027,592.057749303238,"WSM"
2028,699.651052120245,"WSM"
2029,826.79704016888,"WSM"
2030,977.048978287729,"WSM"
2031,1154.60585802062,"WSM"
2032,1364.42974405623,"WSM"
2033,1612.38444576824,"WSM"
2034,1905.39938921782,"WSM"
2035,2251.66326924087,"WSM"
2036,2660.85289348694,"WSM"
2037,3144.40361376274,"WSM"
2038,3715.82890224619,"WSM"
2039,4391.0980035561,"WSM"
2040,5189.08221667005,"WSM"
2041,6132.08227863626,"WSM"
2042,7246.45158852294,"WSM"
2043,8563.33268843302,"WSM"
2044,10119.5275835318,"WSM"
2045,11958.5262233457,"WSM"
2046,14131.7218866197,"WSM"
2047,16699.8474352882,"WSM"
2048,19734.6725756015,"WSM"
2049,23321.0095586408,"WSM"
2050,27559.0833722072,"WSM"
2021,27334.61,"YEM"
2022,30746.0381292134,"YEM"
2023,34583.2210755172,"YEM"
2024,38899.2941117092,"YEM"
2025,43754.0239263737,"YEM"
2026,49214.6362412634,"YEM"
2027,55356.7467174125,"YEM"
2028,62265.4080406771,"YEM"
2029,70036.2876861856,"YEM"
2030,78776.9926707577,"YEM"
2031,88608.5596377588,"YEM"
2032,99667.1309082957,"YEM"
2033,112105.839707819,"YEM"
2034,126096.930673754,"YEM"
2035,141834.145007813,"YEM"
2036,159535.403301331,"YEM"
2037,179445.823183947,"YEM"
2038,201841.113582441,"YEM"
2039,227031.392591612,"YEM"
2040,255365.481825061,"YEM"
2041,287235.736711746,"YEM"
2042,323083.479625721,"YEM"
2043,363405.111084129,"YEM"
2044,408758.983638093,"YEM"
2045,459773.133642489,"YEM"
2046,517153.977970049,"YEM"
2047,581696.096097274,"YEM"
2048,654293.233019287,"YEM"
2049,735950.675356162,"YEM"
2050,827799.172028461,"YEM"
2021,2557259,"ZAF"
2022,2577847.87426349,"ZAF"
2023,2598602.51262966,"ZAF"
2024,2619524.24969006,"ZAF"
2025,2640614.43078124,"ZAF"
2026,2661874.41207125,"ZAF"
2027,2683305.56064687,"ZAF"
2028,2704909.25460149,"ZAF"
2029,2726686.88312373,"ZAF"
2030,2748639.84658678,"ZAF"
2031,2770769.55663845,"ZAF"
2032,2793077.43629191,"ZAF"
2033,2815564.92001727,"ZAF"
2034,2838233.45383373,"ZAF"
2035,2861084.49540262,"ZAF"
2036,2884119.51412113,"ZAF"
2037,2907339.99121677,"ZAF"
2038,2930747.41984265,"ZAF"
2039,2954343.30517347,"ZAF"
2040,2978129.16450231,"ZAF"
2041,3002106.52733822,"ZAF"
2042,3026276.93550453,"ZAF"
2043,3050641.94323805,"ZAF"
2044,3075203.11728897,"ZAF"
2045,3099962.03702161,"ZAF"
2046,3124920.294516,"ZAF"
2047,3150079.49467024,"ZAF"
2048,3175441.25530371,"ZAF"
2049,3201007.20726108,"ZAF"
2050,3226778.99451721,"ZAF"
2021,135961,"ZMB"
2022,140841.763477417,"ZMB"
2023,145897.737876514,"ZMB"
2024,151135.212964704,"ZMB"
2025,156560.704301115,"ZMB"
2026,162180.961342117,"ZMB"
2027,168002.975837825,"ZMB"
2028,174033.990530028,"ZMB"
2029,180281.50816235,"ZMB"
2030,186753.300813864,"ZMB"
2031,193457.419567767,"ZMB"
2032,200402.204527143,"ZMB"
2033,207596.295190274,"ZMB"
2034,215048.641198407,"ZMB"
2035,222768.513469348,"ZMB"
2036,230765.515730729,"ZMB"
2037,239049.596467307,"ZMB"
2038,247631.06129714,"ZMB"
2039,256520.585792055,"ZMB"
2040,265729.228758343,"ZMB"
2041,275268.445994212,"ZMB"
2042,285150.104541103,"ZMB"
2043,295386.497446612,"ZMB"
2044,305990.359057365,"ZMB"
2045,316974.880860889,"ZMB"
2046,328353.727896175,"ZMB"
2047,340141.05575335,"ZMB"
2048,352351.528183613,"ZMB"
2049,365000.335341333,"ZMB"
2050,378103.212681004,"ZMB"
2021,106628.7,"ZWE"
2022,125057.501640146,"ZWE"
2023,146671.381311739,"ZWE"
2024,172020.820932406,"ZWE"
2025,201751.443053264,"ZWE"
2026,236620.454160421,"ZWE"
2027,277515.929897475,"ZWE"
2028,325479.433382569,"ZWE"
2029,381732.542683858,"ZWE"
2030,447707.963079205,"ZWE"
2031,525086.016495408,"ZWE"
2032,615837.437473138,"ZWE"
2033,722273.565624077,"ZWE"
2034,847105.212927353,"ZWE"
2035,993511.705151037,"ZWE"
2036,1165221.85580833,"ZWE"
2037,1366608.9349667,"ZWE"
2038,1602802.05166185,"ZWE"
2039,1879816.78670499,"ZWE"
2040,2204708.40295842,"ZWE"
2041,2585751.53517782,"ZWE"
2042,3032650.93592541,"ZWE"
2043,3556788.64502222,"ZWE"
2044,4171513.87767569,"ZWE"
2045,4892483.01441655,"ZWE"
2046,5738058.35201763,"ZWE"
2047,6729775.77114507,"ZWE"
2048,7892893.23172642,"ZWE"
2049,9257034.06561386,"ZWE"
2050,10856941.4505043,"ZWE"
