Year,iso_code3,cost_enfu_fuel_diesel_usd_per_m3
2021,ROU,3342.857143
2022,ROU,3342.857143
2023,ROU,3342.857143
2024,ROU,3342.857143
2025,ROU,3342.857143
2026,ROU,3342.857143
2027,ROU,3342.857143
2028,ROU,3342.857143
2029,ROU,3342.857143
2030,ROU,3342.857143
2031,ROU,3342.857143
2032,ROU,3342.857143
2033,ROU,3342.857143
2034,ROU,3342.857143
2035,ROU,3342.857143
2036,ROU,3342.857143
2037,ROU,3342.857143
2038,ROU,3342.857143
2039,ROU,3342.857143
2040,ROU,3342.857143
2041,ROU,3342.857143
2042,ROU,3342.857143
2043,ROU,3342.857143
2044,ROU,3342.857143
2045,ROU,3342.857143
2046,ROU,3342.857143
2047,ROU,3342.857143
2048,ROU,3342.857143
2049,ROU,3342.857143
2050,ROU,3342.857143
2021,RUS,1494.285714
2022,RUS,1494.285714
2023,RUS,1494.285714
2024,RUS,1494.285714
2025,RUS,1494.285714
2026,RUS,1494.285714
2027,RUS,1494.285714
2028,RUS,1494.285714
2029,RUS,1494.285714
2030,RUS,1494.285714
2031,RUS,1494.285714
2032,RUS,1494.285714
2033,RUS,1494.285714
2034,RUS,1494.285714
2035,RUS,1494.285714
2036,RUS,1494.285714
2037,RUS,1494.285714
2038,RUS,1494.285714
2039,RUS,1494.285714
2040,RUS,1494.285714
2041,RUS,1494.285714
2042,RUS,1494.285714
2043,RUS,1494.285714
2044,RUS,1494.285714
2045,RUS,1494.285714
2046,RUS,1494.285714
2047,RUS,1494.285714
2048,RUS,1494.285714
2049,RUS,1494.285714
2050,RUS,1494.285714
2021,RWA,1840.4389266888888
2022,RWA,1840.4389266888888
2023,RWA,1840.4389266888888
2024,RWA,1840.4389266888888
2025,RWA,1840.4389266888888
2026,RWA,1840.4389266888888
2027,RWA,1840.4389266888888
2028,RWA,1840.4389266888888
2029,RWA,1840.4389266888888
2030,RWA,1840.4389266888888
2031,RWA,1840.4389266888888
2032,RWA,1840.4389266888888
2033,RWA,1840.4389266888888
2034,RWA,1840.4389266888888
2035,RWA,1840.4389266888888
2036,RWA,1840.4389266888888
2037,RWA,1840.4389266888888
2038,RWA,1840.4389266888888
2039,RWA,1840.4389266888888
2040,RWA,1840.4389266888888
2041,RWA,1840.4389266888888
2042,RWA,1840.4389266888888
2043,RWA,1840.4389266888888
2044,RWA,1840.4389266888888
2045,RWA,1840.4389266888888
2046,RWA,1840.4389266888888
2047,RWA,1840.4389266888888
2048,RWA,1840.4389266888888
2049,RWA,1840.4389266888888
2050,RWA,1840.4389266888888
2021,SAU,172.85714299999998
2022,SAU,172.85714299999998
2023,SAU,172.85714299999998
2024,SAU,172.85714299999998
2025,SAU,172.85714299999998
2026,SAU,172.85714299999998
2027,SAU,172.85714299999998
2028,SAU,172.85714299999998
2029,SAU,172.85714299999998
2030,SAU,172.85714299999998
2031,SAU,172.85714299999998
2032,SAU,172.85714299999998
2033,SAU,172.85714299999998
2034,SAU,172.85714299999998
2035,SAU,172.85714299999998
2036,SAU,172.85714299999998
2037,SAU,172.85714299999998
2038,SAU,172.85714299999998
2039,SAU,172.85714299999998
2040,SAU,172.85714299999998
2041,SAU,172.85714299999998
2042,SAU,172.85714299999998
2043,SAU,172.85714299999998
2044,SAU,172.85714299999998
2045,SAU,172.85714299999998
2046,SAU,172.85714299999998
2047,SAU,172.85714299999998
2048,SAU,172.85714299999998
2049,SAU,172.85714299999998
2050,SAU,172.85714299999998
2021,SDN,1840.4389266888888
2022,SDN,1840.4389266888888
2023,SDN,1840.4389266888888
2024,SDN,1840.4389266888888
2025,SDN,1840.4389266888888
2026,SDN,1840.4389266888888
2027,SDN,1840.4389266888888
2028,SDN,1840.4389266888888
2029,SDN,1840.4389266888888
2030,SDN,1840.4389266888888
2031,SDN,1840.4389266888888
2032,SDN,1840.4389266888888
2033,SDN,1840.4389266888888
2034,SDN,1840.4389266888888
2035,SDN,1840.4389266888888
2036,SDN,1840.4389266888888
2037,SDN,1840.4389266888888
2038,SDN,1840.4389266888888
2039,SDN,1840.4389266888888
2040,SDN,1840.4389266888888
2041,SDN,1840.4389266888888
2042,SDN,1840.4389266888888
2043,SDN,1840.4389266888888
2044,SDN,1840.4389266888888
2045,SDN,1840.4389266888888
2046,SDN,1840.4389266888888
2047,SDN,1840.4389266888888
2048,SDN,1840.4389266888888
2049,SDN,1840.4389266888888
2050,SDN,1840.4389266888888
2021,SEN,1840.4389266888888
2022,SEN,1840.4389266888888
2023,SEN,1840.4389266888888
2024,SEN,1840.4389266888888
2025,SEN,1840.4389266888888
2026,SEN,1840.4389266888888
2027,SEN,1840.4389266888888
2028,SEN,1840.4389266888888
2029,SEN,1840.4389266888888
2030,SEN,1840.4389266888888
2031,SEN,1840.4389266888888
2032,SEN,1840.4389266888888
2033,SEN,1840.4389266888888
2034,SEN,1840.4389266888888
2035,SEN,1840.4389266888888
2036,SEN,1840.4389266888888
2037,SEN,1840.4389266888888
2038,SEN,1840.4389266888888
2039,SEN,1840.4389266888888
2040,SEN,1840.4389266888888
2041,SEN,1840.4389266888888
2042,SEN,1840.4389266888888
2043,SEN,1840.4389266888888
2044,SEN,1840.4389266888888
2045,SEN,1840.4389266888888
2046,SEN,1840.4389266888888
2047,SEN,1840.4389266888888
2048,SEN,1840.4389266888888
2049,SEN,1840.4389266888888
2050,SEN,1840.4389266888888
2021,SGP,1547.142857
2022,SGP,1547.142857
2023,SGP,1547.142857
2024,SGP,1547.142857
2025,SGP,1547.142857
2026,SGP,1547.142857
2027,SGP,1547.142857
2028,SGP,1547.142857
2029,SGP,1547.142857
2030,SGP,1547.142857
2031,SGP,1547.142857
2032,SGP,1547.142857
2033,SGP,1547.142857
2034,SGP,1547.142857
2035,SGP,1547.142857
2036,SGP,1547.142857
2037,SGP,1547.142857
2038,SGP,1547.142857
2039,SGP,1547.142857
2040,SGP,1547.142857
2041,SGP,1547.142857
2042,SGP,1547.142857
2043,SGP,1547.142857
2044,SGP,1547.142857
2045,SGP,1547.142857
2046,SGP,1547.142857
2047,SGP,1547.142857
2048,SGP,1547.142857
2049,SGP,1547.142857
2050,SGP,1547.142857
2021,SLB,1840.4389266888888
2022,SLB,1840.4389266888888
2023,SLB,1840.4389266888888
2024,SLB,1840.4389266888888
2025,SLB,1840.4389266888888
2026,SLB,1840.4389266888888
2027,SLB,1840.4389266888888
2028,SLB,1840.4389266888888
2029,SLB,1840.4389266888888
2030,SLB,1840.4389266888888
2031,SLB,1840.4389266888888
2032,SLB,1840.4389266888888
2033,SLB,1840.4389266888888
2034,SLB,1840.4389266888888
2035,SLB,1840.4389266888888
2036,SLB,1840.4389266888888
2037,SLB,1840.4389266888888
2038,SLB,1840.4389266888888
2039,SLB,1840.4389266888888
2040,SLB,1840.4389266888888
2041,SLB,1840.4389266888888
2042,SLB,1840.4389266888888
2043,SLB,1840.4389266888888
2044,SLB,1840.4389266888888
2045,SLB,1840.4389266888888
2046,SLB,1840.4389266888888
2047,SLB,1840.4389266888888
2048,SLB,1840.4389266888888
2049,SLB,1840.4389266888888
2050,SLB,1840.4389266888888
2021,SLE,1840.4389266888888
2022,SLE,1840.4389266888888
2023,SLE,1840.4389266888888
2024,SLE,1840.4389266888888
2025,SLE,1840.4389266888888
2026,SLE,1840.4389266888888
2027,SLE,1840.4389266888888
2028,SLE,1840.4389266888888
2029,SLE,1840.4389266888888
2030,SLE,1840.4389266888888
2031,SLE,1840.4389266888888
2032,SLE,1840.4389266888888
2033,SLE,1840.4389266888888
2034,SLE,1840.4389266888888
2035,SLE,1840.4389266888888
2036,SLE,1840.4389266888888
2037,SLE,1840.4389266888888
2038,SLE,1840.4389266888888
2039,SLE,1840.4389266888888
2040,SLE,1840.4389266888888
2041,SLE,1840.4389266888888
2042,SLE,1840.4389266888888
2043,SLE,1840.4389266888888
2044,SLE,1840.4389266888888
2045,SLE,1840.4389266888888
2046,SLE,1840.4389266888888
2047,SLE,1840.4389266888888
2048,SLE,1840.4389266888888
2049,SLE,1840.4389266888888
2050,SLE,1840.4389266888888
2021,SLV,1850.0
2022,SLV,1850.0
2023,SLV,1850.0
2024,SLV,1850.0
2025,SLV,1850.0
2026,SLV,1850.0
2027,SLV,1850.0
2028,SLV,1850.0
2029,SLV,1850.0
2030,SLV,1850.0
2031,SLV,1850.0
2032,SLV,1850.0
2033,SLV,1850.0
2034,SLV,1850.0
2035,SLV,1850.0
2036,SLV,1850.0
2037,SLV,1850.0
2038,SLV,1850.0
2039,SLV,1850.0
2040,SLV,1850.0
2041,SLV,1850.0
2042,SLV,1850.0
2043,SLV,1850.0
2044,SLV,1850.0
2045,SLV,1850.0
2046,SLV,1850.0
2047,SLV,1850.0
2048,SLV,1850.0
2049,SLV,1850.0
2050,SLV,1850.0
2021,SMR,1840.4389266888888
2022,SMR,1840.4389266888888
2023,SMR,1840.4389266888888
2024,SMR,1840.4389266888888
2025,SMR,1840.4389266888888
2026,SMR,1840.4389266888888
2027,SMR,1840.4389266888888
2028,SMR,1840.4389266888888
2029,SMR,1840.4389266888888
2030,SMR,1840.4389266888888
2031,SMR,1840.4389266888888
2032,SMR,1840.4389266888888
2033,SMR,1840.4389266888888
2034,SMR,1840.4389266888888
2035,SMR,1840.4389266888888
2036,SMR,1840.4389266888888
2037,SMR,1840.4389266888888
2038,SMR,1840.4389266888888
2039,SMR,1840.4389266888888
2040,SMR,1840.4389266888888
2041,SMR,1840.4389266888888
2042,SMR,1840.4389266888888
2043,SMR,1840.4389266888888
2044,SMR,1840.4389266888888
2045,SMR,1840.4389266888888
2046,SMR,1840.4389266888888
2047,SMR,1840.4389266888888
2048,SMR,1840.4389266888888
2049,SMR,1840.4389266888888
2050,SMR,1840.4389266888888
2021,SOM,1840.4389266888888
2022,SOM,1840.4389266888888
2023,SOM,1840.4389266888888
2024,SOM,1840.4389266888888
2025,SOM,1840.4389266888888
2026,SOM,1840.4389266888888
2027,SOM,1840.4389266888888
2028,SOM,1840.4389266888888
2029,SOM,1840.4389266888888
2030,SOM,1840.4389266888888
2031,SOM,1840.4389266888888
2032,SOM,1840.4389266888888
2033,SOM,1840.4389266888888
2034,SOM,1840.4389266888888
2035,SOM,1840.4389266888888
2036,SOM,1840.4389266888888
2037,SOM,1840.4389266888888
2038,SOM,1840.4389266888888
2039,SOM,1840.4389266888888
2040,SOM,1840.4389266888888
2041,SOM,1840.4389266888888
2042,SOM,1840.4389266888888
2043,SOM,1840.4389266888888
2044,SOM,1840.4389266888888
2045,SOM,1840.4389266888888
2046,SOM,1840.4389266888888
2047,SOM,1840.4389266888888
2048,SOM,1840.4389266888888
2049,SOM,1840.4389266888888
2050,SOM,1840.4389266888888
2021,SRB,1837.991497
2022,SRB,1837.991497
2023,SRB,1837.991497
2024,SRB,1837.991497
2025,SRB,1837.991497
2026,SRB,1837.991497
2027,SRB,1837.991497
2028,SRB,1837.991497
2029,SRB,1837.991497
2030,SRB,1837.991497
2031,SRB,1837.991497
2032,SRB,1837.991497
2033,SRB,1837.991497
2034,SRB,1837.991497
2035,SRB,1837.991497
2036,SRB,1837.991497
2037,SRB,1837.991497
2038,SRB,1837.991497
2039,SRB,1837.991497
2040,SRB,1837.991497
2041,SRB,1837.991497
2042,SRB,1837.991497
2043,SRB,1837.991497
2044,SRB,1837.991497
2045,SRB,1837.991497
2046,SRB,1837.991497
2047,SRB,1837.991497
2048,SRB,1837.991497
2049,SRB,1837.991497
2050,SRB,1837.991497
2021,SSD,1840.4389266888888
2022,SSD,1840.4389266888888
2023,SSD,1840.4389266888888
2024,SSD,1840.4389266888888
2025,SSD,1840.4389266888888
2026,SSD,1840.4389266888888
2027,SSD,1840.4389266888888
2028,SSD,1840.4389266888888
2029,SSD,1840.4389266888888
2030,SSD,1840.4389266888888
2031,SSD,1840.4389266888888
2032,SSD,1840.4389266888888
2033,SSD,1840.4389266888888
2034,SSD,1840.4389266888888
2035,SSD,1840.4389266888888
2036,SSD,1840.4389266888888
2037,SSD,1840.4389266888888
2038,SSD,1840.4389266888888
2039,SSD,1840.4389266888888
2040,SSD,1840.4389266888888
2041,SSD,1840.4389266888888
2042,SSD,1840.4389266888888
2043,SSD,1840.4389266888888
2044,SSD,1840.4389266888888
2045,SSD,1840.4389266888888
2046,SSD,1840.4389266888888
2047,SSD,1840.4389266888888
2048,SSD,1840.4389266888888
2049,SSD,1840.4389266888888
2050,SSD,1840.4389266888888
2021,STP,1840.4389266888888
2022,STP,1840.4389266888888
2023,STP,1840.4389266888888
2024,STP,1840.4389266888888
2025,STP,1840.4389266888888
2026,STP,1840.4389266888888
2027,STP,1840.4389266888888
2028,STP,1840.4389266888888
2029,STP,1840.4389266888888
2030,STP,1840.4389266888888
2031,STP,1840.4389266888888
2032,STP,1840.4389266888888
2033,STP,1840.4389266888888
2034,STP,1840.4389266888888
2035,STP,1840.4389266888888
2036,STP,1840.4389266888888
2037,STP,1840.4389266888888
2038,STP,1840.4389266888888
2039,STP,1840.4389266888888
2040,STP,1840.4389266888888
2041,STP,1840.4389266888888
2042,STP,1840.4389266888888
2043,STP,1840.4389266888888
2044,STP,1840.4389266888888
2045,STP,1840.4389266888888
2046,STP,1840.4389266888888
2047,STP,1840.4389266888888
2048,STP,1840.4389266888888
2049,STP,1840.4389266888888
2050,STP,1840.4389266888888
2021,SUR,1840.4389266888888
2022,SUR,1840.4389266888888
2023,SUR,1840.4389266888888
2024,SUR,1840.4389266888888
2025,SUR,1840.4389266888888
2026,SUR,1840.4389266888888
2027,SUR,1840.4389266888888
2028,SUR,1840.4389266888888
2029,SUR,1840.4389266888888
2030,SUR,1840.4389266888888
2031,SUR,1840.4389266888888
2032,SUR,1840.4389266888888
2033,SUR,1840.4389266888888
2034,SUR,1840.4389266888888
2035,SUR,1840.4389266888888
2036,SUR,1840.4389266888888
2037,SUR,1840.4389266888888
2038,SUR,1840.4389266888888
2039,SUR,1840.4389266888888
2040,SUR,1840.4389266888888
2041,SUR,1840.4389266888888
2042,SUR,1840.4389266888888
2043,SUR,1840.4389266888888
2044,SUR,1840.4389266888888
2045,SUR,1840.4389266888888
2046,SUR,1840.4389266888888
2047,SUR,1840.4389266888888
2048,SUR,1840.4389266888888
2049,SUR,1840.4389266888888
2050,SUR,1840.4389266888888
2021,SVK,2532.5
2022,SVK,2532.5
2023,SVK,2532.5
2024,SVK,2532.5
2025,SVK,2532.5
2026,SVK,2532.5
2027,SVK,2532.5
2028,SVK,2532.5
2029,SVK,2532.5
2030,SVK,2532.5
2031,SVK,2532.5
2032,SVK,2532.5
2033,SVK,2532.5
2034,SVK,2532.5
2035,SVK,2532.5
2036,SVK,2532.5
2037,SVK,2532.5
2038,SVK,2532.5
2039,SVK,2532.5
2040,SVK,2532.5
2041,SVK,2532.5
2042,SVK,2532.5
2043,SVK,2532.5
2044,SVK,2532.5
2045,SVK,2532.5
2046,SVK,2532.5
2047,SVK,2532.5
2048,SVK,2532.5
2049,SVK,2532.5
2050,SVK,2532.5
2021,SVN,2047.5
2022,SVN,2047.5
2023,SVN,2047.5
2024,SVN,2047.5
2025,SVN,2047.5
2026,SVN,2047.5
2027,SVN,2047.5
2028,SVN,2047.5
2029,SVN,2047.5
2030,SVN,2047.5
2031,SVN,2047.5
2032,SVN,2047.5
2033,SVN,2047.5
2034,SVN,2047.5
2035,SVN,2047.5
2036,SVN,2047.5
2037,SVN,2047.5
2038,SVN,2047.5
2039,SVN,2047.5
2040,SVN,2047.5
2041,SVN,2047.5
2042,SVN,2047.5
2043,SVN,2047.5
2044,SVN,2047.5
2045,SVN,2047.5
2046,SVN,2047.5
2047,SVN,2047.5
2048,SVN,2047.5
2049,SVN,2047.5
2050,SVN,2047.5
2021,SWE,1562.5
2022,SWE,1562.5
2023,SWE,1562.5
2024,SWE,1562.5
2025,SWE,1562.5
2026,SWE,1562.5
2027,SWE,1562.5
2028,SWE,1562.5
2029,SWE,1562.5
2030,SWE,1562.5
2031,SWE,1562.5
2032,SWE,1562.5
2033,SWE,1562.5
2034,SWE,1562.5
2035,SWE,1562.5
2036,SWE,1562.5
2037,SWE,1562.5
2038,SWE,1562.5
2039,SWE,1562.5
2040,SWE,1562.5
2041,SWE,1562.5
2042,SWE,1562.5
2043,SWE,1562.5
2044,SWE,1562.5
2045,SWE,1562.5
2046,SWE,1562.5
2047,SWE,1562.5
2048,SWE,1562.5
2049,SWE,1562.5
2050,SWE,1562.5
2021,SWZ,1840.4389266888888
2022,SWZ,1840.4389266888888
2023,SWZ,1840.4389266888888
2024,SWZ,1840.4389266888888
2025,SWZ,1840.4389266888888
2026,SWZ,1840.4389266888888
2027,SWZ,1840.4389266888888
2028,SWZ,1840.4389266888888
2029,SWZ,1840.4389266888888
2030,SWZ,1840.4389266888888
2031,SWZ,1840.4389266888888
2032,SWZ,1840.4389266888888
2033,SWZ,1840.4389266888888
2034,SWZ,1840.4389266888888
2035,SWZ,1840.4389266888888
2036,SWZ,1840.4389266888888
2037,SWZ,1840.4389266888888
2038,SWZ,1840.4389266888888
2039,SWZ,1840.4389266888888
2040,SWZ,1840.4389266888888
2041,SWZ,1840.4389266888888
2042,SWZ,1840.4389266888888
2043,SWZ,1840.4389266888888
2044,SWZ,1840.4389266888888
2045,SWZ,1840.4389266888888
2046,SWZ,1840.4389266888888
2047,SWZ,1840.4389266888888
2048,SWZ,1840.4389266888888
2049,SWZ,1840.4389266888888
2050,SWZ,1840.4389266888888
2021,SXM,1840.4389266888888
2022,SXM,1840.4389266888888
2023,SXM,1840.4389266888888
2024,SXM,1840.4389266888888
2025,SXM,1840.4389266888888
2026,SXM,1840.4389266888888
2027,SXM,1840.4389266888888
2028,SXM,1840.4389266888888
2029,SXM,1840.4389266888888
2030,SXM,1840.4389266888888
2031,SXM,1840.4389266888888
2032,SXM,1840.4389266888888
2033,SXM,1840.4389266888888
2034,SXM,1840.4389266888888
2035,SXM,1840.4389266888888
2036,SXM,1840.4389266888888
2037,SXM,1840.4389266888888
2038,SXM,1840.4389266888888
2039,SXM,1840.4389266888888
2040,SXM,1840.4389266888888
2041,SXM,1840.4389266888888
2042,SXM,1840.4389266888888
2043,SXM,1840.4389266888888
2044,SXM,1840.4389266888888
2045,SXM,1840.4389266888888
2046,SXM,1840.4389266888888
2047,SXM,1840.4389266888888
2048,SXM,1840.4389266888888
2049,SXM,1840.4389266888888
2050,SXM,1840.4389266888888
2021,SYC,1840.4389266888888
2022,SYC,1840.4389266888888
2023,SYC,1840.4389266888888
2024,SYC,1840.4389266888888
2025,SYC,1840.4389266888888
2026,SYC,1840.4389266888888
2027,SYC,1840.4389266888888
2028,SYC,1840.4389266888888
2029,SYC,1840.4389266888888
2030,SYC,1840.4389266888888
2031,SYC,1840.4389266888888
2032,SYC,1840.4389266888888
2033,SYC,1840.4389266888888
2034,SYC,1840.4389266888888
2035,SYC,1840.4389266888888
2036,SYC,1840.4389266888888
2037,SYC,1840.4389266888888
2038,SYC,1840.4389266888888
2039,SYC,1840.4389266888888
2040,SYC,1840.4389266888888
2041,SYC,1840.4389266888888
2042,SYC,1840.4389266888888
2043,SYC,1840.4389266888888
2044,SYC,1840.4389266888888
2045,SYC,1840.4389266888888
2046,SYC,1840.4389266888888
2047,SYC,1840.4389266888888
2048,SYC,1840.4389266888888
2049,SYC,1840.4389266888888
2050,SYC,1840.4389266888888
2021,SYR,1840.4389266888888
2022,SYR,1840.4389266888888
2023,SYR,1840.4389266888888
2024,SYR,1840.4389266888888
2025,SYR,1840.4389266888888
2026,SYR,1840.4389266888888
2027,SYR,1840.4389266888888
2028,SYR,1840.4389266888888
2029,SYR,1840.4389266888888
2030,SYR,1840.4389266888888
2031,SYR,1840.4389266888888
2032,SYR,1840.4389266888888
2033,SYR,1840.4389266888888
2034,SYR,1840.4389266888888
2035,SYR,1840.4389266888888
2036,SYR,1840.4389266888888
2037,SYR,1840.4389266888888
2038,SYR,1840.4389266888888
2039,SYR,1840.4389266888888
2040,SYR,1840.4389266888888
2041,SYR,1840.4389266888888
2042,SYR,1840.4389266888888
2043,SYR,1840.4389266888888
2044,SYR,1840.4389266888888
2045,SYR,1840.4389266888888
2046,SYR,1840.4389266888888
2047,SYR,1840.4389266888888
2048,SYR,1840.4389266888888
2049,SYR,1840.4389266888888
2050,SYR,1840.4389266888888
2021,TCA,1840.4389266888888
2022,TCA,1840.4389266888888
2023,TCA,1840.4389266888888
2024,TCA,1840.4389266888888
2025,TCA,1840.4389266888888
2026,TCA,1840.4389266888888
2027,TCA,1840.4389266888888
2028,TCA,1840.4389266888888
2029,TCA,1840.4389266888888
2030,TCA,1840.4389266888888
2031,TCA,1840.4389266888888
2032,TCA,1840.4389266888888
2033,TCA,1840.4389266888888
2034,TCA,1840.4389266888888
2035,TCA,1840.4389266888888
2036,TCA,1840.4389266888888
2037,TCA,1840.4389266888888
2038,TCA,1840.4389266888888
2039,TCA,1840.4389266888888
2040,TCA,1840.4389266888888
2041,TCA,1840.4389266888888
2042,TCA,1840.4389266888888
2043,TCA,1840.4389266888888
2044,TCA,1840.4389266888888
2045,TCA,1840.4389266888888
2046,TCA,1840.4389266888888
2047,TCA,1840.4389266888888
2048,TCA,1840.4389266888888
2049,TCA,1840.4389266888888
2050,TCA,1840.4389266888888
2021,TCD,1840.4389266888888
2022,TCD,1840.4389266888888
2023,TCD,1840.4389266888888
2024,TCD,1840.4389266888888
2025,TCD,1840.4389266888888
2026,TCD,1840.4389266888888
2027,TCD,1840.4389266888888
2028,TCD,1840.4389266888888
2029,TCD,1840.4389266888888
2030,TCD,1840.4389266888888
2031,TCD,1840.4389266888888
2032,TCD,1840.4389266888888
2033,TCD,1840.4389266888888
2034,TCD,1840.4389266888888
2035,TCD,1840.4389266888888
2036,TCD,1840.4389266888888
2037,TCD,1840.4389266888888
2038,TCD,1840.4389266888888
2039,TCD,1840.4389266888888
2040,TCD,1840.4389266888888
2041,TCD,1840.4389266888888
2042,TCD,1840.4389266888888
2043,TCD,1840.4389266888888
2044,TCD,1840.4389266888888
2045,TCD,1840.4389266888888
2046,TCD,1840.4389266888888
2047,TCD,1840.4389266888888
2048,TCD,1840.4389266888888
2049,TCD,1840.4389266888888
2050,TCD,1840.4389266888888
2021,TGO,1840.4389266888888
2022,TGO,1840.4389266888888
2023,TGO,1840.4389266888888
2024,TGO,1840.4389266888888
2025,TGO,1840.4389266888888
2026,TGO,1840.4389266888888
2027,TGO,1840.4389266888888
2028,TGO,1840.4389266888888
2029,TGO,1840.4389266888888
2030,TGO,1840.4389266888888
2031,TGO,1840.4389266888888
2032,TGO,1840.4389266888888
2033,TGO,1840.4389266888888
2034,TGO,1840.4389266888888
2035,TGO,1840.4389266888888
2036,TGO,1840.4389266888888
2037,TGO,1840.4389266888888
2038,TGO,1840.4389266888888
2039,TGO,1840.4389266888888
2040,TGO,1840.4389266888888
2041,TGO,1840.4389266888888
2042,TGO,1840.4389266888888
2043,TGO,1840.4389266888888
2044,TGO,1840.4389266888888
2045,TGO,1840.4389266888888
2046,TGO,1840.4389266888888
2047,TGO,1840.4389266888888
2048,TGO,1840.4389266888888
2049,TGO,1840.4389266888888
2050,TGO,1840.4389266888888
2021,THA,2272.857143
2022,THA,2272.857143
2023,THA,2272.857143
2024,THA,2272.857143
2025,THA,2272.857143
2026,THA,2272.857143
2027,THA,2272.857143
2028,THA,2272.857143
2029,THA,2272.857143
2030,THA,2272.857143
2031,THA,2272.857143
2032,THA,2272.857143
2033,THA,2272.857143
2034,THA,2272.857143
2035,THA,2272.857143
2036,THA,2272.857143
2037,THA,2272.857143
2038,THA,2272.857143
2039,THA,2272.857143
2040,THA,2272.857143
2041,THA,2272.857143
2042,THA,2272.857143
2043,THA,2272.857143
2044,THA,2272.857143
2045,THA,2272.857143
2046,THA,2272.857143
2047,THA,2272.857143
2048,THA,2272.857143
2049,THA,2272.857143
2050,THA,2272.857143
2021,TJK,2735.714286
2022,TJK,2735.714286
2023,TJK,2735.714286
2024,TJK,2735.714286
2025,TJK,2735.714286
2026,TJK,2735.714286
2027,TJK,2735.714286
2028,TJK,2735.714286
2029,TJK,2735.714286
2030,TJK,2735.714286
2031,TJK,2735.714286
2032,TJK,2735.714286
2033,TJK,2735.714286
2034,TJK,2735.714286
2035,TJK,2735.714286
2036,TJK,2735.714286
2037,TJK,2735.714286
2038,TJK,2735.714286
2039,TJK,2735.714286
2040,TJK,2735.714286
2041,TJK,2735.714286
2042,TJK,2735.714286
2043,TJK,2735.714286
2044,TJK,2735.714286
2045,TJK,2735.714286
2046,TJK,2735.714286
2047,TJK,2735.714286
2048,TJK,2735.714286
2049,TJK,2735.714286
2050,TJK,2735.714286
2021,TKM,472.857143
2022,TKM,472.857143
2023,TKM,472.857143
2024,TKM,472.857143
2025,TKM,472.857143
2026,TKM,472.857143
2027,TKM,472.857143
2028,TKM,472.857143
2029,TKM,472.857143
2030,TKM,472.857143
2031,TKM,472.857143
2032,TKM,472.857143
2033,TKM,472.857143
2034,TKM,472.857143
2035,TKM,472.857143
2036,TKM,472.857143
2037,TKM,472.857143
2038,TKM,472.857143
2039,TKM,472.857143
2040,TKM,472.857143
2041,TKM,472.857143
2042,TKM,472.857143
2043,TKM,472.857143
2044,TKM,472.857143
2045,TKM,472.857143
2046,TKM,472.857143
2047,TKM,472.857143
2048,TKM,472.857143
2049,TKM,472.857143
2050,TKM,472.857143
2021,TLS,1840.4389266888888
2022,TLS,1840.4389266888888
2023,TLS,1840.4389266888888
2024,TLS,1840.4389266888888
2025,TLS,1840.4389266888888
2026,TLS,1840.4389266888888
2027,TLS,1840.4389266888888
2028,TLS,1840.4389266888888
2029,TLS,1840.4389266888888
2030,TLS,1840.4389266888888
2031,TLS,1840.4389266888888
2032,TLS,1840.4389266888888
2033,TLS,1840.4389266888888
2034,TLS,1840.4389266888888
2035,TLS,1840.4389266888888
2036,TLS,1840.4389266888888
2037,TLS,1840.4389266888888
2038,TLS,1840.4389266888888
2039,TLS,1840.4389266888888
2040,TLS,1840.4389266888888
2041,TLS,1840.4389266888888
2042,TLS,1840.4389266888888
2043,TLS,1840.4389266888888
2044,TLS,1840.4389266888888
2045,TLS,1840.4389266888888
2046,TLS,1840.4389266888888
2047,TLS,1840.4389266888888
2048,TLS,1840.4389266888888
2049,TLS,1840.4389266888888
2050,TLS,1840.4389266888888
2021,TON,1840.4389266888888
2022,TON,1840.4389266888888
2023,TON,1840.4389266888888
2024,TON,1840.4389266888888
2025,TON,1840.4389266888888
2026,TON,1840.4389266888888
2027,TON,1840.4389266888888
2028,TON,1840.4389266888888
2029,TON,1840.4389266888888
2030,TON,1840.4389266888888
2031,TON,1840.4389266888888
2032,TON,1840.4389266888888
2033,TON,1840.4389266888888
2034,TON,1840.4389266888888
2035,TON,1840.4389266888888
2036,TON,1840.4389266888888
2037,TON,1840.4389266888888
2038,TON,1840.4389266888888
2039,TON,1840.4389266888888
2040,TON,1840.4389266888888
2041,TON,1840.4389266888888
2042,TON,1840.4389266888888
2043,TON,1840.4389266888888
2044,TON,1840.4389266888888
2045,TON,1840.4389266888888
2046,TON,1840.4389266888888
2047,TON,1840.4389266888888
2048,TON,1840.4389266888888
2049,TON,1840.4389266888888
2050,TON,1840.4389266888888
2021,TTO,1840.4389266888888
2022,TTO,1840.4389266888888
2023,TTO,1840.4389266888888
2024,TTO,1840.4389266888888
2025,TTO,1840.4389266888888
2026,TTO,1840.4389266888888
2027,TTO,1840.4389266888888
2028,TTO,1840.4389266888888
2029,TTO,1840.4389266888888
2030,TTO,1840.4389266888888
2031,TTO,1840.4389266888888
2032,TTO,1840.4389266888888
2033,TTO,1840.4389266888888
2034,TTO,1840.4389266888888
2035,TTO,1840.4389266888888
2036,TTO,1840.4389266888888
2037,TTO,1840.4389266888888
2038,TTO,1840.4389266888888
2039,TTO,1840.4389266888888
