iso_code3,Nation,Year,pop_lvst_initial_chickens
SEN,Senegal,2028,97459000.0
SEN,Senegal,2029,97459000.0
SEN,Senegal,2030,97459000.0
SEN,Senegal,2031,97459000.0
SEN,Senegal,2032,97459000.0
SEN,Senegal,2033,97459000.0
SEN,Senegal,2034,97459000.0
SEN,Senegal,2035,97459000.0
SEN,Senegal,2036,97459000.0
SEN,Senegal,2037,97459000.0
SEN,Senegal,2038,97459000.0
SEN,Senegal,2039,97459000.0
SEN,Senegal,2040,97459000.0
SEN,Senegal,2041,97459000.0
SEN,Senegal,2042,97459000.0
SEN,Senegal,2043,97459000.0
SEN,Senegal,2044,97459000.0
SEN,Senegal,2045,97459000.0
SEN,Senegal,2046,97459000.0
SEN,Senegal,2047,97459000.0
SEN,Senegal,2048,97459000.0
SEN,Senegal,2049,97459000.0
SEN,Senegal,2050,97459000.0
SGP,Singapore,2023,2500000.0
SGP,Singapore,2024,2500000.0
SGP,Singapore,2025,2500000.0
SGP,Singapore,2026,2500000.0
SGP,Singapore,2027,2500000.0
SGP,Singapore,2028,2500000.0
SGP,Singapore,2029,2500000.0
SGP,Singapore,2030,2500000.0
SGP,Singapore,2031,2500000.0
SGP,Singapore,2032,2500000.0
SGP,Singapore,2033,2500000.0
SGP,Singapore,2034,2500000.0
SGP,Singapore,2035,2500000.0
SGP,Singapore,2036,2500000.0
SGP,Singapore,2037,2500000.0
SGP,Singapore,2038,2500000.0
SGP,Singapore,2039,2500000.0
SGP,Singapore,2040,2500000.0
SGP,Singapore,2041,2500000.0
SGP,Singapore,2042,2500000.0
SGP,Singapore,2043,2500000.0
SGP,Singapore,2044,2500000.0
SGP,Singapore,2045,2500000.0
SGP,Singapore,2046,2500000.0
SGP,Singapore,2047,2500000.0
SGP,Singapore,2048,2500000.0
SGP,Singapore,2049,2500000.0
SGP,Singapore,2050,2500000.0
SLB,Solomon Islands,2023,247000.0
SLB,Solomon Islands,2024,247000.0
SLB,Solomon Islands,2025,247000.0
SLB,Solomon Islands,2026,247000.0
SLB,Solomon Islands,2027,247000.0
SLB,Solomon Islands,2028,247000.0
SLB,Solomon Islands,2029,247000.0
SLB,Solomon Islands,2030,247000.0
SLB,Solomon Islands,2031,247000.0
SLB,Solomon Islands,2032,247000.0
SLB,Solomon Islands,2033,247000.0
SLB,Solomon Islands,2034,247000.0
SLB,Solomon Islands,2035,247000.0
SLB,Solomon Islands,2036,247000.0
SLB,Solomon Islands,2037,247000.0
SLB,Solomon Islands,2038,247000.0
SLB,Solomon Islands,2039,247000.0
SLB,Solomon Islands,2040,247000.0
SLB,Solomon Islands,2041,247000.0
SLB,Solomon Islands,2042,247000.0
SLB,Solomon Islands,2043,247000.0
SLB,Solomon Islands,2044,247000.0
SLB,Solomon Islands,2045,247000.0
SLB,Solomon Islands,2046,247000.0
SLB,Solomon Islands,2047,247000.0
SLB,Solomon Islands,2048,247000.0
SLB,Solomon Islands,2049,247000.0
SLB,Solomon Islands,2050,247000.0
SLE,Sierra Leone,2023,25694000.0
SLE,Sierra Leone,2024,25694000.0
SLE,Sierra Leone,2025,25694000.0
SLE,Sierra Leone,2026,25694000.0
SLE,Sierra Leone,2027,25694000.0
SLE,Sierra Leone,2028,25694000.0
SLE,Sierra Leone,2029,25694000.0
SLE,Sierra Leone,2030,25694000.0
SLE,Sierra Leone,2031,25694000.0
SLE,Sierra Leone,2032,25694000.0
SLE,Sierra Leone,2033,25694000.0
SLE,Sierra Leone,2034,25694000.0
SLE,Sierra Leone,2035,25694000.0
SLE,Sierra Leone,2036,25694000.0
SLE,Sierra Leone,2037,25694000.0
SLE,Sierra Leone,2038,25694000.0
SLE,Sierra Leone,2039,25694000.0
SLE,Sierra Leone,2040,25694000.0
SLE,Sierra Leone,2041,25694000.0
SLE,Sierra Leone,2042,25694000.0
SLE,Sierra Leone,2043,25694000.0
SLE,Sierra Leone,2044,25694000.0
SLE,Sierra Leone,2045,25694000.0
SLE,Sierra Leone,2046,25694000.0
SLE,Sierra Leone,2047,25694000.0
SLE,Sierra Leone,2048,25694000.0
SLE,Sierra Leone,2049,25694000.0
SLE,Sierra Leone,2050,25694000.0
SLV,El Salvador,2023,19125000.0
SLV,El Salvador,2024,19125000.0
SLV,El Salvador,2025,19125000.0
SLV,El Salvador,2026,19125000.0
SLV,El Salvador,2027,19125000.0
SLV,El Salvador,2028,19125000.0
SLV,El Salvador,2029,19125000.0
SLV,El Salvador,2030,19125000.0
SLV,El Salvador,2031,19125000.0
SLV,El Salvador,2032,19125000.0
SLV,El Salvador,2033,19125000.0
SLV,El Salvador,2034,19125000.0
SLV,El Salvador,2035,19125000.0
SLV,El Salvador,2036,19125000.0
SLV,El Salvador,2037,19125000.0
SLV,El Salvador,2038,19125000.0
SLV,El Salvador,2039,19125000.0
SLV,El Salvador,2040,19125000.0
SLV,El Salvador,2041,19125000.0
SLV,El Salvador,2042,19125000.0
SLV,El Salvador,2043,19125000.0
SLV,El Salvador,2044,19125000.0
SLV,El Salvador,2045,19125000.0
SLV,El Salvador,2046,19125000.0
SLV,El Salvador,2047,19125000.0
SLV,El Salvador,2048,19125000.0
SLV,El Salvador,2049,19125000.0
SLV,El Salvador,2050,19125000.0
SOM,Somalia,2023,3909000.0
SOM,Somalia,2024,3909000.0
SOM,Somalia,2025,3909000.0
SOM,Somalia,2026,3909000.0
SOM,Somalia,2027,3909000.0
SOM,Somalia,2028,3909000.0
SOM,Somalia,2029,3909000.0
SOM,Somalia,2030,3909000.0
SOM,Somalia,2031,3909000.0
SOM,Somalia,2032,3909000.0
SOM,Somalia,2033,3909000.0
SOM,Somalia,2034,3909000.0
SOM,Somalia,2035,3909000.0
SOM,Somalia,2036,3909000.0
SOM,Somalia,2037,3909000.0
SOM,Somalia,2038,3909000.0
SOM,Somalia,2039,3909000.0
SOM,Somalia,2040,3909000.0
SOM,Somalia,2041,3909000.0
SOM,Somalia,2042,3909000.0
SOM,Somalia,2043,3909000.0
SOM,Somalia,2044,3909000.0
SOM,Somalia,2045,3909000.0
SOM,Somalia,2046,3909000.0
SOM,Somalia,2047,3909000.0
SOM,Somalia,2048,3909000.0
SOM,Somalia,2049,3909000.0
SOM,Somalia,2050,3909000.0
SRB,Serbia,2023,14781000.0
SRB,Serbia,2024,14781000.0
SRB,Serbia,2025,14781000.0
SRB,Serbia,2026,14781000.0
SRB,Serbia,2027,14781000.0
SRB,Serbia,2028,14781000.0
SRB,Serbia,2029,14781000.0
SRB,Serbia,2030,14781000.0
SRB,Serbia,2031,14781000.0
SRB,Serbia,2032,14781000.0
SRB,Serbia,2033,14781000.0
SRB,Serbia,2034,14781000.0
SRB,Serbia,2035,14781000.0
SRB,Serbia,2036,14781000.0
SRB,Serbia,2037,14781000.0
SRB,Serbia,2038,14781000.0
SRB,Serbia,2039,14781000.0
SRB,Serbia,2040,14781000.0
SRB,Serbia,2041,14781000.0
SRB,Serbia,2042,14781000.0
SRB,Serbia,2043,14781000.0
SRB,Serbia,2044,14781000.0
SRB,Serbia,2045,14781000.0
SRB,Serbia,2046,14781000.0
SRB,Serbia,2047,14781000.0
SRB,Serbia,2048,14781000.0
SRB,Serbia,2049,14781000.0
SRB,Serbia,2050,14781000.0
SSD,South Sudan,2023,36667000.0
SSD,South Sudan,2024,36667000.0
SSD,South Sudan,2025,36667000.0
SSD,South Sudan,2026,36667000.0
SSD,South Sudan,2027,36667000.0
SSD,South Sudan,2028,36667000.0
SSD,South Sudan,2029,36667000.0
SSD,South Sudan,2030,36667000.0
SSD,South Sudan,2031,36667000.0
SSD,South Sudan,2032,36667000.0
SSD,South Sudan,2033,36667000.0
SSD,South Sudan,2034,36667000.0
SSD,South Sudan,2035,36667000.0
SSD,South Sudan,2036,36667000.0
SSD,South Sudan,2037,36667000.0
SSD,South Sudan,2038,36667000.0
SSD,South Sudan,2039,36667000.0
SSD,South Sudan,2040,36667000.0
SSD,South Sudan,2041,36667000.0
SSD,South Sudan,2042,36667000.0
SSD,South Sudan,2043,36667000.0
SSD,South Sudan,2044,36667000.0
SSD,South Sudan,2045,36667000.0
SSD,South Sudan,2046,36667000.0
SSD,South Sudan,2047,36667000.0
SSD,South Sudan,2048,36667000.0
SSD,South Sudan,2049,36667000.0
SSD,South Sudan,2050,36667000.0
STP,Sao Tome and Principe,2023,303000.0
STP,Sao Tome and Principe,2024,303000.0
STP,Sao Tome and Principe,2025,303000.0
STP,Sao Tome and Principe,2026,303000.0
STP,Sao Tome and Principe,2027,303000.0
STP,Sao Tome and Principe,2028,303000.0
STP,Sao Tome and Principe,2029,303000.0
STP,Sao Tome and Principe,2030,303000.0
STP,Sao Tome and Principe,2031,303000.0
STP,Sao Tome and Principe,2032,303000.0
STP,Sao Tome and Principe,2033,303000.0
STP,Sao Tome and Principe,2034,303000.0
STP,Sao Tome and Principe,2035,303000.0
STP,Sao Tome and Principe,2036,303000.0
STP,Sao Tome and Principe,2037,303000.0
STP,Sao Tome and Principe,2038,303000.0
STP,Sao Tome and Principe,2039,303000.0
STP,Sao Tome and Principe,2040,303000.0
STP,Sao Tome and Principe,2041,303000.0
STP,Sao Tome and Principe,2042,303000.0
STP,Sao Tome and Principe,2043,303000.0
STP,Sao Tome and Principe,2044,303000.0
STP,Sao Tome and Principe,2045,303000.0
STP,Sao Tome and Principe,2046,303000.0
STP,Sao Tome and Principe,2047,303000.0
STP,Sao Tome and Principe,2048,303000.0
STP,Sao Tome and Principe,2049,303000.0
STP,Sao Tome and Principe,2050,303000.0
SUR,Suriname,2023,6731000.0
SUR,Suriname,2024,6731000.0
SUR,Suriname,2025,6731000.0
SUR,Suriname,2026,6731000.0
SUR,Suriname,2027,6731000.0
SUR,Suriname,2028,6731000.0
SUR,Suriname,2029,6731000.0
SUR,Suriname,2030,6731000.0
SUR,Suriname,2031,6731000.0
SUR,Suriname,2032,6731000.0
SUR,Suriname,2033,6731000.0
SUR,Suriname,2034,6731000.0
SUR,Suriname,2035,6731000.0
SUR,Suriname,2036,6731000.0
SUR,Suriname,2037,6731000.0
SUR,Suriname,2038,6731000.0
SUR,Suriname,2039,6731000.0
SUR,Suriname,2040,6731000.0
SUR,Suriname,2041,6731000.0
SUR,Suriname,2042,6731000.0
SUR,Suriname,2043,6731000.0
SUR,Suriname,2044,6731000.0
SUR,Suriname,2045,6731000.0
SUR,Suriname,2046,6731000.0
SUR,Suriname,2047,6731000.0
SUR,Suriname,2048,6731000.0
SUR,Suriname,2049,6731000.0
SUR,Suriname,2050,6731000.0
SVK,Slovakia,2023,9275000.0
SVK,Slovakia,2024,9275000.0
SVK,Slovakia,2025,9275000.0
SVK,Slovakia,2026,9275000.0
SVK,Slovakia,2027,9275000.0
SVK,Slovakia,2028,9275000.0
SVK,Slovakia,2029,9275000.0
SVK,Slovakia,2030,9275000.0
SVK,Slovakia,2031,9275000.0
SVK,Slovakia,2032,9275000.0
SVK,Slovakia,2033,9275000.0
SVK,Slovakia,2034,9275000.0
SVK,Slovakia,2035,9275000.0
SVK,Slovakia,2036,9275000.0
SVK,Slovakia,2037,9275000.0
SVK,Slovakia,2038,9275000.0
SVK,Slovakia,2039,9275000.0
SVK,Slovakia,2040,9275000.0
SVK,Slovakia,2041,9275000.0
SVK,Slovakia,2042,9275000.0
SVK,Slovakia,2043,9275000.0
SVK,Slovakia,2044,9275000.0
SVK,Slovakia,2045,9275000.0
SVK,Slovakia,2046,9275000.0
SVK,Slovakia,2047,9275000.0
SVK,Slovakia,2048,9275000.0
SVK,Slovakia,2049,9275000.0
SVK,Slovakia,2050,9275000.0
SVN,Slovenia,2023,5130000.0
SVN,Slovenia,2024,5130000.0
SVN,Slovenia,2025,5130000.0
SVN,Slovenia,2026,5130000.0
SVN,Slovenia,2027,5130000.0
SVN,Slovenia,2028,5130000.0
SVN,Slovenia,2029,5130000.0
SVN,Slovenia,2030,5130000.0
SVN,Slovenia,2031,5130000.0
SVN,Slovenia,2032,5130000.0
SVN,Slovenia,2033,5130000.0
SVN,Slovenia,2034,5130000.0
SVN,Slovenia,2035,5130000.0
SVN,Slovenia,2036,5130000.0
SVN,Slovenia,2037,5130000.0
SVN,Slovenia,2038,5130000.0
SVN,Slovenia,2039,5130000.0
SVN,Slovenia,2040,5130000.0
SVN,Slovenia,2041,5130000.0
SVN,Slovenia,2042,5130000.0
SVN,Slovenia,2043,5130000.0
SVN,Slovenia,2044,5130000.0
SVN,Slovenia,2045,5130000.0
SVN,Slovenia,2046,5130000.0
SVN,Slovenia,2047,5130000.0
SVN,Slovenia,2048,5130000.0
SVN,Slovenia,2049,5130000.0
SVN,Slovenia,2050,5130000.0
SWE,Sweden,2023,89000.0
SWE,Sweden,2024,89000.0
SWE,Sweden,2025,89000.0
SWE,Sweden,2026,89000.0
SWE,Sweden,2027,89000.0
SWE,Sweden,2028,89000.0
SWE,Sweden,2029,89000.0
SWE,Sweden,2030,89000.0
SWE,Sweden,2031,89000.0
SWE,Sweden,2032,89000.0
SWE,Sweden,2033,89000.0
SWE,Sweden,2034,89000.0
SWE,Sweden,2035,89000.0
SWE,Sweden,2036,89000.0
SWE,Sweden,2037,89000.0
SWE,Sweden,2038,89000.0
SWE,Sweden,2039,89000.0
SWE,Sweden,2040,89000.0
SWE,Sweden,2041,89000.0
SWE,Sweden,2042,89000.0
SWE,Sweden,2043,89000.0
SWE,Sweden,2044,89000.0
SWE,Sweden,2045,89000.0
SWE,Sweden,2046,89000.0
SWE,Sweden,2047,89000.0
SWE,Sweden,2048,89000.0
SWE,Sweden,2049,89000.0
SWE,Sweden,2050,89000.0
SWZ,Eswatini,2023,1928000.0
SWZ,Eswatini,2024,1928000.0
SWZ,Eswatini,2025,1928000.0
SWZ,Eswatini,2026,1928000.0
SWZ,Eswatini,2027,1928000.0
SWZ,Eswatini,2028,1928000.0
SWZ,Eswatini,2029,1928000.0
SWZ,Eswatini,2030,1928000.0
SWZ,Eswatini,2031,1928000.0
SWZ,Eswatini,2032,1928000.0
SWZ,Eswatini,2033,1928000.0
SWZ,Eswatini,2034,1928000.0
SWZ,Eswatini,2035,1928000.0
SWZ,Eswatini,2036,1928000.0
SWZ,Eswatini,2037,1928000.0
SWZ,Eswatini,2038,1928000.0
SWZ,Eswatini,2039,1928000.0
SWZ,Eswatini,2040,1928000.0
SWZ,Eswatini,2041,1928000.0
SWZ,Eswatini,2042,1928000.0
SWZ,Eswatini,2043,1928000.0
SWZ,Eswatini,2044,1928000.0
SWZ,Eswatini,2045,1928000.0
SWZ,Eswatini,2046,1928000.0
SWZ,Eswatini,2047,1928000.0
SWZ,Eswatini,2048,1928000.0
SWZ,Eswatini,2049,1928000.0
SWZ,Eswatini,2050,1928000.0
SYC,Seychelles,2023,255000.0
SYC,Seychelles,2024,255000.0
SYC,Seychelles,2025,255000.0
SYC,Seychelles,2026,255000.0
SYC,Seychelles,2027,255000.0
SYC,Seychelles,2028,255000.0
SYC,Seychelles,2029,255000.0
SYC,Seychelles,2030,255000.0
SYC,Seychelles,2031,255000.0
SYC,Seychelles,2032,255000.0
SYC,Seychelles,2033,255000.0
SYC,Seychelles,2034,255000.0
SYC,Seychelles,2035,255000.0
SYC,Seychelles,2036,255000.0
SYC,Seychelles,2037,255000.0
SYC,Seychelles,2038,255000.0
SYC,Seychelles,2039,255000.0
SYC,Seychelles,2040,255000.0
SYC,Seychelles,2041,255000.0
SYC,Seychelles,2042,255000.0
SYC,Seychelles,2043,255000.0
SYC,Seychelles,2044,255000.0
SYC,Seychelles,2045,255000.0
SYC,Seychelles,2046,255000.0
SYC,Seychelles,2047,255000.0
SYC,Seychelles,2048,255000.0
SYC,Seychelles,2049,255000.0
SYC,Seychelles,2050,255000.0
SYR,Syrian Arab Republic,2023,14720000.0
SYR,Syrian Arab Republic,2024,14720000.0
SYR,Syrian Arab Republic,2025,14720000.0
SYR,Syrian Arab Republic,2026,14720000.0
SYR,Syrian Arab Republic,2027,14720000.0
SYR,Syrian Arab Republic,2028,14720000.0
SYR,Syrian Arab Republic,2029,14720000.0
SYR,Syrian Arab Republic,2030,14720000.0
SYR,Syrian Arab Republic,2031,14720000.0
SYR,Syrian Arab Republic,2032,14720000.0
SYR,Syrian Arab Republic,2033,14720000.0
SYR,Syrian Arab Republic,2034,14720000.0
SYR,Syrian Arab Republic,2035,14720000.0
SYR,Syrian Arab Republic,2036,14720000.0
SYR,Syrian Arab Republic,2037,14720000.0
SYR,Syrian Arab Republic,2038,14720000.0
SYR,Syrian Arab Republic,2039,14720000.0
SYR,Syrian Arab Republic,2040,14720000.0
SYR,Syrian Arab Republic,2041,14720000.0
SYR,Syrian Arab Republic,2042,14720000.0
SYR,Syrian Arab Republic,2043,14720000.0
SYR,Syrian Arab Republic,2044,14720000.0
SYR,Syrian Arab Republic,2045,14720000.0
SYR,Syrian Arab Republic,2046,14720000.0
SYR,Syrian Arab Republic,2047,14720000.0
SYR,Syrian Arab Republic,2048,14720000.0
SYR,Syrian Arab Republic,2049,14720000.0
SYR,Syrian Arab Republic,2050,14720000.0
TCD,Chad,2023,6086000.0
TCD,Chad,2024,6086000.0
TCD,Chad,2025,6086000.0
TCD,Chad,2026,6086000.0
TCD,Chad,2027,6086000.0
TCD,Chad,2028,6086000.0
TCD,Chad,2029,6086000.0
TCD,Chad,2030,6086000.0
TCD,Chad,2031,6086000.0
TCD,Chad,2032,6086000.0
TCD,Chad,2033,6086000.0
TCD,Chad,2034,6086000.0
TCD,Chad,2035,6086000.0
TCD,Chad,2036,6086000.0
TCD,Chad,2037,6086000.0
TCD,Chad,2038,6086000.0
TCD,Chad,2039,6086000.0
TCD,Chad,2040,6086000.0
TCD,Chad,2041,6086000.0
TCD,Chad,2042,6086000.0
TCD,Chad,2043,6086000.0
TCD,Chad,2044,6086000.0
TCD,Chad,2045,6086000.0
TCD,Chad,2046,6086000.0
TCD,Chad,2047,6086000.0
TCD,Chad,2048,6086000.0
TCD,Chad,2049,6086000.0
TCD,Chad,2050,6086000.0
TGO,Togo,2023,34592000.0
TGO,Togo,2024,34592000.0
TGO,Togo,2025,34592000.0
TGO,Togo,2026,34592000.0
TGO,Togo,2027,34592000.0
TGO,Togo,2028,34592000.0
TGO,Togo,2029,34592000.0
TGO,Togo,2030,34592000.0
TGO,Togo,2031,34592000.0
TGO,Togo,2032,34592000.0
TGO,Togo,2033,34592000.0
TGO,Togo,2034,34592000.0
TGO,Togo,2035,34592000.0
TGO,Togo,2036,34592000.0
TGO,Togo,2037,34592000.0
TGO,Togo,2038,34592000.0
TGO,Togo,2039,34592000.0
TGO,Togo,2040,34592000.0
TGO,Togo,2041,34592000.0
TGO,Togo,2042,34592000.0
TGO,Togo,2043,34592000.0
TGO,Togo,2044,34592000.0
TGO,Togo,2045,34592000.0
TGO,Togo,2046,34592000.0
TGO,Togo,2047,34592000.0
TGO,Togo,2048,34592000.0
TGO,Togo,2049,34592000.0
TGO,Togo,2050,34592000.0
THA,Thailand,2023,299469000.0
THA,Thailand,2024,299469000.0
THA,Thailand,2025,299469000.0
THA,Thailand,2026,299469000.0
THA,Thailand,2027,299469000.0
THA,Thailand,2028,299469000.0
THA,Thailand,2029,299469000.0
THA,Thailand,2030,299469000.0
THA,Thailand,2031,299469000.0
THA,Thailand,2032,299469000.0
THA,Thailand,2033,299469000.0
THA,Thailand,2034,299469000.0
THA,Thailand,2035,299469000.0
THA,Thailand,2036,299469000.0
THA,Thailand,2037,299469000.0
THA,Thailand,2038,299469000.0
THA,Thailand,2039,299469000.0
THA,Thailand,2040,299469000.0
THA,Thailand,2041,299469000.0
THA,Thailand,2042,299469000.0
THA,Thailand,2043,299469000.0
THA,Thailand,2044,299469000.0
THA,Thailand,2045,299469000.0
THA,Thailand,2046,299469000.0
THA,Thailand,2047,299469000.0
THA,Thailand,2048,299469000.0
THA,Thailand,2049,299469000.0
THA,Thailand,2050,299469000.0
TJK,Tajikistan,2023,11286000.0
TJK,Tajikistan,2024,11286000.0
TJK,Tajikistan,2025,11286000.0
TJK,Tajikistan,2026,11286000.0
TJK,Tajikistan,2027,11286000.0
TJK,Tajikistan,2028,11286000.0
TJK,Tajikistan,2029,11286000.0
TJK,Tajikistan,2030,11286000.0
TJK,Tajikistan,2031,11286000.0
TJK,Tajikistan,2032,11286000.0
TJK,Tajikistan,2033,11286000.0
TJK,Tajikistan,2034,11286000.0
TJK,Tajikistan,2035,11286000.0
TJK,Tajikistan,2036,11286000.0
TJK,Tajikistan,2037,11286000.0
TJK,Tajikistan,2038,11286000.0
TJK,Tajikistan,2039,11286000.0
TJK,Tajikistan,2040,11286000.0
TJK,Tajikistan,2041,11286000.0
TJK,Tajikistan,2042,11286000.0
TJK,Tajikistan,2043,11286000.0
TJK,Tajikistan,2044,11286000.0
TJK,Tajikistan,2045,11286000.0
TJK,Tajikistan,2046,11286000.0
TJK,Tajikistan,2047,11286000.0
TJK,Tajikistan,2048,11286000.0
TJK,Tajikistan,2049,11286000.0
TJK,Tajikistan,2050,11286000.0
TKL,Tokelau,2023,5000.0
TKL,Tokelau,2024,5000.0
TKL,Tokelau,2025,5000.0
TKL,Tokelau,2026,5000.0
TKL,Tokelau,2027,5000.0
TKL,Tokelau,2028,5000.0
TKL,Tokelau,2029,5000.0
TKL,Tokelau,2030,5000.0
TKL,Tokelau,2031,5000.0
TKL,Tokelau,2032,5000.0
TKL,Tokelau,2033,5000.0
TKL,Tokelau,2034,5000.0
TKL,Tokelau,2035,5000.0
TKL,Tokelau,2036,5000.0
TKL,Tokelau,2037,5000.0
TKL,Tokelau,2038,5000.0
TKL,Tokelau,2039,5000.0
TKL,Tokelau,2040,5000.0
TKL,Tokelau,2041,5000.0
TKL,Tokelau,2042,5000.0
TKL,Tokelau,2043,5000.0
TKL,Tokelau,2044,5000.0
TKL,Tokelau,2045,5000.0
TKL,Tokelau,2046,5000.0
TKL,Tokelau,2047,5000.0
TKL,Tokelau,2048,5000.0
TKL,Tokelau,2049,5000.0
TKL,Tokelau,2050,5000.0
TKM,Turkmenistan,2023,21577000.0
TKM,Turkmenistan,2024,21577000.0
TKM,Turkmenistan,2025,21577000.0
TKM,Turkmenistan,2026,21577000.0
TKM,Turkmenistan,2027,21577000.0
TKM,Turkmenistan,2028,21577000.0
TKM,Turkmenistan,2029,21577000.0
TKM,Turkmenistan,2030,21577000.0
TKM,Turkmenistan,2031,21577000.0
TKM,Turkmenistan,2032,21577000.0
TKM,Turkmenistan,2033,21577000.0
TKM,Turkmenistan,2034,21577000.0
TKM,Turkmenistan,2035,21577000.0
TKM,Turkmenistan,2036,21577000.0
TKM,Turkmenistan,2037,21577000.0
TKM,Turkmenistan,2038,21577000.0
TKM,Turkmenistan,2039,21577000.0
TKM,Turkmenistan,2040,21577000.0
TKM,Turkmenistan,2041,21577000.0
TKM,Turkmenistan,2042,21577000.0
TKM,Turkmenistan,2043,21577000.0
TKM,Turkmenistan,2044,21577000.0
TKM,Turkmenistan,2045,21577000.0
TKM,Turkmenistan,2046,21577000.0
TKM,Turkmenistan,2047,21577000.0
TKM,Turkmenistan,2048,21577000.0
TKM,Turkmenistan,2049,21577000.0
TKM,Turkmenistan,2050,21577000.0
TLS,Timor-Leste,2023,824000.0
TLS,Timor-Leste,2024,824000.0
TLS,Timor-Leste,2025,824000.0
TLS,Timor-Leste,2026,824000.0
TLS,Timor-Leste,2027,824000.0
TLS,Timor-Leste,2028,824000.0
TLS,Timor-Leste,2029,824000.0
TLS,Timor-Leste,2030,824000.0
TLS,Timor-Leste,2031,824000.0
TLS,Timor-Leste,2032,824000.0
TLS,Timor-Leste,2033,824000.0
TLS,Timor-Leste,2034,824000.0
TLS,Timor-Leste,2035,824000.0
TLS,Timor-Leste,2036,824000.0
TLS,Timor-Leste,2037,824000.0
TLS,Timor-Leste,2038,824000.0
TLS,Timor-Leste,2039,824000.0
TLS,Timor-Leste,2040,824000.0
TLS,Timor-Leste,2041,824000.0
TLS,Timor-Leste,2042,824000.0
TLS,Timor-Leste,2043,824000.0
TLS,Timor-Leste,2044,824000.0
TLS,Timor-Leste,2045,824000.0
TLS,Timor-Leste,2046,824000.0
TLS,Timor-Leste,2047,824000.0
TLS,Timor-Leste,2048,824000.0
TLS,Timor-Leste,2049,824000.0
TLS,Timor-Leste,2050,824000.0
TON,Tonga,2023,339000.0
TON,Tonga,2024,339000.0
TON,Tonga,2025,339000.0
TON,Tonga,2026,339000.0
TON,Tonga,2027,339000.0
TON,Tonga,2028,339000.0
TON,Tonga,2029,339000.0
TON,Tonga,2030,339000.0
TON,Tonga,2031,339000.0
TON,Tonga,2032,339000.0
TON,Tonga,2033,339000.0
TON,Tonga,2034,339000.0
TON,Tonga,2035,339000.0
TON,Tonga,2036,339000.0
TON,Tonga,2037,339000.0
TON,Tonga,2038,339000.0
TON,Tonga,2039,339000.0
TON,Tonga,2040,339000.0
TON,Tonga,2041,339000.0
TON,Tonga,2042,339000.0
TON,Tonga,2043,339000.0
TON,Tonga,2044,339000.0
TON,Tonga,2045,339000.0
TON,Tonga,2046,339000.0
TON,Tonga,2047,339000.0
TON,Tonga,2048,339000.0
TON,Tonga,2049,339000.0
TON,Tonga,2050,339000.0
TTO,Trinidad and Tobago,2023,40154000.0
TTO,Trinidad and Tobago,2024,40154000.0
TTO,Trinidad and Tobago,2025,40154000.0
TTO,Trinidad and Tobago,2026,40154000.0
TTO,Trinidad and Tobago,2027,40154000.0
TTO,Trinidad and Tobago,2028,40154000.0
TTO,Trinidad and Tobago,2029,40154000.0
TTO,Trinidad and Tobago,2030,40154000.0
TTO,Trinidad and Tobago,2031,40154000.0
TTO,Trinidad and Tobago,2032,40154000.0
TTO,Trinidad and Tobago,2033,40154000.0
TTO,Trinidad and Tobago,2034,40154000.0
TTO,Trinidad and Tobago,2035,40154000.0
TTO,Trinidad and Tobago,2036,40154000.0
TTO,Trinidad and Tobago,2037,40154000.0
TTO,Trinidad and Tobago,2038,40154000.0
TTO,Trinidad and Tobago,2039,40154000.0
TTO,Trinidad and Tobago,2040,40154000.0
TTO,Trinidad and Tobago,2041,40154000.0
TTO,Trinidad and Tobago,2042,40154000.0
TTO,Trinidad and Tobago,2043,40154000.0
TTO,Trinidad and Tobago,2044,40154000.0
TTO,Trinidad and Tobago,2045,40154000.0
TTO,Trinidad and Tobago,2046,40154000.0
TTO,Trinidad and Tobago,2047,40154000.0
TTO,Trinidad and Tobago,2048,40154000.0
TTO,Trinidad and Tobago,2049,40154000.0
TTO,Trinidad and Tobago,2050,40154000.0
TUN,Tunisia,2023,113380000.0
TUN,Tunisia,2024,113380000.0
TUN,Tunisia,2025,113380000.0
TUN,Tunisia,2026,113380000.0
TUN,Tunisia,2027,113380000.0
TUN,Tunisia,2028,113380000.0
TUN,Tunisia,2029,113380000.0
TUN,Tunisia,2030,113380000.0
TUN,Tunisia,2031,113380000.0
TUN,Tunisia,2032,113380000.0
TUN,Tunisia,2033,113380000.0
TUN,Tunisia,2034,113380000.0
TUN,Tunisia,2035,113380000.0
TUN,Tunisia,2036,113380000.0
TUN,Tunisia,2037,113380000.0
TUN,Tunisia,2038,113380000.0
TUN,Tunisia,2039,113380000.0
TUN,Tunisia,2040,113380000.0
TUN,Tunisia,2041,113380000.0
TUN,Tunisia,2042,113380000.0
TUN,Tunisia,2043,113380000.0
TUN,Tunisia,2044,113380000.0
TUN,Tunisia,2045,113380000.0
TUN,Tunisia,2046,113380000.0
TUN,Tunisia,2047,113380000.0
TUN,Tunisia,2048,113380000.0
TUN,Tunisia,2049,113380000.0
TUN,Tunisia,2050,113380000.0
TUR,Türkiye,2023,365198000.0
TUR,Türkiye,2024,365198000.0
TUR,Türkiye,2025,365198000.0
TUR,Türkiye,2026,365198000.0
TUR,Türkiye,2027,365198000.0
TUR,Türkiye,2028,365198000.0
TUR,Türkiye,2029,365198000.0
