iso_code3,Nation,Year,frac_trns_fuelmix_public_electricity
RUS,Russian Federation,2023,0.003323416159047146
RUS,Russian Federation,2024,0.0033067768176554373
RUS,Russian Federation,2025,0.003290484907924945
RUS,Russian Federation,2026,0.0032557790045959645
RUS,Russian Federation,2027,0.0032225261905959794
RUS,Russian Federation,2028,0.0031906370788496673
RUS,Russian Federation,2029,0.0031600294665197932
RUS,Russian Federation,2030,0.003130627627457465
RUS,Russian Federation,2031,0.0031038115477805685
RUS,Russian Federation,2032,0.0030779685497647922
RUS,Russian Federation,2033,0.003053046611594952
RUS,Russian Federation,2034,0.0030289973547089266
RUS,Russian Federation,2035,0.0030057757303499568
RUS,Russian Federation,2036,0.0029862452766912014
RUS,Russian Federation,2037,0.002967304549328166
RUS,Russian Federation,2038,0.002948927235155218
RUS,Russian Federation,2039,0.0029310885635509243
RUS,Russian Federation,2040,0.00291376519498437
RUS,Russian Federation,2041,0.00290053948588308
RUS,Russian Federation,2042,0.0028876164750423483
RUS,Russian Federation,2043,0.0028749858882035845
RUS,Russian Federation,2044,0.002862637910881496
RUS,Russian Federation,2045,0.002850563162930044
RUS,Russian Federation,2046,0.0028413109837268063
RUS,Russian Federation,2047,0.0028322212393508068
RUS,Russian Federation,2048,0.002823289689372617
RUS,Russian Federation,2049,0.0028145122396871186
RUS,Russian Federation,2050,0.0028058849362559662
RWA,Rwanda,2021,0.02276204336056315
RWA,Rwanda,2022,0.022170995789750042
RWA,Rwanda,2023,0.02161202589953262
RWA,Rwanda,2024,0.02108259127360818
RWA,Rwanda,2025,0.020580411256268822
RWA,Rwanda,2026,0.02003795453727905
RWA,Rwanda,2027,0.019525662808062685
RWA,Rwanda,2028,0.019041088007787504
RWA,Rwanda,2029,0.018582039997138103
RWA,Rwanda,2030,0.018146553462586458
RWA,Rwanda,2031,0.017676798581422796
RWA,Rwanda,2032,0.01723304106553281
RWA,Rwanda,2033,0.016813180890022428
RWA,Rwanda,2034,0.016415338281603357
RWA,Rwanda,2035,0.01603782558124244
RWA,Rwanda,2036,0.015624007083237156
RWA,Rwanda,2037,0.01523334657795963
RWA,Rwanda,2038,0.01486395303654516
RWA,Rwanda,2039,0.014514135863944962
RWA,Rwanda,2040,0.01418237902896655
RWA,Rwanda,2041,0.013822349829497663
RWA,Rwanda,2042,0.013482480453253747
RWA,Rwanda,2043,0.013161123743516842
RWA,Rwanda,2044,0.012856807227140988
RWA,Rwanda,2045,0.012568210555813723
RWA,Rwanda,2046,0.012256054195675934
RWA,Rwanda,2047,0.011961328488528584
RWA,Rwanda,2048,0.011682613111187972
RWA,Rwanda,2049,0.01141863797187866
RWA,Rwanda,2050,0.011168263858966406
SAU,Saudi Arabia,2021,0.0061635173501741235
SAU,Saudi Arabia,2022,0.006123616579975434
SAU,Saudi Arabia,2023,0.006085102585387632
SAU,Saudi Arabia,2024,0.006047904303971334
SAU,Saudi Arabia,2025,0.006011955447010363
SAU,Saudi Arabia,2026,0.005906714939321791
SAU,Saudi Arabia,2027,0.005808120828983811
SAU,Saudi Arabia,2028,0.005715562765642416
SAU,Saudi Arabia,2029,0.005628502912004405
SAU,Saudi Arabia,2030,0.0055464654857569455
SAU,Saudi Arabia,2031,0.005477941580148449
SAU,Saudi Arabia,2032,0.005412871794402365
SAU,Saudi Arabia,2033,0.005351001378766883
SAU,Saudi Arabia,2034,0.005292100033624008
SAU,Saudi Arabia,2035,0.005235959044907977
SAU,Saudi Arabia,2036,0.005179400141812697
SAU,Saudi Arabia,2037,0.0051254559883757295
SAU,Saudi Arabia,2038,0.005073949359207244
SAU,Saudi Arabia,2039,0.0050247186912943526
SAU,Saudi Arabia,2040,0.004977616391189493
SAU,Saudi Arabia,2041,0.004933886892184975
SAU,Saudi Arabia,2042,0.004891910346615211
SAU,Saudi Arabia,2043,0.00485158342149528
SAU,Saudi Arabia,2044,0.00481281074901809
SAU,Saudi Arabia,2045,0.004775504173593395
SAU,Saudi Arabia,2046,0.004742204796843844
SAU,Saudi Arabia,2047,0.004710043519751039
SAU,Saudi Arabia,2048,0.0046789629760172384
SAU,Saudi Arabia,2049,0.004648909591060624
SAU,Saudi Arabia,2050,0.0046198332738334345
SDN,Sudan,2021,0.009909063782795468
SDN,Sudan,2022,0.009839392174099367
SDN,Sudan,2023,0.00977152194571703
SDN,Sudan,2024,0.009705384126442599
SDN,Sudan,2025,0.009640913221722693
SDN,Sudan,2026,0.00951831478784859
SDN,Sudan,2027,0.009400578691398856
SDN,Sudan,2028,0.0092874212916427
SDN,Sudan,2029,0.009178580588342046
SDN,Sudan,2030,0.009073814196541434
SDN,Sudan,2031,0.00896055428515618
SDN,Sudan,2032,0.008851799262644776
SDN,Sudan,2033,0.00874728559844863
SDN,Sudan,2034,0.00864676992382124
SDN,Sudan,2035,0.008550027139876503
SDN,Sudan,2036,0.008439795857748313
SDN,Sudan,2037,0.008334107748557806
SDN,Sudan,2038,0.008232687613717617
SDN,Sudan,2039,0.008135282041278773
SDN,Sudan,2040,0.008041657291795417
SDN,Sudan,2041,0.007933180166732619
SDN,Sudan,2042,0.007829362734050733
SDN,Sudan,2043,0.00772991106730035
SDN,Sudan,2044,0.007634555451546418
SDN,Sudan,2045,0.0075430479407105466
SDN,Sudan,2046,0.007435819975118606
SDN,Sudan,2047,0.007333417221310764
SDN,Sudan,2048,0.007235521147536699
SDN,Sudan,2049,0.00714184065514864
SDN,Sudan,2050,0.007052109187551268
SEN,Senegal,2021,0.04861471340021318
SEN,Senegal,2022,0.047431282291105895
SEN,Senegal,2023,0.04631003860568776
SEN,Senegal,2024,0.04524620606158269
SEN,Senegal,2025,0.04423548528758433
SEN,Senegal,2026,0.04324420448985613
SEN,Senegal,2027,0.04230163203306067
SEN,Senegal,2028,0.04140426394793139
SEN,Senegal,2029,0.04054892448503267
SEN,Senegal,2030,0.03973272856333427
SEN,Senegal,2031,0.038811887363591674
SEN,Senegal,2032,0.03793806918858711
SEN,Senegal,2033,0.037107761847122604
SEN,Senegal,2034,0.036317794422838966
SEN,Senegal,2035,0.03556529680576725
SEN,Senegal,2036,0.034681153378546575
SEN,Senegal,2037,0.03384541183409982
SEN,Senegal,2038,0.03305420347074785
SEN,Senegal,2039,0.03230406118112148
SEN,Senegal,2040,0.03159186866042688
SEN,Senegal,2041,0.03074939374833602
SEN,Senegal,2042,0.02995634921410182
SEN,Senegal,2043,0.029208508714067598
SEN,Senegal,2044,0.028502114361858535
SEN,Senegal,2045,0.02783381357241638
SEN,Senegal,2046,0.02704219586134302
SEN,Senegal,2047,0.026300099665413006
SEN,Senegal,2048,0.02560301902221497
SEN,Senegal,2049,0.024946978540446023
SEN,Senegal,2050,0.024328457540442626
SGP,Singapore,2021,0.008649584301182088
SGP,Singapore,2022,0.008514100432772407
SGP,Singapore,2023,0.008383969656023515
SGP,Singapore,2024,0.008258880858771137
SGP,Singapore,2025,0.008138546579062277
SGP,Singapore,2026,0.008015095728919617
SGP,Singapore,2027,0.007896435861352752
SGP,Singapore,2028,0.007782293386596007
SGP,Singapore,2029,0.007672415156946537
SGP,Singapore,2030,0.007566566592537947
SGP,Singapore,2031,0.007485854294522504
SGP,Singapore,2032,0.00740742045501415
SGP,Singapore,2033,0.007331169937611492
SGP,Singapore,2034,0.007257012829732083
SGP,Singapore,2035,0.007184864088925961
SGP,Singapore,2036,0.007124669424793952
SGP,Singapore,2037,0.007065833098838595
SGP,Singapore,2038,0.007008309646140783
SGP,Singapore,2039,0.006952055608401164
SGP,Singapore,2040,0.006897029424444204
SGP,Singapore,2041,0.0068527653822388675
SGP,Singapore,2042,0.006809276098479061
SGP,Singapore,2043,0.006766541408611345
SGP,Singapore,2044,0.006724541841824475
SGP,Singapore,2045,0.0066832585914693874
SGP,Singapore,2046,0.006652039173583343
SGP,Singapore,2047,0.006621220936332997
SGP,Singapore,2048,0.0065907961961158435
SGP,Singapore,2049,0.006560757464298025
SGP,Singapore,2050,0.006531097441069217
SLB,Solomon Islands,2021,0.25823708984952093
SLB,Solomon Islands,2022,0.2556024266018572
SLB,Solomon Islands,2023,0.25302180264293717
SLB,Solomon Islands,2024,0.250493572259402
SLB,Solomon Islands,2025,0.24801615589112364
SLB,Solomon Islands,2026,0.24416274280373218
SLB,Solomon Islands,2027,0.2404288082943573
SLB,Solomon Islands,2028,0.23680888038188314
SLB,Solomon Islands,2029,0.23329781620794762
SLB,Solomon Islands,2030,0.2298907776588631
SLB,Solomon Islands,2031,0.22620363991723916
SLB,Solomon Islands,2032,0.22263458252645618
SLB,Solomon Islands,2033,0.21917802260861965
SLB,Solomon Islands,2034,0.2158287237722464
SLB,Solomon Islands,2035,0.21258176964325393
SLB,Solomon Islands,2036,0.20902943039664265
SLB,Solomon Islands,2037,0.2055956430257245
SLB,Solomon Islands,2038,0.20227457030261994
SLB,Solomon Islands,2039,0.19906075202741913
SLB,Solomon Islands,2040,0.19594907507149933
SLB,Solomon Islands,2041,0.19252471980699212
SLB,Solomon Islands,2042,0.18921987179647087
SLB,Solomon Islands,2043,0.18602838227240281
SLB,Solomon Islands,2044,0.18294451716862656
SLB,Solomon Islands,2045,0.179962922738345
SLB,Solomon Islands,2046,0.17661548053069703
SLB,Solomon Islands,2047,0.1733923124852164
SLB,Solomon Islands,2048,0.17028662418560964
SLB,Solomon Islands,2049,0.16729210764379454
SLB,Solomon Islands,2050,0.16440289853464501
SLE,Sierra Leone,2021,0.07209480149199289
SLE,Sierra Leone,2022,0.07118343508276091
SLE,Sierra Leone,2023,0.0702973847933184
SLE,Sierra Leone,2024,0.06943561021952681
SLE,Sierra Leone,2025,0.06859712719614387
SLE,Sierra Leone,2026,0.06749445761957525
SLE,Sierra Leone,2027,0.06643013549447986
SLE,Sierra Leone,2028,0.06540219460102362
SLE,Sierra Leone,2029,0.06440880088132589
SLE,Sierra Leone,2030,0.06344824151868182
SLE,Sierra Leone,2031,0.06239807765255667
SLE,Sierra Leone,2032,0.06138566490531539
SLE,Sierra Leone,2033,0.06040900361219889
SLE,Sierra Leone,2034,0.05946623288690589
SLE,Sierra Leone,2035,0.058555618787732654
SLE,Sierra Leone,2036,0.057523200128474804
SLE,Sierra Leone,2037,0.05653030374623571
SLE,Sierra Leone,2038,0.05557470282048896
SLE,Sierra Leone,2039,0.05465433473568385
SLE,Sierra Leone,2040,0.05376728621969433
SLE,Sierra Leone,2041,0.05274965124604848
SLE,Sierra Leone,2042,0.05177372912370761
SLE,Sierra Leone,2043,0.05083700664654622
SLE,Sierra Leone,2044,0.04993716852831167
SLE,Sierra Leone,2045,0.04907207829558443
SLE,Sierra Leone,2046,0.048065756119432465
SLE,Sierra Leone,2047,0.04710393825943852
SLE,Sierra Leone,2048,0.04618373629895039
SLE,Sierra Leone,2049,0.04530250648017975
SLE,Sierra Leone,2050,0.044457824337060144
SLV,El Salvador,2021,0.04324336932428957
SLV,El Salvador,2022,0.04302598699070001
SLV,El Salvador,2023,0.04281142431551298
SLV,El Salvador,2024,0.0425996267917016
SLV,El Salvador,2025,0.042390541308150294
SLV,El Salvador,2026,0.042071173901659376
SLV,El Salvador,2027,0.041757509311825376
SLV,El Salvador,2028,0.04144939614098161
SLV,El Salvador,2029,0.041146688303502106
SLV,El Salvador,2030,0.04084924479485018
SLV,El Salvador,2031,0.04048993529567405
SLV,El Salvador,2032,0.04013791036957525
SLV,El Salvador,2033,0.03979295071054524
SLV,El Salvador,2034,0.03945484572821385
SLV,El Salvador,2035,0.03912339311913832
SLV,El Salvador,2036,0.03869286699544457
SLV,El Salvador,2037,0.03827294972530944
SLV,El Salvador,2038,0.03786325395254469
SLV,El Salvador,2039,0.03746341095201743
SLV,El Salvador,2040,0.03707306952281367
SLV,El Salvador,2041,0.036609827473936034
SLV,El Salvador,2042,0.036159320328043885
SLV,El Salvador,2043,0.03572103006616423
SLV,El Salvador,2044,0.03529446638882331
SLV,El Salvador,2045,0.03487916488641439
SLV,El Salvador,2046,0.03441680446582594
SLV,El Salvador,2047,0.03396777946517382
SLV,El Salvador,2048,0.03353152115495135
SLV,El Salvador,2049,0.033107492692610506
SLV,El Salvador,2050,0.032695186918695225
SOM,Somalia,2021,0.042854493573110906
SOM,Somalia,2022,0.04262111238927487
SOM,Somalia,2023,0.0423912938641961
SOM,Somalia,2024,0.04216495703766599
SOM,Somalia,2025,0.041942023384091566
SOM,Somalia,2026,0.042022475629891295
SOM,Somalia,2027,0.042102889153258785
SOM,Somalia,2028,0.042183263982143546
SOM,Somalia,2029,0.04226360014446816
SOM,Somalia,2030,0.04234389766812837
SOM,Somalia,2031,0.04247067052709026
SOM,Somalia,2032,0.04259763524599552
SOM,Somalia,2033,0.042724792260719555
SOM,Somalia,2034,0.042852142008459056
SOM,Somalia,2035,0.04297968492773707
SOM,Somalia,2036,0.04316661714890482
SOM,Somalia,2037,0.04335435987607563
SOM,Somalia,2038,0.04354291839202429
SOM,Somalia,2039,0.043732298025535535
SOM,Somalia,2040,0.04392250415190598
SOM,Somalia,2041,0.04415681341885543
SOM,Somalia,2042,0.044392646303406225
SOM,Somalia,2043,0.04463001771522991
SOM,Somalia,2044,0.04486894275917015
SOM,Somalia,2045,0.04510943673844691
SOM,Somalia,2046,0.04535466617785059
SOM,Somalia,2047,0.04560155818678718
SOM,Somalia,2048,0.04585012973022186
SOM,Somalia,2049,0.04610039800472296
SOM,Somalia,2050,0.04635238044242789
SRB,Serbia,2021,0.014589459398326171
SRB,Serbia,2022,0.014589459398326171
SRB,Serbia,2023,0.014589459398326171
SRB,Serbia,2024,0.014589459398326171
SRB,Serbia,2025,0.014589459398326171
SRB,Serbia,2026,0.014589459398326171
SRB,Serbia,2027,0.014589459398326171
SRB,Serbia,2028,0.014589459398326171
SRB,Serbia,2029,0.014589459398326171
SRB,Serbia,2030,0.014589459398326171
SRB,Serbia,2031,0.014589459398326171
SRB,Serbia,2032,0.014589459398326171
SRB,Serbia,2033,0.014589459398326171
SRB,Serbia,2034,0.014589459398326171
SRB,Serbia,2035,0.014589459398326171
SRB,Serbia,2036,0.014589459398326171
SRB,Serbia,2037,0.014589459398326171
SRB,Serbia,2038,0.014589459398326171
SRB,Serbia,2039,0.014589459398326171
SRB,Serbia,2040,0.014589459398326171
SRB,Serbia,2041,0.014589459398326171
SRB,Serbia,2042,0.014589459398326171
SRB,Serbia,2043,0.014589459398326171
SRB,Serbia,2044,0.014589459398326171
SRB,Serbia,2045,0.014589459398326171
SRB,Serbia,2046,0.014589459398326171
SRB,Serbia,2047,0.014589459398326171
SRB,Serbia,2048,0.014589459398326171
SRB,Serbia,2049,0.014589459398326171
SRB,Serbia,2050,0.014589459398326171
STP,Sao Tome and Principe,2021,0.7309925802351235
STP,Sao Tome and Principe,2022,0.730146176137888
STP,Sao Tome and Principe,2023,0.7293018491713923
STP,Sao Tome and Principe,2024,0.7284595916988861
STP,Sao Tome and Principe,2025,0.7276193961210092
STP,Sao Tome and Principe,2026,0.7225828164061167
STP,Sao Tome and Principe,2027,0.7176163146180492
STP,Sao Tome and Principe,2028,0.712718438286854
STP,Sao Tome and Principe,2029,0.7078877748066501
STP,Sao Tome and Principe,2030,0.7031229500773253
STP,Sao Tome and Principe,2031,0.6980776654790225
STP,Sao Tome and Principe,2032,0.6931050907708703
STP,Sao Tome and Principe,2033,0.6882036654147543
STP,Sao Tome and Principe,2034,0.6833718732128018
STP,Sao Tome and Principe,2035,0.6786082407436661
STP,Sao Tome and Principe,2036,0.673440603617514
STP,Sao Tome and Principe,2037,0.6683518972984933
STP,Sao Tome and Principe,2038,0.6633403271016677
STP,Sao Tome and Principe,2039,0.658404152341566
STP,Sao Tome and Principe,2040,0.653541684316388
STP,Sao Tome and Principe,2041,0.6484091899781026
STP,Sao Tome and Principe,2042,0.6433574751281073
STP,Sao Tome and Principe,2043,0.638384647593982
STP,Sao Tome and Principe,2044,0.6334888738415921
STP,Sao Tome and Principe,2045,0.6286683767210569
STP,Sao Tome and Principe,2046,0.6222723993246635
STP,Sao Tome and Principe,2047,0.6160059305003219
STP,Sao Tome and Principe,2048,0.6098650761526592
STP,Sao Tome and Principe,2049,0.6038460967552437
STP,Sao Tome and Principe,2050,0.5979453997567805
SUR,Suriname,2021,0.15971691443686803
SUR,Suriname,2022,0.15927341559392424
SUR,Suriname,2023,0.1588324910408892
SUR,Suriname,2024,0.15839411842891848
SUR,Suriname,2025,0.15795827566711848
SUR,Suriname,2026,0.15618909100798795
SUR,Suriname,2027,0.1544598569271834
SUR,Suriname,2028,0.1527692353257467
SUR,Suriname,2029,0.15111594720237698
SUR,Suriname,2030,0.1494987694264723
SUR,Suriname,2031,0.14779659360663078
SUR,Suriname,2032,0.1461334859185212
SUR,Suriname,2033,0.1445081165920154
SUR,Suriname,2034,0.14291921552884718
SUR,Suriname,2035,0.1413655689926155
SUR,Suriname,2036,0.13969035016958836
SUR,Suriname,2037,0.13805512100914502
SUR,Suriname,2038,0.1364584664922026
SUR,Suriname,2039,0.13489903758131974
SUR,Suriname,2040,0.13337554741914837
SUR,Suriname,2041,0.1317336314552927
SUR,Suriname,2042,0.1301324110753389
SUR,Suriname,2043,0.12857039181379368
SUR,Suriname,2044,0.12704615149534382
SUR,Suriname,2045,0.12555833591606397
SUR,Suriname,2046,0.12401294239446638
SUR,Suriname,2047,0.12250585777710081
SUR,Suriname,2048,0.12103567503890174
SUR,Suriname,2049,0.1196010552251529
SUR,Suriname,2050,0.1182007233842171
SVK,Slovak Republic,2021,0.04311835927847789
SVK,Slovak Republic,2022,0.04311835927847789
SVK,Slovak Republic,2023,0.04311835927847789
SVK,Slovak Republic,2024,0.04311835927847789
SVK,Slovak Republic,2025,0.04311835927847789
SVK,Slovak Republic,2026,0.04311835927847789
SVK,Slovak Republic,2027,0.04311835927847789
SVK,Slovak Republic,2028,0.04311835927847789
SVK,Slovak Republic,2029,0.04311835927847789
SVK,Slovak Republic,2030,0.04311835927847789
SVK,Slovak Republic,2031,0.04311835927847789
SVK,Slovak Republic,2032,0.04311835927847789
SVK,Slovak Republic,2033,0.04311835927847789
SVK,Slovak Republic,2034,0.04311835927847789
SVK,Slovak Republic,2035,0.04311835927847789
SVK,Slovak Republic,2036,0.04311835927847789
SVK,Slovak Republic,2037,0.04311835927847789
SVK,Slovak Republic,2038,0.04311835927847789
SVK,Slovak Republic,2039,0.04311835927847789
SVK,Slovak Republic,2040,0.04311835927847789
SVK,Slovak Republic,2041,0.04311835927847789
SVK,Slovak Republic,2042,0.04311835927847789
SVK,Slovak Republic,2043,0.04311835927847789
SVK,Slovak Republic,2044,0.04311835927847789
SVK,Slovak Republic,2045,0.04311835927847789
SVK,Slovak Republic,2046,0.04311835927847789
SVK,Slovak Republic,2047,0.04311835927847789
SVK,Slovak Republic,2048,0.04311835927847789
SVK,Slovak Republic,2049,0.04311835927847789
SVK,Slovak Republic,2050,0.04311835927847789
SVN,Slovenia,2021,0.010211896859841715
SVN,Slovenia,2022,0.010211896859841715
SVN,Slovenia,2023,0.010211896859841715
SVN,Slovenia,2024,0.010211896859841715
SVN,Slovenia,2025,0.010211896859841715
SVN,Slovenia,2026,0.010211896859841715
SVN,Slovenia,2027,0.010211896859841715
SVN,Slovenia,2028,0.010211896859841715
SVN,Slovenia,2029,0.010211896859841715
SVN,Slovenia,2030,0.010211896859841715
SVN,Slovenia,2031,0.010211896859841715
SVN,Slovenia,2032,0.010211896859841715
SVN,Slovenia,2033,0.010211896859841715
SVN,Slovenia,2034,0.010211896859841715
SVN,Slovenia,2035,0.010211896859841715
SVN,Slovenia,2036,0.010211896859841715
SVN,Slovenia,2037,0.010211896859841715
SVN,Slovenia,2038,0.010211896859841715
SVN,Slovenia,2039,0.010211896859841715
SVN,Slovenia,2040,0.010211896859841715
SVN,Slovenia,2041,0.010211896859841715
SVN,Slovenia,2042,0.010211896859841715
SVN,Slovenia,2043,0.010211896859841715
SVN,Slovenia,2044,0.010211896859841715
SVN,Slovenia,2045,0.010211896859841715
SVN,Slovenia,2046,0.010211896859841715
SVN,Slovenia,2047,0.010211896859841715
SVN,Slovenia,2048,0.010211896859841715
SVN,Slovenia,2049,0.010211896859841715
SVN,Slovenia,2050,0.010211896859841715
SWE,Sweden,2021,0.03267337849470414
SWE,Sweden,2022,0.03267337849470414
SWE,Sweden,2023,0.03267337849470414
SWE,Sweden,2024,0.03267337849470414
SWE,Sweden,2025,0.03267337849470414
SWE,Sweden,2026,0.03267337849470414
SWE,Sweden,2027,0.03267337849470414
SWE,Sweden,2028,0.03267337849470414
SWE,Sweden,2029,0.03267337849470414
SWE,Sweden,2030,0.03267337849470414
SWE,Sweden,2031,0.03267337849470414
SWE,Sweden,2032,0.03267337849470414
SWE,Sweden,2033,0.03267337849470414
SWE,Sweden,2034,0.03267337849470414
SWE,Sweden,2035,0.03267337849470414
SWE,Sweden,2036,0.03267337849470414
SWE,Sweden,2037,0.03267337849470414
SWE,Sweden,2038,0.03267337849470414
SWE,Sweden,2039,0.03267337849470414
SWE,Sweden,2040,0.03267337849470414
SWE,Sweden,2041,0.03267337849470414
SWE,Sweden,2042,0.03267337849470414
SWE,Sweden,2043,0.03267337849470414
SWE,Sweden,2044,0.03267337849470414
SWE,Sweden,2045,0.03267337849470414
SWE,Sweden,2046,0.03267337849470414
SWE,Sweden,2047,0.03267337849470414
SWE,Sweden,2048,0.03267337849470414
SWE,Sweden,2049,0.03267337849470414
SWE,Sweden,2050,0.03267337849470414
SWZ,Eswatini,2021,0.1538904394738284
SWZ,Eswatini,2022,0.1529188556111233
SWZ,Eswatini,2023,0.15195970716208973
SWZ,Eswatini,2024,0.15101275690142854
SWZ,Eswatini,2025,0.15007777359964747
SWZ,Eswatini,2026,0.14825083633833258
SWZ,Eswatini,2027,0.1464685428121108
SWZ,Eswatini,2028,0.14472927637646926
SWZ,Eswatini,2029,0.1430314975121147
SWZ,Eswatini,2030,0.14137373927992103
SWZ,Eswatini,2031,0.1394360413857035
SWZ,Eswatini,2032,0.13755158593642672
SWZ,Eswatini,2033,0.1357182082446544
SWZ,Eswatini,2034,0.1339338594006536
SWZ,Eswatini,2035,0.13219659863410657
SWZ,Eswatini,2036,0.13010368800395639
SWZ,Eswatini,2037,0.12807708031758838
SWZ,Eswatini,2038,0.12611367400966036
SWZ,Eswatini,2039,0.1242105579942846
SWZ,Eswatini,2040,0.122364997263518
SWZ,Eswatini,2041,0.12020111737942563
SWZ,Eswatini,2042,0.11811371435224428
SWZ,Eswatini,2043,0.11609880426139509
SWZ,Eswatini,2044,0.1141526751766625
SWZ,Eswatini,2045,0.11227186433605686
SWZ,Eswatini,2046,0.11014038416736131
SWZ,Eswatini,2047,0.10808975245867655
SWZ,Eswatini,2048,0.10611545487215504
SWZ,Eswatini,2049,0.1042133070184541
SWZ,Eswatini,2050,0.10237942485314859
SYR,Syrian Arab Republic,2021,0.020875160207475523
SYR,Syrian Arab Republic,2022,0.02061603407740392
SYR,Syrian Arab Republic,2023,0.02036517974815043
SYR,Syrian Arab Republic,2024,0.02012220736466105
SYR,Syrian Arab Republic,2025,0.01988675119176411
SYR,Syrian Arab Republic,2026,0.019290620572443806
SYR,Syrian Arab Republic,2027,0.018735197276047926
SYR,Syrian Arab Republic,2028,0.018216449360016134
SYR,Syrian Arab Republic,2029,0.01773086033344967
SYR,Syrian Arab Republic,2030,0.017275349337706327
SYR,Syrian Arab Republic,2031,0.01678827577685187
SYR,Syrian Arab Republic,2032,0.01633299060248194
SYR,Syrian Arab Republic,2033,0.01590648019740024
SYR,Syrian Arab Republic,2034,0.015506100206518195
SYR,Syrian Arab Republic,2035,0.015129520660221973
SYR,Syrian Arab Republic,2036,0.014723843977499968
SYR,Syrian Arab Republic,2037,0.014343687776616973
SYR,Syrian Arab Republic,2038,0.013986717315023394
SYR,Syrian Arab Republic,2039,0.01365087421448618
SYR,Syrian Arab Republic,2040,0.013334336744719412
SYR,Syrian Arab Republic,2041,0.01299280278900087
SYR,Syrian Arab Republic,2042,0.01267207512352659
SYR,Syrian Arab Republic,2043,0.01237030866697653
SYR,Syrian Arab Republic,2044,0.012085870234434071
SYR,Syrian Arab Republic,2045,0.011817308967592333
SYR,Syrian Arab Republic,2046,0.01152984129033662
SYR,Syrian Arab Republic,2047,0.011259289967865968
SYR,Syrian Arab Republic,2048,0.011004204486201662
SYR,Syrian Arab Republic,2049,0.01076329555801629
SYR,Syrian Arab Republic,2050,0.010535413327562837
TCD,Chad,2021,0.02143474445309358
TCD,Chad,2022,0.021099872230787443
TCD,Chad,2023,0.020776575949605067
TCD,Chad,2024,0.020464265568140124
TCD,Chad,2025,0.020162390475326693
TCD,Chad,2026,0.019804712340971246
TCD,Chad,2027,0.019461133824690453
TCD,Chad,2028,0.019130837333946632
TCD,Chad,2029,0.018813067290362376
TCD,Chad,2030,0.018507124359443183
TCD,Chad,2031,0.018174438966889462
TCD,Chad,2032,0.017855207796398074
TCD,Chad,2033,0.01754863086525164
TCD,Chad,2034,0.017253970380350127
TCD,Chad,2035,0.016970544810244237
TCD,Chad,2036,0.016655625326573255
TCD,Chad,2037,0.016353996764833154
TCD,Chad,2038,0.016064835114468375
TCD,Chad,2039,0.015787383101747095
TCD,Chad,2040,0.015520943567554105
TCD,Chad,2041,0.01521914329776678
TCD,Chad,2042,0.014930826552065356
TCD,Chad,2043,0.014655109469891002
TCD,Chad,2044,0.014391183789592196
TCD,Chad,2045,0.01413830893492452
TCD,Chad,2046,0.01384653378543644
TCD,Chad,2047,0.013568731211216573
TCD,Chad,2048,0.013303921001122982
TCD,Chad,2049,0.013051212534698245
TCD,Chad,2050,0.012809794775162238
TGO,Togo,2021,0.06088728575057044
TGO,Togo,2022,0.06025592434031224
TGO,Togo,2023,0.059639708402415136
TGO,Togo,2024,0.05903809941815804
TGO,Togo,2025,0.05845058410016851
TGO,Togo,2026,0.057739564741801364
TGO,Togo,2027,0.05704831040743649
TGO,Togo,2028,0.05637600824821763
TGO,Togo,2029,0.055721889384419826
TGO,Togo,2030,0.05508522597210969
TGO,Togo,2031,0.054429812043604205
TGO,Togo,2032,0.05379240440161075
TGO,Togo,2033,0.05317227106684772
TGO,Togo,2034,0.05256871920417646
TGO,Togo,2035,0.05198109254047793
TGO,Togo,2036,0.05131529045273956
TGO,Togo,2037,0.050669076464231216
TGO,Togo,2038,0.050041598674808174
TGO,Togo,2039,0.049432053878062245
TGO,Togo,2040,0.04883968413123181
TGO,Togo,2041,0.048132628750829506
TGO,Togo,2042,0.04744878496129738
TGO,Togo,2043,0.04678702821750461
TGO,Togo,2044,0.04614630546182408
TGO,Togo,2045,0.045525629532410204
TGO,Togo,2046,0.04475207334760381
TGO,Togo,2047,0.04400786518400591
TGO,Togo,2048,0.04329136597788766
TGO,Togo,2049,0.04260105648872378
TGO,Togo,2050,0.04193552654617284
THA,Thailand,2021,0.005104947496538197
THA,Thailand,2022,0.005086501185046491
THA,Thailand,2023,0.00506867718287447
THA,Thailand,2024,0.005051444520842762
THA,Thailand,2025,0.005034774251146151
THA,Thailand,2026,0.004977259433025224
THA,Thailand,2027,0.004922866942227747
THA,Thailand,2028,0.0048713492434368285
THA,Thailand,2029,0.004822484293507974
THA,Thailand,2030,0.004776072342229974
THA,Thailand,2031,0.004727326747134736
THA,Thailand,2032,0.004681001845803646
THA,Thailand,2033,0.004636921690449469
THA,Thailand,2034,0.004594926981579041
THA,Thailand,2035,0.0045548731444055145
THA,Thailand,2036,0.004511614848036893
THA,Thailand,2037,0.004470353281255724
THA,Thailand,2038,0.004430953314266615
THA,Thailand,2039,0.004393291741592164
THA,Thailand,2040,0.004357255995159864
THA,Thailand,2041,0.004318963538762384
THA,Thailand,2042,0.0042823016024196026
THA,Thailand,2043,0.004247168214095356
THA,Thailand,2044,0.004213469731165019
THA,Thailand,2045,0.004181120006967969
THA,Thailand,2046,0.004147423495604517
