,Nation,iso_code3,Year,nemomod_entc_capital_cost_pp_wind_mm_usd_per_gw
2569,American Samoa,GLP,2040,2243.1451211144376
2570,American Samoa,GLP,2041,2191.9116157416165
2571,American Samoa,GLP,2042,2141.848285248735
2572,American Samoa,GLP,2043,2092.928402804598
2573,American Samoa,GLP,2044,2045.1258520196777
2574,American Samoa,GLP,2045,1998.4151130036087
2575,American Samoa,GLP,2046,1952.771248741126
2576,American Samoa,GLP,2047,1908.1698917791819
2577,American Samoa,GLP,2048,1864.587231218124
2578,American Samoa,GLP,2049,1822.0
2579,American Samoa,GLP,2050,1780.3854624871963
2580,American Samoa,GMB,2021,3479.4428046495577
2581,American Samoa,GMB,2022,3399.972221160126
2582,American Samoa,GMB,2023,3322.316748306142
2583,American Samoa,GMB,2024,3246.434928903396
2584,American Samoa,GMB,2025,3172.286252651076
2585,American Samoa,GMB,2026,3099.8311345049183
2586,American Samoa,GMB,2027,3029.0308935443186
2587,American Samoa,GMB,2028,2959.8477323221223
2588,American Samoa,GMB,2029,2892.2447166860597
2589,American Samoa,GMB,2030,2826.1857560610647
2590,American Samoa,GMB,2031,2761.6355841819454
2591,American Samoa,GMB,2032,2698.55974026612
2592,American Samoa,GMB,2033,2636.924550616369
2593,American Samoa,GMB,2034,2576.6971106437795
2594,American Samoa,GMB,2035,2517.845267301288
2595,American Samoa,GMB,2036,2460.337601918442
2596,American Samoa,GMB,2037,2404.1434134282135
2597,American Samoa,GMB,2038,2349.232701976913
2598,American Samoa,GMB,2039,2295.576152908459
2599,American Samoa,GMB,2040,2243.1451211144376
2600,American Samoa,GMB,2041,2191.9116157416165
2601,American Samoa,GMB,2042,2141.848285248735
2602,American Samoa,GMB,2043,2092.928402804598
2603,American Samoa,GMB,2044,2045.1258520196777
2604,American Samoa,GMB,2045,1998.4151130036087
2605,American Samoa,GMB,2046,1952.771248741126
2606,American Samoa,GMB,2047,1908.1698917791819
2607,American Samoa,GMB,2048,1864.587231218124
2608,American Samoa,GMB,2049,1822.0
2609,American Samoa,GMB,2050,1780.3854624871963
2610,American Samoa,GNB,2021,3479.4428046495577
2611,American Samoa,GNB,2022,3399.972221160126
2612,American Samoa,GNB,2023,3322.316748306142
2613,American Samoa,GNB,2024,3246.434928903396
2614,American Samoa,GNB,2025,3172.286252651076
2615,American Samoa,GNB,2026,3099.8311345049183
2616,American Samoa,GNB,2027,3029.0308935443186
2617,American Samoa,GNB,2028,2959.8477323221223
2618,American Samoa,GNB,2029,2892.2447166860597
2619,American Samoa,GNB,2030,2826.1857560610647
2620,American Samoa,GNB,2031,2761.6355841819454
2621,American Samoa,GNB,2032,2698.55974026612
2622,American Samoa,GNB,2033,2636.924550616369
2623,American Samoa,GNB,2034,2576.6971106437795
2624,American Samoa,GNB,2035,2517.845267301288
2625,American Samoa,GNB,2036,2460.337601918442
2626,American Samoa,GNB,2037,2404.1434134282135
2627,American Samoa,GNB,2038,2349.232701976913
2628,American Samoa,GNB,2039,2295.576152908459
2629,American Samoa,GNB,2040,2243.1451211144376
2630,American Samoa,GNB,2041,2191.9116157416165
2631,American Samoa,GNB,2042,2141.848285248735
2632,American Samoa,GNB,2043,2092.928402804598
2633,American Samoa,GNB,2044,2045.1258520196777
2634,American Samoa,GNB,2045,1998.4151130036087
2635,American Samoa,GNB,2046,1952.771248741126
2636,American Samoa,GNB,2047,1908.1698917791819
2637,American Samoa,GNB,2048,1864.587231218124
2638,American Samoa,GNB,2049,1822.0
2639,American Samoa,GNB,2050,1780.3854624871963
2640,American Samoa,GNQ,2021,3479.4428046495577
2641,American Samoa,GNQ,2022,3399.972221160126
2642,American Samoa,GNQ,2023,3322.316748306142
2643,American Samoa,GNQ,2024,3246.434928903396
2644,American Samoa,GNQ,2025,3172.286252651076
2645,American Samoa,GNQ,2026,3099.8311345049183
2646,American Samoa,GNQ,2027,3029.0308935443186
2647,American Samoa,GNQ,2028,2959.8477323221223
2648,American Samoa,GNQ,2029,2892.2447166860597
2649,American Samoa,GNQ,2030,2826.1857560610647
2650,American Samoa,GNQ,2031,2761.6355841819454
2651,American Samoa,GNQ,2032,2698.55974026612
2652,American Samoa,GNQ,2033,2636.924550616369
2653,American Samoa,GNQ,2034,2576.6971106437795
2654,American Samoa,GNQ,2035,2517.845267301288
2655,American Samoa,GNQ,2036,2460.337601918442
2656,American Samoa,GNQ,2037,2404.1434134282135
2657,American Samoa,GNQ,2038,2349.232701976913
2658,American Samoa,GNQ,2039,2295.576152908459
2659,American Samoa,GNQ,2040,2243.1451211144376
2660,American Samoa,GNQ,2041,2191.9116157416165
2661,American Samoa,GNQ,2042,2141.848285248735
2662,American Samoa,GNQ,2043,2092.928402804598
2663,American Samoa,GNQ,2044,2045.1258520196777
2664,American Samoa,GNQ,2045,1998.4151130036087
2665,American Samoa,GNQ,2046,1952.771248741126
2666,American Samoa,GNQ,2047,1908.1698917791819
2667,American Samoa,GNQ,2048,1864.587231218124
2668,American Samoa,GNQ,2049,1822.0
2669,American Samoa,GNQ,2050,1780.3854624871963
2670,American Samoa,GRC,2021,3479.4428046495577
2671,American Samoa,GRC,2022,3399.972221160126
2672,American Samoa,GRC,2023,3322.316748306142
2673,American Samoa,GRC,2024,3246.434928903396
2674,American Samoa,GRC,2025,3172.286252651076
2675,American Samoa,GRC,2026,3099.8311345049183
2676,American Samoa,GRC,2027,3029.0308935443186
2677,American Samoa,GRC,2028,2959.8477323221223
2678,American Samoa,GRC,2029,2892.2447166860597
2679,American Samoa,GRC,2030,2826.1857560610647
2680,American Samoa,GRC,2031,2761.6355841819454
2681,American Samoa,GRC,2032,2698.55974026612
2682,American Samoa,GRC,2033,2636.924550616369
2683,American Samoa,GRC,2034,2576.6971106437795
2684,American Samoa,GRC,2035,2517.845267301288
2685,American Samoa,GRC,2036,2460.337601918442
2686,American Samoa,GRC,2037,2404.1434134282135
2687,American Samoa,GRC,2038,2349.232701976913
2688,American Samoa,GRC,2039,2295.576152908459
2689,American Samoa,GRC,2040,2243.1451211144376
2690,American Samoa,GRC,2041,2191.9116157416165
2691,American Samoa,GRC,2042,2141.848285248735
2692,American Samoa,GRC,2043,2092.928402804598
2693,American Samoa,GRC,2044,2045.1258520196777
2694,American Samoa,GRC,2045,1998.4151130036087
2695,American Samoa,GRC,2046,1952.771248741126
2696,American Samoa,GRC,2047,1908.1698917791819
2697,American Samoa,GRC,2048,1864.587231218124
2698,American Samoa,GRC,2049,1822.0
2699,American Samoa,GRC,2050,1780.3854624871963
2700,American Samoa,GRD,2021,3479.4428046495577
2701,American Samoa,GRD,2022,3399.972221160126
2702,American Samoa,GRD,2023,3322.316748306142
2703,American Samoa,GRD,2024,3246.434928903396
2704,American Samoa,GRD,2025,3172.286252651076
2705,American Samoa,GRD,2026,3099.8311345049183
2706,American Samoa,GRD,2027,3029.0308935443186
2707,American Samoa,GRD,2028,2959.8477323221223
2708,American Samoa,GRD,2029,2892.2447166860597
2709,American Samoa,GRD,2030,2826.1857560610647
2710,American Samoa,GRD,2031,2761.6355841819454
2711,American Samoa,GRD,2032,2698.55974026612
2712,American Samoa,GRD,2033,2636.924550616369
2713,American Samoa,GRD,2034,2576.6971106437795
2714,American Samoa,GRD,2035,2517.845267301288
2715,American Samoa,GRD,2036,2460.337601918442
2716,American Samoa,GRD,2037,2404.1434134282135
2717,American Samoa,GRD,2038,2349.232701976913
2718,American Samoa,GRD,2039,2295.576152908459
2719,American Samoa,GRD,2040,2243.1451211144376
2720,American Samoa,GRD,2041,2191.9116157416165
2721,American Samoa,GRD,2042,2141.848285248735
2722,American Samoa,GRD,2043,2092.928402804598
2723,American Samoa,GRD,2044,2045.1258520196777
2724,American Samoa,GRD,2045,1998.4151130036087
2725,American Samoa,GRD,2046,1952.771248741126
2726,American Samoa,GRD,2047,1908.1698917791819
2727,American Samoa,GRD,2048,1864.587231218124
2728,American Samoa,GRD,2049,1822.0
2729,American Samoa,GRD,2050,1780.3854624871963
2730,American Samoa,GRL,2021,3479.4428046495577
2731,American Samoa,GRL,2022,3399.972221160126
2732,American Samoa,GRL,2023,3322.316748306142
2733,American Samoa,GRL,2024,3246.434928903396
2734,American Samoa,GRL,2025,3172.286252651076
2735,American Samoa,GRL,2026,3099.8311345049183
2736,American Samoa,GRL,2027,3029.0308935443186
2737,American Samoa,GRL,2028,2959.8477323221223
2738,American Samoa,GRL,2029,2892.2447166860597
2739,American Samoa,GRL,2030,2826.1857560610647
2740,American Samoa,GRL,2031,2761.6355841819454
2741,American Samoa,GRL,2032,2698.55974026612
2742,American Samoa,GRL,2033,2636.924550616369
2743,American Samoa,GRL,2034,2576.6971106437795
2744,American Samoa,GRL,2035,2517.845267301288
2745,American Samoa,GRL,2036,2460.337601918442
2746,American Samoa,GRL,2037,2404.1434134282135
2747,American Samoa,GRL,2038,2349.232701976913
2748,American Samoa,GRL,2039,2295.576152908459
2749,American Samoa,GRL,2040,2243.1451211144376
2750,American Samoa,GRL,2041,2191.9116157416165
2751,American Samoa,GRL,2042,2141.848285248735
2752,American Samoa,GRL,2043,2092.928402804598
2753,American Samoa,GRL,2044,2045.1258520196777
2754,American Samoa,GRL,2045,1998.4151130036087
2755,American Samoa,GRL,2046,1952.771248741126
2756,American Samoa,GRL,2047,1908.1698917791819
2757,American Samoa,GRL,2048,1864.587231218124
2758,American Samoa,GRL,2049,1822.0
2759,American Samoa,GRL,2050,1780.3854624871963
2760,American Samoa,GTM,2021,3479.4428046495577
2761,American Samoa,GTM,2022,3399.972221160126
2762,American Samoa,GTM,2023,3322.316748306142
2763,American Samoa,GTM,2024,3246.434928903396
2764,American Samoa,GTM,2025,3172.286252651076
2765,American Samoa,GTM,2026,3099.8311345049183
2766,American Samoa,GTM,2027,3029.0308935443186
2767,American Samoa,GTM,2028,2959.8477323221223
2768,American Samoa,GTM,2029,2892.2447166860597
2769,American Samoa,GTM,2030,2826.1857560610647
2770,American Samoa,GTM,2031,2761.6355841819454
2771,American Samoa,GTM,2032,2698.55974026612
2772,American Samoa,GTM,2033,2636.924550616369
2773,American Samoa,GTM,2034,2576.6971106437795
2774,American Samoa,GTM,2035,2517.845267301288
2775,American Samoa,GTM,2036,2460.337601918442
2776,American Samoa,GTM,2037,2404.1434134282135
2777,American Samoa,GTM,2038,2349.232701976913
2778,American Samoa,GTM,2039,2295.576152908459
2779,American Samoa,GTM,2040,2243.1451211144376
2780,American Samoa,GTM,2041,2191.9116157416165
2781,American Samoa,GTM,2042,2141.848285248735
2782,American Samoa,GTM,2043,2092.928402804598
2783,American Samoa,GTM,2044,2045.1258520196777
2784,American Samoa,GTM,2045,1998.4151130036087
2785,American Samoa,GTM,2046,1952.771248741126
2786,American Samoa,GTM,2047,1908.1698917791819
2787,American Samoa,GTM,2048,1864.587231218124
2788,American Samoa,GTM,2049,1822.0
2789,American Samoa,GTM,2050,1780.3854624871963
2790,American Samoa,GUF,2021,3479.4428046495577
2791,American Samoa,GUF,2022,3399.972221160126
2792,American Samoa,GUF,2023,3322.316748306142
2793,American Samoa,GUF,2024,3246.434928903396
2794,American Samoa,GUF,2025,3172.286252651076
2795,American Samoa,GUF,2026,3099.8311345049183
2796,American Samoa,GUF,2027,3029.0308935443186
2797,American Samoa,GUF,2028,2959.8477323221223
2798,American Samoa,GUF,2029,2892.2447166860597
2799,American Samoa,GUF,2030,2826.1857560610647
2800,American Samoa,GUF,2031,2761.6355841819454
2801,American Samoa,GUF,2032,2698.55974026612
2802,American Samoa,GUF,2033,2636.924550616369
2803,American Samoa,GUF,2034,2576.6971106437795
2804,American Samoa,GUF,2035,2517.845267301288
2805,American Samoa,GUF,2036,2460.337601918442
2806,American Samoa,GUF,2037,2404.1434134282135
2807,American Samoa,GUF,2038,2349.232701976913
2808,American Samoa,GUF,2039,2295.576152908459
2809,American Samoa,GUF,2040,2243.1451211144376
2810,American Samoa,GUF,2041,2191.9116157416165
2811,American Samoa,GUF,2042,2141.848285248735
2812,American Samoa,GUF,2043,2092.928402804598
2813,American Samoa,GUF,2044,2045.1258520196777
2814,American Samoa,GUF,2045,1998.4151130036087
2815,American Samoa,GUF,2046,1952.771248741126
2816,American Samoa,GUF,2047,1908.1698917791819
2817,American Samoa,GUF,2048,1864.587231218124
2818,American Samoa,GUF,2049,1822.0
2819,American Samoa,GUF,2050,1780.3854624871963
2820,American Samoa,GUM,2021,3479.4428046495577
2821,American Samoa,GUM,2022,3399.972221160126
2822,American Samoa,GUM,2023,3322.316748306142
2823,American Samoa,GUM,2024,3246.434928903396
2824,American Samoa,GUM,2025,3172.286252651076
2825,American Samoa,GUM,2026,3099.8311345049183
2826,American Samoa,GUM,2027,3029.0308935443186
2827,American Samoa,GUM,2028,2959.8477323221223
2828,American Samoa,GUM,2029,2892.2447166860597
2829,American Samoa,GUM,2030,2826.1857560610647
2830,American Samoa,GUM,2031,2761.6355841819454
2831,American Samoa,GUM,2032,2698.55974026612
2832,American Samoa,GUM,2033,2636.924550616369
2833,American Samoa,GUM,2034,2576.6971106437795
2834,American Samoa,GUM,2035,2517.845267301288
2835,American Samoa,GUM,2036,2460.337601918442
2836,American Samoa,GUM,2037,2404.1434134282135
2837,American Samoa,GUM,2038,2349.232701976913
2838,American Samoa,GUM,2039,2295.576152908459
2839,American Samoa,GUM,2040,2243.1451211144376
2840,American Samoa,GUM,2041,2191.9116157416165
2841,American Samoa,GUM,2042,2141.848285248735
2842,American Samoa,GUM,2043,2092.928402804598
2843,American Samoa,GUM,2044,2045.1258520196777
2844,American Samoa,GUM,2045,1998.4151130036087
2845,American Samoa,GUM,2046,1952.771248741126
2846,American Samoa,GUM,2047,1908.1698917791819
2847,American Samoa,GUM,2048,1864.587231218124
2848,American Samoa,GUM,2049,1822.0
2849,American Samoa,GUM,2050,1780.3854624871963
2850,American Samoa,GUY,2021,3479.4428046495577
2851,American Samoa,GUY,2022,3399.972221160126
2852,American Samoa,GUY,2023,3322.316748306142
2853,American Samoa,GUY,2024,3246.434928903396
2854,American Samoa,GUY,2025,3172.286252651076
2855,American Samoa,GUY,2026,3099.8311345049183
2856,American Samoa,GUY,2027,3029.0308935443186
2857,American Samoa,GUY,2028,2959.8477323221223
2858,American Samoa,GUY,2029,2892.2447166860597
2859,American Samoa,GUY,2030,2826.1857560610647
2860,American Samoa,GUY,2031,2761.6355841819454
2861,American Samoa,GUY,2032,2698.55974026612
2862,American Samoa,GUY,2033,2636.924550616369
2863,American Samoa,GUY,2034,2576.6971106437795
2864,American Samoa,GUY,2035,2517.845267301288
2865,American Samoa,GUY,2036,2460.337601918442
2866,American Samoa,GUY,2037,2404.1434134282135
2867,American Samoa,GUY,2038,2349.232701976913
2868,American Samoa,GUY,2039,2295.576152908459
2869,American Samoa,GUY,2040,2243.1451211144376
2870,American Samoa,GUY,2041,2191.9116157416165
2871,American Samoa,GUY,2042,2141.848285248735
2872,American Samoa,GUY,2043,2092.928402804598
2873,American Samoa,GUY,2044,2045.1258520196777
2874,American Samoa,GUY,2045,1998.4151130036087
2875,American Samoa,GUY,2046,1952.771248741126
2876,American Samoa,GUY,2047,1908.1698917791819
2877,American Samoa,GUY,2048,1864.587231218124
2878,American Samoa,GUY,2049,1822.0
2879,American Samoa,GUY,2050,1780.3854624871963
2880,American Samoa,HKG,2021,3479.4428046495577
2881,American Samoa,HKG,2022,3399.972221160126
2882,American Samoa,HKG,2023,3322.316748306142
2883,American Samoa,HKG,2024,3246.434928903396
2884,American Samoa,HKG,2025,3172.286252651076
2885,American Samoa,HKG,2026,3099.8311345049183
2886,American Samoa,HKG,2027,3029.0308935443186
2887,American Samoa,HKG,2028,2959.8477323221223
2888,American Samoa,HKG,2029,2892.2447166860597
2889,American Samoa,HKG,2030,2826.1857560610647
2890,American Samoa,HKG,2031,2761.6355841819454
2891,American Samoa,HKG,2032,2698.55974026612
2892,American Samoa,HKG,2033,2636.924550616369
2893,American Samoa,HKG,2034,2576.6971106437795
2894,American Samoa,HKG,2035,2517.845267301288
2895,American Samoa,HKG,2036,2460.337601918442
2896,American Samoa,HKG,2037,2404.1434134282135
2897,American Samoa,HKG,2038,2349.232701976913
2898,American Samoa,HKG,2039,2295.576152908459
2899,American Samoa,HKG,2040,2243.1451211144376
2900,American Samoa,HKG,2041,2191.9116157416165
2901,American Samoa,HKG,2042,2141.848285248735
2902,American Samoa,HKG,2043,2092.928402804598
2903,American Samoa,HKG,2044,2045.1258520196777
2904,American Samoa,HKG,2045,1998.4151130036087
2905,American Samoa,HKG,2046,1952.771248741126
2906,American Samoa,HKG,2047,1908.1698917791819
2907,American Samoa,HKG,2048,1864.587231218124
2908,American Samoa,HKG,2049,1822.0
2909,American Samoa,HKG,2050,1780.3854624871963
2910,American Samoa,HMD,2021,3479.4428046495577
2911,American Samoa,HMD,2022,3399.972221160126
2912,American Samoa,HMD,2023,3322.316748306142
2913,American Samoa,HMD,2024,3246.434928903396
2914,American Samoa,HMD,2025,3172.286252651076
2915,American Samoa,HMD,2026,3099.8311345049183
2916,American Samoa,HMD,2027,3029.0308935443186
2917,American Samoa,HMD,2028,2959.8477323221223
2918,American Samoa,HMD,2029,2892.2447166860597
2919,American Samoa,HMD,2030,2826.1857560610647
2920,American Samoa,HMD,2031,2761.6355841819454
2921,American Samoa,HMD,2032,2698.55974026612
2922,American Samoa,HMD,2033,2636.924550616369
2923,American Samoa,HMD,2034,2576.6971106437795
2924,American Samoa,HMD,2035,2517.845267301288
2925,American Samoa,HMD,2036,2460.337601918442
2926,American Samoa,HMD,2037,2404.1434134282135
2927,American Samoa,HMD,2038,2349.232701976913
2928,American Samoa,HMD,2039,2295.576152908459
2929,American Samoa,HMD,2040,2243.1451211144376
2930,American Samoa,HMD,2041,2191.9116157416165
2931,American Samoa,HMD,2042,2141.848285248735
2932,American Samoa,HMD,2043,2092.928402804598
2933,American Samoa,HMD,2044,2045.1258520196777
2934,American Samoa,HMD,2045,1998.4151130036087
2935,American Samoa,HMD,2046,1952.771248741126
2936,American Samoa,HMD,2047,1908.1698917791819
2937,American Samoa,HMD,2048,1864.587231218124
2938,American Samoa,HMD,2049,1822.0
2939,American Samoa,HMD,2050,1780.3854624871963
2940,American Samoa,HND,2021,3479.4428046495577
2941,American Samoa,HND,2022,3399.972221160126
2942,American Samoa,HND,2023,3322.316748306142
2943,American Samoa,HND,2024,3246.434928903396
2944,American Samoa,HND,2025,3172.286252651076
2945,American Samoa,HND,2026,3099.8311345049183
2946,American Samoa,HND,2027,3029.0308935443186
2947,American Samoa,HND,2028,2959.8477323221223
2948,American Samoa,HND,2029,2892.2447166860597
2949,American Samoa,HND,2030,2826.1857560610647
2950,American Samoa,HND,2031,2761.6355841819454
2951,American Samoa,HND,2032,2698.55974026612
2952,American Samoa,HND,2033,2636.924550616369
2953,American Samoa,HND,2034,2576.6971106437795
2954,American Samoa,HND,2035,2517.845267301288
2955,American Samoa,HND,2036,2460.337601918442
2956,American Samoa,HND,2037,2404.1434134282135
2957,American Samoa,HND,2038,2349.232701976913
2958,American Samoa,HND,2039,2295.576152908459
2959,American Samoa,HND,2040,2243.1451211144376
2960,American Samoa,HND,2041,2191.9116157416165
2961,American Samoa,HND,2042,2141.848285248735
2962,American Samoa,HND,2043,2092.928402804598
2963,American Samoa,HND,2044,2045.1258520196777
2964,American Samoa,HND,2045,1998.4151130036087
2965,American Samoa,HND,2046,1952.771248741126
2966,American Samoa,HND,2047,1908.1698917791819
2967,American Samoa,HND,2048,1864.587231218124
2968,American Samoa,HND,2049,1822.0
2969,American Samoa,HND,2050,1780.3854624871963
2970,American Samoa,HRV,2021,3479.4428046495577
2971,American Samoa,HRV,2022,3399.972221160126
2972,American Samoa,HRV,2023,3322.316748306142
2973,American Samoa,HRV,2024,3246.434928903396
2974,American Samoa,HRV,2025,3172.286252651076
2975,American Samoa,HRV,2026,3099.8311345049183
2976,American Samoa,HRV,2027,3029.0308935443186
2977,American Samoa,HRV,2028,2959.8477323221223
2978,American Samoa,HRV,2029,2892.2447166860597
2979,American Samoa,HRV,2030,2826.1857560610647
2980,American Samoa,HRV,2031,2761.6355841819454
2981,American Samoa,HRV,2032,2698.55974026612
2982,American Samoa,HRV,2033,2636.924550616369
2983,American Samoa,HRV,2034,2576.6971106437795
2984,American Samoa,HRV,2035,2517.845267301288
2985,American Samoa,HRV,2036,2460.337601918442
2986,American Samoa,HRV,2037,2404.1434134282135
2987,American Samoa,HRV,2038,2349.232701976913
2988,American Samoa,HRV,2039,2295.576152908459
2989,American Samoa,HRV,2040,2243.1451211144376
2990,American Samoa,HRV,2041,2191.9116157416165
2991,American Samoa,HRV,2042,2141.848285248735
2992,American Samoa,HRV,2043,2092.928402804598
2993,American Samoa,HRV,2044,2045.1258520196777
2994,American Samoa,HRV,2045,1998.4151130036087
2995,American Samoa,HRV,2046,1952.771248741126
2996,American Samoa,HRV,2047,1908.1698917791819
2997,American Samoa,HRV,2048,1864.587231218124
2998,American Samoa,HRV,2049,1822.0
2999,American Samoa,HRV,2050,1780.3854624871963
3000,American Samoa,HTI,2021,3479.4428046495577
3001,American Samoa,HTI,2022,3399.972221160126
3002,American Samoa,HTI,2023,3322.316748306142
3003,American Samoa,HTI,2024,3246.434928903396
3004,American Samoa,HTI,2025,3172.286252651076
3005,American Samoa,HTI,2026,3099.8311345049183
3006,American Samoa,HTI,2027,3029.0308935443186
3007,American Samoa,HTI,2028,2959.8477323221223
3008,American Samoa,HTI,2029,2892.2447166860597
3009,American Samoa,HTI,2030,2826.1857560610647
3010,American Samoa,HTI,2031,2761.6355841819454
