,Nation,iso_code3,Year,consumpinit_inen_energy_tj_per_tonne_production_chemicals
591,Tonga,TON,2030,599.1226157083775
592,Tonga,TON,2031,553.0504579015803
593,Tonga,TON,2032,510.5212204742211
594,Tonga,TON,2033,471.2624550450507
595,Tonga,TON,2034,435.0226643444734
596,Tonga,TON,2035,401.5696910870484
597,Tonga,TON,2036,370.6892307386874
598,Tonga,TON,2037,342.18345865114946
599,Tonga,TON,2038,315.86976276902857
600,Tonga,TON,2039,291.5795737907954
601,Tonga,TON,2040,269.1572852897275
602,Tonga,TON,2041,248.4592568768704
603,Tonga,TON,2042,229.35289402015238
604,Tonga,TON,2043,211.71579862483316
605,Tonga,TON,2044,195.4349849337958
606,Tonga,TON,2045,180.40615572461533
607,Tonga,TON,2046,166.5330341666273
608,Tonga,TON,2047,153.7267470577736
609,Tonga,TON,2048,141.90525549014598
610,Tonga,TON,2049,130.9928292970111
611,Tonga,TON,2050,120.9195619145156
612,Cyprus,CYP,2017,0.006351381003939842
613,Cyprus,CYP,2018,0.006077060413667993
614,Cyprus,CYP,2019,0.004741716205808445
615,Cyprus,CYP,2020,0.006871958411455709
616,Cyprus,CYP,2021,0.006871958497599573
617,Cyprus,CYP,2022,0.007135706052856605
618,Cyprus,CYP,2023,0.0074095763079128985
619,Cyprus,CYP,2024,0.0076939577746207004
620,Cyprus,CYP,2025,0.007989253876018274
621,Cyprus,CYP,2026,0.00829588351862506
622,Cyprus,CYP,2027,0.008614281686701713
623,Cyprus,CYP,2028,0.008944900059318032
624,Cyprus,CYP,2029,0.009288207651103922
625,Cyprus,CYP,2030,0.009644691477592995
626,Cyprus,CYP,2031,0.010014857246101657
627,Cyprus,CYP,2032,0.01039923007312474
628,Cyprus,CYP,2033,0.010798355229264736
629,Cyprus,CYP,2034,0.011212798912751855
630,Cyprus,CYP,2035,0.011643149052651592
631,Cyprus,CYP,2036,0.012090016142900008
632,Cyprus,CYP,2037,0.012554034108349271
633,Cyprus,CYP,2038,0.013035861204052339
634,Cyprus,CYP,2039,0.013536180949062483
635,Cyprus,CYP,2040,0.014055703096071783
636,Cyprus,CYP,2041,0.01459516463826577
637,Cyprus,CYP,2042,0.015155330854819727
638,Cyprus,CYP,2043,0.015736996396523272
639,Cyprus,CYP,2044,0.016340986413069747
640,Cyprus,CYP,2045,0.016968157723612605
641,Cyprus,CYP,2046,0.0176194000322473
642,Cyprus,CYP,2047,0.018295637190144064
643,Cyprus,CYP,2048,0.018997828506121247
644,Cyprus,CYP,2049,0.019726970107519438
645,Cyprus,CYP,2050,0.02048409635330581
646,South Africa,ZAF,2017,0.06267042340286791
647,South Africa,ZAF,2018,0.06134038746716475
648,South Africa,ZAF,2019,0.06282084370483444
649,South Africa,ZAF,2020,0.06573563625049493
650,South Africa,ZAF,2021,0.0657356347082016
651,South Africa,ZAF,2022,0.06521061430992671
652,South Africa,ZAF,2023,0.06468978716877663
653,South Africa,ZAF,2024,0.06417311979385215
654,South Africa,ZAF,2025,0.06366057896174061
655,South Africa,ZAF,2026,0.0631521317143798
656,South Africa,ZAF,2027,0.06264774535693801
657,South Africa,ZAF,2028,0.06214738745571235
658,South Africa,ZAF,2029,0.061651025836043094
659,South Africa,ZAF,2030,0.06115862858024442
660,South Africa,ZAF,2031,0.06067016402555205
661,South Africa,ZAF,2032,0.060185600762087905
662,South Africa,ZAF,2033,0.059704907630838716
663,South Africa,ZAF,2034,0.059228053721654406
664,South Africa,ZAF,2035,0.058755008371259215
665,South Africa,ZAF,2036,0.058285741161280026
666,South Africa,ZAF,2037,0.05782022191629091
667,South Africa,ZAF,2038,0.057358420701872095
668,South Africa,ZAF,2039,0.05690030782268562
669,South Africa,ZAF,2040,0.05644585382056571
670,South Africa,ZAF,2041,0.05599502947262413
671,South Africa,ZAF,2042,0.0555478057893718
672,South Africa,ZAF,2043,0.05510415401285373
673,South Africa,ZAF,2044,0.05466404561480048
674,South Africa,ZAF,2045,0.05422745229479371
675,South Africa,ZAF,2046,0.05379434597844594
676,South Africa,ZAF,2047,0.05336469881559558
677,South Africa,ZAF,2048,0.05293848317851591
678,South Africa,ZAF,2049,0.052515671660138846
679,South Africa,ZAF,2050,0.0520962370722921
680,American Samoa,ASM,2017,4729.765251546689
681,American Samoa,ASM,2018,5306.39935805764
682,American Samoa,ASM,2019,2424.7583522527916
683,American Samoa,ASM,2020,1616.7496684749785
684,American Samoa,ASM,2021,1616.7500687972972
685,American Samoa,ASM,2022,788.8533030851263
686,American Samoa,ASM,2023,384.9015044429435
687,American Samoa,ASM,2024,187.80319172531222
688,American Samoa,ASM,2025,91.63393339618024
689,American Samoa,ASM,2026,44.71051675169113
690,American Samoa,ASM,2027,21.815393425931187
691,American Samoa,ASM,2028,10.644282931714557
692,American Samoa,ASM,2029,5.193615210978161
693,American Samoa,ASM,2030,2.534096390780446
694,American Samoa,ASM,2031,1.2364498055598216
695,American Samoa,ASM,2032,0.6032951734713168
696,American Samoa,ASM,2033,0.2943629937076128
697,American Samoa,ASM,2034,0.14362715943164797
698,American Samoa,ASM,2035,0.07007932847324605
699,American Samoa,ASM,2036,0.03419347913510983
700,American Samoa,ASM,2037,0.01668386442671967
701,American Samoa,ASM,2038,0.008140479976000706
702,American Samoa,ASM,2039,0.003971946339574647
703,American Samoa,ASM,2040,0.0019380132094141106
704,American Samoa,ASM,2041,0.0009456057254453757
705,American Samoa,ASM,2042,0.00046138498109896424
706,American Samoa,ASM,2043,0.0002251214169451312
707,American Samoa,ASM,2044,0.00010984244057244902
708,American Samoa,ASM,2045,5.359490853707956e-05
709,American Samoa,ASM,2046,2.6150313177021526e-05
710,American Samoa,ASM,2047,1.2759400060981388e-05
711,American Samoa,ASM,2048,6.22563442411189e-06
712,American Samoa,ASM,2049,3.0376447009614267e-06
713,American Samoa,ASM,2050,1.48214377855882e-06
714,Zambia,ZMB,2017,0.9244112512635847
715,Zambia,ZMB,2018,0.8516802879572856
716,Zambia,ZMB,2019,0.9006842973240401
717,Zambia,ZMB,2020,1.2364066135038474
718,Zambia,ZMB,2021,1.2364063479840608
719,Zambia,ZMB,2022,1.1935596326526758
720,Zambia,ZMB,2023,1.1521977374353891
721,Zambia,ZMB,2024,1.1122692070280111
722,Zambia,ZMB,2025,1.0737243692705059
723,Zambia,ZMB,2026,1.036515273353519
724,Zambia,ZMB,2027,1.0005956301662924
725,Zambia,ZMB,2028,0.9659207547117424
726,Zambia,ZMB,2029,0.9324475105171521
727,Zambia,ZMB,2030,0.9001342559712413
728,Zambia,ZMB,2031,0.8689407925208853
729,Zambia,ZMB,2032,0.8388283146630384
730,Zambia,ZMB,2033,0.8097593616696519
731,Zambia,ZMB,2034,0.781697770985526
732,Zambia,ZMB,2035,0.7546086332411208
733,Zambia,ZMB,2036,0.7284582488243763
734,Zambia,ZMB,2037,0.7032140859574765
735,Zambia,ZMB,2038,0.6788447402264652
736,Zambia,ZMB,2039,0.6553198955133035
737,Zambia,ZMB,2040,0.6326102862818136
738,Zambia,ZMB,2041,0.6106876611705635
739,Zambia,ZMB,2042,0.5895247478474259
740,Zambia,ZMB,2043,0.5690952190820562
741,Zambia,ZMB,2044,0.5493736599941245
742,Zambia,ZMB,2045,0.5303355364365179
743,Zambia,ZMB,2046,0.5119571644742065
744,Zambia,ZMB,2047,0.4942156809207977
745,Zambia,ZMB,2048,0.47708901489611577
746,Zambia,ZMB,2049,0.4605558603694377
747,Zambia,ZMB,2050,0.4445956496542258
748,Burkina Faso,BFA,2017,2.9938302192293254
749,Burkina Faso,BFA,2018,4.078926304266705
750,Burkina Faso,BFA,2019,3.9058350256255943
751,Burkina Faso,BFA,2020,3.540195034620553
752,Burkina Faso,BFA,2021,3.540194984728808
753,Burkina Faso,BFA,2022,3.364937075909576
754,Burkina Faso,BFA,2023,3.198355337396261
755,Burkina Faso,BFA,2024,3.0400202540150194
756,Burkina Faso,BFA,2025,2.8895235738081215
757,Burkina Faso,BFA,2026,2.7464772553951544
758,Burkina Faso,BFA,2027,2.6105124674452007
759,Burkina Faso,BFA,2028,2.4812786376803038
760,Burkina Faso,BFA,2029,2.3584425489582017
761,Burkina Faso,BFA,2030,2.241687480103603
762,Burkina Faso,BFA,2031,2.1307123892727455
763,Burkina Faso,BFA,2032,2.0252311377456405
764,Burkina Faso,BFA,2033,1.9249717521445708
765,Burkina Faso,BFA,2034,1.8296757231766074
766,Burkina Faso,BFA,2035,1.7390973390919746
767,Burkina Faso,BFA,2036,1.653003052139663
768,Burkina Faso,BFA,2037,1.571170876386788
769,Burkina Faso,BFA,2038,1.4933898153488872
770,Burkina Faso,BFA,2039,1.4194593179556714
771,Burkina Faso,BFA,2040,1.3491887614490345
772,Burkina Faso,BFA,2041,1.2823969598804892
773,Burkina Faso,BFA,2042,1.2189116969403704
774,Burkina Faso,BFA,2043,1.1585692819144795
775,Burkina Faso,BFA,2044,1.1012141276231446
776,Burkina Faso,BFA,2045,1.0466983492544528
777,Burkina Faso,BFA,2046,0.9948813830573406
778,Burkina Faso,BFA,2047,0.945629623911318
779,Burkina Faso,BFA,2048,0.8988160808383787
780,Burkina Faso,BFA,2049,0.8543200495688144
781,Burkina Faso,BFA,2050,0.8120268013167725
782,Sierra Leone,SLE,2017,35.25540741263822
783,Sierra Leone,SLE,2018,45.13624580214475
784,Sierra Leone,SLE,2019,46.352735848632214
785,Sierra Leone,SLE,2020,55.59927590322504
786,Sierra Leone,SLE,2021,55.599283433222006
787,Sierra Leone,SLE,2022,51.74141261226279
788,Sierra Leone,SLE,2023,48.151228105805714
789,Sierra Leone,SLE,2024,44.81015594745939
790,Sierra Leone,SLE,2025,41.70091096375441
791,Sierra Leone,SLE,2026,38.807407348591624
792,Sierra Leone,SLE,2027,36.114675442666496
793,Sierra Leone,SLE,2028,33.60878428732422
794,Sierra Leone,SLE,2029,31.276769552175494
795,Sierra Leone,SLE,2030,29.106566463602864
796,Sierra Leone,SLE,2031,27.086947387160784
797,Sierra Leone,SLE,2032,25.20746374094986
798,Sierra Leone,SLE,2033,23.45839193945084
799,Sierra Leone,SLE,2034,21.83068308815728
800,Sierra Leone,SLE,2035,20.31591616874971
801,Sierra Leone,SLE,2036,18.906254472612744
802,Sierra Leone,SLE,2037,17.594405057302815
803,Sierra Leone,SLE,2038,16.37358101621184
804,Sierra Leone,SLE,2039,15.237466366228606
805,Sierra Leone,SLE,2040,14.18018337174139
806,Sierra Leone,SLE,2041,13.196262135932683
807,Sierra Leone,SLE,2042,12.28061230204427
808,Sierra Leone,SLE,2043,11.428496718208132
809,Sierra Leone,SLE,2044,10.635506929597664
810,Sierra Leone,SLE,2045,9.897540371106244
811,Sierra Leone,SLE,2046,9.210779142558783
812,Sierra Leone,SLE,2047,8.571670256649197
813,Sierra Leone,SLE,2048,7.976907257415062
814,Sierra Leone,SLE,2049,7.423413114152551
815,Sierra Leone,SLE,2050,6.908324302272225
816,Argentina,ARG,2017,0.03653781037019907
817,Argentina,ARG,2018,0.04264776615508129
818,Argentina,ARG,2019,0.040272972526174254
819,Argentina,ARG,2020,0.0373458090139204
820,Argentina,ARG,2021,0.037345811883877186
821,Argentina,ARG,2022,0.03625341786422369
822,Argentina,ARG,2023,0.03519297721856256
823,Argentina,ARG,2024,0.03416355528587303
824,Argentina,ARG,2025,0.033164244744695495
825,Argentina,ARG,2026,0.032194164813428267
826,Argentina,ARG,2027,0.031252460474015795
827,Argentina,ARG,2028,0.030338301718345215
828,Argentina,ARG,2029,0.029450882816685918
829,Argentina,ARG,2030,0.028589421607528153
830,Argentina,ARG,2031,0.027753158808194022
831,Argentina,ARG,2032,0.02694135734561412
832,Argentina,ARG,2033,0.026153301706679018
833,Argentina,ARG,2034,0.02538829730759394
834,Argentina,ARG,2035,0.02464566988167972
835,Argentina,ARG,2036,0.02392476488508153
836,Argentina,ARG,2037,0.023224946919861135
837,Argentina,ARG,2038,0.022545599173963555
838,Argentina,ARG,2039,0.021886122877565882
839,Argentina,ARG,2040,0.021245936775327812
840,Argentina,ARG,2041,0.02062447661407946
841,Argentina,ARG,2042,0.020021194645494643
842,Argentina,ARG,2043,0.019435559143311344
843,Argentina,ARG,2044,0.01886705393467397
844,Argentina,ARG,2045,0.018315177945184065
845,Argentina,ARG,2046,0.017779444757258754
846,Argentina,ARG,2047,0.017259382181407372
847,Argentina,ARG,2048,0.016754531840048933
848,Argentina,ARG,2049,0.016264448763502793
849,Argentina,ARG,2050,0.015788700997797302
850,Eswatini,SWZ,2017,6.3397487283842775
851,Eswatini,SWZ,2018,6.909759472000767
852,Eswatini,SWZ,2019,5.0876770410145005
853,Eswatini,SWZ,2020,5.956995148688781
854,Eswatini,SWZ,2021,5.956994308826146
855,Eswatini,SWZ,2022,6.454149627700673
856,Eswatini,SWZ,2023,6.99279624206276
857,Eswatini,SWZ,2024,7.576396907988614
858,Eswatini,SWZ,2025,8.20870337420937
859,Eswatini,SWZ,2026,8.893780500689878
860,Eswatini,SWZ,2027,9.636032390081406
861,Eswatini,SWZ,2028,10.44023070003751
862,Eswatini,SWZ,2029,11.31154531840308
863,Eswatini,SWZ,2030,12.25557759847464
864,Eswatini,SWZ,2031,13.278396367989558
865,Eswatini,SWZ,2032,14.3865769433326
866,Eswatini,SWZ,2033,15.58724339976654
867,Eswatini,SWZ,2034,16.888114369427278
868,Eswatini,SWZ,2035,18.297552661500557
869,Eswatini,SWZ,2036,19.824619023570715
870,Eswatini,SWZ,2037,21.479130389751873
871,Eswatini,SWZ,2038,23.271722990057555
872,Eswatini,SWZ,2039,25.213920726714722
873,Eswatini,SWZ,2040,27.318209256988133
874,Eswatini,SWZ,2041,29.59811625876521
875,Eswatini,SWZ,2042,32.06829839489884
876,Eswatini,SWZ,2043,34.74463553536874
877,Eswatini,SWZ,2044,37.64433284298113
878,Eswatini,SWZ,2045,40.78603137887567
879,Eswatini,SWZ,2046,44.189927938882185
880,Eswatini,SWZ,2047,47.877904891109054
881,Eswatini,SWZ,2048,51.87367084944082
882,Eswatini,SWZ,2049,56.202913087281445
883,Eswatini,SWZ,2050,60.893462671353674
884,Solomon Islands,SLB,2017,180.5405326460989
885,Solomon Islands,SLB,2018,209.81634461129482
886,Solomon Islands,SLB,2019,387.65761596293345
887,Solomon Islands,SLB,2020,330.1419362403366
888,Solomon Islands,SLB,2021,330.14190832759715
889,Solomon Islands,SLB,2022,293.6971415233939
890,Solomon Islands,SLB,2023,261.2755568536288
891,Solomon Islands,SLB,2024,232.43303034917767
892,Solomon Islands,SLB,2025,206.7744654260465
893,Solomon Islands,SLB,2026,183.9483806926953
894,Solomon Islands,SLB,2027,163.64209521589368
895,Solomon Islands,SLB,2028,145.5774452909402
896,Solomon Islands,SLB,2029,129.50697404281476
897,Solomon Islands,SLB,2030,115.21054166191006
898,Solomon Islands,SLB,2031,102.49230983995118
899,Solomon Islands,SLB,2032,91.17805909770766
900,Solomon Islands,SLB,2033,81.11280225616032
901,Solomon Islands,SLB,2034,72.15866135948936
902,Solomon Islands,SLB,2035,64.19297896711473
903,Solomon Islands,SLB,2036,57.10663794250876
904,Solomon Islands,SLB,2037,50.802566722560535
905,Solomon Islands,SLB,2038,45.19440959207741
906,Solomon Islands,SLB,2039,40.205343748299455
907,Solomon Islands,SLB,2040,35.76702695110079
908,Solomon Islands,SLB,2041,31.818661343366326
909,Solomon Islands,SLB,2042,28.30616061737485
910,Solomon Islands,SLB,2043,25.18140911869848
911,Solomon Islands,SLB,2044,22.40160273852348
912,Solomon Islands,SLB,2045,19.928662565669836
913,Solomon Islands,SLB,2046,17.72871326627707
914,Solomon Islands,SLB,2047,15.771619045791365
915,Solomon Islands,SLB,2048,14.030570836673341
916,Solomon Islands,SLB,2049,12.481719056956189
917,Solomon Islands,SLB,2050,11.103846909034345
918,Germany,DEU,2017,0.026201067759825777
919,Germany,DEU,2018,0.02457027464961802
920,Germany,DEU,2019,0.024397870684499758
921,Germany,DEU,2020,0.023429382818022308
922,Germany,DEU,2021,0.023429379367600697
923,Germany,DEU,2022,0.022879107606187717
924,Germany,DEU,2023,0.022341759747139287
925,Germany,DEU,2024,0.02181703225452275
926,Germany,DEU,2025,0.021304628721371517
927,Germany,DEU,2026,0.020804259702251412
928,Germany,DEU,2027,0.02031564254975951
929,Germany,DEU,2028,0.019838501254862376
930,Germany,DEU,2029,0.019372566290985285
931,Germany,DEU,2030,0.01891757446176206
932,Germany,DEU,2031,0.018473268752361566
933,Germany,DEU,2032,0.018039398184305704
934,Germany,DEU,2033,0.01761571767369713
935,Germany,DEU,2034,0.01720198789277672
936,Germany,DEU,2035,0.01679797513473274
937,Germany,DEU,2036,0.01640345118168502
938,Germany,DEU,2037,0.016018193175769635
939,Germany,DEU,2038,0.015641983493251414
940,Germany,DEU,2039,0.015274609621593232
941,Germany,DEU,2040,0.014915864039412237
942,Germany,DEU,2041,0.01456554409925565
943,Germany,DEU,2042,0.014223451913129749
944,Germany,DEU,2043,0.013889394240717251
945,Germany,DEU,2044,0.01356318238022011
946,Germany,DEU,2045,0.013244632061766095
947,Germany,DEU,2046,0.01293356334331883
948,Germany,DEU,2047,0.012629800509032396
949,Germany,DEU,2048,0.01233317196999351
950,Germany,DEU,2049,0.012043510167294534
951,Germany,DEU,2050,0.011760651477383347
952,United Kingdom,GBR,2017,0.013171910294830906
953,United Kingdom,GBR,2018,0.013123437487054211
954,United Kingdom,GBR,2019,0.012628177042323288
955,United Kingdom,GBR,2020,0.011717388845023678
956,United Kingdom,GBR,2021,0.011717389865218636
957,United Kingdom,GBR,2022,0.011924248315859613
958,United Kingdom,GBR,2023,0.012134758639408548
959,United Kingdom,GBR,2024,0.01234898530592074
960,United Kingdom,GBR,2025,0.012566993923603926
961,United Kingdom,GBR,2026,0.012788851258910884
962,United Kingdom,GBR,2027,0.01301462525698772
963,United Kingdom,GBR,2028,0.013244385062482001
964,United Kingdom,GBR,2029,0.013478201040718719
965,United Kingdom,GBR,2030,0.013716144799250308
966,United Kingdom,GBR,2031,0.013958289209786798
967,United Kingdom,GBR,2032,0.01420470843051321
968,United Kingdom,GBR,2033,0.0144554779288009
969,United Kingdom,GBR,2034,0.014710674504320008
970,United Kingdom,GBR,2035,0.014970376312559706
971,United Kingdom,GBR,2036,0.015234662888763864
972,United Kingdom,GBR,2037,0.015503615172289159
973,United Kingdom,GBR,2038,0.015777315531393245
974,United Kingdom,GBR,2039,0.01605584778846059
975,United Kingdom,GBR,2040,0.01633929724567344
976,United Kingdom,GBR,2041,0.016627750711136306
977,United Kingdom,GBR,2042,0.016921296525461326
978,United Kingdom,GBR,2043,0.01722002458882322
979,United Kingdom,GBR,2044,0.017524026388491626
980,United Kingdom,GBR,2045,0.017833395026849767
981,United Kingdom,GBR,2046,0.018148225249907574
982,United Kingdom,GBR,2047,0.018468613476318153
983,United Kingdom,GBR,2048,0.018794657826906657
984,United Kingdom,GBR,2049,0.01912645815472034
985,United Kingdom,GBR,2050,0.01946411607560924
986,Singapore,SGP,2017,0.09137752681684745
987,Singapore,SGP,2018,0.08210465580970096
988,Singapore,SGP,2019,0.0951348805169103
989,Singapore,SGP,2020,0.1107250119849068
990,Singapore,SGP,2021,0.11072501073852502
991,Singapore,SGP,2022,0.10970754661606842
992,Singapore,SGP,2023,0.10869943208169046
993,Singapore,SGP,2024,0.10770058122101465
994,Singapore,SGP,2025,0.10671090890913827
995,Singapore,SGP,2026,0.10573033080338208
996,Singapore,SGP,2027,0.10475876333610071
997,Singapore,SGP,2028,0.10379612370756025
998,Singapore,SGP,2029,0.102842329878884
999,Singapore,SGP,2030,0.10189730056505775
1000,Singapore,SGP,2031,0.1009609552280049
1001,Singapore,SGP,2032,0.10003321406972182
1002,Singapore,SGP,2033,0.09911399802547739
1003,Singapore,SGP,2034,0.09820322875707459
1004,Singapore,SGP,2035,0.09730082864617572
1005,Singapore,SGP,2036,0.09640672078768489
1006,Singapore,SGP,2037,0.09552082898319601
1007,Singapore,SGP,2038,0.09464307773449898
1008,Singapore,SGP,2039,0.09377339223714407
1009,Singapore,SGP,2040,0.09291169837406861
1010,Singapore,SGP,2041,0.09205792270927853
1011,Singapore,SGP,2042,0.09121199248159245
1012,Singapore,SGP,2043,0.09037383559843834
1013,Singapore,SGP,2044,0.08954338062971068
1014,Singapore,SGP,2045,0.08872055680168349
1015,Singapore,SGP,2046,0.08790529399097753
1016,Singapore,SGP,2047,0.08709752271858588
1017,Singapore,SGP,2048,0.08629717414395072
1018,Singapore,SGP,2049,0.08550418005909846
1019,Singapore,SGP,2050,0.08471847288282457
1020,Chad,TCD,2017,145.96122235879625
1021,Chad,TCD,2018,29.761638893891217
1022,Chad,TCD,2019,87.66994783064644
1023,Chad,TCD,2020,49.12589945572262
1024,Chad,TCD,2021,49.12590307855761
1025,Chad,TCD,2022,31.792656824976493
1026,Chad,TCD,2023,20.575154137612287
1027,Chad,TCD,2024,13.315558058486252
1028,Chad,TCD,2025,8.617388002202077
1029,Chad,TCD,2026,5.576888002314643
1030,Chad,TCD,2027,3.6091771407314432
1031,Chad,TCD,2028,2.3357398656332995
1032,Chad,TCD,2029,1.5116134529221252
1033,Chad,TCD,2030,0.9782661437067242
1034,Chad,TCD,2031,0.6331014361329113
1035,Chad,TCD,2032,0.40972227344475776
1036,Chad,TCD,2033,0.2651586803879848
1037,Chad,TCD,2034,0.17160191266628094
1038,Chad,TCD,2035,0.11105507233494381
1039,Chad,TCD,2036,0.07187116332033192
1040,Chad,TCD,2037,0.04651263565376557
1041,Chad,TCD,2038,0.030101436730855406
1042,Chad,TCD,2039,0.019480652526478234
1043,Chad,TCD,2040,0.012607232878966923
1044,Chad,TCD,2041,0.008158983414363009
1045,Chad,TCD,2042,0.005280223741001074
1046,Chad,TCD,2043,0.0034171858599381867
1047,Chad,TCD,2044,0.0022114894697904623
1048,Chad,TCD,2045,0.0014312027134170996
1049,Chad,TCD,2046,0.0009262269772808649
1050,Chad,TCD,2047,0.0005994234117922793
1051,Chad,TCD,2048,0.0003879269719173188
1052,Chad,TCD,2049,0.0002510534833649255
1053,Chad,TCD,2050,0.00016247349648865436
1054,Kuwait,KWT,2017,0.00028964527202012766
1055,Kuwait,KWT,2018,0.0002515424212862482
1056,Kuwait,KWT,2019,0.00027396156576027774
1057,Kuwait,KWT,2020,0.0003085350135271655
1058,Kuwait,KWT,2021,0.00030853502051108336
1059,Kuwait,KWT,2022,0.0002961774146443142
1060,Kuwait,KWT,2023,0.00028431476206519895
