iso_code3,Nation,Year,frac_trns_fuelmix_road_heavy_regional_diesel
GNQ,Equatorial Guinea,2047,0.2686325458971377
GNQ,Equatorial Guinea,2048,0.2670044684788495
GNQ,Equatorial Guinea,2049,0.26543782594097975
GNQ,Equatorial Guinea,2050,0.2639292053438459
GRC,Greece,2021,0.5437520032968542
GRC,Greece,2022,0.5437520032968542
GRC,Greece,2023,0.5437520032968542
GRC,Greece,2024,0.5437520032968542
GRC,Greece,2025,0.5437520032968542
GRC,Greece,2026,0.5437520032968542
GRC,Greece,2027,0.5437520032968542
GRC,Greece,2028,0.5437520032968542
GRC,Greece,2029,0.5437520032968542
GRC,Greece,2030,0.5437520032968542
GRC,Greece,2031,0.5437520032968542
GRC,Greece,2032,0.5437520032968542
GRC,Greece,2033,0.5437520032968542
GRC,Greece,2034,0.5437520032968542
GRC,Greece,2035,0.5437520032968542
GRC,Greece,2036,0.5437520032968542
GRC,Greece,2037,0.5437520032968542
GRC,Greece,2038,0.5437520032968542
GRC,Greece,2039,0.5437520032968542
GRC,Greece,2040,0.5437520032968542
GRC,Greece,2041,0.5437520032968542
GRC,Greece,2042,0.5437520032968542
GRC,Greece,2043,0.5437520032968542
GRC,Greece,2044,0.5437520032968542
GRC,Greece,2045,0.5437520032968542
GRC,Greece,2046,0.5437520032968542
GRC,Greece,2047,0.5437520032968542
GRC,Greece,2048,0.5437520032968542
GRC,Greece,2049,0.5437520032968542
GRC,Greece,2050,0.5437520032968542
GTM,Guatemala,2021,0.578758446316697
GTM,Guatemala,2022,0.5750944376290656
GTM,Guatemala,2023,0.5715719833453765
GTM,Guatemala,2024,0.5681830357555865
GTM,Guatemala,2025,0.5649201458462291
GTM,Guatemala,2026,0.5587732349166725
GTM,Guatemala,2027,0.5529413105338568
GTM,Guatemala,2028,0.5474007662185414
GTM,Guatemala,2029,0.5421302968970416
GTM,Guatemala,2030,0.5371106251178028
GTM,Guatemala,2031,0.5307429825003815
GTM,Guatemala,2032,0.5247087573548316
GTM,Guatemala,2033,0.5189824305734704
GTM,Guatemala,2034,0.5135410225024486
GTM,Guatemala,2035,0.5083637847272873
GTM,Guatemala,2036,0.5018326959696104
GTM,Guatemala,2037,0.49565649607857265
GTM,Guatemala,2038,0.48980702403057624
GTM,Guatemala,2039,0.48425902152239053
GTM,Guatemala,2040,0.478989768366314
GTM,Guatemala,2041,0.47258663495700054
GTM,Guatemala,2042,0.46654588688526943
GTM,Guatemala,2043,0.4608376069360549
GTM,Guatemala,2044,0.4554350828399832
GTM,Guatemala,2045,0.45031438929670103
GTM,Guatemala,2046,0.444245962833062
GTM,Guatemala,2047,0.43853083195703807
GTM,Guatemala,2048,0.43313901677557687
GTM,Guatemala,2049,0.4280438361257323
GTM,Guatemala,2050,0.4232214660160608
GUY,Guyana,2021,0.5277382790461105
GUY,Guyana,2022,0.5188401328111739
GUY,Guyana,2023,0.5105254320523334
GUY,Guyana,2024,0.5027386141781234
GUY,Guyana,2025,0.4954309546351676
GUY,Guyana,2026,0.493162694468019
GUY,Guyana,2027,0.49093589577817615
GUY,Guyana,2028,0.4887494320512675
GUY,Guyana,2029,0.4866022172167135
GUY,Guyana,2030,0.48449320384886974
GUY,Guyana,2031,0.4822814449527485
GUY,Guyana,2032,0.48010653498410255
GUY,Guyana,2033,0.4779675606704085
GUY,Guyana,2034,0.47586363867154213
GUY,Guyana,2035,0.47379391436345547
GUY,Guyana,2036,0.4713808920201121
GUY,Guyana,2037,0.46901008167338687
GUY,Guyana,2038,0.46668038527970407
GUY,Guyana,2039,0.46439074255205676
GUY,Guyana,2040,0.4621401293509984
GUY,Guyana,2041,0.4593893996949865
GUY,Guyana,2042,0.45669489618974285
GUY,Guyana,2043,0.4540549123442911
GUY,Guyana,2044,0.45146781003311975
GUY,Guyana,2045,0.44893201610655803
GUY,Guyana,2046,0.44600730204065814
GUY,Guyana,2047,0.4431502369673189
GUY,Guyana,2048,0.44035850062633514
GUY,Guyana,2049,0.4376298776667403
GUY,Guyana,2050,0.43496225178381537
HKG,"Hong Kong SAR, China",2021,0.2540773589900804
HKG,"Hong Kong SAR, China",2022,0.2541496659165487
HKG,"Hong Kong SAR, China",2023,0.25421921749357107
HKG,"Hong Kong SAR, China",2024,0.2542861682707504
HKG,"Hong Kong SAR, China",2025,0.25435066145142654
HKG,"Hong Kong SAR, China",2026,0.2544360510342776
HKG,"Hong Kong SAR, China",2027,0.2545175616773562
HKG,"Hong Kong SAR, China",2028,0.2545954518199779
HKG,"Hong Kong SAR, China",2029,0.2546699574417941
HKG,"Hong Kong SAR, China",2030,0.2547412944507312
HKG,"Hong Kong SAR, China",2031,0.2548135192705355
HKG,"Hong Kong SAR, China",2032,0.2548826976384961
HKG,"Hong Kong SAR, China",2033,0.2549490183230488
HKG,"Hong Kong SAR, China",2034,0.25501265481259167
HKG,"Hong Kong SAR, China",2035,0.2550737668308894
HKG,"Hong Kong SAR, China",2036,0.2551323746287239
HKG,"Hong Kong SAR, China",2037,0.25518880149460416
HKG,"Hong Kong SAR, China",2038,0.2552431669411562
HKG,"Hong Kong SAR, China",2039,0.25529558190543944
HKG,"Hong Kong SAR, China",2040,0.25534614950456097
HKG,"Hong Kong SAR, China",2041,0.25539154916986384
HKG,"Hong Kong SAR, China",2042,0.25543552051286306
HKG,"Hong Kong SAR, China",2043,0.25547812989449936
HKG,"Hong Kong SAR, China",2044,0.2555194396275014
HKG,"Hong Kong SAR, China",2045,0.2555595082804399
HKG,"Hong Kong SAR, China",2046,0.2555945507834615
HKG,"Hong Kong SAR, China",2047,0.255628677214814
HKG,"Hong Kong SAR, China",2048,0.2556619230325777
HKG,"Hong Kong SAR, China",2049,0.25569432188819025
HKG,"Hong Kong SAR, China",2050,0.2557259057400638
HND,Honduras,2021,0.5644907804448914
HND,Honduras,2022,0.5593697399667895
HND,Honduras,2023,0.5543801843233911
HND,Honduras,2024,0.5495171138081035
HND,Honduras,2025,0.5447757790265393
HND,Honduras,2026,0.5371207588058712
HND,Honduras,2027,0.5297626075509576
HND,Honduras,2028,0.5226843844606703
HND,Honduras,2029,0.5158704136403692
HND,Honduras,2030,0.5093061682079276
HND,Honduras,2031,0.5014296837170072
HND,Honduras,2032,0.4938827604249043
HND,Honduras,2033,0.4866451383509046
HND,Honduras,2034,0.47969818482756604
HND,Honduras,2035,0.47302473433155084
HND,Honduras,2036,0.46507850936678685
HND,Honduras,2037,0.4575012117771949
HND,Honduras,2038,0.45026773162179007
HND,Honduras,2039,0.44335518711951494
HND,Honduras,2040,0.436742682865026
HND,Honduras,2041,0.4291171231230216
HND,Honduras,2042,0.4218742625078693
HND,Honduras,2043,0.4149859968259606
HND,Honduras,2044,0.40842690797326814
HND,Honduras,2045,0.40217395051667837
HND,Honduras,2046,0.39521150897161345
HND,Honduras,2047,0.388617974417873
HND,Honduras,2048,0.38236478360509313
HND,Honduras,2049,0.376426247838035
HND,Honduras,2050,0.3707792002386208
HRV,Croatia,2021,0.7735635080645161
HRV,Croatia,2022,0.7735635080645161
HRV,Croatia,2023,0.7735635080645161
HRV,Croatia,2024,0.7735635080645161
HRV,Croatia,2025,0.7735635080645161
HRV,Croatia,2026,0.7735635080645161
HRV,Croatia,2027,0.7735635080645161
HRV,Croatia,2028,0.7735635080645161
HRV,Croatia,2029,0.7735635080645161
HRV,Croatia,2030,0.7735635080645161
HRV,Croatia,2031,0.7735635080645161
HRV,Croatia,2032,0.7735635080645161
HRV,Croatia,2033,0.7735635080645161
HRV,Croatia,2034,0.7735635080645161
HRV,Croatia,2035,0.7735635080645161
HRV,Croatia,2036,0.7735635080645161
HRV,Croatia,2037,0.7735635080645161
HRV,Croatia,2038,0.7735635080645161
HRV,Croatia,2039,0.7735635080645161
HRV,Croatia,2040,0.7735635080645161
HRV,Croatia,2041,0.7735635080645161
HRV,Croatia,2042,0.7735635080645161
HRV,Croatia,2043,0.7735635080645161
HRV,Croatia,2044,0.7735635080645161
HRV,Croatia,2045,0.7735635080645161
HRV,Croatia,2046,0.7735635080645161
HRV,Croatia,2047,0.7735635080645161
HRV,Croatia,2048,0.7735635080645161
HRV,Croatia,2049,0.7735635080645161
HRV,Croatia,2050,0.7735635080645161
HTI,Haiti,2021,0.7372102375963888
HTI,Haiti,2022,0.732877607751348
HTI,Haiti,2023,0.7284801012912311
HTI,Haiti,2024,0.724016250034279
HTI,Haiti,2025,0.7194845411613522
HTI,Haiti,2026,0.7084820341243286
HTI,Haiti,2027,0.6975534812021487
HTI,Haiti,2028,0.6866981392607503
HTI,Haiti,2029,0.6759152750894263
HTI,Haiti,2030,0.6652041652357356
HTI,Haiti,2031,0.6523082889566905
HTI,Haiti,2032,0.6395640800716699
HTI,Haiti,2033,0.6269688786000177
HTI,Haiti,2034,0.6145200864014277
HTI,Haiti,2035,0.6022151653892154
HTI,Haiti,2036,0.5877055243040685
HTI,Haiti,2037,0.5734855723612425
HTI,Haiti,2038,0.5595467197199391
HTI,Haiti,2039,0.5458807128226343
HTI,Haiti,2040,0.532479618098158
HTI,Haiti,2041,0.5173213671934827
HTI,Haiti,2042,0.5025978646786188
HTI,Haiti,2043,0.48829067167762924
HTI,Haiti,2044,0.4743823775031213
HTI,Haiti,2045,0.46085652897428064
HTI,Haiti,2046,0.44619289522434147
HTI,Haiti,2047,0.43207035529882887
HTI,Haiti,2048,0.4184595019071673
HTI,Haiti,2049,0.4053330208055966
HTI,Haiti,2050,0.3926655078384313
HUN,Hungary,2021,0.6581020153185941
HUN,Hungary,2022,0.6581020153185941
HUN,Hungary,2023,0.6581020153185941
HUN,Hungary,2024,0.6581020153185941
HUN,Hungary,2025,0.6581020153185941
HUN,Hungary,2026,0.6581020153185941
HUN,Hungary,2027,0.6581020153185941
HUN,Hungary,2028,0.6581020153185941
HUN,Hungary,2029,0.6581020153185941
HUN,Hungary,2030,0.6581020153185941
HUN,Hungary,2031,0.6581020153185941
HUN,Hungary,2032,0.6581020153185941
HUN,Hungary,2033,0.6581020153185941
HUN,Hungary,2034,0.6581020153185941
HUN,Hungary,2035,0.6581020153185941
HUN,Hungary,2036,0.6581020153185941
HUN,Hungary,2037,0.6581020153185941
HUN,Hungary,2038,0.6581020153185941
HUN,Hungary,2039,0.6581020153185941
HUN,Hungary,2040,0.6581020153185941
HUN,Hungary,2041,0.6581020153185941
HUN,Hungary,2042,0.6581020153185941
HUN,Hungary,2043,0.6581020153185941
HUN,Hungary,2044,0.6581020153185941
HUN,Hungary,2045,0.6581020153185941
HUN,Hungary,2046,0.6581020153185941
HUN,Hungary,2047,0.6581020153185941
HUN,Hungary,2048,0.6581020153185941
HUN,Hungary,2049,0.6581020153185941
HUN,Hungary,2050,0.6581020153185941
IDN,Indonesia,2021,0.5403633293639635
IDN,Indonesia,2022,0.5308762173064842
IDN,Indonesia,2023,0.5218351550547453
IDN,Indonesia,2024,0.5132094076515521
IDN,Indonesia,2025,0.5049710004534746
IDN,Indonesia,2026,0.4946609668065842
IDN,Indonesia,2027,0.48494705708231667
IDN,Indonesia,2028,0.47577902233719027
IDN,Indonesia,2029,0.4671121067809399
IDN,Indonesia,2030,0.4589063171142905
IDN,Indonesia,2031,0.45037162031898675
IDN,Indonesia,2032,0.4422987416916993
IDN,Indonesia,2033,0.43465118472153563
IDN,Indonesia,2034,0.42739619984891936
IDN,Indonesia,2035,0.42050431564293317
IDN,Indonesia,2036,0.413267404565074
IDN,Indonesia,2037,0.40640906894667683
IDN,Indonesia,2038,0.39990036005187707
IDN,Indonesia,2039,0.39371520730129433
IDN,Indonesia,2040,0.3878300692550803
IDN,Indonesia,2041,0.38187679278900083
IDN,Indonesia,2042,0.3762105218314106
IDN,Indonesia,2043,0.37081099023220154
IDN,Indonesia,2044,0.3656597960187949
IDN,Indonesia,2045,0.3607401918694881
IDN,Indonesia,2046,0.35585089850749296
IDN,Indonesia,2047,0.3511754635804536
IDN,Indonesia,2048,0.3467001560857553
IDN,Indonesia,2049,0.3424123958745483
IDN,Indonesia,2050,0.3383006355538794
IND,India,2021,0.6573646051688177
IND,India,2022,0.6472209062907528
IND,India,2023,0.637650337315577
IND,India,2024,0.6286056590903372
IND,India,2025,0.6200446851081011
IND,India,2026,0.6109032215485417
IND,India,2027,0.602248438844285
IND,India,2028,0.594042479264593
IND,India,2029,0.5862513123235176
IND,India,2030,0.5788442630558402
IND,India,2031,0.570553962479668
IND,India,2032,0.5626953080316051
IND,India,2033,0.5552354436679714
IND,India,2034,0.5481447654135815
IND,India,2035,0.5413965287182724
IND,India,2036,0.5337950371842831
IND,India,2037,0.5265850008879132
IND,India,2038,0.519736940626374
IND,India,2039,0.5132242646897287
IND,India,2040,0.5070229237732303
IND,India,2041,0.5002575216573804
IND,India,2042,0.49382897755506316
IND,India,2043,0.487712743712099
IND,India,2044,0.48188660095916935
IND,India,2045,0.4763303889978826
IND,India,2046,0.4703539526057241
IND,India,2047,0.464660613900793
IND,India,2048,0.459230723203311
IND,India,2049,0.4540464082114419
IND,India,2050,0.44909137748314376
IRL,Ireland,2021,0.8324196055969234
IRL,Ireland,2022,0.8324196055969234
IRL,Ireland,2023,0.8324196055969234
IRL,Ireland,2024,0.8324196055969234
IRL,Ireland,2025,0.8324196055969234
IRL,Ireland,2026,0.8324196055969234
IRL,Ireland,2027,0.8324196055969234
IRL,Ireland,2028,0.8324196055969234
IRL,Ireland,2029,0.8324196055969234
IRL,Ireland,2030,0.8324196055969234
IRL,Ireland,2031,0.8324196055969234
IRL,Ireland,2032,0.8324196055969234
IRL,Ireland,2033,0.8324196055969234
IRL,Ireland,2034,0.8324196055969234
IRL,Ireland,2035,0.8324196055969234
IRL,Ireland,2036,0.8324196055969234
IRL,Ireland,2037,0.8324196055969234
IRL,Ireland,2038,0.8324196055969234
IRL,Ireland,2039,0.8324196055969234
IRL,Ireland,2040,0.8324196055969234
IRL,Ireland,2041,0.8324196055969234
IRL,Ireland,2042,0.8324196055969234
IRL,Ireland,2043,0.8324196055969234
IRL,Ireland,2044,0.8324196055969234
IRL,Ireland,2045,0.8324196055969234
IRL,Ireland,2046,0.8324196055969234
IRL,Ireland,2047,0.8324196055969234
IRL,Ireland,2048,0.8324196055969234
IRL,Ireland,2049,0.8324196055969234
IRL,Ireland,2050,0.8324196055969234
IRN,"Iran, Islamic Rep.",2021,0.39590791523968794
IRN,"Iran, Islamic Rep.",2022,0.39351836545870605
IRN,"Iran, Islamic Rep.",2023,0.3911430812293183
IRN,"Iran, Islamic Rep.",2024,0.38878193518424237
IRN,"Iran, Islamic Rep.",2025,0.3864348014679307
IRN,"Iran, Islamic Rep.",2026,0.38155198877397034
IRN,"Iran, Islamic Rep.",2027,0.3768638384903658
IRN,"Iran, Islamic Rep.",2028,0.3723589372559448
IRN,"Iran, Islamic Rep.",2029,0.3680267468501726
IRN,"Iran, Islamic Rep.",2030,0.36385752189200776
IRN,"Iran, Islamic Rep.",2031,0.3593432073604347
IRN,"Iran, Islamic Rep.",2032,0.3550160939494621
IRN,"Iran, Islamic Rep.",2033,0.35086477381231207
IRN,"Iran, Islamic Rep.",2034,0.34687874755890974
IRN,"Iran, Islamic Rep.",2035,0.34304833559060827
IRN,"Iran, Islamic Rep.",2036,0.339065874967068
IRN,"Iran, Islamic Rep.",2037,0.3352473248162101
IRN,"Iran, Islamic Rep.",2038,0.3315827698227793
IRN,"Iran, Islamic Rep.",2039,0.32806307859749795
IRN,"Iran, Islamic Rep.",2040,0.32467982770511805
IRN,"Iran, Islamic Rep.",2041,0.3213478086734073
IRN,"Iran, Islamic Rep.",2042,0.3181353197967118
IRN,"Iran, Islamic Rep.",2043,0.31503604251634776
IRN,"Iran, Islamic Rep.",2044,0.3120440959080142
IRN,"Iran, Islamic Rep.",2045,0.3091539994375434
IRN,"Iran, Islamic Rep.",2046,0.306327434188506
IRN,"Iran, Islamic Rep.",2047,0.30358694135812253
IRN,"Iran, Islamic Rep.",2048,0.30092864839055516
IRN,"Iran, Islamic Rep.",2049,0.2983489116085882
IRN,"Iran, Islamic Rep.",2050,0.29584429955064456
IRQ,Iraq,2021,0.5080575849208138
IRQ,Iraq,2022,0.5081034175676789
IRQ,Iraq,2023,0.5081479920504306
IRQ,Iraq,2024,0.5081913594749032
IRQ,Iraq,2025,0.5082335682160583
IRQ,Iraq,2026,0.5034480862976567
IRQ,Iraq,2027,0.49895403898591617
IRQ,Iraq,2028,0.4947255905380062
IRQ,Iraq,2029,0.4907398713538373
IRQ,Iraq,2030,0.48697656418262353
IRQ,Iraq,2031,0.48267590084406126
IRQ,Iraq,2032,0.4786178044409894
IRQ,Iraq,2033,0.47478231587368425
IRQ,Iraq,2034,0.4711516073090995
IRQ,Iraq,2035,0.4677097051022465
IRQ,Iraq,2036,0.4648225846423253
IRQ,Iraq,2037,0.4620594057006364
IRQ,Iraq,2038,0.45941235493801835
IRQ,Iraq,2039,0.4568742622416044
IRQ,Iraq,2040,0.454438535868331
IRQ,Iraq,2041,0.4515231319380247
IRQ,Iraq,2042,0.4487254155060274
IRQ,Iraq,2043,0.4460384014375673
IRQ,Iraq,2044,0.44345564666068404
IRQ,Iraq,2045,0.44097119858525485
IRQ,Iraq,2046,0.43816489301785894
IRQ,Iraq,2047,0.43546211597856777
IRQ,Iraq,2048,0.43285724226046113
IRQ,Iraq,2049,0.4303450469333147
IRQ,Iraq,2050,0.42792067036244624
ISL,Iceland,2021,0.289602669176243
ISL,Iceland,2022,0.2893215258244886
ISL,Iceland,2023,0.2890458416532199
ISL,Iceland,2024,0.28877545918361175
ISL,Iceland,2025,0.2885102269361257
ISL,Iceland,2026,0.28795906668213844
ISL,Iceland,2027,0.2874284098277595
ISL,Iceland,2028,0.28691713316196893
ISL,Iceland,2029,0.28642419404435576
ISL,Iceland,2030,0.2859486233079889
ISL,Iceland,2031,0.28542941126500887
ISL,Iceland,2032,0.28492982583398807
ISL,Iceland,2033,0.2844487748066863
ISL,Iceland,2034,0.2839852455398576
ISL,Iceland,2035,0.28353829783966833
ISL,Iceland,2036,0.2830463811947425
ISL,Iceland,2037,0.28257361749036264
ISL,Iceland,2038,0.2821189094977122
ISL,Iceland,2039,0.2816812422278842
ISL,Iceland,2040,0.2812596753685087
ISL,Iceland,2041,0.2808151612634391
ISL,Iceland,2042,0.28038772983969307
ISL,Iceland,2043,0.2799764149307541
ISL,Iceland,2044,0.2795803218814992
ISL,Iceland,2045,0.27919862105220167
ISL,Iceland,2046,0.2788124517670288
ISL,Iceland,2047,0.2784403243173894
ISL,Iceland,2048,0.278081486498077
ISL,Iceland,2049,0.2777352388877349
ISL,Iceland,2050,0.27740093029873425
ISR,Israel,2021,0.27167663984419993
ISR,Israel,2022,0.2713059703068937
ISR,Israel,2023,0.2709593453272844
ISR,Israel,2024,0.27063449882312074
ISR,Israel,2025,0.27032944079525156
ISR,Israel,2026,0.2699388609635865
ISR,Israel,2027,0.2695750906304508
ISR,Israel,2028,0.26923546107068036
ISR,Israel,2029,0.268917646390986
ISR,Israel,2030,0.2686196101915311
ISR,Israel,2031,0.26828379125652485
ISR,Israel,2032,0.2679695338348228
ISR,Israel,2033,0.2676748259561298
ISR,Israel,2034,0.2673978984229408
ISR,Israel,2035,0.26713718926531843
ISR,Israel,2036,0.26684198339886184
ISR,Israel,2037,0.2665650080518242
ISR,Israel,2038,0.26630462506071784
ISR,Israel,2039,0.2660593868243038
ISR,Israel,2040,0.26582800937729323
ISR,Israel,2041,0.26557219860115944
ISR,Israel,2042,0.26533126740826896
ISR,Israel,2043,0.26510395425149913
ISR,Israel,2044,0.2648891362757407
ISR,Israel,2045,0.2646858107683139
ISR,Israel,2046,0.2644641752601135
ISR,Israel,2047,0.2642545165002032
ISR,Israel,2048,0.2640558892285902
ISR,Israel,2049,0.2638674451077732
ISR,Israel,2050,0.2636884206107518
ITA,Italy,2021,0.7216981992665708
ITA,Italy,2022,0.7216981992665708
ITA,Italy,2023,0.7216981992665708
ITA,Italy,2024,0.7216981992665708
ITA,Italy,2025,0.7216981992665708
ITA,Italy,2026,0.7216981992665708
ITA,Italy,2027,0.7216981992665708
ITA,Italy,2028,0.7216981992665708
ITA,Italy,2029,0.7216981992665708
ITA,Italy,2030,0.7216981992665708
ITA,Italy,2031,0.7216981992665708
ITA,Italy,2032,0.7216981992665708
ITA,Italy,2033,0.7216981992665708
ITA,Italy,2034,0.7216981992665708
ITA,Italy,2035,0.7216981992665708
ITA,Italy,2036,0.7216981992665708
ITA,Italy,2037,0.7216981992665708
ITA,Italy,2038,0.7216981992665708
ITA,Italy,2039,0.7216981992665708
ITA,Italy,2040,0.7216981992665708
ITA,Italy,2041,0.7216981992665708
ITA,Italy,2042,0.7216981992665708
ITA,Italy,2043,0.7216981992665708
ITA,Italy,2044,0.7216981992665708
ITA,Italy,2045,0.7216981992665708
ITA,Italy,2046,0.7216981992665708
ITA,Italy,2047,0.7216981992665708
ITA,Italy,2048,0.7216981992665708
ITA,Italy,2049,0.7216981992665708
ITA,Italy,2050,0.7216981992665708
JAM,Jamaica,2021,0.4750966882364283
JAM,Jamaica,2022,0.47195975501315346
JAM,Jamaica,2023,0.4688847947861639
JAM,Jamaica,2024,0.46586998901871945
JAM,Jamaica,2025,0.46291358963577117
JAM,Jamaica,2026,0.4602815950428342
JAM,Jamaica,2027,0.45768474358218664
JAM,Jamaica,2028,0.45512233606026037
JAM,Jamaica,2029,0.45259369170911706
JAM,Jamaica,2030,0.4500981475834734
JAM,Jamaica,2031,0.44731075148251026
JAM,Jamaica,2032,0.4445624883464617
JAM,Jamaica,2033,0.4418525398233396
JAM,Jamaica,2034,0.4391801102211273
JAM,Jamaica,2035,0.4365444257288678
JAM,Jamaica,2036,0.43338730139500226
JAM,Jamaica,2037,0.43028684627897046
JAM,Jamaica,2038,0.42724154816527793
JAM,Jamaica,2039,0.4242499481685905
JAM,Jamaica,2040,0.42131063840334526
JAM,Jamaica,2041,0.4179342865858382
JAM,Jamaica,2042,0.4146310274600589
JAM,Jamaica,2043,0.4113985129300537
JAM,Jamaica,2044,0.4082344944107582
JAM,Jamaica,2045,0.4051368176117576
JAM,Jamaica,2046,0.4017619626149366
JAM,Jamaica,2047,0.3984660225607759
JAM,Jamaica,2048,0.3952462615097977
JAM,Jamaica,2049,0.39210006854910057
JAM,Jamaica,2050,0.3890249507312113
JOR,Jordan,2021,0.3141345654360968
JOR,Jordan,2022,0.31042283314498004
JOR,Jordan,2023,0.30683507579474084
JOR,Jordan,2024,0.30336518411378394
JOR,Jordan,2025,0.3000074437493849
JOR,Jordan,2026,0.2949718656711993
JOR,Jordan,2027,0.2903423561051012
JOR,Jordan,2028,0.2860717007433726
JOR,Jordan,2029,0.2821197317644524
JOR,Jordan,2030,0.2784520605530726
JOR,Jordan,2031,0.27426096802651695
JOR,Jordan,2032,0.2704223497035469
JOR,Jordan,2033,0.2668935348649476
JOR,Jordan,2034,0.2636384732853431
JOR,Jordan,2035,0.2606264991896147
JOR,Jordan,2036,0.2592575024188843
JOR,Jordan,2037,0.25801010031354527
JOR,Jordan,2038,0.2568687816234647
JOR,Jordan,2039,0.2558205657520791
JOR,Jordan,2040,0.2548545068878224
JOR,Jordan,2041,0.2549691552867604
JOR,Jordan,2042,0.25507374885939166
JOR,Jordan,2043,0.2551695547732034
JOR,Jordan,2044,0.25525763585214706
JOR,Jordan,2045,0.25533889017096206
JOR,Jordan,2046,0.25543628060971896
JOR,Jordan,2047,0.25552574138398565
JOR,Jordan,2048,0.25560820307554083
JOR,Jordan,2049,0.25568445613714635
JOR,Jordan,2050,0.25575517631178846
JPN,Japan,2021,0.3869479823830496
JPN,Japan,2022,0.3869479823830496
JPN,Japan,2023,0.3869479823830496
JPN,Japan,2024,0.3869479823830496
JPN,Japan,2025,0.3869479823830496
JPN,Japan,2026,0.3869479823830496
JPN,Japan,2027,0.3869479823830496
JPN,Japan,2028,0.3869479823830496
JPN,Japan,2029,0.3869479823830496
JPN,Japan,2030,0.3869479823830496
JPN,Japan,2031,0.3869479823830496
JPN,Japan,2032,0.3869479823830496
JPN,Japan,2033,0.3869479823830496
JPN,Japan,2034,0.3869479823830496
JPN,Japan,2035,0.3869479823830496
JPN,Japan,2036,0.3869479823830496
JPN,Japan,2037,0.3869479823830496
JPN,Japan,2038,0.3869479823830496
