,Nation,iso_code3,Year,nemomod_entc_capital_cost_pp_gas_mm_usd_per_gw
6157,South Africa,ZAF,2028,1248.5416666666667
6158,South Africa,ZAF,2029,1248.5416666666667
6159,South Africa,ZAF,2030,1248.5416666666667
6160,South Africa,ZAF,2031,1248.5416666666667
6161,South Africa,ZAF,2032,1248.5416666666667
6162,South Africa,ZAF,2033,1248.5416666666667
6163,South Africa,ZAF,2034,1248.5416666666667
6164,South Africa,ZAF,2035,1248.5416666666667
6165,South Africa,ZAF,2036,1248.5416666666667
6166,South Africa,ZAF,2037,1248.5416666666667
6167,South Africa,ZAF,2038,1248.5416666666667
6168,South Africa,ZAF,2039,1248.5416666666667
6169,South Africa,ZAF,2040,1248.5416666666667
6170,South Africa,ZAF,2041,1248.5416666666667
6171,South Africa,ZAF,2042,1248.5416666666667
6172,South Africa,ZAF,2043,1248.5416666666667
6173,South Africa,ZAF,2044,1248.5416666666667
6174,South Africa,ZAF,2045,1248.5416666666667
6175,South Africa,ZAF,2046,1248.5416666666667
6176,South Africa,ZAF,2047,1248.5416666666667
6177,South Africa,ZAF,2048,1248.5416666666667
6178,South Africa,ZAF,2049,1248.5416666666667
6179,South Africa,ZAF,2050,1248.5416666666667
6180,South Georgia and the South Sandwich Islands,SGS,2021,1248.5416666666667
6181,South Georgia and the South Sandwich Islands,SGS,2022,1248.5416666666667
6182,South Georgia and the South Sandwich Islands,SGS,2023,1248.5416666666667
6183,South Georgia and the South Sandwich Islands,SGS,2024,1248.5416666666667
6184,South Georgia and the South Sandwich Islands,SGS,2025,1248.5416666666667
6185,South Georgia and the South Sandwich Islands,SGS,2026,1248.5416666666667
6186,South Georgia and the South Sandwich Islands,SGS,2027,1248.5416666666667
6187,South Georgia and the South Sandwich Islands,SGS,2028,1248.5416666666667
6188,South Georgia and the South Sandwich Islands,SGS,2029,1248.5416666666667
6189,South Georgia and the South Sandwich Islands,SGS,2030,1248.5416666666667
6190,South Georgia and the South Sandwich Islands,SGS,2031,1248.5416666666667
6191,South Georgia and the South Sandwich Islands,SGS,2032,1248.5416666666667
6192,South Georgia and the South Sandwich Islands,SGS,2033,1248.5416666666667
6193,South Georgia and the South Sandwich Islands,SGS,2034,1248.5416666666667
6194,South Georgia and the South Sandwich Islands,SGS,2035,1248.5416666666667
6195,South Georgia and the South Sandwich Islands,SGS,2036,1248.5416666666667
6196,South Georgia and the South Sandwich Islands,SGS,2037,1248.5416666666667
6197,South Georgia and the South Sandwich Islands,SGS,2038,1248.5416666666667
6198,South Georgia and the South Sandwich Islands,SGS,2039,1248.5416666666667
6199,South Georgia and the South Sandwich Islands,SGS,2040,1248.5416666666667
6200,South Georgia and the South Sandwich Islands,SGS,2041,1248.5416666666667
6201,South Georgia and the South Sandwich Islands,SGS,2042,1248.5416666666667
6202,South Georgia and the South Sandwich Islands,SGS,2043,1248.5416666666667
6203,South Georgia and the South Sandwich Islands,SGS,2044,1248.5416666666667
6204,South Georgia and the South Sandwich Islands,SGS,2045,1248.5416666666667
6205,South Georgia and the South Sandwich Islands,SGS,2046,1248.5416666666667
6206,South Georgia and the South Sandwich Islands,SGS,2047,1248.5416666666667
6207,South Georgia and the South Sandwich Islands,SGS,2048,1248.5416666666667
6208,South Georgia and the South Sandwich Islands,SGS,2049,1248.5416666666667
6209,South Georgia and the South Sandwich Islands,SGS,2050,1248.5416666666667
6210,South Sudan,SSD,2021,1248.5416666666667
6211,South Sudan,SSD,2022,1248.5416666666667
6212,South Sudan,SSD,2023,1248.5416666666667
6213,South Sudan,SSD,2024,1248.5416666666667
6214,South Sudan,SSD,2025,1248.5416666666667
6215,South Sudan,SSD,2026,1248.5416666666667
6216,South Sudan,SSD,2027,1248.5416666666667
6217,South Sudan,SSD,2028,1248.5416666666667
6218,South Sudan,SSD,2029,1248.5416666666667
6219,South Sudan,SSD,2030,1248.5416666666667
6220,South Sudan,SSD,2031,1248.5416666666667
6221,South Sudan,SSD,2032,1248.5416666666667
6222,South Sudan,SSD,2033,1248.5416666666667
6223,South Sudan,SSD,2034,1248.5416666666667
6224,South Sudan,SSD,2035,1248.5416666666667
6225,South Sudan,SSD,2036,1248.5416666666667
6226,South Sudan,SSD,2037,1248.5416666666667
6227,South Sudan,SSD,2038,1248.5416666666667
6228,South Sudan,SSD,2039,1248.5416666666667
6229,South Sudan,SSD,2040,1248.5416666666667
6230,South Sudan,SSD,2041,1248.5416666666667
6231,South Sudan,SSD,2042,1248.5416666666667
6232,South Sudan,SSD,2043,1248.5416666666667
6233,South Sudan,SSD,2044,1248.5416666666667
6234,South Sudan,SSD,2045,1248.5416666666667
6235,South Sudan,SSD,2046,1248.5416666666667
6236,South Sudan,SSD,2047,1248.5416666666667
6237,South Sudan,SSD,2048,1248.5416666666667
6238,South Sudan,SSD,2049,1248.5416666666667
6239,South Sudan,SSD,2050,1248.5416666666667
6240,Spain,ESP,2021,679.3333333333334
6241,Spain,ESP,2022,679.3333333333334
6242,Spain,ESP,2023,679.3333333333334
6243,Spain,ESP,2024,679.3333333333334
6244,Spain,ESP,2025,679.3333333333334
6245,Spain,ESP,2026,679.3333333333334
6246,Spain,ESP,2027,679.3333333333334
6247,Spain,ESP,2028,679.3333333333334
6248,Spain,ESP,2029,679.3333333333334
6249,Spain,ESP,2030,679.3333333333334
6250,Spain,ESP,2031,679.3333333333334
6251,Spain,ESP,2032,679.3333333333334
6252,Spain,ESP,2033,679.3333333333334
6253,Spain,ESP,2034,679.3333333333334
6254,Spain,ESP,2035,679.3333333333334
6255,Spain,ESP,2036,679.3333333333334
6256,Spain,ESP,2037,679.3333333333334
6257,Spain,ESP,2038,679.3333333333334
6258,Spain,ESP,2039,679.3333333333334
6259,Spain,ESP,2040,679.3333333333334
6260,Spain,ESP,2041,679.3333333333334
6261,Spain,ESP,2042,679.3333333333334
6262,Spain,ESP,2043,679.3333333333334
6263,Spain,ESP,2044,679.3333333333334
6264,Spain,ESP,2045,679.3333333333334
6265,Spain,ESP,2046,679.3333333333334
6266,Spain,ESP,2047,679.3333333333334
6267,Spain,ESP,2048,679.3333333333334
6268,Spain,ESP,2049,679.3333333333334
6269,Spain,ESP,2050,679.3333333333334
6270,Sri Lanka,LKA,2021,1018.8333333333334
6271,Sri Lanka,LKA,2022,1018.8333333333334
6272,Sri Lanka,LKA,2023,1018.8333333333334
6273,Sri Lanka,LKA,2024,1018.8333333333334
6274,Sri Lanka,LKA,2025,1018.8333333333334
6275,Sri Lanka,LKA,2026,1018.8333333333334
6276,Sri Lanka,LKA,2027,1018.8333333333334
6277,Sri Lanka,LKA,2028,1018.8333333333334
6278,Sri Lanka,LKA,2029,1018.8333333333334
6279,Sri Lanka,LKA,2030,1018.8333333333334
6280,Sri Lanka,LKA,2031,1018.8333333333334
6281,Sri Lanka,LKA,2032,1018.8333333333334
6282,Sri Lanka,LKA,2033,1018.8333333333334
6283,Sri Lanka,LKA,2034,1018.8333333333334
6284,Sri Lanka,LKA,2035,1018.8333333333334
6285,Sri Lanka,LKA,2036,1018.8333333333334
6286,Sri Lanka,LKA,2037,1018.8333333333334
6287,Sri Lanka,LKA,2038,1018.8333333333334
6288,Sri Lanka,LKA,2039,1018.8333333333334
6289,Sri Lanka,LKA,2040,1018.8333333333334
6290,Sri Lanka,LKA,2041,1018.8333333333334
6291,Sri Lanka,LKA,2042,1018.8333333333334
6292,Sri Lanka,LKA,2043,1018.8333333333334
6293,Sri Lanka,LKA,2044,1018.8333333333334
6294,Sri Lanka,LKA,2045,1018.8333333333334
6295,Sri Lanka,LKA,2046,1018.8333333333334
6296,Sri Lanka,LKA,2047,1018.8333333333334
6297,Sri Lanka,LKA,2048,1018.8333333333334
6298,Sri Lanka,LKA,2049,1018.8333333333334
6299,Sri Lanka,LKA,2050,1018.8333333333334
6300,Sudan,SDN,2021,1248.5416666666667
6301,Sudan,SDN,2022,1248.5416666666667
6302,Sudan,SDN,2023,1248.5416666666667
6303,Sudan,SDN,2024,1248.5416666666667
6304,Sudan,SDN,2025,1248.5416666666667
6305,Sudan,SDN,2026,1248.5416666666667
6306,Sudan,SDN,2027,1248.5416666666667
6307,Sudan,SDN,2028,1248.5416666666667
6308,Sudan,SDN,2029,1248.5416666666667
6309,Sudan,SDN,2030,1248.5416666666667
6310,Sudan,SDN,2031,1248.5416666666667
6311,Sudan,SDN,2032,1248.5416666666667
6312,Sudan,SDN,2033,1248.5416666666667
6313,Sudan,SDN,2034,1248.5416666666667
6314,Sudan,SDN,2035,1248.5416666666667
6315,Sudan,SDN,2036,1248.5416666666667
6316,Sudan,SDN,2037,1248.5416666666667
6317,Sudan,SDN,2038,1248.5416666666667
6318,Sudan,SDN,2039,1248.5416666666667
6319,Sudan,SDN,2040,1248.5416666666667
6320,Sudan,SDN,2041,1248.5416666666667
6321,Sudan,SDN,2042,1248.5416666666667
6322,Sudan,SDN,2043,1248.5416666666667
6323,Sudan,SDN,2044,1248.5416666666667
6324,Sudan,SDN,2045,1248.5416666666667
6325,Sudan,SDN,2046,1248.5416666666667
6326,Sudan,SDN,2047,1248.5416666666667
6327,Sudan,SDN,2048,1248.5416666666667
6328,Sudan,SDN,2049,1248.5416666666667
6329,Sudan,SDN,2050,1248.5416666666667
6330,Suriname,SUR,2021,1108.0
6331,Suriname,SUR,2022,1108.0
6332,Suriname,SUR,2023,1108.0
6333,Suriname,SUR,2024,1108.0
6334,Suriname,SUR,2025,1108.0
6335,Suriname,SUR,2026,1108.0
6336,Suriname,SUR,2027,1108.0
6337,Suriname,SUR,2028,1108.0
6338,Suriname,SUR,2029,1108.0
6339,Suriname,SUR,2030,1108.0
6340,Suriname,SUR,2031,1108.0
6341,Suriname,SUR,2032,1108.0
6342,Suriname,SUR,2033,1108.0
6343,Suriname,SUR,2034,1108.0
6344,Suriname,SUR,2035,1108.0
6345,Suriname,SUR,2036,1108.0
6346,Suriname,SUR,2037,1108.0
6347,Suriname,SUR,2038,1108.0
6348,Suriname,SUR,2039,1108.0
6349,Suriname,SUR,2040,1108.0
6350,Suriname,SUR,2041,1108.0
6351,Suriname,SUR,2042,1108.0
6352,Suriname,SUR,2043,1108.0
6353,Suriname,SUR,2044,1108.0
6354,Suriname,SUR,2045,1108.0
6355,Suriname,SUR,2046,1108.0
6356,Suriname,SUR,2047,1108.0
6357,Suriname,SUR,2048,1108.0
6358,Suriname,SUR,2049,1108.0
6359,Suriname,SUR,2050,1108.0
6360,Svalbard and Jan Mayen,SJM,2021,679.3333333333334
6361,Svalbard and Jan Mayen,SJM,2022,679.3333333333334
6362,Svalbard and Jan Mayen,SJM,2023,679.3333333333334
6363,Svalbard and Jan Mayen,SJM,2024,679.3333333333334
6364,Svalbard and Jan Mayen,SJM,2025,679.3333333333334
6365,Svalbard and Jan Mayen,SJM,2026,679.3333333333334
6366,Svalbard and Jan Mayen,SJM,2027,679.3333333333334
6367,Svalbard and Jan Mayen,SJM,2028,679.3333333333334
6368,Svalbard and Jan Mayen,SJM,2029,679.3333333333334
6369,Svalbard and Jan Mayen,SJM,2030,679.3333333333334
6370,Svalbard and Jan Mayen,SJM,2031,679.3333333333334
6371,Svalbard and Jan Mayen,SJM,2032,679.3333333333334
6372,Svalbard and Jan Mayen,SJM,2033,679.3333333333334
6373,Svalbard and Jan Mayen,SJM,2034,679.3333333333334
6374,Svalbard and Jan Mayen,SJM,2035,679.3333333333334
6375,Svalbard and Jan Mayen,SJM,2036,679.3333333333334
6376,Svalbard and Jan Mayen,SJM,2037,679.3333333333334
6377,Svalbard and Jan Mayen,SJM,2038,679.3333333333334
6378,Svalbard and Jan Mayen,SJM,2039,679.3333333333334
6379,Svalbard and Jan Mayen,SJM,2040,679.3333333333334
6380,Svalbard and Jan Mayen,SJM,2041,679.3333333333334
6381,Svalbard and Jan Mayen,SJM,2042,679.3333333333334
6382,Svalbard and Jan Mayen,SJM,2043,679.3333333333334
6383,Svalbard and Jan Mayen,SJM,2044,679.3333333333334
6384,Svalbard and Jan Mayen,SJM,2045,679.3333333333334
6385,Svalbard and Jan Mayen,SJM,2046,679.3333333333334
6386,Svalbard and Jan Mayen,SJM,2047,679.3333333333334
6387,Svalbard and Jan Mayen,SJM,2048,679.3333333333334
6388,Svalbard and Jan Mayen,SJM,2049,679.3333333333334
6389,Svalbard and Jan Mayen,SJM,2050,679.3333333333334
6390,Swaziland,SWZ,2021,1248.5416666666667
6391,Swaziland,SWZ,2022,1248.5416666666667
6392,Swaziland,SWZ,2023,1248.5416666666667
6393,Swaziland,SWZ,2024,1248.5416666666667
6394,Swaziland,SWZ,2025,1248.5416666666667
6395,Swaziland,SWZ,2026,1248.5416666666667
6396,Swaziland,SWZ,2027,1248.5416666666667
6397,Swaziland,SWZ,2028,1248.5416666666667
6398,Swaziland,SWZ,2029,1248.5416666666667
6399,Swaziland,SWZ,2030,1248.5416666666667
6400,Swaziland,SWZ,2031,1248.5416666666667
6401,Swaziland,SWZ,2032,1248.5416666666667
6402,Swaziland,SWZ,2033,1248.5416666666667
6403,Swaziland,SWZ,2034,1248.5416666666667
6404,Swaziland,SWZ,2035,1248.5416666666667
6405,Swaziland,SWZ,2036,1248.5416666666667
6406,Swaziland,SWZ,2037,1248.5416666666667
6407,Swaziland,SWZ,2038,1248.5416666666667
6408,Swaziland,SWZ,2039,1248.5416666666667
6409,Swaziland,SWZ,2040,1248.5416666666667
6410,Swaziland,SWZ,2041,1248.5416666666667
6411,Swaziland,SWZ,2042,1248.5416666666667
6412,Swaziland,SWZ,2043,1248.5416666666667
6413,Swaziland,SWZ,2044,1248.5416666666667
6414,Swaziland,SWZ,2045,1248.5416666666667
6415,Swaziland,SWZ,2046,1248.5416666666667
6416,Swaziland,SWZ,2047,1248.5416666666667
6417,Swaziland,SWZ,2048,1248.5416666666667
6418,Swaziland,SWZ,2049,1248.5416666666667
6419,Swaziland,SWZ,2050,1248.5416666666667
6420,Sweden,SWE,2021,679.3333333333334
6421,Sweden,SWE,2022,679.3333333333334
6422,Sweden,SWE,2023,679.3333333333334
6423,Sweden,SWE,2024,679.3333333333334
6424,Sweden,SWE,2025,679.3333333333334
6425,Sweden,SWE,2026,679.3333333333334
6426,Sweden,SWE,2027,679.3333333333334
6427,Sweden,SWE,2028,679.3333333333334
6428,Sweden,SWE,2029,679.3333333333334
6429,Sweden,SWE,2030,679.3333333333334
6430,Sweden,SWE,2031,679.3333333333334
6431,Sweden,SWE,2032,679.3333333333334
6432,Sweden,SWE,2033,679.3333333333334
6433,Sweden,SWE,2034,679.3333333333334
6434,Sweden,SWE,2035,679.3333333333334
6435,Sweden,SWE,2036,679.3333333333334
6436,Sweden,SWE,2037,679.3333333333334
6437,Sweden,SWE,2038,679.3333333333334
6438,Sweden,SWE,2039,679.3333333333334
6439,Sweden,SWE,2040,679.3333333333334
6440,Sweden,SWE,2041,679.3333333333334
6441,Sweden,SWE,2042,679.3333333333334
6442,Sweden,SWE,2043,679.3333333333334
6443,Sweden,SWE,2044,679.3333333333334
6444,Sweden,SWE,2045,679.3333333333334
6445,Sweden,SWE,2046,679.3333333333334
6446,Sweden,SWE,2047,679.3333333333334
6447,Sweden,SWE,2048,679.3333333333334
6448,Sweden,SWE,2049,679.3333333333334
6449,Sweden,SWE,2050,679.3333333333334
6450,Switzerland,CHE,2021,679.3333333333334
6451,Switzerland,CHE,2022,679.3333333333334
6452,Switzerland,CHE,2023,679.3333333333334
6453,Switzerland,CHE,2024,679.3333333333334
6454,Switzerland,CHE,2025,679.3333333333334
6455,Switzerland,CHE,2026,679.3333333333334
6456,Switzerland,CHE,2027,679.3333333333334
6457,Switzerland,CHE,2028,679.3333333333334
6458,Switzerland,CHE,2029,679.3333333333334
6459,Switzerland,CHE,2030,679.3333333333334
6460,Switzerland,CHE,2031,679.3333333333334
6461,Switzerland,CHE,2032,679.3333333333334
6462,Switzerland,CHE,2033,679.3333333333334
6463,Switzerland,CHE,2034,679.3333333333334
6464,Switzerland,CHE,2035,679.3333333333334
6465,Switzerland,CHE,2036,679.3333333333334
6466,Switzerland,CHE,2037,679.3333333333334
6467,Switzerland,CHE,2038,679.3333333333334
6468,Switzerland,CHE,2039,679.3333333333334
6469,Switzerland,CHE,2040,679.3333333333334
6470,Switzerland,CHE,2041,679.3333333333334
6471,Switzerland,CHE,2042,679.3333333333334
6472,Switzerland,CHE,2043,679.3333333333334
6473,Switzerland,CHE,2044,679.3333333333334
6474,Switzerland,CHE,2045,679.3333333333334
6475,Switzerland,CHE,2046,679.3333333333334
6476,Switzerland,CHE,2047,679.3333333333334
6477,Switzerland,CHE,2048,679.3333333333334
6478,Switzerland,CHE,2049,679.3333333333334
6479,Switzerland,CHE,2050,679.3333333333334
6480,Syrian Arab Republic,SYR,2021,1018.8333333333334
6481,Syrian Arab Republic,SYR,2022,1018.8333333333334
6482,Syrian Arab Republic,SYR,2023,1018.8333333333334
6483,Syrian Arab Republic,SYR,2024,1018.8333333333334
6484,Syrian Arab Republic,SYR,2025,1018.8333333333334
6485,Syrian Arab Republic,SYR,2026,1018.8333333333334
6486,Syrian Arab Republic,SYR,2027,1018.8333333333334
6487,Syrian Arab Republic,SYR,2028,1018.8333333333334
6488,Syrian Arab Republic,SYR,2029,1018.8333333333334
6489,Syrian Arab Republic,SYR,2030,1018.8333333333334
6490,Syrian Arab Republic,SYR,2031,1018.8333333333334
6491,Syrian Arab Republic,SYR,2032,1018.8333333333334
6492,Syrian Arab Republic,SYR,2033,1018.8333333333334
6493,Syrian Arab Republic,SYR,2034,1018.8333333333334
6494,Syrian Arab Republic,SYR,2035,1018.8333333333334
6495,Syrian Arab Republic,SYR,2036,1018.8333333333334
6496,Syrian Arab Republic,SYR,2037,1018.8333333333334
6497,Syrian Arab Republic,SYR,2038,1018.8333333333334
6498,Syrian Arab Republic,SYR,2039,1018.8333333333334
6499,Syrian Arab Republic,SYR,2040,1018.8333333333334
6500,Syrian Arab Republic,SYR,2041,1018.8333333333334
6501,Syrian Arab Republic,SYR,2042,1018.8333333333334
6502,Syrian Arab Republic,SYR,2043,1018.8333333333334
6503,Syrian Arab Republic,SYR,2044,1018.8333333333334
6504,Syrian Arab Republic,SYR,2045,1018.8333333333334
6505,Syrian Arab Republic,SYR,2046,1018.8333333333334
6506,Syrian Arab Republic,SYR,2047,1018.8333333333334
6507,Syrian Arab Republic,SYR,2048,1018.8333333333334
6508,Syrian Arab Republic,SYR,2049,1018.8333333333334
6509,Syrian Arab Republic,SYR,2050,1018.8333333333334
6510,"Taiwan, Province of China",TWN,2021,1018.8333333333334
6511,"Taiwan, Province of China",TWN,2022,1018.8333333333334
6512,"Taiwan, Province of China",TWN,2023,1018.8333333333334
6513,"Taiwan, Province of China",TWN,2024,1018.8333333333334
6514,"Taiwan, Province of China",TWN,2025,1018.8333333333334
6515,"Taiwan, Province of China",TWN,2026,1018.8333333333334
6516,"Taiwan, Province of China",TWN,2027,1018.8333333333334
6517,"Taiwan, Province of China",TWN,2028,1018.8333333333334
6518,"Taiwan, Province of China",TWN,2029,1018.8333333333334
6519,"Taiwan, Province of China",TWN,2030,1018.8333333333334
6520,"Taiwan, Province of China",TWN,2031,1018.8333333333334
6521,"Taiwan, Province of China",TWN,2032,1018.8333333333334
6522,"Taiwan, Province of China",TWN,2033,1018.8333333333334
6523,"Taiwan, Province of China",TWN,2034,1018.8333333333334
6524,"Taiwan, Province of China",TWN,2035,1018.8333333333334
6525,"Taiwan, Province of China",TWN,2036,1018.8333333333334
6526,"Taiwan, Province of China",TWN,2037,1018.8333333333334
6527,"Taiwan, Province of China",TWN,2038,1018.8333333333334
6528,"Taiwan, Province of China",TWN,2039,1018.8333333333334
6529,"Taiwan, Province of China",TWN,2040,1018.8333333333334
6530,"Taiwan, Province of China",TWN,2041,1018.8333333333334
6531,"Taiwan, Province of China",TWN,2042,1018.8333333333334
6532,"Taiwan, Province of China",TWN,2043,1018.8333333333334
6533,"Taiwan, Province of China",TWN,2044,1018.8333333333334
6534,"Taiwan, Province of China",TWN,2045,1018.8333333333334
6535,"Taiwan, Province of China",TWN,2046,1018.8333333333334
6536,"Taiwan, Province of China",TWN,2047,1018.8333333333334
6537,"Taiwan, Province of China",TWN,2048,1018.8333333333334
6538,"Taiwan, Province of China",TWN,2049,1018.8333333333334
6539,"Taiwan, Province of China",TWN,2050,1018.8333333333334
6540,Tajikistan,TJK,2021,1018.8333333333334
6541,Tajikistan,TJK,2022,1018.8333333333334
6542,Tajikistan,TJK,2023,1018.8333333333334
6543,Tajikistan,TJK,2024,1018.8333333333334
6544,Tajikistan,TJK,2025,1018.8333333333334
6545,Tajikistan,TJK,2026,1018.8333333333334
6546,Tajikistan,TJK,2027,1018.8333333333334
6547,Tajikistan,TJK,2028,1018.8333333333334
6548,Tajikistan,TJK,2029,1018.8333333333334
6549,Tajikistan,TJK,2030,1018.8333333333334
6550,Tajikistan,TJK,2031,1018.8333333333334
6551,Tajikistan,TJK,2032,1018.8333333333334
6552,Tajikistan,TJK,2033,1018.8333333333334
6553,Tajikistan,TJK,2034,1018.8333333333334
6554,Tajikistan,TJK,2035,1018.8333333333334
6555,Tajikistan,TJK,2036,1018.8333333333334
6556,Tajikistan,TJK,2037,1018.8333333333334
6557,Tajikistan,TJK,2038,1018.8333333333334
6558,Tajikistan,TJK,2039,1018.8333333333334
6559,Tajikistan,TJK,2040,1018.8333333333334
6560,Tajikistan,TJK,2041,1018.8333333333334
6561,Tajikistan,TJK,2042,1018.8333333333334
6562,Tajikistan,TJK,2043,1018.8333333333334
6563,Tajikistan,TJK,2044,1018.8333333333334
6564,Tajikistan,TJK,2045,1018.8333333333334
6565,Tajikistan,TJK,2046,1018.8333333333334
6566,Tajikistan,TJK,2047,1018.8333333333334
6567,Tajikistan,TJK,2048,1018.8333333333334
6568,Tajikistan,TJK,2049,1018.8333333333334
6569,Tajikistan,TJK,2050,1018.8333333333334
6570,"Tanzania, United Republic of",TZA,2021,1248.5416666666667
6571,"Tanzania, United Republic of",TZA,2022,1248.5416666666667
6572,"Tanzania, United Republic of",TZA,2023,1248.5416666666667
6573,"Tanzania, United Republic of",TZA,2024,1248.5416666666667
6574,"Tanzania, United Republic of",TZA,2025,1248.5416666666667
6575,"Tanzania, United Republic of",TZA,2026,1248.5416666666667
6576,"Tanzania, United Republic of",TZA,2027,1248.5416666666667
6577,"Tanzania, United Republic of",TZA,2028,1248.5416666666667
6578,"Tanzania, United Republic of",TZA,2029,1248.5416666666667
6579,"Tanzania, United Republic of",TZA,2030,1248.5416666666667
6580,"Tanzania, United Republic of",TZA,2031,1248.5416666666667
6581,"Tanzania, United Republic of",TZA,2032,1248.5416666666667
6582,"Tanzania, United Republic of",TZA,2033,1248.5416666666667
6583,"Tanzania, United Republic of",TZA,2034,1248.5416666666667
6584,"Tanzania, United Republic of",TZA,2035,1248.5416666666667
6585,"Tanzania, United Republic of",TZA,2036,1248.5416666666667
6586,"Tanzania, United Republic of",TZA,2037,1248.5416666666667
6587,"Tanzania, United Republic of",TZA,2038,1248.5416666666667
6588,"Tanzania, United Republic of",TZA,2039,1248.5416666666667
6589,"Tanzania, United Republic of",TZA,2040,1248.5416666666667
6590,"Tanzania, United Republic of",TZA,2041,1248.5416666666667
6591,"Tanzania, United Republic of",TZA,2042,1248.5416666666667
6592,"Tanzania, United Republic of",TZA,2043,1248.5416666666667
6593,"Tanzania, United Republic of",TZA,2044,1248.5416666666667
6594,"Tanzania, United Republic of",TZA,2045,1248.5416666666667
6595,"Tanzania, United Republic of",TZA,2046,1248.5416666666667
6596,"Tanzania, United Republic of",TZA,2047,1248.5416666666667
6597,"Tanzania, United Republic of",TZA,2048,1248.5416666666667
6598,"Tanzania, United Republic of",TZA,2049,1248.5416666666667
6599,"Tanzania, United Republic of",TZA,2050,1248.5416666666667
6600,Thailand,THA,2021,1018.8333333333334
6601,Thailand,THA,2022,1018.8333333333334
6602,Thailand,THA,2023,1018.8333333333334
6603,Thailand,THA,2024,1018.8333333333334
6604,Thailand,THA,2025,1018.8333333333334
6605,Thailand,THA,2026,1018.8333333333334
6606,Thailand,THA,2027,1018.8333333333334
6607,Thailand,THA,2028,1018.8333333333334
6608,Thailand,THA,2029,1018.8333333333334
6609,Thailand,THA,2030,1018.8333333333334
6610,Thailand,THA,2031,1018.8333333333334
6611,Thailand,THA,2032,1018.8333333333334
6612,Thailand,THA,2033,1018.8333333333334
6613,Thailand,THA,2034,1018.8333333333334
6614,Thailand,THA,2035,1018.8333333333334
6615,Thailand,THA,2036,1018.8333333333334
6616,Thailand,THA,2037,1018.8333333333334
6617,Thailand,THA,2038,1018.8333333333334
6618,Thailand,THA,2039,1018.8333333333334
6619,Thailand,THA,2040,1018.8333333333334
6620,Thailand,THA,2041,1018.8333333333334
6621,Thailand,THA,2042,1018.8333333333334
6622,Thailand,THA,2043,1018.8333333333334
6623,Thailand,THA,2044,1018.8333333333334
6624,Thailand,THA,2045,1018.8333333333334
6625,Thailand,THA,2046,1018.8333333333334
6626,Thailand,THA,2047,1018.8333333333334
6627,Thailand,THA,2048,1018.8333333333334
6628,Thailand,THA,2049,1018.8333333333334
6629,Thailand,THA,2050,1018.8333333333334
6630,Timor-Leste,TLS,2021,1018.8333333333334
6631,Timor-Leste,TLS,2022,1018.8333333333334
6632,Timor-Leste,TLS,2023,1018.8333333333334
6633,Timor-Leste,TLS,2024,1018.8333333333334
6634,Timor-Leste,TLS,2025,1018.8333333333334
6635,Timor-Leste,TLS,2026,1018.8333333333334
6636,Timor-Leste,TLS,2027,1018.8333333333334
6637,Timor-Leste,TLS,2028,1018.8333333333334
6638,Timor-Leste,TLS,2029,1018.8333333333334
6639,Timor-Leste,TLS,2030,1018.8333333333334
6640,Timor-Leste,TLS,2031,1018.8333333333334
6641,Timor-Leste,TLS,2032,1018.8333333333334
6642,Timor-Leste,TLS,2033,1018.8333333333334
6643,Timor-Leste,TLS,2034,1018.8333333333334
6644,Timor-Leste,TLS,2035,1018.8333333333334
6645,Timor-Leste,TLS,2036,1018.8333333333334
6646,Timor-Leste,TLS,2037,1018.8333333333334
6647,Timor-Leste,TLS,2038,1018.8333333333334
6648,Timor-Leste,TLS,2039,1018.8333333333334
6649,Timor-Leste,TLS,2040,1018.8333333333334
6650,Timor-Leste,TLS,2041,1018.8333333333334
6651,Timor-Leste,TLS,2042,1018.8333333333334
6652,Timor-Leste,TLS,2043,1018.8333333333334
6653,Timor-Leste,TLS,2044,1018.8333333333334
6654,Timor-Leste,TLS,2045,1018.8333333333334
6655,Timor-Leste,TLS,2046,1018.8333333333334
6656,Timor-Leste,TLS,2047,1018.8333333333334
6657,Timor-Leste,TLS,2048,1018.8333333333334
6658,Timor-Leste,TLS,2049,1018.8333333333334
6659,Timor-Leste,TLS,2050,1018.8333333333334
6660,Togo,TGO,2021,1248.5416666666667
6661,Togo,TGO,2022,1248.5416666666667
6662,Togo,TGO,2023,1248.5416666666667
6663,Togo,TGO,2024,1248.5416666666667
6664,Togo,TGO,2025,1248.5416666666667
6665,Togo,TGO,2026,1248.5416666666667
6666,Togo,TGO,2027,1248.5416666666667
6667,Togo,TGO,2028,1248.5416666666667
6668,Togo,TGO,2029,1248.5416666666667
6669,Togo,TGO,2030,1248.5416666666667
6670,Togo,TGO,2031,1248.5416666666667
6671,Togo,TGO,2032,1248.5416666666667
6672,Togo,TGO,2033,1248.5416666666667
6673,Togo,TGO,2034,1248.5416666666667
6674,Togo,TGO,2035,1248.5416666666667
6675,Togo,TGO,2036,1248.5416666666667
6676,Togo,TGO,2037,1248.5416666666667
6677,Togo,TGO,2038,1248.5416666666667
6678,Togo,TGO,2039,1248.5416666666667
6679,Togo,TGO,2040,1248.5416666666667
6680,Togo,TGO,2041,1248.5416666666667
6681,Togo,TGO,2042,1248.5416666666667
6682,Togo,TGO,2043,1248.5416666666667
