Year,iso_code3,cost_enfu_fuel_natural_gas_usd_per_mmbtu
2027,KOR,21.73875419898494
2028,KOR,21.73875419898494
2029,KOR,21.73875419898494
2030,KOR,21.73875419898494
2031,KOR,21.73875419898494
2032,KOR,21.73875419898494
2033,KOR,21.73875419898494
2034,KOR,21.73875419898494
2035,KOR,21.73875419898494
2036,KOR,21.73875419898494
2037,KOR,21.73875419898494
2038,KOR,21.73875419898494
2039,KOR,21.73875419898494
2040,KOR,21.73875419898494
2041,KOR,21.73875419898494
2042,KOR,21.73875419898494
2043,KOR,21.73875419898494
2044,KOR,21.73875419898494
2045,KOR,21.73875419898494
2046,KOR,21.73875419898494
2047,KOR,21.73875419898494
2048,KOR,21.73875419898494
2049,KOR,21.73875419898494
2050,KOR,21.73875419898494
2021,KWT,6.239751837344495
2022,KWT,6.239751837344495
2023,KWT,6.239751837344495
2024,KWT,6.239751837344495
2025,KWT,6.239751837344495
2026,KWT,6.239751837344495
2027,KWT,6.239751837344495
2028,KWT,6.239751837344495
2029,KWT,6.239751837344495
2030,KWT,6.239751837344495
2031,KWT,6.239751837344495
2032,KWT,6.239751837344495
2033,KWT,6.239751837344495
2034,KWT,6.239751837344495
2035,KWT,6.239751837344495
2036,KWT,6.239751837344495
2037,KWT,6.239751837344495
2038,KWT,6.239751837344495
2039,KWT,6.239751837344495
2040,KWT,6.239751837344495
2041,KWT,6.239751837344495
2042,KWT,6.239751837344495
2043,KWT,6.239751837344495
2044,KWT,6.239751837344495
2045,KWT,6.239751837344495
2046,KWT,6.239751837344495
2047,KWT,6.239751837344495
2048,KWT,6.239751837344495
2049,KWT,6.239751837344495
2050,KWT,6.239751837344495
2021,LAO,6.239751837344495
2022,LAO,6.239751837344495
2023,LAO,6.239751837344495
2024,LAO,6.239751837344495
2025,LAO,6.239751837344495
2026,LAO,6.239751837344495
2027,LAO,6.239751837344495
2028,LAO,6.239751837344495
2029,LAO,6.239751837344495
2030,LAO,6.239751837344495
2031,LAO,6.239751837344495
2032,LAO,6.239751837344495
2033,LAO,6.239751837344495
2034,LAO,6.239751837344495
2035,LAO,6.239751837344495
2036,LAO,6.239751837344495
2037,LAO,6.239751837344495
2038,LAO,6.239751837344495
2039,LAO,6.239751837344495
2040,LAO,6.239751837344495
2041,LAO,6.239751837344495
2042,LAO,6.239751837344495
2043,LAO,6.239751837344495
2044,LAO,6.239751837344495
2045,LAO,6.239751837344495
2046,LAO,6.239751837344495
2047,LAO,6.239751837344495
2048,LAO,6.239751837344495
2049,LAO,6.239751837344495
2050,LAO,6.239751837344495
2021,LBN,6.239751837344495
2022,LBN,6.239751837344495
2023,LBN,6.239751837344495
2024,LBN,6.239751837344495
2025,LBN,6.239751837344495
2026,LBN,6.239751837344495
2027,LBN,6.239751837344495
2028,LBN,6.239751837344495
2029,LBN,6.239751837344495
2030,LBN,6.239751837344495
2031,LBN,6.239751837344495
2032,LBN,6.239751837344495
2033,LBN,6.239751837344495
2034,LBN,6.239751837344495
2035,LBN,6.239751837344495
2036,LBN,6.239751837344495
2037,LBN,6.239751837344495
2038,LBN,6.239751837344495
2039,LBN,6.239751837344495
2040,LBN,6.239751837344495
2041,LBN,6.239751837344495
2042,LBN,6.239751837344495
2043,LBN,6.239751837344495
2044,LBN,6.239751837344495
2045,LBN,6.239751837344495
2046,LBN,6.239751837344495
2047,LBN,6.239751837344495
2048,LBN,6.239751837344495
2049,LBN,6.239751837344495
2050,LBN,6.239751837344495
2021,LBR,6.239751837344495
2022,LBR,6.239751837344495
2023,LBR,6.239751837344495
2024,LBR,6.239751837344495
2025,LBR,6.239751837344495
2026,LBR,6.239751837344495
2027,LBR,6.239751837344495
2028,LBR,6.239751837344495
2029,LBR,6.239751837344495
2030,LBR,6.239751837344495
2031,LBR,6.239751837344495
2032,LBR,6.239751837344495
2033,LBR,6.239751837344495
2034,LBR,6.239751837344495
2035,LBR,6.239751837344495
2036,LBR,6.239751837344495
2037,LBR,6.239751837344495
2038,LBR,6.239751837344495
2039,LBR,6.239751837344495
2040,LBR,6.239751837344495
2041,LBR,6.239751837344495
2042,LBR,6.239751837344495
2043,LBR,6.239751837344495
2044,LBR,6.239751837344495
2045,LBR,6.239751837344495
2046,LBR,6.239751837344495
2047,LBR,6.239751837344495
2048,LBR,6.239751837344495
2049,LBR,6.239751837344495
2050,LBR,6.239751837344495
2021,LBY,6.239751837344495
2022,LBY,6.239751837344495
2023,LBY,6.239751837344495
2024,LBY,6.239751837344495
2025,LBY,6.239751837344495
2026,LBY,6.239751837344495
2027,LBY,6.239751837344495
2028,LBY,6.239751837344495
2029,LBY,6.239751837344495
2030,LBY,6.239751837344495
2031,LBY,6.239751837344495
2032,LBY,6.239751837344495
2033,LBY,6.239751837344495
2034,LBY,6.239751837344495
2035,LBY,6.239751837344495
2036,LBY,6.239751837344495
2037,LBY,6.239751837344495
2038,LBY,6.239751837344495
2039,LBY,6.239751837344495
2040,LBY,6.239751837344495
2041,LBY,6.239751837344495
2042,LBY,6.239751837344495
2043,LBY,6.239751837344495
2044,LBY,6.239751837344495
2045,LBY,6.239751837344495
2046,LBY,6.239751837344495
2047,LBY,6.239751837344495
2048,LBY,6.239751837344495
2049,LBY,6.239751837344495
2050,LBY,6.239751837344495
2021,LCA,6.239751837344495
2022,LCA,6.239751837344495
2023,LCA,6.239751837344495
2024,LCA,6.239751837344495
2025,LCA,6.239751837344495
2026,LCA,6.239751837344495
2027,LCA,6.239751837344495
2028,LCA,6.239751837344495
2029,LCA,6.239751837344495
2030,LCA,6.239751837344495
2031,LCA,6.239751837344495
2032,LCA,6.239751837344495
2033,LCA,6.239751837344495
2034,LCA,6.239751837344495
2035,LCA,6.239751837344495
2036,LCA,6.239751837344495
2037,LCA,6.239751837344495
2038,LCA,6.239751837344495
2039,LCA,6.239751837344495
2040,LCA,6.239751837344495
2041,LCA,6.239751837344495
2042,LCA,6.239751837344495
2043,LCA,6.239751837344495
2044,LCA,6.239751837344495
2045,LCA,6.239751837344495
2046,LCA,6.239751837344495
2047,LCA,6.239751837344495
2048,LCA,6.239751837344495
2049,LCA,6.239751837344495
2050,LCA,6.239751837344495
2021,LIE,6.239751837344495
2022,LIE,6.239751837344495
2023,LIE,6.239751837344495
2024,LIE,6.239751837344495
2025,LIE,6.239751837344495
2026,LIE,6.239751837344495
2027,LIE,6.239751837344495
2028,LIE,6.239751837344495
2029,LIE,6.239751837344495
2030,LIE,6.239751837344495
2031,LIE,6.239751837344495
2032,LIE,6.239751837344495
2033,LIE,6.239751837344495
2034,LIE,6.239751837344495
2035,LIE,6.239751837344495
2036,LIE,6.239751837344495
2037,LIE,6.239751837344495
2038,LIE,6.239751837344495
2039,LIE,6.239751837344495
2040,LIE,6.239751837344495
2041,LIE,6.239751837344495
2042,LIE,6.239751837344495
2043,LIE,6.239751837344495
2044,LIE,6.239751837344495
2045,LIE,6.239751837344495
2046,LIE,6.239751837344495
2047,LIE,6.239751837344495
2048,LIE,6.239751837344495
2049,LIE,6.239751837344495
2050,LIE,6.239751837344495
2021,LKA,6.239751837344495
2022,LKA,6.239751837344495
2023,LKA,6.239751837344495
2024,LKA,6.239751837344495
2025,LKA,6.239751837344495
2026,LKA,6.239751837344495
2027,LKA,6.239751837344495
2028,LKA,6.239751837344495
2029,LKA,6.239751837344495
2030,LKA,6.239751837344495
2031,LKA,6.239751837344495
2032,LKA,6.239751837344495
2033,LKA,6.239751837344495
2034,LKA,6.239751837344495
2035,LKA,6.239751837344495
2036,LKA,6.239751837344495
2037,LKA,6.239751837344495
2038,LKA,6.239751837344495
2039,LKA,6.239751837344495
2040,LKA,6.239751837344495
2041,LKA,6.239751837344495
2042,LKA,6.239751837344495
2043,LKA,6.239751837344495
2044,LKA,6.239751837344495
2045,LKA,6.239751837344495
2046,LKA,6.239751837344495
2047,LKA,6.239751837344495
2048,LKA,6.239751837344495
2049,LKA,6.239751837344495
2050,LKA,6.239751837344495
2021,LSO,6.239751837344495
2022,LSO,6.239751837344495
2023,LSO,6.239751837344495
2024,LSO,6.239751837344495
2025,LSO,6.239751837344495
2026,LSO,6.239751837344495
2027,LSO,6.239751837344495
2028,LSO,6.239751837344495
2029,LSO,6.239751837344495
2030,LSO,6.239751837344495
2031,LSO,6.239751837344495
2032,LSO,6.239751837344495
2033,LSO,6.239751837344495
2034,LSO,6.239751837344495
2035,LSO,6.239751837344495
2036,LSO,6.239751837344495
2037,LSO,6.239751837344495
2038,LSO,6.239751837344495
2039,LSO,6.239751837344495
2040,LSO,6.239751837344495
2041,LSO,6.239751837344495
2042,LSO,6.239751837344495
2043,LSO,6.239751837344495
2044,LSO,6.239751837344495
2045,LSO,6.239751837344495
2046,LSO,6.239751837344495
2047,LSO,6.239751837344495
2048,LSO,6.239751837344495
2049,LSO,6.239751837344495
2050,LSO,6.239751837344495
2021,LTU,27.42221832449192
2022,LTU,27.42221832449192
2023,LTU,27.42221832449192
2024,LTU,27.42221832449192
2025,LTU,27.42221832449192
2026,LTU,27.42221832449192
2027,LTU,27.42221832449192
2028,LTU,27.42221832449192
2029,LTU,27.42221832449192
2030,LTU,27.42221832449192
2031,LTU,27.42221832449192
2032,LTU,27.42221832449192
2033,LTU,27.42221832449192
2034,LTU,27.42221832449192
2035,LTU,27.42221832449192
2036,LTU,27.42221832449192
2037,LTU,27.42221832449192
2038,LTU,27.42221832449192
2039,LTU,27.42221832449192
2040,LTU,27.42221832449192
2041,LTU,27.42221832449192
2042,LTU,27.42221832449192
2043,LTU,27.42221832449192
2044,LTU,27.42221832449192
2045,LTU,27.42221832449192
2046,LTU,27.42221832449192
2047,LTU,27.42221832449192
2048,LTU,27.42221832449192
2049,LTU,27.42221832449192
2050,LTU,27.42221832449192
2021,LUX,13.680611334119208
2022,LUX,13.680611334119208
2023,LUX,13.680611334119208
2024,LUX,13.680611334119208
2025,LUX,13.680611334119208
2026,LUX,13.680611334119208
2027,LUX,13.680611334119208
2028,LUX,13.680611334119208
2029,LUX,13.680611334119208
2030,LUX,13.680611334119208
2031,LUX,13.680611334119208
2032,LUX,13.680611334119208
2033,LUX,13.680611334119208
2034,LUX,13.680611334119208
2035,LUX,13.680611334119208
2036,LUX,13.680611334119208
2037,LUX,13.680611334119208
2038,LUX,13.680611334119208
2039,LUX,13.680611334119208
2040,LUX,13.680611334119208
2041,LUX,13.680611334119208
2042,LUX,13.680611334119208
2043,LUX,13.680611334119208
2044,LUX,13.680611334119208
2045,LUX,13.680611334119208
2046,LUX,13.680611334119208
2047,LUX,13.680611334119208
2048,LUX,13.680611334119208
2049,LUX,13.680611334119208
2050,LUX,13.680611334119208
2021,LVA,20.136992390045645
2022,LVA,20.136992390045645
2023,LVA,20.136992390045645
2024,LVA,20.136992390045645
2025,LVA,20.136992390045645
2026,LVA,20.136992390045645
2027,LVA,20.136992390045645
2028,LVA,20.136992390045645
2029,LVA,20.136992390045645
2030,LVA,20.136992390045645
2031,LVA,20.136992390045645
2032,LVA,20.136992390045645
2033,LVA,20.136992390045645
2034,LVA,20.136992390045645
2035,LVA,20.136992390045645
2036,LVA,20.136992390045645
2037,LVA,20.136992390045645
2038,LVA,20.136992390045645
2039,LVA,20.136992390045645
2040,LVA,20.136992390045645
2041,LVA,20.136992390045645
2042,LVA,20.136992390045645
2043,LVA,20.136992390045645
2044,LVA,20.136992390045645
2045,LVA,20.136992390045645
2046,LVA,20.136992390045645
2047,LVA,20.136992390045645
2048,LVA,20.136992390045645
2049,LVA,20.136992390045645
2050,LVA,20.136992390045645
2021,MAC,6.239751837344495
2022,MAC,6.239751837344495
2023,MAC,6.239751837344495
2024,MAC,6.239751837344495
2025,MAC,6.239751837344495
2026,MAC,6.239751837344495
2027,MAC,6.239751837344495
2028,MAC,6.239751837344495
2029,MAC,6.239751837344495
2030,MAC,6.239751837344495
2031,MAC,6.239751837344495
2032,MAC,6.239751837344495
2033,MAC,6.239751837344495
2034,MAC,6.239751837344495
2035,MAC,6.239751837344495
2036,MAC,6.239751837344495
2037,MAC,6.239751837344495
2038,MAC,6.239751837344495
2039,MAC,6.239751837344495
2040,MAC,6.239751837344495
2041,MAC,6.239751837344495
2042,MAC,6.239751837344495
2043,MAC,6.239751837344495
2044,MAC,6.239751837344495
2045,MAC,6.239751837344495
2046,MAC,6.239751837344495
2047,MAC,6.239751837344495
2048,MAC,6.239751837344495
2049,MAC,6.239751837344495
2050,MAC,6.239751837344495
2021,MAF,6.239751837344495
2022,MAF,6.239751837344495
2023,MAF,6.239751837344495
2024,MAF,6.239751837344495
2025,MAF,6.239751837344495
2026,MAF,6.239751837344495
2027,MAF,6.239751837344495
2028,MAF,6.239751837344495
2029,MAF,6.239751837344495
2030,MAF,6.239751837344495
2031,MAF,6.239751837344495
2032,MAF,6.239751837344495
2033,MAF,6.239751837344495
2034,MAF,6.239751837344495
2035,MAF,6.239751837344495
2036,MAF,6.239751837344495
2037,MAF,6.239751837344495
2038,MAF,6.239751837344495
2039,MAF,6.239751837344495
2040,MAF,6.239751837344495
2041,MAF,6.239751837344495
2042,MAF,6.239751837344495
2043,MAF,6.239751837344495
2044,MAF,6.239751837344495
2045,MAF,6.239751837344495
2046,MAF,6.239751837344495
2047,MAF,6.239751837344495
2048,MAF,6.239751837344495
2049,MAF,6.239751837344495
2050,MAF,6.239751837344495
2021,MAR,6.239751837344495
2022,MAR,6.239751837344495
2023,MAR,6.239751837344495
2024,MAR,6.239751837344495
2025,MAR,6.239751837344495
2026,MAR,6.239751837344495
2027,MAR,6.239751837344495
2028,MAR,6.239751837344495
2029,MAR,6.239751837344495
2030,MAR,6.239751837344495
2031,MAR,6.239751837344495
2032,MAR,6.239751837344495
2033,MAR,6.239751837344495
2034,MAR,6.239751837344495
2035,MAR,6.239751837344495
2036,MAR,6.239751837344495
2037,MAR,6.239751837344495
2038,MAR,6.239751837344495
2039,MAR,6.239751837344495
2040,MAR,6.239751837344495
2041,MAR,6.239751837344495
2042,MAR,6.239751837344495
2043,MAR,6.239751837344495
2044,MAR,6.239751837344495
2045,MAR,6.239751837344495
2046,MAR,6.239751837344495
2047,MAR,6.239751837344495
2048,MAR,6.239751837344495
2049,MAR,6.239751837344495
2050,MAR,6.239751837344495
2021,MCO,6.239751837344495
2022,MCO,6.239751837344495
2023,MCO,6.239751837344495
2024,MCO,6.239751837344495
2025,MCO,6.239751837344495
2026,MCO,6.239751837344495
2027,MCO,6.239751837344495
2028,MCO,6.239751837344495
2029,MCO,6.239751837344495
2030,MCO,6.239751837344495
2031,MCO,6.239751837344495
2032,MCO,6.239751837344495
2033,MCO,6.239751837344495
2034,MCO,6.239751837344495
2035,MCO,6.239751837344495
2036,MCO,6.239751837344495
2037,MCO,6.239751837344495
2038,MCO,6.239751837344495
2039,MCO,6.239751837344495
2040,MCO,6.239751837344495
2041,MCO,6.239751837344495
2042,MCO,6.239751837344495
2043,MCO,6.239751837344495
2044,MCO,6.239751837344495
2045,MCO,6.239751837344495
2046,MCO,6.239751837344495
2047,MCO,6.239751837344495
2048,MCO,6.239751837344495
2049,MCO,6.239751837344495
2050,MCO,6.239751837344495
2021,MDA,6.239751837344495
2022,MDA,6.239751837344495
2023,MDA,6.239751837344495
2024,MDA,6.239751837344495
2025,MDA,6.239751837344495
2026,MDA,6.239751837344495
2027,MDA,6.239751837344495
2028,MDA,6.239751837344495
2029,MDA,6.239751837344495
2030,MDA,6.239751837344495
2031,MDA,6.239751837344495
2032,MDA,6.239751837344495
2033,MDA,6.239751837344495
2034,MDA,6.239751837344495
2035,MDA,6.239751837344495
2036,MDA,6.239751837344495
2037,MDA,6.239751837344495
2038,MDA,6.239751837344495
2039,MDA,6.239751837344495
2040,MDA,6.239751837344495
2041,MDA,6.239751837344495
2042,MDA,6.239751837344495
2043,MDA,6.239751837344495
2044,MDA,6.239751837344495
2045,MDA,6.239751837344495
2046,MDA,6.239751837344495
2047,MDA,6.239751837344495
2048,MDA,6.239751837344495
2049,MDA,6.239751837344495
2050,MDA,6.239751837344495
2021,MDG,6.239751837344495
2022,MDG,6.239751837344495
2023,MDG,6.239751837344495
2024,MDG,6.239751837344495
2025,MDG,6.239751837344495
2026,MDG,6.239751837344495
2027,MDG,6.239751837344495
2028,MDG,6.239751837344495
2029,MDG,6.239751837344495
2030,MDG,6.239751837344495
2031,MDG,6.239751837344495
2032,MDG,6.239751837344495
2033,MDG,6.239751837344495
2034,MDG,6.239751837344495
2035,MDG,6.239751837344495
2036,MDG,6.239751837344495
2037,MDG,6.239751837344495
2038,MDG,6.239751837344495
2039,MDG,6.239751837344495
2040,MDG,6.239751837344495
2041,MDG,6.239751837344495
2042,MDG,6.239751837344495
2043,MDG,6.239751837344495
2044,MDG,6.239751837344495
2045,MDG,6.239751837344495
2046,MDG,6.239751837344495
2047,MDG,6.239751837344495
2048,MDG,6.239751837344495
2049,MDG,6.239751837344495
2050,MDG,6.239751837344495
2021,MDV,6.239751837344495
2022,MDV,6.239751837344495
2023,MDV,6.239751837344495
2024,MDV,6.239751837344495
2025,MDV,6.239751837344495
2026,MDV,6.239751837344495
2027,MDV,6.239751837344495
2028,MDV,6.239751837344495
2029,MDV,6.239751837344495
2030,MDV,6.239751837344495
2031,MDV,6.239751837344495
2032,MDV,6.239751837344495
2033,MDV,6.239751837344495
2034,MDV,6.239751837344495
2035,MDV,6.239751837344495
2036,MDV,6.239751837344495
2037,MDV,6.239751837344495
2038,MDV,6.239751837344495
2039,MDV,6.239751837344495
2040,MDV,6.239751837344495
2041,MDV,6.239751837344495
2042,MDV,6.239751837344495
2043,MDV,6.239751837344495
2044,MDV,6.239751837344495
2045,MDV,6.239751837344495
2046,MDV,6.239751837344495
2047,MDV,6.239751837344495
2048,MDV,6.239751837344495
2049,MDV,6.239751837344495
2050,MDV,6.239751837344495
2021,MEX,12.362372478487927
2022,MEX,12.362372478487927
2023,MEX,12.362372478487927
2024,MEX,12.362372478487927
2025,MEX,12.362372478487927
2026,MEX,12.362372478487927
2027,MEX,12.362372478487927
2028,MEX,12.362372478487927
2029,MEX,12.362372478487927
2030,MEX,12.362372478487927
2031,MEX,12.362372478487927
2032,MEX,12.362372478487927
2033,MEX,12.362372478487927
2034,MEX,12.362372478487927
2035,MEX,12.362372478487927
2036,MEX,12.362372478487927
2037,MEX,12.362372478487927
2038,MEX,12.362372478487927
2039,MEX,12.362372478487927
2040,MEX,12.362372478487927
2041,MEX,12.362372478487927
2042,MEX,12.362372478487927
2043,MEX,12.362372478487927
2044,MEX,12.362372478487927
2045,MEX,12.362372478487927
2046,MEX,12.362372478487927
2047,MEX,12.362372478487927
2048,MEX,12.362372478487927
2049,MEX,12.362372478487927
2050,MEX,12.362372478487927
2021,MHL,6.239751837344495
2022,MHL,6.239751837344495
2023,MHL,6.239751837344495
2024,MHL,6.239751837344495
2025,MHL,6.239751837344495
2026,MHL,6.239751837344495
2027,MHL,6.239751837344495
2028,MHL,6.239751837344495
2029,MHL,6.239751837344495
2030,MHL,6.239751837344495
2031,MHL,6.239751837344495
2032,MHL,6.239751837344495
2033,MHL,6.239751837344495
2034,MHL,6.239751837344495
2035,MHL,6.239751837344495
2036,MHL,6.239751837344495
2037,MHL,6.239751837344495
2038,MHL,6.239751837344495
2039,MHL,6.239751837344495
2040,MHL,6.239751837344495
2041,MHL,6.239751837344495
2042,MHL,6.239751837344495
2043,MHL,6.239751837344495
2044,MHL,6.239751837344495
2045,MHL,6.239751837344495
2046,MHL,6.239751837344495
2047,MHL,6.239751837344495
2048,MHL,6.239751837344495
2049,MHL,6.239751837344495
2050,MHL,6.239751837344495
2021,MKD,6.239751837344495
2022,MKD,6.239751837344495
2023,MKD,6.239751837344495
2024,MKD,6.239751837344495
2025,MKD,6.239751837344495
2026,MKD,6.239751837344495
2027,MKD,6.239751837344495
2028,MKD,6.239751837344495
2029,MKD,6.239751837344495
2030,MKD,6.239751837344495
2031,MKD,6.239751837344495
2032,MKD,6.239751837344495
2033,MKD,6.239751837344495
2034,MKD,6.239751837344495
2035,MKD,6.239751837344495
2036,MKD,6.239751837344495
2037,MKD,6.239751837344495
2038,MKD,6.239751837344495
2039,MKD,6.239751837344495
2040,MKD,6.239751837344495
2041,MKD,6.239751837344495
2042,MKD,6.239751837344495
2043,MKD,6.239751837344495
2044,MKD,6.239751837344495
2045,MKD,6.239751837344495
2046,MKD,6.239751837344495
2047,MKD,6.239751837344495
2048,MKD,6.239751837344495
2049,MKD,6.239751837344495
2050,MKD,6.239751837344495
2021,MLI,6.239751837344495
2022,MLI,6.239751837344495
2023,MLI,6.239751837344495
2024,MLI,6.239751837344495
2025,MLI,6.239751837344495
2026,MLI,6.239751837344495
2027,MLI,6.239751837344495
2028,MLI,6.239751837344495
2029,MLI,6.239751837344495
2030,MLI,6.239751837344495
2031,MLI,6.239751837344495
2032,MLI,6.239751837344495
2033,MLI,6.239751837344495
2034,MLI,6.239751837344495
2035,MLI,6.239751837344495
2036,MLI,6.239751837344495
2037,MLI,6.239751837344495
2038,MLI,6.239751837344495
2039,MLI,6.239751837344495
2040,MLI,6.239751837344495
2041,MLI,6.239751837344495
2042,MLI,6.239751837344495
2043,MLI,6.239751837344495
2044,MLI,6.239751837344495
2045,MLI,6.239751837344495
2046,MLI,6.239751837344495
2047,MLI,6.239751837344495
2048,MLI,6.239751837344495
2049,MLI,6.239751837344495
2050,MLI,6.239751837344495
2021,MLT,6.239751837344495
2022,MLT,6.239751837344495
2023,MLT,6.239751837344495
2024,MLT,6.239751837344495
2025,MLT,6.239751837344495
2026,MLT,6.239751837344495
2027,MLT,6.239751837344495
2028,MLT,6.239751837344495
2029,MLT,6.239751837344495
2030,MLT,6.239751837344495
2031,MLT,6.239751837344495
2032,MLT,6.239751837344495
2033,MLT,6.239751837344495
2034,MLT,6.239751837344495
2035,MLT,6.239751837344495
2036,MLT,6.239751837344495
2037,MLT,6.239751837344495
2038,MLT,6.239751837344495
2039,MLT,6.239751837344495
2040,MLT,6.239751837344495
2041,MLT,6.239751837344495
2042,MLT,6.239751837344495
2043,MLT,6.239751837344495
2044,MLT,6.239751837344495
2045,MLT,6.239751837344495
2046,MLT,6.239751837344495
2047,MLT,6.239751837344495
2048,MLT,6.239751837344495
2049,MLT,6.239751837344495
2050,MLT,6.239751837344495
2021,MMR,6.239751837344495
2022,MMR,6.239751837344495
2023,MMR,6.239751837344495
2024,MMR,6.239751837344495
2025,MMR,6.239751837344495
2026,MMR,6.239751837344495
2027,MMR,6.239751837344495
2028,MMR,6.239751837344495
2029,MMR,6.239751837344495
2030,MMR,6.239751837344495
2031,MMR,6.239751837344495
2032,MMR,6.239751837344495
2033,MMR,6.239751837344495
2034,MMR,6.239751837344495
2035,MMR,6.239751837344495
2036,MMR,6.239751837344495
2037,MMR,6.239751837344495
2038,MMR,6.239751837344495
2039,MMR,6.239751837344495
2040,MMR,6.239751837344495
2041,MMR,6.239751837344495
2042,MMR,6.239751837344495
2043,MMR,6.239751837344495
2044,MMR,6.239751837344495
2045,MMR,6.239751837344495
2046,MMR,6.239751837344495
2047,MMR,6.239751837344495
2048,MMR,6.239751837344495
2049,MMR,6.239751837344495
2050,MMR,6.239751837344495
2021,MNE,6.239751837344495
2022,MNE,6.239751837344495
2023,MNE,6.239751837344495
2024,MNE,6.239751837344495
2025,MNE,6.239751837344495
2026,MNE,6.239751837344495
2027,MNE,6.239751837344495
2028,MNE,6.239751837344495
2029,MNE,6.239751837344495
2030,MNE,6.239751837344495
2031,MNE,6.239751837344495
2032,MNE,6.239751837344495
2033,MNE,6.239751837344495
2034,MNE,6.239751837344495
2035,MNE,6.239751837344495
2036,MNE,6.239751837344495
2037,MNE,6.239751837344495
2038,MNE,6.239751837344495
2039,MNE,6.239751837344495
2040,MNE,6.239751837344495
2041,MNE,6.239751837344495
2042,MNE,6.239751837344495
2043,MNE,6.239751837344495
2044,MNE,6.239751837344495
2045,MNE,6.239751837344495
2046,MNE,6.239751837344495
2047,MNE,6.239751837344495
2048,MNE,6.239751837344495
2049,MNE,6.239751837344495
2050,MNE,6.239751837344495
2021,MNG,6.239751837344495
2022,MNG,6.239751837344495
2023,MNG,6.239751837344495
2024,MNG,6.239751837344495
2025,MNG,6.239751837344495
2026,MNG,6.239751837344495
2027,MNG,6.239751837344495
2028,MNG,6.239751837344495
2029,MNG,6.239751837344495
2030,MNG,6.239751837344495
2031,MNG,6.239751837344495
2032,MNG,6.239751837344495
2033,MNG,6.239751837344495
2034,MNG,6.239751837344495
2035,MNG,6.239751837344495
2036,MNG,6.239751837344495
2037,MNG,6.239751837344495
2038,MNG,6.239751837344495
2039,MNG,6.239751837344495
2040,MNG,6.239751837344495
2041,MNG,6.239751837344495
2042,MNG,6.239751837344495
2043,MNG,6.239751837344495
2044,MNG,6.239751837344495
2045,MNG,6.239751837344495
2046,MNG,6.239751837344495
2047,MNG,6.239751837344495
2048,MNG,6.239751837344495
2049,MNG,6.239751837344495
2050,MNG,6.239751837344495
2021,MNP,6.239751837344495
2022,MNP,6.239751837344495
2023,MNP,6.239751837344495
2024,MNP,6.239751837344495
2025,MNP,6.239751837344495
2026,MNP,6.239751837344495
2027,MNP,6.239751837344495
2028,MNP,6.239751837344495
2029,MNP,6.239751837344495
2030,MNP,6.239751837344495
2031,MNP,6.239751837344495
2032,MNP,6.239751837344495
2033,MNP,6.239751837344495
2034,MNP,6.239751837344495
2035,MNP,6.239751837344495
2036,MNP,6.239751837344495
2037,MNP,6.239751837344495
2038,MNP,6.239751837344495
2039,MNP,6.239751837344495
2040,MNP,6.239751837344495
2041,MNP,6.239751837344495
2042,MNP,6.239751837344495
2043,MNP,6.239751837344495
2044,MNP,6.239751837344495
2045,MNP,6.239751837344495
2046,MNP,6.239751837344495
2047,MNP,6.239751837344495
2048,MNP,6.239751837344495
2049,MNP,6.239751837344495
2050,MNP,6.239751837344495
2021,MOZ,6.239751837344495
2022,MOZ,6.239751837344495
2023,MOZ,6.239751837344495
2024,MOZ,6.239751837344495
2025,MOZ,6.239751837344495
2026,MOZ,6.239751837344495
2027,MOZ,6.239751837344495
2028,MOZ,6.239751837344495
2029,MOZ,6.239751837344495
2030,MOZ,6.239751837344495
2031,MOZ,6.239751837344495
2032,MOZ,6.239751837344495
2033,MOZ,6.239751837344495
2034,MOZ,6.239751837344495
2035,MOZ,6.239751837344495
2036,MOZ,6.239751837344495
2037,MOZ,6.239751837344495
2038,MOZ,6.239751837344495
2039,MOZ,6.239751837344495
2040,MOZ,6.239751837344495
2041,MOZ,6.239751837344495
2042,MOZ,6.239751837344495
2043,MOZ,6.239751837344495
2044,MOZ,6.239751837344495
2045,MOZ,6.239751837344495
2046,MOZ,6.239751837344495
2047,MOZ,6.239751837344495
2048,MOZ,6.239751837344495
2049,MOZ,6.239751837344495
2050,MOZ,6.239751837344495
2021,MRT,6.239751837344495
2022,MRT,6.239751837344495
2023,MRT,6.239751837344495
2024,MRT,6.239751837344495
2025,MRT,6.239751837344495
2026,MRT,6.239751837344495
2027,MRT,6.239751837344495
2028,MRT,6.239751837344495
2029,MRT,6.239751837344495
2030,MRT,6.239751837344495
2031,MRT,6.239751837344495
2032,MRT,6.239751837344495
2033,MRT,6.239751837344495
2034,MRT,6.239751837344495
2035,MRT,6.239751837344495
2036,MRT,6.239751837344495
2037,MRT,6.239751837344495
2038,MRT,6.239751837344495
2039,MRT,6.239751837344495
2040,MRT,6.239751837344495
2041,MRT,6.239751837344495
2042,MRT,6.239751837344495
2043,MRT,6.239751837344495
2044,MRT,6.239751837344495
2045,MRT,6.239751837344495
2046,MRT,6.239751837344495
2047,MRT,6.239751837344495
2048,MRT,6.239751837344495
2049,MRT,6.239751837344495
2050,MRT,6.239751837344495
2021,MUS,6.239751837344495
2022,MUS,6.239751837344495
2023,MUS,6.239751837344495
2024,MUS,6.239751837344495
