Year,iso_code3,cost_enfu_fuel_furnace_gas_usd_per_m3
2036,SVN,13725.64626
2037,SVN,13725.64626
2038,SVN,13725.64626
2039,SVN,13725.64626
2040,SVN,13725.64626
2041,SVN,13725.64626
2042,SVN,13725.64626
2043,SVN,13725.64626
2044,SVN,13725.64626
2045,SVN,13725.64626
2046,SVN,13725.64626
2047,SVN,13725.64626
2048,SVN,13725.64626
2049,SVN,13725.64626
2050,SVN,13725.64626
2021,SWE,13725.64626
2022,SWE,13725.64626
2023,SWE,13725.64626
2024,SWE,13725.64626
2025,SWE,13725.64626
2026,SWE,13725.64626
2027,SWE,13725.64626
2028,SWE,13725.64626
2029,SWE,13725.64626
2030,SWE,13725.64626
2031,SWE,13725.64626
2032,SWE,13725.64626
2033,SWE,13725.64626
2034,SWE,13725.64626
2035,SWE,13725.64626
2036,SWE,13725.64626
2037,SWE,13725.64626
2038,SWE,13725.64626
2039,SWE,13725.64626
2040,SWE,13725.64626
2041,SWE,13725.64626
2042,SWE,13725.64626
2043,SWE,13725.64626
2044,SWE,13725.64626
2045,SWE,13725.64626
2046,SWE,13725.64626
2047,SWE,13725.64626
2048,SWE,13725.64626
2049,SWE,13725.64626
2050,SWE,13725.64626
2021,SWZ,13725.64626
2022,SWZ,13725.64626
2023,SWZ,13725.64626
2024,SWZ,13725.64626
2025,SWZ,13725.64626
2026,SWZ,13725.64626
2027,SWZ,13725.64626
2028,SWZ,13725.64626
2029,SWZ,13725.64626
2030,SWZ,13725.64626
2031,SWZ,13725.64626
2032,SWZ,13725.64626
2033,SWZ,13725.64626
2034,SWZ,13725.64626
2035,SWZ,13725.64626
2036,SWZ,13725.64626
2037,SWZ,13725.64626
2038,SWZ,13725.64626
2039,SWZ,13725.64626
2040,SWZ,13725.64626
2041,SWZ,13725.64626
2042,SWZ,13725.64626
2043,SWZ,13725.64626
2044,SWZ,13725.64626
2045,SWZ,13725.64626
2046,SWZ,13725.64626
2047,SWZ,13725.64626
2048,SWZ,13725.64626
2049,SWZ,13725.64626
2050,SWZ,13725.64626
2021,SXM,13725.64626
2022,SXM,13725.64626
2023,SXM,13725.64626
2024,SXM,13725.64626
2025,SXM,13725.64626
2026,SXM,13725.64626
2027,SXM,13725.64626
2028,SXM,13725.64626
2029,SXM,13725.64626
2030,SXM,13725.64626
2031,SXM,13725.64626
2032,SXM,13725.64626
2033,SXM,13725.64626
2034,SXM,13725.64626
2035,SXM,13725.64626
2036,SXM,13725.64626
2037,SXM,13725.64626
2038,SXM,13725.64626
2039,SXM,13725.64626
2040,SXM,13725.64626
2041,SXM,13725.64626
2042,SXM,13725.64626
2043,SXM,13725.64626
2044,SXM,13725.64626
2045,SXM,13725.64626
2046,SXM,13725.64626
2047,SXM,13725.64626
2048,SXM,13725.64626
2049,SXM,13725.64626
2050,SXM,13725.64626
2021,SYC,13725.64626
2022,SYC,13725.64626
2023,SYC,13725.64626
2024,SYC,13725.64626
2025,SYC,13725.64626
2026,SYC,13725.64626
2027,SYC,13725.64626
2028,SYC,13725.64626
2029,SYC,13725.64626
2030,SYC,13725.64626
2031,SYC,13725.64626
2032,SYC,13725.64626
2033,SYC,13725.64626
2034,SYC,13725.64626
2035,SYC,13725.64626
2036,SYC,13725.64626
2037,SYC,13725.64626
2038,SYC,13725.64626
2039,SYC,13725.64626
2040,SYC,13725.64626
2041,SYC,13725.64626
2042,SYC,13725.64626
2043,SYC,13725.64626
2044,SYC,13725.64626
2045,SYC,13725.64626
2046,SYC,13725.64626
2047,SYC,13725.64626
2048,SYC,13725.64626
2049,SYC,13725.64626
2050,SYC,13725.64626
2021,SYR,13725.64626
2022,SYR,13725.64626
2023,SYR,13725.64626
2024,SYR,13725.64626
2025,SYR,13725.64626
2026,SYR,13725.64626
2027,SYR,13725.64626
2028,SYR,13725.64626
2029,SYR,13725.64626
2030,SYR,13725.64626
2031,SYR,13725.64626
2032,SYR,13725.64626
2033,SYR,13725.64626
2034,SYR,13725.64626
2035,SYR,13725.64626
2036,SYR,13725.64626
2037,SYR,13725.64626
2038,SYR,13725.64626
2039,SYR,13725.64626
2040,SYR,13725.64626
2041,SYR,13725.64626
2042,SYR,13725.64626
2043,SYR,13725.64626
2044,SYR,13725.64626
2045,SYR,13725.64626
2046,SYR,13725.64626
2047,SYR,13725.64626
2048,SYR,13725.64626
2049,SYR,13725.64626
2050,SYR,13725.64626
2021,TCA,13725.64626
2022,TCA,13725.64626
2023,TCA,13725.64626
2024,TCA,13725.64626
2025,TCA,13725.64626
2026,TCA,13725.64626
2027,TCA,13725.64626
2028,TCA,13725.64626
2029,TCA,13725.64626
2030,TCA,13725.64626
2031,TCA,13725.64626
2032,TCA,13725.64626
2033,TCA,13725.64626
2034,TCA,13725.64626
2035,TCA,13725.64626
2036,TCA,13725.64626
2037,TCA,13725.64626
2038,TCA,13725.64626
2039,TCA,13725.64626
2040,TCA,13725.64626
2041,TCA,13725.64626
2042,TCA,13725.64626
2043,TCA,13725.64626
2044,TCA,13725.64626
2045,TCA,13725.64626
2046,TCA,13725.64626
2047,TCA,13725.64626
2048,TCA,13725.64626
2049,TCA,13725.64626
2050,TCA,13725.64626
2021,TCD,13725.64626
2022,TCD,13725.64626
2023,TCD,13725.64626
2024,TCD,13725.64626
2025,TCD,13725.64626
2026,TCD,13725.64626
2027,TCD,13725.64626
2028,TCD,13725.64626
2029,TCD,13725.64626
2030,TCD,13725.64626
2031,TCD,13725.64626
2032,TCD,13725.64626
2033,TCD,13725.64626
2034,TCD,13725.64626
2035,TCD,13725.64626
2036,TCD,13725.64626
2037,TCD,13725.64626
2038,TCD,13725.64626
2039,TCD,13725.64626
2040,TCD,13725.64626
2041,TCD,13725.64626
2042,TCD,13725.64626
2043,TCD,13725.64626
2044,TCD,13725.64626
2045,TCD,13725.64626
2046,TCD,13725.64626
2047,TCD,13725.64626
2048,TCD,13725.64626
2049,TCD,13725.64626
2050,TCD,13725.64626
2021,TGO,13725.64626
2022,TGO,13725.64626
2023,TGO,13725.64626
2024,TGO,13725.64626
2025,TGO,13725.64626
2026,TGO,13725.64626
2027,TGO,13725.64626
2028,TGO,13725.64626
2029,TGO,13725.64626
2030,TGO,13725.64626
2031,TGO,13725.64626
2032,TGO,13725.64626
2033,TGO,13725.64626
2034,TGO,13725.64626
2035,TGO,13725.64626
2036,TGO,13725.64626
2037,TGO,13725.64626
2038,TGO,13725.64626
2039,TGO,13725.64626
2040,TGO,13725.64626
2041,TGO,13725.64626
2042,TGO,13725.64626
2043,TGO,13725.64626
2044,TGO,13725.64626
2045,TGO,13725.64626
2046,TGO,13725.64626
2047,TGO,13725.64626
2048,TGO,13725.64626
2049,TGO,13725.64626
2050,TGO,13725.64626
2021,THA,13725.64626
2022,THA,13725.64626
2023,THA,13725.64626
2024,THA,13725.64626
2025,THA,13725.64626
2026,THA,13725.64626
2027,THA,13725.64626
2028,THA,13725.64626
2029,THA,13725.64626
2030,THA,13725.64626
2031,THA,13725.64626
2032,THA,13725.64626
2033,THA,13725.64626
2034,THA,13725.64626
2035,THA,13725.64626
2036,THA,13725.64626
2037,THA,13725.64626
2038,THA,13725.64626
2039,THA,13725.64626
2040,THA,13725.64626
2041,THA,13725.64626
2042,THA,13725.64626
2043,THA,13725.64626
2044,THA,13725.64626
2045,THA,13725.64626
2046,THA,13725.64626
2047,THA,13725.64626
2048,THA,13725.64626
2049,THA,13725.64626
2050,THA,13725.64626
2021,TJK,13725.64626
2022,TJK,13725.64626
2023,TJK,13725.64626
2024,TJK,13725.64626
2025,TJK,13725.64626
2026,TJK,13725.64626
2027,TJK,13725.64626
2028,TJK,13725.64626
2029,TJK,13725.64626
2030,TJK,13725.64626
2031,TJK,13725.64626
2032,TJK,13725.64626
2033,TJK,13725.64626
2034,TJK,13725.64626
2035,TJK,13725.64626
2036,TJK,13725.64626
2037,TJK,13725.64626
2038,TJK,13725.64626
2039,TJK,13725.64626
2040,TJK,13725.64626
2041,TJK,13725.64626
2042,TJK,13725.64626
2043,TJK,13725.64626
2044,TJK,13725.64626
2045,TJK,13725.64626
2046,TJK,13725.64626
2047,TJK,13725.64626
2048,TJK,13725.64626
2049,TJK,13725.64626
2050,TJK,13725.64626
2021,TKM,13725.64626
2022,TKM,13725.64626
2023,TKM,13725.64626
2024,TKM,13725.64626
2025,TKM,13725.64626
2026,TKM,13725.64626
2027,TKM,13725.64626
2028,TKM,13725.64626
2029,TKM,13725.64626
2030,TKM,13725.64626
2031,TKM,13725.64626
2032,TKM,13725.64626
2033,TKM,13725.64626
2034,TKM,13725.64626
2035,TKM,13725.64626
2036,TKM,13725.64626
2037,TKM,13725.64626
2038,TKM,13725.64626
2039,TKM,13725.64626
2040,TKM,13725.64626
2041,TKM,13725.64626
2042,TKM,13725.64626
2043,TKM,13725.64626
2044,TKM,13725.64626
2045,TKM,13725.64626
2046,TKM,13725.64626
2047,TKM,13725.64626
2048,TKM,13725.64626
2049,TKM,13725.64626
2050,TKM,13725.64626
2021,TLS,13725.64626
2022,TLS,13725.64626
2023,TLS,13725.64626
2024,TLS,13725.64626
2025,TLS,13725.64626
2026,TLS,13725.64626
2027,TLS,13725.64626
2028,TLS,13725.64626
2029,TLS,13725.64626
2030,TLS,13725.64626
2031,TLS,13725.64626
2032,TLS,13725.64626
2033,TLS,13725.64626
2034,TLS,13725.64626
2035,TLS,13725.64626
2036,TLS,13725.64626
2037,TLS,13725.64626
2038,TLS,13725.64626
2039,TLS,13725.64626
2040,TLS,13725.64626
2041,TLS,13725.64626
2042,TLS,13725.64626
2043,TLS,13725.64626
2044,TLS,13725.64626
2045,TLS,13725.64626
2046,TLS,13725.64626
2047,TLS,13725.64626
2048,TLS,13725.64626
2049,TLS,13725.64626
2050,TLS,13725.64626
2021,TON,13725.64626
2022,TON,13725.64626
2023,TON,13725.64626
2024,TON,13725.64626
2025,TON,13725.64626
2026,TON,13725.64626
2027,TON,13725.64626
2028,TON,13725.64626
2029,TON,13725.64626
2030,TON,13725.64626
2031,TON,13725.64626
2032,TON,13725.64626
2033,TON,13725.64626
2034,TON,13725.64626
2035,TON,13725.64626
2036,TON,13725.64626
2037,TON,13725.64626
2038,TON,13725.64626
2039,TON,13725.64626
2040,TON,13725.64626
2041,TON,13725.64626
2042,TON,13725.64626
2043,TON,13725.64626
2044,TON,13725.64626
2045,TON,13725.64626
2046,TON,13725.64626
2047,TON,13725.64626
2048,TON,13725.64626
2049,TON,13725.64626
2050,TON,13725.64626
2021,TTO,13725.64626
2022,TTO,13725.64626
2023,TTO,13725.64626
2024,TTO,13725.64626
2025,TTO,13725.64626
2026,TTO,13725.64626
2027,TTO,13725.64626
2028,TTO,13725.64626
2029,TTO,13725.64626
2030,TTO,13725.64626
2031,TTO,13725.64626
2032,TTO,13725.64626
2033,TTO,13725.64626
2034,TTO,13725.64626
2035,TTO,13725.64626
2036,TTO,13725.64626
2037,TTO,13725.64626
2038,TTO,13725.64626
2039,TTO,13725.64626
2040,TTO,13725.64626
2041,TTO,13725.64626
2042,TTO,13725.64626
2043,TTO,13725.64626
2044,TTO,13725.64626
2045,TTO,13725.64626
2046,TTO,13725.64626
2047,TTO,13725.64626
2048,TTO,13725.64626
2049,TTO,13725.64626
2050,TTO,13725.64626
2021,TUN,13725.64626
2022,TUN,13725.64626
2023,TUN,13725.64626
2024,TUN,13725.64626
2025,TUN,13725.64626
2026,TUN,13725.64626
2027,TUN,13725.64626
2028,TUN,13725.64626
2029,TUN,13725.64626
2030,TUN,13725.64626
2031,TUN,13725.64626
2032,TUN,13725.64626
2033,TUN,13725.64626
2034,TUN,13725.64626
2035,TUN,13725.64626
2036,TUN,13725.64626
2037,TUN,13725.64626
2038,TUN,13725.64626
2039,TUN,13725.64626
2040,TUN,13725.64626
2041,TUN,13725.64626
2042,TUN,13725.64626
2043,TUN,13725.64626
2044,TUN,13725.64626
2045,TUN,13725.64626
2046,TUN,13725.64626
2047,TUN,13725.64626
2048,TUN,13725.64626
2049,TUN,13725.64626
2050,TUN,13725.64626
2021,TUR,13725.64626
2022,TUR,13725.64626
2023,TUR,13725.64626
2024,TUR,13725.64626
2025,TUR,13725.64626
2026,TUR,13725.64626
2027,TUR,13725.64626
2028,TUR,13725.64626
2029,TUR,13725.64626
2030,TUR,13725.64626
2031,TUR,13725.64626
2032,TUR,13725.64626
2033,TUR,13725.64626
2034,TUR,13725.64626
2035,TUR,13725.64626
2036,TUR,13725.64626
2037,TUR,13725.64626
2038,TUR,13725.64626
2039,TUR,13725.64626
2040,TUR,13725.64626
2041,TUR,13725.64626
2042,TUR,13725.64626
2043,TUR,13725.64626
2044,TUR,13725.64626
2045,TUR,13725.64626
2046,TUR,13725.64626
2047,TUR,13725.64626
2048,TUR,13725.64626
2049,TUR,13725.64626
2050,TUR,13725.64626
2021,TUV,13725.64626
2022,TUV,13725.64626
2023,TUV,13725.64626
2024,TUV,13725.64626
2025,TUV,13725.64626
2026,TUV,13725.64626
2027,TUV,13725.64626
2028,TUV,13725.64626
2029,TUV,13725.64626
2030,TUV,13725.64626
2031,TUV,13725.64626
2032,TUV,13725.64626
2033,TUV,13725.64626
2034,TUV,13725.64626
2035,TUV,13725.64626
2036,TUV,13725.64626
2037,TUV,13725.64626
2038,TUV,13725.64626
2039,TUV,13725.64626
2040,TUV,13725.64626
2041,TUV,13725.64626
2042,TUV,13725.64626
2043,TUV,13725.64626
2044,TUV,13725.64626
2045,TUV,13725.64626
2046,TUV,13725.64626
2047,TUV,13725.64626
2048,TUV,13725.64626
2049,TUV,13725.64626
2050,TUV,13725.64626
2021,TZA,13725.64626
2022,TZA,13725.64626
2023,TZA,13725.64626
2024,TZA,13725.64626
2025,TZA,13725.64626
2026,TZA,13725.64626
2027,TZA,13725.64626
2028,TZA,13725.64626
2029,TZA,13725.64626
2030,TZA,13725.64626
2031,TZA,13725.64626
2032,TZA,13725.64626
2033,TZA,13725.64626
2034,TZA,13725.64626
2035,TZA,13725.64626
2036,TZA,13725.64626
2037,TZA,13725.64626
2038,TZA,13725.64626
2039,TZA,13725.64626
2040,TZA,13725.64626
2041,TZA,13725.64626
2042,TZA,13725.64626
2043,TZA,13725.64626
2044,TZA,13725.64626
2045,TZA,13725.64626
2046,TZA,13725.64626
2047,TZA,13725.64626
2048,TZA,13725.64626
2049,TZA,13725.64626
2050,TZA,13725.64626
2021,UGA,13725.64626
2022,UGA,13725.64626
2023,UGA,13725.64626
2024,UGA,13725.64626
2025,UGA,13725.64626
2026,UGA,13725.64626
2027,UGA,13725.64626
2028,UGA,13725.64626
2029,UGA,13725.64626
2030,UGA,13725.64626
2031,UGA,13725.64626
2032,UGA,13725.64626
2033,UGA,13725.64626
2034,UGA,13725.64626
2035,UGA,13725.64626
2036,UGA,13725.64626
2037,UGA,13725.64626
2038,UGA,13725.64626
2039,UGA,13725.64626
2040,UGA,13725.64626
2041,UGA,13725.64626
2042,UGA,13725.64626
2043,UGA,13725.64626
2044,UGA,13725.64626
2045,UGA,13725.64626
2046,UGA,13725.64626
2047,UGA,13725.64626
2048,UGA,13725.64626
2049,UGA,13725.64626
2050,UGA,13725.64626
2021,UKR,13725.64626
2022,UKR,13725.64626
2023,UKR,13725.64626
2024,UKR,13725.64626
2025,UKR,13725.64626
2026,UKR,13725.64626
2027,UKR,13725.64626
2028,UKR,13725.64626
2029,UKR,13725.64626
2030,UKR,13725.64626
2031,UKR,13725.64626
2032,UKR,13725.64626
2033,UKR,13725.64626
2034,UKR,13725.64626
2035,UKR,13725.64626
2036,UKR,13725.64626
2037,UKR,13725.64626
2038,UKR,13725.64626
2039,UKR,13725.64626
2040,UKR,13725.64626
2041,UKR,13725.64626
2042,UKR,13725.64626
2043,UKR,13725.64626
2044,UKR,13725.64626
2045,UKR,13725.64626
2046,UKR,13725.64626
2047,UKR,13725.64626
2048,UKR,13725.64626
2049,UKR,13725.64626
2050,UKR,13725.64626
2021,URY,13725.64626
2022,URY,13725.64626
2023,URY,13725.64626
2024,URY,13725.64626
2025,URY,13725.64626
2026,URY,13725.64626
2027,URY,13725.64626
2028,URY,13725.64626
2029,URY,13725.64626
2030,URY,13725.64626
2031,URY,13725.64626
2032,URY,13725.64626
2033,URY,13725.64626
2034,URY,13725.64626
2035,URY,13725.64626
2036,URY,13725.64626
2037,URY,13725.64626
2038,URY,13725.64626
2039,URY,13725.64626
2040,URY,13725.64626
2041,URY,13725.64626
2042,URY,13725.64626
2043,URY,13725.64626
2044,URY,13725.64626
2045,URY,13725.64626
2046,URY,13725.64626
2047,URY,13725.64626
2048,URY,13725.64626
2049,URY,13725.64626
2050,URY,13725.64626
2021,USA,13725.64626
2022,USA,13725.64626
2023,USA,13725.64626
2024,USA,13725.64626
2025,USA,13725.64626
2026,USA,13725.64626
2027,USA,13725.64626
2028,USA,13725.64626
2029,USA,13725.64626
2030,USA,13725.64626
2031,USA,13725.64626
2032,USA,13725.64626
2033,USA,13725.64626
2034,USA,13725.64626
2035,USA,13725.64626
2036,USA,13725.64626
2037,USA,13725.64626
2038,USA,13725.64626
2039,USA,13725.64626
2040,USA,13725.64626
2041,USA,13725.64626
2042,USA,13725.64626
2043,USA,13725.64626
2044,USA,13725.64626
2045,USA,13725.64626
2046,USA,13725.64626
2047,USA,13725.64626
2048,USA,13725.64626
2049,USA,13725.64626
2050,USA,13725.64626
2021,UZB,13725.64626
2022,UZB,13725.64626
2023,UZB,13725.64626
2024,UZB,13725.64626
2025,UZB,13725.64626
2026,UZB,13725.64626
2027,UZB,13725.64626
2028,UZB,13725.64626
2029,UZB,13725.64626
2030,UZB,13725.64626
2031,UZB,13725.64626
2032,UZB,13725.64626
2033,UZB,13725.64626
2034,UZB,13725.64626
2035,UZB,13725.64626
2036,UZB,13725.64626
2037,UZB,13725.64626
2038,UZB,13725.64626
2039,UZB,13725.64626
2040,UZB,13725.64626
2041,UZB,13725.64626
2042,UZB,13725.64626
2043,UZB,13725.64626
2044,UZB,13725.64626
2045,UZB,13725.64626
2046,UZB,13725.64626
2047,UZB,13725.64626
2048,UZB,13725.64626
2049,UZB,13725.64626
2050,UZB,13725.64626
2021,VCT,13725.64626
2022,VCT,13725.64626
2023,VCT,13725.64626
2024,VCT,13725.64626
2025,VCT,13725.64626
2026,VCT,13725.64626
2027,VCT,13725.64626
2028,VCT,13725.64626
2029,VCT,13725.64626
2030,VCT,13725.64626
2031,VCT,13725.64626
2032,VCT,13725.64626
2033,VCT,13725.64626
2034,VCT,13725.64626
2035,VCT,13725.64626
2036,VCT,13725.64626
2037,VCT,13725.64626
2038,VCT,13725.64626
2039,VCT,13725.64626
2040,VCT,13725.64626
2041,VCT,13725.64626
2042,VCT,13725.64626
2043,VCT,13725.64626
2044,VCT,13725.64626
2045,VCT,13725.64626
2046,VCT,13725.64626
2047,VCT,13725.64626
2048,VCT,13725.64626
2049,VCT,13725.64626
2050,VCT,13725.64626
2021,VEN,13725.64626
2022,VEN,13725.64626
2023,VEN,13725.64626
2024,VEN,13725.64626
2025,VEN,13725.64626
2026,VEN,13725.64626
2027,VEN,13725.64626
2028,VEN,13725.64626
2029,VEN,13725.64626
2030,VEN,13725.64626
2031,VEN,13725.64626
2032,VEN,13725.64626
2033,VEN,13725.64626
2034,VEN,13725.64626
2035,VEN,13725.64626
2036,VEN,13725.64626
2037,VEN,13725.64626
2038,VEN,13725.64626
2039,VEN,13725.64626
2040,VEN,13725.64626
2041,VEN,13725.64626
2042,VEN,13725.64626
2043,VEN,13725.64626
2044,VEN,13725.64626
2045,VEN,13725.64626
2046,VEN,13725.64626
2047,VEN,13725.64626
2048,VEN,13725.64626
2049,VEN,13725.64626
2050,VEN,13725.64626
2021,VGB,13725.64626
2022,VGB,13725.64626
2023,VGB,13725.64626
2024,VGB,13725.64626
2025,VGB,13725.64626
2026,VGB,13725.64626
2027,VGB,13725.64626
2028,VGB,13725.64626
2029,VGB,13725.64626
2030,VGB,13725.64626
2031,VGB,13725.64626
2032,VGB,13725.64626
2033,VGB,13725.64626
2034,VGB,13725.64626
2035,VGB,13725.64626
2036,VGB,13725.64626
2037,VGB,13725.64626
2038,VGB,13725.64626
2039,VGB,13725.64626
2040,VGB,13725.64626
2041,VGB,13725.64626
2042,VGB,13725.64626
2043,VGB,13725.64626
2044,VGB,13725.64626
2045,VGB,13725.64626
2046,VGB,13725.64626
2047,VGB,13725.64626
2048,VGB,13725.64626
2049,VGB,13725.64626
2050,VGB,13725.64626
2021,VIR,13725.64626
2022,VIR,13725.64626
2023,VIR,13725.64626
2024,VIR,13725.64626
2025,VIR,13725.64626
2026,VIR,13725.64626
2027,VIR,13725.64626
2028,VIR,13725.64626
2029,VIR,13725.64626
2030,VIR,13725.64626
2031,VIR,13725.64626
2032,VIR,13725.64626
2033,VIR,13725.64626
2034,VIR,13725.64626
2035,VIR,13725.64626
2036,VIR,13725.64626
2037,VIR,13725.64626
2038,VIR,13725.64626
2039,VIR,13725.64626
2040,VIR,13725.64626
2041,VIR,13725.64626
2042,VIR,13725.64626
2043,VIR,13725.64626
2044,VIR,13725.64626
2045,VIR,13725.64626
2046,VIR,13725.64626
2047,VIR,13725.64626
2048,VIR,13725.64626
2049,VIR,13725.64626
2050,VIR,13725.64626
2021,VNM,13725.64626
2022,VNM,13725.64626
2023,VNM,13725.64626
2024,VNM,13725.64626
2025,VNM,13725.64626
2026,VNM,13725.64626
2027,VNM,13725.64626
2028,VNM,13725.64626
2029,VNM,13725.64626
2030,VNM,13725.64626
2031,VNM,13725.64626
2032,VNM,13725.64626
2033,VNM,13725.64626
2034,VNM,13725.64626
2035,VNM,13725.64626
2036,VNM,13725.64626
2037,VNM,13725.64626
2038,VNM,13725.64626
2039,VNM,13725.64626
2040,VNM,13725.64626
2041,VNM,13725.64626
2042,VNM,13725.64626
2043,VNM,13725.64626
2044,VNM,13725.64626
2045,VNM,13725.64626
2046,VNM,13725.64626
2047,VNM,13725.64626
2048,VNM,13725.64626
2049,VNM,13725.64626
2050,VNM,13725.64626
2021,VUT,13725.64626
2022,VUT,13725.64626
2023,VUT,13725.64626
2024,VUT,13725.64626
2025,VUT,13725.64626
2026,VUT,13725.64626
2027,VUT,13725.64626
2028,VUT,13725.64626
2029,VUT,13725.64626
2030,VUT,13725.64626
2031,VUT,13725.64626
2032,VUT,13725.64626
2033,VUT,13725.64626
2034,VUT,13725.64626
2035,VUT,13725.64626
2036,VUT,13725.64626
2037,VUT,13725.64626
2038,VUT,13725.64626
2039,VUT,13725.64626
2040,VUT,13725.64626
2041,VUT,13725.64626
2042,VUT,13725.64626
2043,VUT,13725.64626
2044,VUT,13725.64626
2045,VUT,13725.64626
2046,VUT,13725.64626
2047,VUT,13725.64626
2048,VUT,13725.64626
2049,VUT,13725.64626
2050,VUT,13725.64626
2021,WSM,13725.64626
2022,WSM,13725.64626
2023,WSM,13725.64626
2024,WSM,13725.64626
2025,WSM,13725.64626
2026,WSM,13725.64626
2027,WSM,13725.64626
2028,WSM,13725.64626
2029,WSM,13725.64626
2030,WSM,13725.64626
2031,WSM,13725.64626
2032,WSM,13725.64626
2033,WSM,13725.64626
2034,WSM,13725.64626
2035,WSM,13725.64626
2036,WSM,13725.64626
2037,WSM,13725.64626
2038,WSM,13725.64626
2039,WSM,13725.64626
2040,WSM,13725.64626
2041,WSM,13725.64626
2042,WSM,13725.64626
2043,WSM,13725.64626
2044,WSM,13725.64626
2045,WSM,13725.64626
2046,WSM,13725.64626
2047,WSM,13725.64626
2048,WSM,13725.64626
2049,WSM,13725.64626
2050,WSM,13725.64626
2021,XKX,13725.64626
2022,XKX,13725.64626
2023,XKX,13725.64626
2024,XKX,13725.64626
2025,XKX,13725.64626
2026,XKX,13725.64626
2027,XKX,13725.64626
2028,XKX,13725.64626
2029,XKX,13725.64626
2030,XKX,13725.64626
2031,XKX,13725.64626
2032,XKX,13725.64626
2033,XKX,13725.64626
2034,XKX,13725.64626
2035,XKX,13725.64626
2036,XKX,13725.64626
2037,XKX,13725.64626
2038,XKX,13725.64626
2039,XKX,13725.64626
2040,XKX,13725.64626
2041,XKX,13725.64626
2042,XKX,13725.64626
2043,XKX,13725.64626
2044,XKX,13725.64626
2045,XKX,13725.64626
2046,XKX,13725.64626
2047,XKX,13725.64626
2048,XKX,13725.64626
2049,XKX,13725.64626
2050,XKX,13725.64626
2021,YEM,13725.64626
2022,YEM,13725.64626
2023,YEM,13725.64626
2024,YEM,13725.64626
2025,YEM,13725.64626
2026,YEM,13725.64626
2027,YEM,13725.64626
2028,YEM,13725.64626
2029,YEM,13725.64626
2030,YEM,13725.64626
2031,YEM,13725.64626
2032,YEM,13725.64626
2033,YEM,13725.64626
2034,YEM,13725.64626
2035,YEM,13725.64626
2036,YEM,13725.64626
2037,YEM,13725.64626
2038,YEM,13725.64626
2039,YEM,13725.64626
2040,YEM,13725.64626
2041,YEM,13725.64626
2042,YEM,13725.64626
2043,YEM,13725.64626
2044,YEM,13725.64626
2045,YEM,13725.64626
2046,YEM,13725.64626
2047,YEM,13725.64626
2048,YEM,13725.64626
2049,YEM,13725.64626
2050,YEM,13725.64626
2021,ZAF,13725.64626
2022,ZAF,13725.64626
2023,ZAF,13725.64626
2024,ZAF,13725.64626
2025,ZAF,13725.64626
2026,ZAF,13725.64626
2027,ZAF,13725.64626
2028,ZAF,13725.64626
2029,ZAF,13725.64626
2030,ZAF,13725.64626
2031,ZAF,13725.64626
2032,ZAF,13725.64626
2033,ZAF,13725.64626
2034,ZAF,13725.64626
2035,ZAF,13725.64626
2036,ZAF,13725.64626
2037,ZAF,13725.64626
2038,ZAF,13725.64626
2039,ZAF,13725.64626
2040,ZAF,13725.64626
2041,ZAF,13725.64626
2042,ZAF,13725.64626
2043,ZAF,13725.64626
2044,ZAF,13725.64626
2045,ZAF,13725.64626
2046,ZAF,13725.64626
2047,ZAF,13725.64626
2048,ZAF,13725.64626
2049,ZAF,13725.64626
2050,ZAF,13725.64626
2021,ZMB,13725.64626
2022,ZMB,13725.64626
2023,ZMB,13725.64626
2024,ZMB,13725.64626
2025,ZMB,13725.64626
2026,ZMB,13725.64626
2027,ZMB,13725.64626
2028,ZMB,13725.64626
2029,ZMB,13725.64626
2030,ZMB,13725.64626
2031,ZMB,13725.64626
2032,ZMB,13725.64626
2033,ZMB,13725.64626
2034,ZMB,13725.64626
2035,ZMB,13725.64626
2036,ZMB,13725.64626
2037,ZMB,13725.64626
2038,ZMB,13725.64626
2039,ZMB,13725.64626
2040,ZMB,13725.64626
2041,ZMB,13725.64626
2042,ZMB,13725.64626
2043,ZMB,13725.64626
2044,ZMB,13725.64626
2045,ZMB,13725.64626
2046,ZMB,13725.64626
2047,ZMB,13725.64626
2048,ZMB,13725.64626
2049,ZMB,13725.64626
2050,ZMB,13725.64626
2021,ZWE,13725.64626
2022,ZWE,13725.64626
2023,ZWE,13725.64626
2024,ZWE,13725.64626
2025,ZWE,13725.64626
2026,ZWE,13725.64626
2027,ZWE,13725.64626
2028,ZWE,13725.64626
2029,ZWE,13725.64626
2030,ZWE,13725.64626
2031,ZWE,13725.64626
2032,ZWE,13725.64626
2033,ZWE,13725.64626
2034,ZWE,13725.64626
2035,ZWE,13725.64626
2036,ZWE,13725.64626
2037,ZWE,13725.64626
2038,ZWE,13725.64626
2039,ZWE,13725.64626
2040,ZWE,13725.64626
2041,ZWE,13725.64626
2042,ZWE,13725.64626
2043,ZWE,13725.64626
2044,ZWE,13725.64626
2045,ZWE,13725.64626
2046,ZWE,13725.64626
2047,ZWE,13725.64626
2048,ZWE,13725.64626
2049,ZWE,13725.64626
2050,ZWE,13725.64626
