Nation,iso_code3,Year,nemomod_entc_variable_cost_pp_wind_mm_usd_per_mwh
Anguilla,NAM,2029,2.547558216
Anguilla,NAM,2030,2.489371906
Anguilla,NAM,2031,2.432514573
Anguilla,NAM,2032,2.376955863
Anguilla,NAM,2033,2.322666116
Anguilla,NAM,2034,2.269616349
Anguilla,NAM,2035,2.21777824
Anguilla,NAM,2036,2.167124115
Anguilla,NAM,2037,2.117626932
Anguilla,NAM,2038,2.069260266
Anguilla,NAM,2039,2.021998296
Anguilla,NAM,2040,1.975815791
Anguilla,NAM,2041,1.930688096
Anguilla,NAM,2042,1.886591119
Anguilla,NAM,2043,1.843501318
Anguilla,NAM,2044,1.80139569
Anguilla,NAM,2045,1.760251756
Anguilla,NAM,2046,1.72004755
Anguilla,NAM,2047,1.68076161
Anguilla,NAM,2048,1.642372961
Anguilla,NAM,2049,1.604861111
Anguilla,NAM,2050,1.568206033
Anguilla,NCL,2021,3.064776315
Anguilla,NCL,2022,2.994776727
Anguilla,NCL,2023,2.926375932
Anguilla,NCL,2024,2.859537413
Anguilla,NCL,2025,2.794225489
Anguilla,NCL,2026,2.73040529
Anguilla,NCL,2027,2.668042747
Anguilla,NCL,2028,2.607104567
Anguilla,NCL,2029,2.547558216
Anguilla,NCL,2030,2.489371906
Anguilla,NCL,2031,2.432514573
Anguilla,NCL,2032,2.376955863
Anguilla,NCL,2033,2.322666116
Anguilla,NCL,2034,2.269616349
Anguilla,NCL,2035,2.21777824
Anguilla,NCL,2036,2.167124115
Anguilla,NCL,2037,2.117626932
Anguilla,NCL,2038,2.069260266
Anguilla,NCL,2039,2.021998296
Anguilla,NCL,2040,1.975815791
Anguilla,NCL,2041,1.930688096
Anguilla,NCL,2042,1.886591119
Anguilla,NCL,2043,1.843501318
Anguilla,NCL,2044,1.80139569
Anguilla,NCL,2045,1.760251756
Anguilla,NCL,2046,1.72004755
Anguilla,NCL,2047,1.68076161
Anguilla,NCL,2048,1.642372961
Anguilla,NCL,2049,1.604861111
Anguilla,NCL,2050,1.568206033
Anguilla,NER,2021,3.064776315
Anguilla,NER,2022,2.994776727
Anguilla,NER,2023,2.926375932
Anguilla,NER,2024,2.859537413
Anguilla,NER,2025,2.794225489
Anguilla,NER,2026,2.73040529
Anguilla,NER,2027,2.668042747
Anguilla,NER,2028,2.607104567
Anguilla,NER,2029,2.547558216
Anguilla,NER,2030,2.489371906
Anguilla,NER,2031,2.432514573
Anguilla,NER,2032,2.376955863
Anguilla,NER,2033,2.322666116
Anguilla,NER,2034,2.269616349
Anguilla,NER,2035,2.21777824
Anguilla,NER,2036,2.167124115
Anguilla,NER,2037,2.117626932
Anguilla,NER,2038,2.069260266
Anguilla,NER,2039,2.021998296
Anguilla,NER,2040,1.975815791
Anguilla,NER,2041,1.930688096
Anguilla,NER,2042,1.886591119
Anguilla,NER,2043,1.843501318
Anguilla,NER,2044,1.80139569
Anguilla,NER,2045,1.760251756
Anguilla,NER,2046,1.72004755
Anguilla,NER,2047,1.68076161
Anguilla,NER,2048,1.642372961
Anguilla,NER,2049,1.604861111
Anguilla,NER,2050,1.568206033
Anguilla,NFK,2021,3.064776315
Anguilla,NFK,2022,2.994776727
Anguilla,NFK,2023,2.926375932
Anguilla,NFK,2024,2.859537413
Anguilla,NFK,2025,2.794225489
Anguilla,NFK,2026,2.73040529
Anguilla,NFK,2027,2.668042747
Anguilla,NFK,2028,2.607104567
Anguilla,NFK,2029,2.547558216
Anguilla,NFK,2030,2.489371906
Anguilla,NFK,2031,2.432514573
Anguilla,NFK,2032,2.376955863
Anguilla,NFK,2033,2.322666116
Anguilla,NFK,2034,2.269616349
Anguilla,NFK,2035,2.21777824
Anguilla,NFK,2036,2.167124115
Anguilla,NFK,2037,2.117626932
Anguilla,NFK,2038,2.069260266
Anguilla,NFK,2039,2.021998296
Anguilla,NFK,2040,1.975815791
Anguilla,NFK,2041,1.930688096
Anguilla,NFK,2042,1.886591119
Anguilla,NFK,2043,1.843501318
Anguilla,NFK,2044,1.80139569
Anguilla,NFK,2045,1.760251756
Anguilla,NFK,2046,1.72004755
Anguilla,NFK,2047,1.68076161
Anguilla,NFK,2048,1.642372961
Anguilla,NFK,2049,1.604861111
Anguilla,NFK,2050,1.568206033
Anguilla,NGA,2021,3.064776315
Anguilla,NGA,2022,2.994776727
Anguilla,NGA,2023,2.926375932
Anguilla,NGA,2024,2.859537413
Anguilla,NGA,2025,2.794225489
Anguilla,NGA,2026,2.73040529
Anguilla,NGA,2027,2.668042747
Anguilla,NGA,2028,2.607104567
Anguilla,NGA,2029,2.547558216
Anguilla,NGA,2030,2.489371906
Anguilla,NGA,2031,2.432514573
Anguilla,NGA,2032,2.376955863
Anguilla,NGA,2033,2.322666116
Anguilla,NGA,2034,2.269616349
Anguilla,NGA,2035,2.21777824
Anguilla,NGA,2036,2.167124115
Anguilla,NGA,2037,2.117626932
Anguilla,NGA,2038,2.069260266
Anguilla,NGA,2039,2.021998296
Anguilla,NGA,2040,1.975815791
Anguilla,NGA,2041,1.930688096
Anguilla,NGA,2042,1.886591119
Anguilla,NGA,2043,1.843501318
Anguilla,NGA,2044,1.80139569
Anguilla,NGA,2045,1.760251756
Anguilla,NGA,2046,1.72004755
Anguilla,NGA,2047,1.68076161
Anguilla,NGA,2048,1.642372961
Anguilla,NGA,2049,1.604861111
Anguilla,NGA,2050,1.568206033
Anguilla,NIC,2021,3.064776315
Anguilla,NIC,2022,2.994776727
Anguilla,NIC,2023,2.926375932
Anguilla,NIC,2024,2.859537413
Anguilla,NIC,2025,2.794225489
Anguilla,NIC,2026,2.73040529
Anguilla,NIC,2027,2.668042747
Anguilla,NIC,2028,2.607104567
Anguilla,NIC,2029,2.547558216
Anguilla,NIC,2030,2.489371906
Anguilla,NIC,2031,2.432514573
Anguilla,NIC,2032,2.376955863
Anguilla,NIC,2033,2.322666116
Anguilla,NIC,2034,2.269616349
Anguilla,NIC,2035,2.21777824
Anguilla,NIC,2036,2.167124115
Anguilla,NIC,2037,2.117626932
Anguilla,NIC,2038,2.069260266
Anguilla,NIC,2039,2.021998296
Anguilla,NIC,2040,1.975815791
Anguilla,NIC,2041,1.930688096
Anguilla,NIC,2042,1.886591119
Anguilla,NIC,2043,1.843501318
Anguilla,NIC,2044,1.80139569
Anguilla,NIC,2045,1.760251756
Anguilla,NIC,2046,1.72004755
Anguilla,NIC,2047,1.68076161
Anguilla,NIC,2048,1.642372961
Anguilla,NIC,2049,1.604861111
Anguilla,NIC,2050,1.568206033
Anguilla,NIU,2021,3.064776315
Anguilla,NIU,2022,2.994776727
Anguilla,NIU,2023,2.926375932
Anguilla,NIU,2024,2.859537413
Anguilla,NIU,2025,2.794225489
Anguilla,NIU,2026,2.73040529
Anguilla,NIU,2027,2.668042747
Anguilla,NIU,2028,2.607104567
Anguilla,NIU,2029,2.547558216
Anguilla,NIU,2030,2.489371906
Anguilla,NIU,2031,2.432514573
Anguilla,NIU,2032,2.376955863
Anguilla,NIU,2033,2.322666116
Anguilla,NIU,2034,2.269616349
Anguilla,NIU,2035,2.21777824
Anguilla,NIU,2036,2.167124115
Anguilla,NIU,2037,2.117626932
Anguilla,NIU,2038,2.069260266
Anguilla,NIU,2039,2.021998296
Anguilla,NIU,2040,1.975815791
Anguilla,NIU,2041,1.930688096
Anguilla,NIU,2042,1.886591119
Anguilla,NIU,2043,1.843501318
Anguilla,NIU,2044,1.80139569
Anguilla,NIU,2045,1.760251756
Anguilla,NIU,2046,1.72004755
Anguilla,NIU,2047,1.68076161
Anguilla,NIU,2048,1.642372961
Anguilla,NIU,2049,1.604861111
Anguilla,NIU,2050,1.568206033
Anguilla,NLD,2021,3.064776315
Anguilla,NLD,2022,2.994776727
Anguilla,NLD,2023,2.926375932
Anguilla,NLD,2024,2.859537413
Anguilla,NLD,2025,2.794225489
Anguilla,NLD,2026,2.73040529
Anguilla,NLD,2027,2.668042747
Anguilla,NLD,2028,2.607104567
Anguilla,NLD,2029,2.547558216
Anguilla,NLD,2030,2.489371906
Anguilla,NLD,2031,2.432514573
Anguilla,NLD,2032,2.376955863
Anguilla,NLD,2033,2.322666116
Anguilla,NLD,2034,2.269616349
Anguilla,NLD,2035,2.21777824
Anguilla,NLD,2036,2.167124115
Anguilla,NLD,2037,2.117626932
Anguilla,NLD,2038,2.069260266
Anguilla,NLD,2039,2.021998296
Anguilla,NLD,2040,1.975815791
Anguilla,NLD,2041,1.930688096
Anguilla,NLD,2042,1.886591119
Anguilla,NLD,2043,1.843501318
Anguilla,NLD,2044,1.80139569
Anguilla,NLD,2045,1.760251756
Anguilla,NLD,2046,1.72004755
Anguilla,NLD,2047,1.68076161
Anguilla,NLD,2048,1.642372961
Anguilla,NLD,2049,1.604861111
Anguilla,NLD,2050,1.568206033
Anguilla,NOR,2021,3.064776315
Anguilla,NOR,2022,2.994776727
Anguilla,NOR,2023,2.926375932
Anguilla,NOR,2024,2.859537413
Anguilla,NOR,2025,2.794225489
Anguilla,NOR,2026,2.73040529
Anguilla,NOR,2027,2.668042747
Anguilla,NOR,2028,2.607104567
Anguilla,NOR,2029,2.547558216
Anguilla,NOR,2030,2.489371906
Anguilla,NOR,2031,2.432514573
Anguilla,NOR,2032,2.376955863
Anguilla,NOR,2033,2.322666116
Anguilla,NOR,2034,2.269616349
Anguilla,NOR,2035,2.21777824
Anguilla,NOR,2036,2.167124115
Anguilla,NOR,2037,2.117626932
Anguilla,NOR,2038,2.069260266
Anguilla,NOR,2039,2.021998296
Anguilla,NOR,2040,1.975815791
Anguilla,NOR,2041,1.930688096
Anguilla,NOR,2042,1.886591119
Anguilla,NOR,2043,1.843501318
Anguilla,NOR,2044,1.80139569
Anguilla,NOR,2045,1.760251756
Anguilla,NOR,2046,1.72004755
Anguilla,NOR,2047,1.68076161
Anguilla,NOR,2048,1.642372961
Anguilla,NOR,2049,1.604861111
Anguilla,NOR,2050,1.568206033
Antarctica,NPL,2021,3.064776315
Antarctica,NPL,2022,2.994776727
Antarctica,NPL,2023,2.926375932
Antarctica,NPL,2024,2.859537413
Antarctica,NPL,2025,2.794225489
Antarctica,NPL,2026,2.73040529
Antarctica,NPL,2027,2.668042747
Antarctica,NPL,2028,2.607104567
Antarctica,NPL,2029,2.547558216
Antarctica,NPL,2030,2.489371906
Antarctica,NPL,2031,2.432514573
Antarctica,NPL,2032,2.376955863
Antarctica,NPL,2033,2.322666116
Antarctica,NPL,2034,2.269616349
Antarctica,NPL,2035,2.21777824
Antarctica,NPL,2036,2.167124115
Antarctica,NPL,2037,2.117626932
Antarctica,NPL,2038,2.069260266
Antarctica,NPL,2039,2.021998296
Antarctica,NPL,2040,1.975815791
Antarctica,NPL,2041,1.930688096
Antarctica,NPL,2042,1.886591119
Antarctica,NPL,2043,1.843501318
Antarctica,NPL,2044,1.80139569
Antarctica,NPL,2045,1.760251756
Antarctica,NPL,2046,1.72004755
Antarctica,NPL,2047,1.68076161
Antarctica,NPL,2048,1.642372961
Antarctica,NPL,2049,1.604861111
Antarctica,NPL,2050,1.568206033
Antarctica,NRU,2021,3.064776315
Antarctica,NRU,2022,2.994776727
Antarctica,NRU,2023,2.926375932
Antarctica,NRU,2024,2.859537413
Antarctica,NRU,2025,2.794225489
Antarctica,NRU,2026,2.73040529
Antarctica,NRU,2027,2.668042747
Antarctica,NRU,2028,2.607104567
Antarctica,NRU,2029,2.547558216
Antarctica,NRU,2030,2.489371906
Antarctica,NRU,2031,2.432514573
Antarctica,NRU,2032,2.376955863
Antarctica,NRU,2033,2.322666116
Antarctica,NRU,2034,2.269616349
Antarctica,NRU,2035,2.21777824
Antarctica,NRU,2036,2.167124115
Antarctica,NRU,2037,2.117626932
Antarctica,NRU,2038,2.069260266
Antarctica,NRU,2039,2.021998296
Antarctica,NRU,2040,1.975815791
Antarctica,NRU,2041,1.930688096
Antarctica,NRU,2042,1.886591119
Antarctica,NRU,2043,1.843501318
Antarctica,NRU,2044,1.80139569
Antarctica,NRU,2045,1.760251756
Antarctica,NRU,2046,1.72004755
Antarctica,NRU,2047,1.68076161
Antarctica,NRU,2048,1.642372961
Antarctica,NRU,2049,1.604861111
Antarctica,NRU,2050,1.568206033
Antarctica,NZL,2021,3.064776315
Antarctica,NZL,2022,2.994776727
Antarctica,NZL,2023,2.926375932
Antarctica,NZL,2024,2.859537413
Antarctica,NZL,2025,2.794225489
Antarctica,NZL,2026,2.73040529
Antarctica,NZL,2027,2.668042747
Antarctica,NZL,2028,2.607104567
Antarctica,NZL,2029,2.547558216
Antarctica,NZL,2030,2.489371906
Antarctica,NZL,2031,2.432514573
Antarctica,NZL,2032,2.376955863
Antarctica,NZL,2033,2.322666116
Antarctica,NZL,2034,2.269616349
Antarctica,NZL,2035,2.21777824
Antarctica,NZL,2036,2.167124115
Antarctica,NZL,2037,2.117626932
Antarctica,NZL,2038,2.069260266
Antarctica,NZL,2039,2.021998296
Antarctica,NZL,2040,1.975815791
Antarctica,NZL,2041,1.930688096
Antarctica,NZL,2042,1.886591119
Antarctica,NZL,2043,1.843501318
Antarctica,NZL,2044,1.80139569
Antarctica,NZL,2045,1.760251756
Antarctica,NZL,2046,1.72004755
Antarctica,NZL,2047,1.68076161
Antarctica,NZL,2048,1.642372961
Antarctica,NZL,2049,1.604861111
Antarctica,NZL,2050,1.568206033
Antarctica,OMN,2021,3.064776315
Antarctica,OMN,2022,2.994776727
Antarctica,OMN,2023,2.926375932
Antarctica,OMN,2024,2.859537413
Antarctica,OMN,2025,2.794225489
Antarctica,OMN,2026,2.73040529
Antarctica,OMN,2027,2.668042747
Antarctica,OMN,2028,2.607104567
Antarctica,OMN,2029,2.547558216
Antarctica,OMN,2030,2.489371906
Antarctica,OMN,2031,2.432514573
Antarctica,OMN,2032,2.376955863
Antarctica,OMN,2033,2.322666116
Antarctica,OMN,2034,2.269616349
Antarctica,OMN,2035,2.21777824
Antarctica,OMN,2036,2.167124115
Antarctica,OMN,2037,2.117626932
Antarctica,OMN,2038,2.069260266
Antarctica,OMN,2039,2.021998296
Antarctica,OMN,2040,1.975815791
Antarctica,OMN,2041,1.930688096
Antarctica,OMN,2042,1.886591119
Antarctica,OMN,2043,1.843501318
Antarctica,OMN,2044,1.80139569
Antarctica,OMN,2045,1.760251756
Antarctica,OMN,2046,1.72004755
Antarctica,OMN,2047,1.68076161
Antarctica,OMN,2048,1.642372961
Antarctica,OMN,2049,1.604861111
Antarctica,OMN,2050,1.568206033
Antarctica,PAK,2021,3.064776315
Antarctica,PAK,2022,2.994776727
Antarctica,PAK,2023,2.926375932
Antarctica,PAK,2024,2.859537413
Antarctica,PAK,2025,2.794225489
Antarctica,PAK,2026,2.73040529
Antarctica,PAK,2027,2.668042747
Antarctica,PAK,2028,2.607104567
Antarctica,PAK,2029,2.547558216
Antarctica,PAK,2030,2.489371906
Antarctica,PAK,2031,2.432514573
Antarctica,PAK,2032,2.376955863
Antarctica,PAK,2033,2.322666116
Antarctica,PAK,2034,2.269616349
Antarctica,PAK,2035,2.21777824
Antarctica,PAK,2036,2.167124115
Antarctica,PAK,2037,2.117626932
Antarctica,PAK,2038,2.069260266
Antarctica,PAK,2039,2.021998296
Antarctica,PAK,2040,1.975815791
Antarctica,PAK,2041,1.930688096
Antarctica,PAK,2042,1.886591119
Antarctica,PAK,2043,1.843501318
Antarctica,PAK,2044,1.80139569
Antarctica,PAK,2045,1.760251756
Antarctica,PAK,2046,1.72004755
Antarctica,PAK,2047,1.68076161
Antarctica,PAK,2048,1.642372961
Antarctica,PAK,2049,1.604861111
Antarctica,PAK,2050,1.568206033
Antarctica,PAN,2021,3.064776315
Antarctica,PAN,2022,2.994776727
Antarctica,PAN,2023,2.926375932
Antarctica,PAN,2024,2.859537413
Antarctica,PAN,2025,2.794225489
Antarctica,PAN,2026,2.73040529
Antarctica,PAN,2027,2.668042747
Antarctica,PAN,2028,2.607104567
Antarctica,PAN,2029,2.547558216
Antarctica,PAN,2030,2.489371906
Antarctica,PAN,2031,2.432514573
Antarctica,PAN,2032,2.376955863
Antarctica,PAN,2033,2.322666116
Antarctica,PAN,2034,2.269616349
Antarctica,PAN,2035,2.21777824
Antarctica,PAN,2036,2.167124115
Antarctica,PAN,2037,2.117626932
Antarctica,PAN,2038,2.069260266
Antarctica,PAN,2039,2.021998296
Antarctica,PAN,2040,1.975815791
Antarctica,PAN,2041,1.930688096
Antarctica,PAN,2042,1.886591119
Antarctica,PAN,2043,1.843501318
Antarctica,PAN,2044,1.80139569
Antarctica,PAN,2045,1.760251756
Antarctica,PAN,2046,1.72004755
Antarctica,PAN,2047,1.68076161
Antarctica,PAN,2048,1.642372961
Antarctica,PAN,2049,1.604861111
Antarctica,PAN,2050,1.568206033
Antarctica,PCN,2021,3.064776315
Antarctica,PCN,2022,2.994776727
Antarctica,PCN,2023,2.926375932
Antarctica,PCN,2024,2.859537413
Antarctica,PCN,2025,2.794225489
Antarctica,PCN,2026,2.73040529
Antarctica,PCN,2027,2.668042747
Antarctica,PCN,2028,2.607104567
Antarctica,PCN,2029,2.547558216
Antarctica,PCN,2030,2.489371906
Antarctica,PCN,2031,2.432514573
Antarctica,PCN,2032,2.376955863
Antarctica,PCN,2033,2.322666116
Antarctica,PCN,2034,2.269616349
Antarctica,PCN,2035,2.21777824
Antarctica,PCN,2036,2.167124115
Antarctica,PCN,2037,2.117626932
Antarctica,PCN,2038,2.069260266
Antarctica,PCN,2039,2.021998296
Antarctica,PCN,2040,1.975815791
Antarctica,PCN,2041,1.930688096
Antarctica,PCN,2042,1.886591119
Antarctica,PCN,2043,1.843501318
Antarctica,PCN,2044,1.80139569
Antarctica,PCN,2045,1.760251756
Antarctica,PCN,2046,1.72004755
Antarctica,PCN,2047,1.68076161
Antarctica,PCN,2048,1.642372961
Antarctica,PCN,2049,1.604861111
Antarctica,PCN,2050,1.568206033
Antarctica,PER,2021,3.064776315
Antarctica,PER,2022,2.994776727
Antarctica,PER,2023,2.926375932
Antarctica,PER,2024,2.859537413
Antarctica,PER,2025,2.794225489
Antarctica,PER,2026,2.73040529
Antarctica,PER,2027,2.668042747
Antarctica,PER,2028,2.607104567
Antarctica,PER,2029,2.547558216
Antarctica,PER,2030,2.489371906
Antarctica,PER,2031,2.432514573
Antarctica,PER,2032,2.376955863
Antarctica,PER,2033,2.322666116
Antarctica,PER,2034,2.269616349
Antarctica,PER,2035,2.21777824
Antarctica,PER,2036,2.167124115
Antarctica,PER,2037,2.117626932
Antarctica,PER,2038,2.069260266
Antarctica,PER,2039,2.021998296
Antarctica,PER,2040,1.975815791
Antarctica,PER,2041,1.930688096
Antarctica,PER,2042,1.886591119
Antarctica,PER,2043,1.843501318
Antarctica,PER,2044,1.80139569
Antarctica,PER,2045,1.760251756
Antarctica,PER,2046,1.72004755
Antarctica,PER,2047,1.68076161
Antarctica,PER,2048,1.642372961
Antarctica,PER,2049,1.604861111
Antarctica,PER,2050,1.568206033
Antarctica,PHL,2021,3.064776315
Antarctica,PHL,2022,2.994776727
Antarctica,PHL,2023,2.926375932
Antarctica,PHL,2024,2.859537413
Antarctica,PHL,2025,2.794225489
Antarctica,PHL,2026,2.73040529
Antarctica,PHL,2027,2.668042747
Antarctica,PHL,2028,2.607104567
Antarctica,PHL,2029,2.547558216
Antarctica,PHL,2030,2.489371906
Antarctica,PHL,2031,2.432514573
Antarctica,PHL,2032,2.376955863
Antarctica,PHL,2033,2.322666116
Antarctica,PHL,2034,2.269616349
Antarctica,PHL,2035,2.21777824
Antarctica,PHL,2036,2.167124115
Antarctica,PHL,2037,2.117626932
Antarctica,PHL,2038,2.069260266
Antarctica,PHL,2039,2.021998296
Antarctica,PHL,2040,1.975815791
Antarctica,PHL,2041,1.930688096
Antarctica,PHL,2042,1.886591119
Antarctica,PHL,2043,1.843501318
Antarctica,PHL,2044,1.80139569
Antarctica,PHL,2045,1.760251756
Antarctica,PHL,2046,1.72004755
Antarctica,PHL,2047,1.68076161
Antarctica,PHL,2048,1.642372961
Antarctica,PHL,2049,1.604861111
Antarctica,PHL,2050,1.568206033
Antarctica,PLW,2021,3.064776315
Antarctica,PLW,2022,2.994776727
Antarctica,PLW,2023,2.926375932
Antarctica,PLW,2024,2.859537413
Antarctica,PLW,2025,2.794225489
Antarctica,PLW,2026,2.73040529
Antarctica,PLW,2027,2.668042747
Antarctica,PLW,2028,2.607104567
Antarctica,PLW,2029,2.547558216
Antarctica,PLW,2030,2.489371906
Antarctica,PLW,2031,2.432514573
Antarctica,PLW,2032,2.376955863
Antarctica,PLW,2033,2.322666116
Antarctica,PLW,2034,2.269616349
Antarctica,PLW,2035,2.21777824
Antarctica,PLW,2036,2.167124115
Antarctica,PLW,2037,2.117626932
Antarctica,PLW,2038,2.069260266
Antarctica,PLW,2039,2.021998296
Antarctica,PLW,2040,1.975815791
Antarctica,PLW,2041,1.930688096
Antarctica,PLW,2042,1.886591119
Antarctica,PLW,2043,1.843501318
Antarctica,PLW,2044,1.80139569
Antarctica,PLW,2045,1.760251756
Antarctica,PLW,2046,1.72004755
Antarctica,PLW,2047,1.68076161
Antarctica,PLW,2048,1.642372961
Antarctica,PLW,2049,1.604861111
Antarctica,PLW,2050,1.568206033
Antarctica,PNG,2021,3.064776315
Antarctica,PNG,2022,2.994776727
Antarctica,PNG,2023,2.926375932
Antarctica,PNG,2024,2.859537413
Antarctica,PNG,2025,2.794225489
Antarctica,PNG,2026,2.73040529
Antarctica,PNG,2027,2.668042747
Antarctica,PNG,2028,2.607104567
Antarctica,PNG,2029,2.547558216
Antarctica,PNG,2030,2.489371906
Antarctica,PNG,2031,2.432514573
Antarctica,PNG,2032,2.376955863
Antarctica,PNG,2033,2.322666116
Antarctica,PNG,2034,2.269616349
Antarctica,PNG,2035,2.21777824
Antarctica,PNG,2036,2.167124115
Antarctica,PNG,2037,2.117626932
Antarctica,PNG,2038,2.069260266
Antarctica,PNG,2039,2.021998296
Antarctica,PNG,2040,1.975815791
Antarctica,PNG,2041,1.930688096
Antarctica,PNG,2042,1.886591119
Antarctica,PNG,2043,1.843501318
Antarctica,PNG,2044,1.80139569
Antarctica,PNG,2045,1.760251756
Antarctica,PNG,2046,1.72004755
Antarctica,PNG,2047,1.68076161
Antarctica,PNG,2048,1.642372961
Antarctica,PNG,2049,1.604861111
Antarctica,PNG,2050,1.568206033
Antarctica,POL,2021,3.064776315
Antarctica,POL,2022,2.994776727
Antarctica,POL,2023,2.926375932
Antarctica,POL,2024,2.859537413
Antarctica,POL,2025,2.794225489
Antarctica,POL,2026,2.73040529
Antarctica,POL,2027,2.668042747
Antarctica,POL,2028,2.607104567
Antarctica,POL,2029,2.547558216
Antarctica,POL,2030,2.489371906
Antarctica,POL,2031,2.432514573
Antarctica,POL,2032,2.376955863
Antarctica,POL,2033,2.322666116
Antarctica,POL,2034,2.269616349
Antarctica,POL,2035,2.21777824
Antarctica,POL,2036,2.167124115
Antarctica,POL,2037,2.117626932
Antarctica,POL,2038,2.069260266
Antarctica,POL,2039,2.021998296
Antarctica,POL,2040,1.975815791
Antarctica,POL,2041,1.930688096
Antarctica,POL,2042,1.886591119
Antarctica,POL,2043,1.843501318
Antarctica,POL,2044,1.80139569
Antarctica,POL,2045,1.760251756
Antarctica,POL,2046,1.72004755
Antarctica,POL,2047,1.68076161
Antarctica,POL,2048,1.642372961
Antarctica,POL,2049,1.604861111
Antarctica,POL,2050,1.568206033
Antarctica,PRI,2021,3.064776315
Antarctica,PRI,2022,2.994776727
Antarctica,PRI,2023,2.926375932
Antarctica,PRI,2024,2.859537413
Antarctica,PRI,2025,2.794225489
Antarctica,PRI,2026,2.73040529
Antarctica,PRI,2027,2.668042747
Antarctica,PRI,2028,2.607104567
Antarctica,PRI,2029,2.547558216
Antarctica,PRI,2030,2.489371906
Antarctica,PRI,2031,2.432514573
Antarctica,PRI,2032,2.376955863
Antarctica,PRI,2033,2.322666116
Antarctica,PRI,2034,2.269616349
Antarctica,PRI,2035,2.21777824
Antarctica,PRI,2036,2.167124115
Antarctica,PRI,2037,2.117626932
Antarctica,PRI,2038,2.069260266
Antarctica,PRI,2039,2.021998296
Antarctica,PRI,2040,1.975815791
Antarctica,PRI,2041,1.930688096
Antarctica,PRI,2042,1.886591119
Antarctica,PRI,2043,1.843501318
Antarctica,PRI,2044,1.80139569
Antarctica,PRI,2045,1.760251756
Antarctica,PRI,2046,1.72004755
Antarctica,PRI,2047,1.68076161
Antarctica,PRI,2048,1.642372961
Antarctica,PRI,2049,1.604861111
Antarctica,PRI,2050,1.568206033
Antarctica,PRK,2021,3.064776315
Antarctica,PRK,2022,2.994776727
Antarctica,PRK,2023,2.926375932
Antarctica,PRK,2024,2.859537413
Antarctica,PRK,2025,2.794225489
Antarctica,PRK,2026,2.73040529
Antarctica,PRK,2027,2.668042747
Antarctica,PRK,2028,2.607104567
Antarctica,PRK,2029,2.547558216
Antarctica,PRK,2030,2.489371906
Antarctica,PRK,2031,2.432514573
Antarctica,PRK,2032,2.376955863
Antarctica,PRK,2033,2.322666116
Antarctica,PRK,2034,2.269616349
Antarctica,PRK,2035,2.21777824
Antarctica,PRK,2036,2.167124115
Antarctica,PRK,2037,2.117626932
Antarctica,PRK,2038,2.069260266
Antarctica,PRK,2039,2.021998296
Antarctica,PRK,2040,1.975815791
Antarctica,PRK,2041,1.930688096
Antarctica,PRK,2042,1.886591119
Antarctica,PRK,2043,1.843501318
Antarctica,PRK,2044,1.80139569
Antarctica,PRK,2045,1.760251756
Antarctica,PRK,2046,1.72004755
Antarctica,PRK,2047,1.68076161
Antarctica,PRK,2048,1.642372961
Antarctica,PRK,2049,1.604861111
Antarctica,PRK,2050,1.568206033
Antarctica,PRT,2021,3.064776315
Antarctica,PRT,2022,2.994776727
Antarctica,PRT,2023,2.926375932
Antarctica,PRT,2024,2.859537413
Antarctica,PRT,2025,2.794225489
Antarctica,PRT,2026,2.73040529
Antarctica,PRT,2027,2.668042747
Antarctica,PRT,2028,2.607104567
Antarctica,PRT,2029,2.547558216
Antarctica,PRT,2030,2.489371906
Antarctica,PRT,2031,2.432514573
Antarctica,PRT,2032,2.376955863
Antarctica,PRT,2033,2.322666116
Antarctica,PRT,2034,2.269616349
Antarctica,PRT,2035,2.21777824
Antarctica,PRT,2036,2.167124115
Antarctica,PRT,2037,2.117626932
Antarctica,PRT,2038,2.069260266
Antarctica,PRT,2039,2.021998296
Antarctica,PRT,2040,1.975815791
Antarctica,PRT,2041,1.930688096
Antarctica,PRT,2042,1.886591119
Antarctica,PRT,2043,1.843501318
Antarctica,PRT,2044,1.80139569
Antarctica,PRT,2045,1.760251756
Antarctica,PRT,2046,1.72004755
Antarctica,PRT,2047,1.68076161
Antarctica,PRT,2048,1.642372961
Antarctica,PRT,2049,1.604861111
Antarctica,PRT,2050,1.568206033
Antarctica,PRY,2021,3.064776315
Antarctica,PRY,2022,2.994776727
Antarctica,PRY,2023,2.926375932
Antarctica,PRY,2024,2.859537413
Antarctica,PRY,2025,2.794225489
Antarctica,PRY,2026,2.73040529
Antarctica,PRY,2027,2.668042747
Antarctica,PRY,2028,2.607104567
Antarctica,PRY,2029,2.547558216
Antarctica,PRY,2030,2.489371906
Antarctica,PRY,2031,2.432514573
Antarctica,PRY,2032,2.376955863
Antarctica,PRY,2033,2.322666116
Antarctica,PRY,2034,2.269616349
Antarctica,PRY,2035,2.21777824
Antarctica,PRY,2036,2.167124115
Antarctica,PRY,2037,2.117626932
Antarctica,PRY,2038,2.069260266
Antarctica,PRY,2039,2.021998296
