,Nation,iso_code3,Year,consumpinit_scoe_gj_per_hh_residential_heat_energy
3606,Brunei Darussalam,BRN,2027,723.3342322387894
3607,Brunei Darussalam,BRN,2028,715.0838515193185
3608,Brunei Darussalam,BRN,2029,707.0252276682469
3609,Brunei Darussalam,BRN,2030,699.1406674313989
3610,Brunei Darussalam,BRN,2031,691.9130601359803
3611,Brunei Darussalam,BRN,2032,684.8386802247137
3612,Brunei Darussalam,BRN,2033,677.9022849447689
3613,Brunei Darussalam,BRN,2034,671.1049914659247
3614,Brunei Darussalam,BRN,2035,664.4476655642411
3615,Brunei Darussalam,BRN,2036,658.328960820668
3616,Brunei Darussalam,BRN,2037,652.326746017327
3617,Brunei Darussalam,BRN,2038,646.4282502866189
3618,Brunei Darussalam,BRN,2039,640.6401259454282
3619,Brunei Darussalam,BRN,2040,634.9547355578527
3620,Brunei Darussalam,BRN,2041,629.7425661312063
3621,Brunei Darussalam,BRN,2042,624.6196966368105
3622,Brunei Darussalam,BRN,2043,619.5751473190647
3623,Brunei Darussalam,BRN,2044,614.6114267222847
3624,Brunei Darussalam,BRN,2045,609.7308252165664
3625,Brunei Darussalam,BRN,2046,605.2303333453492
3626,Brunei Darussalam,BRN,2047,600.7916970588705
3627,Brunei Darussalam,BRN,2048,596.4217263949128
3628,Brunei Darussalam,BRN,2049,592.1148682664061
3629,Brunei Darussalam,BRN,2050,587.8697652380127
3630,Uganda,UGA,2021,9.054107035369691
3631,Uganda,UGA,2022,8.793503278008334
3632,Uganda,UGA,2023,8.547480855414038
3633,Uganda,UGA,2024,8.314850856146354
3634,Uganda,UGA,2025,8.094547228202151
3635,Uganda,UGA,2026,7.867617056072863
3636,Uganda,UGA,2027,7.653064509971931
3637,Uganda,UGA,2028,7.4499025317175525
3638,Uganda,UGA,2029,7.25724868647359
3639,Uganda,UGA,2030,7.074307124059891
3640,Uganda,UGA,2031,6.8892662626556715
3641,Uganda,UGA,2032,6.713658277166547
3642,Uganda,UGA,2033,6.546780774651902
3643,Uganda,UGA,2034,6.387998019911918
3644,Uganda,UGA,2035,6.236734980134683
3645,Uganda,UGA,2036,6.087600818127447
3646,Uganda,UGA,2037,5.945432347957152
3647,Uganda,UGA,2038,5.809752681135813
3648,Uganda,UGA,2039,5.680127489859082
3649,Uganda,UGA,2040,5.556160362633664
3650,Uganda,UGA,2041,5.435702222571871
3651,Uganda,UGA,2042,5.320356017387593
3652,Uganda,UGA,2043,5.20980341010597
3653,Uganda,UGA,2044,5.103751958069123
3654,Uganda,UGA,2045,5.001931681018801
3655,Uganda,UGA,2046,4.90420399706613
3656,Uganda,UGA,2047,4.810221935919702
3657,Uganda,UGA,2048,4.7197742081151945
3658,Uganda,UGA,2049,4.6326651225887225
3659,Uganda,UGA,2050,4.548713173326114
3660,Oman,OMN,2021,205.2635829316409
3661,Oman,OMN,2022,201.6737467519072
3662,Oman,OMN,2023,198.2068712793236
3663,Oman,OMN,2024,194.85760691361276
3664,Oman,OMN,2025,191.6196522012203
3665,Oman,OMN,2026,188.5609324389126
3666,Oman,OMN,2027,185.5987185752166
3667,Oman,OMN,2028,182.72813552631945
3668,Oman,OMN,2029,179.9446290523814
3669,Oman,OMN,2030,177.2450091371969
3670,Oman,OMN,2031,174.76021675591676
3671,Oman,OMN,2032,172.34446662107808
3672,Oman,OMN,2033,169.9945927878212
3673,Oman,OMN,2034,167.70761780194283
3674,Oman,OMN,2035,165.48167099846876
3675,Oman,OMN,2036,163.40304611050865
3676,Oman,OMN,2037,161.37599288398533
3677,Oman,OMN,2038,159.39832731598187
3678,Oman,OMN,2039,157.46882886501223
3679,Oman,OMN,2040,155.58548443929635
3680,Oman,OMN,2041,153.90369505427995
3681,Oman,OMN,2042,152.25787520655854
3682,Oman,OMN,2043,150.64662568803084
3683,Oman,OMN,2044,149.06937285386527
3684,Oman,OMN,2045,147.52480512176172
3685,Oman,OMN,2046,146.18626615788554
3686,Oman,OMN,2047,144.87203685626415
3687,Oman,OMN,2048,143.5809932419042
3688,Oman,OMN,2049,142.31298670475266
3689,Oman,OMN,2050,141.06695463950004
3690,Czechia,CZE,2021,19.51793923502167
3691,Czechia,CZE,2022,19.45374818346331
3692,Czechia,CZE,2023,19.389977973870547
3693,Czechia,CZE,2024,19.326624481152294
3694,Czechia,CZE,2025,19.263683633954063
3695,Czechia,CZE,2026,19.216032110756913
3696,Czechia,CZE,2027,19.16861575179305
3697,Czechia,CZE,2028,19.121428672565486
3698,Czechia,CZE,2029,19.074477469826196
3699,Czechia,CZE,2030,19.027756272486737
3700,Czechia,CZE,2031,18.9958173729016
3701,Czechia,CZE,2032,18.963985515249455
3702,Czechia,CZE,2033,18.932260162310453
3703,Czechia,CZE,2034,18.90064078045367
3704,Czechia,CZE,2035,18.869126839607173
3705,Czechia,CZE,2036,18.839010174930653
3706,Czechia,CZE,2037,18.808989494359636
3707,Czechia,CZE,2038,18.779064339761188
3708,Czechia,CZE,2039,18.749234255913308
3709,Czechia,CZE,2040,18.71949879048183
3710,Czechia,CZE,2041,18.68334488337043
3711,Czechia,CZE,2042,18.647326413963224
3712,Czechia,CZE,2043,18.611450482559604
3713,Czechia,CZE,2044,18.575708416231482
3714,Czechia,CZE,2045,18.540107266917847
3715,Czechia,CZE,2046,18.503426497209453
3716,Czechia,CZE,2047,18.46689058342166
3717,Czechia,CZE,2048,18.430498669170294
3718,Czechia,CZE,2049,18.394249904808472
3719,Czechia,CZE,2050,18.35814344736047
3720,Puerto Rico,PRI,2021,69.1272229573697
3721,Puerto Rico,PRI,2022,69.41661741506377
3722,Puerto Rico,PRI,2023,69.70844510326407
3723,Puerto Rico,PRI,2024,70.0027368394546
3724,Puerto Rico,PRI,2025,70.29952396374074
3725,Puerto Rico,PRI,2026,70.66562358179526
3726,Puerto Rico,PRI,2027,71.0355562433935
3727,Puerto Rico,PRI,2028,71.40938246297023
3728,Puerto Rico,PRI,2029,71.78716403553351
3729,Puerto Rico,PRI,2030,72.16896407071849
3730,Puerto Rico,PRI,2031,72.62155670821714
3731,Puerto Rico,PRI,2032,73.07986185156139
3732,Puerto Rico,PRI,2033,73.54398834025415
3733,Puerto Rico,PRI,2034,74.01410994357717
3734,Puerto Rico,PRI,2035,74.4902176635236
3735,Puerto Rico,PRI,2036,75.03011625522811
