,Nation,iso_code3,Year,cost_enfu_fuel_nuclear_usd_per_tonne
6756,Sub-Saharan Africa (IDA & IBRD countries),TSS,2031,1663000
6757,Sub-Saharan Africa (IDA & IBRD countries),TSS,2032,1663000
6758,Sub-Saharan Africa (IDA & IBRD countries),TSS,2033,1663000
6759,Sub-Saharan Africa (IDA & IBRD countries),TSS,2034,1663000
6760,Sub-Saharan Africa (IDA & IBRD countries),TSS,2035,1663000
6761,Sub-Saharan Africa (IDA & IBRD countries),TSS,2036,1663000
6762,Sub-Saharan Africa (IDA & IBRD countries),TSS,2037,1663000
6763,Sub-Saharan Africa (IDA & IBRD countries),TSS,2038,1663000
6764,Sub-Saharan Africa (IDA & IBRD countries),TSS,2039,1663000
6765,Sub-Saharan Africa (IDA & IBRD countries),TSS,2040,1663000
6766,Sub-Saharan Africa (IDA & IBRD countries),TSS,2041,1663000
6767,Sub-Saharan Africa (IDA & IBRD countries),TSS,2042,1663000
6768,Sub-Saharan Africa (IDA & IBRD countries),TSS,2043,1663000
6769,Sub-Saharan Africa (IDA & IBRD countries),TSS,2044,1663000
6770,Sub-Saharan Africa (IDA & IBRD countries),TSS,2045,1663000
6771,Sub-Saharan Africa (IDA & IBRD countries),TSS,2046,1663000
6772,Sub-Saharan Africa (IDA & IBRD countries),TSS,2047,1663000
6773,Sub-Saharan Africa (IDA & IBRD countries),TSS,2048,1663000
6774,Sub-Saharan Africa (IDA & IBRD countries),TSS,2049,1663000
6775,Sub-Saharan Africa (IDA & IBRD countries),TSS,2050,1663000
6776,Trinidad and Tobago,TTO,2023,1663000
6777,Trinidad and Tobago,TTO,2024,1663000
6778,Trinidad and Tobago,TTO,2025,1663000
6779,Trinidad and Tobago,TTO,2026,1663000
6780,Trinidad and Tobago,TTO,2027,1663000
6781,Trinidad and Tobago,TTO,2028,1663000
6782,Trinidad and Tobago,TTO,2029,1663000
6783,Trinidad and Tobago,TTO,2030,1663000
6784,Trinidad and Tobago,TTO,2031,1663000
6785,Trinidad and Tobago,TTO,2032,1663000
6786,Trinidad and Tobago,TTO,2033,1663000
6787,Trinidad and Tobago,TTO,2034,1663000
6788,Trinidad and Tobago,TTO,2035,1663000
6789,Trinidad and Tobago,TTO,2036,1663000
6790,Trinidad and Tobago,TTO,2037,1663000
6791,Trinidad and Tobago,TTO,2038,1663000
6792,Trinidad and Tobago,TTO,2039,1663000
6793,Trinidad and Tobago,TTO,2040,1663000
6794,Trinidad and Tobago,TTO,2041,1663000
6795,Trinidad and Tobago,TTO,2042,1663000
6796,Trinidad and Tobago,TTO,2043,1663000
6797,Trinidad and Tobago,TTO,2044,1663000
6798,Trinidad and Tobago,TTO,2045,1663000
6799,Trinidad and Tobago,TTO,2046,1663000
6800,Trinidad and Tobago,TTO,2047,1663000
6801,Trinidad and Tobago,TTO,2048,1663000
6802,Trinidad and Tobago,TTO,2049,1663000
6803,Trinidad and Tobago,TTO,2050,1663000
6804,Tunisia,TUN,2023,1663000
6805,Tunisia,TUN,2024,1663000
6806,Tunisia,TUN,2025,1663000
6807,Tunisia,TUN,2026,1663000
6808,Tunisia,TUN,2027,1663000
6809,Tunisia,TUN,2028,1663000
6810,Tunisia,TUN,2029,1663000
6811,Tunisia,TUN,2030,1663000
6812,Tunisia,TUN,2031,1663000
6813,Tunisia,TUN,2032,1663000
6814,Tunisia,TUN,2033,1663000
6815,Tunisia,TUN,2034,1663000
6816,Tunisia,TUN,2035,1663000
6817,Tunisia,TUN,2036,1663000
6818,Tunisia,TUN,2037,1663000
6819,Tunisia,TUN,2038,1663000
6820,Tunisia,TUN,2039,1663000
6821,Tunisia,TUN,2040,1663000
6822,Tunisia,TUN,2041,1663000
6823,Tunisia,TUN,2042,1663000
6824,Tunisia,TUN,2043,1663000
6825,Tunisia,TUN,2044,1663000
6826,Tunisia,TUN,2045,1663000
6827,Tunisia,TUN,2046,1663000
6828,Tunisia,TUN,2047,1663000
6829,Tunisia,TUN,2048,1663000
6830,Tunisia,TUN,2049,1663000
6831,Tunisia,TUN,2050,1663000
6832,Turkiye,TUR,2023,1663000
6833,Turkiye,TUR,2024,1663000
6834,Turkiye,TUR,2025,1663000
6835,Turkiye,TUR,2026,1663000
6836,Turkiye,TUR,2027,1663000
6837,Turkiye,TUR,2028,1663000
6838,Turkiye,TUR,2029,1663000
6839,Turkiye,TUR,2030,1663000
6840,Turkiye,TUR,2031,1663000
6841,Turkiye,TUR,2032,1663000
6842,Turkiye,TUR,2033,1663000
6843,Turkiye,TUR,2034,1663000
6844,Turkiye,TUR,2035,1663000
6845,Turkiye,TUR,2036,1663000
6846,Turkiye,TUR,2037,1663000
6847,Turkiye,TUR,2038,1663000
6848,Turkiye,TUR,2039,1663000
6849,Turkiye,TUR,2040,1663000
6850,Turkiye,TUR,2041,1663000
6851,Turkiye,TUR,2042,1663000
6852,Turkiye,TUR,2043,1663000
6853,Turkiye,TUR,2044,1663000
6854,Turkiye,TUR,2045,1663000
6855,Turkiye,TUR,2046,1663000
6856,Turkiye,TUR,2047,1663000
6857,Turkiye,TUR,2048,1663000
6858,Turkiye,TUR,2049,1663000
6859,Turkiye,TUR,2050,1663000
6860,Tuvalu,TUV,2023,1663000
6861,Tuvalu,TUV,2024,1663000
6862,Tuvalu,TUV,2025,1663000
6863,Tuvalu,TUV,2026,1663000
6864,Tuvalu,TUV,2027,1663000
6865,Tuvalu,TUV,2028,1663000
6866,Tuvalu,TUV,2029,1663000
6867,Tuvalu,TUV,2030,1663000
6868,Tuvalu,TUV,2031,1663000
6869,Tuvalu,TUV,2032,1663000
6870,Tuvalu,TUV,2033,1663000
6871,Tuvalu,TUV,2034,1663000
6872,Tuvalu,TUV,2035,1663000
6873,Tuvalu,TUV,2036,1663000
6874,Tuvalu,TUV,2037,1663000
6875,Tuvalu,TUV,2038,1663000
6876,Tuvalu,TUV,2039,1663000
6877,Tuvalu,TUV,2040,1663000
6878,Tuvalu,TUV,2041,1663000
6879,Tuvalu,TUV,2042,1663000
6880,Tuvalu,TUV,2043,1663000
6881,Tuvalu,TUV,2044,1663000
6882,Tuvalu,TUV,2045,1663000
6883,Tuvalu,TUV,2046,1663000
6884,Tuvalu,TUV,2047,1663000
6885,Tuvalu,TUV,2048,1663000
6886,Tuvalu,TUV,2049,1663000
6887,Tuvalu,TUV,2050,1663000
6888,Tanzania,TZA,2023,1663000
6889,Tanzania,TZA,2024,1663000
6890,Tanzania,TZA,2025,1663000
6891,Tanzania,TZA,2026,1663000
6892,Tanzania,TZA,2027,1663000
6893,Tanzania,TZA,2028,1663000
6894,Tanzania,TZA,2029,1663000
6895,Tanzania,TZA,2030,1663000
6896,Tanzania,TZA,2031,1663000
6897,Tanzania,TZA,2032,1663000
6898,Tanzania,TZA,2033,1663000
6899,Tanzania,TZA,2034,1663000
6900,Tanzania,TZA,2035,1663000
6901,Tanzania,TZA,2036,1663000
6902,Tanzania,TZA,2037,1663000
6903,Tanzania,TZA,2038,1663000
6904,Tanzania,TZA,2039,1663000
6905,Tanzania,TZA,2040,1663000
6906,Tanzania,TZA,2041,1663000
6907,Tanzania,TZA,2042,1663000
6908,Tanzania,TZA,2043,1663000
6909,Tanzania,TZA,2044,1663000
6910,Tanzania,TZA,2045,1663000
6911,Tanzania,TZA,2046,1663000
6912,Tanzania,TZA,2047,1663000
6913,Tanzania,TZA,2048,1663000
6914,Tanzania,TZA,2049,1663000
6915,Tanzania,TZA,2050,1663000
6916,Uganda,UGA,2023,1663000
6917,Uganda,UGA,2024,1663000
6918,Uganda,UGA,2025,1663000
6919,Uganda,UGA,2026,1663000
6920,Uganda,UGA,2027,1663000
6921,Uganda,UGA,2028,1663000
6922,Uganda,UGA,2029,1663000
6923,Uganda,UGA,2030,1663000
6924,Uganda,UGA,2031,1663000
6925,Uganda,UGA,2032,1663000
6926,Uganda,UGA,2033,1663000
6927,Uganda,UGA,2034,1663000
6928,Uganda,UGA,2035,1663000
6929,Uganda,UGA,2036,1663000
6930,Uganda,UGA,2037,1663000
6931,Uganda,UGA,2038,1663000
6932,Uganda,UGA,2039,1663000
6933,Uganda,UGA,2040,1663000
6934,Uganda,UGA,2041,1663000
6935,Uganda,UGA,2042,1663000
6936,Uganda,UGA,2043,1663000
6937,Uganda,UGA,2044,1663000
6938,Uganda,UGA,2045,1663000
6939,Uganda,UGA,2046,1663000
6940,Uganda,UGA,2047,1663000
6941,Uganda,UGA,2048,1663000
6942,Uganda,UGA,2049,1663000
6943,Uganda,UGA,2050,1663000
6944,Ukraine,UKR,2023,1663000
6945,Ukraine,UKR,2024,1663000
6946,Ukraine,UKR,2025,1663000
6947,Ukraine,UKR,2026,1663000
6948,Ukraine,UKR,2027,1663000
6949,Ukraine,UKR,2028,1663000
6950,Ukraine,UKR,2029,1663000
6951,Ukraine,UKR,2030,1663000
6952,Ukraine,UKR,2031,1663000
6953,Ukraine,UKR,2032,1663000
6954,Ukraine,UKR,2033,1663000
6955,Ukraine,UKR,2034,1663000
6956,Ukraine,UKR,2035,1663000
6957,Ukraine,UKR,2036,1663000
6958,Ukraine,UKR,2037,1663000
6959,Ukraine,UKR,2038,1663000
6960,Ukraine,UKR,2039,1663000
6961,Ukraine,UKR,2040,1663000
6962,Ukraine,UKR,2041,1663000
6963,Ukraine,UKR,2042,1663000
6964,Ukraine,UKR,2043,1663000
6965,Ukraine,UKR,2044,1663000
6966,Ukraine,UKR,2045,1663000
6967,Ukraine,UKR,2046,1663000
6968,Ukraine,UKR,2047,1663000
6969,Ukraine,UKR,2048,1663000
6970,Ukraine,UKR,2049,1663000
6971,Ukraine,UKR,2050,1663000
6972,Upper middle income,UMC,2023,1663000
6973,Upper middle income,UMC,2024,1663000
6974,Upper middle income,UMC,2025,1663000
6975,Upper middle income,UMC,2026,1663000
6976,Upper middle income,UMC,2027,1663000
6977,Upper middle income,UMC,2028,1663000
6978,Upper middle income,UMC,2029,1663000
6979,Upper middle income,UMC,2030,1663000
6980,Upper middle income,UMC,2031,1663000
6981,Upper middle income,UMC,2032,1663000
6982,Upper middle income,UMC,2033,1663000
6983,Upper middle income,UMC,2034,1663000
6984,Upper middle income,UMC,2035,1663000
6985,Upper middle income,UMC,2036,1663000
6986,Upper middle income,UMC,2037,1663000
6987,Upper middle income,UMC,2038,1663000
6988,Upper middle income,UMC,2039,1663000
6989,Upper middle income,UMC,2040,1663000
6990,Upper middle income,UMC,2041,1663000
6991,Upper middle income,UMC,2042,1663000
6992,Upper middle income,UMC,2043,1663000
6993,Upper middle income,UMC,2044,1663000
6994,Upper middle income,UMC,2045,1663000
6995,Upper middle income,UMC,2046,1663000
6996,Upper middle income,UMC,2047,1663000
6997,Upper middle income,UMC,2048,1663000
6998,Upper middle income,UMC,2049,1663000
6999,Upper middle income,UMC,2050,1663000
7000,Uruguay,URY,2023,1663000
7001,Uruguay,URY,2024,1663000
7002,Uruguay,URY,2025,1663000
7003,Uruguay,URY,2026,1663000
7004,Uruguay,URY,2027,1663000
7005,Uruguay,URY,2028,1663000
7006,Uruguay,URY,2029,1663000
7007,Uruguay,URY,2030,1663000
7008,Uruguay,URY,2031,1663000
7009,Uruguay,URY,2032,1663000
7010,Uruguay,URY,2033,1663000
7011,Uruguay,URY,2034,1663000
7012,Uruguay,URY,2035,1663000
7013,Uruguay,URY,2036,1663000
7014,Uruguay,URY,2037,1663000
7015,Uruguay,URY,2038,1663000
7016,Uruguay,URY,2039,1663000
7017,Uruguay,URY,2040,1663000
7018,Uruguay,URY,2041,1663000
7019,Uruguay,URY,2042,1663000
7020,Uruguay,URY,2043,1663000
7021,Uruguay,URY,2044,1663000
7022,Uruguay,URY,2045,1663000
7023,Uruguay,URY,2046,1663000
7024,Uruguay,URY,2047,1663000
7025,Uruguay,URY,2048,1663000
7026,Uruguay,URY,2049,1663000
7027,Uruguay,URY,2050,1663000
7028,United States,USA,2023,1663000
7029,United States,USA,2024,1663000
7030,United States,USA,2025,1663000
7031,United States,USA,2026,1663000
7032,United States,USA,2027,1663000
7033,United States,USA,2028,1663000
7034,United States,USA,2029,1663000
7035,United States,USA,2030,1663000
7036,United States,USA,2031,1663000
7037,United States,USA,2032,1663000
7038,United States,USA,2033,1663000
7039,United States,USA,2034,1663000
7040,United States,USA,2035,1663000
7041,United States,USA,2036,1663000
7042,United States,USA,2037,1663000
7043,United States,USA,2038,1663000
7044,United States,USA,2039,1663000
7045,United States,USA,2040,1663000
7046,United States,USA,2041,1663000
7047,United States,USA,2042,1663000
7048,United States,USA,2043,1663000
7049,United States,USA,2044,1663000
7050,United States,USA,2045,1663000
7051,United States,USA,2046,1663000
7052,United States,USA,2047,1663000
7053,United States,USA,2048,1663000
7054,United States,USA,2049,1663000
7055,United States,USA,2050,1663000
7056,Uzbekistan,UZB,2023,1663000
7057,Uzbekistan,UZB,2024,1663000
7058,Uzbekistan,UZB,2025,1663000
7059,Uzbekistan,UZB,2026,1663000
7060,Uzbekistan,UZB,2027,1663000
7061,Uzbekistan,UZB,2028,1663000
7062,Uzbekistan,UZB,2029,1663000
7063,Uzbekistan,UZB,2030,1663000
7064,Uzbekistan,UZB,2031,1663000
7065,Uzbekistan,UZB,2032,1663000
7066,Uzbekistan,UZB,2033,1663000
7067,Uzbekistan,UZB,2034,1663000
7068,Uzbekistan,UZB,2035,1663000
7069,Uzbekistan,UZB,2036,1663000
7070,Uzbekistan,UZB,2037,1663000
7071,Uzbekistan,UZB,2038,1663000
7072,Uzbekistan,UZB,2039,1663000
7073,Uzbekistan,UZB,2040,1663000
7074,Uzbekistan,UZB,2041,1663000
7075,Uzbekistan,UZB,2042,1663000
7076,Uzbekistan,UZB,2043,1663000
7077,Uzbekistan,UZB,2044,1663000
7078,Uzbekistan,UZB,2045,1663000
7079,Uzbekistan,UZB,2046,1663000
7080,Uzbekistan,UZB,2047,1663000
7081,Uzbekistan,UZB,2048,1663000
7082,Uzbekistan,UZB,2049,1663000
7083,Uzbekistan,UZB,2050,1663000
7084,St. Vincent and the Grenadines,VCT,2023,1663000
7085,St. Vincent and the Grenadines,VCT,2024,1663000
7086,St. Vincent and the Grenadines,VCT,2025,1663000
7087,St. Vincent and the Grenadines,VCT,2026,1663000
7088,St. Vincent and the Grenadines,VCT,2027,1663000
7089,St. Vincent and the Grenadines,VCT,2028,1663000
7090,St. Vincent and the Grenadines,VCT,2029,1663000
7091,St. Vincent and the Grenadines,VCT,2030,1663000
7092,St. Vincent and the Grenadines,VCT,2031,1663000
7093,St. Vincent and the Grenadines,VCT,2032,1663000
7094,St. Vincent and the Grenadines,VCT,2033,1663000
7095,St. Vincent and the Grenadines,VCT,2034,1663000
7096,St. Vincent and the Grenadines,VCT,2035,1663000
7097,St. Vincent and the Grenadines,VCT,2036,1663000
7098,St. Vincent and the Grenadines,VCT,2037,1663000
7099,St. Vincent and the Grenadines,VCT,2038,1663000
7100,St. Vincent and the Grenadines,VCT,2039,1663000
7101,St. Vincent and the Grenadines,VCT,2040,1663000
7102,St. Vincent and the Grenadines,VCT,2041,1663000
7103,St. Vincent and the Grenadines,VCT,2042,1663000
7104,St. Vincent and the Grenadines,VCT,2043,1663000
7105,St. Vincent and the Grenadines,VCT,2044,1663000
7106,St. Vincent and the Grenadines,VCT,2045,1663000
7107,St. Vincent and the Grenadines,VCT,2046,1663000
7108,St. Vincent and the Grenadines,VCT,2047,1663000
7109,St. Vincent and the Grenadines,VCT,2048,1663000
7110,St. Vincent and the Grenadines,VCT,2049,1663000
7111,St. Vincent and the Grenadines,VCT,2050,1663000
7112,"Venezuela, RB",VEN,2023,1663000
7113,"Venezuela, RB",VEN,2024,1663000
7114,"Venezuela, RB",VEN,2025,1663000
7115,"Venezuela, RB",VEN,2026,1663000
7116,"Venezuela, RB",VEN,2027,1663000
7117,"Venezuela, RB",VEN,2028,1663000
7118,"Venezuela, RB",VEN,2029,1663000
7119,"Venezuela, RB",VEN,2030,1663000
7120,"Venezuela, RB",VEN,2031,1663000
7121,"Venezuela, RB",VEN,2032,1663000
7122,"Venezuela, RB",VEN,2033,1663000
7123,"Venezuela, RB",VEN,2034,1663000
7124,"Venezuela, RB",VEN,2035,1663000
7125,"Venezuela, RB",VEN,2036,1663000
7126,"Venezuela, RB",VEN,2037,1663000
7127,"Venezuela, RB",VEN,2038,1663000
7128,"Venezuela, RB",VEN,2039,1663000
7129,"Venezuela, RB",VEN,2040,1663000
7130,"Venezuela, RB",VEN,2041,1663000
7131,"Venezuela, RB",VEN,2042,1663000
7132,"Venezuela, RB",VEN,2043,1663000
7133,"Venezuela, RB",VEN,2044,1663000
7134,"Venezuela, RB",VEN,2045,1663000
7135,"Venezuela, RB",VEN,2046,1663000
7136,"Venezuela, RB",VEN,2047,1663000
7137,"Venezuela, RB",VEN,2048,1663000
7138,"Venezuela, RB",VEN,2049,1663000
7139,"Venezuela, RB",VEN,2050,1663000
7140,British Virgin Islands,VGB,2023,1663000
7141,British Virgin Islands,VGB,2024,1663000
7142,British Virgin Islands,VGB,2025,1663000
7143,British Virgin Islands,VGB,2026,1663000
7144,British Virgin Islands,VGB,2027,1663000
7145,British Virgin Islands,VGB,2028,1663000
7146,British Virgin Islands,VGB,2029,1663000
7147,British Virgin Islands,VGB,2030,1663000
7148,British Virgin Islands,VGB,2031,1663000
7149,British Virgin Islands,VGB,2032,1663000
7150,British Virgin Islands,VGB,2033,1663000
7151,British Virgin Islands,VGB,2034,1663000
7152,British Virgin Islands,VGB,2035,1663000
7153,British Virgin Islands,VGB,2036,1663000
7154,British Virgin Islands,VGB,2037,1663000
7155,British Virgin Islands,VGB,2038,1663000
7156,British Virgin Islands,VGB,2039,1663000
7157,British Virgin Islands,VGB,2040,1663000
7158,British Virgin Islands,VGB,2041,1663000
7159,British Virgin Islands,VGB,2042,1663000
7160,British Virgin Islands,VGB,2043,1663000
7161,British Virgin Islands,VGB,2044,1663000
7162,British Virgin Islands,VGB,2045,1663000
7163,British Virgin Islands,VGB,2046,1663000
7164,British Virgin Islands,VGB,2047,1663000
7165,British Virgin Islands,VGB,2048,1663000
7166,British Virgin Islands,VGB,2049,1663000
7167,British Virgin Islands,VGB,2050,1663000
7168,Virgin Islands (U.S.),VIR,2023,1663000
7169,Virgin Islands (U.S.),VIR,2024,1663000
7170,Virgin Islands (U.S.),VIR,2025,1663000
7171,Virgin Islands (U.S.),VIR,2026,1663000
7172,Virgin Islands (U.S.),VIR,2027,1663000
7173,Virgin Islands (U.S.),VIR,2028,1663000
7174,Virgin Islands (U.S.),VIR,2029,1663000
7175,Virgin Islands (U.S.),VIR,2030,1663000
7176,Virgin Islands (U.S.),VIR,2031,1663000
7177,Virgin Islands (U.S.),VIR,2032,1663000
7178,Virgin Islands (U.S.),VIR,2033,1663000
7179,Virgin Islands (U.S.),VIR,2034,1663000
7180,Virgin Islands (U.S.),VIR,2035,1663000
7181,Virgin Islands (U.S.),VIR,2036,1663000
7182,Virgin Islands (U.S.),VIR,2037,1663000
7183,Virgin Islands (U.S.),VIR,2038,1663000
7184,Virgin Islands (U.S.),VIR,2039,1663000
7185,Virgin Islands (U.S.),VIR,2040,1663000
7186,Virgin Islands (U.S.),VIR,2041,1663000
7187,Virgin Islands (U.S.),VIR,2042,1663000
7188,Virgin Islands (U.S.),VIR,2043,1663000
7189,Virgin Islands (U.S.),VIR,2044,1663000
7190,Virgin Islands (U.S.),VIR,2045,1663000
7191,Virgin Islands (U.S.),VIR,2046,1663000
7192,Virgin Islands (U.S.),VIR,2047,1663000
7193,Virgin Islands (U.S.),VIR,2048,1663000
7194,Virgin Islands (U.S.),VIR,2049,1663000
7195,Virgin Islands (U.S.),VIR,2050,1663000
7196,Vietnam,VNM,2023,1663000
7197,Vietnam,VNM,2024,1663000
7198,Vietnam,VNM,2025,1663000
7199,Vietnam,VNM,2026,1663000
7200,Vietnam,VNM,2027,1663000
7201,Vietnam,VNM,2028,1663000
7202,Vietnam,VNM,2029,1663000
7203,Vietnam,VNM,2030,1663000
7204,Vietnam,VNM,2031,1663000
7205,Vietnam,VNM,2032,1663000
7206,Vietnam,VNM,2033,1663000
7207,Vietnam,VNM,2034,1663000
7208,Vietnam,VNM,2035,1663000
7209,Vietnam,VNM,2036,1663000
7210,Vietnam,VNM,2037,1663000
7211,Vietnam,VNM,2038,1663000
7212,Vietnam,VNM,2039,1663000
7213,Vietnam,VNM,2040,1663000
7214,Vietnam,VNM,2041,1663000
7215,Vietnam,VNM,2042,1663000
7216,Vietnam,VNM,2043,1663000
7217,Vietnam,VNM,2044,1663000
7218,Vietnam,VNM,2045,1663000
7219,Vietnam,VNM,2046,1663000
7220,Vietnam,VNM,2047,1663000
7221,Vietnam,VNM,2048,1663000
7222,Vietnam,VNM,2049,1663000
7223,Vietnam,VNM,2050,1663000
7224,Vanuatu,VUT,2023,1663000
7225,Vanuatu,VUT,2024,1663000
7226,Vanuatu,VUT,2025,1663000
7227,Vanuatu,VUT,2026,1663000
7228,Vanuatu,VUT,2027,1663000
7229,Vanuatu,VUT,2028,1663000
7230,Vanuatu,VUT,2029,1663000
7231,Vanuatu,VUT,2030,1663000
7232,Vanuatu,VUT,2031,1663000
7233,Vanuatu,VUT,2032,1663000
7234,Vanuatu,VUT,2033,1663000
7235,Vanuatu,VUT,2034,1663000
7236,Vanuatu,VUT,2035,1663000
7237,Vanuatu,VUT,2036,1663000
7238,Vanuatu,VUT,2037,1663000
7239,Vanuatu,VUT,2038,1663000
7240,Vanuatu,VUT,2039,1663000
7241,Vanuatu,VUT,2040,1663000
7242,Vanuatu,VUT,2041,1663000
7243,Vanuatu,VUT,2042,1663000
7244,Vanuatu,VUT,2043,1663000
7245,Vanuatu,VUT,2044,1663000
7246,Vanuatu,VUT,2045,1663000
7247,Vanuatu,VUT,2046,1663000
7248,Vanuatu,VUT,2047,1663000
7249,Vanuatu,VUT,2048,1663000
7250,Vanuatu,VUT,2049,1663000
7251,Vanuatu,VUT,2050,1663000
7252,World,WLD,2023,1663000
7253,World,WLD,2024,1663000
7254,World,WLD,2025,1663000
7255,World,WLD,2026,1663000
7256,World,WLD,2027,1663000
7257,World,WLD,2028,1663000
7258,World,WLD,2029,1663000
7259,World,WLD,2030,1663000
7260,World,WLD,2031,1663000
7261,World,WLD,2032,1663000
7262,World,WLD,2033,1663000
7263,World,WLD,2034,1663000
7264,World,WLD,2035,1663000
7265,World,WLD,2036,1663000
7266,World,WLD,2037,1663000
7267,World,WLD,2038,1663000
7268,World,WLD,2039,1663000
7269,World,WLD,2040,1663000
7270,World,WLD,2041,1663000
7271,World,WLD,2042,1663000
7272,World,WLD,2043,1663000
7273,World,WLD,2044,1663000
7274,World,WLD,2045,1663000
7275,World,WLD,2046,1663000
7276,World,WLD,2047,1663000
7277,World,WLD,2048,1663000
7278,World,WLD,2049,1663000
7279,World,WLD,2050,1663000
7280,Samoa,WSM,2023,1663000
7281,Samoa,WSM,2024,1663000
7282,Samoa,WSM,2025,1663000
7283,Samoa,WSM,2026,1663000
7284,Samoa,WSM,2027,1663000
7285,Samoa,WSM,2028,1663000
7286,Samoa,WSM,2029,1663000
7287,Samoa,WSM,2030,1663000
7288,Samoa,WSM,2031,1663000
7289,Samoa,WSM,2032,1663000
7290,Samoa,WSM,2033,1663000
7291,Samoa,WSM,2034,1663000
7292,Samoa,WSM,2035,1663000
7293,Samoa,WSM,2036,1663000
7294,Samoa,WSM,2037,1663000
7295,Samoa,WSM,2038,1663000
7296,Samoa,WSM,2039,1663000
7297,Samoa,WSM,2040,1663000
7298,Samoa,WSM,2041,1663000
7299,Samoa,WSM,2042,1663000
7300,Samoa,WSM,2043,1663000
7301,Samoa,WSM,2044,1663000
7302,Samoa,WSM,2045,1663000
7303,Samoa,WSM,2046,1663000
7304,Samoa,WSM,2047,1663000
7305,Samoa,WSM,2048,1663000
7306,Samoa,WSM,2049,1663000
7307,Samoa,WSM,2050,1663000
7308,Kosovo,XKX,2023,1663000
7309,Kosovo,XKX,2024,1663000
7310,Kosovo,XKX,2025,1663000
7311,Kosovo,XKX,2026,1663000
7312,Kosovo,XKX,2027,1663000
7313,Kosovo,XKX,2028,1663000
7314,Kosovo,XKX,2029,1663000
7315,Kosovo,XKX,2030,1663000
7316,Kosovo,XKX,2031,1663000
7317,Kosovo,XKX,2032,1663000
7318,Kosovo,XKX,2033,1663000
7319,Kosovo,XKX,2034,1663000
7320,Kosovo,XKX,2035,1663000
7321,Kosovo,XKX,2036,1663000
7322,Kosovo,XKX,2037,1663000
7323,Kosovo,XKX,2038,1663000
7324,Kosovo,XKX,2039,1663000
7325,Kosovo,XKX,2040,1663000
7326,Kosovo,XKX,2041,1663000
7327,Kosovo,XKX,2042,1663000
7328,Kosovo,XKX,2043,1663000
7329,Kosovo,XKX,2044,1663000
7330,Kosovo,XKX,2045,1663000
7331,Kosovo,XKX,2046,1663000
7332,Kosovo,XKX,2047,1663000
7333,Kosovo,XKX,2048,1663000
7334,Kosovo,XKX,2049,1663000
7335,Kosovo,XKX,2050,1663000
7336,"Yemen, Rep.",YEM,2023,1663000
7337,"Yemen, Rep.",YEM,2024,1663000
7338,"Yemen, Rep.",YEM,2025,1663000
7339,"Yemen, Rep.",YEM,2026,1663000
7340,"Yemen, Rep.",YEM,2027,1663000
7341,"Yemen, Rep.",YEM,2028,1663000
7342,"Yemen, Rep.",YEM,2029,1663000
7343,"Yemen, Rep.",YEM,2030,1663000
7344,"Yemen, Rep.",YEM,2031,1663000
7345,"Yemen, Rep.",YEM,2032,1663000
7346,"Yemen, Rep.",YEM,2033,1663000
7347,"Yemen, Rep.",YEM,2034,1663000
7348,"Yemen, Rep.",YEM,2035,1663000
7349,"Yemen, Rep.",YEM,2036,1663000
