,Nation,iso_code3,Year,consumpinit_inen_energy_tj_per_tonne_production_plastic
624,Guatemala,GTM,2029,0.006114657939436198
625,Guatemala,GTM,2030,0.005658479166242681
626,Guatemala,GTM,2031,0.00523633321633602
627,Guatemala,GTM,2032,0.004845681100335392
628,Guatemala,GTM,2033,0.004484173247969452
629,Guatemala,GTM,2034,0.004149635376627048
630,Guatemala,GTM,2035,0.0038400554141729826
631,Guatemala,GTM,2036,0.0035535713973754526
632,Guatemala,GTM,2037,0.0032884602731610714
633,Guatemala,GTM,2038,0.0030431275353424566
634,Guatemala,GTM,2039,0.0028160976344888526
635,Guatemala,GTM,2040,0.0026060051032600747
636,Guatemala,GTM,2041,0.002411586343827253
637,Guatemala,GTM,2042,0.002231672027985935
638,Guatemala,GTM,2043,0.002065180064252186
639,Guatemala,GTM,2044,0.0019111090896424166
640,Guatemala,GTM,2045,0.0017685324469933852
641,Guatemala,GTM,2046,0.0016365926115989706
642,Guatemala,GTM,2047,0.0015144960336429475
643,Guatemala,GTM,2048,0.001401508365407594
644,Guatemala,GTM,2049,0.0012969500445522764
645,Guatemala,GTM,2050,0.0012001922068977156
646,Slovenia,SVN,2017,0.0005388344275441587
647,Slovenia,SVN,2018,0.0004899276552678232
648,Slovenia,SVN,2019,0.0005003937929475049
649,Slovenia,SVN,2020,0.0005419963332399958
650,Slovenia,SVN,2021,0.0005419963689172993
651,Slovenia,SVN,2022,0.0005321469309766712
652,Slovenia,SVN,2023,0.0005224764821092345
653,Slovenia,SVN,2024,0.0005129817696331103
654,Slovenia,SVN,2025,0.0005036595999758341
655,Slovenia,SVN,2026,0.0004945068376001868
656,Slovenia,SVN,2027,0.00048552040394955303
657,Slovenia,SVN,2028,0.00047669727641243953
658,Slovenia,SVN,2029,0.0004680344873058065
659,Slovenia,SVN,2030,0.00045952912287688735
660,Slovenia,SVN,2031,0.0004511783223231333
661,Slovenia,SVN,2032,0.00044297927682997683
662,Slovenia,SVN,2033,0.0004349292286260797
663,Slovenia,SVN,2034,0.00042702547005574914
664,Slovenia,SVN,2035,0.0004192653426682105
665,Slovenia,SVN,2036,0.0004116462363234275
666,Slovenia,SVN,2037,0.00040416558831417944
667,Slovenia,SVN,2038,0.0003968208825040833
668,Slovenia,SVN,2039,0.000389609648481285
669,Slovenia,SVN,2040,0.00038252946072753294
670,Slovenia,SVN,2041,0.0003755779378023436
671,Slovenia,SVN,2042,0.00036875274154200117
672,Slovenia,SVN,2043,0.00036205157627310807
673,Slovenia,SVN,2044,0.00035547218804043014
674,Slovenia,SVN,2045,0.00034901236384877045
675,Slovenia,SVN,2046,0.00034266993091862483
676,Slovenia,SVN,2047,0.00033644275595535946
677,Slovenia,SVN,2048,0.0003303287444316736
678,Slovenia,SVN,2049,0.0003243258398830968
679,Slovenia,SVN,2050,0.0003184320232162954
680,Nigeria,NGA,2017,0.007635901918306136
681,Nigeria,NGA,2018,0.009570105398174725
682,Nigeria,NGA,2019,0.009787721388281323
683,Nigeria,NGA,2020,0.004452222136244681
684,Nigeria,NGA,2021,0.004452222014674702
685,Nigeria,NGA,2022,0.0038544669946811803
686,Nigeria,NGA,2023,0.003336966522360654
687,Nigeria,NGA,2024,0.0028889456276889936
688,Nigeria,NGA,2025,0.0025010759873728655
689,Nigeria,NGA,2026,0.002165281698159589
690,Nigeria,NGA,2027,0.0018745711270090717
691,Nigeria,NGA,2028,0.0016228913370499778
692,Nigeria,NGA,2029,0.001405002058296996
693,Nigeria,NGA,2030,0.0012163665790508817
694,Nigeria,NGA,2031,0.0010530572862115992
695,Nigeria,NGA,2032,0.0009116738877424802
696,Nigeria,NGA,2033,0.0007892726145807002
697,Nigeria,NGA,2034,0.0006833049278943732
698,Nigeria,NGA,2035,0.0005915644554990349
699,Nigeria,NGA,2036,0.0005121410525872399
700,Nigeria,NGA,2037,0.0004433810302613641
701,Nigeria,NGA,2038,0.0003838527237808984
702,Nigeria,NGA,2039,0.00033231668361444986
703,Nigeria,NGA,2040,0.0002876998686390517
704,Nigeria,NGA,2041,0.00024907330415874614
705,Nigeria,NGA,2042,0.00021563273955605287
706,Nigeria,NGA,2043,0.00018668190284581198
707,Nigeria,NGA,2044,0.00016161800347147222
708,Nigeria,NGA,2045,0.00013991918149494466
709,Nigeria,NGA,2046,0.00012113364185736239
710,Nigeria,NGA,2047,0.00010487024747323798
711,Nigeria,NGA,2048,9.079037529514967e-05
712,Nigeria,NGA,2049,7.860086578262022e-05
713,Nigeria,NGA,2050,6.804791897481533e-05
714,Bosnia and Herzegovina,BIH,2017,0.0015591478212976185
715,Bosnia and Herzegovina,BIH,2018,0.0013966870001979857
716,Bosnia and Herzegovina,BIH,2019,0.0012866871270069428
717,Bosnia and Herzegovina,BIH,2020,0.0012095107325346762
718,Bosnia and Herzegovina,BIH,2021,0.0012095108084501003
719,Bosnia and Herzegovina,BIH,2022,0.0011313468159562612
720,Bosnia and Herzegovina,BIH,2023,0.001058234129891344
721,Bosnia and Herzegovina,BIH,2024,0.0009898463122648548
722,Bosnia and Herzegovina,BIH,2025,0.0009258780209677599
723,Bosnia and Herzegovina,BIH,2026,0.0008660436464623576
724,Bosnia and Herzegovina,BIH,2027,0.0008100760365753772
725,Bosnia and Herzegovina,BIH,2028,0.0007577253037006088
726,Bosnia and Herzegovina,BIH,2029,0.000708757709085442
727,Bosnia and Herzegovina,BIH,2030,0.0006629546192198002
728,Bosnia and Herzegovina,BIH,2031,0.0006201115296678713
729,Bosnia and Herzegovina,BIH,2032,0.0005800371519842086
730,Bosnia and Herzegovina,BIH,2033,0.000542552559637374
731,Bosnia and Herzegovina,BIH,2034,0.0005074903891278344
732,Bosnia and Herzegovina,BIH,2035,0.0004746940927331667
733,Bosnia and Herzegovina,BIH,2036,0.00044401723954422213
734,Bosnia and Herzegovina,BIH,2037,0.00041532286167145
735,Bosnia and Herzegovina,BIH,2038,0.0003884828427022879
736,Bosnia and Herzegovina,BIH,2039,0.0003633773456791746
737,Bosnia and Herzegovina,BIH,2040,0.00033989427804417377
738,Bosnia and Herzegovina,BIH,2041,0.0003179287911612679
739,Bosnia and Herzegovina,BIH,2042,0.00029738281218175865
740,Bosnia and Herzegovina,BIH,2043,0.00027816460616261746
741,Bosnia and Herzegovina,BIH,2044,0.00026018836648270276
742,Bosnia and Herzegovina,BIH,2045,0.00024337383172811112
743,Bosnia and Herzegovina,BIH,2046,0.00022764592733611193
744,Bosnia and Herzegovina,BIH,2047,0.00021293443039764782
745,Bosnia and Herzegovina,BIH,2048,0.00019917365612179866
746,Bosnia and Herzegovina,BIH,2049,0.00018630216456231078
747,Bosnia and Herzegovina,BIH,2050,0.00017426248629676922
748,Vanuatu,VUT,2017,6.399049922031022
749,Vanuatu,VUT,2018,6.680136379743838
750,Vanuatu,VUT,2019,6.219134212658718
751,Vanuatu,VUT,2020,4.596918730465107
752,Vanuatu,VUT,2021,4.596917794702281
753,Vanuatu,VUT,2022,4.18367483090221
754,Vanuatu,VUT,2023,3.807580616493964
755,Vanuatu,VUT,2024,3.4652956400950052
756,Vanuatu,VUT,2025,3.1537805979059397
757,Vanuatu,VUT,2026,2.870269406351504
758,Vanuatu,VUT,2027,2.612244640767855
759,Vanuatu,VUT,2028,2.3774151820453553
760,Vanuatu,VUT,2029,2.1636958727412057
761,Vanuatu,VUT,2030,1.9691890020192602
762,Vanuatu,VUT,2031,1.7921674550134028
763,Vanuatu,VUT,2032,1.631059376990065
764,Vanuatu,VUT,2033,1.4844342161359703
765,Vanuatu,VUT,2034,1.3509900210387205
766,Vanuatu,VUT,2035,1.2295418800687503
767,Vanuatu,VUT,2036,1.1190114000106803
768,Vanuatu,VUT,2037,1.0184171305200653
769,Vanuatu,VUT,2038,0.9268658493799308
770,Vanuatu,VUT,2039,0.8435446311749307
771,Vanuatu,VUT,2040,0.7677136289572963
772,Vanuatu,VUT,2041,0.698699504809667
773,Vanuatu,VUT,2042,0.6358894509718677
774,Vanuatu,VUT,2043,0.5787257484423914
775,Vanuatu,VUT,2044,0.5267008147380371
776,Vanuatu,VUT,2045,0.47935269683845233
777,Vanuatu,VUT,2046,0.43626096929540753
778,Vanuatu,VUT,2047,0.397043001084254
779,Vanuatu,VUT,2048,0.36135055804922195
780,Vanuatu,VUT,2049,0.3288667107741718
781,Vanuatu,VUT,2050,0.29930302042231827
782,Thailand,THA,2017,0.0029586295803740175
783,Thailand,THA,2018,0.0026194422082998292
784,Thailand,THA,2019,0.0025261054127760137
785,Thailand,THA,2020,0.0026178758485924064
786,Thailand,THA,2021,0.0026178758276905498
787,Thailand,THA,2022,0.002486378568917545
788,Thailand,THA,2023,0.00236148648556269
789,Thailand,THA,2024,0.002242867796243522
790,Thailand,THA,2025,0.0021302073851282807
791,Thailand,THA,2026,0.002023205964816647
792,Thailand,THA,2027,0.0019215792812694455
793,Thailand,THA,2028,0.0018250573586751095
794,Thailand,THA,2029,0.0017333837822469309
795,Thailand,THA,2030,0.0016463150170457435
796,Thailand,THA,2031,0.0015636197610185228
797,Thailand,THA,2032,0.0014850783305341672
798,Thailand,THA,2033,0.0014104820767841541
799,Thailand,THA,2034,0.0013396328314976842
800,Thailand,THA,2035,0.0012723423804988426
801,Thailand,THA,2036,0.0012084319637072584
802,Thailand,THA,2037,0.0011477318002539887
803,Thailand,THA,2038,0.0010900806374510741
804,Thailand,THA,2039,0.0010353253224165949
805,Thailand,THA,2040,0.0009833203952172166
806,Thailand,THA,2041,0.0009339277024474
807,Thailand,THA,2042,0.0008870160302187203
808,Thailand,THA,2043,0.000842460755584335
809,Thailand,THA,2044,0.0008001435154725634
810,Thailand,THA,2045,0.0007599518922501388
811,Thailand,THA,2046,0.0007217791150797237
812,Thailand,THA,2047,0.0006855237762784527
813,Thailand,THA,2048,0.0006510895619238858
814,Thailand,THA,2049,0.0006183849959918033
815,Thailand,THA,2050,0.0005873231973460633
816,Guam,GUM,2017,6.668839807683047
817,Guam,GUM,2018,6.509764636640846
818,Guam,GUM,2019,4.80353326577752
819,Guam,GUM,2020,8.431248736580203
820,Guam,GUM,2021,8.431248310015201
821,Guam,GUM,2022,7.938035416779764
822,Guam,GUM,2023,7.473674592551095
823,Guam,GUM,2024,7.036478043077653
824,Guam,GUM,2025,6.6248567070423485
825,Guam,GUM,2026,6.237314480362892
826,Guam,GUM,2027,5.872442778360621
827,Guam,GUM,2028,5.528915416032248
828,Guam,GUM,2029,5.20548378781701
829,Guam,GUM,2030,4.900972329338237
830,Guam,GUM,2031,4.614274244625408
831,Guam,GUM,2032,4.344347483285667
832,Guam,GUM,2033,4.09021095300389
833,Guam,GUM,2034,3.850940953604384
834,Guam,GUM,2035,3.625667819713881
835,Guam,GUM,2036,3.4135727598225145
836,Guam,GUM,2037,3.2138848802540965
837,Guam,GUM,2038,3.0258783832288767
838,Guam,GUM,2039,2.8488699288345116
839,Guam,GUM,2040,2.6822161513170277
840,Guam,GUM,2041,2.525311320664315
841,Guam,GUM,2042,2.377585140982766
842,Guam,GUM,2043,2.238500677664948
843,Guam,GUM,2044,2.1075524058142534
844,Guam,GUM,2045,1.9842643728331533
845,Guam,GUM,2046,1.8681884684968375
846,Guam,GUM,2047,1.7589027962243349
847,Guam,GUM,2048,1.6560101396274207
848,Guam,GUM,2049,1.5591365187636335
849,Guam,GUM,2050,1.4679298308459015
850,United States,USA,2017,0.002024139305932058
851,United States,USA,2018,0.001893956353281498
852,United States,USA,2019,0.0018212301746714857
853,United States,USA,2020,0.001754535298056877
854,United States,USA,2021,0.0017545353577540818
855,United States,USA,2022,0.0016789194275512594
856,United States,USA,2023,0.0016065623481177672
857,United States,USA,2024,0.0015373236714248909
858,United States,USA,2025,0.0014710690023902195
859,United States,USA,2026,0.001407669738011382
860,United States,USA,2027,0.0013470028177423332
861,United States,USA,2028,0.0012889504846278865
862,United States,USA,2029,0.0012334000567326769
863,United States,USA,2030,0.0011802437084209333
864,United States,USA,2031,0.001129378261062536
865,United States,USA,2032,0.001080704982759155
866,United States,USA,2033,0.0010341293967015602
867,United States,USA,2034,0.000989561097786364
868,United States,USA,2035,0.0009469135771359785
869,United States,USA,2036,0.000906104054181438
870,United States,USA,2037,0.000867053315981904
871,United States,USA,2038,0.0008296855634691595
872,United States,USA,2039,0.0007939282643185291
873,United States,USA,2040,0.0007597120121606898
874,United States,USA,2041,0.0007269703918610982
875,United States,USA,2042,0.0006956398506055207
876,United States,USA,2043,0.0006656595745414195
877,United States,USA,2044,0.0006369713707358288
878,United States,USA,2045,0.0006095195542204803
879,United States,USA,2046,0.0005832508399050338
880,United States,USA,2047,0.0005581142391485508
881,United States,USA,2048,0.0005340609607884722
882,United States,USA,2049,0.0005110443164349922
883,United States,USA,2050,0.0004890196298469922
884,New Caledonia,NCL,2017,0.7392048379141971
885,New Caledonia,NCL,2018,0.7047030077204456
886,New Caledonia,NCL,2019,0.7047030077204456
887,New Caledonia,NCL,2020,0.7047030077204456
888,New Caledonia,NCL,2021,0.704702937705085
889,New Caledonia,NCL,2022,0.696440064741552
890,New Caledonia,NCL,2023,0.6882740766722857
891,New Caledonia,NCL,2024,0.6802038374901456
892,New Caledonia,NCL,2025,0.6722282245080395
893,New Caledonia,NCL,2026,0.6643461282027516
894,New Caledonia,NCL,2027,0.6565564520605848
895,New Caledonia,NCL,2028,0.6488581124248317
896,New Caledonia,NCL,2029,0.6412500383450124
897,New Caledonia,NCL,2030,0.6337311714278979
898,New Caledonia,NCL,2031,0.62630046569025
899,New Caledonia,NCL,2032,0.6189568874133482
900,New Caledonia,NCL,2033,0.6116994149991464
901,New Caledonia,NCL,2034,0.6045270388281798
902,New Caledonia,NCL,2035,0.5974387611190992
903,New Caledonia,NCL,2036,0.5904335957898704
904,New Caledonia,NCL,2037,0.5835105683205882
905,New Caledonia,NCL,2038,0.5766687156179232
906,New Caledonia,NCL,2039,0.569907085881127
907,New Caledonia,NCL,2040,0.5632247384696214
908,New Caledonia,NCL,2041,0.5566207437721528
909,New Caledonia,NCL,2042,0.5500941830774648
910,New Caledonia,NCL,2043,0.5436441484464904
911,New Caledonia,NCL,2044,0.5372697425860434
912,New Caledonia,NCL,2045,0.530970078723994
913,New Caledonia,NCL,2046,0.5247442804859148
914,New Caledonia,NCL,2047,0.5185914817731436
915,New Caledonia,NCL,2048,0.512510826642322
916,New Caledonia,NCL,2049,0.5065014691862946
917,New Caledonia,NCL,2050,0.5005625734164555
918,Kyrgyz Republic,KGZ,2017,0.309301214198912
919,Kyrgyz Republic,KGZ,2018,0.26507621938542997
920,Kyrgyz Republic,KGZ,2019,0.2433624084014426
921,Kyrgyz Republic,KGZ,2020,0.2760270865297075
922,Kyrgyz Republic,KGZ,2021,0.2760270515856384
923,Kyrgyz Republic,KGZ,2022,0.2586310800624145
924,Kyrgyz Republic,KGZ,2023,0.2423314497256742
925,Kyrgyz Republic,KGZ,2024,0.22705906618792723
926,Kyrgyz Republic,KGZ,2025,0.2127491895769043
927,Kyrgyz Republic,KGZ,2026,0.19934116010222605
928,Kyrgyz Republic,KGZ,2027,0.18677814091760533
929,Kyrgyz Republic,KGZ,2028,0.1750068771885673
930,Kyrgyz Republic,KGZ,2029,0.16397747034437574
931,Kyrgyz Republic,KGZ,2030,0.15364316655721252
932,Kyrgyz Republic,KGZ,2031,0.14396015855197003
933,Kyrgyz Republic,KGZ,2032,0.1348873999065304
934,Kyrgyz Republic,KGZ,2033,0.1263864310553391
935,Kyrgyz Republic,KGZ,2034,0.11842121625870737
936,Kyrgyz Republic,KGZ,2035,0.11095799084674858
937,Kyrgyz Republic,KGZ,2036,0.10396511809041548
938,Kyrgyz Republic,KGZ,2037,0.09741295509291184
939,Kyrgyz Republic,KGZ,2038,0.09127372713298995
940,Kyrgyz Republic,KGZ,2039,0.08552140992747369
941,Kyrgyz Republic,KGZ,2040,0.08013161931391573
942,Kyrgyz Republic,KGZ,2041,0.07508150788575353
943,Kyrgyz Republic,KGZ,2042,0.07034966814179279
944,Kyrgyz Republic,KGZ,2043,0.06591604173947908
945,Kyrgyz Republic,KGZ,2044,0.06176183446726928
946,Kyrgyz Republic,KGZ,2045,0.057869436575675885
947,Kyrgyz Republic,KGZ,2046,0.05422234812926292
948,Kyrgyz Republic,KGZ,2047,0.05080510906316243
949,Kyrgyz Republic,KGZ,2048,0.04760323364761883
950,Kyrgyz Republic,KGZ,2049,0.044603149082753694
951,Kyrgyz Republic,KGZ,2050,0.04179213796325491
952,Eswatini,SWZ,2017,0.5511579524283557
953,Eswatini,SWZ,2018,0.4989519966577443
954,Eswatini,SWZ,2019,0.510096817993851
955,Eswatini,SWZ,2020,0.6190275482549987
956,Eswatini,SWZ,2021,0.6190275612840589
957,Eswatini,SWZ,2022,0.6167692327370696
958,Eswatini,SWZ,2023,0.6145191429958209
959,Eswatini,SWZ,2024,0.6122772620036088
960,Eswatini,SWZ,2025,0.6100435598133714
961,Eswatini,SWZ,2026,0.607818006587314
962,Eswatini,SWZ,2027,0.6056005725964866
963,Eswatini,SWZ,2028,0.6033912282203974
964,Eswatini,SWZ,2029,0.6011899439466145
965,Eswatini,SWZ,2030,0.5989966903703716
966,Eswatini,SWZ,2031,0.5968114381941837
967,Eswatini,SWZ,2032,0.5946341582274453
968,Eswatini,SWZ,2033,0.5924648213860353
969,Eswatini,SWZ,2034,0.5903033986919508
970,Eswatini,SWZ,2035,0.5881498612728958
971,Eswatini,SWZ,2036,0.5860041803619123
972,Eswatini,SWZ,2037,0.5838663272969835
973,Eswatini,SWZ,2038,0.5817362735206615
974,Eswatini,SWZ,2039,0.5796139905796764
975,Eswatini,SWZ,2040,0.57749945012457
976,Eswatini,SWZ,2041,0.5753926239093015
977,Eswatini,SWZ,2042,0.5732934837908781
978,Eswatini,SWZ,2043,0.571202001728976
979,Eswatini,SWZ,2044,0.5691181497855715
980,Eswatini,SWZ,2045,0.567041900124563
981,Eswatini,SWZ,2046,0.5649732250114003
982,Eswatini,SWZ,2047,0.5629120968127118
983,Eswatini,SWZ,2048,0.5608584879959393
984,Eswatini,SWZ,2049,0.5588123711289704
985,Eswatini,SWZ,2050,0.5567737188797636
986,Botswana,BWA,2017,0.3145179390880741
987,Botswana,BWA,2018,0.28723900555995074
988,Botswana,BWA,2019,0.23462250754718902
989,Botswana,BWA,2020,0.3180814418599046
990,Botswana,BWA,2021,0.3180814607416983
991,Botswana,BWA,2022,0.309673011407311
992,Botswana,BWA,2023,0.3014868385301682
993,Botswana,BWA,2024,0.29351706625593876
994,Botswana,BWA,2025,0.28575797405787046
995,Botswana,BWA,2026,0.27820399263072354
996,Botswana,BWA,2027,0.270849699893243
997,Botswana,BWA,2028,0.2636898170963147
998,Botswana,BWA,2029,0.2567192050339891
999,Botswana,BWA,2030,0.2499328603546762
1000,Botswana,BWA,2031,0.24332591196984907
1001,Botswana,BWA,2032,0.23689361755768445
1002,Botswana,BWA,2033,0.23063136015912736
1003,Botswana,BWA,2034,0.22453464486394162
1004,Botswana,BWA,2035,0.21859909558436177
1005,Botswana,BWA,2036,0.21282045191403282
1006,Botswana,BWA,2037,0.2071945660699857
1007,Botswana,BWA,2038,0.20171739991544924
1008,Botswana,BWA,2039,0.19638502206136632
1009,Botswana,BWA,2040,0.19119360504452698
1010,Botswana,BWA,2041,0.18613942258030178
1011,Botswana,BWA,2042,0.1812188468879965
1012,Botswana,BWA,2043,0.1764283460869102
1013,Botswana,BWA,2044,0.17176448166123007
1014,Botswana,BWA,2045,0.16722390599194095
1015,Botswana,BWA,2046,0.16280335995397655
1016,Botswana,BWA,2047,0.15849967057689396
1017,Botswana,BWA,2048,0.15430974876738252
1018,Botswana,BWA,2049,0.15023058709198311
1019,Botswana,BWA,2050,0.14625925761841765
1020,Lao PDR,LAO,2017,0.3887698189492613
1021,Lao PDR,LAO,2018,0.3887698189492613
1022,Lao PDR,LAO,2019,0.3887698189492613
1023,Lao PDR,LAO,2020,0.3887698189492613
1024,Lao PDR,LAO,2021,0.3887698508952015
1025,Lao PDR,LAO,2022,0.36350803418019667
1026,Lao PDR,LAO,2023,0.3398877011920634
1027,Lao PDR,LAO,2024,0.317802190210625
1028,Lao PDR,LAO,2025,0.2971517702713176
1029,Lao PDR,LAO,2026,0.27784319081267944
1030,Lao PDR,LAO,2027,0.2597892605872254
1031,Lao PDR,LAO,2028,0.2429084539342169
1032,Lao PDR,LAO,2029,0.22712454263635906
1033,Lao PDR,LAO,2030,0.21236625169803816
1034,Lao PDR,LAO,2031,0.19856693749068632
1035,Lao PDR,LAO,2032,0.18566428681188743
1036,Lao PDR,LAO,2033,0.17360003549928194
1037,Lao PDR,LAO,2034,0.16231970532860915
1038,Lao PDR,LAO,2035,0.15177235800781538
1039,Lao PDR,LAO,2036,0.1419103651563405
1040,Lao PDR,LAO,2037,0.1326891932308837
1041,Lao PDR,LAO,2038,0.12406720242644764
1042,Lao PDR,LAO,2039,0.11600545864455875
1043,Lao PDR,LAO,2040,0.10846755767957668
1044,Lao PDR,LAO,2041,0.10141946082917497
1045,Lao PDR,LAO,2042,0.09482934118666234
1046,Lao PDR,LAO,2043,0.08866743992105253
1047,Lao PDR,LAO,2044,0.0829059318958891
1048,Lao PDR,LAO,2045,0.07751880002000405
1049,Lao PDR,LAO,2046,0.07248171776282004
1050,Lao PDR,LAO,2047,0.06777193930367004
1051,Lao PDR,LAO,2048,0.06336819681909336
1052,Lao PDR,LAO,2049,0.05925060444427779
1053,Lao PDR,LAO,2050,0.05540056847498146
1054,Kenya,KEN,2017,0.02230920562421735
1055,Kenya,KEN,2018,0.01923280257436058
1056,Kenya,KEN,2019,0.01839753268203908
1057,Kenya,KEN,2020,0.016542133047753926
1058,Kenya,KEN,2021,0.016542133115005426
1059,Kenya,KEN,2022,0.014973547032442844
1060,Kenya,KEN,2023,0.013553700068427016
1061,Kenya,KEN,2024,0.012268488231068707
1062,Kenya,KEN,2025,0.011105144921016346
1063,Kenya,KEN,2026,0.010052114114962344
1064,Kenya,KEN,2027,0.009098935574356967
1065,Kenya,KEN,2028,0.008236140939055472
1066,Kenya,KEN,2029,0.0074551596737489545
1067,Kenya,KEN,2030,0.006748233932901352
1068,Kenya,KEN,2031,0.006108341498507645
1069,Kenya,KEN,2032,0.005529126025177488
1070,Kenya,KEN,2033,0.005004833899637706
1071,Kenya,KEN,2034,0.004530257087449701
1072,Kenya,KEN,2035,0.004100681399211634
1073,Kenya,KEN,2036,0.003711839662350518
1074,Kenya,KEN,2037,0.003359869333337421
1075,Kenya,KEN,2038,0.003041274129269022
1076,Kenya,KEN,2039,0.0027528892976839314
1077,Kenya,KEN,2040,0.002491850179623304
1078,Kenya,KEN,2041,0.002255563753657927
1079,Kenya,KEN,2042,0.002041682878215625
1080,Kenya,KEN,2043,0.0018480829763462409
1081,Kenya,KEN,2044,0.001672840931323161
1082,Kenya,KEN,2045,0.0015142159834417854
1083,Kenya,KEN,2046,0.0013706324382540096
1084,Kenya,KEN,2047,0.0012406640144717216
1085,Kenya,KEN,2048,0.0011230196760598108
1086,Kenya,KEN,2049,0.0010165308077823914
1087,Kenya,KEN,2050,0.0009201396068110265
1088,Hungary,HUN,2017,0.0046710224994159005
1089,Hungary,HUN,2018,0.004178812371871075
1090,Hungary,HUN,2019,0.004203900271816507
1091,Hungary,HUN,2020,0.004557913771849087
1092,Hungary,HUN,2021,0.004557913827614217
1093,Hungary,HUN,2022,0.004392995933679267
1094,Hungary,HUN,2023,0.0042340452240239275
1095,Hungary,HUN,2024,0.004080845789462236
1096,Hungary,HUN,2025,0.003933189532998162
1097,Hungary,HUN,2026,0.003790875887158872
1098,Hungary,HUN,2027,0.0036537115415559733
1099,Hungary,HUN,2028,0.0035215101803041395
1100,Hungary,HUN,2029,0.003394092228940579
1101,Hungary,HUN,2030,0.0032712846105019296
1102,Hungary,HUN,2031,0.003152920510426745
1103,Hungary,HUN,2032,0.0030388391499645054
1104,Hungary,HUN,2033,0.0029288855677833403
1105,Hungary,HUN,2034,0.002822910409479797
1106,Hungary,HUN,2035,0.0027207697247046865
1107,Hungary,HUN,2036,0.0026223247716294987
