Year,iso_code3,pij_lndu_forests_secondary_to_forests_secondary
2044,NOR,0.9914424373929556
2045,NOR,0.9914424373929556
2046,NOR,0.9914424373929556
2047,NOR,0.9914424373929556
2048,NOR,0.9914424373929556
2049,NOR,0.9914424373929556
2050,NOR,0.9914424373929556
2019,NPL,0.9910184606760633
2020,NPL,0.991000442872191
2021,NPL,0.991000442872191
2022,NPL,0.991000442872191
2023,NPL,0.991000442872191
2024,NPL,0.991000442872191
2025,NPL,0.991000442872191
2026,NPL,0.991000442872191
2027,NPL,0.991000442872191
2028,NPL,0.991000442872191
2029,NPL,0.991000442872191
2030,NPL,0.991000442872191
2031,NPL,0.991000442872191
2032,NPL,0.991000442872191
2033,NPL,0.991000442872191
2034,NPL,0.991000442872191
2035,NPL,0.991000442872191
2036,NPL,0.991000442872191
2037,NPL,0.991000442872191
2038,NPL,0.991000442872191
2039,NPL,0.991000442872191
2040,NPL,0.991000442872191
2041,NPL,0.991000442872191
2042,NPL,0.991000442872191
2043,NPL,0.991000442872191
2044,NPL,0.991000442872191
2045,NPL,0.991000442872191
2046,NPL,0.991000442872191
2047,NPL,0.991000442872191
2048,NPL,0.991000442872191
2049,NPL,0.991000442872191
2050,NPL,0.991000442872191
2019,NZL,0.979564437496652
2020,NZL,0.9793371069666668
2021,NZL,0.9793371069666668
2022,NZL,0.9793371069666668
2023,NZL,0.9793371069666668
2024,NZL,0.9793371069666668
2025,NZL,0.9793371069666668
2026,NZL,0.9793371069666668
2027,NZL,0.9793371069666668
2028,NZL,0.9793371069666668
2029,NZL,0.9793371069666668
2030,NZL,0.9793371069666668
2031,NZL,0.9793371069666668
2032,NZL,0.9793371069666668
2033,NZL,0.9793371069666668
2034,NZL,0.9793371069666668
2035,NZL,0.9793371069666668
2036,NZL,0.9793371069666668
2037,NZL,0.9793371069666668
2038,NZL,0.9793371069666668
2039,NZL,0.9793371069666668
2040,NZL,0.9793371069666668
2041,NZL,0.9793371069666668
2042,NZL,0.9793371069666668
2043,NZL,0.9793371069666668
2044,NZL,0.9793371069666668
2045,NZL,0.9793371069666668
2046,NZL,0.9793371069666668
2047,NZL,0.9793371069666668
2048,NZL,0.9793371069666668
2049,NZL,0.9793371069666668
2050,NZL,0.9793371069666668
2019,PAK,0.991239142396184
2020,PAK,0.9905835514848088
2021,PAK,0.9905835514848088
2022,PAK,0.9905835514848088
2023,PAK,0.9905835514848088
2024,PAK,0.9905835514848088
2025,PAK,0.9905835514848088
2026,PAK,0.9905835514848088
2027,PAK,0.9905835514848088
2028,PAK,0.9905835514848088
2029,PAK,0.9905835514848088
2030,PAK,0.9905835514848088
2031,PAK,0.9905835514848088
2032,PAK,0.9905835514848088
2033,PAK,0.9905835514848088
2034,PAK,0.9905835514848088
2035,PAK,0.9905835514848088
2036,PAK,0.9905835514848088
2037,PAK,0.9905835514848088
2038,PAK,0.9905835514848088
2039,PAK,0.9905835514848088
2040,PAK,0.9905835514848088
2041,PAK,0.9905835514848088
2042,PAK,0.9905835514848088
2043,PAK,0.9905835514848088
2044,PAK,0.9905835514848088
2045,PAK,0.9905835514848088
2046,PAK,0.9905835514848088
2047,PAK,0.9905835514848088
2048,PAK,0.9905835514848088
2049,PAK,0.9905835514848088
2050,PAK,0.9905835514848088
2019,PAN,0.9900105937767728
2020,PAN,0.9939430152828856
2021,PAN,0.9939430152828856
2022,PAN,0.9939430152828856
2023,PAN,0.9939430152828856
2024,PAN,0.9939430152828856
2025,PAN,0.9939430152828856
2026,PAN,0.9939430152828856
2027,PAN,0.9939430152828856
2028,PAN,0.9939430152828856
2029,PAN,0.9939430152828856
2030,PAN,0.9939430152828856
2031,PAN,0.9939430152828856
2032,PAN,0.9939430152828856
2033,PAN,0.9939430152828856
2034,PAN,0.9939430152828856
2035,PAN,0.9939430152828856
2036,PAN,0.9939430152828856
2037,PAN,0.9939430152828856
2038,PAN,0.9939430152828856
2039,PAN,0.9939430152828856
2040,PAN,0.9939430152828856
2041,PAN,0.9939430152828856
2042,PAN,0.9939430152828856
2043,PAN,0.9939430152828856
2044,PAN,0.9939430152828856
2045,PAN,0.9939430152828856
2046,PAN,0.9939430152828856
2047,PAN,0.9939430152828856
2048,PAN,0.9939430152828856
2049,PAN,0.9939430152828856
2050,PAN,0.9939430152828856
2019,PER,0.9907187958125075
2020,PER,0.9908671645499852
2021,PER,0.9908671645499852
2022,PER,0.9908671645499852
2023,PER,0.9908671645499852
2024,PER,0.9908671645499852
2025,PER,0.9908671645499852
2026,PER,0.9908671645499852
2027,PER,0.9908671645499852
2028,PER,0.9908671645499852
2029,PER,0.9908671645499852
2030,PER,0.9908671645499852
2031,PER,0.9908671645499852
2032,PER,0.9908671645499852
2033,PER,0.9908671645499852
2034,PER,0.9908671645499852
2035,PER,0.9908671645499852
2036,PER,0.9908671645499852
2037,PER,0.9908671645499852
2038,PER,0.9908671645499852
2039,PER,0.9908671645499852
2040,PER,0.9908671645499852
2041,PER,0.9908671645499852
2042,PER,0.9908671645499852
2043,PER,0.9908671645499852
2044,PER,0.9908671645499852
2045,PER,0.9908671645499852
2046,PER,0.9908671645499852
2047,PER,0.9908671645499852
2048,PER,0.9908671645499852
2049,PER,0.9908671645499852
2050,PER,0.9908671645499852
2019,PHL,0.990079575406778
2020,PHL,0.9900982962247764
2021,PHL,0.9900982962247764
2022,PHL,0.9900982962247764
2023,PHL,0.9900982962247764
2024,PHL,0.9900982962247764
2025,PHL,0.9900982962247764
2026,PHL,0.9900982962247764
2027,PHL,0.9900982962247764
2028,PHL,0.9900982962247764
2029,PHL,0.9900982962247764
2030,PHL,0.9900982962247764
2031,PHL,0.9900982962247764
2032,PHL,0.9900982962247764
2033,PHL,0.9900982962247764
2034,PHL,0.9900982962247764
2035,PHL,0.9900982962247764
2036,PHL,0.9900982962247764
2037,PHL,0.9900982962247764
2038,PHL,0.9900982962247764
2039,PHL,0.9900982962247764
2040,PHL,0.9900982962247764
2041,PHL,0.9900982962247764
2042,PHL,0.9900982962247764
2043,PHL,0.9900982962247764
2044,PHL,0.9900982962247764
2045,PHL,0.9900982962247764
2046,PHL,0.9900982962247764
2047,PHL,0.9900982962247764
2048,PHL,0.9900982962247764
2049,PHL,0.9900982962247764
2050,PHL,0.9900982962247764
2019,PNG,0.990774522648732
2020,PNG,0.99063724547025
2021,PNG,0.99063724547025
2022,PNG,0.99063724547025
2023,PNG,0.99063724547025
2024,PNG,0.99063724547025
2025,PNG,0.99063724547025
2026,PNG,0.99063724547025
2027,PNG,0.99063724547025
2028,PNG,0.99063724547025
2029,PNG,0.99063724547025
2030,PNG,0.99063724547025
2031,PNG,0.99063724547025
2032,PNG,0.99063724547025
2033,PNG,0.99063724547025
2034,PNG,0.99063724547025
2035,PNG,0.99063724547025
2036,PNG,0.99063724547025
2037,PNG,0.99063724547025
2038,PNG,0.99063724547025
2039,PNG,0.99063724547025
2040,PNG,0.99063724547025
2041,PNG,0.99063724547025
2042,PNG,0.99063724547025
2043,PNG,0.99063724547025
2044,PNG,0.99063724547025
2045,PNG,0.99063724547025
2046,PNG,0.99063724547025
2047,PNG,0.99063724547025
2048,PNG,0.99063724547025
2049,PNG,0.99063724547025
2050,PNG,0.99063724547025
2019,POL,0.991821061197991
2020,POL,0.9912258844592952
2021,POL,0.9912258844592952
2022,POL,0.9912258844592952
2023,POL,0.9912258844592952
2024,POL,0.9912258844592952
2025,POL,0.9912258844592952
2026,POL,0.9912258844592952
2027,POL,0.9912258844592952
2028,POL,0.9912258844592952
2029,POL,0.9912258844592952
2030,POL,0.9912258844592952
2031,POL,0.9912258844592952
2032,POL,0.9912258844592952
2033,POL,0.9912258844592952
2034,POL,0.9912258844592952
2035,POL,0.9912258844592952
2036,POL,0.9912258844592952
2037,POL,0.9912258844592952
2038,POL,0.9912258844592952
2039,POL,0.9912258844592952
2040,POL,0.9912258844592952
2041,POL,0.9912258844592952
2042,POL,0.9912258844592952
2043,POL,0.9912258844592952
2044,POL,0.9912258844592952
2045,POL,0.9912258844592952
2046,POL,0.9912258844592952
2047,POL,0.9912258844592952
2048,POL,0.9912258844592952
2049,POL,0.9912258844592952
2050,POL,0.9912258844592952
2019,PRI,0.9914069991538808
2020,PRI,0.9920692441330357
2021,PRI,0.9920692441330357
2022,PRI,0.9920692441330357
2023,PRI,0.9920692441330357
2024,PRI,0.9920692441330357
2025,PRI,0.9920692441330357
2026,PRI,0.9920692441330357
2027,PRI,0.9920692441330357
2028,PRI,0.9920692441330357
2029,PRI,0.9920692441330357
2030,PRI,0.9920692441330357
2031,PRI,0.9920692441330357
2032,PRI,0.9920692441330357
2033,PRI,0.9920692441330357
2034,PRI,0.9920692441330357
2035,PRI,0.9920692441330357
2036,PRI,0.9920692441330357
2037,PRI,0.9920692441330357
2038,PRI,0.9920692441330357
2039,PRI,0.9920692441330357
2040,PRI,0.9920692441330357
2041,PRI,0.9920692441330357
2042,PRI,0.9920692441330357
2043,PRI,0.9920692441330357
2044,PRI,0.9920692441330357
2045,PRI,0.9920692441330357
2046,PRI,0.9920692441330357
2047,PRI,0.9920692441330357
2048,PRI,0.9920692441330357
2049,PRI,0.9920692441330357
2050,PRI,0.9920692441330357
2019,PRK,0.9902548731098916
2020,PRK,0.991811254613555
2021,PRK,0.991811254613555
2022,PRK,0.991811254613555
2023,PRK,0.991811254613555
2024,PRK,0.991811254613555
2025,PRK,0.991811254613555
2026,PRK,0.991811254613555
2027,PRK,0.991811254613555
2028,PRK,0.991811254613555
2029,PRK,0.991811254613555
2030,PRK,0.991811254613555
2031,PRK,0.991811254613555
2032,PRK,0.991811254613555
2033,PRK,0.991811254613555
2034,PRK,0.991811254613555
2035,PRK,0.991811254613555
2036,PRK,0.991811254613555
2037,PRK,0.991811254613555
2038,PRK,0.991811254613555
2039,PRK,0.991811254613555
2040,PRK,0.991811254613555
2041,PRK,0.991811254613555
2042,PRK,0.991811254613555
2043,PRK,0.991811254613555
2044,PRK,0.991811254613555
2045,PRK,0.991811254613555
2046,PRK,0.991811254613555
2047,PRK,0.991811254613555
2048,PRK,0.991811254613555
2049,PRK,0.991811254613555
2050,PRK,0.991811254613555
2019,PRT,0.9875928738037126
2020,PRT,0.9863000450815608
2021,PRT,0.9863000450815608
2022,PRT,0.9863000450815608
2023,PRT,0.9863000450815608
2024,PRT,0.9863000450815608
2025,PRT,0.9863000450815608
2026,PRT,0.9863000450815608
2027,PRT,0.9863000450815608
2028,PRT,0.9863000450815608
2029,PRT,0.9863000450815608
2030,PRT,0.9863000450815608
2031,PRT,0.9863000450815608
2032,PRT,0.9863000450815608
2033,PRT,0.9863000450815608
2034,PRT,0.9863000450815608
2035,PRT,0.9863000450815608
2036,PRT,0.9863000450815608
2037,PRT,0.9863000450815608
2038,PRT,0.9863000450815608
2039,PRT,0.9863000450815608
2040,PRT,0.9863000450815608
2041,PRT,0.9863000450815608
2042,PRT,0.9863000450815608
2043,PRT,0.9863000450815608
2044,PRT,0.9863000450815608
2045,PRT,0.9863000450815608
2046,PRT,0.9863000450815608
2047,PRT,0.9863000450815608
2048,PRT,0.9863000450815608
2049,PRT,0.9863000450815608
2050,PRT,0.9863000450815608
2019,PRY,0.9903617249863116
2020,PRY,0.9902604361827032
2021,PRY,0.9902604361827032
2022,PRY,0.9902604361827032
2023,PRY,0.9902604361827032
2024,PRY,0.9902604361827032
2025,PRY,0.9902604361827032
2026,PRY,0.9902604361827032
2027,PRY,0.9902604361827032
2028,PRY,0.9902604361827032
2029,PRY,0.9902604361827032
2030,PRY,0.9902604361827032
2031,PRY,0.9902604361827032
2032,PRY,0.9902604361827032
2033,PRY,0.9902604361827032
2034,PRY,0.9902604361827032
2035,PRY,0.9902604361827032
2036,PRY,0.9902604361827032
2037,PRY,0.9902604361827032
2038,PRY,0.9902604361827032
2039,PRY,0.9902604361827032
2040,PRY,0.9902604361827032
2041,PRY,0.9902604361827032
2042,PRY,0.9902604361827032
2043,PRY,0.9902604361827032
2044,PRY,0.9902604361827032
2045,PRY,0.9902604361827032
2046,PRY,0.9902604361827032
2047,PRY,0.9902604361827032
2048,PRY,0.9902604361827032
2049,PRY,0.9902604361827032
2050,PRY,0.9902604361827032
2019,ROU,0.9912124531556704
2020,ROU,0.99076530747616
2021,ROU,0.99076530747616
2022,ROU,0.99076530747616
2023,ROU,0.99076530747616
2024,ROU,0.99076530747616
2025,ROU,0.99076530747616
2026,ROU,0.99076530747616
2027,ROU,0.99076530747616
2028,ROU,0.99076530747616
2029,ROU,0.99076530747616
2030,ROU,0.99076530747616
2031,ROU,0.99076530747616
2032,ROU,0.99076530747616
2033,ROU,0.99076530747616
2034,ROU,0.99076530747616
2035,ROU,0.99076530747616
2036,ROU,0.99076530747616
2037,ROU,0.99076530747616
2038,ROU,0.99076530747616
2039,ROU,0.99076530747616
2040,ROU,0.99076530747616
2041,ROU,0.99076530747616
2042,ROU,0.99076530747616
2043,ROU,0.99076530747616
2044,ROU,0.99076530747616
2045,ROU,0.99076530747616
2046,ROU,0.99076530747616
2047,ROU,0.99076530747616
2048,ROU,0.99076530747616
2049,ROU,0.99076530747616
2050,ROU,0.99076530747616
2019,RUS,0.9906584691133424
2020,RUS,0.9904871210304784
2021,RUS,0.9904871210304784
2022,RUS,0.9904871210304784
2023,RUS,0.9904871210304784
2024,RUS,0.9904871210304784
2025,RUS,0.9904871210304784
2026,RUS,0.9904871210304784
2027,RUS,0.9904871210304784
2028,RUS,0.9904871210304784
2029,RUS,0.9904871210304784
2030,RUS,0.9904871210304784
2031,RUS,0.9904871210304784
2032,RUS,0.9904871210304784
2033,RUS,0.9904871210304784
2034,RUS,0.9904871210304784
2035,RUS,0.9904871210304784
2036,RUS,0.9904871210304784
2037,RUS,0.9904871210304784
2038,RUS,0.9904871210304784
2039,RUS,0.9904871210304784
2040,RUS,0.9904871210304784
2041,RUS,0.9904871210304784
2042,RUS,0.9904871210304784
2043,RUS,0.9904871210304784
2044,RUS,0.9904871210304784
2045,RUS,0.9904871210304784
2046,RUS,0.9904871210304784
2047,RUS,0.9904871210304784
2048,RUS,0.9904871210304784
2049,RUS,0.9904871210304784
2050,RUS,0.9904871210304784
2019,RWA,0.9900103001268232
2020,RWA,0.9900067371121116
2021,RWA,0.9900067371121116
2022,RWA,0.9900067371121116
2023,RWA,0.9900067371121116
2024,RWA,0.9900067371121116
2025,RWA,0.9900067371121116
2026,RWA,0.9900067371121116
2027,RWA,0.9900067371121116
2028,RWA,0.9900067371121116
2029,RWA,0.9900067371121116
2030,RWA,0.9900067371121116
2031,RWA,0.9900067371121116
2032,RWA,0.9900067371121116
2033,RWA,0.9900067371121116
2034,RWA,0.9900067371121116
2035,RWA,0.9900067371121116
2036,RWA,0.9900067371121116
2037,RWA,0.9900067371121116
2038,RWA,0.9900067371121116
2039,RWA,0.9900067371121116
2040,RWA,0.9900067371121116
2041,RWA,0.9900067371121116
2042,RWA,0.9900067371121116
2043,RWA,0.9900067371121116
2044,RWA,0.9900067371121116
2045,RWA,0.9900067371121116
2046,RWA,0.9900067371121116
2047,RWA,0.9900067371121116
2048,RWA,0.9900067371121116
2049,RWA,0.9900067371121116
2050,RWA,0.9900067371121116
2019,SAU,0.991543484707699
2020,SAU,0.9917146709780472
2021,SAU,0.9917146709780472
2022,SAU,0.9917146709780472
2023,SAU,0.9917146709780472
2024,SAU,0.9917146709780472
2025,SAU,0.9917146709780472
2026,SAU,0.9917146709780472
2027,SAU,0.9917146709780472
2028,SAU,0.9917146709780472
2029,SAU,0.9917146709780472
2030,SAU,0.9917146709780472
2031,SAU,0.9917146709780472
2032,SAU,0.9917146709780472
2033,SAU,0.9917146709780472
2034,SAU,0.9917146709780472
2035,SAU,0.9917146709780472
2036,SAU,0.9917146709780472
2037,SAU,0.9917146709780472
2038,SAU,0.9917146709780472
2039,SAU,0.9917146709780472
2040,SAU,0.9917146709780472
2041,SAU,0.9917146709780472
2042,SAU,0.9917146709780472
2043,SAU,0.9917146709780472
2044,SAU,0.9917146709780472
2045,SAU,0.9917146709780472
2046,SAU,0.9917146709780472
2047,SAU,0.9917146709780472
2048,SAU,0.9917146709780472
2049,SAU,0.9917146709780472
2050,SAU,0.9917146709780472
2019,SDN,0.991284300066872
2020,SDN,0.9902731712384372
2021,SDN,0.9902731712384372
2022,SDN,0.9902731712384372
2023,SDN,0.9902731712384372
2024,SDN,0.9902731712384372
2025,SDN,0.9902731712384372
2026,SDN,0.9902731712384372
2027,SDN,0.9902731712384372
2028,SDN,0.9902731712384372
2029,SDN,0.9902731712384372
2030,SDN,0.9902731712384372
2031,SDN,0.9902731712384372
2032,SDN,0.9902731712384372
2033,SDN,0.9902731712384372
2034,SDN,0.9902731712384372
2035,SDN,0.9902731712384372
2036,SDN,0.9902731712384372
2037,SDN,0.9902731712384372
2038,SDN,0.9902731712384372
2039,SDN,0.9902731712384372
2040,SDN,0.9902731712384372
2041,SDN,0.9902731712384372
2042,SDN,0.9902731712384372
2043,SDN,0.9902731712384372
2044,SDN,0.9902731712384372
2045,SDN,0.9902731712384372
2046,SDN,0.9902731712384372
2047,SDN,0.9902731712384372
2048,SDN,0.9902731712384372
2049,SDN,0.9902731712384372
2050,SDN,0.9902731712384372
2019,SEN,0.9900184466040112
2020,SEN,0.9903578415574844
2021,SEN,0.9903578415574844
2022,SEN,0.9903578415574844
2023,SEN,0.9903578415574844
2024,SEN,0.9903578415574844
2025,SEN,0.9903578415574844
2026,SEN,0.9903578415574844
2027,SEN,0.9903578415574844
2028,SEN,0.9903578415574844
2029,SEN,0.9903578415574844
2030,SEN,0.9903578415574844
2031,SEN,0.9903578415574844
2032,SEN,0.9903578415574844
2033,SEN,0.9903578415574844
2034,SEN,0.9903578415574844
2035,SEN,0.9903578415574844
2036,SEN,0.9903578415574844
2037,SEN,0.9903578415574844
2038,SEN,0.9903578415574844
2039,SEN,0.9903578415574844
2040,SEN,0.9903578415574844
2041,SEN,0.9903578415574844
2042,SEN,0.9903578415574844
2043,SEN,0.9903578415574844
2044,SEN,0.9903578415574844
2045,SEN,0.9903578415574844
2046,SEN,0.9903578415574844
2047,SEN,0.9903578415574844
2048,SEN,0.9903578415574844
2049,SEN,0.9903578415574844
2050,SEN,0.9903578415574844
2019,SLB,0.987739998418938
2020,SLB,0.9895799560534596
2021,SLB,0.9895799560534596
2022,SLB,0.9895799560534596
2023,SLB,0.9895799560534596
2024,SLB,0.9895799560534596
2025,SLB,0.9895799560534596
2026,SLB,0.9895799560534596
2027,SLB,0.9895799560534596
2028,SLB,0.9895799560534596
2029,SLB,0.9895799560534596
2030,SLB,0.9895799560534596
2031,SLB,0.9895799560534596
2032,SLB,0.9895799560534596
2033,SLB,0.9895799560534596
2034,SLB,0.9895799560534596
2035,SLB,0.9895799560534596
2036,SLB,0.9895799560534596
2037,SLB,0.9895799560534596
2038,SLB,0.9895799560534596
2039,SLB,0.9895799560534596
2040,SLB,0.9895799560534596
2041,SLB,0.9895799560534596
2042,SLB,0.9895799560534596
2043,SLB,0.9895799560534596
2044,SLB,0.9895799560534596
2045,SLB,0.9895799560534596
2046,SLB,0.9895799560534596
2047,SLB,0.9895799560534596
2048,SLB,0.9895799560534596
2049,SLB,0.9895799560534596
2050,SLB,0.9895799560534596
2019,SLE,0.991397826116426
2020,SLE,0.9905294344221708
2021,SLE,0.9905294344221708
2022,SLE,0.9905294344221708
2023,SLE,0.9905294344221708
2024,SLE,0.9905294344221708
2025,SLE,0.9905294344221708
2026,SLE,0.9905294344221708
2027,SLE,0.9905294344221708
2028,SLE,0.9905294344221708
2029,SLE,0.9905294344221708
2030,SLE,0.9905294344221708
2031,SLE,0.9905294344221708
2032,SLE,0.9905294344221708
2033,SLE,0.9905294344221708
2034,SLE,0.9905294344221708
2035,SLE,0.9905294344221708
2036,SLE,0.9905294344221708
2037,SLE,0.9905294344221708
2038,SLE,0.9905294344221708
2039,SLE,0.9905294344221708
2040,SLE,0.9905294344221708
2041,SLE,0.9905294344221708
2042,SLE,0.9905294344221708
2043,SLE,0.9905294344221708
2044,SLE,0.9905294344221708
2045,SLE,0.9905294344221708
2046,SLE,0.9905294344221708
2047,SLE,0.9905294344221708
2048,SLE,0.9905294344221708
2049,SLE,0.9905294344221708
2050,SLE,0.9905294344221708
2019,SLV,0.9925762215413516
2020,SLV,0.9938436315211916
2021,SLV,0.9938436315211916
2022,SLV,0.9938436315211916
2023,SLV,0.9938436315211916
2024,SLV,0.9938436315211916
2025,SLV,0.9938436315211916
2026,SLV,0.9938436315211916
2027,SLV,0.9938436315211916
2028,SLV,0.9938436315211916
2029,SLV,0.9938436315211916
2030,SLV,0.9938436315211916
2031,SLV,0.9938436315211916
2032,SLV,0.9938436315211916
2033,SLV,0.9938436315211916
2034,SLV,0.9938436315211916
2035,SLV,0.9938436315211916
2036,SLV,0.9938436315211916
2037,SLV,0.9938436315211916
2038,SLV,0.9938436315211916
2039,SLV,0.9938436315211916
2040,SLV,0.9938436315211916
2041,SLV,0.9938436315211916
2042,SLV,0.9938436315211916
2043,SLV,0.9938436315211916
2044,SLV,0.9938436315211916
2045,SLV,0.9938436315211916
2046,SLV,0.9938436315211916
2047,SLV,0.9938436315211916
2048,SLV,0.9938436315211916
2049,SLV,0.9938436315211916
2050,SLV,0.9938436315211916
2019,SOM,0.9914140475946516
2020,SOM,0.9917621979482616
2021,SOM,0.9917621979482616
2022,SOM,0.9917621979482616
2023,SOM,0.9917621979482616
2024,SOM,0.9917621979482616
2025,SOM,0.9917621979482616
2026,SOM,0.9917621979482616
2027,SOM,0.9917621979482616
2028,SOM,0.9917621979482616
2029,SOM,0.9917621979482616
2030,SOM,0.9917621979482616
2031,SOM,0.9917621979482616
2032,SOM,0.9917621979482616
2033,SOM,0.9917621979482616
2034,SOM,0.9917621979482616
2035,SOM,0.9917621979482616
2036,SOM,0.9917621979482616
2037,SOM,0.9917621979482616
2038,SOM,0.9917621979482616
2039,SOM,0.9917621979482616
2040,SOM,0.9917621979482616
2041,SOM,0.9917621979482616
2042,SOM,0.9917621979482616
2043,SOM,0.9917621979482616
2044,SOM,0.9917621979482616
2045,SOM,0.9917621979482616
2046,SOM,0.9917621979482616
2047,SOM,0.9917621979482616
2048,SOM,0.9917621979482616
2049,SOM,0.9917621979482616
2050,SOM,0.9917621979482616
2019,SRB,0.9900121457810506
2020,SRB,0.8937747281969928
2021,SRB,0.8937747281969928
2022,SRB,0.8937747281969928
2023,SRB,0.8937747281969928
2024,SRB,0.8937747281969928
2025,SRB,0.8937747281969928
2026,SRB,0.8937747281969928
2027,SRB,0.8937747281969928
2028,SRB,0.8937747281969928
2029,SRB,0.8937747281969928
2030,SRB,0.8937747281969928
2031,SRB,0.8937747281969928
2032,SRB,0.8937747281969928
2033,SRB,0.8937747281969928
2034,SRB,0.8937747281969928
2035,SRB,0.8937747281969928
2036,SRB,0.8937747281969928
2037,SRB,0.8937747281969928
2038,SRB,0.8937747281969928
2039,SRB,0.8937747281969928
2040,SRB,0.8937747281969928
2041,SRB,0.8937747281969928
2042,SRB,0.8937747281969928
2043,SRB,0.8937747281969928
2044,SRB,0.8937747281969928
2045,SRB,0.8937747281969928
2046,SRB,0.8937747281969928
2047,SRB,0.8937747281969928
2048,SRB,0.8937747281969928
2049,SRB,0.8937747281969928
2050,SRB,0.8937747281969928
2019,SSD,0.991403846883965
2020,SSD,0.9910452057847954
2021,SSD,0.9910452057847954
2022,SSD,0.9910452057847954
2023,SSD,0.9910452057847954
2024,SSD,0.9910452057847954
2025,SSD,0.9910452057847954
2026,SSD,0.9910452057847954
2027,SSD,0.9910452057847954
2028,SSD,0.9910452057847954
2029,SSD,0.9910452057847954
2030,SSD,0.9910452057847954
2031,SSD,0.9910452057847954
2032,SSD,0.9910452057847954
2033,SSD,0.9910452057847954
2034,SSD,0.9910452057847954
2035,SSD,0.9910452057847954
2036,SSD,0.9910452057847954
2037,SSD,0.9910452057847954
2038,SSD,0.9910452057847954
2039,SSD,0.9910452057847954
2040,SSD,0.9910452057847954
2041,SSD,0.9910452057847954
2042,SSD,0.9910452057847954
2043,SSD,0.9910452057847954
2044,SSD,0.9910452057847954
2045,SSD,0.9910452057847954
2046,SSD,0.9910452057847954
2047,SSD,0.9910452057847954
2048,SSD,0.9910452057847954
2049,SSD,0.9910452057847954
2050,SSD,0.9910452057847954
2019,STP,0.4993018424230274
2020,STP,0.6950469804746845
2021,STP,0.6950469804746845
2022,STP,0.6950469804746845
2023,STP,0.6950469804746845
2024,STP,0.6950469804746845
2025,STP,0.6950469804746845
2026,STP,0.6950469804746845
2027,STP,0.6950469804746845
2028,STP,0.6950469804746845
2029,STP,0.6950469804746845
2030,STP,0.6950469804746845
2031,STP,0.6950469804746845
2032,STP,0.6950469804746845
2033,STP,0.6950469804746845
2034,STP,0.6950469804746845
2035,STP,0.6950469804746845
2036,STP,0.6950469804746845
2037,STP,0.6950469804746845
2038,STP,0.6950469804746845
2039,STP,0.6950469804746845
2040,STP,0.6950469804746845
2041,STP,0.6950469804746845
2042,STP,0.6950469804746845
2043,STP,0.6950469804746845
2044,STP,0.6950469804746845
2045,STP,0.6950469804746845
2046,STP,0.6950469804746845
2047,STP,0.6950469804746845
2048,STP,0.6950469804746845
2049,STP,0.6950469804746845
2050,STP,0.6950469804746845
2019,SUR,0.9895144094076151
2020,SUR,0.9882391171339469
2021,SUR,0.9882391171339469
2022,SUR,0.9882391171339469
2023,SUR,0.9882391171339469
2024,SUR,0.9882391171339469
2025,SUR,0.9882391171339469
2026,SUR,0.9882391171339469
2027,SUR,0.9882391171339469
2028,SUR,0.9882391171339469
2029,SUR,0.9882391171339469
2030,SUR,0.9882391171339469
2031,SUR,0.9882391171339469
2032,SUR,0.9882391171339469
2033,SUR,0.9882391171339469
2034,SUR,0.9882391171339469
2035,SUR,0.9882391171339469
2036,SUR,0.9882391171339469
2037,SUR,0.9882391171339469
2038,SUR,0.9882391171339469
2039,SUR,0.9882391171339469
2040,SUR,0.9882391171339469
2041,SUR,0.9882391171339469
2042,SUR,0.9882391171339469
2043,SUR,0.9882391171339469
2044,SUR,0.9882391171339469
2045,SUR,0.9882391171339469
2046,SUR,0.9882391171339469
2047,SUR,0.9882391171339469
2048,SUR,0.9882391171339469
2049,SUR,0.9882391171339469
2050,SUR,0.9882391171339469
2019,SVK,0.9905519039557752
2020,SVK,0.990431475041072
2021,SVK,0.990431475041072
2022,SVK,0.990431475041072
2023,SVK,0.990431475041072
2024,SVK,0.990431475041072
2025,SVK,0.990431475041072
2026,SVK,0.990431475041072
2027,SVK,0.990431475041072
2028,SVK,0.990431475041072
2029,SVK,0.990431475041072
2030,SVK,0.990431475041072
2031,SVK,0.990431475041072
2032,SVK,0.990431475041072
2033,SVK,0.990431475041072
2034,SVK,0.990431475041072
2035,SVK,0.990431475041072
2036,SVK,0.990431475041072
2037,SVK,0.990431475041072
2038,SVK,0.990431475041072
2039,SVK,0.990431475041072
2040,SVK,0.990431475041072
2041,SVK,0.990431475041072
2042,SVK,0.990431475041072
2043,SVK,0.990431475041072
2044,SVK,0.990431475041072
2045,SVK,0.990431475041072
2046,SVK,0.990431475041072
2047,SVK,0.990431475041072
2048,SVK,0.990431475041072
2049,SVK,0.990431475041072
2050,SVK,0.990431475041072
2019,SVN,0.9900001412647744
2020,SVN,0.9900001269211895
2021,SVN,0.9900001269211895
2022,SVN,0.9900001269211895
2023,SVN,0.9900001269211895
2024,SVN,0.9900001269211895
2025,SVN,0.9900001269211895
2026,SVN,0.9900001269211895
2027,SVN,0.9900001269211895
2028,SVN,0.9900001269211895
2029,SVN,0.9900001269211895
2030,SVN,0.9900001269211895
2031,SVN,0.9900001269211895
2032,SVN,0.9900001269211895
2033,SVN,0.9900001269211895
2034,SVN,0.9900001269211895
2035,SVN,0.9900001269211895
2036,SVN,0.9900001269211895
