Year,prodinit_ippu_paper_tonne,iso_code3
2036,508539.768753466,"TGO"
2037,574740.357062301,"TGO"
2038,649558.792315886,"TGO"
2039,734116.926870225,"TGO"
2040,829682.653352952,"TGO"
2041,937688.915864602,"TGO"
2042,1059755.19601624,"TGO"
2043,1197711.7959722,"TGO"
2044,1353627.28260591,"TGO"
2045,1529839.50427553,"TGO"
2046,1728990.64529521,"TGO"
2047,1954066.84372032,"TGO"
2048,2208442.96648878,"TGO"
2049,2495933.21329176,"TGO"
2050,2820848.30794501,"TGO"
2021,2272399,"THA"
2022,2387736.49733617,"THA"
2023,2508928.04507976,"THA"
2024,2636270.77041806,"THA"
2025,2770076.88147537,"THA"
2026,2910674.43275846,"THA"
2027,3058408.1294529,"THA"
2028,3213640.17254203,"THA"
2029,3376751.14682074,"THA"
2030,3548140.95398108,"THA"
2031,3728229.79305738,"THA"
2032,3917459.19063473,"THA"
2033,4116293.08334653,"THA"
2034,4325218.95531504,"THA"
2035,4544749.03332379,"THA"
2036,4775421.54265183,"THA"
2037,5017802.02664901,"THA"
2038,5272484.73328726,"THA"
2039,5540094.07208758,"THA"
2040,5821286.14499447,"THA"
2041,6116750.35495116,"THA"
2042,6427211.0961195,"THA"
2043,6753429.52988826,"THA"
2044,7096205.45102425,"THA"
2045,7456379.24854151,"THA"
2046,7834833.96609601,"THA"
2047,8232497.4669574,"THA"
2048,8650344.70886572,"THA"
2049,9089400.13435031,"THA"
2050,9550740.18237137,"THA"
2021,46617.22,"TJK"
2022,52234.884036764,"TJK"
2023,58529.5114194751,"TJK"
2024,65582.6804284926,"TJK"
2025,73485.8000327446,"TJK"
2026,82341.2945486505,"TJK"
2027,92263.9310577891,"TJK"
2028,103382.306786625,"TJK"
2029,115840.515724716,"TJK"
2030,129800.016080741,"TJK"
2031,145441.72277857,"TJK"
2032,162968.352112069,"TJK"
2033,182607.048945357,"TJK"
2034,204612.330506976,"TJK"
2035,229269.384929515,"TJK"
2036,256897.767283709,"TJK"
2037,287855.541007553,"TJK"
2038,322543.918403317,"TJK"
2039,361412.460343211,"TJK"
2040,404964.902571822,"TJK"
2041,453765.684114122,"TJK"
2042,508447.262397115,"TJK"
2043,569718.309888995,"TJK"
2044,638372.89848414,"TJK"
2045,715300.790663449,"TJK"
2046,801498.970803297,"TJK"
2047,898084.566078713,"TJK"
2048,1006309.32441551,"TJK"
2049,1127575.83712539,"TJK"
2050,1263455.71646919,"TJK"
2021,39766.09,"TKM"
2022,45175.097421454,"TKM"
2023,51319.8412777786,"TKM"
2024,58300.3968802868,"TKM"
2025,66230.4518441816,"TKM"
2026,75239.1576422982,"TKM"
2027,85473.2330082982,"TKM"
2028,97099.3534460268,"TKM"
2029,110306.865761367,"TKM"
2030,125310.871826348,"TKM"
2031,142355.731798691,"TKM"
2032,161719.043851388,"TKM"
2033,183716.16522748,"TKM"
2034,208705.348251421,"TKM"
2035,237093.574943788,"TKM"
2036,269343.185263787,"TKM"
2037,305979.406929279,"TKM"
2038,347598.909447443,"TKM"
2039,394879.52166983,"TKM"
2040,448591.271135074,"TKM"
2041,509608.924989629,"TKM"
2042,578926.236732073,"TKM"
2043,657672.130808112,"TKM"
2044,747129.08864391,"TKM"
2045,848754.035558707,"TKM"
2046,964202.068727824,"TKM"
2047,1095353.41263742,"TKM"
2048,1244344.04103641,"TKM"
2049,1413600.46410461,"TKM"
2050,1605879.2473924,"TKM"
2021,4992.717,"TLS"
2022,5704.5446393844,"TLS"
2023,6517.85982316428,"TLS"
2024,7447.13195530424,"TLS"
2025,8508.89338899423,"TLS"
2026,9722.03354792198,"TLS"
2027,11108.1349813566,"TLS"
2028,12691.8573316805,"TLS"
2029,14501.3760454017,"TLS"
2030,16568.8836325979,"TLS"
2031,18931.162392525,"TLS"
2032,21630.238794547,"TLS"
2033,24714.1311562497,"TLS"
2034,28237.7039204159,"TLS"
2035,32263.6437290021,"TLS"
2036,36863.5746591059,"TLS"
2037,42119.3324616936,"TLS"
2038,48124.4204726211,"TLS"
2039,54985.6730975482,"TLS"
2040,62825.1564652195,"TLS"
2041,71782.3400629666,"TLS"
2042,82016.5779892319,"TLS"
2043,93709.9439662063,"TLS"
2044,107070.470549289,"TLS"
2045,122335.850161007,"TLS"
2046,139777.663793182,"TLS"
2047,159706.2126087,"TLS"
2048,182476.038400203,"TLS"
2049,208492.231118243,"TLS"
2050,238217.63568391,"TLS"
2021,2997.179,"TON"
2022,3269.85098611159,"TON"
2023,3567.32963609279,"TON"
2024,3891.87176620519,"TON"
2025,4245.93950930054,"TON"
2026,4632.21899374596,"TON"
2027,5053.64072168698,"TON"
2028,5513.40180124773,"TON"
2029,6014.99020133242,"TON"
2030,6562.21121303678,"TON"
2031,7159.21631841837,"TON"
2032,7810.53468563823,"TON"
2033,8521.10752941114,"TON"
2034,9296.32559743943,"TON"
2035,10142.0700672205,"TON"
2036,11064.7571634906,"TON"
2037,12071.3868347953,"TON"
2038,13169.5958584689,"TON"
2039,14367.7157769041,"TON"
2040,15674.8361046441,"TON"
2041,17100.8732858157,"TON"
2042,18656.6459250495,"TON"
2043,20353.9568626224,"TON"
2044,22205.6827164873,"TON"
2045,24225.8715704958,"TON"
2046,26429.8495499263,"TON"
2047,28834.3370928488,"TON"
2048,31457.5757994186,"TON"
2049,34319.4668214374,"TON"
2050,37441.7218420726,"TON"
2021,256286.4,"TUN"
2022,249944.316242688,"TUN"
2023,243759.174197401,"TUN"
2024,237727.090171978,"TUN"
2025,231844.276580415,"TUN"
2026,226107.039564614,"TUN"
2027,220511.776674985,"TUN"
2028,215054.974608444,"TUN"
2029,209733.207002385,"TUN"
2030,204543.132283248,"TUN"
2031,199481.491568316,"TUN"
2032,194545.106619447,"TUN"
2033,189730.877847434,"TUN"
2034,185035.782365751,"TUN"
2035,180456.872092465,"TUN"
2036,175991.271899115,"TUN"
2037,171636.177805398,"TUN"
2038,167388.855218532,"TUN"
2039,163246.637216185,"TUN"
2040,159206.922871903,"TUN"
2041,155267.175621961,"TUN"
2042,151424.921672646,"TUN"
2043,147677.748446941,"TUN"
2044,144023.303069653,"TUN"
2045,140459.290890027,"TUN"
2046,136983.474040919,"TUN"
2047,133593.670033625,"TUN"
2048,130287.750387479,"TUN"
2049,127063.63929337,"TUN"
2050,123919.312310325,"TUN"
2021,4827053,"TUR"
2022,4779701.03887769,"TUR"
2023,4732813.5864778,"TUR"
2024,4686386.08610728,"TUR"
2025,4640414.02577285,"TUR"
2026,4594892.93774257,"TUR"
2027,4549818.39811162,"TUR"
2028,4505186.02637239,"TUR"
2029,4460991.48498874,"TUR"
2030,4417230.47897448,"TUR"
2031,4373898.75547597,"TUR"
2032,4330992.10335878,"TUR"
2033,4288506.35279849,"TUR"
2034,4246437.37487542,"TUR"
2035,4204781.08117335,"TUR"
2036,4163533.42338224,"TUR"
2037,4122690.39290476,"TUR"
2038,4082248.02046672,"TUR"
2039,4042202.37573135,"TUR"
2040,4002549.56691733,"TUR"
2041,3963285.74042054,"TUR"
2042,3924407.0804396,"TUR"
2043,3885909.80860498,"TUR"
2044,3847790.18361187,"TUR"
2045,3810044.50085653,"TUR"
2046,3772669.0920763,"TUR"
2047,3735660.32499308,"TUR"
2048,3699014.60296036,"TUR"
2049,3662728.36461364,"TUR"
2050,3626798.08352437,"TUR"
2021,409925.7,"TZA"
2022,443115.317903472,"TZA"
2023,478992.131892914,"TZA"
2024,517773.710691938,"TZA"
2025,559695.238467163,"TZA"
2026,605010.941061847,"TZA"
2027,653995.627704482,"TZA"
2028,706946.35754175,"TZA"
2029,764184.241102263,"TZA"
2030,826056.387615739,"TZA"
2031,892938.009996791,"TZA"
2032,965234.700258661,"TZA"
2033,1043384.88915572,"TZA"
2034,1127862.50497081,"TZA"
2035,1219179.84757127,"TZA"
2036,1317890.69516269,"TZA"
2037,1424593.66258091,"TZA"
2038,1539935.83148802,"TZA"
2039,1664616.67448702,"TZA"
2040,1799392.29695219,"TZA"
2041,1945080.02229924,"TZA"
2042,2102563.34850149,"TZA"
2043,2272797.30591038,"TZA"
2044,2456814.24887152,"TZA"
2045,2655730.11625884,"TZA"
2046,2870751.19889253,"TZA"
2047,3103181.45488081,"TZA"
2048,3354430.41724798,"TZA"
2049,3626021.74180325,"TZA"
2050,3919602.44708748,"TZA"
2021,146097.7,"UGA"
2022,150324.326914678,"UGA"
2023,154673.230737725,"UGA"
2024,159147.94895722,"UGA"
2025,163752.121401265,"UGA"
2026,168489.493198701,"UGA"
2027,173363.917825468,"UGA"
2028,178379.360239108,"UGA"
2029,183539.900103935,"UGA"
2030,188849.735109528,"UGA"
2031,194313.18438521,"UGA"
2032,199934.69201332,"UGA"
2033,205718.830644122,"UGA"
2034,211670.305215293,"UGA"
2035,217793.956779014,"UGA"
2036,224094.766439785,"UGA"
2037,230577.859406155,"UGA"
2038,237248.509159675,"UGA"
2039,244112.141744456,"UGA"
2040,251174.340180823,"UGA"
2041,258440.849006662,"UGA"
2042,265917.578950143,"UGA"
2043,273610.611737632,"UGA"
2044,281526.205040687,"UGA"
2045,289670.797566183,"UGA"
2046,298051.014293684,"UGA"
2047,306673.671864343,"UGA"
2048,315545.784125692,"UGA"
2049,324674.567836858,"UGA"
2050,334067.448538818,"UGA"
2021,1100221,"UKR"
2022,1073258.85214748,"UKR"
2023,1046957.44192569,"UKR"
2024,1021300.57721897,"UKR"
2025,996272.46271757,"UKR"
2026,971857.690193518,"UKR"
2027,948041.229014713,"UKR"
2028,924808.416891531,"UKR"
2029,902144.950850177,"UKR"
2030,880036.878427249,"UKR"
2031,858470.589080085,"UKR"
2032,837432.805807618,"UKR"
2033,816910.57697656,"UKR"
2034,796891.268347903,"UKR"
2035,777362.555298817,"UKR"
2036,758312.415235158,"UKR"
2037,739729.120189915,"UKR"
2038,721601.229603047,"UKR"
2039,703917.583278247,"UKR"
2040,686667.29451232,"UKR"
2041,669839.743392926,"UKR"
2042,653424.57026057,"UKR"
2043,637411.669330816,"UKR"
2044,621791.182472795,"UKR"
2045,606553.493140174,"UKR"
2046,591689.220450862,"UKR"
2047,577189.213411787,"UKR"
2048,563044.545285212,"UKR"
2049,549246.508093107,"UKR"
2050,535786.607256197,"UKR"
2021,257042.4,"URY"
2022,251854.310177304,"URY"
2023,246770.93567009,"URY"
2024,241790.162926422,"URY"
2025,236909.921053849,"URY"
2026,232128.180958382,"URY"
2027,227442.954500836,"URY"
2028,222852.293670211,"URY"
2029,218354.289773753,"URY"
2030,213947.072643361,"URY"
2031,209628.809858012,"URY"
2032,205397.705981888,"URY"
2033,201252.001817868,"URY"
2034,197189.973676097,"URY"
2035,193209.932657313,"URY"
2036,189310.223950643,"URY"
2037,185489.226145571,"URY"
2038,181745.350557786,"URY"
2039,178077.040568651,"URY"
2040,174482.770977992,"URY"
2041,170961.047369954,"URY"
2042,167510.405491659,"URY"
2043,164129.4106444,"URY"
2044,160816.65708713,"URY"
2045,157570.767451981,"URY"
2046,154390.392171592,"URY"
2047,151274.208917983,"URY"
2048,148220.922052766,"URY"
2049,145229.262088447,"URY"
2050,142297.985160599,"URY"
2021,83862270,"USA"
2022,84505051.5728748,"USA"
2023,85152759.892312,"USA"
2024,85805432.7204886,"USA"
2025,86463108.1090189,"USA"
2026,87125824.4011722,"USA"
2027,87793620.2341088,"USA"
2028,88466534.5411322,"USA"
2029,89144606.5539591,"USA"
2030,89827875.8050068,"USA"
2031,90516382.1296978,"USA"
2032,91210165.6687824,"USA"
2033,91909266.8706787,"USA"
2034,92613726.4938312,"USA"
2035,93323585.6090865,"USA"
2036,94038885.6020885,"USA"
2037,94759668.1756905,"USA"
2038,95485975.3523871,"USA"
2039,96217849.4767638,"USA"
2040,96955333.217966,"USA"
2041,97698469.5721864,"USA"
2042,98447301.865172,"USA"
2043,99201873.7547497,"USA"
2044,99962229.2333721,"USA"
2045,100728412.630682,"USA"
2046,101500468.616096,"USA"
2047,102278442.201411,"USA"
2048,103062378.743427,"USA"
2049,103852323.946591,"USA"
2050,104648323.865662,"USA"
2021,262425,"UZB"
2022,275741.30787825,"UZB"
2023,289733.329028895,"UZB"
2024,304435.351366474,"UZB"
2025,319883.402687115,"UZB"
2026,336115.338955854,"UZB"
2027,353170.937073939,"UZB"
2028,371091.992353454,"UZB"
2029,389922.420938123,"UZB"
2030,409708.367421288,"UZB"
2031,430498.317924773,"UZB"
2032,452343.218915742,"UZB"
2033,475296.602052717,"UZB"
2034,499414.715366693,"UZB"
2035,524756.661098812,"UZB"
2036,551384.540532381,"UZB"
2037,579363.606174132,"UZB"
2038,608762.421657672,"UZB"
2039,639653.02976095,"UZB"
2040,672111.128949488,"UZB"
2041,706216.258877999,"UZB"
2042,742051.995304961,"UZB"
2043,779706.154897799,"UZB"
2044,819271.010430563,"UZB"
2045,860843.516901434,"UZB"
2046,904525.549124183,"UZB"
2047,950424.151375801,"UZB"
2048,998651.799712067,"UZB"
2049,1049326.67759388,"UZB"
2050,1102572.96549976,"UZB"
2021,987405.3,"VEN"
2022,1001564.47477283,"VEN"
2023,1015926.68899689,"VEN"
2024,1030494.85421324,"VEN"
2025,1045271.92371379,"VEN"
2026,1060260.89314002,"VEN"
2027,1075464.80109025,"VEN"
2028,1090886.72973563,"VEN"
2029,1106529.80544496,"VEN"
2030,1122397.19941848,"VEN"
2031,1138492.12833076,"VEN"
2032,1154817.85498275,"VEN"
2033,1171377.68896328,"VEN"
2034,1188174.98731992,"VEN"
2035,1205213.15523959,"VEN"
2036,1222495.64673883,"VEN"
2037,1240025.96536402,"VEN"
2038,1257807.66490163,"VEN"
2039,1275844.35009863,"VEN"
2040,1294139.67739329,"VEN"
2041,1312697.35565638,"VEN"
2042,1331521.14694308,"VEN"
2043,1350614.86725559,"VEN"
2044,1369982.38731676,"VEN"
2045,1389627.63335476,"VEN"
2046,1409554.58789899,"VEN"
2047,1429767.29058745,"VEN"
2048,1450269.83898567,"VEN"
2049,1471066.38941736,"VEN"
2050,1492161.157807,"VEN"
2021,1818073,"VNM"
2022,1937224.55926144,"VNM"
2023,2064184.98762463,"VNM"
2024,2199466.05713039,"VNM"
2025,2343613.07996704,"VNM"
2026,2497207.1066005,"VNM"
2027,2660867.26796377,"VNM"
2028,2835253.27114714,"VNM"
2029,3021068.05864923,"VNM"
2030,3219060.64190798,"VNM"
2031,3430029.12053368,"VNM"
2032,3654823.89941425,"VNM"
2033,3894351.11666086,"VNM"
2034,4149576.29621177,"VNM"
2035,4421528.23981796,"VNM"
2036,4711303.17409882,"VNM"
2037,5020069.16938462,"VNM"
2038,5349070.84815795,"VNM"
2039,5699634.40207352,"VNM"
2040,6073172.93777984,"VNM"
2041,6471192.17309154,"VNM"
2042,6895296.50647325,"VNM"
2043,7347195.48430101,"VNM"
2044,7828710.69197038,"VNM"
2045,8341783.09662904,"VNM"
2046,8888480.87113209,"VNM"
2047,9471007.73075811,"VNM"
2048,10091711.816291,"VNM"
2049,10753095.1592745,"VNM"
2050,11457823.7675946,"VNM"
2021,4400.219,"VUT"
2022,4743.5016452631,"VUT"
2023,5113.56545176814,"VUT"
2024,5512.49974913128,"VUT"
2025,5942.55686580978,"VUT"
2026,6406.16484544024,"VUT"
2027,6905.94115524078,"VUT"
2028,7444.70746387277,"VUT"
2029,8025.50557219606,"VUT"
2030,8651.61458686038,"VUT"
2031,9326.56943369283,"VUT"
2032,10054.1808154054,"VUT"
2033,10838.5567263012,"VUT"
2034,11684.1256454479,"VUT"
2035,12595.661539265,"VUT"
2036,13578.3108146846,"VUT"
2037,14637.6213750611,"VUT"
2038,15779.5739428744,"VUT"
2039,17010.6158260703,"VUT"
2040,18337.6973186796,"VUT"
2041,19768.3109412267,"VUT"
2042,21310.5337424754,"VUT"
2043,22973.0729013412,"VUT"
2044,24765.314886432,"VUT"
2045,26697.3784507655,"VUT"
2046,28780.1717608642,"VUT"
2047,31025.4539827708,"VUT"
2048,33445.9016726913,"VUT"
2049,36055.1803470961,"VUT"
2050,38868.0216363568,"VUT"
2021,7201.273,"WSM"
2022,7345.76553456678,"WSM"
2023,7493.15729161069,"WSM"
2024,7643.50644362483,"WSM"
2025,7796.87233032526,"WSM"
2026,7953.31548207111,"WSM"
2027,8112.8976437547,"WSM"
2028,8275.68179917097,"WSM"
2029,8441.73219587588,"WSM"
2030,8611.11437054363,"WSM"
2031,8783.89517483257,"WSM"
2032,8960.14280177026,"WSM"
2033,9139.92681266779,"WSM"
2034,9323.31816457422,"WSM"
2035,9510.38923828185,"WSM"
2036,9701.21386689349,"WSM"
2037,9895.86736496276,"WSM"
2038,10094.4265582193,"WSM"
2039,10296.9698138903,"WSM"
2040,10503.5770716302,"WSM"
2041,10714.3298750717,"WSM"
2042,10929.3114040088,"WSM"
2043,11148.6065072266,"WSM"
2044,11372.3017359892,"WSM"
2045,11600.4853781996,"WSM"
2046,11833.2474932452,"WSM"
2047,12070.6799475425,"WSM"
2048,12312.8764507948,"WSM"
2049,12559.9325929773,"WSM"
2050,12811.9458820648,"WSM"
2021,190196.9,"YEM"
2022,205777.991715365,"YEM"
2023,222635.499707981,"YEM"
2024,240873.989084233,"YEM"
2025,260606.591012904,"YEM"
2026,281955.704464284,"YEM"
2027,305053.755436347,"YEM"
2028,330044.018377384,"YEM"
2029,357081.504900275,"YEM"
2030,386333.925300985,"YEM"
2031,417982.728845478,"YEM"
2032,452224.229277819,"YEM"
2033,489270.822530853,"YEM"
2034,529352.304192779,"YEM"
2035,572717.29490171,"YEM"
2036,619634.782509759,"YEM"
2037,670395.790582524,"YEM"
2038,725315.183583466,"YEM"
2039,784733.619940529,"YEM"
2040,849019.665109635,"YEM"
2041,918572.077742131,"YEM"
2042,993822.283137032,"YEM"
2043,1075237.04932056,"YEM"
2044,1163321.38235239,"YEM"
2045,1258621.65881787,"YEM"
2046,1361729.01493664,"YEM"
2047,1473283.01330992,"YEM"
2048,1593975.61005083,"YEM"
2049,1724555.44690546,"YEM"
2050,1865832.49498808,"YEM"
2021,1941049,"ZAF"
2022,1894793.4141202,"ZAF"
2023,1849640.10810303,"ZAF"
2024,1805562.81439892,"ZAF"
2025,1762535.89141923,"ZAF"
2026,1720534.30861953,"ZAF"
2027,1679533.63193826,"ZAF"
2028,1639510.00958245,"ZAF"
2029,1600440.1581521,"ZAF"
2030,1562301.3490953,"ZAF"
2031,1525071.39548609,"ZAF"
2032,1488728.63911738,"ZAF"
2033,1453251.93790148,"ZAF"
2034,1418620.6535709,"ZAF"
2035,1384814.63967218,"ZAF"
2036,1351814.22984586,"ZAF"
2037,1319600.22638579,"ZAF"
2038,1288153.88907097,"ZAF"
2039,1257456.92426363,"ZAF"
2040,1227491.47426704,"ZAF"
2041,1198240.10693696,"ZAF"
2042,1169685.80554064,"ZAF"
2043,1141811.95885744,"ZAF"
2044,1114602.35151548,"ZAF"
2045,1088041.15455839,"ZAF"
2046,1062112.91623703,"ZAF"
2047,1036802.55302052,"ZAF"
2048,1012095.34082153,"ZAF"
2049,987976.906430688,"ZAF"
2050,964433.219155063,"ZAF"
2021,78189.74,"ZMB"
2022,79970.3737145576,"ZMB"
2023,81791.5582280489,"ZMB"
2024,83654.2170135503,"ZMB"
2025,85559.2945746119,"ZMB"
2026,87507.7569241903,"ZMB"
2027,89500.5920744865,"ZMB"
2028,91538.8105379409,"ZMB"
2029,93623.445839636,"ZMB"
2030,95755.555041369,"ZMB"
2031,97936.2192776593,"ZMB"
2032,100166.544303962,"ZMB"
2033,102447.661057367,"ZMB"
2034,104780.726230065,"ZMB"
2035,107166.922855876,"ZMB"
2036,109607.460910135,"ZMB"
2037,112103.577923232,"ZMB"
2038,114656.539608136,"ZMB"
2039,117267.640502202,"ZMB"
2040,119938.204623592,"ZMB"
2041,122669.586142655,"ZMB"
2042,125463.170068582,"ZMB"
2043,128320.372951715,"ZMB"
2044,131242.643601833,"ZMB"
2045,134231.463822812,"ZMB"
2046,137288.349164001,"ZMB"
2047,140414.849688716,"ZMB"
2048,143612.550760241,"ZMB"
2049,146883.073845717,"ZMB"
2050,150228.077338343,"ZMB"
2021,113900.7,"ZWE"
2022,120871.494597441,"ZWE"
2023,128268.906215846,"ZWE"
2024,136119.044085667,"ZWE"
2025,144449.615338707,"ZWE"
2026,153290.022800694,"ZWE"
2027,162671.468768811,"ZWE"
2028,172627.065140487,"ZWE"
2029,183191.950282136,"ZWE"
2030,194403.413050332,"ZWE"
2031,206301.024403162,"ZWE"
2032,218926.777066281,"ZWE"
2033,232325.233746607,"ZWE"
2034,246543.684416797,"ZWE"
2035,261632.313225626,"ZWE"
2036,277644.375623391,"ZWE"
2037,294636.3863275,"ZWE"
2038,312668.318791666,"ZWE"
2039,331803.816882757,"ZWE"
2040,352110.419512386,"ZWE"
2041,373659.799016109,"ZWE"
2042,396528.014121568,"ZWE"
2043,420795.778398457,"ZWE"
2044,446548.745137783,"ZWE"
2045,473877.809665924,"ZWE"
2046,502879.430160499,"ZWE"
2047,533655.968100363,"ZWE"
2048,566316.049551365,"ZWE"
2049,600974.94856302,"ZWE"
2050,637754.994029294,"ZWE"
