Year,iso_code3,frac_lndu_initial_forests_secondary
2044,BFA,0.006460776019254614
2045,BFA,0.006460776019254614
2046,BFA,0.006460776019254614
2047,BFA,0.006460776019254614
2048,BFA,0.006460776019254614
2049,BFA,0.006460776019254614
2050,BFA,0.006460776019254614
1992,BGD,0.0032564370204549585
1993,BGD,0.003256527755621323
1994,BGD,0.0032565881275484505
1995,BGD,0.003285173114103405
1996,BGD,0.0032823259233732893
1997,BGD,0.0032835118169742008
1998,BGD,0.0032886365999339156
1999,BGD,0.003311587154268366
2000,BGD,0.0033440523106345646
2001,BGD,0.003316340867175031
2002,BGD,0.0033044100833565203
2003,BGD,0.0032879743522090327
2004,BGD,0.003283182036135301
2005,BGD,0.0032678656096276335
2006,BGD,0.0032460227180909334
2007,BGD,0.0032273005784598818
2008,BGD,0.0032093501902489795
2009,BGD,0.003195068840236736
2010,BGD,0.0031809183828248122
2011,BGD,0.003959769765584032
2012,BGD,0.004734586545071356
2013,BGD,0.005510065941227359
2014,BGD,0.006314047610165221
2019,BGD,0.007175851494870433
2020,BGD,0.00719732268065692
2021,BGD,0.00719732268065692
2022,BGD,0.00719732268065692
2023,BGD,0.00719732268065692
2024,BGD,0.00719732268065692
2025,BGD,0.00719732268065692
2026,BGD,0.00719732268065692
2027,BGD,0.00719732268065692
2028,BGD,0.00719732268065692
2029,BGD,0.00719732268065692
2030,BGD,0.00719732268065692
2031,BGD,0.00719732268065692
2032,BGD,0.00719732268065692
2033,BGD,0.00719732268065692
2034,BGD,0.00719732268065692
2035,BGD,0.00719732268065692
2036,BGD,0.00719732268065692
2037,BGD,0.00719732268065692
2038,BGD,0.00719732268065692
2039,BGD,0.00719732268065692
2040,BGD,0.00719732268065692
2041,BGD,0.00719732268065692
2042,BGD,0.00719732268065692
2043,BGD,0.00719732268065692
2044,BGD,0.00719732268065692
2045,BGD,0.00719732268065692
2046,BGD,0.00719732268065692
2047,BGD,0.00719732268065692
2048,BGD,0.00719732268065692
2049,BGD,0.00719732268065692
2050,BGD,0.00719732268065692
1992,BGR,0.10435677404450852
1993,BGR,0.10329988737724123
1994,BGR,0.10224044913235426
1995,BGR,0.1011784619515272
1996,BGR,0.10011392052076763
1997,BGR,0.09908141090188308
1998,BGR,0.09801180638976485
1999,BGR,0.09697430615550949
2000,BGR,0.09589963343003875
2001,BGR,0.09381513811424455
2002,BGR,0.09176068825930264
2003,BGR,0.08973639162447068
2004,BGR,0.08776930140990992
2005,BGR,0.08584075086756757
2006,BGR,0.0839427637117117
2007,BGR,0.08207545477117117
2008,BGR,0.08023893867117117
2009,BGR,0.078433323790991
2010,BGR,0.07665872480540536
2011,BGR,0.07646540321891895
2012,BGR,0.07623663063513512
2013,BGR,0.07604261687927931
2014,BGR,0.0758482660756757
2019,BGR,0.07155484116756759
2020,BGR,0.07047354522522521
2021,BGR,0.07047354522522521
2022,BGR,0.07047354522522521
2023,BGR,0.07047354522522521
2024,BGR,0.07047354522522521
2025,BGR,0.07047354522522521
2026,BGR,0.07047354522522521
2027,BGR,0.07047354522522521
2028,BGR,0.07047354522522521
2029,BGR,0.07047354522522521
2030,BGR,0.07047354522522521
2031,BGR,0.07047354522522521
2032,BGR,0.07047354522522521
2033,BGR,0.07047354522522521
2034,BGR,0.07047354522522521
2035,BGR,0.07047354522522521
2036,BGR,0.07047354522522521
2037,BGR,0.07047354522522521
2038,BGR,0.07047354522522521
2039,BGR,0.07047354522522521
2040,BGR,0.07047354522522521
2041,BGR,0.07047354522522521
2042,BGR,0.07047354522522521
2043,BGR,0.07047354522522521
2044,BGR,0.07047354522522521
2045,BGR,0.07047354522522521
2046,BGR,0.07047354522522521
2047,BGR,0.07047354522522521
2048,BGR,0.07047354522522521
2049,BGR,0.07047354522522521
2050,BGR,0.07047354522522521
1992,BHR,0.0035211267605633804
1993,BHR,0.0037323943661971832
1994,BHR,0.003943661971830986
1995,BHR,0.004154929577464789
1996,BHR,0.004366197183098591
1997,BHR,0.004577464788732395
1998,BHR,0.004788732394366196
1999,BHR,0.004999999999999999
2000,BHR,0.0051889016502448156
2001,BHR,0.0054027449367739285
2002,BHR,0.005615085864021338
2003,BHR,0.005745355484101463
2004,BHR,0.005871531436599928
2005,BHR,0.005994422994422994
2006,BHR,0.006196606701338561
2007,BHR,0.006313417190775682
2008,BHR,0.006427220394736842
2009,BHR,0.00662403672733235
2010,BHR,0.006802887956762415
2011,BHR,0.006966495672340754
2012,BHR,0.007146567717996291
2013,BHR,0.007353785533352099
2014,BHR,0.007551200140910474
2019,BHR,0.008660753337182246
2020,BHR,0.00889263216999175
2021,BHR,0.00889263216999175
2022,BHR,0.00889263216999175
2023,BHR,0.00889263216999175
2024,BHR,0.00889263216999175
2025,BHR,0.00889263216999175
2026,BHR,0.00889263216999175
2027,BHR,0.00889263216999175
2028,BHR,0.00889263216999175
2029,BHR,0.00889263216999175
2030,BHR,0.00889263216999175
2031,BHR,0.00889263216999175
2032,BHR,0.00889263216999175
2033,BHR,0.00889263216999175
2034,BHR,0.00889263216999175
2035,BHR,0.00889263216999175
2036,BHR,0.00889263216999175
2037,BHR,0.00889263216999175
2038,BHR,0.00889263216999175
2039,BHR,0.00889263216999175
2040,BHR,0.00889263216999175
2041,BHR,0.00889263216999175
2042,BHR,0.00889263216999175
2043,BHR,0.00889263216999175
2044,BHR,0.00889263216999175
2045,BHR,0.00889263216999175
2046,BHR,0.00889263216999175
2047,BHR,0.00889263216999175
2048,BHR,0.00889263216999175
2049,BHR,0.00889263216999175
2050,BHR,0.00889263216999175
1992,BHS,0.0
1993,BHS,0.0
1994,BHS,0.0
1995,BHS,0.0
1996,BHS,0.0
1997,BHS,0.0
1998,BHS,0.0
1999,BHS,0.0
2000,BHS,0.0
2001,BHS,0.0
2002,BHS,0.0
2003,BHS,0.0
2004,BHS,0.0
2005,BHS,0.0
2006,BHS,0.0
2007,BHS,0.0
2008,BHS,0.0
2009,BHS,0.0
2010,BHS,0.0
2011,BHS,0.0
2012,BHS,0.0
2013,BHS,0.0
2014,BHS,0.0
2019,BHS,0.0
2020,BHS,0.0
2021,BHS,0.0
2022,BHS,0.0
2023,BHS,0.0
2024,BHS,0.0
2025,BHS,0.0
2026,BHS,0.0
2027,BHS,0.0
2028,BHS,0.0
2029,BHS,0.0
2030,BHS,0.0
2031,BHS,0.0
2032,BHS,0.0
2033,BHS,0.0
2034,BHS,0.0
2035,BHS,0.0
2036,BHS,0.0
2037,BHS,0.0
2038,BHS,0.0
2039,BHS,0.0
2040,BHS,0.0
2041,BHS,0.0
2042,BHS,0.0
2043,BHS,0.0
2044,BHS,0.0
2045,BHS,0.0
2046,BHS,0.0
2047,BHS,0.0
2048,BHS,0.0
2049,BHS,0.0
2050,BHS,0.0
1992,BIH,0.02363187682891543
1993,BIH,0.02350724034678897
1994,BIH,0.023420819150243046
1995,BIH,0.023296504643635224
1996,BIH,0.02320740907276365
1997,BIH,0.02308114559280864
1998,BIH,0.022991773106796582
1999,BIH,0.022861415374028637
2000,BIH,0.022771808558750595
2001,BIH,0.022753218044190397
2002,BIH,0.022732421875000002
2003,BIH,0.02275184360820512
2004,BIH,0.0227332691513438
2005,BIH,0.022714709187377738
2006,BIH,0.022696163699351204
2007,BIH,0.022715485389987945
2008,BIH,0.02269693875769214
2009,BIH,0.022676198568871455
2010,BIH,0.022657683475940625
2011,BIH,0.022785981957061847
2012,BIH,0.022914360712420347
2013,BIH,0.023040541414585395
2014,BIH,0.023164450339578112
2019,BIH,0.023347795178160175
2020,BIH,0.02340644206738937
2021,BIH,0.02340644206738937
2022,BIH,0.02340644206738937
2023,BIH,0.02340644206738937
2024,BIH,0.02340644206738937
2025,BIH,0.02340644206738937
2026,BIH,0.02340644206738937
2027,BIH,0.02340644206738937
2028,BIH,0.02340644206738937
2029,BIH,0.02340644206738937
2030,BIH,0.02340644206738937
2031,BIH,0.02340644206738937
2032,BIH,0.02340644206738937
2033,BIH,0.02340644206738937
2034,BIH,0.02340644206738937
2035,BIH,0.02340644206738937
2036,BIH,0.02340644206738937
2037,BIH,0.02340644206738937
2038,BIH,0.02340644206738937
2039,BIH,0.02340644206738937
2040,BIH,0.02340644206738937
2041,BIH,0.02340644206738937
2042,BIH,0.02340644206738937
2043,BIH,0.02340644206738937
2044,BIH,0.02340644206738937
2045,BIH,0.02340644206738937
2046,BIH,0.02340644206738937
2047,BIH,0.02340644206738937
2048,BIH,0.02340644206738937
2049,BIH,0.02340644206738937
2050,BIH,0.02340644206738937
1992,BLR,0.05803745183044317
1993,BLR,0.06089936560693643
1994,BLR,0.0639918823699422
1995,BLR,0.06713436209055877
1996,BLR,0.07025558728323698
1997,BLR,0.07342537726396917
1998,BLR,0.07660731719653177
1999,BLR,0.07983712605973024
2000,BLR,0.08304074999999997
2001,BLR,0.08291665606936414
2002,BLR,0.08265361387283236
2003,BLR,0.08385660736994222
2004,BLR,0.08499362037572256
2005,BLR,0.0863742965317919
2006,BLR,0.08768267167630056
2007,BLR,0.08994470809248556
2008,BLR,0.09041024243737958
2009,BLR,0.1050379699421965
2010,BLR,0.1068031128612717
2011,BLR,0.10822463670520233
2012,BLR,0.11012832817919076
2013,BLR,0.11100661213872831
2014,BLR,0.11386770823699421
2019,BLR,0.11731550867052024
2020,BLR,0.11943083088483217
2021,BLR,0.11943083088483217
2022,BLR,0.11943083088483217
2023,BLR,0.11943083088483217
2024,BLR,0.11943083088483217
2025,BLR,0.11943083088483217
2026,BLR,0.11943083088483217
2027,BLR,0.11943083088483217
2028,BLR,0.11943083088483217
2029,BLR,0.11943083088483217
2030,BLR,0.11943083088483217
2031,BLR,0.11943083088483217
2032,BLR,0.11943083088483217
2033,BLR,0.11943083088483217
2034,BLR,0.11943083088483217
2035,BLR,0.11943083088483217
2036,BLR,0.11943083088483217
2037,BLR,0.11943083088483217
2038,BLR,0.11943083088483217
2039,BLR,0.11943083088483217
2040,BLR,0.11943083088483217
2041,BLR,0.11943083088483217
2042,BLR,0.11943083088483217
2043,BLR,0.11943083088483217
2044,BLR,0.11943083088483217
2045,BLR,0.11943083088483217
2046,BLR,0.11943083088483217
2047,BLR,0.11943083088483217
2048,BLR,0.11943083088483217
2049,BLR,0.11943083088483217
2050,BLR,0.11943083088483217
1992,BLZ,0.0008667322562529588
1993,BLZ,0.0008589724450695332
1994,BLZ,0.0009166905288004238
1995,BLZ,0.0009080187777279464
1996,BLZ,0.0008996415952755015
1997,BLZ,0.0008912345576320335
1998,BLZ,0.0008828383893227066
1999,BLZ,0.0009366509132926376
2000,BLZ,0.0009275906929854085
2001,BLZ,0.0009231372551945905
2002,BLZ,0.0009187905311048594
2003,BLZ,0.0009144213983133073
2004,BLZ,0.0009099851434142413
2005,BLZ,0.0009659909931319149
2006,BLZ,0.0009613724149107421
2007,BLZ,0.0009565849654403862
2008,BLZ,0.0009518326737297786
2009,BLZ,0.0009471964496425501
2010,BLZ,0.0009424845950125344
2011,BLZ,0.0009928405003769515
2012,BLZ,0.0009843741326815906
2013,BLZ,0.0009759069438272239
2014,BLZ,0.0009674238530900908
2019,BLZ,0.0009817007956789898
2020,BLZ,0.0010272655226690691
2021,BLZ,0.0010272655226690691
2022,BLZ,0.0010272655226690691
2023,BLZ,0.0010272655226690691
2024,BLZ,0.0010272655226690691
2025,BLZ,0.0010272655226690691
2026,BLZ,0.0010272655226690691
2027,BLZ,0.0010272655226690691
2028,BLZ,0.0010272655226690691
2029,BLZ,0.0010272655226690691
2030,BLZ,0.0010272655226690691
2031,BLZ,0.0010272655226690691
2032,BLZ,0.0010272655226690691
2033,BLZ,0.0010272655226690691
2034,BLZ,0.0010272655226690691
2035,BLZ,0.0010272655226690691
2036,BLZ,0.0010272655226690691
2037,BLZ,0.0010272655226690691
2038,BLZ,0.0010272655226690691
2039,BLZ,0.0010272655226690691
2040,BLZ,0.0010272655226690691
2041,BLZ,0.0010272655226690691
2042,BLZ,0.0010272655226690691
2043,BLZ,0.0010272655226690691
2044,BLZ,0.0010272655226690691
2045,BLZ,0.0010272655226690691
2046,BLZ,0.0010272655226690691
2047,BLZ,0.0010272655226690691
2048,BLZ,0.0010272655226690691
2049,BLZ,0.0010272655226690691
2050,BLZ,0.0010272655226690691
1992,BMU,0.010972606315511613
1993,BMU,0.011353311713285616
1994,BMU,0.011722174074363254
1995,BMU,0.01210248311951168
1996,BMU,0.01248245953935287
1997,BMU,0.0128622792294183
1998,BMU,0.01323051827910424
1999,BMU,0.013610610311724222
2000,BMU,0.013986169174766533
2001,BMU,0.014267711914848588
2002,BMU,0.014528300804332673
2003,BMU,0.01480883362806613
2004,BMU,0.015089273329103259
2005,BMU,0.015367527832437753
2006,BMU,0.01563244070591331
2007,BMU,0.015911862685999922
2008,BMU,0.0159469246862904
2009,BMU,0.016224171782439123
2010,BMU,0.016499017232054637
2011,BMU,0.01669628961374996
2012,BMU,0.01689032835088983
2013,BMU,0.017072862576107933
2014,BMU,0.017282807859322694
2019,BMU,0.018569290967454053
2020,BMU,0.01871115474951099
2021,BMU,0.01871115474951099
2022,BMU,0.01871115474951099
2023,BMU,0.01871115474951099
2024,BMU,0.01871115474951099
2025,BMU,0.01871115474951099
2026,BMU,0.01871115474951099
2027,BMU,0.01871115474951099
2028,BMU,0.01871115474951099
2029,BMU,0.01871115474951099
2030,BMU,0.01871115474951099
2031,BMU,0.01871115474951099
2032,BMU,0.01871115474951099
2033,BMU,0.01871115474951099
2034,BMU,0.01871115474951099
2035,BMU,0.01871115474951099
2036,BMU,0.01871115474951099
2037,BMU,0.01871115474951099
2038,BMU,0.01871115474951099
2039,BMU,0.01871115474951099
2040,BMU,0.01871115474951099
2041,BMU,0.01871115474951099
2042,BMU,0.01871115474951099
2043,BMU,0.01871115474951099
2044,BMU,0.01871115474951099
2045,BMU,0.01871115474951099
2046,BMU,0.01871115474951099
2047,BMU,0.01871115474951099
2048,BMU,0.01871115474951099
2049,BMU,0.01871115474951099
2050,BMU,0.01871115474951099
1992,BOL,0.0002085020808680297
1993,BOL,0.00020751778113564786
1994,BOL,0.0002581668517540825
1995,BOL,0.0002569364770886052
1996,BOL,0.00025570610242312805
1997,BOL,0.00025447572775765085
1998,BOL,0.00030389442371060824
1999,BOL,0.00030241797411203553
2000,BOL,0.0003009415245134628
2001,BOL,0.00034981427297056206
2002,BOL,0.00034853010067541744
2003,BOL,0.00034724592838027276
2004,BOL,0.0003953848640972894
2005,BOL,0.0003939172386171239
2006,BOL,0.00039244961313695864
2007,BOL,0.0003909819876567934
2008,BOL,0.00043820365744870655
2009,BOL,0.00043655257878352056
2010,BOL,0.0004349015001183346
2011,BOL,0.0004812963279870378
2012,BOL,0.0004793687669537038
2013,BOL,0.00047744120592037
2014,BOL,0.0005230650093757397
2019,BOL,0.0005578741866773472
2020,BOL,0.0005552669081905734
2021,BOL,0.0005552669081905734
2022,BOL,0.0005552669081905734
2023,BOL,0.0005552669081905734
2024,BOL,0.0005552669081905734
2025,BOL,0.0005552669081905734
2026,BOL,0.0005552669081905734
2027,BOL,0.0005552669081905734
2028,BOL,0.0005552669081905734
2029,BOL,0.0005552669081905734
2030,BOL,0.0005552669081905734
2031,BOL,0.0005552669081905734
2032,BOL,0.0005552669081905734
2033,BOL,0.0005552669081905734
2034,BOL,0.0005552669081905734
2035,BOL,0.0005552669081905734
2036,BOL,0.0005552669081905734
2037,BOL,0.0005552669081905734
2038,BOL,0.0005552669081905734
2039,BOL,0.0005552669081905734
2040,BOL,0.0005552669081905734
2041,BOL,0.0005552669081905734
2042,BOL,0.0005552669081905734
2043,BOL,0.0005552669081905734
2044,BOL,0.0005552669081905734
2045,BOL,0.0005552669081905734
2046,BOL,0.0005552669081905734
2047,BOL,0.0005552669081905734
2048,BOL,0.0005552669081905734
2049,BOL,0.0005552669081905734
2050,BOL,0.0005552669081905734
1992,BRA,0.0042266152527122135
1993,BRA,0.004199140149543247
1994,BRA,0.004238935394371676
1995,BRA,0.004210938622364996
1996,BRA,0.004249380398872603
1997,BRA,0.004220998341791705
1998,BRA,0.004258128172867416
1999,BRA,0.004294350455115196
2000,BRA,0.004265079135425715
2001,BRA,0.004683602394464352
2002,BRA,0.005159332763425353
2003,BRA,0.005564404697087022
2004,BRA,0.006025910611320852
2005,BRA,0.006417570657902486
2006,BRA,0.006864563258345144
2007,BRA,0.007304169544279449
2008,BRA,0.007736366333468592
2009,BRA,0.008161132429725356
2010,BRA,0.008578505601653373
2011,BRA,0.009210603918733885
2012,BRA,0.009838732609121754
2013,BRA,0.010403431860706278
2014,BRA,0.011023808965593965
2019,BRA,0.01273239207942125
2020,BRA,0.013161152678540409
2021,BRA,0.013161152678540409
2022,BRA,0.013161152678540409
2023,BRA,0.013161152678540409
2024,BRA,0.013161152678540409
2025,BRA,0.013161152678540409
2026,BRA,0.013161152678540409
2027,BRA,0.013161152678540409
2028,BRA,0.013161152678540409
2029,BRA,0.013161152678540409
2030,BRA,0.013161152678540409
2031,BRA,0.013161152678540409
2032,BRA,0.013161152678540409
2033,BRA,0.013161152678540409
2034,BRA,0.013161152678540409
2035,BRA,0.013161152678540409
2036,BRA,0.013161152678540409
2037,BRA,0.013161152678540409
2038,BRA,0.013161152678540409
2039,BRA,0.013161152678540409
2040,BRA,0.013161152678540409
2041,BRA,0.013161152678540409
2042,BRA,0.013161152678540409
2043,BRA,0.013161152678540409
2044,BRA,0.013161152678540409
2045,BRA,0.013161152678540409
2046,BRA,0.013161152678540409
2047,BRA,0.013161152678540409
2048,BRA,0.013161152678540409
2049,BRA,0.013161152678540409
2050,BRA,0.013161152678540409
1992,BRB,0.0
1993,BRB,0.0
1994,BRB,0.0
1995,BRB,0.0
1996,BRB,0.0
1997,BRB,0.0
1998,BRB,0.0
1999,BRB,0.0
2000,BRB,0.0
2001,BRB,0.0
2002,BRB,0.0
2003,BRB,0.0
2004,BRB,0.0
2005,BRB,0.0
2006,BRB,0.0
2007,BRB,0.0
2008,BRB,0.0
2009,BRB,0.0
2010,BRB,0.0
2011,BRB,0.0
2012,BRB,0.0
2013,BRB,0.0
2014,BRB,0.0
2019,BRB,0.0
2020,BRB,0.0
2021,BRB,0.0
2022,BRB,0.0
2023,BRB,0.0
2024,BRB,0.0
2025,BRB,0.0
2026,BRB,0.0
2027,BRB,0.0
2028,BRB,0.0
2029,BRB,0.0
2030,BRB,0.0
2031,BRB,0.0
2032,BRB,0.0
2033,BRB,0.0
2034,BRB,0.0
2035,BRB,0.0
2036,BRB,0.0
2037,BRB,0.0
2038,BRB,0.0
2039,BRB,0.0
2040,BRB,0.0
2041,BRB,0.0
2042,BRB,0.0
2043,BRB,0.0
2044,BRB,0.0
2045,BRB,0.0
2046,BRB,0.0
2047,BRB,0.0
2048,BRB,0.0
2049,BRB,0.0
2050,BRB,0.0
1992,BRN,0.0013001810057115671
1993,BRN,0.0014314314578562966
1994,BRN,0.001561643894303209
1995,BRN,0.001622754285897758
1996,BRN,0.001751086236899838
1997,BRN,0.001878264816401195
1998,BRN,0.0020044276246699104
1999,BRN,0.0020615469617182676
2000,BRN,0.0021857275956586398
2001,BRN,0.002572076681530553
2002,BRN,0.0029548830005992365
2003,BRN,0.003399900156429863
2004,BRN,0.00377596037981377
2005,BRN,0.004213247808217422
2006,BRN,0.004581752226093636
2007,BRN,0.005011645540346943
2008,BRN,0.0053734561529755085
2009,BRN,0.005794364506449109
2010,BRN,0.006212579875159428
2011,BRN,0.006656153356813265
2012,BRN,0.0070999594014023015
2013,BRN,0.007544383143350194
2014,BRN,0.008049823060608943
2019,BRN,0.00874761328183797
2020,BRN,0.008746998057161188
2021,BRN,0.008746998057161188
2022,BRN,0.008746998057161188
2023,BRN,0.008746998057161188
2024,BRN,0.008746998057161188
2025,BRN,0.008746998057161188
2026,BRN,0.008746998057161188
2027,BRN,0.008746998057161188
2028,BRN,0.008746998057161188
2029,BRN,0.008746998057161188
2030,BRN,0.008746998057161188
2031,BRN,0.008746998057161188
2032,BRN,0.008746998057161188
2033,BRN,0.008746998057161188
2034,BRN,0.008746998057161188
2035,BRN,0.008746998057161188
2036,BRN,0.008746998057161188
2037,BRN,0.008746998057161188
2038,BRN,0.008746998057161188
2039,BRN,0.008746998057161188
2040,BRN,0.008746998057161188
2041,BRN,0.008746998057161188
2042,BRN,0.008746998057161188
2043,BRN,0.008746998057161188
2044,BRN,0.008746998057161188
2045,BRN,0.008746998057161188
2046,BRN,0.008746998057161188
2047,BRN,0.008746998057161188
2048,BRN,0.008746998057161188
2049,BRN,0.008746998057161188
2050,BRN,0.008746998057161188
1992,BTN,0.004139284085106383
1993,BTN,0.004101580936170213
1994,BTN,0.004828925119145645
1995,BTN,0.004847752077251292
1996,BTN,0.004866579035356936
1997,BTN,0.004885405993462586
1998,BTN,0.004839703570626543
1999,BTN,0.00485828280559922
2000,BTN,0.004876862040571899
2001,BTN,0.004895443146942137
2002,BTN,0.004914024253312373
2003,BTN,0.004866837288220176
2004,BTN,0.005099311975829556
2005,BTN,0.0051184489764025615
2006,BTN,0.005137585976975571
2007,BTN,0.005156722977548574
2008,BTN,0.0051059159243631805
2009,BTN,0.005124794316820337
2010,BTN,0.005143672709277491
2011,BTN,0.0051474335573266665
2012,BTN,0.005221758712298797
2013,BTN,0.005225571078814399
2014,BTN,0.005229383445329999
2019,BTN,0.0053908726230789275
2020,BTN,0.005394792393852567
2021,BTN,0.005394792393852567
2022,BTN,0.005394792393852567
2023,BTN,0.005394792393852567
2024,BTN,0.005394792393852567
2025,BTN,0.005394792393852567
2026,BTN,0.005394792393852567
2027,BTN,0.005394792393852567
2028,BTN,0.005394792393852567
2029,BTN,0.005394792393852567
2030,BTN,0.005394792393852567
2031,BTN,0.005394792393852567
2032,BTN,0.005394792393852567
2033,BTN,0.005394792393852567
2034,BTN,0.005394792393852567
2035,BTN,0.005394792393852567
2036,BTN,0.005394792393852567
2037,BTN,0.005394792393852567
2038,BTN,0.005394792393852567
2039,BTN,0.005394792393852567
2040,BTN,0.005394792393852567
2041,BTN,0.005394792393852567
2042,BTN,0.005394792393852567
2043,BTN,0.005394792393852567
2044,BTN,0.005394792393852567
2045,BTN,0.005394792393852567
2046,BTN,0.005394792393852567
2047,BTN,0.005394792393852567
2048,BTN,0.005394792393852567
2049,BTN,0.005394792393852567
2050,BTN,0.005394792393852567
1992,BWA,0.0
1993,BWA,0.0
1994,BWA,0.0
1995,BWA,0.0
1996,BWA,0.0
1997,BWA,0.0
1998,BWA,0.0
1999,BWA,0.0
2000,BWA,0.0
2001,BWA,0.0
2002,BWA,0.0
2003,BWA,0.0
2004,BWA,0.0
2005,BWA,0.0
2006,BWA,0.0
2007,BWA,0.0
2008,BWA,0.0
2009,BWA,0.0
2010,BWA,0.0
2011,BWA,0.0
2012,BWA,0.0
2013,BWA,0.0
2014,BWA,0.0
2019,BWA,0.0
2020,BWA,0.0
2021,BWA,0.0
2022,BWA,0.0
2023,BWA,0.0
2024,BWA,0.0
2025,BWA,0.0
2026,BWA,0.0
2027,BWA,0.0
2028,BWA,0.0
2029,BWA,0.0
2030,BWA,0.0
2031,BWA,0.0
2032,BWA,0.0
2033,BWA,0.0
2034,BWA,0.0
2035,BWA,0.0
2036,BWA,0.0
2037,BWA,0.0
2038,BWA,0.0
2039,BWA,0.0
2040,BWA,0.0
2041,BWA,0.0
2042,BWA,0.0
2043,BWA,0.0
2044,BWA,0.0
2045,BWA,0.0
2046,BWA,0.0
2047,BWA,0.0
2048,BWA,0.0
2049,BWA,0.0
2050,BWA,0.0
