,Nation,iso_code3,Year,nemomod_entc_variable_cost_st_compressed_air_usd_per_mwh
7236,Thailand,THA,2033,0.5125
7237,Thailand,THA,2034,0.5125
7238,Thailand,THA,2035,0.5125
7239,Thailand,THA,2036,0.5125
7240,Thailand,THA,2037,0.5125
7241,Thailand,THA,2038,0.5125
7242,Thailand,THA,2039,0.5125
7243,Thailand,THA,2040,0.5125
7244,Thailand,THA,2041,0.5125
7245,Thailand,THA,2042,0.5125
7246,Thailand,THA,2043,0.5125
7247,Thailand,THA,2044,0.5125
7248,Thailand,THA,2045,0.5125
7249,Thailand,THA,2046,0.5125
7250,Thailand,THA,2047,0.5125
7251,Thailand,THA,2048,0.5125
7252,Thailand,THA,2049,0.5125
7253,Thailand,THA,2050,0.5125
7254,Tajikistan,TJK,2020,0.5125
7255,Tajikistan,TJK,2021,0.5125
7256,Tajikistan,TJK,2022,0.5125
7257,Tajikistan,TJK,2023,0.5125
7258,Tajikistan,TJK,2024,0.5125
7259,Tajikistan,TJK,2025,0.5125
7260,Tajikistan,TJK,2026,0.5125
7261,Tajikistan,TJK,2027,0.5125
7262,Tajikistan,TJK,2028,0.5125
7263,Tajikistan,TJK,2029,0.5125
7264,Tajikistan,TJK,2030,0.5125
7265,Tajikistan,TJK,2031,0.5125
7266,Tajikistan,TJK,2032,0.5125
7267,Tajikistan,TJK,2033,0.5125
7268,Tajikistan,TJK,2034,0.5125
7269,Tajikistan,TJK,2035,0.5125
7270,Tajikistan,TJK,2036,0.5125
7271,Tajikistan,TJK,2037,0.5125
7272,Tajikistan,TJK,2038,0.5125
7273,Tajikistan,TJK,2039,0.5125
7274,Tajikistan,TJK,2040,0.5125
7275,Tajikistan,TJK,2041,0.5125
7276,Tajikistan,TJK,2042,0.5125
7277,Tajikistan,TJK,2043,0.5125
7278,Tajikistan,TJK,2044,0.5125
7279,Tajikistan,TJK,2045,0.5125
7280,Tajikistan,TJK,2046,0.5125
7281,Tajikistan,TJK,2047,0.5125
7282,Tajikistan,TJK,2048,0.5125
7283,Tajikistan,TJK,2049,0.5125
7284,Tajikistan,TJK,2050,0.5125
7285,Turkmenistan,TKM,2020,0.5125
7286,Turkmenistan,TKM,2021,0.5125
7287,Turkmenistan,TKM,2022,0.5125
7288,Turkmenistan,TKM,2023,0.5125
7289,Turkmenistan,TKM,2024,0.5125
7290,Turkmenistan,TKM,2025,0.5125
7291,Turkmenistan,TKM,2026,0.5125
7292,Turkmenistan,TKM,2027,0.5125
7293,Turkmenistan,TKM,2028,0.5125
7294,Turkmenistan,TKM,2029,0.5125
7295,Turkmenistan,TKM,2030,0.5125
7296,Turkmenistan,TKM,2031,0.5125
7297,Turkmenistan,TKM,2032,0.5125
7298,Turkmenistan,TKM,2033,0.5125
7299,Turkmenistan,TKM,2034,0.5125
7300,Turkmenistan,TKM,2035,0.5125
7301,Turkmenistan,TKM,2036,0.5125
7302,Turkmenistan,TKM,2037,0.5125
7303,Turkmenistan,TKM,2038,0.5125
7304,Turkmenistan,TKM,2039,0.5125
7305,Turkmenistan,TKM,2040,0.5125
7306,Turkmenistan,TKM,2041,0.5125
7307,Turkmenistan,TKM,2042,0.5125
7308,Turkmenistan,TKM,2043,0.5125
7309,Turkmenistan,TKM,2044,0.5125
7310,Turkmenistan,TKM,2045,0.5125
7311,Turkmenistan,TKM,2046,0.5125
7312,Turkmenistan,TKM,2047,0.5125
7313,Turkmenistan,TKM,2048,0.5125
7314,Turkmenistan,TKM,2049,0.5125
7315,Turkmenistan,TKM,2050,0.5125
7316,Latin America & the Caribbean (IDA & IBRD countries),TLA,2020,0.5125
7317,Latin America & the Caribbean (IDA & IBRD countries),TLA,2021,0.5125
7318,Latin America & the Caribbean (IDA & IBRD countries),TLA,2022,0.5125
7319,Latin America & the Caribbean (IDA & IBRD countries),TLA,2023,0.5125
7320,Latin America & the Caribbean (IDA & IBRD countries),TLA,2024,0.5125
7321,Latin America & the Caribbean (IDA & IBRD countries),TLA,2025,0.5125
7322,Latin America & the Caribbean (IDA & IBRD countries),TLA,2026,0.5125
7323,Latin America & the Caribbean (IDA & IBRD countries),TLA,2027,0.5125
7324,Latin America & the Caribbean (IDA & IBRD countries),TLA,2028,0.5125
7325,Latin America & the Caribbean (IDA & IBRD countries),TLA,2029,0.5125
7326,Latin America & the Caribbean (IDA & IBRD countries),TLA,2030,0.5125
7327,Latin America & the Caribbean (IDA & IBRD countries),TLA,2031,0.5125
7328,Latin America & the Caribbean (IDA & IBRD countries),TLA,2032,0.5125
7329,Latin America & the Caribbean (IDA & IBRD countries),TLA,2033,0.5125
7330,Latin America & the Caribbean (IDA & IBRD countries),TLA,2034,0.5125
7331,Latin America & the Caribbean (IDA & IBRD countries),TLA,2035,0.5125
7332,Latin America & the Caribbean (IDA & IBRD countries),TLA,2036,0.5125
7333,Latin America & the Caribbean (IDA & IBRD countries),TLA,2037,0.5125
7334,Latin America & the Caribbean (IDA & IBRD countries),TLA,2038,0.5125
7335,Latin America & the Caribbean (IDA & IBRD countries),TLA,2039,0.5125
7336,Latin America & the Caribbean (IDA & IBRD countries),TLA,2040,0.5125
7337,Latin America & the Caribbean (IDA & IBRD countries),TLA,2041,0.5125
7338,Latin America & the Caribbean (IDA & IBRD countries),TLA,2042,0.5125
7339,Latin America & the Caribbean (IDA & IBRD countries),TLA,2043,0.5125
7340,Latin America & the Caribbean (IDA & IBRD countries),TLA,2044,0.5125
7341,Latin America & the Caribbean (IDA & IBRD countries),TLA,2045,0.5125
7342,Latin America & the Caribbean (IDA & IBRD countries),TLA,2046,0.5125
7343,Latin America & the Caribbean (IDA & IBRD countries),TLA,2047,0.5125
7344,Latin America & the Caribbean (IDA & IBRD countries),TLA,2048,0.5125
7345,Latin America & the Caribbean (IDA & IBRD countries),TLA,2049,0.5125
7346,Latin America & the Caribbean (IDA & IBRD countries),TLA,2050,0.5125
7347,Timor-Leste,TLS,2020,0.5125
7348,Timor-Leste,TLS,2021,0.5125
7349,Timor-Leste,TLS,2022,0.5125
7350,Timor-Leste,TLS,2023,0.5125
7351,Timor-Leste,TLS,2024,0.5125
7352,Timor-Leste,TLS,2025,0.5125
7353,Timor-Leste,TLS,2026,0.5125
7354,Timor-Leste,TLS,2027,0.5125
7355,Timor-Leste,TLS,2028,0.5125
7356,Timor-Leste,TLS,2029,0.5125
7357,Timor-Leste,TLS,2030,0.5125
7358,Timor-Leste,TLS,2031,0.5125
7359,Timor-Leste,TLS,2032,0.5125
7360,Timor-Leste,TLS,2033,0.5125
7361,Timor-Leste,TLS,2034,0.5125
7362,Timor-Leste,TLS,2035,0.5125
7363,Timor-Leste,TLS,2036,0.5125
7364,Timor-Leste,TLS,2037,0.5125
7365,Timor-Leste,TLS,2038,0.5125
7366,Timor-Leste,TLS,2039,0.5125
7367,Timor-Leste,TLS,2040,0.5125
7368,Timor-Leste,TLS,2041,0.5125
7369,Timor-Leste,TLS,2042,0.5125
7370,Timor-Leste,TLS,2043,0.5125
7371,Timor-Leste,TLS,2044,0.5125
7372,Timor-Leste,TLS,2045,0.5125
7373,Timor-Leste,TLS,2046,0.5125
7374,Timor-Leste,TLS,2047,0.5125
7375,Timor-Leste,TLS,2048,0.5125
7376,Timor-Leste,TLS,2049,0.5125
7377,Timor-Leste,TLS,2050,0.5125
7378,Middle East & North Africa (IDA & IBRD countries),TMN,2020,0.5125
7379,Middle East & North Africa (IDA & IBRD countries),TMN,2021,0.5125
7380,Middle East & North Africa (IDA & IBRD countries),TMN,2022,0.5125
7381,Middle East & North Africa (IDA & IBRD countries),TMN,2023,0.5125
7382,Middle East & North Africa (IDA & IBRD countries),TMN,2024,0.5125
7383,Middle East & North Africa (IDA & IBRD countries),TMN,2025,0.5125
7384,Middle East & North Africa (IDA & IBRD countries),TMN,2026,0.5125
7385,Middle East & North Africa (IDA & IBRD countries),TMN,2027,0.5125
7386,Middle East & North Africa (IDA & IBRD countries),TMN,2028,0.5125
7387,Middle East & North Africa (IDA & IBRD countries),TMN,2029,0.5125
7388,Middle East & North Africa (IDA & IBRD countries),TMN,2030,0.5125
7389,Middle East & North Africa (IDA & IBRD countries),TMN,2031,0.5125
7390,Middle East & North Africa (IDA & IBRD countries),TMN,2032,0.5125
7391,Middle East & North Africa (IDA & IBRD countries),TMN,2033,0.5125
7392,Middle East & North Africa (IDA & IBRD countries),TMN,2034,0.5125
7393,Middle East & North Africa (IDA & IBRD countries),TMN,2035,0.5125
7394,Middle East & North Africa (IDA & IBRD countries),TMN,2036,0.5125
7395,Middle East & North Africa (IDA & IBRD countries),TMN,2037,0.5125
7396,Middle East & North Africa (IDA & IBRD countries),TMN,2038,0.5125
7397,Middle East & North Africa (IDA & IBRD countries),TMN,2039,0.5125
7398,Middle East & North Africa (IDA & IBRD countries),TMN,2040,0.5125
7399,Middle East & North Africa (IDA & IBRD countries),TMN,2041,0.5125
7400,Middle East & North Africa (IDA & IBRD countries),TMN,2042,0.5125
7401,Middle East & North Africa (IDA & IBRD countries),TMN,2043,0.5125
7402,Middle East & North Africa (IDA & IBRD countries),TMN,2044,0.5125
7403,Middle East & North Africa (IDA & IBRD countries),TMN,2045,0.5125
7404,Middle East & North Africa (IDA & IBRD countries),TMN,2046,0.5125
7405,Middle East & North Africa (IDA & IBRD countries),TMN,2047,0.5125
7406,Middle East & North Africa (IDA & IBRD countries),TMN,2048,0.5125
7407,Middle East & North Africa (IDA & IBRD countries),TMN,2049,0.5125
7408,Middle East & North Africa (IDA & IBRD countries),TMN,2050,0.5125
7409,Tonga,TON,2020,0.5125
7410,Tonga,TON,2021,0.5125
7411,Tonga,TON,2022,0.5125
7412,Tonga,TON,2023,0.5125
7413,Tonga,TON,2024,0.5125
7414,Tonga,TON,2025,0.5125
7415,Tonga,TON,2026,0.5125
7416,Tonga,TON,2027,0.5125
7417,Tonga,TON,2028,0.5125
7418,Tonga,TON,2029,0.5125
7419,Tonga,TON,2030,0.5125
7420,Tonga,TON,2031,0.5125
7421,Tonga,TON,2032,0.5125
7422,Tonga,TON,2033,0.5125
7423,Tonga,TON,2034,0.5125
7424,Tonga,TON,2035,0.5125
7425,Tonga,TON,2036,0.5125
7426,Tonga,TON,2037,0.5125
7427,Tonga,TON,2038,0.5125
7428,Tonga,TON,2039,0.5125
7429,Tonga,TON,2040,0.5125
7430,Tonga,TON,2041,0.5125
7431,Tonga,TON,2042,0.5125
7432,Tonga,TON,2043,0.5125
7433,Tonga,TON,2044,0.5125
7434,Tonga,TON,2045,0.5125
7435,Tonga,TON,2046,0.5125
7436,Tonga,TON,2047,0.5125
7437,Tonga,TON,2048,0.5125
7438,Tonga,TON,2049,0.5125
7439,Tonga,TON,2050,0.5125
7440,South Asia (IDA & IBRD),TSA,2020,0.5125
7441,South Asia (IDA & IBRD),TSA,2021,0.5125
7442,South Asia (IDA & IBRD),TSA,2022,0.5125
7443,South Asia (IDA & IBRD),TSA,2023,0.5125
7444,South Asia (IDA & IBRD),TSA,2024,0.5125
7445,South Asia (IDA & IBRD),TSA,2025,0.5125
7446,South Asia (IDA & IBRD),TSA,2026,0.5125
7447,South Asia (IDA & IBRD),TSA,2027,0.5125
7448,South Asia (IDA & IBRD),TSA,2028,0.5125
7449,South Asia (IDA & IBRD),TSA,2029,0.5125
7450,South Asia (IDA & IBRD),TSA,2030,0.5125
7451,South Asia (IDA & IBRD),TSA,2031,0.5125
7452,South Asia (IDA & IBRD),TSA,2032,0.5125
7453,South Asia (IDA & IBRD),TSA,2033,0.5125
7454,South Asia (IDA & IBRD),TSA,2034,0.5125
7455,South Asia (IDA & IBRD),TSA,2035,0.5125
7456,South Asia (IDA & IBRD),TSA,2036,0.5125
7457,South Asia (IDA & IBRD),TSA,2037,0.5125
7458,South Asia (IDA & IBRD),TSA,2038,0.5125
7459,South Asia (IDA & IBRD),TSA,2039,0.5125
7460,South Asia (IDA & IBRD),TSA,2040,0.5125
7461,South Asia (IDA & IBRD),TSA,2041,0.5125
7462,South Asia (IDA & IBRD),TSA,2042,0.5125
7463,South Asia (IDA & IBRD),TSA,2043,0.5125
7464,South Asia (IDA & IBRD),TSA,2044,0.5125
7465,South Asia (IDA & IBRD),TSA,2045,0.5125
7466,South Asia (IDA & IBRD),TSA,2046,0.5125
7467,South Asia (IDA & IBRD),TSA,2047,0.5125
7468,South Asia (IDA & IBRD),TSA,2048,0.5125
7469,South Asia (IDA & IBRD),TSA,2049,0.5125
7470,South Asia (IDA & IBRD),TSA,2050,0.5125
7471,Sub-Saharan Africa (IDA & IBRD countries),TSS,2020,0.5125
7472,Sub-Saharan Africa (IDA & IBRD countries),TSS,2021,0.5125
7473,Sub-Saharan Africa (IDA & IBRD countries),TSS,2022,0.5125
7474,Sub-Saharan Africa (IDA & IBRD countries),TSS,2023,0.5125
7475,Sub-Saharan Africa (IDA & IBRD countries),TSS,2024,0.5125
7476,Sub-Saharan Africa (IDA & IBRD countries),TSS,2025,0.5125
7477,Sub-Saharan Africa (IDA & IBRD countries),TSS,2026,0.5125
7478,Sub-Saharan Africa (IDA & IBRD countries),TSS,2027,0.5125
7479,Sub-Saharan Africa (IDA & IBRD countries),TSS,2028,0.5125
7480,Sub-Saharan Africa (IDA & IBRD countries),TSS,2029,0.5125
7481,Sub-Saharan Africa (IDA & IBRD countries),TSS,2030,0.5125
7482,Sub-Saharan Africa (IDA & IBRD countries),TSS,2031,0.5125
7483,Sub-Saharan Africa (IDA & IBRD countries),TSS,2032,0.5125
7484,Sub-Saharan Africa (IDA & IBRD countries),TSS,2033,0.5125
7485,Sub-Saharan Africa (IDA & IBRD countries),TSS,2034,0.5125
7486,Sub-Saharan Africa (IDA & IBRD countries),TSS,2035,0.5125
7487,Sub-Saharan Africa (IDA & IBRD countries),TSS,2036,0.5125
7488,Sub-Saharan Africa (IDA & IBRD countries),TSS,2037,0.5125
7489,Sub-Saharan Africa (IDA & IBRD countries),TSS,2038,0.5125
7490,Sub-Saharan Africa (IDA & IBRD countries),TSS,2039,0.5125
7491,Sub-Saharan Africa (IDA & IBRD countries),TSS,2040,0.5125
7492,Sub-Saharan Africa (IDA & IBRD countries),TSS,2041,0.5125
7493,Sub-Saharan Africa (IDA & IBRD countries),TSS,2042,0.5125
7494,Sub-Saharan Africa (IDA & IBRD countries),TSS,2043,0.5125
7495,Sub-Saharan Africa (IDA & IBRD countries),TSS,2044,0.5125
7496,Sub-Saharan Africa (IDA & IBRD countries),TSS,2045,0.5125
7497,Sub-Saharan Africa (IDA & IBRD countries),TSS,2046,0.5125
7498,Sub-Saharan Africa (IDA & IBRD countries),TSS,2047,0.5125
7499,Sub-Saharan Africa (IDA & IBRD countries),TSS,2048,0.5125
7500,Sub-Saharan Africa (IDA & IBRD countries),TSS,2049,0.5125
7501,Sub-Saharan Africa (IDA & IBRD countries),TSS,2050,0.5125
7502,Trinidad and Tobago,TTO,2020,0.5125
7503,Trinidad and Tobago,TTO,2021,0.5125
7504,Trinidad and Tobago,TTO,2022,0.5125
7505,Trinidad and Tobago,TTO,2023,0.5125
7506,Trinidad and Tobago,TTO,2024,0.5125
7507,Trinidad and Tobago,TTO,2025,0.5125
7508,Trinidad and Tobago,TTO,2026,0.5125
7509,Trinidad and Tobago,TTO,2027,0.5125
7510,Trinidad and Tobago,TTO,2028,0.5125
7511,Trinidad and Tobago,TTO,2029,0.5125
7512,Trinidad and Tobago,TTO,2030,0.5125
7513,Trinidad and Tobago,TTO,2031,0.5125
7514,Trinidad and Tobago,TTO,2032,0.5125
7515,Trinidad and Tobago,TTO,2033,0.5125
7516,Trinidad and Tobago,TTO,2034,0.5125
7517,Trinidad and Tobago,TTO,2035,0.5125
7518,Trinidad and Tobago,TTO,2036,0.5125
7519,Trinidad and Tobago,TTO,2037,0.5125
7520,Trinidad and Tobago,TTO,2038,0.5125
7521,Trinidad and Tobago,TTO,2039,0.5125
7522,Trinidad and Tobago,TTO,2040,0.5125
7523,Trinidad and Tobago,TTO,2041,0.5125
7524,Trinidad and Tobago,TTO,2042,0.5125
7525,Trinidad and Tobago,TTO,2043,0.5125
7526,Trinidad and Tobago,TTO,2044,0.5125
7527,Trinidad and Tobago,TTO,2045,0.5125
7528,Trinidad and Tobago,TTO,2046,0.5125
7529,Trinidad and Tobago,TTO,2047,0.5125
7530,Trinidad and Tobago,TTO,2048,0.5125
7531,Trinidad and Tobago,TTO,2049,0.5125
7532,Trinidad and Tobago,TTO,2050,0.5125
7533,Tunisia,TUN,2020,0.5125
7534,Tunisia,TUN,2021,0.5125
7535,Tunisia,TUN,2022,0.5125
7536,Tunisia,TUN,2023,0.5125
7537,Tunisia,TUN,2024,0.5125
7538,Tunisia,TUN,2025,0.5125
7539,Tunisia,TUN,2026,0.5125
7540,Tunisia,TUN,2027,0.5125
7541,Tunisia,TUN,2028,0.5125
7542,Tunisia,TUN,2029,0.5125
7543,Tunisia,TUN,2030,0.5125
7544,Tunisia,TUN,2031,0.5125
7545,Tunisia,TUN,2032,0.5125
7546,Tunisia,TUN,2033,0.5125
7547,Tunisia,TUN,2034,0.5125
7548,Tunisia,TUN,2035,0.5125
7549,Tunisia,TUN,2036,0.5125
7550,Tunisia,TUN,2037,0.5125
7551,Tunisia,TUN,2038,0.5125
7552,Tunisia,TUN,2039,0.5125
7553,Tunisia,TUN,2040,0.5125
7554,Tunisia,TUN,2041,0.5125
7555,Tunisia,TUN,2042,0.5125
7556,Tunisia,TUN,2043,0.5125
7557,Tunisia,TUN,2044,0.5125
7558,Tunisia,TUN,2045,0.5125
7559,Tunisia,TUN,2046,0.5125
7560,Tunisia,TUN,2047,0.5125
7561,Tunisia,TUN,2048,0.5125
7562,Tunisia,TUN,2049,0.5125
7563,Tunisia,TUN,2050,0.5125
7564,Turkiye,TUR,2020,0.5125
7565,Turkiye,TUR,2021,0.5125
7566,Turkiye,TUR,2022,0.5125
7567,Turkiye,TUR,2023,0.5125
7568,Turkiye,TUR,2024,0.5125
7569,Turkiye,TUR,2025,0.5125
7570,Turkiye,TUR,2026,0.5125
7571,Turkiye,TUR,2027,0.5125
7572,Turkiye,TUR,2028,0.5125
7573,Turkiye,TUR,2029,0.5125
7574,Turkiye,TUR,2030,0.5125
7575,Turkiye,TUR,2031,0.5125
7576,Turkiye,TUR,2032,0.5125
7577,Turkiye,TUR,2033,0.5125
7578,Turkiye,TUR,2034,0.5125
7579,Turkiye,TUR,2035,0.5125
7580,Turkiye,TUR,2036,0.5125
7581,Turkiye,TUR,2037,0.5125
7582,Turkiye,TUR,2038,0.5125
7583,Turkiye,TUR,2039,0.5125
7584,Turkiye,TUR,2040,0.5125
7585,Turkiye,TUR,2041,0.5125
7586,Turkiye,TUR,2042,0.5125
7587,Turkiye,TUR,2043,0.5125
7588,Turkiye,TUR,2044,0.5125
7589,Turkiye,TUR,2045,0.5125
7590,Turkiye,TUR,2046,0.5125
7591,Turkiye,TUR,2047,0.5125
7592,Turkiye,TUR,2048,0.5125
7593,Turkiye,TUR,2049,0.5125
7594,Turkiye,TUR,2050,0.5125
7595,Tuvalu,TUV,2020,0.5125
7596,Tuvalu,TUV,2021,0.5125
7597,Tuvalu,TUV,2022,0.5125
7598,Tuvalu,TUV,2023,0.5125
7599,Tuvalu,TUV,2024,0.5125
7600,Tuvalu,TUV,2025,0.5125
7601,Tuvalu,TUV,2026,0.5125
7602,Tuvalu,TUV,2027,0.5125
7603,Tuvalu,TUV,2028,0.5125
7604,Tuvalu,TUV,2029,0.5125
7605,Tuvalu,TUV,2030,0.5125
7606,Tuvalu,TUV,2031,0.5125
7607,Tuvalu,TUV,2032,0.5125
7608,Tuvalu,TUV,2033,0.5125
7609,Tuvalu,TUV,2034,0.5125
7610,Tuvalu,TUV,2035,0.5125
7611,Tuvalu,TUV,2036,0.5125
7612,Tuvalu,TUV,2037,0.5125
7613,Tuvalu,TUV,2038,0.5125
7614,Tuvalu,TUV,2039,0.5125
7615,Tuvalu,TUV,2040,0.5125
7616,Tuvalu,TUV,2041,0.5125
7617,Tuvalu,TUV,2042,0.5125
7618,Tuvalu,TUV,2043,0.5125
7619,Tuvalu,TUV,2044,0.5125
7620,Tuvalu,TUV,2045,0.5125
7621,Tuvalu,TUV,2046,0.5125
7622,Tuvalu,TUV,2047,0.5125
7623,Tuvalu,TUV,2048,0.5125
7624,Tuvalu,TUV,2049,0.5125
7625,Tuvalu,TUV,2050,0.5125
7626,Tanzania,TZA,2020,0.5125
7627,Tanzania,TZA,2021,0.5125
7628,Tanzania,TZA,2022,0.5125
7629,Tanzania,TZA,2023,0.5125
7630,Tanzania,TZA,2024,0.5125
7631,Tanzania,TZA,2025,0.5125
7632,Tanzania,TZA,2026,0.5125
7633,Tanzania,TZA,2027,0.5125
7634,Tanzania,TZA,2028,0.5125
7635,Tanzania,TZA,2029,0.5125
7636,Tanzania,TZA,2030,0.5125
7637,Tanzania,TZA,2031,0.5125
7638,Tanzania,TZA,2032,0.5125
7639,Tanzania,TZA,2033,0.5125
7640,Tanzania,TZA,2034,0.5125
7641,Tanzania,TZA,2035,0.5125
7642,Tanzania,TZA,2036,0.5125
7643,Tanzania,TZA,2037,0.5125
7644,Tanzania,TZA,2038,0.5125
7645,Tanzania,TZA,2039,0.5125
7646,Tanzania,TZA,2040,0.5125
7647,Tanzania,TZA,2041,0.5125
7648,Tanzania,TZA,2042,0.5125
7649,Tanzania,TZA,2043,0.5125
7650,Tanzania,TZA,2044,0.5125
7651,Tanzania,TZA,2045,0.5125
7652,Tanzania,TZA,2046,0.5125
7653,Tanzania,TZA,2047,0.5125
7654,Tanzania,TZA,2048,0.5125
7655,Tanzania,TZA,2049,0.5125
7656,Tanzania,TZA,2050,0.5125
7657,Uganda,UGA,2020,0.5125
7658,Uganda,UGA,2021,0.5125
7659,Uganda,UGA,2022,0.5125
7660,Uganda,UGA,2023,0.5125
7661,Uganda,UGA,2024,0.5125
7662,Uganda,UGA,2025,0.5125
7663,Uganda,UGA,2026,0.5125
7664,Uganda,UGA,2027,0.5125
7665,Uganda,UGA,2028,0.5125
7666,Uganda,UGA,2029,0.5125
7667,Uganda,UGA,2030,0.5125
7668,Uganda,UGA,2031,0.5125
7669,Uganda,UGA,2032,0.5125
7670,Uganda,UGA,2033,0.5125
7671,Uganda,UGA,2034,0.5125
7672,Uganda,UGA,2035,0.5125
7673,Uganda,UGA,2036,0.5125
7674,Uganda,UGA,2037,0.5125
7675,Uganda,UGA,2038,0.5125
7676,Uganda,UGA,2039,0.5125
7677,Uganda,UGA,2040,0.5125
7678,Uganda,UGA,2041,0.5125
7679,Uganda,UGA,2042,0.5125
7680,Uganda,UGA,2043,0.5125
7681,Uganda,UGA,2044,0.5125
7682,Uganda,UGA,2045,0.5125
7683,Uganda,UGA,2046,0.5125
7684,Uganda,UGA,2047,0.5125
7685,Uganda,UGA,2048,0.5125
7686,Uganda,UGA,2049,0.5125
7687,Uganda,UGA,2050,0.5125
7688,Ukraine,UKR,2020,0.5125
7689,Ukraine,UKR,2021,0.5125
7690,Ukraine,UKR,2022,0.5125
7691,Ukraine,UKR,2023,0.5125
7692,Ukraine,UKR,2024,0.5125
7693,Ukraine,UKR,2025,0.5125
7694,Ukraine,UKR,2026,0.5125
7695,Ukraine,UKR,2027,0.5125
7696,Ukraine,UKR,2028,0.5125
7697,Ukraine,UKR,2029,0.5125
7698,Ukraine,UKR,2030,0.5125
7699,Ukraine,UKR,2031,0.5125
7700,Ukraine,UKR,2032,0.5125
7701,Ukraine,UKR,2033,0.5125
7702,Ukraine,UKR,2034,0.5125
7703,Ukraine,UKR,2035,0.5125
7704,Ukraine,UKR,2036,0.5125
7705,Ukraine,UKR,2037,0.5125
7706,Ukraine,UKR,2038,0.5125
7707,Ukraine,UKR,2039,0.5125
7708,Ukraine,UKR,2040,0.5125
7709,Ukraine,UKR,2041,0.5125
7710,Ukraine,UKR,2042,0.5125
7711,Ukraine,UKR,2043,0.5125
7712,Ukraine,UKR,2044,0.5125
7713,Ukraine,UKR,2045,0.5125
7714,Ukraine,UKR,2046,0.5125
7715,Ukraine,UKR,2047,0.5125
7716,Ukraine,UKR,2048,0.5125
7717,Ukraine,UKR,2049,0.5125
7718,Ukraine,UKR,2050,0.5125
7719,Upper middle income,UMC,2020,0.5125
7720,Upper middle income,UMC,2021,0.5125
7721,Upper middle income,UMC,2022,0.5125
7722,Upper middle income,UMC,2023,0.5125
7723,Upper middle income,UMC,2024,0.5125
7724,Upper middle income,UMC,2025,0.5125
7725,Upper middle income,UMC,2026,0.5125
7726,Upper middle income,UMC,2027,0.5125
7727,Upper middle income,UMC,2028,0.5125
7728,Upper middle income,UMC,2029,0.5125
7729,Upper middle income,UMC,2030,0.5125
7730,Upper middle income,UMC,2031,0.5125
7731,Upper middle income,UMC,2032,0.5125
7732,Upper middle income,UMC,2033,0.5125
7733,Upper middle income,UMC,2034,0.5125
7734,Upper middle income,UMC,2035,0.5125
7735,Upper middle income,UMC,2036,0.5125
7736,Upper middle income,UMC,2037,0.5125
7737,Upper middle income,UMC,2038,0.5125
7738,Upper middle income,UMC,2039,0.5125
7739,Upper middle income,UMC,2040,0.5125
7740,Upper middle income,UMC,2041,0.5125
7741,Upper middle income,UMC,2042,0.5125
7742,Upper middle income,UMC,2043,0.5125
7743,Upper middle income,UMC,2044,0.5125
7744,Upper middle income,UMC,2045,0.5125
7745,Upper middle income,UMC,2046,0.5125
7746,Upper middle income,UMC,2047,0.5125
7747,Upper middle income,UMC,2048,0.5125
7748,Upper middle income,UMC,2049,0.5125
7749,Upper middle income,UMC,2050,0.5125
7750,Uruguay,URY,2020,0.5125
7751,Uruguay,URY,2021,0.5125
7752,Uruguay,URY,2022,0.5125
7753,Uruguay,URY,2023,0.5125
7754,Uruguay,URY,2024,0.5125
7755,Uruguay,URY,2025,0.5125
7756,Uruguay,URY,2026,0.5125
7757,Uruguay,URY,2027,0.5125
7758,Uruguay,URY,2028,0.5125
7759,Uruguay,URY,2029,0.5125
7760,Uruguay,URY,2030,0.5125
7761,Uruguay,URY,2031,0.5125
7762,Uruguay,URY,2032,0.5125
7763,Uruguay,URY,2033,0.5125
7764,Uruguay,URY,2034,0.5125
7765,Uruguay,URY,2035,0.5125
7766,Uruguay,URY,2036,0.5125
7767,Uruguay,URY,2037,0.5125
7768,Uruguay,URY,2038,0.5125
7769,Uruguay,URY,2039,0.5125
7770,Uruguay,URY,2040,0.5125
7771,Uruguay,URY,2041,0.5125
7772,Uruguay,URY,2042,0.5125
7773,Uruguay,URY,2043,0.5125
7774,Uruguay,URY,2044,0.5125
7775,Uruguay,URY,2045,0.5125
7776,Uruguay,URY,2046,0.5125
7777,Uruguay,URY,2047,0.5125
7778,Uruguay,URY,2048,0.5125
7779,Uruguay,URY,2049,0.5125
7780,Uruguay,URY,2050,0.5125
7781,United States,USA,2020,0.5125
7782,United States,USA,2021,0.5125
7783,United States,USA,2022,0.5125
7784,United States,USA,2023,0.5125
7785,United States,USA,2024,0.5125
7786,United States,USA,2025,0.5125
7787,United States,USA,2026,0.5125
7788,United States,USA,2027,0.5125
7789,United States,USA,2028,0.5125
7790,United States,USA,2029,0.5125
7791,United States,USA,2030,0.5125
7792,United States,USA,2031,0.5125
7793,United States,USA,2032,0.5125
7794,United States,USA,2033,0.5125
7795,United States,USA,2034,0.5125
7796,United States,USA,2035,0.5125
7797,United States,USA,2036,0.5125
7798,United States,USA,2037,0.5125
7799,United States,USA,2038,0.5125
7800,United States,USA,2039,0.5125
7801,United States,USA,2040,0.5125
7802,United States,USA,2041,0.5125
7803,United States,USA,2042,0.5125
7804,United States,USA,2043,0.5125
7805,United States,USA,2044,0.5125
7806,United States,USA,2045,0.5125
7807,United States,USA,2046,0.5125
7808,United States,USA,2047,0.5125
7809,United States,USA,2048,0.5125
7810,United States,USA,2049,0.5125
7811,United States,USA,2050,0.5125
