Year,iso_code3,cost_enfu_fuel_coke_usd_per_tonne
2042,TUN,187.7075
2043,TUN,187.7075
2044,TUN,187.7075
2045,TUN,187.7075
2046,TUN,187.7075
2047,TUN,187.7075
2048,TUN,187.7075
2049,TUN,187.7075
2050,TUN,187.7075
2021,TUR,398.06
2022,TUR,398.06
2023,TUR,398.06
2024,TUR,398.06
2025,TUR,398.06
2026,TUR,398.06
2027,TUR,398.06
2028,TUR,398.06
2029,TUR,398.06
2030,TUR,398.06
2031,TUR,398.06
2032,TUR,398.06
2033,TUR,398.06
2034,TUR,398.06
2035,TUR,398.06
2036,TUR,398.06
2037,TUR,398.06
2038,TUR,398.06
2039,TUR,398.06
2040,TUR,398.06
2041,TUR,398.06
2042,TUR,398.06
2043,TUR,398.06
2044,TUR,398.06
2045,TUR,398.06
2046,TUR,398.06
2047,TUR,398.06
2048,TUR,398.06
2049,TUR,398.06
2050,TUR,398.06
2021,TUV,187.7075
2022,TUV,187.7075
2023,TUV,187.7075
2024,TUV,187.7075
2025,TUV,187.7075
2026,TUV,187.7075
2027,TUV,187.7075
2028,TUV,187.7075
2029,TUV,187.7075
2030,TUV,187.7075
2031,TUV,187.7075
2032,TUV,187.7075
2033,TUV,187.7075
2034,TUV,187.7075
2035,TUV,187.7075
2036,TUV,187.7075
2037,TUV,187.7075
2038,TUV,187.7075
2039,TUV,187.7075
2040,TUV,187.7075
2041,TUV,187.7075
2042,TUV,187.7075
2043,TUV,187.7075
2044,TUV,187.7075
2045,TUV,187.7075
2046,TUV,187.7075
2047,TUV,187.7075
2048,TUV,187.7075
2049,TUV,187.7075
2050,TUV,187.7075
2021,TZA,187.7075
2022,TZA,187.7075
2023,TZA,187.7075
2024,TZA,187.7075
2025,TZA,187.7075
2026,TZA,187.7075
2027,TZA,187.7075
2028,TZA,187.7075
2029,TZA,187.7075
2030,TZA,187.7075
2031,TZA,187.7075
2032,TZA,187.7075
2033,TZA,187.7075
2034,TZA,187.7075
2035,TZA,187.7075
2036,TZA,187.7075
2037,TZA,187.7075
2038,TZA,187.7075
2039,TZA,187.7075
2040,TZA,187.7075
2041,TZA,187.7075
2042,TZA,187.7075
2043,TZA,187.7075
2044,TZA,187.7075
2045,TZA,187.7075
2046,TZA,187.7075
2047,TZA,187.7075
2048,TZA,187.7075
2049,TZA,187.7075
2050,TZA,187.7075
2021,UGA,187.7075
2022,UGA,187.7075
2023,UGA,187.7075
2024,UGA,187.7075
2025,UGA,187.7075
2026,UGA,187.7075
2027,UGA,187.7075
2028,UGA,187.7075
2029,UGA,187.7075
2030,UGA,187.7075
2031,UGA,187.7075
2032,UGA,187.7075
2033,UGA,187.7075
2034,UGA,187.7075
2035,UGA,187.7075
2036,UGA,187.7075
2037,UGA,187.7075
2038,UGA,187.7075
2039,UGA,187.7075
2040,UGA,187.7075
2041,UGA,187.7075
2042,UGA,187.7075
2043,UGA,187.7075
2044,UGA,187.7075
2045,UGA,187.7075
2046,UGA,187.7075
2047,UGA,187.7075
2048,UGA,187.7075
2049,UGA,187.7075
2050,UGA,187.7075
2021,UKR,187.7075
2022,UKR,187.7075
2023,UKR,187.7075
2024,UKR,187.7075
2025,UKR,187.7075
2026,UKR,187.7075
2027,UKR,187.7075
2028,UKR,187.7075
2029,UKR,187.7075
2030,UKR,187.7075
2031,UKR,187.7075
2032,UKR,187.7075
2033,UKR,187.7075
2034,UKR,187.7075
2035,UKR,187.7075
2036,UKR,187.7075
2037,UKR,187.7075
2038,UKR,187.7075
2039,UKR,187.7075
2040,UKR,187.7075
2041,UKR,187.7075
2042,UKR,187.7075
2043,UKR,187.7075
2044,UKR,187.7075
2045,UKR,187.7075
2046,UKR,187.7075
2047,UKR,187.7075
2048,UKR,187.7075
2049,UKR,187.7075
2050,UKR,187.7075
2021,URY,187.7075
2022,URY,187.7075
2023,URY,187.7075
2024,URY,187.7075
2025,URY,187.7075
2026,URY,187.7075
2027,URY,187.7075
2028,URY,187.7075
2029,URY,187.7075
2030,URY,187.7075
2031,URY,187.7075
2032,URY,187.7075
2033,URY,187.7075
2034,URY,187.7075
2035,URY,187.7075
2036,URY,187.7075
2037,URY,187.7075
2038,URY,187.7075
2039,URY,187.7075
2040,URY,187.7075
2041,URY,187.7075
2042,URY,187.7075
2043,URY,187.7075
2044,URY,187.7075
2045,URY,187.7075
2046,URY,187.7075
2047,URY,187.7075
2048,URY,187.7075
2049,URY,187.7075
2050,URY,187.7075
2021,USA,187.7075
2022,USA,187.7075
2023,USA,187.7075
2024,USA,187.7075
2025,USA,187.7075
2026,USA,187.7075
2027,USA,187.7075
2028,USA,187.7075
2029,USA,187.7075
2030,USA,187.7075
2031,USA,187.7075
2032,USA,187.7075
2033,USA,187.7075
2034,USA,187.7075
2035,USA,187.7075
2036,USA,187.7075
2037,USA,187.7075
2038,USA,187.7075
2039,USA,187.7075
2040,USA,187.7075
2041,USA,187.7075
2042,USA,187.7075
2043,USA,187.7075
2044,USA,187.7075
2045,USA,187.7075
2046,USA,187.7075
2047,USA,187.7075
2048,USA,187.7075
2049,USA,187.7075
2050,USA,187.7075
2021,UZB,187.7075
2022,UZB,187.7075
2023,UZB,187.7075
2024,UZB,187.7075
2025,UZB,187.7075
2026,UZB,187.7075
2027,UZB,187.7075
2028,UZB,187.7075
2029,UZB,187.7075
2030,UZB,187.7075
2031,UZB,187.7075
2032,UZB,187.7075
2033,UZB,187.7075
2034,UZB,187.7075
2035,UZB,187.7075
2036,UZB,187.7075
2037,UZB,187.7075
2038,UZB,187.7075
2039,UZB,187.7075
2040,UZB,187.7075
2041,UZB,187.7075
2042,UZB,187.7075
2043,UZB,187.7075
2044,UZB,187.7075
2045,UZB,187.7075
2046,UZB,187.7075
2047,UZB,187.7075
2048,UZB,187.7075
2049,UZB,187.7075
2050,UZB,187.7075
2021,VCT,187.7075
2022,VCT,187.7075
2023,VCT,187.7075
2024,VCT,187.7075
2025,VCT,187.7075
2026,VCT,187.7075
2027,VCT,187.7075
2028,VCT,187.7075
2029,VCT,187.7075
2030,VCT,187.7075
2031,VCT,187.7075
2032,VCT,187.7075
2033,VCT,187.7075
2034,VCT,187.7075
2035,VCT,187.7075
2036,VCT,187.7075
2037,VCT,187.7075
2038,VCT,187.7075
2039,VCT,187.7075
2040,VCT,187.7075
2041,VCT,187.7075
2042,VCT,187.7075
2043,VCT,187.7075
2044,VCT,187.7075
2045,VCT,187.7075
2046,VCT,187.7075
2047,VCT,187.7075
2048,VCT,187.7075
2049,VCT,187.7075
2050,VCT,187.7075
2021,VEN,187.7075
2022,VEN,187.7075
2023,VEN,187.7075
2024,VEN,187.7075
2025,VEN,187.7075
2026,VEN,187.7075
2027,VEN,187.7075
2028,VEN,187.7075
2029,VEN,187.7075
2030,VEN,187.7075
2031,VEN,187.7075
2032,VEN,187.7075
2033,VEN,187.7075
2034,VEN,187.7075
2035,VEN,187.7075
2036,VEN,187.7075
2037,VEN,187.7075
2038,VEN,187.7075
2039,VEN,187.7075
2040,VEN,187.7075
2041,VEN,187.7075
2042,VEN,187.7075
2043,VEN,187.7075
2044,VEN,187.7075
2045,VEN,187.7075
2046,VEN,187.7075
2047,VEN,187.7075
2048,VEN,187.7075
2049,VEN,187.7075
2050,VEN,187.7075
2021,VGB,187.7075
2022,VGB,187.7075
2023,VGB,187.7075
2024,VGB,187.7075
2025,VGB,187.7075
2026,VGB,187.7075
2027,VGB,187.7075
2028,VGB,187.7075
2029,VGB,187.7075
2030,VGB,187.7075
2031,VGB,187.7075
2032,VGB,187.7075
2033,VGB,187.7075
2034,VGB,187.7075
2035,VGB,187.7075
2036,VGB,187.7075
2037,VGB,187.7075
2038,VGB,187.7075
2039,VGB,187.7075
2040,VGB,187.7075
2041,VGB,187.7075
2042,VGB,187.7075
2043,VGB,187.7075
2044,VGB,187.7075
2045,VGB,187.7075
2046,VGB,187.7075
2047,VGB,187.7075
2048,VGB,187.7075
2049,VGB,187.7075
2050,VGB,187.7075
2021,VIR,187.7075
2022,VIR,187.7075
2023,VIR,187.7075
2024,VIR,187.7075
2025,VIR,187.7075
2026,VIR,187.7075
2027,VIR,187.7075
2028,VIR,187.7075
2029,VIR,187.7075
2030,VIR,187.7075
2031,VIR,187.7075
2032,VIR,187.7075
2033,VIR,187.7075
2034,VIR,187.7075
2035,VIR,187.7075
2036,VIR,187.7075
2037,VIR,187.7075
2038,VIR,187.7075
2039,VIR,187.7075
2040,VIR,187.7075
2041,VIR,187.7075
2042,VIR,187.7075
2043,VIR,187.7075
2044,VIR,187.7075
2045,VIR,187.7075
2046,VIR,187.7075
2047,VIR,187.7075
2048,VIR,187.7075
2049,VIR,187.7075
2050,VIR,187.7075
2021,VNM,187.7075
2022,VNM,187.7075
2023,VNM,187.7075
2024,VNM,187.7075
2025,VNM,187.7075
2026,VNM,187.7075
2027,VNM,187.7075
2028,VNM,187.7075
2029,VNM,187.7075
2030,VNM,187.7075
2031,VNM,187.7075
2032,VNM,187.7075
2033,VNM,187.7075
2034,VNM,187.7075
2035,VNM,187.7075
2036,VNM,187.7075
2037,VNM,187.7075
2038,VNM,187.7075
2039,VNM,187.7075
2040,VNM,187.7075
2041,VNM,187.7075
2042,VNM,187.7075
2043,VNM,187.7075
2044,VNM,187.7075
2045,VNM,187.7075
2046,VNM,187.7075
2047,VNM,187.7075
2048,VNM,187.7075
2049,VNM,187.7075
2050,VNM,187.7075
2021,VUT,187.7075
2022,VUT,187.7075
2023,VUT,187.7075
2024,VUT,187.7075
2025,VUT,187.7075
2026,VUT,187.7075
2027,VUT,187.7075
2028,VUT,187.7075
2029,VUT,187.7075
2030,VUT,187.7075
2031,VUT,187.7075
2032,VUT,187.7075
2033,VUT,187.7075
2034,VUT,187.7075
2035,VUT,187.7075
2036,VUT,187.7075
2037,VUT,187.7075
2038,VUT,187.7075
2039,VUT,187.7075
2040,VUT,187.7075
2041,VUT,187.7075
2042,VUT,187.7075
2043,VUT,187.7075
2044,VUT,187.7075
2045,VUT,187.7075
2046,VUT,187.7075
2047,VUT,187.7075
2048,VUT,187.7075
2049,VUT,187.7075
2050,VUT,187.7075
2021,WSM,187.7075
2022,WSM,187.7075
2023,WSM,187.7075
2024,WSM,187.7075
2025,WSM,187.7075
2026,WSM,187.7075
2027,WSM,187.7075
2028,WSM,187.7075
2029,WSM,187.7075
2030,WSM,187.7075
2031,WSM,187.7075
2032,WSM,187.7075
2033,WSM,187.7075
2034,WSM,187.7075
2035,WSM,187.7075
2036,WSM,187.7075
2037,WSM,187.7075
2038,WSM,187.7075
2039,WSM,187.7075
2040,WSM,187.7075
2041,WSM,187.7075
2042,WSM,187.7075
2043,WSM,187.7075
2044,WSM,187.7075
2045,WSM,187.7075
2046,WSM,187.7075
2047,WSM,187.7075
2048,WSM,187.7075
2049,WSM,187.7075
2050,WSM,187.7075
2021,XKX,187.7075
2022,XKX,187.7075
2023,XKX,187.7075
2024,XKX,187.7075
2025,XKX,187.7075
2026,XKX,187.7075
2027,XKX,187.7075
2028,XKX,187.7075
2029,XKX,187.7075
2030,XKX,187.7075
2031,XKX,187.7075
2032,XKX,187.7075
2033,XKX,187.7075
2034,XKX,187.7075
2035,XKX,187.7075
2036,XKX,187.7075
2037,XKX,187.7075
2038,XKX,187.7075
2039,XKX,187.7075
2040,XKX,187.7075
2041,XKX,187.7075
2042,XKX,187.7075
2043,XKX,187.7075
2044,XKX,187.7075
2045,XKX,187.7075
2046,XKX,187.7075
2047,XKX,187.7075
2048,XKX,187.7075
2049,XKX,187.7075
2050,XKX,187.7075
2021,YEM,187.7075
2022,YEM,187.7075
2023,YEM,187.7075
2024,YEM,187.7075
2025,YEM,187.7075
2026,YEM,187.7075
2027,YEM,187.7075
2028,YEM,187.7075
2029,YEM,187.7075
2030,YEM,187.7075
2031,YEM,187.7075
2032,YEM,187.7075
2033,YEM,187.7075
2034,YEM,187.7075
2035,YEM,187.7075
2036,YEM,187.7075
2037,YEM,187.7075
2038,YEM,187.7075
2039,YEM,187.7075
2040,YEM,187.7075
2041,YEM,187.7075
2042,YEM,187.7075
2043,YEM,187.7075
2044,YEM,187.7075
2045,YEM,187.7075
2046,YEM,187.7075
2047,YEM,187.7075
2048,YEM,187.7075
2049,YEM,187.7075
2050,YEM,187.7075
2021,ZAF,187.7075
2022,ZAF,187.7075
2023,ZAF,187.7075
2024,ZAF,187.7075
2025,ZAF,187.7075
2026,ZAF,187.7075
2027,ZAF,187.7075
2028,ZAF,187.7075
2029,ZAF,187.7075
2030,ZAF,187.7075
2031,ZAF,187.7075
2032,ZAF,187.7075
2033,ZAF,187.7075
2034,ZAF,187.7075
2035,ZAF,187.7075
2036,ZAF,187.7075
2037,ZAF,187.7075
2038,ZAF,187.7075
2039,ZAF,187.7075
2040,ZAF,187.7075
2041,ZAF,187.7075
2042,ZAF,187.7075
2043,ZAF,187.7075
2044,ZAF,187.7075
2045,ZAF,187.7075
2046,ZAF,187.7075
2047,ZAF,187.7075
2048,ZAF,187.7075
2049,ZAF,187.7075
2050,ZAF,187.7075
2021,ZMB,187.7075
2022,ZMB,187.7075
2023,ZMB,187.7075
2024,ZMB,187.7075
2025,ZMB,187.7075
2026,ZMB,187.7075
2027,ZMB,187.7075
2028,ZMB,187.7075
2029,ZMB,187.7075
2030,ZMB,187.7075
2031,ZMB,187.7075
2032,ZMB,187.7075
2033,ZMB,187.7075
2034,ZMB,187.7075
2035,ZMB,187.7075
2036,ZMB,187.7075
2037,ZMB,187.7075
2038,ZMB,187.7075
2039,ZMB,187.7075
2040,ZMB,187.7075
2041,ZMB,187.7075
2042,ZMB,187.7075
2043,ZMB,187.7075
2044,ZMB,187.7075
2045,ZMB,187.7075
2046,ZMB,187.7075
2047,ZMB,187.7075
2048,ZMB,187.7075
2049,ZMB,187.7075
2050,ZMB,187.7075
2021,ZWE,187.7075
2022,ZWE,187.7075
2023,ZWE,187.7075
2024,ZWE,187.7075
2025,ZWE,187.7075
2026,ZWE,187.7075
2027,ZWE,187.7075
2028,ZWE,187.7075
2029,ZWE,187.7075
2030,ZWE,187.7075
2031,ZWE,187.7075
2032,ZWE,187.7075
2033,ZWE,187.7075
2034,ZWE,187.7075
2035,ZWE,187.7075
2036,ZWE,187.7075
2037,ZWE,187.7075
2038,ZWE,187.7075
2039,ZWE,187.7075
2040,ZWE,187.7075
2041,ZWE,187.7075
2042,ZWE,187.7075
2043,ZWE,187.7075
2044,ZWE,187.7075
2045,ZWE,187.7075
2046,ZWE,187.7075
2047,ZWE,187.7075
2048,ZWE,187.7075
2049,ZWE,187.7075
2050,ZWE,187.7075
