,Nation,iso_code3,Year,frac_scoe_heat_energy_commercial_municipal_hydrocarbon_gas_liquids
4478,Mozambique,MOZ,2049,0.00924313093639366
4479,Mozambique,MOZ,2050,0.00924313093639366
4489,Myanmar,MMR,2020,0.00924313093639366
4490,Myanmar,MMR,2021,0.00924313093639366
4491,Myanmar,MMR,2022,0.00924313093639366
4492,Myanmar,MMR,2023,0.00924313093639366
4493,Myanmar,MMR,2024,0.00924313093639366
4494,Myanmar,MMR,2025,0.00924313093639366
4495,Myanmar,MMR,2026,0.00924313093639366
4496,Myanmar,MMR,2027,0.00924313093639366
4497,Myanmar,MMR,2028,0.00924313093639366
4498,Myanmar,MMR,2029,0.00924313093639366
4499,Myanmar,MMR,2030,0.00924313093639366
4500,Myanmar,MMR,2031,0.00924313093639366
4501,Myanmar,MMR,2032,0.00924313093639366
4502,Myanmar,MMR,2033,0.00924313093639366
4503,Myanmar,MMR,2034,0.00924313093639366
4504,Myanmar,MMR,2035,0.00924313093639366
4505,Myanmar,MMR,2036,0.00924313093639366
4506,Myanmar,MMR,2037,0.00924313093639366
4507,Myanmar,MMR,2038,0.00924313093639366
4508,Myanmar,MMR,2039,0.00924313093639366
4509,Myanmar,MMR,2040,0.00924313093639366
4510,Myanmar,MMR,2041,0.00924313093639366
4511,Myanmar,MMR,2042,0.00924313093639366
4512,Myanmar,MMR,2043,0.00924313093639366
4513,Myanmar,MMR,2044,0.00924313093639366
4514,Myanmar,MMR,2045,0.00924313093639366
4515,Myanmar,MMR,2046,0.00924313093639366
4516,Myanmar,MMR,2047,0.00924313093639366
4517,Myanmar,MMR,2048,0.00924313093639366
4518,Myanmar,MMR,2049,0.00924313093639366
4519,Myanmar,MMR,2050,0.00924313093639366
4529,Namibia,NAM,2020,0.00924313093639366
4530,Namibia,NAM,2021,0.00924313093639366
4531,Namibia,NAM,2022,0.00924313093639366
4532,Namibia,NAM,2023,0.00924313093639366
4533,Namibia,NAM,2024,0.00924313093639366
4534,Namibia,NAM,2025,0.00924313093639366
4535,Namibia,NAM,2026,0.00924313093639366
4536,Namibia,NAM,2027,0.00924313093639366
4537,Namibia,NAM,2028,0.00924313093639366
4538,Namibia,NAM,2029,0.00924313093639366
4539,Namibia,NAM,2030,0.00924313093639366
4540,Namibia,NAM,2031,0.00924313093639366
4541,Namibia,NAM,2032,0.00924313093639366
4542,Namibia,NAM,2033,0.00924313093639366
4543,Namibia,NAM,2034,0.00924313093639366
4544,Namibia,NAM,2035,0.00924313093639366
4545,Namibia,NAM,2036,0.00924313093639366
4546,Namibia,NAM,2037,0.00924313093639366
4547,Namibia,NAM,2038,0.00924313093639366
4548,Namibia,NAM,2039,0.00924313093639366
4549,Namibia,NAM,2040,0.00924313093639366
4550,Namibia,NAM,2041,0.00924313093639366
4551,Namibia,NAM,2042,0.00924313093639366
4552,Namibia,NAM,2043,0.00924313093639366
4553,Namibia,NAM,2044,0.00924313093639366
4554,Namibia,NAM,2045,0.00924313093639366
4555,Namibia,NAM,2046,0.00924313093639366
4556,Namibia,NAM,2047,0.00924313093639366
4557,Namibia,NAM,2048,0.00924313093639366
4558,Namibia,NAM,2049,0.00924313093639366
4559,Namibia,NAM,2050,0.00924313093639366
4569,Nepal,NPL,2020,0.00924313093639366
4570,Nepal,NPL,2021,0.00924313093639366
4571,Nepal,NPL,2022,0.00924313093639366
4572,Nepal,NPL,2023,0.00924313093639366
4573,Nepal,NPL,2024,0.00924313093639366
4574,Nepal,NPL,2025,0.00924313093639366
4575,Nepal,NPL,2026,0.00924313093639366
4576,Nepal,NPL,2027,0.00924313093639366
4577,Nepal,NPL,2028,0.00924313093639366
4578,Nepal,NPL,2029,0.00924313093639366
4579,Nepal,NPL,2030,0.00924313093639366
4580,Nepal,NPL,2031,0.00924313093639366
4581,Nepal,NPL,2032,0.00924313093639366
4582,Nepal,NPL,2033,0.00924313093639366
4583,Nepal,NPL,2034,0.00924313093639366
4584,Nepal,NPL,2035,0.00924313093639366
4585,Nepal,NPL,2036,0.00924313093639366
4586,Nepal,NPL,2037,0.00924313093639366
4587,Nepal,NPL,2038,0.00924313093639366
4588,Nepal,NPL,2039,0.00924313093639366
4589,Nepal,NPL,2040,0.00924313093639366
4590,Nepal,NPL,2041,0.00924313093639366
4591,Nepal,NPL,2042,0.00924313093639366
4592,Nepal,NPL,2043,0.00924313093639366
4593,Nepal,NPL,2044,0.00924313093639366
4594,Nepal,NPL,2045,0.00924313093639366
4595,Nepal,NPL,2046,0.00924313093639366
4596,Nepal,NPL,2047,0.00924313093639366
4597,Nepal,NPL,2048,0.00924313093639366
4598,Nepal,NPL,2049,0.00924313093639366
4599,Nepal,NPL,2050,0.00924313093639366
4609,Netherlands,NLD,2020,0.0014774504130705111
4610,Netherlands,NLD,2021,0.0014774504130705111
4611,Netherlands,NLD,2022,0.0014774504130705111
4612,Netherlands,NLD,2023,0.0014774504130705111
4613,Netherlands,NLD,2024,0.0014774504130705111
4614,Netherlands,NLD,2025,0.0014774504130705111
4615,Netherlands,NLD,2026,0.0014774504130705111
4616,Netherlands,NLD,2027,0.0014774504130705111
4617,Netherlands,NLD,2028,0.0014774504130705111
4618,Netherlands,NLD,2029,0.0014774504130705111
4619,Netherlands,NLD,2030,0.0014774504130705111
4620,Netherlands,NLD,2031,0.0014774504130705111
4621,Netherlands,NLD,2032,0.0014774504130705111
4622,Netherlands,NLD,2033,0.0014774504130705111
4623,Netherlands,NLD,2034,0.0014774504130705111
4624,Netherlands,NLD,2035,0.0014774504130705111
4625,Netherlands,NLD,2036,0.0014774504130705111
4626,Netherlands,NLD,2037,0.0014774504130705111
4627,Netherlands,NLD,2038,0.0014774504130705111
4628,Netherlands,NLD,2039,0.0014774504130705111
4629,Netherlands,NLD,2040,0.0014774504130705111
4630,Netherlands,NLD,2041,0.0014774504130705111
4631,Netherlands,NLD,2042,0.0014774504130705111
4632,Netherlands,NLD,2043,0.0014774504130705111
4633,Netherlands,NLD,2044,0.0014774504130705111
4634,Netherlands,NLD,2045,0.0014774504130705111
4635,Netherlands,NLD,2046,0.0014774504130705111
4636,Netherlands,NLD,2047,0.0014774504130705111
4637,Netherlands,NLD,2048,0.0014774504130705111
4638,Netherlands,NLD,2049,0.0014774504130705111
4639,Netherlands,NLD,2050,0.0014774504130705111
4649,New Caledonia,NCL,2020,0.01848626187278732
4650,New Caledonia,NCL,2021,0.01848626187278732
4651,New Caledonia,NCL,2022,0.01848626187278732
4652,New Caledonia,NCL,2023,0.01848626187278732
4653,New Caledonia,NCL,2024,0.01848626187278732
4654,New Caledonia,NCL,2025,0.01848626187278732
4655,New Caledonia,NCL,2026,0.01848626187278732
4656,New Caledonia,NCL,2027,0.01848626187278732
4657,New Caledonia,NCL,2028,0.01848626187278732
4658,New Caledonia,NCL,2029,0.01848626187278732
4659,New Caledonia,NCL,2030,0.01848626187278732
4660,New Caledonia,NCL,2031,0.01848626187278732
4661,New Caledonia,NCL,2032,0.01848626187278732
4662,New Caledonia,NCL,2033,0.01848626187278732
4663,New Caledonia,NCL,2034,0.01848626187278732
4664,New Caledonia,NCL,2035,0.01848626187278732
4665,New Caledonia,NCL,2036,0.01848626187278732
4666,New Caledonia,NCL,2037,0.01848626187278732
4667,New Caledonia,NCL,2038,0.01848626187278732
4668,New Caledonia,NCL,2039,0.01848626187278732
4669,New Caledonia,NCL,2040,0.01848626187278732
4670,New Caledonia,NCL,2041,0.01848626187278732
4671,New Caledonia,NCL,2042,0.01848626187278732
4672,New Caledonia,NCL,2043,0.01848626187278732
4673,New Caledonia,NCL,2044,0.01848626187278732
4674,New Caledonia,NCL,2045,0.01848626187278732
4675,New Caledonia,NCL,2046,0.01848626187278732
4676,New Caledonia,NCL,2047,0.01848626187278732
4677,New Caledonia,NCL,2048,0.01848626187278732
4678,New Caledonia,NCL,2049,0.01848626187278732
4679,New Caledonia,NCL,2050,0.01848626187278732
4689,New Zealand,NZL,2020,0.09198778649557453
4690,New Zealand,NZL,2021,0.09198778649557453
4691,New Zealand,NZL,2022,0.09198778649557453
4692,New Zealand,NZL,2023,0.09198778649557453
4693,New Zealand,NZL,2024,0.09198778649557453
4694,New Zealand,NZL,2025,0.09198778649557453
4695,New Zealand,NZL,2026,0.09198778649557453
4696,New Zealand,NZL,2027,0.09198778649557453
4697,New Zealand,NZL,2028,0.09198778649557453
4698,New Zealand,NZL,2029,0.09198778649557453
4699,New Zealand,NZL,2030,0.09198778649557453
4700,New Zealand,NZL,2031,0.09198778649557453
4701,New Zealand,NZL,2032,0.09198778649557453
4702,New Zealand,NZL,2033,0.09198778649557453
4703,New Zealand,NZL,2034,0.09198778649557453
4704,New Zealand,NZL,2035,0.09198778649557453
4705,New Zealand,NZL,2036,0.09198778649557453
4706,New Zealand,NZL,2037,0.09198778649557453
4707,New Zealand,NZL,2038,0.09198778649557453
4708,New Zealand,NZL,2039,0.09198778649557453
4709,New Zealand,NZL,2040,0.09198778649557453
4710,New Zealand,NZL,2041,0.09198778649557453
4711,New Zealand,NZL,2042,0.09198778649557453
4712,New Zealand,NZL,2043,0.09198778649557453
4713,New Zealand,NZL,2044,0.09198778649557453
4714,New Zealand,NZL,2045,0.09198778649557453
4715,New Zealand,NZL,2046,0.09198778649557453
4716,New Zealand,NZL,2047,0.09198778649557453
4717,New Zealand,NZL,2048,0.09198778649557453
4718,New Zealand,NZL,2049,0.09198778649557453
4719,New Zealand,NZL,2050,0.09198778649557453
4729,Nicaragua,NIC,2020,0.00924313093639366
4730,Nicaragua,NIC,2021,0.00924313093639366
4731,Nicaragua,NIC,2022,0.00924313093639366
4732,Nicaragua,NIC,2023,0.00924313093639366
4733,Nicaragua,NIC,2024,0.00924313093639366
4734,Nicaragua,NIC,2025,0.00924313093639366
4735,Nicaragua,NIC,2026,0.00924313093639366
4736,Nicaragua,NIC,2027,0.00924313093639366
4737,Nicaragua,NIC,2028,0.00924313093639366
4738,Nicaragua,NIC,2029,0.00924313093639366
4739,Nicaragua,NIC,2030,0.00924313093639366
4740,Nicaragua,NIC,2031,0.00924313093639366
4741,Nicaragua,NIC,2032,0.00924313093639366
4742,Nicaragua,NIC,2033,0.00924313093639366
4743,Nicaragua,NIC,2034,0.00924313093639366
4744,Nicaragua,NIC,2035,0.00924313093639366
4745,Nicaragua,NIC,2036,0.00924313093639366
4746,Nicaragua,NIC,2037,0.00924313093639366
4747,Nicaragua,NIC,2038,0.00924313093639366
4748,Nicaragua,NIC,2039,0.00924313093639366
4749,Nicaragua,NIC,2040,0.00924313093639366
4750,Nicaragua,NIC,2041,0.00924313093639366
4751,Nicaragua,NIC,2042,0.00924313093639366
4752,Nicaragua,NIC,2043,0.00924313093639366
4753,Nicaragua,NIC,2044,0.00924313093639366
4754,Nicaragua,NIC,2045,0.00924313093639366
4755,Nicaragua,NIC,2046,0.00924313093639366
4756,Nicaragua,NIC,2047,0.00924313093639366
4757,Nicaragua,NIC,2048,0.00924313093639366
4758,Nicaragua,NIC,2049,0.00924313093639366
4759,Nicaragua,NIC,2050,0.00924313093639366
4769,Niger,NER,2020,0.00924313093639366
4770,Niger,NER,2021,0.00924313093639366
4771,Niger,NER,2022,0.00924313093639366
4772,Niger,NER,2023,0.00924313093639366
4773,Niger,NER,2024,0.00924313093639366
4774,Niger,NER,2025,0.00924313093639366
4775,Niger,NER,2026,0.00924313093639366
4776,Niger,NER,2027,0.00924313093639366
4777,Niger,NER,2028,0.00924313093639366
4778,Niger,NER,2029,0.00924313093639366
4779,Niger,NER,2030,0.00924313093639366
4780,Niger,NER,2031,0.00924313093639366
4781,Niger,NER,2032,0.00924313093639366
4782,Niger,NER,2033,0.00924313093639366
4783,Niger,NER,2034,0.00924313093639366
4784,Niger,NER,2035,0.00924313093639366
4785,Niger,NER,2036,0.00924313093639366
4786,Niger,NER,2037,0.00924313093639366
4787,Niger,NER,2038,0.00924313093639366
4788,Niger,NER,2039,0.00924313093639366
4789,Niger,NER,2040,0.00924313093639366
4790,Niger,NER,2041,0.00924313093639366
4791,Niger,NER,2042,0.00924313093639366
4792,Niger,NER,2043,0.00924313093639366
4793,Niger,NER,2044,0.00924313093639366
4794,Niger,NER,2045,0.00924313093639366
4795,Niger,NER,2046,0.00924313093639366
4796,Niger,NER,2047,0.00924313093639366
4797,Niger,NER,2048,0.00924313093639366
4798,Niger,NER,2049,0.00924313093639366
4799,Niger,NER,2050,0.00924313093639366
4809,Nigeria,NGA,2020,0.00924313093639366
4810,Nigeria,NGA,2021,0.00924313093639366
4811,Nigeria,NGA,2022,0.00924313093639366
4812,Nigeria,NGA,2023,0.00924313093639366
4813,Nigeria,NGA,2024,0.00924313093639366
4814,Nigeria,NGA,2025,0.00924313093639366
4815,Nigeria,NGA,2026,0.00924313093639366
4816,Nigeria,NGA,2027,0.00924313093639366
4817,Nigeria,NGA,2028,0.00924313093639366
4818,Nigeria,NGA,2029,0.00924313093639366
4819,Nigeria,NGA,2030,0.00924313093639366
4820,Nigeria,NGA,2031,0.00924313093639366
4821,Nigeria,NGA,2032,0.00924313093639366
4822,Nigeria,NGA,2033,0.00924313093639366
4823,Nigeria,NGA,2034,0.00924313093639366
4824,Nigeria,NGA,2035,0.00924313093639366
4825,Nigeria,NGA,2036,0.00924313093639366
4826,Nigeria,NGA,2037,0.00924313093639366
4827,Nigeria,NGA,2038,0.00924313093639366
4828,Nigeria,NGA,2039,0.00924313093639366
4829,Nigeria,NGA,2040,0.00924313093639366
4830,Nigeria,NGA,2041,0.00924313093639366
4831,Nigeria,NGA,2042,0.00924313093639366
4832,Nigeria,NGA,2043,0.00924313093639366
4833,Nigeria,NGA,2044,0.00924313093639366
4834,Nigeria,NGA,2045,0.00924313093639366
4835,Nigeria,NGA,2046,0.00924313093639366
4836,Nigeria,NGA,2047,0.00924313093639366
4837,Nigeria,NGA,2048,0.00924313093639366
4838,Nigeria,NGA,2049,0.00924313093639366
4839,Nigeria,NGA,2050,0.00924313093639366
4849,North Macedonia,MKD,2020,0.010256410256410255
4850,North Macedonia,MKD,2021,0.010256410256410255
4851,North Macedonia,MKD,2022,0.010256410256410255
4852,North Macedonia,MKD,2023,0.010256410256410255
4853,North Macedonia,MKD,2024,0.010256410256410255
4854,North Macedonia,MKD,2025,0.010256410256410255
4855,North Macedonia,MKD,2026,0.010256410256410255
4856,North Macedonia,MKD,2027,0.010256410256410255
4857,North Macedonia,MKD,2028,0.010256410256410255
4858,North Macedonia,MKD,2029,0.010256410256410255
4859,North Macedonia,MKD,2030,0.010256410256410255
4860,North Macedonia,MKD,2031,0.010256410256410255
4861,North Macedonia,MKD,2032,0.010256410256410255
4862,North Macedonia,MKD,2033,0.010256410256410255
4863,North Macedonia,MKD,2034,0.010256410256410255
4864,North Macedonia,MKD,2035,0.010256410256410255
4865,North Macedonia,MKD,2036,0.010256410256410255
4866,North Macedonia,MKD,2037,0.010256410256410255
4867,North Macedonia,MKD,2038,0.010256410256410255
4868,North Macedonia,MKD,2039,0.010256410256410255
4869,North Macedonia,MKD,2040,0.010256410256410255
4870,North Macedonia,MKD,2041,0.010256410256410255
4871,North Macedonia,MKD,2042,0.010256410256410255
4872,North Macedonia,MKD,2043,0.010256410256410255
4873,North Macedonia,MKD,2044,0.010256410256410255
4874,North Macedonia,MKD,2045,0.010256410256410255
4875,North Macedonia,MKD,2046,0.010256410256410255
4876,North Macedonia,MKD,2047,0.010256410256410255
4877,North Macedonia,MKD,2048,0.010256410256410255
4878,North Macedonia,MKD,2049,0.010256410256410255
4879,North Macedonia,MKD,2050,0.010256410256410255
4889,Norway,NOR,2020,0.0
4890,Norway,NOR,2021,0.0
4891,Norway,NOR,2022,0.0
4892,Norway,NOR,2023,0.0
4893,Norway,NOR,2024,0.0
4894,Norway,NOR,2025,0.0
4895,Norway,NOR,2026,0.0
4896,Norway,NOR,2027,0.0
4897,Norway,NOR,2028,0.0
4898,Norway,NOR,2029,0.0
4899,Norway,NOR,2030,0.0
4900,Norway,NOR,2031,0.0
4901,Norway,NOR,2032,0.0
4902,Norway,NOR,2033,0.0
4903,Norway,NOR,2034,0.0
4904,Norway,NOR,2035,0.0
4905,Norway,NOR,2036,0.0
4906,Norway,NOR,2037,0.0
4907,Norway,NOR,2038,0.0
4908,Norway,NOR,2039,0.0
4909,Norway,NOR,2040,0.0
4910,Norway,NOR,2041,0.0
4911,Norway,NOR,2042,0.0
4912,Norway,NOR,2043,0.0
4913,Norway,NOR,2044,0.0
4914,Norway,NOR,2045,0.0
4915,Norway,NOR,2046,0.0
4916,Norway,NOR,2047,0.0
4917,Norway,NOR,2048,0.0
4918,Norway,NOR,2049,0.0
4919,Norway,NOR,2050,0.0
4929,Oman,OMN,2020,0.01848626187278732
4930,Oman,OMN,2021,0.01848626187278732
4931,Oman,OMN,2022,0.01848626187278732
4932,Oman,OMN,2023,0.01848626187278732
4933,Oman,OMN,2024,0.01848626187278732
4934,Oman,OMN,2025,0.01848626187278732
4935,Oman,OMN,2026,0.01848626187278732
4936,Oman,OMN,2027,0.01848626187278732
4937,Oman,OMN,2028,0.01848626187278732
4938,Oman,OMN,2029,0.01848626187278732
4939,Oman,OMN,2030,0.01848626187278732
4940,Oman,OMN,2031,0.01848626187278732
4941,Oman,OMN,2032,0.01848626187278732
4942,Oman,OMN,2033,0.01848626187278732
4943,Oman,OMN,2034,0.01848626187278732
4944,Oman,OMN,2035,0.01848626187278732
4945,Oman,OMN,2036,0.01848626187278732
4946,Oman,OMN,2037,0.01848626187278732
4947,Oman,OMN,2038,0.01848626187278732
4948,Oman,OMN,2039,0.01848626187278732
4949,Oman,OMN,2040,0.01848626187278732
4950,Oman,OMN,2041,0.01848626187278732
4951,Oman,OMN,2042,0.01848626187278732
4952,Oman,OMN,2043,0.01848626187278732
4953,Oman,OMN,2044,0.01848626187278732
4954,Oman,OMN,2045,0.01848626187278732
4955,Oman,OMN,2046,0.01848626187278732
4956,Oman,OMN,2047,0.01848626187278732
4957,Oman,OMN,2048,0.01848626187278732
4958,Oman,OMN,2049,0.01848626187278732
4959,Oman,OMN,2050,0.01848626187278732
4969,Pakistan,PAK,2020,0.00924313093639366
4970,Pakistan,PAK,2021,0.00924313093639366
4971,Pakistan,PAK,2022,0.00924313093639366
4972,Pakistan,PAK,2023,0.00924313093639366
4973,Pakistan,PAK,2024,0.00924313093639366
4974,Pakistan,PAK,2025,0.00924313093639366
4975,Pakistan,PAK,2026,0.00924313093639366
4976,Pakistan,PAK,2027,0.00924313093639366
4977,Pakistan,PAK,2028,0.00924313093639366
4978,Pakistan,PAK,2029,0.00924313093639366
4979,Pakistan,PAK,2030,0.00924313093639366
4980,Pakistan,PAK,2031,0.00924313093639366
4981,Pakistan,PAK,2032,0.00924313093639366
4982,Pakistan,PAK,2033,0.00924313093639366
4983,Pakistan,PAK,2034,0.00924313093639366
4984,Pakistan,PAK,2035,0.00924313093639366
4985,Pakistan,PAK,2036,0.00924313093639366
4986,Pakistan,PAK,2037,0.00924313093639366
4987,Pakistan,PAK,2038,0.00924313093639366
4988,Pakistan,PAK,2039,0.00924313093639366
4989,Pakistan,PAK,2040,0.00924313093639366
4990,Pakistan,PAK,2041,0.00924313093639366
4991,Pakistan,PAK,2042,0.00924313093639366
4992,Pakistan,PAK,2043,0.00924313093639366
4993,Pakistan,PAK,2044,0.00924313093639366
4994,Pakistan,PAK,2045,0.00924313093639366
4995,Pakistan,PAK,2046,0.00924313093639366
4996,Pakistan,PAK,2047,0.00924313093639366
4997,Pakistan,PAK,2048,0.00924313093639366
4998,Pakistan,PAK,2049,0.00924313093639366
4999,Pakistan,PAK,2050,0.00924313093639366
5009,Panama,PAN,2020,0.00924313093639366
5010,Panama,PAN,2021,0.00924313093639366
5011,Panama,PAN,2022,0.00924313093639366
5012,Panama,PAN,2023,0.00924313093639366
5013,Panama,PAN,2024,0.00924313093639366
5014,Panama,PAN,2025,0.00924313093639366
5015,Panama,PAN,2026,0.00924313093639366
5016,Panama,PAN,2027,0.00924313093639366
5017,Panama,PAN,2028,0.00924313093639366
5018,Panama,PAN,2029,0.00924313093639366
5019,Panama,PAN,2030,0.00924313093639366
5020,Panama,PAN,2031,0.00924313093639366
5021,Panama,PAN,2032,0.00924313093639366
5022,Panama,PAN,2033,0.00924313093639366
5023,Panama,PAN,2034,0.00924313093639366
5024,Panama,PAN,2035,0.00924313093639366
5025,Panama,PAN,2036,0.00924313093639366
5026,Panama,PAN,2037,0.00924313093639366
5027,Panama,PAN,2038,0.00924313093639366
5028,Panama,PAN,2039,0.00924313093639366
5029,Panama,PAN,2040,0.00924313093639366
5030,Panama,PAN,2041,0.00924313093639366
5031,Panama,PAN,2042,0.00924313093639366
5032,Panama,PAN,2043,0.00924313093639366
5033,Panama,PAN,2044,0.00924313093639366
5034,Panama,PAN,2045,0.00924313093639366
5035,Panama,PAN,2046,0.00924313093639366
5036,Panama,PAN,2047,0.00924313093639366
5037,Panama,PAN,2048,0.00924313093639366
5038,Panama,PAN,2049,0.00924313093639366
5039,Panama,PAN,2050,0.00924313093639366
5049,Papua New Guinea,PNG,2020,0.00924313093639366
5050,Papua New Guinea,PNG,2021,0.00924313093639366
5051,Papua New Guinea,PNG,2022,0.00924313093639366
5052,Papua New Guinea,PNG,2023,0.00924313093639366
5053,Papua New Guinea,PNG,2024,0.00924313093639366
5054,Papua New Guinea,PNG,2025,0.00924313093639366
5055,Papua New Guinea,PNG,2026,0.00924313093639366
5056,Papua New Guinea,PNG,2027,0.00924313093639366
5057,Papua New Guinea,PNG,2028,0.00924313093639366
5058,Papua New Guinea,PNG,2029,0.00924313093639366
5059,Papua New Guinea,PNG,2030,0.00924313093639366
5060,Papua New Guinea,PNG,2031,0.00924313093639366
5061,Papua New Guinea,PNG,2032,0.00924313093639366
5062,Papua New Guinea,PNG,2033,0.00924313093639366
5063,Papua New Guinea,PNG,2034,0.00924313093639366
5064,Papua New Guinea,PNG,2035,0.00924313093639366
5065,Papua New Guinea,PNG,2036,0.00924313093639366
5066,Papua New Guinea,PNG,2037,0.00924313093639366
5067,Papua New Guinea,PNG,2038,0.00924313093639366
5068,Papua New Guinea,PNG,2039,0.00924313093639366
5069,Papua New Guinea,PNG,2040,0.00924313093639366
5070,Papua New Guinea,PNG,2041,0.00924313093639366
5071,Papua New Guinea,PNG,2042,0.00924313093639366
5072,Papua New Guinea,PNG,2043,0.00924313093639366
5073,Papua New Guinea,PNG,2044,0.00924313093639366
5074,Papua New Guinea,PNG,2045,0.00924313093639366
5075,Papua New Guinea,PNG,2046,0.00924313093639366
5076,Papua New Guinea,PNG,2047,0.00924313093639366
5077,Papua New Guinea,PNG,2048,0.00924313093639366
5078,Papua New Guinea,PNG,2049,0.00924313093639366
5079,Papua New Guinea,PNG,2050,0.00924313093639366
5089,Paraguay,PRY,2020,0.00924313093639366
5090,Paraguay,PRY,2021,0.00924313093639366
5091,Paraguay,PRY,2022,0.00924313093639366
5092,Paraguay,PRY,2023,0.00924313093639366
5093,Paraguay,PRY,2024,0.00924313093639366
5094,Paraguay,PRY,2025,0.00924313093639366
5095,Paraguay,PRY,2026,0.00924313093639366
5096,Paraguay,PRY,2027,0.00924313093639366
5097,Paraguay,PRY,2028,0.00924313093639366
5098,Paraguay,PRY,2029,0.00924313093639366
5099,Paraguay,PRY,2030,0.00924313093639366
5100,Paraguay,PRY,2031,0.00924313093639366
5101,Paraguay,PRY,2032,0.00924313093639366
5102,Paraguay,PRY,2033,0.00924313093639366
5103,Paraguay,PRY,2034,0.00924313093639366
5104,Paraguay,PRY,2035,0.00924313093639366
5105,Paraguay,PRY,2036,0.00924313093639366
5106,Paraguay,PRY,2037,0.00924313093639366
5107,Paraguay,PRY,2038,0.00924313093639366
5108,Paraguay,PRY,2039,0.00924313093639366
5109,Paraguay,PRY,2040,0.00924313093639366
5110,Paraguay,PRY,2041,0.00924313093639366
5111,Paraguay,PRY,2042,0.00924313093639366
5112,Paraguay,PRY,2043,0.00924313093639366
5113,Paraguay,PRY,2044,0.00924313093639366
5114,Paraguay,PRY,2045,0.00924313093639366
5115,Paraguay,PRY,2046,0.00924313093639366
5116,Paraguay,PRY,2047,0.00924313093639366
5117,Paraguay,PRY,2048,0.00924313093639366
5118,Paraguay,PRY,2049,0.00924313093639366
5119,Paraguay,PRY,2050,0.00924313093639366
5129,Peru,PER,2020,0.00924313093639366
5130,Peru,PER,2021,0.00924313093639366
5131,Peru,PER,2022,0.00924313093639366
5132,Peru,PER,2023,0.00924313093639366
5133,Peru,PER,2024,0.00924313093639366
5134,Peru,PER,2025,0.00924313093639366
5135,Peru,PER,2026,0.00924313093639366
5136,Peru,PER,2027,0.00924313093639366
5137,Peru,PER,2028,0.00924313093639366
5138,Peru,PER,2029,0.00924313093639366
